"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","class","relatedCatalogItem","typeStatus","fieldNumber","individualCount"
"48","2021-03-01 16:36:51-03","UNICAMP","UEC","189439","S","Plantae","Magnoliopsida",NA,"Myrtaceae","Myrcia","tenuivenosa","Myrcia tenuivenosa","Kiaersk.","Sobral, M","Lima, DF; Bacci, LF","386","2013","11","23",NA,"Brazil","Espírito Santo","Santa Teresa","Estação Biológica de Santa Lúcia. Trilha do Rio.","-40.536111","-19.966944",NA,"Árvore 5 m. Frutos imaturos verde-amarelados.; Floresta Ombrófila Densa","UEC120167","UEC120167","656","656","2014","08",NA,"-40.536111","-19.966944",NA,NA,NA,NA,NA,NA,NA
"49","2021-03-01 16:36:51-03","UNICAMP","UEC","125796","S","Plantae","Magnoliopsida",NA,"Myrtaceae","Myrcia","tenuivenosa","Myrcia tenuivenosa","Kiaersk.","Lughadha, EN","Thomaz, LD","1456","1995","02","01",NA,"Brazil","Espírito Santo","Santa Teresa","Estação Biológica de Santa Lúcia.","-40.6002998352051","-19.9356002807617",NA,"Não amostrada, trilha principal, 4m de altura, fruto verde/avermelhado.; Mata Atlântica de encosta.","UEC008342","UEC008342","650","800","1995",NA,NA,NA,NA,"23813","auto",NA,NA,NA,NA,NA
"50","2021-03-01 16:36:51-03","UNICAMP","UEC","12021","S","Plantae","Magnoliopsida",NA,"Myrtaceae","Myrcia","tenuivenosa","Myrcia tenuivenosa","Kiaersk.","Lima, DF","Hatschbach, G","22470","1969","10","15",NA,"Brazil","Paraná","Guaraqueçaba","Fda. Abobreira.","-48.3288993835449","-25.3066997528076",NA,"Árvore 8m de alt, tronco 20cm diametro, flor alva.; Mata pluvial, encosta de morro.","UEC063816","UEC063816",NA,NA,"2016","06",NA,NA,NA,"37295","auto",NA,NA,NA,NA,NA
"51","2021-03-01 16:36:51-03","UNICAMP","UEC","12022","S","Plantae","Magnoliopsida",NA,"Myrtaceae","Myrcia","tenuivenosa","Myrcia tenuivenosa","Kiaersk.","Lughadha, EN","Hatschbach, G","9469","1962","11","10",NA,"Brazil","Paraná","Guaratuba","Pedra Branca de Araraquara.","-48.5746994018555","-25.8827991485596",NA,"Árvore 10 m de alt, flor alva, mata pluvial.","UEC063817","UEC063817",NA,NA,"1991","12",NA,NA,NA,"41937","auto",NA,NA,NA,NA,NA
"52","2021-03-01 16:36:51-03","UNICAMP","UEC","135583","S","Plantae","Magnoliopsida",NA,"Myrtaceae","Myrcia","tenuivenosa","Myrcia tenuivenosa","Kiaersk.",NA,"Klein, VLG; et al.","992","1990","10","20",NA,"Brazil","Rio de Janeiro","Parati","Ponta Negra (APA - Cairiçu).","-44.7131004333496","-23.2178001403809",NA,"Arbusto ca. 5m alt., folhas verdes, mais claras na face dorsal, botões verdes. Florescem com cálice verde, corola alva e estames claros.","UEC020530","UEC020530",NA,NA,NA,NA,NA,NA,NA,"34470","auto",NA,NA,NA,NA,NA
"53","2020-04-22 16:22:28-03","UFPB","JPB","50449","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Myrtaceae","Myrcia","tenuivenosa","Myrcia tenuivenosa","Kiaersk.","Amorim, BS","Amorim, BS; Costa-Lima, JL; Pereira, LA; Chagas, MA","1537","2012","04","25","Southern America","Brasil","Alagoas","Quebrangulo","Reserva Biológica da Pedra Talhada, Trilha principal, interior da mata.","-36.424722","-9.244167",NA,"; HABITAT: Floresta Atlântica; DESC: Arbusto 2m alt., frutos verdes.","JPB0050449",NA,NA,NA,"2012","04",NA,"-36.424722","-9.244167",NA,NA,NA,NA,NA,NA,NA
"54","2020-04-22 16:22:28-03","UFPB","JPB","50495","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Myrtaceae","Myrcia","tenuivenosa","Myrcia tenuivenosa","Kiaersk.","Amorim, BS","Amorim, BS; Araújo, A; Araújo, C; Sampaio, VS; Chagas, MA","1436","2012","01","25","Southern America","Brasil","Alagoas","Quebrangulo","Reserva Biológica da Pedra Talhada, Trilha do Valdevino, interior da mata","-36.424722","-9.244167",NA,"; HABITAT: Floresta Atlântica; DESC: Árvore 7m alt., ritidoma esfoliante, tronco alaranjado; inflorescência com tricomas ferrugíneos.","JPB0050495",NA,NA,NA,"2012","01",NA,"-36.424722","-9.244167",NA,NA,NA,NA,NA,NA,NA
"55","2020-04-22 16:22:28-03","UFPB","JPB","61553","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Myrtaceae","Myrcia","tenuivenosa","Myrcia tenuivenosa","Kiaersk.","Amorim, BS","Nusbaumer, L","4858","2015","12","01","Southern America","Brasil","Alagoas","Quebrangulo","Reserva Biológica da Pedra Talhada, Localité de Quebrangulo.","-36.435394","-9.236394",NA,"; HABITAT: Forêt ombrophile submontagnarde de plateau; DESC: arbre, 19 m, 27 cm DBH; fl. en boutons, sépales à duvet roux, f. recouvert de duvet roux partant au touchant, tronc à plaques militaires roux-blanc desquamant; récolte photo","JPB0061553",NA,"860","860","2015","12","14","-36.435394","-9.236394",NA,NA,NA,NA,NA,NA,NA
"56","2020-10-14 10:03:36-03","FURB","FURB","34977","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","tenuivenosa","Myrcia tenuivenosa","Kiaersk.","Sobral, M","Verdi, M.; Souza, N.L. de; Klemz, G. & Klettenberg, D.H.","5918","2010","04","30",NA,"Brasil","Santa Catarina","Paulo Lopes","Laranjal.","-48.78","-28.08",NA,"Voucher estéril IFFSC 174 (Fitossociologia) Habitat: Floresta Ombrófila Densa; Estágio Médio Habito: arbórea;","FURB02565","FURB02565","126","126","2010",NA,NA,"-48.7800000","-28.0800000",NA,NA,NA,NA,NA,NA,NA
"57","2020-10-14 10:03:36-03","FURB","FURB","47800","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","tenuivenosa","Myrcia tenuivenosa","Kiaersk.","Barboza, E","Brotto, M.L.","1346","2013","10","10",NA,"Brasil","Paraná","Paranaguá","Colônia Quinquilha.","-48.6047222","-25.6438889",NA,NA,"FURB47800","FURB47800","54","54","2013","10","11","-48.6047222","-25.6438889",NA,NA,NA,NA,NA,NA,NA
"58","2021-03-16 17:54:01-03","UCS","HUCS","32392","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Myrtaceae","Myrcia","tenuivenosa","Myrcia tenuivenosa","Kiaersk.","Reginato, M.","Reginato, M.","608","2005","11","12",NA,"Brasil","Paraná","Piraquara","Mananciais da Serra, Represa do Carvalhinho","-49.0633010864258","-25.4416999816895",NA,"árvore 5m, flores alvas",NA,NA,"1100","1100","2005",NA,NA,NA,NA,"12577","auto",NA,NA,NA,NA,NA
"59","2020-04-27 16:10:48-03","UFES","VIES","30166","S","Plantae",NA,NA,"Myrtaceae","Myrcia","tenuivenosa","Myrcia tenuivenosa","Kiaersk.","Sobral, M.","Zorzanelli, J.P.F.; Lage, C.","174","2011","10","30",NA,"Brasil","Espírito Santo","Iúna","Serra do Valentim.","-41.5358009338379","-20.3458003997803",NA,NA,"VIES030166","VIES030166",NA,NA,"2012","05",NA,NA,NA,"32198","auto",NA,NA,NA,NA,NA
"60","2019-08-16 08:40:18-03","UTFPR","HCF","22919","S","Plantae",NA,NA,"Myrtaceae","Myrcia","tenuivenosa","Myrcia tenuivenosa","Kiaersk.","E. Barboza","M.L. Brotto","1346","2013","10","10",NA,"Brasil","PR","Paranaguá","Colônia Quintilha","-48.604722","-25.643889",NA,"árvore de 7 m, botões e flores brancas.",NA,NA,"54","54","2013","10","11","48°36'17 W","25°38'38 S",NA,NA,NA,NA,NA,NA,NA
"61","2019-08-16 08:40:18-03","UTFPR","HCF","28833","S","Plantae",NA,NA,"Myrtaceae","Myrcia","tenuivenosa","Myrcia tenuivenosa","Kiaersk.","B.S. Amorim","B.S. Amorim","704","2010","12","21",NA,"Brasil","PE","Sirinhaem","Usina Trapiche, Engenho Coelhas,","-35.146667","-8.553611",NA,NA,NA,NA,NA,NA,"2010","12",NA,"35°08'48 W","08°33'13 S",NA,NA,NA,NA,NA,NA,NA
"62","2020-06-29 09:31:37-03","UFRRJ","RBR","35055","S","Plantae",NA,NA,"Myrtaceae","Myrcia","tenuivenosa","Myrcia tenuivenosa","Kiaersk.","M. Sobral","S.J. Silva-Neto","1777","2002","12","12",NA,"Brasil","Rio de Janeiro","Itatiaia","parque Nacional de Itatiaia","-44.5633010864258","-22.4960994720459",NA,NA,"RBR00035055","RBR00035055",NA,NA,"2004",NA,NA,NA,NA,"19648","auto",NA,NA,NA,NA,NA
"63","2020-06-29 09:31:37-03","UFRRJ","RBR","33090","S","Plantae",NA,NA,"Myrtaceae","Myrcia","tenuivenosa","Myrcia tenuivenosa","Kiaersk.","M. Sobral","G.V. Somner","1028","2002","09","30",NA,"Brasil","Rio de Janeiro","Nova Iguaçu","REBIO do Tinguá, Estrada do Ouro, Rio das Galinhas, beira da estrada. Reserva Biológica do Tinguá","-43.451099395752","-22.7591991424561",NA,NA,"RBR00033090","RBR00033090",NA,NA,"2006","07","04",NA,NA,"25743","auto",NA,NA,NA,NA,NA
"64","2020-06-29 09:31:37-03","UFRRJ","RBR","36788","S","Plantae",NA,NA,"Myrtaceae","Myrcia","tenuivenosa","Myrcia tenuivenosa","Kiaersk.","M.C. Souza","H.Q. Boudet-Fernandes","3050","1990","11","12",NA,"Brasil","Espírito Santo","Santa Teresa","Valsugana Velha, Estação Biológica de Santa Lúcia.","-40.6002998352051","-19.9356002807617",NA,NA,"RBR00036788","RBR00036788",NA,NA,"2015","03","05",NA,NA,"23813","auto",NA,NA,NA,NA,NA
"65","2020-06-29 09:31:37-03","UFRRJ","RBR","45122","S","Plantae",NA,NA,"Myrtaceae","Myrcia","tenuivenosa","Myrcia tenuivenosa","Kiaersk.","M.C. Souza","M. Nadruz; J.F. Baumgratz, M.G. Bovini, S. Wrangler, F.H. Nadal, F. Brandão","3489","2019","01","30",NA,"Brasil","Rio de Janeiro","Paraty","Trilhas do telégrafo e coriscão.","-44.812778","-23.266389",NA,NA,"RBR00045122","RBR00045122","590","590","2019","10","16","44º48'46''W","23º15'59''S",NA,NA,NA,NA,NA,NA,NA
"66","2020-06-29 09:31:37-03","UFRRJ","RBR","46293","S","Plantae",NA,NA,"Myrtaceae","Myrcia","tenuivenosa","Myrcia tenuivenosa","Kiaersk.","M.C. Souza","M. Nadruz; J.F. Baumgratz, M. Camelo, M. Moutinho, L. Bastos","3582","2019","08","01",NA,"Brasil","Rio de Janeiro","Rio Claro","Estrada Lídice-Cachoeira da Carmen.","-44.2275","-22.905",NA,NA,"RBR00046293","RBR00046293","970","970","2019","08","24","44º13'39''W","22º54'18''S",NA,NA,NA,NA,NA,NA,NA
"67","2020-06-18 10:58:13-03","UFRRJ","RBR","46774","S","Plantae",NA,NA,"Myrtaceae","Myrcia","tenuivenosa","Myrcia tenuivenosa","Kiaersk.",NA,"M.C. Souza; J.F. Baumgratz, B.C. Bandeira, M. Nadruz","1102","2012","10","23",NA,"Brasil","Rio de Janeiro","Santa Maria Madalena","Ribeirão Vermelho. Trilha por dentro da mata secundária (seca) em direção a barragem de Ribeirão Vermelho (CEDAE).","-41.934167","-21.934444",NA,NA,"RBR00046774","RBR00046774","782","782",NA,NA,NA,"41º56'3''W","21º56'4''S",NA,NA,NA,NA,NA,NA,NA
"68","2020-06-29 09:31:37-03","UFRRJ","RBR","45280","S","Plantae",NA,NA,"Myrtaceae","Myrcia","tenuivenosa","Myrcia tenuivenosa","Kiaersk.",NA,"M.C. Souza; T. Silva, N.G. Antas","1098","2012","09","25",NA,"Brasil","Rio de Janeiro","Itatiaia","Parque Nacional do Itatiaia. Lago Azul descendo o rio Campo Belo. Beira do rio.","-44.5633010864258","-22.4960994720459",NA,NA,"RBR00045280","RBR00045280",NA,NA,NA,NA,NA,NA,NA,"19648","auto",NA,NA,NA,NA,NA
"69","2020-06-29 09:31:37-03","UFRRJ","RBR","4671","S","Plantae",NA,NA,"Myrtaceae","Myrcia","tenuivenosa","Myrcia tenuivenosa","Kiaersk.","M.C. Souza","P. Germano-Filho","92","1995","08","23",NA,"Brasil","Rio de Janeiro","Nova Iguaçu","REBIO do Tinguá Reserva Biológica do Tinguá","-43.451099395752","-22.7591991424561",NA,NA,"RBR00004671","RBR00004671",NA,NA,"2006","10","09",NA,NA,"25743","auto",NA,NA,NA,NA,NA
"70","2013-04-01 09:18:37-03","IPT","BCTW","19852","S","Plantae","Magnoliophyta",NA,NA,"Myrcia","tenuivenosa","Myrcia tenuivenosa","Kiaersk.","Instituto Plantarum","Lorenzi, H.","311",NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"71","2020-12-21 16:37:29-03","MBM","MBM","407281","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","tenuivenosa","Myrcia tenuivenosa","Kiaersk.","Lima, D.F.","Lima, D.F.; Bacci, L.F.; Bacci, L.F.","396","2013","11","27","Southern America","Brazil","Espírito Santo","Santa Teresa","Reserva Biológica Augusto Ruschi, estrada para Goipabaçu","-40.541111","-19.910278",NA,"Árvore 5 m. Frutos imaturos amarelo-avermelhados.; Floresta Ombrófila Densa.","MBM407281","MBM407281","805","805","2014","08",NA,"-40.541111","-19.910278",NA,NA,NA,NA,NA,NA,NA
"72","2020-12-21 16:37:29-03","MBM","MBM","410008","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","tenuivenosa","Myrcia tenuivenosa","Kiaersk.","Santos, M.F.","Lima, H.C.; Silva Neto, S.J.; Sylvestre, L.; Silva, W. da; Silva Neto, S.J.; Sylvestre, L.; Silva, W. da","5927","2001","11","13","Southern America","Brazil","Rio de Janeiro","Nova Iguaçu","Reserva Biológica do Tinguá. Estrada do Ouro, próximo à ponte do rio São Pedro.","-43.468611","-22.556944",NA,"Árvore com 10 m de altura. Tronco com casca lisa e pardacenta, DAP ca 30 cm. Flores alvo-amareladas, mito perfumadas. Ocasional.; Mata de encosta.","MBM410008","MBM410008","800","800","2011","09","21","-43.468611","-22.556944",NA,NA,NA,NA,NA,NA,NA
"73","2020-12-21 16:37:29-03","MBM","MBM",NA,"PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","tenuivenosa","Myrcia tenuivenosa","Kiaersk.","Brotto, M.L.","Dalmaso, C.A.","473","2013","07","11","Southern America","Brazil","Paraná","General Carneiro",NA,"-51.300003","-26.279997",NA,"Árvore.","IFN000663",NA,NA,NA,"2013","08","16","-51.300003","-26.279997",NA,NA,NA,NA,NA,NA,NA
"74","2020-12-21 16:37:29-03","MBM","MBM","132184","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","tenuivenosa","Myrcia tenuivenosa","Kiaersk.","Sobral, M.","Silva, J.M.; Hatschbach, G.; Hatschbach, G.","694","1989","11","22","Southern America","Brazil","Paraná","Bocaiúva do Sul","Rio Capivari","-49.1150016784668","-25.2061004638672",NA,NA,"MBM132184","MBM132184",NA,NA,NA,NA,NA,NA,NA,"61623","auto",NA,NA,NA,NA,NA
"75","2020-12-21 16:37:29-03","MBM","MBM","172951","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","tenuivenosa","Myrcia tenuivenosa","Kiaersk.","Sobral, M.","Ziller, S.R.","658","1995","02","10","Southern America","Brazil","Paraná","Guaraqueçaba","Fazenda Palmital","-48.3288993835449","-25.3066997528076",NA,NA,"MBM172951","MBM172951",NA,NA,NA,NA,NA,NA,NA,"37295","auto",NA,NA,NA,NA,NA
"76","2020-12-21 16:37:29-03","MBM","MBM","52702","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","tenuivenosa","Myrcia tenuivenosa","Kiaersk.","Legrand, D.","Hatschbach, G.","9821","1962","11","11","Southern America","Brazil","Paraná","Guaratuba","Rio Divisa","-48.5746994018555","-25.8827991485596",NA,NA,"MBM052702","MBM052702",NA,NA,NA,NA,NA,NA,NA,"41937","auto",NA,NA,NA,NA,NA
"77","2020-12-21 16:37:29-03","MBM","MBM","9011","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","tenuivenosa","Myrcia tenuivenosa","Kiaersk.","Legrand, D.","Hatschbach, G.","20202","1968","11","05","Southern America","Brazil","Paraná","Morretes","Colônia Floresta","-48.834400177002","-25.476900100708",NA,NA,"MBM009011","MBM009011",NA,NA,NA,NA,NA,NA,NA,"30514","auto",NA,NA,NA,NA,NA
"78","2020-12-21 16:37:29-03","MBM","MBM","9059","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","tenuivenosa","Myrcia tenuivenosa","Kiaersk.","Silveira, N.","Hatschbach, G.","20124","1968","10","24","Southern America","Brazil","Paraná","Paranaguá","Rio Cambará","-48.5092010498047","-25.5200004577637",NA,NA,"MBM009059","MBM009059",NA,NA,NA,NA,NA,NA,NA,"24916","auto",NA,NA,NA,NA,NA
"79","2020-12-21 16:37:29-03","MBM","MBM","217789","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","tenuivenosa","Myrcia tenuivenosa","Kiaersk.","Kawasaki, M.L.","Silva, J.M.; Abe, L.M.; Abe, L.M.","2193","1997","11","11","Southern America","Brazil","Paraná","Tunas do Paraná","Estrada para o Parque das Lauráceas, Chácara Paraíso","-49.0858001708984","-24.9743995666504",NA,NA,"MBM217789","MBM217789",NA,NA,NA,NA,NA,NA,NA,"41885","auto",NA,NA,NA,NA,NA
"80","2020-12-21 16:37:29-03","MBM","MBM","52703","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","tenuivenosa","Myrcia tenuivenosa","Kiaersk.","Legrand, D.","Hatschbach, G.","9469","1962","11","10","Southern America","Brazil","Paraná","Guaratuba","Pedra Branca de Araraquara","-48.5746994018555","-25.8827991485596",NA,NA,"MBM052703","MBM052703",NA,NA,NA,NA,NA,NA,NA,"41937","auto",NA,NA,NA,NA,NA
"81","2020-12-21 16:37:29-03","MBM","MBM","4911","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","tenuivenosa","Myrcia tenuivenosa","Kiaersk.","Silveira, N.","Hatschbach, G.","17868","1967","11","16","Southern America","Brazil","Paraná","Campina Grande do Sul","Sítio do Belizário","-49.0553016662598","-25.3055992126465",NA,NA,"MBM004911","MBM004911",NA,NA,NA,NA,NA,NA,NA,"55154","auto",NA,NA,NA,NA,NA
"82","2020-12-21 16:37:29-03","MBM","MBM","52705","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","tenuivenosa","Myrcia tenuivenosa","Kiaersk.","Legrand, D.","Hatschbach, G.","8327","1961","10","12","Southern America","Brazil","Paraná","Campo Largo","Bugre","-49.5283012390137","-25.4585990905762",NA,NA,"MBM052705","MBM052705",NA,NA,NA,NA,NA,NA,NA,"53742","auto",NA,NA,NA,NA,NA
"83","2020-12-21 16:37:29-03","MBM","MBM","17346","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","tenuivenosa","Myrcia tenuivenosa","Kiaersk.","Hatschbach, G.","Hatschbach, G.","22470","1969","10","15","Southern America","Brazil","Paraná","Guaraqueçaba","Fazenda Abobreira","-48.3288993835449","-25.3066997528076",NA,NA,"MBM017346","MBM017346",NA,NA,NA,NA,NA,NA,NA,"37295","auto",NA,NA,NA,NA,NA
"84","2015-10-05 20:40:25-03","MNHN","RECOLNAT_MNHN_P","P00161061","PreservedSpecimen",NA,NA,NA,"Myrtaceae","Myrcia","tenuivenosa","Myrcia tenuivenosa","Kiaersk.",NA,"Glaziou, A.",NA,NA,NA,NA,NA,"Brésil",NA,NA,"Rio de Janeiro",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00161061' target='other'> <mi>dwc_moreinfo</mi></a>","P00161061","P00161061_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"isosyntype","17675",NA
"85","2015-09-04 20:36:25-03","MNHN","RECOLNAT_MNHN_P","P00161062","PreservedSpecimen",NA,NA,NA,"Myrtaceae","Myrcia","tenuivenosa","Myrcia tenuivenosa","Kiaersk.",NA,"Glaziou, A.",NA,NA,NA,NA,NA,"Brésil",NA,NA,"Rio de Janeiro",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00161062' target='other'> <mi>dwc_moreinfo</mi></a>","P00161062","P00161062_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"isosyntype","17675",NA
"86","2015-09-17 12:35:45-03","MNHN","RECOLNAT_MNHN_P","P00161059","PreservedSpecimen",NA,NA,NA,"Myrtaceae","Myrcia","tenuivenosa","Myrcia tenuivenosa","Kiaersk.",NA,"Glaziou, A.",NA,"1880","10","8",NA,"Brésil",NA,NA,"Nova Friburgo (Rio)",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00161059' target='other'> <mi>dwc_moreinfo</mi></a>","P00161059","P00161059_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"isosyntype","11989",NA
"87","2015-10-05 20:40:13-03","MNHN","RECOLNAT_MNHN_P","P00161060","PreservedSpecimen",NA,NA,NA,"Myrtaceae","Myrcia","tenuivenosa","Myrcia tenuivenosa","Kiaersk.",NA,"Glaziou, A.",NA,"1868","10","30",NA,"Brésil",NA,NA,"Petropolis (Rio)",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00161060' target='other'> <mi>dwc_moreinfo</mi></a>","P00161060","P00161060_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"isosyntype","3004",NA
"88","2017-05-04 16:35:19-03","MNHN","RECOLNAT_MNHN_P","P00553500","PreservedSpecimen",NA,NA,NA,"Myrtaceae","Myrcia","tenuivenosa","Myrcia tenuivenosa","Kiaersk.",NA,"Glaziou, A.",NA,"1873","9","7",NA,"Brésil",NA,NA,"Petropolis (Retiro)",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00553500' target='other'> <mi>dwc_moreinfo</mi></a>","P00553500","P00553500_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6540",NA
"89","2017-09-22 08:58:36-03","MNHN","RECOLNAT_MNHN_P","P05122784","PreservedSpecimen",NA,NA,NA,"Myrtaceae","Myrcia","tenuivenosa","Myrcia tenuivenosa","Kiaersk.",NA,"Glaziou",NA,"3000",NA,NA,NA,"Brasil","Rio de Janeiro",NA,"Petrópolis; Nova Friburgo. Rio de Janeiro, Sudeste, Brasil, América do Sul",NA,NA,"hb","Plantae Brasiliae centralis a Glaziou lectae. Sept. Oct. CC. Soc. Bot. de France, Mém. 1-3, p. 217, no. 151 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05122784' target='other'> <mi>dwc_moreinfo</mi></a>","P05122784","P05122784_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3004",NA
"90","2016-03-09 18:11:29-03","MNHN","RECOLNAT_MNHN_P","P05256313","PreservedSpecimen",NA,NA,NA,"Myrtaceae","Myrcia","tenuivenosa","Myrcia tenuivenosa","Kiaersk.",NA,"Glaziou, A.",NA,"1873","9","7",NA,"Brasil","Rio de Janeiro","Petrópolis","Retiro.","-43.1786003112793","-22.5049991607666","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05256313' target='other'> <mi>dwc_moreinfo</mi></a>","P05256313","P05256313_01",NA,NA,NA,NA,NA,NA,NA,"36524","auto",NA,NA,NA,"6540",NA
"91","2015-09-05 02:58:10-03","MNHN","RECOLNAT_MNHN_P","P05122786","PreservedSpecimen",NA,NA,NA,"Myrtaceae","Myrcia","tenuivenosa","Myrcia tenuivenosa","Kiaersk.","Santos","Glaziou, A.",NA,NA,NA,NA,NA,"Brésil","Rio de Janeiro","Rio de Janeiro","Rio de Janeiro","-43.2075004577637","-22.9027996063232","hb",". . <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05122786' target='other'> <mi>dwc_moreinfo</mi></a>","P05122786","P05122786_01 P05122786_02",NA,NA,NA,NA,NA,NA,NA,"57442","auto",NA,NA,"syntype","17675",NA
"92","2020-12-11 11:39:33-03","UFMG","BHCB","137744","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Myrcia","tenuivenosa","Myrcia tenuivenosa","Kiaersk.",NA,"Fraga, CN de; Forzza, RC; Labiak, P","2227","2008","10","14","Southern America","Brasil","Espírito Santo","Castelo","Parque Estadual do Forno Grande., Trilha na mata para o Forninho.","-41.083611","-20.516111",NA,"Duplicatas MBML, CEPEC, UPCB. Projeto Diversidade da flora vascular em áreas naturais do Espírito Santo.; Arvoreta, ca. 4m. Folhas discolores, brilhosas, inflorescência verde avermelhado.; Floresta Ombrófila Densa Altomontana com inselbergues.",NA,NA,"1100","1500","2019","04",NA,"-41.083611","-20.516111",NA,NA,NA,NA,NA,NA,NA
"93","2020-12-11 11:39:33-03","UFMG","BHCB","174014","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Myrcia","tenuivenosa","Myrcia tenuivenosa","Kiaersk.",NA,"Boudet Fernandes, HQ; Werff, HVD; Peixoto, AL","3050","1990","11","12","Southern America","Brasil","Espírito Santo","Santa Teresa","Estação Biológica de Santa Lúcia","-40.6002998352051","-19.9356002807617",NA,"Árvore ca. 7 m. Folhas discoloes. Flores alvas.; Mata cipária.","BHCB019348",NA,"550","800","2011",NA,NA,NA,NA,"23813","auto",NA,NA,NA,NA,NA
"94","2020-12-11 11:39:33-03","UFMG","BHCB","102513","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Myrcia","tenuivenosa","Myrcia tenuivenosa","Kiaersk.",NA,"Reginato, M","555","2005","08",NA,"Southern America","Brasil","Paraná","Piraquara","Mananciais da Serra","-49.0633010864258","-25.4416999816895",NA,"Arvoreta 3m com botões.","BHCB013615","BHCB013615",NA,NA,"2006",NA,NA,NA,NA,"12577","auto",NA,NA,NA,NA,NA
"95","2020-12-11 11:39:33-03","UFMG","BHCB","97321","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Myrcia","tenuivenosa","Myrcia tenuivenosa","Kiaersk.",NA,"Zipparro, VB","1812","1999","11","09","Southern America","Brasil","São Paulo","Sete Barras","Parque Intervales, Base Saibadela, Trilha Azul, pra frente do Ponto 5.","-47.9199981689453","-24.3799991607666",NA,"Indivíduo com fita amarela ao lado do 187A, árvore com cerca de 10m de altura, presença de frutos imaturos de coloração verde, redondos.","BHCB013616","BHCB013616",NA,NA,"1999","11",NA,NA,NA,"34059","auto",NA,NA,NA,NA,NA
"96","2020-12-11 11:39:33-03","UFMG","BHCB","71119","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Myrcia","tenuivenosa","Myrcia tenuivenosa","Kiaersk.",NA,"Silva, JM; Hatschbach, G","694","1989","11","22","Southern America","Brasil","Paraná","Bocaiúva do Sul","Rio Capivari.","-49.1150016784668","-25.2061004638672",NA,"Árvore, 5m, flor alva; Mata pluvial","BHCB032730",NA,NA,NA,"2019","05",NA,NA,NA,"61623","auto",NA,NA,NA,NA,NA
