"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","typeStatus","recordedBy","recordNumber","continentOcean","country","stateProvince","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","year","month","day","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","yearIdentified","class","relatedCatalogItem","verbatimLongitude","verbatimLatitude","monthIdentified","dayIdentified","relationshipType","fieldNumber","individualCount"
"45","2020-12-21 16:36:55-03","MBM","MBM","61346","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrceugenia","acutiflora","Myrceugenia acutiflora","(Kiaersk.) D.Legrand & Kausel",NA,"Landrum, L.R.","2906","Southern America","Brazil","Paraná",NA,NA,"MBM061346","MBM061346","Landrum, L.R.","1977","12","15","São José dos Pinhais","Guaricana","-49.2064018249512","-25.5347003936768",NA,NA,"45291","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","2017-06-16 15:47:12-03","MNHN","RECOLNAT_MNHN_P","P05156369","PreservedSpecimen",NA,NA,NA,"Myrtaceae","Eugenia","acutiflora","Eugenia acutiflora","Kiaersk.",NA,"Glaziou",NA,NA,"Brasil","Rio de Janeiro","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05156369' target='other'> <mi>dwc_moreinfo</mi></a>","P05156369","P05156369_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13888",NA
"47","2015-09-04 20:34:10-03","MNHN","RECOLNAT_MNHN_P","P05156368","PreservedSpecimen",NA,NA,NA,"Myrtaceae","Eugenia","acutiflora","Eugenia acutiflora","Kiaersk.",NA,"Glaziou",NA,NA,"Brasil","Rio de Janeiro","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05156368' target='other'> <mi>dwc_moreinfo</mi></a>","P05156368","P05156368_01",NA,"1881","12","19","Nova Friburgo",NA,"-42.5311012268066","-22.2819004058838",NA,NA,"33190","auto",NA,NA,NA,NA,NA,NA,NA,NA,"13888",NA
"48","2015-09-04 20:34:10-03","MNHN","RECOLNAT_MNHN_P","P05156366","PreservedSpecimen",NA,NA,NA,"Myrtaceae","Eugenia","acutiflora","Eugenia acutiflora","Kiaersk.",NA,"Glaziou, A.",NA,NA,"Brasil","Rio de Janeiro","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05156366' target='other'> <mi>dwc_moreinfo</mi></a>","P05156366","P05156366_01",NA,"1882","1","22","Nova Friburgo",NA,"-42.5311012268066","-22.2819004058838",NA,NA,"33190","auto",NA,NA,NA,NA,NA,NA,NA,NA,"13894",NA
"49","2015-09-04 20:34:10-03","MNHN","RECOLNAT_MNHN_P","P05156367","PreservedSpecimen",NA,NA,NA,"Myrtaceae","Eugenia","acutiflora","Eugenia acutiflora","Kiaersk.",NA,"Glaziou",NA,NA,"Brasil","Rio de Janeiro","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05156367' target='other'> <mi>dwc_moreinfo</mi></a>","P05156367","P05156367_01",NA,"1882","1","22","Nova Friburgo",NA,"-42.5311012268066","-22.2819004058838",NA,NA,"33190","auto",NA,NA,NA,NA,NA,NA,NA,NA,"13894",NA
"50","2020-10-01 14:24:09-03","JBB","HEPH","32409","S","Plantae","Dicotyledon","Myrtales","Myrtaceae","Myrceugenia","acutiflora","Myrceugenia acutiflora","(Kiaersk.) D.Legrand & Kausel",NA,"Maruyama, A; Cicco, L","32","Southern America","Brasil","São Paulo",NA,NA,NA,NA,"Maruyama, A","2015","09","07","Cunha",NA,"-45.014167","-23.228889","1096","1096",NA,NA,"2015",NA,NA,"-45.014167","-23.228889","09","07",NA,NA,NA
"51","2020-12-11 11:39:19-03","UFMG","BHCB","162802","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Myrceugenia","acutiflora","Myrceugenia acutiflora","(Kiaersk.) D. Legrand & Kausel",NA,"Souza, RPM; Castanho, GG; Drezza, TR; Vidal, CY; Floriani, MMP; Silveira, ALP;","116","Southern America","Brasil","Santa Catarina",NA,"Árvore 4m, flores.","BHCB006268",NA,NA,"2007","04","09","Urupema","Fazenda das Ovelhas, Estrada do lado esquerdo do portão de entrada, vegetação secundária de floresta ombrófila mista","-49.826111","-27.977778","1558","1558",NA,NA,"2015",NA,NA,"-49.826111","-27.977778","09","08",NA,NA,NA
"52","2020-12-11 11:39:19-03","UFMG","BHCB","96455","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Myrceugenia","acutiflora","Myrceugenia acutiflora","(Kiaersk.) D. Legrand & Kausel",NA,"Los, MM","126","Southern America","Brasil","Paraná",NA,NA,"BHCB012139",NA,NA,"1985","03","14","Colombo",NA,"-49.2242012023926","-25.2917003631592",NA,NA,"13536","auto","2013",NA,NA,NA,NA,"11","18",NA,NA,NA
"53","2020-12-11 11:39:19-03","UFMG","BHCB","173907","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Myrceugenia","acutiflora","Myrceugenia acutiflora","(Kiaersk.) D. Legrand & Kausel",NA,"Kollmann, L; Bausen, E; Pizziolo, W","2224","Southern America","Brasil","Espírito Santo",NA,"Árvore 14m. Dap 24cm. Fruste 6m. Flores brancas","BHCB019222",NA,NA,"1999","03","23","Santa Teresa","São Lourenço, Estação Biológica do São Lourenço. (trilha do Caravagem). Mata de encosta","-40.6002998352051","-19.9356002807617","750","750","23813","auto","2011",NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2021-02-11 17:20:42-03","UFPR","UPCB","4784","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrceugenia","acutiflora","Myrceugenia acutiflora","(Kiaersk.) D.Legrand & Kausel",NA,"Hatschbach, G.","10991",NA,"Brasil","Paraná",NA,"Arvoreta, flor alva. Mata pluvial..","UPCB0030474","UPCB0030474","Legrand, C.D.","1964","02","23","Quatro Barras","Rancho Velho","-49.0769004821777","-25.3656005859375",NA,NA,"17116","auto","1964",NA,NA,NA,NA,"01","01",NA,NA,NA
"55","2009-07-27 09:37:00-03","MO","MOBOT","1939389","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrceugenia","acutiflora","Myrceugenia acutiflora","(Kiaersk.) D. Legrand & Kausel","Isolectotype","Auguste F.M. Glaziou","Glaziou 13894","South America","Brazil",NA,NA,NA,NA,NA,"Bruce K. Holst","1861",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2009-07-09 17:05:00-03","MO","MOBOT","2476267","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrceugenia","acutiflora","Myrceugenia acutiflora","(Kiaersk.) D. Legrand & Kausel",NA,"Gert G. Hatschbach","Hatschbach 10995","South America","Brazil","Paraná",NA,NA,NA,NA,NA,"1964","2","23",NA,"Rancho Velho",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2008-05-27 22:02:00-03","MO","MOBOT","3205580","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrceugenia","acutiflora","Myrceugenia acutiflora","(Kiaersk.) D. Legrand & Kausel",NA,"* CECCATO","CECCATO 16","South America","Brazil","Paraná",NA,NA,NA,NA,"L.R. Landrum","1941","3","29",NA,"Bocaiuva.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2020-07-10 09:47:54-03","MBML","MBML-HERBARIO","10431",NA,"Plantae",NA,NA,"Myrtaceae","Myrceugenia","acutiflora","Myrceugenia acutiflora","(Kiaersk.) D.Legrand et Kausel",NA,"L. Kollmann; E. Bausen & W. Pizziolo","2224",NA,"Brasil","Espírito Santo",NA,"Mata de encosta. Arvore 14m,. Dap 24cm. Fuste 6m. Flores brancas.","MBML010431","MBML010431","M. Sobral/2003","1999","03","23","Santa Teresa","Estação Biológica Caixa D'Água","-40.6075","-19.931389",NA,NA,NA,NA,NA,NA,NA,"40W36'27","19S55'53",NA,NA,NA,NA,NA
"59","2020-07-10 09:47:54-03","MBML","MBML-HERBARIO","36325",NA,"Plantae",NA,NA,"Myrtaceae","Myrceugenia","acutiflora","Myrceugenia acutiflora","(Kiaersk.) D.Legrand et Kausel",NA,"R. C. Forzza; et al","4997",NA,"Brasil","Espírito Santo",NA,NA,"MBML036325","MBML036325","M. Sobral/2010","2008","02","13","Castelo","Parque Estadual do Forno Grande","-41.101667","-20.526944",NA,NA,NA,NA,NA,NA,NA,"41W6'6","20S31'37",NA,NA,NA,NA,NA
"60","2020-09-12 05:00:02-03","US","US","2405509","PreservedSpecimen","Plantae",NA,"Myrtales","Myrtaceae","Eugenia","acutiflora","Eugenia acutiflora","Kiaersk.","Isolectotype","A. F. M. Glaziou","13894","South America - Neotropics","Brazil","Rio de Janeiro",NA,NA,"US00117866","US00117866_01","Landrum, L. R.",NA,NA,NA,NA,"Rio de Janeiro.",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1"
"61","2020-09-12 05:00:02-03","US","US","1123505","PreservedSpecimen","Plantae",NA,"Myrtales","Myrtaceae","Eugenia","acutiflora","Eugenia acutiflora","Kiaersk.","Isolectotype","A. F. M. Glaziou","13894","South America - Neotropics","Brazil","Rio de Janeiro",NA,NA,"US00956145","US00956145_01","Landrum, L. R.",NA,NA,NA,NA,"Nora Friburgo.",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1"
"62","2020-09-12 05:00:02-03","US","US","2841722","PreservedSpecimen","Plantae",NA,"Myrtales","Myrtaceae","Myrceugenia","acutiflora","Myrceugenia acutiflora","(Kiaersk.) D. Legrand & Kausel",NA,"R. M. Klein & -- Bresolin","8173","South America - Neotropics","Brazil","Santa Catarina",NA,NA,"US01890366","US01890366_01 US01890366_02",NA,"1969","2","13",NA,"Morro Costa da Lagoa",NA,NA,"300",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1"
"63","2020-09-12 05:00:02-03","US","US","2841723","PreservedSpecimen","Plantae",NA,"Myrtales","Myrtaceae","Myrceugenia","acutiflora","Myrceugenia acutiflora","(Kiaersk.) D. Legrand & Kausel",NA,"R. M. Klein","8255","South America - Neotropics","Brazil","Santa Catarina",NA,NA,"US01890365","US01890365_01 US01890365_02",NA,"1969","3","13","Florianópolis","Morro Costa da Lagoa","-48.5491981506348","-27.596700668335","300",NA,"27000","auto",NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1"
"64","2020-09-12 05:00:02-03","US","US","2821011","PreservedSpecimen","Plantae",NA,"Myrtales","Myrtaceae","Myrceugenia","acutiflora","Myrceugenia acutiflora","(Kiaersk.) D. Legrand & Kausel",NA,"G. N. Cecato","16","South America - Neotropics","Brazil","Paraná",NA,NA,"US01890367","US01890367_01 US01890367_02",NA,"1941","3","29","Bocaiúva do Sul",NA,"-49.1150016784668","-25.2061004638672",NA,NA,"61623","auto",NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1"
"65","2019-12-09 17:30:23-03","UFPR","EFC","18352","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrceugenia","acutiflora","Myrceugenia acutiflora","(Kiaersk.) D.Legrand & Kausel",NA,"Bizarro, O.M.R.; Blum, C.T","162",NA,"Brasil","Paraná",NA,"Árvore, 10m de altura, estrato intermediário, frutos imaturos","EFC018352",NA,"Ribeiro, C.L.","2015","08","03","Curitiba","Capão do CIFLOMA","-49.240793","-25.449113","900","900",NA,NA,"2016",NA,NA,"-49.240793","-25.449113","04","01",NA,NA,NA
"66","2021-03-25 13:52:50-03","UNIVILLE","JOI","18472","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrceugenia","acutiflora","Myrceugenia acutiflora","(Kiaersk.) D.Legrand & Kausel",NA,"Vieira, F.C.S.","2836",NA,"Brasil","Santa Catarina",NA,NA,"JOI018472",NA,"Vieira, F.C.S.","2018","01","20","Joinville","Campina dos Farias, sitio Surucuá. APA Dona Francisca","-49.134167","-26.125278","960","960",NA,NA,"2018",NA,NA,"49º8'3''W","26º7'31''S","01","25",NA,NA,NA
"67","2021-03-25 13:52:50-03","UNIVILLE","JOI","18007","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrceugenia","acutiflora","Myrceugenia acutiflora","(Kiaersk.) D.Legrand & Kausel",NA,"Vieira, F.C.S.","2424",NA,"Brasil","Santa Catarina",NA,"Fruto preto Habitat: Floresta Ombrófila Mista Habito: Arvoreta","JOI018007","JOI018007","Vieira, F.C.S.","2019","01","08","Joinville","Alto Cubatão, sítio Surucuá.",NA,"-26.118333","880","880",NA,NA,"2019",NA,NA,NA,"26º7'6''S","11","20",NA,NA,NA
"68","2021-03-25 13:52:50-03","UNIVILLE","JOI","17854","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrceugenia","acutiflora","Myrceugenia acutiflora","(Kiaersk.) D.Legrand & Kausel",NA,"Schwirkowski, P.","2965",NA,"Brasil","Santa Catarina",NA,"Esciófita. Frutos imaturos verde claros. Habito: Árvore","JOI017854","JOI017854","Vieira, F. C. S.","2018","08","04","Campo Alegre","APA do Rio Turvo. Próximo à estrada sentido Turvo.","-49.245556","-26.221944","950","950",NA,NA,"2018",NA,NA,"49º14'44''W","26º13'19''S","08","05",NA,NA,NA
"69","2021-03-25 13:52:50-03","UNIVILLE","JOI","18148","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrceugenia","acutiflora","Myrceugenia acutiflora","(Kiaersk.) D.Legrand & Kausel",NA,"Vieira, F.C.S.","2902",NA,"Brasil","Santa Catarina",NA,"Fruto imaturo Habitat: Floresta Ombrófila Mista Habito: Arvoreta","JOI018148","JOI018148","Vieira, F.C.S.","2018","12","03","Joinville","Estrada Laranjeiras.","-49.171389","-26.180278","920","920",NA,NA,"2019",NA,NA,"49º10'17''W","26º10'49''S","01","15",NA,NA,NA
"70","2021-03-25 13:52:50-03","UNIVILLE","JOI","12202","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrceugenia","acutiflora","Myrceugenia acutiflora","(Kiaersk.) D.Legrand & Kausel",NA,"A. Korte","2777",NA,"Brasil","Santa Catarina",NA,"; HABITAT: interior do fragmento; HABITO: arvoreta; TIPO VEGETACIONAL: Floresta Ombrófila Densa","JOI012202","JOI012202","F.C.S.Vieira","2010","04","14","José Boiteux","Rio Laeisz.","-49.588611","-26.911944","823","823",NA,NA,"2019",NA,NA,"49º35'19''W","26º54'43''S","03","13",NA,NA,NA
"71","2021-03-25 13:52:50-03","UNIVILLE","JOI","14018","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrceugenia","acutiflora","Myrceugenia acutiflora","(Kiaersk.) D.Legrand & Kausel",NA,"F.C.S. Vieira","2114",NA,"Brasil","Santa Catarina",NA,"; HABITAT: mata ciliar; HABITO: Árvore","JOI014018","JOI014018","F.C.S.Vieira","2008","08","18","Garuva","Serra Quiriri, vertente oeste, Planalto com Araucária. Próximo ao rancho do Sr. Manoel - Latossolo vermelho - ao longo da estrada.","-48.8549995422363","-26.0266990661621",NA,NA,"22441","auto","2019",NA,NA,NA,NA,"03","15",NA,NA,NA
"72","2021-03-25 13:52:50-03","UNIVILLE","JOI","9984","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrceugenia","acutiflora","Myrceugenia acutiflora","(Kiaersk.) D.Legrand & Kausel",NA,"Meyer, F.S.","386",NA,"Brasil","Santa Catarina",NA,"; HABITAT: floresta secundária; HABITO: arvoreta coletada no subbosque da floresta; TIPO VEGETACIONAL: Floresta Ombrófila Densa Montana","JOI009984","JOI009984","F.C.S.Vieira","2007","05","26","São Bento do Sul","Arredores do CEPA Rugendas - Rio Natal.","-49.3786010742188","-26.2502994537354",NA,NA,"23090","auto","2013",NA,NA,NA,NA,"04","02",NA,NA,NA
"73","2021-03-25 13:52:50-03","UNIVILLE","JOI","13959","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrceugenia","acutiflora","Myrceugenia acutiflora","(Kiaersk.) D.Legrand & Kausel",NA,"Meyer, F.S.","698",NA,"Brasil","Santa Catarina",NA,"Plantas do Brasil - Colecionadas por Fabrício Schmitz Meyer Habitat: sub bosque da mata Habito: arbusto","JOI013959","JOI013959","Vieira, F.C.S.","2008","05","18","São Bento do Sul","Arredores do CEPA Rugendas - Rio Natal.","-49.3786010742188","-26.2502994537354",NA,NA,"23090","auto","2018",NA,NA,NA,NA,"07","21",NA,NA,NA
"74","2021-03-25 13:52:50-03","UNIVILLE","JOI","13960","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrceugenia","acutiflora","Myrceugenia acutiflora","(Kiaersk.) D.Legrand & Kausel",NA,"Meyer, F.S.","58",NA,"Brasil","Santa Catarina",NA,"Habitat: borda da mata Habito: arbusto","JOI013960","JOI013960","Vieira, F.C.S.","2004","08","19","São Bento do Sul","Arredores do CEPA Rugendas - Rio Natal.","-49.3786010742188","-26.2502994537354",NA,NA,"23090","auto","2018",NA,NA,NA,NA,"07","21",NA,NA,NA
"75","2021-03-25 13:52:50-03","UNIVILLE","JOI","13958","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrceugenia","acutiflora","Myrceugenia acutiflora","(Kiaersk.) D.Legrand & Kausel",NA,"Meyer, F.S.","789",NA,"Brasil","Santa Catarina",NA,"Plantas do Brasil - Colecionadas por Fabrício Schmitz Meyer; HABITAT: sub bosque da floresta; HABITO: arbusto; TIPO VEGETACIONAL: Floresta Ombrófila Densa Montana","JOI013958","JOI013958","Vieira, F.C.S.","2008","09","10","São Bento do Sul","Arredores do CEPA Rugendas - Univille, Rio Natal.","-49.3786010742188","-26.2502994537354",NA,NA,"23090","auto","2018",NA,NA,NA,NA,"07","21",NA,NA,NA
"76","2019-10-07 09:35:29-03","UEFS","HUEFS","87096","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Myrtaceae","Myrceugenia","acutiflora","Myrceugenia acutiflora","(Kiaersk.) D.Legrand & Kausel","Isótipo","Glaziou, A.","13899",NA,"Brasil","Rio de Janeiro",NA,NA,"HUEFS0087096",NA,NA,"1999",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA,NA,NA
"77","2019-09-04 18:33:39-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Myrtaceae","Eugenia","acutiflora","Eugenia acutiflora",NA,"Isolectotype","A. Glaziou","13894","South America","Brazil",NA,NA,NA,NA,NA,NA,"1883",NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"78","2019-09-04 18:18:50-03","F","FMNH-SEEDPLANTS","V0065067F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Myrtaceae","Eugenia","acutiflora","Eugenia acutiflora",NA,"Isolectotype","A. Glaziou","13894","South America","Brazil",NA,NA,NA,"V0065067F","V0065067F_01",NA,"1882","1","22",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"79","2019-01-23 09:54:35-02","F","FMNH-SEEDPLANTS","V0093814F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Myrtaceae","Eugenia","acutiflora","Eugenia acutiflora",NA,"Isolectotype","A. Glaziou","13894","South America","Brazil",NA,NA,NA,"V0093814F","V0093814F_01",NA,"1883",NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"80","2015-03-07 09:00:01-03","F","FMNH-SEEDPLANTS","V0105808F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Myrtaceae","Myrceugenia","acutiflora","Myrceugenia acutiflora",NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0105808F","V0105808F_01",NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"81","2015-03-07 09:00:01-03","F","FMNH-SEEDPLANTS","V0105809F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Myrtaceae","Myrceugenia","acutiflora","Myrceugenia acutiflora",NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0105809F","V0105809F_01",NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"82","2015-03-07 09:00:01-03","F","FMNH-SEEDPLANTS","V0105810F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Myrtaceae","Myrceugenia","acutiflora","Myrceugenia acutiflora",NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0105810F","V0105810F_01",NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"83","2015-03-07 09:00:01-03","F","FMNH-SEEDPLANTS","V0105811F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Myrtaceae","Myrceugenia","acutiflora","Myrceugenia acutiflora",NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0105811F","V0105811F_01",NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"84","2015-03-07 09:00:01-03","F","FMNH-SEEDPLANTS","V0105812F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Myrtaceae","Myrceugenia","acutiflora","Myrceugenia acutiflora",NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0105812F","V0105812F_01",NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"85","2020-07-23 12:16:02-03","CEPLAC","CEPEC","42563","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrceugenia","acutiflora","Myrceugenia acutiflora",NA,NA,"G. Martinelli","10361",NA,"Brasil","Rio de Janeiro",NA,NA,NA,NA,"Sem Informação","1984","11","20","MAGÉ","III Distrito, Paraiso, Centro de Primatologia do RJ.","-43.040599822998","-22.6527996063232",NA,NA,"20531","auto",NA,NA,"30/12/1984",NA,NA,NA,NA,NA,NA,NA
"86","2021-03-23 08:08:49-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Myrceugenia","acutiflora","Myrceugenia acutiflora","(Kiaersk.) D. Legrand & Kausel",NA,"Vieira, FCS","2902","Southern America","Brasil","Santa Catarina",NA,"Arvoreta, fruto imaturo; Floresta Onbrófila Mista",NA,NA,"Vieira, FCS","2018","12","03","Joinville","Estrada Laranjeiras","-49.171389","-26.180278","920","920",NA,NA,"2019",NA,NA,"-49.171389","-26.180278","01","15",NA,NA,NA
"87","2021-03-23 08:08:49-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Myrceugenia","acutiflora","Myrceugenia acutiflora","(Kiaersk.) D. Legrand & Kausel",NA,"Gonçalves, LF","393","Southern America","Brasil","Rio de Janeiro",NA,"Árvore aprox. 9,5m , D.A.P. 27cm, flores alvas, folhas com tricoma ferrugineo, aroma adocicado suave",NA,NA,"Gonçalves, LF","2017","02","22","Petrópolis","Parque Nacional da Serra dos Órgãos. Margem do Rio Bonfim, Vale do Bonfim, próximo a pousada campo de aventuras","-43.090833","-22.463889","1073","1073",NA,NA,NA,NA,NA,"-43.090833","-22.463889",NA,NA,NA,NA,NA
"88","2020-08-20 14:58:20-03","UFSC","FLOR","34450","PreservedSpecimen","Plantae",NA,"Myrtales","Myrtaceae","Myrceugenia","acutiflora","Myrceugenia acutiflora","(Kiaersk.) D.Legrand & Kausel",NA,"Zanin, A.; Longhi-Wagner, H.M.; Souza, M.L. & Rieper, M.","836",NA,"Brasil","Santa Catarina",NA,"Habitat: área alterada, beira de mata","FLOR0034450","FLOR0034450","Mattos, J.","2006","03","07","Urubici","Caminho entre a #?##?#Pousada Rio Canoas-Refúgio de Montanha#?##?# e a casa da fazenda do Senhor Arno Phil.","-49.5917015075684","-28.0149993896484",NA,NA,"30102","auto","2009",NA,NA,NA,NA,"06","01",NA,NA,NA
"89","2021-03-04 15:45:28-03","IF","SPSF","08058","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Myrceugenia","acutiflora","Myrceugenia acutiflora","(Kiaersk.) D.Legrand & Kausel",NA,"R.A.A.Barreto","237","América do Sul","Brasil","SP",NA,"COLETA: Árvore de 3m de altura; flor branca; GEOGRAFIA: Floresta Nebular.;",NA,NA,"L. Meireles","1981","04","24","Campos do Jordão","Parque Estadual","-45.45","-22.716667","1900","1900",NA,NA,"2013","Magnoliopsida",NA,NA,NA,"10","10",NA,NA,NA
"90","2021-03-04 15:45:28-03","IF","SPSF","50655","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Myrceugenia","acutiflora","Myrceugenia acutiflora","(Kiaersk.) D.Legrand & Kausel",NA,"A. Maruyama & L. Cicco","32","América do Sul","Brasil","SP",NA,"COLETA: Arvoreta ca. 2,5 m de altura. Frutos roxos e flores com sépalas amarronzadas.; GEOGRAFIA: Floresta Ombrófila Densa;",NA,NA,"A. Maruyama","2015","09","07","Cunha","Floresta Ombrófila Densa","-45.014167","-23.228889","1096","1096",NA,NA,"2016","Magnoliopsida",NA,NA,NA,"08","18",NA,NA,NA
"91","2021-03-04 15:45:28-03","IF","SPSF","50889","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Myrceugenia","acutiflora","Myrceugenia acutiflora","(Kiaersk.) D.Legrand & Kausel",NA,"A. Maruyama & L.Cicco","487","América do Sul","Brasil","SP",NA,"COLETA: Árvore ca. 4,0 m alt. Frutos de coloração roxa, levemente pruinosos.; GEOGRAFIA: Floresta Ombrófila Densa;",NA,NA,"L. Meireles","2016","07","09","Cunha",NA,"-45.013333","-23.229444","1036","1036",NA,NA,"2016","Magnoliopsida",NA,NA,NA,"09","14",NA,NA,NA
"92","2021-03-04 15:45:28-03","IF","SPSF","52634","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Myrceugenia","acutiflora","Myrceugenia acutiflora","(Kiaersk.) D.Legrand & Kausel",NA,"A.Maruyama & L.Cicco","1018","América do Sul","Brasil","SP",NA,"COLETA: Árvore com aprox. 6m de altura. Flores na cor branca.; GEOGRAFIA: Floresta Aluvial. Sítio Vivenda das Meninas, próximo à estrada do Paraibuna. Zona de amortecimento do PESM - Núcleo Cunha.;",NA,NA,"A.Maruyama","2018","02","11","Cunha",NA,"-45.013611","-23.230278","1120","1120",NA,NA,"2018","Magnoliopsida",NA,NA,NA,"02","11",NA,NA,NA
"93","2021-03-04 15:45:28-03","IF","SPSF","09007","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Myrceugenia","acutiflora","Myrceugenia acutiflora","(Kiaersk.) D.Legrand & Kausel",NA,"M.J.Robim","251","América do Sul","Brasil","SP",NA,"COLETA: Arvoreta; flores brancas e vistosas.;",NA,NA,"L. Meireles","1985","03","27","Campos do Jordão","Parque Estadual-pinheiro chato","-45.5900001525879","-22.7299995422363",NA,NA,"21048","auto","2013","Magnoliopsida",NA,NA,NA,"10","10",NA,NA,NA
