"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","occurrenceRemarks","barcode","imagecode","monthIdentified","dayIdentified","recordNumber","minimumElevationInMeters","maximumElevationInMeters","typeStatus","continentOcean","preparationType","previousCatalogNumber","phylum","order","coordinatePrecision","geoFlag","class","relatedCatalogItem","individualCount","infraspecificEpithet","fieldNumber"
"110","2019-08-27 13:29:38-03","IAP","PACA-AGP","35420","PreservedSpecimen","Plantae","Fabaceae","Sesbania","punicea","Sesbania punicea","(Cav.) Benth.","Emrich-Rambo","1954","L. Stahl SJ","1946","10","28","Brasil","RS","São Leopoldo",NA,"-51.1472015380859","-29.7602996826172",NA,NA,"Habitat: in paludosis dumetosis Fenofase: flor","PACA035420",NA,"08","16",NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta","Fagales","10287","auto","Magnoliatae",NA,NA,NA,NA
"111","2019-08-27 13:29:38-03","IAP","PACA-AGP","37181","PreservedSpecimen","Plantae","Fabaceae","Sesbania","punicea","Sesbania punicea","(Cav.) Benth.","Emrich-Rambo","1954","J. Becker","1948","01",NA,"Brasil","RS","Sobradinho","ad flumen Jacuí sup.","-53.0285987854004","-29.4214000701904",NA,NA,"SEM MATERIAL Habitat: in humidis dumetosis Fenofase: flor e fruto submaturo","PACA037181",NA,"08","16",NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta","Fagales","15790","auto","Magnoliatae",NA,NA,NA,NA
"112","2019-08-27 13:29:38-03","IAP","PACA-AGP","45923","PreservedSpecimen","Plantae","Fabaceae","Sesbania","punicea","Sesbania punicea","(Cav.) Benth.","Emrich-Rambo","1954","Rambo, B.","1950","02","21","Brasil","RS","Torres","Lagoa dos Quadros","-49.7268981933594","-29.3353004455566",NA,NA,"Habitat: in paludosis dumetosis Fenofase: flor nondum evoluto","PACA045923",NA,"08","16",NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta","Fagales","20837","auto","Magnoliatae",NA,NA,NA,NA
"113","2019-08-27 13:29:38-03","IAP","PACA-AGP","90053","PreservedSpecimen","Plantae","Fabaceae","Sesbania","punicea","Sesbania punicea","(Cav.) Benth.","S. T. S. Miotto","2002","R. L. C. Bortoluzzi","2002","01","23","Brasil","SC","Joinville","BR 101, próx. ao posto de fiscalização.","-48.8456001281738","-26.3043994903564",NA,NA,"ICN 122311&nf;3 m de altura. Flores laranja. Frutos verdes, imaturos.&nf;SEM MATERIAL Habitat: Em beira de mata. Hábito: arvoreta","PACA090053",NA,NA,NA,"1108",NA,NA,NA,NA,NA,NA,"Magnoliophyta","Fagales","37150","auto","Magnoliatae",NA,NA,NA,NA
"114","2019-08-27 13:29:38-03","IAP","PACA-AGP","50627","PreservedSpecimen","Plantae","Fabaceae","Sesbania","punicea","Sesbania punicea","(Cav.) Benth.","Emrich-Rambo","1954","Rambo, B.","1949","12","28","Brasil","RS","Montenegro","ad flumen","-51.4611015319824","-29.6886005401611",NA,NA,"Habitat: in dumetosis Fenofase: flor","PACA050627",NA,"08","16",NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta","Fagales","21601","auto","Magnoliatae",NA,NA,NA,NA
"115","2019-08-27 13:29:38-03","IAP","PACA-AGP","47746.1","PreservedSpecimen","Plantae","Fabaceae","Sesbania","punicea","Sesbania punicea","(Cav.) Benth.","Emrich-Rambo","1954","Sehnem, A.","1949","11","17","Brasil","RS","Montenegro","Campestre - ad rivum","-51.4611015319824","-29.6886005401611",NA,NA,"Habitat: in dumetosis Fenofase: flor","PACA047746-1",NA,"08","16","4074",NA,NA,NA,NA,NA,NA,"Magnoliophyta","Fagales","21601","auto","Magnoliatae",NA,NA,NA,NA
"116","2019-08-27 13:29:38-03","IAP","PACA-AGP","32774","PreservedSpecimen","Plantae","Fabaceae","Sesbania","punicea","Sesbania punicea","(Cav.) Benth.","Emrich-Rambo","1954","Henz, E.","1945","11","25","Brasil","RS","Montenegro","Pareci","-51.4611015319824","-29.6886005401611",NA,NA,"Habitat: ad flumen in dumetosis Fenofase: flor","PACA032774",NA,"08","16",NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta","Fagales","21601","auto","Magnoliatae",NA,NA,NA,NA
"117","2019-08-27 13:29:38-03","IAP","PACA-AGP","82165","PreservedSpecimen","Plantae","Fabaceae","Sesbania","punicea","Sesbania punicea","(Cav.) Benth.","B. Rambo",NA,"Sehnem, A.","1949","12","28","Brasil","RS","Montenegro","prope flumen Caí","-51.4611015319824","-29.6886005401611",NA,NA,"Habitat: in dumeto","PACA082165",NA,NA,NA,"4460","60","60",NA,NA,NA,NA,"Magnoliophyta","Fagales","21601","auto","Magnoliatae",NA,NA,NA,NA
"118","2019-08-27 13:29:38-03","IAP","PACA-AGP","63542","PreservedSpecimen","Plantae","Fabaceae","Sesbania","punicea","Sesbania punicea","(Cav.) Benth.","Emrich-rambo","1958","Rambo, B.","1958","01","23","Brasil","RS","Osório","Fazenda do Arroio","-50.2696990966797","-29.8866996765137",NA,NA,"Habitat: in humidis Fenofase: fruto submaturo","PACA063542",NA,"09","17",NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta","Fagales","27350","auto","Magnoliatae",NA,NA,NA,NA
"119","2019-08-27 13:29:38-03","IAP","PACA-AGP","63344","PreservedSpecimen","Plantae","Fabaceae","Sesbania","punicea","Sesbania punicea","(Cav.) Benth.","J. C. Sacco","1958","J. C. Sacco","1954","12","27","Brasil","RS","Pelotas",NA,"-52.3424987792969","-31.771900177002",NA,NA,"campo baixo, periodicamente alagado Habitat: in humidis Fenofase: flor","PACA063344",NA,"09","17","260",NA,NA,NA,NA,NA,NA,"Magnoliophyta","Fagales","51462","auto","Magnoliatae",NA,NA,NA,NA
"120","2019-08-27 13:29:38-03","IAP","PACA-AGP","63345","PreservedSpecimen","Plantae","Fabaceae","Sesbania","punicea","Sesbania punicea","(Cav.) Benth.","Emrich-Rambo","1958","Sacco","1954","12","27","Brasil","RS","Pelotas",NA,"-52.3424987792969","-31.771900177002",NA,NA,"Habitat: in humidis Fenofase: fruto submaturo","PACA063345",NA,"09","17","260",NA,NA,NA,NA,NA,NA,"Magnoliophyta","Fagales","51462","auto","Magnoliatae",NA,NA,NA,NA
"121","2019-08-27 13:29:38-03","IAP","PACA-AGP","44348","PreservedSpecimen","Plantae","Fabaceae","Sesbania","punicea","Sesbania punicea","(Cav.) Benth.","Emrich-Rambo","1954","Rambo, B.","1949","11","11","Brasil","RS","Porto Alegre","ad flumen Gravataí","-51.2299995422363","-30.0331001281738",NA,NA,"SEM MATERIAL Habitat: in subpaludosis dumetosis Fenofase: flor","PACA044348",NA,"08","06",NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta","Fagales","29946","auto","Magnoliatae",NA,NA,NA,NA
"122","2019-08-27 13:29:38-03","IAP","PACA-AGP","364","PreservedSpecimen","Plantae","Fabaceae","Sesbania","punicea","Sesbania punicea","(Cav.) Benth.","Emrich-Rambo","1954","Rambo, B.","1933","01","14","Brasil","RS","Porto Alegre","Juca Batista","-51.2299995422363","-30.0331001281738",NA,NA,"Habitat: in arenosis humidis ripariis Fenofase: flor","PACA000364",NA,"08","16",NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta","Fagales","29946","auto","Magnoliatae",NA,NA,NA,NA
"123","2019-08-27 13:29:38-03","IAP","PACA-AGP","34326","PreservedSpecimen","Plantae","Fabaceae","Sesbania","punicea","Sesbania punicea","(Cav.) Benth.","Emrich-Rambo","1954","I. Corseuil","1946",NA,NA,"Brasil","RS","Porto Alegre","Ponta Grossa","-51.2299995422363","-30.0331001281738",NA,NA,"Habitat: in paludosis alte dumetosis Fenofase: flor","PACA034326",NA,"08","16",NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta","Fagales","29946","auto","Magnoliatae",NA,NA,NA,NA
"124","2019-08-27 13:29:38-03","IAP","PACA-AGP","25061","PreservedSpecimen","Plantae","Fabaceae","Sesbania","punicea","Sesbania punicea","(Cav.) Benth.","Emrich-Rambo","1954","A. Reckziegel","1943",NA,NA,"Brasil","RS","São Leopoldo",NA,"-51.1472015380859","-29.7602996826172",NA,NA,"Habitat: in subpaludosis dumetosis Fenofase: flor e fruto novissimo","PACA025061",NA,"08","16",NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta","Fagales","10287","auto","Magnoliatae",NA,NA,NA,NA
"125","2019-08-27 13:29:38-03","IAP","PACA-AGP","7328","PreservedSpecimen","Plantae","Fabaceae","Sesbania","punicea","Sesbania punicea","(Cav.) Benth.","Emrich-Rambo","1954","F. Theissen SJ","1907",NA,NA,"Brasil","RS","São Leopoldo",NA,"-51.1472015380859","-29.7602996826172",NA,NA,"Habitat: in paludosis alte dumetosis Fenofase: flor","PACA007328",NA,"08","16",NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta","Fagales","10287","auto","Magnoliatae",NA,NA,NA,NA
"126","2019-08-27 13:29:38-03","IAP","PACA-AGP","7331","PreservedSpecimen","Plantae","Fabaceae","Sesbania","punicea","Sesbania punicea","(Cav.) Benth.","Emrich-Rambo","1954","F. Theissen SJ","1907",NA,NA,"Brasil","RS","São Leopoldo",NA,"-51.1472015380859","-29.7602996826172",NA,NA,"Habitat: in paludosis alte dumetosis Fenofase: flor nondum aperto","PACA007331",NA,"08","16",NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta","Fagales","10287","auto","Magnoliatae",NA,NA,NA,NA
"127","2019-08-27 13:29:38-03","IAP","PACA-AGP","95778","PreservedSpecimen","Plantae","Fabaceae","Sesbania","punicea","Sesbania punicea","(Cav.) Benth.","C. Mondin",NA,"C. Luz","1999","05","11","Brasil","RS","São Leopoldo",NA,"-51.1472015380859","-29.7602996826172",NA,NA,"HASU 15787&nf;Árvore c/ 3 m de altura Habitat: Mata secundária","PACA095778",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta","Fagales","10287","auto","Magnoliatae",NA,NA,NA,NA
"128","2020-12-21 16:37:25-03","IAP","PACA-AGP","92673","PreservedSpecimen","Plantae","Fabaceae","Sesbania","punicea","Sesbania punicea","(Cav.) Benth.",NA,NA,"Alves, A.C.","2000","04","12","Brasil","RS","São Leopoldo","N. C. Unisinos","-51.1472015380859","-29.7602996826172",NA,NA,"HASU 15923","PACA092673",NA,NA,NA,"39",NA,NA,NA,NA,NA,NA,"Magnoliophyta","Fagales","10287","auto","Magnoliatae",NA,NA,NA,NA
"129","2019-08-27 13:29:38-03","IAP","PACA-AGP","92672","PreservedSpecimen","Plantae","Fabaceae","Sesbania","punicea","Sesbania punicea","(Cav.) Benth.","C. M. Oliveira & C. Mondin",NA,"C. M. Oliveira","1999","12","21","Brasil","RS","São Leopoldo","Novo Campus Unisinos","-51.1472015380859","-29.7602996826172",NA,NA,"HASU 14874&nf;Nativa, cultivada Habitat: Ambiente seco e de sol Fenofase: flores vermelhas Hábito: arbustiva","PACA092672",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta","Fagales","10287","auto","Magnoliatae",NA,NA,NA,NA
"130","2019-08-27 13:29:38-03","IAP","PACA-AGP","49741","PreservedSpecimen","Plantae","Fabaceae","Sesbania","punicea","Sesbania punicea","(Cav.) Benth.","Emrich-Rambo","1954","Rambo, B.","1951","01","18","Brasil","RS","Torres","Lagoa dos Quadros","-49.7268981933594","-29.3353004455566",NA,NA,"SEM MATERIAL Habitat: in paludosis dumetosis Fenofase: flor","PACA049741",NA,"08","16",NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta","Fagales","20837","auto","Magnoliatae",NA,NA,NA,NA
"131","2019-08-27 13:29:38-03","IAP","PACA-AGP","48775","PreservedSpecimen","Plantae","Fabaceae","Sesbania","punicea","Sesbania punicea","(Cav.) Benth.","Emrich-Rambo","1954","Rambo, B.","1951","01","18","Brasil","RS","Torres","Lagoa dos Quadros","-49.7268981933594","-29.3353004455566",NA,NA,"Habitat: in ripariis humidis arenosis Fenofase: fruto novissimo","PACA048775",NA,"08","16",NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta","Fagales","20837","auto","Magnoliatae",NA,NA,NA,NA
"132","2019-08-27 13:29:38-03","IAP","PACA-AGP","70947","PreservedSpecimen","Plantae","Fabaceae","Sesbania","punicea","Sesbania punicea","(Cav.) Benth.","A. Sehnem","1973","Sehnem, A.","1973","11","18","Brasil","RS","Triunfo","Faz. Delapieve","-51.7181015014648","-29.9433002471924",NA,NA,"arbustum, flor vermelha Habitat: in campestribum","PACA070947",NA,NA,NA,"13923",NA,NA,NA,NA,NA,NA,"Magnoliophyta","Fagales","41194","auto","Magnoliatae",NA,NA,NA,NA
"133","2019-08-27 13:29:38-03","IAP","PACA-AGP","55502","PreservedSpecimen","Plantae","Fabaceae","Sesbania","punicea","Sesbania punicea","(Cav.) Benth.","Burkart","1955","Reitz, R.","1951","12","22","Brasil","SC","Laguna","p. litus","-48.7807998657227","-28.4825000762939",NA,NA,"flor alaranjada, altura 2m Habitat: in arenosis humidis Fenofase: flor Hábito: arbusto","PACA055502",NA,"04","06","4682","5","5",NA,NA,NA,NA,"Magnoliophyta","Fagales","21199","auto","Magnoliatae",NA,NA,NA,NA
"134","2021-04-07 11:44:46-03","UFMS","CGMS","55141","PreservedSpecimen","Plantae","Fabaceae","Sesbania","punicea","Sesbania punicea","(Cav.) Benth.","A. Pott","2018","V.J. Pott; A. Pott; R. Bastos","2001","08","18","Brasil","Mato Grosso do Sul","Nioaque","Assentamento Andalúcia, Lote 41 do Sr Antonio Lerias.","-55.7402777","-20.8527778","-55,7402777","-20,8527778","Papilionoideae. Flor avermelhada. Habitat: Jardim da casa. Solo argiloso. Relevo suave ondulado. Cultivada. Habito: Arbusto 2-2,5m de altura.","CGMS1085111",NA,"10","23","4840",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"135","2021-04-07 11:44:46-03","UFMS","CGMS","4045","PreservedSpecimen","Plantae","Fabaceae","Sesbania","punicea","Sesbania punicea","(Cav.) Benth.","G. Hatschbach",NA,"E.F. Pacionik","1984","10","14","Brasil","Santa Catarina","Barra Velha","ArredoresRuderal.","-48.6847222","-26.6322223","-48,6847222","-26,6322223","Papilionoideae. Habitat: Ruderal. Habito: Arbusto. 1,50m de altura.","CGMS1018955",NA,NA,NA,"112","35","35",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"136","2021-04-07 11:44:46-03","UFMS","CGMS","41212","PreservedSpecimen","Plantae","Fabaceae","Sesbania","punicea","Sesbania punicea","(Cav.) Benth.","M.C. Dias","1994","C. Muller; et al.","1994","10","07","Brasil","Paraná","Tibagi",NA,"-50.4136009216309","-24.5093994140625",NA,NA,"Papilionoideae. Flores vermelhas. Doação FUEL. Habitat: Em pastagem. Habito: Arbusto. 1,50m de altura.","CGMS1071200",NA,NA,NA,"22",NA,NA,NA,NA,NA,NA,NA,NA,"56988","auto",NA,NA,NA,NA,NA
"137","2021-03-01 16:31:20-03","UNICAMP","UEC","170398","S","Plantae","Fabaceae","Sesbania","punicea","Sesbania punicea","(Cav.) Benth.",NA,NA,"Seijo, JG; Solis Neffa, VG","2007","11","24","Uruguay","Colonia",NA,"Punta Gorda, próximo a la confluencia de los rios Uruguay y la Plata. Al E del Rincón de Darwin.",NA,NA,NA,NA,"Sufrutice de hasta 2m alt. Flores rojas.; En dunas costeras.","UEC010321","UEC010321",NA,NA,"3992",NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA
"138","2019-08-20 10:15:06-03","UNICAMP","UEC","24875","S","Plantae","Fabaceae","Sesbania","punicea","Sesbania punicea","(Cav.) Benth.","Hatschbach, G","1980","Oliveira, PI","1979","11","02","Brazil","Paraná","Curitiba","Rio Iguaçu","-49.2731018066406","-25.4277992248535",NA,NA,"Arbusto 2m, flor alaranjada; cultivada.",NA,NA,NA,NA,"142",NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,"25180","auto",NA,NA,NA,NA,NA
"139","2019-08-20 10:15:06-03","UNICAMP","UEC","57247","S","Plantae","Fabaceae","Sesbania","punicea","Sesbania punicea","(Cav.) Benth.","Queiróz, LP","1992","Kokubo, NT","1986","09","24","Brazil","Paraná","Maringá","R. Iguaçu, esquina com a Rua Dr. Ewert.","-51.9385986328125","-23.4253005981445",NA,NA,"flor, Arvoreta com aproximadamente 5m de altura, com flores de coloração vermelha, não apresenta odor.",NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,"19250","auto",NA,NA,NA,NA,NA
"140","2019-08-20 10:15:06-03","UNICAMP","UEC","57247","S","Plantae","Fabaceae","Sesbania","punicea","Sesbania punicea","(Cav.) Benth.","Queiróz, LP","1992","Kokubo, NT","1986","09","24","Brazil","Paraná","Maringá","Rua Iguaçu, Esquina com a Rua Ewert de A. Nogueira.","-51.9385986328125","-23.4253005981445",NA,NA,"Arvoreta com aproximadamente 5,0m de altura, com flores de coloração vermelha; não apresenta odor.",NA,NA,NA,NA,"927",NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,"19250","auto",NA,NA,NA,NA,NA
"141","2019-08-20 10:15:06-03","UNICAMP","UEC","8927","S","Plantae","Fabaceae","Sesbania","punicea","Sesbania punicea","(Cav.) Benth.","Monteiro, R","1982","Hatschbach, G","1946","09","22","Brazil","Paraná","Paranaguá","Alexandra","-48.5092010498047","-25.5200004577637",NA,NA,"Arbusto de 2m, flor vermelha.",NA,NA,"11",NA,"380",NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,"24916","auto",NA,NA,NA,NA,NA
"142","2019-08-20 10:15:06-03","UNICAMP","UEC","48801","S","Plantae","Fabaceae","Sesbania","punicea","Sesbania punicea","(Cav.) Benth.","Britez, RM",NA,"Britez, RM","1985","10","31","Brazil","Paraná","São Mateus do Sul","Fazenda do Durgo","-50.3828010559082","-25.8742008209229",NA,NA,"flor, Arbusto com 2m, flores vermelhas em campo de inundação do Rio Iguaçu.",NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,"31353","auto",NA,NA,NA,NA,NA
"143","2019-08-20 10:15:06-03","UNICAMP","UEC","49078","S","Plantae","Fabaceae","Sesbania","punicea","Sesbania punicea","(Cav.) Benth.","Silva, SM",NA,"Britez, RM; Melo, E; Silva, SM","1986","11","28","Brazil","Paraná","São Mateus do Sul","Fazenda do Durgo","-50.3828010559082","-25.8742008209229",NA,NA,"Arbusto de 3m com flores alaranjadascoletada em campo de inundação junto a floresta ciliar do Rio Iguaçu.",NA,NA,NA,NA,"1144",NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,"31353","auto",NA,NA,NA,NA,NA
"144","2019-08-20 10:15:06-03","UNICAMP","UEC","67437","S","Plantae","Fabaceae","Sesbania","punicea","Sesbania punicea","(Cav.) Benth.","Mueller, C; Dias, MC","1994","Mueller, C","1994","10","07","Brazil","Paraná","Tibagi","Margem esquerda do Rio Tibagi","-50.4136009216309","-24.5093994140625",NA,NA,"flor, Arbusto, 1,5m; flores vermelhas, em pastagem.",NA,NA,"11",NA,"22",NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,"56988","auto",NA,NA,NA,NA,NA
"145","2021-03-01 16:31:20-03","UNICAMP","UEC","161913","S","Plantae","Fabaceae","Sesbania","punicea","Sesbania punicea","(Cav.) Benth.","Estevan, DA","2005","Estevan, DA","2002","10","31","Brazil","Paraná","Ventania","Sítio Pinheirinho, Floresta ombrófila-mista de Araucária. Beira de mata.","-50.2428016662598","-24.2458000183105",NA,NA,"Liana.","UEC009456","UEC009456",NA,NA,"228",NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,"32424","auto",NA,NA,NA,NA,NA
"146","2019-08-20 10:15:06-03","UNICAMP","UEC","69224","S","Plantae","Fabaceae","Sesbania","punicea","Sesbania punicea","(Cav.) Benth.","Rodrigues, RS; Flores, AS","2003","Stehmann, JR; Semir, J; Dutilh, JHA","1995","11","03","Brazil","Rio Grande do Sul","Santana do Livramento","BR 293, Em direção a Quaraí.","-55.5327987670898","-30.8908004760742",NA,NA,"Arbusto, flores salmão.",NA,NA,NA,NA,"2040",NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,"79795","auto",NA,NA,NA,NA,NA
"147","2019-08-20 10:15:06-03","UNICAMP","UEC","069858","S","Plantae","Fabaceae","Sesbania","punicea","Sesbania punicea","(Cav.) Benth.","Rodrigues, RS; Flores, AS","2003","Stehmann, JR; Dutilh, JHA; Sciamarelli, A","1993","12","08","Brazil","Rio Grande do Sul","São Francisco De Paula","Tainhas","-50.5835990905762","-29.4480991363525",NA,NA,"Arbusto. Cultivado. Flores laranja-avermelhados.",NA,NA,NA,NA,"1246",NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,"76715","auto",NA,NA,NA,NA,NA
"148","2019-08-20 10:15:06-03","UNICAMP","UEC","8929","S","Plantae","Fabaceae","Sesbania","punicea","Sesbania punicea","(Cav.) Benth.","Leitão Filho, HF","1978","Leitão Filho, HF; Taroda, N","1976","08","12","Brazil","São Paulo","Campinas","Barão de Geraldo, Nativo do bairro de Barão Geraldo.","-47.060001373291","-22.8999996185303",NA,NA,"Arbusto até 2m; flores vermelho-amareladas, ornamentais.",NA,NA,"08",NA,"2548",NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,"23900","auto",NA,NA,NA,NA,NA
"149","2021-03-01 16:31:20-03","UNICAMP","UEC","190932","S","Plantae","Fabaceae","Sesbania","punicea","Sesbania punicea","(Cav.) Benth.","Flora, A","2003","Sakane, M","1976","04","15","Brazil","São Paulo","Cananéia","Jardim da casa próximo a base da CPRN.","-47.9199981689453","-25.0100002288818",NA,NA,"Arbusto 2m alt., folhas paripenadas, flores vermelho-cinábrios em cachos.","UEC137331","UEC137331",NA,NA,"439",NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,"37574","auto",NA,NA,NA,NA,NA
"150","2019-08-20 10:15:06-03","UNICAMP","UEC","82159","S","Plantae","Fabaceae","Sesbania","punicea","Sesbania punicea","(Cav.) Benth.","Rodrigues, RS; Flores, AS","2003","Garcia, RJF; Ferreira, GMP","1996","01","19","Brazil","São Paulo","Cananéia","Parelheiros, Centro Paulus.","-47.9199981689453","-25.0100002288818",NA,NA,"Arvoreta; 2m de altura; flores laranjas.",NA,NA,NA,NA,"770",NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,"37574","auto",NA,NA,NA,NA,NA
"151","2020-02-10 17:53:07-03","UNICAMP","UEC","8934","S","Plantae","Fabaceae","Sesbania","punicea","Sesbania punicea","(Cav.) Benth.","Monteiro, R","1982","Bufarah, GBG","1978","05","16","Brazil","São Paulo","Cananéia","Praia do Centro de Saúde","-47.9199981689453","-25.0100002288818",NA,NA,"flor, Arbustivo, erecta.",NA,NA,"11",NA,"s.n.",NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,"37574","auto",NA,NA,NA,NA,NA
"152","2020-02-10 17:53:07-03","UNICAMP","UEC","8934","S","Plantae","Fabaceae","Sesbania","punicea","Sesbania punicea","(Cav.) Benth.","Monteiro, R","1982","Bufarah, GBG","1978","05","16","Brazil","São Paulo","Cananéia","Prédio do Centro de Saúde","-47.9199981689453","-25.0100002288818",NA,NA,"Arbusto, erecto.",NA,NA,"11",NA,"IZ314",NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,"37574","auto",NA,NA,NA,NA,NA
"153","2019-08-20 10:15:06-03","UNICAMP","UEC","71429","S","Plantae","Fabaceae","Sesbania","punicea","Sesbania punicea","(Cav.) Benth.","Leitão Filho, HF",NA,"Durigan, G","1992","11","17","Brazil","São Paulo","Marília","Estação Experimental de Marília - mata c","-49.939998626709","-22.2099990844727",NA,NA,"fruto, Arvoreta pioneira, flores amarelas.",NA,NA,NA,NA,"30637",NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,"38865","auto",NA,NA,NA,NA,NA
"154","2021-03-01 16:31:20-03","UNICAMP","UEC","8928","S","Plantae","Fabaceae","Sesbania","punicea","Sesbania punicea","(Cav.) Benth.","Monteiro, R","1983","Leitão Filho, HF","1977","01","17","Brazil","São Paulo","Mogi Guaçu","Estação Experimental de Mogi- Guaçu (Fazenda Campininha).","-46.9421997070312","-22.372200012207",NA,NA,"Arbusto, 1,7cm, floresrosa avermelhadas frutos tetralados.","UEC051602","UEC051602","03",NA,"4263",NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,"39309","auto",NA,NA,NA,NA,NA
"155","2021-03-01 16:31:20-03","UNICAMP","UEC","190933","S","Plantae","Fabaceae","Sesbania","punicea","Sesbania punicea","(Cav.) Benth.","Gomes, RBR","1978","Gomes, RBR; Mantovani, W","1978","09","20","Brazil","São Paulo","Nova Odessa","Instituto de zootecnia, campo de introdução de Leguminosae forrageiras.","-47.2900009155273","-22.7700004577637",NA,NA,"Arbusto mais ou menos 2,50-3,0m de altura. Flores vermelhas tendendo para o roxo.","UEC137332","UEC137332","10",NA,"04",NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,"8440","auto",NA,NA,NA,NA,NA
"156","2021-03-01 16:31:20-03","UNICAMP","UEC","196422","S","Plantae","Fabaceae","Sesbania","punicea","Sesbania punicea","(Cav.) Benth.","Monteiro, R","1985","Furlan, A","1984","11","21","Brazil","São Paulo","Rio Claro",NA,"-47.560001373291","-22.4099998474121",NA,NA,"árvore, flores vermelhas; Planta cultivada na UNESP","UEC152464","UEC152464","10","03","213",NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,"21773","auto",NA,NA,NA,NA,NA
"157","2021-03-01 16:31:20-03","UNICAMP","UEC","196423","S","Plantae","Fabaceae","Sesbania","punicea","Sesbania punicea","(Cav.) Benth.","Monteiro, R","1985","Cesar, O","1985","10",NA,"Brazil","São Paulo","Rio Claro","Arredores do campus de Rio Claro - SP","-47.560001373291","-22.4099998474121",NA,NA,"Flores amarelas; Cultivada","UEC152466","UEC152466","10",NA,"625",NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,"21773","auto",NA,NA,NA,NA,NA
"158","2021-03-01 16:31:20-03","UNICAMP","UEC","196421","S","Plantae","Fabaceae","Sesbania","punicea","Sesbania punicea","(Cav.) Benth.","Monteiro, R","1989","Garcia, FCP","1989","09",NA,"Brazil","São Paulo","Rio Claro","Arredores do campus de Rio Claro - SP","-47.560001373291","-22.4099998474121",NA,NA,"árvore de 3m de altura, flores corais; Planta cultivada na UNESP, Belva Vista","UEC152465","UEC152465","10","17","510",NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,"21773","auto",NA,NA,NA,NA,NA
"159","2019-08-20 10:15:06-03","UNICAMP","UEC","146542","S","Plantae","Fabaceae","Sesbania","punicea","Sesbania punicea","(Cav.) Benth.","Monteiro, R; Hoehne, FC","1983","?","1935","12","20","Brazil","São Paulo","São Paulo","Jardim Botânico","-46.6300010681152","-23.5400009155273",NA,NA,"Arbusto ??; flores vermelhas Dez-Janeiro.Cultivada na Jardim Botânico de São Paulo.",NA,NA,"03",NA,"s.n.",NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,"53584","auto",NA,NA,NA,NA,NA
