"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","phylum","order","continentOcean","stateProvince","preparationType","infraspecificEpithet","coordinatePrecision","geoFlag","class","previousCatalogNumber","fieldNumber","typeStatus","individualCount"
"96","2017-06-16 17:08:47-03","MNHN","RECOLNAT_MNHN_P","P01309946","PreservedSpecimen",NA,"Pteridophyta","Hymenophyllum","rufum","Hymenophyllum rufum","Fée","Almeida",NA,NA,NA,"Saint-Hilaire, A. de",NA,"1816","1","1","Brésil",NA,"Province de Minas Geraes",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01309946' target='other'> <mi>dwc_moreinfo</mi></a>","P01309946","P01309946_01",NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,"Voyage d'Auguste de Saint-Hilaire de 1816 à 1821/D 90",NA,NA
"97","2016-11-10 14:48:17-02","MNHN","RECOLNAT_MNHN_P","P01328734","PreservedSpecimen",NA,"Pteridophyta","Hymenophyllum","rufum","Hymenophyllum rufum","Fée",NA,NA,NA,NA,"Glaziou, A.",NA,NA,NA,NA,"Brésil",NA,"Serra os Orgaos. Rio-Janeiro",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01328734' target='other'> <mi>dwc_moreinfo</mi></a>","P01328734","P01328734_01",NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,"3346",NA,NA
"98","2016-11-18 15:46:22-02","MNHN","RECOLNAT_MNHN_P","P01328735","PreservedSpecimen",NA,"Pteridophyta","Hymenophyllum","rufum","Hymenophyllum rufum","Fée",NA,NA,NA,NA,"Glaziou, A.",NA,NA,NA,NA,"Brésil",NA,"Serra os Orgaos. Rio-Janeiro",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01328735' target='other'> <mi>dwc_moreinfo</mi></a>","P01328735","P01328735_01",NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,"3346",NA,NA
"99","2016-11-10 14:48:20-02","MNHN","RECOLNAT_MNHN_P","P01328736","PreservedSpecimen",NA,"Pteridophyta","Hymenophyllum","rufum","Hymenophyllum rufum","Fée",NA,NA,NA,NA,"Glaziou, A.",NA,"1869","8","8","Brésil",NA,"Haut des Orgues. Serra os Orgaos. Rio-Janeiro.",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01328736' target='other'> <mi>dwc_moreinfo</mi></a>","P01328736","P01328736_01",NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,"3589",NA,NA
"100","2016-11-10 14:48:18-02","MNHN","RECOLNAT_MNHN_P","P01328737","PreservedSpecimen",NA,"Pteridophyta","Hymenophyllum","rufum","Hymenophyllum rufum","Fée",NA,NA,NA,NA,"Glaziou, A.",NA,"1869","8","8","Brésil",NA,"Haut des Orgues. Serra os Orgaos. Rio-Janeiro.",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01328737' target='other'> <mi>dwc_moreinfo</mi></a>","P01328737","P01328737_01",NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,"3589",NA,NA
"101","2016-11-10 14:48:20-02","MNHN","RECOLNAT_MNHN_P","P01328738","PreservedSpecimen",NA,"Pteridophyta","Hymenophyllum","rufum","Hymenophyllum rufum","Fée",NA,NA,NA,NA,"Glaziou, A.",NA,"1870","4","3","Brésil",NA,"Haut des Orgues",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01328738' target='other'> <mi>dwc_moreinfo</mi></a>","P01328738","P01328738_01",NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,"4450",NA,NA
"102","2016-11-10 14:48:17-02","MNHN","RECOLNAT_MNHN_P","P01328739","PreservedSpecimen",NA,"Pteridophyta","Hymenophyllum","rufum","Hymenophyllum rufum","Fée",NA,NA,NA,NA,"Glaziou, A.",NA,"1870","11","12","Brésil",NA,"Tijuca, sentier du Pico do Papagaio. Rio Janeiro",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01328739' target='other'> <mi>dwc_moreinfo</mi></a>","P01328739","P01328739_01",NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,"5237",NA,NA
"103","2016-11-10 14:48:22-02","MNHN","RECOLNAT_MNHN_P","P01328742","PreservedSpecimen",NA,"Pteridophyta","Hymenophyllum","rufum","Hymenophyllum rufum","Fée",NA,NA,NA,NA,"Ule, E.",NA,"1891","4","1","Brésil",NA,"An Dicksoniastämmen im Walde der Serra Geral. Estado de Sta Catharina.",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01328742' target='other'> <mi>dwc_moreinfo</mi></a>","P01328742","P01328742_01",NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,"2323",NA,NA
"104","2016-11-18 15:42:01-02","MNHN","RECOLNAT_MNHN_P","P01328743","PreservedSpecimen",NA,"Pteridophyta","Hymenophyllum","rufum","Hymenophyllum rufum","Fée",NA,NA,NA,NA,"Silveira, A.A. da",NA,"1897","11",NA,"Brésil",NA,"Serra do Papagaio (Minas)",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01328743' target='other'> <mi>dwc_moreinfo</mi></a>","P01328743","P01328743_01",NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,"2611",NA,NA
"105","2016-11-10 14:48:21-02","MNHN","RECOLNAT_MNHN_P","P01328744","PreservedSpecimen",NA,"Pteridophyta","Hymenophyllum","rufum","Hymenophyllum rufum","Fée",NA,NA,NA,NA,"Ule, E.",NA,"1896","12","24","Brésil",NA,"Estado de Sta Catharina. Serra dos Orgaos",NA,NA,NA,NA,"1900",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01328744' target='other'> <mi>dwc_moreinfo</mi></a>","P01328744","P01328744_01",NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,"4509",NA,NA
"106","2016-11-10 14:48:23-02","MNHN","RECOLNAT_MNHN_P","P01328745","PreservedSpecimen",NA,"Pteridophyta","Hymenophyllum","rufum","Hymenophyllum rufum","Fée",NA,NA,NA,NA,"Ule, E.",NA,NA,NA,NA,"Brasil",NA,"S. Catherina. S. Geral. S. Brasil",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01328745' target='other'> <mi>dwc_moreinfo</mi></a>","P01328745","P01328745_01",NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,"3223",NA,NA
"107","2016-11-10 14:48:23-02","MNHN","RECOLNAT_MNHN_P","P01328746","PreservedSpecimen",NA,"Pteridophyta","Hymenophyllum","rufum","Hymenophyllum rufum","Fée",NA,NA,NA,NA,"Ule, E.",NA,"1896","12","24","Brésil",NA,"Estado de Sta Catharina. Serra dos Orgaos",NA,NA,NA,NA,"1900",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01328746' target='other'> <mi>dwc_moreinfo</mi></a>","P01328746","P01328746_01",NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,"4509",NA,NA
"108","2016-11-18 15:42:05-02","MNHN","RECOLNAT_MNHN_P","P01328747","PreservedSpecimen",NA,"Pteridophyta","Hymenophyllum","rufum","Hymenophyllum rufum","Fée",NA,NA,NA,NA,"Dusén, P.",NA,"1903","12","17","Brasilia",NA,"Parana, Villa Velha in rupibus umbrosis",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01328747' target='other'> <mi>dwc_moreinfo</mi></a>","P01328747","P01328747_01",NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,"2754 a",NA,NA
"109","2016-11-10 14:48:24-02","MNHN","RECOLNAT_MNHN_P","P01328748","PreservedSpecimen",NA,"Pteridophyta","Hymenophyllum","rufum","Hymenophyllum rufum","Fée",NA,NA,NA,NA,"Kunert",NA,"1893","1","1","Brésil",NA,"S. Brasil. Rio Grande do Sul. Ferromecco",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01328748' target='other'> <mi>dwc_moreinfo</mi></a>","P01328748","P01328748_01",NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA
"110","2016-11-10 14:48:24-02","MNHN","RECOLNAT_MNHN_P","P01328749","PreservedSpecimen",NA,"Pteridophyta","Hymenophyllum","rufum","Hymenophyllum rufum","Fée",NA,NA,NA,NA,"Wacket, L.",NA,"1906",NA,NA,"Brésil",NA,"Est S. Paulo. Rio Grande, ad arborum truncos",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01328749' target='other'> <mi>dwc_moreinfo</mi></a>","P01328749","P01328749_01",NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA
"111","2016-11-10 14:48:25-02","MNHN","RECOLNAT_MNHN_P","P01328750","PreservedSpecimen",NA,"Pteridophyta","Hymenophyllum","rufum","Hymenophyllum rufum","Fée",NA,NA,NA,NA,"Wettstein, R. v.|Schiffner, V.",NA,"1901","7",NA,"Brasilia",NA,"Prov. Sao Paulo. Prope Rio grande ad 'Sao Paulo Railway'",NA,NA,NA,NA,"800",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01328750' target='other'> <mi>dwc_moreinfo</mi></a>","P01328750","P01328750_01",NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA
"112","2016-11-10 14:48:07-02","MNHN","RECOLNAT_MNHN_P","P01328751","PreservedSpecimen",NA,"Pteridophyta","Hymenophyllum","rufum","Hymenophyllum rufum","Fée",NA,NA,NA,NA,"Mosén, C.W.H.",NA,"1875","9","20","Brésil",NA,"Caldas",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01328751' target='other'> <mi>dwc_moreinfo</mi></a>","P01328751","P01328751_01",NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,"4653",NA,NA
"113","2015-09-03 17:26:49-03","MNHN","RECOLNAT_MNHN_P","P01417268","PreservedSpecimen",NA,"Pteridophyta","Hymenophyllum","rufum","Hymenophyllum rufum","Fée",NA,NA,NA,NA,"Glaziou, A.",NA,"1868","7","12","Brésil",NA,"Rio de Janeiro, Alto Macahé",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01417268' target='other'> <mi>dwc_moreinfo</mi></a>","P01417268","P01417268_01 P01417268_02",NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,"2467","isotype",NA
"114","2015-09-04 17:43:02-03","MNHN","RECOLNAT_MNHN_P","P01472004","PreservedSpecimen",NA,"Pteridophyta","Hymenophyllum","rufum","Hymenophyllum rufum","Fée",NA,NA,NA,NA,"Glaziou, A.",NA,"1869","8","8","Brésil",NA,"Haut des Orgues. Serra os Orgaos. Rio-Janeiro.",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01472004' target='other'> <mi>dwc_moreinfo</mi></a>","P01472004","P01472004_01",NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,"3589",NA,NA
"115","2015-09-04 17:43:02-03","MNHN","RECOLNAT_MNHN_P","P01472005","PreservedSpecimen",NA,"Pteridophyta","Hymenophyllum","rufum","Hymenophyllum rufum","Fée",NA,NA,NA,NA,"[Glaziou], A.",NA,NA,NA,NA,"Brésil",NA,"s.l.",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01472005' target='other'> <mi>dwc_moreinfo</mi></a>","P01472005","P01472005_01",NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,"2267",NA,NA
"116","2015-09-03 17:26:08-03","MNHN","RECOLNAT_MNHN_P","P01472006","PreservedSpecimen",NA,"Pteridophyta","Hymenophyllum","rufum","Hymenophyllum rufum","Fée",NA,NA,NA,NA,"Glaziou, A.",NA,NA,NA,NA,"Brésil",NA,"Serra os Orgaos. Rio-Janeiro",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01472006' target='other'> <mi>dwc_moreinfo</mi></a>","P01472006","P01472006_01",NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,"3346",NA,NA
"117","2020-09-29 14:53:27-03","UFPR","UPCB","54313","PreservedSpecimen","Plantae","Hymenophyllaceae","Hymenophyllum","rufum","Hymenophyllum rufum","Fée","Schwartsburd, P.B.","2006","01","01","Schwartsburd, P.B.","462","2004","12","14","Brasil","Ponta Grossa","Parque Estadual de Vila Velha","-50","-25.233333","-50","-25.233333","100","100","Rupícola, área parcialmente sombreada. Floresta ombrófila mista com paredões de arenito (área turística e capão adjacente)..",NA,NA,"Polypodiophyta",NA,NA,"Paraná",NA,NA,NA,NA,NA,NA,NA,NA,NA
"118","2020-09-29 14:53:27-03","UFPR","UPCB","81215","PreservedSpecimen","Plantae","Hymenophyllaceae","Hymenophyllum","rufum","Hymenophyllum rufum","Fée","Grupo Verde & Salino, A.","2012","10",NA,"Dinato, D.O.","58","2012","10","25","Brasil","Teresópolis","Parque Nacional da Serra dos Órgãos. Trilha da Pedra do Sino, em direção ao Abrigo 04.","-43.008","-22.269","-43.008","-22.269","1448","1448","PRENSADO EM ÁLCOOL. Amostra em sílica. Campo de altitude. Erva terrestre em barranco de trilha..","UPCB0030046","UPCB0030046","Polypodiophyta",NA,NA,"Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA
"119","2020-09-29 14:53:27-03","UFPR","UPCB","61068","PreservedSpecimen","Plantae","Hymenophyllaceae","Hymenophyllum","rufum","Hymenophyllum rufum","Fée","Labiak, P.H.","2008","01",NA,"Labiak, P.H.","4486","2008","01","13","Brasil","Teresópolis","Parque Nacional da Serra dos Órgãos.","-42.985","-22.448889","-42.985","-22.448889","1700","1700","Epífita. Floresta Atlântica..",NA,NA,"Polypodiophyta",NA,NA,"Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA
"120","2020-09-29 14:53:27-03","UFPR","UPCB","69417","PreservedSpecimen","Plantae","Hymenophyllaceae","Hymenophyllum","rufum","Hymenophyllum rufum","Fée","Pereira, J.B.S.","2008","01","01","Pereira, J.B.S.","45","2007","09","29","Brasil","Campina Grande do Sul","Parque Estadual Pico Paraná.","-48.833333","-25.25","-48.833333","-25.25","1300","1300","Epífita a 1m do solo. Interior da mata.Trilha para o cume, entre o início da cela e o acampamento 1. Floresta Ombrófila Densa Altomontana..","UPCB0005548","UPCB0005548","Polypodiophyta",NA,NA,"Paraná",NA,NA,NA,NA,NA,NA,NA,NA,NA
"121","2020-09-29 14:53:27-03","UFPR","UPCB","69440","PreservedSpecimen","Plantae","Hymenophyllaceae","Hymenophyllum","rufum","Hymenophyllum rufum","Fée","Pereira, J.B.S.","2008","01","01","Pereira, J.B.S.","92","2007","12","17","Brasil","Campina Grande do Sul","Parque Estadual Pico Paraná. Pico Caratuva.","-48.833333","-25.25","-48.833333","-25.25","1700","1700","Sobre barranco, interior da mata. Floresta Ombrófila Densa Altomontana..","UPCB0005544","UPCB0005544","Polypodiophyta",NA,NA,"Paraná",NA,NA,NA,NA,NA,NA,NA,NA,NA
"122","2020-09-29 14:53:27-03","UFPR","UPCB","69486","PreservedSpecimen","Plantae","Hymenophyllaceae","Hymenophyllum","rufum","Hymenophyllum rufum","Fée","Pereira, J.B.S.","2008","01","01","Pereira, J.B.S.","250","2008","05","22","Brasil","Campina Grande do Sul","Parque Estadual Pico Paraná. Morro Getulio.","-48.833333","-25.233333","-48.833333","-25.233333","1800","1800","Epífita, Mata Nebular. Floresta Ombrófila Densa Altomontana..","UPCB0005549","UPCB0005549","Polypodiophyta",NA,NA,"Paraná",NA,NA,NA,NA,NA,NA,NA,NA,NA
"123","2020-09-29 14:53:27-03","UFPR","UPCB","54772","PreservedSpecimen","Plantae","Hymenophyllaceae","Hymenophyllum","rufum","Hymenophyllum rufum","Fée","Labiak, P.H.","2006","07",NA,"Labiak, P.H. | Kaehler, M.","1986","2001","12","10","Brasil","Morretes","Parque Estadial do Marumbi, Morro do Facãozinho.","-48.834400177002","-25.476900100708",NA,NA,"1100","1100","Ruícola em local sombreado e úmido. Floresta ombrófila Densa Alto-montana..","UPCB0005546","UPCB0005546","Polypodiophyta",NA,NA,"Paraná",NA,NA,"30514","auto",NA,NA,NA,NA,NA
"124","2020-09-29 14:53:27-03","UFPR","UPCB","60364","PreservedSpecimen","Plantae","Hymenophyllaceae","Hymenophyllum","rufum","Hymenophyllum rufum","Fée","Schwartsburd, P.B.",NA,NA,NA,"Schwartsburd, P.B.","1213","2007","03","04","Brasil","Campina Grande do Sul","Serra do Capivari, Morro Capivari Grande.","-49.0553016662598","-25.3055992126465",NA,NA,"1600","1600","Rupícola da matinha nebular. Floresta altomontana, mata nebular e campos de altitude..","UPCB0005543","UPCB0005543","Polypodiophyta",NA,NA,"Paraná",NA,NA,"55154","auto",NA,NA,NA,NA,NA
"125","2020-06-15 15:30:47-03","UNESP-RC","HRCB","64808","PreservedSpecimen","Plantae","Hymenophyllacea","Hymenophyllum","rufum","Hymenophyllum rufum","Fée","Alexandre Salino",NA,NA,NA,"Grupo Vermelho",NA,NA,NA,NA,"Brasil","Itatiaia","Parque Nacional do Itatiaia - Trilha para Cachoeira do Itaporani","-44.619969","-22.427889","44º37'11.89W","22º25'40.40S",NA,NA,NA,NA,NA,NA,NA,NA,"Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA
"126","2016-02-17 10:26:53-02","F","FMNH-PTERIDOPHYTES","C0649975F","PreservedSpecimen","Plantae","Hymenophyllaceae","Hymenophyllum","rufum","Hymenophyllum rufum","Fée",NA,NA,NA,NA,"P. G. Windisch","5912","1991","1","13","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"C0649975F","C0649975F_01","Pteridophyta","Hymenophyllales","South America",NA,NA,NA,NA,NA,"Pteridopsida",NA,NA,NA,NA
"127","2016-02-17 10:25:09-02","F","FMNH-PTERIDOPHYTES","C0649976F","PreservedSpecimen","Plantae","Hymenophyllaceae","Hymenophyllum","rufum","Hymenophyllum rufum","Fée",NA,NA,NA,NA,"R. Marquete et al.","3223","2003","1","13","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"C0649976F","C0649976F_01","Pteridophyta","Hymenophyllales","South America",NA,NA,NA,NA,NA,"Pteridopsida",NA,NA,NA,NA
"128","2016-02-17 10:20:11-02","F","FMNH-PTERIDOPHYTES","C0649977F","PreservedSpecimen","Plantae","Hymenophyllaceae","Hymenophyllum","rufum","Hymenophyllum rufum","Fée",NA,NA,NA,NA,"J. L. Waechter","1693","1980","9","11","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"C0649977F","C0649977F_01","Pteridophyta","Hymenophyllales","South America",NA,NA,NA,NA,NA,"Pteridopsida",NA,NA,NA,NA
"129","2016-02-17 10:17:18-02","F","FMNH-PTERIDOPHYTES","C0649978F","PreservedSpecimen","Plantae","Hymenophyllaceae","Hymenophyllum","rufum","Hymenophyllum rufum","Fée",NA,NA,NA,NA,"H. E. Strand","282","1960","12","10","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"C0649978F","C0649978F_01","Pteridophyta","Hymenophyllales","South America",NA,NA,NA,NA,NA,"Pteridopsida",NA,NA,NA,NA
"130","2016-02-17 10:13:37-02","F","FMNH-PTERIDOPHYTES","C0649979F","PreservedSpecimen","Plantae","Hymenophyllaceae","Hymenophyllum","rufum","Hymenophyllum rufum","Fée",NA,NA,NA,NA,"R. Mello-Silva et al.","CFCR 5687","1984","10","30","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"C0649979F","C0649979F_01","Pteridophyta","Hymenophyllales","South America",NA,NA,NA,NA,NA,"Pteridopsida",NA,NA,NA,NA
"131","2016-02-17 10:11:57-02","F","FMNH-PTERIDOPHYTES","C0649980F","PreservedSpecimen","Plantae","Hymenophyllaceae","Hymenophyllum","rufum","Hymenophyllum rufum","Fée",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"C0649980F","C0649980F_01","Pteridophyta","Hymenophyllales","South America",NA,NA,NA,NA,NA,"Pteridopsida",NA,NA,NA,NA
"132","2020-09-12 05:00:02-03","US","US","2706206","PreservedSpecimen","Plantae","Hymenophyllaceae","Hymenophyllum","rufum","Hymenophyllum rufum","Fée",NA,NA,NA,NA,"G. Hatschbach","24721","1970","9","18","Brazil",NA,"Curitiba. Serra S. Luis (mun. Balsa Neva) Paraná",NA,NA,NA,NA,"1100",NA,NA,"US01417026","US01417026_01",NA,"Hymenophyllales","South America","Paraná",NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,"1"
"133","2020-09-12 05:00:02-03","US","US","762657","PreservedSpecimen","Plantae","Hymenophyllaceae","Hymenophyllum","rufum","Hymenophyllum rufum","Fée",NA,NA,NA,NA,"J. N. Rose & P. G. Russell","20580","1915","7","26","Brazil",NA,"Vicinity of Itatiaya",NA,NA,NA,NA,"12","2000",NA,"US01417029","US01417029_01",NA,"Hymenophyllales","South America",NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,"1"
"134","2020-09-12 05:00:02-03","US","US","1527127","PreservedSpecimen","Plantae","Hymenophyllaceae","Hymenophyllum","rufum","Hymenophyllum rufum","Fée",NA,NA,NA,NA,"v. Luetzelburg","395","1912",NA,NA,"Brazil",NA,"Serra do Orgais [interpreted]",NA,NA,NA,NA,NA,NA,NA,"US01417025","US01417025_01",NA,"Hymenophyllales","South America - Neotropics","Rio de Janeiro",NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,"1"
"135","2020-09-12 05:00:02-03","US","US","2256651","PreservedSpecimen","Plantae","Hymenophyllaceae","Hymenophyllum","rufum","Hymenophyllum rufum","Fée",NA,NA,NA,NA,"L. Smith & R. M. Klein","7853","1956","11","22","Brazil",NA,"Mun. Bom retiro: falls of Rio Canoas, Campo dos Padres",NA,NA,NA,NA,"1300","1400",NA,"US01417023","US01417023_01",NA,"Hymenophyllales","South America","Santa Catarina",NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,"1"
"136","2020-09-12 05:00:02-03","US","US","1692423","PreservedSpecimen","Plantae","Hymenophyllaceae","Hymenophyllum","rufum","Hymenophyllum rufum","Fée",NA,NA,NA,NA,"v. Luetzelburg","395","1912",NA,NA,"Brazil",NA,"Serra dos Orgaos: Pereira",NA,NA,NA,NA,NA,NA,NA,"US01417030","US01417030_01",NA,"Hymenophyllales","South America - Neotropics","Rio de Janeiro",NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,"1"
"137","2020-09-12 05:00:02-03","US","US","2358115","PreservedSpecimen","Plantae","Hymenophyllaceae","Hymenophyllum","rufum","Hymenophyllum rufum","Fée",NA,NA,NA,NA,"A. F. M. Glaziou","2467",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"Fragment of holotype or isotype.","US00067699","US00067699_01",NA,"Hymenophyllales","South America - Neotropics",NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,"Type fragment","1"
"138","2020-09-12 05:00:02-03","US","US","2083421","PreservedSpecimen","Plantae","Hymenophyllaceae","Hymenophyllum","rufum","Hymenophyllum rufum","Fée",NA,NA,NA,NA,"R. Reitz","3358",NA,NA,NA,"Brazil",NA,"Campo dos Padres- B Retiro",NA,NA,NA,NA,"1800",NA,NA,"US01417024","US01417024_01",NA,"Hymenophyllales","South America","Santa Catarina",NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,"1"
"139","2020-09-12 05:00:02-03","US","US","2726060","PreservedSpecimen","Plantae","Hymenophyllaceae","Hymenophyllum","rufum","Hymenophyllum rufum","Fée",NA,NA,NA,NA,"G. Eiten & L. T. Eiten","7672","1966","7","31","Brazil",NA,"Município de Resende: Itatiáia National Park, south face of Mt. Itatiáia along road between Macieiras& televison relay tower, at head of main valley of Rio Itatiáia,",NA,NA,NA,NA,"1870",NA,NA,"US01417027","US01417027_01",NA,"Hymenophyllales","South America - Neotropics","Rio de Janeiro",NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,"1"
"140","2020-09-12 05:00:02-03","US","US","1497981","PreservedSpecimen","Plantae","Hymenophyllaceae","Hymenophyllum","rufum","Hymenophyllum rufum","Fée",NA,NA,NA,NA,"L. Smith","1760","1929","1","9","Brazil",NA,"Matto, vicinity of Macieiras, Mt. Itatiaya, Estaçăo Biologica","-44.67","-22.43",NA,NA,"1960",NA,NA,"US01417028","US01417028_01",NA,"Hymenophyllales","South America - Neotropics","Rio de Janeiro",NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,"1"
"141","2021-03-25 13:52:21-03","UNIVILLE","JOI","5558","PreservedSpecimen","Plantae","Hymenophyllaceae","Hymenophyllum","rufum","Hymenophyllum rufum","Fée","Mancinelli, W.S.","2006","11","20","Mancinelli, W.S.","655","2006","07","07","Brasil","Joinville","Morro da Tromba.","-48.8456001281738","-26.3043994903564",NA,NA,"920","920","; HABITAT: mata nebular; HABITO: Epífita","JOI005558","JOI005558",NA,NA,NA,"Santa Catarina",NA,NA,"37150","auto",NA,NA,NA,NA,NA
"142","2020-04-29 16:30:35-03","UFVJM","HDJF","1204","PreservedSpecimen","Plantae","Hymenophyllaceae","Hymenophyllum","rufum","Hymenophyllum rufum","Fée.","Prado, J; Labrat, PH","1999","02",NA,"Garcia, RJF","1522","1998","06","16","Brasil","Santo André","Reserva Biológica do Alto da Serra, Paranapiacaba.","-46.327778","-23.776389","-46.327778","-23.776389",NA,NA,NA,"HDJF001204",NA,"Pteridophyta",NA,"Southern America","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA
"143","2019-11-07 11:17:26-03","UFMG","BHCB-SL","101955","PreservedSpecimen","Plantae","Hymenophyllaceae","Hymenophyllum","rufum","Hymenophyllum rufum","Fée","Almeida, TE; Salino, A","2006","11",NA,"Almeida, TE; Assis, FC; Heringer, G; Viana, MM; Teles, AM; Corrêa, VF","559","2006","10","06","Brasil","Santo Antônio do Itambé","Parque Estadual do Pico do Itambé, Pico do Itambé, trilha do Capivari, e Grotas perto do Pico. Campo Rupestre e Matas Nebulares em Grotas.","-43.344167","-18.397778","-43.344167","-18.397778","1932","1932","Rupícola em grota no Campo rupestre",NA,NA,NA,NA,"América","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA
"144","2021-01-12 15:24:15-03","UFMG","BHCB-SL","140160","PreservedSpecimen","Plantae","Hymenophyllaceae","Hymenophyllum","rufum","Hymenophyllum rufum","Fée","Heringer, G","2008","09","18","Carmo, FF do","3578","2008","09","28","Brasil","Igarapé","Itatiaiuçu/C1","-44.362139","-21.202778","-44.362139","-21.202778","1340","1340","Coletado em cliff/parade penumbra. Afloramento de canga.",NA,NA,NA,NA,"América","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA
