"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","yearIdentified","monthIdentified","dayIdentified","locality","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","phylum","order","continentOcean","preparationType","coordinatePrecision","geoFlag","typeStatus","class","relationshipType","relatedCatalogItem","fieldNumber","individualCount","sex"
"405","2015-09-04 18:53:44-03","MNHN","RECOLNAT_MNHN_P","P06713711","PreservedSpecimen",NA,"Thymelaeaceae","Daphnopsis","fasciculata","Daphnopsis fasciculata","(Meisn.) Nevling",NA,"Glaziou, A.",NA,"1880","10","10","Brasil","Rio de Janeiro","Nova Friburgo","-42.5311012268066","-22.2819004058838",NA,NA,"P06713711","P06713711_01",NA,NA,NA,"au Conego",NA,NA,"donné par Mme Simard, sa fille en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06713711' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"hb","33190","auto",NA,NA,NA,NA,NA,NA,NA
"406","2015-09-04 18:53:44-03","MNHN","RECOLNAT_MNHN_P","P06713712","PreservedSpecimen",NA,"Thymelaeaceae","Daphnopsis","fasciculata","Daphnopsis fasciculata","(Meisn.) Nevling",NA,"Glaziou",NA,"1880","10","10","Brasil","Rio de Janeiro","Nova Friburgo","-42.5311012268066","-22.2819004058838",NA,NA,"P06713712","P06713712_01",NA,NA,NA,"Au Córrego",NA,NA,"Donné par Mme Simard, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06713712' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"hb","33190","auto",NA,NA,NA,NA,"12141 a",NA,NA
"407","2015-09-04 18:53:44-03","MNHN","RECOLNAT_MNHN_P","P06713702","PreservedSpecimen",NA,"Thymelaeaceae","Daphnopsis","fasciculata","Daphnopsis fasciculata","(Meisn.) Nevling",NA,"Mosén, H.",NA,"1875","8","30","Brasil","Minas Gerais","Caldas","-46.386100769043","-21.9235992431641",NA,NA,"P06713702","P06713702_01",NA,NA,NA,"Brésil. Caldas. Pedra Branca",NA,NA,"Herbier de A. Glaziou donné par Mme Simard, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06713702' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"hb","25710","auto",NA,NA,NA,NA,"3984",NA,NA
"408","2015-09-04 18:53:44-03","MNHN","RECOLNAT_MNHN_P","P06713716","PreservedSpecimen",NA,"Thymelaeaceae","Daphnopsis","fasciculata","Daphnopsis fasciculata","(Meisn.) Nevling",NA,"Glaziou",NA,"1879","2","17","Brasil","Rio de Janeiro","Rio de Janeiro","-43.2075004577637","-22.9027996063232",NA,NA,"P06713716","P06713716_01",NA,NA,NA,"Fazenda Imperial de Sta. Cruz",NA,NA,"Donné par Mme Simard, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06713716' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"hb","57442","auto",NA,NA,NA,NA,"11481",NA,NA
"409","2015-09-05 04:34:11-03","MNHN","RECOLNAT_MNHN_P","P04690117","PreservedSpecimen",NA,"Thymelaeaceae","Daphnopsis","fasciculata","Daphnopsis fasciculata","(Meisn.) Nevling",NA,"Emmerich",NA,"1964","9","8","Brasil","Minas Gerais","Poços de Caldas","-46.5614013671875","-21.7877998352051",NA,NA,"P04690117","P04690117_01",NA,NA,NA,"Morro do ferro",NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04690117' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"hb","23696","auto",NA,NA,NA,NA,"1995",NA,NA
"410","2015-09-05 04:34:11-03","MNHN","RECOLNAT_MNHN_P","P04690116","PreservedSpecimen",NA,"Thymelaeaceae","Daphnopsis","fasciculata","Daphnopsis fasciculata","(Meisn.) Nevling",NA,NA,NA,"1964","9","8","Brasil","Minas Gerais","Poços de Caldas","-46.5614013671875","-21.7877998352051",NA,NA,"P04690116","P04690116_01",NA,NA,NA,"Morro do Ferro",NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04690116' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"hb","23696","auto",NA,NA,NA,NA,NA,NA,NA
"411","2015-09-04 18:53:44-03","MNHN","RECOLNAT_MNHN_P","P06713707","PreservedSpecimen",NA,"Thymelaeaceae","Daphnopsis","fasciculata","Daphnopsis fasciculata","(Meisn.) Nevling",NA,"Schwacke",NA,"1893","9","28","Brasil","Minas Gerais","Ouro Preto","-43.5080986022949","-20.2875003814697",NA,NA,"P06713707","P06713707_01",NA,NA,NA,"Serra de Ouro Preto",NA,NA,"donné par Mme Simard, sa fille en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06713707' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"hb","44599","auto",NA,NA,NA,NA,"9465",NA,NA
"412","2015-09-04 18:53:44-03","MNHN","RECOLNAT_MNHN_P","P06713709","PreservedSpecimen",NA,"Thymelaeaceae","Daphnopsis","fasciculata","Daphnopsis fasciculata","(Meisn.) Nevling",NA,"Schwacke",NA,"1893","9","28","Brasil","Minas Gerais","Ouro Preto","-43.5080986022949","-20.2875003814697",NA,NA,"P06713709","P06713709_01",NA,NA,NA,"Serra de Ouro Preto",NA,NA,"donné par Mme Simard, sa fille en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06713709' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"hb","44599","auto",NA,NA,NA,NA,"9465",NA,NA
"413","2020-12-11 11:42:36-03","UFMG","BHCB","147751","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","fasciculata","Daphnopsis fasciculata","(Meisn.) Nevling",NA,"Giacomin, LL; Massensini Júnior, A; A.; Assis, FC; Paixão, LC; Kamino, LHY","1505","2011","03","19","Brasil","Minas Gerais","Delfim Moreira","-45.314056","-22.589139","-45.314056","-22.589139",NA,NA,NA,NA,NA,"Fazenda Boa Esperança, Trilha dos romeiros.","1601","1601","Arbusto ereto, 3 m., em mata ciliar aberta. Frutos alaranjados.","Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"414","2020-12-11 11:42:36-03","UFMG","BHCB","197209","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","fasciculata","Daphnopsis fasciculata","(Meisn.) Nevling",NA,"Castro, RM; Wardil, MV","s.n.","2019","01","10","Brasil","Minas Gerais","Mariana","-43.490583","-20.146361","-43.490583","-20.146361","BHCB197209",NA,"2019","02",NA,NA,NA,NA,"Arbórea. 8 metros; Floresta estacional semidecidual","Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"415","2020-12-11 11:42:36-03","UFMG","BHCB","42432","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","fasciculata","Daphnopsis fasciculata","(Meisn.) Nevling",NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"416","2020-12-11 11:42:36-03","UFMG","BHCB","50609","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","fasciculata","Daphnopsis fasciculata","(Meisn.) Nevling",NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"417","2020-12-11 11:42:36-03","UFMG","BHCB","54166","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","fasciculata","Daphnopsis fasciculata","(Meisn.) Nevling",NA,"Tameirão Neto, E","2937",NA,NA,NA,"Brasil","Minas Gerais","Aiuruoca","-44.603099822998","-21.9755992889404",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,"Southern America",NA,"27460","auto",NA,NA,NA,NA,NA,NA,NA
"418","2020-12-11 11:42:36-03","UFMG","BHCB","75064","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","fasciculata","Daphnopsis fasciculata","(Meisn.) Nevling",NA,"Stehmann, JR; Sobral, M","3138","2002","09","13","Brasil","Minas Gerais","Camanducaia","-46.1446990966797","-22.7553005218506",NA,NA,NA,NA,NA,NA,NA,NA,"1500","1500",NA,"Dicotyledon",NA,"Southern America",NA,"22140","auto",NA,NA,NA,NA,NA,NA,NA
"419","2020-12-11 11:42:36-03","UFMG","BHCB","54207","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","fasciculata","Daphnopsis fasciculata","(Meisn.) Nevling",NA,"Tameirão Neto, E","2978",NA,NA,NA,"Brasil","Minas Gerais","Poços de Caldas","-46.5614013671875","-21.7877998352051",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,"Southern America",NA,"23696","auto",NA,NA,NA,NA,NA,NA,NA
"420","2020-12-11 11:42:36-03","UFMG","BHCB","61388","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","fasciculata","Daphnopsis fasciculata","(Meisn.) Nevling",NA,NA,"s.n.",NA,NA,NA,"Brasil","Paraná","Guaratuba","-48.5746994018555","-25.8827991485596",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,"Southern America",NA,"41937","auto",NA,NA,NA,NA,NA,NA,NA
"421","2020-12-11 11:42:36-03","UFMG","BHCB","173896","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","fasciculata","Daphnopsis fasciculata","(Meisn.) Nevling",NA,"Torres, RB; Borges, TS","1038","1999","12","21","Brasil","Minas Gerais","Camanducaia","-46.1446990966797","-22.7553005218506",NA,NA,"BHCB018786",NA,NA,NA,NA,"Bairro Emboabas",NA,NA,"Subbosque. Frutos maduros vermelhos.","Dicotyledon",NA,"Southern America",NA,"22140","auto",NA,NA,NA,NA,NA,NA,NA
"422","2020-12-11 11:42:36-03","UFMG","BHCB","173891","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","fasciculata","Daphnopsis fasciculata","(Meisn.) Nevling",NA,"Torres, RB; Paula, JB; Butta, A; Pereira, CA","1330","2000","10","09","Brasil","Minas Gerais","Camanducaia","-46.1446990966797","-22.7553005218506",NA,NA,"BHCB018763",NA,NA,NA,NA,"Estrada São Mateus-Emboabas, em frente a propriedade do Dito Raposa","1082","1082","Árvore ca. 4m altura, frutos imaturos verdes; mata de encosta, subosque","Dicotyledon",NA,"Southern America",NA,"22140","auto",NA,NA,NA,NA,NA,NA,NA
"423","2020-12-11 11:42:36-03","UFMG","BHCB","64738","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","fasciculata","Daphnopsis fasciculata","(Meisn.) Nevling",NA,"Mota, RC da; Ribeiro, SP","1240","2001","10","09","Brasil","Minas Gerais","Camanducaia","-46.1446990966797","-22.7553005218506",NA,NA,NA,NA,NA,NA,NA,"Fazenda Melhoramentos.",NA,NA,"Planta coletada em mata ciliar; árvore; frutos imaturos.","Dicotyledon",NA,"Southern America",NA,"22140","auto",NA,NA,NA,NA,NA,NA,NA
"424","2020-12-11 11:42:36-03","UFMG","BHCB","173890","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","fasciculata","Daphnopsis fasciculata","(Meisn.) Nevling",NA,"Torres, RB; Pereira, CA; Paula, JB","1364","2000","11","20","Brasil","Minas Gerais","Camanducaia","-46.1446990966797","-22.7553005218506",NA,NA,"BHCB018764",NA,NA,NA,NA,"Mata da Dona Mariana",NA,NA,"arvoreta ca. 2m alt, frutos imaturos verdes, maduros alaranjados; mata de encosta, subosque","Dicotyledon",NA,"Southern America",NA,"22140","auto",NA,NA,NA,NA,NA,NA,NA
"425","2021-02-11 17:21:55-03","UFPR","UPCB","19479","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","beta","Daphnopsis beta","Taub.","L.I. Nevling Jr.","Hatschbach, G.","7585",NA,NA,NA,"Brasil","Paraná","Guarapuava","-51.4580993652344","-25.395299911499",NA,NA,NA,NA,NA,NA,NA,"Serra da Esperança",NA,NA,"Arbusto de flor creme. Mata..",NA,NA,NA,NA,"53832","auto",NA,NA,NA,NA,NA,NA,NA
"426","2021-02-11 17:21:55-03","UFPR","UPCB","3361","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","fasciculata","Daphnopsis fasciculata","(Meissn.) Nevling","Nevling, L.I.","Hatschbach, G.","7809",NA,NA,NA,"Brasil","Paraná","Campina Grande do Sul","-49.0553016662598","-25.3055992126465",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Arvoreta da mata higrófila..",NA,NA,NA,NA,"55154","auto",NA,NA,NA,NA,NA,NA,NA
"427","2021-02-11 17:21:56-03","UFPR","UPCB","51423","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","fasciculata","Daphnopsis fasciculata","(Meissn.) Nevling","Reitz, P.R.","Reitz, R.",NA,NA,NA,NA,"Brasil","Santa Catarina","Itajaí","-48.6618995666504","-26.9078006744385",NA,NA,NA,NA,NA,NA,NA,"Cunhas",NA,NA,NA,NA,NA,NA,NA,"27253","auto",NA,NA,NA,NA,NA,NA,NA
"428","2021-02-11 17:21:56-03","UFPR","UPCB","7940","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","fasciculata","Daphnopsis fasciculata","(Meissn.) Nevling","Hatschbach, G.","Hatschbach, G.","22099",NA,NA,NA,"Brasil","Paraná","Teixeira Soares","-50.4606018066406","-25.3682994842529",NA,NA,NA,NA,NA,NA,NA,"Fazenda Don Lisandro",NA,NA,"Arbusto com 1,5m, planta tóxica. Flor creme. Mata de galeria..",NA,NA,NA,NA,"31767","auto",NA,NA,NA,NA,NA,NA,NA
"429","2021-02-11 17:21:55-03","UFPR","UPCB","17200","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","fasciculata","Daphnopsis fasciculata","(Meissn.) Nevling","Hatschbach, G.","Hatschbach, G.",NA,NA,NA,NA,"Brasil","Paraná","Guaraqueçaba","-48.3288993835449","-25.3066997528076",NA,NA,NA,NA,NA,NA,NA,"Rio do Cedro",NA,NA,"Arvoreta 4m, flor creme. Mata pluvial em encosta de morro. Alt. 30-50msm..",NA,NA,NA,NA,"37295","auto",NA,NA,NA,NA,NA,NA,NA
"430","2021-02-11 17:21:55-03","UFPR","UPCB","17199","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","fasciculata","Daphnopsis fasciculata","(Meissn.) Nevling","Hatschbach, G.","Hatschbach, G.","52536",NA,NA,NA,"Brasil","Paraná","Quatro Barras","-49.0769004821777","-25.3656005859375",NA,NA,NA,NA,NA,NA,NA,"Rio do Corvo",NA,NA,"Arbusto 3m, frutos amarelos. Mata pluvial próximo ao rio. Alt. 900m..",NA,NA,NA,NA,"17116","auto",NA,NA,NA,NA,NA,NA,NA
"431","2021-02-11 17:21:56-03","UFPR","UPCB","46040","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","fasciculata","Daphnopsis fasciculata","(Meissn.) Nevling","Cervi, A.C.","Cervi, A.C.","8329","2002","10","04","Brasil","Paraná","Quatro Barras","-49.0769004821777","-25.3656005859375",NA,NA,NA,NA,"2002","10","07","Rio do Corvo",NA,NA,"Arvoreta ca. 5m alt., flores creme. Floresta ombrófila densa. Abundante..",NA,NA,NA,NA,"17116","auto",NA,NA,NA,NA,NA,NA,NA
"432","2021-02-11 17:21:55-03","UFPR","UPCB","34543","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","fasciculata","Daphnopsis fasciculata","(Meissn.) Nevling","Santos, E.P.","Santos, E.P.","309","1997","10","15","Brasil","Paraná","Guaratuba","-48.5746994018555","-25.8827991485596",NA,NA,NA,NA,"1998","04","28","Serra de Araçatuba",NA,NA,"Arvoreta de ± 2m, flores creme. Beira de mata, floresta ombrófila densa montana, 750m de altitude..",NA,NA,NA,NA,"41937","auto",NA,NA,NA,NA,NA,NA,NA
"433","2021-02-11 17:21:55-03","UFPR","UPCB","34689","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","fasciculata","Daphnopsis fasciculata","(Meissn.) Nevling","Santos, E.P.","Santos, E.P.","487","1998","06","04","Brasil","Paraná","Guaratuba","-48.5746994018555","-25.8827991485596",NA,NA,NA,NA,"1998","06","04","Serra de Araçatuba, Morro dos Perdidos",NA,NA,"Árvore de ± 3m, flor creme. Interior de mata. Floresta ombrófila densa montana, 980m de altitude..",NA,NA,NA,NA,"41937","auto",NA,NA,NA,NA,NA,NA,NA
"434","2021-02-11 17:21:56-03","UFPR","UPCB","53274","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","fasciculata","Daphnopsis fasciculata","(Meissn.) Nevling","Reginato, M.","Reginato, M.","524","2005","08","25","Brasil","Paraná","Piraquara","-49.0633010864258","-25.4416999816895",NA,NA,NA,NA,"2005","01","01","Várzea do Rio Piraquara",NA,NA,"Arvoreta 5m, fruto jovem..",NA,NA,NA,NA,"12577","auto",NA,NA,NA,NA,NA,NA,NA
"435","2021-02-11 17:21:56-03","UFPR","UPCB","50281","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","fasciculata","Daphnopsis fasciculata","(Meissn.) Nevling","Morokawa, R.","Sakagami, C.R.",NA,"2004","09","03","Brasil","Paraná","Piraquara","-49.0633010864258","-25.4416999816895",NA,NA,NA,NA,"2004","10","01","Várzeas",NA,NA,NA,NA,NA,NA,NA,"12577","auto",NA,NA,NA,NA,NA,NA,NA
"436","2021-02-11 17:21:55-03","UFPR","UPCB","2889","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","fasciculata","Daphnopsis fasciculata","(Meissn.) Nevling","Smith, L.B.","Stellfeld, C.","504",NA,NA,NA,"Brasil","Paraná","Araçatuba",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Formação nova, 1m de altura..",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"437","2021-02-11 17:21:55-03","UFPR","UPCB","91733","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","fasciculata","Daphnopsis fasciculata","(Meisn.) Nevling",NA,"Forzza, R.C. et al.","7335","2012","10","05","Brasil","Paraná","Balsa Nova","-49.822","-25.399","-49.822","-25.399","UPCB0028332","UPCB0028332",NA,NA,NA,"Ponte dos Arcos. Floresta Ombrófila Mista alterada","843","843","Àrvore, ca. 4m alt. Flores com cálice verde; corola e estames alvos..",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"438","2021-02-11 17:21:55-03","UFPR","UPCB","89880","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","fasciculata","Daphnopsis fasciculata","(Meisn.) Nevling","Cordeiro, J. & Völtz, R.R.","Völtz, R.R. et al.","1101","2016","11","09","Brasil","Paraná","Guaratuba","-48.893611","-25.926389","-48.893611","-25.926389","UPCB0028249","UPCB0028249","2016","12",NA,"Trilha para o morro Pedra Branca do Araraquara","300","300","Arvoreta 3 m alt.; frutos vermelho-alaranjados; interior da Floresta Ombrófila Densa Submontana secundária..",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"439","2021-02-11 17:21:55-03","UFPR","UPCB","2839","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","fasciculata","Daphnopsis fasciculata","(Meissn.) Nevling","Nevling, L.I.","Hatschbach, G.",NA,NA,NA,NA,"Brasil","Paraná","São José dos Pinhais","-49.2064018249512","-25.5347003936768",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Arvoreta, flor creme. Mata higrófila..",NA,NA,NA,NA,"45291","auto",NA,NA,NA,NA,NA,NA,NA
"440","2021-02-11 17:21:55-03","UFPR","UPCB","10737","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","fasciculata","Daphnopsis fasciculata","(Meissn.) Nevling","Hatschbach, G.","Kummrow, R.","1228","1978","02","14","Brasil","Paraná","Tijucas do Sul","-49.1988983154297","-25.9281005859375",NA,NA,NA,NA,"1979","09","10","Campina",NA,NA,"Árvore 3m, flor verde, anteras amarelas. Mata..",NA,NA,NA,NA,"25228","auto",NA,NA,NA,NA,NA,NA,NA
"441","2021-02-11 17:21:55-03","UFPR","UPCB","36117","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","fasciculata","Daphnopsis fasciculata","(Meissn.) Nevling","Dias, M.C.","Giraldi, C.",NA,"1996","09","12","Brasil","Paraná","Tibagi","-50.4136009216309","-24.5093994140625",NA,NA,NA,NA,"1998","01","01","Canyon Guartelá",NA,NA,"Árvore 3m, flores brancas com estames amarelos, frutos imaturos verdes. Borda da mata..",NA,NA,NA,NA,"56988","auto",NA,NA,NA,NA,NA,NA,NA
"442","2021-02-11 17:21:55-03","UFPR","UPCB","15622","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","fasciculata","Daphnopsis fasciculata","(Meissn.) Nevling","Hatschbach, G.","Cordeiro, J.","375","1986","12","11","Brasil","Paraná","São José dos Pinhais","-49.2064018249512","-25.5347003936768",NA,NA,NA,NA,"1987","03",NA,"Col. Santos Andrade",NA,NA,"Arbusto 2m. Frutos amarelos. Matinha da borda do campo graminoso-turfoso..",NA,NA,NA,NA,"45291","auto",NA,NA,NA,NA,NA,NA,NA
"443","2021-02-11 17:21:55-03","UFPR","UPCB","2117","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","fasciculata","Daphnopsis fasciculata","(Meissn.) Nevling","Reitz, P.R.","Reitz, R.",NA,NA,NA,NA,"Brasil","Santa Catarina","Itajaí","-48.6618995666504","-26.9078006744385",NA,NA,NA,NA,NA,NA,NA,"Cunhas",NA,NA,NA,NA,NA,NA,NA,"27253","auto",NA,NA,NA,NA,NA,NA,NA
"444","2021-02-11 17:21:55-03","UFPR","UPCB","2118","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","fasciculata","Daphnopsis fasciculata","(Meissn.) Nevling","Reitz, P.R.","Reitz, R.",NA,NA,NA,NA,"Brasil","Santa Catarina","Itajaí","-48.6618995666504","-26.9078006744385",NA,NA,NA,NA,NA,NA,NA,"Cunhas",NA,NA,NA,NA,NA,NA,NA,"27253","auto",NA,NA,NA,NA,NA,NA,NA
"445","2021-02-11 17:21:56-03","UFPR","UPCB","51510","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","fasciculata","Daphnopsis fasciculata","(Meissn.) Nevling","Reitz, P.R.","Reitz, R.",NA,NA,NA,NA,"Brasil","Santa Catarina","Itajaí","-48.6618995666504","-26.9078006744385",NA,NA,NA,NA,NA,NA,NA,"Cunhas",NA,NA,NA,NA,NA,NA,NA,"27253","auto",NA,NA,NA,NA,NA,NA,NA
"446","2021-02-11 17:21:55-03","UFPR","UPCB","2116","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","fasciculata","Daphnopsis fasciculata","(Meissn.) Nevling","Reitz, P.R.","Reitz, R.",NA,NA,NA,NA,"Brasil","Santa Catarina","Itajaí","-48.6618995666504","-26.9078006744385",NA,NA,NA,NA,NA,NA,NA,"Cunhas",NA,NA,NA,NA,NA,NA,NA,"27253","auto",NA,NA,NA,NA,NA,NA,NA
"447","2021-02-11 17:21:56-03","UFPR","UPCB","51434","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","fasciculata","Daphnopsis fasciculata","(Meissn.) Nevling","Reitz, P.R.","Reitz, R.",NA,NA,NA,NA,"Brasil","Santa Catarina","Itajaí","-48.6618995666504","-26.9078006744385",NA,NA,NA,NA,NA,NA,NA,"Cunhas",NA,NA,NA,NA,NA,NA,NA,"27253","auto",NA,NA,NA,NA,NA,NA,NA
"448","2021-02-11 17:21:56-03","UFPR","UPCB","9688","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","fasciculata","Daphnopsis fasciculata","(Meissn.) Nevling","Hatschbach, G.","Hatschbach, G.","24769","1970","09","26","Brasil","Paraná","Piraí do Sul","-49.948600769043","-24.5261001586914",NA,NA,NA,NA,"1972","11",NA,"Curralinho",NA,NA,"Arbusto com 1,7m, flor creme. Interior do capão..",NA,NA,NA,NA,"37171","auto",NA,NA,NA,NA,NA,NA,NA
"449","2021-02-11 17:21:55-03","UFPR","UPCB","18257","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","fasciculata","Daphnopsis fasciculata","(Meissn.) Nevling","Cervi, A.C.","Cervi, A.C.","3128","1990","09","20","Brasil","Paraná","Quatro Barras","-49.0769004821777","-25.3656005859375",NA,NA,NA,NA,"1990","10",NA,"Estrada da Graciosa - Rio do Corvo",NA,NA,"Arvoreta de 2m de altura. Flores alvas, somente femininas. Melífera..",NA,NA,NA,NA,"17116","auto",NA,NA,NA,NA,NA,NA,NA
"450","2021-02-11 17:21:55-03","UFPR","UPCB","18256","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","fasciculata","Daphnopsis fasciculata","(Meissn.) Nevling","Cervi, A.C.","Cervi, A.C.","3122","1990","09","20","Brasil","Paraná","Quatro Barras","-49.0769004821777","-25.3656005859375",NA,NA,NA,NA,"1990","10",NA,"Estrada da Graciosa - Rio do Corvo",NA,NA,"Árvore de 4m, flores creme, estames com anteras amarelas e filetes brancos..",NA,NA,NA,NA,"17116","auto",NA,NA,NA,NA,NA,NA,NA
"451","2021-02-11 17:21:56-03","UFPR","UPCB","36524","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","fasciculata","Daphnopsis fasciculata","(Meissn.) Nevling","Hatschbach, G.","Hatschbach, G.","68815","1998","11","19","Brasil","Paraná","Quatro Barras","-49.0769004821777","-25.3656005859375",NA,NA,NA,NA,"1999","01","01","Estrada da Graciosa, Rio do Corvo",NA,NA,"Arbusto, 3m, fruto vermelho. Floresta atlântica baixa. Planta tóxica..",NA,NA,NA,NA,"17116","auto",NA,NA,NA,NA,NA,NA,NA
"452","2021-02-11 17:21:56-03","UFPR","UPCB","7938","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","fasciculata","Daphnopsis fasciculata","(Meissn.) Nevling","Hatschbach, G.","Hatschbach, G.","22112",NA,NA,NA,"Brasil","Paraná","Paranaguá","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,NA,NA,NA,"Ipanema",NA,NA,"Arbusto com flores creme. Restinga..",NA,NA,NA,NA,"24916","auto",NA,NA,NA,NA,NA,NA,NA
"453","2021-02-11 17:21:55-03","UFPR","UPCB","3605","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","fasciculata","Daphnopsis fasciculata","(Meissn.) Nevling","Nevling, L.I.","Hatschbach, G.","8183",NA,NA,NA,"Brasil","Paraná","Campina Grande do Sul","-49.0553016662598","-25.3055992126465",NA,NA,NA,NA,NA,NA,NA,"Morro Capivari Grande",NA,NA,"Árvore, matinha nebular..",NA,NA,NA,NA,"55154","auto",NA,NA,NA,NA,NA,NA,NA
