"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","yearIdentified","monthIdentified","dayIdentified","recordNumber","year","month","day","locality","occurrenceRemarks","continentOcean","preparationType","previousCatalogNumber","phylum","order","infraspecificEpithet","typeStatus","coordinatePrecision","geoFlag","class","relatedCatalogItem","individualCount","fieldNumber","sex"
"1595","2020-11-12 17:03:16-03","UEL","FUEL","27029","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","fagara","Zanthoxylum fagara","(L.) Sarg.","Dias, MC","Tomé, MVF","Brasil","Paraná","Cornélio Procópio","-50.6467018127441","-23.1811008453369",NA,NA,NA,NA,NA,NA,"2000",NA,NA,"s.n.","1996","07","01",NA,NA,NA,NA,NA,"Tracheophyta","Sapindales",NA,NA,"23842","auto",NA,NA,NA,NA,NA
"1596","2020-11-12 17:03:16-03","UEL","FUEL","7510","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","fagara","Zanthoxylum fagara","(L.) Sarg.","Groppo, M","Dias, MC; et al.","Brasil","Paraná","Ibiporã","-51.0480995178223","-23.2691993713379",NA,NA,NA,NA,NA,NA,"2009","05","26","430","1989","07","17","Fazenda Doralice",NA,NA,NA,NA,"Tracheophyta","Sapindales",NA,NA,"20625","auto",NA,NA,NA,NA,NA
"1597","2020-11-12 17:03:16-03","UEL","FUEL","41338","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","fagara","Zanthoxylum fagara","(L.) Sarg.","Groppo, M","Francisco, EM","Brasil","Paraná","Ibiporã","-51.0480995178223","-23.2691993713379",NA,NA,NA,NA,NA,NA,"2009","05","26","12","2000","10","16","Fazenda Doralice",NA,NA,NA,NA,"Tracheophyta","Sapindales",NA,NA,"20625","auto",NA,NA,NA,NA,NA
"1598","2020-11-12 17:03:16-03","UEL","FUEL","27969","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","fagara","Zanthoxylum fagara","(L.) Sarg.","Groppo, M","Dias, BG; et al.","Brasil","Paraná","Ibiporã","-51.0480995178223","-23.2691993713379",NA,NA,NA,NA,NA,NA,"2009","05","26","s.n.","1997","04","30","Fazenda Doralice",NA,NA,NA,NA,"Tracheophyta","Sapindales",NA,NA,"20625","auto",NA,NA,NA,NA,NA
"1599","2020-11-12 17:03:16-03","UEL","FUEL","22647","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","fagara","Zanthoxylum fagara","(L.) Sarg.","Groppo, M","Cloclet, FA; Souza, LRM; Alves, J","Brasil","Paraná","Ibiporã","-51.0480995178223","-23.2691993713379",NA,NA,NA,NA,NA,NA,"2009","05","26","s.n.","1997","08","13","Fazenda Doralice",NA,NA,NA,NA,"Tracheophyta","Sapindales",NA,NA,"20625","auto",NA,NA,NA,NA,NA
"1600","2020-11-12 17:03:16-03","UEL","FUEL","18197","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","fagara","Zanthoxylum fagara","(L.) Sarg.","Groppo, M","Dias, MC; Dias, AT","Brasil","Paraná","Ibiporã","-51.0480995178223","-23.2691993713379",NA,NA,NA,NA,NA,NA,"2009","05","26","52","1996","05","03","Fazenda Doralice",NA,NA,NA,NA,"Tracheophyta","Sapindales",NA,NA,"20625","auto",NA,NA,NA,NA,NA
"1601","2020-11-12 17:03:16-03","UEL","FUEL","17244","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","fagara","Zanthoxylum fagara","(L.) Sarg.","Groppo, M","Dias, MC; et al.","Brasil","Paraná","Ibiporã","-51.0480995178223","-23.2691993713379",NA,NA,NA,NA,NA,NA,"2009","05","26","24","1995","12","01","Fazenda Doralice",NA,NA,NA,NA,"Tracheophyta","Sapindales",NA,NA,"20625","auto",NA,NA,NA,NA,NA
"1602","2020-11-12 17:03:16-03","UEL","FUEL","17152","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","fagara","Zanthoxylum fagara","(L.) Sarg.","Groppo, M","Silva, SM; et al.","Brasil","Paraná","Ibiporã","-51.0480995178223","-23.2691993713379",NA,NA,NA,NA,NA,NA,"2009","05","26","s.n.","1990","03","13","Fazenda Doralice",NA,NA,NA,NA,"Tracheophyta","Sapindales",NA,NA,"20625","auto",NA,NA,NA,NA,NA
"1603","2020-11-12 17:03:16-03","UEL","FUEL","13249","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","fagara","Zanthoxylum fagara","(L.) Sarg.","Groppo, M","Cavalheiro, AL; et al.","Brasil","Paraná","Ibiporã","-51.0480995178223","-23.2691993713379",NA,NA,NA,NA,NA,NA,"2009","05","26","10","1995","09","27","Fazenda Doralice",NA,NA,NA,NA,"Tracheophyta","Sapindales",NA,NA,"20625","auto",NA,NA,NA,NA,NA
"1604","2020-11-12 17:03:16-03","UEL","FUEL","13248","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","fagara","Zanthoxylum fagara","(L.) Sarg.","Groppo, M","Cavalheiro, AL; et al.","Brasil","Paraná","Ibiporã","-51.0480995178223","-23.2691993713379",NA,NA,NA,NA,NA,NA,"2009","05","26","11","1995","09","27","Fazenda Doralice",NA,NA,NA,NA,"Tracheophyta","Sapindales",NA,NA,"20625","auto",NA,NA,NA,NA,NA
"1605","2020-11-12 17:03:16-03","UEL","FUEL","13242","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","fagara","Zanthoxylum fagara","(L.) Sarg.","Groppo, M","Paiva, MRC; et al.","Brasil","Paraná","Ibiporã","-51.0480995178223","-23.2691993713379",NA,NA,NA,NA,NA,NA,"2009","05","26","s.n.","1995","05","26","Fazenda Doralice",NA,NA,NA,NA,"Tracheophyta","Sapindales",NA,NA,"20625","auto",NA,NA,NA,NA,NA
"1606","2020-11-12 17:03:16-03","UEL","FUEL","13236","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","fagara","Zanthoxylum fagara","(L.) Sarg.","Groppo, M","Dias, AT","Brasil","Paraná","Ibiporã","-51.0480995178223","-23.2691993713379",NA,NA,NA,NA,"OK",NA,"2009","05","26","33","1995","08","31","Fazenda Doralice",NA,NA,NA,NA,"Tracheophyta","Sapindales",NA,NA,"20625","auto",NA,NA,NA,NA,NA
"1607","2020-11-12 17:03:16-03","UEL","FUEL","13219","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","fagara","Zanthoxylum fagara","(L.) Sarg.","Groppo, M","Dias, AT","Brasil","Paraná","Ibiporã","-51.0480995178223","-23.2691993713379",NA,NA,NA,NA,NA,NA,"2009","05","26","38","1995","09","15","Fazenda Doralice",NA,NA,NA,NA,"Tracheophyta","Sapindales",NA,NA,"20625","auto",NA,NA,NA,NA,NA
"1608","2020-11-12 17:03:16-03","UEL","FUEL","27970","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","fagara","Zanthoxylum fagara","(L.) Sarg.","Groppo, M","Cloclet, FA; Coltro, F","Brasil","Paraná","Ibiporã","-51.0480995178223","-23.2691993713379",NA,NA,NA,NA,NA,NA,"2009","05","26","s.n.","1999","08","28","Fazenda Doralice. Beira da mata, Beira da mata",NA,NA,NA,NA,"Tracheophyta","Sapindales",NA,NA,"20625","auto",NA,NA,NA,NA,NA
"1609","2020-11-12 17:03:16-03","UEL","FUEL","17338","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","fagara","Zanthoxylum fagara","(L.) Sarg.","Groppo, M","Dias, AT; Paiva, MRC","Brasil","Paraná","Ibiporã","-51.0480995178223","-23.2691993713379",NA,NA,NA,NA,NA,NA,"2009","05","26","63","1996","03","15","Fazenda Doralice, beira do lago, beira do lago",NA,NA,NA,NA,"Tracheophyta","Sapindales",NA,NA,"20625","auto",NA,NA,NA,NA,NA
"1610","2020-11-12 17:03:16-03","UEL","FUEL","5620","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","fagara","Zanthoxylum fagara","(L.) Sarg.","Groppo, M","Gouveia, MF; et al.","Brasil","Paraná","Londrina","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,NA,NA,"2009","05","26","s.n.","1988","06","16","Distrito de Maravilha, Mata",NA,NA,NA,NA,"Tracheophyta","Sapindales",NA,NA,"63728","auto",NA,NA,NA,NA,NA
"1611","2020-11-12 17:03:16-03","UEL","FUEL","36176","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","fagara","Zanthoxylum fagara","(L.) Sarg.","Groppo, M","Estevan, DA; et al.","Brasil","Paraná","Londrina","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,NA,NA,"2009","05","27","354","2003","05","29","Fazenda Figueira",NA,NA,NA,NA,"Tracheophyta","Sapindales",NA,NA,"63728","auto",NA,NA,NA,NA,NA
"1612","2020-11-12 17:03:16-03","UEL","FUEL","8008","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","fagara","Zanthoxylum fagara","(L.) Sarg.","Groppo, M","Hirome, E","Brasil","Paraná","Londrina","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,NA,NA,"2009","05","26","s.n.","1989","07","28","Horto Florestal, UEL",NA,NA,NA,NA,"Tracheophyta","Sapindales",NA,NA,"63728","auto",NA,NA,NA,NA,NA
"1613","2020-11-12 17:03:16-03","UEL","FUEL","9473","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","fagara","Zanthoxylum fagara","(L.) Sarg.","Groppo, M","Francisco das Chagas e Silva","Brasil","Paraná","Londrina","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,NA,NA,"2009","05","26","1463","1991","07","16","Parque Estadual Mata dos Godoy",NA,NA,NA,NA,"Tracheophyta","Sapindales",NA,NA,"63728","auto",NA,NA,NA,NA,NA
"1614","2020-11-12 17:03:16-03","UEL","FUEL","17341","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","fagara","Zanthoxylum fagara","(L.) Sarg.","Groppo, M","Francisco das Chagas e Silva","Brasil","Paraná","Londrina","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,NA,NA,"2009","05","26","1908","1996","03","28","Parque Estadual Mata dos Godoy",NA,NA,NA,NA,"Tracheophyta","Sapindales",NA,NA,"63728","auto",NA,NA,NA,NA,NA
"1615","2020-11-12 17:03:16-03","UEL","FUEL","17046","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","fagara","Zanthoxylum fagara","(L.) Sarg.","Groppo, M","Francisco das Chagas e Silva","Brasil","Paraná","Londrina","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,NA,NA,"2009","05","26","1805B","1994","09","02","Parque Estadual Mata dos Godoy",NA,NA,NA,NA,"Tracheophyta","Sapindales",NA,NA,"63728","auto",NA,NA,NA,NA,NA
"1616","2020-11-12 17:03:16-03","UEL","FUEL","13216","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","fagara","Zanthoxylum fagara","(L.) Sarg.","Groppo, M","Dias, AT; Machado, RA","Brasil","Paraná","Londrina","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,NA,NA,"2009","05","26","s.n.","1995","06","28","Parque Estadual Mata dos Godoy",NA,NA,NA,NA,"Tracheophyta","Sapindales",NA,NA,"63728","auto",NA,NA,NA,NA,NA
"1617","2020-11-12 17:03:16-03","UEL","FUEL","13215","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","fagara","Zanthoxylum fagara","(L.) Sarg.","Groppo, M","Dias, AT; Machado, RA","Brasil","Paraná","Londrina","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,NA,NA,"2009","05","26","30","1995","06","28","Parque Estadual Mata dos Godoy",NA,NA,NA,NA,"Tracheophyta","Sapindales",NA,NA,"63728","auto",NA,NA,NA,NA,NA
"1618","2020-11-12 17:03:16-03","UEL","FUEL","17342","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","fagara","Zanthoxylum fagara","(L.) Sarg.","Groppo, M","Francisco das Chagas e Silva; Soares-Silva, LH","Brasil","Paraná","Londrina","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,NA,NA,"2009","05","26","1911","1996","03","28","Parque Estadual Mata dos Godoy - próximo margem D., E.M.G. proximo margem D. do Ribeirao dos Apertados",NA,NA,NA,NA,"Tracheophyta","Sapindales",NA,NA,"63728","auto",NA,NA,NA,NA,NA
"1619","2020-11-12 17:03:16-03","UEL","FUEL","45903","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","fagara","Zanthoxylum fagara","(L.) Sarg.","Dias, MC","Martire, JM; et al.","Brasil","Paraná","Londrina","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,NA,NA,"2004",NA,NA,"s.n.","2003","09","18","Sociedade Recanto do Salto, Patrimônio Espírito Sa, beira da mata",NA,NA,NA,NA,"Tracheophyta","Sapindales",NA,NA,"63728","auto",NA,NA,NA,NA,NA
"1620","2020-11-12 17:03:16-03","UEL","FUEL","17631","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","fagara","Zanthoxylum fagara","(L.) Sarg.","Groppo, M","Dias, AT","Brasil","Paraná","Londrina","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,NA,NA,"2009","05","26","s.n.","1995","12","06","Usina Três Bocas, Ribeirão Três Bocas, Ribeirao 3 bocas",NA,NA,NA,NA,"Tracheophyta","Sapindales",NA,NA,"63728","auto",NA,NA,NA,NA,NA
"1621","2020-11-12 17:03:16-03","UEL","FUEL","22673","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","fagara","Zanthoxylum fagara","(L.) Sarg.","Groppo, M","Francisco, EM","Brasil","Paraná","Primeiro de Maio","-51.0283012390137","-22.8505992889404",NA,NA,NA,NA,NA,NA,"2009","05","26","s.n.","1998","09","03",NA,NA,NA,NA,NA,"Tracheophyta","Sapindales",NA,NA,"18944","auto",NA,NA,NA,NA,NA
"1622","2020-11-12 17:03:16-03","UEL","FUEL","29608","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","fagara","Zanthoxylum fagara","(L.) Sarg.","Groppo, M","Pavão, OC; et al.","Brasil","Paraná","Primeiro de Maio","-51.0283012390137","-22.8505992889404",NA,NA,NA,NA,NA,NA,"2009","05","26","s.n.","1999","08","17","Próximo ao rio Barra Mansa",NA,NA,NA,NA,"Tracheophyta","Sapindales",NA,NA,"18944","auto",NA,NA,NA,NA,NA
"1623","2020-11-12 17:03:16-03","UEL","FUEL","26068","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","fagara","Zanthoxylum fagara","(L.) Sarg.","Groppo, M","Pavão, OC; et al.","Brasil","Paraná","Rancho Alegre","-50.9131011962891","-23.0699996948242",NA,NA,NA,NA,NA,NA,"2009","05","26","s.n.","1999","08","24","Fazenda Congonha",NA,NA,NA,NA,"Tracheophyta","Sapindales",NA,NA,"11419","auto",NA,NA,NA,NA,NA
"1624","2020-11-12 17:03:16-03","UEL","FUEL","22032","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","fagara","Zanthoxylum fagara","(L.) Sarg.","Groppo, M","Francisco, EM; Pavão, OC","Brasil","Paraná","Rolândia","-51.3692016601562","-23.309700012207",NA,NA,NA,NA,NA,NA,"2009","05","26","s.n.","1998","05","05","Fazenda Bela Vista",NA,NA,NA,NA,"Tracheophyta","Sapindales",NA,NA,"19311","auto",NA,NA,NA,NA,NA
"1625","2020-11-12 17:03:16-03","UEL","FUEL","44085","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","fagara","Zanthoxylum fagara","(L.) Sarg.","Groppo, M","Estevan, DA","Brasil","Paraná","Rolândia","-51.3692016601562","-23.309700012207",NA,NA,NA,NA,NA,NA,"2009","05","27","s.n.","1999","04","13","Fazenda Bela Vista, Borda da Mata.",NA,NA,NA,NA,"Tracheophyta","Sapindales",NA,NA,"19311","auto",NA,NA,NA,NA,NA
"1626","2020-11-12 17:03:16-03","UEL","FUEL","4733","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","fagara","Zanthoxylum fagara","(L.) Sarg.","Groppo, M","Oliveira, EF","Brasil","Paraná","Rolândia","-51.3692016601562","-23.309700012207",NA,NA,NA,NA,NA,NA,"2009","05","26","s.n.","1987","07","29","Sitio Cair, a 7km da BR 369, entrada p. F. Sao Rafael",NA,NA,NA,NA,"Tracheophyta","Sapindales",NA,NA,"19311","auto",NA,NA,NA,NA,NA
"1627","2020-11-12 17:03:16-03","UEL","FUEL","26505","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","fagara","Zanthoxylum fagara","(L.) Sarg.","Groppo, M","Medri, C; et al.","Brasil","Paraná","Sapopema","-50.5802993774414","-23.9108009338379",NA,NA,NA,NA,NA,NA,"2009","05","26","s.n.","1998","08","15","Salto das Orquídeas",NA,NA,NA,NA,"Tracheophyta","Sapindales",NA,NA,"21990","auto",NA,NA,NA,NA,NA
"1628","2020-11-12 17:03:16-03","UEL","FUEL","23325","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","fagara","Zanthoxylum fagara","(L.) Sarg.","Groppo, M","Medri, C; Kinupp, VF; Francisco, EM","Brasil","Paraná","Sapopema","-50.5802993774414","-23.9108009338379",NA,NA,NA,NA,NA,NA,"2009","05","26","579","1998","03","28","Salto das Orquídeas",NA,NA,NA,NA,"Tracheophyta","Sapindales",NA,NA,"21990","auto",NA,NA,NA,NA,NA
"1629","2020-11-12 17:03:16-03","UEL","FUEL","22693","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","fagara","Zanthoxylum fagara","(L.) Sarg.","Groppo, M","Medri, C; Kinupp, VF; Francisco, EM","Brasil","Paraná","Sapopema","-50.5802993774414","-23.9108009338379",NA,NA,NA,NA,NA,NA,"2009","05","26","s.n.","1998","08","29","Salto das Orquídeas",NA,NA,NA,NA,"Tracheophyta","Sapindales",NA,NA,"21990","auto",NA,NA,NA,NA,NA
"1630","2020-11-12 17:03:16-03","UEL","FUEL","13232","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","fagara","Zanthoxylum fagara","(L.) Sarg.","Groppo, M","Dias, AT; et al.","Brasil","Paraná","Sertanópolis","-51.0363998413086","-23.0585994720459",NA,NA,NA,NA,NA,NA,"2009","05","26","40","1995","09","29","Fazenda Ferraz",NA,NA,NA,NA,"Tracheophyta","Sapindales",NA,NA,"19992","auto",NA,NA,NA,NA,NA
"1631","2020-11-12 17:03:16-03","UEL","FUEL","20275","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","fagara","Zanthoxylum fagara","(L.) Sarg.","Groppo, M","Francisco, IA; et al.","Brasil","Paraná","Sertanópolis","-51.0363998413086","-23.0585994720459",NA,NA,NA,NA,NA,NA,"2009","05","26","s.n.","1994","06","15","Fazenda Ferraz",NA,NA,NA,NA,"Tracheophyta","Sapindales",NA,NA,"19992","auto",NA,NA,NA,NA,NA
"1632","2020-11-12 17:03:16-03","UEL","FUEL","3472","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","fagara","Zanthoxylum fagara","(L.) Sarg.","Groppo, M","Silva, EA","Brasil","Paraná","Sertanópolis","-51.0363998413086","-23.0585994720459",NA,NA,NA,NA,NA,NA,"2009","05","26","14","1986","08","27","Fazenda Regina, Água dos Cagados",NA,NA,NA,NA,"Tracheophyta","Sapindales",NA,NA,"19992","auto",NA,NA,NA,NA,NA
"1633","2020-11-12 17:03:16-03","UEL","FUEL","27968","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","fagara","Zanthoxylum fagara","(L.) Sarg.","Groppo, M","Dias, MC; Medri, ME","Brasil","Paraná","Tibagi","-50.4136009216309","-24.5093994140625",NA,NA,NA,NA,NA,NA,"2009","05","26","s.n.","1999","11","11","Fazenda Barra Grande",NA,NA,NA,NA,"Tracheophyta","Sapindales",NA,NA,"56988","auto",NA,NA,NA,NA,NA
"1634","2020-11-12 17:03:16-03","UEL","FUEL","54140","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","fagara","Zanthoxylum fagara","(L.) Sarg.","Ferreira, GM","Wasum, RA; et al.","Brasil","Rio Grande do Sul","Caxias do Sul","-51.1794013977051","-29.1681003570557",NA,NA,"700","700",NA,NA,"2010","04","28","s.n.","1988","12","07","Ana Rech - Faxinal, interior da mata",NA,NA,NA,NA,"Tracheophyta","Sapindales",NA,NA,"49662","auto",NA,NA,NA,NA,NA
"1635","2020-11-12 17:03:16-03","UEL","FUEL","43649","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","fagara","Zanthoxylum fagara","(L.) Sarg.","Sobral, M","Dreveck, S; Verdi, M; Godoy, MB","Brasil","Santa Catarina","São José do Cerrito","-50.5800018310547","-27.6630992889404",NA,NA,"846","846",NA,NA,"2008","04","01","286","2008","02","27","Salto das Lauráceas - Balsa Nova, Floresta em estágio inicial de regeneração",NA,NA,NA,NA,"Tracheophyta","Sapindales",NA,NA,"37694","auto",NA,NA,NA,NA,NA
"1636","2020-11-12 17:03:16-03","UEL","FUEL","39524","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","fagara","Zanthoxylum fagara","(L.) Sarg.","Franco, GADC","Ivanauskas, NM; et al.","Brasil","São Paulo","Embú","-46.8499984741211","-23.6399993896484",NA,NA,NA,NA,NA,NA,"2006",NA,NA,"6122","2005","12","15","Estrada dos Martins, Ordem do Graal da Terra, Ordem do Graal da Terra",NA,NA,NA,NA,"Tracheophyta","Sapindales",NA,NA,"6851","auto",NA,NA,NA,NA,NA
"1637","2020-11-12 17:03:16-03","UEL","FUEL","28324","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","hyemale","Zanthoxylum hyemale","A.St.-Hil.","Bufo, LVB; Rodrigues, RR","Bufo, LVB; Sabadim, PC","Brasil","São Paulo","Porto Feliz","-47.5200004577637","-23.2099990844727",NA,NA,NA,NA,NA,NA,"1997",NA,NA,"132",NA,NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Sapindales",NA,NA,"19715","auto",NA,NA,NA,NA,NA
"1638","2019-10-03 10:04:28-03","UFSCar","SORO","1711","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","fagara","Zanthoxylum fagara","(L.) Sarg.",NA,NA,"Brasil","São Paulo","Iperó","-47.6800003051758","-23.3500003814697",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2008","03","13","Floresta Nacional de Ipanema",NA,NA,NA,NA,NA,NA,NA,NA,"17831","auto",NA,NA,NA,NA,NA
"1639","2019-10-03 10:04:28-03","UFSCar","SORO","5249","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","fagara","Zanthoxylum fagara","(L.) Sarg.",NA,NA,"Brasil","São Paulo","Iperó","-47.608806","-26.432417","47°36'31,7W","26°25'56.7S",NA,NA,NA,NA,NA,NA,NA,"11","2013","04","06","Floresta Nacional do Ipanema, trilha da Pedra Santa.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1640","2019-10-03 10:04:28-03","UFSCar","SORO","1422","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","fagara","Zanthoxylum fagara","(L.) Sarg.",NA,"Coelho, S.; Castello, A. C. D.","Brasil","Sâo Paulo","Sorocaba","-47.4500007629395","-23.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,"717","2012","09","12","Parque Natural Municipal Corredores da Biodiversidade",NA,NA,NA,NA,NA,NA,NA,NA,"17154","auto",NA,NA,NA,NA,NA
"1641","2019-05-06 12:02:19-03","UFU","HUFU","51965","S","Plantae","Rutaceae","Zanthoxylum","fagara","Zanthoxylum fagara","(L.) Sarg.","Dias, A.T.","Dias, A.T.; Machado, R.A.","Brasil","Paraná","Londrina","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,"HUFU00024370",NA,"1995",NA,NA,"s.n.","1995","06","28","Parque Estadual Mata dos Godoy, Perto do pastos.","Árvore, ca. 6 m. Botões florais verdes.; Fora da mata.",NA,NA,NA,NA,NA,NA,NA,"63728","auto",NA,NA,NA,NA,NA
"1642","2019-05-06 12:02:19-03","UFU","HUFU","51964","S","Plantae","Rutaceae","Zanthoxylum","fagara","Zanthoxylum fagara","(L.) Sarg.","Dias, A.T.","Dias, A.T.","Brasil","Paraná","Ibiporã","-51.0480995178223","-23.2691993713379",NA,NA,NA,NA,"HUFU00024371",NA,"1995",NA,NA,"38","1995","09","15","Fazenda Doralice","Árvore, ca. 12 m. Poucos espinhos bem pontiagudos na parte inferior do tronco.",NA,NA,NA,NA,NA,NA,NA,"20625","auto",NA,NA,NA,NA,NA
"1643","2019-05-06 12:02:19-03","UFU","HUFU","76424","S","Plantae","Rutaceae","Zanthoxylum","fagara","Zanthoxylum fagara","(L.) Sarg.","Groppo, M.","Dias, A.T.","Brasil","Paraná","Ibiporã","-51.0480995178223","-23.2691993713379",NA,NA,NA,NA,"HUFU00074301","HUFU00074301","2009","05","26","33","1995","08","31","Fazenda Doralice","Arvore 5m; tronco com espinhos; botões florais jovens verdes.",NA,NA,NA,NA,NA,NA,NA,"20625","auto",NA,NA,NA,NA,NA
"1644","2019-05-06 12:02:19-03","UFU","HUFU","60255","S","Plantae","Rutaceae","Zanthoxylum","fagara","Zanthoxylum fagara","(L.) Sarg.","Lovato, M.C.","Lovato, M.C.; et al.","Brasil","Paraná","Londrina","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,"HUFU00024369",NA,"2003",NA,NA,"269","2003","06","13","Fazenda Figueira-Paiquerê","Árvore, ca. 78 m alt. Botões florais verdes.",NA,NA,NA,NA,NA,NA,NA,"63728","auto",NA,NA,NA,NA,NA
"1645","2020-08-20 20:42:07-03","UFSC","FLOR","8330","PreservedSpecimen","Plantae","Rutaceae","Fagara","hyemalis","Fagara hyemalis","(A.St.-Hil.) Engl.","Klein, R.M.","Pastore, U.","Brasil","Rio Grande do Sul","Tapes","-51.3958015441895","-30.6732997894287",NA,NA,NA,NA,"FLOR0008330",NA,"1982",NA,NA,"28","1980","10","29","Lagoa do Cerro.",NA,NA,NA,NA,NA,"Sapindales",NA,NA,"25762","auto",NA,NA,NA,NA,NA
"1646","2020-08-20 20:42:07-03","UFSC","FLOR","46352","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","fagara","Zanthoxylum fagara","(L.) Sarg.","Dias, A.T.","Silva, F.C.; Silva, E.S.","Brasil","Paraná","Londrina","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,"FLOR0046352",NA,"1996",NA,NA,"1530","1992","08","27","Parque Estadual da Mata dos Godoy.","árvore, flor botões florais e flores amarelas, 15m altura. Odori-fera, flor masculina, frequente.",NA,NA,NA,NA,"Sapindales",NA,NA,"63728","auto",NA,NA,NA,NA,NA
"1647","2020-08-20 15:00:27-03","UFSC","FLOR","46341","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","fagara","Zanthoxylum fagara","(L.) Sarg.","Dias, A.T.","Dias, A.T.; et alii","Brasil","Paraná","Sertanópolis","-51.0363998413086","-23.0585994720459",NA,NA,NA,NA,"FLOR0046341",NA,"1995","11",NA,"40","1995","09","29","Fazenda Ferraz.","árvore, flor verde - amarelada, 7m altura. Odor suave e doce.",NA,NA,NA,NA,"Sapindales",NA,NA,"19992","auto",NA,NA,NA,NA,NA
