"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","continentOcean","country","preparationType","occurrenceRemarks","barcode","imagecode","month","day","stateProvince","county","locality","infraspecificEpithet","decimalLongitude","decimalLatitude","yearIdentified","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","individualCount","typeStatus","fieldNumber"
"50","2019-08-16 08:41:10-03","UTFPR","HCF","5657","S","Plantae",NA,NA,"Simaroubaceae","Castela","tweedii","Castela tweedii","Planchon","M.G. Caxambu","A.R. Silva","424","2007",NA,"Brasil",NA,"arbusto ca. 2 m, ripário, com botões florais avermelhados e pétalas de coloração creme.",NA,NA,"08","03","PR","Campo Mourão","Parque Estadual Lago Azul (PELA)",NA,"-52.331111","-24.103694","2007","52°19'52 W","24°06'13,3 S","570","570","08","28",NA,NA,NA,NA,NA,NA
"51","2019-08-16 08:41:10-03","UTFPR","HCF","8415","S","Plantae",NA,NA,"Simaroubaceae","Castela","tweedii","Castela tweedii","Planchon","J. Cordeiro & V.C. Martin","M.G. Caxambu","2881","2009",NA,"Brasil",NA,"arvoreta semi-ciófila, ca. 3,5 m, armada com espinhos nas axilas das folhas. Frutos imaturos verdes e maduros negros.",NA,NA,"11","13","PR","Turvo","arredores",NA,"-51.525694","-25.040028","2010","51°31'32,5 W","25°02'24,1 S","1002","1002",NA,NA,NA,NA,NA,NA,NA,NA
"52","2019-08-16 08:41:10-03","UTFPR","HCF","23019","S","Plantae",NA,NA,"Simaroubaceae","Castela","tweedii","Castela tweedii","Planchon","M.G. Caxambu","E.L. Siqueira","2215","2017",NA,"Brasil",NA,"arvoreta ca. 3 m, armada com espinhos. Botões florais vermelhos. Flores com pétalas vermelhas no iexterior e interior cor creme.",NA,NA,"05","26","PR","Nova Tebas","Estação Ecológica Municipal João Dasko",NA,"-51.842694","-24.442556","2017","51°50'33,7 W","24°26'33,2 S","637","637","06","21",NA,NA,NA,NA,NA,NA
"53","2019-08-16 08:41:10-03","UTFPR","HCF","26311","S","Plantae",NA,NA,"Simaroubaceae","Castela","tweedii","Castela tweedii","Planchon","M.G. Caxambu","M.G. Caxambu","8432","2018",NA,"Brasil",NA,"arvoreta ca. 3 m, semi-ciófila, armada com espinhos. Botões florais e flores vermelhas.. Frutos imaturos verdes e maduros vermelhos.",NA,NA,"08","16","PR","Iretama","Parque Municipal Dama da Noite",NA,"-52.044278","-24.406889","2018","52°02'39,4 W","24°24'24,8 S","508","508","09","03",NA,NA,NA,NA,NA,NA
"54","2019-08-16 08:41:10-03","UTFPR","HCF","23693","S","Plantae",NA,NA,"Simaroubaceae","Castela","tweedii","Castela tweedii","Planchon","J.M. Silva","J.M. Silva","9586","2016",NA,"Brasil",NA,"arbusto com 2 m de altura; fruto avermelhado. Na margem de rio encachoeirado.",NA,NA,"11","14","PR","Mangueirinha","Rio Marrecas, PCH do Tigre",NA,"-52.178056","-26.0475","2017","52°10'41 W","26°02'51 S","890","890","03","31",NA,NA,NA,NA,NA,NA
"55","2019-08-16 08:41:10-03","UTFPR","HCF","17536","S","Plantae",NA,NA,"Simaroubaceae","Castela","tweedii","Castela tweedii","Planchon","M.G. Caxambu","M.G. Caxambu","6683","2015",NA,"Brasil",NA,"arbusto heliófito, armado com espinhos. Botões florais avermelhados.",NA,NA,"08","05","PR","Nova Tebas","Estação Ecológica Municipal Reinaldo",NA,"-51.954056","-24.372667","2015","51°57'14,6 W","24°22'21,6 S","610","610","09","23",NA,NA,NA,NA,NA,NA
"56","2019-08-16 08:41:10-03","UTFPR","HCF","17812","S","Plantae",NA,NA,"Simaroubaceae","Castela","tweedii","Castela tweedii","Planchon","M.G. Caxambu","M.G. Caxambu","6868","2015",NA,"Brasil",NA,"arbusto ca. 2,30 m, ripário, heliófito, armado com espinhos. Frutos imaturos avermelhados.",NA,NA,"08","28","PR","Mato Rico","Estação Ecológica Municipal Cantú",NA,"-52.132944","-24.771389","2015","52°07'58,6 W","24°46'17 S","590","590","10","13",NA,NA,NA,NA,NA,NA
"57","2019-08-16 08:41:10-03","UTFPR","HCF","17772","S","Plantae",NA,NA,"Simaroubaceae","Castela","tweedii","Castela tweedii","Planchon","M.G. Caxambu","M.G. Caxambu","6828","2015",NA,"Brasil",NA,"arbusto ca. 2 m, semi-ciófila. Frutos imaturos verdes a avermelhados.",NA,NA,"08","27","PR","Mato Rico","Estação Ecológica Municipal Colombo",NA,"-52.242361","-24.747139","2015","52°14'32,5 W","24°44'49,7 S","731","731","10","08",NA,NA,NA,NA,NA,NA
"58","2019-08-16 08:41:10-03","UTFPR","HCF","1282","S","Plantae",NA,NA,"Simaroubaceae","Castela","tweedii","Castela tweedii","Planchon","J. Cordeiro & E. Barboza","M.G. Caxambu","532","2004",NA,"Brasil",NA,"planta arbustiva, com presença de espinhos ao longo dos ramos. Frutos de cor vermelha.",NA,NA,"08","03","PR","Campo Mourão","Barreiro da Frutas",NA,"-52.3830986022949","-24.0456008911133","2004",NA,NA,NA,NA,"11",NA,"28572","auto",NA,NA,NA,NA
"59","2019-08-16 08:41:10-03","UTFPR","HCF","1269","S","Plantae",NA,NA,"Simaroubaceae","Castela","tweedii","Castela tweedii","Planchon","J. Cordeiro & E. Barboza","M.G. Caxambu","520","2004",NA,"Brasil",NA,"arbusto armado com espinhos. Folhas alternas, glabras. Inflorescências axilares vermelhas.",NA,NA,"07","28","PR","Campo Mourão","Parque Municipal do Lago",NA,"-52.3830986022949","-24.0456008911133","2004",NA,NA,NA,NA,"11",NA,"28572","auto",NA,NA,NA,NA
"60","2019-08-16 08:41:10-03","UTFPR","HCF","27513","S","Plantae",NA,NA,"Simaroubaceae","Castela","tweedii","Castela tweedii","Planchon","V.C. Martin & E.D. Lozano","J.M. Silva","7297","2009",NA,"Brasil",NA,"arbusto, 1 m, flor creme e fruto avermelhado. Mata ciliar.",NA,NA,"08","18","PR","Cantagalo","Rio Cavernoso",NA,"-52.1263999938965","-25.3743991851807","2010",NA,NA,NA,NA,NA,NA,"29583","auto",NA,NA,NA,NA
"61","2019-08-16 08:41:10-03","UTFPR","HCF","20364","S","Plantae",NA,NA,"Simaroubaceae","Castela","tweedii","Castela tweedii","Planchon","M.G. Caxambu","E.L. Siqueira","2006","2016",NA,"Brasil",NA,"arbusto semi-ciófilo. Botões florais vermelhos. Flores com estames alvos/ marrons (final de floração).",NA,NA,"08","04","PR","Mato Rico","Estação Ecológica Municipal Cantú",NA,"-52.1460990905762","-24.7052993774414","2016",NA,NA,NA,NA,"08","16","23941","auto",NA,NA,NA,NA
"62","2019-08-16 08:41:10-03","UTFPR","HCF","20369","S","Plantae",NA,NA,"Simaroubaceae","Castela","tweedii","Castela tweedii","Planchon","M.G. Caxambu","E.L. Siqueira","2011","2016",NA,"Brasil",NA,"arbusto semi-ciófilo, armado com espinhos. Flores avermelhadas.",NA,NA,"08","05","PR","Mato Rico","Estação Ecológica Municipal Colombo",NA,"-52.1460990905762","-24.7052993774414","2016",NA,NA,NA,NA,"08","16","23941","auto",NA,NA,NA,NA
"63","2020-12-21 16:45:12-03","MBM","MBM","430341","PreservedSpecimen","Plantae",NA,NA,"Simaroubaceae","Castela","twedii","Castela twedii","Planch.","Ariati, V.","Ariati, V.; Preilipper, E.; Nascimento-Junior, M.; Roher, D.A.; Preilipper, E.; Nascimento-Junior, M.; Roher, D.A.","1930","2020","Southern America","Brazil",NA,"Arbusto.; Ecótono entre Floresta Ombrófila Mista e Floresta Estacional Semidecidual.","MBM430341",NA,"06","15","Paraná","Verê","PCH Bela Vista",NA,"-52.900833","-25.807222","2020","-52.900833","-25.807222","440","440","07",NA,NA,NA,NA,NA,NA,NA
"64","2020-12-21 16:45:12-03","MBM","MBM","394489","PreservedSpecimen","Plantae",NA,NA,"Simaroubaceae","Castela","tweedii","Castela tweedii","Planch.","Cordeiro, J.","Jenheski, C.; Garcia, A.; Garcia, A.","s.n.","2013","Southern America","Brazil",NA,"Caule lenhoso, 3m de altura.","MBM394489","MBM394489","08","12","Paraná","Cruz Machado","Apiário de Henrique Topolniak",NA,"-51.31525","-25.854917","2014","-51.31525","-25.854917","849","849","12","29",NA,NA,NA,NA,NA,NA
"65","2020-12-21 16:45:12-03","MBM","MBM","400400","PreservedSpecimen","Plantae",NA,NA,"Simaroubaceae","Castela","tweedii","Castela tweedii","Planch.","Marinero, F.","Felitto, G.; Roher, D.; Gomes, J.A.; Nascimento, J.C.; Daniel, V.A.; Roher, D.; Gomes, J.A.; Nascimento, J.C.; Daniel, V.A.","929","2015","Southern America","Brazil",NA,"Arbusto, 2,5m, flores amarelas e brácteas vermelhas.; Floresta Estacional Semidecidual.","MBM400400","MBM400400","08","06","Paraná","Nova Cantu","PCH Cantu 2, Área de supressão do futuro reservatório",NA,"-52.435833","-24.7325","2015","-52.435833","-24.7325","420","420","10","02",NA,NA,NA,NA,NA,NA
"66","2020-12-21 16:45:12-03","MBM","MBM","400408","PreservedSpecimen","Plantae",NA,NA,"Simaroubaceae","Castela","tweedii","Castela tweedii","Planch.","Marinero, F.","Felitto, G.; Roher, D.; Gomes, J.A.; Nascimento, J.C.; Daniel, V.A.; Roher, D.; Gomes, J.A.; Nascimento, J.C.; Daniel, V.A.","937","2015","Southern America","Brazil",NA,"Arbusto, 3m, frutos maduros vermelhos e imaturos verdes claro.; Floresta Estacional Semidecidual.","MBM400408","MBM400408","08","07","Paraná","Nova Cantu","PCH Cantu 2, Área de supressão do futuro reservatório",NA,"-52.427222","-24.734444","2015","-52.427222","-24.734444","416","416","10","02",NA,NA,NA,NA,NA,NA
"67","2020-12-21 16:45:12-03","MBM","MBM","400433","PreservedSpecimen","Plantae",NA,NA,"Simaroubaceae","Castela","tweedii","Castela tweedii","Planch.","Marinero, F.","Felitto, G.; Gomes, J.A.; Daniel, V.A.; Roher, D.; Gomes, J.A.; Daniel, V.A.; Roher, D.","962","2015","Southern America","Brazil",NA,"Arvoreta, 3m, frutos maduros vermelhos.; Floresta Estacional Semidecidual.","MBM400433","MBM400433","08","27","Paraná","Palmital","PCH Cantu 2, Área de supressão do futuro reservatório",NA,"-52.443333","-24.744167","2015","-52.443333","-24.744167","410","410","10","02",NA,NA,NA,NA,NA,NA
"68","2020-12-21 16:45:12-03","MBM","MBM","401165","PreservedSpecimen","Plantae",NA,NA,"Simaroubaceae","Castela","tweedii","Castela tweedii","Planch.","Bonin Junior, P.","Julkoski, D.","559","2015","Southern America","Brazil",NA,"Arbusto; flores amarelas.","MBM401165","MBM401165","06","09","Paraná","Nova Tebas","Conglomerado: 235; subunidade: 4; subparcela: 10; indivíduo: 1RN",NA,"-52.02","-24.48","2015","-52.02","-24.48",NA,NA,"06","29",NA,NA,NA,NA,NA,NA
"69","2020-12-21 16:45:12-03","MBM","MBM","401166","PreservedSpecimen","Plantae",NA,NA,"Simaroubaceae","Castela","tweedii","Castela tweedii","Planch.","Marinero, F.","Oliveira, A.A.","2144","2015","Southern America","Brazil",NA,"Arbusto; inflorescência amarela, imatura.","MBM401166","MBM401166","06","11","Paraná","Nova Tebas","Conglomerado: 236; subunidade: 3; subparcela: 9; indivíduo: 8",NA,"-51.84","-24.48","2015","-51.84","-24.48",NA,NA,"10","01",NA,NA,NA,NA,NA,NA
"70","2020-12-21 16:45:12-03","MBM","MBM","408709","PreservedSpecimen","Plantae",NA,NA,"Simaroubaceae","Castela","tweedii","Castela tweedii","Planch.","Barboza, E.","Silva, J.M.; Bayeri, I.; Noguchi, G.; Bayeri, I.; Noguchi, G.","9322","2016","Southern America","Brazil",NA,"Arbusto com 3 m de altura; flor avermelhada.; Floresta Estacional Semidecidual, capão no meio do pasto.","MBM408709",NA,"05","02","Paraná","Peabiru","PCH Ouro Branco, Rio da Várzea",NA,"-52.226389","-23.99","2017","-52.226389","-23.99","375","375","03","31",NA,NA,NA,NA,NA,NA
"71","2020-12-21 16:45:12-03","MBM","MBM","408851","PreservedSpecimen","Plantae",NA,NA,"Simaroubaceae","Castela","tweedii","Castela tweedii","Planch.","Barboza, E.","Silva, J.M.","9374","2016","Southern America","Brazil",NA,"Arbusto com 3 m de altura; frutos imaturos.; Floresta Ombrófila Mista.","MBM408851",NA,"09","09","Paraná","Lapa","Parque Estadual do Monge",NA,"-49.695278","-25.781389","2017","-49.695278","-25.781389","1000","1000","03","31",NA,NA,NA,NA,NA,NA
"72","2020-12-21 16:45:12-03","MBM","MBM","408898","PreservedSpecimen","Plantae",NA,NA,"Simaroubaceae","Castela","tweedii","Castela tweedii","Planch.","Silva, J.M.","Silva, J.M.; Bayeri, I.; Noguchi, G.; Bayeri, I.; Noguchi, G.","9586","2016","Southern America","Brazil",NA,"Arbusto com 2 m de altura; fruto avermelhado.; Na margem de rio encachoeirado.","MBM408898",NA,"11","14","Paraná","Mangueirinha","PCH Tigre, Rio Marreca",NA,"-52.178056","-26.0475","2017","-52.178056","-26.0475","890","890","03","31",NA,NA,NA,NA,NA,NA
"73","2020-12-21 16:45:12-03","MBM","MBM","414206","PreservedSpecimen","Plantae",NA,NA,"Simaroubaceae","Castela","tweedii","Castela tweedii","Planch.","Barboza, E.","Barboza, E.","4247","2015","Southern America","Brazil",NA,"Árvore, 4m de altura. Flores creme.; Floresta Estacional Semidecidual.","MBM414206",NA,"07","22","Paraná","Turvo","Ibema, Rio Ivaí. Fábrica de Papel e Celulose",NA,"-51.480278","-25.010833","2018","-51.480278","-25.010833",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2020-12-21 16:45:12-03","MBM","MBM","430274","PreservedSpecimen","Plantae",NA,NA,"Simaroubaceae","Castela","tweedii","Castela tweedii","Planch.","Ariati, V.","Ariati, V.; Preilipper, E.; Nascimento-Junior, M.; Roher, D.A.; Preilipper, E.; Nascimento-Junior, M.; Roher, D.A.","1863","2020","Southern America","Brazil",NA,"Arbusto.; Ecótono entre Floresta Ombrófila Mista e Floresta Estacional Semidecidual. Em pastagem.","MBM430274",NA,"05","25","Paraná","Verê","PCH Bela Vista",NA,"-52.900833","-25.807222","2020","-52.900833","-25.807222","440","440","07",NA,NA,NA,NA,NA,NA,NA
"75","2020-12-21 16:45:12-03","MBM","MBM",NA,"PreservedSpecimen","Plantae",NA,NA,"Simaroubaceae","Castela","tweedii","Castela tweedii","Planch.","Barboza, E.","Dalmaso, C.A.","284","2013","Southern America","Brazil",NA,"Árvore.","IFN000513",NA,"05","17","Paraná","Candói",NA,NA,"-51.840006","-25.379997","2013","-51.840006","-25.379997",NA,NA,"06","24",NA,NA,NA,NA,NA,NA
"76","2020-12-21 16:45:12-03","MBM","MBM",NA,"PreservedSpecimen","Plantae",NA,NA,"Simaroubaceae","Castela","tweedii","Castela tweedii","Planch.","Barboza, E.","Saueressig, D.","1919","2013","Southern America","Brazil",NA,"Arbusto.","IFN000305",NA,"04","22","Paraná","Goioxim",NA,NA,"-52.019997","-25.199997","2013","-52.019997","-25.199997",NA,NA,"06","03",NA,NA,NA,NA,NA,NA
"77","2020-12-11 11:41:30-03","UFMG","BHCB","71751","PreservedSpecimen","Plantae","Dicotyledon",NA,"Simaroubaceae","Castela","tweedii","Castela tweedii","Planch.",NA,"Hatschbach, G","72435",NA,"Southern America","Brasil",NA,NA,NA,NA,NA,NA,"Paraná","Candói",NA,NA,"-52.0558013916016","-25.5722007751465",NA,NA,NA,NA,NA,NA,NA,"42664","auto",NA,NA,NA,NA
"78","2021-02-11 17:21:47-03","UFPR","UPCB","8805","PreservedSpecimen","Plantae",NA,NA,"Simaroubaceae","Castela","tweedii","Castela tweedii","Planch.",NA,"Krapovickas, A.","15847",NA,NA,"Argentina",NA,"En el bosque secundario, en el empalme Puente- Ruta 11..",NA,NA,NA,NA,"Chaco","San Fernando","Resistencia, Dep. San Fernando, Prov. Chaco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","2021-02-11 17:21:47-03","UFPR","UPCB","8466","PreservedSpecimen","Plantae",NA,NA,"Simaroubaceae","Castela","tweedii","Castela tweedii","Planch.","Smith, L.B.","Hatschbach, G.","19859","1969",NA,"Brasil",NA,"Arbusto, flor vermelha, anteras amarelas. Orla do capão pedregoso..",NA,NA,"11","26","Paraná","Guarapuava","Canta Galo",NA,"-51.4580993652344","-25.395299911499",NA,NA,NA,NA,NA,NA,NA,"53832","auto",NA,NA,NA,NA
"80","2021-02-11 17:21:47-03","UFPR","UPCB","45681","PreservedSpecimen","Plantae",NA,NA,"Simaroubaceae","Castela","tweedii","Castela tweedii","Planch.","Hatschbach, G.","Hatschbach, G.","72435","2001",NA,"Brasil",NA,"Árvore 4m, floresta do vale do rio..",NA,NA,"09","20","Paraná","Candói","Fazenda Porteira Branca, Vale do Rio Cavernoso",NA,"-52.0558013916016","-25.5722007751465","2001",NA,NA,NA,NA,"01","01","42664","auto",NA,NA,NA,NA
"81","2021-02-11 17:21:47-03","UFPR","UPCB","8465","PreservedSpecimen","Plantae",NA,NA,"Simaroubaceae","Castela","tweedii","Castela tweedii","Planch.","Smith, L.B.","Hatschbach, G.","18394","1968",NA,"Brasil",NA,"Arbusto, 1,50m, pétalas rosadas, anteras amarelas. Mata de galeria..",NA,NA,"01","20","Paraná","Laranjeiras do Sul","Rio Tapera",NA,"-52.4160995483398","-25.4078006744385","1970",NA,NA,NA,NA,"01","01","28404","auto",NA,NA,NA,NA
"82","2021-02-11 17:21:47-03","UFPR","UPCB","8464","PreservedSpecimen","Plantae",NA,NA,"Simaroubaceae","Castela","tweedii","Castela tweedii","Planch.","Smith, L.B.","Hatschbach, G.","19288","1968",NA,"Brasil",NA,"Arbusto, 2m, botão avermelhado, pétalas idem, anteras creme, nervura principal da folha avermelhada até a metade. Mata de galeria..",NA,NA,"06","08","Paraná","Laranjeiras do Sul","Rio Tapera",NA,"-52.4160995483398","-25.4078006744385","1970",NA,NA,NA,NA,"01","01","28404","auto",NA,NA,NA,NA
"83","2011-03-11 11:17:00-03","MO","MOBOT","100354949","PreservedSpecimen","Plantae",NA,NA,"Simaroubaceae","Castela","tweedii","Castela tweedii","Planch.","G. Hatschbach","Gert G. Hatschbach|Renato Goldenberg|J.M. Silva","Hatschbach 72435","2001","South America","Brazil",NA,NA,NA,NA,"9","20","Paraná","Candói","Fazenda Porteira Branca, vale do Rio Cavernoso.",NA,"-52.0558013916016","-25.5722007751465",NA,NA,NA,NA,NA,NA,NA,"42664","auto",NA,"1",NA,NA
"84","2012-04-10 05:01:00-03","MO","MOBOT","2228377","PreservedSpecimen","Plantae",NA,NA,"Simaroubaceae","Castela","tweedii","Castela tweedii","Planch.",NA,"Elena Schwindt","Schwindt 1933","1949","South America","Argentina",NA,NA,NA,NA,"7","7","Misiones",NA,"Santa Teresa",NA,"-54.58333","-26.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"85","2008-11-18 13:33:00-02","MO","MOBOT","100157457","PreservedSpecimen","Plantae",NA,NA,"Simaroubaceae","Castela","tweedii","Castela tweedii","Planch.","J.R. Pirani","Anonymous","Anonymous 1205",NA,"South America","Argentina",NA,NA,NA,NA,NA,NA,"Corrientes",NA,"Habier de la Province de Corrientes.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"86","2019-10-12 04:36:00-03","MO","MOBOT","101138000","PreservedSpecimen","Plantae",NA,NA,"Simaroubaceae","Castela","tweedii","Castela tweedii","Planch.","J.R. Pirani","Pedro Acevedo-Rodríguez|M. R. Pace|G.M. Antar|J.R. Fabri|R. Velasques","Acevedo-Rodríguez 16576","2017","South America","Brazil",NA,NA,NA,NA,"8","31","Mato Grosso do Sul",NA,"Serra da Bodoquena, southern area of northern sector, ca. 3.6 km north of road MS-382.",NA,"-56.7077778","-20.9686111",NA,NA,NA,"580.00000000",NA,NA,NA,NA,NA,NA,"1",NA,NA
"87","2011-12-22 05:01:00-02","MO","MOBOT","1055327","PreservedSpecimen","Plantae",NA,NA,"Simaroubaceae","Castela","tweedii","Castela tweedii","Planch.",NA,"Teodoro Rojas","Rojas 5700","1931","South America","Paraguay",NA,NA,NA,NA,"9",NA,"Alto Paraguay",NA,"Victoria (Puerto Casado).",NA,"-57.91666","-22.33333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"88","2011-12-22 05:01:00-02","MO","MOBOT","1055334","PreservedSpecimen","Plantae",NA,NA,"Simaroubaceae","Castela","tweedii","Castela tweedii","Planch.",NA,"Teodoro Rojas","Rojas 9429","1943","South America","Paraguay",NA,NA,NA,NA,"11",NA,"Central",NA,"San Lorenzo Campo Grande.",NA,"-57.53333","-25.33333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"89","2011-12-22 05:01:00-02","MO","MOBOT","1059724","PreservedSpecimen","Plantae",NA,NA,"Simaroubaceae","Castela","tweedii","Castela tweedii","Planch.",NA,"Cornelius Osten|Teodoro Rojas","Osten 8817","1916","South America","Paraguay",NA,NA,NA,NA,"8","14","Cordillera",NA,"San Bernardino.",NA,"-57.31666","-25.26666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"90","2018-05-17 05:28:00-03","MO","MOBOT","2228354","PreservedSpecimen","Plantae",NA,NA,"Simaroubaceae","Castela","tweedii","Castela tweedii","Planch.",NA,"Renée H. Fortunato|María E. Múlgura|A. Martínez","Fortunato 1298","1990","South America","Argentina",NA,NA,NA,NA,"11","14","Chaco","General Güemes","Riacho Nogueira, en el cruce de la ruta Castelli-El Asustado.",NA,"-60.41666","-25.93333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"91","2010-11-21 08:41:00-02","MO","MOBOT","2228362","PreservedSpecimen","Plantae",NA,NA,"Simaroubaceae","Castela","tweedii","Castela tweedii","Planch.",NA,"G.J. Schwarz","Schwarz 10513","1950","South America","Argentina",NA,NA,NA,NA,"8","11","Misiones",NA,"Loma Alta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"92","2012-04-10 05:01:00-03","MO","MOBOT","2228401","PreservedSpecimen","Plantae",NA,NA,"Simaroubaceae","Castela","tweedii","Castela tweedii","Planch.",NA,"Elena Schwindt","Schwindt 1985","1949","South America","Argentina",NA,NA,NA,NA,"7","17","Misiones",NA,"Cercanías de Cirayguazú, arroyo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"93","2014-11-11 22:05:00-02","MO","MOBOT","2228416","PreservedSpecimen","Plantae",NA,NA,"Simaroubaceae","Castela","tweedii","Castela tweedii","Planch.",NA,"E. Sesmero","Sesmero 110","1944","South America","Argentina",NA,NA,NA,NA,"7","13","Misiones","Cainguás","Campo Viera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"94","2012-01-03 06:29:00-02","MO","MOBOT","2228430","PreservedSpecimen","Plantae",NA,NA,"Simaroubaceae","Castela","tweedii","Castela tweedii","Planch.",NA,"Bernadino S. Bertoni","Bertoni 1488","1945","South America","Argentina",NA,NA,NA,NA,"6","15","Misiones","Capital","Posadas, orillas del Río Paraná",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"95","2010-11-21 08:41:00-02","MO","MOBOT","2228442","PreservedSpecimen","Plantae",NA,NA,"Simaroubaceae","Castela","tweedii","Castela tweedii","Planch.",NA,"G.J. Schwarz","Schwarz 10609","1950","South America","Argentina",NA,NA,NA,NA,"8","18","Misiones","Libertador General San Martín","Línea Cuchilla",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"96","2010-11-21 08:41:00-02","MO","MOBOT","2228456","PreservedSpecimen","Plantae",NA,NA,"Simaroubaceae","Castela","tweedii","Castela tweedii","Planch.",NA,"G.J. Schwarz","Schwarz 10572","1950","South America","Argentina",NA,NA,NA,NA,"8","14","Misiones","San Ignacio","Oasis",NA,"-55.25","-26.95",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"97","2010-11-21 08:41:00-02","MO","MOBOT","2228468","PreservedSpecimen","Plantae",NA,NA,"Simaroubaceae","Castela","tweedii","Castela tweedii","Planch.",NA,"G.J. Schwarz","Schwarz 10855","1950","South America","Argentina",NA,NA,NA,NA,"9","9","Misiones","San Ignacio","Ruta 12, km 100",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"98","2012-01-03 06:29:00-02","MO","MOBOT","2228480","PreservedSpecimen","Plantae",NA,NA,"Simaroubaceae","Castela","tweedii","Castela tweedii","Planch.",NA,"Bernadino S. Bertoni","Bertoni 1549","1945","South America","Argentina",NA,NA,NA,NA,"7","10","Misiones","San Ignacio","Teyucuaré",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"99","2012-01-03 06:29:00-02","MO","MOBOT","2228496","PreservedSpecimen","Plantae",NA,NA,"Simaroubaceae","Castela","tweedii","Castela tweedii","Planch.",NA,"Bernadino S. Bertoni","Bertoni 1555","1945","South America","Argentina",NA,NA,NA,NA,"7","10","Misiones","San Ignacio","Teyucuaré",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"100","2018-05-17 05:28:00-03","MO","MOBOT","2296482","PreservedSpecimen","Plantae",NA,NA,"Simaroubaceae","Castela","tweedii","Castela tweedii","Planch.","Múlgura de Romero, M.E.","María E. Múlgura|F. Biganzoli|Paola Peralta|M.A. Romero","Múlgura 2284","2000","South America","Argentina",NA,NA,NA,NA,"9","23","Misiones","Oberá","Salto Teodoro Cuenca. Camino hacia el Salto.",NA,"-55","-27.4125",NA,NA,NA,"210.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA
"101","2012-04-10 05:01:00-03","MO","MOBOT","2296511","PreservedSpecimen","Plantae",NA,NA,"Simaroubaceae","Castela","tweedii","Castela tweedii","Planch.",NA,"Elena Schwindt","Schwindt 2274","1949","South America","Argentina",NA,NA,NA,NA,"11","3","Misiones","Eldorado","Delicia, a Eldorado",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"102","2012-04-10 05:01:00-03","MO","MOBOT","2339742","PreservedSpecimen","Plantae",NA,NA,"Simaroubaceae","Castela","tweedii","Castela tweedii","Planch.",NA,"Elena Schwindt","Schwindt 382",NA,"South America","Argentina",NA,NA,NA,NA,NA,NA,"Misiones","Libertador General San Martín","Puerto Rico",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"103","2012-04-10 05:01:00-03","MO","MOBOT","2341038","PreservedSpecimen","Plantae",NA,NA,"Simaroubaceae","Castela","tweedii","Castela tweedii","Planch.",NA,"Elena Schwindt","Schwindt 4977","1950","South America","Argentina",NA,NA,NA,NA,"8","8","Misiones",NA,"Pastoreo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"104","2012-04-10 05:01:00-03","MO","MOBOT","2341068","PreservedSpecimen","Plantae",NA,NA,"Simaroubaceae","Castela","tweedii","Castela tweedii","Planch.",NA,"Elena Schwindt","Schwindt 4894","1950","South America","Argentina",NA,NA,NA,NA,"7","28","Misiones","Candelaria","Mártires",NA,"-55.38333","-27.43333",NA,NA,NA,"245.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA
