"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","county","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","yearIdentified","verbatimLongitude","verbatimLatitude","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount","typeStatus","infraspecificEpithet"
"109","2020-04-27 16:10:48-03","UFES","VIES","14137","S","Plantae",NA,NA,"Myrtaceae","Myrcia","vittoriana","Myrcia vittoriana","Kiaersk.","Giaretta, A.O.","Pereira, O.J.; Gomes, J.M.L. & Aquino, L.H.M. de","5213","1993","12","15",NA,"Brasil","Espírito Santo",NA,"-39.7322006225586","-18.5932998657227",NA,NA,"VIES014137","VIES014137","Conceição da Barra",NA,NA,"41644","auto","2012",NA,NA,"06",NA,NA,NA,NA,NA,NA,NA
"110","2019-06-27 10:25:56-03","UFES","VIES","14031","S","Plantae",NA,NA,"Myrtaceae","Myrcia","vittoriana","Myrcia vittoriana","Kiaersk.",NA,"Pereira, O.J.; Assis, A.M.","6117","2000","03","30",NA,"Brasil","Espírito Santo",NA,"-39.7322006225586","-18.5932998657227",NA,NA,"VIES014031","VIES014031","Conceição da Barra",NA,NA,"41644","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"111","2019-06-27 10:25:56-03","UFES","VIES","12979","S","Plantae",NA,NA,"Myrtaceae","Myrcia","vittoriana","Myrcia vittoriana","Kiaersk.",NA,"Rodrigues, I.D.","31","1998","12","23",NA,"Brasil","Espírito Santo",NA,"-40.4067001342773","-19.9325008392334",NA,NA,"VIES012979","VIES012979","Fundão",NA,NA,"27186","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"112","2021-02-12 18:12:20-03","UFES","VIES","4375","S","Plantae",NA,NA,"Myrtaceae","Myrcia","vittoriana","Myrcia vittoriana","Kiaersk.",NA,"Vinha, P.C.","s.n.","1990","05","11",NA,"Brasil","Espírito Santo",NA,"-40.5110015869141","-20.6580009460449",NA,NA,"VIES004375","VIES004375","Guarapari",NA,NA,"28401","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"113","2019-06-27 10:25:56-03","UFES","VIES","5308","S","Plantae",NA,NA,"Myrtaceae","Myrcia","vittoriana","Myrcia vittoriana","Kiaersk.",NA,"Pereira, O.J.; Rosa, L.V. & Gomes, J.M.L.","2288","1990","11","28",NA,"Brasil","Espírito Santo",NA,"-40.5110015869141","-20.6580009460449",NA,NA,"VIES005308","VIES005308","Guarapari",NA,NA,"28401","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"114","2019-06-27 10:25:56-03","UFES","VIES","14169","S","Plantae",NA,NA,"Myrtaceae","Myrcia","vittoriana","Myrcia vittoriana","Kiaersk.",NA,"Assis, A.M.","753","1999","11","25",NA,"Brasil","Espírito Santo","Setiba.","-40.5110015869141","-20.6580009460449",NA,NA,"VIES014169","VIES014169","Guarapari",NA,NA,"28401","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"115","2019-06-27 10:25:56-03","UFES","VIES","14170","S","Plantae",NA,NA,"Myrtaceae","Myrcia","vittoriana","Myrcia vittoriana","Kiaersk.",NA,"Assis, A.M.; Pereira, O.J.; Zambom, O. & Fraga, C.N.","701","1999","03","10",NA,"Brasil","Espírito Santo","Setiba.","-40.5110015869141","-20.6580009460449",NA,NA,"VIES014170","VIES014170 VIES014170_1","Guarapari",NA,NA,"28401","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"116","2019-06-27 10:25:56-03","UFES","VIES","2506","S","Plantae",NA,NA,"Myrtaceae","Myrcia","vittoriana","Myrcia vittoriana","Kiaersk.",NA,"Pereira, O.J.; Fabris, L.C.","1495","1988","04","28",NA,"Brasil","Espírito Santo","Setiba.","-40.5110015869141","-20.6580009460449",NA,NA,"VIES002506","VIES002506","Guarapari",NA,NA,"28401","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"117","2019-06-27 10:25:56-03","UFES","VIES","3282","S","Plantae",NA,NA,"Myrtaceae","Myrcia","vittoriana","Myrcia vittoriana","Kiaersk.",NA,"Pereira, O.J.; Gomes, J.M.L.","1931","1988","12","16",NA,"Brasil","Espírito Santo","Setiba.","-40.5110015869141","-20.6580009460449",NA,NA,"VIES003282","VIES003282","Guarapari",NA,NA,"28401","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"118","2019-06-27 10:25:56-03","UFES","VIES","7202","S","Plantae",NA,NA,"Myrtaceae","Myrcia","vittoriana","Myrcia vittoriana","Kiaersk.",NA,"Pereira, O.J.; Gomes, J.M.L. & Martins, M.L.L.","2470","1992","01","07",NA,"Brasil","Espírito Santo","Comboios.","-40.0722007751465","-19.3910999298096",NA,NA,"VIES007202","VIES007202","Linhares",NA,NA,"48094","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"119","2019-06-27 10:25:56-03","UFES","VIES","15319","S","Plantae",NA,NA,"Myrtaceae","Myrcia","vittoriana","Myrcia vittoriana","Kiaersk.",NA,"Calatrone, J.W.; et al.","51","2008","03","14",NA,"Brasil","Espírito Santo",NA,"-40.6831016540527","-20.4127998352051",NA,NA,"VIES015319","VIES015319","Marechal Floriano",NA,NA,"23038","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"120","2019-08-08 18:00:23-03","UFES","VIES","14732","S","Plantae",NA,NA,"Myrtaceae","Myrcia","vittoriana","Myrcia vittoriana","Kiaersk.","M. Sobral","Pereira, O.J.; Alunos Pós-graduação Biologia Vegetal","5801","1997","04","27",NA,"Brasil","Espírito Santo","Praia das Neves.","-41.0466995239258","-21.0988998413086",NA,NA,"VIES014732","VIES014732","Presidente Kennedy",NA,NA,"24088","auto","2009",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"121","2019-06-27 10:25:56-03","UFES","VIES","4696","S","Plantae",NA,NA,"Myrtaceae","Myrcia","vittoriana","Myrcia vittoriana","Kiaersk.",NA,"Thomaz, L.D.; Milaneze, M.A. & Gomes, J.M.L.","527","1990","01","03",NA,"Brasil","Espírito Santo",NA,"-40.2924995422363","-20.3297004699707",NA,NA,"VIES004696","VIES004696","Vila Velha",NA,NA,"27156","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"122","2019-06-27 10:25:56-03","UFES","VIES","2509","S","Plantae",NA,NA,"Myrtaceae","Myrcia","vittoriana","Myrcia vittoriana","Kiaersk.",NA,"Pereira, O.J.; Pereira, M.C.A.","1470","1988","04","14",NA,"Brasil","Rio de Janeiro",NA,"-42.8185997009277","-22.9193992614746",NA,NA,"VIES002509","VIES002509","Maricá",NA,NA,"20726","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"123","2019-12-06 19:30:01-03","UFES","VIES","18102","S","Plantae",NA,NA,"Myrtaceae","Myrcia","vittoriana","Myrcia vittoriana","Kiaersk.",NA,"Assis, A.M.; Weiler Júnior, I.","288","1997","11","28",NA,"Brasil","Espírito Santo","Reserva Ecológica Restinga de Camburi.","-40.266389","-20.266667",NA,NA,"VIES018102","VIES018102","Vitória",NA,NA,NA,NA,NA,"40º15'59''W","20º16'0''S",NA,NA,NA,NA,NA,NA,NA,NA
"124","2019-12-06 19:30:01-03","UFES","VIES","18195","S","Plantae",NA,NA,"Myrtaceae","Myrcia","vittoriana","Myrcia vittoriana","Kiaersk.",NA,"Pereira, O.J.; et al.","5655","1996","11","28",NA,"Brasil","Espírito Santo","Reserva Biológica de Jacaranema.","-40.326667","-20.406944",NA,NA,"VIES018195","VIES018195","Vila Velha",NA,NA,NA,NA,NA,"40º19'36''W","20º24'25''S",NA,NA,NA,NA,NA,NA,NA,NA
"125","2019-12-06 19:30:01-03","UFES","VIES","19552","S","Plantae",NA,NA,"Myrtaceae","Myrcia","vittoriana","Myrcia vittoriana","Kiaersk.","Folli, D.A.","Valadares, R.T.; Peres, A.L.S.S.","909","2009","10","19",NA,"Brasil","Espírito Santo","Canivete.","-40.072222","-19.391389",NA,NA,"VIES019552","VIES019552","Linhares",NA,NA,NA,NA,"2009","40º4'20''W","19º23'29''S","11","20",NA,NA,NA,NA,NA,NA
"126","2020-04-27 16:10:48-03","UFES","VIES","24100","S","Plantae",NA,NA,"Myrtaceae","Myrcia","vittoriana","Myrcia vittoriana","Kiaersk.","Valadares, R.T.","Guarnier, J.C.; Caitano, H.A. & Castro, V. de F.","37","2018","01","15",NA,"Brasil","Espírito Santo","Parque Estadual Paulo César Vinha. Trilha do Tropical.","-40.396111","-20.561667",NA,NA,"VIES024100","VIES024100","Guarapari",NA,NA,NA,NA,"2018","40º23'46''W","20º33'42''S","05","30",NA,NA,NA,NA,NA,NA
"127","2019-12-06 19:30:01-03","UFES","VIES","25809","S","Plantae",NA,NA,"Myrtaceae","Myrcia","vittoriana","Myrcia vittoriana","Kiaersk.",NA,"Assis, A.M.; Cipriano, R. & Coutinho, H.","2790","2012","01","02",NA,"Brasil","Espírito Santo","APA de Conceição da Barra - Guriri / Meleiras.","-39.742778","-18.654722",NA,NA,"VIES025809","VIES025809","Conceição da Barra","5","5",NA,NA,NA,"39º44'34''W","18º39'17''S",NA,NA,NA,NA,NA,NA,NA,NA
"128","2019-12-06 19:30:01-03","UFES","VIES","26743","S","Plantae",NA,NA,"Myrtaceae","Myrcia","vittoriana","Myrcia vittoriana","Kiaersk.","Giaretta, A.O.","Giaretta, A.O.","1166","2012","01","24",NA,"Brasil","Espírito Santo","APA de Conceição da Barra.","-39.783056","-18.693333",NA,NA,"VIES026743","VIES026743","Conceição da Barra",NA,NA,NA,NA,"2012","39º46'59''W","18º41'36''S",NA,NA,NA,NA,NA,NA,NA,NA
"129","2019-12-06 19:30:01-03","UFES","VIES","26748","S","Plantae",NA,NA,"Myrtaceae","Myrcia","vittoriana","Myrcia vittoriana","Kiaersk.","Giaretta, A.O.","Giaretta, A.O.","1157","2012","01","17",NA,"Brasil","Espírito Santo","Fazenda Jequitaia.","-39.718889","-18.423889",NA,NA,"VIES026748","VIES026748","Conceição da Barra",NA,NA,NA,NA,"2012","39º43'8''W","18º25'26''S",NA,NA,NA,NA,NA,NA,NA,NA
"130","2019-12-06 19:30:01-03","UFES","VIES","26749","S","Plantae",NA,NA,"Myrtaceae","Myrcia","vittoriana","Myrcia vittoriana","Kiaersk.","Giaretta, A.O.","Giaretta, A.O.","1201","2012","01","26",NA,"Brasil","Espírito Santo","Parque Estadual de Itaúnas.","-39.703889","-18.425833",NA,NA,"VIES026749","VIES026749","Conceição da Barra",NA,NA,NA,NA,"2012","39º42'14''W","18º25'33''S",NA,NA,NA,NA,NA,NA,NA,NA
"131","2019-12-06 19:30:01-03","UFES","VIES","37372","S","Plantae",NA,NA,"Myrtaceae","Myrcia","vittoriana","Myrcia vittoriana","Kiaersk.",NA,"Souza, W.O.; Machado, J.O. & Alves-Araújo, A.","233","2014","02","12",NA,"Brasil","Espírito Santo","Parque Estadual de Itaúnas.","-39.701944","-18.403333",NA,NA,"VIES037372","VIES037372","Conceição da Barra",NA,NA,NA,NA,NA,"39º42'7''W","18º24'12''S",NA,NA,NA,NA,NA,NA,NA,NA
"132","2020-04-27 16:10:48-03","UFES","VIES","43689","S","Plantae",NA,NA,"Myrtaceae","Myrcia","vittoriana","Myrcia vittoriana","Kiaersk.","Souza, M.C.","Firmino, A.D.; Silvares, G.C.O.","565","2018","11","20",NA,"Brasil","Espírito Santo","APA Conceição da Barra, ponto de amostragem 2.","-39.753611","-18.6825",NA,NA,"VIES043689","VIES043689","Conceição da Barra",NA,NA,NA,NA,"2019","39º45'13''W","18º40'57''S","09",NA,NA,NA,NA,NA,NA,NA
"133","2019-12-06 19:30:01-03","UFES","VIES","45009","S","Plantae",NA,NA,"Myrtaceae","Myrcia","vittoriana","Myrcia vittoriana","Kiaersk.",NA,"Cipriano, R.; Assis, A.M.","14","2012","01","06",NA,"Brasil","Espírito Santo","APA de Conceição da Barra - Barreiras.","-39.734722","-18.617222",NA,NA,"VIES045009","VIES045009","Conceição da Barra","6","6",NA,NA,NA,"39º44'5''W","18º37'2''S",NA,NA,NA,NA,NA,NA,NA,NA
"134","2020-04-27 16:10:48-03","UFES","VIES","46204","S","Plantae",NA,NA,"Myrtaceae","Myrcia","vittoriana","Myrcia vittoriana","Kiaersk.","Firmino, A.D.","Firmino, A.D.; Matos, N.G.; Penha, J.S.; Pereira, O.J.","1471","2019","12","04",NA,"Brasil","Espírito Santo","Aldeia dos Cocos, ponto de amostragem 3.","-39.750833","-18.787222",NA,NA,"VIES046204","VIES046204","São Mateus",NA,NA,NA,NA,"2019","39º45'3''W","18º47'14''S","12","04",NA,NA,NA,NA,NA,NA
"135","2020-04-27 16:10:48-03","UFES","VIES","46262","S","Plantae",NA,NA,"Myrtaceae","Myrcia","vittoriana","Myrcia vittoriana","Kiaersk.","Firmino, A.D.","Firmino, A.D.","1530","2020","01","15",NA,"Brasil","Espírito Santo","Aldeia dos Cocos, ponto de amostragem 3.","-39.750833","-18.787222",NA,NA,"VIES046262","VIES046262","São Mateus","6","6",NA,NA,"2020","39º45'3''W","18º47'14''S","01","15",NA,NA,NA,NA,NA,NA
"136","2020-04-27 16:10:48-03","UFES","VIES","46891","S","Plantae",NA,NA,"Myrtaceae","Myrcia","vittoriana","Myrcia vittoriana","Kiaersk.","Firmino, A.D.","Firmino, A.D.; Valadares, R.T.","1638","2020","03","12",NA,"Brasil","Espírito Santo","APA Conceição da Barra ponto de amostragem 2.","-39.748611","-18.68",NA,NA,"VIES046891","VIES046891","Conceição da Barra","3","3",NA,NA,"2020","39º44'55''W","18º40'48''S","03","12",NA,NA,NA,NA,NA,NA
"137","2020-04-27 16:10:48-03","UFES","VIES","46923","S","Plantae",NA,NA,"Myrtaceae","Myrcia","vittoriana","Myrcia vittoriana","Kiaersk.","Firmino, A.D.","Firmino, A.D.; Valadares, R.T.","1629","2020","03","11",NA,"Brasil","Espírito Santo","Aldeia dos Cocos, ponto de amostragem 3.","-39.753889","-18.798889",NA,NA,"VIES046923","VIES046923","São Mateus","11","11",NA,NA,"2020","39º45'14''W","18º47'56''S","03","11",NA,NA,NA,NA,NA,NA
"138","2020-04-27 16:10:48-03","UFES","VIES","46960","S","Plantae",NA,NA,"Myrtaceae","Myrcia","vittoriana","Myrcia vittoriana","Kiaersk.","Firmino, A.D.","Firmino, A.D.; Valadares, R.T.","1680","2020","03","17",NA,"Brasil","Espírito Santo","Reserva de Comboios, próximo à reserva indígena. Ponto de amostragem 8.","-39.931944","-19.696389",NA,NA,"VIES046960","VIES046960","Aracruz","6","6",NA,NA,"2020","39º55'55''W","19º41'47''S","03","17",NA,NA,NA,NA,NA,NA
"139","2021-01-18 18:18:06-03","UFES","VIES","47336","S","Plantae",NA,NA,"Myrtaceae","Myrcia","vittoriana","Myrcia vittoriana","Kiaersk.","B.S. Amorim","Miranda, V.S.; Alves-Araújo, A.; Dutra, S.C.; Nichio-Amaral, R.","602","2019","12","04",NA,"Brasil","Espírito Santo","Trilha ao Sul da Flona (Restinga). Flona do Rio Preto","-39.831944","-18.438056",NA,NA,"VIES047336","VIES047336","Conceição da Barra",NA,NA,NA,NA,"2020","39º49'55''W","18º26'17''S","11","03",NA,NA,NA,NA,NA,NA
"140","2019-06-27 10:25:56-03","UFES","VIES","7203","S","Plantae",NA,NA,"Myrtaceae","Myrcia","vittoriana","Myrcia vittoriana","Kiaersk.",NA,"Pereira, O.J.; Gomes, J.M.L. & Pereira, S.","3453","1992","06","09",NA,"Brasil","Espírito Santo",NA,"-39.7322006225586","-18.5932998657227",NA,NA,"VIES007203","VIES007203","Conceição da Barra",NA,NA,"41644","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"141","2019-06-27 10:25:56-03","UFES","VIES","7201","S","Plantae",NA,NA,"Myrtaceae","Myrcia","vittoriana","Myrcia vittoriana","Kiaersk.",NA,"Pereira, O.J.","4181","1992","11","25",NA,"Brasil","Espírito Santo",NA,"-39.7322006225586","-18.5932998657227",NA,NA,"VIES007201","VIES007201","Conceição da Barra",NA,NA,"41644","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"142","2019-06-27 10:25:56-03","UFES","VIES","7198","S","Plantae",NA,NA,"Myrtaceae","Myrcia","vittoriana","Myrcia vittoriana","Kiaersk.",NA,"Pereira, O.J.; Gomes, J.M.L.","4437","1992","12","10",NA,"Brasil","Espírito Santo",NA,"-39.7322006225586","-18.5932998657227",NA,NA,"VIES007198","VIES007198","Conceição da Barra",NA,NA,"41644","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"143","2019-06-27 10:25:56-03","UFES","VIES","7200","S","Plantae",NA,NA,"Myrtaceae","Myrcia","vittoriana","Myrcia vittoriana","Kiaersk.",NA,"Pereira, O.J.; Gomes, J.M.L. & Pereira, S.","4267","1992","12","02",NA,"Brasil","Espírito Santo",NA,"-39.7322006225586","-18.5932998657227",NA,NA,"VIES007200","VIES007200","Conceição da Barra",NA,NA,"41644","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"144","2020-11-03 16:40:26-03","UFES","VIES","44559","S","Plantae",NA,NA,"Myrtaceae","Myrcia","vittoriana","Myrcia vittoriana","Kiaersk.","Firmino, A.D.","Firmino, A.D.; Penha, J.; Mattos, M.","1152","2019","06","13",NA,"Brasil","Espírito Santo","APA Conceição da Barra, ponto de amostragem 2.","-39.7322006225586","-18.5932998657227",NA,NA,"VIES044559","VIES044559","Conceição da Barra","3","3","41644","auto","2020",NA,NA,"09","29",NA,NA,NA,NA,NA,NA
"145","2019-06-27 10:25:56-03","UFES","VIES","12969","S","Plantae",NA,NA,"Myrtaceae","Myrcia","vittoriana","Myrcia vittoriana","Kiaersk.",NA,"Rodrigues, I.D.","2","1998","11","27",NA,"Brasil","Espírito Santo",NA,"-40.4067001342773","-19.9325008392334",NA,NA,"VIES012969","VIES012969","Fundão",NA,NA,"27186","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"146","2020-04-27 16:10:48-03","UFES","VIES","25435","S","Plantae",NA,NA,"Myrtaceae","Myrcia","vittoriana","Myrcia vittoriana","Kiaersk.","Valadares, R.T.","Pereira, W.C.","13","2018","03","31",NA,"Brasil","Espírito Santo","Parque Estadual Paulo César Vinha.","-40.5110015869141","-20.6580009460449",NA,NA,"VIES025435","VIES025435","Guarapari",NA,NA,"28401","auto","2018",NA,NA,"07","09",NA,NA,NA,NA,NA,NA
"147","2019-06-27 10:25:56-03","UFES","VIES","14167","S","Plantae",NA,NA,"Myrtaceae","Myrcia","vittoriana","Myrcia vittoriana","Kiaersk.",NA,"Assis, A.M.; Almeida, R. de & Zambom, O.","355","1998","01","17",NA,"Brasil","Espírito Santo","Setiba.","-40.5110015869141","-20.6580009460449",NA,NA,"VIES014167","VIES014167","Guarapari",NA,NA,"28401","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"148","2019-06-27 10:25:56-03","UFES","VIES","14168","S","Plantae",NA,NA,"Myrtaceae","Myrcia","vittoriana","Myrcia vittoriana","Kiaersk.",NA,"Assis, A.M.","483","1999","05","12",NA,"Brasil","Espírito Santo","Setiba.","-40.5110015869141","-20.6580009460449",NA,NA,"VIES014168","VIES014168","Guarapari",NA,NA,"28401","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"149","2019-06-27 10:25:56-03","UFES","VIES","14171","S","Plantae",NA,NA,"Myrtaceae","Myrcia","vittoriana","Myrcia vittoriana","Kiaersk.",NA,"Assis, A.M.; Zambom, O.","460","1998","03","24",NA,"Brasil","Espírito Santo","Setiba.","-40.5110015869141","-20.6580009460449",NA,NA,"VIES014171","VIES014171","Guarapari",NA,NA,"28401","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"150","2020-04-27 16:10:48-03","UFES","VIES","17708","S","Plantae",NA,NA,"Myrtaceae","Myrcia","vittoriana","Myrcia vittoriana","Kiaersk.","Giaretta, A.O.","Fabris, L.C.; Thomaz, L.D.","671","1991","03","26",NA,"Brasil","Espírito Santo","Setiba.","-40.5110015869141","-20.6580009460449",NA,NA,"VIES017708","VIES017708","Guarapari",NA,NA,"28401","auto","2012",NA,NA,"06",NA,NA,NA,NA,NA,NA,NA
"151","2019-06-27 10:25:56-03","UFES","VIES","5265","S","Plantae",NA,NA,"Myrtaceae","Myrcia","vittoriana","Myrcia vittoriana","Kiaersk.",NA,"Rosa, L.V.; Gomes, J.M.L.","19","1990","10","31",NA,"Brasil","Espírito Santo","Setiba.","-40.5110015869141","-20.6580009460449",NA,NA,"VIES005265","VIES005265","Guarapari",NA,NA,"28401","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"152","2019-06-27 10:25:56-03","UFES","VIES","7197","S","Plantae",NA,NA,"Myrtaceae","Myrcia","vittoriana","Myrcia vittoriana","Kiaersk.",NA,"Pereira, O.J.; Gomes, J.M.L. & Martins, M.L.L.","2552","1992","01","08",NA,"Brasil","Espírito Santo","Comboios.","-40.0722007751465","-19.3910999298096",NA,NA,"VIES007197","VIES007197","Linhares",NA,NA,"48094","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"153","2019-06-27 10:25:56-03","UFES","VIES","15318","S","Plantae",NA,NA,"Myrtaceae","Myrcia","vittoriana","Myrcia vittoriana","Kiaersk.",NA,"Gomes, J.M.L.","3134","2007","12","07",NA,"Brasil","Espírito Santo","Rio Fundo- Propriedade de Angelo Delpupp.","-40.6831016540527","-20.4127998352051",NA,NA,"VIES015318","VIES015318","Marechal Floriano",NA,NA,"23038","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"154","2020-04-27 16:10:48-03","UFES","VIES","43860","S","Plantae",NA,NA,"Myrtaceae","Myrcia","vittoriana","Myrcia vittoriana","Kiaersk.","Valadares, R.T.","Guarnier, J.C.; Firmino, A.D.","85","2018","12","11",NA,"Brasil","Espírito Santo","Aldeia dos Cocos, ponto de amostragem 3.","-39.8588981628418","-18.716100692749",NA,NA,"VIES043860","VIES043860","São Mateus",NA,NA,"56510","auto","2020",NA,NA,"01","16",NA,NA,NA,NA,NA,NA
"155","2019-06-27 10:25:56-03","UFES","VIES","9770","S","Plantae",NA,NA,"Myrtaceae","Myrcia","vittoriana","Myrcia vittoriana","Kiaersk.",NA,"Zambom, O.; Sá, F.S.","11","1995","08","08",NA,"Brasil","Espírito Santo",NA,"-40.2924995422363","-20.3297004699707",NA,NA,"VIES009770","VIES009770","Vila Velha",NA,NA,"27156","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"156","2021-02-12 18:12:20-03","UFES","VIES","2688","S","Plantae",NA,NA,"Myrtaceae","Myrcia","vittoriana","Myrcia vittoriana","Kiaersk.",NA,"Fontenelle, G.B.","s.n.","1987","10","07",NA,"Brasil","Rio de Janeiro",NA,"-42.8185997009277","-22.9193992614746",NA,NA,"VIES002688","VIES002688","Maricá",NA,NA,"20726","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"157","2019-08-16 08:40:18-03","UTFPR","HCF","11668","S","Plantae",NA,NA,"Myrtaceae","Myrcia","vittoriana","Myrcia vittoriana","Kiaersk.","G.S. Siqueira","M.G. Caxambu","4540","2013","02","02",NA,"Brasil","ES","Reserva Natural da Vale - RNV","-40.064667","-19.150222",NA,"arvoreta ca. 3 m. Frutos imaturos verdes.",NA,NA,"Sooretama","50","50",NA,NA,"2013","40°03'52,8 W","19°09'00,8 S","02","04",NA,NA,NA,NA,NA,NA
"158","2020-06-29 09:31:37-03","UFRRJ","RBR","12354","S","Plantae",NA,NA,"Myrtaceae","Myrcia","vittoriana","Myrcia vittoriana","Kiaersk.","L.S. Ritter","L.F.T. Menezes","646","2000","02","16",NA,"Brasil","Rio de Janeiro","Ilha da Marambaia, Praia da armação.","-44.040599822998","-22.9596996307373",NA,NA,"RBR00012354","RBR00012354","Mangaratiba",NA,NA,"17272","auto","2015",NA,NA,"03","04",NA,NA,NA,NA,NA,NA
"159","2020-06-29 09:31:37-03","UFRRJ","RBR","37116","S","Plantae",NA,NA,"Myrtaceae","Myrcia","vittoriana","Myrcia vittoriana","Kiaersk.","M.C. Souza","H.C. Lima","1663","1981","12","14",NA,"Brasil","Espírito Santo","Reserva Florestal da CRVD","-40.0722007751465","-19.3910999298096",NA,NA,"RBR00037116","RBR00037116","Linhares",NA,NA,"48094","auto","2004",NA,NA,"01",NA,NA,NA,NA,NA,NA,NA
"160","2020-06-29 09:31:37-03","UFRRJ","RBR","12355","S","Plantae",NA,NA,"Myrtaceae","Myrcia","vittoriana","Myrcia vittoriana","Kiaersk.","L.S. Ritter","L.F.T. Menezes","889","2002","02","03",NA,"Brasil","Rio de Janeiro","Restinga da Marambaia, Área da aeronaltica.","-43.2075004577637","-22.9027996063232",NA,NA,"RBR00012355","RBR00012355","Rio de Janeiro",NA,NA,"57442","auto","2015",NA,NA,"03","04",NA,NA,NA,NA,NA,NA
"161","2020-06-29 09:31:37-03","UFRRJ","RBR","12348","S","Plantae",NA,NA,"Myrtaceae","Myrcia","vittoriana","Myrcia vittoriana","Kiaersk.","L.S. Ritter","M.C. Souza","153","2000","12","23",NA,"Brasil","Rio de Janeiro","Restinga da Marambaia, Campo de provas da maramabaia","-43.2075004577637","-22.9027996063232",NA,NA,"RBR00012348","RBR00012348","Rio de Janeiro",NA,NA,"57442","auto","2015",NA,NA,"03","04",NA,NA,NA,NA,NA,NA
"162","2020-06-29 09:31:37-03","UFRRJ","RBR","12357","S","Plantae",NA,NA,"Myrtaceae","Myrcia","vittoriana","Myrcia vittoriana","Kiaersk.","L.S. Ritter","L.F.T. Menezes","1054","2003","02","22",NA,"Brasil","Rio de Janeiro","Restinga da Marambaia, Praia da armação.","-43.2075004577637","-22.9027996063232",NA,NA,"RBR00012357","RBR00012357","Rio de Janeiro",NA,NA,"57442","auto","2015",NA,NA,"03","04",NA,NA,NA,NA,NA,NA
"163","2020-06-29 09:31:37-03","UFRRJ","RBR","12356","S","Plantae",NA,NA,"Myrtaceae","Myrcia","vittoriana","Myrcia vittoriana","Kiaersk.","L.S. Ritter","L.F.T. Menezes","936","2002","01","19",NA,"Brasil","Rio de Janeiro","Restinga da Marambaia, Praia da armação, caminho da lagoa vermelha.","-43.2075004577637","-22.9027996063232",NA,NA,"RBR00012356","RBR00012356","Rio de Janeiro",NA,NA,"57442","auto","2015",NA,NA,"03","04",NA,NA,NA,NA,NA,NA
"164","2020-06-29 09:31:37-03","UFRRJ","RBR","36789","S","Plantae",NA,NA,"Myrtaceae","Myrcia","vittoriana","Myrcia vittoriana","Kiaersk.","M.C. Souza","A. Gentry","49411","1985","01","11",NA,"Brasil","Rio de Janeiro","Restinga de Macaé","-41.7868995666504","-22.3708000183105",NA,NA,"RBR00036789","RBR00036789","Macaé",NA,NA,"47209","auto","2015",NA,NA,"03","05",NA,NA,NA,NA,NA,NA
"165","2020-06-29 09:31:37-03","UFRRJ","RBR","37117","S","Plantae",NA,NA,"Myrtaceae","Myrcia","vittoriana","Myrcia vittoriana","Kiaersk.","M.C. Souza",NA,"s.n.",NA,NA,NA,NA,"?",NA,NA,NA,NA,NA,NA,"RBR00037117","RBR00037117","?",NA,NA,NA,NA,"2015",NA,NA,"07","22",NA,NA,NA,NA,NA,NA
