"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","county","locality","decimalLongitude","decimalLatitude","imagecode","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","infraspecificEpithet","yearIdentified","monthIdentified","class","dayIdentified","relatedCatalogItem","fieldNumber","individualCount","typeStatus","sex"
"124","2021-03-30 12:33:19-03","EAO","IAN","162723","PreservedSpecimen","Plantae","Anacardiaceae","Astronium","gracile","Astronium gracile","Marinho, LR; Ribeiro, BGS","674","1982","03","08","Southern America","Brasil",NA,NA,"Árvore.","IAN162723","Dicotiledônea",NA,"Engl.","Cordeiro, MR","Pará","Santarém","Rodovia Santarém-Cuiabá, km 67. L. 07, Q. J-9.&nf;Parque Fenológico Flona do Tapajós. Árvore 335.&nf;Mata alta; solo argiloso.","-54.7083015441895","-2.44305992126465",NA,NA,NA,"205258","auto",NA,NA,NA,"1995","09",NA,NA,NA,NA,NA,NA,NA
"125","2020-11-26 18:06:52-03","CPAN-UFMS","COR","6285","PreservedSpecimen","Plantae","Anacardiaceae","Astronium","graveolens","Astronium graveolens","Damasceno Jr.,G.A.; Nakagima, J.;Resende,U.; equipe do projeto Aquarap.","1579","1998","09","03",NA,"Brasil",NA,NA,"Material estéril Habito: árvore",NA,NA,NA,"Jacq.","G. A. Damasceno Júnior","Mato Grosso do Sul","Bonito","Rio da Prata. Mata de ciliar; rico em calcário; suavemente ondulado.","-56.429167","-21.435833",NA,NA,NA,NA,NA,"56º25'45''W","21º26'9''S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"126","2020-11-26 18:06:52-03","CPAN-UFMS","COR","6150","PreservedSpecimen","Plantae","Anacardiaceae","Astronium","graveolens","Astronium graveolens","Damasceno - Júnior, G. A.; Nakagima, J.; Resende,U.; equipe do projeto Aquarap.","1571","1998","09","03",NA,"Brasil",NA,NA,"Material estéril Habito: árvore",NA,NA,NA,"Jacq.","Damasceno - Júnior, G. A.","Mato Grosso do Sul","Bonito","Rio da Prata.","-56.429167","-21.435833",NA,NA,NA,NA,NA,"56º25'45''W","21º26'9''S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"127","2019-10-09 11:08:21-03","UFBA","ALCB","59156","PreservedSpecimen","Plantae","Anacardiaceae","Astronium","graveolens","Astronium graveolens","Guedes, ML; et al.","9657","2002","02","02","Southern America","Brasil",NA,NA,"de ca. 7 m. bastante odorífera. Folíolos cartáceos, discolores. Material estéril.; Mata secundária","ALCB067491","Dicotyledon",NA,"Jacq.","Guedes, ML","Bahia","Caravelas","Extremo Sul, Área de influência da CAF","-39.754444","-17.735278",NA,NA,NA,NA,NA,"-39.754444","-17.735278",NA,"2002","03",NA,NA,NA,NA,NA,NA,NA
"128","2019-10-09 11:08:21-03","UFBA","ALCB","75523","PreservedSpecimen","Plantae","Anacardiaceae","Astronium","graveolens","Astronium graveolens","Guedes, ML; Rigueira, D; Alunos de Botânica III","12903","2006","12","08","Southern America","Brasil",NA,NA,"de ca 10m. Folhas com folíolos membranáceos, vilosos. Inflorescência com flores femininas com sépalas acrescente no fruto verde vináceas.","ALCB067490","Dicotyledon",NA,"Jacq.","Correia, C","Bahia","Ipirá","Paraguaçu, Caminho para Morro do Chapéu","-39.7375","-12.145278",NA,NA,NA,NA,NA,"-39.7375","-12.145278",NA,"2008","11",NA,NA,NA,NA,NA,NA,NA
"129","2020-06-09 13:34:06-03","UFBA","ALCB","80844","PreservedSpecimen","Plantae","Anacardiaceae","Astronium","graveolens","Astronium graveolens","Guedes, ML; Valadão, RM; Carvalho, G; Oliveira, MRA de","13592","2007","09","24","Southern America","Brasil",NA,NA,"de ca 5 m de altura. PAP 24 cm. Folhas com folíolos membranáceos, vilosos. Material estéril. Ocasional.",NA,"Dicotyledon",NA,"Jacq.","Correia, C","Bahia","Cocos","Oeste, Faz. São Domingos","-44.547222","-14.2725",NA,NA,NA,NA,NA,"-44.547222","-14.2725",NA,"2008","02",NA,NA,NA,NA,NA,NA,NA
"130","2020-02-08 10:28:56-03","NBC","NL-BOTANY","U.1070271","PreservedSpecimen","Plantae","Anacardiaceae","Astronium","gracile","Astronium gracile","Toledo M; Justiniano J; Divico N; Chávez J",NA,"1999","10","11","Southern America","Bolivia",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1070271 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1070271",NA,"Sapindales","Engl.","Toledo M","Pando",NA,NA,NA,NA,"NL-U1070271",NA,NA,NA,NA,NA,NA,NA,"2000","06","Magnoliopsidae","01","U 0146026",NA,NA,NA,NA
"131","2020-02-08 10:28:56-03","NBC","NL-BOTANY","U.1070272","PreservedSpecimen","Plantae","Anacardiaceae","Astronium","gracile","Astronium gracile","Toledo M; Justiniano J; Divico N; Chávez J",NA,"1999","10","11","Southern America","Bolivia",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1070272 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1070272",NA,"Sapindales","Engl.","Toledo M","Pando",NA,NA,NA,NA,"NL-U1070272",NA,NA,NA,NA,NA,NA,NA,"2000","06","Magnoliopsidae","01","U 0146025",NA,NA,NA,NA
"132","2020-02-08 10:28:56-03","NBC","NL-BOTANY","U.1070308","PreservedSpecimen","Plantae","Anacardiaceae","Astronium","gracile","Astronium gracile","Tatto L",NA,"1941","01","01","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1070308 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1070308",NA,"Sapindales","Engl.",NA,NA,NA,"Col de Rio de Janeiro.",NA,NA,"NL-U1070308",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"133","2020-02-08 10:28:56-03","NBC","NL-BOTANY","U.1070306","PreservedSpecimen","Plantae","Anacardiaceae","Astronium","gracile","Astronium gracile gracile","Krukoff BA",NA,"1933","08","11","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1070306 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1070306",NA,"Sapindales",NA,NA,"Acre",NA,"Brazil, basin of Rio Purus, territory of Acre","-69","-9.333333","NL-U1070306",NA,NA,NA,NA,"-69.0","-9.333333","gracile",NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"134","2020-02-08 10:28:56-03","NBC","NL-BOTANY","U 0264132","PreservedSpecimen","Plantae","Anacardiaceae","Astronium","gracile","Astronium gracile gracile","Krukoff BA",NA,"1933","08","11","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200264132 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0264132",NA,"Sapindales",NA,NA,"Acre",NA,"Brazil, basin of Rio Purus, territory of Acre","-69","-9.333333",NA,NA,NA,NA,NA,"-69.0","-9.333333","gracile",NA,NA,"Magnoliopsidae",NA,"Uw19936",NA,NA,NA,NA
"135","2020-02-08 10:28:56-03","NBC","NL-BOTANY","L.1051333","PreservedSpecimen","Plantae","Anacardiaceae","Astronium","gracile","Astronium gracile gracile","Krukoff BA",NA,"1933","08","11","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1051333 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1051333",NA,"Sapindales",NA,NA,"Acre",NA,"Brazil, basin of Rio Purus, territory of Acre","-69","-9.333333","NL-L1051333",NA,NA,NA,NA,"-69.0","-9.333333","gracile",NA,NA,"Magnoliopsidae",NA,"Uw19936",NA,NA,NA,NA
"136","2020-02-08 10:28:56-03","NBC","NL-BOTANY","U.1070277","PreservedSpecimen","Plantae","Anacardiaceae","Astronium","graveolens","Astronium graveolens","Steyermark JA; Manara BJ",NA,"1973","09","01","Southern America","Venezuela",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1070277 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1070277",NA,"Sapindales","Jacq.",NA,NA,NA,"Estado Sucre Isla de Arapo del Este Norte de Arapito Noroeste de Playa Colorado.","-64.466667","10.266667","NL-U1070277",NA,NA,NA,NA,"-64.466667","10.266667",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"137","2020-02-08 10:28:56-03","NBC","NL-BOTANY","L.2261458","PreservedSpecimen","Plantae","Anacardiaceae","Astronium","graveolens","Astronium graveolens","Davidse G; Gonzáles AC",NA,"1977","06","06","Southern America","Venezuela",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2261458 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2261458",NA,"Sapindales","Jacq.",NA,"Miranda",NA,"Venezuela, Miranda, distrito Páez, near the upper limit of the flood basin of the El Guapo Repressa below the junction of the Río Guapo, c. 11 km SW (in a straight line) of El Guapo, along the Río Guapo.",NA,NA,"NL-L2261458",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,"L 0748063",NA,NA,NA,NA
"138","2020-02-08 10:28:56-03","NBC","NL-BOTANY","L.2261460","PreservedSpecimen","Plantae","Anacardiaceae","Astronium","graveolens","Astronium graveolens","Fiebrig K",NA,"1902","10","12","Southern America","Paraguay",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2261460 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2261460",NA,"Sapindales","Jacq.","Pell SK",NA,NA,"Paraguay, Cordillera de Altos",NA,NA,"NL-L2261460",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,"L 0677420",NA,NA,NA,NA
"139","2020-02-08 10:28:56-03","NBC","NL-BOTANY","U 0264130","PreservedSpecimen","Plantae","Anacardiaceae","Astronium","graveolens","Astronium graveolens","Unknown",NA,NA,NA,NA,"Southern America","Venezuela",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200264130 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0264130",NA,"Sapindales","Jacq.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,"Uw7377",NA,NA,NA,NA
"140","2020-02-08 10:28:56-03","NBC","NL-BOTANY","U.1070274","PreservedSpecimen","Plantae","Anacardiaceae","Astronium","graveolens","Astronium graveolens","Davidse G; Gonzáles AC",NA,"1977","06","06","Southern America","Venezuela",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1070274 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1070274",NA,"Sapindales","Jacq.",NA,"Miranda",NA,"Venezuela, Miranda, distrito Páez, near the upper limit of the flood basin of the El Guapo Repressa below the junction of the Río Guapo, c. 11 km SW (in a straight line) of El Guapo, along the Río Guapo.",NA,NA,"NL-U1070274",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"141","2020-02-08 10:28:56-03","NBC","NL-BOTANY","U.1070276","PreservedSpecimen","Plantae","Anacardiaceae","Astronium","graveolens","Astronium graveolens","Steyermark JA; Gonzales A",NA,"1977","02","11","Southern America","Venezuela",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1070276 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1070276",NA,"Sapindales","Jacq.",NA,NA,NA,"Estado Falcon distrito Colina bosque tropofila y de galeria a le largo del rio Ricoa sur de las Dos Bocas.","-69.408333","11.316667","NL-U1070276",NA,NA,NA,NA,"-69.408333","11.316667",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"142","2020-02-08 10:28:56-03","NBC","NL-BOTANY","U.1070278","PreservedSpecimen","Plantae","Anacardiaceae","Astronium","graveolens","Astronium graveolens","Steyermark JA; Manara BJ",NA,"1974","09","05","Southern America","Venezuela",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1070278 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1070278",NA,"Sapindales","Jacq.",NA,NA,NA,"Estado Falcon distrito Silva Cerro Chichiriviche.","-68.333333","10.85","NL-U1070278",NA,NA,NA,NA,"-68.333333","10.85",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"143","2020-02-08 10:28:56-03","NBC","NL-BOTANY","U.1070275","PreservedSpecimen","Plantae","Anacardiaceae","Astronium","graveolens","Astronium graveolens","Davidse G; Gonzáles AC",NA,"1977","06","08","Southern America","Venezuela",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1070275 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1070275",NA,"Sapindales","Jacq.",NA,"Bolívar",NA,"Venezuela, Miranda, distrito Páez, drainage of the Río Guapo, Cerro Riberón between Río Guapo and Río Chiquito, 44.5 km directly (in a straight line) SE of Cuacagua.","-66.016667","10.083333","NL-U1070275",NA,NA,NA,NA,"-66.016667","10.083333",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"144","2020-02-08 10:28:56-03","NBC","NL-BOTANY","L.2261459","PreservedSpecimen","Plantae","Anacardiaceae","Astronium","graveolens","Astronium graveolens","Davidse G; Gonzáles AC",NA,"1977","06","08","Southern America","Venezuela",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2261459 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2261459",NA,"Sapindales","Jacq.",NA,"Bolívar",NA,"Venezuela, Miranda, distrito Páez, drainage of the Río Guapo, Cerro Riberón between Río Guapo and Río Chiquito, 44.5 km directly (in a straight line) SE of Cuacagua.","-66.016667","10.083333","NL-L2261459",NA,NA,NA,NA,"-66.016667","10.083333",NA,NA,NA,"Magnoliopsidae",NA,"L 0748062",NA,NA,NA,NA
"145","2020-11-04 10:54:31-03","ESALQ","ESA","133004","PreservedSpecimen","Plantae","Anacardiaceae","Astronium","graveolens","Astronium graveolens","Barroso, R.M.; Kochanovski, F.J.; Montebeller,C.; Leme, F.M.; Bacci, L.F.; Marcelo-Peña, J.L.; Souza, V.C.; Rodrigues, R.R.; Tamashiro, J.Y.; Ivanauskas, N.M.","98.0","2015","07","02",NA,"Brasil",NA,NA,"Árvore, ca. 20m.","ESA133004",NA,NA,"Jacq.","Marcelo-Peña, J. L.","São Paulo","Piracicaba","Estação Ecológica de Ibicatu. Floresta Estacional Semidecidual.","-47.82555","-22.77873",NA,"545","545",NA,NA,"-47.82555","-22.77873",NA,"2015","07",NA,"02",NA,NA,NA,NA,NA
"146","2020-11-04 10:59:02-03","ESALQ","ESA","34463","PreservedSpecimen","Plantae","Anacardiaceae","Astronium","graveolens","Astronium graveolens","Almeida, M.N.S.",NA,"1996","03","29",NA,"Brasil",NA,NA,NA,"ESA034463","Magnoliophyta",NA,"Jacq.",NA,"Mato Grosso do Sul","Dourados",NA,"-54.8055992126465","-22.2210998535156","ESA034463",NA,NA,"74744","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"147","2020-11-04 10:59:02-03","ESALQ","ESA","8961","PreservedSpecimen","Plantae","Anacardiaceae","Astronium","graveolens","Astronium graveolens","Scaramuzza, C.A.M.","378.0",NA,NA,NA,NA,"Brasil",NA,NA,NA,"ESA008961","Magnoliophyta",NA,"Jacq.","Scaramuzza, C.A.M.","São Paulo","Itararé",NA,"-49.3400001525879","-24.1100006103516","ESA008961",NA,NA,"27729","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"148","2020-11-04 10:54:31-03","ESALQ","ESA","137107","PreservedSpecimen","Plantae","Anacardiaceae","Astronium","graveolens","Astronium graveolens","Colletta, G. D","2286.0","2015","11","10",NA,"Brasil",NA,NA,"Árvore, 6m (estéril)","ESA137107",NA,NA,"Jacq.",NA,"São Paulo","Gália","Estação Ecológica de Caetetus, trilha do Lago","-49.5499992370605","-22.2900009155273",NA,NA,NA,"23314","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"149","2020-11-04 10:54:31-03","ESALQ","ESA","141191","PreservedSpecimen","Plantae","Anacardiaceae","Astronium","graveolens","Astronium graveolens","Silva, T.D.; Assis, L.S.; Gardon, F.R.; Lozano-Baez, S.E.; Mazzeo, R.R.; Zanini, A.N.; Souza, V.C.; Rodrigues, R.R.; Colletta, G. D.; Koch, I.","121.0","2017","04","25",NA,"Brasil",NA,NA,"Árvore; 25 metros de altura","ESA141191",NA,NA,"Jacq.","Rodrigues, R.R.","Rio de Janeiro","Rio de Janeiro","Campo Grande; Complexo Guandu do Sâpe; Trilha da mata saída próxima ao páiol de munição - Pista de reação; Floresta Ombrófila Densa","-43.5859","-22.8541",NA,NA,NA,NA,NA,"-43.5859","-22.8541",NA,"2017","04",NA,"26",NA,NA,NA,NA,NA
"150","2020-11-04 10:54:31-03","ESALQ","ESA","133084","PreservedSpecimen","Plantae","Anacardiaceae","Astronium","graveolens","Astronium graveolens","Orlandini, P.; Volet; Lima, K.; Mansur, A.L.; Santini-Jr., L.; Gios, B.R.; Souza, V.C.; Rodrigues, R.R.; Tamashiro, J.Y.; Ivanauskas, N.M.","135.0","2015","07","03",NA,"Brasil",NA,NA,"Árvore. Folhas com cheiro de terebentina.","ESA133084",NA,NA,"Jacq.","Rodrigues, R. R.","São Paulo","Piracicaba","Estação Ecológica de Ibicatu. Floresta Estacional Semidecidual, próxima à área de agropecuária.","-47.82393","-22.7782",NA,"553","553",NA,NA,"-47.82393","-22.7782",NA,"2015","07",NA,"03",NA,NA,NA,NA,NA
"151","2020-11-04 10:54:31-03","ESALQ","ESA","133338","PreservedSpecimen","Plantae","Anacardiaceae","Astronium","graveolens","Astronium graveolens","Scatigna, A.V.; Correa, L. S.; Cota, M. M. T.; Gissi, D. S.; Silva, D. M.; Souza, V.C.; Rodrigues, R.R.; Tamashiro, J.Y.; Ivanauskas, N.M.","924.0","2015","07","04",NA,"Brasil",NA,NA,"Árvore, ca. 20m. Caule descamante em placas retangulares. Com aroma de manga bem forte na resina.","ESA133338",NA,NA,"Jacq.","Rodrigues, S. S.","São Paulo","Mombuca","Mata do Pinheirinho. Floresta Estacional Semidecidual em área agrílcola da COSAN.","-47.66058","-22.92451",NA,"543","543",NA,NA,"-47.66058","-22.92451",NA,"2015","07",NA,"06",NA,NA,NA,NA,NA
"152","2020-11-04 10:59:02-03","ESALQ","ESA","48175","PreservedSpecimen","Plantae","Anacardiaceae","Astronium","graveolens","Astronium graveolens","Árbocz, G.F.; Ivanauskas, N.M.; Silva, M.M.R.","4477.0","1997","08","03",NA,"Brasil",NA,NA,"Árvore de m. Frutos imaturos verdes. Indivíduo 4094 da fitossociologia.","ESA048175","Magnoliophyta",NA,"Jacq.","Souza, V.C.","Mato Grosso","Comodoro","Fazenda Dolce Vitta. Floresta Ombrófila Aberta. Encosta da Chapada dos Parecis","-600.304","-124.419","ESA048175",NA,NA,NA,NA,"-600,304","-124,419",NA,"1997","11",NA,"22",NA,NA,NA,NA,NA
"153","2020-11-04 10:59:02-03","ESALQ","ESA","51626","PreservedSpecimen","Plantae","Anacardiaceae","Astronium","graveolens","Astronium graveolens","Maria, V.R.B.",NA,NA,NA,NA,NA,"Brasil",NA,NA,NA,"ESA051626","Magnoliophyta",NA,NA,"Maria, V.R.B.","Mato Grosso do Sul","Bonito",NA,"-56.4818992614746","-21.1210994720459",NA,NA,NA,"71352","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"154","2020-11-04 10:59:02-03","ESALQ","ESA","33521","PreservedSpecimen","Plantae","Anacardiaceae","Astronium","graveolens","Astronium graveolens","Gandolfi, S. ; Antoniolli, F.C.",NA,"1994","09","20",NA,"Brasil",NA,NA,NA,"ESA033521","Magnoliophyta",NA,"Jacq.","Gandolfi, S.","São Paulo","Campinas",NA,"-47.060001373291","-22.8999996185303","ESA033521",NA,NA,"23900","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"155","2020-11-04 10:59:02-03","ESALQ","ESA","109961","PreservedSpecimen","Plantae","Anacardiaceae","Astronium","graveolens","Astronium graveolens","Franco, G.A.D.C. ; Furlan, E.","4526.0",NA,NA,NA,NA,"Brasil",NA,NA,NA,"ESA109961","Magnoliophyta",NA,NA,NA,"São Paulo","Gália",NA,"-49.5499992370605","-22.2900009155273","ESA109961",NA,NA,"23314","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"156","2020-11-04 10:59:02-03","ESALQ","ESA","64936","PreservedSpecimen","Plantae","Anacardiaceae","Astronium","graveolens","Astronium graveolens","Gorenstein, M.R.","5030.0","1999","06","01",NA,"Brasil",NA,NA,NA,"ESA064936","Magnoliophyta",NA,"Jacq.",NA,"São Paulo","Gália",NA,"-49.5499992370605","-22.2900009155273","ESA064936",NA,NA,"23314","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"157","2020-11-04 10:59:02-03","ESALQ","ESA","6618","PreservedSpecimen","Plantae","Anacardiaceae","Astronium","graveolens","Astronium graveolens","Rodrigues, R.R.","1056.0",NA,NA,NA,NA,"Brasil",NA,NA,NA,"ESA006618","Magnoliophyta",NA,"Jacq.","Rodrigues, R.R.","São Paulo","Ipeúna",NA,"-47.7099990844727","-22.4300003051758","ESA006618",NA,NA,"12906","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"158","2020-11-04 10:59:02-03","ESALQ","ESA","14985","PreservedSpecimen","Plantae","Anacardiaceae","Astronium","graveolens","Astronium graveolens","Ivanauskas, N.M.",NA,"1992","08","17",NA,"Brasil",NA,NA,NA,"ESA014985","Magnoliophyta",NA,"Jacq.","Ivanauskas, N.M.","São Paulo","Piracicaba",NA,"-47.6399993896484","-22.7199993133545","ESA014985",NA,NA,"44778","auto",NA,NA,NA,"1992","08",NA,"17",NA,NA,NA,NA,NA
"159","2020-11-04 10:59:02-03","ESALQ","ESA","85360","PreservedSpecimen","Plantae","Anacardiaceae","Astronium","graveolens","Astronium graveolens","Chaddad Jr., J.","250.0","2003","08","13",NA,"Brasil",NA,NA,NA,"ESA085360","Magnoliophyta",NA,"Jacq.","Chaddad Jr., J.","São Paulo","Piracicaba",NA,"-47.6399993896484","-22.7199993133545","ESA085360",NA,NA,"44778","auto",NA,NA,NA,"2003","08",NA,"13",NA,NA,NA,NA,NA
"160","2020-11-04 10:59:02-03","ESALQ","ESA","14709","PreservedSpecimen","Plantae","Anacardiaceae","Astronium","graveolens","Astronium graveolens","Martins, R.B.",NA,"1991","10","25",NA,"Brasil",NA,NA,NA,"ESA014709","Magnoliophyta",NA,"Jacq.","Ivanauskas, N.M.","São Paulo","Piracicaba",NA,"-47.6399993896484","-22.7199993133545","ESA014709",NA,NA,"44778","auto",NA,NA,NA,"1991","10",NA,"25",NA,NA,NA,NA,NA
"161","2020-11-04 10:59:02-03","ESALQ","ESA","31048","PreservedSpecimen","Plantae","Anacardiaceae","Astronium","graveolens","Astronium graveolens","Baitello, J.B. et al.","128.0","1985","08","15",NA,"Brasil",NA,NA,NA,"ESA031048","Magnoliophyta",NA,"Jacq.","Baitello, J.B.","São Paulo","Teodoro Sampaio",NA,"-52.1599998474121","-22.5300006866455","ESA031048",NA,NA,"54606","auto",NA,NA,NA,"1986",NA,NA,NA,NA,NA,NA,NA,NA
"162","2020-11-04 10:54:31-03","ESALQ","ESA","139884","PreservedSpecimen","Plantae","Anacardiaceae","Astronium","graveolens","Astronium graveolens","Souza, V.C.","40744.0","2017","07","16",NA,"Brasil",NA,NA,"Árvore, ca. 12m alt.; flores creme. Planta sem folhas (coleta feita a partir de um indivíduo jovem)","ESA139884",NA,NA,"Jacq.","Souza, V.C.","Minas Gerais","Santana do Riacho","10 km de Cardeal Mota em direção a Santana do Riacho. Estrada secundária em direção ao Sítio Rancho Fundo. Cerrado.","-43.7144012451172","-19.1688995361328",NA,"820","820","26557","auto","-43,670,350","-19,263,883",NA,"2017","07",NA,"16",NA,NA,NA,NA,NA
"163","2020-11-04 10:59:02-03","ESALQ","ESA","129835","PreservedSpecimen","Plantae","Anacardiaceae","Astronium","graveolens","Astronium graveolens","Souza, V.C.","38386.0","2014","05","25",NA,"Brasil",NA,NA,"Arvoreta, ca. 3 m alt. Vegetativo.","ESA129835","Magnoliophyta",NA,NA,"Souza, V.C.","São Paulo","Itaberá","7 km de Itaberá em direção a Taquarituba. Floresta Estacional Semidecidual.","-49.1300010681152","-23.8600006103516",NA,"770","770","29370","auto",NA,NA,NA,"2014","05",NA,"26",NA,NA,NA,NA,NA
"164","2020-11-04 10:54:31-03","ESALQ","ESA","139326","PreservedSpecimen","Plantae","Anacardiaceae","Astronium","graveolens","Astronium graveolens","A.L. Scudeler; F.B. Piccolo; R. Parmigiani; C.G. Badari; M. Borda-Niño; I. Koch; R.R. Rodrigues & V.C. Souza","354.0",NA,NA,NA,NA,"Brasil",NA,NA,"Árvore ca. 7 m, vegetativo, odor de terebentino.","ESA139326",NA,NA,"Jacq.",NA,"Rio de Janeiro","Rio de Janeiro","Base dos Fuzileiros Navais da Ilha do Governador, ao lado da garagem das viaturas.","-43.2075004577637","-22.9027996063232",NA,NA,NA,"57442","auto","-43,159,195","-22,780,183",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"165","2020-11-04 10:54:31-03","ESALQ","ESA","141231","PreservedSpecimen","Plantae","Anacardiaceae","Astronium","graveolens","Astronium graveolens","A.L. Scudeler; F.B. Piccolo; R. Parmigiani; C.G. Badari; M. Borda-Niño; I. Koch; R.R. Rodrigues & V.C. Souza","354.0",NA,NA,NA,NA,"Brasil",NA,NA,"Árvore ca. 7 m, vegetativo, odor de terebentino.","ESA141231",NA,NA,"Jacq.",NA,"Rio de Janeiro","Rio de Janeiro","Base dos Fuzileiros Navais da Ilha do Governador, ao lado da garagem das viaturas.","-43.2075004577637","-22.9027996063232",NA,NA,NA,"57442","auto","-43,159,195","-22,780,183",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"166","2020-11-04 10:54:31-03","ESALQ","ESA","141647","PreservedSpecimen","Plantae","Anacardiaceae","Astronium","graveolens","Astronium graveolens","Souza, V.C. & Souza, D.P.C.","41370.0","2018","12","01",NA,"Brasil",NA,NA,"Árvore, ca. 8 m alt.; flores creme.","ESA141647",NA,NA,NA,"Souza, V.C.","Alagoas","Barra de São Miguel","Estrada Maceió - São Miguel dos Campos (AL 220), cerca de 45 km de Maceió. Floresta de Tabuleiro em matriz de plantação de cana-de-açucar.","-35.9077987670898","-9.84000015258789",NA,NA,NA,"13333","auto","-36,011,950","-9,798,617",NA,"2018","12",NA,"01",NA,NA,NA,NA,NA
"167","2020-11-04 10:54:31-03","ESALQ","ESA","143370","PreservedSpecimen","Plantae","Anacardiaceae","Astronium","graveolens","Astronium graveolens","Souza, V.C. & Colletta, G.D.","42305.0","2017","10","15",NA,"Brasil",NA,NA,"Árvore, ca. 10 m alt.; frutos imaturos verdes com manchas arroxeadas.","ESA143370",NA,NA,NA,"Souza, V.C.","Bahia","Rio de Contas","Estrada Real","-41.8114013671875","-13.5789003372192",NA,NA,NA,"49773","auto",NA,NA,NA,"2017","10",NA,"16",NA,NA,NA,NA,NA
