"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","phylum","order","continentOcean","preparationType","coordinatePrecision","geoFlag","class","relationshipType","relatedCatalogItem","typeStatus","fieldNumber","individualCount","sex"
"94","2019-08-20 10:16:54-03","UNICAMP","UEC","129064","S","Plantae","Lentibulariaceae","Utricularia","reniformis","Utricularia reniformis","A.St.-Hil.","Gonella, PM","2009","07","31","Pansarin, ER; Mickeliunas, L","986","2003","01","26","Brazil","Paraná","Campina Grande Do Sul","Serra do Capivari, Estrada com entrada no Posto Alpino, pico ao leste da torre da Embratel.","-49.0553016662598","-25.3055992126465",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,"55154","auto",NA,NA,NA,NA,NA,NA,NA
"95","2021-03-01 16:32:54-03","UNICAMP","UEC","85240","S","Plantae","Lentibulariaceae","Utricularia","reniformis","Utricularia reniformis","A.St.-Hil.","Menezes, CG","2008","05","19","Rossi, L; Cordeiro, I; Pastore, JFB; Lopes Da Silva, E","s.n.","1994","03","29","Brazil","São Paulo","Pindamonhangaba","Alto de São José dos Alpes - Usina Isabel","-45.4599990844727","-22.9200000762939",NA,NA,"1960","1960","Erva, rizoma alvo; sépala roxa acinzentado; pétalas rochas com giba, com duas faixas amarelas; estames cinza; estigma vinho.; Campo.&nf;Solo encharcado.",NA,NA,"Magnoliopsida",NA,NA,NA,"24176","auto",NA,NA,NA,NA,NA,NA,NA
"96","2021-03-01 16:32:54-03","UNICAMP","UEC","146584","S","Plantae","Lentibulariaceae","Utricularia","reniformis","Utricularia reniformis","A.St.-Hil.","Corrêa, MA","2002",NA,NA,"Cordeiro, I; Rossi, L; Catharino, ELM; Romaniuc","s.n.","1988","10","24","Brazil","São Paulo","Salesópolis","Entre Salesópolis e Caraguatatuba, Estrada de manutenção do oleoduto da Petrobrás, mata pluvial.","-45.8400001525879","-23.5300006866455",NA,NA,NA,NA,"Erva até 80 cm de altura, crescendo sobre Sphagnum entre gamineas. Folhas verde-escuras até 15 cm de diâmetro.&nf;Rizoma alvo com manchas vinácea, utriculos alvos, peciolo e faze abaxial das folhas venácea, cálice roxo esvedeado, corolo roxo clara, cal",NA,NA,"Magnoliopsida",NA,NA,NA,"18032","auto",NA,NA,NA,NA,NA,NA,NA
"97","2019-11-06 09:56:04-03","UFOP","OUPR","23623","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","reniformis","Utricularia reniformis","A.St.-Hil.","Fromm-Trinta, E.","1987","06",NA,"Badini, J.","s.n.","1962",NA,NA,"Brasil","Minas Gerais",NA,"Serra do Itacolomi",NA,NA,NA,NA,NA,NA,"Erva, flores róseas. Campos úmidos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"98","2019-11-06 09:56:04-03","UFOP","OUPR","23624","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","reniformis","Utricularia reniformis","A.St.-Hil.","Fromm-Trinta, E.","1987",NA,NA,"Badini, J.","s.n.","1943","04","04","Brasil","Minas Gerais",NA,"Itacolomy",NA,NA,NA,NA,NA,NA,"Erva, flor azul-violácea. Campo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"99","2019-11-06 09:56:04-03","UFOP","OUPR","23625","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","reniformis","Utricularia reniformis","A.St.-Hil.","Fromm-Trinta, E.","1987","06",NA,"Damazio, L.B.","s.n.","1905",NA,NA,"Brasil","Minas Gerais",NA,"Alto do Itaculumi",NA,NA,NA,NA,NA,NA,"Rochedos. Ex Herb. Escola de Minas 1056",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"100","2020-03-12 10:29:18-03","UFOP","OUPR","34302","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","reniformis","Utricularia reniformis","A.St.-Hil.","Pedrosa, L.G.","2019","07","21","Pedrosa, L.G.","1778","2019","07","21","Brasil","Minas Gerais","Ouro Preto","Parque Estadual do Itacolomi, Carrasco.","-43.5080986022949","-20.2875003814697",NA,NA,NA,NA,"Erva, 10cm. Flores róseas. Próximo a curso d'água.",NA,NA,NA,NA,NA,NA,"44599","auto",NA,NA,NA,NA,NA,NA,NA
"101","2020-12-04 13:19:21-03","UDESC","LUSC","8069","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","reniformis","Utricularia reniformis","A.St.-Hil.","Aguiar, N. S. & Antoniutti, M. J.",NA,NA,NA,"Antoniutti, M. J. et al.",NA,"2013","12","16","Brasil","Santa Catarina","Bom Jardim da Serra","Serra do Oratório.","-49.624698638916","-28.3369007110596",NA,NA,NA,NA,NA,"LUSC001610","LUSC001610",NA,NA,NA,NA,"32577","auto",NA,NA,NA,NA,NA,NA,NA
"102","2020-10-14 10:02:22-03","FURB","FURB","13724","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","reniformis","Utricularia reniformis","A.St.-Hil.","Cadorin, TJ","2009","05","02","Cadorin, T.J.","7","2009","02","07","Brasil","Santa Catarina","Botuverá","RPPN Prima Luna.","-49.0286111","-27.2641667","-49.0286111","-27.2641667","1090","1090",NA,"FURB27918","FURB27918",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"103","2020-10-14 10:02:22-03","FURB","FURB","58571","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","reniformis","Utricularia reniformis","A.St.-Hil.","Funez, L.A.","2018","04",NA,"Kassner-Filho, A.; Santos, D.; Bollmann, G.; Althoff, L.F.","2609","2018","03","11","Brasil","Santa Catarina","Orleans","Trilha Pedra Furada.","-49.4791667","-28.1338889","-49.4791667","-28.1338889",NA,NA,"flor lilás Habitat: barranco úmido Habito: erva terrícola","FURB58571","FURB58571",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"104","2020-10-14 10:02:22-03","FURB","FURB","63678","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","reniformis","Utricularia reniformis","A.St.-Hil.","Schwirkowski, P.","2019","02","08","Schwirkowski, P.","3350","2019","02","08","Brasil","Santa Catarina","São Bento do Sul","Rio Vermelho. Ao longo do Rio Vermelho.","-49.2830556","-26.2563889","-49.2830556","-26.2563889","950","950","FOM. Cálice verde, corola lilás Habitat: Mata ciliar Habito: Herbácea","FURB63678","FURB63678",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"105","2020-10-14 10:02:22-03","FURB","FURB","314","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","reniformis","Utricularia reniformis","A.St.-Hil.","Hatschbach, G",NA,NA,NA,"Silva, J.M.; Barbosa, E. & Cruz, J.M.",NA,"1998","12","01","Brasil","Paraná","Guaratuba","Serra do Araçatuba.","-48.5746994018555","-25.8827991485596",NA,NA,NA,NA,NA,"FURB27919","FURB27919",NA,NA,NA,NA,"41937","auto",NA,NA,NA,NA,NA,NA,NA
"106","2020-10-14 10:02:22-03","FURB","FURB","1877","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","reniformis","Utricularia reniformis","A.St.-Hil.","Hatschbach, G",NA,NA,NA,"Silva, J.M.; Barbosa, E. & Cruz, J.M.",NA,"1998","12","01","Brasil","Paraná","Guaratuba","Serra do Araçatuba.","-48.5746994018555","-25.8827991485596",NA,NA,NA,NA,NA,"FURB27920","FURB27920",NA,NA,NA,NA,"41937","auto",NA,NA,NA,NA,NA,NA,NA
"107","2020-10-14 10:02:22-03","FURB","FURB","3166","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","reniformis","Utricularia reniformis","A.St.-Hil.","Hatschbach, G","2006","02","07","Cordeiro, J.; Barbosa, E. & Marinero, F.","2283","2006","02","07","Brasil","Paraná","Tijucas do Sul","Serra Papanduva.","-49.1988983154297","-25.9281005859375",NA,NA,"1673","1673",NA,"FURB02057","FURB02057",NA,NA,NA,NA,"25228","auto",NA,NA,NA,NA,NA,NA,NA
"108","2020-10-14 10:02:22-03","FURB","FURB","4800","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","reniformis","Utricularia reniformis","A.St.-Hil.","Hatschbach, G","2006",NA,NA,"Silva, J.M.; Barbosa, E.","2283","2006","02","07","Brasil","Paraná","Tijucas do Sul","Serra Papanduva.","-49.1988983154297","-25.9281005859375",NA,NA,"1673","1673",NA,"FURB27921","FURB27921",NA,NA,NA,NA,"25228","auto",NA,NA,NA,NA,NA,NA,NA
"109","2021-03-16 17:52:52-03","UCS","HUCS","32164","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","reniformis","Utricularia reniformis","A. St.-Hil.","Sobral, M.","2008","01","02","Sartori, M.","258","2007","11","16","Brasil","Rio Grande do Sul","Mostardas","Praia do Bacopari","-50.4125","-30.55","-50.4125","-30.55",NA,NA,"na vegetação nas dunas",NA,NA,"Angiospermae","Lamiales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"110","2021-03-16 17:52:52-03","UCS","HUCS","7458","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","reniformis","Utricularia reniformis","A. St.-Hil.","Gonzatti, F.","2014","08","11","Wasum, R.A.","s.n.","1990","11","15","Brasil","Rio Grande do Sul","Cambará do Sul",NA,"-50.1446990966797","-29.0478000640869",NA,NA,"100","100","sobre rochedos, em local úmido",NA,NA,"Angiospermae","Lamiales",NA,NA,"30776","auto",NA,NA,NA,NA,NA,NA,NA
"111","2021-03-16 17:52:52-03","UCS","HUCS","32122","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","reniformis","Utricularia reniformis","A. St.-Hil.","Sobral, M.","2008","01","02","Marchett, F.","674","2007","11","11","Brasil","Rio Grande do Sul","Mostardas","Lagoa Barros-Solidão","-50.9211006164551","-31.1068992614746",NA,NA,NA,NA,"campo úmido",NA,NA,"Angiospermae","Lamiales",NA,NA,"86098","auto",NA,NA,NA,NA,NA,NA,NA
"112","2021-03-16 17:52:52-03","UCS","HUCS","8419","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","reniformis","Utricularia reniformis","A. St.-Hil.","Hatschbach, G.","1973",NA,NA,"Hatschbach, G.","18208","1967","12","29","Brasil","Paraná","Campina Grande do Sul","Pico Caratuva","-49.0553016662598","-25.3055992126465",NA,NA,"1950","1950","flor violeta com duas máculas amarelas - Herbário MBM; locais brejosos do topo do morro",NA,NA,"Angiospermae","Lamiales",NA,NA,"55154","auto",NA,NA,NA,NA,NA,NA,NA
"113","2021-03-16 17:52:52-03","UCS","HUCS","48386","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","reniformis","Utricularia reniformis","A. St.-Hil.",NA,NA,NA,NA,"Sobral, M.","8112","1995","11",NA,"Brasil","Santa Catarina","Urubici","Serra do Corvo Branco","-49.5917015075684","-28.0149993896484",NA,NA,NA,NA,"Região de mata ombrófila mista",NA,NA,"Angiospermae","Lamiales",NA,NA,"30102","auto",NA,NA,NA,NA,NA,NA,NA
"114","2021-03-16 17:52:52-03","UCS","HUCS","9712","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","reniformis","Utricularia reniformis","A. St.-Hil.","Smith, S.F.","1994","05",NA,"Wasum, R.A.","s.n.","1993","12","28","Brasil","Santa Catarina","Praia Grande","Serra do Faxinal","-49.9502983093262","-29.1966991424561",NA,NA,"800","800","paredões rochosos",NA,NA,"Angiospermae","Lamiales",NA,NA,"21549","auto",NA,NA,NA,NA,NA,NA,NA
"115","2021-03-16 17:52:52-03","UCS","HUCS","30087","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","reniformis","Utricularia reniformis","A. St.-Hil.","Hatschbach, G.","2006",NA,NA,"Silva, J.M.","2283","2006","02","07","Brasil","Paraná","Tijucas do Sul","Serra papanduva","-49.1988983154297","-25.9281005859375",NA,NA,"1673","1673","planta ereta - Herbário MBM; campo de altitude, local úmido",NA,NA,"Angiospermae","Lamiales",NA,NA,"25228","auto",NA,NA,NA,NA,NA,NA,NA
"116","2020-11-30 11:23:46-03","UFES","VIES","41856","S","Plantae","Lentibulariaceae","Utricularia","reniformis","Utricularia reniformis","A.St.-Hil.","F.M. Guedes","2020","09","23","Silva, H.L.; Lieven, L.J.","256","2019","01","18","Brasil","Espírito Santo","Espírito Santo","Parque Nacional do Caparaó. Entre o Acampamento Macieira e o Pico da Bandeira.",NA,NA,NA,NA,NA,NA,NA,"VIES041856","VIES041856",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"117","2019-08-16 08:39:46-03","UTFPR","HCF","22512","S","Plantae","Lentibulariaceae","Utricularia","reniformis","Utricularia reniformis","A.St.-Hil.",NA,NA,NA,NA,"A.I. Oliveira","5","2016","11","11","Brasil","PR","Piraquara","Morro do Canal","-48.981944","-25.516083","48°58'55 W","25°30'57,9 S",NA,NA,"erva rupestre. Flores com pétalas roxas.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"118","2019-08-16 08:39:46-03","UTFPR","HCF","16388","S","Plantae","Lentibulariaceae","Utricularia","reniformis","Utricularia reniformis","A.St.-Hil.","D.P. Saridakis","2015","01",NA,"E. Barboza","3466","2013","01","22","Brasil","PR","Morretes","Serra da Igreja","-48.855","-25.605556","48°51'18 W","25°36'20 S","1320","1320","planta ereta, 0,40 m, flor lilás. Campo de altitude.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"119","2019-08-16 08:39:46-03","UTFPR","HCF","10260","S","Plantae","Lentibulariaceae","Utricularia","reniformis","Utricularia reniformis","A.St.-Hil.","J. Cordeiro & P.Larocca","2012",NA,NA,"M.G. Caxambu","3713","2012","02","02","Brasil","PR","Campina Grande do Sul","Morro Alpino (Morro da EMBRATEL)","-48.820583","-25.132694","48°49'14,1 W","25°07'57,7 S","1574","1574","erva heliófita, palustre, ca. 0,50 m. Flores roxas. Frequente.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"120","2020-12-21 16:31:32-03","MBM","MBM","387896","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","reniformis","Utricularia reniformis","A. St.-Hil.","Brotto, M.L.","2014",NA,NA,"Brotto, M.L.","1530","2013","12","26","Brazil","Paraná","Piraquara","Recreio da Serra, alto do morro","-49.005667","-25.455214","-49.005667","-25.455214","1200","1200","Erva terrícola de 60cm; flor de corola roxa com duas listras amarelas.; Refúgio Vegetacional Altomontano (campo de altitude).","MBM387896","MBM387896",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"121","2020-12-21 16:31:32-03","MBM","MBM","416562","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","reniformis","Utricularia reniformis","A. St.-Hil.","Marinero, F.",NA,NA,NA,"Marinero, F.; Brotto, M.L.; Brotto, M.L.","524","2016","12","18","Brazil","Paraná","Guaraqueçaba","Serra Gigante, Trilha para o cume","-48.200556","-25.154306","-48.200556","-25.154306","752","752","Herbácea terrícola 40 cm; flor lilás com amarelo.; Floresta Ombrófila Densa Montana, vegetação arbustiva em área aberta.","MBM416562",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"122","2020-12-21 16:31:32-03","MBM","MBM","419156","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","reniformis","Utricularia reniformis","A. St.-Hil.","Antoniuk-Bonato, R.G.","2019","05","09","Antoniuk-Bonato, R.G.; Santos, A.S. dos; Santos, A.S. dos","125","2019","04","20","Brazil","Paraná","Antonina","Pico Caratuva, Morro do Getulio, trilha para o Pico Caratuva","-48.828056","-25.240556","-48.828056","-25.240556","1490","1490","Erva, entre 30cm e 45cm de altura. Folhas ausentes. Flores lilases, estames amarelos.; Floresta Ombrófila Densa Altomontana - campos de altitude.","MBM419156",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"123","2020-12-21 16:31:32-03","MBM","MBM","422480","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","reniformis","Utricularia reniformis","A. St.-Hil.","Barboza, E.","2019","06","26","Brotto, M.L.; Cordeiro, J.; Cordeiro, J.","3296","2019","03","28","Brazil","Espírito Santo","Cachoeiro de Itapemirim","Pedra do Cabrito, início da trilha","-41.326944","-20.614167","-41.326944","-20.614167","930","930","Erva com 80 cm de altura; flor lilás com linhas amarelas. Enraizada dentro de bromélia.; Refúgio Vegetacional Altomontano (campo de altitude).","MBM422480",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"124","2020-12-21 16:31:32-03","MBM","MBM","427285","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","reniformis","Utricularia reniformis","A. St.-Hil.","Schwirkowski, P.","2019","02","08","Schwirkowski, P.","3350","2019","02","06","Brazil","Santa Catarina","São Bento do Sul","Rio Vermelho, Ao longo do Rio Vermelho","-49.283056","-26.256389","-49.283056","-26.256389","950","950","Herbácea, cálice verde, corola lilás; Floresta Ombrófila Mista. Mata ciliar.","MBM427285",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"125","2020-12-21 16:31:32-03","MBM","MBM","429116","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","reniformis","Utricularia reniformis","A. St.-Hil.","Lozano, E.D.","2017",NA,NA,"Lozano, E.D.; Canestraro, B.K.; Canestraro, B.K.","4080","2017","12","16","Brazil","Santa Catarina","Grão Pará","Serra do Corvo Branco","-49.368","-28.054889","-49.368","-28.054889",NA,NA,"Carnívora, 30 cm, flor roxa com duas listras amarelas no labelo, no paredão úmido. Prensada com álcool.; Campo de Altitude.","MBM429116",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"126","2020-12-21 16:31:32-03","MBM","MBM","429852","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","reniformis","Utricularia reniformis","A. St.-Hil.","Brotto, M.L.","2020","08","20","Brotto, M.L.","3825","2019","11","24","Brazil","Paraná","Quatro Barras","Parque Estadual Serra da Baitaca, Morro Anhangava","-49.004722","-25.388056","-49.004722","-25.388056","1370","1370","Erva com 35 cm de altura; flor roxa com duas linhas amarelas.; Refúgio Vegetacional Altomontano (campo de altitude).","MBM429852",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"127","2020-12-21 16:31:32-03","MBM","MBM","244532","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","reniformis","Utricularia reniformis","A. St.-Hil.","Souza, J.P.",NA,NA,NA,"Souza, V.C.; et al.; et al.","23308",NA,NA,NA,"Brazil","Minas Gerais","Alto Caparaó","Parque Nacional do Caparaó","-41.8683013916016","-20.4333000183105",NA,NA,NA,NA,NA,"MBM244532","MBM244532",NA,NA,"Southern America",NA,"21645","auto",NA,NA,NA,NA,NA,NA,NA
"128","2020-12-21 16:31:32-03","MBM","MBM","255815","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","reniformis","Utricularia reniformis","A. St.-Hil.","Hatschbach, G.",NA,NA,NA,"Barboza, E.; Costa, E.F.; Costa, E.F.","599","2000","11","17","Brazil","Paraná","Bocaiúva do Sul","Serra da Bocaina","-49.1150016784668","-25.2061004638672",NA,NA,NA,NA,NA,"MBM255815","MBM255815",NA,NA,"Southern America",NA,"61623","auto",NA,NA,NA,NA,NA,NA,NA
"129","2020-12-21 16:31:32-03","MBM","MBM","7075","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","reniformis","Utricularia reniformis","A. St.-Hil.","Hatschbach, G.",NA,NA,NA,"Hatschbach, G.","18208","1967","12","29","Brazil","Paraná","Campina Grande do Sul","Pico Caratuva","-49.0553016662598","-25.3055992126465",NA,NA,NA,NA,NA,"MBM007075","MBM007075",NA,NA,"Southern America",NA,"55154","auto",NA,NA,NA,NA,NA,NA,NA
"130","2020-12-21 16:31:32-03","MBM","MBM","21896","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","reniformis","Utricularia reniformis","A. St.-Hil.","Taylor, P.",NA,NA,NA,"Hatschbach, G.","27147","1969","03","06","Brazil","Paraná","Campina Grande do Sul","Serra Capivari Grande","-49.0553016662598","-25.3055992126465",NA,NA,NA,NA,NA,"MBM021896","MBM021896",NA,NA,"Southern America",NA,"55154","auto",NA,NA,NA,NA,NA,NA,NA
"131","2020-12-21 16:31:32-03","MBM","MBM","301093","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","reniformis","Utricularia reniformis","A. St.-Hil.","Mocochinski, A.Y.",NA,NA,NA,"Mocochinski, A.Y.; et al.; et al.","217","2003","11","15","Brazil","Paraná","Campina Grande do Sul","Serra do Ibitiraquire, Morro Tucum","-49.0553016662598","-25.3055992126465",NA,NA,NA,NA,NA,"MBM301093","MBM301093",NA,NA,"Southern America",NA,"55154","auto",NA,NA,NA,NA,NA,NA,NA
"132","2020-12-21 16:31:32-03","MBM","MBM","209583","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","reniformis","Utricularia reniformis","A. St.-Hil.","Hatschbach, G.",NA,NA,NA,"Cordeiro, J.; Ribas, O.S.; Ribas, O.S.","1366",NA,NA,NA,"Brazil","Paraná","Campina Grande do Sul","Serra do Ibitiraquire, subida ao Pico Paraná","-49.0553016662598","-25.3055992126465",NA,NA,NA,NA,NA,"MBM209583","MBM209583",NA,NA,"Southern America",NA,"55154","auto",NA,NA,NA,NA,NA,NA,NA
"133","2020-12-21 16:31:32-03","MBM","MBM","396107","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","reniformis","Utricularia reniformis","A. St.-Hil.","Engels, M.E.","2014","01","22","Engels, M.E.; Lozano, E.D.; Reginato, M.; Lozano, E.D.; Reginato, M.","2346","2014","01","22","Brazil","Paraná","Campina Grande do Sul","Serra do Ibitiraquire, trilha da base para morro Getúlio até pico Itapiroca","-49.0553016662598","-25.3055992126465",NA,NA,NA,NA,"Terrícola. Folhas verdes com pecíolo castanho vináceo. Flor roxa com duas pintas amarelas no centro.; Ecótono entre Floresta Ombrófila Densa e Floresta Ombrófila Mista, em local úmido dos campos de altitude.","MBM396107","MBM396107",NA,NA,"Southern America",NA,"55154","auto",NA,NA,NA,NA,NA,NA,NA
"134","2020-12-21 16:31:32-03","MBM","MBM","21893","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","reniformis","Utricularia reniformis","A. St.-Hil.","Taylor, P.",NA,NA,NA,"Hatschbach, G.","28098","1971","11","19","Brazil","Paraná","Guaratuba","Serra do Araçatuba","-48.5746994018555","-25.8827991485596",NA,NA,NA,NA,NA,"MBM021893","MBM021893",NA,NA,"Southern America",NA,"41937","auto",NA,NA,NA,NA,NA,NA,NA
"135","2020-12-21 16:31:32-03","MBM","MBM","233054","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","reniformis","Utricularia reniformis","A. St.-Hil.","Guimarães, O.",NA,NA,NA,"Santos, E.P.; et al.; et al.","276",NA,NA,NA,"Brazil","Paraná","Guaratuba","Serra do Araçatuba","-48.5746994018555","-25.8827991485596",NA,NA,NA,NA,NA,"MBM233054","MBM233054",NA,NA,"Southern America",NA,"41937","auto",NA,NA,NA,NA,NA,NA,NA
"136","2020-12-21 16:31:32-03","MBM","MBM","239167","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","reniformis","Utricularia reniformis","A. St.-Hil.","Hatschbach, G.",NA,NA,NA,"Silva, J.M.; Barboza, E.; Cruz, J.M.; Barboza, E.; Cruz, J.M.","2668",NA,NA,NA,"Brazil","Paraná","Guaratuba","Serra do Araçatuba","-48.5746994018555","-25.8827991485596",NA,NA,NA,NA,NA,"MBM239167","MBM239167",NA,NA,"Southern America",NA,"41937","auto",NA,NA,NA,NA,NA,NA,NA
"137","2020-12-21 16:31:32-03","MBM","MBM","82599","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","reniformis","Utricularia reniformis","A. St.-Hil.","Hatschbach, G.",NA,NA,NA,"Kummrow, R.","2280","1983","04","13","Brazil","Paraná","Guaratuba","Serra do Araçatuba","-48.5746994018555","-25.8827991485596",NA,NA,NA,NA,NA,"MBM082599","MBM082599",NA,NA,"Southern America",NA,"41937","auto",NA,NA,NA,NA,NA,NA,NA
"138","2020-12-21 16:31:32-03","MBM","MBM","21895","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","reniformis","Utricularia reniformis","A. St.-Hil.","Taylor, P.",NA,NA,NA,"Hatschbach, G.","24192","1970","04","24","Brazil","Paraná","Morretes","Serra Marumbi, Picada ao Olimpo","-48.834400177002","-25.476900100708",NA,NA,NA,NA,NA,"MBM021895","MBM021895",NA,NA,"Southern America",NA,"30514","auto",NA,NA,NA,NA,NA,NA,NA
"139","2020-12-21 16:31:32-03","MBM","MBM","82600","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","reniformis","Utricularia reniformis","A. St.-Hil.","Hatschbach, G.",NA,NA,NA,"Hatschbach, G.","44587",NA,NA,NA,"Brazil","Paraná","Morretes","Serra Marumbi, Picada Frontal","-48.834400177002","-25.476900100708",NA,NA,NA,NA,NA,"MBM082600","MBM082600",NA,NA,"Southern America",NA,"30514","auto",NA,NA,NA,NA,NA,NA,NA
"140","2020-12-21 16:31:32-03","MBM","MBM","21897","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","reniformis","Utricularia reniformis","A. St.-Hil.","Taylor, P.",NA,NA,NA,"Hatschbach, G.","25743","1970","12","03","Brazil","Paraná","Piraquara","Serra do Emboque","-49.0633010864258","-25.4416999816895",NA,NA,NA,NA,NA,"MBM021897","MBM021897",NA,NA,"Southern America",NA,"12577","auto",NA,NA,NA,NA,NA,NA,NA
"141","2020-12-21 16:31:32-03","MBM","MBM","167032","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","reniformis","Utricularia reniformis","A. St.-Hil.","Hatschbach, G.",NA,NA,NA,"Silva, J.M.; Poliquesi, C.B.; Barboza, E.; Poliquesi, C.B.; Barboza, E.","1324","1994","04","13","Brazil","Paraná","Quatro Barras","Morro Anhangava","-49.0769004821777","-25.3656005859375",NA,NA,NA,NA,NA,"MBM167032","MBM167032",NA,NA,"Southern America",NA,"17116","auto",NA,NA,NA,NA,NA,NA,NA
"142","2020-12-21 16:31:32-03","MBM","MBM","123296","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","reniformis","Utricularia reniformis","A. St.-Hil.","Hatschbach, G.",NA,NA,NA,"Kummrow, R.; Zelma, F.J.; Zelma, F.J.","2687","1985","12","12","Brazil","Paraná","Quatro Barras","Morro Mãe Catira","-49.0769004821777","-25.3656005859375",NA,NA,NA,NA,NA,"MBM123296","MBM123296",NA,NA,"Southern America",NA,"17116","auto",NA,NA,NA,NA,NA,NA,NA
"143","2020-12-21 16:31:32-03","MBM","MBM","123297","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","reniformis","Utricularia reniformis","A. St.-Hil.","Hatschbach, G.",NA,NA,NA,"Silva, J.M.; Cordeiro, J.; Cordeiro, J.","531","1988","04","12","Brazil","Paraná","Quatro Barras","Morro Mãe Catira","-49.0769004821777","-25.3656005859375",NA,NA,NA,NA,NA,"MBM123297","MBM123297",NA,NA,"Southern America",NA,"17116","auto",NA,NA,NA,NA,NA,NA,NA
