"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","yearIdentified","monthIdentified","dayIdentified","recordNumber","infraspecificEpithet","phylum","order","continentOcean","preparationType","typeStatus","coordinatePrecision","geoFlag","class","relatedCatalogItem","individualCount","fieldNumber"
"993","2020-11-12 16:58:26-03","UEL","FUEL","22097","PreservedSpecimen","Plantae","Asteraceae","Piptocarpha","axillaris","Piptocarpha axillaris","(Less.) Baker","Nakajima, JN","Souza, LRM; Francisco, EM; Cloclet, FA","1998","07","30","Brasil","Paraná","Ivaí","Estrada terra Ivai-Palmeira, Palmeira","-50.8588981628418","-25.010799407959",NA,NA,NA,NA,NA,NA,NA,"2000",NA,NA,"s.n.",NA,"Tracheophyta","Asterales",NA,NA,NA,"21096","auto",NA,NA,NA,NA
"994","2020-11-12 16:58:26-03","UEL","FUEL","26935","PreservedSpecimen","Plantae","Asteraceae","Piptocarpha","axillaris","Piptocarpha axillaris","(Less.) Baker","Dias, MC","Paiva, MRC; et al.","2000","05","04","Brasil","Paraná","Ivaí","Passinhos","-50.8588981628418","-25.010799407959",NA,NA,NA,NA,NA,NA,NA,"2000",NA,NA,"s.n.",NA,"Tracheophyta","Asterales",NA,NA,NA,"21096","auto",NA,NA,NA,NA
"995","2020-11-12 16:58:26-03","UEL","FUEL","41612","PreservedSpecimen","Plantae","Asteraceae","Piptocarpha","axillaris","Piptocarpha axillaris","(Less.) Baker","Grokoviski, L","Zanon, M","2006","09","25","Brasil","Paraná","Mandirituba",NA,"-49.326099395752","-25.7789001464844",NA,NA,NA,NA,NA,NA,NA,"2006","09",NA,"s.n.",NA,"Tracheophyta","Asterales",NA,NA,NA,"20385","auto",NA,NA,NA,NA
"996","2020-11-12 16:58:26-03","UEL","FUEL","24693","PreservedSpecimen","Plantae","Asteraceae","Piptocarpha","axillaris","Piptocarpha axillaris","(Less.) Baker","Dias, MC","Cavalheiro, AL; et al.","1998","09","11","Brasil","Paraná","Ortigueira",NA,"-50.9494018554688","-24.2082996368408",NA,NA,NA,NA,NA,NA,NA,"1999",NA,NA,"s.n.",NA,"Tracheophyta","Asterales",NA,NA,NA,"46016","auto",NA,NA,NA,NA
"997","2020-11-12 16:58:26-03","UEL","FUEL","22254","PreservedSpecimen","Plantae","Asteraceae","Piptocarpha","axillaris","Piptocarpha axillaris","(Less.) Baker","Nakajima, JN","Souza, LRM; et al.","1998","07","21","Brasil","Paraná","Piraí do Sul","Fazenda Piraí Mirim","-49.948600769043","-24.5261001586914",NA,NA,NA,NA,NA,NA,NA,"2000",NA,NA,"s.n.",NA,"Tracheophyta","Asterales",NA,NA,NA,"37171","auto",NA,NA,NA,NA
"998","2020-11-12 16:58:26-03","UEL","FUEL","41614","PreservedSpecimen","Plantae","Asteraceae","Piptocarpha","axillaris","Piptocarpha axillaris","(Less.) Baker","Grokoviski, L","Grokoviski, L; et al.",NA,NA,NA,"Brasil","Paraná","Ponta Grossa","Parque Estadual de Vila Velha","-50.1618995666504","-25.0949993133545",NA,NA,NA,NA,NA,NA,NA,"2005","12",NA,"3",NA,"Tracheophyta","Asterales",NA,NA,NA,"46557","auto",NA,NA,NA,NA
"999","2020-11-12 16:58:26-03","UEL","FUEL","41615","PreservedSpecimen","Plantae","Asteraceae","Piptocarpha","axillaris","Piptocarpha axillaris","(Less.) Baker","Grokoviski, L","Grokoviski, L; et al.",NA,NA,NA,"Brasil","Paraná","Ponta Grossa","Parque Estadual de Vila Velha","-50.1618995666504","-25.0949993133545",NA,NA,NA,NA,NA,NA,NA,"2005","12",NA,"3",NA,"Tracheophyta","Asterales",NA,NA,NA,"46557","auto",NA,NA,NA,NA
"1000","2020-11-12 16:58:26-03","UEL","FUEL","41611","PreservedSpecimen","Plantae","Asteraceae","Piptocarpha","axillaris","Piptocarpha axillaris","(Less.) Baker","Grokoviski, L","Grokoviski, L","2006","09","03","Brasil","Paraná","Ponta Grossa","Passo do Pupo - Furnas Gêmeas","-50.1618995666504","-25.0949993133545",NA,NA,NA,NA,NA,NA,NA,"2006","09",NA,"4",NA,"Tracheophyta","Asterales",NA,NA,NA,"46557","auto",NA,NA,NA,NA
"1001","2020-11-12 16:58:26-03","UEL","FUEL","29024","PreservedSpecimen","Plantae","Asteraceae","Piptocarpha","axillaris","Piptocarpha axillaris","(Less.) Baker","Nakajima, J","Viani, RAG; et al.","1998","07","09","Brasil","Paraná","Reserva",NA,"-50.8506011962891","-24.6502990722656",NA,NA,NA,NA,NA,NA,NA,"2009","09",NA,"55",NA,"Tracheophyta","Asterales",NA,NA,NA,"43627","auto",NA,NA,NA,NA
"1002","2020-11-12 16:58:26-03","UEL","FUEL","29021","PreservedSpecimen","Plantae","Asteraceae","Piptocarpha","axillaris","Piptocarpha axillaris","(Less.) Baker","Grokoviski, L","Ferreira, JA; et al.","1998","07","09","Brasil","Paraná","Reserva",NA,"-50.8506011962891","-24.6502990722656",NA,NA,NA,NA,NA,NA,NA,"2006",NA,NA,"s.n.",NA,"Tracheophyta","Asterales",NA,NA,NA,"43627","auto",NA,NA,NA,NA
"1003","2020-11-12 16:58:26-03","UEL","FUEL","21209","PreservedSpecimen","Plantae","Asteraceae","Piptocarpha","axillaris","Piptocarpha axillaris","(Less.) Baker","Grokoviski, L","Paiva, MRC; Alves, J; Francisco, EM","1997","08","26","Brasil","Paraná","Reserva","Distrito Anta Gorda","-50.8506011962891","-24.6502990722656",NA,NA,NA,NA,NA,NA,NA,"2006",NA,NA,"s.n.",NA,"Tracheophyta","Asterales",NA,NA,NA,"43627","auto",NA,NA,NA,NA
"1004","2020-11-12 16:58:26-03","UEL","FUEL","17099","PreservedSpecimen","Plantae","Asteraceae","Piptocarpha","axillaris","Piptocarpha axillaris","(Less.) Baker","Grokoviski, L","Francisco das Chagas e Silva; et al.","1995","09","08","Brasil","Paraná","São Jerônimo da Serra",NA,"-50.7411003112793","-23.7275009155273",NA,NA,NA,NA,NA,NA,NA,"2006",NA,NA,"1823",NA,"Tracheophyta","Asterales",NA,NA,NA,"30511","auto",NA,NA,NA,NA
"1005","2020-11-12 16:58:26-03","UEL","FUEL","29005","PreservedSpecimen","Plantae","Asteraceae","Piptocarpha","axillaris","Piptocarpha axillaris","(Less.) Baker","Grokoviski, L","Francisco, EM","1999","10","04","Brasil","Paraná","São Jerônimo da Serra","Chácara Carolina","-50.7411003112793","-23.7275009155273",NA,NA,NA,NA,NA,NA,NA,"2006",NA,NA,"s.n.",NA,"Tracheophyta","Asterales",NA,NA,NA,"30511","auto",NA,NA,NA,NA
"1006","2020-11-12 16:58:26-03","UEL","FUEL","33511","PreservedSpecimen","Plantae","Asteraceae","Piptocarpha","axillaris","Piptocarpha axillaris","(Less.) Baker","Semir, J","K.L.V.R. de Sá; et al.","2002","08","15","Brasil","Paraná","São Jerônimo da Serra","Reserva Indígena São Jerônimo","-50.7411003112793","-23.7275009155273",NA,NA,NA,NA,NA,NA,NA,"2003","10",NA,"264",NA,"Tracheophyta","Asterales",NA,NA,NA,"30511","auto",NA,NA,NA,NA
"1007","2020-11-12 16:58:26-03","UEL","FUEL","35059","PreservedSpecimen","Plantae","Asteraceae","Piptocarpha","axillaris","Piptocarpha axillaris","(Less.) Baker","Semir, J","K.L.V.R. de Sá; et al.","2002","09","05","Brasil","Paraná","São Jerônimo da Serra","Reserva Indígena São Jerônimo","-50.7411003112793","-23.7275009155273",NA,NA,NA,NA,NA,NA,NA,"2003","10",NA,"282",NA,"Tracheophyta","Asterales",NA,NA,NA,"30511","auto",NA,NA,NA,NA
"1008","2020-11-12 16:58:26-03","UEL","FUEL","29082","PreservedSpecimen","Plantae","Asteraceae","Piptocarpha","axillaris","Piptocarpha axillaris","(Less.) Baker","Dias, MC; Medri, C","Medri, C; Francisco, EM","1999","09","25","Brasil","Paraná","São Jerônimo da Serra","Salto João Nogueira","-50.7411003112793","-23.7275009155273",NA,NA,NA,NA,NA,NA,NA,"1999",NA,NA,"s.n.",NA,"Tracheophyta","Asterales",NA,NA,NA,"30511","auto",NA,NA,NA,NA
"1009","2020-11-12 16:58:26-03","UEL","FUEL","23865","PreservedSpecimen","Plantae","Asteraceae","Piptocarpha","axillaris","Piptocarpha axillaris","(Less.) Baker","Dias, MC","Cavalheiro, AL; et al.","1998","10","15","Brasil","Paraná","Sapopema",NA,"-50.5802993774414","-23.9108009338379",NA,NA,NA,NA,NA,NA,NA,"1999",NA,NA,"s.n.",NA,"Tracheophyta","Asterales",NA,NA,NA,"21990","auto",NA,NA,NA,NA
"1010","2020-11-12 16:58:26-03","UEL","FUEL","5807","PreservedSpecimen","Plantae","Asteraceae","Piptocarpha","axillaris","Piptocarpha axillaris","(Less.) Baker","Teles, AM","Dias, MC; Medri, ME; Pimenta, JA; Navarro, MA","1988","10","03","Brasil","Paraná","Sapopema","Beira da estrada","-50.5802993774414","-23.9108009338379",NA,NA,NA,NA,NA,NA,NA,"2009","08",NA,"332",NA,"Tracheophyta","Asterales",NA,NA,NA,"21990","auto",NA,NA,NA,NA
"1011","2020-11-12 16:58:26-03","UEL","FUEL","23352","PreservedSpecimen","Plantae","Asteraceae","Piptocarpha","axillaris","Piptocarpha axillaris","(Less.) Baker","Dias, MC","Medri, C; Kinupp, VF; Francisco, EM","1997","09","27","Brasil","Paraná","Sapopema","Salto das Orquídeas","-50.5802993774414","-23.9108009338379",NA,NA,NA,NA,NA,NA,NA,"2000","08",NA,"432",NA,"Tracheophyta","Asterales",NA,NA,NA,"21990","auto",NA,NA,NA,NA
"1012","2020-11-12 16:58:26-03","UEL","FUEL","10714","PreservedSpecimen","Plantae","Asteraceae","Piptocarpha","axillaris","Piptocarpha axillaris","(Less.) Baker","Soares-Silva, LH","Soares-Silva, LH; Francisco das Chagas e Silva; Goldenberg, R","1991","08","02","Brasil","Paraná","Telêmaco Borba","Fazenda Monte Alegre, Xopin","-50.6156005859375","-24.3239002227783",NA,NA,NA,NA,NA,NA,NA,"1991",NA,NA,"286",NA,"Tracheophyta","Asterales",NA,NA,NA,"35037","auto",NA,NA,NA,NA
"1013","2020-11-12 16:58:26-03","UEL","FUEL","44932","PreservedSpecimen","Plantae","Asteraceae","Piptocarpha","axillaris","Piptocarpha axillaris axillaris","Mart.","Rossetto, EFS","Vieira, AOS; et al.","2002","08","06","Brasil","Paraná","Telêmaco Borba","Parque Ecológico Klabin, Beira da trilha","-50.6156005859375","-24.3239002227783",NA,NA,NA,NA,NA,NA,NA,"2009","04","06","500","axillaris","Tracheophyta","Asterales",NA,NA,NA,"35037","auto",NA,NA,NA,NA
"1014","2020-11-12 16:58:26-03","UEL","FUEL","18949","PreservedSpecimen","Plantae","Asteraceae","Piptocarpha","axillaris","Piptocarpha axillaris","(Less.) Baker","Grokoviski, L","Soares-Silva, LH; Francisco das Chagas e Silva; Francisco, EM","1996","08","20","Brasil","Paraná","Tibagi","Arredores de Tibagi, próximo à área do projeto, Próximo à área do projeto","-50.4136009216309","-24.5093994140625",NA,NA,NA,NA,NA,NA,NA,"2006",NA,NA,"680",NA,"Tracheophyta","Asterales",NA,NA,NA,"56988","auto",NA,NA,NA,NA
"1015","2020-11-12 16:58:26-03","UEL","FUEL","29033","PreservedSpecimen","Plantae","Asteraceae","Piptocarpha","axillaris","Piptocarpha axillaris","(Less.) Baker","Grokoviski, L","Dias, BG; Tiago, PV","1997","09","12","Brasil","Paraná","Tibagi","Beira de mina perto da ponte de pedra - Canyon Gua, Beira de mina perto da ponte de pedra","-50.4136009216309","-24.5093994140625",NA,NA,NA,NA,NA,NA,NA,"2006",NA,NA,"s.n.",NA,"Tracheophyta","Asterales",NA,NA,NA,"56988","auto",NA,NA,NA,NA
"1016","2020-11-12 16:58:26-03","UEL","FUEL","21205","PreservedSpecimen","Plantae","Asteraceae","Piptocarpha","axillaris","Piptocarpha axillaris","(Less.) Baker","Grokoviski, L","Nakano, EM; Medri, IM","1997","09","12","Brasil","Paraná","Tibagi","Canyon Guartelá","-50.4136009216309","-24.5093994140625",NA,NA,NA,NA,NA,NA,NA,"2006",NA,NA,"s.n.",NA,"Tracheophyta","Asterales",NA,NA,NA,"56988","auto",NA,NA,NA,NA
"1017","2020-11-12 16:58:26-03","UEL","FUEL","7093","PreservedSpecimen","Plantae","Asteraceae","Piptocarpha","axillaris","Piptocarpha axillaris","(Less.) Baker","Grokoviski, L","Favaro, SP; et al.","1989","07","03","Brasil","Paraná","Tibagi","Chácara Porteirinho","-50.4136009216309","-24.5093994140625",NA,NA,"700","700",NA,NA,NA,"2006","08","22","s.n.",NA,"Tracheophyta","Asterales",NA,NA,NA,"56988","auto",NA,NA,NA,NA
"1018","2019-10-16 14:11:15-03","UEL","FUEL","17619","PreservedSpecimen","Plantae","Asteraceae","Piptocarpha","axillaris","Piptocarpha axillaris","(Less.) Baker","Dias, MC","Vieira, AOS; et al.","1994","08","12","Brasil","Paraná","Tibagi","Fazenda Batavo, rio Iapó, Rio Iapo","-50.4136009216309","-24.5093994140625",NA,NA,NA,NA,NA,NA,NA,"1995",NA,NA,"s.n.",NA,"Tracheophyta","Asterales",NA,NA,NA,"56988","auto",NA,NA,NA,NA
"1019","2020-11-12 16:58:26-03","UEL","FUEL","23988","PreservedSpecimen","Plantae","Asteraceae","Piptocarpha","axillaris","Piptocarpha axillaris","(Less.) Baker","Paiva, MRC","Fadelli, L; et al.","1998","11","28","Brasil","Paraná","Tibagi","Guartelá","-50.4136009216309","-24.5093994140625",NA,NA,NA,NA,NA,NA,NA,"1999",NA,NA,"s.n.",NA,"Tracheophyta","Asterales",NA,NA,NA,"56988","auto",NA,NA,NA,NA
"1020","2020-11-12 16:58:26-03","UEL","FUEL","29028","PreservedSpecimen","Plantae","Asteraceae","Piptocarpha","axillaris","Piptocarpha axillaris","(Less.) Baker","Grokoviski, L","Dias, BG; Tiago, PV","1997","09","13","Brasil","Paraná","Tibagi","Lado esquerdo da ponte do Rio Tibagi","-50.4136009216309","-24.5093994140625",NA,NA,NA,NA,NA,NA,NA,"2006",NA,NA,"s.n.",NA,"Tracheophyta","Asterales",NA,NA,NA,"56988","auto",NA,NA,NA,NA
"1021","2020-11-12 16:58:26-03","UEL","FUEL","41613","PreservedSpecimen","Plantae","Asteraceae","Piptocarpha","axillaris","Piptocarpha axillaris","(Less.) Baker","Grokoviski, L","Grokoviski, L; et al.","2005","09","23","Brasil","Paraná","Tibagi","Parque Estadual de Guartelá","-50.4136009216309","-24.5093994140625",NA,NA,NA,NA,NA,NA,NA,"2005","12",NA,"2",NA,"Tracheophyta","Asterales",NA,NA,NA,"56988","auto",NA,NA,NA,NA
"1022","2020-11-12 16:58:26-03","UEL","FUEL","41616","PreservedSpecimen","Plantae","Asteraceae","Piptocarpha","axillaris","Piptocarpha axillaris","(Less.) Baker","Grokoviski, L","Grokoviski, L","2006","08","04","Brasil","Paraná","Tibagi","Recanto Arroio da Ingrata","-50.4136009216309","-24.5093994140625",NA,NA,NA,NA,NA,NA,NA,"2006","08",NA,"3",NA,"Tracheophyta","Asterales",NA,NA,NA,"56988","auto",NA,NA,NA,NA
"1023","2020-11-12 16:58:26-03","UEL","FUEL","24337","PreservedSpecimen","Plantae","Asteraceae","Piptocarpha","axillaris","Piptocarpha axillaris","(Less.) Baker","Nakajima, JN","Zinatto, MJ; et al.","1998","09","25","Brasil","Paraná","Tibagi","Tibagi-cidade (área de estudo), cidade (área de estudo)","-50.4136009216309","-24.5093994140625",NA,NA,NA,NA,NA,NA,NA,"2000",NA,NA,"s.n.",NA,"Tracheophyta","Asterales",NA,NA,NA,"56988","auto",NA,NA,NA,NA
"1024","2020-11-12 16:58:26-03","UEL","FUEL","38184","PreservedSpecimen","Plantae","Asteraceae","Piptocarpha","axillaris","Piptocarpha axillaris","(Less.) Baker","Estevan, DA","Estevan, DA; et al.","2004","07","23","Brasil","Paraná","Ventania","Campo de Fora","-50.2428016662598","-24.2458000183105",NA,NA,NA,NA,NA,NA,NA,"2004",NA,NA,"901",NA,"Tracheophyta","Asterales",NA,NA,NA,"32424","auto",NA,NA,NA,NA
"1025","2020-11-12 16:58:26-03","UEL","FUEL","38183","PreservedSpecimen","Plantae","Asteraceae","Piptocarpha","axillaris","Piptocarpha axillaris","(Less.) Baker","Estevan, DA","Estevan, DA; et al.","2004","09","10","Brasil","Paraná","Ventania","Fazenda Califórnia de Henrique Sato","-50.2428016662598","-24.2458000183105",NA,NA,NA,NA,NA,NA,NA,"2004",NA,NA,"900",NA,"Tracheophyta","Asterales",NA,NA,NA,"32424","auto",NA,NA,NA,NA
"1026","2020-11-12 16:58:26-03","UEL","FUEL","22247","PreservedSpecimen","Plantae","Asteraceae","Piptocarpha","axillaris","Piptocarpha axillaris","(Less.) Baker","Nakajima, JN","Souza, LRM; et al.","1998","07","21","Brasil","Paraná","Ventania","Fazenda Santa Inês","-50.2428016662598","-24.2458000183105",NA,NA,NA,NA,NA,NA,NA,"2000",NA,NA,"s.n.",NA,"Tracheophyta","Asterales",NA,NA,NA,"32424","auto",NA,NA,NA,NA
"1027","2020-11-12 16:58:26-03","UEL","FUEL","18007","PreservedSpecimen","Plantae","Asteraceae","Piptocarpha","axillaris","Piptocarpha axillaris","(Less.) Baker","Grokoviski, L","Dias, MC; Aquino, E","1995","09","22","Brasil","Paraná","Ventania","Fazenda São Pedro; margem da Rodovia do Cerne, margem da rodovia do Cerne Pedro","-50.2428016662598","-24.2458000183105",NA,NA,NA,NA,NA,NA,NA,"2006",NA,NA,"s.n.",NA,"Tracheophyta","Asterales",NA,NA,NA,"32424","auto",NA,NA,NA,NA
"1028","2020-11-12 16:58:26-03","UEL","FUEL","38252","PreservedSpecimen","Plantae","Asteraceae","Piptocarpha","axillaris","Piptocarpha axillaris","(Less.) Baker","Estevan, DA","Estevan, DA; et al.","2005","09","17","Brasil","Paraná","Ventania","Morro do Chapéu, 18km estrada Ventania-Ibaiti, 18 Km estrada Ventania-Ibaiti","-50.2428016662598","-24.2458000183105",NA,NA,NA,NA,NA,NA,NA,"2005",NA,NA,"924",NA,"Tracheophyta","Asterales",NA,NA,NA,"32424","auto",NA,NA,NA,NA
"1029","2020-11-12 16:58:26-03","UEL","FUEL","41561","PreservedSpecimen","Plantae","Asteraceae","Piptocarpha","axillaris","Piptocarpha axillaris","(Less.) Baker","Vieira, FCS","Vieira, FCS","2005","09","07","Brasil","Santa Catarina","Campo Alegre","Serra Quiriri","-49.2655982971191","-26.1924991607666",NA,NA,"900","900",NA,NA,NA,"2007","03","07","130",NA,"Tracheophyta","Asterales",NA,NA,NA,"37493","auto",NA,NA,NA,NA
"1030","2020-11-12 16:58:26-03","UEL","FUEL","49139","PreservedSpecimen","Plantae","Asteraceae","Piptocarpha","axillaris","Piptocarpha axillaris","(Less.) Baker","Korte, A","Korte, A; Kniess, A","2009","11","05","Brasil","Santa Catarina","Leoberto Leal","Rio Feijão, Floresta Ombrófila Densa; Estádio Suces: Médio de regeneração","-49.2868995666504","-27.5069007873535",NA,NA,"850","850",NA,NA,NA,"2009","11","05","714",NA,"Tracheophyta","Asterales",NA,NA,NA,"21755","auto",NA,NA,NA,NA
"1031","2020-11-12 16:58:26-03","UEL","FUEL","21666","PreservedSpecimen","Plantae","Asteraceae","Piptocarpha","axillaris","Piptocarpha axillaris","(Less.) Baker","Grokoviski, L","Torezan, JMD; et al.","1997","07","13","Brasil","São Paulo","Apiaí","Estrada Pinhalzinho/Apiaí 11 Km B. Sucesso de Ita, Apiaí 11 Km B. Sucesso de Itararé","-48.8400001525879","-24.5",NA,NA,NA,NA,NA,NA,NA,"2006",NA,NA,"610",NA,"Tracheophyta","Asterales",NA,NA,NA,"37738","auto",NA,NA,NA,NA
"1032","2020-11-12 16:58:26-03","UEL","FUEL","23964","PreservedSpecimen","Plantae","Asteraceae","Piptocarpha","axillaris","Piptocarpha axillaris","(Less.) Baker","Rodrigues","Torezan, JMD; et al.","1997","12","10","Brasil","São Paulo","Bom Sucesso de Itararé","Fazenda Nicolau","-49.1399993896484","-24.3099994659424",NA,NA,NA,NA,NA,NA,NA,"1997",NA,NA,"511",NA,"Tracheophyta","Asterales",NA,NA,NA,"14955","auto",NA,NA,NA,NA
"1033","2020-11-12 16:58:26-03","UEL","FUEL","9101","PreservedSpecimen","Plantae","Asteraceae","Piptocarpha","axillaris","Piptocarpha axillaris","(Less.) Baker","Gandolfi, S","Gandolfi, S; et al.",NA,NA,NA,"Brasil","São Paulo","Guarulhos","Mata de Cumbica, Aeroporto internacional","-46.5299987792969","-23.4599990844727",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4204",NA,"Tracheophyta","Asterales",NA,NA,NA,"26398","auto",NA,NA,NA,NA
"1034","2020-11-12 16:58:26-03","UEL","FUEL","38436","PreservedSpecimen","Plantae","Asteraceae","Piptocarpha","axillaris","Piptocarpha axillaris","(Less.) Baker","Souza, VC; et al.","Gomes, SM; et al.","2002","04","21","Brasil","São Paulo","Sete Barras","Parque Estadual de Carlos Botelho. Beira do Rio Bo, Beira do Rio Bonito","-47.9199981689453","-24.3799991607666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"412",NA,"Tracheophyta","Asterales",NA,NA,NA,"34059","auto",NA,NA,NA,NA
"1035","2019-11-01 14:54:21-03","UnB","UB","124261","PreservedSpecimen","Plantae","Asteraceae","Piptocarpha","axillaris","Piptocarpha axillaris","(Less.) Baker","Smith, GL","Emmerich, C","1965","07","27","Brasil","Minas Gerais",NA,"Morro do Ferro",NA,NA,NA,NA,NA,NA,"Árvore 4m.",NA,NA,"1984",NA,NA,"128",NA,"Dicotyledoneae",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"1036","2019-11-01 14:54:21-03","UnB","UB","124262","PreservedSpecimen","Plantae","Asteraceae","Piptocarpha","axillaris","Piptocarpha axillaris","(Less.) Baker","Barroso, GM","Lindeman, JC","1966","08","22","Brasil","Paraná",NA,"Fazenda São João da Cia, Fiat Lux, W of São João do Triunfo",NA,NA,NA,NA,NA,NA,"Flowers buds, living bark with a dense black network of fibers; Small tree 8m.",NA,NA,"1967",NA,NA,"1915",NA,"Dicotyledoneae",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"1037","2019-11-01 14:54:21-03","UnB","UB","124265","PreservedSpecimen","Plantae","Asteraceae","Piptocarpha","axillaris","Piptocarpha axillaris","(Less.) Baker","Smith, GL","Hatschbach, G","1980","10","25","Brasil","Paraná ","Balsa Nova","2km S of Serra São Luís","-49.6356010437012","-25.5839004516602",NA,NA,NA,NA,"Branches with numerous heads.; Tree 7m.",NA,NA,"1984",NA,NA,"1106",NA,"Dicotyledoneae",NA,"Southern America",NA,NA,"27346","auto",NA,NA,NA,NA
"1038","2019-11-01 14:54:21-03","UnB","UB","187682","PreservedSpecimen","Plantae","Asteraceae","Piptocarpha","axillaris","Piptocarpha axillaris","(Less.) Baker","Barroso, GM","Lindeman, JC; Hass, JH","1966","10","14","Brasil","Paraná ","Palmeira","Ca. 17 km E. of Palmeira","-50.0064010620117","-25.4293994903564",NA,NA,NA,NA,"Shrub, 2½-3 m. Phenology of specimen: Fertile; Small capoeira thicket",NA,NA,NA,NA,NA,"2685",NA,"Dicotyledoneae",NA,"Southern America",NA,NA,"35166","auto",NA,NA,NA,NA
"1039","2019-11-01 14:54:21-03","UnB","UB","124256","PreservedSpecimen","Plantae","Asteraceae","Piptocarpha","axillaris","Piptocarpha axillaris","(Less.) Baker","Hoehne, W","Hoehne, W","1949","08","04","Brasil","São Paulo","São Paulo","Jabaquara","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"Arbusto.; Campo",NA,NA,NA,NA,NA,"3206",NA,"Dicotyledoneae",NA,"Southern America",NA,NA,"53584","auto",NA,NA,NA,NA
"1040","2019-11-01 14:54:21-03","UnB","UB","124257","PreservedSpecimen","Plantae","Asteraceae","Piptocarpha","axillaris","Piptocarpha axillaris","(Less.) Baker","Hoehne, W","Hoehne, W","1948","08","27","Brasil","São Paulo","São Paulo","Parque do Estado de São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"Árvore.; Cerrado",NA,NA,NA,NA,NA,"2689",NA,"Dicotyledoneae",NA,"Southern America",NA,NA,"53584","auto",NA,NA,NA,NA
"1041","2019-11-01 14:54:21-03","UnB","UB","124263","PreservedSpecimen","Plantae","Asteraceae","Piptocarpha","axillaris","Piptocarpha axillaris","(Less.) Baker","Hoehne, W","Hoehne, W","1945","08","06","Brasil","São Paulo","São Paulo","Parque do Estado de São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"Árvore.",NA,NA,NA,NA,NA,"1787",NA,"Dicotyledoneae",NA,"Southern America",NA,NA,"53584","auto",NA,NA,NA,NA
"1042","2019-11-01 14:54:21-03","UnB","UB","124267","PreservedSpecimen","Plantae","Asteraceae","Piptocarpha","axillaris","Piptocarpha axillaris","(Less.) Baker","Hoehne, W","Grota, AS","1954","09","07","Brasil","São Paulo","São Paulo","Próximo Brigadeiro Tobias.","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"Arbusto 3m.",NA,NA,NA,NA,NA,"SPF15395",NA,"Dicotyledoneae",NA,"Southern America",NA,NA,"53584","auto",NA,NA,NA,NA
"1043","2019-11-01 14:54:21-03","UnB","UB","124266","PreservedSpecimen","Plantae","Asteraceae","Piptocarpha","axillaris","Piptocarpha axillaris minor","Baker","Smith, GL","Hatschbach, G","1979","10","03","Brasil","Paraná ","Rio Branco do Sul","Serra do Caeté","-49.3142013549805","-25.1900005340576",NA,NA,NA,NA,"Árvore 5m.; Mata",NA,NA,NA,NA,NA,"52523","minor","Dicotyledoneae",NA,"Southern America",NA,NA,"37352","auto",NA,NA,NA,NA
"1044","2019-11-01 14:54:21-03","UnB","UB","124259","PreservedSpecimen","Plantae","Asteraceae","Piptocarpha","axillaris","Piptocarpha axillaris","(Less.) Baker","Barroso, GM","Lindeman, JC","1966","10","15","Brasil","Paraná",NA,"Beira de estrada do Sul para Jaguariava, DER Km 184",NA,NA,NA,NA,NA,NA,"Raminhos e folhas jovens marron-lanosos, casca com ritidoma cinza fina sobre camada verde de 1mm, casca interna 2mm preto-granulosa no fundo amarelo-cinzento; Árvore 4,5m.",NA,NA,"1967",NA,NA,"3035",NA,"Dicotyledoneae",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"1045","2019-11-01 14:54:21-03","UnB","UB","124264","PreservedSpecimen","Plantae","Asteraceae","Piptocarpha","axillaris","Piptocarpha axillaris","(Less.) Baker","Robinson, H","Oliveira, PI","1984","07","25","Brasil","Paraná ","Morretes","Arrastão","-48.834400177002","-25.476900100708",NA,NA,NA,NA,"Flores alvescentes.; Árvore 6m.; Mata pluvial",NA,NA,"1993",NA,NA,"802",NA,"Dicotyledoneae",NA,"Southern America",NA,NA,"30514","auto",NA,NA,NA,NA
"1046","2019-11-01 14:54:21-03","UnB","UB","124260","PreservedSpecimen","Plantae","Asteraceae","Piptocarpha","axillaris","Piptocarpha axillaris","(Less.) Baker","Smith, GL","Hatschbach, G","1980","07","22","Brasil","Paraná ","Piraquara","Roça Nova","-49.0633010864258","-25.4416999816895",NA,NA,NA,NA,"Flores vinosas, odoríferas.; Árvore 8m.; Mata",NA,NA,"1980",NA,NA,"43030",NA,"Dicotyledoneae",NA,"Southern America",NA,NA,"12577","auto",NA,NA,NA,NA
