"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","yearIdentified","monthIdentified","dayIdentified","occurrenceRemarks","phylum","order","continentOcean","preparationType","coordinatePrecision","geoFlag","class","relatedCatalogItem","relationshipType","typeStatus","individualCount","infraspecificEpithet"
"46","2019-08-27 13:31:26-03","IAP","PACA-AGP","58521","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","cucullata","Myrceugenia cucullata","D. Legrand","Emrich-Rambo","Rambo, B.",NA,"1956","02","12","Brasil","RS","São Francisco de Paula","Taimbezinho","-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,"PACA058521",NA,"1957","09","12","Habitat: in araucarieto Fenofase: flor","Magnoliophyta","Myrtales",NA,NA,"76715","auto","Magnoliatae",NA,NA,NA,NA,NA
"47","2019-08-27 13:31:26-03","IAP","PACA-AGP","58523","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","cucullata","Myrceugenia cucullata","D. Legrand","M. Sobral","Rambo, B.",NA,"1956","02","12","Brasil","RS","São Francisco de Paula","Taimbezinho","-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,"PACA058523",NA,"2002","07",NA,"Habitat: in araucarieto Fenofase: flor","Magnoliophyta","Myrtales",NA,NA,"76715","auto","Magnoliatae",NA,NA,NA,NA,NA
"48","2019-08-27 13:31:26-03","IAP","PACA-AGP","94398","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","cucullata","Myrceugenia cucullata","D. Legrand","Zaremba & Mondin","Zaremba, R.",NA,"1997","12","16","Brasil","RS","São Francisco de Paula","A 3 ( área demarcada/prod. Primária)","-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,"PACA094398",NA,NA,NA,NA,"HASU 11954&nf;c/ + ou - 9 m de altura Habitat: Interior de mata Hábito: árvore","Magnoliophyta","Myrtales",NA,NA,"76715","auto","Magnoliatae",NA,NA,NA,NA,NA
"49","2019-08-27 13:31:26-03","IAP","PACA-AGP","97970","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","cucullata","Myrceugenia cucullata","D. Legrand","J. Mauhs","Mauhs, J.",NA,"1995","01","05","Brasil","RS","São Francisco de Paula","FLONA","-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,"PACA097970",NA,NA,NA,NA,"Sem n° de HEDU&nf;Arbusto a arvoreta Habitat: Mata com araucária","Magnoliophyta","Myrtales",NA,NA,"76715","auto","Magnoliatae",NA,NA,NA,NA,NA
"50","2019-08-27 13:31:26-03","IAP","PACA-AGP","101595","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","cucullata","Myrceugenia cucullata","D. Legrand",NA,"Sonego, R.C. et al.",NA,"2004","08","23","Brasil","RS","São Francisco de Paula","FLONA.","-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,"PACA101595",NA,NA,NA,NA,"parcela 4, planta 44&nf;alt.: 1,74 m Habitat: interior de floresta Ecossistema: FLORESTA OMBRÓFILA MISTA","Magnoliophyta","Myrtales",NA,NA,"76715","auto","Magnoliatae",NA,NA,NA,NA,NA
"51","2019-08-27 13:31:26-03","IAP","PACA-AGP","101594","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","cucullata","Myrceugenia cucullata","D. Legrand",NA,"Sonego, R.C. et al.",NA,"2004","08","23","Brasil","RS","São Francisco de Paula","FLONA.","-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,"PACA101594",NA,NA,NA,NA,"parcela 4, planta 116&nf;alt.: 1,69 m&nf;juvenil Habitat: interior de floresta Ecossistema: FLORESTA OMBRÓFILA MISTA","Magnoliophyta","Myrtales",NA,NA,"76715","auto","Magnoliatae",NA,NA,NA,NA,NA
"52","2019-08-27 13:31:26-03","IAP","PACA-AGP","101593","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","cucullata","Myrceugenia cucullata","D. Legrand",NA,"Sonego, R.C. et al.",NA,"2004","08","23","Brasil","RS","São Francisco de Paula","FLONA.","-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,"PACA101593",NA,NA,NA,NA,"parcela 4, planta 64&nf;alt.: 1,63 m&nf;juvenil Habitat: interior de floresta Ecossistema: FLORESTA OMBRÓFILA MISTA","Magnoliophyta","Myrtales",NA,NA,"76715","auto","Magnoliatae",NA,NA,NA,NA,NA
"53","2019-08-27 13:31:26-03","IAP","PACA-AGP","101592","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","cucullata","Myrceugenia cucullata","D. Legrand",NA,"Sonego, R.C. et al.",NA,"2004","08","30","Brasil","RS","São Francisco de Paula","FLONA.","-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,"PACA101592",NA,NA,NA,NA,"parcela 8, planta 5&nf;alt.: 1,78&nf;juvenil Habitat: interior de floresta. Ecossistema: FLORESTA OMBRÓFILA MISTA","Magnoliophyta","Myrtales",NA,NA,"76715","auto","Magnoliatae",NA,NA,NA,NA,NA
"54","2019-08-27 13:31:26-03","IAP","PACA-AGP","101582","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","cucullata","Myrceugenia cucullata","D. Legrand",NA,"Sonego, R.C. et al.",NA,"2004","08","31","Brasil","RS","São Francisco de Paula","FLONA.","-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,"PACA101582",NA,NA,NA,NA,"parcela 9, planta 95&nf;alt.: 0,70 cm&nf;juvenil Habitat: interior de floresta Ecossistema: FLORESTA OMBRÓFILA MISTA","Magnoliophyta","Myrtales",NA,NA,"76715","auto","Magnoliatae",NA,NA,NA,NA,NA
"55","2019-08-27 13:31:26-03","IAP","PACA-AGP","101585","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","cucullata","Myrceugenia cucullata","D. Legrand",NA,"Sonego, R.C. et al.",NA,"2004","08","23","Brasil","RS","São Francisco de Paula","FLONA.","-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,"PACA101585",NA,NA,NA,NA,"parcela 4, planta 26&nf;juvenil Habitat: interior da floresta Ecossistema: FLORESTA OMBRÓFILA MISTA","Magnoliophyta","Myrtales",NA,NA,"76715","auto","Magnoliatae",NA,NA,NA,NA,NA
"56","2019-08-27 13:31:26-03","IAP","PACA-AGP","94410","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","cucullata","Myrceugenia cucullata","D. Legrand","Molz & Mello","Mauhs, J.",NA,"1995","01","25","Brasil","RS","São Francisco de Paula","Floresta Nacional","-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,"PACA094410",NA,"2017","04","04","HASU 5690 Habitat: Mata com araucária","Magnoliophyta","Myrtales",NA,NA,"76715","auto","Magnoliatae",NA,NA,NA,NA,NA
"57","2019-08-27 13:31:26-03","IAP","PACA-AGP","53917","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","cucullata","Myrceugenia cucullata","D. Legrand","D. Legrand","Rambo, B.",NA,"1953","02","21","Brasil","RS","São Francisco de Paula","Serra do Fachinal","-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,"PACA053917",NA,"1957","08","23","Habitat: in silvula nebulari Fenofase: flor","Magnoliophyta","Myrtales",NA,NA,"76715","auto","Magnoliatae",NA,NA,NA,NA,NA
"58","2019-08-27 13:31:26-03","IAP","PACA-AGP","4319","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","cucullata","Myrceugenia cucullata","D. Legrand","D. Legrand","Rambo, B.",NA,"1941","02","07","Brasil","RS","São Francisco de Paula","Taimbezinho","-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,"PACA004319","PACA004319","1957","08","23","ISOTYPUS. Habitat: in araucarieto Fenofase: flor subaperto","Magnoliophyta","Myrtales",NA,NA,"76715","auto","Magnoliatae",NA,NA,"Isotipo",NA,NA
"59","2019-08-27 13:31:26-03","IAP","PACA-AGP","50114","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","cucullata","Myrceugenia cucullata","D. Legrand","Emrich-Rambo","Rambo, B.",NA,"1951","02","21","Brasil","RS","São Francisco de Paula","Taimbezinho","-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,"PACA050114",NA,"1957","09","04","Habitat: in araucarieto Fenofase: flor","Magnoliophyta","Myrtales",NA,NA,"76715","auto","Magnoliatae",NA,NA,NA,NA,NA
"60","2019-08-27 13:31:26-03","IAP","PACA-AGP","53979","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","cucullata","Myrceugenia cucullata","D. Legrand","Legrand","Rambo, B.",NA,"1953","02","20","Brasil","RS","São Francisco de Paula","Taimbezinho","-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,"PACA053979",NA,"1957","09","04","SEM MATERIAL. Habitat: in araucarieto Fenofase: flor","Magnoliophyta","Myrtales",NA,NA,"76715","auto","Magnoliatae",NA,NA,NA,NA,NA
"61","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0043233","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","cucullata","Myrceugenia cucullata","D. Legrand","L.R. Landrum, 1988.","C. Koczicki","74","1968","2","22","Brazil","Parana","Sao Jose dos Pinhais","Colonia Roseira.","-49.2167","-25.5167",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Coor from www.fallingrain.com/world; Arvore 8m; flor alva.","Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0060682","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","cucullata","Myrceugenia cucullata","D. Legrand","Stephen F. Smith, Jun/1995.","R. Wasum","10536","1995","1","18","Brazil","Rio Grande do Sul",NA,"Sao Francisco de Paula. Floresta Nacional I.","-50.580093","-29.44673",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Arbusto.","Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0043231","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","cucullata","Myrceugenia cucullata","D. Legrand","L.R. Landrum, 1980.","L. R. Landrum","2953","1977","12","26","Brazil","Rio Grande do Sul","Sao Francisco de Paula","5 km along road to Porto Alegre.","-50.25","-29.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0060705","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","cucullata","Myrceugenia cucullata","D. Legrand","L.R. Landrum, 1988.","J. Cordeiro; J.M. Silva","229","1986","2","5","Brazil","Parana","Morretes","Veu de Noiva.","-48.8167","-25.4667",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Coor from www.fallingrain.com/world; Arbusto 1.80m; flor alva.","Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0060711","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","cucullata","Myrceugenia cucullata","D. Legrand","Stephen F. Smith, Oct. 1999.","R. Wasum","105","1999","11","7","Brazil","Rio Grande do Sul",NA,"RS- Mun. Sao Francisco de Paula - Cerrito - RS 110","-50.580093","-29.44673",NA,NA,"800",NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0043237","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","cucullata","Myrceugenia cucullata","D. Legrand","L.R. Landrum, 1996.","R. Wasum","8952","1995","2","18","Brazil","Rio Grande do Sul",NA,"Sao Francisco de Paula. Floresta Nacional I.","-50.580093","-29.44673",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Arvoreta.","Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0043232","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","cucullata","Myrceugenia cucullata","D. Legrand","L.R. Landrum, 2002.","L.D. Meireles","s/n",NA,NA,NA,"Brazil","Minas Gerais","Camanducaia","Sem data","-46.15","-22.7667",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Coor from www.fallingrain.com/world; Arvoreta","Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0043234","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","cucullata","Myrceugenia cucullata","D. Legrand","L.R. Landrum, 1980.","L. R. Landrum","2671","1977","11","22","Brazil","Santa Catarina","Lajes","4-6km west of Capao Alto.","-50.5","-27.8333",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Small tree 4m high.","Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2019-11-21 14:40:11-03","UFJF","CESJ","70353","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","cucullata","Myrceugenia cucullata","D.Legrand","M. Sobral","K. Antunes; L.D. Santana; C.N. Delgado; L.N. Gonçalvez","708","2017","08","01","Brasil","Minas Gerais","Marmelópolis","APA da Mantiqueira, Serra dos Marins, Morro do Careca","-45.239597","-22.836331","-45.239597","-22.836331",NA,NA,"CESJ070353",NA,"2019","05",NA,"Arvoreta de 4,0 m de alt., em interior de Floresta Nebular. Frutos arroxeados","Angiosperma",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2019-11-21 14:40:11-03","UFJF","CESJ","62144","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","cucullata","Myrceugenia cucullata","D.Legrand","A.L. de Gasper","E.M. Martins; M. Verdi","7","2010","08","25","Brasil","Paraná","Morretes","Parque Estadual Pico Marumbi / Trilha Noroeste, Lat.: 25º26'42,00S; Lon.: 48º54'53,00W; Alt.: 854m.s.m.","-48.834400177002","-25.476900100708",NA,NA,NA,NA,"CESJ062144",NA,"2010","11","25","Arbusto. Floresta Ombrófila Densa. Estádio Sucessional: Avançado. Altura: 3m. Em interior de fragmento.","Angiosperma",NA,"América do Sul",NA,"30514","auto",NA,NA,NA,NA,NA,NA
"71","2019-11-21 14:40:11-03","UFJF","CESJ","68863","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","cucullata","Myrceugenia cucullata","D.Legrand","M. Sobral","B. Irgang; et al.","s.n.","1978","08",NA,"Brasil","Rio Grande do Sul","Cambará do Sul","Itaimbezinho","-50.1446990966797","-29.0478000640869",NA,NA,NA,NA,"CESJ068863",NA,"1989",NA,NA,NA,"Angiosperma",NA,"América do Sul",NA,"30776","auto",NA,NA,NA,NA,NA,NA
"72","2019-11-27 13:50:51-03","UFS","ASE","39444","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","cucullata","Myrceugenia cucullata","D.Legrand","Seubert, RC","Seubert, RC; Sampaio, DK; Hofschneider, E; Rezini, JA; Gebien, W","49","2014","08","22","Brasil","Santa Catarina","Indaial","Faxinal do Bepe, Parque Nacional da Serra do Itajaí.","-49.1233","-27.065","-49.1233","-27.065",NA,NA,"ASE0040965",NA,"2014","08","22","Arvoreta.; Floresta Ombrófila Densa Montana, encosta.","Magnoliophyta",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2021-03-01 16:36:28-03","UNICAMP","UEC","120576","S","Plantae","Myrtaceae","Myrceugenia","cucullata","Myrceugenia cucullata","D.Legrand","Meireles, LD","Meireles, LD; Breier, TB; Belinello, R","473","2001","08","21","Brazil","Minas Gerais","Camanducaia","MG- Camanducaia - Monte Verde.","-46.1446990966797","-22.7553005218506",NA,NA,NA,NA,"UEC038647","UEC038647","2014",NA,NA,"Árvore, 6m, folhas discolores, flores brancas.; Floresta Ombrófila Densa Alto-Montana.","Magnoliopsida",NA,NA,NA,"22140","auto",NA,NA,NA,NA,NA,NA
"74","2021-03-01 16:36:28-03","UNICAMP","UEC","120599","S","Plantae","Myrtaceae","Myrceugenia","cucullata","Myrceugenia cucullata","D.Legrand","Meireles, LD","Meireles, LD; Breier, TB; Belinello, R","463","2001","08","21","Brazil","Minas Gerais","Camanducaia","Monte Verde","-46.1446990966797","-22.7553005218506",NA,NA,NA,NA,"UEC038622","UEC038622","2014",NA,NA,"Árvore, 3m, flores brancas; Afloramento da Pedra do Selado","Magnoliopsida",NA,NA,NA,"22140","auto",NA,NA,NA,NA,NA,NA
"75","2021-03-01 16:36:28-03","UNICAMP","UEC","120872","S","Plantae","Myrtaceae","Myrceugenia","cucullata","Myrceugenia cucullata","D.Legrand","Meireles, LD","Meireles, LD; Flores, A; Rodrigues, RS; Belinello, R","564","2001","09","19","Brazil","Minas Gerais","Camanducaia","Monte Verde","-46.1446990966797","-22.7553005218506",NA,NA,NA,NA,"UEC038671","UEC038671","2014",NA,NA,"Árvore, 5m, frutos verdes; Floresta Ombrófila Densa Alto-Montana","Magnoliopsida",NA,NA,NA,"22140","auto",NA,NA,NA,NA,NA,NA
"76","2021-03-01 16:36:28-03","UNICAMP","UEC","128362","S","Plantae","Myrtaceae","Myrceugenia","cucullata","Myrceugenia cucullata","D.Legrand","Meireles, LD","Meireles, LD; Verola, CF; Costa, I","1188","2002","10","19","Brazil","Minas Gerais","Camanducaia","Monte Verde.","-46.1446990966797","-22.7553005218506",NA,NA,NA,NA,"UEC038624","UEC038624","2013",NA,NA,"Árvore, 3m, frutos verdes.&nf;; Floresta Ombrófila Densa Alto - Montana.","Magnoliopsida",NA,NA,NA,"22140","auto",NA,NA,NA,NA,NA,NA
"77","2019-08-20 10:21:18-03","UNICAMP","UEC","120238","S","Plantae","Myrtaceae","Myrceugenia","cucullata","Myrceugenia cucullata","D.Legrand","Meireles, LD","Meireles, LD","341","2001","06","28","Brazil","Minas Gerais","Camanducaia","Monte Verde, Afloramento da Pedra do Selado","-46.1446990966797","-22.7553005218506",NA,NA,NA,NA,"UEC038648","UEC038648","2013",NA,NA,"Arbus, 1,80, flores brancas","Magnoliopsida",NA,NA,NA,"22140","auto",NA,NA,NA,NA,NA,NA
"78","2019-08-20 10:21:18-03","UNICAMP","UEC","120225","S","Plantae","Myrtaceae","Myrceugenia","cucullata","Myrceugenia cucullata","D.Legrand","Meireles, LD","Meireles, LD","315","2001","06","28","Brazil","Minas Gerais","Camanducaia","Monte Verde, Afloramento da Pedra do Selado","-46.1446990966797","-22.7553005218506",NA,NA,NA,NA,"UEC038668","UEC038668","2014",NA,NA,"Árvore, 4m, botões florais jovens","Magnoliopsida",NA,NA,NA,"22140","auto",NA,NA,NA,NA,NA,NA
"79","2019-08-20 10:21:18-03","UNICAMP","UEC","120132","S","Plantae","Myrtaceae","Myrceugenia","cucullata","Myrceugenia cucullata","D.Legrand","Meireles, LD","Meireles, LD","383","2001","06","29","Brazil","Minas Gerais","Camanducaia","Monte Verde, Floresta Ombrófila Densa Alto-Montana","-46.1446990966797","-22.7553005218506",NA,NA,NA,NA,"UEC038673","UEC038673","2014",NA,NA,"Árvore, 5m , flores brancas","Magnoliopsida",NA,NA,NA,"22140","auto",NA,NA,NA,NA,NA,NA
"80","2019-08-20 10:21:18-03","UNICAMP","UEC","120874","S","Plantae","Myrtaceae","Myrceugenia","cucullata","Myrceugenia cucullata","D.Legrand","Meireles, LD","Meireles, LD","565","2001","09","19","Brazil","Minas Gerais","Camanducaia","Monte Verde, Floresta Ombrófila Densa Alto-Montana","-46.1446990966797","-22.7553005218506",NA,NA,NA,NA,"UEC038633","UEC038633","2014",NA,NA,"Árvore, 7m, flores brancas","Magnoliopsida",NA,NA,NA,"22140","auto",NA,NA,NA,NA,NA,NA
"81","2019-08-20 10:21:18-03","UNICAMP","UEC","120929","S","Plantae","Myrtaceae","Myrceugenia","cucullata","Myrceugenia cucullata","D.Legrand","Meireles, LD","Meireles, LD","570","2001","09","19","Brazil","Minas Gerais","Camanducaia","Monte Verde, Floresta Ombrófila Densa Alto-Montana","-46.1446990966797","-22.7553005218506",NA,NA,NA,NA,"UEC038635","UEC038635","2013",NA,NA,"Árvore, 5m, flores brancas, frutos verdes","Magnoliopsida",NA,NA,NA,"22140","auto",NA,NA,NA,NA,NA,NA
"82","2021-03-01 16:36:28-03","UNICAMP","UEC","127397","S","Plantae","Myrtaceae","Myrceugenia","cucullata","Myrceugenia cucullata","D.Legrand","Meireles, LD","Meireles, LD; Gomes, BZ","1157","2002","09","15","Brazil","Minas Gerais","Camanducaia","Monte Verde - Serra da Mantiqueira - Pedra do Selado.","-46.1446990966797","-22.7553005218506",NA,NA,NA,NA,"UEC038636","UEC038636","2013",NA,NA,"Árvore, 4m, frutos verdes.; Nas matas dos afloramentos.","Magnoliopsida",NA,NA,NA,"22140","auto",NA,NA,NA,NA,NA,NA
"83","2021-03-01 16:36:28-03","UNICAMP","UEC","36715","S","Plantae","Myrtaceae","Myrceugenia","cucullata","Myrceugenia cucullata","D.Legrand","Sobral, M","Sobral, M","3773","1985","02","02","Brazil","Rio Grande do Sul","São Francisco de Paula","Contendas.","-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,"UEC051126","UEC051126","1985","02",NA,"Arvoreta 3m alt., fl em botão; casca rugosa.&nf;; Em interior de mata alagadiça.","Magnoliopsida",NA,NA,NA,"76715","auto",NA,NA,NA,NA,NA,NA
"84","2021-03-01 16:36:28-03","UNICAMP","UEC","199301","S","Plantae","Myrtaceae","Myrceugenia","cucullata","Myrceugenia cucullata","D.Legrand","Meireles, LD","Furlan, A","526","1988","06","21","Brazil","São Paulo","Campos do Jordão","Estrada para São José dos Alpes","-45.5900001525879","-22.7299995422363",NA,NA,NA,NA,"UEC160565","UEC160565","2014","05",NA,"Árvore, 6m de alt. Flores amareladas.","Magnoliopsida",NA,NA,NA,"21048","auto",NA,NA,NA,NA,NA,NA
"85","2020-12-04 13:19:29-03","UDESC","LUSC","9511","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","cucullata","Myrceugenia cucullata","D.Legrand","Sobral. M","Oliveira, A.A. de","829","2015","01","09","Brasil","Santa Catarina","Praia Grande","Fortaleza. Borda de floresta.","-49.9525","-29.159444","49º57'9''W","29º9'34''S","323","323","LUSC005862",NA,"2015","07","10","Flor amarela",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"86","2020-12-04 13:19:29-03","UDESC","LUSC","9516","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","cucullata","Myrceugenia cucullata","D.Legrand","Seubert, R.C.","Seubert, R.C.; Sampaio, D.K.; Hofschneider, E.; Rezini, J.A. & Gebien, W.","49","2014","08","22","Brasil","Santa Catarina","Indaial","Faxinal do Bepe - Parque Nacional da Serra do Itajaí. Região de encosta.","-49.209167","-27.113889","49º12'33''W","27º6'50''S","644","644","LUSC005818","LUSC005818","2014","08","22",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"87","2020-12-04 13:19:29-03","UDESC","LUSC","4055","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","cucullata","Myrceugenia cucullata","D.Legrand","Martins, D.","Martins, D.","321","2008","05","20","Brasil","Santa Catarina","Urupema","Fazenda das Nascentes.","-49.8731002807617","-27.9528007507324",NA,NA,NA,NA,"LUSC004870","LUSC004870",NA,NA,NA,NA,NA,NA,NA,NA,"23096","auto",NA,NA,NA,NA,NA,NA
"88","2020-10-14 10:03:27-03","FURB","FURB","18211","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","cucullata","Myrceugenia cucullata","D.Legrand","Sobral, M","Dreveck, S.; Carneiro, F.E.","1336","2009","12","15","Brasil","Santa Catarina","Joinville","Serra Dona Francisca - SC-301.","-49.0477777","-26.1925","-49.0477777","-26.1925000","27","27","FURB32920","FURB32920","2010","02","03","Florística IFFSC 1048 (Arbusto) Habitat: Floresta Ombrófila Densa; Estágio Avançado; interior do fragmento Habito: arvoreta; Fruto vermelho;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"89","2020-10-14 10:03:27-03","FURB","FURB","27970","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","cucullata","Myrceugenia cucullata","D.Legrand","Sobral, M","Korte, A.; Kniess, A.","4230","2010","01","28","Brasil","Santa Catarina","Taió","Barragem Oeste.","-50.0380555","-27.0922222","-50.0380555","-27.0922222","400","400","FURB32923","FURB32923","2010","08","25","Fito IFFSC 568 /S/12 Habitat: Floresta Ombrófila Densa; Estágio médio de regeneração Habito: arbórea;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"90","2020-10-14 10:03:27-03","FURB","FURB","32541","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","cucullata","Myrceugenia cucullata","D.Legrand","Gasper, AL de","Martins, E.M.; Verdi, M.","7","2010","08","25","Brasil","Paraná","Morretes","Trilha Noroeste / Parque Estadual Pico Marumbi.","-48.9147222","-25.445","-48.9147222","-25.4450000","854","854","FURB32924","FURB32924","2010","11","25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"91","2020-10-14 10:03:27-03","FURB","FURB","45370","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","cucullata","Myrceugenia cucullata","D.Legrand","Sobral, M","Oliveira, A.A. de","829","2015","01","09","Brasil","Santa Catarina","Praia Grande","Fortaleza.","-49.9525","-29.1594444","-49.9525000","-29.1594444","323","323","FURB32922","FURB32922","2015","07","10","Florística Entorno IFFSC 04 Habitat: Floresta Ombrófila Densa; Estágio Avançado; borda de floresta Habito: terrícola; flor amarela",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"92","2020-10-14 10:03:27-03","FURB","FURB","46587","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","cucullata","Myrceugenia cucullata","D.Legrand","Seubert, RC","Seubert, R.C.; Sampaio, D.K.; Hofschneider, E.; Rezini, J.A. & Gebien, W.","49","2014","08","22","Brasil","Santa Catarina","Indaial","Faxinal do Bepe - Parque Nacional da Serra do Itajaí.","-49.2091667","-27.1138889","-49.2091667","-27.1138889","644","644","FURB32921","FURB32921","2014","08","22","Projeto Restaurar Habitat: Floresta Ombrófila Densa Montana; encosta Habito: arvoreta;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"93","2020-10-14 10:03:27-03","FURB","FURB","53388","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","cucullata","Myrceugenia cucullata","D.Legrand","Vieira, F. C. S.","Funez, L.A.","6227","2017","04","24","Brasil","Santa Catarina","Rio dos Cedros","Península Palmeiras.","-49.3388889","-26.6036111","-49.3388889","-26.6036111","647","647","FURB53388","FURB53388","2020","04","17","Frutos imaturos Habitat: Área bosqueada Habito: Árvore",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"94","2020-10-14 10:03:27-03","FURB","FURB","56097","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","cucullata","Myrceugenia cucullata","D.Legrand","Vieira, F. C. S.","Kassner-Filho, A.","1544","2017","11","23","Brasil","Santa Catarina","Guaramirim","Jaqua-açu.","-49.0416666","-26.5336111","-49.0416666","-26.5336111",NA,NA,"FURB56097","FURB56097","2020","04","21","flor branca Habitat: interior do fragmento Habito: árvore",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
