"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","continentOcean","country","preparationType","occurrenceRemarks","barcode","year","locality","imagecode","month","day","stateProvince","county","decimalLongitude","decimalLatitude","identifiedBy","minimumElevationInMeters","maximumElevationInMeters","typeStatus","infraspecificEpithet","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","fieldNumber","individualCount","relatedCatalogItem","previousCatalogNumber","sex"
"99","2021-03-01 16:30:07-03","UNICAMP","UEC","7601","S","Plantae","Magnoliopsida",NA,"Fabaceae","Centrosema","arenarium","Centrosema arenarium","Benth.","Leitão Filho, HF; Andrade, JB; Milanez, AC","7911",NA,"Brazil",NA,"Trepadeira, flores lilases.","UEC153839","1978","Município de Lage Velha, estrada Salinas/P. Azul.","UEC153839","05","25","Minas Gerais",NA,NA,NA,"Andrade, JB",NA,NA,NA,NA,NA,NA,"1978","06",NA,NA,NA,NA,NA,NA,NA,NA,NA
"100","2021-03-01 16:30:07-03","UNICAMP","UEC","7599","S","Plantae","Magnoliopsida",NA,"Fabaceae","Centrosema","arenarium","Centrosema arenarium","Benth.","Shepherd, GJ; Andrade, JB; Kinoshita, LS; Taroda, N","4487",NA,"Brazil",NA,"Trepadeira, flores grandes da cor lilás.","UEC153843","1977","BR 030 Boa Nova/Dario MEira - BA 8km da BR 116.","UEC153843","03","10","Bahia","Boa Nova","-40.2075004577637","-14.3625001907349","Andrade, JB",NA,NA,NA,NA,NA,NA,"1978","07",NA,"31265","auto",NA,NA,NA,NA,NA,NA
"101","2021-03-01 16:30:07-03","UNICAMP","UEC","7600","S","Plantae","Magnoliopsida",NA,"Fabaceae","Centrosema","arenarium","Centrosema arenarium","Benth.","Shepherd, GJ; Andrade, JB; Kinoshita, LS; Taroda, N","4486",NA,"Brazil",NA,"Subarbustivo 60cm, flores grandes lilás.","UEC153837","1977","BR 030 - Boa Nova/Dario Meira, BA, 8km da BR 118","UEC153837","03","10","Bahia","Boa Nova","-40.2075004577637","-14.3625001907349","Andrade, JB",NA,NA,NA,NA,NA,NA,"1978","07",NA,"31265","auto",NA,NA,NA,NA,NA,NA
"102","2021-03-01 16:30:07-03","UNICAMP","UEC","73081","S","Plantae","Magnoliopsida",NA,"Fabaceae","Centrosema","arenarium","Centrosema arenarium","Benth.","Teixeira, WA","23911",NA,"Brazil",NA,"Trepadeira herbácea. Coletada próximo ao viveiro de produção de mudas. M.B.R. Flores lilases.; Campo rupestre.","UEC153835","1994","Pico do Itabirito.","UEC153835","05","06","Minas Gerais","Itabirito","-43.801399230957","-20.2532997131348","Moreira, JLA",NA,NA,NA,NA,NA,NA,"1995","08","22","20553","auto",NA,NA,NA,NA,NA,NA
"103","2021-03-01 16:30:07-03","UNICAMP","UEC","73146","S","Plantae","Magnoliopsida",NA,"Fabaceae","Centrosema","arenarium","Centrosema arenarium","Benth.","Teixeira, WA","26380",NA,"Brazil",NA,"Liana escandente, botões de tonalidade roxa.; Coleta sobre arbusto entre floramentos de hematita do Pico, M.B.R. Campo rupestre.","UEC153841","1995","Pico do Itabirito.","UEC153841","02","25","Minas Gerais","Itabirito","-43.801399230957","-20.2532997131348",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20553","auto",NA,NA,NA,NA,NA,NA
"104","2021-03-01 16:30:07-03","UNICAMP","UEC","7598","S","Plantae","Magnoliopsida",NA,"Fabaceae","Centrosema","arenarium","Centrosema arenarium","Benth.","Leitão Filho, HF; Andrade, JB; Milanez, AC","7936",NA,"Brazil",NA,"Trepadeira, flores lilases.","UEC153838","1978","Saída da cidade rumo São João Del Rei.","UEC153838","05","26","Minas Gerais","Lagoa Dourada","-44.0783004760742","-20.914400100708","Andrade, JB",NA,NA,NA,NA,NA,NA,"1978","06",NA,"18625","auto",NA,NA,NA,NA,NA,NA
"105","2021-03-01 16:30:07-03","UNICAMP","UEC","7603","S","Plantae","Magnoliopsida",NA,"Fabaceae","Centrosema","arenarium","Centrosema arenarium","Benth.","Alcântara, PB; Bufarah, GBG","IZ125",NA,"Brazil",NA,"Trepadeira herbácea.","UEC153840","1977","Alto do Morro - Cristo.","UEC153840","05","12","Minas Gerais","Poços de Caldas","-46.5614013671875","-21.7877998352051","Andrade, JB",NA,NA,NA,NA,NA,NA,"1978","06",NA,"23696","auto",NA,NA,NA,NA,NA,NA
"106","2021-03-01 16:30:07-03","UNICAMP","UEC","7602","S","Plantae","Magnoliopsida",NA,"Fabaceae","Centrosema","arenarium","Centrosema arenarium","Benth.","Alcântara, PB; Bufarah, GBG","IZ125",NA,"Brazil",NA,"Trepadeira herbácea.","UEC153836","1977","Alto do Morro - Cristo.","UEC153836","05","12","Minas Gerais","Poços de Caldas","-46.5614013671875","-21.7877998352051","Andrade, JB",NA,NA,NA,NA,NA,NA,"1978","06",NA,"23696","auto",NA,NA,NA,NA,NA,NA
"107","2021-03-01 16:30:07-03","UNICAMP","UEC","7597","S","Plantae","Magnoliopsida",NA,"Fabaceae","Centrosema","arenarium","Centrosema arenarium","Benth.","Alcântara, PB; Reid, R; Rocha, GL; Oliveira, P","IZ118",NA,"Brazil",NA,"Herbáceo - Prostrada.","UEC153842","1977","Serra São Domingos - Via Teleférico - ao lado do rest. Panorama.","UEC153842","04","28","Minas Gerais","Poços de Caldas","-46.5614013671875","-21.7877998352051","Andrade, JB",NA,NA,NA,NA,NA,NA,"1978","06",NA,"23696","auto",NA,NA,NA,NA,NA,NA
"108","2021-03-01 16:30:07-03","UNICAMP","UEC","7568","S","Plantae","Magnoliopsida",NA,"Fabaceae","Centrosema","brachypodum","Centrosema brachypodum","Benth.","Leitão Filho, HF; Shepherd, GJ; Semir, J; Andrade, JB","4737",NA,"Brazil",NA,"Trepadeira, flores roxas-claras.","UEC152533","1977",NA,"UEC152533","04","14","São Paulo","Apiaí","-49.077222","-24.335278","Queiroz, LP",NA,NA,NA,NA,"-49.077222","-24.335278","1998","09",NA,NA,NA,NA,NA,NA,NA,NA,NA
"109","2021-03-01 16:30:07-03","UNICAMP","UEC","7570","S","Plantae","Magnoliopsida",NA,"Fabaceae","Centrosema","brachypodum","Centrosema brachypodum","Benth.","Leitão Filho, HF; Gibbs, PE; Semir, J","1682",NA,"Brazil",NA,"Trepadeira com flores roxas.; Campo rupestre a beira da mata","UEC152542","1976","Nativo a 15 km ao sul de Itararé, na rodovia Horto-Florestal.","UEC152542","02","10","São Paulo","Itararé","-49.3400001525879","-24.1100006103516","Queiroz, LP",NA,NA,NA,NA,NA,NA,"1998","09",NA,"27729","auto",NA,NA,NA,NA,NA,NA
"110","2019-11-19 14:08:00-03","UFRPE","PEUFR","6981","PreservedSpecimen","Plantae",NA,NA,"Leguminosae-Pap.","Centrosema","arenarium","Centrosema arenarium","(L.) Benth.","A.M. Miranda; F. Esteves","137",NA,"Brasil",NA,"Árvore de 1,50 m de alt.; flores roxas; frutos maduros e imaturos","PEUFR006981","1990","Serra das Éguas, Mina Cordeiro-Tamboril",NA,"02","08","Bahia","Brumado","-41.6652984619141","-14.2035999298096","A. Fernandes",NA,NA,NA,NA,NA,NA,NA,NA,NA,"38387","auto",NA,NA,NA,NA,NA,NA
"111","2020-04-22 16:20:16-03","UFPB","JPB","56742","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Leguminosae","Centrosema","arenarium","Centrosema arenarium","Benth.","Mendes, MS; et al.","1162","Southern America","Brasil",NA,"; HABITAT: Cerrado; DESC: Herbáceo.","JPB0056742","2006","Área da CVRD, Região de Potreiro",NA,"01","05","Minas Gerais","Ouro Preto","-43.5080986022949","-20.2875003814697",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"44599","auto",NA,NA,NA,NA,NA,NA
"112","2019-11-06 09:55:23-03","UFOP","OUPR","18784","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Centrosema","arenarium","Centrosema arenarium","Benth.","Rapalo, J.A.","s.n.",NA,"Brasil",NA,"Escandete e sub-escandente. Flores azul-violaceas. Campo.",NA,"1979","Hargreaves",NA,"12","24","Minas Gerais","Ouro Preto","-43.5080986022949","-20.2875003814697",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"44599","auto",NA,NA,NA,NA,NA,NA
"113","2019-11-06 09:55:23-03","UFOP","OUPR","18785","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Centrosema","arenarium","Centrosema arenarium","Benth.","Badini, J.","s.n.",NA,"Brasil",NA,"Trepadeira. Flores violaceas. Mata.",NA,"1975","Pedra do Amolar",NA,"03","17","Minas Gerais","Ouro Preto","-43.5080986022949","-20.2875003814697",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"44599","auto",NA,NA,NA,NA,NA,NA
"114","2019-12-06 19:29:39-03","UFES","VIES","25687","S","Plantae",NA,NA,"Fabaceae","Centrosema","arenarium","Centrosema arenarium","Benth.","Assis, A.M.; Santos, J.","3294",NA,"Brasil",NA,NA,"VIES025687","2012","APA de Conceição da Barra - Quadrado - restinga.","VIES025687","07","08","Espírito Santo","Conceição da Barra","-39.776389","-18.646111",NA,"20","20",NA,NA,"39º46'35''W","18º38'46''S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"115","2020-04-27 16:09:47-03","UFES","VIES","36588","S","Plantae",NA,NA,"Fabaceae","Centrosema","arenarium","Centrosema arenarium","Benth.","Mota, R.H.; Pereira, W.C.; Torres, L.F.","74",NA,"Brasil",NA,NA,"VIES036588","2019","Parque Estadual Paulo César Vinha. Margem da Rodovia do Sol, sentido Trevo de Setiba.",NA,"01","09","Espírito Santo","Guarapari","-40.426667","-20.605556","Mota, R.H.",NA,NA,NA,NA,"40º25'36''W","20º36'20''S","2019","01","09",NA,NA,NA,NA,NA,NA,NA,NA
"116","2020-04-27 16:09:47-03","UFES","VIES","36589","S","Plantae",NA,NA,"Fabaceae","Centrosema","arenarium","Centrosema arenarium","Benth.","Mota, R.H.; Pereira, W.C.; Torres, L.F.","75",NA,"Brasil",NA,NA,"VIES036589","2019","Parque Estadual Paulo César Vinha. Margem da Rodovia do Sol, sentido Trevo de Setiba.",NA,"01","09","Espírito Santo","Guarapari","-40.426667","-20.605556","Mota, R.H.",NA,NA,NA,NA,"40º25'36''W","20º36'20''S","2019","01","09",NA,NA,NA,NA,NA,NA,NA,NA
"117","2020-04-27 16:09:47-03","UFES","VIES","13082","S","Plantae",NA,NA,"Fabaceae","Centrosema","arenarium","Centrosema arenarium","Benth.","Sena, T.S.N.","6",NA,"Brasil",NA,NA,"VIES013082","1993",NA,"VIES013082","07","05","Bahia","Feira de Santana","-38.9667015075684","-12.2666997909546","K.L. Barreto",NA,NA,NA,NA,NA,NA,"2013","09",NA,"46325","auto",NA,NA,NA,NA,NA,NA
"118","2020-04-27 16:09:47-03","UFES","VIES","22378","S","Plantae",NA,NA,"Fabaceae","Centrosema","arenarium","Centrosema arenarium","Benth.","Assis, A.M.","255",NA,"Brasil",NA,NA,"VIES022378","1997","Parque Estadual Paulo César Vinha.","VIES022378","10","06","Espírito Santo","Guarapari","-40.5110015869141","-20.6580009460449","Assis, A.M.",NA,NA,NA,NA,NA,NA,"1997","10","06","28401","auto",NA,NA,NA,NA,NA,NA
"119","2019-08-16 08:39:20-03","UTFPR","HCF","12954","S","Plantae",NA,NA,"Fabaceae","Centrosema","arenarium","Centrosema arenarium","Benth.","E.L. Siqueira","834",NA,"Brasil",NA,"erva ca. 0,50 m, ereta. Flores vermelhas.",NA,"2013","Fazenda Santa Terezinha",NA,"10","18","BA","Encruzilhada","-41.102611","-14.730833","J. Cordeiro","856","856",NA,NA,"41°06'09,4 W","14°43'51 S","2015",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"120","2019-08-16 08:39:20-03","UTFPR","HCF","10741","S","Plantae",NA,NA,"Fabaceae","Centrosema","arenarium","Centrosema arenarium","Benth.","M.G. Caxambu","4170",NA,"Brasil",NA,"trepadeira volúvel, heliófita. Flores com cálice verde e corola azul.",NA,"2012","ao lado do Hotel Joli",NA,"04","30","SP","Pariquera-Açu","-47.885389","-24.707028","C. Siniscalchi","25","25",NA,NA,"47°53'07,4 W","24°42'25,3 S","2015","09",NA,NA,NA,NA,NA,NA,NA,NA,NA
"121","2021-03-21 19:34:52-03","UFC","EAC","29774","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Centrosema","arenarium","Centrosema arenarium","Benth.","Nunes, E.; Cavalcanti, F.S.","EAC29774","Southern America","Brasil",NA,"Trepadeira.","EAC0029774","2000","Belmonte-Chapada do Araripe.","EAC0029774","06","14","Ceará","Crato","-39.4094009399414","-7.23416996002197","Fernandes, A.; Nunes, E.",NA,NA,NA,NA,NA,NA,"2000","07","03","30071","auto",NA,NA,NA,NA,NA,NA
"122","2021-03-21 19:34:52-03","UFC","EAC","29772","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Centrosema","arenarium","Centrosema arenarium","Benth.","Nunes, E.; Cavalcanti, F.S.","EAC29772","Southern America","Brasil",NA,"Erva escandente.. Flor Roxa","EAC0029772","2000","Belmonte-FLONA-Chapada do Araripe.","EAC0029772","06","14","Ceará","Crato","-39.4094009399414","-7.23416996002197","Fernandes, A.; Nunes, E.",NA,NA,NA,NA,NA,NA,"2000","07","03","30071","auto",NA,NA,NA,NA,NA,NA
"123","2021-03-21 19:34:52-03","UFC","EAC","24726","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Centrosema","arenarium","Centrosema arenarium","Benth.","Cavalcanti, F.S.; Fernandes, A.","s.n.","Southern America","Brasil",NA,"Trepadeira.. Flor Lilás.; Cerradão alterado","EAC0024726","1997","Margem da estrada.","EAC0024726","03","11","Ceará","Crato","-39.4094009399414","-7.23416996002197","Fernandes, A.; Nunes, E.",NA,NA,NA,NA,NA,NA,"1997","04",NA,"30071","auto",NA,NA,NA,NA,NA,NA
"124","2021-03-21 19:34:52-03","UFC","EAC","10351","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Centrosema","arenarium","Centrosema arenarium","Benth.","Fernandes, A.; Martins, P.","EAC10351","Southern America","Brasil",NA,"Arbusto escandente.. Flor Lilás.; Carrasco","EAC0010351","1981","Andrade.","EAC0010351","05","26","Ceará","Guaraciaba do Norte","-40.747501373291","-4.16694021224976","Fernandes, A.; Bezerra, P.",NA,NA,NA,NA,NA,NA,"1981","06","11","39588","auto",NA,NA,NA,NA,NA,NA
"125","2021-03-21 19:34:52-03","UFC","EAC","6777","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Centrosema","arenarium","Centrosema arenarium","Benth.","Fernandes, A.; Martins, P.; Nunes, E.","EAC6777","Southern America","Brasil",NA,"Subarbusto volúvel.; Mata seca.","EAC0006777","1979","entre Novo Oriente e São Miguel do Tapuio (Serra da Ibiapaba)","EAC0006777","07","25","Ceará","Novo Oriente","-40.7742004394531","-5.53444004058838","Fernandes, A.; Bezerra, P.",NA,NA,NA,NA,NA,NA,"1979","09","20","28544","auto",NA,NA,NA,NA,NA,NA
"126","2021-03-21 19:34:52-03","UFC","EAC","10033","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Centrosema","arenarium","Centrosema arenarium","Benth.","Fernandes, A.; Del'Arco, M.R.","EAC10033","Southern America","Brasil",NA,". Flor Violácea.","EAC0010033","1981","Estação Ecológica de Uruçuí-Una","EAC0010033","04","16","Piauí","Ribeiro Gonçalves","-45.2421989440918","-7.55833005905151","Fernandes, A.; Bezerra, P.",NA,NA,NA,NA,NA,NA,"1981","04","28","121004","auto",NA,NA,NA,NA,NA,NA
"127","2021-03-21 19:34:52-03","UFC","EAC","14633","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Centrosema","arenarium","Centrosema arenarium","Benth.","Zardini, E.M.; Fernandes, A.","50173","Southern America","Brasil",NA,". Flor Vinho.; Mata","EAC0014633","1985","CE-090, 8 Km de Crato.","EAC0014633","02","15","Ceará","Crato","-39.833333","-7.25","Fernandes, A.","800","800",NA,NA,"-39.833333","-7.25","1985",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"128","2021-03-21 19:34:52-03","UFC","EAC","22811","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Centrosema","arenarium","Centrosema arenarium","Benth.","Andrade, M.; Cavada, B.S.","s.n.","Southern America","Brasil",NA,NA,"EAC0022811","1995","Entre Seabra e Lençois.","EAC0022811","04","29","Bahia",NA,NA,NA,"Nunes, E.",NA,NA,NA,NA,NA,NA,"1995",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"129","2021-03-21 19:34:52-03","UFC","EAC","2291","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Centrosema","arenarium","Centrosema arenarium","Benth.","Fernandes, A.","EAC2291","Southern America","Brasil",NA,"Trepadeira.","EAC0002291","1971","Serra Grande, Inhuçu","EAC0002291","07","24","Ceará",NA,NA,NA,"Fernandes, A.",NA,NA,NA,NA,NA,NA,"1979","09","20",NA,NA,NA,NA,NA,NA,NA,NA
"130","2021-03-21 19:34:52-03","UFC","EAC","6660","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Centrosema","arenarium","Centrosema arenarium","Benth.","Fernandes, A.; Matos, F.J.A.","EAC6660","Southern America","Brasil",NA,"Subarbusto ereto de ramos escandentes..","EAC0006660","1979","Arredores de Remígio (Serra da Borborema).","EAC0006660","07","04","Paraíba",NA,NA,NA,"Fernandes, A.; Bezerra, P.",NA,NA,NA,NA,NA,NA,"1979","09","20",NA,NA,NA,NA,NA,NA,NA,NA
"131","2021-03-21 19:34:52-03","UFC","EAC","18355","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Centrosema","arenarium","Centrosema arenarium","Benth.","Miranda, A.M.; Esteves, F.","137","Southern America","Brasil",NA,"Arbustos, 1,5m.. Flor Roxa.","EAC0018355","1990","Serra das Éguas.","EAC0018355","02","08","Bahia","Brumado","-41.6652984619141","-14.2035999298096","Fernandes, A.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"38387","auto",NA,NA,NA,NA,NA,NA
"132","2021-03-21 19:34:52-03","UFC","EAC","31414","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Centrosema","arenarium","Centrosema arenarium","Benth.","Silveira, E.R.","s.n.","Southern America","Brasil",NA,"Subarbusto. Fruto Verde","EAC0031414","2002","Belmonte.","EAC0031414","02","22","Ceará","Crato","-39.4094009399414","-7.23416996002197","Fernandes, A.; Nunes, E.",NA,NA,NA,NA,NA,NA,"2002","04","08","30071","auto",NA,NA,NA,NA,NA,NA
"133","2021-03-21 19:34:52-03","UFC","EAC","26609","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Centrosema","arenarium","Centrosema arenarium","Benth.","Figueiredo, M.A.; Lima-Verde, L.W.","s.n.","Southern America","Brasil",NA,"Erva.. Flor Lilás.; Cerradão","EAC0026609","1998","Belmonte-Chapada do Araripe, Estrada Belmonte-Sítio Moreiras.","EAC0026609","03","31","Ceará","Crato","-39.4094009399414","-7.23416996002197","Fernandes, A.; Nunes, E.",NA,NA,NA,NA,NA,NA,"1998","08","26","30071","auto",NA,NA,NA,NA,NA,NA
"134","2021-03-21 19:34:52-03","UFC","EAC","24696","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Centrosema","arenarium","Centrosema arenarium","Benth.","Fernandes, A.","EAC24696","Southern America","Brasil",NA,"Subescandente.. Flor Roxeada.; Cerradão","EAC0024696","1997","Encosta da Chapada do Araripe.","EAC0024696","03","11","Ceará","Crato","-39.4094009399414","-7.23416996002197","Fernandes, A.; Nunes, E.",NA,NA,NA,NA,NA,NA,"1997","03","17","30071","auto",NA,NA,NA,NA,NA,NA
"135","2021-03-21 19:34:52-03","UFC","EAC","16572","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Centrosema","arenarium","Centrosema arenarium","Benth.","Nunes, E.","EAC16572","Southern America","Brasil",NA,". Flor Vinho.","EAC0016572","1990","Estrada do Lameiro.","EAC0016572","07","10","Ceará","Crato","-39.4094009399414","-7.23416996002197","Fernandes, A.; Nunes, E.",NA,NA,NA,NA,NA,NA,"1990","07","26","30071","auto",NA,NA,NA,NA,NA,NA
"136","2021-03-21 19:34:52-03","UFC","EAC","6302","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Centrosema","arenarium","Centrosema arenarium","Benth.","Fernandes, A.; Lima, A.","EAC6302","Southern America","Brasil",NA,"Trepadeira; flor roxa.; Cerrado.","EAC0006302","1979","entre Campo da Cruz e Guaraciaba do Norte, Serra da Ibiapaba.","EAC0006302","06","02","Ceará","Guaraciaba do Norte","-40.747501373291","-4.16694021224976","Fernandes, A.; Bezerra, P.",NA,NA,NA,NA,NA,NA,"1979","09","20","39588","auto",NA,NA,NA,NA,NA,NA
"137","2021-03-21 19:34:52-03","UFC","EAC","6562","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Centrosema","arenarium","Centrosema arenarium","Benth.","Fernandes, A.; Martins, P.; Matos, F.J.A.","EAC6562","Southern America","Brasil",NA,"Arbusto.. Flor Roxa.; Cerrado","EAC0006562","1979","Serra da Ibiapaba.","EAC0006562","06","15","Ceará","Guaraciaba do Norte","-40.747501373291","-4.16694021224976","Fernandes, A.; Bezerra, P.",NA,NA,NA,NA,NA,NA,"1979","09","20","39588","auto",NA,NA,NA,NA,NA,NA
"138","2021-03-21 19:34:52-03","UFC","EAC","8388","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Centrosema","arenarium","Centrosema arenarium","Benth.","Fernandes, A.; Nunes, E.","EAC8388","Southern America","Brasil",NA,"Trepadeira. Flor Roxa.; Mata seca","EAC0008388","1980","Ente Novo Oriente e São Miguel do Tapuio.","EAC0008388","04","16","Ceará","Novo Oriente","-40.7742004394531","-5.53444004058838","Fernandes, A.; Bezerra, P.",NA,NA,NA,NA,NA,NA,"1980","05","13","28544","auto",NA,NA,NA,NA,NA,NA
"139","2021-03-21 19:34:52-03","UFC","EAC","10007","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Centrosema","arenarium","Centrosema arenarium","Benth.","Fernandes, A.; Del'Arco, M.R.","EAC10007","Southern America","Brasil",NA,"Trepadeira.. Flor Violácea.","EAC0010007","1981","Estação Ecológica de Uruçuí-Una","EAC0010007","04","15","Piauí","Ribeiro Gonçalves","-45.2421989440918","-7.55833005905151","Fernandes, A.; Bezerra, P.",NA,NA,NA,NA,NA,NA,"1981","04","23","121004","auto",NA,NA,NA,NA,NA,NA
"140","2020-12-21 16:25:42-03","MBM","MBM","150160","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Centrosema","arenarium","Centrosema arenarium","Benth.","Hatschbach, G.; Hatschbach, M.; Barboza, E.; Hatschbach, M.; Barboza, E.","56635","Southern America","Brazil",NA,NA,"MBM150160","1992","Rod. BR-040, trevo para Tanque Novo","MBM150160","04","05","Bahia","Igaporã","-42.7141990661621","-13.7733001708984","Lewis, J.P.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"31978","auto",NA,NA,NA,NA,NA,NA
"141","2020-12-21 16:25:42-03","MBM","MBM","258678","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Centrosema","arenarium","Centrosema arenarium","Benth.","Barreto, M.","10695","Southern America","Brazil",NA,NA,"MBM258678","1940","Serra do Rola Moça, divisa Betim - Brumadinho","MBM258678","03","05","Minas Gerais","Betim","-44.198299407959","-19.9678001403809","Barreto, M.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"15199","auto",NA,NA,NA,NA,NA,NA
"142","2020-12-21 16:25:42-03","MBM","MBM","399699","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Centrosema","arenarium","Centrosema arenarium","Benth.","Siqueira, E.L.","834","Southern America","Brazil",NA,"Erva ca. 0,50m, ereta. Flores vermelhas.; Relevo: suave-ondulado.","MBM399699","2013","Fazenda Santa Terezinha","MBM399699","10","18","Bahia","Encruzilhada","-41.102611","-14.730833","Cordeiro, J.","856","856",NA,NA,"-41.102611","-14.730833","2015",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"143","2020-12-21 16:25:42-03","MBM","MBM","413246","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Centrosema","arenarium","Centrosema arenarium","Benth.","Snak, C.; Barbosa, A.R.; Silva, C.; Rando, J.G.; Barbosa, A.R.; Silva, C.; Rando, J.G.","804","Southern America","Brazil",NA,"Arbusto ereto com as extremidades volúvel. Folíolo membranáceo, discolor. Cálice verde-vináceo, corola lilás.","MBM413246","2011","BR - 242, entre o trevo para Palmeiras e o Morro do Pai Inácio, nas margens das rodovia.","MBM413246","10","27","Bahia","Palmeiras","-41.551667","-12.444722","Barreto, K.L.","737","737",NA,NA,"-41.551667","-12.444722",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"144","2020-12-21 16:25:42-03","MBM","MBM","413247","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Centrosema","arenarium","Centrosema arenarium","Benth.","Snak, C.; Barbosa, A.R.; Silva, C.; Rando, J.G.; Barbosa, A.R.; Silva, C.; Rando, J.G.","803","Southern America","Brazil",NA,"Arbusto, cerca de 1 m de altura. Folíolo cartáceo, discolor. Cálice verde-vináceo, corola lilás.","MBM413247","2011","BR - 242, entre o trevo para Palmeiras e o Morro do Pai Inácio, nas margens das rodovia.","MBM413247","10","27","Bahia","Palmeiras","-41.551667","-12.444722","Barreto, K.L.","737","737",NA,NA,"-41.551667","-12.444722",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"145","2020-12-21 16:25:42-03","MBM","MBM","69740","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Centrosema","arenarium","Centrosema arenarium","Benth.","Duarte, A.P.","5965","Southern America","Brazil",NA,NA,"MBM069740","1961","Porto Seguro","MBM069740","08","22","Bahia","Porto Seguro","-39.0647010803223","-16.4496994018555","Barroso, G.M.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"68835","auto",NA,NA,NA,NA,NA,NA
"146","2020-12-21 16:25:42-03","MBM","MBM","320799","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Centrosema","arenarium","Centrosema arenarium","Benth.","Mello-Silva, R.; Arbo, M.M.; Nunes, J.V.C.; Arbo, M.M.; Nunes, J.V.C.","761","Southern America","Brazil",NA,"Trepadeira. folhas pouco discolores. Cálice verde com nervuras cor-de-vinho. Estandarte alvo, arroxxeado na face abaxial e lilás na adaxíal, esta com mancha creme no centro. As outras pétalas liláses.","MBM320799","1992","Rodovia BR-251, Extremidade norte da Serra da Bocaína, próximo à nascente do Rio Ventania","MBM320799","09","20","Minas Gerais","Grão Mogol","-42.8897018432617","-16.5594005584717","Queiroz, L.P.","920","920",NA,NA,NA,NA,"1996",NA,NA,"67219","auto",NA,NA,NA,NA,NA,NA
"147","2020-12-21 16:25:42-03","MBM","MBM","62941","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Centrosema","arenarium","Centrosema arenarium","Benth.","Lira, C.M.S.","33","Southern America","Brazil",NA,NA,"MBM062941","1979","Nova Friburgo","MBM062941","02","12","Rio de Janeiro","Nova Friburgo","-42.5311012268066","-22.2819004058838","Fevereiro, V.P.B.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"33190","auto",NA,NA,NA,NA,NA,NA
