"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","occurrenceRemarks","barcode","imagecode","continentOcean","preparationType","previousCatalogNumber","phylum","order","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","typeStatus","fieldNumber","infraspecificEpithet","class","individualCount","relatedCatalogItem","sex"
"45","2019-11-06 09:56:36-03","UFOP","OUPR","31959","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","argyrogyna","Mollinedia argyrogyna","Perkins","Pignal, M.","2019",NA,NA,"Pedrosa, L.G.","789","2018","09","14","Brasil","Minas Gerais","Ouro Preto","Parque Estadual do Itacolomi","-43.5080986022949","-20.2875003814697",NA,NA,"Arvoreta, ca. 4m. Flores esverdeadas, pouco vistosas; estaminadas, aclamídeas, caliptra verde. Grota em campo rupestre.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"44599","auto",NA,NA,NA,NA,NA,NA,NA
"46","2020-10-14 10:03:13-03","FURB","FURB","24445","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","argyrogyna","Mollinedia argyrogyna","Perkins","Oliveira, AA de","2011","01","26","Dreveck, S.; Carneiro, F.E.","2070","2010","04","08","Brasil","Santa Catarina","Araquari","Canudo / WEG Floresta.","-48.6888889","-26.5525","-48.6888889","-26.5525000","Florística IFFSC 913 (Arbusto) Habitat: Floresta Ombrófila Densa de Terras Baixas; Estágio Médio; interior do fragmento Habito: arbustiva; Fruto vinho;","FURB31298","FURB31298",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","2020-10-14 10:03:13-03","FURB","FURB","25430","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","argyrogyna","Mollinedia argyrogyna","Perkins","Oliveira, AA de","2011","01","26","Dreveck, S.","2214","2010","05","14","Brasil","Santa Catarina","Benedito Novo","Alta Santa Maria.","-49.4075","-26.7275","-49.4075000","-26.7275000","Florística IFFSC 803 (Arbusto) Habitat: Floresta Ombrófila Densa; Estágio médio de regeneração; interior do fragmento Habito: arbusto; Fruto verde;","FURB31299","FURB31299",NA,NA,NA,NA,NA,"560","560",NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2020-10-14 10:03:13-03","FURB","FURB","25949","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","argyrogyna","Mollinedia argyrogyna","Perkins","Peixoto, AL","2011","01","24","Stival-Santos, A.; Legal, E.; Meyer, D. & Silveira, S.","2577","2010","04","24","Brasil","Santa Catarina","Angelina","Barra Clara.","-49.14","-27.54","-49.1400000","-27.5400000","Florística IFFSC 347 (Arbusto) Habitat: Floresta Ombrófila Densa; Estágio médio de regeneração; interior do fragmento Habito: arbusto; Fruto roxo;","FURB31301","FURB31301",NA,NA,NA,NA,NA,"630","630",NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2020-10-14 10:03:13-03","FURB","FURB","25953","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","argyrogyna","Mollinedia argyrogyna","Perkins","Peixoto, AL","2011","01","24","Dreveck, S.","2237","2010","05","27","Brasil","Santa Catarina","Doutor Pedrinho","Alto Benedito.","-49.5","-26.64","-49.5000000","-26.6400000","Florística IFFSC 857 (Arbusto) Habitat: Floresta Ombrófila Densa; Estágio Médio; interior do fragmento Habito: arbustiva; Fruto verde;","FURB02354","FURB02354",NA,NA,NA,NA,NA,"900","900",NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2020-10-14 10:03:13-03","FURB","FURB","26475","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","argyrogyna","Mollinedia argyrogyna","Perkins","Oliveira, AA de","2011","01","26","Vieira, F.C.S.; Carvalho, R.J. de; Pellens, G.C. & Tomporowisky, H.","2192","2010","05","14","Brasil","Santa Catarina","Massaranduba","Serra do Jacú.","-49.05","-26.55","-49.0500000","-26.5500000","Florística IFFSC 909","FURB31300","FURB31300",NA,NA,NA,NA,NA,"638","638",NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2020-10-14 10:03:13-03","FURB","FURB","48687","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","argyrogyna","Mollinedia argyrogyna","Perkins","Oliveira, AA de","2015","10","24","Oliveira, A.A. de","2648","2015","10","24","Brasil","Santa Catarina","Jaraguá do Sul","Santa Luzia.","-49.1397222","-26.3680556","-49.1397222","-26.3680556",NA,"FURB48687","FURB48687",NA,NA,NA,NA,NA,"205","205",NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2020-10-14 10:03:13-03","FURB","FURB","12126","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","argyrogyna","Mollinedia argyrogyna","Perkins","Oliveira, AA de","2011","01","26","Uller, H.F.; Uller, G.R.","159","2009","05","16","Brasil","Santa Catarina","Indaial","Morro do Barão.","-49.2317008972168","-26.8978004455566",NA,NA,NA,"FURB31297","FURB31297",NA,NA,NA,NA,NA,NA,NA,"29534","auto",NA,NA,NA,NA,NA,NA,NA
"53","2021-03-16 17:53:08-03","UCS","HUCS","50215","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","argyrogyna","Mollinedia argyrogyna","Perkins","Oliveira, A.A. de","2011","01","26","Uller, H.F.","159","2009","05","16","Brasil","Santa Catarina","Indaial","Morro do Barão","-49.2317008972168","-26.8978004455566",NA,NA,"arvoreta; fruto roxo; beira da estrada",NA,NA,NA,NA,NA,"Angiospermae","Laurales",NA,NA,"29534","auto",NA,NA,NA,NA,NA,NA,NA
"54","2021-03-16 17:53:08-03","UCS","HUCS","25008","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","argyrogyna","Mollinedia argyrogyna","Perkins","Ribas, O.S.","2004",NA,NA,"Silva, J.M.","4067","2004","05","16","Brasil","Paraná","Campina Grande do Sul","Sera Ibitiraquire - trilha para o Pico Caratuva","-49.0553016662598","-25.3055992126465",NA,NA,"árvore 5m, fruto imaturo; floresta atlântica",NA,NA,NA,NA,NA,"Angiospermae","Laurales",NA,NA,"55154","auto",NA,NA,NA,NA,NA,NA,NA
"55","2019-12-06 19:29:58-03","UFES","VIES","34781","S","Plantae","Monimiaceae","Mollinedia","argyrogyna","Mollinedia argyrogyna","Perkins","E.J. Lírio","2016",NA,NA,"Araújo, E.A.","448","2015","10",NA,"Brasil","Espírito Santo","Ibitirama","Santa Marta. Parcela 04, indivíduo 530. Parque Nacional do Caparaó","-41.751389","-20.490278","41º45'5''W","20º29'25''S",NA,"VIES034781","VIES034781",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2019-09-24 16:41:22-03","UTFPR","HCF","29456","S","Plantae","Monimiaceae","Mollinedia","argyrogyna","Mollinedia argyrogyna","Perkins","A.L. Peixoto","2011","01","24","A. Stival-Santos","2577","2010","04","24","Brasil","SC","Angelina","Barra Clara","-49.14","-27.54","49°08'24 W","27°32'24 S","arbusto, fruto roxo. Em estágio médio de regeneração. No interior do fragmento.",NA,NA,NA,NA,NA,NA,NA,"630","630",NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2020-06-29 09:31:12-03","UFRRJ","RBR","10288","S","Plantae","Monimiaceae","Mollinedia","argyrogyna","Mollinedia argyrogyna","Perkins","A.L. Peixoto","1997","05",NA,"J.Y. Tamashiro; F.A.M. Santos, R. Goldenberg, R. Belinello","499","1994","08","16","Brasil","São Paulo","Joanópolis","Cachoeira dos Pretos.","-46.2700004577637","-22.9300003051758",NA,NA,NA,"RBR00010288",NA,NA,NA,NA,NA,NA,NA,NA,"22329","auto",NA,NA,NA,NA,NA,NA,NA
"58","2020-06-29 09:31:12-03","UFRRJ","RBR","12325","S","Plantae","Monimiaceae","Mollinedia","argyrogyna","Mollinedia argyrogyna","Perkins",NA,NA,NA,NA,"R. Mello-Silva; A.M. Giuliette, J.R. Pirani, M. Meguro","s/nºs.n.","1986","05","03","Brasil","Minas Gerais","Santana do Riacho","Km 128 da rodovia Belo Horizonte- Conceição do Mato Dentro","-43.7144012451172","-19.1688995361328",NA,NA,NA,"RBR00012325",NA,NA,NA,NA,NA,NA,NA,NA,"26557","auto",NA,NA,NA,NA,NA,NA,NA
"59","2020-06-29 09:31:12-03","UFRRJ","RBR","7444","S","Plantae","Monimiaceae","Mollinedia","argyrogyna","Mollinedia argyrogyna","Perkins",NA,NA,NA,NA,"R. Kummrow; P.I. Oliveira","2333","1983","09","30","Brasil","Santa Catarina","Garuva","Palmital","-48.8549995422363","-26.0266990661621",NA,NA,NA,"RBR00007444",NA,NA,NA,NA,NA,NA,NA,NA,"22441","auto",NA,NA,NA,NA,NA,NA,NA
"60","2020-06-29 09:31:12-03","UFRRJ","RBR","11375","S","Plantae","Monimiaceae","Mollinedia","argyrogyna","Mollinedia argyrogyna","Perkins",NA,NA,NA,NA,"J.R. Stehmann; D. Zappi","s/ns.n.","1990","09","11","Brasil","Minas Gerais","Santa Bárbara","Serra do Caraça. Trilha para a gruta do Padre Caio.","-43.4152984619141","-19.959400177002",NA,NA,NA,"RBR00011375",NA,NA,NA,NA,NA,NA,NA,NA,"33136","auto",NA,NA,NA,NA,NA,NA,NA
"61","2020-06-29 09:31:12-03","UFRRJ","RBR","11377","S","Plantae","Monimiaceae","Mollinedia","argyrogyna","Mollinedia argyrogyna","Perkins","A.L. Peixoto","2003","09",NA,"R. Silva; T.S.M. Grandi","2064","1985","10","05","Brasil","Minas Gerais","Serra da Moeda",NA,NA,NA,NA,NA,NA,"RBR00011377",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2020-06-29 09:31:12-03","UFRRJ","RBR","7443","S","Plantae","Monimiaceae","Mollinedia","argyrogyna","Mollinedia argyrogyna","Perkins","A.L. Peixoto","1991",NA,NA,"J.B. Baitello","229","1987","12","04","Brasil","São Paulo","Serra da Cantareira","Região do Pinheirinho,na beira da estrada de acesso.",NA,NA,NA,NA,NA,"RBR00007443",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2020-06-29 09:31:12-03","UFRRJ","RBR","7439","S","Plantae","Monimiaceae","Mollinedia","argyrogyna","Mollinedia argyrogyna","Perkins",NA,NA,NA,NA,"S.V.A. Pessoa","s.n.","1988","07","26","Brasil","Rio de Janeiro","Rio de Janeiro","Jardim Botânico do Rio de Janeiro.","-43.2075004577637","-22.9027996063232",NA,NA,NA,"RBR00007439",NA,NA,NA,NA,NA,NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA
"64","2020-06-29 09:31:12-03","UFRRJ","RBR","7441","S","Plantae","Monimiaceae","Mollinedia","argyrogyna","Mollinedia argyrogyna","Perkins",NA,NA,NA,NA,"H.C. Lima","s.n.","1988","07","22","Brasil","Rio de Janeiro","Rio de Janeiro","Jardim Botânico do Rio de Janeiro.","-43.2075004577637","-22.9027996063232",NA,NA,NA,"RBR00007441",NA,NA,NA,NA,NA,NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA
"65","2020-06-29 09:31:12-03","UFRRJ","RBR","7440","S","Plantae","Monimiaceae","Mollinedia","argyrogyna","Mollinedia argyrogyna","Perkins",NA,NA,NA,NA,"G. Martinelli","12863","1988","05","12","Brasil","Rio de Janeiro","Nova Friburgo","Macaé de Cima","-42.5311012268066","-22.2819004058838",NA,NA,NA,"RBR00007440",NA,NA,NA,NA,NA,NA,NA,NA,"33190","auto",NA,NA,NA,NA,NA,NA,NA
"66","2020-06-29 09:31:12-03","UFRRJ","RBR","7438","S","Plantae","Monimiaceae","Mollinedia","argyrogyna","Mollinedia argyrogyna","Perkins",NA,NA,NA,NA,"I.A. Araujo; M. Peron, C.M. Vieira","62","1989","08","17","Brasil","Rio de Janeiro","Nova Friburgo","'Macaè de cima,sìtio Sophronites,parcela do projeto Mata Atlântica/JBRB'","-42.5311012268066","-22.2819004058838",NA,NA,NA,"RBR00007438",NA,NA,NA,NA,NA,NA,NA,NA,"33190","auto",NA,NA,NA,NA,NA,NA,NA
"67","2020-06-29 09:31:12-03","UFRRJ","RBR","7437","S","Plantae","Monimiaceae","Mollinedia","argyrogyna","Mollinedia argyrogyna","Perkins",NA,NA,NA,NA,"A.L. Peixoto","1613","1981","12","01","Brasil","Minas Gerais","Poços de Caldas","Mata da Colina.","-46.5614013671875","-21.7877998352051",NA,NA,NA,"RBR00007437",NA,NA,NA,NA,NA,NA,NA,NA,"23696","auto",NA,NA,NA,NA,NA,NA,NA
"68","2020-06-29 09:31:12-03","UFRRJ","RBR","11376","S","Plantae","Monimiaceae","Mollinedia","argyrogyna","Mollinedia argyrogyna","Perkins","A.L. Peixoto","2001",NA,NA,"J.A. Lombardi; F.R.N. Toledo","423","1993","09","24","Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó.","-43.7144012451172","-19.1688995361328",NA,NA,NA,"RBR00011376",NA,NA,NA,NA,NA,NA,NA,NA,"26557","auto",NA,NA,NA,NA,NA,NA,NA
"69","2020-12-21 16:35:42-03","MBM","MBM","299275","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","argyrogyna","Mollinedia argyrogyna","Perkins","Fiaschi, P.",NA,NA,NA,"Fiaschi, P.; et al.; et al.","400","2000","07","31","Brazil","Minas Gerais","Diamantina","Rod. BR-259","-43.6002998352051","-18.2493991851807",NA,NA,NA,"MBM299275","MBM299275","Southern America",NA,NA,NA,NA,NA,NA,"101169","auto",NA,NA,NA,NA,NA,NA,NA
"70","2020-12-21 16:35:42-03","MBM","MBM","201075","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","argyrogyna","Mollinedia argyrogyna","Perkins","Hatschbach, G.",NA,NA,NA,"Silva, J.M.; Ribas, O.S.; Deodato, F.; Ribas, O.S.; Deodato, F.","1698",NA,NA,NA,"Brazil","Paraná","Campina Grande do Sul","Serra do Ibitiraquire, subida ao Pico Paraná","-49.0553016662598","-25.3055992126465",NA,NA,NA,"MBM201075","MBM201075","Southern America",NA,NA,NA,NA,NA,NA,"55154","auto",NA,NA,NA,NA,NA,NA,NA
"71","2020-12-21 16:35:42-03","MBM","MBM","306490","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","argyrogyna","Mollinedia argyrogyna","Perkins","Ribas, O.S.",NA,NA,NA,"Silva, J.M.; Ribas, O.S.; Lima, L.R.; Ribas, O.S.; Lima, L.R.","4067","2004","05","16","Brazil","Paraná","Campina Grande do Sul","Serra do Ibitiraquire, trilha para o Pico Caratuva","-49.0553016662598","-25.3055992126465",NA,NA,NA,"MBM306490","MBM306490","Southern America",NA,NA,NA,NA,NA,NA,"55154","auto",NA,NA,NA,NA,NA,NA,NA
"72","2020-12-21 16:35:42-03","MBM","MBM","301127","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","argyrogyna","Mollinedia argyrogyna","Perkins","Ribas, O.S.",NA,NA,NA,"Mocochinski, A.Y.; et al.; et al.","224","2002","12","20","Brazil","Paraná","Guaraqueçaba","Serra Gigante","-48.3288993835449","-25.3066997528076",NA,NA,NA,"MBM301127","MBM301127","Southern America",NA,NA,NA,NA,NA,NA,"37295","auto",NA,NA,NA,NA,NA,NA,NA
"73","2020-12-21 16:35:42-03","MBM","MBM","243946","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","argyrogyna","Mollinedia argyrogyna","Perkins","Hatschbach, G.",NA,NA,NA,"Barboza, E.; Abe, L.M.; Abe, L.M.","413",NA,NA,NA,"Brazil","Paraná","Tunas do Paraná","Pacas, arredores","-49.0858001708984","-24.9743995666504",NA,NA,NA,"MBM243946","MBM243946","Southern America",NA,NA,NA,NA,NA,NA,"41885","auto",NA,NA,NA,NA,NA,NA,NA
"74","2020-12-21 16:35:42-03","MBM","MBM","427716","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","argyrogyna","Mollinedia argyrogyna","Perkins","Oliveira, A.A.","2011","01","26","Uller, H.F.; Uller, G.R.; Uller, G.R.","159","2009","05","16","Brazil","Santa Catarina","Indaial","Morro do Barão","-49.2317008972168","-26.8978004455566",NA,NA,"Arvoreta. Fruto roxo.; Beira da estrada.","MBM427716",NA,"Southern America",NA,NA,NA,NA,NA,NA,"29534","auto",NA,NA,NA,NA,NA,NA,NA
"75","2020-12-21 16:35:42-03","MBM","MBM","296252","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","argyrogyna","Mollinedia argyrogyna","Perkins","Ribas, O.S.",NA,NA,NA,"Silva, J.M.; Lima, L.R.; Lima, L.R.","4067","2004","05","16","Brazil","Paraná","Campina Grande do Sul","Serra do Ibitiraquire, trilha para o Pico Caratuva","-49.0553016662598","-25.3055992126465",NA,NA,NA,"MBM296252","MBM296252","Southern America",NA,NA,NA,NA,NA,NA,"55154","auto",NA,NA,NA,NA,NA,NA,NA
"76","2020-12-21 16:35:42-03","MBM","MBM","4017","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","argyrogyna","Mollinedia argyrogyna","Perkins","Peixoto, A.L.",NA,NA,NA,"Hatschbach, G.","14619",NA,NA,NA,"Brazil","Paraná","Campina Grande do Sul","Sítio do Belizário","-49.0553016662598","-25.3055992126465",NA,NA,NA,"MBM004017","MBM004017","Southern America",NA,NA,NA,NA,NA,NA,"55154","auto",NA,NA,NA,NA,NA,NA,NA
"77","2016-04-13 15:13:43-03","MNHN","RECOLNAT_MNHN_P","P00053219","PreservedSpecimen",NA,"Monimiaceae","Mollinedia","argyrogyna","Mollinedia argyrogyna","Perkins","Pignal",NA,NA,NA,"Glaziou, A.",NA,"1867","10","9","Brésil","Rio de Janeiro",NA,"St. Louis (los Orgoes)",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00053219' target='other'> <mi>dwc_moreinfo</mi></a>","P00053219","P00053219_01",NA,"hb",NA,NA,NA,NA,NA,NA,NA,"isosyntype","1591",NA,NA,NA,NA,NA
"78","2016-01-20 14:37:14-02","MNHN","RECOLNAT_MNHN_P","P00080169","PreservedSpecimen",NA,"Monimiaceae","Mollinedia","argyrogyna","Mollinedia argyrogyna","Perkins","Perkins",NA,NA,NA,"Schwacke, C.A.W.",NA,"1895","7","23","Brésil",NA,NA,"(Minas) Ouro Preto",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00080169' target='other'> <mi>dwc_moreinfo</mi></a>","P00080169","P00080169_01",NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,"11541",NA,NA,NA,NA,NA
"79","2016-01-20 14:37:12-02","MNHN","RECOLNAT_MNHN_P","P00080175","PreservedSpecimen",NA,"Monimiaceae","Mollinedia","argyrogyna","Mollinedia argyrogyna","Perkins","Pignal",NA,NA,NA,"Glaziou, A.",NA,"1888","10","21","Brésil",NA,NA,"(Rio Jan.) Alto Macahé, en haut de la serra",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00080175' target='other'> <mi>dwc_moreinfo</mi></a>","P00080175","P00080175_01",NA,"hb",NA,NA,NA,NA,NA,NA,NA,"syntype","17768 a",NA,NA,NA,NA,NA
"80","2019-07-24 17:41:47-03","MNHN","RECOLNAT_MNHN_P","P00080176","PreservedSpecimen",NA,"Monimiaceae","Mollinedia","argyrogyna","Mollinedia argyrogyna","Perkins","Pignal",NA,NA,NA,"Glaziou, A.",NA,"1867","10","9","Brésil","Rio de Janeiro",NA,"St. Louis (los Orgoes)",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00080176' target='other'> <mi>dwc_moreinfo</mi></a>","P00080176","P00080176_01",NA,"hb",NA,NA,NA,NA,NA,NA,NA,"syntype","1591",NA,NA,NA,NA,NA
"81","2017-11-29 16:50:42-02","MNHN","RECOLNAT_MNHN_P","P00080170","PreservedSpecimen",NA,"Monimiaceae","Mollinedia","argyrogyna","Mollinedia argyrogyna tomentosa","Glaz. ined.",NA,NA,NA,NA,"Glaziou, A.",NA,"1884","6","24","Brésil",NA,NA,"(Minas) Campo de S. Sebastiao",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00080170' target='other'> <mi>dwc_moreinfo</mi></a>","P00080170","P00080170_01",NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,"15422","tomentosa",NA,NA,NA,NA
"82","2017-11-29 16:50:42-02","MNHN","RECOLNAT_MNHN_P","P00080173","PreservedSpecimen",NA,"Monimiaceae","Mollinedia","argyrogyna","Mollinedia argyrogyna tomentosa","Glaz. ined.",NA,NA,NA,NA,"Glaziou, A.",NA,"1884","6","24","Brésil",NA,NA,"(Minas) Campo de S. Sebastiao",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00080173' target='other'> <mi>dwc_moreinfo</mi></a>","P00080173","P00080173_01",NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,"15422","tomentosa",NA,NA,NA,NA
"83","2016-01-20 14:37:12-02","MNHN","RECOLNAT_MNHN_P","P00080174","PreservedSpecimen",NA,"Monimiaceae","Mollinedia","argyrogyna","Mollinedia argyrogyna tomentosa","Glaz. ined.",NA,NA,NA,NA,"Glaziou, A.",NA,"1884","6","24","Brésil",NA,NA,"(Minas) Campo de S. Sebastiao",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00080174' target='other'> <mi>dwc_moreinfo</mi></a>","P00080174","P00080174_01",NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,"15422","tomentosa",NA,NA,NA,NA
"84","2016-01-07 02:09:03-02","MNHN","RECOLNAT_MNHN_P","P01052287","PreservedSpecimen",NA,"Monimiaceae","Mollinedia","argyrogyna","Mollinedia argyrogyna","Perkins","Lirio",NA,NA,NA,"Gottsberger, G.",NA,"1974","7","7","Brasil","Minas Gerais","Jaboticatubas","Serra do Cipó, Serra de Espinhaco.","-43.66667","-19.68333",NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01052287' target='other'> <mi>dwc_moreinfo</mi></a>","P01052287","P01052287_01",NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,"24 7774",NA,NA,NA,NA,NA
"85","2018-05-22 14:19:13-03","MNHN","RECOLNAT_MNHN_P","P02082181","PreservedSpecimen",NA,"Monimiaceae","Mollinedia","argyrogyna","Mollinedia argyrogyna","Perkins","Lirio",NA,NA,NA,"Jung, S.L.",NA,"1981","11","5","Brasil","São Paulo","São Paulo","Reserva Biológica do Parque Estadual das Fontes do Ipiranga","-46.6300010681152","-23.5400009155273",NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02082181' target='other'> <mi>dwc_moreinfo</mi></a>","P02082181","P02082181_01",NA,"hb",NA,NA,NA,NA,NA,"53584","auto",NA,"409",NA,NA,NA,NA,NA
"86","2020-12-11 11:38:51-03","UFMG","BHCB","110356","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","argyrogyna","Mollinedia argyrogyna","Perkins",NA,"2013","11","10","Carmo, FF","901","2007","08","15","Brasil","Minas Gerais","Moeda","Marinho da Serra/C1","-43.938083","-20.348444","-43.938083","-20.348444","Capão, afloramento de canga","BHCB010760",NA,"Southern America",NA,NA,"Dicotyledon",NA,"1544","1544",NA,NA,NA,NA,NA,NA,NA,NA,NA
"87","2020-12-11 11:38:51-03","UFMG","BHCB","110364","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","argyrogyna","Mollinedia argyrogyna","Perkins",NA,"2013","11","10","Carmo, FF","917","2007","08","15","Brasil","Minas Gerais","Moeda","Marinho da Serra","-43.938083","-20.348444","-43.938083","-20.348444","Coletado em capão. Afloramento de canga.","BHCB010768",NA,"Southern America",NA,NA,"Dicotyledon",NA,"1544","1544",NA,NA,NA,NA,NA,NA,NA,NA,NA
"88","2020-12-11 11:38:51-03","UFMG","BHCB","123623","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","argyrogyna","Mollinedia argyrogyna","Perkins",NA,"2013","11","10","Rezende, SG; Mendes, MS; Neves, GS","2515","2008","02","25","Brasil","Minas Gerais","Mariana","Região da Mina de Fábrica Nova","-43.432222","-20.197222","-43.432222","-20.197222","Floresta Estacional Semidecidual Baixo-Montana de Encosta com solo raso, arbóreo.","BHCB010766",NA,"Southern America",NA,NA,"Dicotyledon",NA,"1011","1011",NA,NA,NA,NA,NA,NA,NA,NA,NA
"89","2020-12-11 11:38:51-03","UFMG","BHCB","135450","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","argyrogyna","Mollinedia argyrogyna","Perkins",NA,"2013","11","10","Mendes, MS; Machado, GC","s.n.","2008","09",NA,"Brasil","Minas Gerais","Congonhas","Área do Distito Industrial de Congonhas","-43.890556","-20.522222","-43.890556","-20.522222","Floresta Estacional Semidecidual","BHCB010764",NA,"Southern America",NA,NA,"Dicotyledon",NA,"940","940",NA,NA,NA,NA,NA,NA,NA,NA,NA
"90","2020-12-11 11:38:51-03","UFMG","BHCB","176986","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","argyrogyna","Mollinedia argyrogyna","Perkins",NA,"2015","11",NA,"Paiva, JAM; Pivari, MOD; Tomich, S; Nascimento, L","282","2015","04","23","Brasil","Minas Gerais","Rio Acima","RPPN Andaime","-43.824167","-20.175","-43.824167","-20.175","Prensado em álcool; Árvore; ca. 3,5m alt; folhas discolores.; Floresta Estacional Semidecidual em estágio secundário de regeneração.",NA,NA,"Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"91","2020-12-11 11:38:51-03","UFMG","BHCB","38409","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","argyrogyna","Mollinedia argyrogyna","Perkins",NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"92","2020-12-11 11:38:51-03","UFMG","BHCB","49048","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","argyrogyna","Mollinedia argyrogyna","Perkins",NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"93","2020-12-11 11:38:51-03","UFMG","BHCB","97033","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","argyrogyna","Mollinedia argyrogyna","Perkins",NA,"2013","11","10","Ferreira, RM; França, GS","103","2005","04","16","Brasil","Minas Gerais","Santa Bárbara","EPDA de Peti","-43.365333","-19.892556","-43.365333","-19.892556","Arbórea, área do Vertedouro.","BHCB010765",NA,"Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"94","2020-12-11 11:38:51-03","UFMG","BHCB","94235","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","argyrogyna","Mollinedia argyrogyna","Perkins",NA,"2013","11","10","Ferreira, RM; França, GS; Stehmann, JR","28","2004","12","08","Brasil","Minas Gerais","Santa Bárbara","EPDA de Peti, Área do reservatório.","-43.365333","-19.892556","-43.365333","-19.892556","Arbóreo, 3m, frutos imaturos verdes.","BHCB010767",NA,"Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
