"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","county","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","class","typeStatus","relatedCatalogItem","dayIdentified","fieldNumber","individualCount","previousCatalogNumber"
"45","2011-04-21 19:12:00-03","MO","MOBOT","1523785","PreservedSpecimen","Plantae",NA,NA,"Sapotaceae","Pouteria","vernicosa","Pouteria vernicosa","T.D. Penn.","M. J. Macía","A.P. Yanez|Manuel J. Macía|comunidad Huaorani de Dicaro","Yánez 2348","1997","7","23","South America","Ecuador","Orellana","Parque Nacional Yasuní. Carretera Pompeya Sur-Iro, Tierra firme Km. 89,2. Plot # 20.","-76.2427777","-0.8725","250.00000000","300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"46","2011-04-21 20:15:00-03","MO","MOBOT","1523886","PreservedSpecimen","Plantae",NA,NA,"Sapotaceae","Pouteria","vernicosa","Pouteria vernicosa","T.D. Penn.","M. J. Macía","Manuel J. Macía|A.P. Yanez|comunidad Huaorani de Dicaro","Macía 480","1997","5","15","South America","Ecuador","Orellana","Parque Nacional Yasuní. Carretera Pompeya Sur-Iro, Tierra firme Km. 89,2. Plot # 20.","-76.2427777","-0.8725","250.00000000","300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"47","2011-06-09 18:02:00-03","MO","MOBOT","405494","PreservedSpecimen","Plantae",NA,NA,"Sapotaceae","Pouteria","vernicosa","Pouteria vernicosa","T.D. Penn.","T.D. Pennington (K)","Edgar Gudiño","Gudiño Jara 306","1990","5","1","South America","Ecuador","Pastaza","Pozo petrolero Masaramu de UNOCAL. 40 km al nor-nororiente de Montalvo. Bosque húmedo Tropical, primario. Arboles cortados por las obras petroleras. Suelo sojo, colinas.","-76.86666","-0.73333","400.00000000",NA,NA,NA,NA,NA,"Pastaza",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"90-3","10",NA
"48","2021-01-10 20:43:22-03","INPA","INPA","14237","S","Plantae","Dicotyledon Asterids","Ericales","Sapotaceae","Pouteria","vernicosa","Pouteria vernicosa","T.D.Penn.",NA,"Rodrigues, WA","5564","1963","11","30","Southern America","Brasil","Amazonas","Reserva Florestal Adolfo Ducke, Reserva Florestal Ducke, Quadra XIX","-59.966667","-2.883333",NA,NA,NA,NA,"INPA0014237","INPA0014237 INPA0014237_e INPA0014237_e1","Manaus",NA,NA,NA,NA,"-59.966667","-2.883333",NA,NA,NA,NA,NA,NA,NA
"49","2020-08-31 08:55:00-03","INPA","INPA","175799","S","Plantae","Dicotyledon Asterids","Ericales","Sapotaceae","Pouteria","vernicosa","Pouteria vernicosa","T.D.Penn.","Pennington, TD","Palheta, E","2303.3454.2","1989","06","28","Southern America","Brasil","Amazonas","Distrito Agropecuário, ZF3., Ca. 90 Km N de Manaus - Distrito Agropecuário da SUFRAMA, Rodovia BR-174, Km 72, depois 6 Km oeste da BR, Fazenda Dimona","-60.083333","-2.316667",NA,NA,NA,NA,"INPA0175799","INPA0175799 INPA0175799_e INPA0175799_e1","Manaus",NA,NA,"1997",NA,"-60.083333","-2.316667",NA,NA,NA,NA,NA,NA,NA
"50","2020-08-31 08:55:00-03","INPA","INPA","171576","S","Plantae","Dicotyledon Asterids","Ericales","Sapotaceae","Pouteria","vernicosa","Pouteria vernicosa","T.D.Penn.",NA,"Oliveira, AA de","414","1992","04","05","Southern America","Brasil","Amazonas","Distrito Agropecuário, ZF3., Distrito Agropecuario, 90 km NNE de Manaus. Reserva nº 1501 (km 41). Arvore nº S* 3415","-59.674306","-2.475139","50","50",NA,NA,"INPA0171576","INPA0171576 INPA0171576_e INPA0171576_e1","Manaus",NA,NA,NA,NA,"-59.674306","-2.475139",NA,NA,NA,NA,NA,NA,NA
"51","2021-01-10 20:43:22-03","INPA","INPA","179273","S","Plantae","Dicotyledon Asterids","Ericales","Sapotaceae","Pouteria","vernicosa","Pouteria vernicosa","T.D.Penn.","Pennington, TD","Pruski, JF","3238","1987","09","14","Southern America","Brasil","Amazonas","Reserva Florestal Adolfo Ducke, Porção SW da Reserva.","-59.966667","-2.883333",NA,NA,NA,NA,"INPA0179273","INPA0179273 INPA0179273_e INPA0179273_e1","Manaus",NA,NA,"1997","08","-59.966667","-2.883333",NA,NA,NA,NA,NA,NA,NA
"52","2021-01-10 20:43:22-03","INPA","INPA","179327","S","Plantae","Dicotyledon Asterids","Ericales","Sapotaceae","Pouteria","vernicosa","Pouteria vernicosa","T.D.Penn.","Pennington, TD","Sothers, CA","380","1995","03","29","Southern America","Brasil","Amazonas","Reserva Florestal Adolfo Ducke","-59.966667","-2.883333",NA,NA,NA,NA,"INPA0179327","INPA0179327 INPA0179327_e","Manaus",NA,NA,"1997","08","-59.966667","-2.883333",NA,NA,NA,NA,NA,NA,NA
"53","2021-01-10 20:43:22-03","INPA","INPA","200637","S","Plantae","Dicotyledon Asterids","Ericales","Sapotaceae","Pouteria","vernicosa","Pouteria vernicosa","T.D.Penn.","Pennington, TD","Assunção, PACL","669","1997","09","21","Southern America","Brasil","Amazonas","Reserva Florestal Adolfo Ducke","-59.966667","-2.883333",NA,NA,NA,NA,"INPA0200637","INPA0200637 INPA0200637_e","Manaus",NA,NA,"1997","08","-59.966667","-2.883333",NA,NA,NA,NA,NA,NA,NA
"54","2020-08-31 08:55:00-03","INPA","INPA","202259","S","Plantae","Dicotyledon Asterids","Ericales","Sapotaceae","Pouteria","vernicosa","Pouteria vernicosa","T.D.Penn.","Pennington, TD","Lemos, MC","216","1997",NA,NA,"Southern America","Brasil","Amazonas","ZF2, EEST, Estação Esperimental de Silvicultura Tropical - ZF2.","-60.1","-2.566667",NA,NA,NA,NA,"INPA0202259","INPA0202259 INPA0202259_e","Manaus",NA,NA,"1998","03","-60.1","-2.566667",NA,NA,NA,NA,NA,NA,NA
"55","2021-01-10 20:43:22-03","INPA","INPA","233028","S","Plantae","Dicotyledon Asterids","Ericales","Sapotaceae","Pouteria","vernicosa","Pouteria vernicosa","T.D.Penn.",NA,"Castilho, CV de","762","2002","11","01","Southern America","Brasil","Amazonas","Reserva Florestal Adolfo Ducke, Rodovia Manaus-Itacoatiara, km 26. Trilha L-O5, km 4.5.","-59.923787","-2.956994","94","94",NA,NA,"INPA0233028","INPA0233028 INPA0233028_e","Manaus",NA,NA,NA,NA,"-59.923787","-2.956994",NA,NA,NA,NA,NA,NA,NA
"56","2021-01-10 20:43:22-03","INPA","INPA","233048","S","Plantae","Dicotyledon Asterids","Ericales","Sapotaceae","Pouteria","vernicosa","Pouteria vernicosa","T.D.Penn.",NA,"Castilho, CV de","848","2002","11","08","Southern America","Brasil","Amazonas","Reserva Florestal Adolfo Ducke, Rodovia Manaus-Itacoatiara, km 26. Trilha L-O5, km 3.5.","-59.932624","-2.958398","103","103",NA,NA,"INPA0233048","INPA0233048 INPA0233048_e","Manaus",NA,NA,NA,NA,"-59.932624","-2.958398",NA,NA,NA,NA,NA,NA,NA
"57","2020-08-31 08:55:00-03","INPA","INPA","261399","S","Plantae","Dicotyledon Asterids","Ericales","Sapotaceae","Pouteria","vernicosa","Pouteria vernicosa","T.D.Penn.","Coêlho, LF","Equipe Fito","3304.542",NA,NA,NA,"Southern America","Brasil","Amazonas","ARIE-PDBFF, Estrada ZF-3 - Fazenda Porto Alegre - Sítio amostral Porto Alegre - Reserva 3304 - Parcela 3304-1 - Quadrante 21","-60.624889","-2.612972",NA,NA,NA,NA,"INPA0261399",NA,"Manaus",NA,NA,"1998",NA,"-60.624889","-2.612972",NA,NA,NA,NA,NA,NA,NA
"58","2021-01-10 20:43:22-03","INPA","INPA","27485","S","Plantae","Dicotyledon Asterids","Ericales","Sapotaceae","Pouteria","vernicosa","Pouteria vernicosa","T.D.Penn.",NA,"Rodrigues, WA","8596","1963",NA,NA,"Southern America","Brasil","Amazonas","Reserva Florestal Adolfo Ducke, Reserva Florestal Ducke","-59.966667","-2.883333",NA,NA,NA,NA,"INPA0027485","INPA0027485 INPA0027485_e INPA0027485_e1","Manaus",NA,NA,NA,NA,"-59.966667","-2.883333",NA,NA,NA,NA,NA,NA,NA
"59","2021-01-10 20:43:22-03","INPA","INPA","39742","S","Plantae","Dicotyledon Asterids","Ericales","Sapotaceae","Pouteria","vernicosa","Pouteria vernicosa","T.D.Penn.",NA,"Rodrigues, WA","9233","1972","11",NA,"Southern America","Brasil","Amazonas","Reserva Florestal Adolfo Ducke, Reserva Florestal Ducke, levantamento floristico em capoeirao","-59.966667","-2.883333",NA,NA,NA,NA,"INPA0039742","INPA0039742 INPA0039742_e","Manaus",NA,NA,NA,NA,"-59.966667","-2.883333",NA,NA,NA,NA,NA,NA,NA
"60","2021-01-10 20:43:22-03","INPA","INPA","46993","S","Plantae","Dicotyledon Asterids","Ericales","Sapotaceae","Pouteria","vernicosa","Pouteria vernicosa","T.D.Penn.","Pennington, TD","Rodrigues, WA","9577","1963","07",NA,"Southern America","Brasil","Amazonas","Reserva Florestal Adolfo Ducke, Reserva Florestal Ducke, Inventario Florestal. P-603","-59.966667","-2.883333",NA,NA,NA,NA,"INPA0046993","INPA0046993 INPA0046993_e","Manaus",NA,NA,"1986",NA,"-59.966667","-2.883333",NA,NA,NA,NA,NA,NA,NA
"61","2021-01-10 20:43:22-03","INPA","INPA","5181","S","Plantae","Dicotyledon Asterids","Ericales","Sapotaceae","Pouteria","vernicosa","Pouteria vernicosa","T.D.Penn.",NA,"Coêlho, LF","INPA5181","1957","03","15","Southern America","Brasil","Amazonas","Reserva Florestal Adolfo Ducke, Reserva Florestal Ducke, A-234","-59.966667","-2.883333",NA,NA,NA,NA,"INPA0005181","INPA0005181 INPA0005181_e INPA0005181_e1","Manaus",NA,NA,NA,NA,"-59.966667","-2.883333",NA,NA,NA,NA,NA,NA,NA
"62","2021-01-10 20:43:22-03","INPA","INPA","5195","S","Plantae","Dicotyledon Asterids","Ericales","Sapotaceae","Pouteria","vernicosa","Pouteria vernicosa","T.D.Penn.",NA,"Coêlho, LF","INPA5195","1957","03","15","Southern America","Brasil","Amazonas","Reserva Florestal Adolfo Ducke, Sem dados de localidade.","-59.966667","-2.883333",NA,NA,NA,NA,"INPA0005195","INPA0005195 INPA0005195_e INPA0005195_e1","Manaus",NA,NA,NA,NA,"-59.966667","-2.883333",NA,NA,NA,NA,NA,NA,NA
"63","2021-01-10 20:43:22-03","INPA","INPA","59616","S","Plantae","Dicotyledon Asterids","Ericales","Sapotaceae","Pouteria","vernicosa","Pouteria vernicosa","T.D.Penn.",NA,"Oliveira, AR de","INPA59616","1976","07","28","Southern America","Brasil","Amazonas","Reserva Florestal Adolfo Ducke, Estrada Manaus-Itacoatiara, km 26, Reserva Florestal Ducke, Estudo de Associação.","-59.966667","-2.883333",NA,NA,NA,NA,"INPA0059616","INPA0059616 INPA0059616_e","Manaus",NA,NA,NA,NA,"-59.966667","-2.883333",NA,NA,NA,NA,NA,NA,NA
"64","2021-01-10 20:43:22-03","INPA","INPA","59944","S","Plantae","Dicotyledon Asterids","Ericales","Sapotaceae","Pouteria","vernicosa","Pouteria vernicosa","T.D.Penn.",NA,"Oliveira, AR de","INPA59944","1976","06","11","Southern America","Brasil","Amazonas","Reserva Florestal Adolfo Ducke, Estrada Manaus-Itacoatiara, km 26, Reserva Florestal Ducke, Estudo de Associação.","-59.966667","-2.883333",NA,NA,NA,NA,"INPA0059944","INPA0059944 INPA0059944_e INPA0059944_e1","Manaus",NA,NA,NA,NA,"-59.966667","-2.883333",NA,NA,NA,NA,NA,NA,NA
"65","2020-08-31 08:55:00-03","INPA","INPA","80078","S","Plantae","Dicotyledon Asterids","Ericales","Sapotaceae","Pouteria","vernicosa","Pouteria vernicosa","T.D.Penn.",NA,"Rodrigues, WA","10083","1978","10","24","Southern America","Brasil","Amazonas","Ponta Negra, Hotel Tropical., Ponta Negre, dependencias do Hotel Tropical, arvore nº 405","-60.166667","-3.1",NA,NA,NA,NA,"INPA0080078","INPA0080078 INPA0080078_e INPA0080078_e1","Manaus",NA,NA,NA,NA,"-60.166667","-3.1",NA,NA,NA,NA,NA,NA,NA
"66","2021-01-10 20:43:22-03","INPA","INPA","175401","S","Plantae","Dicotyledon Asterids","Ericales","Sapotaceae","Pouteria","vernicosa","Pouteria vernicosa","T.D.Penn.",NA,"Silva, AP da","INPA175401","1989","11","25","Southern America","Brasil","Amazonas","Distrito Agropecuário, ZF3., Ca 90 km N de Manaus, Distrito Agropecuario da Suframa, BR-174, km 64, depois 23 km leste na ZF-3, Fazenda Esteio. Reserva nº 1301, arvore nº 24","-59","-2.383333",NA,NA,NA,NA,"INPA0175401","INPA0175401 INPA0175401_e INPA0175401_e1","Manaus",NA,NA,NA,NA,"-59","-2.383333",NA,NA,NA,NA,NA,NA,NA
"67","2020-08-31 08:55:00-03","INPA","INPA","175927","S","Plantae","Dicotyledon Asterids","Ericales","Sapotaceae","Pouteria","vernicosa","Pouteria vernicosa","T.D.Penn.",NA,"Silva, SS da","1301.4294.2","1989","09","27","Southern America","Brasil","Amazonas","Distrito Agropecuário, ZF3., Ca 90 km N de Manaus, Distrito Agropecuario da Suframa, BR-174, km 64, depois 23 km leste na ZF-3, Fazenda Esteio. Reserva nº 1301, arvore nº 4294","-59","-2.383333",NA,NA,NA,NA,"INPA0175927","INPA0175927 INPA0175927_e INPA0175927_e1","Manaus",NA,NA,NA,NA,"-59","-2.383333",NA,NA,NA,NA,NA,NA,NA
"68","2020-08-31 08:55:00-03","INPA","INPA","175335","S","Plantae","Dicotyledon Asterids","Ericales","Sapotaceae","Pouteria","vernicosa","Pouteria vernicosa","T.D.Penn.",NA,"Silva, AP da","2303.3725.2","1989","10","25","Southern America","Brasil","Amazonas","Distrito Agropecuário, ZF3., Ca 90 km N de Manaus, Distrito Agropecuario da Suframa, BR-174, km 72, depois 6 km oeste da BR, Fazenda Dimona. Reserva nº 2303, arvore nº 3736","-60","-2.316667",NA,NA,NA,NA,"INPA0175335","INPA0175335 INPA0175335_e INPA0175335_e1","Manaus",NA,NA,NA,NA,"-60","-2.316667",NA,NA,NA,NA,NA,NA,NA
"69","2020-08-31 08:55:00-03","INPA","INPA","175341","S","Plantae","Dicotyledon Asterids","Ericales","Sapotaceae","Pouteria","vernicosa","Pouteria vernicosa","T.D.Penn.",NA,"Silva, AP da","2303.5777.2","1989","10","28","Southern America","Brasil","Amazonas","Distrito Agropecuário, ZF3., Ca 90 km N de Manaus, Distrito Agropecuario da Suframa, BR-174, km 72, depois 6 km oeste da BR, Fazenda Dimona. Reserva nº 2303, arvore nº 5777.","-60","-2.316667",NA,NA,NA,NA,"INPA0175341","INPA0175341 INPA0175341_e INPA0175341_e1","Manaus",NA,NA,NA,NA,"-60","-2.316667",NA,NA,NA,NA,NA,NA,NA
"70","2020-08-31 08:55:00-03","INPA","INPA","18828","S","Plantae","Dicotyledon Asterids","Ericales","Sapotaceae","Pouteria","vernicosa","Pouteria vernicosa","T.D.Penn.",NA,"Prance, GT","3252","1966","11","24","Southern America","Brasil","Amazonas","Humaitá - Labrea km 60, Road Humaita to Labrea, km 80. Between Rios Ipixuna and Itaparana","-63.702722","-7.493282",NA,NA,NA,NA,"INPA0018828","INPA0018828 INPA0018828_e INPA0018828_e1","Humaitá",NA,NA,NA,NA,"-63.702722","-7.493282",NA,NA,NA,NA,NA,NA,NA
"71","2020-08-31 08:55:00-03","INPA","INPA","260456","S","Plantae","Dicotyledon Asterids","Ericales","Sapotaceae","Pouteria","vernicosa","Pouteria vernicosa","T.D.Penn.","Pennington, TD","Pereira, MJ","1301.4330","1986","10","02","Southern America","Brasil","Amazonas","ARIE-PDBFF, ARIE-PDBFF - Estrada ZF-3 - Fazenda Esteio - Sítio amostral Florestal - Reserva 1301 - Parcela 1301-7 - Quadrante 172","-59.85275","-2.38847",NA,NA,NA,NA,"INPA0260456",NA,"Manaus",NA,NA,"1997",NA,"-59.85275","-2.38847",NA,NA,NA,NA,NA,NA,NA
"72","2020-08-31 08:55:00-03","INPA","INPA","175408","S","Plantae","Dicotyledon Asterids","Ericales","Sapotaceae","Pouteria","vernicosa","Pouteria vernicosa","T.D.Penn.",NA,"Silva, CF da","1301.24.2","1989","11","25","Southern America","Brasil","Amazonas","Distrito Agropecuário da SUFRAMA., Ca. 90km N de Manaus. Rodovia BR 174, km 64, depois 23km leste na ZF3, fazenda Esteio.","-59.85","-2.383333",NA,NA,NA,NA,"INPA0175408","INPA0175408 INPA0175408_e INPA0175408_e1","Manaus",NA,NA,"1997",NA,"-59.85","-2.383333",NA,NA,NA,NA,NA,NA,NA
"73","2020-08-31 08:55:00-03","INPA","INPA","175297","S","Plantae","Dicotyledon Asterids","Ericales","Sapotaceae","Pouteria","vernicosa","Pouteria vernicosa","T.D.Penn.",NA,"Silva, CF da","3304.5983.2","1989","11","09","Southern America","Brasil","Amazonas","Distrito Agropecuário, ZF3., Ca 90 km N de Manaus, Distrito Agropecuario da Suframa, BR-174, km 64, depois 7 km leste da ZF-3, Fazenda Porto Alegre. Reserva nº 3304, arvore nº 5983","-59","-2.366667",NA,NA,NA,NA,"INPA0175297","INPA0175297 INPA0175297_e INPA0175297_e1","Manaus",NA,NA,NA,NA,"-59","-2.366667",NA,NA,NA,NA,NA,NA,NA
"74","2020-08-31 08:55:00-03","INPA","INPA","164105","S","Plantae","Dicotyledon Asterids","Ericales","Sapotaceae","Pouteria","vernicosa","Pouteria vernicosa","T.D.Penn.","Pennington, TD","Tavares, AS","220","1987","10","14","Southern America","Brasil","Pará","Monte Dourado, Monte Dourado, Estação Ecológica do Jari (SEMA), local da Reserva Genética do Jari. (Projeto J. Pires).","-52.833333","-0.022222","450","450",NA,NA,"INPA0164105","INPA0164105 INPA0164105_e INPA0164105_n INPA0164105_ni","Almeirim",NA,NA,"1997",NA,"-52.833333","-0.022222",NA,NA,NA,NA,NA,NA,NA
"75","2021-01-10 20:43:22-03","INPA","INPA","233056","S","Plantae","Dicotyledon Asterids","Ericales","Sapotaceae","Pouteria","vernicosa","Pouteria vernicosa","T.D.Penn.",NA,"Pereira, E da C.","263","2002","12","06","Southern America","Brasil","Amazonas","Reserva Florestal Adolfo Ducke, Rodovia Manaus-Itacoatiara, km 26. Trilha L-O4, km 5.5.","-59.5459","-2.5648","92","92",NA,NA,"INPA0233056","INPA0233056 INPA0233056_e","Manaus",NA,NA,NA,NA,"-59.5459","-2.5648",NA,NA,NA,NA,NA,NA,NA
"76","2021-01-10 20:43:22-03","INPA","INPA","230313","S","Plantae","Dicotyledon Asterids","Ericales","Sapotaceae","Pouteria","vernicosa","Pouteria vernicosa","T.D.Penn.","Zartman, CE","Zartman, CE","5168","2006","01","25","Southern America","Brasil","Amazonas","Distrito Agropecuário da SUFRAMA, Projeto Dinâmica Biológica de Fragmentos Florestais, Km 37","-59.79","-2.45",NA,NA,NA,NA,"INPA0230313",NA,"Manaus",NA,NA,"2006",NA,"-59.79","-2.45",NA,NA,NA,NA,NA,NA,NA
"77","2020-08-31 08:55:00-03","INPA","INPA","170500","S","Plantae","Dicotyledon Asterids","Ericales","Sapotaceae","Pouteria","vernicosa","Pouteria vernicosa","T.D.Penn.","Pennington, TD","Mori, SA","20531","1989","06","26","Southern America","Brasil","Amazonas","Distrito Agropecuário, ZF3., Distrito Agropecuário, Reserva 1501 (Km 41) of the WWF/INPA MCS Project","-59.75","-2.416667","50","125",NA,NA,"INPA0170500","INPA0170500 INPA0170500_e INPA0170500_e1","Manaus",NA,NA,"1997",NA,"-59.75","-2.416667",NA,NA,NA,NA,NA,NA,NA
"78","2020-08-31 08:55:00-03","INPA","INPA","171451","S","Plantae","Dicotyledon Asterids","Ericales","Sapotaceae","Pouteria","vernicosa","Pouteria vernicosa","T.D.Penn.","Pennington, TD","Oliveira, AA de","270","1991","12","07","Southern America","Brasil","Amazonas","Distrito Agropecuário, ZF3., Distrito Agropecuário, 90 Km NNE de Manaus. Reserva 1501 (Km 41). Projeto Dinâmica Biológica de Fragmentos Florestais.","-59.716667","-2.4",NA,NA,NA,NA,"INPA0171451","INPA0171451 INPA0171451_e INPA0171451_e1","Manaus",NA,NA,"1997",NA,"-59.716667","-2.4",NA,NA,NA,NA,NA,NA,NA
"79","2020-08-31 08:55:00-03","INPA","INPA","175432","S","Plantae","Dicotyledon Asterids","Ericales","Sapotaceae","Pouteria","vernicosa","Pouteria vernicosa","T.D.Penn.","Pennington, TD","Silva, AP da","1301.3497.2","1989","11","22","Southern America","Brasil","Amazonas","Distrito Agropecuário, ZF3., Ca. 90 Km N de Manaus - Distrito Agropecuário da SUFRAMA, Rodovia BR-174, Km 64, depois 23 Km leste na ZF3, Fazenda Esteio","-59.85","-2.383333",NA,NA,NA,NA,"INPA0175432","INPA0175432 INPA0175432_e INPA0175432_e1","Manaus",NA,NA,"1997",NA,"-59.85","-2.383333",NA,NA,NA,NA,NA,NA,NA
"80","2020-08-31 08:55:00-03","INPA","INPA","187931","S","Plantae","Dicotyledon Asterids","Ericales","Sapotaceae","Pouteria","vernicosa","Pouteria vernicosa","T.D.Penn.","Pennington, TD","Mars, L","3304.1300","1984","04","26","Southern America","Brasil","Amazonas","Distrito Agropecuário, ZF3., Distrito Agropecuário da SUFRAMA, Rod. BR-174, Km 64, depois 7 Km Leste na ZF-3, Fazenda Porto Alegre","-57.95","-2.366667",NA,NA,NA,NA,"INPA0187931","INPA0187931 INPA0187931_e INPA0187931_e1","Manaus",NA,NA,"1997",NA,"-57.95","-2.366667",NA,NA,NA,NA,NA,NA,NA
"81","2021-02-04 10:30:15-03","UFRPE","HST","2490","PreservedSpecimen","Plantae",NA,NA,"Sapotaceae","Pouteria","vernicosa","Pouteria vernicosa","T.D.Penn.",NA,"W.Rodrigues","5564","1963","11","30",NA,"Brasil","Amazonas","Reserva Florestal Ducke","-60.0250015258789","-3.10193991661072",NA,NA,NA,"Árvore de 16 m X 15 cm de diâmetro; flores alvas.","HST002490",NA,"Manaus","138090","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"82","2019-08-02 10:21:50-03","CPATSA","HTSA","4038","PreservedSpecimen","Plantae",NA,NA,"Sapotaceae","Pouteria","vernicosa","Pouteria vernicosa","T.D. Penn.",NA,"Lemos, M.C.","216",NA,NA,NA,NA,"Brasil","Amazonas","Estação experimental de Silvicultura Tropical, ZF2.","-60.0250015258789","-3.10193991661072",NA,NA,NA,"Árvore com fruto roxo e com estreitamento perto da base.; Mata de terra firme - platô.",NA,NA,"Manaus","138090","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"83","2019-07-31 14:33:24-03","CPATSA","HTSA","3990","PreservedSpecimen","Plantae",NA,NA,"Sapotaceae","Pouteria","vernicosa","Pouteria vernicosa","T.D. Penn.",NA,"W. Rodrigues","10083","1978","10","24",NA,"Brasil","Amazonas","Ponta Negra dependências do Hotel Tropical, Árvore nº 405.","-60.0250015258789","-3.10193991661072",NA,NA,NA,"Árvore mediana, do resto de mata de terra firme, material estéril.",NA,NA,"Manaus","138090","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"84","2020-09-12 05:00:02-03","US","US","3313706","PreservedSpecimen","Plantae",NA,"Ebenales","Sapotaceae","Pouteria","vernicosa","Pouteria vernicosa","T.D. Penn.",NA,"S. Mori, P. Lima & E. C. Pereira","20531","1989","6","26","South America - Neotropics","Brazil","Amazonas","Distrito Agropecuario, Reserva 1501 (Km 41) of the WWF/INPA MCS Project","-59.7458","-2.41625","50","125",NA,NA,"US02702671","US02702671_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"85","2020-09-12 05:00:02-03","US","US","3308951","PreservedSpecimen","Plantae",NA,"Ebenales","Sapotaceae","Pouteria","vernicosa","Pouteria vernicosa","T.D. Penn.",NA,"C. F. Silva","INPA/WWF 3304.5983.2","1989","11","9","South America - Neotropics","Brazil","Amazonas","Mun. de Manaus, ca. 90 km. N. de Manaus, Distrito Agropecuario da SUFRAMA, Rodovia BR 174, km 64, depois 7 km leste na ZF3, Fazenda Porto Alegre","-59.95","-2.37",NA,NA,NA,NA,"US02702669","US02702669_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"86","2020-09-12 05:00:02-03","US","US","3176755","PreservedSpecimen","Plantae",NA,"Ebenales","Sapotaceae","Pouteria","vernicosa","Pouteria vernicosa","T.D. Penn.",NA,"G. T. Prance, B. S. Pena & J. F. Ramos","3252","1966","11","24","South America - Neotropics","Brazil","Amazonas","Brazilian Amazonia. Municipality of Humaita, Rio Madeira. Road Humaita to Labrea, km. 80. Between Rios Ipixuna and Itaparana",NA,NA,NA,NA,NA,NA,"US02702673","US02702673_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"87","2020-09-12 05:00:02-03","US","US","3242026","PreservedSpecimen","Plantae",NA,"Ebenales","Sapotaceae","Pouteria","vernicosa","Pouteria vernicosa","T.D. Penn.",NA,"J. F. Pruski, E. Batista & R. P. Lima","PRUSKI 3238","1987","9","14","South America - Neotropics","Brazil","Amazonas","Manaus, SW corner of Ducke Forest Reserve, 14 km N of INPA by road via Bairro de Sao Jose",NA,NA,NA,NA,NA,NA,"US02702668","US02702668_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"88","2020-09-12 05:00:02-03","US","US","3327724","PreservedSpecimen","Plantae",NA,"Ebenales","Sapotaceae","Pouteria","vernicosa","Pouteria vernicosa","T.D. Penn.",NA,"A. P. Silva","INPA/WWF 2303.5777.2","1989","8","28","South America - Neotropics","Brazil","Amazonas","Mun. de Manaus, ca. 90 km. N. de Manaus, Distrito Agropecuario da SUFRAMA, Rodovia BR 174, km 72, depois 6 km oeste da BR, Fazenda Dimona","-60.08","-2.32",NA,NA,NA,NA,"US02702670","US02702670_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"89","2020-09-12 05:00:02-03","US","US","3662705","PreservedSpecimen","Plantae",NA,"Ebenales","Sapotaceae","Pouteria","vernicosa","Pouteria vernicosa","T.D. Penn.",NA,"E. Gudiño","306","1990","5","1","South America - Neotropics","Ecuador","Pastaza","Pastaza. Pozo petrolero Masaramu de UNOCAL. 40 km al nor-nororiente de Montalvo","-76.87","-0.73","400",NA,NA,NA,"US02702667",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"90","2020-09-12 05:00:02-03","US","US","3339819","PreservedSpecimen","Plantae",NA,"Ebenales","Sapotaceae","Pouteria","vernicosa","Pouteria vernicosa","T.D. Penn.",NA,"T. D. Pennington","P22773","1974","10","4","South America - Neotropics","Brazil","Amazonas","Amazonia. CEPLAC, Km. 29, Manaus-Itacoatiara Road",NA,NA,NA,NA,NA,NA,"US02702672","US02702672_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
