"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","occurrenceRemarks","barcode","imagecode","phylum","class","order","individualCount","continentOcean","preparationType","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","infraspecificEpithet","fieldNumber","typeStatus","relatedCatalogItem"
"98","2018-12-03 15:35:23-02","UNIOESTE","UNOP","4523","S","Plantae","Amaryllidaceae","Hippeastrum","striatum","Hippeastrum striatum","(Lam.) H.E. Moore","Poli, L.P.","2009","03",NA,"Rodolfo, A.M.; Snak, C.; Temponi, L.G.; Cândido Jr.; J.F.; Snak, C.; Temponi, L.G.; Cândido Jr.; J.F.","44","2007","10","07","Brasil","Paraná","Foz do Iguaçu","Parque Nacional do Iguaçu. Trilha Poço Preto.","-54.446083","-25.62175","-54.446083","-25.62175","Erva ca. 0,8m alt. Lâmina foliar discolor, cartácea-carnosa. Flor com tépalas laranja com listra central verde-alvo.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"99","2018-12-03 15:35:23-02","UNIOESTE","UNOP","5640","S","Plantae","Amaryllidaceae","Hippeastrum","striatum","Hippeastrum striatum","(Lam.) H.E. Moore","Cordeiro, J.; Barbosa, E.","2010",NA,NA,"Temponi, L.G.; Poliquesi, C.B.; Fragoso, R.D.; Poliquesi, C.B.; Fragoso, R.D.","660","2009","10","11","Brasil","Paraná","Foz do Iguaçu","Parque Nacional do Iguaçu. Trilha do Poço Preto.","-54.446083","-25.62175","-54.446083","-25.62175","Erva, flor vermelha. Margens do Rio Iguaçu. Floresta estacional semidecidual.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"100","2015-10-22 10:02:24-02","UNIOESTE","UNOP","5611","S","Plantae","Amaryllidaceae","Hippeastrum","striatum","Hippeastrum striatum","(Lam.) H.E. Moore","Cordeiro, J.; Barbosa, E.","2010",NA,NA,"Temponi, L.G.; Cordeiro, J.; Silva, J.M.; Cordeiro, J.; Silva, J.M.","604","2009","10","10","Brasil","Paraná","Céu Azul","Parque Nacional do Iguaçu. Trilha de Educação Ambiental.","-53.8485984802246","-25.1466999053955",NA,NA,"Rupícola, flores vermelhas. Floresta Estacional Semidecidual.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"51148","auto",NA,NA,NA,NA
"101","2020-07-10 09:43:14-03","MBML","MBML-HERBARIO","5147",NA,"Plantae","Amaryllidaceae","Hippeastrum","cf. striatum","Hippeastrum cf. striatum","(Lam.) H.E.Moore","R.N. Amaral/24-01-2018",NA,NA,NA,"B. Weinberg","440","1982","02","28","Brasil","Espírito Santo","Guarapari","Lagoa de Setiba","-40.5110015869141","-20.6580009460449",NA,NA,"Lírio, cor de laranja","MBML005147","MBML005147",NA,NA,NA,NA,NA,NA,NA,NA,"28401","auto",NA,NA,NA,NA
"102","2020-06-15 15:28:17-03","UNESP-RC","HRCB","20764","PreservedSpecimen","Plantae","Amaryllidaceae","Hippeastrum","striatum","Hippeastrum striatum","(Lam.) H.E. Moore","Santos, L.B.","2008","05",NA,"Assis, M.A. de","562","1995","08","21","Brasil","São Paulo","Corumbataí",NA,"-47.6199989318848","-22.2199993133545",NA,NA,"Herbácea com flores vermelhas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14989","auto",NA,NA,NA,NA
"103","2020-06-17 15:23:53-03","UNESP-RC","HRCB","13276","PreservedSpecimen","Plantae","Amaryllidaceae","Hippeastrum","striatum","Hippeastrum striatum","(Lam.) H.E. Moore","Julie Dutilh",NA,NA,NA,"Furlan, A.",NA,NA,NA,NA,"Brasil","São Paulo","Ubatuba","Picinguaba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA
"104","2020-06-15 15:28:17-03","UNESP-RC","HRCB","48464","PreservedSpecimen","Plantae","Amaryllidaceae","Hippeastrum","striatum","Hippeastrum striatum","(Lam.) Moore","J.H.A. Dutilh",NA,NA,NA,"Lombardi","6914","2007","09","18","Brasil","São Paulo","Jundiaí","Reserva Biológica Municipal da Serra do Japi","-46.935778",NA,"46º56'08.8W","23º13'49,61'S","Base de afloramento, erva bulbosa, tépalas salmão, centro verde",NA,NA,NA,NA,NA,NA,NA,NA,"985","985",NA,NA,NA,NA,NA,NA
"105","2021-02-09 10:12:00-03","UENF","HUENF","5571","PreservedSpecimen","Plantae","Amaryllidaceae","Hippeastrum","striatum","Hippeastrum striatum","(Lam.) Moore","Braga, J.M.A","2010","06","21","Mauad, L.P.; Souza, T.P., Reis, M.P.","178","2010","04","20","Brasil","Rio de Janeiro","Campos dos Goytacazes","Morro Itaoca","-41.448056","-21.797222","41º26'53''W","21º47'50''S","Planta herbácea, 50 cm de altura,flores cor laranja, local com muitas pedras e dossel 75% fechado","HUENF00005574",NA,NA,NA,NA,NA,NA,NA,"201","201",NA,NA,NA,NA,NA,NA
"106","2021-02-09 10:12:00-03","UENF","HUENF","12051","PreservedSpecimen","Plantae","Amaryllidaceae","Hippeastrum","striatum","Hippeastrum striatum","(Lam.) Moore","D.R. Couto","2019","09","03","D.R. Couto; H. Viana","4677","2019","08","31","Brasil","Rio de Janeiro","Campos dos Goytacazes","Ibitioca, Maciço do Itaoca. Morro do Rato, afloramento rochoso com Vellozia, Selaginella sellowii, Coleocephalocereus e Anthurium.","-41.455","-21.7925","41º27'18''W","21º47'33''S","Rupícola (saxícola), heliófila. Lâmina verde concolor; pedúnculo verde; flores vermelhas com fundo amarelo.","HUENF00012883",NA,NA,NA,NA,NA,NA,NA,"240","240",NA,NA,NA,NA,NA,NA
"107","2021-02-09 10:12:00-03","UENF","HUENF","11987","PreservedSpecimen","Plantae","Amaryllidaceae","Hippeastrum","striatum","Hippeastrum striatum","(Lam.) Moore","D.R. Couto","2019","07","24","D.R. Couto; H. Viana & J.M.C. Covre","4652","2019","07","24","Brasil","Espírito Santo","Muqui","Serra da Aliança. Inselberg granítico 'Serra da Alinaça'.","-41.354167","-20.901389","41º21'15''W","20º54'5''S","Epífita acidental (geralmente rupícola ou saxícola), vegetando sobre raízes superficiais de Pseudobombax aff. petropolitanum (Malvaceae); heliófila. Pedúnculo verde; portando flores com tépalas vermelhas com guias de néctar verde-a","HUENF00012810",NA,NA,NA,NA,NA,NA,NA,"450","450",NA,NA,NA,NA,NA,NA
"108","2021-02-09 10:12:00-03","UENF","HUENF","12158","PreservedSpecimen","Plantae","Amaryllidaceae","Hippeastrum","striatum","Hippeastrum striatum","(Lam.) Moore","D.R. Couto","2020","09","25","D.R. Couto","5321","2020","09","25","Brasil","Rio de Janeiro","São Fidélis","Barra do Colégio, Propiedade Sr. Hélio Leite da Silva (Dr. Helinho), Rancho Durão; as margens da estrada municipal 'Ayres Peres', sentido Aracajú, cerca de 1 Km da rodovia que leva à cidade de São Fidélis. Vegetação lenhosa de inselberg, com árvores rupíc","-41.678889","-21.656667","41º40'44''W","21º39'24''S","Erva rupícola (saxícola), semi-heliófila. Lâmina verde-concolor. Inflorescência com pedúnculo verde, ereto. Flores com tépalas vermelhas com guias de néctar verdes; filete e estilete vermelhos. Baixa frequência local.","HUENF00013013",NA,NA,NA,NA,NA,NA,NA,"32","32",NA,NA,NA,NA,NA,NA
"109","2020-09-12 05:00:02-03","US","US","2198030","PreservedSpecimen","Plantae","Amaryllidaceae","Hippeastrum","rutilum","Hippeastrum rutilum",NA,NA,NA,NA,NA,"A. L. Cabrera","11886","1954","10","22","Argentina","Corrientes","Santo Tomé","Estancia Garruchos",NA,NA,NA,NA,NA,"US00042679",NA,NA,"Monocotyledonae","Liliales","1","South America",NA,"2","2",NA,NA,NA,NA,NA,NA
"110","2020-09-12 05:00:02-03","US","US","2370743","PreservedSpecimen","Plantae","Amaryllidaceae","Hippeastrum","rutilum","Hippeastrum rutilum",NA,NA,NA,NA,NA,"A. L. Cabrera","13633","1960","11","1","Uruguay","Colonia",NA,"Riachuelo",NA,NA,NA,NA,NA,"US00042677",NA,NA,"Monocotyledonae","Liliales","1","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"111","2020-09-12 05:00:02-03","US","US","1573100","PreservedSpecimen","Plantae","Amaryllidaceae","Hippeastrum","rutilum","Hippeastrum rutilum",NA,NA,NA,NA,NA,"P. Jogensen","4540",NA,NA,NA,"Paraguay",NA,NA,NA,NA,NA,NA,NA,NA,"US00042680",NA,NA,"Monocotyledonae","Liliales","1","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"112","2020-09-12 05:00:02-03","US","US","2370744","PreservedSpecimen","Plantae","Amaryllidaceae","Hippeastrum","rutilum","Hippeastrum rutilum",NA,NA,NA,NA,NA,"A. L. Cabrera","13633","1960","11","1","Uruguay",NA,NA,"Riachuelo",NA,NA,NA,NA,NA,"US00042678",NA,NA,"Monocotyledonae","Liliales","1","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"113","2020-09-12 05:00:02-03","US","US","2059554","PreservedSpecimen","Plantae","Amaryllidaceae","Hippeastrum","striatum","Hippeastrum striatum","(Lam.) H.E. Moore",NA,NA,NA,NA,"R. Reitz","4158","1951","8","30","Brazil","Santa Catarina",NA,"Km 18 n of belem",NA,NA,NA,NA,NA,"US00042691","US00042691_01",NA,"Monocotyledonae","Liliales","1","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"114","2020-09-12 05:00:02-03","US","US","2341153","PreservedSpecimen","Plantae","Amaryllidaceae","Hippeastrum","striatum","Hippeastrum striatum","(Lam.) H.E. Moore",NA,NA,NA,NA,"F. Segadas-Vianna","Restigna-i358","1953","5","27","Brazil","Rio de Janeiro","São João da Barra","Near barra de sao joao villaige","-41.0511016845703","-21.6403007507324",NA,NA,NA,"US00042723","US00042723_01",NA,"Monocotyledonae","Liliales","1","South America - Neotropics",NA,NA,NA,"31235","auto",NA,NA,NA,NA
"115","2020-09-12 05:00:02-03","US","US","2373515","PreservedSpecimen","Plantae","Amaryllidaceae","Hippeastrum","striatum","Hippeastrum striatum","(Lam.) H.E. Moore",NA,NA,NA,NA,"C. Stellfeld","1182","1945","9","28","Brazil",NA,NA,"Caioba",NA,NA,NA,NA,NA,"US00042721","US00042721_01",NA,"Monocotyledonae","Liliales","1","South America - Neotropics",NA,NA,NA,NA,NA,NA,NA,NA,NA
"116","2020-09-12 05:00:02-03","US","US","2341187","PreservedSpecimen","Plantae","Amaryllidaceae","Hippeastrum","striatum","Hippeastrum striatum","(Lam.) H.E. Moore",NA,NA,NA,NA,"F. Segadas-Vianna","Restinga-a 1296","1953","9",NA,"Brazil","Rio de Janeiro","São João da Barra","Casimoro de abreu co; 1 km s of rio das ostras borough","-41.0511016845703","-21.6403007507324",NA,NA,NA,"US00042722","US00042722_01",NA,"Monocotyledonae","Liliales","1","South America - Neotropics",NA,NA,NA,"31235","auto",NA,NA,NA,NA
"117","2019-11-13 11:14:19-03","USP","SPF","228406","PreservedSpecimen","Plantae","Amaryllidaceae","Hippeastrum","striatum","Hippeastrum striatum","(Lam.) H.E.Moore","Anônimo",NA,NA,NA,"Dutilh, JHA","s.n.","2008","08","11","Brasil","São Paulo",NA,"Saltão.",NA,NA,NA,NA,NA,"SPF00228406",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"118","2019-11-13 11:14:19-03","USP","SPF","228411","PreservedSpecimen","Plantae","Amaryllidaceae","Hippeastrum","striatum","Hippeastrum striatum","(Lam.) H.E.Moore","Anônimo",NA,NA,NA,"Dutilh, JHA","s.n.","2006","08","18","Brasil","Rio de Janeiro","Cardoso Moreira",NA,"-41.6156005859375","-21.4883003234863",NA,NA,NA,"SPF00228411",NA,NA,NA,NA,NA,NA,NA,NA,NA,"24769","auto",NA,NA,NA,NA
"119","2019-11-13 11:14:19-03","USP","SPF","228407","PreservedSpecimen","Plantae","Amaryllidaceae","Hippeastrum","striatum","Hippeastrum striatum","(Lam.) H.E.Moore","Anônimo",NA,NA,NA,"Dutilh, JHA","s.n.","2002","08","31","Brasil","São Paulo","Jundiaí","Serra do Japi","-46.8800010681152","-23.1800003051758",NA,NA,NA,"SPF00228407",NA,NA,NA,NA,NA,NA,NA,NA,NA,"17840","auto",NA,NA,NA,NA
"120","2019-10-07 09:19:43-03","UEFS","HUEFS","34615","PreservedSpecimen","Plantae","Amaryllidaceae","Hippeastrum","striatum","Hippeastrum striatum","(Lam.) Moore","A.Alves-Araújo","2006","05",NA,"Funch, L.S.","1086","1997","11","16","Brasil","Bahia","Lençóis",NA,"-41.3899993896484","-12.563099861145",NA,NA,"Capitinga. Vegetação arbustiva com solo arenoso.","HUEFS0034615","HUEFS0034615","Angiospermae","Lilianae","Asparagales",NA,NA,NA,NA,NA,"47385","auto",NA,NA,NA,NA
"121","2019-09-04 19:51:50-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Amaryllidaceae","Hippeastrum","rutilum","Hippeastrum rutilum latifolia","Mart.",NA,NA,NA,NA,"C. F. P. von Martius",NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"Spermatophyta","Monocotyledoneae",NA,NA,"South America",NA,NA,NA,NA,NA,"latifolia",NA,"Type [status unknown]",NA
"122","2019-06-28 16:52:38-03","IAC","IAC","31980","S","Plantae","Amaryllidaceae","Hippeastrum","striatum","Hippeastrum striatum","(Lam.) H.E.Moore","A.F.C. Tombolato","1994","02","26","A.F.C. Tombolato","16941","1994","02","26","Brasil","Santa Catarina","Biguaçu","BR 101 a 10 km norte de Biguaçu próximo a Fordlândia","-48.6556","-27.4942","-48.6556","-27.4942",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"123","2020-07-23 11:56:43-03","CEPLAC","CEPEC","7021","PreservedSpecimen","Plantae","Amaryllidaceae","Hippeastrum","striatum","Hippeastrum striatum",NA,"J. Dutilho",NA,NA,NA,"T. S. dos Santos","1822","1981","12","17","Brasil","Bahia","ITAPEBÍ","Faz. Ventania, estrada velha do Rio Jequitinhonha.","-39.5339012145996","-15.9507999420166",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"43726","auto",NA,NA,NA,"21/02/2008"
"124","2021-04-08 17:13:19-03","UESB","HUESB","12313","S","Plantae","Amaryllidaceae","Hippeastrum","striatum","Hippeastrum striatum","(Lam.) Moore","Moreira, R.S.","2019","06","07","Morato, K.V.; Macedo, G.E.L.; Silva, G.S.; Souza, R.S.; Macedo, G.E.L.; Silva, G.S.; Souza, R.S.","287","2016","08","27","Brasil","Bahia","Lafaiete Coutinho","Fazenda Novo Horizonte","-40.071278","-13.873","-40.071278","-13.873","Herbácea, 40 cm. Flor rosa.; Mata de cipó","HUESB000012313",NA,"Monocotyledoneae",NA,NA,NA,NA,NA,"410","410",NA,NA,NA,NA,NA,NA
"125","2021-04-08 17:13:19-03","UESB","HUESB","10835","S","Plantae","Amaryllidaceae","Hippeastrum","striatum","Hippeastrum striatum","(Lam.) Moore","Souza, R.S.","2015","02",NA,"Souza, R.S.; Reis, D.P.; Silva, G.S.; Reis, D.P.; Silva, G.S.","822","2014","08","28","Brasil","Bahia","Lajedinho","Chapada Diamantina, Lagoa verde da Lapinha.","-40.9056015014648","-12.3557996749878",NA,NA,"Herbácea.#?#Folhas simples, lanceoladas, paralelinérvias, crassas, verde. Flores gamopétalas, seis pétalas, corola laranja com base branco esverdedo, três estames, estigma trifurcado.#?##?#&nf;; Caatinga.","HUESB000010835",NA,"Monocotyledoneae",NA,NA,NA,NA,NA,NA,NA,"35716","auto",NA,NA,NA,NA
"126","2021-03-10 11:38:20-03","UNILA","EVB","1838","PreservedSpecimen","Plantae","Amaryllidaceae","Hippeastrum","striatum","Hippeastrum striatum","(Lam.) Moore","Dutilh, J.",NA,NA,NA,"Buttura, E.","754","1982","08","18","Brasil","Paraná","Guaíra","Parque Nacional de Sete Quedas. Parque Nacional das Sete Quedas","-54.295556","-24.068889","54º17'44''W","24º4'8''S","Flor púrpura. Habitat: Mata alta Habito: Erva","EVB001838","EVB001838",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"127","2020-11-05 13:53:41-03","UNIRIO","HUNI","3610","PreservedSpecimen","Plantae","Amaryllidaceae","Hippeastrum","striatum","Hippeastrum striatum","(Lam.) Moore","A.C.A. Defaveri",NA,NA,NA,"L.G. Silva",NA,"2014","11","11","Brasil","Rio de Janeiro","Rio de Janeiro","Praia da Barra da Tijuca.","-43.2075004577637","-22.9027996063232",NA,NA,"Flores lilás com fundo da corola esbranquiçado. Habitat: Restinga Habito: Erva","HUNI00003610",NA,NA,NA,NA,NA,NA,NA,NA,NA,"57442","auto",NA,NA,NA,NA
"128","2020-11-05 13:53:41-03","UNIRIO","HUNI","4301","PreservedSpecimen","Plantae","Amaryllidaceae","Hippeastrum","striatum","Hippeastrum striatum","(Lam.) Moore","B.S Haiad; S.Z. Cordeiro",NA,NA,NA,"R.C.C. Ribeiro",NA,"2006","10","02","Brasil","Rio de Janeiro","Rio de Janeiro","Restinga da Marambaia.","-43.583333","-23.05","43º35'W","23º3'S","Material doado pelo Colégio Militar do Rio de Janeiro (CMRJ). Herbácea, ocorrendo embaixo de arbustos. Flores alaranjadas. Habitat: Restinga Habito: Erva","HUNI00004301",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"129","2020-11-05 13:53:41-03","UNIRIO","HUNI","2029","PreservedSpecimen","Plantae","Amaryllidaceae","Hippeastrum","striatum","Hippeastrum striatum","(Lam.) Moore","A.C.A. Defaveri",NA,NA,NA,"A.C.A. Defaveri; A. Sato",NA,"2011","08","18","Brasil","Rio de Janeiro","Rio de Janeiro","Parque Natural Municipal de Grumari (PNM Grumari)","-43.533056","-23.048611","43º31'59''W","23º2'55''S","Habitat: Restinga Habito: Erva","HUNI00002029",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"130","2020-01-31 10:37:19-03","IFAM","EAFM","524","PreservedSpecimen","Plantae","Amaryllidaceae","Hippeastrum","striatum","Hippeastrum striatum","(Lam.) H.E. Moore",NA,"2009","02","16","Hidalgo, R.; Medeiros, A.M. & Amarante, R.D.","1","2009","02","16","Brasil","Amazonas","Manaus","IFAM-Campus Manaus-Zona Leste","-60.0250015258789","-3.10193991661072",NA,NA,"; DESC: Erva terrícola; 0,60 m; flor alaranjada com a garganta amarela; estames pretuberantes; botões florais verde-claros; frutos pequenos triangulares; folhas compridas e finas.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"138090","auto",NA,NA,NA,NA
"131","2021-03-04 15:42:02-03","IF","SPSF","33488","PreservedSpecimen","Plantae","Amaryllidaceae","Hippeastrum","striatum","Hippeastrum striatum","(Lam.) H.E.Moore","J.Dutilh","2016","07","14","F.A.R.D.P.Arzolla & G.C.R.de Paula & T.H. Condez","629","2004","09","22","Brasil","SP","São Paulo","P.E.Cantareira-Núcleo Chapada","-46.6300010681152","-23.5400009155273",NA,NA,"COLETA: Herbácea com 30cm de altura, com flores de coloração laranja.; GEOGRAFIA: Borda de mata.;",NA,NA,"Magnoliophyta","Liliopsida","Liliales",NA,"América do Sul",NA,NA,NA,"53584","auto",NA,NA,NA,NA
"132","2017-09-11 17:06:42-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Amaryllidaceae","Amaryllis","acuminata","Amaryllis acuminata","Ker Gawl.",NA,NA,NA,NA,"?","s.n.",NA,NA,NA,"Brazil","Rio de Janeiro",NA,"in terra pingui. Et in Brasilia meridionali.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"133","2017-09-11 17:06:42-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Amaryllidaceae","Amaryllis","crocata","Amaryllis crocata","Ker Gawl.",NA,NA,NA,NA,"?","s.n.",NA,NA,NA,"Brazil","?",NA,NA,NA,NA,NA,NA,"in Brasiliae orientali sylvis.; HABITAT: in Brasiliae orientali sylvis.",NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"134","2017-09-11 17:06:42-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Amaryllidaceae","Amaryllis","fulgida","Amaryllis fulgida","Ker Gawl.",NA,NA,NA,NA,"Martius, CFP","s.n.",NA,NA,NA,"Brazil","São Paulo",NA,"inter Porto Feliz et Ypanema, nec non ad urbem Ytú.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"135","2017-09-11 17:06:42-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Amaryllidaceae","Amaryllis","rutila","Amaryllis rutila","Ker Gawl.",NA,NA,NA,NA,"?","s.n.",NA,NA,NA,"Brazil","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"136","2017-09-11 17:06:42-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Amaryllidaceae","Amaryllis","subbarbata","Amaryllis subbarbata","(Herb.) Sweet",NA,NA,NA,NA,"?","s.n.",NA,NA,NA,"Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"137","2017-09-11 17:06:42-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Amaryllidaceae","Amaryllis","unguiculata","Amaryllis unguiculata","Mart. ex Schult. & Schult.f.",NA,NA,NA,NA,"Martius, CFP","s.n.",NA,NA,NA,"Brazil","Rio de Janeiro",NA,"in convallibus montis Corcovado. Nec non in coliibus urbi vicinis ad Sacco d' Alferes etc.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"138","2021-02-08 12:50:40-03","UFRGS","ICN","047253","S","Plantae","Amaryllidaceae","Hippeastrum","rutilum","Hippeastrum rutilum","(Ker Gawl.) Herb.","Waechter","1980",NA,NA,"Waechter","1243","1979","05",NA,"Brasil","RS","Torres","Morro azul","-49.7268981933594","-29.3353004455566",NA,NA,"Epífito de interior de mato, sobre Talauma ovata; com bulbo tunicado, subgloboso, com com 7 cm de diâmetro, flores vermelhas nectaríferas(mais detalhes dom coletor).",NA,NA,"Monocotyledon",NA,NA,NA,"América do Sul",NA,NA,NA,"20837","auto",NA,NA,NA,NA
"139","2021-02-08 12:50:40-03","UFRGS","ICN","163638","S","Plantae","Amaryllidaceae","Hippeastrum","striatum","Hippeastrum striatum","(Lam.) H.E. Moore","Eggers, L",NA,NA,NA,"Eggers, L","264","2005","11","10","Brasil","RS","Viamão","Parque Estadual de Itapuã estrada para Praia da Pedreira 30° 21' 33 2'' S / 51° 02' 43 5'' W","-51.045278","-30.359167","-51.045278","-30.359167",NA,NA,NA,"Monocotyledon",NA,NA,NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA
"140","2021-02-08 12:50:40-03","UFRGS","ICN","083710","S","Plantae","Amaryllidaceae","Hippeastrum","striatum","Hippeastrum striatum","(Lam.) H.E. Moore","Bastian, RE","2020","02","20","Waechter, JL","2343","1988","09",NA,"Brasil","RS","Tenente Portela","Parque Estadual do Turvo","-53.75830078125","-27.3710994720459",NA,NA,"Terrestre e epifítico em interior de mata; bulbo globoso, 5 cm; flores ao abrir rosadas, tornando-se vermelhas posteriormente; fotografada.",NA,NA,"Monocotyledon",NA,NA,NA,"América do Sul",NA,NA,NA,"14404","auto",NA,NA,NA,NA
"141","2020-08-26 10:49:26-03","MCN-FZBRS","HAS","93429","PreservedSpecimen","Plantae","Liliaceae","Hippeastrum","unguiculatum","Hippeastrum unguiculatum","(Mart.) Loefgren",NA,NA,NA,NA,"Bicalho, H.","s.n.","1963","08",NA,"Brasil","São Paulo","São Paulo","Jardim Botânico de São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,"CULTIVADO; flores vermelhas","HAS0093429",NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA
"142","2019-11-21 09:58:09-03","IBt","SP","194374","S","Plantae","Amaryllidaceae","Hippeastrum","striatum","Hippeastrum striatum","(Lam.) H.E.Moore","Dutilh, J","2000","05","11","Custodio Filho, A","1677","1983","10","18","Brasil","São Paulo","Santo André","E.B. do Alto da Serra de Paranapiacaba","-46.316667","-23.783333","-46.316667","-23.783333","Herbácea, tépalas abóbora com linha dorsal verde, estames abobóra.",NA,NA,NA,NA,NA,NA,NA,NA,"750","900",NA,NA,NA,NA,NA,NA
"143","2019-11-21 09:58:09-03","IBt","SP","196000","S","Plantae","Amaryllidaceae","Hippeastrum","striatum","Hippeastrum striatum","(Lam.) H.E.Moore","Dutilh, J","2000","05","11","Sugiyama, M","3562","1983","10","18","Brasil","São Paulo","Santo André","E.B. do Alto da Serra de Paranapiacaba","-46.316667","-23.783333","-46.316667","-23.783333","Herbácea 80 cm., flores cor de laranja internamente com sutura verde, estames de cor laranja, bastante freqüente.",NA,NA,NA,NA,NA,NA,NA,NA,"750","900",NA,NA,NA,NA,NA,NA
"144","2020-07-02 08:39:45-03","IBt","SP","285850","S","Plantae","Amaryllidaceae","Hippeastrum","striatum","Hippeastrum striatum","(Lam.) H.E.Moore",NA,NA,NA,NA,"Assis, MA","562","1995","08","21","Brasil","São Paulo","Corumbataí",NA,"-47.6199989318848","-22.2199993133545",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14989","auto",NA,NA,NA,NA
"145","2019-11-21 09:58:06-03","IBt","SP","182955","S","Plantae","Amaryllidaceae","Hippeastrum","striatum","Hippeastrum striatum","(Lam.) H.E.Moore","Dutilh, J","2000","05","11","Custodio Filho, A; Marques, JJ","991","1982","10","27","Brasil","São Paulo","Santo André","E.B. do Alto da Serra de Paranapiacaba","-46.5299987792969","-23.6599998474121",NA,NA,"Flores abóbora, base verde",NA,NA,NA,NA,NA,NA,NA,NA,"850","850","27258","auto",NA,NA,NA,NA
"146","2020-12-10 11:27:02-03","IBt","SP","397472","S","Plantae","Amaryllidaceae","Hippeastrum","striatum","Hippeastrum striatum","(Lam.) H.E.Moore",NA,NA,NA,NA,"Tavares, AR","s.n.","2007","10",NA,"Brasil","São Paulo","São Bernardo do Campo",NA,"-46.560001373291","-23.6900005340576",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"31119","auto",NA,NA,NA,NA
"147","2019-11-21 09:58:09-03","IBt","SP","405931","S","Plantae","Amaryllidaceae","Hippeastrum","striatum","Hippeastrum striatum","(Lam.) H.E.Moore","Simão Bianchini, R; Petrongari, FS","2011","10","24","Shirasuna, RT; Queiroz, RT","398","2007","10","03","Brasil","São Paulo","São Paulo","Lote 4, Parelheiros Rodoanel Mário Covas, Trecho Sul","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA
