"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","phylum","order","recordNumber","continentOcean","locality","preparationType","coordinatePrecision","geoFlag","typeStatus","class","relatedCatalogItem","individualCount","fieldNumber"
"50","2019-02-15 11:46:03-02","IPA","IPA","65264","S","Plantae","Moraceae","Brosimum","glaziovii","Brosimum glaziovii","Taub.","Souza, G.R. de","2001","11","20","Souza, G.R.,. de; et al.; et al.","2001","11","10","Brasil","Rio de Janeiro","Volta Redonda","-44.083333","-22.550556","-44.083333","-22.550556",NA,NA,"Árvore até 22 m de altura. DAP 40,3 cm. Planta latescente, látex cor de café com leite.","IPA0065264",NA,"Plantae",NA,"253","Southern America","Floresta da Cicuta, Vale do Paraiba do Sul.",NA,NA,NA,NA,NA,NA,NA,NA
"51","2019-08-27 13:33:51-03","IAP","PACA-AGP","47144","PreservedSpecimen","Plantae","Moraceae","Brosimum","glaziovii","Brosimum glaziovii","Taub.","Boeni, B. O.","2015","04","27","Rambo, B.","1950","05","22","Brasil","RS","Montenegro","-51.4611015319824","-29.6886005401611",NA,NA,NA,NA,"Sem material. Habitat: in silva primaeva Fenofase: estéril","PACA047144",NA,"Magnoliophyta","Urticales",NA,NA,"Butterberg",NA,"21601","auto",NA,"Magnoliatae",NA,NA,NA
"52","2019-08-27 13:33:51-03","IAP","PACA-AGP","48736","PreservedSpecimen","Plantae","Moraceae","Brosimum","glaziovii","Brosimum glaziovii","Taub.","Boeni, B. O.","2015","04","27","Rambo, B.","1950","09","07","Brasil","RS","Sapucaia do Sul","-51.1483001708984","-29.8246994018555",NA,NA,NA,NA,"Sem material Habitat: in silva Fenofase: folia","PACA048736",NA,"Magnoliophyta","Urticales",NA,NA,"ad Montem Sapucaia",NA,"7291","auto",NA,"Magnoliatae",NA,NA,NA
"53","2020-12-20 21:18:29-03","UFV","VIC","19374","PreservedSpecimen","Plantae","Moraceae","Brosimum","glaziovii","Brosimum glaziovii","Taub.",NA,NA,NA,NA,"Ignácio, M.; et al.","2006","03","15","Brasil","Bahia","Alcobaça","-39.1955986022949","-17.5193996429443",NA,NA,NA,NA,"Àrvore, 9,5m de altura, 29,8cm de CAP. Floresta Ombrófila densa de terras baixas","VIC019374",NA,NA,NA,"698",NA,"CAF Grupo Arcelor - Reserva Sombra da Tarde",NA,"50074","auto",NA,NA,NA,NA,NA
"54","2020-12-20 21:18:29-03","UFV","VIC","31690","PreservedSpecimen","Plantae","Moraceae","Brosimum","glaziovii","Brosimum glaziovii","Taub.",NA,NA,NA,NA,"Souza, P.P. de","2008","01","10","Brasil","Minas Gerais","Viçosa","-42.8819007873535","-20.7539005279541",NA,NA,NA,NA,"Àrvore com 9 metros de altura, seiva lactescente de cor branca,sabor levemente amargo, estípula terminal verde claro, com tricomas brancos, tronco de cor cinza com fissuras longitudinais, ramos próximos da sfolhas de cor marrom, nervur","VIC031690",NA,NA,NA,"225",NA,"Localidade de Sumidouro, margem da estrada, em terreno inclinado, próximo a um curral velho.",NA,"13937","auto",NA,NA,NA,NA,NA
"55","2020-12-20 21:18:29-03","UFV","VIC","19687","PreservedSpecimen","Plantae","Moraceae","Brosimum","glaziovii","Brosimum glaziovii","Taub.",NA,NA,NA,NA,"Campos, E.P. de","2005","10","22","Brasil","Minas Gerais","Viçosa","-42.8819007873535","-20.7539005279541",NA,NA,NA,NA,NA,"VIC019687",NA,NA,NA,"s.n.",NA,"mata da Biologia",NA,"13937","auto",NA,NA,NA,NA,NA
"56","2020-12-20 21:18:29-03","UFV","VIC","18179","PreservedSpecimen","Plantae","Moraceae","Brosimum","glaziovii","Brosimum glaziovii","Taub.",NA,NA,NA,NA,"Ana Luiza","1995","09","19","Brasil","Bahia",NA,NA,NA,NA,NA,NA,NA,"Altura de 15m.","VIC018179",NA,NA,NA,"157",NA,"FLONA Rio Preto",NA,NA,NA,NA,NA,NA,NA,NA
"57","2020-12-20 21:18:29-03","UFV","VIC","19657","PreservedSpecimen","Plantae","Moraceae","Brosimum","glaziovii","Brosimum glaziovii","Taub.",NA,NA,NA,NA,"Soares, M.P.; et al.","2006","01",NA,"Brasil","Espirito Santo","Pedra Canário",NA,NA,NA,NA,NA,NA,"Vegetação; Floresta de Tabuleiro. Indivíduo n° 478, com 68 cm de circunferência e 18m de altura.","VIC019657",NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2020-12-20 21:18:29-03","UFV","VIC","31282","PreservedSpecimen","Plantae","Moraceae","Brosimum","glaziovii","Brosimum glaziovii","Taub.",NA,NA,NA,NA,"Ignácio, M.; et al.","2004","11","18","Brasil","Bahia","Prado","-39.2207984924316","-17.341100692749",NA,NA,NA,NA,"Àrvore, 5m de altura, 12,2 CAP, Floresta Ombrófila Densa de Terras baixas","VIC031282",NA,NA,NA,"18",NA,"CAF Grupo Arcelor - Reserva Palhal",NA,"53161","auto",NA,NA,NA,NA,NA
"59","2020-12-20 21:18:29-03","UFV","VIC","19592","PreservedSpecimen","Plantae","Moraceae","Brosimum","glaziovii","Brosimum glaziovii","Taub.",NA,NA,NA,NA,"Souza, P.B.; et al.",NA,NA,NA,"Brasil","Minas Gerais","Dionísio","-42.7766990661621","-19.8428001403809",NA,NA,NA,NA,"Terrestre; arbórea de 8m.","VIC019592",NA,NA,NA,"s.n.",NA,"Parque Estadual do Rio Doce, Zona de amortecimento (Mata do Mombaça)",NA,"31394","auto",NA,NA,NA,NA,NA
"60","2020-12-20 21:18:29-03","UFV","VIC","2077","PreservedSpecimen","Plantae","Moraceae","Brosimum","glaziovii","Brosimum glaziovii","Taub.",NA,NA,NA,NA,"Kuhlmamn","1935","12","19","Brasil","Minas Gerais","Viçosa","-42.8819007873535","-20.7539005279541",NA,NA,NA,NA,NA,"VIC002077",NA,NA,NA,"s.n.",NA,"ESAV",NA,"13937","auto",NA,NA,NA,NA,NA
"61","2020-12-20 21:18:29-03","UFV","VIC","31701","PreservedSpecimen","Plantae","Moraceae","Brosimum","glaziovii","Brosimum glaziovii","Taub.",NA,NA,NA,NA,"Souza, P.P. de","2007","09","12","Brasil","Minas Gerais","Viçosa","-42.8819007873535","-20.7539005279541",NA,NA,NA,NA,"Àrvore com 10m de altura, crescendo em pleno sol, seiva lactescente branca de sabor amargo, flores de cor verde, estípula terminal de cor verde, tronco de superfície lisa de cor acinzentada, pecíolo recoberto por tricomas de cor branca","VIC031701",NA,NA,NA,"194",NA,"Localidade de Buieié, na beira da estrada.",NA,"13937","auto",NA,NA,NA,NA,NA
"62","2020-12-20 21:18:29-03","UFV","VIC","31700","PreservedSpecimen","Plantae","Moraceae","Brosimum","glaziovii","Brosimum glaziovii","Taub.",NA,NA,NA,NA,"Souza, P.P. de","2008","04","16","Brasil","Minas Gerais","Viçosa","-42.8819007873535","-20.7539005279541",NA,NA,NA,NA,"Àrvore com 9 metros de altura, seiva lactescente de cor branca, de rápida coagulação em contato com o ar, sabor amargo, flores de cor verde claro, estípula terminal de cor verde claro a avermelhada, recoberta por pequenos trícomas de c","VIC031700",NA,NA,NA,"254",NA,"Localidade de Sumidouro, margem da estrada, em terreno inclinado, área semi-sombreada, próximo a um curral velho, margeando o rio Turvo Limpo.",NA,"13937","auto",NA,NA,NA,NA,NA
"63","2020-12-20 21:18:29-03","UFV","VIC","31691","PreservedSpecimen","Plantae","Moraceae","Brosimum","glaziovii","Brosimum glaziovii","Taub.",NA,NA,NA,NA,"Souza, P.P. de","2008","04","16","Brasil","Minas Gerais","Viçosa","-42.8819007873535","-20.7539005279541",NA,NA,NA,NA,"Àrvore com 9 metros de altura, seiva lactescente de cor branca, de rápida coagulação em contato com o ar, sabor amargo, flores de cor verde claro, estípula terminal de cor verde claro a avermelhada, recoberta por pequenos trícomas de c","VIC031691",NA,NA,NA,"255",NA,"Localidade de Sumidouro, margem da estrada, em terreno inclinado, área semi-sombreada, próximo a um curral velho, margeando o rio Turvo Limpo.",NA,"13937","auto",NA,NA,NA,NA,NA
"64","2020-12-20 21:18:29-03","UFV","VIC","12057","PreservedSpecimen","Plantae","Moraceae","Brosimum","glaziovii","Brosimum glaziovii","Taub.",NA,NA,NA,NA,"Meira, Neto J A; et al.","1987","07","27","Brasil","São Paulo","Atibaia","-46.5499992370605","-23.1100006103516",NA,NA,NA,NA,"Àrvore com m, látex leitoso, caulo amarelado, com botôes.","VIC012057",NA,NA,NA,"21237",NA,"Fazenda Grota Funda",NA,"21675","auto",NA,NA,NA,NA,NA
"65","2020-12-20 21:18:29-03","UFV","VIC","11122","PreservedSpecimen","Plantae","Moraceae","Brosimum","glaziovii","Brosimum glaziovii","Taub.",NA,NA,NA,NA,"Silva, A.F.","1987","06","03","Brasil","São Paulo","São José dos Campos","-45.8800010681152","-23.1700000762939",NA,NA,NA,NA,"Àrvore de até 10m, latescente abundante, folhas brilhantes na face ventral.","VIC011122",NA,NA,NA,"1558",NA,"Flora da Reserva Florestal da Boa Vista",NA,"39297","auto",NA,NA,NA,NA,NA
"66","2021-03-24 17:09:28-03","UFES","SAMES","9981","PreservedSpecimen","Plantae","Moraceae","Brosimum","glaziovii","Brosimum glaziovii","Taub.","Ribeiro, M.; Siqueira, G.","2018",NA,NA,"Ribeiro, M.","2011","04","30","Brasil","Espírito Santo","Conceição da Barra","-39.7322006225586","-18.5932998657227","-398194445.0","-182555556.0",NA,NA,"Planta 22 m alt. x 103 cm CAP, presença de latex leitoso e ralo. Estéril. Transecto 2 planta 19. Habitat: Floresta de Tabuleiro Habito: Árvore","SAMES09981",NA,NA,NA,"1635",NA,"Floresta Alta, km 4 na estrada que circunda a reserva, trecho conservado, sub-bosque sombreado.",NA,"41644","auto",NA,NA,NA,NA,NA
"67","2019-11-21 14:39:54-03","UFJF","CESJ","38526","PreservedSpecimen","Plantae","Moraceae","Brosimum","glaziovii","Brosimum glaziovii","Taub.","J.A. Lombardi","2002","04",NA,"J.V.Gomes","2001","12","03","Brasil","Minas Gerais","Caratinga","-42.1391983032227","-19.7896995544434",NA,NA,NA,NA,"Obs.: Plot 3","CESJ038526",NA,"Angiosperma",NA,"802","América do Sul","Estação Biológica de Caratinga, Mata do Jaó",NA,"49886","auto",NA,NA,NA,NA,NA
"68","2019-11-21 14:39:54-03","UFJF","CESJ","33302","PreservedSpecimen","Plantae","Moraceae","Brosimum","glaziovii","Brosimum glaziovii","Taub.","C.C.Berg","2001","03",NA,"E. Tameirão-Neto","1998","11","18","Brasil","Minas Gerais","Coroaci","-42.2858009338379","-18.6219005584717",NA,NA,NA,NA,"Habitat: Floresta Semidecidual. Hábito: arbóreo","CESJ033302",NA,"Angiosperma",NA,"2768","América do Sul","Usina de Tronqueiras, rio Tronqueiras",NA,"24192","auto",NA,NA,NA,NA,NA
"69","2019-11-21 14:39:54-03","UFJF","CESJ","27890","PreservedSpecimen","Plantae","Moraceae","Brosimum","glaziovii","Brosimum glaziovii","Taub.","A. Santos","2011","07","12","M.L.G. Lisboa; R.G. Silveira","1994","05",NA,"Brasil","Minas Gerais","Juiz de Fora","-43.3502998352051","-21.7642002105713",NA,NA,NA,NA,"Árvore com aprox. 14m de altura","CESJ027890",NA,"Angiosperma",NA,"s.n.","América do Sul","Mata do Morro do Redentor",NA,"36144","auto",NA,NA,NA,NA,NA
"70","2021-03-01 16:35:49-03","UNICAMP","UEC","151383","S","Plantae","Moraceae","Brosimum","glaziovii","Brosimum glaziovii","Taub.","Leitão Filho, HF","1988",NA,NA,"Torres, RB; Figueiredo, N; Oliveira, AR","1987","08","21","Brazil","São Paulo","Angatuba","-48.592194","-23.711533","-48.592194","-23.711533",NA,NA,"Árvore 5 m. Beira da mata. Córtex esbranquiçado, liso, lenticelas pequenas, numerosas, conspícuas. Látex branco algo abundante.",NA,NA,"Magnoliopsida",NA,"255",NA,"Estação Ecológica de Angatuba. Mata Secundária.",NA,NA,NA,NA,NA,NA,NA,NA
"71","2021-03-01 16:35:49-03","UNICAMP","UEC","173109","S","Plantae","Moraceae","Brosimum","glaziovii","Brosimum glaziovii","Taub.","Santos, K",NA,NA,NA,"Santos, K; Belinello, R","2000","07","06","Brazil","São Paulo","Itatiba","-46.9","-22.866667","-46.9","-22.866667","808","808","Árvore perenifólia, zoocórica; cortex rugoso, madeira moderamente pesada; altura total: 8m; altura do fuste: 6m; PAP: 32cm. 01-25% da copa infestada por liana. Planta latescente.; Floesta Estacional semidecídual.","UEC016196","UEC016196","Magnoliopsida",NA,"2784",NA,"Mata da Fazenda Malabar (Fragmento P4); área total:12,5ha.",NA,NA,NA,NA,NA,NA,NA,NA
"72","2021-03-01 16:35:49-03","UNICAMP","UEC","128680","S","Plantae","Moraceae","Brosimum","glaziovii","Brosimum glaziovii","Taub.","Romaniuc","1996","05","23","Ivanauskas, NM","1995","11","08","Brazil","São Paulo","Pariquera-Açu","-47.876944","-24.675833","-47.876944","-24.675833",NA,NA,"Arvoreta de 4m. Casca cinza, levemente fissurada. Látex branco aquoso",NA,NA,"Magnoliopsida",NA,"525",NA,"Propriedade de Antônio Povinski",NA,NA,NA,NA,NA,NA,NA,NA
"73","2019-08-20 10:20:39-03","UNICAMP","UEC","150199","S","Plantae","Moraceae","Brosimum","glaziovii","Brosimum glaziovii","Taub.","Bertoncello, R",NA,NA,NA,"Bertoncello, R; Pansonato, M","2007","02","26","Brazil","São Paulo","Ubatuba","-44.791389","-23.296111","-44.791389","-23.296111","820","820",NA,NA,NA,"Magnoliopsida",NA,"833",NA,"Parque Estadual da Serra do Mar, Morro do Cuscuzeiro",NA,NA,NA,NA,NA,NA,NA,NA
"74","2021-03-01 16:35:49-03","UNICAMP","UEC","169002","S","Plantae","Moraceae","Brosimum","glaziovii","Brosimum glaziovii","Taub.","Vieira, LT",NA,NA,NA,"Vieira, LT; Sims","2006","08","15","Brazil","São Paulo","Campinas","-46.916667","-22.833333","-46.916667","-22.833333","700","700","Arvoreta.","UEC053244","UEC053244","Magnoliopsida",NA,"363",NA,"Souzas, Mata Ribeirão Cachoeira, Floresta Estacional Semidecídua.",NA,NA,NA,NA,NA,NA,NA,NA
"75","2021-03-01 16:35:49-03","UNICAMP","UEC","173101","S","Plantae","Moraceae","Brosimum","glaziovii","Brosimum glaziovii","Taub.","Santos, K",NA,NA,NA,"Santos, K; Belinello, R","2000","06","16","Brazil","São Paulo","Campinas","-46.9","-22.9","-46.9","-22.9","887","887","Árvore perenifólia, zoocórica; cortex rugoso, madeira moderamente pesada; altura total: 8m; altura do fuste: 7m; PAP: 48cm. Planta latescente.; Floesta Estacional semidecídual.","UEC016187","UEC016187","Magnoliopsida",NA,"2220",NA,"Mata da Fazenda Santa Helena (Frahmento P1); área total: 12,4 ha.",NA,NA,NA,NA,NA,NA,NA,NA
"76","2021-03-01 16:35:49-03","UNICAMP","UEC","173105","S","Plantae","Moraceae","Brosimum","glaziovii","Brosimum glaziovii","Taub.","Santos, K",NA,NA,NA,"Santos, K; Belinello, R","2000","08","14","Brazil","São Paulo","Campinas","-46.9","-22.866667","-46.9","-22.866667","885","885","Árvore perenifólia, zoocórica; cortex rugoso, madeira moderamente pesada; altura total: 8m; altura do fuste: 7m; PAP: 45cm. 26-50% da copa infestada por liana. Planta latescente.; Floesta Estacional semidecídual.","UEC016191","UEC016191","Magnoliopsida",NA,"2901",NA,"Mata da Fazenda Capoeira Grande (Fragmento M1); área total: 19,9ha.",NA,NA,NA,NA,NA,NA,NA,NA
"77","2021-03-01 16:35:49-03","UNICAMP","UEC","173108","S","Plantae","Moraceae","Brosimum","glaziovii","Brosimum glaziovii","Taub.","Santos, K",NA,NA,NA,"Santos, K; Belinello, R","2000","01","25","Brazil","São Paulo","Campinas","-46.916667","-22.816667","-46.916667","-22.816667","653","653","Árvore perenifólia, zoocórica; cortex rugoso, madeira moderamente pesada; altura total: 9m; altura do fuste: 7m; PAP: 37cm. Planta latescente.; Floesta Estacional semidecídual.","UEC016195","UEC016195","Magnoliopsida",NA,"987",NA,"Mata Ribeirão Cachoeira (Área C1); área total: 244;9 ha.",NA,NA,NA,NA,NA,NA,NA,NA
"78","2021-03-01 16:35:49-03","UNICAMP","UEC","189088","S","Plantae","Moraceae","Brosimum","glaziovii","Brosimum glaziovii","Taub.",NA,NA,NA,NA,"Silva, BG","2014","07","03","Brazil","São Paulo","São Miguel Arcanjo","-47.999722","-24.067778","-47.999722","-24.067778","800","800","Árvore, 2,5 m de altura e 3,2 cm de DAP; Floresta Ombrófila Densa","UEC119427","UEC119427","Magnoliopsida",NA,"155",NA,"Parque Estadual Carlos Botelho",NA,NA,NA,NA,NA,NA,NA,NA
"79","2021-03-01 16:35:49-03","UNICAMP","UEC","53610","S","Plantae","Moraceae","Brosimum","glaziovii","Brosimum glaziovii","Taub.","Santos, A","2011","04","26","Silva, AF","1987","06","03","Brazil","São Paulo","São José dos Campos","-45.9375","-23.075","-45.9375","-23.075",NA,NA,"Árvore de até 10m, latescente abundante, folhas brilhantes na face ventral.","UEC038183",NA,"Magnoliopsida",NA,"1558",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","2021-03-01 16:35:49-03","UNICAMP","UEC","54902","S","Plantae","Moraceae","Brosimum","glaziovii","Brosimum glaziovii","Taub.",NA,NA,NA,NA,"Meira Neto, JAA; Leitão Filho, HF; Tamashiro, JY; Bernacci, LC; Grombone-Guaratini, MT","1987","07","27","Brazil","São Paulo","Atibaia","-46.5499992370605","-23.1100006103516",NA,NA,NA,NA,"Árvore com 15m, látex leitoso, caule amarelado, com botões.",NA,NA,"Magnoliopsida",NA,"21237",NA,"Fazenda Grota Funda",NA,"21675","auto",NA,NA,NA,NA,NA
"81","2021-03-01 16:35:49-03","UNICAMP","UEC","11432","S","Plantae","Moraceae","Brosimum","glaziovii","Brosimum glaziovii","Taub.",NA,NA,NA,NA,"Matthes, LAF",NA,NA,NA,"Brazil","São Paulo","Campinas","-47.060001373291","-22.8999996185303",NA,NA,NA,NA,"Coleção Bosque dos Jequitibás n° 122-B",NA,NA,"Magnoliopsida",NA,"8347",NA,"Bosque dos Jequitibás",NA,"23900","auto",NA,NA,NA,NA,NA
"82","2021-03-01 16:35:49-03","UNICAMP","UEC","11431","S","Plantae","Moraceae","Brosimum","glaziovii","Brosimum glaziovii","Taub.",NA,NA,NA,NA,"Matthes, LAF",NA,NA,NA,"Brazil","São Paulo","Campinas","-47.060001373291","-22.8999996185303",NA,NA,NA,NA,"Coleção Bosque dos Jequitibás n° 596-A",NA,NA,"Magnoliopsida",NA,"8346",NA,"Bosque dos Jequitibás",NA,"23900","auto",NA,NA,NA,NA,NA
"83","2021-03-01 16:35:49-03","UNICAMP","UEC","11433","S","Plantae","Moraceae","Brosimum","glaziovii","Brosimum glaziovii","Taub.",NA,NA,NA,NA,"Matthes, LAF",NA,NA,NA,"Brazil","São Paulo","Campinas","-47.060001373291","-22.8999996185303",NA,NA,NA,NA,"Coleção Bosque dos Jequitibás n° 350-B",NA,NA,"Magnoliopsida",NA,"8345",NA,"Bosque dos Jequitibás",NA,"23900","auto",NA,NA,NA,NA,NA
"84","2021-03-01 16:35:49-03","UNICAMP","UEC","11435","S","Plantae","Moraceae","Brosimum","glaziovii","Brosimum glaziovii","Taub.","Ribeiro, JELS","2002","05",NA,"Tozzi, AMGA; Yamamoto, K","1978","11","19","Brazil","São Paulo","Campinas","-47.060001373291","-22.8999996185303",NA,NA,NA,NA,"Árvore com 3m, latescente, só frutos.",NA,NA,"Magnoliopsida",NA,"8804",NA,"Bosque São José",NA,"23900","auto",NA,NA,NA,NA,NA
"85","2019-08-20 10:20:39-03","UNICAMP","UEC","71380","S","Plantae","Moraceae","Brosimum","glaziovii","Brosimum glaziovii","Taub.","Santin, DA",NA,NA,NA,"Santin, DA; Bertani, DF; Cielo-Filho, R","1995","03","22","Brazil","São Paulo","Campinas","-47.060001373291","-22.8999996185303",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,"32346",NA,"Bosque São José",NA,"23900","auto",NA,NA,NA,NA,NA
"86","2021-03-01 16:35:49-03","UNICAMP","UEC","115038","S","Plantae","Moraceae","Brosimum","glaziovii","Brosimum glaziovii","Taub.","Cielo-Filho, R",NA,NA,NA,"Gaspar, D","2000","02","25","Brazil","São Paulo","Campinas","-47.060001373291","-22.8999996185303",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,"131",NA,"Distrito de Souzas, Mata Ribeirão Cachoeira (Condomínio Colinas do Atibaia)",NA,"23900","auto",NA,NA,NA,NA,NA
"87","2021-03-01 16:35:49-03","UNICAMP","UEC","115474","S","Plantae","Moraceae","Brosimum","glaziovii","Brosimum glaziovii","Taub.","Cielo-Filho, R",NA,NA,NA,"Gaspar, D; Batista, ER","1999","08","12","Brazil","São Paulo","Campinas","-47.060001373291","-22.8999996185303",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,"104",NA,"Distrito de Souzas, Mata Ribeirão da Cachoeira (Condomínio Colinas do Atibaia)",NA,"23900","auto",NA,NA,NA,NA,NA
"88","2021-03-01 16:35:49-03","UNICAMP","UEC",NA,"S","Plantae","Moraceae","Brosimum","glaziovii","Brosimum glaziovii","Taub.","Cielo-Filho, R",NA,NA,NA,"Cielo-Filho, R; Chiste, FS","1998","09","18","Brazil","São Paulo","Campinas","-47.060001373291","-22.8999996185303",NA,NA,NA,NA,"Árvore de aproximadamente 12m de altura.",NA,NA,"Magnoliopsida",NA,"28",NA,"Praça João Lech Junior",NA,"23900","auto",NA,NA,NA,NA,NA
"89","2021-03-01 16:35:49-03","UNICAMP","UEC",NA,"S","Plantae","Moraceae","Brosimum","glaziovii","Brosimum glaziovii","Taub.","Cielo-Filho, R",NA,NA,NA,"Cielo-Filho, R; Chiste, FS","1998","09","18","Brazil","São Paulo","Campinas","-47.060001373291","-22.8999996185303",NA,NA,NA,NA,"Árvore de aproximadamente 12m de altura.",NA,NA,"Magnoliopsida",NA,"28",NA,"Praça João Lech Junior",NA,"23900","auto",NA,NA,NA,NA,NA
"90","2021-03-01 16:35:49-03","UNICAMP","UEC","126540","S","Plantae","Moraceae","Brosimum","glaziovii","Brosimum glaziovii","Taub.","Cielo-Filho, R",NA,NA,NA,"Cielo-Filho, R; Chiste, FS","1998","09","18","Brazil","São Paulo","Campinas","-47.060001373291","-22.8999996185303",NA,NA,NA,NA,"Árvore de aproximadamente 12m de altura.",NA,NA,"Magnoliopsida",NA,"28",NA,"Praça João Lech Junior",NA,"23900","auto",NA,NA,NA,NA,NA
"91","2021-03-01 16:35:49-03","UNICAMP","UEC","133954","S","Plantae","Moraceae","Brosimum","glaziovii","Brosimum glaziovii","Taub.","Urbanetz, C","2004","05",NA,"Urbanetz, C; Lelo; Domingos","2004","04","27","Brazil","São Paulo","Cananéia","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,"Árvore, 15m, com látex, conhecida como guapiricica.",NA,NA,"Magnoliopsida",NA,"379",NA,"Fazenda Folha Larga, Trilha da Vitória",NA,"37574","auto",NA,NA,NA,NA,NA
"92","2019-11-06 09:56:37-03","UFOP","OUPR",NA,"PreservedSpecimen","Plantae","Moraceae","Brosimum","glaziovii","Brosimum glaziovii","Taub.","Castro, R.M.","2008",NA,NA,"Silva, J.L.","2002","10","28","Brasil","Minas Gerais","Mariana","-43.4160995483398","-20.377799987793",NA,NA,NA,NA,"flores amarelas",NA,NA,NA,NA,"s.n.",NA,"Águas Claras",NA,"33524","auto",NA,NA,NA,NA,NA
"93","2019-11-06 09:56:37-03","UFOP","OUPR",NA,"PreservedSpecimen","Plantae","Moraceae","Brosimum","glaziovii","Brosimum glaziovii","Taub.","Castro, R.M.","2008",NA,NA,"Araújo, A.C.","1894",NA,NA,"Brasil","Minas Gerais","Rio Novo","-43.125301361084","-21.4575004577637",NA,NA,NA,NA,"Árvore",NA,NA,NA,NA,"s.n.",NA,NA,NA,"14119","auto",NA,NA,NA,NA,NA
"94","2019-11-06 09:56:37-03","UFOP","OUPR",NA,"PreservedSpecimen","Plantae","Moraceae","Brosimum","glaziovii","Brosimum glaziovii","Taub.","Castro, R.M.","2008",NA,NA,"Araújo, A.C.",NA,NA,NA,"Brasil","Minas Gerais","Rio Novo","-43.125301361084","-21.4575004577637",NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,"14119","auto",NA,NA,NA,NA,NA
"95","2019-01-17 11:26:56-02","PUCRS","MPUC","2971","S","Plantae","Moraceae","Brosimum","glaziovii","Brosimum glaziovii","Taub.","A.F.P. Machado","2015","01","01",NA,"1986","11","20","Brasil","SC","Tubarão","-49.0072222","-28.4644444","-49.0072222000","-28.4644444000",NA,NA,NA,NA,NA,NA,"Rosales",NA,"South America",".",NA,NA,NA,NA,"Magnoliopsida",NA,"1",NA
"96","2019-01-17 11:26:56-02","PUCRS","MPUC","2972","S","Plantae","Moraceae","Brosimum","glaziovii","Brosimum glaziovii","Taub.","A.F.P. Machado","2015","01","01",NA,"1986","11","20","Brasil","SC","Tubarão","-49.0072222","-28.4644444","-49.0072222000","-28.4644444000",NA,NA,NA,NA,NA,NA,"Rosales",NA,"South America",".",NA,NA,NA,NA,"Magnoliopsida",NA,"1",NA
"97","2020-10-14 10:03:13-03","FURB","FURB","34963","PreservedSpecimen","Plantae","Moraceae","Brosimum","glaziovii","Brosimum glaziovii","Taub.","Oliveira, AA de","2010",NA,NA,"Dreveck, S.; Carneiro, F.E.","2010","02","19","Brasil","Santa Catarina","Schroeder","-49.0486111","-26.3694445","-49.0486111","-26.3694445","105","105","Voucher estéril IFFSC 995 (Fitossociologia) Habitat: Floresta Ombrófila Densa; Estágio médio de regeneração Habito: arbórea;","FURB02365","FURB02365",NA,NA,"2589",NA,"Rancho Bom.",NA,NA,NA,NA,NA,NA,NA,NA
"98","2020-10-14 10:03:13-03","FURB","FURB","48812","PreservedSpecimen","Plantae","Moraceae","Brosimum","glaziovii","Brosimum glaziovii","Taub.","Oliveira, AA de","2015","11","24","Oliveira, A.A. de","2015","11","24","Brasil","Santa Catarina","Morro da Fumaça","-49.2322223","-28.6191667","-49.2322223","-28.6191667","50","50",NA,"FURB48812","FURB48812",NA,NA,"2776",NA,"Vila Rica.",NA,NA,NA,NA,NA,NA,NA,NA
"99","2019-06-27 10:25:45-03","UFES","VIES","33298","S","Plantae","Moraceae","Brosimum","glaziovii","Brosimum glaziovii","Taub.",NA,NA,NA,NA,"Moreira, L.N.","2007","07","02","Brasil","Espírito Santo","Cachoeiro de Itapemirim","-41.1128005981445","-20.8488998413086",NA,NA,NA,NA,NA,"VIES033298","VIES033298",NA,NA,"60",NA,"Floresta Nacional Pacotuba.",NA,"35694","auto",NA,NA,NA,NA,NA
"100","2020-04-27 16:10:40-03","UFES","VIES","42222","S","Plantae","Moraceae","Brosimum","glaziovii","Brosimum glaziovii","Taub.",NA,"2020",NA,NA,"Souza, T.; Sossai, B.G.; Alves-Araújo, A.","2018","04","03","Brasil","Espírito Santo","Conceição da Barra","-39.7322006225586","-18.5932998657227",NA,NA,NA,NA,NA,"VIES042222","VIES042222",NA,NA,"107",NA,"Estrada Principal. Flona do Rio Preto",NA,"41644","auto",NA,NA,NA,NA,NA
