"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","recordNumber","locality","imagecode","stateProvince","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","county","infraspecificEpithet","coordinatePrecision","geoFlag","typeStatus","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","individualCount","fieldNumber","sex"
"1719","2021-01-26 13:58:31-03","IMA","MAC","10441","PreservedSpecimen","Plantae","Sapindaceae","Matayba","guianensis","Matayba guianensis","R.P.Lyra-Lemos; I.A. Bayma","1999","08","24",NA,"Brasil",NA,NA,"Árvore ca. 4 m de alt. Frutos maduros vermelhos.; Restinga arbustiva arbórea.","MAC0010441",NA,NA,"Aubl.","R.P.Lyra-Lemos","4217","Mucuri, Próximo a Campo Grande, vegetação sobre cordões arenosos, área antrópizada.","MAC0010441","Alagoas","-35.8950004577637","-9.710280418396",NA,NA,"Marechal Deodoro",NA,"15565","auto",NA,NA,NA,"1999",NA,NA,NA,NA,NA,NA,NA
"1720","2021-01-26 13:58:31-03","IMA","MAC","1785","PreservedSpecimen","Plantae","Sapindaceae","Matayba","guianensis","Matayba guianensis","D. Andrade-Lima; F.de A.Carvalho; P.F.de Araújo","1971","12","04",NA,"Brasil",NA,NA,"Arbusto ca. 1 m de alt.; Capoeira.","MAC0001785",NA,NA,"Aubl.","R.L.S.Coelho","1153","Alto da Serra do Araripe, No inicio da estrada para Nova Olinda.","MAC0001785","Ceará","-39.4094009399414","-7.23416996002197",NA,NA,"Crato",NA,"30071","auto",NA,NA,NA,"2011","01","17",NA,NA,NA,NA,NA
"1721","2021-01-26 13:58:31-03","IMA","MAC","3098","PreservedSpecimen","Plantae","Sapindaceae","Matayba","guianensis","Matayba guianensis","U.N.Maciel; M.R.Cordeiro","1978","12","13",NA,"Brasil",NA,NA,"Árvore ca. 5 m de alt. Frutos imaturos.; Capoeira baixa.","MAC0003098",NA,NA,"Aubl.","M.G .Silva","333","Enseada de Alter de Chão.","MAC0003098","Pará","-54.7083015441895","-2.44305992126465",NA,NA,"Santarém",NA,"205258","auto",NA,NA,NA,"1980",NA,NA,NA,NA,NA,NA,NA
"1722","2021-01-26 13:58:31-03","IMA","MAC","11097","PreservedSpecimen","Plantae","Sapindaceae","Matayba","guianensis","Matayba guianensis","R.P.Lyra-Lemos; S.Palmeira; S.Rocha","2000","05","24",NA,"Brasil",NA,NA,"Arbusto ca. 3 m. de alt. Frutos vermelhos quando marduros.; Restinga baixa.","MAC0011097",NA,NA,"Aubl.","S.Rocha","4625","APA de Santa Rita, Margem da AL-101, área alagada, depressão do terreno.","MAC0011097","Alagoas","-36.836667","-10.311667",NA,NA,"Marechal Deodoro",NA,NA,NA,NA,"-36.836667","-10.311667","2000",NA,NA,NA,NA,NA,NA,NA
"1723","2021-01-26 13:58:31-03","IMA","MAC","10756","PreservedSpecimen","Plantae","Sapindaceae","Matayba","guianensis","Matayba guianensis","R.P.Lyra-Lemos; L.Conserva","1999","11","18",NA,"Brasil",NA,NA,"Árvore ca. 2 m de alt. Flores brancas. Frutos secos frequente.; Restinga arbustiva arbórea.","MAC0010756",NA,NA,"Aubl.","E.Rodrigues","4425","Mucuri.","MAC0010756","Alagoas","-36.497222","-10.184167",NA,NA,"Marechal Deodoro",NA,NA,NA,NA,"-36.497222","-10.184167","2005",NA,NA,NA,NA,NA,NA,NA
"1724","2021-01-26 13:58:31-03","IMA","MAC","14235","PreservedSpecimen","Plantae","Sapindaceae","Matayba","guianensis","Matayba guianensis","R.P.Lyra-Lemos; E.M.Duarte; E. Santos","2001","01","30",NA,"Brasil",NA,NA,"Árvore ca. 3 m. de alt. Frutos avermelhados maduros.; Restinga baixa.","MAC0014235",NA,NA,"Aubl.","E.Rodrigues","5455","Área que antecede as Dunas do Cavalo Russo.","MAC0014235","Alagoas","-35.8443","-9.758367",NA,NA,"Marechal Deodoro",NA,NA,NA,NA,"-35.8443","-9.758367","2005","09","09",NA,NA,NA,NA,NA
"1725","2021-01-26 13:58:31-03","IMA","MAC","15050","PreservedSpecimen","Plantae","Sapindaceae","Matayba","guianensis","Matayba guianensis","M.A.B.L.Machado","2001","11","21",NA,"Brasil",NA,NA,"Árvore ca. 8 m de alt. Flores brancas, botões verdes e marrons (maduros).; Mata Atlântica.","MAC0015050",NA,NA,"Aubl.",NA,"114","Usina Coruripe. Fazenda Capiatã A, Bloco Riacho de Pedra, mata em tabuleiro.","MAC0015050","Alagoas","-36.17615","-11.216689",NA,NA,"Coruripe",NA,NA,NA,NA,"-36.17615","-11.216689",NA,NA,NA,NA,NA,NA,NA,NA
"1726","2021-01-26 13:58:31-03","IMA","MAC","1554","PreservedSpecimen","Plantae","Sapindaceae","Matayba","guianensis","Matayba guianensis","N.A Rosa; C.S.Rosário; R.P.Bahia","1981","04","06",NA,"Brasil",NA,NA,"Arbusto ca. 2 m de alt. Frutos imaturos verdes.","MAC0001554",NA,NA,"Aubl.","N.A Rosa","4053","Rodovia Tucurui, km 26.","MAC0001554","Pará",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1981",NA,NA,NA,NA,NA,NA,NA
"1727","2021-01-26 13:58:31-03","IMA","MAC","7259","PreservedSpecimen","Plantae","Sapindaceae","Matayba","guianensis","Matayba guianensis","G.L.Esteves; R.P.Lyra-Lemos","1989","03","10",NA,"Brasil",NA,NA,"Árvore ca. 3 m de alt. Frutos vermelhos, sementes pretas.; Restinga, vegetação arbórea aberta.","MAC0007259",NA,NA,"Aubl.","S.Rocha","2173","APA de Santa Rita, Sítio Campo Grande.","MAC0007259","Alagoas","-36.836667","-10.311667",NA,NA,"Marechal Deodoro",NA,NA,NA,NA,"-36.836667","-10.311667","2000","03","13",NA,NA,NA,NA,NA
"1728","2021-01-26 13:58:31-03","IMA","MAC","57114","PreservedSpecimen","Plantae","Sapindaceae","Matayba","guianensis","Matayba guianensis","E.R.Castro","2003","12","12",NA,"Brasil",NA,NA,"Árvore ca. 15 m. Frutos imaduro verde.; Floresta de planície.","MAC0057114",NA,NA,"Aubl.","E.R.Castro","237","Ilha do Cardoso.","MAC0057114","São Paulo","-48.551944","-25.029722",NA,NA,"Cananéia",NA,NA,NA,NA,"-48.551944","-25.029722","2005","02","21",NA,NA,NA,NA,NA
"1729","2021-01-26 13:58:31-03","IMA","MAC","17344","PreservedSpecimen","Plantae","Sapindaceae","Matayba","guianensis","Matayba guianensis","M.A.B.L.Machado","2003","02","21",NA,"Brasil",NA,NA,"Árvore ca. 7 m de alt. Flores brancas ausentes. Frutos imaturos verdes.; Mata Atlântica.","MAC0017344",NA,NA,"Aubl.",NA,"279","Usina Coruripe, Fazenda Capiatã.","MAC0017344","Alagoas","-36.17615","-11.216689",NA,NA,"Coruripe",NA,NA,NA,NA,"-36.17615","-11.216689",NA,NA,NA,NA,NA,NA,NA,NA
"1730","2021-01-26 13:58:31-03","IMA","MAC","20365","PreservedSpecimen","Plantae","Sapindaceae","Matayba","guianensis","Matayba guianensis","M.A.B.L.Machado","2004","01","29",NA,"Brasil",NA,NA,"Árvore ca. 10 m de alt. Flores brancas.; Mata Atlântica.","MAC0020365",NA,NA,"Aubl.",NA,"378","Usina Coruripe, Fazenda Capiatã A, Gotejo.","MAC0020365","Alagoas","-36.17615","-11.216689",NA,NA,"Coruripe",NA,NA,NA,NA,"-36.17615","-11.216689",NA,NA,NA,NA,NA,NA,NA,NA
"1731","2021-01-26 13:58:31-03","IMA","MAC","6545","PreservedSpecimen","Plantae","Sapindaceae","Matayba","guianensis","Matayba guianensis","I.S.Moreira; G.L.Esteves; R.P.Lyra-Lemos","1988","02","03",NA,"Brasil",NA,NA,"Árvore ca. 2 m de alt. Frutos rosa.; Restinga, vegetação arbustiva aberta sobre cordões litorâneos.","MAC0006545",NA,NA,"Aubl.","S.Rocha","102","Margem da AL 201, Mata da Marreca.","MAC0006545","Alagoas","-36.434398651123","-10.4055995941162",NA,NA,"Piaçabuçu",NA,"16123","auto",NA,NA,NA,"2004","08","13",NA,NA,NA,NA,NA
"1732","2021-01-26 13:58:31-03","IMA","MAC","8470","PreservedSpecimen","Plantae","Sapindaceae","Matayba","guianensis","Matayba guianensis","A.E.Ramos; R.L.de M.Dusi; et al.","1988","01","13",NA,"Brasil",NA,NA,"Arvoreta ca. 2.5 m de alt. Frutos verdes.; Cerrado.","MAC0008470",NA,NA,"Aubl.","Sato","168","Região do Córrego Cambauva.","MAC0008470","Mato Grosso","-52.8333015441895","-16.7642002105713",NA,NA,"Ponte Branca",NA,"42196","auto",NA,NA,NA,"1988","04",NA,NA,NA,NA,NA,NA
"1733","2021-01-26 13:58:31-03","IMA","MAC","1555","PreservedSpecimen","Plantae","Sapindaceae","Matayba","guianensis","Matayba guianensis","P.Cavalcante; M.Silva","1971","08","12",NA,"Brasil",NA,NA,"Arvoreta ca. 3 m. Frutos verdes.; Campo de terra firme.","MAC0001555",NA,NA,"Aubl.","M.Silva","2895","Estrada para a gruta de pedra Crispim.","MAC0001555","Pará","-52.2064018249512","-3.20333003997803",NA,NA,"Altamira",NA,"748499","auto",NA,NA,NA,"1971",NA,NA,NA,NA,NA,NA,NA
"1734","2021-01-26 13:58:31-03","IMA","MAC","1556","PreservedSpecimen","Plantae","Sapindaceae","Matayba","guianensis","Matayba guianensis","P.Cavalcante; M.Silva","1971","08","12",NA,"Brasil",NA,NA,"Árvore ca. 4-5 m de alt. Flor branca, perfumada.; Campo.","MAC0001556",NA,NA,"Aubl.","M.Silva","2890","Estrada para a gruta de pedra Crispim.","MAC0001556","Pará","-52.2064018249512","-3.20333003997803",NA,NA,"Altamira",NA,"748499","auto",NA,NA,NA,"1971",NA,NA,NA,NA,NA,NA,NA
"1735","2021-01-26 13:58:31-03","IMA","MAC","3028","PreservedSpecimen","Plantae","Sapindaceae","Matayba","guianensis","Matayba guianensis","M.G. A. Lobo; B.G.S.Ribeiro","1978","12","02",NA,"Brasil",NA,NA,"Árvore ca. 8 m de alt. Flore em botões esverdeados.; Capoeira de terra firme.","MAC0003028",NA,NA,"Aubl.","M.G.A.Lobo","18","Belterra, Porto Novo.","MAC0003028","Pará","-54.7083015441895","-2.44305992126465",NA,NA,"Santarém",NA,"205258","auto",NA,NA,NA,"1979",NA,NA,NA,NA,NA,NA,NA
"1736","2021-01-26 13:58:31-03","IMA","MAC","25424","PreservedSpecimen","Plantae","Sapindaceae","Matayba","guianensis","Matayba guianensis","M.Ramos; E.Santos","1999","09","17",NA,"Brasil",NA,NA,"Arbusto ca. 3,5 m de altura. Frutos escuros.; Restinga arbórea.","MAC0025424",NA,NA,"Aubl.","L.A.Pereira","89","Reserva Biológica de Santa Izabel.","MAC0025424","Sergipe","-36.8560981750488","-10.7377996444702",NA,NA,"Pirambu",NA,"22600","auto",NA,NA,NA,"2012","04","30",NA,NA,NA,NA,NA
"1737","2014-12-23 12:41:00-02","UNIVILLE","JOIW","239","S","Plantae","Sapindaceae","Matayba","guianensis","Matayba guianensis","G.Q.Freire","2006","08","18",NA,"Brasil",NA,NA,"Árvore, h=8m, CAP=84. Corola creme. Madeira de galho coletada",NA,NA,NA,"Aubl.",NA,"174","Mata ciliar/cerradão, próximo ao córrego castelo da Jagoara",NA,"MG","-43.987556","-19.473278","711","711","Matozinhos",NA,NA,NA,NA,"43º59'15,2'' W","19º28'23,8'' S",NA,NA,NA,NA,NA,NA,NA,NA
"1738","2014-12-23 12:41:00-02","UNIVILLE","JOIW","389","S","Plantae","Sapindaceae","Matayba","guianensis","Matayba guianensis","G.C.T.Ceccantini","2006","12","02",NA,"Brasil",NA,NA,"Árvore de h=6m., DAP=15cm. Fruto amarelo até rosado. Cápsula tricarpelar. Madeira de galho coletada",NA,NA,NA,"Aubl.","J.R. Pirani","2989","Mata Jagoara Velha. Borda de Mata Semidecídua em transição com Cerradão",NA,"MG","-43.987556","-19.473278","644","644","Matozinhos",NA,NA,NA,NA,"43º59'15,2'' W","19º28'23,8'' S",NA,NA,NA,NA,NA,NA,NA,NA
"1739","2020-11-18 11:50:10-03","UERJ","HRJ","302","PreservedSpecimen","Plantae","Sapindaceae","Matayba","guianensis","Matayba guianensis","L.C. Lobato","1985","02","21",NA,"Brasil",NA,NA,NA,"HRJ00000302",NA,NA,"Aubl.",NA,"s.n.",NA,NA,"Pará",NA,NA,NA,NA,"Itapoá",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1740","2021-02-04 10:30:12-03","UFRPE","HST","2523","PreservedSpecimen","Plantae","Sapindaceae","Matayba","guianensis","Matayba guianensis","M.T.Monteiro","1967","03",NA,NA,"Brasil",NA,NA,"Árvore de grande porte; flores alvas pequenas, com cheiro agradável; frutos redondos, amarelos, comestível pelo passarinho.","HST002523",NA,NA,"Aubl.","B.S.Amorim","21690",NA,NA,"Alagoas",NA,NA,NA,NA,"Colônia de Leopoldina",NA,NA,NA,NA,NA,NA,"2011","12",NA,NA,NA,NA,NA,NA
"1741","2021-02-04 10:30:12-03","UFRPE","HST","14167","PreservedSpecimen","Plantae","Sapindaceae","Matayba","guianensis","Matayba guianensis","A.M.Miranda; et al.","2005","11","27",NA,"Brasil",NA,NA,"Arbusto, caule marrom, folhas levemente crassas, flores brancas","HST014167",NA,NA,"Aubl.","L.A.Pereira","5341",NA,NA,"Piauí",NA,NA,NA,NA,"Palmeiras",NA,NA,NA,NA,NA,NA,"2012","09","25",NA,NA,NA,NA,NA
"1742","2021-02-04 10:30:12-03","UFRPE","HST","11975","PreservedSpecimen","Plantae","Sapindaceae","Matayba","guianensis","Matayba guianensis","F.H.F.Nascimento","2000","08","05",NA,"Brasil",NA,NA,"Árvore ca. 12 m alt.; folhas discolores, subcoriáceas; frutos verdes. Indivíduo emergente em capão da mata.","HST011975",NA,NA,"Aubl.","J.R.Pirani","446","Campo do Cigano",NA,"Bahia","-41.924722","-13.261944","1650","1750","Rio do Pires",NA,NA,NA,NA,"41W55'29''","13S15'43''","2002","04",NA,NA,NA,NA,NA,NA
"1743","2021-02-04 10:30:12-03","UFRPE","HST","21255","PreservedSpecimen","Plantae","Sapindaceae","Matayba","guianensis","Matayba guianensis","M.L.Guedes; I.F.Souza","2014","04","14",NA,"Brasil",NA,NA,"Arvoreta; folhas compostas, folíolos cartáceos, discolores; frutos cápsulas maduras marrons e imaturas verdes.","HST021255",NA,NA,"Aubl.","M.L.Guedes","21903","Litoral Sul, ponto n° 11",NA,"Bahia","-36.946944","-13.963333","15","15","Maraú",NA,NA,NA,NA,"36W56'49''","13S57'48''","2014","05",NA,NA,NA,NA,NA,NA
"1744","2021-02-04 10:30:12-03","UFRPE","HST","2577","PreservedSpecimen","Plantae","Sapindaceae","Matayba","guianensis","Matayba guianensis","M.T.Monteiro","1968","01","04",NA,"Brasil",NA,NA,"Flores alvas, pequenas, com perfume agradável.","HST002577",NA,NA,"Aubl.","B.S.Amorim","21878","Engenho Novo",NA,"Alagoas","-36.0936012268066","-9.78110980987549",NA,NA,"São Miguel dos Campos",NA,"30539","auto",NA,NA,NA,"2011","12",NA,NA,NA,NA,NA,NA
"1745","2021-02-04 10:30:12-03","UFRPE","HST","2688","PreservedSpecimen","Plantae","Sapindaceae","Matayba","guianensis","Matayba guianensis","M.T.Monteiro","1968","12","12",NA,"Brasil",NA,NA,"Flores pequenas, esbranquiçadas, com perfume agradável.","HST002688",NA,NA,"Aubl.","B.S.Amorim","22900","Fazenda Guajurú",NA,"Alagoas","-36.0936012268066","-9.78110980987549",NA,NA,"São Miguel dos Campos",NA,"30539","auto",NA,NA,NA,"2011","12",NA,NA,NA,NA,NA,NA
"1746","2021-02-04 10:30:12-03","UFRPE","HST","3545","PreservedSpecimen","Plantae","Sapindaceae","Matayba","guianensis","Matayba guianensis","M.T.Monteiro","1971","07","24",NA,"Brasil",NA,NA,"Flores esbranquiçadas, sem perfume; frutos pequenos e redondos.","HST003545",NA,NA,"Aubl.","B.S.Amorim","23499","Fazenda Boa Vista",NA,"Bahia","-39.5311012268066","-17.0391998291016",NA,NA,"Itamarajú",NA,"55932","auto",NA,NA,NA,"2011","12",NA,NA,NA,NA,NA,NA
"1747","2021-02-04 10:30:12-03","UFRPE","HST","3564","PreservedSpecimen","Plantae","Sapindaceae","Matayba","guianensis","Matayba guianensis","M.T.Monteiro","1971","07","28",NA,"Brasil",NA,NA,"Flores esverdeadas com estames alvos e bastante perfume.","HST003564",NA,NA,"Aubl.","B.S.Amorim","23506","Fazenda Várzea Alegre",NA,"Bahia","-39.5311012268066","-17.0391998291016",NA,NA,"Itamarajú",NA,"55932","auto",NA,NA,NA,"2011","12",NA,NA,NA,NA,NA,NA
"1748","2021-02-04 10:30:12-03","UFRPE","HST","13568","PreservedSpecimen","Plantae","Sapindaceae","Matayba","guianensis","Matayba guianensis","A.M.Miranda; et al.","2006","01","23",NA,"Brasil",NA,NA,"Arbusto ca. 1,50 m alt.; caule marrom; folhas levemente papiráceas; frutos imaturos verdes depois avermelhado, na maturação enegrecido.","HST013568",NA,NA,"Aubl.","A.M.Miranda","5381","Praia do Forte",NA,"Bahia","-38.2991981506348","-12.5303001403809",NA,NA,"Mata de São João",NA,"47329","auto",NA,NA,NA,"2017","01","03",NA,NA,NA,NA,NA
"1749","2021-02-04 10:30:12-03","UFRPE","HST","17213","PreservedSpecimen","Plantae","Sapindaceae","Matayba","guianensis","Matayba guianensis","D.P. Lima","1998","08","19",NA,"Brasil",NA,NA,"Árvore ca. 3 m alt.; casca cor cinza; flores esverdeada, perfume agradável.","HST017213",NA,NA,"Aubl.","L.A.Pereira","13572","Chapada do Araripe",NA,"Ceará","-39.4094009399414","-7.23416996002197",NA,NA,"Crato",NA,"30071","auto",NA,NA,NA,"2012","09","25",NA,NA,NA,NA,NA
"1750","2021-02-04 10:30:12-03","UFRPE","HST","1815","PreservedSpecimen","Plantae","Sapindaceae","Matayba","guianensis","Matayba guianensis","J.S.Sobrinho","1965","10","31",NA,"Brasil",NA,NA,"Árvore, porte médio. Flores pequeníssimas em cachos eretos.","HST001815",NA,NA,"Aubl.","L.A.Pereira","140","Chapada do Araripe",NA,"Ceará","-39.4094009399414","-7.23416996002197",NA,NA,"Crato",NA,"30071","auto",NA,NA,NA,"2012","09","25",NA,NA,NA,NA,NA
"1751","2021-02-04 10:30:12-03","UFRPE","HST","18465","PreservedSpecimen","Plantae","Sapindaceae","Matayba","guianensis","Matayba guianensis","W.N.Ferreira","2008","04","28",NA,"Brasil",NA,NA,"Árvore.","HST018465",NA,NA,"Aubl.","A.M.Miranda","18",NA,NA,"Ceará","-39.6805992126465","-7.09167003631592",NA,NA,"Nova Olinda",NA,"15626","auto",NA,NA,NA,"2008",NA,NA,NA,NA,NA,NA,NA
"1752","2021-02-04 10:30:12-03","UFRPE","HST","21774","PreservedSpecimen","Plantae","Sapindaceae","Matayba","guianensis","Matayba guianensis","J.E.L.Torres; W.B.Santos (Parcela C47 ind. 6289)","2016","11","25",NA,"Brasil",NA,NA,"Árvore ca. 5 m alt. e CAP 14,5 cm; casca morta castanho-escuro, fissura no sentido vertical e casca viva avermelhada; botões florais amarelados.","HST021774",NA,NA,"Aubl.","A.M.Miranda","34","serra das Abelhas",NA,"Pernambuco","-39.7242012023926","-7.51194000244141","24","24","Exu",NA,"29194","auto",NA,NA,NA,"2017","03",NA,NA,NA,NA,NA,NA
"1753","2021-02-04 10:30:12-03","UFRPE","HST","21710","PreservedSpecimen","Plantae","Sapindaceae","Matayba","guianensis","Matayba guianensis","J.E.L.Torres; W.B.Santos (Parcela C49 ind. 6406)","2016","08","12",NA,"Brasil",NA,NA,"Árvore ca. 5 m alt. e CAP 14,5 cm; casca morta castanho-escuro, fissura no sentido vertical; casca viva avermelhada; botões florais amarelados.","HST021710",NA,NA,"Aubl.","A.M.Miranda","22","serra das Abelhas",NA,"Pernambuco","-39.7242012023926","-7.51194000244141","24","24","Exu",NA,"29194","auto",NA,NA,NA,"2016","08",NA,NA,NA,NA,NA,NA
"1754","2021-02-04 10:30:12-03","UFRPE","HST","18042","PreservedSpecimen","Plantae","Sapindaceae","Matayba","guianensis","Matayba guianensis","L.R.Silva","2010","07","07",NA,"Brasil",NA,NA,"Árvore ca. 5,5 m alt.; folhas levemente papiráceas; inflorescência com botões e flores brancas.","HST018042",NA,NA,"Aubl.","A.M.Miranda","291","Engenho Jussara",NA,"Pernambuco","-35.5647010803223","-8.20110988616943",NA,NA,"Gravatá",NA,"19146","auto",NA,NA,NA,"2010","07","23",NA,NA,NA,NA,NA
"1755","2021-02-04 10:30:12-03","UFRPE","HST","2329","PreservedSpecimen","Plantae","Sapindaceae","Matayba","guianensis","Matayba guianensis","G.Teixeira","1966","12","19",NA,"Brasil",NA,NA,"Árvore de fuste linheiro; flores alvas, anteras esverdeadas; frutos verdes e globosos. Madeireira.","HST002329",NA,NA,"Aubl.","B.S.Amorim","2977","Fazenda Horto Florestal",NA,"Rio Grande do Norte","-35.2125015258789","-6.26471996307373",NA,NA,"Goianinha",NA,"10936","auto",NA,NA,NA,"2011","12",NA,NA,NA,NA,NA,NA
"1756","2021-02-09 10:13:57-03","UENF","HUENF","4302","PreservedSpecimen","Plantae","Sapindaceae","Matayba","guianensis","Matayba guianensis","Rabelo, G.R.","2001","06","22",NA,"Brasil",NA,NA,NA,"HUENF00004305",NA,NA,"Aubl.",NA,"87","Reserva Biológica União",NA,"Rio de Janeiro","-42.035556","-22.428333","56","56","Rio das Ostras",NA,NA,NA,NA,"42º2'8''W","22º25'42''S",NA,NA,NA,NA,NA,NA,NA,NA
"1757","2021-02-09 10:13:57-03","UENF","HUENF","1908","PreservedSpecimen","Plantae","Sapindaceae","Matayba","guianensis","Matayba guianensis","Rabelo, G.R.; Nascimento, M.T.","2001","06","22",NA,"Brasil",NA,NA,NA,"HUENF00001910",NA,NA,"Aubl.",NA,"87","Reserva Biológica União",NA,"Rio de Janeiro","-42.035556","-22.428333","56","56","Rio das Ostras",NA,NA,NA,NA,"42º2'8''W","22º25'42''S",NA,NA,NA,NA,NA,NA,NA,NA
"1758","2021-02-09 10:13:57-03","UENF","HUENF","4301","PreservedSpecimen","Plantae","Sapindaceae","Matayba","guianensis","Matayba guianensis","Rabelo, G.R.","2001","06","22",NA,"Brasil",NA,NA,NA,"HUENF00004304",NA,NA,"Aubl.",NA,"68","Reserva Biológica União",NA,"Rio de Janeiro","-42.035556","-22.428333","56","56","Rio das Ostras",NA,NA,NA,NA,"42º2'8''W","22º25'42''S",NA,NA,NA,NA,NA,NA,NA,NA
"1759","2021-02-25 10:13:24-03","CVRD","CVRD","7364","PreservedSpecimen","Plantae","Sapindaceae","Matayba","cf. guianensis","Matayba cf. guianensis","Luz, A.A. da","2002","06","04","América do Sul","BRASIL",NA,NA,"<ll>dwc_commonname:</ll> Camboatá de pombo","CVRD007364","Magnoliophyta","Sapindales","Aubl.","Pedro Acevedo Rodriguez","61",NA,"CVRD007364","ES","-41.0158004760742","-19.5188999176025",NA,NA,"Baixo Guandu",NA,"34474","auto",NA,NA,NA,"2009","03","11","Magnoliopsida",NA,NA,NA,NA
"1760","2021-02-25 10:13:24-03","CVRD","CVRD","13253","PreservedSpecimen","Plantae","Sapindaceae","Matayba","guianensis","Matayba guianensis","Flores, T.B.","2010","10","26","América do Sul","BRASIL",NA,NA,"<ll>dwc_commonname:</ll> Pitomba rosa","CVRD013253","Magnoliophyta","Sapindales","Aubl.","Geovane S. Siqueira","952",NA,NA,"ES","-39.988417","-19.247167",NA,NA,"Linhares",NA,NA,NA,NA,"39°59'18,3W","19°14'49,8S","2016","07","19","Magnoliopsida",NA,NA,NA,NA
"1761","2021-02-25 10:13:24-03","CVRD","CVRD","2028","PreservedSpecimen","Plantae","Sapindaceae","Matayba","guianensis","Matayba guianensis","Farias, G.L.","1988","10","07","América do Sul","BRASIL",NA,NA,"<ll>dwc_commonname:</ll> Pitomba rosa","CVRD002028","Magnoliophyta","Sapindales","Aubl.","Maria Silva Ferrucci","225",NA,"CVRD002028","ES","-40.0722007751465","-19.3910999298096",NA,NA,"Linhares",NA,"48094","auto",NA,NA,NA,"1995","10","19","Magnoliopsida",NA,NA,NA,NA
"1762","2021-02-25 10:13:24-03","CVRD","CVRD","14698","PreservedSpecimen","Plantae","Sapindaceae","Matayba","guianensis","Matayba guianensis","Folli, D.A.","2013","12","10","América do Sul","BRASIL",NA,NA,"<ll>dwc_commonname:</ll> Pitomba rosa","CVRD014698","Magnoliophyta","Sapindales","Aubl.","Domingos A. Folli","7154",NA,NA,"ES","-40.0722007751465","-19.3910999298096","50","50","Linhares",NA,"48094","auto",NA,NA,NA,"2013","12","10","Magnoliopsida",NA,NA,NA,NA
"1763","2021-02-25 10:13:24-03","CVRD","CVRD","4244","PreservedSpecimen","Plantae","Sapindaceae","Matayba","guianensis","Matayba guianensis","Somner, G.V.","1993","01","14","América do Sul","BRASIL",NA,NA,"Caule esbranquiçado. Frutos verdes. <ll>dwc_commonname:</ll> Pitomba rosa","CVRD004244","Magnoliophyta","Sapindales","Aubl.","Genise V. Sommer","749","Árvore no nativo.",NA,"ES","-40.0722007751465","-19.3910999298096",NA,NA,"Linhares",NA,"48094","auto",NA,NA,NA,"1993","01","14","Magnoliopsida",NA,NA,NA,NA
"1764","2021-02-25 10:13:24-03","CVRD","CVRD","4243","PreservedSpecimen","Plantae","Sapindaceae","Matayba","guianensis","Matayba guianensis","Somner, G.V.","1993","01","13","América do Sul","BRASIL",NA,NA,"<ll>dwc_commonname:</ll> Pitomba rosa","CVRD004243","Magnoliophyta","Sapindales","Aubl.","Genise V. Sommer","748","Árvore no nativo, no final da estrada.","CVRD004243","ES","-40.0722007751465","-19.3910999298096",NA,NA,"Linhares",NA,"48094","auto",NA,NA,NA,"1993","01","13","Magnoliopsida",NA,NA,NA,NA
"1765","2021-02-25 10:13:24-03","CVRD","CVRD","5065","PreservedSpecimen","Plantae","Sapindaceae","Matayba","guianensis","Matayba guianensis","Folli, D.A.","1994","11","24","América do Sul","BRASIL",NA,NA,"<ll>dwc_commonname:</ll> Pitomba rosa","CVRD005065","Magnoliophyta","Sapindales","Aubl.","Domingos A. Folli","2428","Na entrada da Gávea para o Aceiro com a Lasa.",NA,"ES","-40.0722007751465","-19.3910999298096",NA,NA,"Linhares",NA,"48094","auto",NA,NA,NA,"1994","11","24","Magnoliopsida",NA,NA,NA,NA
"1766","2021-02-25 10:13:24-03","CVRD","CVRD","6025","PreservedSpecimen","Plantae","Sapindaceae","Matayba","guianensis","Matayba guianensis","Folli, D.A.","1998","11","03","América do Sul","BRASIL",NA,NA,"<ll>dwc_commonname:</ll> Pitomba rosa","CVRD006025","Magnoliophyta","Sapindales","Aubl.","Maria Silva Ferrucci","3272","Nos fundos da área do cajueiro.",NA,"ES","-40.0722007751465","-19.3910999298096",NA,NA,"Linhares",NA,"48094","auto",NA,NA,NA,"2003","06","09","Magnoliopsida",NA,NA,NA,NA
"1767","2021-02-25 10:13:24-03","CVRD","CVRD","9801","PreservedSpecimen","Plantae","Sapindaceae","Matayba","guianensis","Matayba guianensis","Siqueira, G.S.","2006","11","08","América do Sul","BRASIL",NA,NA,"<ll>dwc_commonname:</ll> Pitomba rosa","CVRD009801","Magnoliophyta","Sapindales","Aubl.","Geovane S. Siqueira","257","Próx. a saida da trilha do pequí vinagreiro","CVRD009801","ES","-40.0722007751465","-19.3910999298096",NA,NA,"Linhares",NA,"48094","auto",NA,NA,NA,"2006","11","09","Magnoliopsida",NA,NA,NA,NA
