"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","phylum","order","continentOcean","preparationType","coordinatePrecision","geoFlag","class","relatedCatalogItem","individualCount","fieldNumber","typeStatus","infraspecificEpithet"
"303","2021-02-11 17:18:53-03","UFPR","UPCB","87187","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","grahamii","Manihot grahamii","Hook","Selusniaki, M.",NA,NA,NA,"Bonaldi, R. | Michelon, C.","501","2011","12","09","Brasil","Paraná","Ortigueira",NA,"-50.9494018554688","-24.2082996368408",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"46016","auto",NA,NA,NA,NA,NA,NA
"304","2009-12-17 08:28:00-02","MO","MOBOT","100236110","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","grahamii","Manihot grahamii","Hook.","S.F. Smith",NA,NA,NA,"Ronaldo Wasum","Wasum 5312","1989","2","9","Brazil","Rio Grande do Sul","Nova Petrópolis",NA,"-51.1143989562988","-29.3763999938965",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,"14669","auto",NA,NA,"1",NA,NA,NA
"305","2009-05-15 15:15:00-03","MO","MOBOT","2955008","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","grahamii","Manihot grahamii","Hook.",NA,NA,NA,NA,"Pedro Jörgensen","Jörgensen 3082",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"306","2010-07-27 09:33:00-03","MO","MOBOT","100220131","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","grahamii","Manihot grahamii","Hook.","M. Mendoza (USZ)",NA,NA,NA,"Rosa Degen","Degen 944","1988","10","30","Paraguay","Caazapá",NA,"Tavai, Bosque Trosiuk 5 km del Destacamento.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,"1",NA,NA,NA
"307","2018-08-06 11:53:00-03","MO","MOBOT","100220132","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","grahamii","Manihot grahamii","Hook.","M.J. Mendoza (USZ)",NA,NA,NA,"Rosa Degen","Degen 1136","1988","12","11","Paraguay","Guairá",NA,"Tororo. Cerro Mymy.","-56.25","-25.9166667",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,"1",NA,NA,NA
"308","2010-07-27 09:54:00-03","MO","MOBOT","100220136","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","grahamii","Manihot grahamii","Hook.","M. Mendoza (USZ)",NA,NA,NA,"Nélida Soria","Soria Rey 2607","1988","11","12","Paraguay","Guairá",NA,"Tororo, Cerro Acati.",NA,NA,NA,NA,NA,NA,NA,"500.00000000","650.00000000",NA,NA,"South America",NA,NA,NA,NA,NA,"1",NA,NA,NA
"309","2018-08-06 11:52:00-03","MO","MOBOT","100220137","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","grahamii","Manihot grahamii","Hook.","M.J. Mendoza (USZ)",NA,NA,NA,"Nélida Soria","Soria Rey 2962","1988","12","16","Paraguay","Guairá",NA,"Cerro Mumuy.","-56.25","-25.9166667",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,"1",NA,NA,NA
"310","2018-08-06 11:53:00-03","MO","MOBOT","100236143","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","grahamii","Manihot grahamii","Hook.","M.J. Mendoza (USZ)",NA,NA,NA,"Arturo E. Burkart","Burkart 14573","1943","12","8","Argentina","Misiones","Eldorado","Km 28.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,"1",NA,NA,NA
"311","2020-05-27 04:38:00-03","MO","MOBOT","100639542","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","grahamii","Manihot grahamii","Hook.","M. Mendoza (USZ)",NA,NA,NA,"Moises Mendoza|Gómez, F.|Bustillos, R.","Mendoza 2651","2007","11","25","Bolivia","Tarija","O'Connor","Entre Rios, Margenes del Pueblo, orillas Rio Pajonal, camino a Tarija.","-64.1747223","-21.5166667",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,"1",NA,NA,NA
"312","2018-08-07 13:27:00-03","MO","MOBOT","101052886","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","grahamii","Manihot grahamii","Hook.","M.J. Mendoza (USZ)",NA,NA,NA,"F. Javier Fernández Casas","Fernández Casas FC5669","1982","1","28","Paraguay","Alto Paraná",NA,"Alto Paraná: Escuela Técnica Forestal, Puerto Presidente Strossner, km 12. -54.62°, -25.52°.",NA,NA,NA,NA,NA,NA,NA,"250.00000000",NA,NA,NA,"South America",NA,NA,NA,NA,NA,"1",NA,NA,NA
"313","2008-05-27 22:02:00-03","MO","MOBOT","1073684","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","grahamii","Manihot grahamii","Hook.","Mark Mayfield (KSC)",NA,NA,NA,"Elsa M. Zardini|Leongino Guerrero","Zardini 44479","1996","1","19","Paraguay","San Pedro",NA,"Yaguareté Forest (Sustainable Forest Systems Site). Tall forest.","-56.14805","-23.79777",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,"4","1047",NA,NA
"314","2008-05-27 22:02:00-03","MO","MOBOT","1263681","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","grahamii","Manihot grahamii","Hook.","Mark Mayfield (KSC)",NA,NA,NA,"Elsa M. Zardini|A. Benítez","Zardini 47345","1997","11","23","Paraguay","Caazapá",NA,"National Park Caaguazú. Tall forest.","-55.44305","-26.09777",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,"4","1116",NA,NA
"315","2008-05-27 22:02:00-03","MO","MOBOT","1263769","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","grahamii","Manihot grahamii","Hook.","Mark Mayfield (KSC)",NA,NA,NA,"Elsa M. Zardini|A. Benítez","Zardini 47364","1997","11","23","Paraguay","Caazapá",NA,"National Park Caaguazú. Tall forest.","-55.44305","-26.09777",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,"4","1116",NA,NA
"316","2008-05-27 22:02:00-03","MO","MOBOT","1264375","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","grahamii","Manihot grahamii","Hook.","Mark Mayfield (KSC)",NA,NA,NA,"Elsa M. Zardini|A. Benítez","Zardini 47526","1997","11","25","Paraguay","Caazapá",NA,"National Park Caaguazú. Tall forest.","-55.48277","-26.09694",NA,NA,NA,NA,NA,"450.00000000",NA,NA,NA,"South America",NA,NA,NA,NA,NA,"4","1120",NA,NA
"317","2008-05-27 22:02:00-03","MO","MOBOT","1264734","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","grahamii","Manihot grahamii","Hook.","Mark Mayfield (KSC)",NA,NA,NA,"Elsa M. Zardini|Leongino Guerrero","Zardini 47723","1998","1","13","Paraguay","Canindeyú",NA,"Mbaracayú Natural Reserve, administered by Fundación Moises Bertoni. Tall forest.","-55.52805","-24.13333",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,"4","1125",NA,NA
"318","2008-05-27 22:02:00-03","MO","MOBOT","1264779","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","grahamii","Manihot grahamii","Hook.","Mark Mayfield (KSC)",NA,NA,NA,"Elsa M. Zardini|Leongino Guerrero","Zardini 47758","1998","1","13","Paraguay","Canindeyú",NA,"Mbaracayú Natural Reserve, administered by Fundación Moises Bertoni. Tall forest.","-55.52805","-24.13333",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,"4","1125",NA,NA
"319","2008-05-27 22:02:00-03","MO","MOBOT","1307959","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","grahamii","Manihot grahamii","Hook.","Mark Mayfield (KSC)",NA,NA,NA,"Elsa M. Zardini|Isabelino Chaparro","Zardini 49338","1998","10","30","Paraguay","Canindeyú",NA,"Mbaracayú Natural Reserve, administered by Fundación Moisés Bertoni. Around Jejui Mi. Tall forest.","-55.52805","-24.13361",NA,NA,NA,NA,NA,"100.00000000",NA,NA,NA,"South America",NA,NA,NA,NA,NA,"4","1158",NA,NA
"320","2008-05-27 22:02:00-03","MO","MOBOT","1308027","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","grahamii","Manihot grahamii","Hook.","Mark Mayfield (KSC)",NA,NA,NA,"Elsa M. Zardini|Isabelino Chaparro","Zardini 49391","1998","10","30","Paraguay","Canindeyú",NA,"Mbaracayú Natural Reserve, administered by Fundación Moisés Bertoni. Around Jejui Mi. Tall forest.","-55.52805","-24.13361",NA,NA,NA,NA,NA,"100.00000000",NA,NA,NA,"South America",NA,NA,NA,NA,NA,"4","1158",NA,NA
"321","2008-05-27 22:02:00-03","MO","MOBOT","141052","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","grahamii","Manihot grahamii","Hook.","Ronald L. Liesner (MO)",NA,NA,NA,"Elsa M. Zardini|S. Velázquez","Zardini 16284","1989","11","11","Paraguay","Paraguarí",NA,"Acahay Massif. Easternmost peak of massif. Tall forest on slopes.","-57.13333","-25.86666",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,"5","187",NA,NA
"322","2013-10-15 12:31:00-03","MO","MOBOT","1419237","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","grahamii","Manihot grahamii","Hook.","Mark Mayfield (KSC)",NA,NA,NA,"Elsa M. Zardini|Pedro Báez","Zardini 52626","1999","11","12","Paraguay","Amambay",NA,"National Park Cerro Corá. Along Aceite-i creek.","-56.0258334","-22.6702778",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,"4","1189",NA,NA
"323","2008-05-27 22:02:00-03","MO","MOBOT","1421325","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","grahamii","Manihot grahamii","Hook.","Mark Mayfield (KSC)",NA,NA,NA,"Elsa M. Zardini|R. Brítez","Zardini 53251","1999","12","16","Paraguay","Caazapá",NA,"Estancia Tapytá of Shell Forestry Ltd. Tall forest on trail to Tebicuary River. Collecting area: around two hectares.","-55.77055","-26.2875",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,"4","1194",NA,NA
"324","2008-05-27 22:02:00-03","MO","MOBOT","143448","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","grahamii","Manihot grahamii","Hook.","Ronald L. Liesner (MO)",NA,NA,NA,"Elsa M. Zardini|et al.","Zardini 4235","1988","1","19","Paraguay","Guairá",NA,"Cordillera de Ybytyruzú. Torörö, camino a cerro Polilla.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,"5","88-10",NA,NA
"325","2008-05-27 22:02:00-03","MO","MOBOT","144280","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","grahamii","Manihot grahamii","Hook.","Ronald L. Liesner (MO)",NA,NA,NA,"Elsa M. Zardini|A. Aguayo","Zardini 8544","1988","12","11","Paraguay","Guairá",NA,"Cordillera de Ybytyruzú. Destacamento Tororo; gallery forest along creek East of Destacamento.","-56.25","-25.91666",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,"4","88-126",NA,NA
"326","2008-05-27 22:02:00-03","MO","MOBOT","144751","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","grahamii","Manihot grahamii","Hook.","Ronald L. Liesner (MO)",NA,NA,NA,"Elsa M. Zardini|A. Aguayo","Zardini 8606","1988","12","11","Paraguay","Guairá",NA,"Cordillera de Ybytyruzú. Road Destacamento Tororo - Cerro Polilla; forest along road.","-56.25","-25.91666",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,"4","88-127",NA,NA
"327","2018-08-06 11:52:00-03","MO","MOBOT","147106","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","grahamii","Manihot grahamii","Hook.","M.J. Mendoza (USZ)",NA,NA,NA,"Teodoro Rojas","Rojas 4753","1924","2",NA,"Paraguay","Guairá",NA,"Colonia Independencia.","-56.1666667","-25.6666667",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,"1",NA,NA,NA
"328","2018-08-06 11:52:00-03","MO","MOBOT","148059","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","grahamii","Manihot grahamii","Hook.","M.J. Mendoza (USZ)",NA,NA,NA,"Teodoro Rojas","Rojas 4252","1922","2",NA,"Paraguay",NA,NA,"Cordillera de Amambay.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"329","2018-08-06 11:53:00-03","MO","MOBOT","151501","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","grahamii","Manihot grahamii","Hook.","M.J. Mendoza (USZ)",NA,NA,NA,"David R. Brunner","Brunner 1244","1985","11","1","Paraguay","Paraguarí",NA,"Cerro Acahay. Pendiente norte-noreste de la cumbre suroeste y la zona de rocas granitiacas en la misma. Bosque semi-humedo de hasta 30 m de altura. Suelo rocoso de origen granitico con pendiente de 25-40%","-57.15","-25.9",NA,NA,NA,NA,NA,"370.00000000",NA,NA,NA,"South America",NA,NA,NA,NA,NA,"4","85-8",NA,NA
"330","2008-05-27 22:02:00-03","MO","MOBOT","155456","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","grahamii","Manihot grahamii","Hook.","G.L. Webster (DAV)",NA,NA,NA,"William J. Hahn|et al.","Hahn 965","1982","12","16","Paraguay","Canindeyú",NA,"Guadalupe, 30 km from road to Puerto Adela. Tall forest to 25 m. Dense understory. Rolling hills. Soil red clay.","-54.5","-24.5",NA,NA,NA,NA,NA,"360.00000000",NA,NA,NA,"South America",NA,NA,NA,NA,NA,"9","82-18",NA,NA
"331","2009-10-18 08:02:00-02","MO","MOBOT","2197731","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","grahamii","Manihot grahamii","Hook.",NA,NA,NA,NA,"F. M. Rodríguez","Rodríguez 164","1910","3","11","Argentina","Misiones","Candelaria","Santa Ana","-55.58333","-27.38333",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"332","2012-05-09 05:10:00-03","MO","MOBOT","2197764","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","grahamii","Manihot grahamii","Hook.",NA,NA,NA,NA,"J.R. Daviña","Daviña 106",NA,NA,NA,"Argentina","Misiones","San Pedro","Parque Provincial Moconá","-53.88333","-27.13333",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"333","2009-11-19 21:01:00-02","MO","MOBOT","2197784","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","grahamii","Manihot grahamii","Hook.",NA,NA,NA,NA,"Lázaro J. Novara","Novara 11407","2000","3","18","Argentina","Salta","La Capital","Ciudad de Salta. Sector NW. Parque 20 de febrero. Campo de la Cruz y Plaza de Armas.",NA,NA,NA,NA,NA,NA,NA,"1200.00000000",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"334","2010-02-28 06:14:00-03","MO","MOBOT","2254062","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","grahamii","Manihot grahamii","Hook.","Tolaba, J. A.",NA,NA,NA,"Julio A. Tolaba","Tolaba 2734","2001","1","8","Argentina","Salta","La Capital","Finca La Canderlaria; pasando Los Lapachos, serranias al E de la Universidad Católica de Salta",NA,NA,NA,NA,NA,NA,NA,"1300.00000000",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"335","2018-06-22 05:25:00-03","MO","MOBOT","2454911","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","grahamii","Manihot grahamii","Hook.",NA,NA,NA,NA,"Pe. Raulino Reitz|Roberto M. Klein","Reitz 16703","1963","12","31","Brazil","Santa Catarina",NA,"Águas de Chapecó. Perto da cidade",NA,NA,NA,NA,NA,NA,NA,"350.00000000",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"336","2009-08-21 06:32:00-03","MO","MOBOT","2454961","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","grahamii","Manihot grahamii","Hook.",NA,NA,NA,NA,"Balduino Rambo","Rambo 45076","1949","12","26","Brazil","Rio Grande do Sul",NA,"Nova Petrópolis. Caí",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"337","2009-10-18 08:03:00-02","MO","MOBOT","2459293","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","grahamii","Manihot grahamii","Hook.",NA,NA,NA,NA,"F. M. Rodríguez","Rodríguez s.n.13","1912","11","3","Argentina","Misiones","Candelaria","Santa Ana","-55.58333","-27.38333",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"338","2018-08-06 11:53:00-03","MO","MOBOT","2952988","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","grahamii","Manihot grahamii","Hook.","M.J. Mendoza (USZ)",NA,NA,NA,"Gert G. Hatschbach","Hatschbach 45807","1982","12","8","Brazil","Paraná",NA,"Col. S. Judas Tadeu (mun. Guarapuava).",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"339","2008-05-27 22:02:00-03","MO","MOBOT","2953405","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","grahamii","Manihot grahamii","Hook.","G. Hatschbach",NA,NA,NA,"R. Kummrow","Kummrow 1420","1980",NA,NA,"Brazil","Paraná",NA,"Bacaetava ( Mun. Bocaiuva do Sul).",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"340","2008-05-27 22:02:00-03","MO","MOBOT","2953464","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","grahamii","Manihot grahamii","Hook.",NA,NA,NA,NA,"Itaipú Binacional","Itaipú Binacional 564","1979",NA,NA,"Paraguay","Canindeyú",NA,"Rio Pozuelo. Bosque explot., zona de cult.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"341","2012-04-26 13:18:00-03","MO","MOBOT","2953573","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","grahamii","Manihot grahamii","Hook.","R. Liesner",NA,NA,NA,"F. Javier Fernández Casas|J. Molero","Fernández Casas 5669","1982","1","28","Paraguay","Alto Paraná",NA,"Escuela Técnica Forestal, Puerto Presidente Strossner, km 12, en bosque secundario.",NA,NA,NA,NA,NA,NA,NA,"250.00000000",NA,NA,NA,"South America",NA,NA,NA,NA,NA,"1",NA,NA,NA
"342","2012-05-02 08:15:00-03","MO","MOBOT","2953633","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","grahamii","Manihot grahamii","Hook.",NA,NA,NA,NA,"F. Javier Fernández Casas|J. Molero","Fernández Casas 5866","1982","1",NA,"Paraguay","Canindeyú",NA,"Cerca de General Bernardino Caballero, a unos , bosque claro.",NA,NA,NA,NA,NA,NA,NA,"450.00000000",NA,NA,NA,"South America",NA,NA,NA,NA,NA,"1",NA,NA,NA
"343","2011-02-10 17:47:00-02","MO","MOBOT","2953692","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","grahamii","Manihot grahamii","Hook.","Ronald Liesner",NA,NA,NA,"Santiago Venturi","Venturi 9880","1929","11","14","Argentina","Salta",NA,"habitat: Proscius e una estaueira.",NA,NA,NA,NA,NA,NA,NA,"1500.00000000",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"344","2009-07-17 07:39:00-03","MO","MOBOT","2953799","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","grahamii","Manihot grahamii","Hook.","ROnald Liesner",NA,NA,NA,"Émile Hassler","Hassler 6756",NA,NA,NA,"Paraguay",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"345","2009-07-17 07:39:00-03","MO","MOBOT","2953846","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","grahamii","Manihot grahamii","Hook.","Ronald Liesner",NA,NA,NA,"Émile Hassler","Hassler 5413","1885",NA,NA,"Paraguay",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"346","2014-05-07 05:52:00-03","MO","MOBOT","2954020","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","grahamii","Manihot grahamii","Hook.","Ronald Liesner",NA,NA,NA,"Miguel Angel Palacios","Palacios 23","1946",NA,NA,"Argentina","Tucumán",NA,"Martin Garcia. En Bosque.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"347","2015-01-22 07:37:00-02","MO","MOBOT","2954181","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","grahamii","Manihot grahamii","Hook.","Ronald Liesner",NA,NA,NA,"E. Henz","Henz 32581","1945",NA,NA,"Argentina",NA,NA,"Contenegro.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"348","2011-03-16 22:19:00-03","MO","MOBOT","2954293","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","grahamii","Manihot grahamii","Hook.","Ronald Liesner",NA,NA,NA,"Bernardo Rosengurtt","Rosengurtt 4975","1947",NA,NA,"Uruguay","Tacuarembo",NA,"En Bosquecillos, en lugares humedos. Valle Eden.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"349","2018-08-08 14:25:00-03","MO","MOBOT","2954446","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","grahamii","Manihot grahamii","Hook.","M.J. Mendoza (USZ)",NA,NA,NA,"Gert G. Hatschbach","Hatschbach 42587","1979",NA,NA,"Brazil","Paraná",NA,"Cab. Rib. do Tigre ( Mun. Cerro Auzl Parana).",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"350","2009-07-17 17:34:00-03","MO","MOBOT","2954503","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","grahamii","Manihot grahamii","Hook.","Ronald Liesner",NA,NA,NA,"Per Dusén","Dusén 7812","1909",NA,NA,"Brazil","Paraná",NA,"Traty , in capoeira ad Rivulum.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"351","2012-10-05 15:57:00-03","MO","MOBOT","2954641","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","grahamii","Manihot grahamii","Hook.","Schinini",NA,NA,NA,"Aurelio Schinini|Eugenia Bordas","Schinini Cacace 25090","1986","12","22","Paraguay","Guairá",NA,"Colonia Independencia. Co. Cantera.","-56.2166667","-25.75",NA,NA,NA,NA,NA,"300.00000000",NA,NA,NA,"South America",NA,NA,NA,NA,NA,"1",NA,NA,NA
"352","2015-08-23 05:45:00-03","MO","MOBOT","2954724","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","grahamii","Manihot grahamii","Hook.","Ronald Liesner",NA,NA,NA,"S.A. Renvoize","Renvoize 3177","1978","10","19","Argentina","Misiones","Montecarlo","Puerto Piray. Sub-treopical forest at km. 12 on Cellulosa Estate.",NA,NA,NA,NA,NA,NA,NA,"200.00000000",NA,NA,NA,"South America",NA,NA,NA,NA,NA,"1",NA,NA,NA
"353","2009-07-01 16:15:00-03","MO","MOBOT","2954771","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","grahamii","Manihot grahamii","Hook.",NA,NA,NA,NA,"Anonymous","Anonymous s.n.","1971","6",NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"354","2008-05-27 22:02:00-03","MO","MOBOT","2954882","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","grahamii","Manihot grahamii","Hook.",NA,NA,NA,NA,"Santiago Venturi","Venturi 7241","1928","1","3","Argentina","Tucumán",NA,"Orilla arroyo seco. Jeola Buena.",NA,NA,NA,NA,NA,NA,NA,"550.00000000",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"355","2008-05-27 22:02:00-03","MO","MOBOT","2954984","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","grahamii","Manihot grahamii","Hook.","Ronald Liesner",NA,NA,NA,"Teodore Meyer","Meyer 11773","1947",NA,NA,"Argentina","Tucumán",NA,"Misiones. SanIgancio Gobernador Rocaa Santo Pipo.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"356","2008-05-27 22:02:00-03","MO","MOBOT","2955090","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","grahamii","Manihot grahamii","Hook.",NA,NA,NA,NA,"James A. Ratter","Ratter 2633","1972",NA,NA,"Brazil","Minas Gerais",NA,"Approx. 10 km W of Januaria. On limestone clifff","-44.5","-15.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"357","2014-11-20 05:44:00-02","MO","MOBOT","2955514","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","grahamii","Manihot grahamii","Hook.",NA,NA,NA,NA,"Griselda Marín O.|Belén Jiménez","Marín Ojeda 467","1996","11","13","Paraguay","Canindeyú",NA,"Jeuji-mi. Camino Principal. Bosque alto alterado, al borde del Camino.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"358","2016-04-12 09:36:00-03","MO","MOBOT","2955637","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","grahamii","Manihot grahamii","Hook.","R. Liesner",NA,NA,NA,"F. Javier Fernández Casas","Fernández Casas 7353","1982",NA,NA,"Paraguay","Alto Paraguay",NA,"A 29 km d ePuerto Presidente Stroessner, borde de bosque alto.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,"1",NA,NA,NA
"359","2008-05-27 22:02:00-03","MO","MOBOT","2955679","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","grahamii","Manihot grahamii","Hook.","R. Liesner",NA,NA,NA,"Rosa Degen","Degen 1234","1988",NA,NA,"Paraguay","Guairá",NA,"Toroto > Cerro Mymy. En el bosque.","-56.25","-25.91666",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
