"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","phylum","coordinatePrecision","geoFlag","typeStatus","order","continentOcean","individualCount","class"
"51","2020-12-21 16:46:10-03","MBM","MBM","290077","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","pustulosa","Symplocos pustulosa","Aranha",NA,NA,NA,NA,"Cordeiro, J.; Barboza, E.; Costa, E.F.; Santos, M.R.M.; Barboza, E.; Costa, E.F.; Santos, M.R.M.","2094","2003","08","01","Brazil","Santa Catarina","Garuva","Trilha para o alto do Monte Crista","-48.8549995422363","-26.0266990661621",NA,NA,NA,NA,"Arbusto 2,20m, fruto imaturo verde.","MBM290077","MBM290077",NA,"22441","auto","PARATYPE",NA,"Southern America",NA,NA
"52","2020-12-21 16:46:10-03","MBM","MBM","176913","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","pustulosa","Symplocos pustulosa","Aranha",NA,NA,NA,NA,"Ziller, S.R.; Kuniyoshi, Y.S.; Kuniyoshi, Y.S.","700","1995","01","19","Brazil","Paraná","Paranaguá","Área do Banestado","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,"Restinga.","MBM176913","MBM176913",NA,"24916","auto","PARATYPE",NA,"Southern America",NA,NA
"53","2020-12-21 16:46:10-03","MBM","MBM","209824","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","pustulosa","Symplocos pustulosa","Aranha",NA,NA,NA,NA,"Tiepolo, G.; Svolenski, A.C.; Svolenski, A.C.","628","1996","06","22","Brazil","Paraná","Rio Branco do Sul","Caverna da Caximba","-49.3142013549805","-25.1900005340576",NA,NA,NA,NA,"Arvoreta, apresentando botões florais.; Floresta Ombrófila Mista Montana, em beira de córrego.","MBM209824","MBM209824",NA,"37352","auto","PARATYPE",NA,"Southern America",NA,NA
"54","2020-12-21 16:46:10-03","MBM","MBM","384302","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","pustulosa","Symplocos pustulosa","Aranha","Barboza, E.","2012",NA,NA,"Dunaiski Jr.; A.; Amaral, W.; Amaral, W.","3059","2006","04","29","Brazil","Paraná","São José dos Pinhais","estrada da Guaricana.","-49.2064018249512","-25.5347003936768",NA,NA,NA,NA,"Arbusto com flores creme.","MBM384302","MBM384302",NA,"45291","auto",NA,NA,"Southern America",NA,NA
"55","2020-12-21 16:46:10-03","MBM","MBM","23446","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","pustulosa","Symplocos pustulosa","Aranha",NA,NA,NA,NA,"Klein, R.M.","260","1950","11","17","Brazil","Santa Catarina","Brusque","Mata do Hoffmann","-48.9174995422363","-27.0981006622314",NA,NA,"50","50","Capoeirão. Arvoreta 8m.; Arvoreta 8m.; Capoeirão.","MBM023446","MBM023446",NA,"19684","auto","PARATYPE",NA,"Southern America",NA,NA
"56","2020-12-21 16:46:10-03","MBM","MBM","169663","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","pustulosa","Symplocos pustulosa","Aranha",NA,NA,NA,NA,"Silva, J.M.; Barboza, E.; Barboza, E.","1358","1994","08","15","Brazil","Santa Catarina","Garuva","Rio das Orquídeas","-48.8549995422363","-26.0266990661621",NA,NA,NA,NA,"Arvoreta 3m, flor verde pálido.; Mata à beira de rio encachoeirado.","MBM169663","MBM169663",NA,"22441","auto","PARATYPE",NA,"Southern America",NA,NA
"57","2020-12-21 16:46:10-03","MBM","MBM","336747","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","pustulosa","Symplocos pustulosa","Aranha",NA,NA,NA,NA,"Cordeiro, J.; Barboza, E.; Barboza, E.","s.n.","2007",NA,NA,"Brazil","Santa Catarina","Guabiruba","Ribeirão do Braço do Cristalino","-48.9810981750488","-27.0858001708984",NA,NA,NA,NA,"Árvore 12m.","MBM336747","MBM336747",NA,"16046","auto","PARATYPE",NA,"Southern America",NA,NA
"58","2020-12-21 16:46:10-03","MBM","MBM","346319","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","pustulosa","Symplocos pustulosa","Aranha",NA,NA,NA,NA,"Silva, J.M.; Cordeiro, J.; Cordeiro, J.","6946","2008","07","24","Brazil","Santa Catarina","Itapoá","Capela Itapoá","-48.6161003112793","-26.1168994903564",NA,NA,NA,NA,"Árvore, 5m, flor creme. Floresta atlântica; Árvore 5m, flor creme.; Floresta Atlântica.","MBM346319","MBM346319",NA,"18121","auto","PARATYPE",NA,"Southern America",NA,NA
"59","2020-12-11 11:42:35-03","UFMG","BHCB","169991","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","pustulosa","Symplocos pustulosa","Aranha",NA,"2011","08","23","Dreveck, S; Carneiro, FE","1199","2009","10","31","Brasil","Santa Catarina","São Francisco do Sul","Itapema","-48.6","-26.28","-48.6","-26.28","3","3","Arvoreta, 3 m de altura.; Floresta ombrófila densa de terras baixas. Entorno do fragmento.","BHCB014661",NA,"Dicotyledon",NA,NA,NA,NA,"Southern America",NA,NA
"60","2020-12-11 11:42:35-03","UFMG","BHCB","170050","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","pustulosa","Symplocos pustulosa","Aranha",NA,"2011","08","23","Stival-Santos, A; Legal, E; Silveira, S","1238","2009","11","17","Brasil","Santa Catarina","Brusque","Barracão","-48.869722","-27.005556","-48.869722","-27.005556","45","45","Arvoreta, 4 m de altura. Fruto imaturo verde.; Floresta ombrófila densa. Estádio suces. médio de regeneração. Interior de fragmento.","BHCB014861",NA,"Dicotyledon",NA,NA,NA,NA,"Southern America",NA,NA
"61","2020-12-11 11:42:35-03","UFMG","BHCB","170045","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","pustulosa","Symplocos pustulosa","Aranha",NA,"2011","08","23","Korte, A; Kniess, A","864","2009","10","11","Brasil","Santa Catarina","Apiúna","Salão.","-49.3897018432617","-27.0356006622314",NA,NA,NA,NA,"Arbustiva.; Floresta ombrófila densa. Estádio suces. inicial. Beira da estrada.","BHCB014856",NA,"Dicotyledon","24893","auto",NA,NA,"Southern America",NA,NA
"62","2016-05-11 14:10:00-03","MO","MOBOT","3393820","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","pustulosa","Symplocos pustulosa","Aranha","J.L.M. Aranha F.",NA,NA,NA,"Gert G. Hatschbach","Hatschbach 16722","1967","7","23","Brazil","Paraná",NA,"Rio S. João, Porto Miranda.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America","1",NA
"63","2016-05-11 14:11:00-03","MO","MOBOT","3393885","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","pustulosa","Symplocos pustulosa","Aranha","J.L.M. Aranha F.",NA,NA,NA,"Per Dusén","Dusén 10214","1910",NA,NA,"Brazil","Paraná",NA,"Alexandra, in silv. prim.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America","1",NA
"64","2017-02-01 11:31:05-02","UNIOESTE","UNOP","3669","S","Plantae","Symplocaceae","Symplocos","pustulosa","Symplocos pustulosa","Aranha","Cordeiro, J.; Barbosa, E.","2007",NA,NA,"Cervi, A.C.; Silva, J.M.; Campos, A.R.; Silva, J.M.; Campos, A.R.","9053","2007","10","02","Brasil","Paraná","Paranaguá","Floresta Estacional do Palmito","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,"Arvoreta, 4m, fruto verde, quando maduro, roxo.",NA,NA,NA,"24916","auto",NA,NA,NA,NA,NA
"65","2018-09-12 14:48:37-03","UNIOESTE","UNOP","2182","S","Plantae","Symplocaceae","Symplocos","pustulosa","Symplocos pustulosa","Aranha","Barboza, E.","2013","11","21","Silva, J.M.; Bonaldi, R.A.; Roher, D.A.; Bonaldi, R.A.; Roher, D.A.","8466","2013","10","15","Brasil","Paraná","Paranaguá","Parque Estadual do Palmito","-48.553889","-25.589167","-48.553889","-25.589167","17","17","Arbusto de 2m com frutos verdes. Floresta Ombrófila Densa das Terras Baixas.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2020-09-12 05:00:02-03","US","US","2472329","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","pustulosa","Symplocos pustulosa","Aranha",NA,NA,NA,NA,"G. Hatschbach","8251","1961","9","15","Brazil","Paraná",NA,"Est. Parana (Brasil). Mun. Cerro Azul. Morro Grande.",NA,NA,NA,NA,NA,NA,NA,"US03135938","US03135938_01",NA,NA,NA,NA,"Ebenales","South America","1","Dicotyledonae"
"67","2020-09-12 05:00:02-03","US","US","3459794","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","pustulosa","Symplocos pustulosa","Aranha",NA,NA,NA,NA,"J. Cordeiro, E. Barbosa, E. F. Costa & M. R. dos Santos","2094","2003","8","1","Brazil","Santa Catarina",NA,"Trilha para o alto Monte Crista (Mun. Garuva).",NA,NA,NA,NA,"2200",NA,NA,"US03135943","US03135943_01",NA,NA,NA,NA,"Ebenales","South America","1","Dicotyledonae"
"68","2020-09-12 05:00:02-03","US","US","2142331","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","pustulosa","Symplocos pustulosa","Aranha",NA,NA,NA,NA,"R. M. Klein","539","1953","8","11","Brazil","Santa Catarina",NA,"Azambuja, Brusque. Capoeira.",NA,NA,NA,NA,"70",NA,NA,"US03135941","US03135941_01",NA,NA,NA,NA,"Ebenales","South America","1","Dicotyledonae"
"69","2020-09-12 05:00:02-03","US","US","2123051","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","pustulosa","Symplocos pustulosa","Aranha",NA,NA,NA,NA,"R. M. Klein","260","1950","11","17","Brazil","Santa Catarina",NA,"Mata do Hoffmann, Brusque. Capoeirão.",NA,NA,NA,NA,"50",NA,NA,"US03135944","US03135944_01",NA,NA,NA,NA,"Ebenales","South America","1","Dicotyledonae"
"70","2020-09-12 05:00:02-03","US","US","2691527","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","pustulosa","Symplocos pustulosa","Aranha",NA,NA,NA,NA,"G. Hatschbach","16722","1967","7","23","Venezuela","Miranda",NA,"Rio S. João, Pôrto Miranda (Mun. Cuaratuba) Pr.",NA,NA,NA,NA,"10",NA,NA,"US03135939",NA,NA,NA,NA,NA,"Ebenales","South America - Neotropics","1","Dicotyledonae"
"71","2020-09-12 05:00:02-03","US","US","1954453","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","pustulosa","Symplocos pustulosa","Aranha",NA,NA,NA,NA,"R. Reitz","2217","1948","9","20","Brazil","Santa Catarina",NA,"Azambuja - Brusque",NA,NA,NA,NA,"50",NA,NA,"US01269396","US01269396_01",NA,NA,NA,"Isotype","Ebenales","South America","1","Dicotyledonae"
"72","2020-09-12 05:00:02-03","US","US","2120117","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","pustulosa","Symplocos pustulosa","Aranha",NA,NA,NA,NA,"Eq. Ecologia","127","1950","11","17","Brazil","Santa Catarina",NA,"Mata do Hoffmann, Brusque. Sta. Cat.",NA,NA,NA,NA,NA,NA,NA,"US03135945","US03135945_01",NA,NA,NA,NA,"Ebenales","South America","1","Dicotyledonae"
"73","2020-09-12 05:00:02-03","US","US","2027735","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","pustulosa","Symplocos pustulosa","Aranha",NA,NA,NA,NA,"R. M. Klein","127","1949","9","2","Brazil","Santa Catarina",NA,"Mata do Hoffmann Brusque. Sta. Cat. Eq. Ecologia. [unsure placement]",NA,NA,NA,NA,NA,NA,NA,"US03135942","US03135942_01",NA,NA,NA,NA,"Ebenales","South America","1","Dicotyledonae"
"74","2020-09-12 05:00:02-03","US","US","1998093","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","pustulosa","Symplocos pustulosa","Aranha",NA,NA,NA,NA,"G. Hatschbach","1462","1949","9","18","Brazil","Paraná",NA,"Est. Paraná. Mun. Campo Largo. Serra S. Luis de Puruña.",NA,NA,NA,NA,NA,NA,NA,"US03135946","US03135946_01",NA,NA,NA,NA,"Ebenales","South America","1","Dicotyledonae"
"75","2020-09-12 05:00:02-03","US","US","2142342","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","pustulosa","Symplocos pustulosa","Aranha",NA,NA,NA,NA,"R. M. Klein","581","1953","8","18","Brazil","Santa Catarina",NA,"Mata do Hoffmann, Brusque. Arbusto.",NA,NA,NA,NA,"40",NA,NA,"US03135937","US03135937_01",NA,NA,NA,NA,"Ebenales","South America","1","Dicotyledonae"
"76","2020-09-12 05:00:02-03","US","US","2252407","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","pustulosa","Symplocos pustulosa","Aranha",NA,NA,NA,NA,"-- Reitz & Klein, --","3544","1956","8","3","Brazil","Santa Catarina",NA,"Pilões, Palhoça. Capoeirão.",NA,NA,NA,NA,"200",NA,NA,"US03135940","US03135940_01",NA,NA,NA,NA,"Ebenales","South America","1","Dicotyledonae"
"77","2020-10-15 09:54:06-03","UFPR","EFC","14493","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","pustulosa","Symplocos pustulosa","Aranha","Barboza, E.; Völtz, R.R.","2015","11","13","Völtz, R.R.; Bizarro, O.M.R.; Vieira, R.S.","682","2014","06","15","Brasil","São Paulo","Guapiara",NA,"-48.5306","-24.1908","-48.5306","-24.1908","910","910","Arvoreta 3m alt.; flores alvo-esvedeadas; borda de floresta. __COMMOM_NAME__: Orelha-de-onça","EFC014493",NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2019-12-09 17:31:00-03","UFPR","EFC","5866","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","pustulosa","Symplocos pustulosa","Aranha","Vieira, R.S.","2014","06","11","Kuniyoshi, Y.S.; Gatti, G.","5943","1997","01","24","Brasil","Paraná","Paranaguá","Floresta Estadual do Palmito","-48.5558","-25.5917","-48.5558","-25.5917","20","20","Árvore 4 m, com frutos imaturos verdes.","EFC005866",NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","2020-10-15 09:54:06-03","UFPR","EFC","18731","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","pustulosa","Symplocos pustulosa","Aranha","Cruz, K.B.","2019","12","19","Cruz, K.B.; Gewehr, I.M.","124","2019","09","01","Brasil","Paraná","Antonina","Mata Viva","-48.768213","-25.29789","-48.768213","-25.297890","128","128","Arbusto de 2,0 m em interior de floresta em estágio médio a avançado de conservação, frutos imaturos verde","EFC018731",NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","2020-10-15 09:54:06-03","UFPR","EFC","16185","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","pustulosa","Symplocos pustulosa","Aranha","Brotto, M.L.","2014","09","09","Brotto, M.L.",NA,"2014","08","28","Brasil","Paraná","Adrianópolis","Parque Estadual das Lauráceas","-48.6953","-24.8528","-48.6953","-24.8528",NA,NA,"Árvore de 4m; frutos imaturos verdes. Floresta Ombrófila Densa Montana, vegetação secundária","EFC016185",NA,NA,NA,NA,NA,NA,NA,NA,NA
"81","2019-12-09 17:31:00-03","UFPR","EFC","7474","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","pustulosa","Symplocos pustulosa","Aranha","Brotto, M.L.","2017","07","07","Barddal, M.L.; Nogueira, A.C.; Kuniyoshi, Y.S.","14","1997","08","27","Brasil","Paraná","Paranaguá","Floresta Estadual do Palmito","-48.5558","-25.5917","-48.5558","-25.5917","20","20","Árvore 4m comum em bordadura de floresta de planície, botões e frutos maduros. Árvore 4m comum em bordadura de floresta de planície, botões e frutos maduros. PARATYPUS","EFC007474",NA,NA,NA,NA,"PARATIPO",NA,NA,NA,NA
"82","2019-12-09 17:31:00-03","UFPR","EFC","11945","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","pustulosa","Symplocos pustulosa","Aranha","Vieira, R.S.","2014","11","30","Vieira, R.S.","113","2013","03","21","Brasil","Paraná","Paranaguá","Floresta Estadual do Palmito","-48.5558","-25.5917","-48.5558","-25.5917","20","20","Árvore na borda da trilha. Com frutos escuros.","EFC011945",NA,NA,NA,NA,NA,NA,NA,NA,NA
"83","2020-10-15 09:54:06-03","UFPR","EFC","14492","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","pustulosa","Symplocos pustulosa","Aranha","Barboza, E.; Völtz, R.R.","2015","11","13","Völtz, R.R.; Santos, G.H.","681","2015","07","19","Brasil","Santa Catarina","Garuva","Serra do Iqueririm, trilha Monte Crista","-48.8862","-26.0941","-48.8862","-26.0941","30","30","Arvoreta 3m alt.; botões florais alvo-esverdeados; sub-bosque de floresta secundária em estágio inicial - médio. __COMMOM_NAME__: Orelha-de-onça","EFC014492",NA,NA,NA,NA,NA,NA,NA,NA,NA
"84","2019-12-09 17:31:00-03","UFPR","EFC","11254","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","pustulosa","Symplocos pustulosa","Aranha","Aranha, J.","2011","12","12","Saueressig, D.; Henke, J.M.","1472","2011","08","29","Brasil","Paraná","Cerro Azul","Pinhal Grande","-49.261100769043","-24.823600769043",NA,NA,NA,NA,"arvoreta de 6 metros, borda de F.O.M. __COMMOM_NAME__: Orelha de onça","EFC011254",NA,NA,"32006","auto",NA,NA,NA,NA,NA
"85","2019-12-09 17:31:00-03","UFPR","EFC","7033","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","pustulosa","Symplocos pustulosa","Aranha","Vieira, R.S.","2014","10","24","Tiepolo, G.; Svolenski, A.C.","628","1996","06","22","Brasil","Paraná","Rio Branco do Sul","Caverna de Caximba","-49.3142013549805","-25.1900005340576",NA,NA,NA,NA,"Arvoreta em beira de córrego, apresentando botões florais.","EFC007033",NA,NA,"37352","auto","PARATIPO",NA,NA,NA,NA
"86","2019-12-09 17:31:00-03","UFPR","EFC","7880","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","pustulosa","Symplocos pustulosa","Aranha","Vieira, R.S.","2014","06","11","Kuniyoshi, Y.S.; Schimmelpfeng, L.C.; Gatti, G.","6139","1997","10","24","Brasil","Paraná","Paranaguá","Floresta Estadual do Palmito","-48.5558","-25.5917","-48.5558","-25.5917","20","20","Arvoreta de 5 m de altura com frutos imaturos verdes.","EFC007880",NA,NA,NA,NA,NA,NA,NA,NA,NA
"87","2019-12-09 17:31:00-03","UFPR","EFC","4115","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","pustulosa","Symplocos pustulosa","Aranha","Brotto, M.L.","2017","07","07","Longhi, S.J.","1577","1993","04","22","Brasil","Paraná","Paranaguá","Floresta Estadual do Palmito","-48.5558","-25.5917","-48.5558","-25.5917","20","20","Árvore em floresta de planície litorânea, em locais baixos. Frutos verdes.","EFC004115",NA,NA,NA,NA,NA,NA,NA,NA,NA
"88","2020-10-15 09:54:06-03","UFPR","EFC","16195","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","pustulosa","Symplocos pustulosa","Aranha","Brotto, M.L.","2014","08","04","Brotto, M.L.","1616","2014","04","21","Brasil","Paraná","Piraquara","Recreio da Serra","-49.0156","-25.4475","-49.0156","-25.4475","990","990","Árvore de 3m; flores brancas. Transição entre Floresta Ombrófila Mista e Floresta Ombrófila Densa","EFC016195",NA,NA,NA,NA,NA,NA,NA,NA,NA
"89","2019-12-09 17:31:00-03","UFPR","EFC","12520","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","pustulosa","Symplocos pustulosa","Aranha","Brotto, M.L.","2017","07","07","Blum, C.T.","1425","2014","01","18","Brasil","Paraná","Campo Largo","Faz. Nossa Srª de Fátima","-49.5283012390137","-25.4585990905762",NA,NA,NA,NA,"Árvore com 6m, frutos verdes, estágio inicial.","EFC012520",NA,NA,"53742","auto",NA,NA,NA,NA,NA
"90","2021-03-25 13:53:46-03","UNIVILLE","JOI","14133","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","pustulosa","Symplocos pustulosa","Aranha","A.L. de Gasper","2011","08","23","S. Dreveck","1199","2009","10","31","Brasil","Santa Catarina","São Francisco do Sul","Itapema.","-48.6","-26.28","48º36'0''W","26º16'48''S","3","3","Herbário Dr. Roberto Miguel Klein - 18468; HABITAT: entorno do fragmento; HABITO: arvoreta; TIPO VEGETACIONAL: Floresta Ombrófila Densa de Terras Baixas","JOI014133",NA,NA,NA,NA,NA,NA,NA,NA,NA
"91","2021-03-25 13:53:46-03","UNIVILLE","JOI","18014","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","pustulosa","Symplocos pustulosa","Aranha","Vieira, F.C.S.","2019","01","17","Vieira, F.C.S.","2431","2018","12","23","Brasil","Santa Catarina","Garuva","Sopé do Monte Crista.","-48.8549995422363","-26.0266990661621",NA,NA,"35","35","Botão Habitat: Floresta Ombrófila Densa Submontana Habito: Arvoreta","JOI018014",NA,NA,"22441","auto",NA,NA,NA,NA,NA
"92","2021-03-25 13:53:46-03","UNIVILLE","JOI","13283","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","pustulosa","Symplocos pustulosa","Aranha",NA,NA,NA,NA,"Emir Dias","152","2001","03","30","Brasil","Santa Catarina","Joinville","Estrada paralela ao rio do Júlio.","-48.8456001281738","-26.3043994903564",NA,NA,NA,NA,"Herbário Joinville - Museu Botânico Municipal - 646","JOI013283",NA,NA,"37150","auto",NA,NA,NA,NA,NA
"93","2018-04-06 15:25:39-03","F","FMNH-SEEDPLANTS","V0437458F","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","pustulosa","Symplocos pustulosa",NA,NA,NA,NA,NA,"R. M. Klein","581","1953","8","18","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0437458F","V0437458F_01","Spermatophyta",NA,NA,NA,NA,"South America",NA,"Dicotyledoneae"
"94","2018-04-06 15:25:40-03","F","FMNH-SEEDPLANTS","V0437459F","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","pustulosa","Symplocos pustulosa",NA,NA,NA,NA,NA,"G. G. Hatschbach","16722","1967","7","23","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0437459F","V0437459F_01","Spermatophyta",NA,NA,NA,NA,"South America",NA,"Dicotyledoneae"
"95","2020-11-04 17:30:57-03","UEM","HUEM","32429","S","Plantae","Symplocaceae","Symplocos","pustulosa","Symplocos pustulosa","Aranha","Brotto, ML","2014","08","04","Brotto, ML","1616","2014","04","21","Brasil","Paraná","Piraquara","Recreio da Serra, Transição entre Floresta Ombrófila Mista e Floresta Ombrófila Densa.","-49.015556","-25.4475","-49.015556","-25.4475","990","990","Árvore de 3m; flores brancas.","HUEM000015238","HUEM000015238",NA,NA,NA,NA,NA,NA,NA,NA
"96","2020-11-12 16:59:12-03","UEL","FUEL","43183","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","pustulosa","Symplocos pustulosa","Aranha","Brotto, ML","2017","08","15","Vieira, FCS","967","2005","04","15","Brasil","Santa Catarina","Garuva","Monte Crista","-48.8549995422363","-26.0266990661621",NA,NA,"15","15",NA,"FUEL043183",NA,"Tracheophyta","22441","auto","paratype","Ericales",NA,NA,NA
"97","2020-11-12 16:59:12-03","UEL","FUEL","45650","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","pustulosa","Symplocos pustulosa","Aranha","Brotto, ML","2017","08","15","Dreveck, S; Verdi, M; Godoy, MB","127","2007","11","08","Brasil","Santa Catarina","São Bento do Sul","Rio Vermelho","-49.3786010742188","-26.2502994537354",NA,NA,NA,NA,NA,"FUEL004999",NA,"Tracheophyta","23090","auto",NA,"Ericales",NA,NA,NA
"98","2020-11-12 16:59:12-03","UEL","FUEL","21636","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","pustulosa","Symplocos pustulosa","Aranha","Brotto, ML","2017","08","15","Torezan, JMD; et al.","620","1997","12","13","Brasil","São Paulo","Apiaí","Estrada Pinhalzinho/Apiaí,11 Km de B.Sucesso de It, 11 Km de B.Sucesso de Itararé Apiaí","-48.8400001525879","-24.5",NA,NA,NA,NA,NA,"FUEL021636",NA,"Tracheophyta","37738","auto","paratype","Ericales",NA,NA,NA
"99","2020-08-20 14:55:52-03","UFSC","FLOR","54988","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","pustulosa","Symplocos pustulosa","Aranha","Gasper, A.L. de","2011","08","23","Dreveck, S.; Carneiro, F.E.","1199","2009","10","31","Brasil","Santa Catarina","São Francisco do Sul","Itapema.","-48.6","-26.28","48º36'0''W","26º16'48''S","3","3","arvoreta de 3m","FLOR0054988",NA,NA,NA,NA,NA,"Ericales",NA,NA,NA
"100","2021-04-05 20:16:06-03","UFSC","FLOR","68400","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","pustulosa","Symplocos pustulosa","Aranha","Aranha Filho, J.L.M.","2011",NA,NA,"Bresolin, A.","842","1973","09","20","Brasil","Santa Catarina","Paulo Lopes","Bom Retiro.","-48.6836013793945","-27.9617004394531",NA,NA,"100","100","Arvoreta de 6m de altura; flor creme. Duplicata de HBR 52785 Habitat: Capoeirão","FLOR0068400",NA,NA,"23385","auto",NA,"Ericales",NA,NA,NA
"101","2020-08-20 20:38:36-03","UFSC","FLOR","68401","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","pustulosa","Symplocos pustulosa","Aranha","Aranha Filho, J.L.M.","2010",NA,NA,"Bresolin, A.","813","1973","08","24","Brasil","Santa Catarina","Paulo Lopes","Bom Retiro.","-48.6836013793945","-27.9617004394531",NA,NA,"100","100","Arbusto de 3m de altura; flor verde-creme. Duplicata de HBR Habitat: Capoeira","FLOR0068401",NA,NA,"23385","auto",NA,"Ericales",NA,NA,NA
"102","2021-03-04 15:42:52-03","IF","SPSF","49936","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","pustulosa","Symplocos pustulosa","Aranha","M.L.Brotto","2014","09","09","M.L.Brotto & J.M.Silva & M.C.H.Mello","1781","2014","08","28","Brasil","PR","Adrianópolis","Parque estadual das lauráceas","-48.695278","-24.852778",NA,NA,"883","883","COLETA: Árvore de 4m; frutos imaturos verdes. Floresta Ombrófila Densa Montana, vegetação secundária.;",NA,NA,"Magnoliophyta",NA,NA,NA,"Ebenales","América do Sul",NA,"Magnoliopsida"
"103","2021-03-04 15:42:52-03","IF","SPSF","50160","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","pustulosa","Symplocos pustulosa","Aranha","M.L.Brotto","2014","08","04","M.L.Brotto","1616","2014","04","24","Brasil","PR","Piraquara","Recreio da Serra","-49.015556","-25.4475",NA,NA,"990","990","COLETA: Árvore de 3m; Flores brancas. Transição entre Floresta Ombrófila Mista e Floresta Ombrófila Densa.;",NA,NA,"Magnoliophyta",NA,NA,NA,"Ebenales","América do Sul",NA,"Magnoliopsida"
"104","2019-11-21 10:19:35-03","IBt","SP","296091","S","Plantae","Symplocaceae","Symplocos","pustulosa","Symplocos pustulosa","Aranha","Brotto, ML","2017","02","07","Ferreira, GMP; Garcia, RJF; Pimentel, CMA","93","1996","05","16","Brasil","São Paulo","São Paulo","Distrito de Parelheiros. Cratera da Colônia, sítio à Estrada da Vargem Grande","-46.7","-23.866667","-46.7","-23.866667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
