"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","yearIdentified","monthIdentified","coordinatePrecision","geoFlag","class","dayIdentified","verbatimLongitude","verbatimLatitude","fieldNumber","individualCount","typeStatus"
"102","2015-04-09 13:27:40-03","F","FMNH-SEEDPLANTS","V0293598F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Rubiaceae","Rudgea","gardenioides","Rudgea gardenioides",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0293598F","V0293598F_01",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"103","2019-06-24 08:11:42-03","IAC","IAC","27953","S","Plantae",NA,NA,"Rubiaceae-220.Rubioideae-Palicoureeae","Rudgea","gardenioides","Rudgea gardenioides","(Cham.) Müll.Arg.","S.L. Jung-Mendaçolli","A. Rodrigues","s/nº","1968","12","12",NA,"Brasil","São Paulo","São Paulo","Serra da Cantareira","-46.6361","-23.5475",NA,NA,NA,NA,NA,NA,"2001","05",NA,NA,NA,"16","-46.6361","-23.5475",NA,NA,NA
"104","2020-04-07 16:32:07-03","IAC","IAC","30026","S","Plantae",NA,NA,"Rubiaceae-220.Rubioideae-Palicoureeae","Rudgea","gardenioides","Rudgea gardenioides",NA,"L.C. Bernacci","L.C. Bernacci","38","1994","08","25",NA,"Brasil","São Paulo","Campinas","Reserva Santa Genebra","-47.0608","-22.9056",NA,NA,NA,"38a, caule de casca fendilhada",NA,NA,"1994","08",NA,NA,NA,"25","-47.0608","-22.9056",NA,NA,NA
"105","2019-06-24 08:11:42-03","IAC","IAC","33165","S","Plantae",NA,NA,"Rubiaceae-220.Rubioideae-Palicoureeae","Rudgea","gardenioides","Rudgea gardenioides","(Cham.) Müll.Arg.","S.L. Jung-Mendaçolli","F. Barros","543","1980","11","06",NA,"Brasil","São Paulo","São Paulo","Reserva Biológica do Parque Estadual das Fontes do Ipiranga","-46.6361","-23.5475",NA,NA,NA,NA,NA,NA,"2001","05",NA,NA,NA,"16","-46.6361","-23.5475",NA,NA,NA
"106","2019-06-24 08:11:42-03","IAC","IAC","33166","S","Plantae",NA,NA,"Rubiaceae-220.Rubioideae-Palicoureeae","Rudgea","gardenioides","Rudgea gardenioides","(Cham.) Müll.Arg.","S.L. Jung-Mendaçolli","Hiroko Makino","s/nº","1977","09","22",NA,"Brasil","São Paulo","São Paulo","Reserva Biológica do Parque Estadual das Fontes do Ipiranga","-46.6361","-23.5475",NA,NA,NA,NA,NA,NA,"2001","05",NA,NA,NA,"16","-46.6361","-23.5475",NA,NA,NA
"107","2019-06-24 08:11:42-03","IAC","IAC","33167","S","Plantae",NA,NA,"Rubiaceae-220.Rubioideae-Palicoureeae","Rudgea","gardenioides","Rudgea gardenioides","(Cham.) Müll.Arg.","S.L. Jung-Mendaçolli","S.L. Jung-Mendaçolli","190","1977","10","31",NA,"Brasil","São Paulo","São Paulo","Reserva Biológica do Parque Estadual das Fontes do Ipiranga","-46.6361","-23.5475",NA,NA,NA,NA,NA,NA,"2001","05",NA,NA,NA,"16","-46.6361","-23.5475",NA,NA,NA
"108","2019-06-24 08:11:42-03","IAC","IAC","33168","S","Plantae",NA,NA,"Rubiaceae-220.Rubioideae-Palicoureeae","Rudgea","gardenioides","Rudgea gardenioides","(Cham.) Müll.Arg.","S.L. Jung-Mendaçolli","S.L. Jung-Mendaçolli et al.","306","1979","10","03",NA,"Brasil","São Paulo","São Paulo","Reserva Biológica do Parque Estadual das Fontes do Ipiranga","-46.6361","-23.5475",NA,NA,NA,NA,NA,NA,"2001","05",NA,NA,NA,"16","-46.6361","-23.5475",NA,NA,NA
"109","2019-06-24 08:11:42-03","IAC","IAC","41018","S","Plantae",NA,NA,"Rubiaceae-220.Rubioideae-Palicoureeae","Rudgea","gardenioides","Rudgea gardenioides","(Cham.) Müll.Arg.","L.C. Bernacci et al.","L.C. Bernacci; G. Durigan; G.F. Árbocz & E. Furlan","2999","2001","01","09",NA,"Brasil","São Paulo","Ibiúna","próximo ao distrito de Caucaia do Alto (Cotia - SP), fragmento Reizinho","-47.092403","-23.689749",NA,NA,NA,NA,NA,NA,"2001","01",NA,NA,NA,"09","-47.092403","-23.689749",NA,NA,NA
"110","2019-06-24 08:11:42-03","IAC","IAC","43272","S","Plantae",NA,NA,"Rubiaceae-220.Rubioideae-Palicoureeae","Rudgea","gardenioides","Rudgea gardenioides","(Cham.) Müll.Arg.","S.L. Jung-Mendaçolli","L.S. Leoni","3522","1996","11","15",NA,"Brasil","Minas Gerais","Alto Caparaó","Parque Nacional Vale Verde.","-41.8683","-20.4333",NA,NA,NA,NA,NA,NA,"2003","05",NA,NA,NA,"15","-41.8683","-20.4333",NA,NA,NA
"111","2020-02-20 14:37:26-03","IAC","IAC","54137","S","Plantae",NA,NA,"Rubiaceae-220.Rubioideae-Palicoureeae","Rudgea","gardenioides","Rudgea gardenioides","(Cham.) Müll.Arg.","S.L. Jung-Mendaçolli","T.P. Pires","13","2013","03","23",NA,"Brasil","São Paulo","Jundiaí","Serra do Japi, Marco geodésico","-46.940082","-23.245436",NA,NA,NA,"Projeto de Coleta de Sementes Jardim Botânico de Jundiaí, coordenadas do material: 23K 301552, 7428028",NA,NA,"2013","04",NA,NA,NA,"18","-46.940082","-23.245436",NA,NA,NA
"112","2020-02-20 14:37:26-03","IAC","IAC","56123","S","Plantae",NA,NA,"Rubiaceae-220.Rubioideae-Palicoureeae","Rudgea","gardenioides","Rudgea gardenioides","(Cham.) Müll.Arg.","S.L. Jung-Mendaçolli","C.F. Nardin; J.F. Benedito & L.C. Bernacci","244","2014","08","20",NA,"Brasil","São Paulo","Louveira","Fragmento F","-46.932778","-23.096667",NA,NA,NA,"coordenadas originais: 23°05#?#48S, 46°55#?#58W",NA,NA,"2014","11",NA,NA,NA,"24","-46.932778","-23.096667",NA,NA,NA
"113","2021-03-10 11:38:57-03","UNILA","EVB","433","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Rudgea","gardenioides","Rudgea gardenioides","(Cham.) Müll.Arg.","Hatschbach, G.","Buttura, E.","173","1979","08","28",NA,"Brasil","Paraná","Guaíra","Parque Nacional Sete Quedas. Parque Nacional das Sete Quedas","-54.295556","-24.068889",NA,NA,NA,NA,"EVB000433","EVB000433","1980","04",NA,NA,NA,"18","54º17'44''W","24º4'8''S",NA,NA,NA
"114","2020-11-12 17:00:12-03","UEL","FUEL","51181","PreservedSpecimen","Plantae","Tracheophyta","Gentianales","Rubiaceae","Rudgea","gardenioides","Rudgea gardenioides","(Cham.) Müll.Arg.","Ferreira Jr, M","Ferreira Jr, M; Francisco, EM","221","2011","08","26",NA,"Brasil","Paraná","Cambé","Parque Histórico Municipal Danziger Hof","-51.279","-23.300056","581","581",NA,NA,NA,NA,"2012","10",NA,NA,NA,"23","-51.279","-23.300056",NA,NA,NA
"115","2020-11-12 17:00:12-03","UEL","FUEL","36418","PreservedSpecimen","Plantae","Tracheophyta","Gentianales","Rubiaceae","Rudgea","gardenioides","Rudgea gardenioides","(Cham.) Müll.Arg.","Ferreira Jr, M","Pavão, OC; et al.","s.n.","1999","10","06",NA,"Brasil","Paraná","Cambé","Parque Histórico Municipal Danziger Hof","-51.2783012390137","-23.2758007049561",NA,NA,NA,NA,NA,NA,"2013","01","29438","auto",NA,"14",NA,NA,NA,NA,NA
"116","2020-11-12 17:00:12-03","UEL","FUEL","16594","PreservedSpecimen","Plantae","Tracheophyta","Gentianales","Rubiaceae","Rudgea","gardenioides","Rudgea gardenioides","(Cham.) Müll.Arg.","Hatschbach, G","Buttura, E","173","1979","08","28",NA,"Brasil","Paraná","Guaíra","Sete Quedas, terreno arenoso seco, capoeira baixa","-54.2557983398438","-24.0799999237061",NA,NA,NA,"Coleção Ecomuseu/ITAIPU.","FUEL055874",NA,"1980","04","33984","auto",NA,"18",NA,NA,NA,NA,NA
"117","2020-11-12 17:00:12-03","UEL","FUEL","26260","PreservedSpecimen","Plantae","Tracheophyta","Gentianales","Rubiaceae","Rudgea","gardenioides","Rudgea gardenioides","(Cham.) Müll.Arg.","Kirkbride Jr, JH","Ribas, OS; Silva, JM","13","1988","11","23",NA,"Brasil","Paraná","Quatro Barras","Morro Mãe Catira","-49.0769004821777","-25.3656005859375",NA,NA,NA,NA,NA,NA,"1990",NA,"17116","auto",NA,NA,NA,NA,NA,NA,NA
"118","2019-11-01 15:09:47-03","UnB","UB","156049","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Rubiaceae","Rudgea","gardenioides","Rudgea gardenioides","(Cham.) Müll.Arg.","Delprete, PG","Ribas, OS; Silva, JM","13","1988","11","23","Southern America","Brasil","Paraná ","Quatro Barras","Morro Mãe Catira.","-49.0769004821777","-25.3656005859375","1000","1000",NA,"Árvore, 4m, flor creme.; Mata pluvia; encosta do morro.",NA,NA,"2008",NA,"17116","auto",NA,NA,NA,NA,NA,NA,NA
"119","2019-11-01 15:09:47-03","UnB","UB","156050","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Rubiaceae","Rudgea","gardenioides","Rudgea gardenioides","(Cham.) Müll.Arg.","Delprete, PG","Reitz; Klein","10318","1960","11","04","Southern America","Brasil","Santa Catarina","São Francisco do Sul","Morro do Campo Alegre.","-48.6380996704102","-26.2432994842529","1300","1300",NA,"Arbusto. 3m.; Matinha do campo.",NA,NA,"2008",NA,"23627","auto",NA,NA,NA,NA,NA,NA,NA
"120","2019-11-01 15:09:47-03","UnB","UB","156051","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Rubiaceae","Rudgea","gardenioides","Rudgea gardenioides","(Cham.) Müll.Arg.","Hatschbach, G","Ribas, OS; Barbosa, E; Silva, LBP","1004","1996","01","17","Southern America","Brasil","Paraná","Campo Alegre","Rodeio Grande.",NA,NA,NA,NA,NA,"Arvoreta, 4m, frutos verde-amarelados.; Mata de galeria do Rio Negro.",NA,NA,"1996",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"121","2019-11-01 15:09:47-03","UnB","UB","156052","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Rubiaceae","Rudgea","gardenioides","Rudgea gardenioides","(Cham.) Müll.Arg.",NA,"Irwin, HS; Harley, RM; Onishi, E","30586","1971","01","17","Southern America","Brasil","Minas Gerais",NA,"Serra do Espinhaço. Ca. 55km E of Belo Horizonte, road (BR-31) to Antônio dos Santos.",NA,NA,"1550","1550",NA,"Shrub ca. 2m tall. Fruit green.; Gallety margin, near riacho. Cut-over woodland.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"122","2020-08-20 20:39:11-03","UFSC","FLOR","24100","PreservedSpecimen","Plantae",NA,"Gentianales","Rubiaceae","Rudgea","gardenioides","Rudgea gardenioides","(Cham.) Müll.Arg.","Hatschbach, G.","Kummrow, R.; Silva, J.M.","3365","1994","01","21",NA,"Brasil","Paraná","Guaratuba","Serra de Araçatuba.","-48.5746994018555","-25.8827991485596","1300","1300",NA,"arbusto, Fruto Imaturo, , 1,5m altura","FLOR0024100",NA,"1994",NA,"41937","auto",NA,NA,NA,NA,NA,NA,NA
"123","2020-08-20 14:56:35-03","UFSC","FLOR","36942","PreservedSpecimen","Plantae",NA,"Gentianales","Rubiaceae","Rudgea","gardenioides","Rudgea gardenioides","(Cham.) Müll.Arg.",NA,"Ribas, O.S.; Silva, J.M.","13","1988","11","23",NA,"Brasil","Paraná","Quatro Barras","Morro Mãe Catira.","-49.0769004821777","-25.3656005859375","1000","1000",NA,"árvore, flor creme, 4m altura","FLOR0036942",NA,NA,NA,"17116","auto",NA,NA,NA,NA,NA,NA,NA
"124","2020-08-20 20:39:11-03","UFSC","FLOR","20752","PreservedSpecimen","Plantae",NA,"Gentianales","Rubiaceae","Rudgea","gardenioides","Rudgea gardenioides","(Cham.) Müll.Arg.","Hatschbach, G.","Roderjan, C.V.; Botelho, J.E.A.","804","1989","11","27",NA,"Brasil","Paraná","Quatro Barras","Serra da Baitaca, Morro Anhagava.","-49.0769004821777","-25.3656005859375","1200","1200",NA,"árvore remanescente, dap = 50cm. Casca macrofissurada.","FLOR0020752",NA,"1990",NA,"17116","auto",NA,NA,NA,NA,NA,NA,NA
"125","2020-08-20 20:39:11-03","UFSC","FLOR","7905","PreservedSpecimen","Plantae",NA,"Gentianales","Rubiaceae","Rudgea","gardenioides","Rudgea gardenioides","(Cham.) Müll.Arg.","Anunciação, E.A.","Bresolin, A.; Klein, R.M.","1355","1979","10","19",NA,"Brasil","Santa Catarina","Florianópolis","Lagoa do Peri, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335","100","100",NA,"arvoreta, flor branca, 6m altura Habitat: capoeirão","FLOR0007905",NA,"2001",NA,"27000","auto",NA,NA,NA,NA,NA,NA,NA
"126","2020-08-20 14:56:35-03","UFSC","FLOR","36201","PreservedSpecimen","Plantae",NA,"Gentianales","Rubiaceae","Rudgea","gardenioides","Rudgea gardenioides","(Cham.) Müll.Arg.",NA,"Makino, H.","s.n.","1977","09","22",NA,"Brasil","São Paulo","São Paulo","Reserva Biológica, Parque Estadual das Fontes do Ipiranga.","-46.6300010681152","-23.5400009155273",NA,NA,NA,"árvore, flor branca (perfumada), 5m altura","FLOR0036201",NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA
"127","2020-08-20 14:56:35-03","UFSC","FLOR","36200","PreservedSpecimen","Plantae",NA,"Gentianales","Rubiaceae","Rudgea","gardenioides","Rudgea gardenioides","(Cham.) Müll.Arg.",NA,"Jung, S.L.","190","1977","10","31",NA,"Brasil","São Paulo","São Paulo","Reserva Biológica, Parque Estadual das Fontes do Ipiranga, próximo à caixa d#?#água.","-46.6300010681152","-23.5400009155273",NA,NA,NA,"árvore, corola de cor creme (muito perfumada), 4 a 6m altura. Flores brevistilas","FLOR0036200",NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA
"128","2021-03-04 15:46:11-03","IF","SPSF","45962","PreservedSpecimen","Plantae","Magnoliophyta","Rubiales","Rubiaceae","Rudgea","gardenioides","Rudgea gardenioides","(Cham.) Müll.","F.A.R.D.P.Arzolla","F.A.R.D.P.Arzolla & C. de Moura & F.E.S.P.Vilela & N.M.Ivanauskas & P.U. da Mota","1530","2012","02","03","América do Sul","Brasil","SP","Capão Bonito","Parque Estadual Nascentes do Paranapanema","-48.824722","-23.023889",NA,NA,NA,"COLETA: Árvore, 6 metros, frutos imaturos amarelos a vermelhos.; GEOGRAFIA: Região do Capinzal; Margens do Rio Paranapanema.&nf;Floresta Ombrófila Densa Montana.&nf;Altitude aproximada de 720 m.;",NA,NA,"2012","02",NA,NA,"Magnoliopsida","28",NA,NA,NA,NA,NA
"129","2021-03-04 15:46:11-03","IF","SPSF","33408","PreservedSpecimen","Plantae","Magnoliophyta","Rubiales","Rubiaceae","Rudgea","gardenioides","Rudgea gardenioides",NA,NA,"R.J.F. Garcia","981","1997","03","20","América do Sul","Brasil","SP","bacia do rio Capivari",NA,NA,NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"130","2021-03-04 15:46:11-03","IF","SPSF","33416","PreservedSpecimen","Plantae","Magnoliophyta","Rubiales","Rubiaceae","Rudgea","gardenioides","Rudgea gardenioides",NA,NA,"R.J.F. Garcia","1791","1999","10","31","América do Sul","Brasil","SP","Borore","sitio paiquere",NA,NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"131","2021-03-04 15:46:11-03","IF","SPSF","37523","PreservedSpecimen","Plantae","Magnoliophyta","Rubiales","Rubiaceae","Rudgea","gardenioides","Rudgea gardenioides","(Cham.) Müll.","F. A. R. D. P. Arzolla","F. A. R. D. P. Arzolla & C.de Moura & F.E.S.P.Vilela & G.C.R.de Paula","1144","2007","11","08","América do Sul","Brasil","SP","Guarulhos","Parque Estadual da Cantareira, Núcleo Cabuçú","-46.531944","-23.392222","800","800",NA,"COLETA: Árvore, 8 metros, botões florais esverdeados.; GEOGRAFIA: Trilha da Cachoeira.;",NA,NA,"2007","11",NA,NA,"Magnoliopsida","27",NA,NA,NA,NA,NA
"132","2021-03-04 15:46:11-03","IF","SPSF","39455","PreservedSpecimen","Plantae","Magnoliophyta","Rubiales","Rubiaceae","Rudgea","gardenioides","Rudgea gardenioides","(Cham.) Müll.","F. A. R. D. P. Arzolla","C. de Moura & O. T. Aguiar & F. A. R. D. P. Arzolla & F.E.S.P.Vilela","167","2008","02","28","América do Sul","Brasil","SP","Mairiporã","Parque Estadual da Cantareira, Hortolândia","-46.523889","-23.357222","1160","1160",NA,"COLETA: Árvore 8m, frutos imaturos verdes e maduros vermelhos.;",NA,NA,"2008","03",NA,NA,"Magnoliopsida","17",NA,NA,NA,NA,NA
"133","2021-03-04 15:46:11-03","IF","SPSF","52212","PreservedSpecimen","Plantae","Magnoliophyta","Rubiales","Rubiaceae","Rudgea","gardenioides","Rudgea gardenioides","(Cham.) Müll.Arg.","N.M.Ivanauskas","R.L.R.Santos & T.M.Ribeiro & R.T.Polisel","146","2010","06","22","América do Sul","Brasil","SP","Itaberá","Estação Ecológica de Itaberá","-49.144167","-23.833889","700","700",NA,"COLETA: Individuo com fruto.; GEOGRAFIA: Floresta Ombrófila mista.;",NA,NA,"2010","06",NA,NA,"Magnoliopsida","22",NA,NA,NA,NA,NA
"134","2021-03-04 15:46:11-03","IF","SPSF","52413","PreservedSpecimen","Plantae","Magnoliophyta","Rubiales","Rubiaceae","Rudgea","gardenioides","Rudgea gardenioides","(Cham.) Müll.Arg.","G.A.D.C.Franco","Z.Valério & J.C.Santos & J.D.Souza","56","2016","12","18","América do Sul","Brasil","SP","Avaré","Floresta Estadual de Avaré I","-48.9","-23.083333","770","770",NA,"COLETA: Árvore com 8m de altura. Frutos imaturos esverdeados.;",NA,NA,"2017","05",NA,NA,"Magnoliopsida","19",NA,NA,NA,NA,NA
"135","2021-03-04 15:46:11-03","IF","SPSF","35752","PreservedSpecimen","Plantae","Magnoliophyta","Rubiales","Rubiaceae","Rudgea","gardenioides","Rudgea gardenioides",NA,NA,"N.M.Ivanauskas & F.M de Souza & R.T. Polisel & V. de S.Santos","6080","2005","12","13","América do Sul","Brasil","SP","Embú","Itatuba","-46.8499984741211","-23.6399993896484","840","840",NA,"COLETA: XLS: SPSFNovo; Árvore de 6 m. Frutos imaturos verdes.; GEOGRAFIA: Comunidade terapêutica&nf;UTM: X=307318 Y=7384801 ZONA=23K;",NA,NA,NA,NA,"6851","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA
"136","2021-03-04 15:46:11-03","IF","SPSF","05699","PreservedSpecimen","Plantae","Magnoliophyta","Rubiales","Rubiaceae","Rudgea","gardenioides","Rudgea gardenioides",NA,NA,"J.B.Baitello & O.T. Aguiar",NA,"1977","11","03","América do Sul","Brasil","SP","São Paulo","Serra da Cantereira","-46.6300010681152","-23.5400009155273",NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,"53584","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA
"137","2021-03-04 15:46:11-03","IF","SPSF","01913","PreservedSpecimen","Plantae","Magnoliophyta","Rubiales","Rubiaceae","Rudgea","gardenioides","Rudgea gardenioides",NA,"J.A.Pastore","B.Lopes",NA,"1944","03","21","América do Sul","Brasil","SP","São Paulo","Serra da Cantareira","-46.6300010681152","-23.5400009155273",NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"1993","01","53584","auto","Magnoliopsida","19",NA,NA,NA,NA,NA
"138","2021-03-04 15:46:11-03","IF","SPSF","05537","PreservedSpecimen","Plantae","Magnoliophyta","Rubiales","Rubiaceae","Rudgea","gardenioides","Rudgea gardenioides",NA,NA,"A. Rodrigues",NA,"1968","12","12","América do Sul","Brasil","SP","São Paulo","Serra da Cantereira","-46.6300010681152","-23.5400009155273",NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,"53584","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA
"139","2017-09-11 17:13:36-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Rubiaceae","Rudgea","gardenioides","Rudgea gardenioides","(Cham.) Müll.Arg.",NA,"Sello, HL","s.n.",NA,NA,NA,"Southern America","Brazil",NA,NA,",,in Brasilia aequinoctiali''",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"140","2017-09-11 17:13:36-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Rubiaceae","Rudgea","gardenioides","Rudgea gardenioides","(Cham.) Müll.Arg.",NA,"Sello, HL","s.n.",NA,NA,NA,"Southern America","Brazil",NA,NA,"In Brasilia aequinoctiali.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"141","2019-11-21 10:18:35-03","IBt","SP","344104","S","Plantae",NA,NA,"Rubiaceae","Rudgea","gardenioides","Rudgea gardenioides","(Cham.) Müll.Arg.","Zappi, DC","Zappi, DC; et al.","329","1999","11","18",NA,"Brasil","São Paulo","Cunha","Parque Estadual da Serra do Mar, Núcleo Cunha-Indaiá, trilha do Rio Bonito, mata atlântica no alto da serra, á beira da trilha, próximo a um córrego","-45.02","-23.236944","1000","1250",NA,NA,NA,NA,"2007",NA,NA,NA,NA,NA,"-45.02","-23.236944",NA,NA,NA
"142","2019-11-21 10:18:35-03","IBt","SP","454723","S","Plantae",NA,NA,"Rubiaceae","Rudgea","gardenioides","Rudgea gardenioides","(Cham.) Müll.Arg.","Kondrat, H","Kondrat, H","160","2013","09","25",NA,"Brasil","São Paulo","São Paulo","Parque Estadual das Fontes do Ipiranga, Instituto de Botânica, área sudeste, próxima à trilha interna paralela à Av. do Cursino, parcela 7, espécime nº 1201","-46.614722","-23.642222","828","828",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-46.614722","-23.642222",NA,NA,NA
"143","2019-11-28 09:18:41-03","IBt","SP","497739","S","Plantae",NA,NA,"Rubiaceae","Rudgea","gardenioides","Rudgea gardenioides","(Cham.) Müll.Arg.","Cordeiro, I","Lima, MEL; et al.","1268","2006","05","19",NA,"Brasil","São Paulo","Santo André","Parque Natural Municipal Nascentes de Paranapiacaba. Trilha da Comunidade","-46.285833","-23.768889","927","927",NA,NA,NA,NA,"2007","06",NA,NA,NA,NA,"-46.285833","-23.768889",NA,NA,NA
"144","2019-11-21 10:18:35-03","IBt","SP","396598","S","Plantae",NA,NA,"Rubiaceae","Rudgea","gardenioides","Rudgea gardenioides","(Cham.) Müll.Arg.",NA,"Mota, RC","2674","2004","11","15",NA,"Brasil","Minas Gerais","Catas Altas da Noruega","Serra do Caraça","-43.497501373291","-20.6900005340576",NA,NA,NA,NA,NA,NA,NA,NA,"11539","auto",NA,NA,NA,NA,NA,NA,NA
"145","2019-11-21 10:18:35-03","IBt","SP","396590","S","Plantae",NA,NA,"Rubiaceae","Rudgea","gardenioides","Rudgea gardenioides","(Cham.) Müll.Arg.",NA,"Mota, RC; Faria, FS; Viana, PL","2888","2005","04","18",NA,"Brasil","Minas Gerais","Catas Altas da Noruega","Serra do Caraça, planta coletada em mata ciliar entre pedras, próximo á Fazenda Engenho","-43.497501373291","-20.6900005340576",NA,NA,NA,NA,NA,NA,NA,NA,"11539","auto",NA,NA,NA,NA,NA,NA,NA
"146","2019-11-21 10:18:35-03","IBt","SP","11657","S","Plantae",NA,NA,"Rubiaceae","Rudgea","gardenioides","Rudgea gardenioides","(Cham.) Müll.Arg.","Standley, PC","Edwall, G","CGGs.n.",NA,NA,NA,NA,"Brasil","São Paulo","Santo André","Estação Rio Grande","-46.5299987792969","-23.6599998474121",NA,NA,NA,NA,"SP008231","SP008231",NA,NA,"27258","auto",NA,NA,NA,NA,NA,NA,NA
"147","2019-11-21 10:18:35-03","IBt","SP","271661","S","Plantae",NA,NA,"Rubiaceae","Rudgea","gardenioides","Rudgea gardenioides","(Cham.) Müll.Arg.",NA,"Marzola, ELC; et al.","141","1994","11","09",NA,"Brasil","São Paulo","São Bernardo do Campo","Parque Caminhos do Mar, Estrada do Rio Acima","-46.560001373291","-23.6900005340576",NA,NA,NA,NA,NA,NA,NA,NA,"31119","auto",NA,NA,NA,NA,NA,NA,NA
"148","2019-11-21 10:18:35-03","IBt","SP","23952","S","Plantae",NA,NA,"Rubiaceae","Rudgea","gardenioides","Rudgea gardenioides","(Cham.) Müll.Arg.","Zappi, DC","Kuhlmann, M","s.n.","1928","07","01",NA,"Brasil","São Paulo","São Paulo","Bosque da Saúde","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,"2001",NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA
"149","2019-11-21 10:18:35-03","IBt","SP","159368","S","Plantae",NA,NA,"Rubiaceae","Rudgea","gardenioides","Rudgea gardenioides","(Cham.) Müll.Arg.","Jung Mendaçolli, SL","Davidse, G; D'Arcy, WG","10513","1976","02","21",NA,"Brasil","São Paulo","São Paulo","Grounds of the Instituto Botânico","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,"1996","02","53584","auto",NA,"23",NA,NA,NA,NA,NA
"150","2019-11-21 10:18:35-03","IBt","SP","26663","S","Plantae",NA,NA,"Rubiaceae","Rudgea","gardenioides","Rudgea gardenioides","(Cham.) Müll.Arg.","Kirkbride Jr, JH","Hoehne, FC","s.n.","1931","11","11",NA,"Brasil","São Paulo","São Paulo","Nativa no Parque do Estado","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,"1978",NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA
"151","2019-11-21 10:18:35-03","IBt","SP","490491","S","Plantae",NA,NA,"Rubiaceae","Rudgea","gardenioides","Rudgea gardenioides","(Cham.) Müll.Arg.","Aragaki, S; Petri, L","Petri, L; Nóbrega, BM","10","2015","10","19",NA,"Brasil","São Paulo","São Paulo","Parque Estadual das Fontes do Ipiranga, Às margens da Alameda von Martius","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,"2016","12","53584","auto",NA,"19",NA,NA,NA,NA,NA
"152","2019-11-21 10:18:35-03","IBt","SP","146632","S","Plantae",NA,NA,"Rubiaceae","Rudgea","gardenioides","Rudgea gardenioides","(Cham.) Müll.Arg.","Jung Mendaçolli, SL","Makino, H","s.n.","1977","09","22",NA,"Brasil","São Paulo","São Paulo","Parque Estadual das Fontes do Ipiranga, Reserva Biológica","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,"1996","02","53584","auto",NA,"23",NA,NA,NA,NA,NA
"153","2019-11-21 10:18:35-03","IBt","SP","165933","S","Plantae",NA,NA,"Rubiaceae","Rudgea","gardenioides","Rudgea gardenioides","(Cham.) Müll.Arg.","Jung Mendaçolli, SL","Jung Mendaçolli, SL; et al.","306","1979","10","03",NA,"Brasil","São Paulo","São Paulo","Parque Estadual das Fontes do Ipiranga, Reserva Biológica","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,"1996","02","53584","auto",NA,"23",NA,NA,NA,NA,NA
