"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","occurrenceRemarks","barcode","imagecode","phylum","order","recordNumber","continentOcean","minimumElevationInMeters","maximumElevationInMeters","preparationType","infraspecificEpithet","class","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","fieldNumber","individualCount","typeStatus"
"106","2011-06-08 17:18:00-03","MO","MOBOT","208400","PreservedSpecimen","Plantae","Hypericaceae","Hypericum","mutilum","Hypericum mutilum","L.","N. Robson","L.B. Holm-Nielsen|et al.","1980","9","22","Ecuador","Napo",NA,"Río Panteor SW of Borja. Swamp.","-77.85","-0.43333",NA,NA,NA,NA,NA,NA,NA,"Holm-Nielsen 26664","South America","1800.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"107","2008-05-27 22:02:00-03","MO","MOBOT","208407","PreservedSpecimen","Plantae","Hypericaceae","Hypericum","mutilum","Hypericum mutilum","L.","N. K. B. Robson","Benjamin Øllgaard|Suzanne Roth|Calvin R. Sperling","1980","7","30","Ecuador","Pastaza",NA,"C. 5 km E of Mera, on road to Shell Mera. Rocky escarpment, road bank and riverside vegetation.","-78.08333","-1.46666",NA,NA,NA,NA,NA,NA,NA,"Øllgaard 35553","South America","1050.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"108","2008-05-27 22:02:00-03","MO","MOBOT","208414","PreservedSpecimen","Plantae","Hypericaceae","Hypericum","mutilum","Hypericum mutilum","L.","N.K. B. Robson","L.B. Holm-Nielsen|S. Jeppesen","1968","6","4","Ecuador","Tungurahua",NA,"Agoyan Tunnel.","-78.36666","-1.38333",NA,NA,NA,NA,NA,NA,NA,"Holm-Nielsen 329","South America","0E8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"109","2008-05-27 22:02:00-03","MO","MOBOT","208427","PreservedSpecimen","Plantae","Hypericaceae","Hypericum","mutilum","Hypericum mutilum","L.","N.K. B. Robson","B. Løjtnant|Ulf Molau","1979","7","8","Ecuador","Pichincha",NA,"Old road Quito-Santo Domingo, SW of Chiriboga, km 89-90 from Quito. Secondary subtropical moist forest.","-78.86666","-0.33333",NA,NA,NA,NA,NA,NA,NA,"Løjtnant 15642","South America","1100.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"110","2008-05-27 22:02:00-03","MO","MOBOT","209487","PreservedSpecimen","Plantae","Hypericaceae","Hypericum","mutilum","Hypericum mutilum","L.","N. Robson (BM)","Erik Asplund","1939","7","26","Ecuador","Tungurahua",NA,NA,"-78.5","-1.46666",NA,NA,NA,NA,NA,NA,NA,"Asplund 7848","South America","1500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"111","2008-05-27 22:02:00-03","MO","MOBOT","209493","PreservedSpecimen","Plantae","Hypericaceae","Hypericum","mutilum","Hypericum mutilum","L.","N. Robson (BM)","Vlastimil Zak","1986","9","18","Ecuador","Pichincha",NA,"Reserva Florística-Ecológica Rio Guajalito, km 59 de la carretera antigua Quito-Sto. Domingo de los Colorados, a 3 1/2 km al NE de la carretera, estribaciones occidentales del Volcán Pichincha. Colecciones en bosque nublado de vegetación primaria y alrededores.","-78.8","-0.21666",NA,NA,NA,NA,NA,NA,NA,"Zak 1217","South America","1800.00000000","2200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"29","20",NA
"112","2008-05-27 22:02:00-03","MO","MOBOT","209499","PreservedSpecimen","Plantae","Hypericaceae","Hypericum","mutilum","Hypericum mutilum","L.","N. Robson (BM)","L.B. Holm-Nielsen|S. Jeppesen","1968","6","8","Ecuador","Pastaza",NA,"Shell-Mera rain forest","-78.05","-1.48333",NA,NA,NA,NA,NA,NA,NA,"Holm-Nielsen 468","South America","1050.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"113","2009-07-17 06:52:00-03","MO","MOBOT","2191123","PreservedSpecimen","Plantae","Hypericaceae","Hypericum","mutilum","Hypericum mutilum","L.","Rodríguez Jiménez, C.","Arturo E. Burkart","1949","11","25","Argentina","Misiones","Capital","Posadas, praderitas húmedas abiertas del Paraná","-55.53333","-27.26666",NA,NA,NA,NA,NA,NA,NA,"Burkart 14021","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"114","2009-07-17 06:53:00-03","MO","MOBOT","2443802","PreservedSpecimen","Plantae","Hypericaceae","Hypericum","mutilum","Hypericum mutilum","L.","Rodríguez Jiménez, C.","Arturo E. Burkart","1937","2","8","Argentina","Buenos Aires",NA,"Delta del Paraná, Caraguatá",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Burkart 8216","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"115","2009-08-21 06:32:00-03","MO","MOBOT","2453390","PreservedSpecimen","Plantae","Hypericaceae","Hypericum","mutilum","Hypericum mutilum","L.","Rambo, B.","Balduino Rambo","1953","1","20","Brazil","Rio Grande do Sul",NA,"São Francisco de Paula. Taimbesinho",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rambo s.n.19","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"116","2013-12-08 11:37:00-02","MO","MOBOT","2519244","PreservedSpecimen","Plantae","Hypericaceae","Hypericum","mutilum","Hypericum mutilum","L.","Schinini, A.","G.J. Seijo|et al.","2001","11","30","Uruguay","Lavalleja",NA,"Minas, Cerro Verdún, ladera del cerro",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Seijo 2614","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"117","2008-05-27 22:02:00-03","MO","MOBOT","3096342","PreservedSpecimen","Plantae","Hypericaceae","Hypericum","mutilum","Hypericum mutilum","L.","T.M.P. 58","Troels M. Pedersen","1951",NA,NA,"Argentina","Corrientes","Mburucuyá","On moist sand, not common near the lakes. Estancia Santa Teresa on the bank on the Santa Lucía.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pedersen 944","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"118","2008-05-27 22:02:00-03","MO","MOBOT","3096534","PreservedSpecimen","Plantae","Hypericaceae","Hypericum","mutilum","Hypericum mutilum","L.","N.K.B. Robson","Felix Woytkowski","1947","6","23","Peru","San Martín",NA,"Hera near Moyobamba. In a summy moist place in the forest.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Woytkowski 35308","South America","890.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"119","2014-02-22 07:58:00-03","MO","MOBOT","3096626","PreservedSpecimen","Plantae","Hypericaceae","Hypericum","mutilum","Hypericum mutilum","L.","N. Robson","Jarvis E. Hudson","1974","9","22","Ecuador","Pastaza",NA,"On east side of el Puyo, weedy area.","-77.98333","-1.46666",NA,NA,NA,NA,NA,NA,NA,"Hudson 774","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"120","2012-04-12 13:57:00-03","MO","MOBOT","3096957","PreservedSpecimen","Plantae","Hypericaceae","Hypericum","mutilum","Hypericum mutilum","L.",NA,"Benkt Sparre","1967","9","27","Ecuador","Morona-Santiago",NA,"Gualaquiza, Misón Bomboiza, Misión Salesiana, primary and secondary tropical rain forest.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sparre 19249","South America","700.00000000","800.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"121","2013-07-28 05:59:00-03","MO","MOBOT","3097003","PreservedSpecimen","Plantae","Hypericaceae","Hypericum","mutilum","Hypericum mutilum","L.","N. Robson","Gunnar Wilhelm Harling|Lennart Andersson","1980",NA,NA,"Ecuador","Pastaza",NA,"Mera, along Río Pindo, potreros and rastrojos.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Harling 17324","South America","1000.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"122","2009-07-10 17:57:00-03","MO","MOBOT","3097051","PreservedSpecimen","Plantae","Hypericaceae","Hypericum","mutilum","Hypericum mutilum","L.","N. Robson","Troels M. Pedersen","1974","12","17","Argentina","Corrientes","Concepción","Wet ground, often in slight shada. Carambola. Estancia Buena Vista.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pedersen 10848","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"123","2008-05-27 22:02:00-03","MO","MOBOT","3436693","PreservedSpecimen","Plantae","Hypericaceae","Hypericum","mutilum","Hypericum mutilum","L.","N.K.B. Robson","Hólguer Lugo S.","1981","4","18","Ecuador","Morona-Santiago",NA,"Colonia Azuay 2 km from Arapicos.","-77.95","-1.85",NA,NA,NA,NA,NA,NA,NA,"Lugo Sánchez 6121","South America","800.00000000","900.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"124","2008-05-27 22:02:00-03","MO","MOBOT","476486","PreservedSpecimen","Plantae","Hypericaceae","Hypericum","mutilum","Hypericum mutilum","L.","N. Robson (BM)","Edgar Gudiño|Calderon, L.|S. Flores","1991","7","1","Ecuador","Morona-Santiago","Gualaquiza","Carretera Sucúa-Gualaquiza. Bosque pluvial Pre-Montano. Bosque secundario, borde de carretera.","-78.5","-2.75",NA,NA,NA,NA,NA,NA,NA,"Gudiño Jara 1442","South America","1600.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"91-28","2",NA
"125","2018-10-16 09:31:00-03","MO","MOBOT","205551","PreservedSpecimen","Plantae","Hypericaceae","Hypericum","mutilum","Hypericum mutilum mutilum",NA,"N. K. B. Robson (BM)","Alwyn H. Gentry|Olga Salazar de Benavides|Phillip Keating","1988","1","4","Colombia","Nariño","Ricaurte","La Planada Reserve, 7 km from Chucunes.","-78.0166667","1.0833333",NA,NA,NA,NA,NA,NA,NA,"Gentry 60321","South America","1800.00000000","1850.00000000",NA,"mutilum",NA,NA,NA,NA,NA,NA,"88-7","2",NA
"126","2011-03-24 16:21:00-03","MO","MOBOT","2426384","PreservedSpecimen","Plantae","Hypericaceae","Hypericum","mutilum","Hypericum mutilum mutilum",NA,NA,"Maria M. Arbo|Sergio Cáceres M.|M. Silvia Ferrucci|Victor Maruñak","1996","10","24","Argentina","Corrientes","San Roque","Estancia Caaguazú, 11 Km NE de Chavarría, camino a Tacuaritas. Arroyo aprox. 2km al SW del casco",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Arbo 6819","South America",NA,NA,NA,"mutilum",NA,NA,NA,NA,NA,NA,NA,NA,NA
"127","2020-06-22 14:18:36-03","UNESP-IBILCE","SJRP","33875","PreservedSpecimen","Plantae","Hypericaceae","Hypericum","mutilum","Hypericum mutilum","L.",NA,"Gaio, J.; Demeda, C. et all.","2016","01","17","Brasil","Rio Grande do Sul","Osório","Lagoa da Emboabinha","-50.2696990966797","-29.8866996765137",NA,NA,NA,NA,NA,"Tracheophyta","Malpighiales","540.0","America do Sul",NA,NA,NA,NA,"Magnoliopsida","27350","auto",NA,NA,NA,NA,NA,NA
"128","2020-08-31 09:03:12-03","INPA","INPA","142891","S","Plantae","Hypericaceae","Hypericum","mutilum","Hypericum mutilum","L.",NA,"Sobral, MEG","1986","02",NA,"Brasil","Rio Grande do Sul","Canela","Floresta Nacional de Canela, Sede da Floresta Nacional de Canelas","-50.815601348877","-29.3656005859375",NA,NA,NA,"INPA0142891","INPA0142891 INPA0142891_e","Dicotyledon Com-Clade","Malpighiales","4913","Southern America",NA,NA,NA,NA,NA,"16452","auto",NA,NA,NA,NA,NA,NA
"129","2020-08-31 09:03:12-03","INPA","INPA","169164","S","Plantae","Hypericaceae","Hypericum","mutilum","Hypericum mutilum mutilum","L.","Robson, M","Zak, V","1986","09","18","Ecuador","Quito","Pichincha","Reserva Florística-Ecológica Rio Guajalito, Km 59 de la carretera antigua Quito-Sto. Domingos de los Colorados, a 3 1/2 Km al NE de la carretera, estribaciones occidentales del Volcán Pichincha","-78.8","-0.216667","-78.8","-0.216667",NA,"INPA0169164","INPA0169164","Dicotyledon Com-Clade","Malpighiales","1217","Southern America","1800","2200",NA,"mutilum",NA,NA,NA,NA,NA,NA,NA,NA,NA
"130","2014-07-30 10:40:52-03","CITSF","HXBH","008819","S","Plantae","Clusiaceae","Hypericum","mutilum l.","Hypericum mutilum l.",NA,NA,"F.S. Lima","1990","09","04","Brasil","MG","Capelinha",NA,"-42.5158","-17.6914",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"26339","auto",NA,NA,NA,NA,NA,NA
"131","2014-07-30 10:40:52-03","CITSF","HXBH","008818","S","Plantae","Clusiaceae","Hypericum","mutilum l.","Hypericum mutilum l.",NA,NA,"F.S. Lima","1990","09","29","Brasil","MG","Capelinha",NA,"-42.5158","-17.6914",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"26339","auto",NA,NA,NA,NA,NA,NA
"132","2014-07-30 10:40:52-03","CITSF","HXBH","008817","S","Plantae","Clusiaceae","Hypericum","mutilum l.","Hypericum mutilum l.",NA,NA,"F.S. Lima","1990","09","28","Brasil","MG","Capelinha",NA,"-42.5158","-17.6914",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"26339","auto",NA,NA,NA,NA,NA,NA
"133","2020-09-12 05:00:02-03","US","US","2571716A","PreservedSpecimen","Plantae","Clusiaceae","Hypericum","mutilum","Hypericum mutilum","L.",NA,"E. H. Ule","1885","12",NA,"Brazil","Santa Catarina",NA,"Wegränder Gräben, Blumenau.",NA,NA,NA,NA,NA,"US03004575","US03004575_01",NA,"Theales","481","South America",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1",NA
"134","2020-09-12 05:00:02-03","US","US","2283005","PreservedSpecimen","Plantae","Clusiaceae","Hypericum","mutilum","Hypericum mutilum","L.",NA,"T. Pederson","1951","1","13","Argentina","Corrientes",NA,"Estancia Santa Teresa; on the bank of the Santa Lucía. Dep. Mburúcuyá.",NA,NA,NA,NA,NA,"US03004573","US03004573_01",NA,"Theales","944","South America",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1",NA
"135","2020-09-12 05:00:02-03","US","US","2370928","PreservedSpecimen","Plantae","Clusiaceae","Hypericum","mutilum","Hypericum mutilum","L.",NA,"E. Asplund & C. Rodríguez Jiménez","1939","7","26","Ecuador","Tungurahua",NA,"Valley of Rio Pastaza, Hacienda Rio Verde Grande, roadside.",NA,NA,NA,NA,NA,"US03004081",NA,NA,"Theales","7848","South America - Neotropics","1500",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1",NA
"136","2020-09-12 05:00:02-03","US","US","1457887","PreservedSpecimen","Plantae","Clusiaceae","Hypericum","mutilum","Hypericum mutilum","L.",NA,"G. Klug","1934","6",NA,"Peru","San Martin",NA,"Department of San Martín: Zepelacio, near Moyobamba.",NA,NA,NA,NA,NA,"US03004082",NA,NA,"Theales","3493","South America - Neotropics","1200","1600",NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1",NA
"137","2020-09-12 05:00:02-03","US","US","1802002","PreservedSpecimen","Plantae","Clusiaceae","Hypericum","mutilum","Hypericum mutilum","L.",NA,"Ll. Williams","1930","1",NA,"Peru","San Martin",NA,"San Roque, Dept. San Martin.",NA,NA,NA,NA,NA,"US03004083",NA,NA,"Theales","7164","South America - Neotropics","1350","1500",NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1",NA
"138","2020-09-12 05:00:02-03","US","US","2142893","PreservedSpecimen","Plantae","Clusiaceae","Hypericum","mutilum","Hypericum mutilum","L.",NA,"F. R. Fosberg","1943","2","7","Colombia","Huila",NA,"Cordillera Oriental, 2 km. above Palenstina, along Quebradona, s.w. of Pitalito, Dept. del Huila.","-76.2","1.58",NA,NA,NA,"US03004080","US03004080_01",NA,"Theales","19995","South America - Neotropics","1800",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1",NA
"139","2020-09-12 05:00:02-03","US","US","2571715A","PreservedSpecimen","Plantae","Clusiaceae","Hypericum","mutilum","Hypericum mutilum","L.",NA,"E. H. Ule","1887","11",NA,"Brazil","Santa Catarina",NA,"Gräben, Blumenau.",NA,NA,NA,NA,NA,"US03004574","US03004574_01",NA,"Theales","s.n.","South America",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1",NA
"140","2020-09-12 05:00:02-03","US","US","3625226","PreservedSpecimen","Plantae","Clusiaceae","Hypericum","mutilum","Hypericum mutilum","L.",NA,"V. Zak","1986","9","18","Ecuador","Pichincha",NA,"Reserva Floristica-Ecológica Rio Guajalito, km 59 de la carretera antigua Quito-Sto. Domingo de los Colorados, a 3½ km al NE de la carretera, estribaciones occidentales del Volcán Pichincha.","-78.8","-0.22",NA,NA,NA,"US03004077",NA,NA,"Theales","1217","South America - Neotropics","1800","2200",NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1",NA
"141","2020-09-12 05:00:02-03","US","US","2281323","PreservedSpecimen","Plantae","Clusiaceae","Hypericum","mutilum","Hypericum mutilum","L.",NA,"N. Garcia Zorron, Rosengurtt, Zolessi & et al.","1954","1","6","Uruguay","Rivera",NA,"Tranqueras. Dpto. Rivera.",NA,NA,NA,NA,NA,"US03004572",NA,NA,"Theales","62","South America",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1",NA
"142","2020-09-12 05:00:02-03","US","US","2269159","PreservedSpecimen","Plantae","Clusiaceae","Hypericum","mutilum","Hypericum mutilum","L.",NA,"L. Smith",NA,NA,NA,"Brazil","Santa Catarina","Curitibanos","3 km from Ponte Alta, between Ponte Alta and Curitibanos","-50.584400177002","-27.2828006744385",NA,NA,NA,"US01880857","US01880857_01 US01880857_02",NA,"Theales","8526","South America - Neotropics","800","900",NA,NA,"Dicotyledonae","25987","auto",NA,NA,NA,NA,"1",NA
"143","2020-09-12 05:00:02-03","US","US","2518495","PreservedSpecimen","Plantae","Clusiaceae","Hypericum","mutilum","Hypericum mutilum","L.",NA,"Rosengurtt","1960","1","7","Uruguay","Rivera",NA,"Curticeiras ruta 5. Dpto. Rivera.",NA,NA,NA,NA,NA,"US03004571",NA,NA,"Theales","B-8088","South America",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1",NA
"144","2020-09-12 05:00:02-03","US","US","1196533","PreservedSpecimen","Plantae","Clusiaceae","Hypericum","mutilum","Hypericum mutilum","L.",NA,"A. S. Hitchcock","1923","9","25","Ecuador","Tungurahua",NA,"Valley of Pastaza River, between Baños and Cashurco, 8 hours east of Baños.",NA,NA,NA,NA,NA,"US03004084","US03004084_01",NA,"Theales","21817","South America - Neotropics","1300","1800",NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1",NA
"145","2020-09-12 05:00:02-03","US","US","2503265","PreservedSpecimen","Plantae","Clusiaceae","Hypericum","mutilum","Hypericum mutilum","L.",NA,"H. G. Barclay & P. Juajibioy","1958","9","17","Colombia","Valle del Cauca",NA,"Top of last ridge of Cordillera Central, overlooking valley between this ridge and Cordillera Occidental, Depto. Valle: near Sevilla.",NA,NA,NA,NA,NA,"US03004079","US03004079_01",NA,"Theales","5704","South America - Neotropics",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1",NA
"146","2020-09-12 05:00:02-03","US","US","2269599","PreservedSpecimen","Plantae","Clusiaceae","Hypericum","mutilum","Hypericum mutilum","L.",NA,"L. Smith & Klein, R.",NA,NA,NA,"Brazil","Santa Catarina","Lages","20 km east of Indios","-50.326099395752","-27.8160991668701",NA,NA,NA,"US01880855","US01880855_01 US01880855_02",NA,"Theales","11246","South America - Neotropics","800","900",NA,NA,"Dicotyledonae","70701","auto",NA,NA,NA,NA,"1",NA
"147","2020-09-12 05:00:02-03","US","US","3651531","PreservedSpecimen","Plantae","Clusiaceae","Hypericum","mutilum","Hypericum mutilum","L.",NA,"L. Holm-Nielsen, J. Jaramillo, F. Coello & E. Azanza","1980","9","22","Ecuador","Napo",NA,"Río Panteor SW of Borja.","-77.85","-0.43",NA,NA,NA,"US03004078",NA,NA,"Theales","26664","South America - Neotropics","1800",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1",NA
"148","2020-09-12 05:00:02-03","US","US","2269589","PreservedSpecimen","Plantae","Clusiaceae","Hypericum","mutilum","Hypericum mutilum","L.",NA,"L. Smith & Klein, R.",NA,NA,NA,"Brazil","Santa Catarina","Lages","34 km northwest of Lages on the road to Campos Novos","-50.326099395752","-27.8160991668701",NA,NA,NA,"US01880856","US01880856_01 US01880856_02",NA,"Theales","11212","South America - Neotropics","700","900",NA,NA,"Dicotyledonae","70701","auto",NA,NA,NA,NA,"1",NA
"149","2020-09-12 05:00:02-03","US","US","2371211","PreservedSpecimen","Plantae","Clusiaceae","Hypericum","mutilum","Hypericum mutilum","L.",NA,"G. Eiten & L. T. Eiten",NA,NA,NA,"Brazil","São Paulo","Atibaia","Along road to Bragança Paulista, about 1/2 km north of turnoff road to Atibaia","-46.5499992370605","-23.1100006103516",NA,NA,NA,"US01880859","US01880859_01 US01880859_02",NA,"Theales","2408","South America - Neotropics",NA,NA,NA,NA,"Dicotyledonae","21675","auto",NA,NA,NA,NA,"1",NA
"150","2020-09-12 05:00:02-03","US","US","2438904","PreservedSpecimen","Plantae","Clusiaceae","Hypericum","mutilum","Hypericum mutilum","L.",NA,"R. Reitz",NA,NA,NA,"Brazil","Santa Catarina","São Joaquim","São Francisco Xavier. Beira do banhado.","-49.9317016601562","-28.2938995361328",NA,NA,NA,"US01880858","US01880858_01 US01880858_02",NA,"Theales","6670","South America - Neotropics","1200",NA,NA,NA,"Dicotyledonae","48290","auto",NA,NA,NA,NA,"1",NA
"151","2020-09-12 05:00:02-03","US","US","2892443","PreservedSpecimen","Plantae","Clusiaceae","Hypericum","mutilum","Hypericum mutilum","L.",NA,"T. Pederson","1967","10","19","Argentina","Misiones",NA,"Estancia La Soledad. Santiago. Dep. Misiones.",NA,NA,NA,NA,NA,"US03004570",NA,NA,"Theales","8657","South America",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1",NA
"152","2019-11-13 11:20:26-03","USP","SPF","14900","PreservedSpecimen","Plantae","Hypericaceae","Hypericum","mutilum","Hypericum mutilum","L.","Anônimo","Moldenke, HN","1949","08","05","Estados Unidos","New Jersey","Somerset County","Watchung",NA,NA,NA,NA,NA,"SPF00014900",NA,NA,NA,"20519",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"153","2019-11-13 11:20:26-03","USP","SPF","157464","PreservedSpecimen","Plantae","Hypericaceae","Hypericum","mutilum","Hypericum mutilum","L.","Schinini, A","Di Giácomo, A","2001","10","21","Argentina","Misiones",NA,NA,NA,NA,NA,NA,NA,"SPF00157464",NA,NA,NA,"s.n.","Southern America",NA,NA,NA,NA,NA,NA,NA,"2001",NA,NA,NA,NA,NA
"154","2015-03-11 13:18:53-03","F","FMNH-SEEDPLANTS","V0272687F","PreservedSpecimen","Plantae","Clusiaceae","Hypericum","mutilum","Hypericum mutilum",NA,NA,NA,NA,NA,NA,"Ecuador",NA,NA,NA,"-78.1869","-1.4628",NA,NA,NA,"V0272687F","V0272687F_01","Spermatophyta",NA,NA,"South America",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"155","2015-03-11 13:18:55-03","F","FMNH-SEEDPLANTS","V0272688F","PreservedSpecimen","Plantae","Clusiaceae","Hypericum","mutilum","Hypericum mutilum",NA,NA,NA,NA,NA,NA,"Ecuador",NA,NA,NA,"-78.1869","-1.4628",NA,NA,NA,"V0272688F","V0272688F_01","Spermatophyta",NA,NA,"South America",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"156","2015-03-11 13:18:57-03","F","FMNH-SEEDPLANTS","V0272689F","PreservedSpecimen","Plantae","Clusiaceae","Hypericum","mutilum","Hypericum mutilum",NA,NA,NA,NA,NA,NA,"Peru",NA,NA,NA,"-74.14","-9.1839",NA,NA,NA,"V0272689F","V0272689F_01","Spermatophyta",NA,NA,"South America",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"157","2015-03-11 13:19:00-03","F","FMNH-SEEDPLANTS","V0272690F","PreservedSpecimen","Plantae","Clusiaceae","Hypericum","mutilum","Hypericum mutilum",NA,NA,NA,NA,NA,NA,"Peru",NA,NA,NA,"-74.14","-9.1839",NA,NA,NA,"V0272690F","V0272690F_01","Spermatophyta",NA,NA,"South America",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"158","2015-03-11 13:19:02-03","F","FMNH-SEEDPLANTS","V0272691F","PreservedSpecimen","Plantae","Clusiaceae","Hypericum","mutilum","Hypericum mutilum",NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,"V0272691F","V0272691F_01","Spermatophyta",NA,NA,"South America",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"159","2015-03-11 13:19:04-03","F","FMNH-SEEDPLANTS","V0272692F","PreservedSpecimen","Plantae","Clusiaceae","Hypericum","mutilum","Hypericum mutilum",NA,NA,NA,NA,NA,NA,"Argentina",NA,NA,NA,"-64.9208","-35.3869",NA,NA,NA,"V0272692F","V0272692F_01","Spermatophyta",NA,NA,"South America",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"160","2015-03-11 13:19:06-03","F","FMNH-SEEDPLANTS","V0272693F","PreservedSpecimen","Plantae","Clusiaceae","Hypericum","mutilum","Hypericum mutilum",NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,"V0272693F","V0272693F_01","Spermatophyta",NA,NA,"South America",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"161","2015-03-11 13:19:08-03","F","FMNH-SEEDPLANTS","V0272694F","PreservedSpecimen","Plantae","Clusiaceae","Hypericum","mutilum","Hypericum mutilum",NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,"V0272694F","V0272694F_01","Spermatophyta",NA,NA,"South America",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"162","2019-06-24 08:12:59-03","IAC","IAC","1298","S","Plantae","Hypericaceae","Hypericum","mutilum","Hypericum mutilum","L.","A.J.T. Mendes","A.J.T. Mendes","1937","07","15","Estados Unidos","New York","Tompkins county","Ithaca, Stewart Park","-76.4833","42.4333","-76.4833","42.4333","Identificação confirmada por C. Vogel Ely em 17/04/2019&nf;Material dos Estados Unidos recebido de A.J.T.Mendes em Outubro de 1937",NA,NA,NA,NA,"s/nº",NA,NA,NA,NA,NA,NA,NA,NA,"1937","07","15",NA,NA,NA
"163","2019-12-09 15:03:19-03","IAC","IAC","57426","S","Plantae","Hypericaceae","Hypericum","mutilum","Hypericum mutilum","L.","C. Vogel-Ely","S.A.L. Bordignon & A. Knob","2013","09","18","Brasil","Rio Grande do Sul","Caxias do Sul","Criúva","-51.1794","-29.1681","-51.1794","-29.1681",NA,NA,NA,NA,NA,"1442",NA,NA,NA,NA,NA,NA,NA,NA,"2013","09","18",NA,NA,NA
