"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","fieldNumber","individualCount","typeStatus","class","relatedCatalogItem"
"47","2020-12-22 16:06:12-03","UFES","VIES","47571","S","Plantae",NA,NA,"Orchidaceae","Eltroplectris","calcarata","Eltroplectris calcarata","(Sw.) Garay & Sweet","Firmino, A.D.","Firmino, A.D.; Valadares, R.T.","1705","2020","03","18",NA,"Brasil","Espírito Santo","Linhares","Reserva de Comboios, próximo ao projeto Tamar. Ponto de amostragem 7.","-39.889444","-19.669722",NA,NA,"VIES047571","VIES047571","39º53'22''W","19º40'11''S","2020","11","12","3","3",NA,NA,NA,NA,NA,NA,NA
"48","2020-04-27 16:10:56-03","UFES","VIES","15120","S","Plantae",NA,NA,"Orchidaceae","Eltroplectris","calcarata","Eltroplectris calcarata","(Sw.) Garay & Sweet","Fraga, C.N.","Pereira, O.J.; et al.","3066","1992","03","25",NA,"Brasil","Espírito Santo","Conceição da Barra","Área 213 da Aracruz Celulose S.A.","-39.7322006225586","-18.5932998657227",NA,NA,"VIES015120","VIES015120",NA,NA,"1995","03","07",NA,NA,"41644","auto",NA,NA,NA,NA,NA
"49","2019-06-27 10:26:05-03","UFES","VIES","37474","S","Plantae",NA,NA,"Orchidaceae","Eltroplectris","calcarata","Eltroplectris calcarata","(Sw.) Garay & Sweet",NA,"Machado, J.O.; Souza, W.O. & Alves-Araújo, A.","70","2013","04","10",NA,"Brasil","Espírito Santo","Conceição da Barra","Parque Estadual de Itaúnas.","-39.7322006225586","-18.5932998657227",NA,NA,"VIES037474","VIES037474",NA,NA,NA,NA,NA,NA,NA,"41644","auto",NA,NA,NA,NA,NA
"50","2020-04-27 16:10:56-03","UFES","VIES","41781","S","Plantae",NA,NA,"Orchidaceae","Eltroplectris","calcarata","Eltroplectris calcarata","(Sw.) Garay & Sweet","H.L. Silva","Alves-Araújo, A.; Amorim, B.S.; Maciel, J.R.","1656","2014","03","22",NA,"Brasil","Espírito Santo","Conceição da Barra","Parque Estadual de Itaúnas. Trilha da restinga.","-39.7322006225586","-18.5932998657227",NA,NA,"VIES041781","VIES041781",NA,NA,"2020","01","20",NA,NA,"41644","auto",NA,NA,NA,NA,NA
"51","2020-04-27 16:10:56-03","UFES","VIES","19296","S","Plantae",NA,NA,"Orchidaceae","Eltroplectris","calcarata","Eltroplectris calcarata","(Sw.) Garay & Sweet","Krahl, A.H.","Krahl, A.H.","208","2010","03","13",NA,"Brasil","Espírito Santo","Guarapari","APA de Setiba.","-40.5110015869141","-20.6580009460449",NA,NA,"VIES019296","VIES019296",NA,NA,"2010","03","13",NA,NA,"28401","auto",NA,NA,NA,NA,NA
"52","2020-04-27 16:10:56-03","UFES","VIES","16235","S","Plantae",NA,NA,"Orchidaceae","Eltroplectris","calcarata","Eltroplectris calcarata","(Sw.) Garay & Sweet","Assis, A.M.","Assis, A.M.; Zambom, O.","451","1998","03","24",NA,"Brasil","Espírito Santo","Guarapari","Parque Estadual Paulo César Vinha.","-40.5110015869141","-20.6580009460449",NA,NA,"VIES016235","VIES016235",NA,NA,"1998","03","24",NA,NA,"28401","auto",NA,NA,NA,NA,NA
"53","2020-04-27 16:10:56-03","UFES","VIES","8123","S","Plantae",NA,NA,"Orchidaceae","Eltroplectris","calcarata","Eltroplectris calcarata","(Sw.) Garay & Sweet","Fraga, C.N.","Weiler Júnior, I.","44","1994","02","15",NA,"Brasil","Espírito Santo","Linhares","Reserva Biológica de Comboios.","-40.0722007751465","-19.3910999298096",NA,NA,"VIES008123","VIES008123",NA,NA,"1995","02","04",NA,NA,"48094","auto",NA,NA,NA,NA,NA
"54","2020-04-27 16:10:56-03","UFES","VIES","9002","S","Plantae",NA,NA,"Orchidaceae","Eltroplectris","calcarata","Eltroplectris calcarata","(Sw.) Garay & Sweet","Weiler Júnior, I.","Weiler Júnior, I.; Fraga, C.N.","124","1995","02","11",NA,"Brasil","Espírito Santo","Linhares","Reserva Biológica de Comboios.","-40.0722007751465","-19.3910999298096",NA,NA,"VIES009002","VIES009002",NA,NA,"1995","02","11",NA,NA,"48094","auto",NA,NA,NA,NA,NA
"55","2020-04-27 16:10:56-03","UFES","VIES","12877","S","Plantae",NA,NA,"Orchidaceae","Eltroplectris","calcarata","Eltroplectris calcarata","(Sw.) Garay & Sweet","Rodrigues, I.D.","Rodrigues, I.D.","314","2000","04","01",NA,"Brasil","Espírito Santo","Serra","Nova Almeida.","-40.3078002929688","-20.1285991668701",NA,NA,"VIES012877","VIES012877",NA,NA,"2000","04","01",NA,NA,"16451","auto",NA,NA,NA,NA,NA
"56","2020-04-27 16:10:56-03","UFES","VIES","6872","S","Plantae",NA,NA,"Orchidaceae","Eltroplectris","calcarata","Eltroplectris calcarata","(Sw.) Garay & Sweet","Fraga, C.N.","Martins, M.L.L.","224","1993","05","22",NA,"Brasil","Espírito Santo","Vitória",NA,"-40.3377990722656","-20.3194007873535",NA,NA,"VIES006872","VIES006872",NA,NA,"1995","02","03",NA,NA,"15291","auto",NA,NA,NA,NA,NA
"57","2020-06-29 09:31:42-03","UFRRJ","RBR","10428","S","Plantae",NA,NA,"Orchidaceae","Eltroplectris","calcarata","Eltroplectris calcarata","(Sw.) Garay & Sweet",NA,"L.F.T. Menezes","441","1999","05","29",NA,"Brasil","Rio de Janeiro","Mangaratiba","Ilha da Marambaia, Praia da Armacão.","-44.040599822998","-22.9596996307373",NA,NA,"RBR00010428",NA,NA,NA,NA,NA,NA,NA,NA,"17272","auto",NA,NA,NA,NA,NA
"58","2020-12-21 16:38:23-03","MBM","MBM","424022","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Eltroplectris","calcarata","Eltroplectris calcarata","(Sw.) Garay & Sweet","Barberena, F.F.V.A.","Barberena, F.F.V.A.; Sousa, T.S.; Jesus, F.L.B.; Silva, M.S.; Sousa, T.S.; Jesus, F.L.B.; Silva, M.S.","376","2016","09","16","Southern America","Brazil","Bahia","Mata de São João","Parque Natural Mun. da Restinga de Praia do Forte","-38.009444","-12.574167",NA,"Ciófila, terrícola. Folhas verdes, sépalas e pétalas alvo-esverdeadas na base e alvas para o ápice, labelo alvo. Frutos verdes, imaturos.; Restinga, mata de restinga.","MBM424022",NA,"-38.009444","-12.574167","2016","09",NA,"6","6",NA,NA,NA,NA,NA,NA,NA
"59","2020-12-21 16:38:23-03","MBM","MBM","237120","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Eltroplectris","calcarata","Eltroplectris calcarata","(Sw.) Garay & Sweet","Buzatto, C.R.","Hatschbach, G.; Hatschbach, M.; Silva, J.M.; Hatschbach, M.; Silva, J.M.","69169","1999","05","18","Southern America","Brazil","Espírito Santo","Conceição do Castelo","Rodovia BR 262, viaduto, km 161","-41.2439002990723","-20.3682994842529",NA,"Arbusto carnoso, 1,80m, flor vermelho pálido. Paredões rochosos e úmidos","MBM237120","MBM237120",NA,NA,"2010","11","02",NA,NA,"17824","auto",NA,NA,NA,NA,NA
"60","2020-12-21 16:38:23-03","MBM","MBM","237127","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Eltroplectris","calcarata","Eltroplectris calcarata","(Sw.) Garay & Sweet","Buzatto, C.R.","Hatschbach, G.; Silva, J.M.; Ferreira, L.A.; Silva, J.M.; Ferreira, L.A.","69112","1999","05","17","Southern America","Brazil","Espírito Santo","Venda Nova do Imigrante","Varzeão","-41.1347007751465","-20.3397006988525",NA,"Terrícola, flor verde, ápice alvo. Floresta Atlântica. Unicata","MBM237127","MBM237127",NA,NA,"2010","11","02","900","900","15909","auto",NA,NA,NA,NA,NA
"61","2007-01-24 00:00:00-02","MNHN","RECOLNAT_MNHN_P","P00047573","PreservedSpecimen",NA,NA,NA,"Orchidaceae","Eltroplectris","calcarata","Eltroplectris calcarata","(Sw.) Garay & H.R.Sweet","Batista","Pignal, M.|Lechat, F.",NA,"1993","9","17",NA,"Brésil","bahia","salvador","Mata dos Oitis","-38.53333","-13","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00047573' target='other'> <mi>dwc_moreinfo</mi></a>","P00047573","P00047573_01",NA,NA,NA,NA,NA,NA,"50",NA,NA,"H 513",NA,NA,NA,NA
"62","2015-09-03 19:52:45-03","MNHN","RECOLNAT_MNHN_P","P00345503","PreservedSpecimen",NA,NA,NA,"Orchidaceae","Eltroplectris","calcarata","Eltroplectris calcarata","(Sw.) Garay & H.R.Sweet","Szlachetko","Santos, T.S.",NA,"1975","4","22",NA,"Brésil",NA,NA,"Bahia. Rodovia Una, Canavieras, 10 km",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00345503' target='other'> <mi>dwc_moreinfo</mi></a>","P00345503","P00345503_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"3003",NA,NA,NA,NA
"63","2021-03-19 17:59:23-03","UFMG","BHCB","195235","PreservedSpecimen","Plantae","Monocotyledon",NA,"Orchidaceae","Eltroplectris","calcarata","Eltroplectris calcarata","(Sw.) Garay & H.R.Sweet",NA,"Batista, JAN","3462","2017","10","12","Southern America","Brasil","Bahia","Mata de São João","Praia do Forte, Parque Municipal Klaus Peters. Próximo a trilha, cerca de 400 m da entrada do parque na Av. do Farol do lado da Lagoa Timeantube.","-38.007306","-12.572361",NA,"Coordenadas inferidas a partir do Google Earth.; Erva terrestre, em restinga arbórea, umbrófila, a sombra de cajueiro e outras arvores com ca. 4-5 m alt. Em extremo final de floração, observadas ca. de 20 palntas, a maioria com frutos","BHCB195235",NA,"-38.007306","-12.572361","2017","10","12","7","7",NA,NA,NA,NA,NA,NA,NA
"64","2021-02-11 17:20:55-03","UFPR","UPCB","93552","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Eltroplectris","calcarata","Eltroplectris calcarata","(Sw.) Garay | Sweet","F.F.V.A Barberena","Barberena, F.F.V.A. | T.S. Sousa | F.L.B. Jesus | M.S. Silva","367","2016","09","16",NA,"Brasil","Bahia","Mata de São João","Parque Natural Municipal de Restinga de Praia do Forte","-38.026111","-12.574167",NA,"Restinga: mata de Restinga.","UPCB0041439","UPCB0041439","-38.026111","-12.574167","2016","09",NA,"6","6",NA,NA,NA,NA,NA,NA,NA
"65","2021-02-11 17:20:55-03","UFPR","UPCB","93661","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Eltroplectris","calcarata","Eltroplectris calcarata","(Sw.) Garay e Sweet","Barberena, F. F. V. A","Barberena, F. F. V. A. | Sousa, T. S. | Jesus, F. L. B. | Silva, M. S.","375","2016","09","16",NA,"Brasil","Bahia","Mato de São João, Parque Natural Municipal da Reestinga de Praia Forte.",NA,"-38.009444","-12.574167",NA,"Ciófila: Terricola; Folhas verdes; Sépatas e pétalas alvo-esverdeadas na base e alvas para o apice; labelo alvo. Frutos verdes, imaturos. Datum: WGS-58","UPCB0040044","UPCB0040044","-38.009444","-12.574167","2016","09",NA,"6","6",NA,NA,NA,NA,NA,NA,NA
"66","2017-03-30 10:19:00-03","MO","MOBOT","2141721","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Eltroplectris","calcarata","Eltroplectris calcarata","(Sw.) Garay & H.R. Sweet","R. Vasquez","Alfredo F. Fuentes|C. Aldana","Fuentes Claros 6491","2004","9","2","South America","Bolivia","La Paz","Franz Tamayo","Área Natural de Manejo Integrado Madidi, río Machariapo, al E de Apolo. Material sin alcoholizar.","-68.3702778","-14.6208334",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1560.00000000",NA,NA,NA,"04-03","3",NA,NA,NA
"67","2013-08-23 04:12:00-03","MO","MOBOT","3499618","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Eltroplectris","calcarata","Eltroplectris calcarata","(Sw.) Garay & H.R. Sweet",NA,"Roberto Vásquez","Vásquez C. 917",NA,NA,NA,"South America","Bolivia","Santa Cruz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"68","2020-07-10 09:48:16-03","MBML","MBML-HERBARIO","39695",NA,"Plantae",NA,NA,"Orchidaceae","Eltroplectris","calcarata","Eltroplectris calcarata","(Sw.) Garay & Sweet.","T.M. Rodrigues","T. M. Rodrigues; G. Dambroz","18","2006","02","11",NA,"Brasil","Espírito Santo","Linhares","Regência, mata seca de restinga, fragmento da lagoa Parda, próx. a Petrobrás","-40.0722007751465","-19.3910999298096",NA,"Terrestre na sombra, junto a serapilheira, apresenta folhas com pintas brancas. Coletada em botões florais e cultivada em 11-II-2006. Prensada em 02-III-2006. Apresenta raizes pilosas","MBML039695","MBML039695",NA,NA,NA,NA,NA,NA,NA,"48094","auto",NA,NA,NA,NA,NA
"69","2020-07-10 09:48:16-03","MBML","MBML-HERBARIO","18283",NA,"Plantae",NA,NA,"Orchidaceae","Eltroplectris","calcarata","Eltroplectris calcarata","(Sw.) Garay & Sweet.","Fraga/15-07-2003","C. N. de Fraga","570","2000","01","22",NA,"Brasil","Espírito Santo","Linhares","Pontal do Ipiranga","-39.693056","-19.287778",NA,"Flores brancas, terrestre.","MBML018283","MBML018283","39W41'35","19S17'16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2020-07-10 09:48:16-03","MBML","MBML-HERBARIO","18481",NA,"Plantae",NA,NA,"Orchidaceae","Eltroplectris","calcarata","Eltroplectris calcarata","(Sw.) Garay & Sweet.","C.R. Buzatto/Março-2014","C. N. de Fraga","155","1995","05","01",NA,"Brasil","Espírito Santo","Guarapari","Parque Estadual Paulo César Vinha","-40.422222","-20.605278",NA,"Folhas verde avermelhada no lado adaxial e brilhosa na face abaxial frutos verdes mantendo sépalas e pétalas, raiz aparentemente pilosa. Terrestre no interior de moita, com menor porte.","MBML018481","MBML018481","40W25'20","20S36'19",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2020-07-10 09:48:16-03","MBML","MBML-HERBARIO","18490",NA,"Plantae",NA,NA,"Orchidaceae","Eltroplectris","calcarata","Eltroplectris calcarata","(Sw.) Garay & Sweet.","C.R. Buzatto/Março-2014","C. N. de Fraga","153","1995","05","01",NA,"Brasil","Espírito Santo","Guarapari","Parque Estadual Paulo César Vinha","-40.422222","-20.605278",NA,"Folhas verde avermelhada no lado adaxial e brilhosa na face abaxial frutos verdes mantendo sépalas e pétalas, raiz aparentemente pilosa. Terrestre no interior de moita.","MBML018490","MBML018490","40W25'20","20S36'19",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2020-07-10 09:48:16-03","MBML","MBML-HERBARIO","20875",NA,"Plantae",NA,NA,"Orchidaceae","Eltroplectris","calcarata","Eltroplectris calcarata","(Sw.) Garay & Sweet.","C.R. Buzatto/Março-2014","C. N. de Fraga","153","1995","05","01",NA,"Brasil","Espírito Santo","Guarapari","Parque Estadual Paulo César Vinha","-40.422222","-20.605278",NA,"Folhas verde avermelhada no lado adaxial e brilhosa na face abaxial, frutos verdes mantendo sépalas e pétalas, raiz aparentemete pilosa. Terrestre no interior de moita.","MBML020875","MBML020875","40W25'20","20S36'19",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2020-07-10 09:48:16-03","MBML","MBML-HERBARIO","20881",NA,"Plantae",NA,NA,"Orchidaceae","Eltroplectris","calcarata","Eltroplectris calcarata","(Sw.) Garay & Sweet.","C.R. Buzatto/Março-2014","C. N. de Fraga; et al","307","1996","04","05",NA,"Brasil","Espírito Santo","Guarapari","Parque Estadual Paulo César Vinha","-40.422222","-20.605278",NA,"Restinga e diversas formações. Formação mata seca. Folhas verde avermelhados com máculas brancas (adaxial) e brilhosa abaxial, pseudopeciolo vinho com base rosada, cacho com flores de pétalas brancas, sépalas dorsal de base verde e pon","MBML020881","MBML020881","40W25'20","20S36'19",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2020-07-10 09:48:16-03","MBML","MBML-HERBARIO","20885",NA,"Plantae",NA,NA,"Orchidaceae","Eltroplectris","calcarata","Eltroplectris calcarata","(Sw.) Garay & Sweet.","C.R. Buzatto/Março-2014","C. N. de Fraga","152","1995","05","01",NA,"Brasil","Espírito Santo","Guarapari","Parque Estadual Paulo César Vinha","-40.422222","-20.605278",NA,"Folhas verde pintada de branco, membranacea, flores com labelo simbriado branco pétalas e sépalas branco. Terrestre no interior de moita.","MBML020885","MBML020885","40W25'20","20S36'19",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2020-07-10 09:48:16-03","MBML","MBML-HERBARIO","20886",NA,"Plantae",NA,NA,"Orchidaceae","Eltroplectris","calcarata","Eltroplectris calcarata","(Sw.) Garay & Sweet.","C.R. Buzatto/Março-2014","C. N. de Fraga; et al","305","1996","04","05",NA,"Brasil","Espírito Santo","Guarapari","Parque Estadual Paulo César Vinha","-40.422222","-20.605278",NA,"Restinga e diversas formação. Formação aberta de clusia. Folhas verdes, flores brancas calcar esverdeado.","MBML020886","MBML020886","40W25'20","20S36'19",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2020-07-10 09:48:16-03","MBML","MBML-HERBARIO","32895",NA,"Plantae",NA,NA,"Orchidaceae","Eltroplectris","calcarata","Eltroplectris calcarata","(Sw.) Garay & H.R.Sweet","C.R. Buzatto/Março-2014","V. Demuner; T. Cruz, R. R. Vervloet, e Elias Bausen.","4201","2007","06","12",NA,"Brasil","Espírito Santo","Marilândia","Liberdade, Prop.: Deoclécio. Lorenccini","-40.515278","-19.354444",NA,"Herbácea terrestre, botão floral (SÓ CULTIVO). Interior de mata. Herborizada por R.R. Vervloet em 14/09/2007: flores e brácteas de cor verde. Folhas verdes com máculas branca.","MBML032895","MBML032895","40W30'55","19S21'16",NA,NA,NA,"250","250",NA,NA,NA,NA,NA,NA,NA
"77","2020-07-10 09:48:16-03","MBML","MBML-HERBARIO","413",NA,"Plantae",NA,NA,"Orchidaceae","Eltroplectris","calcarata","Eltroplectris calcarata","(Sw.) Garay & Sweet.","C. Fraga/14-03-2000","E. Lagasa",NA,"1972","07","12",NA,"Brasil","Espírito Santo","Aracruz","Santa Cruz","-40.155556","-19.953889",NA,"Sem informação.","MBML000413","MBML000413","40W9'20","19S57'14",NA,NA,NA,NA,NA,NA,NA,NA,NA,"TIPO",NA,NA
"78","2020-07-10 09:48:16-03","MBML","MBML-HERBARIO","41562",NA,"Plantae",NA,NA,"Orchidaceae","Eltroplectris","calcarata","Eltroplectris calcarata","(Sw.) Garay & Sweet.","L.Kollmann:30/03/2011","L. Kollmann; G.Siqueira","12234","2011","03","30",NA,"Brasil","Espírito Santo","Linhares","Reserva Natural Vale","-39.988611","-19.235944",NA,"Mussununga. Erva 60 cm, sépalas e pétalas e labelo branco.","MBML041562","MBML041562","39W59'19","19S14'9,4",NA,NA,NA,"30","30",NA,NA,NA,NA,NA,NA,NA
"79","2020-07-10 09:48:16-03","MBML","MBML-HERBARIO","48134",NA,"Plantae",NA,NA,"Orchidaceae","Eltroplectris","calcarata","Eltroplectris calcarata","(Sw.) Garay & Sweet.","A.M. Assis/Dez.2013","A. M. Assis; J. Freitas","3356","2012","09","01",NA,"Brasil","Espírito Santo","Vila Valério","Araribóia - margens da Rodovia ES-360","-40.281889","-19.050556",NA,"Erva terrestre. Flores e frutos verdes. Interior de fragmento de floresta de tabuleiro em estágio médio de regeneração.","MBML048134","MBML048134","40W16'54,8","19S3'2",NA,NA,NA,"130","130",NA,NA,NA,NA,NA,NA,NA
"80","2020-07-10 09:48:16-03","MBML","MBML-HERBARIO","39692",NA,"Plantae",NA,NA,"Orchidaceae","Eltroplectris","calcarata","Eltroplectris calcarata","(Sw.) Garay & Sweet.","T.M. Rodrigues","T. M. Rodrigues; D. A. Folli, M. Simonelli et al.","25","2006","03","05",NA,"Brasil","Espírito Santo","Linhares","Regência, mata seca de restinga, fragmento da lagoa Parda, próx. a Petrobrás","-40.0722007751465","-19.3910999298096",NA,"Terrestre, junto com a serapilheira. Folhas verdes sem pintas brancas. Flores com calcar","MBML039692","MBML039692",NA,NA,NA,NA,NA,NA,NA,"48094","auto",NA,NA,NA,NA,NA
"81","2020-07-10 09:48:16-03","MBML","MBML-HERBARIO","39694",NA,"Plantae",NA,NA,"Orchidaceae","Eltroplectris","calcarata","Eltroplectris calcarata","(Sw.) Garay & Sweet.","T.M. Rodrigues","T. M. Rodrigues; G. Dambroz","19","2006","02","11",NA,"Brasil","Espírito Santo","Linhares","Regência, mata seca de restinga, fragmento da lagoa Parda, próx. a Petrobrás","-40.0722007751465","-19.3910999298096",NA,"Terrestre em meia sombra, junto a serapilheira. Flores verdes/brancas com calcar e frutos verdes. Folhas verdes sem pintas","MBML039694","MBML039694",NA,NA,NA,NA,NA,NA,NA,"48094","auto",NA,NA,NA,NA,NA
"82","2020-07-10 09:48:16-03","MBML","MBML-HERBARIO","39709",NA,"Plantae",NA,NA,"Orchidaceae","Eltroplectris","calcarata","Eltroplectris calcarata","(Sw.) Garay & Sweet.","T. M. Rodrigues, L. F. S. Magnago & M. Simonelli","T. M. Rodrigues; A. D. Viana, G. Dambroz","3","2005","03","06",NA,"Brasil","Espírito Santo","Linhares","Regência, mata seca de restinga, fragmento da lagoa Parda, próx. a Petrobrás","-40.0722007751465","-19.3910999298096",NA,"Terrestre, junto com a serapilheira, meia sombra","MBML039709","MBML039709",NA,NA,NA,NA,NA,NA,NA,"48094","auto",NA,NA,NA,NA,NA
"83","2020-07-10 09:48:16-03","MBML","MBML-HERBARIO","47138",NA,"Plantae",NA,NA,"Orchidaceae","Eltroplectris","calcarata","Eltroplectris calcarata","(Sw.) Garay & H.R.Sweet",NA,"Chiron","13050","2013","02","23",NA,"Brasil","Espírito Santo","Vila Velha","Parc Paulo Cesar Vinha","-40.2924995422363","-20.3297004699707",NA,NA,"MBML047138","MBML047138",NA,NA,NA,NA,NA,NA,NA,"27156","auto",NA,NA,NA,NA,NA
"84","2020-06-17 15:25:21-03","UNESP-RC","HRCB","14113","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Eltroplectris","calcarata","Eltroplectris calcarata","(Sw.) Garay & H.R. Sweet","J. E. L. S. Ribeiro","Romero, R.",NA,NA,NA,NA,NA,"Brasil","São Paulo","Ubatuba","Picinguaba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA
"85","2021-01-28 11:37:22-03","IMA","MAC","7071","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Eltroplectris","calcarata","Eltroplectris calcarata","(Sw.) Garay & Sweet","E.C.O.Chagas","R.P.Lyra-Lemos; I.S.Moreira; A.I.L.Pinheiro","1523","1988","07","26",NA,"Brasil","Alagoas","Feliz Deserto","Beirada da Maçaranduba, Mata Fria","-36.555939","-10.474083",NA,"Terrestre com botões florais cor de vinho.; Restinga arbustivo-arbórea","MAC0007071",NA,"-36.555939","-10.474083","2007","09","03",NA,NA,NA,NA,NA,NA,NA,NA,NA
"86","2021-01-26 13:57:00-03","IMA","MAC","44058","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Eltroplectris","calcarata","Eltroplectris calcarata","(Sw.) Garay & Sweet","E.C.O.Chagas","Chagas-Mota","5562","2009","09","18",NA,"Brasil","Alagoas","Maceió","Serra da Saudinha.","-35.708947","-9.649847",NA,"Erva ca. 50 cm de altura. Flores cremes. Frutos verdes.; Mata Atlântica.","MAC0044058",NA,"-35.708947","-9.649847","2009","09","18",NA,NA,NA,NA,NA,NA,NA,NA,NA
"87","2021-01-26 13:57:00-03","IMA","MAC","49569","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Eltroplectris","calcarata","Eltroplectris calcarata","(Sw.) Garay & Sweet","E.C.O.Chagas","Chagas-Mota","8608","2010","09","18",NA,"Brasil","Alagoas","Marechal Deodoro","Dunas do Cavalo Russo.","-35.893411","-9.697808",NA,"Erva ca. 40 cm de altura. Flor creme.; Restinga.","MAC0049569",NA,"-35.893411","-9.697808","2010","09","18",NA,NA,NA,NA,NA,NA,NA,NA,NA
"88","2021-01-26 13:57:00-03","IMA","MAC","51338","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Eltroplectris","calcarata","Eltroplectris calcarata","(Sw.) Garay & Sweet",NA,"M.N.Rodrigues; J.W.A.Silva","2860","2010","08","11",NA,"Brasil","Alagoas","Maceió","APA do Catolé.","-35.795458","-9.55775",NA,"Terrestre. Flores alvas.; Cerrado.","MAC0051338",NA,"-35.795458","-9.55775",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"89","2014-11-06 16:18:20-02","UFPB","EAN","7151","S","Plantae",NA,NA,"Orchidaceae","Eltroplectris","calcarata","Eltroplectris calcarata","(SW.) Garay & Sweet","L. P. Felix",NA,"5202","1992","08","30",NA,"Brasil","Rio Grande do Norte","Natal",NA,"-35.2094","-5.795",NA,"Erva; flores brancas. Terrenos arenosos e humosos, no interior de vegetação de restinga. Ocasional..Habitat: Terrestre",NA,NA,NA,NA,"1992","01","01",NA,NA,"12751","auto",NA,NA,NA,NA,NA
"90","2014-11-06 16:18:20-02","UFPB","EAN","4843","S","Plantae",NA,NA,"Orchidaceae","Eltroplectris","calcarata","Eltroplectris calcarata","(SW.) Garay & Sweet","L. P. Felix","L. P. Felix ; G. V. Dornelas","1724","1988","05",NA,NA,"Brasil","Paraíba","Itapororoca","Faz. Macacos","-35.2472","-6.82972",NA,"Erva; flor branca e verde; folhas membranáceas pecioladas. Mantida em cultivo no canteiro da Botânica..Habitat: Terrestre em solo de mata.",NA,NA,NA,NA,"1989","09","18",NA,NA,"12863","auto",NA,NA,NA,NA,NA
"91","2021-02-25 10:11:25-03","CVRD","CVRD","13716","PreservedSpecimen","Plantae","Magnoliophyta","Asparagales","Orchidaceae","Eltroplectris","calcarata","Eltroplectris calcarata","(Sw.) Garay & H.R. Sweet","kollmann, L.J.","Kollmann, L.","12234","2011","03","30","América do Sul","BRASIL","ES","Linhares","19°14'94 S 39°59'19 W alt 30","-39.986628","-19.24914",NA,"<ll>dwc_commonname:</ll> Orquídea bigode","CVRD013716",NA,"-39,986628","-19,24914","2011","03","30","19","19",NA,NA,NA,NA,NA,"Liliopsida",NA
"92","2021-02-25 10:11:25-03","CVRD","CVRD","12096","PreservedSpecimen","Plantae","Magnoliophyta","Asparagales","Orchidaceae","Eltroplectris","calcarata","Eltroplectris calcarata","(Sw.) Garay & H.R. Sweet","Domingos A. Folli","Folli, D.A.","6310","2009","03","16","América do Sul","BRASIL","ES","Linhares",NA,"-39.962639","-19.181621",NA,"Bem ornamental <ll>dwc_commonname:</ll> Orquídea bigode","CVRD012096",NA,"-39,962639","-19,181621","2009","03","16","27","27",NA,NA,NA,NA,NA,"Liliopsida",NA
"93","2021-02-25 10:11:26-03","CVRD","CVRD","8675","PreservedSpecimen","Plantae","Magnoliophyta","Asparagales","Orchidaceae","Eltroplectris","calcarata","Eltroplectris calcarata","(Sw.) Garay & H.R. Sweet","Claudio Nicoletti Fraga","Folli, D.A.","4814","2004","04","07","América do Sul","BRASIL","ES","Linhares",NA,"-40.0722007751465","-19.3910999298096",NA,"<ll>dwc_commonname:</ll> Orquídea bigode","CVRD008675",NA,NA,NA,"2006","05","18",NA,NA,"48094","auto",NA,NA,NA,"Liliopsida",NA
