"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","year","month","day","phylum","order","identifiedBy","stateProvince","locality","minimumElevationInMeters","maximumElevationInMeters","county","scientificNameAuthorship","typeStatus","imagecode","decimalLongitude","decimalLatitude","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","verbatimLongitude","verbatimLatitude","relatedCatalogItem","infraspecificEpithet","relationshipType","individualCount","fieldNumber"
"547","2020-09-12 05:00:02-03","US","US","2732551","PreservedSpecimen","Plantae","Acanthaceae","Dicliptera","squarrosa","Dicliptera squarrosa","C. L. Cristóbal & A. Schinini","1102","South America","Argentina",NA,NA,NA,"US02872485","1973","9","16",NA,"Scrophulariales",NA,"Corrientes","Prov. Corrientes, Dep. Capital. Riachuelo.",NA,NA,NA,"Nees",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"548","2020-09-12 05:00:02-03","US","US","2347425","PreservedSpecimen","Plantae","Acanthaceae","Dicliptera","squarrosa","Dicliptera squarrosa","G. Hatschbach","7727","South America","Brazil",NA,NA,NA,"US02872425",NA,NA,NA,NA,"Scrophulariales",NA,"Paraná","Bacaetiva, Colombo.",NA,NA,NA,"Nees",NA,"US02872425_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"549","2020-09-12 05:00:02-03","US","US","1934643","PreservedSpecimen","Plantae","Acanthaceae","Dicliptera","squarrosa","Dicliptera squarrosa","W. G. F. Herter","1331","South America","Uruguay",NA,NA,NA,"US02872358","1930","2",NA,NA,"Scrophulariales",NA,"Colonia","Dep. de Colonia. San Luis.","100",NA,NA,"Nees",NA,"US02872358_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"550","2020-09-12 05:00:02-03","US","US","2574666A","PreservedSpecimen","Plantae","Acanthaceae","Dicliptera","squarrosa","Dicliptera squarrosa","G. Hatschbach","12455","South America","Brazil",NA,NA,NA,"US02872436","1965","3","7",NA,"Scrophulariales",NA,"Paraná","Est. Parana. Mun. Palmeira. Fda. Boiada.",NA,NA,NA,"Nees",NA,"US02872436_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"551","2020-09-12 05:00:02-03","US","US","3281633","PreservedSpecimen","Plantae","Acanthaceae","Dicliptera","squarrosa","Dicliptera squarrosa","M. A. Lewis","37769","South America - Neotropics","Bolivia",NA,NA,NA,"US02872234","1990","9","24",NA,"Scrophulariales",NA,"Santa Cruz","Ichilo Province. Cerro Amboró - - Río Isama to the summit of Cerro Amboró in Parque Nacional de Amboró.","1280",NA,NA,"Nees",NA,"US02872234_01","-63.8","-17.83",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"552","2020-09-12 05:00:02-03","US","US","1878015","PreservedSpecimen","Plantae","Acanthaceae","Dicliptera","squarrosa","Dicliptera squarrosa","Ragonese, --","2122","South America","Argentina",NA,NA,NA,"US02872467","1936","1","8",NA,"Scrophulariales",NA,"Santa Fe","Depto La Capital: Km 11.",NA,NA,NA,"Nees",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"553","2020-09-12 05:00:02-03","US","US","3442718","PreservedSpecimen","Plantae","Acanthaceae","Dicliptera","squarrosa","Dicliptera squarrosa","J. R. I. Wood","12540","South America - Neotropics","Bolivia",NA,NA,NA,"US02872288","1997","8","4",NA,"Scrophulariales",NA,"Santa Cruz","Ñuflo de Chavez, 15-20 km W of Concepción on road to San Javier.","500",NA,NA,"Nees",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"554","2020-09-12 05:00:02-03","US","US","1876757","PreservedSpecimen","Plantae","Acanthaceae","Dicliptera","squarrosa","Dicliptera squarrosa","Castellanos, --","29/565","South America","Argentina",NA,NA,NA,"US02872453","1929","3","31",NA,"Scrophulariales",NA,"Buenos Aires","Republica Argentina. Capital Federal, Palermo.",NA,NA,NA,"Nees",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"555","2020-09-12 05:00:02-03","US","US","3325864","PreservedSpecimen","Plantae","Acanthaceae","Dicliptera","squarrosa","Dicliptera squarrosa","E. Saravia & A. Lopez","ES987","South America - Neotropics","Bolivia",NA,NA,NA,"US02872297","1994","2","18",NA,"Scrophulariales",NA,"Cochabamba","Prov. Campero, desvío del camino Novilleros-Santiago hacia Lagunas.","2420",NA,NA,"Nees",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"556","2020-09-12 05:00:02-03","US","US","2541590","PreservedSpecimen","Plantae","Acanthaceae","Dicliptera","squarrosa","Dicliptera squarrosa","D. Ugent & V. Ugent","5339","South America - Neotropics","Peru",NA,NA,NA,"US02872334","1963","5","26",NA,"Scrophulariales",NA,"Cusco","Dept.: Cuzco. Prov.: Urubamba. Heavily disturbed ± xerophytic rocky slopes on Inca road to Cuzco, between ruins and small pass. SW-facing, steep, lower slope of Machu Picchu mountain, ca. 1-2 km E of M.P. ruins. Ruinas Machu Picchu, Valley of Rio Urubamba, ca. 80 km WNW of","2550","2800",NA,"Nees",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"557","2020-09-12 05:00:02-03","US","US","2459114","PreservedSpecimen","Plantae","Acanthaceae","Dicliptera","squarrosa","Dicliptera squarrosa","N. Garcia Zorron","862","South America","Uruguay",NA,NA,NA,"US02872377","1955","2",NA,NA,"Scrophulariales",NA,"Artigas","Ao Tres Cruces. Timbauva. Dpto. Artigas.",NA,NA,NA,"Nees",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"558","2020-09-12 05:00:02-03","US","US","3380621","PreservedSpecimen","Plantae","Acanthaceae","Dicliptera","squarrosa","Dicliptera squarrosa","M. Nee, D. Atha & L. A. Bohs","49820","South America - Neotropics","Bolivia",NA,NA,NA,"US02872280","1998","6","21",NA,"Scrophulariales",NA,"Santa Cruz","Depto. Santa Cruz, Prov. Andrés Ibáñez: Junction of Río Salado and Río Piraí near Tarumá and bridge over Río Piraí of Santa Cruz-Samaipata highway.","575",NA,NA,"Nees",NA,NA,"-63.45","-18.1",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"559","2020-09-12 05:00:02-03","US","US","2978035","PreservedSpecimen","Plantae","Acanthaceae","Dicliptera","squarrosa","Dicliptera squarrosa","G. Hatschbach","46853","South America","Brazil",NA,NA,NA,"US02872438","1983","3","23",NA,"Scrophulariales",NA,"Paraná","Serra S'Ana (mun. Bocaiuva do Sul).",NA,NA,NA,"Nees",NA,"US02872438_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"560","2020-09-12 05:00:02-03","US","US","3442803","PreservedSpecimen","Plantae","Acanthaceae","Dicliptera","squarrosa","Dicliptera squarrosa","J. R. I. Wood & M. Zárate","16339","South America - Neotropics","Bolivia",NA,NA,NA,"US02872247","2000","5","13",NA,"Scrophulariales",NA,"Cochabamba","Ayopaya. c. 1.5 km above Independencia along trail above water supply.","2500",NA,NA,"Nees",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"561","2020-09-12 05:00:02-03","US","US","1776552","PreservedSpecimen","Plantae","Acanthaceae","Dicliptera","squarrosa","Dicliptera squarrosa","Rosengurtt","B-804","South America","Uruguay",NA,NA,NA,"US02872366","1936","12","24",NA,"Scrophulariales",NA,"Florida","Florida, arroyo Mansavillagra.",NA,NA,NA,"Nees",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"562","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae","Acanthaceae","Dicliptera","squarrosa","Dicliptera squarrosa","Glaziou, --","3705","South America","Brazil",NA,NA,NA,NA,NA,"7",NA,NA,"Scrophulariales",NA,NA,"In umbrosis et siccis prov. Minarum, e. gr. prope praedium Vargem.",NA,NA,NA,"Nees",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"563","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae","Acanthaceae","Dicliptera","squarrosa","Dicliptera squarrosa","-. Tweedie","754","South America","Argentina",NA,NA,NA,NA,NA,NA,NA,NA,"Scrophulariales",NA,"Buenos Aires",NA,NA,NA,NA,"Nees",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"564","2020-09-12 05:00:02-03","US","US","1066025","PreservedSpecimen","Plantae","Acanthaceae","Dicliptera","squarrosa","Dicliptera squarrosa","A. Wetmore","876","South America","Uruguay",NA,NA,NA,"US02872371","1921","2","5",NA,"Scrophulariales",NA,"Rocha","Pazcano, District of Rocha.",NA,NA,NA,"Nees",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"565","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae","Acanthaceae","Dicliptera","squarrosa","Dicliptera squarrosa","O. Curial","310","South America","Brazil",NA,NA,NA,NA,"1946","5",NA,NA,"Scrophulariales",NA,"Paraná","Est. Parana. Mun. Morretes. Rio Taquaral.",NA,NA,NA,"Nees",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"566","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae","Acanthaceae","Dicliptera","squarrosa","Dicliptera squarrosa","P. Acevedo-Rodriguez, L. Rea, J. Rea & C. Salinas","4451","South America - Neotropics","Bolivia",NA,NA,NA,NA,"1991","8","5",NA,"Scrophulariales","Wasshausen, D. C., (BOT), Smithsonian Institution - National Museum of Natural History (UNITED STATES)","La Paz","Sud Yungas; 7.5 km N of the end of the road to San Jose; 26.5 km along the road to La Asunta.","1040",NA,NA,"Nees",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"567","2020-09-12 05:00:02-03","US","US","3102355","PreservedSpecimen","Plantae","Acanthaceae","Dicliptera","squarrosa","Dicliptera squarrosa","E. Bastion","463","South America - Neotropics","Bolivia",NA,NA,NA,"US02872264",NA,NA,NA,NA,"Scrophulariales",NA,"Tarija","Dpto. Tarija, Prov. Avilez, cerca Pinos, bosque de Pino.","2100",NA,NA,"Nees",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"568","2020-09-12 05:00:02-03","US","US","3442798","PreservedSpecimen","Plantae","Acanthaceae","Dicliptera","squarrosa","Dicliptera squarrosa","J. R. I. Wood & M. Serrano","14510","South America - Neotropics","Bolivia",NA,NA,NA,"US02872205","1999","2","15",NA,"Scrophulariales",NA,"Chuquisaca","Azurduy, c. 4 km N of Mollini on road from Azurduy to Sopachuy.","2000",NA,NA,"Nees",NA,"US02872205_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"569","2020-09-12 05:00:02-03","US","US","3443034","PreservedSpecimen","Plantae","Acanthaceae","Dicliptera","squarrosa","Dicliptera squarrosa","D. C. Wasshausen & J. R. I. Wood","2260","South America - Neotropics","Bolivia",NA,NA,NA,"US02872290","2000","8","2",NA,"Scrophulariales",NA,"Santa Cruz","Dept. Depto. Santa Cruz. Prov. Velasco. C. 100 km N of Santa Rosa de la Roca on road to Piso Firme.","300",NA,NA,"Nees",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"570","2020-09-12 05:00:02-03","US","US","2570930A","PreservedSpecimen","Plantae","Acanthaceae","Dicliptera","squarrosa","Dicliptera squarrosa","G. Hatschbach","23918","South America","Brazil",NA,NA,NA,"US02872427","1970","2","26",NA,"Scrophulariales",NA,"Paraná","Vila Pacolim (Mun. Curitiba).",NA,NA,NA,"Nees",NA,"US02872427_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"571","2020-09-12 05:00:02-03","US","US","1876767","PreservedSpecimen","Plantae","Acanthaceae","Dicliptera","squarrosa","Dicliptera squarrosa","Castellanos, --","31/1350","South America","Argentina",NA,NA,NA,"US02872452","1931",NA,NA,NA,"Scrophulariales",NA,"Entre Rios","Concordia, Gualeguaycito.",NA,NA,NA,"Nees",NA,"US02872452_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"572","2020-09-12 05:00:02-03","US","US","1877237","PreservedSpecimen","Plantae","Acanthaceae","Dicliptera","squarrosa","Dicliptera squarrosa","S. Venturi","275","South America","Argentina",NA,NA,NA,"US02872553","1919","2",NA,NA,"Scrophulariales",NA,"Tucuman","Tucumán: Tafi-Jerba Buena.","600",NA,NA,"Nees",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"573","2020-09-12 05:00:02-03","US","US","2102264","PreservedSpecimen","Plantae","Acanthaceae","Dicliptera","squarrosa","Dicliptera squarrosa","B. Rambo","51965","South America","Brazil",NA,NA,NA,"US02872432","1952","1","30",NA,"Scrophulariales",NA,"Rio Grande do Sul","RGS, Palmeira.",NA,NA,NA,"Nees",NA,"US02872432_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"574","2020-09-12 05:00:02-03","US","US","3442767","PreservedSpecimen","Plantae","Acanthaceae","Dicliptera","squarrosa","Dicliptera squarrosa","J. R. I. Wood","12349","South America - Neotropics","Bolivia",NA,NA,NA,"US02872243","1997","6","28",NA,"Scrophulariales",NA,"La Paz","Murillo, Zongo valley.","1900",NA,NA,"Nees",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"575","2020-09-12 05:00:02-03","US","US","3284159","PreservedSpecimen","Plantae","Acanthaceae","Dicliptera","squarrosa","Dicliptera squarrosa","M. Nee","45311","South America - Neotropics","Bolivia",NA,NA,NA,"US02872276","1994","7","22",NA,"Scrophulariales",NA,"Santa Cruz","Depto. Santa Cruz, Prov. Florida, on slopes and along Quebrada El Durazno and a tributary stream and their canyons, 7 km. NE of Mairana.","2100",NA,NA,"Nees",NA,"US02872276_01","-63.92","-18.0639",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"576","2020-09-12 05:00:02-03","US","US","2459115","PreservedSpecimen","Plantae","Acanthaceae","Dicliptera","squarrosa","Dicliptera squarrosa","N. Garcia Zorron","1369","South America","Uruguay",NA,NA,NA,"US02872367","1956","3","25",NA,"Scrophulariales",NA,"Maldonado","Aiguá. Dpto. Maldonado.",NA,NA,NA,"Nees",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"577","2020-09-12 05:00:02-03","US","US","2770133","PreservedSpecimen","Plantae","Acanthaceae","Dicliptera","squarrosa","Dicliptera squarrosa","A. Schinini & R. Martinez Crovetto","12849","South America","Argentina",NA,NA,NA,"US02872559","1976","3","27",NA,"Scrophulariales",NA,"Corrientes","Prov. Corrientes, Dep. Bella Vista. Ruta 12,7 Km N de San Roque.",NA,NA,NA,"Nees",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"578","2020-09-12 05:00:02-03","US","US","3372111","PreservedSpecimen","Plantae","Acanthaceae","Dicliptera","squarrosa","Dicliptera squarrosa","J. R. I. Wood","9952","South America - Neotropics","Bolivia",NA,NA,NA,"US02872237",NA,NA,NA,NA,"Scrophulariales",NA,"La Paz","Nor Yungas. On road to Sud Yungas just above Rio Unduavi crossing.","2400",NA,NA,"Nees",NA,NA,"-67.78","-16.37",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"579","2020-09-12 05:00:02-03","US","US","2644286","PreservedSpecimen","Plantae","Acanthaceae","Dicliptera","squarrosa","Dicliptera squarrosa","A. Krapovickas & C. L. Cristóbal","11828","South America","Argentina",NA,NA,NA,"US02872496","1966","1","1",NA,"Scrophulariales",NA,"Corrientes","Prov. Corrientes. Dto. General Paz.",NA,NA,NA,"Nees",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"580","2020-09-12 05:00:02-03","US","US","3342194","PreservedSpecimen","Plantae","Acanthaceae","Dicliptera","squarrosa","Dicliptera squarrosa","J. R. I. Wood","8218","South America - Neotropics","Bolivia",NA,NA,NA,"US02872202",NA,NA,NA,NA,"Scrophulariales",NA,"Chuquisaca","C. 10 km west of Padilla.","2300",NA,NA,"Nees",NA,"US02872202_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"581","2020-09-12 05:00:02-03","US","US","1877249","PreservedSpecimen","Plantae","Acanthaceae","Dicliptera","squarrosa","Dicliptera squarrosa","S. Venturi","5979","South America","Argentina",NA,NA,NA,"US02872556","1928","3","4",NA,"Scrophulariales",NA,"Tucuman","Cumbre del Taficillo. Dep. Tafí.","1800",NA,NA,"Nees",NA,"US02872556_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"582","2020-09-12 05:00:02-03","US","US","1877227","PreservedSpecimen","Plantae","Acanthaceae","Dicliptera","squarrosa","Dicliptera squarrosa","Steinbach","1506","South America - Neotropics","Bolivia",NA,NA,NA,"US02872296","1925","7",NA,NA,"Scrophulariales",NA,"Santa Cruz","Dep. Sta Cruz. Prov. Buena Vista.","450",NA,NA,"Nees",NA,"US02872296_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"583","2020-09-12 05:00:02-03","US","US","3327157","PreservedSpecimen","Plantae","Acanthaceae","Dicliptera","squarrosa","Dicliptera squarrosa","M. Kessler, J. Gonzales, K. Bach & S. Hohnwald","4768","South America - Neotropics","Bolivia",NA,NA,NA,"US02872214","1995","6","24",NA,"Scrophulariales",NA,"Chuquisaca","Depto. Chuquisaca, Prov. Juana Azurduy De Padilla, 25 Km al NW de Tarvita - Sopachuy.","2500",NA,NA,"Nees",NA,NA,"-64.48","-19.83",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"584","2020-09-12 05:00:02-03","US","US","3327165","PreservedSpecimen","Plantae","Acanthaceae","Dicliptera","squarrosa","Dicliptera squarrosa","I. Vargas C., R. Foster, M. Peña, A. Fuentes & et al.","3979","South America - Neotropics","Bolivia",NA,NA,NA,"US02872294","1995","9","30",NA,"Scrophulariales",NA,"Santa Cruz","Prov. Velasco. Parque Nal. Noel Kempff Mercado, Catarata El Encanto, 13 km al SW de la Estación Los Fierros.","250","300",NA,"Nees",NA,"US02872294_01","-60.7","-14.62",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"585","2020-09-12 05:00:02-03","US","US","3367059","PreservedSpecimen","Plantae","Acanthaceae","Dicliptera","squarrosa","Dicliptera squarrosa","D. C. Wasshausen, R. Neumann, C. Ezcurra & C. Saravia T.","1943","South America","Argentina",NA,NA,NA,"US02872380","1993","9","13",NA,"Scrophulariales",NA,"Jujuy","Dept. Jujuy. Dept. Ledesma. Northern part of Parque Nacional Calilegua, camino Arroyo Cafetales, along Rio Cafetales.","800",NA,NA,"Nees",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"586","2020-09-12 05:00:02-03","US","US","1858352","PreservedSpecimen","Plantae","Acanthaceae","Dicliptera","squarrosa","Dicliptera squarrosa","C. M. Hicken","12890","South America","Argentina",NA,NA,NA,"US02872458","1927","3","29",NA,"Scrophulariales",NA,"Buenos Aires","Prov. de Buenos Aires: Capital Federal. Palermo.",NA,NA,NA,"Nees",NA,"US02872458_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"587","2020-09-12 05:00:02-03","US","US","3366788","PreservedSpecimen","Plantae","Acanthaceae","Dicliptera","squarrosa","Dicliptera squarrosa","D. C. Wasshausen, R. K. Brummitt, R. Rios & A. Freire","2118","South America - Neotropics","Bolivia",NA,NA,NA,"US02872220","1996","6","10",NA,"Scrophulariales",NA,"La Paz","Prov. Caranavi. 2 km up roadside above Caranavi.","640",NA,NA,"Nees",NA,"US02872220_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"588","2020-09-12 05:00:02-03","US","US","2120634","PreservedSpecimen","Plantae","Acanthaceae","Dicliptera","squarrosa","Dicliptera squarrosa","Palacios-Cuezzo","2207","South America","Argentina",NA,NA,NA,"US02872493","1948","3","24",NA,"Scrophulariales",NA,"Corrientes","Provincia Corrientes. Paso de los Libres.",NA,NA,NA,"Nees",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"589","2020-09-12 05:00:02-03","US","US","2906643","PreservedSpecimen","Plantae","Acanthaceae","Dicliptera","squarrosa","Dicliptera squarrosa","A. Schinini, O. Ahumada, E. Cabral & R. Vanni","17072","South America","Argentina",NA,NA,NA,"US02872484","1979","2","14",NA,"Scrophulariales",NA,"Corrientes","Prov. Corrientes, Dep. San Martín. 3 Cerros, Co. Nazareno (Co. de Coutinho).",NA,NA,NA,"Nees",NA,"US02872484_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"590","2020-09-12 05:00:02-03","US","US","2948235","PreservedSpecimen","Plantae","Acanthaceae","Dicliptera","squarrosa","Dicliptera squarrosa","S. Beck","6397","South America - Neotropics","Bolivia",NA,NA,NA,"US02872217","1981","3","11",NA,"Scrophulariales",NA,"Chuquisaca","Dpto. Chuquisaca, Prov. H. Siles, Monteagudo 12 kms. hacia Camiri.","1350",NA,NA,"Nees",NA,"US02872217_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"591","2020-09-12 05:00:02-03","US","US","2770202","PreservedSpecimen","Plantae","Acanthaceae","Dicliptera","squarrosa","Dicliptera squarrosa","A. G. Schulz","17545","South America","Argentina",NA,NA,NA,"US02872444","1970","8","6",NA,"Scrophulariales",NA,"Formosa","Prov. Formosa, dep. Pirané. El Colorado.",NA,NA,NA,"Nees",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"592","2020-09-12 05:00:02-03","US","US","3300772","PreservedSpecimen","Plantae","Acanthaceae","Dicliptera","squarrosa","Dicliptera squarrosa","S. Tressens, W. H. G. Barrett & V. Maruñak","5015","South America","Argentina",NA,NA,NA,"US02872385",NA,NA,NA,NA,"Scrophulariales",NA,"Corrientes","Dep. Ituzaingo. Centro Forestal Villa Olivari. Fiplasto Empresa Forestal.",NA,NA,NA,"Nees",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"593","2020-09-12 05:00:02-03","US","US","2641355","PreservedSpecimen","Plantae","Acanthaceae","Dicliptera","squarrosa","Dicliptera squarrosa","A. Krapovickas, L. Mroginski & A. Fernández","18529","South America","Argentina",NA,NA,NA,"US02872548","1971","5","25",NA,"Scrophulariales",NA,"Cordoba","Prov. Cordoba. Depto. San Justo. 2 Km E de Arroyito.",NA,NA,NA,"Nees",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"594","2020-09-12 05:00:02-03","US","US","3388412","PreservedSpecimen","Plantae","Acanthaceae","Dicliptera","squarrosa","Dicliptera squarrosa","R. Seidel","661","South America - Neotropics","Bolivia",NA,NA,NA,"US02872291","1986","6","20",NA,"Scrophulariales",NA,"Santa Cruz","Dept. Santa Cruz, Prov. Velasco. San Ignacio 6 km hacia San Antonio del Cerro.","400",NA,NA,"Nees",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"595","2020-09-12 05:00:02-03","US","US","2120450","PreservedSpecimen","Plantae","Acanthaceae","Dicliptera","squarrosa","Dicliptera squarrosa","I. Morel","1929","South America","Argentina",NA,NA,NA,"US02872531","1947","12","27",NA,"Scrophulariales",NA,"Formosa","Dep. Pilcomayo. Reventón.",NA,NA,NA,"Nees",NA,"US02872531_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"596","2020-09-12 05:00:02-03","US","US","3442780","PreservedSpecimen","Plantae","Acanthaceae","Dicliptera","squarrosa","Dicliptera squarrosa","J. R. I. Wood & C. Wendleburger","16438","South America - Neotropics","Bolivia",NA,NA,NA,"US02872242","2000","6","12",NA,"Scrophulariales",NA,"La Paz","Tamayo. On descent into Rio Yuyo c. 60 km from Apolo on road to Charazani.","1150",NA,NA,"Nees",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"597","2020-09-12 05:00:02-03","US","US","1877193","PreservedSpecimen","Plantae","Acanthaceae","Dicliptera","squarrosa","Dicliptera squarrosa","Dinelli","4473","South America","Argentina",NA,NA,NA,"US02872463","1905","5","20",NA,"Scrophulariales",NA,"Salta","Metán.","850",NA,NA,"Nees",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"598","2020-09-12 05:00:02-03","US","US","3443024","PreservedSpecimen","Plantae","Acanthaceae","Dicliptera","squarrosa","Dicliptera squarrosa","D. C. Wasshausen & J. R. I. Wood","2303","South America - Neotropics","Bolivia",NA,NA,NA,"US02872249","2000","8","9",NA,"Scrophulariales",NA,"La Paz","Depto. La Paz. Prov. Prov. Saavedra. Cerro Asunta Pato, 1 km S of Rio Yuyo going S to Charazani.","1600",NA,NA,"Nees",NA,"US02872249_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"599","2020-09-12 05:00:02-03","US","US","3063454","PreservedSpecimen","Plantae","Acanthaceae","Dicliptera","squarrosa","Dicliptera squarrosa","R. Seidel","661","South America - Neotropics","Bolivia",NA,NA,NA,"US02872292","1986","6","20",NA,"Scrophulariales",NA,"Santa Cruz","Dept. Santa Cruz, Prov. Velasco. San Ignacio 6 km hacia San Antonio del Cerro.","400",NA,NA,"Nees",NA,"US02872292_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
