"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","typeStatus","continentOcean","preparationType","previousCatalogNumber","phylum","order","infraspecificEpithet","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount","sex"
"299","2020-12-21 16:36:53-03","MBM","MBM","47520","PreservedSpecimen","Plantae","Myrtaceae","Marlierea","parviflora","Marlierea parviflora","O.Berg","Legrand, D.","Klein, R.","104","1949","10","27","Brazil","Santa Catarina","Brusque","Mata do Hoffmann","-48.9174995422363","-27.0981006622314",NA,NA,NA,NA,NA,"MBM047520","MBM047520",NA,"Southern America",NA,NA,NA,NA,NA,"19684","auto",NA,NA,NA,NA,NA,NA,NA,NA
"300","2020-12-21 16:36:53-03","MBM","MBM","248174","PreservedSpecimen","Plantae","Myrtaceae","Marlierea","parviflora","Marlierea parviflora","O.Berg","Kawasaki, M.L.","Aguiar, T.; et al.; et al.","607","1995","10","11","Brazil","São Paulo","Ibiúna","Parque Estadual de Jurupará, margem da represa","-47.2200012207031","-23.6499996185303",NA,NA,NA,NA,NA,"MBM248174","MBM248174",NA,"Southern America",NA,NA,NA,NA,NA,"43112","auto",NA,NA,NA,NA,NA,NA,NA,NA
"301","2020-12-21 16:36:53-03","MBM","MBM","307717","PreservedSpecimen","Plantae","Myrtaceae","Marlierea","parviflora","Marlierea parviflora","O.Berg","Aguiar, O.T.","Cielo, R.; et al.; et al.","373","2005","03",NA,"Brazil","São Paulo","Peruíbe","Parque Estadual da Serra do Mar","-46.9900016784668","-24.3199996948242",NA,NA,NA,NA,NA,"MBM307717","MBM307717",NA,"Southern America",NA,NA,NA,NA,NA,"21922","auto",NA,NA,NA,NA,NA,NA,NA,NA
"302","2020-12-21 16:36:53-03","MBM","MBM","104293","PreservedSpecimen","Plantae","Myrtaceae","Marlierea","parviflora","Marlierea parviflora","O.Berg","Sobral, M.","Hatschbach, G.; Zelma, F.J.; Zelma, F.J.","49966","1985","10","19","Brazil","Espírito Santo","Domingos Martins","Córrego do Cavalo","-40.6591987609863","-20.3633003234863",NA,NA,NA,NA,NA,"MBM104293","MBM104293",NA,"Southern America",NA,NA,NA,NA,NA,"48150","auto",NA,NA,NA,NA,NA,NA,NA,NA
"303","2020-12-21 16:36:53-03","MBM","MBM","171332","PreservedSpecimen","Plantae","Myrtaceae","Marlierea","parviflora","Marlierea parviflora","O.Berg","Sobral, M.","Hatschbach, G.; Silva, J.M.; Silva, J.M.","61562","1995","01","16","Brazil","Espírito Santo","Venda Nova do Imigrante","Mata Fria","-41.1347007751465","-20.3397006988525",NA,NA,NA,NA,NA,"MBM171332","MBM171332",NA,"Southern America",NA,NA,NA,NA,NA,"15909","auto",NA,NA,NA,NA,NA,NA,NA,NA
"304","2020-12-21 16:36:53-03","MBM","MBM","290994","PreservedSpecimen","Plantae","Myrtaceae","Marlierea","parviflora","Marlierea parviflora","O.Berg","Sobral, M.","Lopes, A.V.; et al.; et al.","42","2002","05","18","Brazil","Minas Gerais","Descoberto","Reserva Biológica da Reresa do dGrama","-42.9674987792969","-21.4596996307373",NA,NA,NA,NA,NA,"MBM290994","MBM290994",NA,"Southern America",NA,NA,NA,NA,NA,"11991","auto",NA,NA,NA,NA,NA,NA,NA,NA
"305","2020-12-21 16:36:53-03","MBM","MBM","112848","PreservedSpecimen","Plantae","Myrtaceae","Marlierea","parviflora","Marlierea parviflora","O.Berg","Sobral, M.","Hatschbach, G.","50794","1986","11","26","Brazil","Paraná","Bocaiúva do Sul","Rio Capivari","-49.1150016784668","-25.2061004638672",NA,NA,NA,NA,NA,"MBM112848","MBM112848",NA,"Southern America",NA,NA,NA,NA,NA,"61623","auto",NA,NA,NA,NA,NA,NA,NA,NA
"306","2020-12-21 16:36:53-03","MBM","MBM","255702","PreservedSpecimen","Plantae","Myrtaceae","Marlierea","parviflora","Marlierea parviflora","O.Berg","Kawasaki, M.L.","Barboza, E.; Silva, J.M.; Silva, J.M.","630","2000","11","22","Brazil","Paraná","Campina Grande do Sul","Rio Capivari","-49.0553016662598","-25.3055992126465",NA,NA,NA,NA,NA,"MBM255702","MBM255702",NA,"Southern America",NA,NA,NA,NA,NA,"55154","auto",NA,NA,NA,NA,NA,NA,NA,NA
"307","2020-12-21 16:36:53-03","MBM","MBM","238615","PreservedSpecimen","Plantae","Myrtaceae","Marlierea","parviflora","Marlierea parviflora","O.Berg","Hatschbach, G.","Maschio, W.; et al.; et al.","153","1997","05","15","Brazil","Paraná","Guaraqueçaba","Guaraqueçaba","-48.3288993835449","-25.3066997528076",NA,NA,NA,NA,NA,"MBM238615","MBM238615",NA,"Southern America",NA,NA,NA,NA,NA,"37295","auto",NA,NA,NA,NA,NA,NA,NA,NA
"308","2020-12-21 16:36:53-03","MBM","MBM","239613","PreservedSpecimen","Plantae","Myrtaceae","Marlierea","parviflora","Marlierea parviflora","O.Berg","Hatschbach, G.","Tiepolo, G.; et al.; et al.","345","1996","05","03","Brazil","Paraná","Guaratuba","Rio Boguaçu","-48.5746994018555","-25.8827991485596",NA,NA,NA,NA,NA,"MBM239613","MBM239613",NA,"Southern America",NA,NA,NA,NA,NA,"41937","auto",NA,NA,NA,NA,NA,NA,NA,NA
"309","2020-12-21 16:36:53-03","MBM","MBM","47522","PreservedSpecimen","Plantae","Myrtaceae","Marlierea","parviflora","Marlierea parviflora","O.Berg","Legrand, D.","Hatschbach, G.","11825","1964","11","06","Brazil","Paraná","Matinhos","Morro do Boi","-48.5428009033203","-25.8174991607666",NA,NA,NA,NA,NA,"MBM047522","MBM047522",NA,"Southern America",NA,NA,NA,NA,NA,"15275","auto",NA,NA,NA,NA,NA,NA,NA,NA
"310","2020-12-21 16:36:53-03","MBM","MBM","9052","PreservedSpecimen","Plantae","Myrtaceae","Marlierea","parviflora","Marlierea parviflora","O.Berg","Sobral, M.","Hatschbach, G.","20193","1968","11","05","Brazil","Paraná","Morretes","Colônia Floresta","-48.834400177002","-25.476900100708",NA,NA,NA,NA,NA,"MBM009052","MBM009052",NA,"Southern America",NA,NA,NA,NA,NA,"30514","auto",NA,NA,NA,NA,NA,NA,NA,NA
"311","2020-12-21 16:36:53-03","MBM","MBM","182920","PreservedSpecimen","Plantae","Myrtaceae","Marlierea","parviflora","Marlierea parviflora","O.Berg","Hatschbach, G.","Ziller, S.R.; et al.; et al.","773","1995","04","05","Brazil","Paraná","Paranaguá","Área do Banestado","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,NA,"MBM182920","MBM182920",NA,"Southern America",NA,NA,NA,NA,NA,"24916","auto",NA,NA,NA,NA,NA,NA,NA,NA
"312","2020-12-21 16:36:53-03","MBM","MBM","47526","PreservedSpecimen","Plantae","Myrtaceae","Marlierea","parviflora","Marlierea parviflora","O.Berg","Legrand, D.","Hatschbach, G.","2634","1951","11","18","Brazil","Paraná","Piraquara","Campininha","-49.0633010864258","-25.4416999816895",NA,NA,NA,NA,NA,"MBM047526",NA,NA,"Southern America",NA,NA,NA,NA,NA,"12577","auto",NA,NA,NA,NA,NA,NA,NA,NA
"313","2020-12-21 16:36:53-03","MBM","MBM","8468","PreservedSpecimen","Plantae","Myrtaceae","Marlierea","parviflora","Marlierea parviflora","O.Berg","Sobral, M.","Lindeman, J.; Haas, H.; Haas, H.","4179","1967","02","03","Brazil","Rio de Janeiro","Itatiaia","Parque Itatiaia, sede","-44.5633010864258","-22.4960994720459",NA,NA,NA,NA,NA,"MBM008468","MBM008468",NA,"Southern America",NA,NA,NA,NA,NA,"19648","auto",NA,NA,NA,NA,NA,NA,NA,NA
"314","2020-12-21 16:36:53-03","MBM","MBM","8466","PreservedSpecimen","Plantae","Myrtaceae","Marlierea","parviflora","Marlierea parviflora","O.Berg","Sobral, M.","Lindeman, J.; Haas, H.; Haas, H.","4204","1967","02","03","Brazil","Rio de Janeiro","Itatiaia","Parque Itatiaia, sede","-44.5633010864258","-22.4960994720459",NA,NA,NA,NA,NA,"MBM008466","MBM008466",NA,"Southern America",NA,NA,NA,NA,NA,"19648","auto",NA,NA,NA,NA,NA,NA,NA,NA
"315","2020-12-21 16:36:53-03","MBM","MBM","199836","PreservedSpecimen","Plantae","Myrtaceae","Marlierea","parviflora","Marlierea parviflora","O.Berg","Sobral, M.","Jarenkow, J.A.","2187","1992","11","16","Brazil","Rio Grande do Sul","Torres","Lajeadinho","-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,NA,"MBM199836","MBM199836",NA,"Southern America",NA,NA,NA,NA,NA,"20837","auto",NA,NA,NA,NA,NA,NA,NA,NA
"316","2020-12-21 16:36:53-03","MBM","MBM","47518","PreservedSpecimen","Plantae","Myrtaceae","Marlierea","parviflora","Marlierea parviflora","O.Berg","Legrand, D.","Klein, R.","58","1949","11","10","Brazil","Santa Catarina","Brusque","Mata do Azambuja","-48.9174995422363","-27.0981006622314",NA,NA,NA,NA,NA,"MBM047518","MBM047518",NA,"Southern America",NA,NA,NA,NA,NA,"19684","auto",NA,NA,NA,NA,NA,NA,NA,NA
"317","2020-12-21 16:36:53-03","MBM","MBM","233615","PreservedSpecimen","Plantae","Myrtaceae","Marlierea","parviflora","Marlierea parviflora parviflora","O.Berg","Legrand, D.","Hatschbach, G.; et al.; et al.","9509","1962","11","29","Brazil","Paraná","Campina Grande do Sul","Rio Capivari, Jaguatirica","-49.0553016662598","-25.3055992126465",NA,NA,NA,NA,NA,"MBM233615",NA,NA,"Southern America",NA,NA,NA,NA,"parviflora","55154","auto",NA,NA,NA,NA,NA,NA,NA,NA
"318","2020-12-21 16:36:53-03","MBM","MBM","233616","PreservedSpecimen","Plantae","Myrtaceae","Marlierea","parviflora","Marlierea parviflora parviflora","O.Berg","Legrand, D.","Klein, R.","58","1949","11","10","Brazil","Santa Catarina","Brusque","Azambuja","-48.9174995422363","-27.0981006622314",NA,NA,NA,NA,NA,"MBM233616",NA,NA,"Southern America",NA,NA,NA,NA,"parviflora","19684","auto",NA,NA,NA,NA,NA,NA,NA,NA
"319","2020-12-21 16:36:53-03","MBM","MBM","233620","PreservedSpecimen","Plantae","Myrtaceae","Marlierea","parviflora","Marlierea parviflora parviflora","O.Berg","Legrand, D.","Klein, R.","2202","1957","01","26","Brazil","Santa Catarina","Ibirama","Horto Florestal","-49.5177993774414","-27.0569000244141",NA,NA,NA,NA,NA,"MBM233620",NA,NA,"Southern America",NA,NA,NA,NA,"parviflora","18533","auto",NA,NA,NA,NA,NA,NA,NA,NA
"320","2020-12-21 16:36:53-03","MBM","MBM","233619","PreservedSpecimen","Plantae","Myrtaceae","Marlierea","parviflora","Marlierea parviflora parviflora","O.Berg","Legrand, D.","Reitz, R.; Klein, R.M.; Klein, R.M.","2215","1954","10","28","Brazil","Santa Catarina","Itajaí","Moro da Fazenda","-48.6618995666504","-26.9078006744385",NA,NA,NA,NA,NA,"MBM233619",NA,NA,"Southern America",NA,NA,NA,NA,"parviflora","27253","auto",NA,NA,NA,NA,NA,NA,NA,NA
"321","2020-12-21 16:36:53-03","MBM","MBM","233618","PreservedSpecimen","Plantae","Myrtaceae","Marlierea","parviflora","Marlierea parviflora parviflora","O.Berg","Legrand, D.","Klein, R.","1745","1955","11","03","Brazil","Santa Catarina","Itajaí","Morro da Fazenda","-48.6618995666504","-26.9078006744385",NA,NA,NA,NA,NA,"MBM233618",NA,NA,"Southern America",NA,NA,NA,NA,"parviflora","27253","auto",NA,NA,NA,NA,NA,NA,NA,NA
"322","2020-12-21 16:36:53-03","MBM","MBM","233617","PreservedSpecimen","Plantae","Myrtaceae","Marlierea","parviflora","Marlierea parviflora parviflora","O.Berg","Legrand, D.","Reitz, R.; Klein, R.M.; Klein, R.M.","6318","1958","01","28","Brazil","Santa Catarina","Vidal Ramos","Sabiá","-49.3558006286621","-27.3918991088867",NA,NA,NA,NA,NA,"MBM233617",NA,NA,"Southern America",NA,NA,NA,NA,"parviflora","21797","auto",NA,NA,NA,NA,NA,NA,NA,NA
"323","2020-12-21 16:37:10-03","MBM","MBM","317089","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","excoriata","Myrcia excoriata","(Mart.) E.Lucas & C.E.Wilson","Melo, J.O.O.","Sobral, M.; França, F.; et al.; França, F.; et al.","s.n.","1997","02",NA,"Brazil","Bahia","Entre Rios","Subaúma","-38.084400177002","-11.9419002532959",NA,NA,NA,NA,"Arvoreta 4,0m, frutos imaturos.; Mata de restinga.","MBM317089","MBM317089",NA,"Southern America",NA,NA,NA,NA,NA,"52418","auto","2019","07",NA,NA,NA,NA,NA,NA
"324","2020-12-21 16:37:10-03","MBM","MBM","216481","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","excoriata","Myrcia excoriata","(Mart.) E.Lucas & C.E.Wilson","Melo, J.O.O.","Sobral, M.; França, F.; Melo, E.; França, F.; Melo, E.","8428","1997","01",NA,"Brazil","Bahia","Entre Rios","Subaúma","-38.084400177002","-11.9419002532959",NA,NA,NA,NA,"Arvoreta 4m alt., frutos imaturos.; Beira de mata de restinga.","MBM216481","MBM216481",NA,"Southern America",NA,NA,NA,NA,NA,"52418","auto","2019","07",NA,NA,NA,NA,NA,NA
"325","2015-09-04 15:11:59-03","MNHN","RECOLNAT_MNHN_P","P00217946","PreservedSpecimen",NA,"Myrtaceae","Marlierea","excoriata","Marlierea excoriata","Mart.",NA,"Martius",NA,NA,NA,NA,"Brésil",NA,NA,"s.l.",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00217946' target='other'> <mi>dwc_moreinfo</mi></a>","P00217946","P00217946_01","isotype",NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"59",NA,NA
"326","2015-09-04 20:43:50-03","MNHN","RECOLNAT_MNHN_P","P05131596","PreservedSpecimen",NA,"Myrtaceae","Marlierea","excoriata","Marlierea excoriata","Mart.",NA,"Riedel",NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05131596' target='other'> <mi>dwc_moreinfo</mi></a>","P05131596","P05131596_01",NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"327","2015-09-04 20:43:50-03","MNHN","RECOLNAT_MNHN_P","P05131597","PreservedSpecimen",NA,"Myrtaceae","Marlierea","excoriata","Marlierea excoriata","Mart.",NA,"Binot",NA,"1880","1","1","Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05131597' target='other'> <mi>dwc_moreinfo</mi></a>","P05131597","P05131597_01",NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60",NA,NA
"328","2015-11-07 05:49:06-02","MNHN","RECOLNAT_MNHN_P","P00217945","PreservedSpecimen",NA,"Myrtaceae","Marlierea","excoriata","Marlierea excoriata","Mart.",NA,"Martius",NA,NA,NA,NA,"Brésil",NA,NA,"s.l.",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00217945' target='other'> <mi>dwc_moreinfo</mi></a>","P00217945","P00217945_01","isotype",NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"59",NA,NA
"329","2015-09-04 19:45:31-03","MNHN","RECOLNAT_MNHN_P","P06668914","PreservedSpecimen",NA,"Myrtaceae","Marlierea","excoriata","Marlierea excoriata","Mart.","Lucas","Harley, R.M.",NA,"1977","2","2","Brésil","Bahia",NA,"5 km SE of Marau at the junction with the new road North to Ponta do Muta. Mixed restinga vegetation on sand, with high forest, low trees and shrubs, and sedge meadow with open wet areas on white sand. This plant in scrub in low restinga.","-39","-14.13333",NA,NA,NA,"50","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06668914' target='other'> <mi>dwc_moreinfo</mi></a>","P06668914","P06668914_01",NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18473",NA,NA
"330","2015-11-07 05:51:50-02","MNHN","RECOLNAT_MNHN_P","P01902222","PreservedSpecimen",NA,"Myrtaceae","Marlierea","excoriata","Marlierea excoriata angustifolia","O.Berg",NA,"Sello, F.",NA,NA,NA,NA,"Brésil",NA,NA,"Brasilia",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01902222' target='other'> <mi>dwc_moreinfo</mi></a>","P01902222","P01902222_01","type",NA,"hb",NA,NA,NA,"angustifolia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"331","2015-09-04 15:29:47-03","MNHN","RECOLNAT_MNHN_P","P00217973","PreservedSpecimen",NA,"Myrtaceae","Marlierea","parviflora","Marlierea parviflora","O.Berg",NA,"Riedel, L.",NA,NA,NA,NA,"Brésil",NA,NA,"Serra Estrella",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00217973' target='other'> <mi>dwc_moreinfo</mi></a>","P00217973","P00217973_01",NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"332","2016-11-04 11:19:06-02","MNHN","RECOLNAT_MNHN_P","P05209060","PreservedSpecimen",NA,"Myrtaceae","Marlierea","parviflora","Marlierea parviflora","O.Berg",NA,"Riedel",NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05209060' target='other'> <mi>dwc_moreinfo</mi></a>","P05209060","P05209060_01",NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"333","2020-10-01 14:24:09-03","JBB","HEPH","32909","S","Plantae","Myrtaceae","Marlierea","excoriata","Marlierea excoriata","Mart.","Rosa, PO","Kuhlmann, MP","145","2010","01","12","Brasil","Distrito Federal","Brasília","Jardim Botânico de Brasília","-47.846667","-15.874722","-47.846667","-15.874722",NA,NA,"Foto em www.frutosatrativosdocerrado.bio.br",NA,NA,NA,"Southern America",NA,NA,"Dicotyledon","Myrtales",NA,NA,NA,"2018","11",NA,NA,NA,NA,NA,NA
"334","2020-10-01 14:24:09-03","JBB","HEPH","33344","S","Plantae","Myrtaceae","Marlierea","excoriata","Marlierea excoriata","Mart.","Matos, GMA","Matos, GMA; Santos, E; Fonseca, JER","357",NA,NA,NA,"Brasil","Sergipe","Itaporanga d'Ajuda","Povoado Mata do Ipanema: Fazenda Curimã","-37.321944","-10.891667","-37.321944","-10.891667",NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,"Dicotyledon","Myrtales",NA,NA,NA,"2014","05","08",NA,NA,NA,NA,NA
"335","2020-10-01 14:24:09-03","JBB","HEPH","35584","S","Plantae","Myrtaceae","Marlierea","excoriata","Marlierea excoriata","Mart.","Faria, JEQ","Faria, JEQ","9092","2019","01","21","Brasil","Bahia","Valença","Margem da rodovia de Valença para Entroncadouro Bom Jardim, chegando no Entroncadouro","-38.968333","-13.363056","-38.968333","-13.363056","4","4",NA,NA,NA,NA,"Southern America",NA,NA,"Dicotyledon","Myrtales",NA,NA,NA,"2019","01",NA,NA,NA,NA,NA,NA
"336","2020-10-01 14:24:09-03","JBB","HEPH","30942","S","Plantae","Myrtaceae","Marlierea","excoriata","Marlierea excoriata","Mart.","Rosa, PO","Rosa, PO; Oliveira, MS; Soares, ACA; Galvão, LP","1425","2015","04","14","Brasil","Distrito Federal","Brasília","Estação Ecológica do Jardim Botânico de Brasília, Área de recreação do Córrego Cabeça de Veado","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,"Dicotyledon","Myrtales",NA,"70570","auto","2015","04",NA,NA,NA,NA,NA,NA
"337","2020-12-11 11:39:17-03","UFMG","BHCB","136796","PreservedSpecimen","Plantae","Myrtaceae","Marlierea","excoriata","Marlierea excoriata","Mart.",NA,"Santos, MF; Marques, JBC","392","2008","10","24","Brasil","Minas Gerais","Itambé do Mato Dentro","Distrito de Santana do Rio Preto (Cabeça de Boi)., APA do Parque Nacional da Serra do Cipó. Borda de clareira após subida de morro nas terras de José Agostinho(outro proprietário), próximo à fio dágua.","-43.402056","-19.396361","-43.402056","-19.396361",NA,NA,"Arvoreta, 3 m. Tronco descamante, ocre-esverdeado . Inflorescência e botões florais esverdeados.",NA,NA,NA,"Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"338","2020-12-11 11:39:17-03","UFMG","BHCB","174022","PreservedSpecimen","Plantae","Myrtaceae","Marlierea","excoriata","Marlierea excoriata","Mart.",NA,"Kollmann, L; Bausen, E; Pizziolo, W","5522","2002","02","06","Brasil","Espírito Santo","Santa Teresa","Nova Lombardia","-40.565011","-19.842514","-40.565011","-19.842514","800","800","Arvoreto 6m na sombra. Flores brancas","BHCB019355",NA,NA,"Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,"2011",NA,NA,NA,NA,NA,NA,NA
"339","2020-12-11 11:39:17-03","UFMG","BHCB","180284","PreservedSpecimen","Plantae","Myrtaceae","Marlierea","excoriata","Marlierea excoriata","Mart.",NA,"Paula, CHR da","789","2005","05",NA,"Brasil","Rio de Janeiro","Teresópolis","Fazenda Vale das Palmeiras","-42.889444","-22.286944","-42.889444","-22.286944","900","900","Arvoreta com frutos verdes.","BHCB056318",NA,NA,"Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"340","2020-12-11 11:39:17-03","UFMG","BHCB","48271","PreservedSpecimen","Plantae","Myrtaceae","Marlierea","excoriata","Marlierea excoriata","Mart.",NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"341","2020-12-11 11:39:17-03","UFMG","BHCB","86406","PreservedSpecimen","Plantae","Myrtaceae","Marlierea","excoriata","Marlierea excoriata","Mart.",NA,"Lombardi, JA; Salino, A; Mota, RC da; Almeida, TE; Viana, PL","5682","2004","02","29","Brasil","Minas Gerais","Almenara","Fazenda Limoeiro","-40.833056","-16.070056","-40.833056","-16.070056","720","836","Alto de morro (área aberta), e encosta e fundo de vale (mata). Árvore ca. 4 m, folhas cartáceas, botões verdes, flores brancas. Coordenadas originais: 16°04'12,2-47,1S; 40°49'59-50'22,6W",NA,NA,NA,"Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"342","2020-12-11 11:39:17-03","UFMG","BHCB","91242","PreservedSpecimen","Plantae","Myrtaceae","Marlierea","excoriata","Marlierea excoriata","Mart.",NA,"Thomas, WW; Jardim, J; Juchum, F; Carvalho, A","s.n.","2001","03","18","Brasil","Bahia","Itanhém","Fazenda Pedra Grande, 16,2km a oeste de Itanhém na estrada para Batinga, depois 0.6 km norte até a Fazenda (proprietário Otevaldo Resende da Silva). Sul baiano. Floresta úmida de transição de mata mesófila.","-40.421389","-17.1325","-40.421389","-17.1325","26","300","Árvore, 7m; folhas verde escuro abaixo, pálido abaixo; fruto verde.","BHCB010848","BHCB010848",NA,"Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,"2005",NA,NA,NA,NA,NA,NA,NA
"343","2020-12-11 11:39:17-03","UFMG","BHCB","94078","PreservedSpecimen","Plantae","Myrtaceae","Marlierea","excoriata","Marlierea excoriata","Mart.",NA,"Stehmann, JR","4111","2005","09","04","Brasil","Espírito Santo","Santa Teresa","Estação Biológica de Santa Lúcia","-40.539456","-19.982225","-40.539456","-19.982225","630","630","Árvore, ca. 7 m de altura; frutos vináceos.; Flroresta ombrófila densa. No sub-bosque da floresta.","BHCB018109",NA,NA,"Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,"2014","08","12",NA,NA,NA,NA,NA
"344","2020-12-11 11:39:17-03","UFMG","BHCB","174023","PreservedSpecimen","Plantae","Myrtaceae","Marlierea","excoriata","Marlierea excoriata","Mart.",NA,"Rossini, J; Bausen, E; Pizziolo, W","513","2003","09","02","Brasil","Espírito Santo","Santa Teresa",NA,"-40.6002998352051","-19.9356002807617",NA,NA,NA,NA,"Arvoreta 7m. Folha discolor, frutos imaturos verde claros, maduros vinho. Meia encosta.","BHCB019356",NA,NA,"Southern America",NA,NA,"Dicotyledon",NA,NA,"23813","auto","2011",NA,NA,NA,NA,NA,NA,NA
"345","2020-12-11 11:39:17-03","UFMG","BHCB","20529","PreservedSpecimen","Plantae","Myrtaceae","Marlierea","excoriata","Marlierea excoriata","Mart.",NA,"Silva, IA","s.n.","1982","12","15","Brasil","Espírito Santo","Linhares","C.V.R.D.","-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,"Dicotyledon",NA,NA,"48094","auto",NA,NA,NA,NA,NA,NA,NA,NA
"346","2020-12-11 11:39:17-03","UFMG","BHCB","174018","PreservedSpecimen","Plantae","Myrtaceae","Marlierea","excoriata","Marlierea excoriata","Mart.",NA,"Kollmann, L; Bausen, E; Pizziolo, W","1758","1999","02","02","Brasil","Espírito Santo","Santa Teresa","Dois Pinheiros","-40.6002998352051","-19.9356002807617",NA,NA,"650","650","Arbusto 4m. Flores brancas","BHCB019352",NA,NA,"Southern America",NA,NA,"Dicotyledon",NA,NA,"23813","auto","2011",NA,NA,NA,NA,NA,NA,NA
"347","2020-12-11 11:39:17-03","UFMG","BHCB","173993","PreservedSpecimen","Plantae","Myrtaceae","Marlierea","excoriata","Marlierea excoriata","Mart.",NA,"Kollmann, L; Kollmann, RL","6692","2004","06","10","Brasil","Espírito Santo","Castelo","Forno Grande.","-41.184700012207","-20.6035995483398",NA,NA,"1300","1300","Arvoreto 3m. Frutos verdes.","BHCB019327",NA,NA,"Southern America",NA,NA,"Dicotyledon",NA,NA,"23588","auto","2011",NA,NA,NA,NA,NA,NA,NA
"348","2020-12-11 11:39:17-03","UFMG","BHCB","173957","PreservedSpecimen","Plantae","Myrtaceae","Marlierea","excoriata","Marlierea excoriata","Mart.",NA,"Vervolet, RR; Pizziolo, W; Bausen, E","214","2002","04","30","Brasil","Espírito Santo","Santa Teresa","Nova Lombardia, Reserva Biológica Augusto Ruschi, Estrada João Neiva, final da Reserva, próximo a represa Tracomal.","-40.6002998352051","-19.9356002807617",NA,NA,NA,NA,"Árvore 5m de altura, tronco verde claro, frutos imaturos de cor verde claro, maduros vinho. Área de baixada, solo arenoso","BHCB019274",NA,NA,"Southern America",NA,NA,"Dicotyledon",NA,NA,"23813","auto","2011",NA,NA,NA,NA,NA,NA,NA
"349","2020-12-11 11:39:17-03","UFMG","BHCB","97124","PreservedSpecimen","Plantae","Myrtaceae","Marlierea","excoriata","Marlierea excoriata","Mart.",NA,"Ivanauskas, NM; Lorza, RF; Souza, D de; Lopes, B","5071","2004","01","29","Brasil","São Paulo","Cunha","Parque Estadual da Serra do Mar, Núcleo Cunha-Indaiá, Trilha do Rio Bonito, floresta ombrófila densa (SAD69, Zona 23).","-44.9599990844727","-23.0699996948242",NA,NA,NA,NA,"Árvore de 25m de altura e 110cm de perímetro à altura do peito.","BHCB010849","BHCB010849",NA,"Southern America",NA,NA,"Dicotyledon",NA,NA,"38855","auto","2005",NA,NA,NA,NA,NA,NA,NA
