"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","infraspecificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","preparationType","occurrenceRemarks","barcode","county","decimalLongitude","decimalLatitude","imagecode","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","relatedCatalogItem","individualCount","minimumElevationInMeters","maximumElevationInMeters","fieldNumber","previousCatalogNumber","typeStatus"
"98","2011-03-11 21:05:00-03","MO","MOBOT","2443966","PreservedSpecimen","Plantae",NA,NA,"Cabombaceae","Cabomba","caroliniana",NA,"Cabomba caroliniana","A. Gray","Arbo, M. M., //","Maria M. Arbo|M. Gabriela López|Aurelio Schinini|E. Flaschland|Romeo Carnevali","Arbo 8692","2000","11","1","South America","Argentina","Corrientes","Arroyo Carambola, entre el puerto de la Ea. San Nicolás y la laguna Paraná",NA,NA,NA,"San Miguel","-57.43333","-28.16666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"99","2012-05-09 05:09:00-03","MO","MOBOT","2443983","PreservedSpecimen","Plantae",NA,NA,"Cabombaceae","Cabomba","caroliniana",NA,"Cabomba caroliniana","A. Gray","Arbo, M. M., //","Maria M. Arbo|Aurelio Schinini|G.J. Seijo","Arbo 8499","1999","11","24","South America","Argentina","Corrientes","Laguna de Luna, costa occidental",NA,NA,NA,"Santo Tomé","-56.83722","-28.12777",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"100","2009-07-31 17:12:00-03","MO","MOBOT","2493584","PreservedSpecimen","Plantae",NA,NA,"Cabombaceae","Cabomba","caroliniana",NA,"Cabomba caroliniana","A. Gray","Schinini, A., //","Ricardo O. Vanni|Anita Radovancich|Aurelio Schinini","Vanni 2391","1991","2","27","South America","Paraguay","Boquerón","Laguna Yaraguí, 4 Km de Lolita. 59 Km S del desvío a Loma Plata, por ruta Trans-Chaco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"101","2010-11-13 05:21:00-02","MO","MOBOT","2518893","PreservedSpecimen","Plantae",NA,NA,"Cabombaceae","Cabomba","caroliniana",NA,"Cabomba caroliniana","A. Gray","Degen, R.","Fátima Mereles","Mereles H. 5810","1994","9","22","South America","Paraguay","Presidente Hayes","Est. Tinfunké",NA,NA,NA,NA,"-60.12972","-23.7575",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"102","2010-05-16 08:12:00-03","MO","MOBOT","3413547","PreservedSpecimen","Plantae",NA,NA,"Cabombaceae","Cabomba","caroliniana",NA,"Cabomba caroliniana","A. Gray","M. Orgaard","Aurelio Schinini","Schinini Cacace 6731","1973","6","18","South America","Paraguay","Cordillera","Altos, Cnia. Bernal Cué.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"103","2008-05-27 22:02:00-03","MO","MOBOT","745690","PreservedSpecimen","Plantae",NA,NA,"Cabombaceae","Cabomba","caroliniana",NA,"Cabomba caroliniana","A. Gray","M. Orgaard","Elsa M. Zardini|E. Velázquez","Zardini 17600","1990","1","7","South America","Paraguay","Paraguarí","Estero del Ypoá, 20 km W of Carapeguá, north of Pacheco. Inundated savanna.",NA,NA,NA,NA,"-57.41666","-25.78333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4",NA,NA,"244",NA,NA
"104","2011-03-26 10:26:00-03","MO","MOBOT","2195266","PreservedSpecimen","Plantae",NA,NA,"Cabombaceae","Cabomba","caroliniana","caroliniana","Cabomba caroliniana caroliniana",NA,NA,"Maria M. Arbo","Arbo 1337","1976","11","12","South America","Argentina","Corrientes","Esteros del Iberá, Lag. San Nicolas",NA,NA,NA,"Ituzaingó",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"105","2014-03-29 22:00:00-03","MO","MOBOT","2493595","PreservedSpecimen","Plantae",NA,NA,"Cabombaceae","Cabomba","caroliniana","caroliniana","Cabomba caroliniana caroliniana",NA,NA,"A.L. Woolston","Woolston 639","1956","1","23","South America","Paraguay","San Pedro","Col. Primavera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"106","2011-05-03 17:19:00-03","MO","MOBOT","2518574","PreservedSpecimen","Plantae",NA,NA,"Cabombaceae","Cabomba","caroliniana","caroliniana","Cabomba caroliniana caroliniana",NA,NA,"Cornelius Osten","Osten 3171","1894","12","22","South America","Uruguay",NA,"Mercedes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"107","2016-11-15 05:15:00-02","MO","MOBOT","3413569","PreservedSpecimen","Plantae",NA,NA,"Cabombaceae","Cabomba","caroliniana","caroliniana","Cabomba caroliniana caroliniana",NA,"M. Orgaard","Antonio C. Krapovickas","Krapovickas 29510","1976","2","22","South America","Argentina","Corrientes","Col. Carlos Pellegrini.",NA,NA,NA,"San Martín",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"108","2014-12-30 21:34:00-02","MO","MOBOT","3413587","PreservedSpecimen","Plantae",NA,NA,"Cabombaceae","Cabomba","caroliniana","caroliniana","Cabomba caroliniana caroliniana",NA,"M. Orgaard","Troels M. Pedersen","Pedersen 4462","1957","2","5","South America","Argentina","Corrientes","Estancia Santa Teresa. Abundant in the Santa Lucía, water 3-5 ft. deep.",NA,NA,NA,"Mburucuyá",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"109","2012-04-19 10:36:00-03","MO","MOBOT","3413599","PreservedSpecimen","Plantae",NA,NA,"Cabombaceae","Cabomba","caroliniana","caroliniana","Cabomba caroliniana caroliniana",NA,"M. Orgaard","E.L. Holmberg","Holmberg 10474","1938","5",NA,"South America","Argentina","Buenos Aires","Delta del Paraná, Barca Grande.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"110","2011-10-17 18:51:00-02","MO","MOBOT","3413624","PreservedSpecimen","Plantae",NA,NA,"Cabombaceae","Cabomba","caroliniana","caroliniana","Cabomba caroliniana caroliniana",NA,"M. Orgaard","Sara G. Tressens","Tressens 807","1977","12","13","South America","Argentina","Corrientes","11 Km NW de Santa Rosa.",NA,NA,NA,"Concepción",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"111","2014-01-19 18:02:00-02","MO","MOBOT","3413638","PreservedSpecimen","Plantae",NA,NA,"Cabombaceae","Cabomba","caroliniana","caroliniana","Cabomba caroliniana caroliniana",NA,NA,"Francisco J. Roldán","Roldán 1669","1991","9","3","South America","Colombia","Córdoba","Mun. Parisíma: Sistema cenagoso de Lorica, áreas invadidas por vegetación acuática,",NA,NA,NA,NA,"-75.73333","9.21666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6.00000000",NA,NA,NA,NA
"112","2014-01-19 18:02:00-02","MO","MOBOT","3413654","PreservedSpecimen","Plantae",NA,NA,"Cabombaceae","Cabomba","caroliniana","caroliniana","Cabomba caroliniana caroliniana",NA,NA,"Francisco J. Roldán","Roldán 1661","1991","9","3","South America","Colombia","Córdoba","Mun. Purisíma: Sistema cenagoso de Lorica, áreas invadidas por vegetación acuática,",NA,NA,NA,NA,"-75.73333","9.21666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6.00000000",NA,NA,NA,NA
"113","2009-07-10 17:58:00-03","MO","MOBOT","3413688","PreservedSpecimen","Plantae",NA,NA,"Cabombaceae","Cabomba","caroliniana","caroliniana","Cabomba caroliniana caroliniana",NA,"M. Orgaard","Troels M. Pedersen","Pedersen 920","1950","12","21","South America","Argentina","Corrientes","Estancia Santa Teresa",NA,NA,NA,"Mburucuyá",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"114","2011-03-06 15:29:00-03","MO","MOBOT","3413703","PreservedSpecimen","Plantae",NA,NA,"Cabombaceae","Cabomba","caroliniana","caroliniana","Cabomba caroliniana caroliniana",NA,"M. Orgaard","Aurelio Schinini|O. Ahumada|J. Irigoyen","Schinini Cacace 13099","1976","5","21","South America","Argentina","Corrientes","28 Km SE de Concepción, EA. El Tránsite, Aye. Carambo la.",NA,NA,NA,"Concepción",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"115","2008-05-27 22:02:00-03","MO","MOBOT","745699","PreservedSpecimen","Plantae",NA,NA,"Cabombaceae","Cabomba","caroliniana","caroliniana","Cabomba caroliniana caroliniana",NA,"M. Orgaard","Elsa M. Zardini|M. Velázquez","Zardini 18893","1990","2","10","South America","Paraguay","Central","Estero del Ypoá, 10 km SW of Nueva Italia, south of Cañada. Free floating.",NA,NA,NA,NA,"-57.46666","-25.33333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4",NA,NA,"284",NA,NA
"116","2011-10-12 12:48:00-03","MO","MOBOT","100420942","PreservedSpecimen","Plantae",NA,NA,"Cabombaceae","Cabomba","caroliniana","flavida","Cabomba caroliniana flavida","Ørgaard",NA,"B. Lüönd|W. Brücker","Lüönd 33.7","1981","11","24","South America","Argentina","Corrientes","Estero de las Maloyas, ± 20 km east of Corrientes, on Ruta 5.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA
"117","2010-06-18 17:08:00-03","MO","MOBOT","2250625","PreservedSpecimen","Plantae",NA,NA,"Cabombaceae","Cabomba","caroliniana","flavida","Cabomba caroliniana flavida","Ørgaard",NA,"Arturo E. Burkart|et al.","Burkart 27819","1970","5","2","South America","Argentina","Corrientes",NA,NA,NA,NA,"Mburucuyá",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"118","2015-10-29 16:34:00-02","MO","MOBOT","2442586","PreservedSpecimen","Plantae",NA,NA,"Cabombaceae","Cabomba","caroliniana","flavida","Cabomba caroliniana flavida","Ørgaard","M. Ørgaard","O. Ahumada|Aurelio Schinini|Sara G. Tressens","Ahumada 836","1977","2","26","South America","Argentina","Corrientes","Ruta Nac. 12, 47 km E de Itatí, (Ea. Santa Catalina).",NA,NA,NA,"Itatí",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,"Isotype"
"119","2010-05-16 08:12:00-03","MO","MOBOT","3413741","PreservedSpecimen","Plantae",NA,NA,"Cabombaceae","Cabomba","caroliniana","flavida","Cabomba caroliniana flavida","Ørgaard","M. Orgaard","Aurelio Schinini","Schinini Cacace 15378","1978","9","13","South America","Paraguay","Central","Areguá, Lago Ipacaraí",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"120","2008-05-27 22:02:00-03","MO","MOBOT","3413752","PreservedSpecimen","Plantae",NA,NA,"Cabombaceae","Cabomba","caroliniana","flavida","Cabomba caroliniana flavida","Ørgaard","M. Orgaard","Émile Hassler","Hassler 12451","1913",NA,NA,"South America","Paraguay","Central","In regione lacus Ypacaray.",NA,NA,NA,NA,"-57.35","-25.33",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"121","2008-05-27 22:02:00-03","MO","MOBOT","3413764","PreservedSpecimen","Plantae",NA,NA,"Cabombaceae","Cabomba","caroliniana","flavida","Cabomba caroliniana flavida","Ørgaard","M. Orgaard","Émile Hassler","Hassler 2120","1987",NA,NA,"South America","Paraguay","Central",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"122","2008-05-27 22:02:00-03","MO","MOBOT","745717","PreservedSpecimen","Plantae",NA,NA,"Cabombaceae","Cabomba","caroliniana","flavida","Cabomba caroliniana flavida","Ørgaard","M. Orgaard","Elsa M. Zardini|M. Velázquez","Zardini 18458","1990","1","27","South America","Paraguay","Central","Estero del Ypoá, 10 km SW of Nueva Italia, south of Cañada. Floating island.",NA,NA,NA,NA,"-57.46666","-25.33333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5",NA,NA,"270",NA,NA
"123","2008-05-27 22:02:00-03","MO","MOBOT","745724","PreservedSpecimen","Plantae",NA,NA,"Cabombaceae","Cabomba","caroliniana","flavida","Cabomba caroliniana flavida","Ørgaard","M. Orgaard","Elsa M. Zardini|R. Velázquez","Zardini 18772","1990","2","10","South America","Paraguay","Central","Estero del Ypoá, 15 km SW of Nueva Italia, Isla Guazú. Free floating.",NA,NA,NA,NA,"-57.55","-25.36666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4",NA,NA,"278",NA,NA
"124","2008-05-27 22:02:00-03","MO","MOBOT","745731","PreservedSpecimen","Plantae",NA,NA,"Cabombaceae","Cabomba","caroliniana","flavida","Cabomba caroliniana flavida","Ørgaard","Fdez. Casas (MA)","Elsa M. Zardini|P. Aquino","Zardini 33481","1992","11","5","South America","Paraguay","Central","Estero del Ypoá. Cerro Pé. Forest at base of Cerro.",NA,NA,NA,NA,"-57.45","-25.66666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4",NA,NA,"778",NA,NA
"125","2008-05-27 22:02:00-03","MO","MOBOT","745708","PreservedSpecimen","Plantae",NA,NA,"Cabombaceae","Cabomba","caroliniana","flavida","Cabomba caroliniana flavida","Ørgaard","M. Orgaard","Elsa M. Zardini|R. Velázquez","Zardini 18367","1990","1","27","South America","Paraguay","Paraguarí","Estero del Ypoá, 20 km W of Carapeguá, north of Pacheco. Free floating.",NA,NA,NA,NA,"-57.41666","-25.28333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4",NA,NA,"264",NA,NA
"126","2020-08-31 09:00:08-03","INPA","INPA","105631","S","Plantae","Dicotyledon Basal","Nymphaeales","Cabombaceae","Cabomba","caroliniana",NA,"Cabomba caroliniana","A.Gray","Abreu, LC de","Janssen, AS","535","1980","08","20","Southern America","Brasil","Amazonas","Humaitá, Lago permanente, 500 m ao Noroeste da BR 230, km 7.",NA,NA,"INPA0105631","Humaitá","-63.166667","-7.516667","INPA0105631 INPA0105631_e","-63.166667","-7.516667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"127","2020-08-31 09:00:08-03","INPA","INPA","213692","S","Plantae","Dicotyledon Basal","Nymphaeales","Cabombaceae","Cabomba","caroliniana","flavida","Cabomba caroliniana flavida","Argaard","Santos, JL dos","Ferreira, CAC","12400","2002","08","30","Southern America","Brasil","Roraima","Parque Nacional do Viruá, Parque Nacional do Viruá, km 7, próximo a entrada do Parque, lado esquerdo. Habitat: água. Solo arenoso.",NA,NA,"INPA0213692","Caracaraí","-60.997222","1.402222","INPA0213692 INPA0213692_e","-60.997222","1.402222","2003",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"128","2020-07-10 09:44:56-03","MBML","MBML-HERBARIO","50027",NA,"Plantae",NA,NA,"Cabombaceae","Cabomba","caroliniana",NA,"Cabomba caroliniana","A.Gray","M.L. Guedes/Jan.2015","M.L. Guedes; A. Medeiros e Alunos de Microbiologia","23100","2014","11","14",NA,"Brasil","Bahia","Chapada Diamantina, Marimbus",NA,"Aquática. Herbácea, rizomatosa. Folhas opostas, multipartidas, flutuantes. Flores solitárias, emersas, vistosas. Fruto esquizocarpo, com frutículos deiscentes","MBML050027","Andaraí","-41.3091","-12.763","MBML050027","41W18'32,76","12S45'46,8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"129","2020-06-15 15:31:06-03","UNESP-RC","HRCB","46061","PreservedSpecimen","Plantae",NA,NA,"Nymphaeaceae","Cabomba","caroliniana","caroliniana","Cabomba caroliniana caroliniana","var.","Pellegrini, M.O.O.","Pivetta","s.n.","1967","12","17",NA,"Brasil","Rio Grande do Sul","Granja Santo Isidoro",NA,"Erva submersa",NA,"Uruguaiana","-57.0882987976074","-29.7546997070312",NA,NA,NA,NA,NA,NA,"93142","auto",NA,NA,NA,NA,NA,NA,NA,NA
"130","2021-03-01 11:47:06-03","UFPE","UFP","44131","PreservedSpecimen","Plantae",NA,NA,"Cabombaceae","Cabomba","caroliniana",NA,"Cabomba caroliniana","A.Gray","Francisco, LV","Francisco, LV","1","2006","09","17",NA,"Brasil","Pernambuco",NA,NA,"Hábito submerso; fixa.","UFP044131","Recife","-34.8810997009277","-8.05389022827148",NA,NA,NA,"2006","09","17","18865","auto",NA,NA,NA,NA,NA,NA,NA,NA
"131","2020-09-12 05:00:02-03","US","US","2104780","PreservedSpecimen","Plantae",NA,"Nymphaeales","Nymphaeaceae (Cabombaceae)","Cabomba","australis",NA,"Cabomba australis","Speg.",NA,"R. Reitz","s.n.","1944","7","26","South America - Neotropics","Brazil","Santa Catarina",NA,NA,NA,"US01341591","Sombrio","-49.61669921875","-29.113899230957","US01341591_01",NA,NA,NA,NA,NA,"16515","auto","Dicotyledonae",NA,"1",NA,NA,NA,NA,NA
"132","2020-09-12 05:00:02-03","US","US","1420930","PreservedSpecimen","Plantae",NA,"Nymphaeales","Nymphaeaceae (Cabombaceae)","Cabomba","australis",NA,"Cabomba australis","Speg.",NA,"J. Miers","4083","1838","5","1","South America - Neotropics","Brazil","Rio de Janeiro",NA,NA,NA,"US01341590","Magé","-43.040599822998","-22.6527996063232","US01341590_01",NA,NA,NA,NA,NA,"20531","auto","Dicotyledonae",NA,"1",NA,NA,NA,NA,NA
"133","2019-10-29 10:07:30-03","UFPR","EFC","9364","PreservedSpecimen","Plantae",NA,NA,"Cabombaceae","Cabomba","caroliniana",NA,"Cabomba caroliniana","A.Gray","Borgo, M.","Borgo, M.; Silva, S.M.; Bornschein, M.R.","261","1998","12","16",NA,"Brasil","Paraná","Lagoa do Parado",NA,"Herbácea aquática submersa, flores róseas, frequente.","EFC009364","Guaratuba","-48.7209","-25.7532",NA,"-48.7209","-25.7532","1999","05","01",NA,NA,NA,NA,NA,"3","3",NA,NA,NA
"134","2019-11-13 11:17:17-03","USP","SPF","66933","PreservedSpecimen","Plantae",NA,NA,"Cabombaceae","Cabomba","caroliniana",NA,"Cabomba caroliniana","A.Gray","Francisco, LV","Schinini, A","8338","1974","03","08","Southern America","Argentina","Corrientes","Dep. San Miguel.",NA,NA,"SPF00066933",NA,NA,NA,"SPF00066933",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"135","2019-11-13 11:17:17-03","USP","SPF","85926","PreservedSpecimen","Plantae",NA,NA,"Cabombaceae","Cabomba","caroliniana",NA,"Cabomba caroliniana","A.Gray","Francisco, LV","Celi, J","112","1993","08","25",NA,"Equador","Sucumbíos","Reserva de Producción Faunística Cuyabeno, Mateococha. Orillas del lago.",NA,NA,"SPF00085926",NA,"-76.183333",NA,"SPF00085926","-76.183333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"136","2019-11-13 11:17:17-03","USP","SPF","16700","PreservedSpecimen","Plantae",NA,NA,"Cabombaceae","Cabomba","caroliniana",NA,"Cabomba caroliniana","A.Gray","Francisco, LV","Rossi, L","s.n.","1980","08",NA,NA,"Brasil","Mato Grosso","Estação Ecológica de Taiamã",NA,NA,"SPF00016700","Cáceres","-57.6789016723633","-16.0706005096436","SPF00016700",NA,NA,"2006","11",NA,"172193","auto",NA,NA,NA,NA,NA,NA,NA,NA
"137","2019-10-07 09:23:30-03","UEFS","HUEFS","202777","PreservedSpecimen","Plantae","Angiospermae","Nymphaeales","Cabombaceae","Cabomba","caroliniana",NA,"Cabomba caroliniana","A.Gray",NA,"Lima, C.T.","386","2010","11","13",NA,"Brasil","Bahia","Pantanal de Marimbus.",NA,NA,"HUEFS0202777","Andaraí","-41.309167","-12.763056","HUEFS0202777","41W18'33''","12S45'47''",NA,NA,NA,NA,NA,"Nymphaeanae",NA,NA,NA,NA,NA,NA,NA
"138","2019-10-07 09:23:30-03","UEFS","HUEFS","202622","PreservedSpecimen","Plantae","Angiospermae","Nymphaeales","Cabombaceae","Cabomba","caroliniana",NA,"Cabomba caroliniana","A.Gray",NA,"Lima, C.T.","214","2009","08","22",NA,"Brasil","Bahia","Chapada Diamantina. Pantanal de Marimbus.",NA,NA,"HUEFS0202622","Andaraí","-41.309167","-12.763056",NA,"41W18'33''","12S45'47''",NA,NA,NA,NA,NA,"Nymphaeanae",NA,NA,NA,NA,NA,NA,NA
"139","2019-10-07 09:23:30-03","UEFS","HUEFS","202740","PreservedSpecimen","Plantae","Angiospermae","Nymphaeales","Cabombaceae","Cabomba","caroliniana",NA,"Cabomba caroliniana","A.Gray",NA,"Lima, C.T.","340","2010","05","14",NA,"Brasil","Bahia","Chapada Diamantina, Pantanal de Marimbus.",NA,NA,"HUEFS0202740","Andaraí","-41.330833","-12.806944","HUEFS0202740","41W19'51''","12S48'25''",NA,NA,NA,NA,NA,"Nymphaeanae",NA,NA,NA,NA,NA,NA,NA
"140","2019-10-07 09:23:30-03","UEFS","HUEFS","32550","PreservedSpecimen","Plantae","Angiospermae","Nymphaeales","Cabombaceae","Cabomba","caroliniana","var. flavida","Cabomba caroliniana var. flavida","Ørgaard","M.O.O.Pellegrini","Arbo, M.M.","7105","1996","12","05",NA,"Argentina","Corrientes","Estancia Yatay Corá, 50 Km al NE de Chavarría, camino a Concepción; arroyo Garzal cerca del casco",NA,NA,"HUEFS0032550","Concepción","-58.220556","-29.661111","HUEFS0032550","58W13'14''","29S39'40''","2015","09",NA,NA,NA,"Nymphaeanae",NA,NA,NA,NA,NA,NA,NA
"141","2018-08-28 10:21:58-03","F","FMNH-SEEDPLANTS","V0307852F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Cabombaceae","Cabomba","australis",NA,"Cabomba australis",NA,NA,NA,NA,NA,NA,NA,"South America","Argentina",NA,NA,NA,NA,"V0307852F",NA,"-64.9208","-35.3869","V0307852F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"142","2018-08-28 10:22:19-03","F","FMNH-SEEDPLANTS","V0307856F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Cabombaceae","Cabomba","australis",NA,"Cabomba australis",NA,NA,NA,NA,NA,NA,NA,"South America","Argentina",NA,NA,NA,NA,"V0307856F",NA,"-64.9208","-35.3869","V0307856F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"143","2018-04-24 13:17:22-03","F","FMNH-SEEDPLANTS","V0356628F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Cabombaceae","Cabomba","australis",NA,"Cabomba australis",NA,"RRC ID Flag","F. Mereles","6812","1997","9","5","South America","Paraguay","Alto Paraguay",NA,NA,NA,"V0356628F",NA,"-58.75","-21","V0356628F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,"6812",NA,NA
"144","2018-04-24 13:17:22-03","F","FMNH-SEEDPLANTS","V0356629F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Cabombaceae","Cabomba","australis",NA,"Cabomba australis",NA,"RRC ID Flag","F. Mereles","6829","1997","9","6","South America","Paraguay","Alto Paraguay",NA,NA,NA,"V0356629F",NA,"-58.75","-21","V0356629F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,"6829",NA,NA
"145","2017-04-21 11:08:19-03","F","FMNH-SEEDPLANTS","V0356630F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Cabombaceae","Cabomba","australis",NA,"Cabomba australis",NA,"RRC ID Flag","F. Mereles","7076","1997","9","10","South America","Paraguay","Alto Paraguay",NA,NA,NA,"V0356630F",NA,"-58.75","-21","V0356630F_01 V0356630F_02",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,"7076",NA,NA
"146","2018-08-28 10:22:31-03","F","FMNH-SEEDPLANTS","V0307855F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Cabombaceae","Cabomba","caroliniana",NA,"Cabomba caroliniana",NA,NA,NA,NA,NA,NA,NA,"South America","Argentina",NA,NA,NA,NA,"V0307855F",NA,"-64.9208","-35.3869","V0307855F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"147","2018-04-24 13:17:11-03","F","FMNH-SEEDPLANTS","V0356632F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Cabombaceae","Cabomba","caroliniana",NA,"Cabomba caroliniana",NA,"RRC ID Flag","S. G. Tressens","3697","1989","3","24","South America","Argentina","Corrientes",NA,NA,NA,"V0356632F",NA,"-58","-29","V0356632F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,"3697",NA,NA
"148","2018-08-28 10:22:46-03","F","FMNH-SEEDPLANTS","V0307854F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Cabombaceae","Cabomba","caroliniana","caroliniana","Cabomba caroliniana caroliniana",NA,NA,NA,NA,NA,NA,NA,"South America","Argentina",NA,NA,NA,NA,"V0307854F",NA,"-64.9208","-35.3869","V0307854F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"149","2018-08-28 10:22:05-03","F","FMNH-SEEDPLANTS","V0307858F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Cabombaceae","Cabomba","caroliniana","caroliniana","Cabomba caroliniana caroliniana",NA,NA,NA,NA,NA,NA,NA,"South America","Argentina",NA,NA,NA,NA,"V0307858F",NA,"-64.9208","-35.3869","V0307858F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"150","2018-08-28 10:22:38-03","F","FMNH-SEEDPLANTS","V0307859F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Cabombaceae","Cabomba","caroliniana","caroliniana","Cabomba caroliniana caroliniana",NA,NA,NA,NA,NA,NA,NA,"South America","Argentina",NA,NA,NA,NA,"V0307859F",NA,"-64.9208","-35.3869","V0307859F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"151","2018-08-28 10:22:18-03","F","FMNH-SEEDPLANTS","V0307853F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Cabombaceae","Cabomba","caroliniana","flavida","Cabomba caroliniana flavida",NA,NA,NA,NA,NA,NA,NA,"South America","Argentina",NA,NA,NA,NA,"V0307853F",NA,"-64.9208","-35.3869","V0307853F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"152","2018-08-28 10:22:19-03","F","FMNH-SEEDPLANTS","V0307857F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Cabombaceae","Cabomba","caroliniana","flavida","Cabomba caroliniana flavida",NA,NA,NA,NA,NA,NA,NA,"South America","Argentina",NA,NA,NA,NA,"V0307857F",NA,"-64.9208","-35.3869","V0307857F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
