"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","scientificNameAuthorship","identifiedBy","imagecode","typeStatus","yearIdentified","verbatimLongitude","verbatimLatitude","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","individualCount","infraspecificEpithet"
"45","2020-02-08 10:28:38-03","NBC","NL-BOTANY","U.1765855","PreservedSpecimen","Plantae",NA,"Santalales","Santalaceae","Dendrophthora","tepuiana","Dendrophthora tepuiana","Steyermark JA; Carreño Espinoza V; Brewer-Carias C",NA,"1974","02","16","Southern America","Venezuela",NA,NA,"Estado Bolivar: Meseta del Jaua: Cerro Sarisarinama: Cumbre: porción Nor-este: quebrada baja en selva más alta de promedio de 15 - 20 metros de alto.","-64.222222","4.694444",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1765855 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1765855","(Steyerm.) Kuijt",NA,"NL-U1765855",NA,NA,"-64.222222","4.694444",NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"46","2020-02-08 10:28:38-03","NBC","NL-BOTANY","U.1765876","PreservedSpecimen","Plantae",NA,"Santalales","Santalaceae","Dendrophthora","tepuiana","Dendrophthora tepuiana","Stoffers AL; Görts-van Rijn ARA; Welle BJH ter; Bonsen KJ",NA,"1982","10","30","Southern America","Guyana",NA,NA,"near Mabura Hill sawmill, along logging road (under construction).","-58.633333","5.316667",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1765876 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1765876","(Steyerm.) Kuijt",NA,"NL-U1765876",NA,NA,"-58.633333","5.316667",NA,NA,NA,NA,"Magnoliopsidae","U 0234713",NA,NA,NA
"47","2020-02-08 10:28:38-03","NBC","NL-BOTANY","L.4312557","PreservedSpecimen","Plantae",NA,"Santalales","Santalaceae","Dendrophthora","warmingii","Dendrophthora warmingii","Prance GT; et al.",NA,"1977","11","05","Southern America","Brazil","Pará",NA,"Cachoeira de Curua; north slope of Serra Cachimbo.",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.4312557 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L4312557","(Eichler) Kuijt",NA,"NL-L4312557",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"48","2020-02-08 10:28:44-03","NBC","NL-BOTANY","L 0064863","PreservedSpecimen","Plantae",NA,"Santalales","Santalaceae","Phoradendron","mairaryense","Phoradendron mairaryense","Ule EHG",NA,"1909","11","01","Southern America","Brazil",NA,NA,"Serra de MairaryRio BrancoSurumu",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L%20%200064863 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L0064863","Ule",NA,"NL-L0064863","type",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","915114489",NA,NA,NA
"49","2020-02-08 10:28:50-03","NBC","NL-BOTANY","U.1768262","PreservedSpecimen","Plantae",NA,"Santalales","Santalaceae","Phoradendron","sulfuratum","Phoradendron sulfuratum","Wurdack JJ; Monachino JV",NA,"1955","12","26","Southern America","Venezuela",NA,NA,"Rio Parguaza, Estado Bolivar, Venezuela. In savanna just west of El Carmen ( about 50 rver km from mouth), elev. 110 m.",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1768262 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1768262","Rizzini",NA,"NL-U1768262",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"50","2020-02-08 10:28:50-03","NBC","NL-BOTANY","L.1653716","PreservedSpecimen","Plantae",NA,"Santalales","Santalaceae","Phoradendron","warmingii","Phoradendron warmingii","Brade AC",NA,"1940","08","30","Southern America","Brazil",NA,NA,"Estado do Rio de Janeiro - Flora da Ser - ra dos Órgãos, Pedra de S. João.",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1653716 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1653716","Eichler",NA,"NL-L1653716",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"51","2020-11-04 11:19:13-03","ESALQ","ESA","46410","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Santalaceae","Dendrophthora","warmingii","Dendrophthora warmingii","Souza, V.C.; Souza, J.P.; Scalon, V.R.; Duarte, A.R.","18486.0","1997","07","09",NA,"Brasil","Mato Grosso","Aripuanã","Estrada velha Aripuanã-Castanheira. Arredores da Serra Morena. Savana arborizada sobre solo arenoso","-59.2",NA,NA,NA,NA,"Hemiparasita sobre Miconia (V.C.Souza 18469); fruto s imaturos verdes","ESA046410","(Eichler) Kuijt","Caires, C.S.","ESA046410",NA,"2009","-59.2","-10,283,333",NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2020-11-04 11:19:13-03","ESALQ","ESA","106032","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Santalaceae","Dendrophthora","warmingii","Dendrophthora warmingii","Junqueira, D.I.",NA,"2007","11","22",NA,"Brasil","Goiás","Caldas Novas",NA,"-48.625","-17.74169921875",NA,NA,NA,NA,"ESA106032",NA,"Caires, C.S.","ESA106032",NA,"2009",NA,NA,NA,NA,"36612","auto",NA,NA,NA,NA,NA
"53","2020-11-04 11:19:13-03","ESALQ","ESA","61987","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Santalaceae","Dendrophthora","warmingii","Dendrophthora warmingii","Hatschbach, G. et al.","67485.0","1997","11","25",NA,"Brasil","Minas Gerais","Três Marias",NA,"-45.24169921875","-18.2063999176025",NA,NA,NA,NA,"ESA061987",NA,"Caires, C.S.","ESA061987",NA,"2009",NA,NA,NA,NA,"54667","auto",NA,NA,NA,NA,NA
"54","2020-11-04 11:19:13-03","ESALQ","ESA","101357","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Santalaceae","Dendrophthora","warmingii","Dendrophthora warmingii","Breier, T.B.","81.0","2002","05","20",NA,"Brasil","São Paulo","Cananéia",NA,"-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,"ESA101357",NA,"Caires, C.S.","ESA101357",NA,"2009",NA,NA,NA,NA,"37574","auto",NA,NA,NA,NA,NA
"55","2020-11-04 11:19:13-03","ESALQ","ESA","89490","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Santalaceae","Dendrophthora","warmingii","Dendrophthora warmingii","Paula-Souza, J.; Souza, V.C.; Ferrucci, M.S.; Duarte, A.R.; Rando, J.G.","3967.0","2005","01","16",NA,"Brasil","Goiás","Caiapônia","Estrada para Montividiu. Cerrado","-51.8102989196777","-16.9566993713379","715","715",NA,"Hemiparasita sobre Kielmeyera. Inflorescência amarelo-esverdeada","ESA089490","(Eichler) Kuijt","Caires, C.S.","ESA089490",NA,"2009","-51,769,167","-17,076,944",NA,NA,"77016","auto",NA,NA,NA,NA,NA
"56","2020-12-20 21:18:06-03","UFV","VIC","29635","PreservedSpecimen","Plantae",NA,NA,"Loranthaceae","Dendrophthora","warmingii","Dendrophthora warmingii","Valente, G.E.; Meira, Neto J A","1162","2003","04","15",NA,"Brasil","Minas Gerais","Paraopeba","FLONA de Paraopeba","-44.4042015075684","-19.2744007110596",NA,NA,NA,"Parasita sobre troco de Pera glabrata ( Schot) Poepp ex Baill.. Crescendo a pleno sol em cerrado, s.s. aberto, inflorescência verde amarela.","VIC029635","(Eichler) K",NA,NA,NA,NA,NA,NA,NA,NA,"26090","auto",NA,NA,NA,NA,NA
"57","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0048818","PreservedSpecimen","Plantae","Magnoliophyta","Santalales","Viscaceae","Dendrophthora","tepuiana","Dendrophthora tepuiana","G. Hatschbach; M. Hatschbach, E. Barbosa","67485","1997","11","25",NA,"Brazil","Minas Gerais",NA,"Rod. BR-040, 5km L de Três Marias (Mun. Três Marias)","-45.23273","-18.204704",NA,NA,NA,"Hemiparasita",NA,NA,"J. Kuijt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2021-04-07 11:48:33-03","UFMS","CGMS","66687","PreservedSpecimen","Plantae",NA,NA,"Santalaceae","Dendrophthora","warmingii","Dendrophthora warmingii","C.R. Stritar; L.S. Savala; T.D. Barbosa; A.L.B. Sartori","104","2017","10","24",NA,"Brasil","Mato Grosso do Sul","Costa Rica","Parque Estadual das Nascentes do Rio Taquari.","-53.3005556","-18.2358333","792","792",NA,"Flor amarela. Folhas suculentas. Forófito Qualea. Habitat: Cerrado aberto. Solo arenoso. Borda da trilha. Habito: Hemiparasita.","CGMS1099648","(Eichler) Kuijt","Greta A. Dettke",NA,NA,"2019","-53,3005556","-18,2358333",NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2021-04-07 11:48:33-03","UFMS","CGMS","11745","PreservedSpecimen","Plantae",NA,NA,"Santalaceae","Dendrophthora","warmingii","Dendrophthora warmingii","C.S. Caires; V.C. Mendes; C.L. Ramalho; C. Proença","42","2002","01","21",NA,"Brasil","Distrito Federal","Brasília","Vale do Amanhecer - Planaltina.","-47.65","-15.6833333","942","942",NA,"Inflorescências amarelas. Vochysisa pyramidalis 0043. Árvore em mata de galaeria.","CGMS1041074","(Eichler) Kuijt",NA,NA,NA,"2020","-47,65","-15,6833333",NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2021-04-07 11:48:33-03","UFMS","CGMS","11768","PreservedSpecimen","Plantae",NA,NA,"Santalaceae","Dendrophthora","warmingii","Dendrophthora warmingii","C.S. Caires; V.C. Mendes; C.L. Ramalho","32","2002","01","09",NA,"Brasil","Paraná","Planaltina","Fazenda Monjolo.","-47.7","-15.5333333","957","957",NA,"Inflorescência amarela. Frutos meio amarelados. Isolada próximo à córrego. Folhas arredondadas. Parasitando Vochysia piramidales (0033).","CGMS1041098","(Eichler) Kuijt",NA,NA,NA,"2020","-47,7","-15,5333333",NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2021-04-07 11:48:33-03","UFMS","CGMS","3834","PreservedSpecimen","Plantae",NA,NA,"Santalaceae","Dendrophthora","warmingii","Dendrophthora warmingii","J. Mendes","23","1991","05","17",NA,"Brasil","Mato Grosso do Sul","Campo Grande","Fazenda Santa Inês.","-54.6464004516602","-20.4428005218506",NA,NA,NA,"Inflorescência amarela. Parasita. Habitat: Maior ocorrência em tronco de Vochsiaceae. Habito: Herbáceo.","CGMS1011273","(Eichler) Kuijt","Greta A. Dettke",NA,NA,"2019",NA,NA,NA,NA,"161190","auto",NA,NA,NA,NA,NA
"62","2021-04-07 11:48:33-03","UFMS","CGMS","11746","PreservedSpecimen","Plantae",NA,NA,"Santalaceae","Phoradendron","virens","Phoradendron virens","C.S. Caires; V.C. Mendes","28","2001","11","27",NA,"Brasil","Distrito Federal","Brasília","Córrego Geriva (EPPR 005). Lago Norte. Centro-Oeste.","-47.8358333","-15.7283334","1024","1024",NA,"Flor amarela-alaranjada. Fruto amarelo-alaranjado. Parasita com folhas, caule e espigas amarelas. Parasitando Vochysia piramidales (0029).","CGMS1041075","Rizzini","C.S. Caires",NA,NA,"2002","-47,8358333","-15,7283334","11","27",NA,NA,NA,NA,NA,NA,NA
"63","2021-03-01 16:32:59-03","UNICAMP","UEC","9400","S","Plantae","Magnoliopsida",NA,"Loranthaceae","Dendrophthora","warmingii","Dendrophthora warmingii","Prance, GT; Silva, AS; Berg, CC; Henderson, AJ; Nelson, BW; Balick, MJ; Bahia, RP","24856","1977","11","05",NA,"Brazil","Pará",NA,"Serra do cachimbo, Br 163, Cuiabá-Santarém Highway.",NA,NA,NA,NA,NA,"Cachoeira de Curua; north slope of Serra cachimbo, 300m alt.&nf;Rocky terrain around falls.&nf;Parasite; fruit pale yellow.","UEC014967","(Eichler) Kuijt","Caires, CS","UEC014967",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2019-08-20 10:16:59-03","UNICAMP","UEC","9346","S","Plantae","Magnoliopsida",NA,"Loranthaceae","Dendrophthora","warmingii","Dendrophthora warmingii","Gibbs, PE; Leitão Filho, HF","5648","1977","08","12",NA,"Brazil","São Paulo","Ubatuba","Ca.15 Km. N de Ubatuba. Estação Experimental do Instituto Agronômico. Mata Atlântica da serra do Mar.&nf;Parasita.","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,"UEC014966","(Eichler) Kuijt","Caires, CS","UEC014966",NA,NA,NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA
"65","2021-03-16 17:54:55-03","UCS","HUCS","26434","PreservedSpecimen","Plantae","Angiospermae","Santalales","Santalaceae","Dendrophthora","tepuiana","Dendrophthora tepuiana","Hatschbach, G.","78644","2004","11","27",NA,"Brasil","Bahia","Macaúbas","Vaca Mansa","-42.698600769043","-13.0193996429443",NA,NA,NA,"hemiparasita; caatinga",NA,"(Steyerm.) Kuijt","Kuijt, J.",NA,NA,"2005",NA,NA,NA,NA,"71420","auto",NA,NA,NA,NA,NA
"66","2020-03-21 15:33:03-03","UTFPR","HCF","30906","S","Plantae",NA,NA,"Santalaceae","Dendrophthora","warmingii","Dendrophthora warmingii","B.T.P.M. Goes","383","2019","05","07",NA,"Brasil","GO","Nova Roma","Estação Ecológica da Chapada de Nova","-47.050556","-13.895556","1179","1179",NA,"hemiparasita com casca lisa verde-ferrugíneo. Folhas crassas concolores. Inflorescência amarela. Sobre Vochysia. Solo pedregoso. Cerrado rupestre.",NA,"(Eichler) Kuijt","G.A. Dettke",NA,NA,"2020","47°03'02 W","13°53'44 S","03","16",NA,NA,NA,NA,NA,NA,NA
"67","2020-12-21 16:31:53-03","MBM","MBM","300869","PreservedSpecimen","Plantae",NA,NA,"Loranthaceae","Dendrophthora","tepuiana","Dendrophthora tepuiana","Hatschbach, G.; Hatschbach, M.; Barboza, E.; Hatschbach, M.; Barboza, E.","78644","2004","11","27","Southern America","Brazil","Bahia","Macaúbas","Vaca Mansa","-42.698600769043","-13.0193996429443",NA,NA,NA,NA,"MBM300869","(Steyerm.) Kuijt","Kuijt, J.","MBM300869",NA,NA,NA,NA,NA,NA,"71420","auto",NA,NA,NA,NA,NA
"68","2020-12-21 16:31:53-03","MBM","MBM","213403","PreservedSpecimen","Plantae",NA,NA,"Loranthaceae","Dendrophthora","tepuiana","Dendrophthora tepuiana","Hatschbach, G.; Schinini, A.; Barboza, E.; Schinini, A.; Barboza, E.","66702",NA,NA,NA,"Southern America","Brazil","Mato Grosso","Chapada dos Guimarães","Córrego Congonhas","-55.749698638916","-15.460599899292",NA,NA,NA,NA,"MBM213403","(Steyerm.) Kuijt","Kuijt, J.","MBM213403",NA,NA,NA,NA,NA,NA,"107042","auto",NA,NA,NA,NA,NA
"69","2020-12-21 16:31:53-03","MBM","MBM","227369","PreservedSpecimen","Plantae",NA,NA,"Loranthaceae","Dendrophthora","tepuiana","Dendrophthora tepuiana","Hatschbach, G.; Hatschbach, M.; Barboza, E.; Hatschbach, M.; Barboza, E.","67882",NA,NA,NA,"Southern America","Brazil","Bahia","Rio de Contas","Estrada para o Pico das Almas, próximo da Fazenda Bromadinho","-41.8114013671875","-13.5789003372192",NA,NA,NA,NA,"MBM227369","(Steyerm.) Kuijt","Kuijt, J.","MBM227369",NA,NA,NA,NA,NA,NA,"49773","auto",NA,NA,NA,NA,NA
"70","2020-12-21 16:31:53-03","MBM","MBM","199147","PreservedSpecimen","Plantae",NA,NA,"Loranthaceae","Dendrophthora","tepuiana","Dendrophthora tepuiana","Lobardi, J.A.","902",NA,NA,NA,"Southern America","Brazil","Minas Gerais","São José da Barra","Furnas","-46.3114013671875","-20.7180995941162",NA,NA,NA,NA,"MBM199147","(Steyerm.) Kuijt","Kuijt, J.","MBM199147",NA,NA,NA,NA,NA,NA,"18099","auto",NA,NA,NA,NA,NA
"71","2020-12-21 16:31:53-03","MBM","MBM","217938","PreservedSpecimen","Plantae",NA,NA,"Loranthaceae","Dendrophthora","tepuiana","Dendrophthora tepuiana","Hatschbach, G.; Hatschbach, M.; Barboza, E.; Hatschbach, M.; Barboza, E.","67485",NA,NA,NA,"Southern America","Brazil","Minas Gerais","Três Marias","Rod. BR-040, 5km L de Três Marias","-45.24169921875","-18.2063999176025",NA,NA,NA,NA,"MBM217938","(Steyerm.) Kuijt","Kuijt, J.","MBM217938",NA,NA,NA,NA,NA,NA,"54667","auto",NA,NA,NA,NA,NA
"72","2020-12-21 16:31:53-03","MBM","MBM","219676","PreservedSpecimen","Plantae",NA,NA,"Loranthaceae","Dendrophthora","warmingii","Dendrophthora warmingii","Guedes, M.L.; et al.; et al.","5462","1997","11","08","Southern America","Brazil","Bahia","Palmeiras",NA,"-41.5588989257812","-12.5289001464844",NA,NA,NA,"Cerrado, areno-argiloso, Hemiepífita, lenhosa. Folhas crassas. Inflorescência esverdeada. Ocasional","MBM219676","(Eichler) Kuijt","Caires, C.S.","MBM219676",NA,"2010",NA,NA,"10","25","20767","auto",NA,NA,NA,NA,NA
"73","2020-12-21 16:31:53-03","MBM","MBM","200513","PreservedSpecimen","Plantae",NA,NA,"Loranthaceae","Dendrophthora","warmingii","Dendrophthora warmingii","Pietrobom da Silva, M.R.; et al.; et al.","2408","1995","08","02","Southern America","Brazil","Goiás","Aporé","Rodovia Aporé-Serranópolis. Rio Correntes","-51.926399230957","-18.9652996063232","650","650",NA,"Margem da cachoeira. Hemiparasita","MBM200513","(Eichler) Kuijt","Caires, C.S.","MBM200513",NA,"2010",NA,NA,"10","25","65990","auto",NA,NA,NA,NA,NA
"74","2020-12-21 16:31:55-03","MBM","MBM","265821","PreservedSpecimen","Plantae",NA,NA,"Loranthaceae","Phoradendron","orbiculare","Phoradendron orbiculare","Gottsberger, I.S.","2155","1971","09","30","Southern America","Brazil","São Paulo","Botucatu","Botucatu","-48.439998626709","-22.8799991607666",NA,NA,NA,NA,"MBM265821","Rizz.","Rizzini, C.T.","MBM265821",NA,NA,NA,NA,NA,NA,"40412","auto",NA,NA,NA,NA,NA
"75","2020-12-21 16:31:57-03","MBM","MBM","239347","PreservedSpecimen","Plantae",NA,NA,"Loranthaceae","Phoradendron","sulfuratum","Phoradendron sulfuratum","Hatschbach, G.; Hatschbach, M.; Silva, J.M.; Hatschbach, M.; Silva, J.M.","69090",NA,NA,NA,"Southern America","Brazil","Espírito Santo","São Bento de Urânia","Estrada São Bento de Urânia - Alfredo chaves",NA,NA,NA,NA,NA,NA,"MBM239347","Rizz.","Kuijt, J.","MBM239347",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2020-12-21 16:31:57-03","MBM","MBM","167660","PreservedSpecimen","Plantae",NA,NA,"Loranthaceae","Phoradendron","sulfuratum","Phoradendron sulfuratum","Harley, R.M.; et al.; et al.","25650",NA,NA,NA,"Southern America","Brazil","Bahia","Rio de Contas","Estrada para o poviado Mato Grosso, 9km N da cidade","-41.8114013671875","-13.5789003372192",NA,NA,NA,NA,"MBM167660","Rizz.","Stannard, B.","MBM167660",NA,NA,NA,NA,NA,NA,"49773","auto",NA,NA,NA,NA,NA
"77","2020-12-21 16:31:57-03","MBM","MBM","33125","PreservedSpecimen","Plantae",NA,NA,"Loranthaceae","Phoradendron","warmingii","Phoradendron warmingii","Hatschbach, G.","35093",NA,NA,NA,"Southern America","Brazil","Goiás","Jataí","Rod. BR-060","-51.7144012451172","-17.8813991546631",NA,NA,NA,NA,"MBM033125","Eichl.","Kuijt, J.","MBM033125",NA,NA,NA,NA,NA,NA,"75073","auto",NA,NA,NA,NA,NA
"78","2020-12-21 16:31:57-03","MBM","MBM","29466","PreservedSpecimen","Plantae",NA,NA,"Loranthaceae","Phoradendron","warmingii","Phoradendron warmingii","Rizzini, C.T.","514",NA,NA,NA,"Southern America","Brazil","Rio de Janeiro",NA,"Serra dos Órgãos, PNSO, km 7",NA,NA,NA,NA,NA,NA,"MBM029466","Eichl.","Rizzini, C.T.","MBM029466",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","2019-08-15 09:03:46-03","UESC","UESC","8870","S","Plantae","Angiospermae","Florideophycidae","Loranthaceae","Dendrophthora","warmingii","Dendrophthora warmingii","Bautista, H.P.","3307","2001","07","05",NA,"Brasil","Bahia","Érico Cardoso",NA,"-42.1425","-13.281111","1099","1099",NA,"Hemiparasita de Vochysia.","UESC0008870","(Eichler) Kuijt","C.S. Caires",NA,NA,"2009","42W8'33''","13S16'52''","03",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"80","2019-07-24 17:59:08-03","MNHN","RECOLNAT_MNHN_P","P00756423","PreservedSpecimen",NA,NA,NA,"Santalaceae","Phoradendron","warmingii","Phoradendron warmingii","Glaziou, A.",NA,"1870","4","2",NA,"Brésil",NA,NA,"(Rio Jan.) Aux Orgues",NA,NA,"1400",NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00756423' target='other'> <mi>dwc_moreinfo</mi></a>","P00756423","Eichler","Kuijt","P00756423_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4012",NA,NA
"81","2015-09-29 03:17:44-03","MNHN","RECOLNAT_MNHN_P","P00756424","PreservedSpecimen",NA,NA,NA,"Santalaceae","Phoradendron","warmingii","Phoradendron warmingii","Glaziou, A.",NA,"1870","4","2",NA,"Brésil",NA,NA,"(Rio Jan.) Aux Orgues",NA,NA,"1400",NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00756424' target='other'> <mi>dwc_moreinfo</mi></a>","P00756424","Eichler","Kuijt","P00756424_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4012",NA,NA
"82","2020-10-01 14:24:46-03","JBB","HEPH","16956","S","Plantae","Dicotyledon","Santalales","Santalaceae","Dendrophthora","warmingii","Dendrophthora warmingii","Hatschbach, G; Guimarães, O","35093","1983","08","06","Southern America","Brasil","Goiás","Jataí","BR 060","-51.7144012451172","-17.8813991546631",NA,NA,NA,NA,NA,"(Eichler) Kuijt","Caires, CS",NA,NA,"2008",NA,NA,"11","05","75073","auto",NA,NA,NA,NA,NA
"83","2020-10-01 14:24:46-03","JBB","HEPH","19033","S","Plantae","Dicotyledon","Santalales","Santalaceae","Phoradendron","virens","Phoradendron virens","Caires, CS; Mendes, VC; Soares-Silva, LH; Mecenas, VV","258","2002","11","05","Southern America","Brasil","Distrito Federal","Sobradinho","APA da Cafuringa Fazenda Palestina no Salto do Rio do Sal","-48.166667","-15.5",NA,NA,NA,"Planta dourada esverdeada, parasitando Miconia ferruginata DC.",NA,"Rizzini","Caires, CS",NA,NA,"2002","-48.166667","-15.5","11",NA,NA,NA,NA,NA,NA,NA,NA
"84","2020-10-01 14:24:46-03","JBB","HEPH","1727","S","Plantae","Dicotyledon","Santalales","Santalaceae","Phoradendron","virens","Phoradendron virens","Ferreira, MB","1359","1972","04","24","Southern America","Brasil","Distrito Federal","Gama",NA,NA,NA,NA,NA,NA,"Com folhas muito crassas",NA,"Rizzini","Caires, CS",NA,NA,"2003",NA,NA,"04","23",NA,NA,NA,NA,NA,NA,NA
"85","2020-10-01 14:24:46-03","JBB","HEPH","18988","S","Plantae","Dicotyledon","Santalales","Santalaceae","Phoradendron","virens","Phoradendron virens","Caires, CS; Mendes, VC","28","2001","11","27","Southern America","Brasil","Distrito Federal","Brasília","Lago Norte ponte sobre o Córrego Gerivá","-47.833333","-15.716667","1020","1020",NA,"Folhas crassas arredondadas amarelas, inflorescencia da mesma cor diferenca nas flores. Parasitando Vochysia pyramidalis",NA,"Rizzini","Caires, CS",NA,NA,"2001","-47.833333","-15.716667","11","27",NA,NA,NA,NA,NA,NA,NA
"86","2020-10-01 14:24:46-03","JBB","HEPH","18989","S","Plantae","Dicotyledon","Santalales","Santalaceae","Phoradendron","virens","Phoradendron virens","Caires, CS; Mendes, VC; Ramalho, CL","32","2002","01","09","Southern America","Brasil","Distrito Federal","Brasília","Fazenda Monjolo","-47.7","-15.533333","957","957",NA,"Folhas arredondadas. Parasitando Vochysia pyramidalis",NA,"Rizzini","Caires, CS",NA,NA,"2002","-47.7","-15.533333","01",NA,NA,NA,NA,NA,NA,NA,NA
"87","2020-10-01 14:24:46-03","JBB","HEPH","18991","S","Plantae","Dicotyledon","Santalales","Santalaceae","Phoradendron","virens","Phoradendron virens","Caires, CS; Mendes, VC; Ramalho, CL","72","2002","03","22","Southern America","Brasil","Distrito Federal","Brasília","DF 170 beira da estrada vale com Córregos","-47.9","-15.583333","891","891",NA,"Folhas amarelas orbiculares. Parasitando Vochysia pyramidalis Mart.",NA,"Rizzini","Caires, CS",NA,NA,"2002","-47.9","-15.583333","03",NA,NA,NA,NA,NA,NA,NA,NA
"88","2020-10-01 14:24:46-03","JBB","HEPH","19009","S","Plantae","Dicotyledon","Santalales","Santalaceae","Phoradendron","virens","Phoradendron virens","Caires, CS; Mendes, VC","140","2002","04","11","Southern America","Brasil","Distrito Federal","Brasília","DF 250 Planaltina estrada para o Lago Norte próximo a ponte do Rio São Bartolomeu","-47.666667","-15.733333","1050","1050",NA,"Folhas orbiculares amarelas crassas, nervuras pouco evidentes, parasitando Vochysia pyramidalis Mart",NA,"Rizzini","Caires, CS",NA,NA,"2002","-47.666667","-15.733333","04",NA,NA,NA,NA,NA,NA,NA,NA
"89","2020-10-01 14:24:46-03","JBB","HEPH","19034","S","Plantae","Dicotyledon","Santalales","Santalaceae","Phoradendron","virens","Phoradendron virens","Caires, CS; Mendes, VC; Ramalho, CL","252","2002","10","22","Southern America","Brasil","Distrito Federal","Brasília","Chácara Oriente","-48.233333","-15.916667",NA,NA,NA,"Planta verde amarelada parasitando Vochysia pyramidalis Mart.",NA,"Rizzini","Caires, CS",NA,NA,"2002","-48.233333","-15.916667","10",NA,NA,NA,NA,NA,NA,NA,NA
"90","2020-10-01 14:24:46-03","JBB","HEPH","3762","S","Plantae","Dicotyledon","Santalales","Santalaceae","Phoradendron","virens","Phoradendron virens","Alves, MA","276","1984","01","04","Southern America","Brasil","Distrito Federal","Brasília","Estação Ecológica do Jardim Botânico de Brasília","-47.85","-15.866667","1025","1150",NA,"Sob Vochysia sp",NA,"Rizzini","Caires, CS",NA,NA,"2003","-47.85","-15.866667","04","23",NA,NA,NA,NA,NA,NA,NA
"91","2020-10-01 14:24:46-03","JBB","HEPH","18990","S","Plantae","Dicotyledon","Santalales","Santalaceae","Phoradendron","virens","Phoradendron virens","Caires, CS; Mendes, VC; Ramalho, CL; Proença, CEB","42","2002","01","21","Southern America","Brasil","Distrito Federal","Planaltina","Vale do Amanhecer","-47.647669","-15.674214","942","942",NA,"Folhas amarelas. Parasitando Vochysia pyramidalis Mart.",NA,"Rizzini","Caires, CS",NA,NA,"2002","-47.647669","-15.674214","01",NA,NA,NA,NA,NA,NA,NA,NA
