"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","infraspecificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","typeStatus","individualCount","sex"
"290","2020-12-11 11:36:31-03","UFMG","BHCB","68548","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Stryphnodendron","polyphyllum",NA,"Stryphnodendron polyphyllum","Mart.",NA,"Lemos, JP","s.n.","2002","01","10","Southern America","Brasil","Minas Gerais","Barão de Cocais","Pilha do Cavalo. Mina Brucutu - CVRD.",NA,"-19.885556",NA,NA,NA,"Coletado em canga couraçada.",NA,NA,NA,NA,NA,"-19.885556",NA,NA,NA,NA,NA,NA,NA,NA,NA
"291","2020-12-11 11:36:31-03","UFMG","BHCB","45728","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Stryphnodendron","polyphyllum",NA,"Stryphnodendron polyphyllum","Mart.",NA,"Lombardi, JA","2547","1999","03","03","Southern America","Brasil","Minas Gerais","Marliéria","Estrada restaurante-laboratório, perto laboratório. Margem de mata atlântica.","-42.616667","-19.766667",NA,NA,NA,"Árvore, ca. 4,0m. Inflorescências vinosas.",NA,NA,NA,NA,"-42.616667","-19.766667",NA,NA,NA,NA,NA,NA,NA,NA,NA
"292","2020-12-11 11:36:31-03","UFMG","BHCB","46494","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Stryphnodendron","polyphyllum",NA,"Stryphnodendron polyphyllum","Mart.",NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"293","2020-12-11 11:36:31-03","UFMG","BHCB","23981","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Stryphnodendron","polyphyllum",NA,"Stryphnodendron polyphyllum","Mart.",NA,NA,"s.n.",NA,NA,NA,"Southern America","Brasil","Minas Gerais","Caratinga",NA,"-42.1391983032227","-19.7896995544434",NA,NA,NA,NA,NA,NA,"49886","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"294","2020-12-11 11:36:31-03","UFMG","BHCB","65735","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Stryphnodendron","polyphyllum",NA,"Stryphnodendron polyphyllum","Mart.",NA,"Barreto, HLM","6394",NA,NA,NA,"Southern America","Brasil","Minas Gerais","Santa Bárbara",NA,"-43.4152984619141","-19.959400177002",NA,NA,NA,NA,NA,NA,"33136","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"295","2020-12-11 11:36:31-03","UFMG","BHCB","57105","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Stryphnodendron","polyphyllum",NA,"Stryphnodendron polyphyllum","Mart.",NA,"Salino, A; Morais, PO","5983","2000","09","26","Southern America","Brasil","Minas Gerais","Miradouro","Córrego Alegre.","-42.3424987792969","-20.8906002044678",NA,NA,NA,"Árvore com 7m de altura, folhas cartáceas e inflorescências avermelhadas.",NA,NA,"20127","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"296","2020-12-11 11:36:31-03","UFMG","BHCB","41848","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Stryphnodendron","polyphyllum",NA,"Stryphnodendron polyphyllum","Mart.",NA,NA,"s.n.",NA,NA,NA,"Southern America","Brasil","Minas Gerais","Santa Bárbara","EPDA Peti - CEMIG","-43.4152984619141","-19.959400177002",NA,NA,NA,NA,NA,NA,"33136","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"297","2020-12-11 11:36:31-03","UFMG","BHCB","23746","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Stryphnodendron","polyphyllum",NA,"Stryphnodendron polyphyllum","Mart.",NA,NA,"s.n.",NA,NA,NA,"Southern America","Brasil","Minas Gerais","São Gonçalo do Rio Abaixo","EPDA Peti - CEMIG","-43.3622016906738","-19.826099395752",NA,NA,NA,NA,NA,NA,"17525","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"298","2020-12-11 11:36:31-03","UFMG","BHCB","10217","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Stryphnodendron","polyphyllum",NA,"Stryphnodendron polyphyllum","Mart.",NA,"Andrade, IR; Costa, LVC","141","1987","07","07","Southern America","Brasil","Minas Gerais","Caratinga","Estação Biológica de Caratinga","-42.1391983032227","-19.7896995544434",NA,NA,NA,NA,NA,NA,"49886","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"299","2020-12-11 11:36:31-03","UFMG","BHCB","38186","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Stryphnodendron","polyphyllum",NA,"Stryphnodendron polyphyllum","Mart.",NA,NA,"s.n.",NA,NA,NA,"Southern America","Brasil","Minas Gerais","Caratinga","Estação Biológica de Caratinga","-42.1391983032227","-19.7896995544434",NA,NA,NA,NA,NA,NA,"49886","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"300","2020-12-11 11:36:31-03","UFMG","BHCB","7183","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Stryphnodendron","polyphyllum",NA,"Stryphnodendron polyphyllum","Mart.",NA,"Lopes, MA; et al.","321","1984","04","23","Southern America","Brasil","Minas Gerais","Caratinga","Estação Biológica de Caratinga.","-42.1391983032227","-19.7896995544434",NA,NA,NA,"Mata atlântica;arbóreo;flores cor de vinho;",NA,NA,"49886","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"301","2020-12-11 11:36:31-03","UFMG","BHCB","6507","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Stryphnodendron","polyphyllum",NA,"Stryphnodendron polyphyllum","Mart.",NA,"Lopes, MA; et al.","321","1984","04","23","Southern America","Brasil","Minas Gerais","Caratinga","Estação Biológica de Caratinga.","-42.1391983032227","-19.7896995544434",NA,NA,NA,"Mata atlântica;arbóreo;flores cor de vinho;",NA,NA,"49886","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"302","2020-12-11 11:36:31-03","UFMG","BHCB","19124","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Stryphnodendron","polyphyllum",NA,"Stryphnodendron polyphyllum","Mart.",NA,"Mendonça Filho, CV","115",NA,NA,NA,"Southern America","Brasil","Minas Gerais","Caratinga","Estação Biológica de Caratinga.","-42.1391983032227","-19.7896995544434",NA,NA,NA,NA,NA,NA,"49886","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"303","2020-12-11 11:36:31-03","UFMG","BHCB","19122","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Stryphnodendron","polyphyllum",NA,"Stryphnodendron polyphyllum","Mart.",NA,"Mendonça Filho, CV","140",NA,NA,NA,"Southern America","Brasil","Minas Gerais","Caratinga","Estação Biológica de Caratinga.","-42.1391983032227","-19.7896995544434",NA,NA,NA,NA,NA,NA,"49886","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"304","2020-12-11 11:36:31-03","UFMG","BHCB","78214","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Stryphnodendron","polyphyllum",NA,"Stryphnodendron polyphyllum","Mart.",NA,"Couto, FR","198","2003","02","14","Southern America","Brasil","Minas Gerais","Caratinga","Estação Biológica de Caratinga. Mata do Jaó.","-42.1391983032227","-19.7896995544434",NA,NA,NA,"Mata Atlântica. PJ 418. Barbatimão. Arbóreo",NA,NA,"49886","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"305","2020-12-11 11:36:31-03","UFMG","BHCB","23764","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Stryphnodendron","polyphyllum",NA,"Stryphnodendron polyphyllum","Mart.",NA,NA,"s.n.",NA,NA,NA,"Southern America","Brasil","Minas Gerais","Caratinga","Fazenda Montes Claros","-42.1391983032227","-19.7896995544434",NA,NA,NA,NA,NA,NA,"49886","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"306","2020-12-11 11:36:31-03","UFMG","BHCB","99004","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Stryphnodendron","polyphyllum",NA,"Stryphnodendron polyphyllum","Mart.",NA,"Tameirão Neto, E","4210","2004","10","04","Southern America","Brasil","Minas Gerais","Juramento","Fazenda Tamanduá - Plantar MG 15.","-43.5868988037109","-16.8481006622314",NA,NA,NA,"Floresta semidecidual, arbóreo",NA,NA,"19357","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"307","2020-12-11 11:36:31-03","UFMG","BHCB","201755","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Stryphnodendron","polyphyllum",NA,"Stryphnodendron polyphyllum","Mart.",NA,"Souza, VC de; Miyagi, PH; Souza, JP","8366","1995","03","12","Southern America","Brasil","Minas Gerais","Santo Antônio do Itambé","Início da estrada para o pico do Itambé","-43.3067016601562","-18.465799331665","800","800",NA,"Arbusto, ca. 3m de altura, flores vinho; Beira da estrada","BHCB201755","BHCB201755","19014","auto",NA,NA,"1997",NA,NA,NA,NA,NA,NA,NA,NA
"308","2020-12-11 11:36:31-03","UFMG","BHCB","34894","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Stryphnodendron","polyphyllum",NA,"Stryphnodendron polyphyllum","Mart.",NA,"Teixeira, EM","s.n.","1993","06","02","Southern America","Brasil","Minas Gerais","Cataguases","Mata atlântica secundária.","-42.6967010498047","-21.3892002105713",NA,NA,NA,"Arbustivo.",NA,NA,"21268","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"309","2020-12-11 11:36:31-03","UFMG","BHCB","16972","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Stryphnodendron","polyphyllum",NA,"Stryphnodendron polyphyllum","Mart.",NA,"Souza, HC; et al.","s.n.","1989","06","22","Southern America","Brasil","Minas Gerais","Rio Piracicaba","Mineração Morro Agudo.","-43.1741981506348","-19.92919921875",NA,NA,NA,NA,NA,NA,"17919","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"310","2020-12-11 11:36:31-03","UFMG","BHCB","28268","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Stryphnodendron","polyphyllum",NA,"Stryphnodendron polyphyllum","Mart.",NA,NA,"s.n.",NA,NA,NA,"Southern America","Brasil","Minas Gerais","Marliéria","Parque Florestal Estadual do Rio Doce","-42.7322006225586","-19.7122001647949",NA,NA,NA,NA,NA,NA,"28215","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"311","2020-12-11 11:36:31-03","UFMG","BHCB","32039","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Stryphnodendron","polyphyllum",NA,"Stryphnodendron polyphyllum","Mart.",NA,NA,"s.n.",NA,NA,NA,"Southern America","Brasil","Minas Gerais","Itabirito","Pico do Itabirito","-43.801399230957","-20.2532997131348",NA,NA,NA,NA,NA,NA,"20553","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"312","2020-12-11 11:36:31-03","UFMG","BHCB","41189","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Stryphnodendron","polyphyllum",NA,"Stryphnodendron polyphyllum","Mart.",NA,NA,"s.n.",NA,NA,NA,"Southern America","Brasil","Minas Gerais","Muriaé","Rio Glória.","-42.3664016723633","-21.1305999755859",NA,NA,NA,NA,NA,NA,"32715","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"313","2020-12-11 11:36:31-03","UFMG","BHCB","188186","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Stryphnodendron","polyphyllum",NA,"Stryphnodendron polyphyllum","Mart.",NA,"Pena, FSR","s.n.","2015","01","07","Southern America","Brasil","Minas Gerais","Ouro Preto","Santo Antônio do Leite, Barragem de Rejeitos Forquilha VI","-43.5080986022949","-20.2875003814697",NA,NA,NA,"Coleta realizada entre os dias 7 a 22.; Arbórea. Folhas discolores.","BHCB188186",NA,"44599","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"314","2020-12-11 11:36:31-03","UFMG","BHCB","65734","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Stryphnodendron","polyphyllum",NA,"Stryphnodendron polyphyllum","Mart.",NA,"Barreto, HLM","6395","1933","04","14","Southern America","Brasil","Minas Gerais","Santa Bárbara","Serra do Caraça","-43.4152984619141","-19.959400177002",NA,NA,NA,"Habitat sujo; pouco frequente; arbusto 2m",NA,NA,"33136","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"315","2020-12-11 11:36:31-03","UFMG","BHCB","66920","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Stryphnodendron","polyphyllum",NA,"Stryphnodendron polyphyllum","Mart.",NA,"Mota, RC da","722","2000","04","01","Southern America","Brasil","Minas Gerais","Catas Altas","Serra do Caraça.","-43.4075012207031","-20.0746994018555",NA,NA,NA,"Planta coletada em mata semidecídua; árvore.",NA,NA,"11966","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"316","2020-12-11 11:36:31-03","UFMG","BHCB","67027","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Stryphnodendron","polyphyllum",NA,"Stryphnodendron polyphyllum","Mart.",NA,"Mota, RC da","829","2000","06","10","Southern America","Brasil","Minas Gerais","Catas Altas","Serra do Caraça.","-43.4075012207031","-20.0746994018555",NA,NA,NA,"Planta coletada em mata semidecídua; árvore.",NA,NA,"11966","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"317","2020-12-11 11:36:31-03","UFMG","BHCB","2922","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Stryphnodendron","polyphyllum",NA,"Stryphnodendron polyphyllum","Mart.",NA,"Viana, T","288","1980","07","17","Southern America","Brasil","Minas Gerais","Catas Altas","Serra do Caraça, Próximo à Estação Biológica","-43.4075012207031","-20.0746994018555",NA,NA,NA,"Na mata; arbóreo;",NA,NA,"11966","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"318","2020-12-11 11:36:31-03","UFMG","BHCB","69661","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Stryphnodendron","polyphyllum",NA,"Stryphnodendron polyphyllum","Mart.",NA,"Tameirão Neto, E","3215","2001","02","13","Southern America","Brasil","Minas Gerais","Berilo","UHE Irapé.","-42.4655990600586","-16.9517002105713",NA,NA,NA,"Cerrado, arbóreo",NA,NA,"31142","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"319","2015-08-10 05:49:00-03","MO","MOBOT","2929082","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Stryphnodendron","polyphyllum",NA,"Stryphnodendron polyphyllum","Mart.","L.F. Toledo","Amaro Macedo","Macedo 528","1946",NA,NA,"South America","Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"320","2015-08-13 05:50:00-03","MO","MOBOT","2931756","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Stryphnodendron","polyphyllum",NA,"Stryphnodendron polyphyllum","Mart.","O.R. Scalon","Howard S. Irwin|R.M. Harley|Eunice Onishi","Irwin 30292","1971","1","13","South America","Brazil","Minas Gerais",NA,"Serra do Espinhaço. Secondary forest on steep slopes, shallow lateritic clay, at base of Serra da Piedade, ca 35km E. of Belo Horizonte, road to Caete,",NA,NA,"1600.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"321","2013-10-11 08:42:00-03","MO","MOBOT","100638636","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Stryphnodendron","polyphyllum",NA,"Stryphnodendron polyphyllum","Mart.","H.C. de Lima","J.M.A. Braga|et al.","Braga 4322","1997","8","5","South America","Brazil","Rio de Janeiro","Duque de Caxias","Reserva da Petrobras. Trilha ao redor do lago da barragem.","-43.2333333","-22.5166667","50.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"322","2013-05-07 06:03:00-03","MO","MOBOT","2928085","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Stryphnodendron","polyphyllum",NA,"Stryphnodendron polyphyllum","Mart.","I.C. Procópio","Ynés Mexia","Mexia 4366","1930","2","19","South America","Brazil","Minas Gerais",NA,"Agricultural College lands; hill northwest of main buildings in cut-over woods.",NA,NA,"690.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"323","2011-02-22 16:57:00-03","MO","MOBOT","2928263","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Stryphnodendron","polyphyllum",NA,"Stryphnodendron polyphyllum","Mart.","G.P. Lewis","Scott A. Mori|Brian M. Boom","Mori 14325","1981","6","11","South America","Brazil","Bahia",NA,"Municipality of Lençois, 2-5 km N of Lençois on trial to Barro Branco. Cerrado.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"324","2009-10-24 06:14:00-02","MO","MOBOT","2931823","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Stryphnodendron","polyphyllum",NA,"Stryphnodendron polyphyllum","Mart.","O.R. Scalon","Ezechias P. Heringer|George Eiten","Heringer 14224","1974","12","23","South America","Brazil","Goiás",NA,"Município de Caldas Novas: ca 10 km due NW of city of Caldas Novas. Several km n of N edge of Serra de Caldas. Cerrada|o xeromorphic tree-woodland with partly open canopy of trees woodland with partly open canopy of trees 6-12 m tall, along old dirt road 100-300 m south of Morrinho-Caldas Novas highway. Ground semi-shaded. Natural grassy ground layer not burned for several years but many tree trunks black from previous ground fires.","-48.7","-17.71666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"325","2009-12-11 13:42:00-02","MO","MOBOT","2932060","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Stryphnodendron","polyphyllum",NA,"Stryphnodendron polyphyllum","Mart.","E. Forero","Howard S. Irwin|Thomas R. Soderstrom","Irwin 7540","1964","10","29","South America","Brazil","Goiás",NA,"Serra do Caiapó, Burned-over cerrado, ca. 60km S. of Caiaponia on road to Jataí. Frequent/",NA,NA,"800.00000000","1000.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"326","2008-05-27 22:02:00-03","MO","MOBOT","2933026","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Stryphnodendron","polyphyllum",NA,"Stryphnodendron polyphyllum","Mart.","D.R. Scalon","Ezechias P. Heringer","Heringer 17813","1980",NA,NA,"South America","Brazil","Goiás",NA,"(Termas do Rio Quente), solo arenoso escarpado da serra.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"327","2008-05-27 22:02:00-03","MO","MOBOT","2933248","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Stryphnodendron","polyphyllum",NA,"Stryphnodendron polyphyllum","Mart.","O.R. Scalon","Clarence D. Johnson","Johnson 2536-822","1982","7","28","South America","Brazil",NA,NA,"7 km N of Itatiaia, Rio de Janeiro.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"328","2013-05-07 06:03:00-03","MO","MOBOT","2935025","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Stryphnodendron","polyphyllum",NA,"Stryphnodendron polyphyllum","Mart.","D.R. Scalon","Ynés Mexia","Mexia 4858","1930","7","14","South America","Brazil","Minas Gerais",NA,"Viscosa, Agricultural College lands. hill northwest of main building; cut-over woods.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"329","2008-05-27 22:02:00-03","MO","MOBOT","1812122","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Stryphnodendron","polyphyllum","polyphyllum","Stryphnodendron polyphyllum polyphyllum",NA,"O.R.Scalon (K)","Gerrit Davidse|T.P. Ramamoorthy|Daniel M. Vital","Davidse 11444","1976","3","27","South America","Brazil","Minas Gerais",NA,"Ca. 19 km S of the intersection of Highways BR-116 & BR-262, just N of the village of São João do Manhuaçu.",NA,NA,"800.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1184",NA,NA,NA
"330","2008-05-27 22:02:00-03","MO","MOBOT","2931408","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Stryphnodendron","polyphyllum","polyphyllum","Stryphnodendron polyphyllum polyphyllum",NA,"O.R. Scalon","Clarence D. Johnson","Johnson 2536-822","1982","7","28","South America","Brazil",NA,NA,"7 km N of Itatiaia, Río de Janeiro.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"331","2019-02-19 04:30:00-03","MO","MOBOT","2931825","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Stryphnodendron","polyphyllum","polyphyllum","Stryphnodendron polyphyllum polyphyllum",NA,"O.R. Scalon","C.F.P. Martius","Martius 1102","1817",NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"332","2014-08-23 05:35:00-03","MO","MOBOT","2931899","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Stryphnodendron","polyphyllum","polyphyllum","Stryphnodendron polyphyllum polyphyllum",NA,"O.R. Scalon","Howard S. Irwin|R. Reis dos Santos|R. Souza|S.F. da Fonsêca","Irwin 22306","1969","1","20","South America","Brazil","Minas Gerais",NA,"Serra do Espinhaço. Cerrado. Ravine with steep rocky walls, ca. 20km S.W. od Diamantina.",NA,NA,"1200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"333","2014-08-23 05:35:00-03","MO","MOBOT","2932291","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Stryphnodendron","polyphyllum","polyphyllum","Stryphnodendron polyphyllum polyphyllum",NA,"O.R. Scalon","Howard S. Irwin|S.F. da Fonsêca|R. Souza|R. Reis dos Santos|J. Ramos","Irwin 28076","1970","3","22","South America","Brazil","Minas Gerais",NA,"Serra do Espinhaço. Gallery. Cerrado, gallery, campo, ca. 10km N. of São João da Chapada, road to Inhaí, MG.",NA,NA,"1050.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"334","2009-07-31 17:15:00-03","MO","MOBOT","2932965","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Stryphnodendron","polyphyllum","polyphyllum","Stryphnodendron polyphyllum polyphyllum",NA,"O.R. Scalon","Howard S. Irwin|H. Maxwell|Dieter C. Wasshausen","Irwin 20785","1968","2","24","South America","Brazil","Minas Gerais",NA,"Serra do Espinhaço. Locally frequent. Disturbed slope forest, and adjacent rocky campo, Serra do Espinhaço at Lapinha, ca. 19km N. of Sêrro on road (MG 2) to Diamantina,",NA,NA,"1200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"335","2009-10-24 06:14:00-02","MO","MOBOT","2933220","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Stryphnodendron","polyphyllum","polyphyllum","Stryphnodendron polyphyllum polyphyllum",NA,"O.R. Scalon","Ezechias P. Heringer|George Eiten","Heringer 15016","1975","9","17","South America","Brazil","Minas Gerais",NA,"Município de Marlièria: Parque Estadual Do io Doce. Native evergreen broadleaf forest area. Very deep light tan sandy clay. On peninsula at Lake Helvécio. Near hotel. Low secondary forest (regrown after destruction of original virgin forest by fire 10 years previously). (Foliage has appearence of Dimorphandra mollis.) 17 Sept 1975 (end of dry season)","-42.6","-19.76666","450.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"336","2009-08-21 06:33:00-03","MO","MOBOT","2935916","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Stryphnodendron","polyphyllum","villosum","Stryphnodendron polyphyllum villosum","Benth.","O.S. Scalon","Shunsuke Tsugaru|Yotaro Sano","Tsugaru B-128","1987","7","11","South America","Brazil","Goiás",NA,"Near Caldas Novas. In shrubby area on dry ground.",NA,NA,"730.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"337","2012-03-30 18:07:00-03","MO","MOBOT","2932859","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Stryphnodendron","polyphyllum","villosum","Stryphnodendron polyphyllum villosum","Benth.","O.R. Scalon","William R. Anderson|Steven R. Hill|R. Reis dos Santos|R. Souza","Anderson 9669","1973","5","4","South America","Brazil",NA,NA,"Estado de Mato Grosso. Ca. 35 km (straight line) ENE of Barra do Garça; hillside cerrado.",NA,NA,"500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"338","2010-10-07 15:18:00-03","MO","MOBOT","2933680","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Stryphnodendron","polyphyllum","villosum","Stryphnodendron polyphyllum villosum","Benth.","O.R. Scalon","Howard S. Irwin|R. Souza|J.W. Grear, Jr.|R. Reis dos Santos","Irwin 17787","1966","6","26","South America","Brazil","Goiás",NA,"Serra Do Caiapó. Cerrado, ca. 40 km. S. o Caiapõnia,",NA,NA,"950.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"339","2009-07-17 14:12:00-03","MO","MOBOT","2933683","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Stryphnodendron","polyphyllum","villosum","Stryphnodendron polyphyllum villosum","Benth.","O.R. Scalon","Howard S. Irwin|R. Souza|R. Reis dos Santos","Irwin 16872","1966","6","10","South America","Brazil",NA,NA,"Drainage of the upper Rio Araguaia, Estado de Mato Grosso. Sandy cerrado, ca. 15 km. S. of Xavantina, Mato Grosso.",NA,NA,"400.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"340","2011-02-22 16:57:00-03","MO","MOBOT","2933928","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Stryphnodendron","polyphyllum","villosum","Stryphnodendron polyphyllum villosum","Benth.","O.R. Scalon","Scott A. Mori|Brian M. Boom","Mori 14325","1981","6","11","South America","Brazil","Bahia",NA,"Municipality of Lençois, vicinity of Lençois, 2-5 km N of Lençois, vicinity of Lençois on trail to Barro Branco. Cerrado.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
