"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","coordinatePrecision","geoFlag","class","yearIdentified","verbatimLongitude","verbatimLatitude","monthIdentified","typeStatus","fieldNumber","dayIdentified","individualCount"
"50","2008-05-27 22:02:00-03","MO","MOBOT","3227990","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Leandra","catharinensis","Leandra catharinensis","Cogn.","Wurdack","Lyman B. Smith|Roberto M. Klein","Smith 13780","1964","12","7","South America","Brazil","Santa Catarina",NA,"Mun. Campo Erê: Campo, 8 km west of Campo Erê.","-53.1","-26.36666","900.00000000","1000.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2020-05-30 04:37:00-03","MO","MOBOT","101135484","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","catharinensis","Miconia catharinensis","(Cogn.) R. Goldenb.","fide Michelangeli et al.","Ernst Üle","Üle 1450","1890","1",NA,"South America","Brazil","Santa Catarina",NA,"in sylvis ad Serra Geral",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Isotype",NA,NA,"1"
"52","2020-07-10 09:47:22-03","MBML","MBML-HERBARIO","33372",NA,"Plantae",NA,NA,"Melastomataceae","Leandra","catharinensis","Leandra catharinensis","Cogn.","R. Goldenberg/2007","R. Goldenberg; et al","922","2007","10","01",NA,"Brasil","Paraná","Curitiba","UFPR, Centro Politécnico, Capão do Tigre","-49.2731018066406","-25.4277992248535",NA,NA,NA,"Arbusto 1m. Flores com pétalas e estames brancos.","MBML033372","MBML033372","25180","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2021-01-26 14:12:42-03","CPACT","ECT","5641","PreservedSpecimen","Plantae","Embryophyta",NA,"Melastomataceae","Leandra","catharinensis","Leandra catharinensis","Cogn.","L.L.Nunes","G.Heiden","552","2005","10","19",NA,"Brasil","Paraná","São Mateus do Sul","Petrobrás, SIX. Área revegetada com bracatinga após 10 anos de abandono da mineração.","-50.425833","-25.821944","844","844",NA,NA,"ECT0005641","ECT0005641",NA,NA,NA,NA,"50º25'33''W","25º49'19''S",NA,NA,NA,NA,NA
"54","2020-09-12 05:00:02-03","US","US","2340559","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Leandra","catharinensis","Leandra catharinensis","Cogn. in A. DC.",NA,"E. H. Ule","1450","1890","1",NA,"South America","Brazil","Santa Catarina",NA,"Serra da Oratorio.",NA,NA,NA,NA,NA,NA,"US00120650","US00120650_01",NA,NA,"Dicotyledonae",NA,NA,NA,NA,"Type material",NA,NA,"1"
"55","2020-09-12 05:00:02-03","US","US","2676436","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Leandra","catharinensis","Leandra catharinensis","Cogn. in A. DC.",NA,"G. Hatschbach","30708","1972","11","19","South America","Brazil","Paraná",NA,"Passo da Galinha (mun. Gal. Carneiro).",NA,NA,NA,NA,NA,NA,"US02928568","US02928568_01",NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1"
"56","2020-09-12 05:00:02-03","US","US","2536250","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Leandra","catharinensis","Leandra catharinensis","Cogn. in A. DC.",NA,"G. Pabst & E. Pereira","6428",NA,NA,NA,"South America","Brazil","Rio Grande do Sul",NA,"Margem do Rio Pelotas.",NA,NA,NA,NA,NA,NA,"US02928574","US02928574_01",NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1"
"57","2020-09-12 05:00:02-03","US","US","2568162","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Leandra","catharinensis","Leandra catharinensis","Cogn. in A. DC.",NA,"G. Hatschbach","15394","1966","12","13","South America","Brazil","Paraná",NA,"Gal. Carneiro.",NA,NA,NA,NA,NA,NA,"US02928569","US02928569_01",NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1"
"58","2020-09-12 05:00:02-03","US","US","3298516","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Leandra","catharinensis","Leandra catharinensis","Cogn. in A. DC.",NA,"R. Wasum","10346","1994","12","16","South America","Brazil","Rio Grande do Sul",NA,"São Francisco de Paula-Floresta Nacional I.",NA,NA,"850",NA,NA,NA,"US02928565","US02928565_01",NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1"
"59","2020-09-12 05:00:02-03","US","US","2450661","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Leandra","catharinensis","Leandra catharinensis","Cogn. in A. DC.",NA,"-- Reitz & Klein, --","13361","1962","10","24","South America","Brazil","Santa Catarina",NA,"Ponte Alta do Sul, Curitibanos. Capão.",NA,NA,"900",NA,NA,NA,"US02928573","US02928573_01",NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1"
"60","2020-09-12 05:00:02-03","US","US","2646629","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Leandra","catharinensis","Leandra catharinensis","Cogn. in A. DC.",NA,"R. M. Klein","4369","1963","10","31","South America","Brazil","Santa Catarina",NA,"Passo de Socorro, Lajes. Mata.",NA,NA,"700",NA,NA,NA,"US02928571","US02928571_01",NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1"
"61","2020-09-12 05:00:02-03","US","US","2102242","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Leandra","catharinensis","Leandra catharinensis","Cogn. in A. DC.",NA,"B. Rambo","51914","1952","1","15","South America","Brazil","Rio Grande do Sul",NA,"Brasiliae australis. Passo da Guarda p. Bom Jesus. In campestribus dumetosis.",NA,NA,NA,NA,NA,NA,"US02928564","US02928564_01",NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1"
"62","2020-09-12 05:00:02-03","US","US","3358060","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Leandra","catharinensis","Leandra catharinensis","Cogn. in A. DC.",NA,"R. Wasum & et al.","12068","1996","2","29","South America","Brazil","Rio Grande do Sul",NA,"São Francisco de Paula-Floresta Nacional I.",NA,NA,"800",NA,NA,NA,"US02928566","US02928566_01",NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1"
"63","2020-09-12 05:00:02-03","US","US","2340607","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Leandra","catharinensis","Leandra catharinensis","Cogn. in A. DC.",NA,"-- Reitz & Klein, --","5476","1957","10","26","South America","Brazil","Santa Catarina",NA,"Bom Retiro. Campo.",NA,NA,"950",NA,NA,NA,"US02928575","US02928575_01",NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1"
"64","2020-09-12 05:00:02-03","US","US","3469706","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Leandra","catharinensis","Leandra catharinensis","Cogn. in A. DC.",NA,"R. Wasum","2187","2004","10","23","South America","Brazil","Rio Grande do Sul",NA,"Mun. São Francisco de Paulo-Fazenda Capão do Ipê interior da mata.",NA,NA,"830",NA,NA,NA,"US02928576","US02928576_01",NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1"
"65","2020-09-12 05:00:02-03","US","US","2981273","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Leandra","catharinensis","Leandra catharinensis","Cogn. in A. DC.",NA,"G. Hatschbach","46845","1983","10","12","South America","Brazil","Paraná",NA,"Capão do Centrol Politecnico (mun. Curitiba).",NA,NA,NA,NA,NA,NA,"US02928567","US02928567_01",NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1"
"66","2020-09-12 05:00:02-03","US","US","2450671","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Leandra","catharinensis","Leandra catharinensis","Cogn. in A. DC.",NA,"-- Reitz & Klein, --","16336","1963","9","15","South America","Brazil","Santa Catarina",NA,"Morro do Pinheiro Sêco, Lajes. Pinhal.",NA,NA,"950",NA,NA,NA,"US02928572","US02928572_01",NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1"
"67","2020-09-12 05:00:02-03","US","US","2577503","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Leandra","catharinensis","Leandra catharinensis","Cogn. in A. DC.",NA,"L. Smith & R. M. Klein","13780","1964","12","7","South America","Brazil","Santa Catarina",NA,"Mun. Campo Erê: Campo, 8 km west of Campo Erê.","-53.1","-26.37","900","1000",NA,NA,"US02928570","US02928570_01",NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1"
"68","2019-12-09 17:30:14-03","UFPR","EFC","16948","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Leandra","catharinensis","Leandra catharinensis","Cogn.","Goldenberg, R.","Caxambu, M.G. & Siqueira, E.L.","4284","2012","11","02",NA,"Brasil","Paraná","Pontal do Paraná","Balneário de Canoas","-48.4712","-25.6754","20","20",NA,"Arbusto semi-ciófilo, com 1 m; folhas verdes na face adaxial e roxas na abaxial; flores com cálice verde e corola alva; relevo plano","EFC016948",NA,NA,NA,NA,"2014","-48.4712","-25.6754",NA,NA,NA,NA,NA
"69","2019-11-13 11:25:22-03","USP","SPF","186674","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Leandra","catharinensis","Leandra catharinensis","Cogn.","Reginato, M","Verdi, M","352","2008","02","23",NA,"Brasil","Santa Catarina","Curitibanos","Agropecuária Nossa Senhora Aparecida.","-50.584400177002","-27.2828006744385","985","985",NA,NA,"SPF00186674",NA,"25987","auto",NA,"2011",NA,NA,NA,NA,NA,NA,NA
"70","2021-03-25 13:52:36-03","UNIVILLE","JOI","18404","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Leandra","catharinensis","Leandra catharinensis","Cogn.","Vieira, F.C.S.","Vieira, F.C.S.","2596","2018","12","07",NA,"Brasil","Santa Catarina","São Cristovão do Sul","Fazenda Cerro Verde.","-50.334167","-27.311389","1100","1100",NA,NA,"JOI018404",NA,NA,NA,NA,"2019","50º20'3''W","27º18'41''S","01",NA,NA,"05",NA
"71","2021-03-25 13:52:36-03","UNIVILLE","JOI","18401","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Leandra","catharinensis","Leandra catharinensis","Cogn.","F. S. Meyer","Vieira, F.C.S.","2593","2018","12","07",NA,"Brasil","Santa Catarina","São Cristovão do Sul","Fazenda Cerro Verde.","-50.334167","-27.311389","1100","1100",NA,NA,"JOI018401",NA,NA,NA,NA,"2018","50º20'3''W","27º18'41''S","12",NA,NA,"20",NA
"72","2019-09-04 19:07:07-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Melastomataceae","Leandra","catharinensis","Leandra catharinensis",NA,NA,"E. H. G. Ule","1450",NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,"Type [status unknown]",NA,NA,NA
"73","2019-10-16 14:13:44-03","UEL","FUEL","12731","PreservedSpecimen","Plantae","Tracheophyta","Myrtales","Melastomataceae","Leandra","catharinensis","Leandra catharinensis","Cogn.","Smith, SF","Kegler, A","442","1999","12","10",NA,"Brasil","Rio Grande do Sul","Caxias do Sul","Ana Rech, em orla da mata","-51.1794013977051","-29.1681003570557","780","780",NA,NA,"FUEL010307",NA,"49662","auto",NA,"2000",NA,NA,"04",NA,NA,NA,NA
"74","2020-08-20 20:40:00-03","UFSC","FLOR","34752","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Leandra","catharinensis","Leandra catharinensis","Cogn.","Falkenberg, D.B.","Souza, M.L.; Zanin, A.; Longhi-Wagner, H.M. & Rieper, M.","1560","2006","04","26",NA,"Brasil","Santa Catarina","Urubici","Estrada após o albergue e pousada #?##?#Rio Canoas Refúgio de Montanhas#?##?# em direção ao Campo dos Padres, próximo à entrada do Sítio Pedra Bonita","-49.355278","-27.995","1355","1355",NA,"arbusto. Comum, 0,70m Habitat: borda de mata","FLOR0034752","FLOR0034752",NA,NA,NA,"2006","49º21'19''W","27º59'42''S",NA,NA,NA,NA,NA
"75","2020-08-20 14:57:47-03","UFSC","FLOR","34768","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Leandra","catharinensis","Leandra catharinensis","Cogn.","Souza, M.L.","Souza, M.L.; Zanin, A.; Longhi-Wagner, H.M. & Rieper, M.","1577","2006","04","26",NA,"Brasil","Santa Catarina","Urubici","Estrada após o albergue e pousada #?##?#Rio Canoas Refúgio de Montanhas#?##?# em direção ao Campo dos Padres, próximo à entrada do Sítio Pedra Bo.","-49.355278","-27.995","1355","1355",NA,"arvoreta. Freqüente, 0,80m Habitat: borda de mata","FLOR0034768","FLOR0034768",NA,NA,NA,NA,"49º21'19''W","27º59'42''S",NA,NA,NA,NA,NA
"76","2020-08-20 20:40:00-03","UFSC","FLOR","30766","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Leandra","catharinensis","Leandra catharinensis","Cogn.","Falkenberg, D.B.","Sobral, M.","6153","1990","02","01",NA,"Brasil","Rio Grande do Sul","Cambará do Sul","Faxinal.","-50.1446990966797","-29.0478000640869",NA,NA,NA,"arbusto, flor branca, 1m altura","FLOR0030766",NA,"30776","auto",NA,"1998",NA,NA,NA,NA,NA,NA,NA
"77","2020-08-20 14:57:47-03","UFSC","FLOR","22663","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Leandra","catharinensis","Leandra catharinensis","Cogn.","Souza, M.L.; Baumgratz, J.F.A.","Falkenberg, D.B.; Silva Filho, F.A. da","5987","1992","12","11",NA,"Brasil","Rio Grande do Sul","Cambará do Sul","Itaimbezinho.","-50.1446990966797","-29.0478000640869","1000","1000",NA,"subarbusto; folhas um pouco discolores, pétalas, estilete e estames brancos, 0,8m altura","FLOR0022663",NA,"30776","auto",NA,"2014",NA,NA,"08",NA,NA,NA,NA
"78","2020-08-20 14:57:47-03","UFSC","FLOR","16309","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Leandra","catharinensis","Leandra catharinensis","Cogn.","Souza, M.L.; Baumgratz, J.F.A.","Sobral, M.; Silva, R.","4993","1986","02","01",NA,"Brasil","Rio Grande do Sul","Canela",NA,"-50.815601348877","-29.3656005859375",NA,NA,NA,"arbusto, Fruto Maduro, roxo, 2m altura","FLOR0016309",NA,"16452","auto",NA,"2014",NA,NA,"08",NA,NA,NA,NA
"79","2020-08-20 14:57:47-03","UFSC","FLOR","34168","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Leandra","catharinensis","Leandra catharinensis","Cogn.","Souza, M.L.; Baumgratz, J.F.A.","Souza, M.L.","1279","1992","11","23",NA,"Brasil","Santa Catarina","Bom Retiro",NA,"-49.489200592041","-27.7971992492676",NA,NA,NA,"arbusto, flor anteras amarelas, pétalas brancas, 0,7m altura. Pouco comum","FLOR0034168",NA,"35974","auto",NA,"2014",NA,NA,"08",NA,NA,NA,NA
"80","2020-08-20 14:57:47-03","UFSC","FLOR","33972","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Leandra","catharinensis","Leandra catharinensis","Cogn.","Souza, M.L.; Baumgratz, J.F.A.","Souza, M.L.; Lopes, I.L.","1314","1993","01","18",NA,"Brasil","Santa Catarina","Bom Retiro","Estrada Fpolis-Lages.","-49.489200592041","-27.7971992492676",NA,NA,NA,"arbusto, 0,5m altura","FLOR0033972",NA,"35974","auto",NA,"2014",NA,NA,"08",NA,NA,NA,NA
"81","2020-08-20 14:57:47-03","UFSC","FLOR","24677","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Leandra","catharinensis","Leandra catharinensis","Cogn.","Souza, M.L.","Falkenberg, D.B.","6754","1994","10","16",NA,"Brasil","Santa Catarina","Caçador","Reserva Genética Florestal de Caçador.","-51.0149993896484","-26.7752990722656","1000","1000",NA,"arbusto, pétalas branca, anteras amarelas, 1,2m altura","FLOR0024677",NA,"38516","auto",NA,"2015",NA,NA,"01",NA,NA,NA,NA
"82","2020-08-20 14:57:47-03","UFSC","FLOR","3108","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Leandra","catharinensis","Leandra catharinensis","Cogn.","Wurdack, J.J.","Smith, L.B.; Klein, R.M.","13780","1964","12","07",NA,"Brasil","Santa Catarina","Campo Erê",NA,"-53.0780982971191","-26.3941993713379","900","900",NA,NA,"FLOR0003108",NA,"24706","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"83","2020-08-20 14:57:47-03","UFSC","FLOR","16508","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Leandra","catharinensis","Leandra catharinensis","Cogn.","Souza, M.L.; Baumgratz, J.F.A.","Falkenberg, D.B.; Souza, M.L.","4024","1986","11","08",NA,"Brasil","Santa Catarina","São Joaquim","Cedrinho.","-49.9317016601562","-28.2938995361328","1300","1300",NA,"arbusto, 1m altura","FLOR0016508",NA,"48290","auto",NA,"2014",NA,NA,"08",NA,NA,NA,NA
"84","2014-10-09 13:58:24-03","UHH","HBG","522806","S","Plantae",NA,NA,"Melastomataceae","Leandra","catharinensis","Leandra catharinensis","Cogn.","Wurdack, J.J.","Ule, E.","1450","1890","01",NA,"South America","Brazil",NA,NA,"Pr. St. Catharina, in der Serra do Oratorio, Auracarienwald",NA,NA,NA,NA,NA,NA,"HBG522806",NA,NA,NA,NA,"1960",NA,NA,NA,"Isotype",NA,NA,NA
"85","2021-02-18 17:08:39-03","FEPAGRO","BLA","1212","PreservedSpecimen","Plantae","Spermatophyta",NA,"Melastomataceae","Ossaea","ramboi","Ossaea ramboi","Brade","B. Rambo","O. R. Camargo",NA,"1957","11","10",NA,"Brasil","Rio Grande do Sul","Farroupilha","Est.Exp.de Fruticultura","-51.3478012084961","-29.2250003814697","600","600",NA,"Habitat: No campo seco","BLA001212",NA,"19545","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
