"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","dayIdentified","fieldNumber","typeStatus","individualCount","previousCatalogNumber","sex"
"46","2019-09-04 19:52:29-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Bauhinia","integerrima","Bauhinia integerrima",NA,NA,"C. F. P. von Martius","2182",NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,"Type [status unknown]",NA,NA,NA
"47","2020-07-23 12:07:06-03","CEPLAC","CEPEC","111131","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Bauhinia","integerrima","Bauhinia integerrima",NA,"Sem Informação","Paixão, J. L.","765","2006","03","18",NA,"Brasil","Bahia","Barro Preto","Serra da Pedra Lascada, 13,7 Km de Barro Preto, na estrada que passa pela Fazenda São Miguel, em direção à serra.","-39.202778","-14.770278","600","600",NA,NA,NA,NA,NA,NA,NA,NA,"39W12'10","14S46'13",NA,NA,NA,NA,NA,NA,NA,NA
"48","2020-07-23 12:07:06-03","CEPLAC","CEPEC","111269","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Bauhinia","integerrima","Bauhinia integerrima",NA,"Sem Informação","Paixão, J. L.","904","2006","03","20",NA,"Brasil","Bahia","ALMADINA","Serra do Concovado, Rod. Almadina/Coaraci, ca. 5 km.","-39.6025","-14.703611","300","300",NA,NA,NA,NA,NA,NA,NA,NA,"39W36'9","14S42'13",NA,NA,NA,NA,NA,NA,NA,NA
"49","2020-07-23 12:01:30-03","CEPLAC","CEPEC","16706","PreservedSpecimen","Plantae",NA,NA,"Caesalpiniaceae","Bauhinia","integerrima","Bauhinia integerrima",NA,"A. M. S. da F. Vaz","L. A. Mattos-Silva","536","1979","07","03",NA,"Brasil","Bahia","ITAMARAJÚ","5Km ao NW cidade, Faz. Pau-brasil.","-39.55","-17.016667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39W33'0","17S1'0",NA,"01/03/1980",NA,NA,NA,NA,NA,NA
"50","2020-07-23 12:01:30-03","CEPLAC","CEPEC","107817","PreservedSpecimen","Plantae",NA,NA,"Caesalpiniaceae","Bauhinia","odoratissima","Bauhinia odoratissima",NA,"M. M. M. Lopes","P. Fiaschi","2908","2005","06","21",NA,"Brasil","Bahia","ALMADINA","Serra do Corcovado. 9,8Km a SW de Coarací na estrada para lmadina, daí N até a Fazenda São José. Proprietário Sr. Francisco.","-39.603333","-14.705833",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39W36'12","14S42'21",NA,"30/11/2005",NA,NA,NA,NA,NA,NA
"51","2020-07-23 12:01:30-03","CEPLAC","CEPEC","82106","PreservedSpecimen","Plantae",NA,NA,"Caesalpiniaceae","Bauhinia","odoratissima","Bauhinia odoratissima",NA,"P. Fiaschi","J. G. Jardim","1886","1999","01","01",NA,"Brasil","Bahia","JUSSARÍ","Rod. Jussari/Palmira, entrada ca. 7,5Km. Faz. Teimoso. RPPN Serra do Teimoso.","-39.583333","-15.166667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39W35'","15S10'",NA,"30/12/2003",NA,NA,NA,NA,NA,NA
"52","2020-07-23 12:01:30-03","CEPLAC","CEPEC","88121","PreservedSpecimen","Plantae",NA,NA,"Caesalpiniaceae","Bauhinia","odoratissima","Bauhinia odoratissima",NA,"P. Fiaschi","J. G. Jardim","1533","1998","02","17",NA,"Brasil","Bahia","JUSSARÍ","Rod. Jussari/Palmira. Entrada ca. 7,5Km percorrendo mais q1,7Km até sede Faz. Teimoso. RPPN Serra do Teimoso.","-39.583333","-15.166667",NA,NA,NA,"<ll>dwc_commonname:</ll> Unha-de-vaca",NA,NA,NA,NA,NA,NA,"39W35'","15S10'",NA,"30/12/2003",NA,NA,NA,NA,NA,NA
"53","2020-07-23 12:01:30-03","CEPLAC","CEPEC","56124","PreservedSpecimen","Plantae",NA,NA,"Caesalpiniaceae","Bauhinia","odoratissima","Bauhinia odoratissima",NA,"T. D. Pennington","T. D. Pennington","195","1991","05","14",NA,"Brasil","Bahia","UNA","BR-101 p/ Una, juncao a 34Km ao S Itabuna.","-39.266667","-15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39W16'0","15S0'0",NA,"30/12/1991",NA,NA,NA,NA,NA,NA
"54","2020-07-23 12:01:30-03","CEPLAC","CEPEC","81760","PreservedSpecimen","Plantae",NA,NA,"Caesalpiniaceae","Bauhinia","odoratissima","Bauhinia odoratissima",NA,"P. Fiaschi","A. M. Amorim","2592","1980","12","09",NA,"Brasil","Bahia","JUSSARÍ","Rod. Jussari/Palmira.Entrada ca. 7,5Km de Jussari.Faz. Teimoso. RPPN Serra do Teimoso.","-39.528611","-15.158056",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39W31'43","15S9'29",NA,"30/12/2003",NA,NA,NA,NA,NA,NA
"55","2020-07-23 12:01:30-03","CEPLAC","CEPEC","4273","PreservedSpecimen","Plantae",NA,NA,"Caesalpiniaceae","Bauhinia","odoratissima","Bauhinia odoratissima",NA,"S. G. da Vinha","R. P. Belém","2950","1966","11","30",NA,"Brasil","Bahia","COARACI","Sem informação.","-39.5511016845703","-14.6408004760742",NA,NA,NA,NA,NA,NA,"20388","auto",NA,NA,"0W0'0","0S0'0",NA,"30/12/1966",NA,NA,NA,NA,NA,NA
"56","2020-07-23 12:01:30-03","CEPLAC","CEPEC","194","PreservedSpecimen","Plantae",NA,NA,"Caesalpiniaceae","Bauhinia","odoratissima","Bauhinia odoratissima",NA,"S. G. da Vinha","R. P. Belém","1124","1965","05","24",NA,"Brasil","Bahia","ILHÉUS","Area do CEPEC.","-39.0494003295898","-14.7889003753662",NA,NA,NA,NA,NA,NA,"61245","auto",NA,NA,"0W0'0","0S0'0",NA,"30/12/1965",NA,NA,NA,NA,NA,NA
"57","2020-07-23 12:01:30-03","CEPLAC","CEPEC","4434","PreservedSpecimen","Plantae",NA,NA,"Caesalpiniaceae","Bauhinia","odoratissima","Bauhinia odoratissima",NA,"G. P. Lewis","R. P. Belém","3570","1968","05","17",NA,"Brasil","Bahia","ILHÉUS","Pontal de Ilheus, saida p/ Buerarema.","-39.0494003295898","-14.7889003753662",NA,NA,NA,NA,NA,NA,"61245","auto",NA,NA,"0*0'0","0*0'0",NA,"01/12/1981",NA,NA,NA,NA,NA,NA
"58","2020-07-23 12:01:30-03","CEPLAC","CEPEC","29263","PreservedSpecimen","Plantae",NA,NA,"Caesalpiniaceae","Bauhinia","odoratissima","Bauhinia odoratissima",NA,"A. M. S. da F. Vaz","J. L. Hage","443","1981","01","07",NA,"Brasil","Bahia","ILHÉUS","Quadra D do CEPEC.","-39.0494003295898","-14.7889003753662",NA,NA,NA,"<ll>dwc_commonname:</ll> Unha-de-gato",NA,NA,"61245","auto",NA,NA,"0*0'0","0*0'0",NA,"04/10/1985",NA,NA,NA,NA,NA,NA
"59","2020-07-23 12:01:30-03","CEPLAC","CEPEC","29074","PreservedSpecimen","Plantae",NA,NA,"Caesalpiniaceae","Bauhinia","odoratissima","Bauhinia odoratissima",NA,"G. P. Lewis","L. A. Mattos-Silva","1571","1982","02","17",NA,"Brasil","Bahia","ILHÉUS","Ramal liga BR-415 Ilheus/Itabuna/Japu, esq. a 2Km da entr. Faz. Sultao.","-39.0494003295898","-14.7889003753662",NA,NA,NA,"<ll>dwc_commonname:</ll> Unha-de-gato",NA,NA,"61245","auto",NA,NA,"0*0'0","0*0'0",NA,"30/12/1983",NA,NA,NA,NA,NA,NA
"60","2020-07-23 12:01:30-03","CEPLAC","CEPEC","6611","PreservedSpecimen","Plantae",NA,NA,"Caesalpiniaceae","Bauhinia","odoratissima","Bauhinia odoratissima",NA,"G. P. Lewis","R. S. Pinheiro","1180","1971","03","19",NA,"Brasil","Bahia","ILHÉUS","Rod. Banco Central/Ubaitaba.","-39.0494003295898","-14.7889003753662",NA,NA,NA,NA,NA,NA,"61245","auto",NA,NA,"0*0'99","99*0'0",NA,"01/12/1981",NA,NA,NA,NA,NA,NA
"61","2020-07-23 12:01:30-03","CEPLAC","CEPEC","3954","PreservedSpecimen","Plantae",NA,NA,"Caesalpiniaceae","Bauhinia","odoratissima","Bauhinia odoratissima",NA,"S. G. da Vinha","R. P. Belém","3017","1967","01","09",NA,"Brasil","Bahia","ITACARÉ",NA,"-38.9967002868652","-14.2775001525879",NA,NA,NA,NA,NA,NA,"41230","auto",NA,NA,"0*0'0","0*0'0",NA,"30/12/1967",NA,NA,NA,NA,NA,NA
"62","2020-07-23 12:01:30-03","CEPLAC","CEPEC","4265","PreservedSpecimen","Plantae",NA,NA,"Caesalpiniaceae","Bauhinia","odoratissima","Bauhinia odoratissima",NA,"G. P. Lewis","R. P. Belém","2914","1966","11","24",NA,"Brasil","Bahia","ITAJUIPE","Sem informação.","-39.375","-14.6780996322632",NA,NA,NA,NA,NA,NA,"21442","auto",NA,NA,"0W0'0","0S0'0",NA,"01/12/1981",NA,NA,NA,NA,NA,NA
"63","2020-07-23 12:01:30-03","CEPLAC","CEPEC","50933","PreservedSpecimen","Plantae",NA,NA,"Caesalpiniaceae","Bauhinia","odoratissima","Bauhinia odoratissima",NA,"A. M. S. da F. Vaz","A. M. de Carvalho","3212","1990","10","19",NA,"Brasil","Bahia","JUSSARÍ","4Km na estr. de Jusari/Palmira.","-39.4953002929688","-15.1913995742798",NA,NA,NA,NA,NA,NA,"21386","auto",NA,NA,"0*0'0","0*0'0",NA,"30/12/1994",NA,NA,NA,NA,NA,NA
"64","2020-07-23 12:01:30-03","CEPLAC","CEPEC","84233","PreservedSpecimen","Plantae",NA,NA,"Caesalpiniaceae","Bauhinia","odoratissima","Bauhinia odoratissima",NA,"P. Fiaschi","A. M. de Carvalho","6838","1999","09","25",NA,"Brasil","Bahia","JUSSARÍ","Ca. 7,5Km na estrada Jussari/Palmira. RPPN Serra do Teimoso.","-39.4953002929688","-15.1913995742798",NA,NA,NA,NA,NA,NA,"21386","auto",NA,NA,NA,NA,NA,"30/12/2003",NA,NA,NA,NA,NA,NA
"65","2020-07-23 12:01:30-03","CEPLAC","CEPEC","15455","PreservedSpecimen","Plantae",NA,NA,"Caesalpiniaceae","Bauhinia","odoratissima","Bauhinia odoratissima",NA,"A. M. S. da F. Vaz","S. A. Mori","10788","1978","10","18",NA,"Brasil","Bahia","SANTA CRUZ CABRÁLIA","Arredores da ESPAB. estr. velha de Cabralia, 4-6Km a E da ESPAB.","-39.0247001647949","-16.2780990600586",NA,NA,NA,NA,NA,NA,"49584","auto",NA,NA,"0*0'99","99*99'99",NA,"01/04/1979",NA,NA,NA,NA,NA,NA
"66","2020-07-23 12:01:30-03","CEPLAC","CEPEC","1717","PreservedSpecimen","Plantae",NA,NA,"Caesalpiniaceae","Bauhinia","odoratissima","Bauhinia odoratissima",NA,"S. G. da Vinha","R. P. Belém","900","1965","04","25",NA,"Brasil","Bahia","ubaitaba","12Km ao N Rod. Ubaitaba/Marau. Margem do Rio de Contas.","-39.323299407959","-14.3125",NA,NA,NA,NA,NA,NA,"27575","auto",NA,NA,"0*0'0","0*0'0",NA,"30/12/1965",NA,NA,NA,NA,NA,NA
"67","2020-07-23 12:01:30-03","CEPLAC","CEPEC","74","PreservedSpecimen","Plantae",NA,NA,"Caesalpiniaceae","Bauhinia","odoratissima","Bauhinia odoratissima",NA,"S. G. da Vinha","R. P. Belém","928","1965","04","25",NA,"Brasil","Bahia","ubaitaba","3Km ao S Rod. Ubaitaba/Lages.","-39.323299407959","-14.3125",NA,NA,NA,NA,NA,NA,"27575","auto",NA,NA,"0W0'0","0S0'0",NA,"30/12/1965",NA,NA,NA,NA,NA,NA
"68","2020-07-23 12:01:30-03","CEPLAC","CEPEC","97","PreservedSpecimen","Plantae",NA,NA,"Caesalpiniaceae","Bauhinia","odoratissima","Bauhinia odoratissima",NA,"S. G. da Vinha","R. P. Belém","1884","1965","10","06",NA,"Brasil","Bahia","ubaitaba","Rod. Ubaitaba/Itabuna.","-39.323299407959","-14.3125",NA,NA,NA,NA,NA,NA,"27575","auto",NA,NA,"0W0'0","0S0'0",NA,"30/12/1965",NA,NA,NA,NA,NA,NA
"69","2020-07-23 12:01:30-03","CEPLAC","CEPEC","2137","PreservedSpecimen","Plantae",NA,NA,"Caesalpiniaceae","Bauhinia","odoratissima","Bauhinia odoratissima",NA,"G. P. Lewis","R. S. Pinheiro","24","1966","01","28",NA,"Brasil","Bahia","UNA","Colonia de Una.","-39.0752983093262","-15.2932996749878",NA,NA,NA,NA,NA,NA,"36070","auto",NA,NA,"0*0'0","0*0'0",NA,"01/12/1981",NA,NA,NA,NA,NA,NA
"70","2020-07-23 12:01:30-03","CEPLAC","CEPEC","67347","PreservedSpecimen","Plantae",NA,NA,"Caesalpiniaceae","Bauhinia","odoratissima","Bauhinia odoratissima",NA,"A. M. S. da F. Vaz","H. Q. B. Fernandes","2062","1986","10","16",NA,"Brasil","Espírito Santo","pedro canario","Faz. S. Joaquim.","-40.1506004333496","-18.0303001403809",NA,NA,NA,NA,NA,NA,"47378","auto",NA,NA,NA,NA,NA,"30/12/1991",NA,NA,NA,NA,NA,NA
"71","2015-02-26 09:29:36-03","NHMLondon","NHM-LONDON-BOT","BM000799022","S","Plantae",NA,NA,"Leguminosae","Bauhinia","odoratissima","Bauhinia odoratissima","Moric.",NA,"Jacques Samuel Blanchet; b.1807; d.1875; Blanchet","2387",NA,NA,NA,NA,"Brasil",NA,NA,NA,"-53.08982","-10.773109",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-53.08982","-10.773109",NA,NA,NA,NA,"Isotype",NA,"NHMUK:ecatalogue:4991480",NA
"72","2019-11-01 14:58:33-03","UnB","UB","126769","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Bauhinia","integerrima","Bauhinia integerrima","Mart. ex Benth.","Vaz, AMSF","Belém, RP","928","1965","04","25","Southern America","Brasil","Bahia",NA,"Rodovia Ubaitaba-Lages, 3km de Ubaitaba",NA,NA,NA,NA,NA,"Flores brancas.",NA,NA,NA,NA,"1992",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2019-11-01 14:58:33-03","UnB","UB","126767","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Bauhinia","integerrima","Bauhinia integerrima","Mart. ex Benth.","Vaz, AMSF","Belém, RP","1124","1965","05","24","Southern America","Brasil","Bahia","Ilhéus","Centro de Pesquisa do Cacau (CEPEC)","-39.0494003295898","-14.7889003753662",NA,NA,NA,"Flores brancas.; Arbusto 2m.",NA,NA,"61245","auto","1992",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2019-11-01 14:58:33-03","UnB","UB","126768","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Bauhinia","integerrima","Bauhinia integerrima","Mart. ex Benth.","Vaz, AMSF","Belém, RP","2914","1966","11","24","Southern America","Brasil","Bahia","Itajuípe",NA,"-39.375","-14.6780996322632",NA,NA,NA,"Flores brancas.; Arbusto 3m.",NA,NA,"21442","auto","1992",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2017-09-11 17:09:51-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Fabaceae","Bauhinia","integerrima","Bauhinia integerrima","Mart. ex Benth.",NA,"Martius, CFP","s.n.",NA,NA,NA,"Southern America","Brazil",NA,NA,"in sylvis ad Villa da Caxoeira prov. Bahia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2019-11-21 10:04:55-03","IBt","SP","27171","S","Plantae",NA,NA,"Fabaceae","Bauhinia","integerrima","Bauhinia integerrima","Mart. ex Benth.","Hoehne, FC","Bondar, G","s.n.","1931","02","19",NA,"Brasil","Bahia",NA,NA,NA,NA,NA,NA,NA,NA,"SP011361","SP011361",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2019-11-21 10:04:55-03","IBt","SP","256494","S","Plantae",NA,NA,"Fabaceae","Bauhinia","integerrima","Bauhinia integerrima","Mart. ex Benth.","Mamede, MCH","Sobral, M; et al.","6761","1991","01",NA,NA,"Brasil","Bahia","Itororó","Rio do Meio, região de mata atlântica","-40.0703010559082","-15.1169004440308",NA,NA,NA,NA,"SP011360","SP011360","20588","auto","2007","06",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2010-08-16 16:39:19-03","GH","HU-HERB","GH 00059747","PreservedSpecimen","Plantae",NA,NA,"Caesalpiniaceae","Bauhinia","odoratissima","Bauhinia odoratissima","Moricand",NA,"J. S. Blanchet","2387","1836",NA,NA,"South America","Brazil","Bahia",NA,NA,NA,NA,NA,NA,"Sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2387","Isosyntype",NA,NA,"undetermined"
"79","2014-09-23 10:57:38-03","G","G","G00388818","S","Plantae",NA,NA,"Fabaceae","Bauhinia","odoratissima","Bauhinia odoratissima","Moric.","?","Blanchet, J. S.","2387","1836",NA,"00","AMERIQUE DU SUD","Brazil","Bahia",NA,NA,"-41.99722222","-12.18305556",NA,NA,NA,"Coordinate uncertainty: Precision at the level of departement/region Image URL: No picture available on the institution's web site","G00388818",NA,NA,NA,NA,NA,"-41.99722222","-12.18305556",NA,NA,NA,NA,"SYNTYPUS of Bauhinia odoratissima Moric.",NA,NA,NA
"80","2014-09-23 10:57:38-03","G","G","G00388819","S","Plantae",NA,NA,"Fabaceae","Bauhinia","odoratissima","Bauhinia odoratissima","Moric.","?","Blanchet, J. S.","2387","1836",NA,"00","AMERIQUE DU SUD","Brazil","Bahia",NA,NA,"-41.99722222","-12.18305556",NA,NA,NA,"Coordinate uncertainty: Precision at the level of departement/region Image URL: No picture available on the institution's web site","G00388819",NA,NA,NA,NA,NA,"-41.99722222","-12.18305556",NA,NA,NA,NA,"SYNTYPUS of Bauhinia odoratissima Moric.",NA,NA,NA
