"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","scientificNameAuthorship","identifiedBy","county","typeStatus","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","class","dayIdentified","maximumElevationInMeters","fieldNumber","individualCount","relatedCatalogItem"
"98","2019-11-27 13:50:39-03","UFS","ASE","10592","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Myrtaceae","Calycolpus","legrandii","Calycolpus legrandii","Lyra-Lemos, RP de; Duarte, EM; Santos, E","5405","2001","01","30","Southern America","Brasil","Alagoas","Dunas do Cavalo Russo","-35.895","-9.710278",NA,NA,"Árvore. 2.5. m. Flores brancas (em plena floração), frequente, frutos ausentes.; Árvore. 2.5. m. Flores brancas (em plena floração), frequente, frutos ausentes.; Restinga baixa","ASE0019170","ASE0019170","Mattos","Proença, C","Marechal Deodoro",NA,NA,NA,"2009","06","-35.895","-9.710278",NA,NA,NA,NA,NA,NA
"99","2019-11-27 13:50:39-03","UFS","ASE","13017","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Myrtaceae","Calycolpus","legrandii","Calycolpus legrandii","Matos, IS; Santos, E; Landim, M","127","2009","01","12","Southern America","Brasil","Sergipe","Fazenda Trapsa","-37.310278","-10.998333",NA,NA,"Árvore com cerca de 2m. Flores com corola branca, pistilos abundantes. Botões brancos. Caule com ritidoma.; Árvore com cerca de 2m. Flores com corola branca, pistilos abundantes. Botões brancos. Caule com ritidoma.; Borda da Mata.","ASE0023759","ASE0023759","Mattos","Proença, C","Itaporanga d'Ajuda",NA,NA,NA,"2009","06","-37.310278","-10.998333",NA,NA,NA,NA,NA,NA
"100","2019-11-27 13:50:39-03","UFS","ASE","14068","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Myrtaceae","Calycolpus","legrandii","Calycolpus legrandii","Miranda, AM","4398","2004","01","23","Southern America","Brasil","Bahia","Praia do Diogo","-38.299167","-12.530556",NA,NA,"Arbusto com cerca de 2 m; caule acinzentado; folhas crassas; flores com brácteas e cálice verde, corola e estames brancos; frutos imaturos com cálice persistente e desenvolvido avermelhado.; Arbusto com cerca de 2 m; caule acinzentado","ASE0021533","ASE0021533","Mattos","Machado, MC","Mata de São João",NA,NA,NA,"2004","02","-38.299167","-12.530556",NA,"23",NA,NA,NA,NA
"101","2019-11-27 13:50:39-03","UFS","ASE","15822","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Myrtaceae","Calycolpus","legrandii","Calycolpus legrandii","Barreto, ACC","429","1975","01","29","Southern America","Brasil","Sergipe",NA,"-37.438056","-11.268611",NA,NA,"Arbusto com folhas simples, opostas e oblongas. Material proveniente do projeto do CONDESE.; Arbusto com folhas simples, opostas e oblongas. Material proveniente do projeto do CONDESE.; Restinga.","ASE0022552","ASE0022552","Mattos","Proença, C","Estância",NA,NA,NA,"2010","07","-37.438056","-11.268611",NA,NA,NA,NA,NA,NA
"102","2019-11-27 13:50:39-03","UFS","ASE","15974","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Myrtaceae","Calycolpus","legrandii","Calycolpus legrandii","Souza, CAS; Melo, DS; Menezes, IRN; Pereira, TC; Conceição, GG","22","2010","03","09","Southern America","Brasil","Sergipe","APA Sul, Margens da Lagoa Azul.","-37.438056","-11.268611",NA,NA,"Flores brancas; frutos imaturos verdes.; Flores brancas; frutos imaturos verdes.; Restinga.","ASE0022501","ASE0022501","Mattos","Sobral, M","Estância",NA,NA,NA,"2013",NA,"-37.438056","-11.268611",NA,NA,NA,NA,NA,NA
"103","2019-11-27 13:50:39-03","UFS","ASE","19519","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Myrtaceae","Calycolpus","legrandii","Calycolpus legrandii","Farinaccio, MA; Souza, CA; Conceição, GG; Santos, LRO","808","2011","02","18","Southern America","Brasil","Sergipe","Mata Sambaiba, Área aberta, trilha para se chegar na mata.","-36.837861","-10.62",NA,NA,"Arbusto, ca. de 2 m alt. Flores alvas, anteras marrons, perfumadas às 12h.; Arbusto, ca. de 2 m alt. Flores alvas, anteras marrons, perfumadas às 12h.; Tabuleiro, solo arenoso.","ASE0026432","ASE0026432","Mattos","Proença, C","Japaratuba",NA,NA,NA,"2011","07","-36.837861","-10.62",NA,NA,NA,NA,NA,NA
"104","2019-11-27 13:50:39-03","UFS","ASE","20433","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Myrtaceae","Calycolpus","legrandii","Calycolpus legrandii","Oliveira, DM","67","2011","05","13","Southern America","Brasil","Sergipe","Povoado Alagamar, Assentamento Sao Sebastião","-36.855833","-10.737778",NA,NA,"Árvore, flores vermelhas.; Árvore, flores vermelhas.; Restinga.","ASE0026667","ASE0026667","Mattos","Proença, C","Pirambu",NA,NA,NA,"2012","11","-36.855833","-10.737778",NA,NA,NA,NA,NA,NA
"105","2019-11-27 13:50:39-03","UFS","ASE","20473","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Myrtaceae","Calycolpus","legrandii","Calycolpus legrandii","Santana, MC; Pureza, SN; Soares, CJS","917","2011","05","17","Southern America","Brasil","Sergipe","Caminho para Lagoa Redonda","-36.855833","-10.737778",NA,NA,"Solo de areias quartzosas marinhas. Arvoreta, flores avermelhadas.; Solo de areias quartzosas marinhas. Arvoreta, flores avermelhadas.; Restinga.","ASE0026674","ASE0026674","Mattos",NA,"Pirambu",NA,NA,NA,NA,NA,"-36.855833","-10.737778",NA,NA,NA,NA,NA,NA
"106","2019-11-27 13:50:39-03","UFS","ASE","21660","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Myrtaceae","Calycolpus","legrandii","Calycolpus legrandii","Prata, AP; Carregosa, T; Santos, LAS; Santos E.","2780","2011","08","16","Southern America","Brasil","Sergipe","Povoado Convento, Fazenda Sapato","-37.511389","-11.519444",NA,NA,"Arbórea. Sépalas avermelhadas.; Arbórea. Sépalas avermelhadas.; Restinga","ASE0028028","ASE0028028","Mattos","Proença, C","Indiaroba",NA,NA,NA,"2012","11","-37.511389","-11.519444",NA,NA,NA,NA,NA,NA
"107","2019-11-27 13:50:39-03","UFS","ASE","22941","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Myrtaceae","Calycolpus","legrandii","Calycolpus legrandii","Nascimento - Júnior, JE; Melo, D; Santos, LAS; Souza, CAS","817","2011","06","18","Southern America","Brasil","Sergipe","Terreno da Jazida Lev Terra","-37.054167","-10.789167",NA,NA,"Arbusto. Sépalas alaranjadas.; Arbusto. Sépalas alaranjadas.; Restinga arbustiva fechada.","ASE0028588","ASE0028588","Mattos","Proença, C","Santo Amaro das Brotas",NA,NA,NA,"2012","11","-37.054167","-10.789167",NA,NA,NA,NA,NA,NA
"108","2019-11-27 13:50:39-03","UFS","ASE","23268","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Myrtaceae","Calycolpus","legrandii","Calycolpus legrandii","Melo, EA; Andrade, AB; Santana, MC","10","2011","11","01","Southern America","Brasil","Sergipe","Lagoa Redonda, Caminho para Lagoa Redonda.","-36.855833","-10.737778",NA,NA,"Arbusto. Pétalas brancas. Presença de botões florais, muitos estames.; Arbusto. Pétalas brancas. Presença de botões florais, muitos estames.","ASE0028788","ASE0028788","Mattos","Santos, LAS","Pirambu",NA,NA,NA,"2012","04","-36.855833","-10.737778",NA,"18",NA,NA,NA,NA
"109","2019-11-27 13:50:39-03","UFS","ASE","23652","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Myrtaceae","Calycolpus","legrandii","Calycolpus legrandii","Prata, AP; Gomes, LA; Farias, MCV; Oliveira, DG; Matos, GMA; Conceição, GG; Gomes, LA; Bar","2971","2012","05","25","Southern America","Brasil","Sergipe","Povoado Lagoa Redonda","-36.873747","-10.678208","41",NA,"Sépalas vermelhas; frutos imaturos; com cerca de 2,50m.; Sépalas vermelhas; frutos imaturos; com cerca de 2,50m.; Restinga.","ASE0029031","ASE0029031","Mattos","Gomes, LA","Pirambu",NA,NA,NA,"2012","05","-36.873747","-10.678208",NA,NA,"70",NA,NA,NA
"110","2019-11-27 13:50:39-03","UFS","ASE","23979","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Myrtaceae","Calycolpus","legrandii","Calycolpus legrandii","Farias, MCV; Pereira, OJ; Santos, E","71","2012","04","24","Southern America","Brasil","Sergipe","Povoado Alagamar","-36.855833","-10.737778",NA,NA,"Arbusto com ca. de 1,5m. Com frutos verdes imaturos e amarelos maduros. Cordenadas UTM, 744059, 88233048.; Arbusto com ca. de 1,5m. Com frutos verdes imaturos e amarelos maduros. Cordenadas UTM, 744059, 88233048.; Restinga.","ASE0029310","ASE0029310","Mattos",NA,"Pirambu",NA,NA,NA,NA,NA,"-36.855833","-10.737778",NA,NA,NA,NA,NA,NA
"111","2019-11-27 13:50:39-03","UFS","ASE","24772","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Myrtaceae","Calycolpus","legrandii","Calycolpus legrandii","Landim, M; Proença, C; Harris, S","1626","2012","04","13","Southern America","Brasil","Sergipe","Área no entorno do entrocamento da Rod. SE-438 com a Rod. SE-218, em direção a Rod. BR-101, próximo ao posto da Polícia Rodoviária Estadual.","-37.272778","-11.259722",NA,NA,"Arvoreta, ca. 2m. Frutos muito jovens, verdes, cálice rosa, brácteas creme-esverdeadas.; Restinga arbustiva arbórea, com formação de moitas.","ASE0029783",NA,"Mattos",NA,"Itaporanga d'Ajuda",NA,NA,NA,NA,NA,"-37.272778","-11.259722",NA,NA,NA,NA,NA,NA
"112","2019-11-27 13:50:39-03","UFS","ASE","26783","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Myrtaceae","Calycolpus","legrandii","Calycolpus legrandii","Farias, MCV; Pereira, JO; Santos, E","211","2012","04","23","Southern America","Brasil","Sergipe","SE,Santo Amaro das Brotas.","-37.054167","-10.789167",NA,NA,"Árvores de 2m.; Restinga ( formação arbustiva fechada ) . Não inundável","ASE0031751","ASE0031751","Mattos",NA,"Santo Amaro das Brotas",NA,NA,NA,"2012","04","-37.054167","-10.789167",NA,"23",NA,NA,NA,NA
"113","2019-11-27 13:50:39-03","UFS","ASE","27737","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Myrtaceae","Calycolpus","legrandii","Calycolpus legrandii","Campos, DA; Santos, E; Matos, GMA; Barbosa, P","325","2013","05","22","Southern America","Brasil","Sergipe","APA Sul, Povoado Convento","-37.401694","-11.480294",NA,NA,"Arbusto aprox. 1,2 m. Botões verdes e flores alvas.","ASE0000173","ASE0000173","Mattos","Proença, C; Silva, ACC","Indiaroba",NA,NA,NA,NA,NA,"-37.401694","-11.480294",NA,NA,NA,NA,NA,NA
"114","2019-11-27 13:50:39-03","UFS","ASE","27863","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Myrtaceae","Calycolpus","legrandii","Calycolpus legrandii","Farias, MCV; Santos, E; Souza, CAS; Melo, L; Fonseca, AR","304","2013","01","18","Southern America","Brasil","Sergipe","Povoado São José, Margem direita da rodovia.","-36.94","-10.593333",NA,NA,"Inflorescência amarelas e esverdeadas. Arbusto 1,8m.&nf;UTM 730508; 8820380; Restinga. Formação Arbustiva Fechada. Solo arenoso.","ASE0032135","ASE0032135","Mattos","Santos, LAS","Japaratuba",NA,NA,NA,"2013","07","-36.94","-10.593333",NA,NA,NA,NA,NA,NA
"115","2019-11-27 13:50:39-03","UFS","ASE","28176","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Myrtaceae","Calycolpus","legrandii","Calycolpus legrandii","Campos, DA; Matos, GMA; Rocha, LP; Santos, E","272","2013","04","16","Southern America","Brasil","Sergipe","Pov. Convento, APA Litoral Sul","-37.439722","-11.47325",NA,NA,"Arbusto, aprox. 1m. Flores verdes passando a vinaceos.","ASE0032433","ASE0032433","Mattos","Proença, C; Gomes, LA","Indiaroba",NA,NA,NA,"2013","08","-37.439722","-11.47325",NA,"01",NA,NA,NA,NA
"116","2019-11-27 13:50:39-03","UFS","ASE","28979","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Myrtaceae","Calycolpus","legrandii","Calycolpus legrandii","Carregosa, T; Santos, E","412","2013","07","10","Southern America","Brasil","Sergipe","Povoado Alagamar, Assentamento São Sebastião.","-36.756167","-10.616861",NA,NA,"Subarbusto. ca. 1,5 m alt. Cálice persistente, amarelo-esverdeado. fruto quando maduro castanho.; Tabuleiro Costeiro","ASE0000412","ASE0000412","Mattos",NA,"Pirambu",NA,NA,NA,NA,NA,"-36.756167","-10.616861",NA,NA,NA,NA,NA,NA
"117","2019-11-27 13:50:39-03","UFS","ASE","29180","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Myrtaceae","Calycolpus","legrandii","Calycolpus legrandii","Ferreira, ES; Oliveira, EVS","156","2012","11","19","Southern America","Brasil","Sergipe","Rebio de Santa Isabel, Lagoa redonda, acesso pela RPPN Dona Benta e Seu Caboclo","-36.804444","-10.640833",NA,NA,"Árvore; Restinga","ASE0000544","ASE0000544","Mattos","Proença, C; Ferreira, ES","Pirambu",NA,NA,NA,"2012","11","-36.804444","-10.640833",NA,"19",NA,NA,NA,NA
"118","2019-11-27 13:50:39-03","UFS","ASE","29894","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Myrtaceae","Calycolpus","legrandii","Calycolpus legrandii","Farias, MCV; Carregosa, T; Costa, SM; Melo, LMS","415","2013","04","04","Southern America","Brasil","Sergipe","Povoado Alagamar, Assentamento Sao Sebastião.","-36.750167","-10.614028",NA,NA,"Arbusto ca. 2 m. Flores verdes.; Tabuleiros costeiros.","ASE0001387","ASE0001387","Mattos","Proença, C","Pirambu",NA,NA,NA,"2017","10","-36.750167","-10.614028",NA,"18",NA,NA,NA,NA
"119","2019-11-27 13:50:39-03","UFS","ASE","30300","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Myrtaceae","Calycolpus","legrandii","Calycolpus legrandii","Oliveira, EVS","302","2013","11","27","Southern America","Brasil","Sergipe","Próximo ao morro da Lucrécia, Tabuleiros costeiros","-36.785556","-10.683056",NA,NA,"Arbusto. Cerca de 4 m.; Restinga","ASE0001744","ASE0001744","Mattos","Proença, C; Oliveira, EVS","Pirambu",NA,NA,NA,"2013","11","-36.785556","-10.683056",NA,"27",NA,NA,NA,NA
"120","2019-11-27 13:50:39-03","UFS","ASE","30348","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Myrtaceae","Calycolpus","legrandii","Calycolpus legrandii","Oliveira, EVS","329","2013","12","04","Southern America","Brasil","Sergipe","Estrada Lagoa Redonda-Pirambu, Próximo ao riacho Aningas.","-36.810556","-10.685278",NA,NA,"Árvore. Cerca de 5 m. Flor branca.; Restinga. Tabuleiros costeiros.","ASE0001775","ASE0001775","Mattos","Oliveira, EVS","Pirambu",NA,NA,NA,"2013","12","-36.810556","-10.685278",NA,"04",NA,NA,NA,NA
"121","2019-11-27 13:50:39-03","UFS","ASE","30756","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Myrtaceae","Calycolpus","legrandii","Calycolpus legrandii","Matos, GMA; Santos, E; Fonseca, JER","364","2014","02","17","Southern America","Brasil","Sergipe","Povoado Mata do Ipanema","-37.321111","-10.889722",NA,NA,"Arbusto, 1,80 metros. Botões alvos. Frutoas imaturos verdes e maduros vináceos.; Tabuleiro arenoso.","ASE0002126","ASE0002126","Mattos","Matos, GMA","Itaporanga d'Ajuda",NA,NA,NA,"2014","02","-37.321111","-10.889722",NA,"24",NA,NA,NA,NA
"122","2019-11-27 13:50:39-03","UFS","ASE","32068","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Myrtaceae","Calycolpus","legrandii","Calycolpus legrandii","Gonçalves, FB","81","2014","04","25","Southern America","Brasil","Sergipe","Vegetação rasteira com fragmentos em capoeira, solo bastante argiloso com seixos rolados","-37.424278","-11.378056",NA,NA,"Árvore, de base reta. Casca da árvore externa marrom, fina, lisa e esfoliante, e casca interna amarelada. Flor avermelhada. Fruto imaturo, arredondado, externamente verde e internamente preto, carnoso e com polpa. Coordenadas UTM: E(0","ASE0003140","ASE0003140","Mattos","Proença, C; Santos, LAS","Santa Luzia do Itanhy",NA,NA,NA,"2015",NA,"-37.424278","-11.378056",NA,NA,NA,NA,NA,NA
"123","2019-11-27 13:50:39-03","UFS","ASE","33210","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Myrtaceae","Calycolpus","legrandii","Calycolpus legrandii","Almeida, ES","276","2014","04","29","Southern America","Brasil","Sergipe",NA,"-37.206389","-11.014722","47",NA,"Árvore , número do conglomerado: 133, coordenadas UTM do ponto central: E (0690153m) N (8790659m), número da subunidade: 3, número da subparcela: 10, número da árvore: 01RF8.","ASE0009210","ASE0009210","Mattos","Proença, C","São Cristóvão",NA,NA,NA,"2015","05","-37.206389","-11.014722",NA,"25","47",NA,NA,NA
"124","2019-11-27 13:50:39-03","UFS","ASE","39890","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Myrtaceae","Calycolpus","legrandii","Calycolpus legrandii","Dantas, FS; Santos-Neto, AM","6","2017","12","21","Southern America","Brasil","Sergipe","RPPN Dona Benta e Seu Caboclo","-36.804444","-10.640833",NA,NA,"Arbusto, 2m. Folhas verdes, discolores. Inflorescência flor solitária. Pétalas ausentes. Frutos imaturos verdes, brácteas e sépalas persistentes.; Restinga","ASE0041407",NA,"Mattos","Dantas, FS","Pirambu",NA,NA,NA,"2018","07","-36.804444","-10.640833",NA,"25",NA,NA,NA,NA
"125","2019-11-27 13:50:39-03","UFS","ASE","39900","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Myrtaceae","Calycolpus","legrandii","Calycolpus legrandii","Dantas, FS; Santos-Neto, AM","16","2018","03","14","Southern America","Brasil","Sergipe","Rodovia SE-100","-36.804444","-10.640833",NA,NA,"Arbusto, 1,5m. Ampla distribuição no local. Folhas verdes, coriáceas, globosas com ápice levemente acuminado. Inflorescência flor solitária, pétalas alvas. Brácteas e bractéolas vistosas.; Restinga","ASE0041417",NA,"Mattos","Dantas, FS","Pirambu",NA,NA,NA,"2018","07","-36.804444","-10.640833",NA,"25",NA,NA,NA,NA
"126","2019-11-27 13:50:39-03","UFS","ASE","34777","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Myrtaceae","Calycolpus","legrandii","Calycolpus legrandii","Santana, JP; Silvestre, SMS; Albuquerque N.M.","308","2015","03","07","Southern America","Brasil","Sergipe","Fazenda Rio Fundo.","-37.1944","-11.0429",NA,NA,"Arbusto, 4 m, folhas opostas simples, frutos imaturos verdes, maduros pretos com calice e bráctea presentes.; Mata Atlântica.","ASE0035714","ASE0035714","Mattos","Proença, C","Itaporanga d'Ajuda",NA,NA,NA,NA,NA,"-37.1944","-11.0429",NA,NA,NA,NA,NA,NA
"127","2019-11-27 13:50:39-03","UFS","ASE","37354","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Myrtaceae","Calycolpus","legrandii","Calycolpus legrandii","Carvalho-Silva, A; Avila, HM d'","333","2012","03","30","Southern America","Brasil","Sergipe",NA,"-37.0315","-10.4721",NA,NA,"Restinga","ASE0038355",NA,"Mattos","Ibrahim, M; Dantas, FS","Santo Amaro das Brotas",NA,NA,NA,"2017","10","-37.0315","-10.4721",NA,"06",NA,NA,NA,NA
"128","2019-11-27 13:50:39-03","UFS","ASE","5708","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Myrtaceae","Calycolpus","legrandii","Calycolpus legrandii","André M.A. Amorim; S.C.Santana; J.G.Jardim; E.B. dos Santos","1513","1993","11","28","Southern America","Brasil","Sergipe","Cerca de 19.4 km da Br 101 em direção á Praia do a","-37.438056","-11.268611",NA,NA,"Arvoreta. 1.8. m. Copa muito ramificada.Folhas verdes, a face superior escura.Flores com brácteas verdes,sépalas verdes, pétalas e estames alvos.Flores muito perfumadas.; Arvoreta. 1.8. m. Copa muito ramificada.Folhas verdes, a face s","ASE0016312","ASE0016312","Mattos","Proença, C; Ibrahim, M","Estância",NA,NA,NA,"2008","06","-37.438056","-11.268611",NA,NA,NA,NA,NA,NA
"129","2019-11-27 13:50:39-03","UFS","ASE","7399","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Myrtaceae","Calycolpus","legrandii","Calycolpus legrandii","Landim, M; Santos, E","1157","1997","04","07","Southern America","Brasil","Sergipe","entre os rios Pomonga e Parnamirim","-37.038611","-10.908889",NA,NA,"arbusto. 70. cm. presença de frutos maduros pretos (poucos).; arbusto. 70. cm. presença de frutos maduros pretos (poucos).; Restinga","ASE0017441","ASE0017441","Mattos","Proença, C","Barra dos Coqueiros",NA,NA,NA,"2008","06","-37.038611","-10.908889",NA,NA,NA,NA,NA,NA
"130","2019-11-27 13:50:39-03","UFS","ASE","7702","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Myrtaceae","Calycolpus","legrandii","Calycolpus legrandii","Farney, C; D.Araújo; Gomes, JC; I.T. Oliveira","2940","1972","01","28","Southern America","Brasil","Sergipe","Reserva Biológica de Santa Isabel, Menos de 1 km da praia em direção a Ponte dos mangues","-36.855833","-10.737778",NA,NA,"Arbusto. Folhas verdes,discolores, cariácea, pedicelo e cálice verdes, corola alva, estames alvos.; Arbusto. Folhas verdes,discolores, cariácea, pedicelo e cálice verdes, corola alva, estames alvos.; Restinga","ASE0017671","ASE0017671","Mattos","Proença, C","Pirambu",NA,NA,NA,"2012","11","-36.855833","-10.737778",NA,NA,NA,NA,NA,NA
"131","2019-11-27 13:50:39-03","UFS","ASE","7826","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Myrtaceae","Calycolpus","legrandii","Calycolpus legrandii","Landim, M; V.M.Schettino","1260","1997","05","05","Southern America","Brasil","Sergipe","PA Ivan Ribeiro (Incra/SE)","-36.94","-10.593333",NA,NA,"trepadeira. presença de botões verdes e flores com pétalas brancas.; trepadeira. presença de botões verdes e flores com pétalas brancas.; borda de mata","ASE0017764","ASE0017764","Mattos","Proença, C","Japaratuba",NA,NA,NA,"2013","06","-36.94","-10.593333",NA,NA,NA,NA,NA,NA
"132","2019-11-27 13:50:39-03","UFS","ASE","8134","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Myrtaceae","Calycolpus","legrandii","Calycolpus legrandii","Cruz, A; Santos, E","48","1998","06","26","Southern America","Brasil","Sergipe","Área de mata.","-36.855833","-10.737778",NA,NA,"Arbusto. Cerca de 1,80m. Pouquíssimas flores abertas, muitos frutos imaturos verdes, base do fruto em forma de flor com 5 pétalas.; Arbusto. Cerca de 1,80m. Pouquíssimas flores abertas, muitos frutos imaturos verdes, base do fruto em","ASE0019216","ASE0019216","Mattos","Proença, C","Pirambu",NA,NA,NA,"2007","10","-36.855833","-10.737778",NA,NA,NA,NA,NA,NA
"133","2019-11-27 13:50:39-03","UFS","ASE","37790","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Myrtaceae","Calycolpus","legrandii","Calycolpus legrandii","Santana Júnior, JA; Carregosa, T; Santos, E; Duarte, MC","481","2016","01","14","Southern America","Brasil","Sergipe","Povoado Lagoa Redonda","-36.51099","-10.39155",NA,NA,"Arbusto com flores alvas.; Restinga","ASE0038866","ASE0038866","Mattos",NA,"Pirambu",NA,NA,NA,NA,NA,"-36.51099","-10.39155",NA,NA,NA,NA,NA,NA
"134","2019-11-27 13:50:39-03","UFS","ASE","38127","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Myrtaceae","Calycolpus","legrandii","Calycolpus legrandii","Andrade, RS; Santos, E","176","2015","03","31","Southern America","Brasil","Sergipe","Rodovia João Bebe Água","-37.953039","-11.858586",NA,NA,"Árvore. Ca. de 2 m. Flor amarelo esverdeada a vermelho.; Mata Atlântica","ASE0039334",NA,"Mattos",NA,"São Cristóvão",NA,NA,NA,NA,NA,"-37.953039","-11.858586",NA,NA,NA,NA,NA,NA
"135","2019-11-27 13:50:39-03","UFS","ASE","28098","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Myrtaceae","Calycolpus","legrandii","Calycolpus legrandii","Proença, CEB; Landim, M","4046","2012","03","12","Southern America","Brasil","Sergipe","Praia do Abais, Na SE-218 sentido Praia do Abaís , logo após o entrocamento da Linha verde , ca. 5Km. antes da Praia do Abaís , do lado direito.","-37.270556","-11.266389",NA,NA,"Coletado material na silíca e esfoliante.&nf;Arvoreta 1,8m. Casca lisa e esfoliante. Folhas dobradas em V in natura ; cálice e bractéolas secas decíduas ao toque.; Restinga arbórea. Solo de areia branca.","ASE0032210","ASE0032210","Mattos","Proença, CEB","Estância",NA,NA,NA,NA,NA,"-37.270556","-11.266389",NA,NA,NA,NA,NA,NA
"136","2019-11-27 13:50:39-03","UFS","ASE","29462","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Myrtaceae","Calycolpus","legrandii","Calycolpus legrandii","Santos, E; Campos, DA; Carregosa, T","11","2013","07","23","Southern America","Brasil","Sergipe","Sapucaia","-36.5624","-10.3536",NA,NA,"Arbusto.Orvário inferior.Frutos com sepalas pesistente vinaçeos quando maduros e amarelos quando imaturos.; Restinga","ASE0001293","ASE0001293","Mattos","Silva, BD","Japaratuba",NA,NA,NA,"2013","09","-36.5624","-10.3536",NA,"09",NA,NA,NA,NA
"137","2019-11-27 13:50:39-03","UFS","ASE","40731","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Myrtaceae","Calycolpus","legrandii","Calycolpus legrandii","Felix, GJ; Oliveira, EVS; Santos-Neto, AM","148","2016","05","27","Southern America","Brasil","Sergipe","Assentamento Hugo Heredia (Rodovia SE-240), Mata de reserva legal","-37.031","-10.5253",NA,NA,"Solo arenoso e seco. Substrato terrícola. Arbusto. Flores brancas.; Restinga","ASE0042282",NA,"Mattos","Felix, GJ","Santo Amaro das Brotas",NA,NA,NA,"2018","04","-37.031","-10.5253",NA,"16",NA,NA,NA,NA
"138","2019-11-27 13:50:39-03","UFS","ASE","40696","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Myrtaceae","Calycolpus","legrandii","Calycolpus legrandii","Felix, GJ; Oliveira, EVS; Santos-Neto, AM","112","2016","04","28","Southern America","Brasil","Sergipe","Assentamento Hugo Heredia (Rodovia SE-240), Mata de reserva legal","-37.031","-10.5253",NA,NA,"Solo arenoso e seco. Substrato terrícola. Arbusto. Flores brancas.; Restinga","ASE0042247",NA,"Mattos","Ibrahim, M","Santo Amaro das Brotas",NA,NA,NA,"2018","04","-37.031","-10.5253",NA,"16",NA,NA,NA,NA
"139","2019-11-27 13:50:39-03","UFS","ASE","40654","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Myrtaceae","Calycolpus","legrandii","Calycolpus legrandii","Felix, GJ; Oliveira, EVS; Santos-Neto, AM","56","2016","02","11","Southern America","Brasil","Sergipe","Assentamento Hugo Heredia (Rodovia SE-240), Mata de reserva legal","-37.031","-10.5253",NA,NA,"Solo arenoso e seco. Substrato terrícola. Arbusto. Flor branca.; Restinga","ASE0042205",NA,"Mattos","Felix, GJ","Santo Amaro das Brotas",NA,NA,NA,"2018","04","-37.031","-10.5253",NA,"16",NA,NA,NA,NA
