"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","continentOcean","country","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","year","month","day","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","class","relatedCatalogItem","infraspecificEpithet","previousCatalogNumber","typeStatus","eventTime","fieldNumber","individualCount","sex"
"97","2020-12-11 11:36:58-03","UFMG","BHCB","16366","PreservedSpecimen","Plantae","Dicotyledon",NA,"Lamiaceae","Vitex","sellowiana","Vitex sellowiana","Cham.","Grandi, TSM","2670","Southern America","Brasil",NA,NA,NA,NA,NA,"1989","09","30","Minas Gerais","Rio Preto","Gruta do Funil.","-43.8278007507324","-22.0891990661621",NA,NA,NA,NA,NA,NA,NA,"20815","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"98","2020-12-11 11:36:58-03","UFMG","BHCB","63815","PreservedSpecimen","Plantae","Dicotyledon",NA,"Lamiaceae","Vitex","sellowiana","Vitex sellowiana","Cham.","Mota, RC da; Viana, L","533","Southern America","Brasil",NA,"Planta coletada em campo rupestre; subarbóreo.",NA,NA,NA,"2000","11","02","Minas Gerais","Mariana","Mina da Samitri.","-43.4160995483398","-20.377799987793",NA,NA,NA,NA,NA,NA,NA,"33524","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"99","2020-12-11 11:36:58-03","UFMG","BHCB","32624","PreservedSpecimen","Plantae","Dicotyledon",NA,"Lamiaceae","Vitex","sellowiana","Vitex sellowiana","Cham.",NA,"s.n.","Southern America","Brasil",NA,NA,NA,NA,NA,NA,NA,NA,"Minas Gerais","Nova Lima","Mina do Tamanduá - MBR.","-43.8466987609863","-19.9855995178223",NA,NA,NA,NA,NA,NA,NA,"29211","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"100","2020-12-11 11:36:58-03","UFMG","BHCB","5120","PreservedSpecimen","Plantae","Dicotyledon",NA,"Lamiaceae","Vitex","sellowiana","Vitex sellowiana","Cham.","Grandi, TSM; et al.","1477","Southern America","Brasil",NA,":maria preta;campo;beira de mata galeria;arbóreo;",NA,NA,NA,"1983","10","28","Minas Gerais","Nova Lima","Morro do Chapéu.","-43.8466987609863","-19.9855995178223",NA,NA,NA,NA,NA,NA,NA,"29211","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"101","2020-12-11 11:36:58-03","UFMG","BHCB","79709","PreservedSpecimen","Plantae","Dicotyledon",NA,"Lamiaceae","Vitex","sellowiana","Vitex sellowiana","Cham.","Viana, PL","348","Southern America","Brasil",NA,"Arbusto crescendo em canga nodular",NA,NA,NA,"2001","11","06","Minas Gerais","Brumadinho","Retiro das Pedras. Serra da Calçada.","-44.1996994018555","-20.1432991027832",NA,NA,NA,NA,NA,NA,NA,"26639","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"102","2020-12-11 11:36:58-03","UFMG","BHCB","11214","PreservedSpecimen","Plantae","Dicotyledon",NA,"Lamiaceae","Vitex","sellowiana","Vitex sellowiana","Cham.","Brandt, A; Melo, LFB; Eliasaro, S; Gonçalves, CA","25","Southern America","Brasil",NA,"Arbusto; flores roxas",NA,NA,NA,"1985","11","20","Minas Gerais","Santa Bárbara","Serra do Caraça","-43.4152984619141","-19.959400177002",NA,NA,NA,NA,NA,NA,NA,"33136","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"103","2020-12-11 11:36:58-03","UFMG","BHCB","67235","PreservedSpecimen","Plantae","Dicotyledon",NA,"Lamiaceae","Vitex","sellowiana","Vitex sellowiana","Cham.","Mota, RC da","1037","Southern America","Brasil",NA,"Planta coletada em campo rupestre; árvore.",NA,NA,NA,"2000","12","14","Minas Gerais","Catas Altas","Serra do Caraça.","-43.4075012207031","-20.0746994018555",NA,NA,NA,NA,NA,NA,NA,"11966","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"104","2020-12-11 11:36:58-03","UFMG","BHCB","67356","PreservedSpecimen","Plantae","Dicotyledon",NA,"Lamiaceae","Vitex","sellowiana","Vitex sellowiana","Cham.","Mota, RC da","1158","Southern America","Brasil",NA,"Árvore; flores roxas.; Planta coletada em mata semidecídua","BHCB019494",NA,NA,"2000","12","16","Minas Gerais","Catas Altas","Serra do Caraça.","-43.4075012207031","-20.0746994018555",NA,NA,"2000",NA,NA,NA,NA,"11966","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"105","2020-12-11 11:36:58-03","UFMG","BHCB","8687","PreservedSpecimen","Plantae","Dicotyledon",NA,"Lamiaceae","Vitex","sellowiana","Vitex sellowiana","Cham.","Horta, MB","18","Southern America","Brasil",NA,"Mata úmida, arbusto (80cm), com fruto?",NA,NA,NA,"1986","12","12","Minas Gerais","Catas Altas","Serra do Caraça, Cachoeira do Belchior","-43.4075012207031","-20.0746994018555",NA,NA,NA,NA,NA,NA,NA,"11966","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"106","2020-12-11 11:36:58-03","UFMG","BHCB","22445","PreservedSpecimen","Plantae","Dicotyledon",NA,"Lamiaceae","Vitex","sellowiana","Vitex sellowiana","Cham.","Magalhães, GM","2609","Southern America","Brasil",NA,NA,NA,NA,NA,"1942","06","14","Minas Gerais","Caeté","Serra do Quibungo. União.","-43.6697006225586","-19.8799991607666",NA,NA,NA,NA,NA,NA,NA,"22051","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"107","2020-12-11 11:36:58-03","UFMG","BHCB","22445","PreservedSpecimen","Plantae","Dicotyledon",NA,"Lamiaceae","Vitex","sellowiana","Vitex sellowiana","Cham.","Magalhães, GM","2609","Southern America","Brasil",NA,NA,NA,NA,NA,"1942","06","14","Minas Gerais","Caeté","Serra do Quibungo. União.","-43.6697006225586","-19.8799991607666",NA,NA,NA,NA,NA,NA,NA,"22051","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"108","2021-03-30 17:09:50-03","UFMA","MAR","3481","S","Plantae",NA,NA,"Verbenaceae","Vitex","sellowiana","Vitex sellowiana","Cham.",NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,"1995","01","20","Maranhão","São Luís","ALUMAR","-44.328889","-2.691667",NA,NA,NA,NA,NA,"44º19'44W","02º41'30S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"109","2015-07-14 14:41:00-03","MO","MOBOT","100831035","PreservedSpecimen","Plantae",NA,NA,"Lamiaceae","Vitex","sellowiana","Vitex sellowiana","Cham.","Ludwig Riedel","Riedel s.n.","South America","Brazil",NA,NA,NA,NA,"R.L. Liesner (MO)","1821",NA,NA,NA,NA,"Minas.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"110","2015-07-14 14:44:00-03","MO","MOBOT","100831036","PreservedSpecimen","Plantae",NA,NA,"Lamiaceae","Vitex","sellowiana","Vitex sellowiana","Cham.","Ludwig Riedel","Riedel s.n.","South America","Brazil",NA,NA,NA,NA,"R.L. Liesner (MO)","1824",NA,NA,NA,NA,"Borba.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"111","2017-11-24 14:11:06-02","UFLA","ESAL","17773","S","Plantae",NA,NA,"Lamiaceae","Vitex","sellowiana","Vitex sellowiana","Cham.","Carvalho, WAC","404",NA,"Brasil",NA,"árvore; 7 m; ;; floresta",NA,NA,NA,NA,NA,NA,"Minas Gerais","Machacalis","Reserva Indígena do PovoMaxacalis","-40.7164001464844","-17.0771999359131",NA,NA,NA,NA,NA,NA,NA,"16711","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"112","2017-11-24 14:11:06-02","UFLA","ESAL","1474","S","Plantae",NA,NA,"Lamiaceae","Vitex","sellowiana","Vitex sellowiana","Cham.","?","s.n.",NA,"?",NA,"; ; ;",NA,NA,"Mello Barreto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"113","2018-10-09 16:31:32-03","UFLA","ESAL","7271","S","Plantae",NA,NA,"Lamiaceae","Vitex","sellowiana","Vitex sellowiana","Cham.","Gavilanes, ML; et al.","s.n.",NA,"Brasil",NA,"arbusto; 1.8; amarelada;; cerrado",NA,NA,"Ary T.Oliveira",NA,NA,NA,"Minas Gerais","Lavras","Parque Ecologico Quedas do Rio Bonito","-44.999444","-21.245278",NA,NA,NA,NA,NA,"-44.999444","-21.245278",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"114","2019-06-10 10:10:57-03","FZB-BH","BHZB","4256","S","Plantae",NA,NA,"Lamiaceae","Vitex","sellowiana","Vitex sellowiana",NA,"Mendonça, M.P. et al.",NA,NA,"Brasil",NA,"Canga. Doação de duplicata para herbário CTBS em julho de 2016",NA,NA,NA,"2003","06","04","MG","Nova Lima","Capão Xavier","-43.8466987609863","-19.9855995178223",NA,NA,NA,NA,NA,NA,NA,"29211","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"115","2019-06-10 10:10:57-03","FZB-BH","BHZB","2948","S","Plantae",NA,NA,"Lamiaceae","Vitex","sellowiana","Vitex sellowiana",NA,"Ordones, J.","489",NA,"Brasil",NA,NA,NA,NA,NA,"2000","12","14","MG","Catas Altas","Caraça/ Bocaina","-43.4075012207031","-20.0746994018555",NA,NA,NA,NA,NA,NA,NA,"11966","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"116","2019-06-10 10:10:57-03","FZB-BH","BHZB","3048","S","Plantae",NA,NA,"Lamiaceae","Vitex","sellowiana","Vitex sellowiana",NA,"Ordones, J.","643",NA,"Brasil",NA,NA,NA,NA,NA,"2000","12","16","MG","Catas Altas","Caraça/ Buraco da Boiada","-43.4075012207031","-20.0746994018555",NA,NA,NA,NA,NA,NA,NA,"11966","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"117","2020-09-12 05:00:02-03","US","US","2759073","PreservedSpecimen","Plantae",NA,"Lamiales","Lamiaceae","Vitex","sellowiana","Vitex sellowiana","Cham.","H. S. Irwin, R. M. Harley & E. Onishi","30479","South America - Neotropics","Brazil",NA,NA,"US02781108","US02781108_01",NA,"1971","1","16","Minas Gerais",NA,"Serra do Espinhaço. Ca. 40km. E. of Belo Horizonte, near BR-31.",NA,NA,"1800",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1",NA
"118","2020-09-12 05:00:02-03","US","US","2863377","PreservedSpecimen","Plantae",NA,"Lamiales","Lamiaceae","Vitex","sellowiana","Vitex sellowiana","Cham.","H. S. Irwin, H. Maxwell & D. C. Wasshausen","19517","South America - Neotropics","Brazil",NA,NA,"US02781109","US02781109_01",NA,"1968","2","7","Minas Gerais",NA,"Serra dp Espinhaço. Steep rocky slopes, Serra do Itabarito, ca. 45km S.E. of Belo Horizonte.",NA,NA,"1500",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1",NA
"119","2020-09-12 05:00:02-03","US","US","2483367","PreservedSpecimen","Plantae",NA,"Lamiales","Lamiaceae","Vitex","sellowiana","Vitex sellowiana","Cham.","I. Mimura","231","South America - Neotropics","Brazil",NA,NA,"US02781110","US02781110_01",NA,"1962","1","30","São Paulo",NA,"Municipio de São José dos Campos: uma área disjuntiva de cerrado, de várias centenas de km2, rodeada antigamente por mata. Ca. 8,0 km SW em linha reta da praca principal de São José dos Campos.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1",NA
"120","2020-09-02 16:30:17-03","Cenargen","CEN","8618","PreservedSpecimen","Plantae",NA,NA,"Lamiaceae","Vitex","aff. sellowiana","Vitex aff. sellowiana","Cham.","Antônio Costa Allem","2885",NA,"Brasil","Exsicatas",NA,"CEN00008618","CEN00008618","F. R. G. Salimena","1984","11","07","MG","JANAUBA","Km 5 da BR - 122 Francisco Sá - Janaúba.","-43.3088989257812","-15.8024997711182","690","690","1991","01",NA,"-4358333.0","-1650000.0","55466","auto",NA,NA,NA,NA,NA,NA,NA,"5",NA
"121","2019-11-13 11:20:57-03","USP","SPF","197890","PreservedSpecimen","Plantae",NA,NA,"Lamiaceae","Vitex","sellowiana","Vitex sellowiana","Cham.","Santos, MF","314",NA,"Brasil",NA,NA,"SPF00197890","SPF00197890","Salimena-Pires, FRG; Santos, MF","2008","03","15","Minas Gerais","Itambé do Mato Dentro",NA,"-43.422472","-19.411222",NA,NA,"2008",NA,NA,"-43.422472","-19.411222",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"122","2019-11-13 11:20:57-03","USP","SPF","81755","PreservedSpecimen","Plantae",NA,NA,"Lamiaceae","Vitex","sellowiana","Vitex sellowiana","Cham.","Paula, J","1922",NA,"Brasil",NA,NA,"SPF00081755","SPF00081755","Grandi, TSM","1985","09","28","Minas Gerais","Caeté","Serra da Piedade","-43.666667","-19.816667","1650","1650",NA,NA,NA,"-43.666667","-19.816667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"123","2019-10-07 09:16:38-03","UEFS","HUEFS","32686","PreservedSpecimen","Plantae","Angiospermae","Lamiales","Lamiaceae","Vitex","sellowiana","Vitex sellowiana","Cham.",NA,NA,NA,NA,NA,NA,"HUEFS0032686",NA,NA,"1907","11","15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Asteranae",NA,NA,NA,NA,NA,NA,NA,NA
"124","2019-10-07 09:16:38-03","UEFS","HUEFS","74348","PreservedSpecimen","Plantae","Angiospermae","Lamiales","Lamiaceae","Vitex","sellowiana","Vitex sellowiana","Cham.","Harley, R.M.","54628",NA,"Brasil",NA,"Mata de Galeria.","HUEFS0074348",NA,"F.França","2003","04","20","Bahia","Rio de Contas","Fazenda Marion. Rio Abaeté.","-41.75","-13.626667","851","851","2004","12",NA,"41W45'0''","13S37'36''",NA,NA,"Asteranae",NA,NA,NA,NA,NA,NA,NA,NA
"125","2020-07-03 15:41:13-03","UEFS","HUEFS","150968","PreservedSpecimen","Plantae","Angiospermae","Lamiales","Lamiaceae","Vitex","sellowiana","Vitex sellowiana","Cham.","Ferreira, F.M.","1218",NA,"Brasil",NA,NA,"HUEFS0150968","HUEFS0150968 HUEFS0150968_e1","F.R.G.Salimena","2007","01","23","Minas Gerais","Lima Duarte","Parque Estadual do Ibitipoca.","-43.793098449707","-21.8425006866455",NA,NA,"2008","08",NA,NA,NA,"30417","auto","Asteranae",NA,NA,NA,NA,NA,NA,NA,NA
"126","2020-07-03 15:41:13-03","UEFS","HUEFS","150969","PreservedSpecimen","Plantae","Angiospermae","Lamiales","Lamiaceae","Vitex","sellowiana","Vitex sellowiana","Cham.","Forzza, R.C.","4397",NA,"Brasil",NA,"Mata.","HUEFS0150969","HUEFS0150969 HUEFS0150969_e1","F.R.G.Salimena","2007","01","23","Minas Gerais","Lima Duarte","Parque Estadual do Ibitipoca. Mata estacional ao lado da guarita de entrada do parque, seguindo o aceiro.","-43.793098449707","-21.8425006866455",NA,NA,"2008","08",NA,NA,NA,"30417","auto","Asteranae",NA,NA,NA,NA,NA,NA,NA,NA
"127","2019-10-07 09:16:38-03","UEFS","HUEFS","246719","PreservedSpecimen","Plantae","Angiospermae","Lamiales","Lamiaceae","Vitex","sellowiana","Vitex sellowiana","Cham.",NA,"RB300905",NA,"Brasil",NA,NA,"HUEFS0246719",NA,NA,NA,NA,NA,"Rio de Janeiro","Rio de Janeiro","Jardim Botânico, seção XI, cant A, placa 4456, piq 6.","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,NA,NA,NA,"57442","auto","Asteranae",NA,NA,NA,NA,NA,NA,NA,NA
"128","2020-10-14 16:35:24-03","UFVJM","HDJF","7408","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Lamiaceae","Vitex","sellowiana","Vitex sellowiana","Cham.","Paixão, FA","49P3","Southern America","Brasil",NA,NA,"HDJF007408","HDJF007408_01",NA,"2018","09","29","Minas Gerais","Mariana","Rio Gualaxo do Norte, Margem Direita","-43.376778","-20.251083","691","691",NA,NA,NA,"-43.376778","-20.251083",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"129","2020-04-29 16:29:56-03","UFVJM","HDJF","2245","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Lamiaceae","Vitex","sellowiana","Vitex sellowiana","Cham.","Pena, FSR","CMD127","Southern America","Brasil",NA,NA,"HDJF002245","HDJF002245_01",NA,"2011","10",NA,"Minas Gerais","Conceição do Mato Dentro","Cava do Sapo","-43.431667","-18.907222",NA,NA,NA,NA,NA,"-43.431667","-18.907222",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"130","2020-04-29 16:29:56-03","UFVJM","HDJF","5465","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Lamiaceae","Vitex","sellowiana","Vitex sellowiana","Cham.","Moreira, SN; Pereira, E","2037","Southern America","Brasil",NA,NA,"HDJF005465","HDJF005465_01","Moreira, SN","2015","12","10","Minas Gerais","Conceição do Mato Dentro","Cava Norte - Anglo American","-43.434541","-18.891756","956","956","2015","10",NA,"-43.434541","-18.891756",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"131","2019-01-25 15:35:12-02","IAC","IAC","7704","S","Plantae",NA,NA,"Lamiaceae","Vitex","sellowiana","Vitex sellowiana","Cham.","M. Koscinski & B.J. Pickel","99",NA,"Brasil",NA,"obtido em 02/1945, através do Sr. Bento Pickel",NA,NA,"F.C. Hoehne","1935","11","15","São Paulo","São Paulo","Serra da Cantareira","-46.6361","-23.5475",NA,NA,"1935","11","15","-46.6361","-23.5475",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"132","2020-07-23 12:24:26-03","CEPLAC","CEPEC","39204","PreservedSpecimen","Plantae",NA,NA,"Verbenaceae","Vitex","sellowiana","Vitex sellowiana",NA,"A. M. de Carvalho","2145",NA,"Brasil",NA,NA,NA,NA,"F. França","1995","06","30","Minas Gerais","BARÃO DE COCAIS","Serra do Caraca. Arredores do Colégio do Caraca.","-43.4872016906738","-19.94580078125",NA,NA,NA,NA,NA,NA,NA,"21378","auto",NA,"05/05/2008",NA,NA,NA,NA,NA,NA,NA
"133","2016-08-23 11:00:28-03","NHMLondon","NHM-LONDON-BOT","BM000992836","S","Plantae",NA,NA,"Verbenaceae","Vitex","sellowiana","Vitex sellowiana","Cham.","Friedrich Sellow; b.1789; d.1831; Sellow","s.n.",NA,"Brasil",NA,"<a href=http://www.nhm.ac.uk/services/media-store/asset/6832a1dca96911e4c4f5e1a9930d2412cf6b2628/contents/preview target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,"Harold Norman Moldenke; b.1909; d.1996; Moldenke",NA,NA,NA,NA,NA,NA,"-53.08982","-10.773109",NA,NA,"1936",NA,NA,"-53.08982","-10.773109",NA,NA,NA,NA,NA,"NHMUK:ecatalogue:494413","Isotype",NA,NA,NA,NA
"134","2019-11-01 15:01:54-03","UnB","UB","161223","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Lamiaceae","Vitex","sellowiana","Vitex sellowiana","Cham.","Irwin, HS; Harley, RM; Onishi, E","29195","Southern America","Brasil",NA,"Round-heades tree ca. 4,5m x 0,08m. Fruit green.; Cerrado, gray soil.",NA,NA,"Moldenke, HN","1971","01","26","Minas Gerais","Barão de Cocais","Base of Serra da Caraça, ca. 10 km W of Barão dos Cocais.","-43.4872016906738","-19.94580078125","1500","1500","1972",NA,NA,NA,NA,"21378","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"135","2019-11-01 15:01:54-03","UnB","UB","161226","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Lamiaceae","Vitex","sellowiana","Vitex sellowiana","Cham.","Irwin, HS; Harley, RM; Onishi, E","30296","Southern America","Brasil",NA,"Shrub ca. 1m tall. Fruit dark green.; Secondary forest on steep slopes, shallow lateritic clay.",NA,NA,"Moldenke, HN","1971","01","13","Minas Gerais","Belo Horizonte","At base of Serra da Piedade, ca. 35 km E. of Belo Horizonte, road to Caeté.","-43.937801361084","-19.9207992553711","1600","1600","1972",NA,NA,NA,NA,"17082","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"136","2019-11-01 15:01:54-03","UnB","UB","161224","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Lamiaceae","Vitex","sellowiana","Vitex sellowiana","Cham.","Irwin, HS; Harley, RM; Onishi, E","30479","Southern America","Brasil",NA,"Shrub to ca. 2m tall. Fruit green, maturing brown-violet.; With low dense woodland on iron-rich soil interspersed with many outcrops.",NA,NA,"Moldenke, HN","1971","01","16","Minas Gerais","Belo Horizonte","Middle slopes of Serra da Piedade, ca. 40 km E. of Belo Horizonte, near BR-31.","-43.937801361084","-19.9207992553711","1800","1800","1972",NA,NA,NA,NA,"17082","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"137","2019-11-01 15:01:54-03","UnB","UB","161227","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Lamiaceae","Vitex","sellowiana","Vitex sellowiana","Cham.","Irwin, HS; Maxwell, H; Wasshausen, DC","19517","Southern America","Brasil",NA,"Treelet ca. 3m x 0,05m. Fruit green, reddish on insolated side.; Wooded brook valley. Steep rocky slopes.",NA,NA,"França, F","1968","02","07","Minas Gerais","Belo Horizonte","Serra do itabirito, ca. 45 km SE of Belo Horizonte.","-43.937801361084","-19.9207992553711","1500","1500","1994","12",NA,NA,NA,"17082","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"138","2019-11-01 15:01:54-03","UnB","UB","161225","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Lamiaceae","Vitex","sellowiana","Vitex sellowiana","Cham.","Magalhães, M","1384","Southern America","Brasil",NA,"Arbusto 2,50m.; Capoeirinha.",NA,NA,"Barreto, M","1942","01","28","Minas Gerais","Ouro Preto","Base da Serra do Itatiaia.","-43.5080986022949","-20.2875003814697",NA,NA,NA,NA,NA,NA,NA,"44599","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"139","2019-11-01 15:01:54-03","UnB","UB","161222","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Lamiaceae","Vitex","sellowiana","Vitex sellowiana","Cham.","Irwin, HS; Harley, RM; Onishi, E","29403","Southern America","Brasil",NA,"Shrub ca. 2m tall. Fruit green.; Cerrado on steep schist slopes.",NA,NA,"França, F","1971","01","30","Minas Gerais","Ouro Preto","Lower slopes of Pico do Itacolomí, ca. 2 km S. of Ouro Preto.","-43.5080986022949","-20.2875003814697","1600","1600","2006",NA,NA,NA,NA,"44599","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"140","2019-11-01 15:01:54-03","UnB","UB","161221","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Lamiaceae","Vitex","sellowiana","Vitex sellowiana","Cham.","Ferreira, FM","137","Southern America","Brasil",NA,"Arbusto ca. 2m. Frutos carnosos negros.; À beira da estrada, em campo rupestre.",NA,NA,"França, F","2002","02","27","Minas Gerais","Serro","Estrada Serro à Diamantina.","-43.3793983459473","-18.604700088501",NA,NA,"2006",NA,NA,NA,NA,"37754","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"141","2019-11-01 15:01:54-03","UnB","UB","161229","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Lamiaceae","Vitex","sellowiana","Vitex sellowiana","Cham.","Ladeira, J; Rodrigues, G","560","Southern America","Brasil",NA,"Flores claras, alt. +/- 2m. Diâmetro +/- 4 cm.",NA,NA,"Barroso, GM","1972","12","01","Minas Gerais","Viçosa","Mata da Sivicultura, ESF - UFV.","-42.8819007873535","-20.7539005279541",NA,NA,"1976","11","18",NA,NA,"13937","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"142","2019-11-01 15:01:54-03","UnB","UB","161228","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Lamiaceae","Vitex","sellowiana","Vitex sellowiana","Cham.","Mimura, I","231","Southern America","Brasil",NA,"Arbusto 1,7 m de alt. Fruto esferoidal-prolato com 1,1 - 1,7 cm de alt. por 0,9 - 1,6 cm de diâm., preto brilhante glaubescente.; Zona de transição entre mata ciliar e cerrado.",NA,NA,"França, F","1962","01","30","São Paulo","São José dos Campos","Ca. 8 km SW em linha reta da praça principal de São José dos Campos.","-45.8800010681152","-23.1700000762939",NA,NA,"1994","12",NA,NA,NA,"39297","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"143","2021-03-04 15:43:47-03","IF","SPSF","03972","PreservedSpecimen","Plantae","Magnoliophyta","Lamiales","Lamiaceae","Vitex","sellowiana","Vitex sellowiana",NA,"A.E.Amaral",NA,"América do Sul","Brasil",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,NA,NA,"SP","Itatuba",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA
"144","2021-03-04 15:43:47-03","IF","SPSF","07143","PreservedSpecimen","Plantae","Magnoliophyta","Lamiales","Lamiaceae","Vitex","sellowiana","Vitex sellowiana","Cham.","M.Koscinski","s/n","América do Sul","Brasil",NA,"COLETA: Floração: Outubro/Novembro. Frutificação: Fevereiro/Maio. Nome Popular - Tarumam;",NA,NA,NA,"1933","11","04","SP","São Paulo","Serra da Cantareira","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,NA,"53584","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA
"145","2017-09-11 16:27:36-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Lamiaceae","Vitex","sellowiana","Vitex sellowiana","Cham.","Riedel, L","s.n.","Southern America","Brazil",NA,"Novembri",NA,NA,NA,NA,NA,NA,"Minas Gerais","Sabará ","in collibus prope Sabará, Octobri, et in silvis montosis prope S. Lucia","-43.81","-19.89",NA,NA,NA,NA,NA,"-43.81","-19.89",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"146","2017-09-11 16:27:36-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Lamiaceae","Vitex","sellowiana","Vitex sellowiana","Cham.","Sellow, F","s.n.","Southern America","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"Minas Gerais",NA,"In silvis Catingas provinciae Minarum generalium",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"147","2017-09-11 16:27:36-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Lamiaceae","Vitex","sellowiana","Vitex sellowiana","Cham.","Ackermann, ?","s.n.","Southern America","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"Minas Gerais",NA,"In silvis Catingas provinciae Minarum generalium",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"148","2017-09-11 16:27:36-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Lamiaceae","Vitex","sellowiana","Vitex sellowiana","Cham.","Claussen, P","379","Southern America","Brazil",NA,NA,NA,NA,NA,"1840",NA,NA,"Minas Gerais",NA,"In silvis Catingas provinciae Minarum generalium",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
