"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","continentOcean","preparationType","previousCatalogNumber","phylum","order","coordinatePrecision","geoFlag","class","relatedCatalogItem","relationshipType","fieldNumber","individualCount","infraspecificEpithet","typeStatus","sex"
"360","2020-07-10 09:47:49-03","MBML","MBML-HERBARIO","23683",NA,"Plantae","Myrsinaceae","Myrsine","venosa","Myrsine venosa","A.DC.","C. Esgario/2008",NA,NA,NA,"A. P. Fontana; et al","892","2004","08","01","Brasil","Espírito Santo","São Roque do Canaã","Alto Misterioso","-40.775278","-19.796944","40W46'31","19S47'49",NA,NA,"Arbusto, 2m, frutos verdes c/ base roxa.","MBML023683","MBML023683",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"361","2020-07-10 09:47:49-03","MBML","MBML-HERBARIO","24246",NA,"Plantae","Myrsinaceae","Myrsine","venosa","Myrsine venosa","A.DC.","A.P. Fontana/11-III-2008",NA,NA,NA,"L. Kollmann; et al","7798","2005","05","20","Brasil","Espírito Santo","Santa Teresa","Alto Santo Antônio, Terreno do Vago, Cruzeiro","-40.575556","-19.887222","40W34'32","19S53'14",NA,NA,"Arvoreto 2m. Flores verdes.","MBML024246","MBML024246",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"362","2020-07-10 09:47:49-03","MBML","MBML-HERBARIO","24580",NA,"Plantae","Myrsinaceae","Myrsine","venosa","Myrsine venosa","A.DC.","A.P. Fontana/11-III-2008",NA,NA,NA,"L. Kollmann; et al","7790","2005","05","15","Brasil","Espírito Santo","Santa Teresa","Penha, Sítio do R. Pizziolo","-40.555833","-19.935","40W33'21","19S56'6",NA,NA,"Arvoreto 5m. Flores verdes.","MBML024580","MBML024580",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"363","2020-07-10 09:47:49-03","MBML","MBML-HERBARIO","24980",NA,"Plantae","Myrsinaceae","Myrsine","venosa","Myrsine venosa","A.DC.","A.P. Fontana/11-III-2008",NA,NA,NA,"A. P. Fontana; et al","1365","2005","04","23","Brasil","Espírito Santo","Itaguaçu","Pedra do Caparaó","-40.981111","-19.741389","40W58'52","19S44'29",NA,NA,"Árvore 3m, botões verde, cálice e corola vermelha com listras brancas.","MBML024980","MBML024980",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"364","2020-07-10 09:47:49-03","MBML","MBML-HERBARIO","25210",NA,"Plantae","Myrsinaceae","Myrsine","venosa","Myrsine venosa","A.DC.","A. P. Fontana/22-05-2007",NA,NA,NA,"A. P. Fontana; et al","1444","2005","05","20","Brasil","Espírito Santo","Santa Teresa","Alto Santo Antônio, Pedra do Cruzeiro","-40.575556","-19.887222","40W34'32","19S53'14",NA,NA,"Arbusto 2m, flores verdes.","MBML025210","MBML025210",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"365","2020-07-10 09:47:49-03","MBML","MBML-HERBARIO","28490",NA,"Plantae","Myrsinaceae","Myrsine","venosa","Myrsine venosa","A.DC.","T.T. Carrijo/26-03-2008",NA,NA,NA,"L. F. S. Magnago; V. Demuner, T. Cruz, Elias Bausen","1538","2006","10","31","Brasil","Espírito Santo","Santa Leopoldina","Bragança, Mata do Tyrol, propr.: Assunta Salvador.","-40.550833","-20.134167","40W33'3","20S8'3","560","560","Arvoreta 6m de alt. Frutos verdes. Mata topo de morro.","MBML028490","MBML028490",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"366","2020-07-10 09:47:49-03","MBML","MBML-HERBARIO","28544",NA,"Plantae","Myrsinaceae","Myrsine","venosa","Myrsine venosa","A.DC.","T.T. Carrijo/26-03-2008",NA,NA,NA,"L. F. S. Magnago; V. Demuner, T. Cruz e Elias Bausen","1016","2006","05","17","Brasil","Espírito Santo","Santa Leopoldina","Bragança, propr.: Assunta Salvador.","-40.546389","-20.123056","40W32'47","20S7'23","400","400","Arvoreta 6m de alt. Frutos verdes. Vegetação arbustiva/arbórea (topo de morro).","MBML028544","MBML028544",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"367","2020-07-10 09:47:49-03","MBML","MBML-HERBARIO","30043",NA,"Plantae","Myrsinaceae","Myrsine","venosa","Myrsine venosa","A.DC.","T.T. Carrijo/26-03-2008",NA,NA,NA,"V. Demuner; T. Cruz, M. Belizário e Elias Bausen.","3704","2007","04","19","Brasil","Espírito Santo","Santa Leopoldina","Bragança, Mata do Tyrol, propr.: Elcio Tomazini","-40.549444","-20.136944","40W32'58","20S8'13","600","600","Arvoreta 7m frutos verdes. Topo do morro, vegetação de porte baixo.","MBML030043","MBML030043",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"368","2020-07-10 09:47:49-03","MBML","MBML-HERBARIO","30079",NA,"Plantae","Myrsinaceae","Myrsine","venosa","Myrsine venosa","A.DC.","T.T. Carrijo/26-03-2008",NA,NA,NA,"V. Demuner; T. Cruz, R. R. Vervloet, M. Belisario e Elias Bausen.","3874","2007","04","26","Brasil","Espírito Santo","Governador Lindenberg","Pedra de Santa Luzia, prop.: Firmino Sottele","-40.461944","-19.281667","40W27'43","19S16'54","350","350","Arvoreta 6m botões florais e flores verdes. Mata sobre afloramento rochoso.","MBML030079","MBML030079",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"369","2020-07-10 09:47:49-03","MBML","MBML-HERBARIO","33251",NA,"Plantae","Myrsinaceae","Myrsine","venosa","Myrsine venosa","A.DC.","L. J. C. KOLLMANN, 09/01/2008",NA,NA,NA,"M. Simonelli; R. Brito, L. F. Magnago","1358","2007","11","25","Brasil","Espírito Santo","São Roque do Canaã","Alto Misterioso","-40.775278","-19.796944","40W46'31","19S47'49","953","953","Mata, base da rocha, 3m de alt., frutos verde, maduro/negro","MBML033251","MBML033251",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"370","2020-07-10 09:47:49-03","MBML","MBML-HERBARIO","34141",NA,"Plantae","Myrsinaceae","Myrsine","venosa","Myrsine venosa","A.DC.","A.P. Fontana/2007",NA,NA,NA,"C. Esgario; et al","196","2007","09","30","Brasil","Espírito Santo","São Roque do Canaã","Alto Misterioso","-40.775278","-19.796944","40W46'31","19S47'49",NA,NA,"Arbusto, heliófila, rupícola, frutos maduros.","MBML034141","MBML034141",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"371","2020-07-10 09:47:49-03","MBML","MBML-HERBARIO","34142",NA,"Plantae","Myrsinaceae","Myrsine","venosa","Myrsine venosa","A.DC.","C. Esgario/2008",NA,NA,NA,"C. Esgario; et al","172","2007","05","11","Brasil","Espírito Santo","São Roque do Canaã","Alto Misterioso","-40.775278","-19.796944","40W46'31","19S47'49",NA,NA,"Rupícola, heliófila, arbusto, frutos maduros.","MBML034142","MBML034142",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"372","2020-10-29 16:35:19-03","MBML","MBML-HERBARIO","35574",NA,"Plantae","Myrsinaceae","Myrsine","venosa","Myrsine venosa","A.DC.","A. P. Fontana","2008","04","25","A. P. Fontana; L. Kollmann & K. A. brahim","3193","2008","04","25","Brasil","Espírito Santo","Atílio Vivácqua","Moitão do sul, Serra das Torres, matacões.","-41.121417","-21.003361","41W7'17,1","21S0'12,1","650","650","Arbusto, ca. 2m, no sol. Frutos verdes.","MBML035574","MBML035574",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"373","2020-07-10 09:47:47-03","MBML","MBML-HERBARIO","38870",NA,"Plantae","Myrsinaceae","Myrsine","venosa","Myrsine venosa","A. DC.","A.P. Fontana","2009","05","03","A. P. Fontana; P. Maas, H. Maas, L. Westra, U. Scharf, T. van Andal, M. Vago & I. Vago.","5962","2009","05","03","Brasil","Espírito Santo","Santa Teresa","Alto Santo Antônio, Pedra do Cruzeiro, propriedade do Vago.","-40.573333","-19.930556","40W34'24","19S55'50","903","903","Árvore, ca. 6m. Flores cremes.","MBML038870","MBML038870",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"374","2020-07-24 17:21:06-03","MBML","MBML-HERBARIO","43530",NA,"Plantae","Myrsinaceae","Myrsine","venosa","Myrsine venosa","A. DC.","T.T. Carrijo/31-07-2014",NA,NA,NA,"P. Fiaschi; A.M. Amorim, S.C. Sant'Ana & B.C. Clifton","1500","2003","04","23","Brasil","Bahia","Itaju do Colônia","Floresta Azul, entrada a ca 12km à esq. Na estrada de Floresta Azul para Itapetinga. Haras Binau. Ca 9km da entrada, acesso para a torre da COELBA","-39.7","-14.933333","39W42'","14S56'","700","700","Arvoreta ca 6m alt., folhas fortemente discolores, com pecíolo avermelhado e canais resiníferos evidentes na face abaxial. Botões florais verdes com o ápice avermelhado","MBML043530","MBML043530",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"375","2020-07-10 09:47:49-03","MBML","MBML-HERBARIO","44085",NA,"Plantae","Myrsinaceae","Myrsine","venosa","Myrsine venosa","A. DC.","M.F. Freitas/IV-2003",NA,NA,NA,"A. M. V. de Carvalho; W. W. Thomas & T.S. dos Santos","3518","1991","09","11","Brasil","Bahia","Uruçuca","Distrito de Serra Grande. 7.3km na estrada Serra Grande/Itacaré, Fazenda Lagoa do Conjunto Fazenda Santa Cruz","-39.016667","-14.416667","39W1'","14S25'",NA,NA,"Arbusto ca 2m alt., folhas discolores com face abaxial mais clara. Frutos imaturos verdes","MBML044085","MBML044085",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"376","2020-07-10 09:47:49-03","MBML","MBML-HERBARIO","44091",NA,"Plantae","Myrsinaceae","Myrsine","venosa","Myrsine venosa","A. DC.","M.F. Freitas/IV-2003",NA,NA,NA,"J. L. Paixão; J. Jardim, J.A. Leandro, A.B. Bispo & R.D. Santiago","21","1997","08","17","Brasil","Bahia","Almadina","Rod. Almadina/Ibitupã, entrada a 7km Serra do Sete Paus. Ca 12km da entrada. Faz. Cruzeiro do Sul. Mata Higrófila","-39.679444","-14.735","39W40'46","14S44'6",NA,NA,"Árvore ca 7m alt., folhas discolores, verdes e face inferior mais clara, pedúnculos vinosos, frutos imaturos verdes","MBML044091","MBML044091",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"377","2020-07-10 09:47:49-03","MBML","MBML-HERBARIO","45644",NA,"Plantae","Myrsinaceae","Myrsine","venosa","Myrsine venosa","A. DC.",NA,NA,NA,NA,"A. M. Assis; J. Santos & R. Santos","3189","2012","06","29","Brasil","Espírito Santo","Cariacica","APA Monte Mochuara - divisa com a REBIO Duas Bocas","-40.48725","-20.308778","40W29'14,1","20S18'31,6","478","478","Arvore 8m; flores verdes (passadas). Floresta preservada","MBML045644","MBML045644",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"378","2020-09-17 15:32:39-03","MBML","MBML-HERBARIO","4703",NA,"Plantae","Myrsinaceae","Myrsine","venosa","Myrsine venosa","A.DC.","M. Sobral/1998",NA,NA,NA,"H. Q. Boudet Fernandes","2496","1988","05","19","Brasil","Espírito Santo","Santa Teresa","Valão de São Lourenço, Reserva Florestal da Prefeitura","-40.610278","-19.923889","40W36'37","19S55'26",NA,NA,"Arvoreta 7m, fuste 4m X 6cm, flores verdes com estames marrons, ao sol, mata primária, alto de encosta.","MBML004703","MBML004703",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"379","2020-07-10 09:47:49-03","MBML","MBML-HERBARIO","8185",NA,"Plantae","Myrsinaceae","Myrsine","venosa","Myrsine venosa","A.DC.","M. F. Freitas/16-11-1999",NA,NA,NA,"L. Kollmann; E. Bausen & W. Pizziolo","550","1998","09","15","Brasil","Espírito Santo","Fundão","Goiapaba-Açu","-40.472222","-19.914167","40W28'20","19S54'51",NA,NA,"Rupícola. Arbusto 3m. Frutos verdes.","MBML008185","MBML008185",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"380","2020-07-10 09:47:49-03","MBML","MBML-HERBARIO","40828",NA,"Plantae","Myrsinaceae","Myrsine","venosa","Myrsine venosa","A. DC.","A.P. Fontana","2008","09","05","D.R. Couto; A.P.Fontana; E. Leme & L.J.C. Kollmann","916","2008","09","05","Brasil","Espírito Santo","Mimoso do Sul","Pedra dos Pontões","-41.3664016723633","-21.0641994476318",NA,NA,"1290","1290","Arvoreta 5 metros, frutos verdes; base da mata nebular.","MBML040828","MBML040828",NA,NA,NA,NA,NA,"29430","auto",NA,NA,NA,NA,NA,NA,NA,NA
"381","2020-07-10 09:47:49-03","MBML","MBML-HERBARIO","34140",NA,"Plantae","Myrsinaceae","Myrsine","venosa","Myrsine venosa","A.DC.","T. T. Carrijo/25-03-2008",NA,NA,NA,"C. Esgario; et al","27","2006","07","16","Brasil","Espírito Santo","São Roque do Canaã","Alto Misterioso","-40.775278","-19.796944","40W46'31","19S47'49",NA,NA,"Arbusto 2m, heliófila, rupícola, frutos vermelhos.","MBML034140","MBML034140",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"382","2020-07-10 09:47:49-03","MBML","MBML-HERBARIO","8716",NA,"Plantae","Myrsinaceae","Myrsine","venosa","Myrsine venosa","A.DC.","M. F. Freitas/16-11-1999",NA,NA,NA,"E. Bausen; W. Pizziolo","131","1998","07","30","Brasil","Espírito Santo","Santa Teresa","Estação Biológica Caixa D'Água","-40.6075","-19.931389","40W36'27","19S55'53",NA,NA,"Arvoreta com mais 6m. Com frutos verdes. Fundo de vale.","MBML008716","MBML008716",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"383","2020-07-10 09:47:49-03","MBML","MBML-HERBARIO","44131",NA,"Plantae","Myrsinaceae","Myrsine","venosa","Myrsine venosa","A. DC.","T.T. Carrijo/06-02-2013",NA,NA,NA,"R. de O. Perdiz; L. C. Gomes, L. Daneu, M. Coelho & B. Koti","848","2011","07","28","Brasil","Bahia","Barro Preto","Serra da Pedra Lascada. Floresta Ombrófila Densa Montana","-39.542222","-14.773889","39W32'32","14S46'26","563","563","Árvore ca 15m alt., frutos imaturos verdes","MBML044131","MBML044131",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"384","2020-07-10 09:47:49-03","MBML","MBML-HERBARIO","39522",NA,"Plantae","Myrsinaceae","Myrsine","venosa","Myrsine venosa","A. DC.","T.T. Carrijo/31-03-2017",NA,NA,NA,"A. M. Amorim","7806","2009","04","09","Brasil","Espírito Santo","Castelo",NA,"-41.184700012207","-20.6035995483398",NA,NA,NA,NA,NA,"MBML039522","MBML039522_1 MBML039522_2",NA,NA,NA,NA,NA,"23588","auto",NA,NA,NA,NA,NA,NA,NA,NA
"385","2020-07-10 09:47:49-03","MBML","MBML-HERBARIO","40255",NA,"Plantae","Myrsinaceae","Myrsine","venosa","Myrsine venosa","A. DC.","T.T. Carrijo/31-07-2014",NA,NA,NA,"A. P. Fontana; M. Simonelli, S.L. Machado, A.L. Vaccari & P.R.M. Fitaroni","2259","2006","07","20","Brasil","Espírito Santo","Divino de São Lourenço","Parque Nacional do Caparaó. Limo Verde, trilha p/ Pedra Escorada. Floresta Ombrófila Densa","-41.6857986450195","-20.6200008392334",NA,NA,"1000","1000","Arbusto ca 3m., botões marrons","MBML040255","MBML040255",NA,NA,NA,NA,NA,"16004","auto",NA,NA,NA,NA,NA,NA,NA,NA
"386","2017-11-24 14:12:14-02","UFLA","ESAL","20387","S","Plantae","Primulaceae","Myrsine","venosa","Myrsine venosa","A.DC.","Laércio Loures",NA,NA,NA,"Loures, L","s.n.",NA,NA,NA,"Brasil","Minas Gerais","Santa. Rita de Ca","Pião",NA,NA,NA,NA,"1","1","; 13 , m; creme;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"387","2021-01-26 13:57:47-03","IMA","MAC","23565","PreservedSpecimen","Plantae","Primulaceae","Myrsine","venosa","Myrsine venosa","A.DC.","M.F.Freitas",NA,NA,NA,"A.C.Filho","1875","1983","11","14","Brasil","São Paulo","Biritiba Mirim","Biritima Mirim, Estação Biológica de Boracéia.",NA,NA,NA,NA,NA,NA,"Arbusto.; Cultivada","MAC0023565",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"388","2021-01-26 14:12:53-03","CPACT","ECT","2274","PreservedSpecimen","Plantae","Primulaceae","Myrsine","venosa","Myrsine venosa","A.DC.","R.S.C.Magalhães","2016","12","23","R.Wasum; L.Scur | M.Sartori","3787","2006","05","01","Brasil","Paraná","Antônio Olinto","Arredores - Interior da mata. Coordenadas geográficas obtidas secundariamente. Sede do município.","-50.197222","-25.986111","50º11'50''W","25º59'10''S","802","802",NA,"ECT0002274","ECT0002274",NA,NA,NA,"Embryophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"389","2014-12-23 12:41:00-02","UNIVILLE","JOIW","979","S","Plantae","Primulaceae","Myrsine","venosa","Myrsine venosa","A.DC.","J.C.F. Mello Junior",NA,NA,NA,"Maiara Matilde da Silva","4","2014","02","24","Brasil","SC","Barra do Sul","Restinga, formação arbustivo-arbórea","-40.632556","-26.506778","40°37'57.2 W","26°30'24.4 S",NA,NA,"arbusto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"390","2014-09-09 14:08:45-03","UNIVILLE","JOIW","949","S","Plantae","Primulaceae","Myrsine","venosa","Myrsine venosa","A.DC.","J.C.F. Mello Junior",NA,NA,NA,"J.C.F.Melo Jr.","1181","2014","01","23","Brasil","SC","São Francisco do Sul","Praia Grande - Restinga","-48.037417","-26.282806","48°02'14.7 W","26°16'58.1 S","2","2","Arbusto altura 5,5mt Ø25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"391","2014-12-23 12:41:00-02","UNIVILLE","JOIW","978","S","Plantae","Primulaceae","Myrsine","venosa","Myrsine venosa","A.DC.","J.C.F. Mello Junior",NA,NA,NA,"J.C.F.Melo Jr.","1362","2014","02","23","Brasil","SC","São Francisco do Sul","Praia Grande - Restinga - restinga arbustivo-arbórea - Parque Estadual Acaraí","-48.037417","-26.282806","48°02'14.7 W","26°16'58.1 S","6","6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"392","2021-03-03 13:56:27-03","UFF","NIT","NIT970","PreservedSpecimen","Plantae","Primulaceae","Myrsine","venosa","Myrsine venosa","A.DC.",NA,NA,NA,NA,"C. Marques","83","2015","08","22","Brasil","Rio de Janeiro","Nova Friburgo",NA,"-42.5311012268066","-22.2819004058838",NA,NA,NA,NA,NA,"NIT00000985",NA,NA,NA,NA,NA,NA,"33190","auto",NA,NA,NA,NA,NA,NA,NA,NA
"393","2021-03-03 13:56:27-03","UFF","NIT","NIT11080","PreservedSpecimen","Plantae","Primulaceae","Myrsine","venosa","Myrsine venosa","A.DC.",NA,NA,NA,NA,"A. Lobão","2024","2013","02","23","Brasil","Rio de Janeiro","Quissamã",NA,"-41.4721984863281","-22.1067008972168",NA,NA,NA,NA,"folha lisa, pedicelo passado marrom Habitat: Restinga Habito: Árvore","NIT00003928",NA,NA,NA,NA,NA,NA,"33509","auto",NA,NA,NA,NA,NA,NA,NA,NA
"394","2021-02-04 10:29:56-03","UFRPE","HST","20916","PreservedSpecimen","Plantae","Primulaceae","Myrsine","venosa","Myrsine venosa","A.DC.","A.M.Miranda","2014","09","04","A.M.Miranda","6734","2014","08","19","Brasil","Bahia","Salvador","baia de Todos os Santos","-38.510799407959","-12.9710998535156",NA,NA,NA,NA,"Arvoreta ca. 2 m alt.; caule marrom; folhas levemente crassas; frutos imaturos verdes.","HST020916","HST020916_v1",NA,NA,NA,NA,NA,"26018","auto",NA,NA,NA,NA,NA,NA,NA,NA
"395","2021-02-04 10:29:56-03","UFRPE","HST","16981","PreservedSpecimen","Plantae","Primulaceae","Myrsine","venosa","Myrsine venosa","A.DC.","M.F.Freitas","2011","09",NA,"A.M.Miranda","1335","1994","02","10","Brasil","Pernambuco","Maraial","serra do Urubu","-35.8088989257812","-8.78250026702881",NA,NA,NA,NA,"Arvoreta; frutos maduros enegrecidos.","HST016981",NA,NA,NA,NA,NA,NA,"17320","auto",NA,NA,NA,NA,NA,NA,NA,NA
"396","2020-09-12 05:00:02-03","US","US","3712184","PreservedSpecimen","Plantae","Myrsinaceae","Myrsine","venosa","Myrsine venosa","A. DC.","Freitas, M. F.",NA,NA,NA,"R. M. Harley, S. J. Mayo, R. M. Storr, T. S. Santos & R. S. Pinheiro","19313","1977","3","3","Brazil","Bahia",NA,"Morro do Chapeu summit, ca. 8 km SW of town of Morro do Chapeu and W of the road to Utinga.","-41.2","-11.5833",NA,NA,"1000","1000",NA,"US01253744","US01253744_01","South America - Neotropics",NA,NA,NA,"Primulales",NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA,NA
"397","2020-09-12 05:00:02-03","US","US","3715751","PreservedSpecimen","Plantae","Myrsinaceae","Myrsine","venosa","Myrsine venosa","A. DC.",NA,NA,NA,NA,"C. Baez, R. Gomes & P. Rosa","603",NA,NA,NA,"Brazil","Rio de Janeiro",NA,"Rio de Janeiro, Parque Nacional da Tijuca. Trilha para morro queimado. Antes do primeiro platô.","-43.2567","-22.9661",NA,NA,"588",NA,NA,"US03116948","US03116948_01","South America - Neotropics",NA,NA,NA,"Primulales",NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA,NA
"398","2020-09-12 05:00:02-03","US","US","2340920","PreservedSpecimen","Plantae","Myrsinaceae","Rapanea","venosa","Rapanea venosa","(A. DC.) Mez",NA,NA,NA,NA,"-- Reitz & Klein, --","9317","1959","10","31","Brazil","Santa Catarina",NA,"Sanga da Areia, Sombrio.",NA,NA,NA,NA,"5",NA,NA,"US03118680","US03118680_01","South America",NA,NA,NA,"Primulales",NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA,NA
"399","2020-09-12 05:00:02-03","US","US","2123400","PreservedSpecimen","Plantae","Myrsinaceae","Rapanea","venosa","Rapanea venosa","(A. DC.) Mez",NA,NA,NA,NA,"R. Reitz","5646","1953","2","10","Brazil","Santa Catarina",NA,"Barra do Sul, Araquarí.",NA,NA,NA,NA,"5",NA,NA,"US03118685","US03118685_01","South America",NA,NA,NA,"Primulales",NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA,NA
"400","2020-09-12 05:00:02-03","US","US","2283966","PreservedSpecimen","Plantae","Myrsinaceae","Rapanea","venosa","Rapanea venosa","(A. DC.) Mez",NA,NA,NA,NA,"F. Segadas-Vianna, L. Dau, W. T. Ormond & G. Machline","1309","1953","2",NA,"Brazil","Rio de Janeiro",NA,"Resende Co., Serra do Itatiaia, Plateau on the south side.",NA,NA,NA,NA,"2100",NA,NA,"US03118686","US03118686_01","South America - Neotropics",NA,NA,NA,"Primulales",NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA,NA
"401","2020-09-12 05:00:02-03","US","US","2220522","PreservedSpecimen","Plantae","Myrsinaceae","Rapanea","venosa","Rapanea venosa","(A. DC.) Mez",NA,NA,NA,NA,"-- Reitz & Klein, --","1266","1953","11","5","Brazil","Santa Catarina",NA,"Campo do Massiambú, Palhoça.",NA,NA,NA,NA,"5",NA,NA,"US03118681","US03118681_01","South America",NA,NA,NA,"Primulales",NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA,NA
"402","2020-09-12 05:00:02-03","US","US","2220471","PreservedSpecimen","Plantae","Myrsinaceae","Rapanea","venosa","Rapanea venosa","(A. DC.) Mez",NA,NA,NA,NA,"-- Reitz & Klein, --","840","1953","7","16","Brazil","Santa Catarina",NA,"Campo do Massiambú, Palhoça.",NA,NA,NA,NA,"5",NA,NA,"US03118683","US03118683_01","South America",NA,NA,NA,"Primulales",NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA,NA
"403","2020-09-12 05:00:02-03","US","US","2220727","PreservedSpecimen","Plantae","Myrsinaceae","Rapanea","venosa","Rapanea venosa","(A. DC.) Mez",NA,NA,NA,NA,"R. Reitz","5787","1953","10","29","Brazil","Santa Catarina",NA,"Barra do Sul, Araquarí.",NA,NA,NA,NA,"5",NA,NA,"US03118682","US03118682_01","South America",NA,NA,NA,"Primulales",NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA,NA
"404","2020-09-12 05:00:02-03","US","US","2338868","PreservedSpecimen","Plantae","Myrsinaceae","Rapanea","venosa","Rapanea venosa","(A. DC.) Mez",NA,NA,NA,NA,"Berro","7160","1913","11","22","Uruguay","Rio Negro",NA,"A° Caracoles. Dpto. Río Negro.",NA,NA,NA,NA,NA,NA,NA,"US03118690",NA,"South America",NA,NA,NA,"Primulales",NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA,NA
"405","2020-09-12 05:00:02-03","US","US","2338863","PreservedSpecimen","Plantae","Myrsinaceae","Rapanea","venosa","Rapanea venosa","(A. DC.) Mez",NA,NA,NA,NA,"Berro","4388","1908","1","24","Uruguay",NA,NA,"Villa Soriano.",NA,NA,NA,NA,NA,NA,NA,"US03118691","US03118691_01","South America",NA,NA,NA,"Primulales",NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA,NA
"406","2020-09-12 05:00:02-03","US","US","2338857","PreservedSpecimen","Plantae","Myrsinaceae","Rapanea","venosa","Rapanea venosa","(A. DC.) Mez",NA,NA,NA,NA,"Rosengurtt","B-58","1936","8","23","Argentina","Buenos Aires",NA,"Río Paraná, Carapachay. Prov. Buenos Aires.",NA,NA,NA,NA,NA,NA,NA,"US03118689",NA,"South America",NA,NA,NA,"Primulales",NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA,NA
"407","2020-09-12 05:00:02-03","US","US","2123147","PreservedSpecimen","Plantae","Myrsinaceae","Rapanea","venosa","Rapanea venosa","(A. DC.) Mez",NA,NA,NA,NA,"-- Reitz & Klein, --","528","1953","4","8","Brazil","Santa Catarina",NA,"Barra do Sul, Araquarí.",NA,NA,NA,NA,"2",NA,NA,"US03118684","US03118684_01","South America",NA,NA,NA,"Primulales",NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA,NA
"408","2020-09-12 05:00:02-03","US","US","2123352","PreservedSpecimen","Plantae","Myrsinaceae","Rapanea","venosa","Rapanea venosa","(A. DC.) Mez",NA,NA,NA,NA,"R. Reitz","5151","1953","1","9","Brazil","Santa Catarina",NA,"Barra do Sul, Araquarí.",NA,NA,NA,NA,"5",NA,NA,"US03118687","US03118687_01","South America",NA,NA,NA,"Primulales",NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA,NA
