"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","continentOcean","country","locality","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","stateProvince","recordNumber","year","month","day","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","phylum","order","scientificNameAuthorship","identifiedBy","imagecode","county","infraspecificEpithet","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","class","typeStatus","relatedCatalogItem","individualCount","fieldNumber","sex"
"99","2019-08-27 13:28:26-03","IAP","PACA-AGP","56905","PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","elegans","Gomphrena elegans","Emrich, K.",NA,"Brasil","Caracol",NA,NA,"Habitat: in rupestribus dumetosis Fenofase: flor","PACA056905","RS",NA,"1955","12","15","-50.815601348877","-29.3656005859375",NA,NA,"Magnoliophyta","Caryophyllales","Mart.","Emrich-Rambo",NA,"Canela",NA,NA,NA,"16452","auto","1955","04","03","Magnoliatae",NA,NA,NA,NA,NA
"100","2019-08-27 13:28:26-03","IAP","PACA-AGP","118026","PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","elegans","Gomphrena elegans","Wasum, R.",NA,"Brasil","jardim botanico",NA,NA,"hucs 22559 Habitat: no campo","PACA118026","RS","2114","2004","03","11","-51.1794013977051","-29.1681003570557",NA,NA,"Magnoliophyta","Caryophyllales","Mart.","Marchioretto, M.S.",NA,"Caxias do Sul",NA,"780","780","49662","auto","2017","11",NA,"Magnoliatae",NA,NA,NA,NA,NA
"101","2019-08-27 13:28:26-03","IAP","PACA-AGP","114122","PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","elegans","Gomphrena elegans","L.P. Deble",NA,"Brasil","BR 293, 6 km noroeste da cidade.",NA,NA,"Habitat: no brejo","PACA114122","RS","5674","2006","11","14","-54.6730995178223","-30.9827995300293",NA,NA,"Magnoliophyta","Caryophyllales","Mart.","M.S. Marchioretto",NA,"Dom Pedrito",NA,NA,NA,"68371","auto","2013","03",NA,"Magnoliatae",NA,NA,NA,NA,NA
"102","2019-08-27 13:28:26-03","IAP","PACA-AGP","46413","PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","elegans","Gomphrena elegans","Rambo, B.",NA,"Brasil",NA,NA,NA,"sicher, 02.05.1954; fl. SEM MATERIAL Habitat: in dumetosis","PACA046413","RS",NA,"1950","03","20","-50.8739013671875","-29.3785991668701",NA,NA,"Magnoliophyta","Caryophyllales","Mart.","B. Rambo SJ",NA,"Gramado",NA,NA,NA,"13851","auto","1954","05","02","Magnoliatae",NA,NA,NA,NA,NA
"103","2019-08-27 13:28:26-03","IAP","PACA-AGP","112771","PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","elegans","Gomphrena elegans","N. I. Matzambacher",NA,"Brasil","São Maximiliano, BR 116, Km 308",NA,NA,"1,70m de altura, apoiada em plantas arbustivas, ramificação dicotômica Habitat: em solo úmido a pantanoso Hábito: erva","PACA112771","RS",NA,"2012","05","27","-51.3250007629395","-30.113899230957",NA,NA,"Magnoliophyta","Caryophyllales","Mart.","M.S. Marchioretto",NA,"Guaíba",NA,NA,NA,"28343","auto","2012","07",NA,"Magnoliatae",NA,NA,NA,NA,NA
"104","2019-08-27 13:28:26-03","IAP","PACA-AGP","28200","PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","elegans","Gomphrena elegans","Rambo, B.",NA,"Brasil","ad fl. Uruguay",NA,NA,"Habitat: in siccis subdumetosis Fenofase: flor e fruto","PACA028200","RS",NA,"1945","03",NA,"-52.7714004516602","-27.3617000579834",NA,NA,"Magnoliophyta","Caryophyllales","Mart.","Emrich-Rambo",NA,"Nonoai",NA,NA,NA,"35080","auto","1954","05","01","Magnoliatae",NA,NA,NA,NA,NA
"105","2019-08-27 13:28:26-03","IAP","PACA-AGP","87650","PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","elegans","Gomphrena elegans","Marchioretto, M. S.",NA,"Brasil","BR 285, junto da ponte do Rio Pessegueiro",NA,NA,NA,"PACA087650","RS","250","2004","10","05","-55.2277984619141","-28.5114002227783",NA,NA,"Magnoliophyta","Caryophyllales","Mart.","M. S. Marchioretto",NA,"Santo Antonio das Missões",NA,NA,NA,"51320","auto","2004","11",NA,"Magnoliatae",NA,NA,NA,NA,NA
"106","2019-08-27 13:28:26-03","IAP","PACA-AGP","9308","PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","elegans","Gomphrena elegans","Rambo, B.",NA,"Brasil","ad fl. Toropi",NA,NA,"Habitat: in siccis dumetosis Fenofase: flor","PACA009308","RS",NA,"1942","01","25","-53.8358001708984","-29.0806007385254",NA,NA,"Magnoliophyta","Caryophyllales","Mart.","Emrich-Rambo",NA,"Tupanciretã",NA,NA,NA,"59498","auto","1954","05","01","Magnoliatae",NA,NA,NA,NA,NA
"107","2019-08-27 13:28:26-03","IAP","PACA-AGP","1570","PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","elegans","Gomphrena elegans","Rambo, B.",NA,"Brasil","ad fl. Uruguay",NA,NA,"Bestimmung sicher, 01.05.1954; fl. SEM MATERIAL Habitat: in dumetosis subhumidis","PACA001570","SC",NA,"1934","02","15","-53.7122001647949","-27.1693992614746",NA,NA,"Magnoliophyta","Caryophyllales","Mart.","Emrich-Rambo",NA,"Itapiranga",NA,NA,NA,"18767","auto","1954","05","01","Magnoliatae",NA,NA,NA,NA,NA
"108","2019-08-27 13:28:26-03","IAP","PACA-AGP","107493","PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","elegans","Gomphrena elegans","A.L. Coelho Borin",NA,"Brasil","Campanhia Mineira de Metais",NA,NA,NA,"PACA107493","MG",NA,"2007","12","01","-46.51818","-18.8013","-46.51818","-18.8013","Magnoliophyta","Caryophyllales","Mart.","M. S. Marchioretto",NA,"Vazante",NA,NA,NA,NA,NA,"2010","06",NA,"Magnoliatae",NA,NA,NA,NA,NA
"109","2019-08-27 13:28:26-03","IAP","PACA-AGP","107492","PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","elegans","Gomphrena elegans","A.L. Coelho Borin",NA,"Brasil","Campanhia Mineira de Metais",NA,NA,NA,"PACA107492","MG",NA,"2007","12","01","-46.51818","-18.8013","-46.51818","-18.8013","Magnoliophyta","Caryophyllales","Mart.","M. S. Marchioretto",NA,"Vazante",NA,NA,NA,NA,NA,"2010","06",NA,"Magnoliatae",NA,NA,NA,NA,NA
"110","2019-08-27 13:28:26-03","IAP","PACA-AGP","107491","PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","elegans","Gomphrena elegans","A.L. Coelho Borin",NA,"Brasil","Companhia Mineira de Metais",NA,NA,NA,"PACA107491","MG",NA,"2007","12","01","-46.52602","-18.8224","-46.52602","-18.8224","Magnoliophyta","Caryophyllales","Mart.","M. S. Marchioretto",NA,"Vazante",NA,NA,NA,NA,NA,"2010","06",NA,"Magnoliatae",NA,NA,NA,NA,NA
"111","2019-08-27 13:28:26-03","IAP","PACA-AGP","102790.1","PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","elegans","Gomphrena elegans","S. G. Rezende",NA,"Brasil","Vazante",NA,NA,"Coord.: UTM 303750/ 8013125. Habitat: Campo sobre calamina. Hábito: erva","PACA102790-1","MG","789","2005","07","20",NA,NA,NA,NA,"Magnoliophyta","Caryophyllales","Mart.","M. S. Marchioretto",NA,NA,NA,NA,NA,NA,NA,"2005","09",NA,"Magnoliatae",NA,NA,NA,NA,NA
"112","2019-08-27 13:28:26-03","IAP","PACA-AGP","105375","PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","elegans","Gomphrena elegans","Larocca & Mauhs",NA,"Brasil",NA,NA,NA,"Habitat: mata, cascata","PACA105375","RS",NA,"2009","03",NA,"-54.423278","-29.532417","54°25'23,8W","29°31'56,7S","Magnoliophyta","Caryophyllales","Mart.","Marchioretto, M.S.",NA,"Mata",NA,NA,NA,NA,NA,"2009","03","13","Magnoliatae",NA,NA,NA,NA,NA
"113","2019-08-27 13:28:26-03","IAP","PACA-AGP","107490","PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","elegans","Gomphrena elegans","A.L. Coelho Borin",NA,"Brasil","Companhia Mineira de Metais",NA,NA,NA,"PACA107490","MG",NA,"2007","12","01","-46.5232","-18.8552","-46.5232","-18.8552","Magnoliophyta","Caryophyllales","Mart.","M. S. Marchioretto",NA,"Vazante",NA,NA,NA,NA,NA,"2010","06",NA,"Magnoliatae",NA,NA,NA,NA,NA
"114","2019-08-27 13:28:26-03","IAP","PACA-AGP","112653","PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","elegans","Gomphrena elegans","F. Gonzatti",NA,"Brasil","Fazenda Azléia.",NA,NA,"HUCS 38295 Habitat: em campo aberto","PACA112653","RS","322","2012","01","10","-50.234167","-30.085833","50°14'03W","30°05'09S","Magnoliophyta","Caryophyllales","Mart.","M.S. Marchioretto",NA,"Cidreira",NA,"8","8",NA,NA,"2012","05",NA,"Magnoliatae",NA,NA,NA,NA,NA
"115","2019-11-22 13:44:13-03","IAP","PACA-AGP","116010","PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","elegans","Gomphrena elegans","Cabrera, A. L.",NA,"Argentina","Alemania, Guachipas, Salta",NA,NA,"SP 36948","PACA116010",NA,"3744","1936","08","13",NA,NA,NA,NA,"Magnoliophyta","Caryophyllales","Mart.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliatae",NA,NA,NA,NA,NA
"116","2019-08-27 13:28:26-03","IAP","PACA-AGP","33572","PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","elegans","Gomphrena elegans","B. Rosengurtt",NA,"Uruguai","Esc. de Agronomia - Salto",NA,NA,"Habitat: in siccis gramin. subdumetosis Fenofase: flor e fruto","PACA033572",NA,NA,"1945","11","29",NA,NA,NA,NA,"Magnoliophyta","Caryophyllales","Mart.","B. Rosengurtt",NA,NA,NA,NA,NA,NA,NA,"1954","05","01","Magnoliatae",NA,NA,NA,NA,NA
"117","2019-08-27 13:28:26-03","IAP","PACA-AGP","33581","PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","elegans","Gomphrena elegans","B. Rosengurtt",NA,"uruguai","Paso Cuello - Canelones",NA,NA,"Bestimmung sicher, 01.05.1954; fl. fr.; PE Habitat: in silva aperta","PACA033581",NA,NA,"1946","01","08",NA,NA,NA,NA,"Magnoliophyta","Caryophyllales","Mart.","B. Rosengurtt",NA,NA,NA,NA,NA,NA,NA,"1954","05","01","Magnoliatae",NA,NA,NA,NA,NA
"118","2019-08-27 13:28:26-03","IAP","PACA-AGP","53372","PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","elegans","Gomphrena elegans","Rambo, B.",NA,"Brasil","Caaró",NA,NA,"Habitat: in humidis dumetosis Fenofase: flor e fruto","PACA053372","RS",NA,"1952","11","24",NA,NA,NA,NA,"Magnoliophyta","Caryophyllales","Mart.","Emrich-Rambo",NA,"São Luiz das Missões",NA,NA,NA,NA,NA,"1954","05","01","Magnoliatae",NA,NA,NA,NA,NA
"119","2019-08-27 13:28:26-03","IAP","PACA-AGP","87140","PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","elegans","Gomphrena elegans","Marchioretto, M. S.",NA,"Brasil","Fazenda da Toca próximo ao Rio Taquqrimbozinho",NA,NA,NA,"PACA087140","RS","132","2003","11","18","-54.615833","-30.915833","54°36'57W","30°54'57S","Magnoliophyta","Caryophyllales","Mart.","M. S. Marchioretto",NA,"Dom Pedrito",NA,"198","198",NA,NA,"2003","12",NA,"Magnoliatae",NA,NA,NA,NA,NA
"120","2019-08-27 13:28:26-03","IAP","PACA-AGP","87142","PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","elegans","Gomphrena elegans","Marchioretto, M. S.",NA,"Brasil","Fazenda da Toca",NA,NA,"Habitat: em local pedregoso","PACA087142","RS","134","2003","11","18","-54.615833","-30.915833","54°36'57W","30°54'57S","Magnoliophyta","Caryophyllales","Mart.","M. S. Marchioretto",NA,"Dom Pedrito",NA,"198","198",NA,NA,"2003","12",NA,"Magnoliatae",NA,NA,NA,NA,NA
"121","2019-08-27 13:28:26-03","IAP","PACA-AGP","87143","PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","elegans","Gomphrena elegans","Marchioretto, M. S.",NA,"Brasil","Fazenda da Toca",NA,NA,"Habitat: em local pedregoso","PACA087143","RS","135","2003","11","18","-54.615833","-30.915833","54°36'57W","30°54'57S","Magnoliophyta","Caryophyllales","Mart.","M. S. Marchioretto",NA,"Dom Pedrito",NA,"198","198",NA,NA,"2003","12",NA,"Magnoliatae",NA,NA,NA,NA,NA
"122","2019-08-27 13:28:26-03","IAP","PACA-AGP","87144","PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","elegans","Gomphrena elegans","Marchioretto, M. S.",NA,"Brasil","Fazenda da Toca",NA,NA,"Habitat: em local pedregoso","PACA087144","RS","136","2003","11","18","-54.615833","-30.915833","54°36'57W","30°54'57S","Magnoliophyta","Caryophyllales","Mart.","M. S. Marchioretto",NA,"Dom Pedrito",NA,"198","198",NA,NA,"2003","12",NA,"Magnoliatae",NA,NA,NA,NA,NA
"123","2019-08-27 13:28:26-03","IAP","PACA-AGP","87197","PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","elegans","Gomphrena elegans","Marchioretto, M. S.",NA,"Brasil","BR 472, próximo ao Arroio Imbaá",NA,NA,"Habitat: em beira de estrada","PACA087197","RS","189","2003","11","19","-56.999722","-29.756944","56°59'59W","29°45'25S","Magnoliophyta","Caryophyllales","Mart.","M. S. Marchioretto",NA,"Uruguaiana",NA,NA,NA,NA,NA,"2003","12",NA,"Magnoliatae",NA,NA,NA,NA,NA
"124","2019-08-27 13:28:26-03","IAP","PACA-AGP","87654","PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","elegans","Gomphrena elegans","Marchioretto, M. S.",NA,"Brasil","entre S.Luiz Gonzaga e St. Antonio das Missões",NA,NA,"Habitat: em beira do Rio Piratini","PACA087654","RS","254","2004","10","05","-54.95","-28.416667","54°57'W","28°25'S","Magnoliophyta","Caryophyllales","Mart.","M. S. Marchioretto",NA,"São Luiz Gonzaga",NA,NA,NA,NA,NA,"2004","11",NA,"Magnoliatae",NA,NA,NA,NA,NA
"125","2019-08-27 13:28:26-03","IAP","PACA-AGP","87655","PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","elegans","Gomphrena elegans","Marchioretto, M. S.",NA,"Brasil","Entre S.Luiz Gonzaga e St. Antonio das Missões",NA,NA,"Habitat: em beira do Rio Piratini","PACA087655","RS","255","2004","10","05","-54.95","-28.416667","54°57'W","28°25'S","Magnoliophyta","Caryophyllales","Mart.","M. S. Marchioretto",NA,"São Luiz Gonzaga",NA,NA,NA,NA,NA,"2004","11",NA,"Magnoliatae",NA,NA,NA,NA,NA
"126","2019-08-27 13:28:26-03","IAP","PACA-AGP","87657","PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","elegans","Gomphrena elegans","Marchioretto, M. S.",NA,"Brasil","Poço Preto, BR 168",NA,NA,"Habitat: em beira de rio","PACA087657","RS","257","2004","10","05","-54.983333","-28.116667","54°59'W","28°07'S","Magnoliophyta","Caryophyllales","Mart.","M. S. Marchioretto",NA,"Roque Gonzales",NA,NA,NA,NA,NA,"2004","11",NA,"Magnoliatae",NA,NA,NA,NA,NA
"127","2020-02-19 11:22:45-03","IAP","PACA-AGP","118975","PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","elegans","Gomphrena elegans","Soares, L. H & Silva, F. C.",NA,"Brasil","Margem do Rio Ipoitã",NA,NA,"Erva 30 cm altura, botão floral e flores brancas, frequente. FUEL 8739 Habitat: Na margem do rio","PACA118975","MS",NA,"1987","01","18","-53.3513984680176","-22.4878005981445",NA,NA,"Magnoliophyta","Caryophyllales","Mart.","Marchioretto, M.S.",NA,"Taquarussu",NA,NA,NA,"63482","auto","2019","12",NA,"Magnoliatae",NA,NA,NA,NA,NA
"128","2019-08-27 13:28:26-03","IAP","PACA-AGP","85743","PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","elegans","Gomphrena elegans","T. Strehl",NA,"Brasil",NA,NA,NA,"Hábito: erva","PACA085743","RS","3046","2000","02","15","-51.4606018066406","-27.6716995239258",NA,NA,"Magnoliophyta","Caryophyllales","Mart.","R.M. Senna",NA,"Barracão",NA,NA,NA,"28327","auto",NA,NA,NA,"Magnoliatae",NA,NA,NA,NA,NA
"129","2019-08-27 13:28:26-03","IAP","PACA-AGP","31258","PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","elegans","Gomphrena elegans","Rambo, B.",NA,"Brasil","Vila Oliva",NA,NA,"Habitat: in rupest. dumet. ad flumen Fenofase: flor e fruto","PACA031258","RS",NA,"1946","02","21","-51.1794013977051","-29.1681003570557",NA,NA,"Magnoliophyta","Caryophyllales","Mart.",NA,NA,"Caxias do Sul",NA,NA,NA,"49662","auto","1954","05","02","Magnoliatae",NA,NA,NA,NA,NA
"130","2019-08-27 13:28:26-03","IAP","PACA-AGP","39371","PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","elegans","Gomphrena elegans","Rambo, B.",NA,"Brasil","Belém Novo",NA,NA,"Habitat: in siccis arenosis subdumetosis Fenofase: flor e fruto","PACA039371","RS",NA,"1948","12","31","-51.2299995422363","-30.0331001281738",NA,NA,"Magnoliophyta","Caryophyllales","Mart.","J. Vasconcellos",NA,"Porto Alegre",NA,NA,NA,"29946","auto","1977",NA,NA,"Magnoliatae",NA,NA,NA,NA,NA
"131","2020-12-21 16:36:50-03","IAP","PACA-AGP","10931","PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","elegans","Gomphrena elegans","Heidler, A.",NA,"Brasil",NA,NA,NA,"Habitat: in siccis subdumetosis Fenofase: flor","PACA010931","RS",NA,"1943",NA,NA,"-53.8069000244141","-29.6842002868652",NA,NA,"Magnoliophyta","Caryophyllales","Mart.","Emrich-Rambo",NA,"Santa Maria",NA,NA,NA,"37819","auto","1954","05","01","Magnoliatae",NA,NA,NA,NA,NA
"132","2020-12-21 16:36:49-03","IAP","PACA-AGP","10928","PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","elegans","Gomphrena elegans","Heidler, A.",NA,"Brasil",NA,NA,NA,"Bestimmung sicher 01.05.1954; fl. fr. SEM MATERIAL Habitat: in dumetosis subhumidis","PACA010928","RS",NA,"1943",NA,NA,"-53.8069000244141","-29.6842002868652",NA,NA,"Magnoliophyta","Caryophyllales","Mart.","Emrich-Rambo",NA,"Santa Maria",NA,NA,NA,"37819","auto","1954","05","01","Magnoliatae",NA,NA,NA,NA,NA
"133","2019-08-27 13:28:26-03","IAP","PACA-AGP","107097","PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","elegans","Gomphrena elegans","Marchioretto, M. S.",NA,"Brasil","em borda de mata ciliar",NA,NA,NA,"PACA107097","RS","472","2010","04","11","-53.8069000244141","-29.6842002868652",NA,NA,"Magnoliophyta","Caryophyllales","Mart.","M.S. Marchioretto",NA,"Santa Maria",NA,NA,NA,"37819","auto","2010","04",NA,"Magnoliatae",NA,NA,NA,NA,NA
"134","2019-08-27 13:28:26-03","IAP","PACA-AGP","9397","PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","elegans","Gomphrena elegans","Rambo, B.",NA,"Brasil","Jari, fl. Jaguari",NA,NA,"Habitat: in siccis graminosis subdumetosis Fenofase: flor e fruto","PACA009397","RS",NA,"1942","01","26","-53.8358001708984","-29.0806007385254",NA,NA,"Magnoliophyta","Caryophyllales","Mart.","Emrich-Rambo",NA,"Tupanciretã",NA,NA,NA,"59498","auto","1954","05","01","Magnoliatae",NA,NA,NA,NA,NA
"135","2020-12-20 21:15:19-03","UFV","VIC","25050","PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","elegans","Gomphrena elegans","Oliveira, A.A. de",NA,"Brasil","Campus da UFV, Psicultura.",NA,NA,"Planta coletada em borda de tanque e se ramificando da borda para o centro do tanque. Inflorescência paleácea.","VIC025050","Minas Gerais","s.n.","2000","06","30","-42.8819007873535","-20.7539005279541",NA,NA,NA,NA,"Mart.","Pedralli, G.","VIC025050","Viçosa",NA,NA,NA,"13937","auto","2000","10","04",NA,NA,NA,NA,NA,NA
"136","2020-12-20 21:15:19-03","UFV","VIC","27564","PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","elegans","Gomphrena elegans","Fia, R.",NA,"Brasil","Campus da UFV, Zootecnia, próximo ao tanque de dejetos da suinocultura.",NA,NA,"Planta herbácea, rasteira com 0,50 metro de altura, flores brancas.","VIC027564","Minas Gerais","s.n.","2003","06","10","-42.8819007873535","-20.7539005279541",NA,NA,NA,NA,"Mart.",NA,"VIC027564","Viçosa",NA,NA,NA,"13937","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"137","2021-04-07 11:40:36-03","UFMS","CGMS","59306","PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","elegans","Gomphrena elegans","C.S. Souza; C. Aoki; J.H.F. Dargas; A.C. Araújo",NA,"Brasil","Base de Estudos do Pantanal.",NA,NA,"Flor branca. Habitat: Áreas de Canjiqueiral, Paratudal e Mata Ciliar dentro do Pantanal do Miranda e Abobral. Habito: Erva.","CGMS1089222","Mato Grosso do Sul","306","2015","03","13","-57.0308334","-19.6044444","-57,0308334","-19,6044444",NA,NA,"Mart.","C.S. Souza",NA,"Corumbá",NA,"250","250",NA,NA,"2016","10","22",NA,NA,NA,NA,NA,NA
"138","2021-04-07 11:40:36-03","UFMS","CGMS","29601","PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","elegans","Gomphrena elegans","A.K.D. Salomão; F.M. Alves",NA,"Brasil","Fazenda flores.",NA,NA,"Flor branca. Presença de brácteas. Habitat: Chaco. ChacoFlorestado. Habito: Erva.","CGMS1058986","Mato Grosso do Sul","301","2008","11","20","-57.8975","-21.7175","-57,8975","-21,7175",NA,NA,"Mart.","F.M. Alves",NA,"Porto Murtinho",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"139","2021-04-07 11:40:36-03","UFMS","CGMS","43103","PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","elegans","Gomphrena elegans","A. Pott; C.J.A. Ferreira",NA,"Brasil","Fazenda São Francisco; sub-região de Miranda; Pantanal.",NA,NA,NA,"CGMS1073085","Mato Grosso do Sul","2681","1987","05","07","-20.1166667","-56.6666667","-20,1166667","-56,6666667",NA,NA,"Mart.","A. Pott; V.J. Pott",NA,"Miranda",NA,"100","100",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"140","2021-04-07 11:40:36-03","UFMS","CGMS","23039","PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","elegans","Gomphrena elegans","F. Matos-Alves; A.L.B. Sartori & G.M. Silva",NA,"Brasil","Fazenda Agro-Comercial Aubi (ex-São Roque).",NA,NA,"Flor branca. Habitat: Chaco (Savana Estépica Arbórea, senso IBGE) Habito: Erva 0,3m altura.","CGMS1052446","Mato Grosso do Sul","383","2007","05","09","-57.6880555","-21.6844444","-57,6880555","-21,6844444",NA,NA,"Mart.",NA,NA,"Porto Murtinho",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"141","2021-04-07 11:40:36-03","UFMS","CGMS","19516","PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","elegans","Gomphrena elegans","W.M. Ramos; A.M.R. Oliveira; D.R. Neves; C.B. Silva",NA,"Brasil","Estrada Parque. Fazenda Santa Helena.",NA,NA,"Flor branca. Habitat: Capão. Habito: Erva.","CGMS1048828","Mato Grosso do Sul","11","2007","07","31","-57.08","-19.4361111","-57,08","-19,4361111",NA,NA,"Mart.","A. Pott; G.A. Damasceno-Junior",NA,"Corumbá",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"142","2021-04-07 11:40:36-03","UFMS","CGMS","50981","PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","elegans","Gomphrena elegans","V.J. Pott; E. Scremin-Dias; A. Pott",NA,"Brasil","Fazenda Harmonia, 200m Norte da sede, entorno do Parque Nacional da Serra da Bodoquena.",NA,NA,"Flor branca. Habitat: Borda úmida de lagoa temporária. Solo argiloso com afloramento rochoso de calcário dolomítico. Relevo plano. Habito: Erva rasteira, anfíbio. 10cm altura. Ocasional.","CGMS000892","Mato Grosso do Sul","8440","2005","12","08","-56.7655556","-21.2125","-56,7655556","-21,2125",NA,NA,"Mart.","V.J. Pott",NA,"Porto Murtinho",NA,"555","555",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"143","2021-04-07 11:40:36-03","UFMS","CGMS","19556","PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","elegans","Gomphrena elegans elegans","W.M. Ramos; A.M.R. Oliveira; D.R. Neves; C.B. Silva",NA,"Brasil","Base de Estudos do Pantanal - UFMS.",NA,NA,"Flor branca. Habitat: Mata ciliar do Rio Miranda. Habito: Erva.","CGMS1048869","Mato Grosso do Sul","51","2007","07","31","-57.0188889","-19.5755556","-57,0188889","-19,5755556",NA,NA,NA,"A. Pott; G.A. Damasceno-Junior",NA,"Corumbá","elegans",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"144","2021-04-07 11:40:36-03","UFMS","CGMS","57773","PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","elegans","Gomphrena elegans","A. Pott; V.J. Pott; L.C.P. Lima; S. Boff",NA,"Brasil","Foz do Rio APA, Parque Municipal da Cachoeira do APA.",NA,NA,"Flor esbranquiçada. Habitat: Vegetação ripária rupícola inundável. Solo areia aluvial. Relevo calha fluvial. Esparsa. Habito: Erva subereta escandente. 20-60 cm de altura.","CGMS000890","Mato Grosso do Sul","11411","2003","09","03","-57.5133333","-22.1722223","-57,5133333","-22,1722223",NA,NA,"Mart.","V.J. Pott; A. Pott",NA,"Porto Murtinho",NA,"95","95",NA,NA,"2003",NA,NA,NA,NA,NA,NA,NA,NA
"145","2021-04-07 11:40:36-03","UFMS","CGMS","35419","PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","elegans","Gomphrena elegans","C.S. Souza; W.S. Covre; C. Aoki; M.R. Sigrist; T.G. Freitas;",NA,"Brasil","Fazenda Retiro Conceição.",NA,NA,"Flor amarela. Fruto pardo. Habitat: Savana Estépica Arborizada (Chaco). Habito: Erva.","CGMS1064819","Mato Grosso do Sul","67","2009","11","20","-57.885","-21.7011111","-57,885","-21,7011111",NA,NA,"Mart.","B.E.M. Pinto",NA,"Porto Murtinho",NA,NA,NA,NA,NA,"2009",NA,NA,NA,NA,NA,NA,NA,NA
"146","2021-04-07 11:40:36-03","UFMS","CGMS","36405","PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","elegans","Gomphrena elegans","V.J. Pott; E. Scremin-Dias; M. Tanaka; S. Rodrigues",NA,"Brasil","Rio Baía Bonita, entre 100-300m da nascente.",NA,NA,"Flor branca. Habitat: Pequeno rio cristalino, 1,00-1,50m de profundidade, com correnteza forte. Solo calcário. Relevo plano. Habito: Erva aquática emersa. Frequente. 1,00-1,50m de altura.","CGMS1065810","Mato Grosso do Sul","6203","2003","04","25","-56.4333333","-21.1663889","-56,4333333","-21,1663889",NA,NA,"Mart.","V.J. Pott",NA,"Bonito",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
