"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","yearIdentified","monthIdentified","dayIdentified","occurrenceRemarks","continentOcean","preparationType","previousCatalogNumber","phylum","order","typeStatus","coordinatePrecision","geoFlag","class","fieldNumber","individualCount","relatedCatalogItem"
"101","2009-10-16 13:19:00-03","MO","MOBOT","2824867","PreservedSpecimen","Plantae","Poaceae","Aulonemia","aristulata","Aulonemia aristulata","(Döll) McClure","L.G. Clark","Lynn G. Clark|M. Morel","Clark 782","1991","2","2","Brazil","Minas Gerais",NA,"Mun. Lima Duarte, Serra do Ibitipoca, Parque Estadual (Florestal do Ibitipoca, trail from the Nucleo Administrativo to the Estacionamento, near Gruta dos Coelhos,","-43.8666667","-21.7",NA,NA,"1200.00000000",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"102","2009-10-16 12:37:00-03","MO","MOBOT","2826410","PreservedSpecimen","Plantae","Poaceae","Aulonemia","aristulata","Aulonemia aristulata","(Döll) McClure","Gerrit Davidse","Regina C. de Oliveira","Oliveira 23325","1988","12","17","Brazil","Minas Gerais",NA,"Parque Nacional do Caparaó. Local úmido, sobre humus, À beira do riacho.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"103","2009-10-16 13:32:00-03","MO","MOBOT","2826485","PreservedSpecimen","Plantae","Poaceae","Aulonemia","aristulata","Aulonemia aristulata","(Döll) McClure","T.R. Soderstrom","Howard S. Irwin|R. Souza|R. Reis dos Santos","Irwin 9524","1965","10","25","Brazil","Distrito Federal",NA,"Ca. 25 km. E. of Brasília, road to Planaltina, D.F. Cerrado and margin of small creek.",NA,NA,NA,NA,"1000.00000000",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"104","2009-10-16 13:31:00-03","MO","MOBOT","2826553","PreservedSpecimen","Plantae","Poaceae","Aulonemia","aristulata","Aulonemia aristulata","(Döll) McClure",NA,"Lynn G. Clark|M. Morel|S. Sarahyba|L. Silvestre","Clark 671","1990","2","12","Brazil","Rio de Janeiro",NA,"Parque Nacional de Itatiaia, Maromba, trails to Veu de Noiva and Itaporani.","-44.6166667","-22.4166667",NA,NA,"1150.00000000",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"105","2020-08-01 18:19:28-03","UNESP-IBILCE","SJRP","06010","PreservedSpecimen","Plantae","Poaceae","Aulonemia","aristulata","Aulonemia aristulata","(Doell) McClure",NA,"L. Clark",NA,NA,NA,NA,"Brasil","São Paulo","Cubatão","Alto da Serra","-46.4199981689453","-23.8899993896484",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Plants common here in the understory ...;","América do Sul",NA,NA,"Tracheophyta","Poales",NA,"15123","auto","Liliopsida",NA,NA,NA
"106","2020-08-01 18:19:28-03","UNESP-IBILCE","SJRP","04462","PreservedSpecimen","Plantae","Poaceae","Aulonemia","aristulata","Aulonemia aristulata","(Doell) McClure",NA,"L. Clark",NA,NA,NA,NA,"Brasil","Minas Gerais","Lima Duarte","parque estadual","-43.793098449707","-21.8425006866455",NA,NA,NA,NA,NA,NA,NA,NA,NA,"In low forest, ...;","América do Sul",NA,NA,"Tracheophyta","Poales",NA,"30417","auto","Liliopsida",NA,NA,NA
"107","2020-08-01 18:19:28-03","UNESP-IBILCE","SJRP","02717","PreservedSpecimen","Plantae","Poaceae","Aulonemia","aristulata","Aulonemia aristulata","(Doell) McClure",NA,"L. Clark",NA,NA,NA,NA,"Brasil","Rio de Janeiro","Itatiaia","parque nacional","-44.5633010864258","-22.4960994720459",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Understory dominant in Atlantic forest.;","América do Sul",NA,NA,"Tracheophyta","Poales",NA,"19648","auto","Liliopsida",NA,NA,NA
"108","2020-08-31 09:21:08-03","INPA","INPA","285753","S","Plantae","Poaceae","Aulonemia","aristulata","Aulonemia aristulata","(Döll) McClure","Afonso, EAL","Afonso, EAL","242","2019","05","18","Brasil","Rio de Janeiro","Itatiaia","Parque Nacional de Itatiaia, Trilha BR-485. Próximo da Cachoeira da Maromba.","-44.628889","-22.430556","-44.628889","-22.430556","1149","1149","INPA0285753",NA,"2019","06","11",NA,"Southern America",NA,NA,"Monocotyledon","Poales",NA,NA,NA,NA,NA,NA,NA
"109","2020-08-31 09:21:08-03","INPA","INPA","285755","S","Plantae","Poaceae","Aulonemia","aristulata","Aulonemia aristulata","(Döll) McClure","Afonso, EAL","Afonso, EAL","246","2019","05","18","Brasil","Rio de Janeiro","Itatiaia","Parque Nacional de Itatiaia, Trilha BR-485. Próximo da Cachoeira da Maromba.","-44.628889","-22.430556","-44.628889","-22.430556","1153","1153","INPA0285755",NA,"2019","06","11",NA,"Southern America",NA,NA,"Monocotyledon","Poales",NA,NA,NA,NA,NA,NA,NA
"110","2020-08-31 09:21:08-03","INPA","INPA","286073","S","Plantae","Poaceae","Aulonemia","aristulata","Aulonemia aristulata","(Döll) McClure","Afonso, EAL","Afonso, EAL","244","2019","05","18","Brasil","Rio de Janeiro","Itatiaia","Parque Nacional de Itatiaia, Trilha BR-485. Próximo da Cachoeira da Maromba.","-44.628889","-22.430556","-44.628889","-22.430556","1151","1151","INPA0286073",NA,"2019","06","11",NA,"Southern America",NA,NA,"Monocotyledon","Poales",NA,NA,NA,NA,NA,NA,NA
"111","2020-08-31 09:21:08-03","INPA","INPA","52364","S","Plantae","Poaceae","Aulonemia","aristulata","Aulonemia aristulata","(Döll) McClure",NA,"Irwin, HS","18312","1966","07","21","Brasil","Goiás",NA,"Node-rooting, the culms to ca. 1 m tall. Gallery forest, near São Gabriel, ca. 50 Km N of Planaltina, on road to Veadeiros.","-47.55","-15.23","-47.55","-15.23","1000","1000","INPA0052364",NA,NA,NA,NA,NA,"Southern America",NA,NA,"Monocotyledon","Poales",NA,NA,NA,NA,NA,NA,NA
"112","2020-08-31 09:21:08-03","INPA","INPA","156189","S","Plantae","Poaceae","Aulonemia","aristulata","Aulonemia aristulata","(Döll) McClure",NA,"Hatschbach, GG","51734","1987","11","24","Brasil","Paraná","Jaguariaíva","Serra das Furnas, Rio Lambari. Zona de campo; interior de grotões.","-49.7057991027832","-24.2511005401611",NA,NA,NA,NA,"INPA0156189","INPA0156189 INPA0156189_e",NA,NA,NA,NA,"Southern America",NA,NA,"Monocotyledon","Poales",NA,"44368","auto",NA,NA,NA,NA
"113","2019-06-10 10:11:27-03","FZB-BH","BHZB","8564","S","Plantae","Poaceae","Aulonemia","aristulata","Aulonemia aristulata",NA,NA,"Andrade, I.R. et al.","410","2012","05","17","Brasil","MG","Santana do Riacho","RPPN Brumas do Espinhaço e Ermo dos Gerais","-43.7144012451172","-19.1688995361328",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Com duplicata",NA,NA,NA,NA,NA,NA,"26557","auto",NA,NA,NA,NA
"114","2020-09-12 05:00:02-03","US","US","274963","PreservedSpecimen","Plantae","Poaceae","Arundinaria","aristulata","Arundinaria aristulata","Döll in Mart.",NA,"A. F. Regnell","II 315","1847",NA,NA,"Brazil","Minas Gerais",NA,"Caldas.",NA,NA,NA,NA,NA,NA,"US00031756","US00031756_01",NA,NA,NA,NA,"South America - Neotropics",NA,NA,NA,"Cyperales","Syntype",NA,NA,"Monocotyledonae",NA,"1",NA
"115","2020-09-12 05:00:02-03","US","US","1445600","PreservedSpecimen","Plantae","Poaceae","Arundinaria","aristulata","Arundinaria aristulata","Döll in Mart.",NA,"H. A. Weddell","Mus. Paris 1723","1858",NA,NA,"Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,"US00139553","US00139553_01",NA,NA,NA,"Fragmentary material of type specimen ex herb. Paris.","South America - Neotropics",NA,NA,NA,"Cyperales","Syntype",NA,NA,"Monocotyledonae",NA,"1",NA
"116","2020-09-12 05:00:02-03","US","US","1021436","PreservedSpecimen","Plantae","Poaceae","Arundinaria","aristulata","Arundinaria aristulata","Döll in Mart.",NA,"A. F. Regnell","II 315","1847",NA,NA,"Brazil","Minas Gerais",NA,"Caldas.",NA,NA,NA,NA,NA,NA,"US00031749","US00031749_01",NA,NA,NA,NA,"South America - Neotropics",NA,NA,NA,"Cyperales","Syntype",NA,NA,"Monocotyledonae",NA,"1",NA
"117","2020-09-12 05:00:02-03","US","US","2809013","PreservedSpecimen","Plantae","Poaceae","Arundinaria","mucronata","Arundinaria mucronata","Munro ex E.G. Camus",NA,"A. F. C. P. de Saint-Hilaire","318","1816",NA,NA,"Brazil","Minas Gerais",NA,"Sierra de Carassa.",NA,NA,NA,NA,NA,NA,"US00131548","US00131548_01",NA,NA,NA,"Fragmentary material of type specimen ex herb. Paris.","South America - Neotropics",NA,NA,NA,"Cyperales","Isotype",NA,NA,"Monocotyledonae",NA,"1",NA
"118","2020-09-12 05:00:02-03","US","US","274963","PreservedSpecimen","Plantae","Poaceae","Aulonemia","aristulata","Aulonemia aristulata","(Döll) McClure",NA,"A. F. Regnell","315","1847",NA,NA,"Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,"US00031756","US00031756_01",NA,NA,NA,NA,"South America - Neotropics",NA,NA,NA,"Cyperales",NA,NA,NA,"Monocotyledonae",NA,"1",NA
"119","2020-09-12 05:00:02-03","US","US","2900181","PreservedSpecimen","Plantae","Poaceae","Aulonemia","aristulata","Aulonemia aristulata","(Döll) McClure",NA,"T. Sendulsky","1426","1974","10","10","Brazil","São Paulo",NA,"Sao paulo, reserve biologica, parque estadual das fontes do ipiranga",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America - Neotropics",NA,NA,NA,"Cyperales",NA,NA,NA,"Monocotyledonae",NA,"1",NA
"120","2020-09-12 05:00:02-03","US","US","3301742","PreservedSpecimen","Plantae","Poaceae","Aulonemia","aristulata","Aulonemia aristulata","(Döll) McClure",NA,"L. G. Clark & W. de Oliveira","927","1991","3","16","Brazil","Santa Catarina",NA,"Campo Alegre, along Rio Negro, Serra do Iquererim below Morro","-49.05","-26.05",NA,NA,"870","870",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,"Cyperales",NA,NA,NA,"Monocotyledonae",NA,"1",NA
"121","2020-09-12 05:00:02-03","US","US","2642444","PreservedSpecimen","Plantae","Poaceae","Aulonemia","aristulata","Aulonemia aristulata","(Döll) McClure",NA,"H. S. Irwin & T. R. Soderstrom","5962","1964","9","4","Brazil","Distrito Federal",NA,"Brasilia, anapolis",NA,NA,NA,NA,"700","1000",NA,NA,NA,NA,NA,NA,"South America - Neotropics",NA,NA,NA,"Cyperales",NA,NA,NA,"Monocotyledonae",NA,"1",NA
"122","2020-09-12 05:00:02-03","US","US","2208274","PreservedSpecimen","Plantae","Poaceae","Aulonemia","aristulata","Aulonemia aristulata","(Döll) McClure",NA,"A. Macedo","4372","1956","2","17","Brazil","Minas Gerais",NA,"Pirineus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America - Neotropics",NA,NA,NA,"Cyperales",NA,NA,NA,"Monocotyledonae",NA,"1",NA
"123","2020-09-12 05:00:02-03","US","US","3301756","PreservedSpecimen","Plantae","Poaceae","Aulonemia","aristulata","Aulonemia aristulata","(Döll) McClure",NA,"L. G. Clark & M. Morel","782","1991","2","2","Brazil","Minas Gerais",NA,"Lima Duarte, Serra do Ibitipoca, Parque Estadual do Ibitipoca","-43.8667","-21.7",NA,NA,"1200","1200",NA,NA,NA,NA,NA,NA,"South America - Neotropics",NA,NA,NA,"Cyperales",NA,NA,NA,"Monocotyledonae",NA,"1",NA
"124","2020-09-12 05:00:02-03","US","US","2119108","PreservedSpecimen","Plantae","Poaceae","Aulonemia","aristulata","Aulonemia aristulata","(Döll) McClure",NA,"G. Hatschbach","2843","1952","10","12","Brazil","Paraná","Tibagi","Fola monte-alegre; harmonia","-50.4136009216309","-24.5093994140625",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,"Cyperales",NA,"56988","auto","Monocotyledonae",NA,"1",NA
"125","2020-09-12 05:00:02-03","US","US","1021436","PreservedSpecimen","Plantae","Poaceae","Aulonemia","aristulata","Aulonemia aristulata","(Döll) McClure",NA,"A. F. Regnell","315","1847",NA,NA,"Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,"US00031749","US00031749_01",NA,NA,NA,NA,"South America - Neotropics",NA,NA,NA,"Cyperales",NA,NA,NA,"Monocotyledonae",NA,"1",NA
"126","2020-09-12 05:00:02-03","US","US","2674503","PreservedSpecimen","Plantae","Poaceae","Aulonemia","aristulata","Aulonemia aristulata","(Döll) McClure",NA,"R. Reitz","7354","1968","8","27","Brazil","Santa Catarina",NA,"Salto alto, brusque",NA,NA,NA,NA,"200","200",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,"Cyperales",NA,NA,NA,"Monocotyledonae",NA,"1",NA
"127","2020-09-12 05:00:02-03","US","US","2992803","PreservedSpecimen","Plantae","Poaceae","Aulonemia","aristulata","Aulonemia aristulata","(Döll) McClure",NA,"F. A. McClure","21293","1943","11","12","Brazil","Rio de Janeiro",NA,"Parque nacional do itatiaia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America - Neotropics",NA,NA,NA,"Cyperales",NA,NA,NA,"Monocotyledonae",NA,"1",NA
"128","2020-09-12 05:00:02-03","US","US","2926650","PreservedSpecimen","Plantae","Poaceae","Aulonemia","aristulata","Aulonemia aristulata","(Döll) McClure",NA,"T. Sendulsky","1428","1974","11","1","Brazil","São Paulo",NA,"Sao paulo, reserve biologica, parque estadual das fontes do ipiranga",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America - Neotropics",NA,NA,NA,"Cyperales",NA,NA,NA,"Monocotyledonae",NA,"1",NA
"129","2020-09-12 05:00:02-03","US","US","1445529","PreservedSpecimen","Plantae","Poaceae","Aulonemia","aristulata","Aulonemia aristulata","(Döll) McClure",NA,"L. B. Smith","1586","1928","12","31","Brazil","Rio de Janeiro",NA,"Monte serrat, mt. itatiya","-44.6333","-22.4667",NA,NA,"800","800",NA,NA,NA,NA,NA,NA,"South America - Neotropics",NA,NA,NA,"Cyperales",NA,NA,NA,"Monocotyledonae",NA,"1",NA
"130","2020-09-12 05:00:02-03","US","US","2826015","PreservedSpecimen","Plantae","Poaceae","Aulonemia","aristulata","Aulonemia aristulata","(Döll) McClure","Viana, P. L.","R. Reitz","7368","1968","12","6","Brazil","Santa Catarina",NA,"Salto Alto, Brusque",NA,NA,NA,NA,"150","150",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,"Cyperales",NA,NA,NA,"Monocotyledonae",NA,"1",NA
"131","2020-09-12 05:00:02-03","US","US","3223029","PreservedSpecimen","Plantae","Poaceae","Aulonemia","aristulata","Aulonemia aristulata","(Döll) McClure","Filgueiras, T. S.","T. S. Filgueiras & R. D. Lopes","2006","1992","1","6","Brazil","Distrito Federal",NA,"Saia velha, area alfa (marinha)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America - Neotropics",NA,NA,NA,"Cyperales",NA,NA,NA,"Monocotyledonae",NA,"1",NA
"132","2020-09-12 05:00:02-03","US","US","3331829","PreservedSpecimen","Plantae","Poaceae","Aulonemia","aristulata","Aulonemia aristulata","(Döll) McClure",NA,"T. S. Filgueiras","3321","1996","2","10","Brazil","Distrito Federal",NA,"Cnph da embrapa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America - Neotropics",NA,NA,NA,"Cyperales",NA,NA,NA,"Monocotyledonae",NA,"1",NA
"133","2020-09-12 05:00:02-03","US","US","2992805","PreservedSpecimen","Plantae","Poaceae","Aulonemia","aristulata","Aulonemia aristulata","(Döll) McClure",NA,"F. A. McClure","21293","1943","11","12","Brazil","Rio de Janeiro",NA,"Parque nacional do itatiaia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America - Neotropics",NA,NA,NA,"Cyperales",NA,NA,NA,"Monocotyledonae",NA,"1",NA
"134","2020-09-12 05:00:02-03","US","US","3310645","PreservedSpecimen","Plantae","Poaceae","Aulonemia","aristulata","Aulonemia aristulata","(Döll) McClure",NA,"L. G. Clark, M. Morel, S. Sarahyba & L. Sylvestre","671","1990","2","12","Brazil","Rio de Janeiro",NA,"Itatiaia national park, maromba","-44.6167","-22.4167",NA,NA,"1150","1150",NA,NA,NA,NA,NA,NA,"South America - Neotropics",NA,NA,NA,"Cyperales",NA,NA,NA,"Monocotyledonae",NA,"1",NA
"135","2020-09-12 05:00:02-03","US","US","2992806","PreservedSpecimen","Plantae","Poaceae","Aulonemia","aristulata","Aulonemia aristulata","(Döll) McClure",NA,"F. A. McClure","21293","1943","11","12","Brazil","Rio de Janeiro",NA,"Parque nacional do itatiaia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America - Neotropics",NA,NA,NA,"Cyperales",NA,NA,NA,"Monocotyledonae",NA,"1",NA
"136","2020-09-12 05:00:02-03","US","US","950479","PreservedSpecimen","Plantae","Poaceae","Aulonemia","aristulata","Aulonemia aristulata","(Döll) McClure",NA,"-. Capanema","5495",NA,NA,NA,"Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America - Neotropics",NA,NA,NA,"Cyperales",NA,NA,NA,"Monocotyledonae",NA,"1",NA
"137","2020-09-12 05:00:02-03","US","US","2528847","PreservedSpecimen","Plantae","Poaceae","Aulonemia","aristulata","Aulonemia aristulata","(Döll) McClure",NA,"H. S. Irwin, R. Souza & R. G. P. Santos","9524","1965","10","25","Brazil","Distrito Federal",NA,"Ca 25 km e of brasilia, road to planaltina",NA,NA,NA,NA,"1000","1000",NA,NA,NA,NA,NA,NA,"South America - Neotropics",NA,NA,NA,"Cyperales",NA,NA,NA,"Monocotyledonae",NA,"1",NA
"138","2020-09-12 05:00:02-03","US","US","2926651","PreservedSpecimen","Plantae","Poaceae","Aulonemia","aristulata","Aulonemia aristulata","(Döll) McClure",NA,"T. Sendulsky","1428","1974","11","1","Brazil","São Paulo",NA,"Sao paulo, reserve biologica, parque estadual das fontes do ipiranga",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America - Neotropics",NA,NA,NA,"Cyperales",NA,NA,NA,"Monocotyledonae",NA,"1",NA
"139","2020-09-12 05:00:02-03","US","US","2992804","PreservedSpecimen","Plantae","Poaceae","Aulonemia","aristulata","Aulonemia aristulata","(Döll) McClure",NA,"F. A. McClure","21293","1943","11","12","Brazil","Rio de Janeiro",NA,"Parque nacional do itatiaia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America - Neotropics",NA,NA,NA,"Cyperales",NA,NA,NA,"Monocotyledonae",NA,"1",NA
"140","2020-09-12 05:00:02-03","US","US","2978645","PreservedSpecimen","Plantae","Poaceae","Aulonemia","aristulata","Aulonemia aristulata","(Döll) McClure",NA,"F. A. McClure","21277","1943","11","6","Brazil","São Paulo",NA,"Jardim botanico do instituto botanico",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America - Neotropics",NA,NA,NA,"Cyperales",NA,NA,NA,"Monocotyledonae",NA,"1",NA
"141","2020-09-12 05:00:02-03","US","US","2926652","PreservedSpecimen","Plantae","Poaceae","Aulonemia","aristulata","Aulonemia aristulata","(Döll) McClure",NA,"T. Sendulsky","1688","1976","10",NA,"Brazil","São Paulo",NA,"Sao paulo, reserva biologica, parque estadual das fontes do ipiranga",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America - Neotropics",NA,NA,NA,"Cyperales",NA,NA,NA,"Monocotyledonae",NA,"1",NA
"142","2020-09-12 05:00:02-03","US","US","3190059","PreservedSpecimen","Plantae","Poaceae","Aulonemia","aristulata","Aulonemia aristulata","(Döll) McClure",NA,"R. Kummrow","1704","1982","1","28","Brazil","Paraná","Morretes","Pilao de pedra","-48.834400177002","-25.476900100708",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,"Cyperales",NA,"30514","auto","Monocotyledonae",NA,"1",NA
"143","2020-09-12 05:00:02-03","US","US","2705734","PreservedSpecimen","Plantae","Poaceae","Aulonemia","aristulata","Aulonemia aristulata","(Döll) McClure",NA,"G. Hatschbach","27145","1971","10","7","Brazil","Paraná","Sengés","Rio do funil","-49.4636001586914","-24.1128005981445",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,"Cyperales",NA,"55682","auto","Monocotyledonae",NA,"1",NA
"144","2020-09-12 05:00:02-03","US","US","3172570","PreservedSpecimen","Plantae","Poaceae","Aulonemia","aristulata","Aulonemia aristulata","(Döll) McClure",NA,"G. Hatschbach & J. M. Silva","51734","1987","11","24","Brazil","Paraná","Jaguariaíva","Serra das furnas, rio lambari","-49.7057991027832","-24.2511005401611",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,"Cyperales",NA,"44368","auto","Monocotyledonae",NA,"1",NA
"145","2020-09-12 05:00:02-03","US","US","3301762","PreservedSpecimen","Plantae","Poaceae","Aulonemia","aristulata","Aulonemia aristulata","(Döll) McClure",NA,"L. G. Clark, X. Londoño & W. De Oliveira","1028","1992","2","17","Brazil","Santa Catarina",NA,"From posto alto da serra paraiso, between rio barreiro and rio caapora","-48.35","-24.9667",NA,NA,"620","620",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,"Cyperales",NA,NA,NA,"Monocotyledonae",NA,"1",NA
"146","2020-09-12 05:00:02-03","US","US","3310632","PreservedSpecimen","Plantae","Poaceae","Aulonemia","aristulata","Aulonemia aristulata","(Döll) McClure","Clark, L. G., (ISC), Iowa State University","L. G. Clark & M. Morel","766","1991","1","27","Brazil","Minas Gerais","Santa Bárbara","Parque natural e santuario de caraca, campo rupestre below trail to the piscina, along stream flowing into the rio caraca","-43.3667","-19.3",NA,NA,"1290","1290",NA,NA,NA,NA,NA,NA,"South America - Neotropics",NA,NA,NA,"Cyperales",NA,NA,NA,"Monocotyledonae",NA,"1",NA
"147","2020-09-12 05:00:02-03","US","US","2529031","PreservedSpecimen","Plantae","Poaceae","Aulonemia","aristulata","Aulonemia aristulata","(Döll) McClure","Viana, P. L.","H. S. Irwin, R. Souza, J. W. Grear & R. G. P. Santos","18312","1966","7","21","Brazil","Goiás",NA,"Sao Gabriel, Galery forest near San Gabriel, N of Planaltina, DF. on road to Veadeiros.",NA,NA,NA,NA,"1000","1000","US00031744","US00031744_01 US00031744_02",NA,NA,NA,NA,"South America - Neotropics",NA,NA,NA,"Cyperales",NA,NA,NA,"Monocotyledonae",NA,"1",NA
"148","2020-09-12 05:00:02-03","US","US","1445528","PreservedSpecimen","Plantae","Poaceae","Aulonemia","aristulata","Aulonemia aristulata","(Döll) McClure","Viana, P. L.","L. B. Smith","1440","1928","12","9","Brazil","Rio de Janeiro",NA,"Between Monte Serrat and Ponte Maromba, Mt. Itatiaya, Estacao Biologica","-44.6333","-22.47",NA,NA,"800","1000","US00031752","US00031752_01 US00031752_02",NA,NA,NA,NA,"South America - Neotropics",NA,NA,NA,"Cyperales",NA,NA,NA,"Monocotyledonae",NA,"1",NA
"149","2020-09-12 05:00:02-03","US","US","1257729","PreservedSpecimen","Plantae","Poaceae","Aulonemia","aristulata","Aulonemia aristulata","(Döll) McClure","Viana, P. L.","A. Chase","9605","1925","4","19","Brazil","Paraná",NA,"E of Arapougas, Serra da Gramma",NA,NA,NA,NA,"1300","1300","US00031748","US00031748_01 US00031748_02",NA,NA,NA,NA,"South America",NA,NA,NA,"Cyperales",NA,NA,NA,"Monocotyledonae",NA,"1",NA
"150","2020-09-12 05:00:02-03","US","US","2826016","PreservedSpecimen","Plantae","Poaceae","Aulonemia","aristulata","Aulonemia aristulata","(Döll) McClure","Viana, P. L.","R. Reitz","7368","1968","12","6","Brazil","Santa Catarina",NA,"Salto Alto, Brusque",NA,NA,NA,NA,"150","150","US00031753","US00031753_01 US00031753_02",NA,NA,NA,NA,"South America",NA,NA,NA,"Cyperales",NA,NA,NA,"Monocotyledonae",NA,"1",NA
"151","2020-09-02 16:36:10-03","Cenargen","CEN","16528","PreservedSpecimen","Plantae","Poaceae","Aulonemia","aristulata","Aulonemia aristulata","(Döll) McClure","T. S. Filgueiras","Tarcisio de Souza Filgueiras","2006","1992","01","06","Brasil","DF","BRASILIA","Saia Velha, Área Alfa (Marinha).","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,"CEN00016528","CEN00016528","1992","01",NA,"Planta ca. 80 cm de altura, crescendo na margem do ribeirão. Doação Instituto Brasileiro de Geografia e Estatística - Herbário da Reserva Ecologica do IBGE.",NA,"Exsicatas",NA,NA,NA,NA,"70570","auto",NA,NA,"1",NA
"152","2020-09-02 16:36:10-03","Cenargen","CEN","36942","PreservedSpecimen","Plantae","Poaceae","Aulonemia","aristulata","Aulonemia aristulata","(Döll) McClure","P. L. Viana","Leopoldo Krieger",NA,"1988","11","19","Brasil","MG","CAPARAO","Parque Nacional do Caparaó - Vale Verde. Perto de Ribeirão.","-41.9043998718262","-20.523099899292",NA,NA,NA,NA,"CEN00036942","CEN00036942","2010","04",NA,"Formando conjuntos densos, quase intransponíveis. Caule fino, longo, ascendendo, apoiado em outras plantas. Folhas um tanto plicadas. FPNC N° 0455.",NA,"Exsicatas",NA,NA,NA,NA,"15056","auto",NA,NA,"1",NA
"153","2020-09-02 16:36:10-03","Cenargen","CEN","23687","PreservedSpecimen","Plantae","Poaceae","Aulonemia","aristulata","Aulonemia aristulata","(Döll) McClure","P. L. Viana","Regina Célia Oliveira","22","1991","06","20","Brasil","MG","LIMA DUARTE","Conceição de Ibitipoca (Parque Florestal Estadual de Ibitipoca).","-43.793098449707","-21.8425006866455",NA,NA,NA,NA,"CEN00023687","CEN00023687","2010","04",NA,"Subindo em outras plantas. CESJ N° 24817.",NA,"Exsicatas",NA,NA,NA,NA,"30417","auto",NA,NA,"1",NA
"154","2020-09-02 16:36:10-03","Cenargen","CEN","23686","PreservedSpecimen","Plantae","Poaceae","Aulonemia","aristulata","Aulonemia aristulata","(Döll) McClure","P. L. Viana","Regina Célia Oliveira","53","1991","11","03","Brasil","MG","LIMA DUARTE","Conceição de Ibitipoca (Parque Florestal Estadual de Ibitipoca) próximo à estrada para o alojamento.","-43.793098449707","-21.8425006866455",NA,NA,NA,NA,"CEN00023686","CEN00023686","2010","04",NA,"Formando densa população. CESJ N° 25533.",NA,"Exsicatas",NA,NA,NA,NA,"30417","auto",NA,NA,"1",NA
"155","2019-11-13 11:28:40-03","USP","SPF","116995","PreservedSpecimen","Plantae","Poaceae","Aulonemia","aristulata","Aulonemia aristulata","(Döll) McClure","Viana, PL","Longhi-Wagner, HM","CFSC8270","1982","03","22","Brasil","Minas Gerais","Santana de Pirapama","Serra do Cipó","-43.9","-18.916667","-43.9","-18.916667",NA,NA,"SPF00116995","SPF00116995 SPF00116995_1","2007","10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
