"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","county","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","typeStatus","yearIdentified","class","monthIdentified","dayIdentified","minimumElevationInMeters","maximumElevationInMeters","individualCount","relatedCatalogItem"
"48","2020-05-08 11:09:43-03","UEFS","HUEFS","209332","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Caesalpinioideae","Moldenhawera","papillanthera","Moldenhawera papillanthera","L.P.Queiroz et al.",NA,"Spada, J.","6677","1972","11","11",NA,"Brasil","Espírito Santo","Reserva Natural Vale. Estrada 154. Próxima a uma Murta, Arariba e Óleo pardo.","-40.0722007751465","-19.3910999298096",NA,"Mata de tabuleiro.","HUEFS0209332","HUEFS0209332","Linhares",NA,NA,"48094","auto",NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA
"49","2020-05-08 11:09:43-03","UEFS","HUEFS","209585","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Caesalpinioideae","Moldenhawera","papillanthera","Moldenhawera papillanthera","L.P.Queiroz et al.",NA,NA,"2365","1994","07","25",NA,"Brasil","Espírito Santo","Reserva Natural Vale. Estrada Caingá. Mata de tabuleiro.","-40.0722007751465","-19.3910999298096",NA,NA,"HUEFS0209585","HUEFS0209585","Linhares",NA,NA,"48094","auto",NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA
"50","2020-05-08 11:09:43-03","UEFS","HUEFS","209318","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Caesalpinioideae","Moldenhawera","papillanthera","Moldenhawera papillanthera","L.P.Queiroz et al.",NA,NA,"175","1979","11","29",NA,"Brasil","Espírito Santo","Reserva Natural Vale. Estrada Flamengo.","-40.0722007751465","-19.3910999298096",NA,"Mata de tabuleiro.","HUEFS0209318","HUEFS0209318","Linhares",NA,NA,"48094","auto",NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA
"51","2020-05-08 11:09:43-03","UEFS","HUEFS","209321","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Caesalpinioideae","Moldenhawera","papillanthera","Moldenhawera papillanthera","L.P.Queiroz et al.",NA,"Silva, I.A.","125","1979","11","30",NA,"Brasil","Espírito Santo","Reserva Natural Vale. Estrada Mac. Pele de Sapo.","-40.0722007751465","-19.3910999298096",NA,"Mata de tabuleiro.","HUEFS0209321","HUEFS0209321","Linhares",NA,NA,"48094","auto",NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA
"52","2020-05-08 11:09:43-03","UEFS","HUEFS","209331","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Caesalpinioideae","Moldenhawera","papillanthera","Moldenhawera papillanthera","L.P.Queiroz et al.",NA,"Lino, A.M.","102","1972","09","27",NA,"Brasil","Espírito Santo","Reserva Natural Vale. Estrada Mac. Pele de Sapo.","-40.0722007751465","-19.3910999298096",NA,"Mata de tabuleiro.","HUEFS0209331","HUEFS0209331","Linhares",NA,NA,"48094","auto",NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA
"53","2020-05-08 11:09:43-03","UEFS","HUEFS","209314","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Caesalpinioideae","Moldenhawera","papillanthera","Moldenhawera papillanthera","L.P.Queiroz et al.",NA,"Silva, I.A.","181","1980","09","25",NA,"Brasil","Espírito Santo","Reserva Natural Vale. Estrada Mantegueira.","-40.0722007751465","-19.3910999298096",NA,"Mata de tabuleiro.","HUEFS0209314","HUEFS0209314","Linhares",NA,NA,"48094","auto",NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA
"54","2020-05-08 11:09:43-03","UEFS","HUEFS","209333","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Caesalpinioideae","Moldenhawera","papillanthera","Moldenhawera papillanthera","L.P.Queiroz et al.",NA,"Spada, J.","1677","1977","11","11",NA,"Brasil","Espírito Santo","Reserva Natural Vale. Estrada Mantegueira. Talão 507, lado esquerdo da Est. Contra mão.","-40.0722007751465","-19.3910999298096",NA,"Mata de tabuleiro.","HUEFS0209333","HUEFS0209333","Linhares",NA,NA,"48094","auto",NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA
"55","2020-05-08 11:09:43-03","UEFS","HUEFS","209313","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Caesalpinioideae","Moldenhawera","papillanthera","Moldenhawera papillanthera","L.P.Queiroz et al.",NA,"Silva, I. A.","196","1980","10","22",NA,"Brasil","Espírito Santo","Reserva Natural Vale. Estrada Oiticica.","-40.0722007751465","-19.3910999298096",NA,"Mata de tabuleiro.","HUEFS0209313","HUEFS0209313","Linhares",NA,NA,"48094","auto",NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA
"56","2020-05-08 11:09:43-03","UEFS","HUEFS","16833","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Caesalpinioideae","Moldenhawera","papillanthera","Moldenhawera papillanthera","L.P.Queiroz et al.",NA,"Silva, I.A.","175","1979","12","29",NA,"Brasil","Espírito Santo","resreva Florestal de CVRD.","-40.0722007751465","-19.3910999298096",NA,NA,"HUEFS0016833","HUEFS0016833","Linhares",NA,NA,"48094","auto",NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA
"57","2020-05-08 11:09:43-03","UEFS","HUEFS","198328","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Caesalpinioideae","Moldenhawera","papillanthera","Moldenhawera papillanthera","L.P.Queiroz et al.","L.P.Queiroz","Demuner, V.","2782","2006","08","24",NA,"Brasil","Espírito Santo","Morelo, propr. Fernando Nicolli.","-40.4575","-19.148333",NA,"Beira de riacho.","HUEFS0198328","HUEFS0198328","Governador Lindenberg","40W27'27''","19S8'54''",NA,NA,NA,"2016","Rosanae","10",NA,"110","150",NA,NA
"58","2020-05-08 11:09:43-03","UEFS","HUEFS","204563","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Caesalpinioideae","Moldenhawera","papillanthera","Moldenhawera papillanthera","L.P.Queiroz et al.","C.V.Vivas","Demuner, V.","3035","2006","11","13",NA,"Brasil","Espírito Santo","Morelo, prop. Fernando Nicolli.","-40.457778","-19.148611",NA,"Borda de mata.","HUEFS0204563","HUEFS0204563","Governador Lindenberg","40W27'28''","19S8'55''",NA,NA,NA,"2015","Rosanae","01",NA,"110","150",NA,NA
"59","2020-05-08 11:09:43-03","UEFS","HUEFS","204565","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Caesalpinioideae","Moldenhawera","papillanthera","Moldenhawera papillanthera","L.P.Queiroz et al.","C.V.Vivas","Demuner, V.","4473","2007","11","06",NA,"Brasil","Espírito Santo","Alto Bananal, prop.: Jonas Grassi. Interior de mata secundária.","-40.419167","-19.247778",NA,NA,"HUEFS0204565","HUEFS0204565","Rio Bananal","40W25'9''","19S14'52''",NA,NA,NA,"2015","Rosanae","01",NA,"280","400",NA,NA
"60","2020-05-08 11:09:43-03","UEFS","HUEFS","204573","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Caesalpinioideae","Moldenhawera","papillanthera","Moldenhawera papillanthera","L.P.Queiroz et al.","C.V.Vivas","Demuner, V.","4447","2007","11","05",NA,"Brasil","Espírito Santo","Morelo, propr.: Fernando Nicolli. Interior de mata.","-40.457778","-19.146111",NA,NA,"HUEFS0204573","HUEFS0204573","Governador Lindenberg","40W27'28''","19S8'46''",NA,NA,NA,"2015","Rosanae","01",NA,"120","150",NA,NA
"61","2020-05-08 11:09:43-03","UEFS","HUEFS","204574","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Caesalpinioideae","Moldenhawera","papillanthera","Moldenhawera papillanthera","L.P.Queiroz et al.","C.V.Vivas","Assis, A.M.","1316","2008","01","24",NA,"Brasil","Espírito Santo","Fazenda do Ouvidor - Usina Paineiras. Fragmento 125 ha (altitude 20-100 m ). Acesso pela Rodovia ES-490, entrada à esquerda, 2,5 Km após o trevo da SAFRA, em direção à Marataízes.","-41.050278","-20.925556",NA,NA,"HUEFS0204574","HUEFS0204574","Itapemirim","41W3'1''","20S55'32''",NA,NA,NA,"2015","Rosanae","01",NA,NA,NA,NA,NA
"62","2020-05-08 11:09:43-03","UEFS","HUEFS","204575","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Caesalpinioideae","Moldenhawera","papillanthera","Moldenhawera papillanthera","L.P.Queiroz et al.","C.V.Vivas","Assis, A.M.","1231","2007","12","28",NA,"Brasil","Espírito Santo","Fazenda do Ouvidor - Usina Paineiras. Fragmento 125 ha (altitude 20-100 m ). Acesso pela Rodovia ES-490, entrada à esquerda, 2,5 Km após o trevo da SAFRA, em direção à Marataízes.","-41.055","-20.932778",NA,NA,"HUEFS0204575","HUEFS0204575","Itapemirim","41W3'18''","20S55'58''",NA,NA,NA,"2015","Rosanae","01",NA,NA,NA,NA,NA
"63","2020-05-08 11:09:43-03","UEFS","HUEFS","205848","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Caesalpinioideae","Moldenhawera","papillanthera","Moldenhawera papillanthera","L.P.Queiroz et al.",NA,"Vivas, C.V.","241","2013","09","05",NA,"Brasil","Espírito Santo","Reserva Natural Vale.","-40.066667","-19.140556",NA,NA,"HUEFS0205848","HUEFS0205848","Linhares","40W3'60''","19S8'26''",NA,NA,NA,NA,"Rosanae",NA,NA,"58","58",NA,NA
"64","2020-05-08 11:09:43-03","UEFS","HUEFS","205849","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Caesalpinioideae","Moldenhawera","papillanthera","Moldenhawera papillanthera","L.P.Queiroz et al.",NA,"Vivas, C.V.","242","2013","09","05",NA,"Brasil","Espírito Santo","Reserva Natural Vale.","-39.915","-19.0925",NA,NA,"HUEFS0205849","HUEFS0205849","Linhares","39W54'54''","19S5'33''",NA,NA,NA,NA,"Rosanae",NA,NA,"23","23",NA,NA
"65","2020-05-08 11:09:43-03","UEFS","HUEFS","205850","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Caesalpinioideae","Moldenhawera","papillanthera","Moldenhawera papillanthera","L.P.Queiroz et al.",NA,"Vivas, C.V.","243","2013","09","05",NA,"Brasil","Espírito Santo","Reserva Natural Vale.","-39.905","-19.0875",NA,NA,"HUEFS0205850","HUEFS0205850","Linhares","39W54'18''","19S5'15''",NA,NA,NA,NA,"Rosanae",NA,NA,"15","15",NA,NA
"66","2020-05-08 11:09:43-03","UEFS","HUEFS","209608","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Caesalpinioideae","Moldenhawera","papillanthera","Moldenhawera papillanthera","L.P.Queiroz et al.",NA,"Farias, G.L.","473","1991","11","20",NA,"Brasil","Espírito Santo","Reserva Natural Vale. Estrada Cinco folhas. Próximo à estrada.","-46.064444","-19.141944",NA,"Mata de tabuleiro.","HUEFS0209608","HUEFS0209608","Linhares","46W3'52''","19S8'31''",NA,NA,NA,NA,"Rosanae",NA,NA,"71","71",NA,NA
"67","2020-05-08 11:09:43-03","UEFS","HUEFS","211034","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Caesalpinioideae","Moldenhawera","papillanthera","Moldenhawera papillanthera","L.P.Queiroz et al.",NA,"Neves, D.M.","1799","2014","03","17",NA,"Brasil","Espírito Santo","Reserva Natural Vale. Estrada do Flamengo.","-39.9825","-19.163333",NA,NA,"HUEFS0211034","HUEFS0211034","Linhares","39W58'57''","19S9'48''",NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA
"68","2020-05-08 11:09:43-03","UEFS","HUEFS","211035","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Caesalpinioideae","Moldenhawera","papillanthera","Moldenhawera papillanthera","L.P.Queiroz et al.",NA,"Neves, D.M.","1800","2014","03","17",NA,"Brasil","Espírito Santo","Reserva Natural Vale. Próximo do barracão do viveiro.","-39.974722","-19.163611",NA,NA,"HUEFS0211035","HUEFS0211035","Linhares","39W58'29''","19S9'49''",NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA
"69","2020-05-08 11:09:43-03","UEFS","HUEFS","231170","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Caesalpinioideae","Moldenhawera","papillanthera","Moldenhawera papillanthera","L.P.Queiroz et al.","H.C.Lima; L.P.Queiroz & G.P.Lewis","Neves, D.M.","1799","2014","03","17",NA,"Brasil","Espírito Santo","Reserva Natural Vale, Estrada do Flamengo.","-39.9825","-19.163333",NA,"Mata ombrófila densa de baixada.","HUEFS0231170",NA,"Linhares","39W58'57''","19S9'48''",NA,NA,NA,"2014","Rosanae","03",NA,NA,NA,NA,NA
"70","2020-05-08 11:09:43-03","UEFS","HUEFS","17472","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Caesalpinioideae","Moldenhawera","papillanthera","Moldenhawera papillanthera","L.P.Queiroz et al.",NA,"Hatschbach, G.","60061","1993","11","10",NA,"Brasil","Espírito Santo",NA,"-40.0722007751465","-19.3910999298096",NA,NA,"HUEFS0017472","HUEFS0017472","Linhares",NA,NA,"48094","auto","Holótipo",NA,"Rosanae",NA,NA,NA,NA,NA,NA
"71","2020-05-08 11:09:43-03","UEFS","HUEFS","209609","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Caesalpinioideae","Moldenhawera","papillanthera","Moldenhawera papillanthera","L.P.Queiroz et al.",NA,"Luz, A.A.da","250","2004","10","22",NA,"Brasil","Espírito Santo","Estrada beira rio.","-40.0722007751465","-19.3910999298096",NA,"Mata ciliar.","HUEFS0209609","HUEFS0209609","Linhares",NA,NA,"48094","auto",NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA
"72","2020-05-08 11:09:43-03","UEFS","HUEFS","16818","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Caesalpinioideae","Moldenhawera","papillanthera","Moldenhawera papillanthera","L.P.Queiroz et al.",NA,"Silva, I.A.","204","1980","11","07",NA,"Brasil","Espírito Santo","Reserva Floresta de CVRD.","-40.0722007751465","-19.3910999298096",NA,NA,"HUEFS0016818","HUEFS0016818","Linhares",NA,NA,"48094","auto",NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA
"73","2020-05-08 11:09:43-03","UEFS","HUEFS","109142","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Caesalpinioideae","Moldenhawera","papillanthera","Moldenhawera papillanthera","L.P.Queiroz et al.","L.P.de Queiroz","Lima, H.C.de","1673","1981","12","14",NA,"Brasil","Espírito Santo","Reserva Florestal da Cia. Vale do Rio Doce.","-40.0722007751465","-19.3910999298096",NA,NA,"HUEFS0109142","HUEFS0109142","Linhares",NA,NA,"48094","auto",NA,"2009","Rosanae","01",NA,NA,NA,NA,NA
"74","2020-05-08 11:09:43-03","UEFS","HUEFS","16810","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Caesalpinioideae","Moldenhawera","papillanthera","Moldenhawera papillanthera","L.P.Queiroz et al.",NA,"Lima, H.C.de","1643","1991","12","14",NA,"Brasil","Espírito Santo","Reserva Florestal da CVRD","-40.0722007751465","-19.3910999298096",NA,NA,"HUEFS0016810","HUEFS0016810","Linhares",NA,NA,"48094","auto",NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA
"75","2020-05-08 11:09:43-03","UEFS","HUEFS","9271","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Caesalpinioideae","Moldenhawera","papillanthera","Moldenhawera papillanthera","L.P.Queiroz et al.",NA,NA,"353","1981","12","16",NA,"Brasil","Espírito Santo","Reserva Florestal da CVRD.","-40.0722007751465","-19.3910999298096",NA,NA,"HUEFS0009271","HUEFS0009271 HUEFS0009271_01","Linhares",NA,NA,"48094","auto","Parátipo",NA,"Rosanae",NA,NA,NA,NA,NA,NA
"76","2020-05-08 11:09:43-03","UEFS","HUEFS","16811","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Caesalpinioideae","Moldenhawera","papillanthera","Moldenhawera papillanthera","L.P.Queiroz et al.",NA,"Spada, J.","66/72","1972","11","11",NA,"Brasil","Espírito Santo","Reserva Florestal de CVDR","-40.0722007751465","-19.3910999298096",NA,NA,"HUEFS0016811","HUEFS0016811","Linhares",NA,NA,"48094","auto",NA,NA,"Rosanae",NA,NA,"154","154",NA,NA
"77","2020-05-08 11:09:43-03","UEFS","HUEFS","16812","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Caesalpinioideae","Moldenhawera","papillanthera","Moldenhawera papillanthera","L.P.Queiroz et al.",NA,"Spada, J.","16/72","1972","11","11",NA,"Brasil","Espírito Santo","Reserva Florestal de CVRD","-40.0722007751465","-19.3910999298096",NA,NA,"HUEFS0016812","HUEFS0016812","Linhares",NA,NA,"48094","auto",NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA
"78","2020-05-08 11:09:43-03","UEFS","HUEFS","16814","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Caesalpinioideae","Moldenhawera","papillanthera","Moldenhawera papillanthera","L.P.Queiroz et al.",NA,"Silva, I.A.","124","1979","11","30",NA,"Brasil","Espírito Santo","Reserva Florestal de CVRD","-40.0722007751465","-19.3910999298096",NA,NA,"HUEFS0016814","HUEFS0016814","Linhares",NA,NA,"48094","auto",NA,NA,"Rosanae",NA,NA,"161","161",NA,NA
"79","2020-05-08 11:09:43-03","UEFS","HUEFS","16821","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Caesalpinioideae","Moldenhawera","papillanthera","Moldenhawera papillanthera","L.P.Queiroz et al.",NA,"Silva, I.A.","181","1980","09","25",NA,"Brasil","Espírito Santo","Reserva Florestal de CVRD.","-40.0722007751465","-19.3910999298096",NA,NA,"HUEFS0016821","HUEFS0016821","Linhares",NA,NA,"48094","auto",NA,NA,"Rosanae",NA,NA,"154","154",NA,NA
"80","2020-05-08 11:09:43-03","UEFS","HUEFS","16829","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Caesalpinioideae","Moldenhawera","papillanthera","Moldenhawera papillanthera","L.P.Queiroz et al.",NA,"Silva, I.A.","135","1979","12","18",NA,"Brasil","Espírito Santo","Reserva Florestal de CVRD.","-40.0722007751465","-19.3910999298096",NA,NA,"HUEFS0016829","HUEFS0016829","Linhares",NA,NA,"48094","auto",NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA
"81","2020-05-08 11:09:43-03","UEFS","HUEFS","16830","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Caesalpinioideae","Moldenhawera","papillanthera","Moldenhawera papillanthera","L.P.Queiroz et al.",NA,"Silva, I.A.","100","1979","10","23",NA,"Brasil","Espírito Santo","Reserva Florestal de CVRD.","-40.0722007751465","-19.3910999298096",NA,NA,"HUEFS0016830","HUEFS0016830","Linhares",NA,NA,"48094","auto",NA,NA,"Rosanae",NA,NA,"234","234",NA,NA
"82","2020-05-08 11:09:43-03","UEFS","HUEFS","16827","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Caesalpinioideae","Moldenhawera","papillanthera","Moldenhawera papillanthera","L.P.Queiroz et al.",NA,"Silva, I.A.","133","1979","12","14",NA,"Brasil","Espírito Santo","Reserva Florestal de CVRD.","-40.0722007751465","-19.3910999298096",NA,NA,"HUEFS0016827","HUEFS0016827","Linhares",NA,NA,"48094","auto",NA,NA,"Rosanae",NA,NA,"213","213",NA,NA
"83","2020-05-08 11:09:43-03","UEFS","HUEFS","16826","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Caesalpinioideae","Moldenhawera","papillanthera","Moldenhawera papillanthera","L.P.Queiroz et al.",NA,"Silva, I.A.","196","1980","10","22",NA,"Brasil","Espírito Santo","Reserva Florestal de CVRD.","-40.0722007751465","-19.3910999298096",NA,NA,"HUEFS0016826","HUEFS0016826","Linhares",NA,NA,"48094","auto",NA,NA,"Rosanae",NA,NA,"151","151",NA,NA
"84","2020-05-08 11:09:43-03","UEFS","HUEFS","16831","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Caesalpinioideae","Moldenhawera","papillanthera","Moldenhawera papillanthera","L.P.Queiroz et al.",NA,"Silva, I.A.","109","1979","11","06",NA,"Brasil","Espírito Santo","Reserva Florestal de CVRD.","-40.0722007751465","-19.3910999298096",NA,NA,"HUEFS0016831","HUEFS0016831","Linhares",NA,NA,"48094","auto",NA,NA,"Rosanae",NA,NA,"161","161",NA,NA
"85","2020-05-08 11:09:43-03","UEFS","HUEFS","16834","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Caesalpinioideae","Moldenhawera","papillanthera","Moldenhawera papillanthera","L.P.Queiroz et al.",NA,"Silva, I.A.","169","1979","11","16",NA,"Brasil","Espírito Santo","Reserva Florestal de CVRD.","-40.0722007751465","-19.3910999298096",NA,NA,"HUEFS0016834","HUEFS0016834","Linhares",NA,NA,"48094","auto",NA,NA,"Rosanae",NA,NA,"234","234",NA,NA
"86","2020-05-08 11:09:43-03","UEFS","HUEFS","16825","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Caesalpinioideae","Moldenhawera","papillanthera","Moldenhawera papillanthera","L.P.Queiroz et al.",NA,"Silva, I.A.","118","1979","11","16",NA,"Brasil","Espírito Santo","Reserva Florestal de CVRD.","-40.0722007751465","-19.3910999298096",NA,NA,"HUEFS0016825","HUEFS0016825","Linhares",NA,NA,"48094","auto",NA,NA,"Rosanae",NA,NA,"234","234",NA,NA
"87","2020-05-08 11:09:43-03","UEFS","HUEFS","16824","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Caesalpinioideae","Moldenhawera","papillanthera","Moldenhawera papillanthera","L.P.Queiroz et al.",NA,"Silva, I.A.","126","1979","11","30",NA,"Brasil","Espírito Santo","Reserva Florestal de CVRD.","-40.0722007751465","-19.3910999298096",NA,NA,"HUEFS0016824","HUEFS0016824","Linhares",NA,NA,"48094","auto",NA,NA,"Rosanae",NA,NA,"161","161",NA,NA
"88","2020-05-08 11:09:43-03","UEFS","HUEFS","16813","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Caesalpinioideae","Moldenhawera","papillanthera","Moldenhawera papillanthera","L.P.Queiroz et al.",NA,"Farias, G.L.","473","1981","10","20",NA,"Brasil","Espírito Santo","Reserva Florestal de CVRD.","-40.0722007751465","-19.3910999298096",NA,NA,"HUEFS0016813","HUEFS0016813","Linhares",NA,NA,"48094","auto",NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA
"89","2020-05-08 11:09:43-03","UEFS","HUEFS","16815","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Caesalpinioideae","Moldenhawera","papillanthera","Moldenhawera papillanthera","L.P.Queiroz et al.",NA,"Silva, I.A.","125","1979","11","30",NA,"Brasil","Espírito Santo","Reserva Florestal de CVRD.","-40.0722007751465","-19.3910999298096",NA,NA,"HUEFS0016815","HUEFS0016815","Linhares",NA,NA,"48094","auto",NA,NA,"Rosanae",NA,NA,"161","161",NA,NA
"90","2020-05-08 11:09:43-03","UEFS","HUEFS","16816","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Caesalpinioideae","Moldenhawera","papillanthera","Moldenhawera papillanthera","L.P.Queiroz et al.",NA,"Silva, I.A.","210","1980","11","10",NA,"Brasil","Espírito Santo","Reserva Florestal de CVRD.","-40.0722007751465","-19.3910999298096",NA,NA,"HUEFS0016816","HUEFS0016816","Linhares",NA,NA,"48094","auto",NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA
"91","2020-05-08 11:09:43-03","UEFS","HUEFS","16817","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Caesalpinioideae","Moldenhawera","papillanthera","Moldenhawera papillanthera","L.P.Queiroz et al.",NA,"Silva, I.A.","203","1980","11","04",NA,"Brasil","Espírito Santo","Reserva Florestal de CVRD.","-40.0722007751465","-19.3910999298096",NA,NA,"HUEFS0016817","HUEFS0016817","Linhares",NA,NA,"48094","auto",NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA
"92","2020-05-08 11:09:43-03","UEFS","HUEFS","16828","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Caesalpinioideae","Moldenhawera","papillanthera","Moldenhawera papillanthera","L.P.Queiroz et al.",NA,"Silva, I.A.","132","1979","12","14",NA,"Brasil","Espírito Santo","Reserva Florestal de CVRD.","-40.0722007751465","-19.3910999298096",NA,NA,"HUEFS0016828","HUEFS0016828","Linhares",NA,NA,"48094","auto",NA,NA,"Rosanae",NA,NA,"234","234",NA,NA
"93","2020-05-08 11:09:43-03","UEFS","HUEFS","16823","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Caesalpinioideae","Moldenhawera","papillanthera","Moldenhawera papillanthera","L.P.Queiroz et al.",NA,"Silva, I.A.","87","1978","10","12",NA,"Brasil","Espírito Santo","Reserva Florestal de CVRD.","-40.0722007751465","-19.3910999298096",NA,NA,"HUEFS0016823","HUEFS0016823","Linhares",NA,NA,"48094","auto",NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA
"94","2020-05-08 11:09:43-03","UEFS","HUEFS","16819","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Caesalpinioideae","Moldenhawera","papillanthera","Moldenhawera papillanthera","L.P.Queiroz et al.",NA,"Silva, I.A.","202","1980","11","04",NA,"Brasil","Espírito Santo","Reserva Florestal de CVRD.","-40.0722007751465","-19.3910999298096",NA,NA,"HUEFS0016819","HUEFS0016819","Linhares",NA,NA,"48094","auto",NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA
"95","2020-05-08 11:09:43-03","UEFS","HUEFS","16820","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Caesalpinioideae","Moldenhawera","papillanthera","Moldenhawera papillanthera","L.P.Queiroz et al.",NA,"Silva, I.A.","127","1979","12","01",NA,"Brasil","Espírito Santo","Reserva Florestal de CVRD.","-40.0722007751465","-19.3910999298096",NA,NA,"HUEFS0016820","HUEFS0016820","Linhares",NA,NA,"48094","auto",NA,NA,"Rosanae",NA,NA,"161","161",NA,NA
"96","2020-05-08 11:09:43-03","UEFS","HUEFS","16822","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Caesalpinioideae","Moldenhawera","papillanthera","Moldenhawera papillanthera","L.P.Queiroz et al.",NA,"Silva, I.A.","103","1979","10","24",NA,"Brasil","Espírito Santo","Reserva Florestal de CVRD.","-40.0722007751465","-19.3910999298096",NA,NA,"HUEFS0016822","HUEFS0016822","Linhares",NA,NA,"48094","auto",NA,NA,"Rosanae",NA,NA,"161","161",NA,NA
