"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","occurrenceRemarks","phylum","order","continentOcean","preparationType","coordinatePrecision","geoFlag","class","previousCatalogNumber","relatedCatalogItem","relationshipType","fieldNumber","individualCount"
"88","2020-10-14 10:06:33-03","FURB","FURB","31830","PreservedSpecimen","Plantae","Solanaceae","Athenaea","wettesteiniana","Athenaea wettesteiniana","(Witasek) I.M.C.Rodrigues & Stehmann",NA,"2019","08","02","Korte, A.; Kniess, A.","3851","2010","06","24","Brasil","Santa Catarina","Vitor Meireles","Jacú-Paca.","-49.77","-26.8216667","-49.7700000","-26.8216667","701","701","FURB43659","FURB43659","Florística IFFSC 742 (Arbusto) Habitat: Floresta Ombrófila Densa; Estágio médio de regeneração; interior do fragmento Habito: arbustiva;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"89","2019-11-08 08:56:26-03","FURB","FURB","40034","PreservedSpecimen","Plantae","Solanaceae","Aureliana","wettsteiniana","Aureliana wettsteiniana","(Witasek) Hunz. & Barboza","Stehmann, JR","2016","04","20","Funez, L.A.; Zermiani, A.E.","1389","2013","01","15","Brasil","Santa Catarina","Urubici","Cascata do Avencal.","-49.6175","-28.045","-49.6175000","-28.0450000","1184","1184","FURB43651","FURB43651",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"90","2020-10-14 10:06:36-03","FURB","FURB","13579","PreservedSpecimen","Plantae","Solanaceae","Aureliana","wettsteiniana","Aureliana wettsteiniana","(Witasek) Hunz. & Barboza","Stehmann, JR","2009","08","03","Dreveck, S.; Carneiro, F.E.","986","2009","06","09","Brasil","Santa Catarina","Agronômica","Planalto Areado.","-49.68","-27.36","-49.6800000","-27.3600000","514","514","FURB43652","FURB43652","Florística IFFSC 419 (Erva Terrícola) Habitat: Floresta Ombrófila Mista; Estágio médio de regeneração; interior da mata Habito: herbácea; Fruto verde amarelado;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"91","2020-10-14 10:06:36-03","FURB","FURB","18160","PreservedSpecimen","Plantae","Solanaceae","Aureliana","wettsteiniana","Aureliana wettsteiniana","(Witasek) Hunz. & Barboza","Stehmann, JR","2010","03","03","Cadorin, T.J.; Schimitt, J.L. & Caglioni, E.","129","2009","10","06","Brasil","Santa Catarina","Ponte Alta","Morro do Funil.","-50.1322223","-27.275","-50.1322223","-27.2750000","1131","1131","FURB43671","FURB43671","Florística IFFSC e456a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"92","2020-10-14 10:06:36-03","FURB","FURB","19413","PreservedSpecimen","Plantae","Solanaceae","Aureliana","wettsteiniana","Aureliana wettsteiniana","(Witasek) Hunz. & Barboza","Oliveira, AA de","2011","01","26","Korte, A.; Kniess, A.","860","2009","11","10","Brasil","Santa Catarina","Presidente Nereu","Rio Novo.","-49.2305556","-27.1802778","-49.2305556","-27.1802778","617","617","FURB43667","FURB43667","Florística IFFSC 518 (Arbusto) Habitat: Floresta Ombrófila Densa; Estágio Avançado Habito: arbustiva; flor branca",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"93","2020-10-14 10:06:36-03","FURB","FURB","26984","PreservedSpecimen","Plantae","Solanaceae","Aureliana","wettsteiniana","Aureliana wettsteiniana","(Witasek) Hunz. & Barboza","Stehmann, JR","2010","09","02","Verdi, M.; Klettenberg, D.H. & Klemz, G.","3714","2010","02","22","Brasil","Santa Catarina","Orleans","Barra do Rio Novo.","-49.3191667","-28.3480555","-49.3191667","-28.3480555","206","206","FURB43663","FURB43663","Florística IFFSC 97 (Arbusto) Habitat: Floresta Ombrófila Densa; Estágio médio de regeneração; interior do fragmento Habito: arbusto; flor botão floral branco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"94","2020-10-14 10:06:36-03","FURB","FURB","26985","PreservedSpecimen","Plantae","Solanaceae","Aureliana","wettsteiniana","Aureliana wettsteiniana","(Witasek) Hunz. & Barboza","Stehmann, JR","2010","09","02","Verdi, M.; Klettenberg, D.H. & Klemz, G.","3920","2010","03","12","Brasil","Santa Catarina","Orleans","Rio Mirador (próximo ao Parque Estadual da Serra Furada).","-49.41","-28.17","-49.4100000","-28.1700000","431","431","FURB43657","FURB43657","Florística IFFSC 142 (Arbusto) Habitat: Floresta Ombrófila Densa; Estágio médio de regeneração; interior do fragmento Habito: arbusto; flor branca",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"95","2020-10-14 10:06:36-03","FURB","FURB","27053","PreservedSpecimen","Plantae","Solanaceae","Aureliana","wettsteiniana","Aureliana wettsteiniana","(Witasek) Hunz. & Barboza","Oliveira, AA de","2011","01","26","Verdi, M.; Burkhardt, B. & Klemz, G.","5207","2010","07","06","Brasil","Santa Catarina","Anitápolis","Rio da Prata.","-49.14","-27.81","-49.1400000","-27.8100000","720","720","FURB43656","FURB43656","Florística IFFSC 251 (Arbusto) Habitat: Ecótono Floresta O. Densa e F.O. Mista; Estágio Médio; interior do fragmento Habito: arbusto;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"96","2020-10-14 10:06:36-03","FURB","FURB","27289","PreservedSpecimen","Plantae","Solanaceae","Aureliana","wettsteiniana","Aureliana wettsteiniana","(Witasek) Hunz. & Barboza","Stehmann, JR","2016","04","20","Stival-Santos, A.; Meyer, D. & Silveira, S.","2492","2010","04","20","Brasil","Santa Catarina","Major Gercino",NA,"-49.14","-27.4497222","-49.1400000","-27.4497222","708","708","FURB43664","FURB43664","Florística IFFSC 385 (Arbusto) Habitat: Floresta Ombrófila Densa; Estágio Médio; entorno do fragmento Habito: arbusto; Fruto verde;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"97","2020-10-14 10:06:36-03","FURB","FURB","29671","PreservedSpecimen","Plantae","Solanaceae","Aureliana","wettsteiniana","Aureliana wettsteiniana","(Witasek) Hunz. & Barboza","Oliveira, AA de","2011","01","26","Korte, A.; Kniess, A.","3037","2010","04","30","Brasil","Santa Catarina","Petrolândia","Rio do Jango.","-49.68","-27.5394444","-49.6800000","-27.5394444","493","493","FURB43654","FURB43654","Florística IFFSC 341 (Arbusto) Habitat: Floresta Ombrófila Densa; Estágio Médio; interior do fragmento Habito: arbusto; Fruto com fruto; flor branca",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"98","2020-10-14 10:06:36-03","FURB","FURB","31680","PreservedSpecimen","Plantae","Solanaceae","Aureliana","wettsteiniana","Aureliana wettsteiniana","(Witasek) Hunz. & Barboza","Oliveira, AA de","2011","01","26","Verdi, M.; Souza, N.L. de; Klemz, G. & Klettenberg, D.H.","4958","2010","06","10","Brasil","Santa Catarina","Paulo Lopes","Sertão do Campo/Parque Estadual da Serra do Tabuleiro.","-48.7558333","-27.8933333","-48.7558333","-27.8933333","295","295","FURB43655","FURB43655","Florística IFFSC 226 (Arbusto) Habitat: Floresta Ombrófila Densa; Estágio mosaicos de inicial, médio a avançado; interior do fragmento Habito: arbusto;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"99","2020-10-14 10:06:36-03","FURB","FURB","32653","PreservedSpecimen","Plantae","Solanaceae","Aureliana","wettsteiniana","Aureliana wettsteiniana","(Witasek) Hunz. & Barboza","Stehmann, JR","2011","02",NA,"Verdi, M.; Martins, E.M. & Veiga, O.N.","5501","2010","08","24","Brasil","Paraná","Morretes","Olimpo / Parque Estadual Pico Marumbi.","-48.9233334","-25.4422222","-48.9233334","-25.4422222","600","600","FURB43660","FURB43660",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"100","2020-10-14 10:06:36-03","FURB","FURB","32672","PreservedSpecimen","Plantae","Solanaceae","Aureliana","wettsteiniana","Aureliana wettsteiniana","(Witasek) Hunz. & Barboza","Stehmann, JR","2011","02",NA,"Verdi, M.; Martins, E.M. & Veiga, O.N.","5477","2010","08","24","Brasil","Paraná","Morretes","Olimpo / Parque Estadual Pico Marumbi.","-48.9233334","-25.4422222","-48.9233334","-25.4422222","600","600","FURB43661","FURB43661",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"101","2020-10-14 10:06:36-03","FURB","FURB","35017","PreservedSpecimen","Plantae","Solanaceae","Aureliana","wettsteiniana","Aureliana wettsteiniana","(Witasek) Hunz. & Barboza","Giacomin, LL","2012","02",NA,"Stanke Sobrinho, A.",NA,"2011","06","05","Brasil","Santa Catarina","José Boiteux","Reserva Biológica Estadual do Sassafrás.","-49.6791667","-26.7166667","-49.6791667","-26.7166667","919","919","FURB43650","FURB43650",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"102","2019-11-08 08:56:26-03","FURB","FURB","37817","PreservedSpecimen","Plantae","Solanaceae","Aureliana","wettsteiniana","Aureliana wettsteiniana","(Witasek) Hunz. & Barboza","Stehmann, JR","2016","04","20","Funez, L.A.","377","2012","02","27","Brasil","Santa Catarina","Rodeio","Cascata do Salto.","-49.3697223","-26.8838889","-49.3697223","-26.8838889","409","409","FURB43648","FURB43648",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"103","2019-11-08 08:56:26-03","FURB","FURB","40551","PreservedSpecimen","Plantae","Solanaceae","Aureliana","wettsteiniana","Aureliana wettsteiniana","(Witasek) Hunz. & Barboza","Stehmann, JR","2016","04","20","Funez, L.A.; Zermiani, A.E.","1837","2013","02","22","Brasil","Santa Catarina","Rodeio","Propriedade de Denis Pintarelli.","-49.4011111","-26.8675","-49.4011111","-26.8675000","877","877","FURB43649","FURB43649",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"104","2020-10-14 10:06:36-03","FURB","FURB","41064","PreservedSpecimen","Plantae","Solanaceae","Aureliana","wettsteiniana","Aureliana wettsteiniana","(Witasek) Hunz. & Barboza","Stehmann, JR","2016","04","20","Funez, L.A.; Zermiani, A.E.","2049","2013","04","17","Brasil","Santa Catarina","Blumenau","Parque Ecológico do Spitzkopf.","-49.1291667","-27.0258334","-49.1291667","-27.0258334","828","828","FURB43647","FURB43647",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"105","2019-11-08 08:56:26-03","FURB","FURB","45085","PreservedSpecimen","Plantae","Solanaceae","Aureliana","wettsteiniana","Aureliana wettsteiniana","(Witasek) Hunz. & Barboza","Stehmann, JR","2016","04","20","Funez, L.A.","3501","2014","10","01","Brasil","Santa Catarina","Urubici","Cascata do Avencal.","-49.6130556","-28.0330556","-49.6130556","-28.0330556","1050","1050","FURB43646","FURB43646",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"106","2020-10-14 10:06:36-03","FURB","FURB","46741","PreservedSpecimen","Plantae","Solanaceae","Aureliana","wettsteiniana","Aureliana wettsteiniana","(Witasek) Hunz. & Barboza","Pastório, FF","2015","03","31","Oliveira, A.A. de","1366","2015","03","20","Brasil","Santa Catarina","Santa Terezinha","Morro do Taió.","-50.04","-26.73","-50.0400000","-26.7300000","765","765","FURB43666","FURB43666","Florística Entorno IFFSC 796 Habitat: Floresta Ombrófila Densa; Estágio médio de regeneração Habito: flor corola branca",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"107","2020-10-14 10:06:36-03","FURB","FURB","47271","PreservedSpecimen","Plantae","Solanaceae","Aureliana","wettsteiniana","Aureliana wettsteiniana","(Witasek) Hunz. & Barboza","Stehmann, JR","2015","05","27","Mayer, M.","718","2014","10","17","Brasil","Santa Catarina","Agronômica","Planalto Areado.","-49.6786111","-27.36","-49.6786111","-27.3600000","514","514","FURB43669","FURB43669",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"108","2020-10-14 10:06:36-03","FURB","FURB","47382","PreservedSpecimen","Plantae","Solanaceae","Aureliana","wettsteiniana","Aureliana wettsteiniana","(Witasek) Hunz. & Barboza","Lichtenfelz, F.A.","2017","05","08","Pastório, F.F.; Gasper, A.L. de","27","2015","02","07","Brasil","Santa Catarina","Blumenau","Parque Natural Municipal São Francisco de Assis.","-49.0719445","-26.9213889","-49.0719445","-26.9213889","60","60","FURB43673","FURB43673",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"109","2020-10-14 10:06:36-03","FURB","FURB","47511","PreservedSpecimen","Plantae","Solanaceae","Aureliana","wettsteiniana","Aureliana wettsteiniana","(Witasek) Hunz. & Barboza","Pastório, FF","2015","08","12","Pastório, F.F.","68","2015","05","23","Brasil","Santa Catarina","Indaial","Parque Nacional da Serra do Itajaí, trilha para a localidade do Mono.","-49.1519444","-27.0247223","-49.1519444","-27.0247223","330","330","FURB47511","FURB47511",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"110","2020-10-14 10:06:36-03","FURB","FURB","48045","PreservedSpecimen","Plantae","Solanaceae","Aureliana","wettsteiniana","Aureliana wettsteiniana","(Witasek) Hunz. & Barboza","Pastório, FF","2015","09","28","Oliveira, A.A. de","2822","2015","09","13","Brasil","Santa Catarina","Ponte Alta","Ponte Altinha.","-50.2336111","-27.3611111","-50.2336111","-27.3611111","1150","1150","FURB48045","FURB48045",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"111","2020-10-14 10:06:36-03","FURB","FURB","49271","PreservedSpecimen","Plantae","Solanaceae","Aureliana","wettsteiniana","Aureliana wettsteiniana","(Witasek) Hunz. & Barboza","Pastório, FF","2016","03","09","Oliveira, A.A. de","2853","2015","12","09","Brasil","Santa Catarina","Alfredo Wagner","Alto Limeira.","-49.5","-27.63","-49.5000000","-27.6300000","642","642","FURB49271","FURB49271",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"112","2020-10-14 10:06:36-03","FURB","FURB","49600","PreservedSpecimen","Plantae","Solanaceae","Aureliana","wettsteiniana","Aureliana wettsteiniana","(Witasek) Hunz. & Barboza","Schwirkowski, P","2016","01","31","Schwirkowski, P.","1532","2016","01","31","Brasil","Santa Catarina","São Bento do Sul","Serra Alta. Próximo à Rua José Augustin. Beira de trilhos.","-49.3705556","-26.2783334","-49.3705556","-26.2783334","830","830","FURB49600","FURB49600",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"113","2019-11-08 08:56:26-03","FURB","FURB","53176","PreservedSpecimen","Plantae","Solanaceae","Aureliana","wettsteiniana","Aureliana wettsteiniana","(Witasek) Hunz. & Barboza","Funez, L.A.","2017","03","20","Kassner-Filho, A.; Santos, D.; Bollmann, G.; Silva, D.A.","117","2017","03","20","Brasil","Santa Catarina","Rodeio",NA,"-49.4108333","-26.91","-49.4108333","-26.9100000","611","611","FURB53176","FURB53176","Flor branca, fruto imaturo Habitat: Interior do Fragmento Habito: Arbusto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"114","2020-10-14 10:06:36-03","FURB","FURB","54044","PreservedSpecimen","Plantae","Solanaceae","Aureliana","wettsteiniana","Aureliana wettsteiniana","(Witasek) Hunz. & Barboza","Funez, L.A.","2017","05","31","Funez, L.A.; Rodrigues, A.V, Pastório, F.F.","6253","2017","05","11","Brasil","Santa Catarina","Vitor Meireles","Serra da Abelha.","-49.8725","-26.8963889","-49.8725000","-26.8963889","575","575","FURB54044","FURB54044","Frutos imaturos verdes Habitat: Interior do fragmento Habito: Arbusto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"115","2019-11-08 08:56:26-03","FURB","FURB","57291","PreservedSpecimen","Plantae","Solanaceae","Aureliana","wettsteiniana","Aureliana wettsteiniana","(Witasek) Hunz. & Barboza","Farias, D.M.","2018","03","05","Kassner-Filho, A.; Santos, D.; Bollmann, G.; Silva, D.A.","1589","2018","01","16","Brasil","Santa Catarina","Trombudo Central",NA,"-49.7702778","-27.27","-49.7702778","-27.2700000",NA,NA,"FURB57291","FURB57291","flor branca Habitat: interior da unidade amostral Habito: arvoreta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"116","2020-10-14 10:06:36-03","FURB","FURB","60573","PreservedSpecimen","Plantae","Solanaceae","Aureliana","wettsteiniana","Aureliana wettsteiniana","(Witasek) Hunz. & Barboza","Kassner-Filho, A.","2018","09","29","Kassner-Filho, A.; Santos, D.; Bollmann, G.; Althoff, L.F.","3464","2018","09","29","Brasil","Santa Catarina","Vitor Meireles","Jacú-Paca.","-49.77","-26.8216667","-49.7700000","-26.8216667","701","701","FURB60573","FURB60573","fruto imaturo Habitat: interior da unidade amostral Habito: arbusto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"117","2020-10-14 10:06:36-03","FURB","FURB","63630","PreservedSpecimen","Plantae","Solanaceae","Aureliana","wettsteiniana","Aureliana wettsteiniana","(Witasek) Hunz. & Barboza","Schwirkowski, P.","2018","12","04","Schwirkowski, P.","3208","2018","12","04","Brasil","Santa Catarina","São Bento do Sul","Bairro Schramm. Próximo à Rua Frieda Pscheidt.","-49.3697223","-26.2547222","-49.3697223","-26.2547222","900","900","FURB63630","FURB63630","FOM. Fragmento. Heliófita. Cálice verde, corola branca com listras verdes Habitat: Borda de mata, em banhado Habito: Arbusto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"118","2020-10-14 10:06:36-03","FURB","FURB","9907","PreservedSpecimen","Plantae","Solanaceae","Aureliana","wettsteiniana","Aureliana wettsteiniana","(Witasek) Hunz. & Barboza","Sobral, M","2008","06","25","Gasper, A.L. de; Dreveck, S. & Brogni, E.","1673","2007","12","17","Brasil","Santa Catarina","Taió",NA,"-50.22","-27","-50.2200000","-27.0000000","855","855","FURB03525","FURB03525","Florística IFFSC 624(Arbusto)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"119","2021-03-16 17:55:07-03","UCS","HUCS","49653","PreservedSpecimen","Plantae","Solanaceae","Aureliana","wettsteiniana","Aureliana wettsteiniana","(Witasek) Hunz. & Barboza","Gonzatti, F.","2019","05",NA,"Gonzatti, F.","4979","2019","03","23","Brasil","Rio Grande do Sul","Canela","FLONA de Canela","-50.816667","-29.321389","-50.816667","-29.321389","788","788",NA,NA,"arbusto, sublenhoso, ca. 1,5m de altura. Fruto baga, alvos. Interior da trilha, sombreado.","Angiospermae","Solanales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"120","2021-03-16 17:55:07-03","UCS","HUCS","36329","PreservedSpecimen","Plantae","Solanaceae","Aureliana","wettsteiniana","Aureliana wettsteiniana","(Witasek) Hunz. & Barboza","Soares, E.L.C.","2005","04","12","Soares, E.L.C.","92","2005","04","12","Brasil","Rio Grande do Sul","Caraá",NA,"-50.435001373291","-29.7900009155273",NA,NA,NA,NA,NA,NA,"Frutos imaturos, subarbusto ca. 1,5m. Herbário ICN 156418.","Angiospermae","Solanales",NA,NA,"21250","auto",NA,NA,NA,NA,NA,NA
"121","2021-03-16 17:55:07-03","UCS","HUCS","46435","PreservedSpecimen","Plantae","Solanaceae","Aureliana","wettsteiniana","Aureliana wettsteiniana","(Witasek) Hunz. & Barboza","Soares, E.L.C.","2010","07","20","Wasum, R.A.","2777","2005","04","20","Brasil","Paraná","Mallet","arredores","-50.8210983276367","-25.877799987793",NA,NA,"800","800",NA,NA,"orla da mata","Angiospermae","Solanales",NA,NA,"25088","auto",NA,NA,NA,NA,NA,NA
"122","2021-03-16 17:55:07-03","UCS","HUCS","36312","PreservedSpecimen","Plantae","Solanaceae","Aureliana","wettsteiniana","Aureliana wettsteiniana","(Witasek) Hunz. & Barboza","Soares, E.L.C.","2005","03","01","Soares, E.L.C.","74","2005","03","01","Brasil","Rio Grande do Sul","Canela","Arredores do Caracol","-50.815601348877","-29.3656005859375",NA,NA,NA,NA,NA,NA,"Herbário ICN 156403","Angiospermae","Solanales",NA,NA,"16452","auto",NA,NA,NA,NA,NA,NA
"123","2021-03-16 17:55:07-03","UCS","HUCS","15923","PreservedSpecimen","Plantae","Solanaceae","Aureliana","wettsteiniana","Aureliana wettsteiniana","(Witasek) Hunz. & Barboza","Soares, E.L.C.","2006","05","02","Wasum, R.A.","476","2000","02","27","Brasil","Rio Grande do Sul","São Francisco de Paula","Carapina","-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,NA,NA,"Beira da mata.","Angiospermae","Solanales",NA,NA,"76715","auto",NA,NA,NA,NA,NA,NA
"124","2021-03-16 17:55:07-03","UCS","HUCS","2495","PreservedSpecimen","Plantae","Solanaceae","Aureliana","wettsteiniana","Aureliana wettsteiniana","(Witasek) Hunz. & Barboza","Soares, E.L.C.","2006","05","02","Poloni, M.","s.n.","1987","02","21","Brasil","Rio Grande do Sul","São Francisco de Paula","Carapina","-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,NA,NA,"Arbusto.; Beira da mata.","Angiospermae","Solanales",NA,NA,"76715","auto",NA,NA,NA,NA,NA,NA
"125","2020-12-21 16:45:19-03","MBM","MBM","306056","PreservedSpecimen","Plantae","Solanaceae","Aureliana","wettsteiniana","Aureliana wettsteiniana","(Vitasek) A.T. Hunziker & G.E. Barbosa","Stehmann, J.R.","2009","07","17","Ribas, O.S.; Wasum, R.; Scur, L.; Wasum, R.; Scur, L.","6810","2005","04","19","Brazil","Paraná",NA,"Makket, arredores",NA,NA,NA,NA,NA,NA,"MBM306056","MBM306056","Subarbusto, 1m, flor alva, listras longitudinais verdes. Floresta ombrófila mista",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"126","2020-12-21 16:45:19-03","MBM","MBM","410300","PreservedSpecimen","Plantae","Solanaceae","Aureliana","wettsteiniana","Aureliana wettsteiniana","(Vitasek) A.T. Hunziker & G.E. Barbosa","Stehmann, J.R.","2010","09","02","Verdi, M.; Klettenberg, D.H.; Klemz, G.; Klettenberg, D.H.; Klemz, G.","3714","2010","02","22","Brazil","Santa Catarina","Orleans","Barra do Rio Novo","-49.319167","-28.348056","-49.319167","-28.348056","206","206","MBM410300","MBM410300","Arbusto; botão floral branco; Floresta Ombrófila Densa; estágio médio de regeneração; interior do fragmento",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"127","2020-12-21 16:45:19-03","MBM","MBM","413997","PreservedSpecimen","Plantae","Solanaceae","Aureliana","wettsteiniana","Aureliana wettsteiniana","(Vitasek) A.T. Hunziker & G.E. Barbosa","Roher, D.","2016","11",NA,"Felitto, G.; Bonaldi, R.A.; Daniel, V.A.; Dutra, M.M.; Bonaldi, R.A.; Daniel, V.A.; Dutra, M.M.","1039","2016","09","22","Brazil","Paraná","Piraquara","Linha Férrea RUMO-ALL, trecho Roça Nova-Banhado","-48.992778","-25.463333","-48.992778","-25.463333","930","930","MBM413997",NA,"Arvoreta, 3m, frutos verdes.; Ecótone de Floresta Ombrófila Mista e Floresta Ombrófila Densa.",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"128","2020-12-21 16:45:19-03","MBM","MBM","425028","PreservedSpecimen","Plantae","Solanaceae","Aureliana","wettsteiniana","Aureliana wettsteiniana","(Vitasek) A.T. Hunziker & G.E. Barbosa","Castanho, M.E.D.","2019","10","05","Brotto, M.L.; Völtz, R.R.; Völtz, R.R.","3254","2019","03","03","Brazil","Paraná","São José dos Pinhais","Bacia do Rio Miringuava","-49.0625","-25.630556","-49.0625","-25.630556","930","930","MBM425028",NA,"Arbusto com 1,8 m de altura; corola branca.; Transição entre Floresta Ombrófila Densa e Floresta Ombrófila Mista, em beira de estrada.",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"129","2020-12-21 16:45:19-03","MBM","MBM","427161","PreservedSpecimen","Plantae","Solanaceae","Aureliana","wettsteiniana","Aureliana wettsteiniana","(Vitasek) A.T. Hunziker & G.E. Barbosa","Schwirkowski, P.","2018","12","04","Schwirkowski, P.","3208","2018","12","04","Brazil","Santa Catarina","São Bento do Sul","Bairro Schramm, Próximo à rua Frieda Pscheidt","-49.369722","-26.254722","-49.369722","-26.254722","900","900","MBM427161",NA,"Arbusto, heliófita. Cálice verde, corola branca com listras verdes; Floresta Ombrófila Mista. Borda da mata, em banhado.",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"130","2020-12-21 16:45:19-03","MBM","MBM","427544","PreservedSpecimen","Plantae","Solanaceae","Aureliana","wettsteiniana","Aureliana wettsteiniana","(Vitasek) A.T. Hunziker & G.E. Barbosa","Pastório, F.F.","2015","09","28","Oliveira, A.A.","2822","2015","09","13","Brazil","Santa Catarina","Ponte Alta","Ponte Altinha","-50.233611","-27.361111","-50.233611","-27.361111","1150","1150","MBM427544",NA,"Arbustivo. Fruto imaturo vermelho.; Floresta Ombrófila Mista. Estágio avançado de regeneração.",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"131","2020-12-21 16:45:19-03","MBM","MBM","427544","PreservedSpecimen","Plantae","Solanaceae","Aureliana","wettsteiniana","Aureliana wettsteiniana","(Vitasek) A.T. Hunziker & G.E. Barbosa","Pastório, F.F.","2015","09","28","Oliveira, A.A.","2822","2015","09","13","Brazil","Santa Catarina","Ponte Alta","Ponte Altinha","-50.233611","-27.361111","-50.233611","-27.361111","1150","1150","MBM427544",NA,"Arbustiva. Fruto imaturo vermelho.; Floresta Ombrófila Mista. Estágio avançado de regeneração.",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"132","2020-12-21 16:45:19-03","MBM","MBM","53119","PreservedSpecimen","Plantae","Solanaceae","Aureliana","wettsteiniana","Aureliana wettsteiniana","(Vitasek) A.T. Hunziker & G.E. Barbosa","Hunziker, A.T.; Barboza, G.",NA,NA,NA,"Hatschbach, G.","39322","1976","12","21","Brazil","Paraná","Antonina","Rio Cotia","-48.7118988037109","-25.4286003112793",NA,NA,NA,NA,"MBM053119","MBM053119",NA,NA,NA,"Southern America",NA,"38300","auto",NA,NA,NA,NA,NA,NA
"133","2020-12-21 16:45:19-03","MBM","MBM","182904","PreservedSpecimen","Plantae","Solanaceae","Aureliana","wettsteiniana","Aureliana wettsteiniana","(Vitasek) A.T. Hunziker & G.E. Barbosa","Barboza, G.E.","2006",NA,NA,"Ziller, S.R.; Maschio, W.; Maschio, W.","828","1995","05","17","Brazil","Paraná","Bocaiúva do Sul",NA,"-49.1150016784668","-25.2061004638672",NA,NA,NA,NA,"MBM182904",NA,"Frutos maduros pretos.; Bracatingal. Sub-bosque.",NA,NA,"Southern America",NA,"61623","auto",NA,NA,NA,NA,NA,NA
"134","2020-12-21 16:45:19-03","MBM","MBM","184482","PreservedSpecimen","Plantae","Solanaceae","Aureliana","wettsteiniana","Aureliana wettsteiniana","(Vitasek) A.T. Hunziker & G.E. Barbosa","Stehmann, J.R.",NA,NA,NA,"Motta, J.T.","1964",NA,NA,NA,"Brazil","Paraná","Curitiba","Bosque Tapajós","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"MBM184482","MBM184482",NA,NA,NA,"Southern America",NA,"25180","auto",NA,NA,NA,NA,NA,NA
