"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","class","relatedCatalogItem","infraspecificEpithet","typeStatus","fieldNumber","individualCount"
"47","2020-12-11 11:39:17-03","UFMG","BHCB","173958","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Marlierea","regeliana","Marlierea regeliana","O.Berg",NA,"Vervolet, RR; Pizziolo, W","2374","2003","05","07","Southern America","Brasil","Espírito Santo","Santa Teresa","Nova Lombardia, Reserva Biológica Augusto Ruschi, Tracomal, linha de divisa, marco 124 a 125","-40.6002998352051","-19.9356002807617",NA,NA,NA,"Árvore de 14m, frutos imaturos de cor verde. Baixada, dossel 16m.","BHCB019275",NA,"2011",NA,NA,NA,NA,"23813","auto",NA,NA,NA,NA,NA,NA
"48","2020-12-11 11:39:17-03","UFMG","BHCB","173959","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Marlierea","regeliana","Marlierea regeliana","O.Berg",NA,"Vervolet, RR; Bausen, E; Pizziolo, W","679","2002","08","08","Southern America","Brasil","Espírito Santo","Santa Teresa","Nova Lombardia, Reserva Biológica Augusto Ruschi, trilha vale do palmito","-40.6002998352051","-19.9356002807617",NA,NA,NA,"Árvore com 16m de altura, fundo de vale, dossel aproximado 20m, frutos de cor verde","BHCB019276",NA,"2011",NA,NA,NA,NA,"23813","auto",NA,NA,NA,NA,NA,NA
"49","2020-12-11 11:39:17-03","UFMG","BHCB","173975","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Marlierea","regeliana","Marlierea regeliana","O.Berg",NA,"Pizziolo, W; Bausen, E","353","1991","05","15","Southern America","Brasil","Espírito Santo","Santa Teresa","Valsugana Velha, Estação Biológica de Santa Lúcia. Mata de encosta","-40.6002998352051","-19.9356002807617","600","900",NA,"Árvore 20m de altura, fruste 10m, DAP 15cm, frutos verdes, á beira do rio, lado esquerdo","BHCB019288",NA,"2011",NA,NA,NA,NA,"23813","auto",NA,NA,NA,NA,NA,NA
"50","2021-02-11 17:20:42-03","UFPR","UPCB","1924","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Marlierea","regeliana","Marlierea regeliana","O.Berg","Legrand, C.D.","Reitz, R.","1894","1954","06","21",NA,"Brasil","Santa Catarina","Itajaí","Cunhas","-48.6618995666504","-26.9078006744385","15","15",NA,"Arvoreta, 8m, fruto imaturo verde..","UPCB0030427","UPCB0030427","1956","01","01",NA,NA,"27253","auto",NA,NA,NA,NA,NA,NA
"51","2021-02-11 17:20:42-03","UFPR","UPCB","41779","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Marlierea","regeliana","Marlierea regeliana","O.Berg","Legrand, C.D.","Reitz, R.","1894","1954","06","21",NA,"Brasil","Santa Catarina","Itajaí","Cunhas","-48.6618995666504","-26.9078006744385","15","15",NA,"Arvoreta, 8m, fruto imaturo verde..",NA,NA,"1956","01","01",NA,NA,"27253","auto",NA,NA,NA,NA,NA,NA
"52","2020-07-10 09:47:54-03","MBML","MBML-HERBARIO","1056",NA,"Plantae",NA,NA,"Myrtaceae","Marlierea","regeliana","Marlierea regeliana","O.Berg","M. Sobral/1995","W. Pizziolo","173","1985","10","21",NA,"Brasil","Espírito Santo","Santa Teresa","Estação Biológica de Santa Lúcia","-40.530278","-19.971389",NA,NA,NA,"Arbusto com 3m, diâmetro de 4cm, com frutos jovens, semi-sombra a beira do riacho.","MBML001056",NA,NA,NA,NA,"40W31'49","19S58'17",NA,NA,NA,NA,NA,NA,NA,NA
"53","2020-07-10 09:47:54-03","MBML","MBML-HERBARIO","10737",NA,"Plantae",NA,NA,"Myrtaceae","Marlierea","regeliana","Marlierea regeliana","O.Berg","M. Sobral/1995","L. D. Thomaz","1438","1994","05","05",NA,"Brasil","Espírito Santo","Santa Teresa","Estação Biológica de Santa Lúcia","-40.530278","-19.971389",NA,NA,NA,"Não amostrada, dentro da parcela 91-área 1,5m de altura, fruto verde-aamarronzado.","MBML010737",NA,NA,NA,NA,"40W31'49","19S58'17",NA,NA,NA,NA,NA,NA,NA,NA
"54","2020-07-10 09:47:54-03","MBML","MBML-HERBARIO","17459",NA,"Plantae",NA,NA,"Myrtaceae","Marlierea","regeliana","Marlierea regeliana","O.Berg","M. Sobral/Março-2007","R.R. Vervloet; et al","679","2002","08","08",NA,"Brasil","Espírito Santo","Santa Teresa","Reserva Biológica Augusto Ruschi - Nova Lombardia","-40.553056","-19.9075",NA,NA,NA,"Árvore com 16m de altura, fundo de vale, dossel aproximado 20m, frutos de cor verde.","MBML017459","MBML017459",NA,NA,NA,"40W33'11","19S54'27",NA,NA,NA,NA,NA,NA,NA,NA
"55","2020-07-10 09:47:54-03","MBML","MBML-HERBARIO","20692",NA,"Plantae",NA,NA,"Myrtaceae","Marlierea","regeliana","Marlierea regeliana","O.Berg","M. Sobral/Março-2007","R.R. Vervloet; et al","2374","2003","05","07",NA,"Brasil","Espírito Santo","Santa Teresa","Reserva Biológica Augusto Ruschi - Nova Lombardia","-40.553056","-19.9075",NA,NA,NA,"Árvore de 14m, frutos imaturos de cor verde. Baixada, dossel 16m.","MBML020692","MBML020692",NA,NA,NA,"40W33'11","19S54'27",NA,NA,NA,NA,NA,NA,NA,NA
"56","2020-07-10 09:47:54-03","MBML","MBML-HERBARIO","6163",NA,"Plantae",NA,NA,"Myrtaceae","Marlierea","regeliana","Marlierea regeliana","O.Berg","M. Sobral/1995","W. Pizziolo","353","1991","05","15",NA,"Brasil","Espírito Santo","Santa Teresa","Estação Biológica de Santa Lúcia","-40.530278","-19.971389",NA,NA,NA,"Árvore +/- 20m de altura. Fuste +/- 10m, DAP +/- 15cm, frutos verdes a beira do rio, lado esquerdo;","MBML006163","MBML006163",NA,NA,NA,"40W31'49","19S58'17",NA,NA,NA,NA,NA,NA,NA,NA
"57","2021-02-25 10:13:06-03","CVRD","CVRD","987","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Marlierea","aff. regeliana","Marlierea aff. regeliana","O. Berg","Graziela M. Barroso","Silva, I.A.","367","1982","11","30","América do Sul","BRASIL","ES","Linhares",NA,"-40.0722007751465","-19.3910999298096",NA,NA,NA,"<ll>dwc_commonname:</ll> Eugênio","CVRD000987",NA,"1988","05","13",NA,NA,"48094","auto","Magnoliopsida",NA,NA,NA,NA,NA
"58","2021-02-25 10:13:06-03","CVRD","CVRD","966","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Marlierea","aff. regeliana","Marlierea aff. regeliana","O. Berg","Graziela M. Barroso","Folli, D.A.","403","1982","11","09","América do Sul","BRASIL","ES","Linhares",NA,"-40.0722007751465","-19.3910999298096",NA,NA,NA,"<ll>dwc_commonname:</ll> Eugênio","CVRD000966","CVRD000966","1988","05","13",NA,NA,"48094","auto","Magnoliopsida",NA,NA,NA,NA,NA
"59","2021-02-25 10:13:06-03","CVRD","CVRD","2061","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Marlierea","regeliana","Marlierea regeliana","O. Berg","Marcos Sobral","Folli, D.A.","789","1988","10","24","América do Sul","BRASIL","BA","Porto Seguro","Após o Aceiro.","-39.0647010803223","-16.4496994018555",NA,NA,NA,"<ll>dwc_commonname:</ll> Araçá pedra","CVRD002061",NA,"2007","02","10",NA,NA,"68835","auto","Magnoliopsida",NA,NA,NA,NA,NA
"60","2021-02-25 10:13:06-03","CVRD","CVRD","3603","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Marlierea","regeliana","Marlierea regeliana","O. Berg","G.M. Barroso & A.L. Peixoto","Folli, D.A.","1507","1991","11","27","América do Sul","BRASIL","ES","Linhares",NA,"-40.0722007751465","-19.3910999298096",NA,NA,NA,"<ll>dwc_commonname:</ll> Araçá pedra","CVRD003603","CVRD003603","1993","07","19",NA,NA,"48094","auto","Magnoliopsida",NA,NA,NA,NA,NA
"61","2021-02-25 10:13:06-03","CVRD","CVRD","7930","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Marlierea","regeliana","Marlierea regeliana","O. Berg",NA,"Matsumoto, K.","823","2002","10","15","América do Sul","BRASIL","ES","Linhares",NA,"-40.0722007751465","-19.3910999298096",NA,NA,NA,"<ll>dwc_commonname:</ll> Araçá pedra","CVRD007930",NA,NA,NA,NA,NA,NA,"48094","auto","Magnoliopsida",NA,NA,NA,NA,NA
"62","2020-09-12 05:00:02-03","US","US","2859958","PreservedSpecimen","Plantae",NA,"Myrtales","Myrtaceae","Marlierea","regeliana","Marlierea regeliana","O. Berg",NA,"M. Kuhlmann","2807","1951","12","4","South America - Neotropics","Brazil","São Paulo","São Paulo","Nativa no Jardim Botânico.","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"US01894703","US01894703_01 US01894703_02",NA,NA,NA,NA,NA,"53584","auto","Dicotyledonae",NA,NA,NA,NA,"1"
"63","2020-09-12 05:00:02-03","US","US","2580071","PreservedSpecimen","Plantae",NA,"Myrtales","Myrtaceae","Marlierea","regeliana","Marlierea regeliana","O. Berg",NA,"M. Kuhlmann","2807","1951","12","4","South America - Neotropics","Brazil","São Paulo","São Paulo","Nativa no Jardim Botânico.","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"US01894704","US01894704_01 US01894704_02",NA,NA,NA,NA,NA,"53584","auto","Dicotyledonae",NA,NA,NA,NA,"1"
"64","2020-09-12 05:00:02-03","US","US","3311349","PreservedSpecimen","Plantae",NA,"Myrtales","Myrtaceae","Marlierea","regeliana","Marlierea regeliana","O. Berg",NA,"D. Folli","2161","1994","1","11","South America - Neotropics","Brazil","Espírito Santo","Linhares","Reserva Florestal da CVRD. Est. Jueirana vermelha, km 1.200, lado esquerdo.","-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,"US01894701","US01894701_01 US01894701_02",NA,NA,NA,NA,NA,"48094","auto","Dicotyledonae",NA,NA,NA,NA,"1"
"65","2020-09-12 05:00:02-03","US","US","2622751","PreservedSpecimen","Plantae",NA,"Myrtales","Myrtaceae","Marlierea","regeliana","Marlierea regeliana","O. Berg",NA,"E. Pereira & A. P. Duarte","4224","1958","12","1","South America - Neotropics","Brazil","Rio de Janeiro",NA,"Cotia",NA,NA,NA,NA,NA,NA,"US01894702","US01894702_01 US01894702_02",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"66","2020-09-12 05:00:02-03","US","US","1596858","PreservedSpecimen","Plantae",NA,"Myrtales","Myrtaceae","Marlierea","regeliana","Marlierea regeliana","O. Berg",NA,"A. F. M. Glaziou","10804",NA,NA,NA,"South America - Neotropics","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"US01894705","US01894705_01 US01894705_02",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"67","2020-09-12 05:00:02-03","US","US","3311341","PreservedSpecimen","Plantae",NA,"Myrtales","Myrtaceae","Marlierea","regeliana","Marlierea regeliana","O. Berg",NA,"D. Folli","2321","1994","6","7","South America - Neotropics","Brazil","Espírito Santo","Linhares","Reserva Florestal da CVRD. Lado esquerdo Est. Caingá A. próximo a ant. área do Calima.","-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,"US01894700","US01894700_01 US01894700_02",NA,NA,NA,NA,NA,"48094","auto","Dicotyledonae",NA,NA,NA,NA,"1"
"68","2020-09-02 16:33:53-03","Cenargen","CEN","84353","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Marlierea","regeliana","Marlierea regeliana","O.Berg","V.G. Staggemeier","K. Matsumoto","814","2002","10","14",NA,"Brasil","ES","LINHARES","Reserva CVRD, aceiro com Adair Campos.","-39.983055","-19.183055","50","50","Exsicatas","Folhas discolores, botões e flores creme esverdeados, caule com casca lisa, esverdeada.","CEN00084353","CEN00084353","2013","12",NA,"-39.983055","-19.183055",NA,NA,NA,NA,NA,NA,NA,NA
"69","2020-09-02 16:33:53-03","Cenargen","CEN","84355","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Marlierea","regeliana","Marlierea regeliana","O.Berg","V.G. Staggemeier","K. Matsumoto","821","2002","10","15",NA,"Brasil","ES","LINHARES","Reserva CVRD, Estrada Caínga.","-40.0722007751465","-19.3910999298096",NA,NA,"Exsicatas","Caule esverdeado, tronco liso, botóes creme esverdeado.","CEN00084355","CEN00084355","2013","12",NA,NA,NA,"48094","auto",NA,NA,NA,NA,NA,NA
"70","2019-11-13 11:27:08-03","USP","SPF","204756","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","neoregeliana","Myrcia neoregeliana","E.Lucas & C.E.Wilson","Santos, MF","Souza, MC","409","2006","09","16",NA,"Brasil","Bahia","Camacan",NA,"-39.565278","-15.391667",NA,NA,NA,NA,"SPF00204756",NA,"2018","08",NA,"-39.565278","-15.391667",NA,NA,NA,NA,NA,NA,NA,NA
"71","2019-10-07 09:35:29-03","UEFS","HUEFS","87125","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Myrtaceae","Marlierea","regeliana","Marlierea regeliana","O.Berg",NA,"Sem coletor",NA,"1988","09",NA,NA,"Brasil","Rio Grande do Sul","Porto Alegre",NA,"-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,"HUEFS0087125",NA,NA,NA,NA,NA,NA,"29946","auto","Rosanae",NA,NA,NA,NA,NA
"72","2019-10-07 09:35:29-03","UEFS","HUEFS","87124","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Myrtaceae","Marlierea","regeliana","Marlierea regeliana","O.Berg","L.Lima","Riedel",NA,NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"HUEFS0087124",NA,"2012","08",NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA
"73","2019-10-07 09:35:29-03","UEFS","HUEFS","168582","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Myrtaceae","Marlierea","regeliana","Marlierea regeliana","O.Berg","M.Sobral","Matos, E.N.de","3436","2012","04","15",NA,"Brasil","Bahia","Vera Cruz","Catu","-38.785","-13.096111",NA,NA,NA,"Restinga arbustiva e Moitas.","HUEFS0168582","HUEFS0168582","2012",NA,NA,"38W47'6''","13S5'46''",NA,NA,"Rosanae",NA,NA,NA,NA,NA
"74","2019-10-07 09:35:41-03","UEFS","HUEFS","21180","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Myrtaceae","Myrcia","neoregeliana","Myrcia neoregeliana","E.Lucas & C.E.Wilson","P.S.Neves","Guedes, M.L.S.","PCD1503","1994","12","30",NA,"Brasil","Bahia","Palmeiras","Pai Inácio. Encosta do Morro de Pai Inácio.","-41.466667","-12.45","1040","1040",NA,"Mata ciliar ao longo de um canal de drenagem pluvial. Arenito e colúvio pedregoso.","HUEFS0021180","HUEFS0021180","2019","07",NA,"41W28'","12S27'",NA,NA,"Rosanae",NA,NA,NA,NA,NA
"75","2019-10-07 09:35:41-03","UEFS","HUEFS","55512","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Myrtaceae","Myrcia","neoregeliana","Myrcia neoregeliana","E.Lucas & C.E.Wilson","P.S.Neves","Funch, L.S.","1088","1997","12","25",NA,"Brasil","Bahia","Lençóis","Rio Lençóis.","-41.383333","-12.566667",NA,NA,NA,"Mata ciliar do Rio Lençóis.","HUEFS0055512","HUEFS0055512","2019","07",NA,"41W23'","12S34'",NA,NA,"Rosanae",NA,NA,NA,NA,NA
"76","2019-10-07 09:35:41-03","UEFS","HUEFS","100562","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Myrtaceae","Myrcia","neoregeliana","Myrcia neoregeliana","E.Lucas & C.E.Wilson","A.Stadnik","Fonseca, R.B.S.","9","2005","01","21",NA,"Brasil","Bahia","Lençóis","Px. a fonte da muritiba.","-41.4","-12.55",NA,NA,NA,"Mata ciliar.","HUEFS0100562",NA,"2019","07",NA,"41W24'","12S33'",NA,NA,"Rosanae",NA,NA,NA,NA,NA
"77","2019-09-04 18:23:07-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Myrtaceae","Marlierea","regeliana","Marlierea regeliana",NA,NA,"L. Riedel & G. H. von Langsdorff",NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,"Isotype",NA,NA
"78","2015-03-07 08:59:58-03","F","FMNH-SEEDPLANTS","V0105703F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Myrtaceae","Marlierea","regeliana","Marlierea regeliana",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0105703F","V0105703F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"79","2015-03-07 08:59:58-03","F","FMNH-SEEDPLANTS","V0105704F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Myrtaceae","Marlierea","regeliana","Marlierea regeliana",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0105704F","V0105704F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"80","2020-07-23 12:16:02-03","CEPLAC","CEPEC","111510","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Marlierea","regeliana","Marlierea regeliana",NA,"Sem Informação","Lopes, M. M. M.","576","2006","04","09",NA,"Brasil","Bahia","CAMACAN","RPPN Serra Bonita. 9,7 km W de Camacã na estrada para Jacarecí, daí 6 km SW na estrada para a RPPN e Torre da Embratel.","-39.565278","-15.391667","850","850",NA,NA,NA,NA,NA,NA,NA,"39W33'55","15S23'30",NA,NA,NA,NA,NA,NA,NA,NA
"81","2020-07-23 12:16:02-03","CEPLAC","CEPEC","111742","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Marlierea","regeliana","Marlierea regeliana",NA,"M. Sobral","A. M. Amorim","5847","2006","04","22",NA,"Brasil","Minas Gerais","SANTA MARIA DO SALTO","Povoado de Talismã, Fazenda Duas Barras. Reserva Alto Cariri. Trilha do sul que sai em Santa Maria do salto.","-40.054444","-16.403611",NA,NA,NA,NA,NA,NA,NA,NA,NA,"40W3'16","16S24'13",NA,NA,NA,"30/12/2007",NA,NA,NA,NA
"82","2020-07-23 12:16:02-03","CEPLAC","CEPEC","114252","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Marlierea","regeliana","Marlierea regeliana",NA,"A. M. Amorim","Souza, M. C.","409","2006","09","16",NA,"Brasil","Bahia","CAMACAN","RPPN Serra Bonita. 9,7km W de Camacã na estrada para Jacarecí, daí 6 km SW na estrada para a RPPN e Torre de transmissão.","-39.565278","-15.391667","835","835",NA,NA,NA,NA,NA,NA,NA,"39W33'55","15S23'30",NA,NA,NA,NA,NA,NA,NA,NA
"83","2020-07-23 12:16:02-03","CEPLAC","CEPEC","121809","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Marlierea","regeliana","Marlierea regeliana",NA,"A. M. Amorim","Lopes, M. M. M.","1548","2007","12","04",NA,"Brasil","Bahia","CAMACAN","RPPN Serra Bonita. 10 km W de Camacan na estrada para Jacarecí, 6 km SW na estrada para a RPPN e Torre de transmissão. Proximidades da pousada.","-39.564722","-15.393056","850","850",NA,"FOTO.",NA,NA,NA,NA,NA,"39W33'53","15S23'35",NA,NA,NA,NA,NA,NA,NA,NA
"84","2020-07-23 12:16:02-03","CEPLAC","CEPEC","123741","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Marlierea","regeliana","Marlierea regeliana",NA,"Sem Informação","Piotto, D.","506","2007","07","10",NA,"Brasil","Bahia","URUÇUCA","Parque Estadual da Serra do Conduru","-39.083333","-14.416667","120","120",NA,"Floresta secundária, idade: 40 anos, sítio: 4 , linha: 6 , #: 29 , dist.: 38 , dap: 6.5 cm, altura: 12 m",NA,NA,NA,NA,NA,"39W5'0","14S25'0",NA,NA,NA,NA,NA,NA,NA,NA
"85","2020-07-23 12:16:02-03","CEPLAC","CEPEC","127734","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Marlierea","regeliana","Marlierea regeliana",NA,"M. Sobral","G. M. Carvalho","373","2010","04","17",NA,"Brasil","Bahia","PORTO SEGURO","RPPN Estação Veracel.","-39.25","-16.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,"39W15'","16S30'",NA,NA,NA,"30/12/2010",NA,NA,NA,NA
"86","2020-07-23 12:16:02-03","CEPLAC","CEPEC","140830","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Marlierea","regeliana","Marlierea regeliana",NA,"Sem Informação","Lopes, L.C.M.","472","2012","01","13",NA,"Brasil","Bahia","UNA",NA,"-39.097222","-15.155",NA,NA,NA,NA,NA,NA,NA,NA,NA,"39W5'50","15S9'18",NA,NA,NA,NA,NA,NA,NA,NA
"87","2020-07-23 12:16:02-03","CEPLAC","CEPEC","79342","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Marlierea","regeliana","Marlierea regeliana",NA,"A. M. Amorim","W. W. Thomas","11781","1998","02","09",NA,"Brasil","Bahia","JUSSARÍ","7,5Km ao N de Jussari, Rod. P/ Palmira,depois 2Km ao W / Faz. Teimoso, depois 45min. Ao W p/ Reserva. Árvore 054.","-39.583333","-15.166667",NA,NA,NA,NA,NA,NA,NA,NA,NA,"39W35'","15S10'",NA,NA,NA,"30/12/2003",NA,NA,NA,NA
"88","2020-07-23 12:16:02-03","CEPLAC","CEPEC","81166","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Marlierea","regeliana","Marlierea regeliana",NA,"A. M. Amorim","J. G. Jardim","1944","1999","01","16",NA,"Brasil","Bahia","JUSSARÍ","Rod. Jussari/Palmira, entrada ca. 7,5Km Faz. Teimoso, 1,5Km a E da entrada. RPPN Serra do Teimoso. Árvore 633.","-39.583333","-15.166667",NA,NA,NA,"<ll>dwc_commonname:</ll> Murta",NA,NA,NA,NA,NA,"39W35'","15S10'",NA,NA,NA,"30/12/2003",NA,NA,NA,NA
"89","2020-07-23 12:16:02-03","CEPLAC","CEPEC","88103","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Marlierea","regeliana","Marlierea regeliana",NA,"A. M. Amorim","J. G. Jardim","1552","1998","02","18",NA,"Brasil","Bahia","JUSSARÍ","Rod. Jussari/Palmira. Entrada ca. 7,5Km Percorrendo mais 1,7Km até sede Faz. Teimoso. RPPN Serra do Teimoso. Árvore 88.","-39.583333","-15.166667",NA,NA,NA,"<ll>dwc_commonname:</ll> Murta",NA,NA,NA,NA,NA,"39W35'","15S10'",NA,NA,NA,"30/12/2003",NA,NA,NA,NA
"90","2020-07-23 12:16:02-03","CEPLAC","CEPEC","80854","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Marlierea","regeliana","Marlierea regeliana",NA,"A. M. Amorim","J. G. Jardim","1678","1998","02","18",NA,"Brasil","Bahia","JUSSARÍ","Ro. Jussari/Palmira, entrada ca. 7,5Km percorrendo mais 1,7Km até sede Faz. Teimoso. RPPN Serra do Teimoso. Árvore 288.","-39.583333","-15.166667",NA,NA,NA,"<ll>dwc_commonname:</ll> Araçá",NA,NA,NA,NA,NA,"39W35'","15S10'",NA,NA,NA,"30/12/2003",NA,NA,NA,NA
"91","2020-07-23 12:16:02-03","CEPLAC","CEPEC","81089","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Marlierea","regeliana","Marlierea regeliana",NA,"A. M. Amorim","A. M. Amorim","2218","1998","02","21",NA,"Brasil","Bahia","JUSSARÍ","Rod. Jussari/Palmira. Entrada ca. 7,5Km de Jussari. Faz. Teimoso. RPPN Serra do Teimoso. Árvore 383.","-39.528611","-15.158056",NA,NA,NA,"<ll>dwc_commonname:</ll> Araçá",NA,NA,NA,NA,NA,"39W31'43","15S9'29",NA,NA,NA,"30/12/2003",NA,NA,NA,NA
"92","2020-07-23 12:16:02-03","CEPLAC","CEPEC","81093","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Marlierea","regeliana","Marlierea regeliana",NA,"A. M. Amorim","A. M. Amorim","2212","1998","02","21",NA,"Brasil","Bahia","JUSSARÍ","Rod. Jussari/Palmira. Entrada ca. 7,5Km de Jussari. Faz. Teimoso. RPPN Serra do Teimoso. Árvore 365.","-39.528611","-15.158056",NA,NA,NA,"<ll>dwc_commonname:</ll> Murta",NA,NA,NA,NA,NA,"39W31'43","15S9'29",NA,NA,NA,"30/12/2003",NA,NA,NA,NA
"93","2020-07-23 12:16:02-03","CEPLAC","CEPEC","81389","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Marlierea","regeliana","Marlierea regeliana",NA,"A. M. Amorim","A. M. Amorim","2251","1998","02","21",NA,"Brasil","Bahia","JUSSARÍ","Rod. Jussari/Palmira. Entrada ca. 7,5Km de Jussari. Faz. Teimoso. RPPN Sera do Teimoso. Árvore 458.","-39.528611","-15.158056",NA,NA,NA,"<ll>dwc_commonname:</ll> Araçá",NA,NA,NA,NA,NA,"39W31'43","15S9'29",NA,NA,NA,"30/12/2003",NA,NA,NA,NA
"94","2020-07-23 12:16:02-03","CEPLAC","CEPEC","81412","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Marlierea","regeliana","Marlierea regeliana",NA,"A. M. Amorim","A. M. Amorim","2244","1998","02","21",NA,"Brasil","Bahia","JUSSARÍ","Rod. Jussari/Palmira. Entrada ca. 7,5Km de Jussari. Faz. Teimoso. RPPN Serra do Teimoso.Árvore 449.","-39.528611","-15.158056",NA,NA,NA,"<ll>dwc_commonname:</ll> Araçá",NA,NA,NA,NA,NA,"39W31'43","15S9'29",NA,NA,NA,"30/12/2003",NA,NA,NA,NA
"95","2020-07-23 12:16:02-03","CEPLAC","CEPEC","81413","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Marlierea","regeliana","Marlierea regeliana",NA,"A. M. Amorim","A. M. Amorim","2243","1998","02","21",NA,"Brasil","Bahia","JUSSARÍ","Rod. Jussari/Palmira. Ntrada ca. 7,5Km de Jussari.Faz. Teimoso. RPPN Serra do Teimoso. Árvore 441.","-39.528611","-15.158056",NA,NA,NA,"<ll>dwc_commonname:</ll> Araçá",NA,NA,NA,NA,NA,"39W31'43","15S9'29",NA,NA,NA,"30/12/2003",NA,NA,NA,NA
"96","2020-07-23 12:16:02-03","CEPLAC","CEPEC","81779","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Marlierea","regeliana","Marlierea regeliana",NA,"A. M. Amorim","A. M. Amorim","2670","1998","11","21",NA,"Brasil","Bahia","JUSSARÍ","Rod. Jussari/Palmira.Entrada ca. 7,5Km de Jussari. Faz. Teimoso. RPPN Serra do Teimoso. Árvore 528.","-39.528611","-15.158056",NA,NA,NA,NA,NA,NA,NA,NA,NA,"39W31'43","15S9'29",NA,NA,NA,"30/12/2003",NA,NA,NA,NA
