"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","class","infraspecificEpithet","dayIdentified","typeStatus","fieldNumber","individualCount","relatedCatalogItem"
"89","2020-12-21 16:23:06-03","MBM","MBM","46497","PreservedSpecimen","Plantae",NA,NA,"Dryopteridaceae","Elaphoglossum","tectum","Elaphoglossum tectum","(Humb. & Bonpl. ex Willd.) Moore","Anderson, W.R.","Anderson, W.R.","3149","1966","07","14","Southern America","Jamaica",NA,NA,NA,NA,NA,NA,NA,NA,NA,"MBM046497","MBM046497",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"90","2020-12-21 16:23:06-03","MBM","MBM","72540","PreservedSpecimen","Plantae",NA,NA,"Dryopteridaceae","Elaphoglossum","tectum","Elaphoglossum tectum","(Humb. & Bonpl. ex Willd.) Moore","Mickel","Irwin, H.S.; et al.; et al.","29112","1971","01","25","Southern America","Brazil","Minas Gerais",NA,"Serra do Caraça",NA,NA,NA,NA,NA,NA,"MBM072540","MBM072540",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"91","2019-11-01 15:28:45-03","PUC-RIO","FCAB","0270","PreservedSpecimen","Plantae",NA,"Pteridophyta","Dryopteridaceae","Elaphoglossum","tectum","Elaphoglossum tectum","(Humb. & Bonpl. ex Willd.) T.Moore","R.F. Novelino","P. Capell S.J.","s.n.","1951","06","15",NA,"Brasil","Rio de Janeiro","Nova Friburgo","Duas Pedras","-42.5311012268066","-22.2819004058838",NA,NA,NA,NA,"000270",NA,"33190","auto","1996",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"92","2015-09-20 02:43:34-03","MNHN","RECOLNAT_MNHN_P","P00245118","PreservedSpecimen",NA,NA,NA,"Pteridophyta","Elaphoglossum","tectum","Elaphoglossum tectum","(Humb. & Bonpl. ex Willd.) T.Moore","Novelino","Vauthier, M.",NA,"1833",NA,NA,NA,"Brésil",NA,NA,"Minas Geraes, environs de Tijuco",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00245118' target='other'> <mi>dwc_moreinfo</mi></a>","P00245118","P00245118_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"664",NA,NA
"93","2015-09-03 17:20:19-03","MNHN","RECOLNAT_MNHN_P","P00245119","PreservedSpecimen",NA,NA,NA,"Pteridophyta","Elaphoglossum","tectum","Elaphoglossum tectum","(Humb. & Bonpl. ex Willd.) T.Moore","Novelino","Vauthier, M.",NA,"1833",NA,NA,NA,"Brésil",NA,NA,"Corcovado (prov. Rio de Janeiro)",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00245119' target='other'> <mi>dwc_moreinfo</mi></a>","P00245119","P00245119_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"663",NA,NA
"94","2015-09-03 17:20:19-03","MNHN","RECOLNAT_MNHN_P","P00245120","PreservedSpecimen",NA,NA,NA,"Pteridophyta","Elaphoglossum","tectum","Elaphoglossum tectum","(Humb. & Bonpl. ex Willd.) T.Moore",NA,"Schwacke, C.A.W.",NA,"1901","1","7",NA,"Brésil",NA,NA,"Sao Paulo, serra do Cubatao",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00245120' target='other'> <mi>dwc_moreinfo</mi></a>","P00245120","P00245120_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14167",NA,NA
"95","2015-09-03 17:20:19-03","MNHN","RECOLNAT_MNHN_P","P00245121","PreservedSpecimen",NA,NA,NA,"Pteridophyta","Elaphoglossum","tectum","Elaphoglossum tectum","(Humb. & Bonpl. ex Willd.) T.Moore",NA,"Schwacke, C.A.W.",NA,"1892","2","13",NA,"Brésil",NA,NA,"Minas Geraes, Puro Preto",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00245121' target='other'> <mi>dwc_moreinfo</mi></a>","P00245121","P00245121_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7745",NA,NA
"96","2015-09-03 17:20:19-03","MNHN","RECOLNAT_MNHN_P","P00245122","PreservedSpecimen",NA,NA,NA,"Pteridophyta","Elaphoglossum","tectum","Elaphoglossum tectum","(Humb. & Bonpl. ex Willd.) T.Moore",NA,"Gomes, M.",NA,"1893","9","8",NA,"Brésil",NA,NA,"Minas Geraes, Ouro Preto",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00245122' target='other'> <mi>dwc_moreinfo</mi></a>","P00245122","P00245122_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3115",NA,NA
"97","2015-09-03 17:20:19-03","MNHN","RECOLNAT_MNHN_P","P00245123","PreservedSpecimen",NA,NA,NA,"Pteridophyta","Elaphoglossum","tectum","Elaphoglossum tectum","(Humb. & Bonpl. ex Willd.) T.Moore",NA,"Gomes, M.",NA,"1896","3",NA,NA,"Brésil",NA,NA,"Minas Geraes, Ouro Preto",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00245123' target='other'> <mi>dwc_moreinfo</mi></a>","P00245123","P00245123_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3012",NA,NA
"98","2015-09-03 17:20:19-03","MNHN","RECOLNAT_MNHN_P","P00245124","PreservedSpecimen",NA,NA,NA,"Pteridophyta","Elaphoglossum","tectum","Elaphoglossum tectum","(Humb. & Bonpl. ex Willd.) T.Moore",NA,"Damazius, L.",NA,"1902","11",NA,NA,"Brésil",NA,NA,"Ouro Preto",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00245124' target='other'> <mi>dwc_moreinfo</mi></a>","P00245124","P00245124_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6",NA,NA
"99","2015-09-04 07:47:53-03","MNHN","RECOLNAT_MNHN_P","P00245125","PreservedSpecimen",NA,NA,NA,"Pteridophyta","Elaphoglossum","tectum","Elaphoglossum tectum","(Humb. & Bonpl. ex Willd.) T.Moore",NA,"Damazius, L.",NA,NA,NA,NA,NA,"Brésil",NA,NA,"Ouro Preto",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00245125' target='other'> <mi>dwc_moreinfo</mi></a>","P00245125","P00245125_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"512",NA,NA
"100","2015-09-03 17:32:43-03","MNHN","RECOLNAT_MNHN_P","P00245126","PreservedSpecimen",NA,NA,NA,"Pteridophyta","Elaphoglossum","tectum","Elaphoglossum tectum","(Humb. & Bonpl. ex Willd.) T.Moore",NA,"Hartweg, K.T.",NA,"1843",NA,NA,NA,"Colombie",NA,NA,NA,NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00245126' target='other'> <mi>dwc_moreinfo</mi></a>","P00245126","P00245126_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1489",NA,NA
"101","2015-09-04 07:37:26-03","MNHN","RECOLNAT_MNHN_P","P00249956","PreservedSpecimen",NA,NA,NA,"Pteridophyta","Elaphoglossum","tectum","Elaphoglossum tectum","(Humb. & Bonpl. ex Willd.) T.Moore",NA,"Linden, J.",NA,"1842","8","7",NA,"Vénézuéla",NA,NA,"Prov. Merida",NA,NA,NA,NA,"hb","Herbier Bory de St Vincent 1847, fougères catal. n°37,46 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00249956' target='other'> <mi>dwc_moreinfo</mi></a>","P00249956","P00249956_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"550",NA,NA
"102","2015-09-20 02:44:34-03","MNHN","RECOLNAT_MNHN_P","P00249957","PreservedSpecimen",NA,NA,NA,"Pteridophyta","Elaphoglossum","tectum","Elaphoglossum tectum","(Humb. & Bonpl. ex Willd.) T.Moore",NA,"Vauthier, M.",NA,"1833",NA,NA,NA,"Brésil",NA,NA,"Corcovado (prov. Rio de Janeiro)",NA,NA,NA,NA,"hb","Herbier Bory de St Vincent 1847, fougères catal. n°27, 43 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00249957' target='other'> <mi>dwc_moreinfo</mi></a>","P00249957","P00249957_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"663",NA,NA
"103","2015-09-20 02:21:30-03","MNHN","RECOLNAT_MNHN_P","P00249958","PreservedSpecimen",NA,NA,NA,"Pteridophyta","Elaphoglossum","tectum","Elaphoglossum tectum","(Humb. & Bonpl. ex Willd.) T.Moore",NA,"Vauthier, M.",NA,"1833",NA,NA,NA,"Brésil",NA,NA,"Minas Geraes, environs de Tijuco",NA,NA,NA,NA,"hb","Herb. Bory St Vincent, fougères catal. n°27,43 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00249958' target='other'> <mi>dwc_moreinfo</mi></a>","P00249958","P00249958_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"664",NA,NA
"104","2015-09-19 16:55:10-03","MNHN","RECOLNAT_MNHN_P","P00522927","PreservedSpecimen",NA,NA,NA,"Pteridophyta","Elaphoglossum","tectum","Elaphoglossum tectum","(Humb. & Bonpl. ex Willd.) T.Moore",NA,"Hartweg, K.T.",NA,"1843",NA,NA,NA,"Colombie",NA,NA,NA,NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00522927' target='other'> <mi>dwc_moreinfo</mi></a>","P00522927","P00522927_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1489",NA,NA
"105","2020-10-01 14:14:57-03","JBB","HEPH","144","S","Plantae",NA,"Polypodiales","Dryopteridaceae","Elaphoglossum","tectum","Elaphoglossum tectum","(Humb. & Bonpl. ex Willd.) T.Moore","Novelino, RF","Heringer, EP","90911285","1961","09","02","Southern America","Brasil","Minas Gerais","João Pinheiro",NA,"-46.1725006103516","-17.7425003051758",NA,NA,NA,NA,NA,NA,"102029","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"106","2020-09-29 14:53:21-03","UFPR","UPCB","89358","PreservedSpecimen","Plantae","Polypodiophyta",NA,"Dryopteridaceae","Elaphoglossum","tectum","Elaphoglossum tectum","(Humb. & Bonpl. Ex Willd.) T.Moore","Novelino, R.F.","Damazio, L.",NA,NA,NA,NA,NA,"Brasil","Minas Gerais","Ouro Preto",NA,"-43.5080986022949","-20.2875003814697",NA,NA,NA,NA,"UPCB0029483","UPCB0029483","44599","auto","2007","02",NA,NA,NA,NA,"22",NA,NA,NA,NA
"107","2020-09-29 14:53:21-03","UFPR","UPCB","89360","PreservedSpecimen","Plantae","Polypodiophyta",NA,"Dryopteridaceae","Elaphoglossum","tectum","Elaphoglossum tectum","(Humb. & Bonpl. Ex Willd.) T.Moore","Brade, A.C.","Lanstyack, L.",NA,"1937","04",NA,NA,"Brasil","São Paulo","Campos do Jordão",NA,"-45.5900001525879","-22.7299995422363",NA,NA,NA,NA,"UPCB0029453","UPCB0029453","21048","auto","1937",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"108","2020-09-29 14:53:21-03","UFPR","UPCB","89359","PreservedSpecimen","Plantae","Polypodiophyta",NA,"Dryopteridaceae","Elaphoglossum","tectum","Elaphoglossum tectum","(Humb. & Bonpl. Ex Willd.) T.Moore","Brade, A.C.","Lanstyack, L.","300","1939","01",NA,NA,"Brasil","Rio de Janeiro","Itatiaia","Mont Serrat, Km. 1","-44.5633010864258","-22.4960994720459",NA,NA,NA,NA,"UPCB0029482","UPCB0029482","19648","auto","1950",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"109","2020-09-29 14:53:21-03","UFPR","UPCB","89361","PreservedSpecimen","Plantae","Polypodiophyta",NA,"Dryopteridaceae","Elaphoglossum","tectum","Elaphoglossum tectum","(Humb. & Bonpl. Ex Willd.) T.Moore","Duarte, A.C.","Duarte, A.P.","3226","1950","09","18",NA,"Brasil","Minas Gerais","Sete Lagoas","Serra do Cipó. Descida para o Morro do Pilar","-44.2467002868652","-19.465799331665","1000","1000",NA,"Formação rupestre em arenito triássico em estado de desagregação bastante adiantado.","UPCB0029465","UPCB0029465","22227","auto","1950",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"110","2015-08-10 05:49:00-03","MO","MOBOT","100331788","PreservedSpecimen","Plantae",NA,NA,"Dryopteridaceae","Elaphoglossum","tectum","Elaphoglossum tectum","(Humb. & Bonpl. ex Willd.) T. Moore","M.A. Kieling-Rubio","Amaro Macedo","Macedo 2764","1950","12","28","South America","Brazil","Minas Gerais","Ouro Preto","Sur pedras. Itacolomi.","-43.5080986022949","-20.2875003814697",NA,NA,NA,NA,NA,NA,"44599","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"111","2013-05-23 10:07:00-03","MO","MOBOT","43568","PreservedSpecimen","Plantae",NA,NA,"Dryopteridaceae","Elaphoglossum","tectum","Elaphoglossum tectum","(Humb. & Bonpl. ex Willd.) T. Moore","M. Kessler","Alice Fay|Louis Fay","Fay 2038","1989","6","20","South America","Bolivia","Beni","Gral. Ballivian","Ravine and roadside, 138 km N of Caranavi.","-67.2","-15.3333333","700.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","2",NA
"112","2020-01-17 04:33:00-03","MO","MOBOT","100559927","PreservedSpecimen","Plantae",NA,NA,"Dryopteridaceae","Elaphoglossum","tectum","Elaphoglossum tectum","(Humb. & Bonpl. ex Willd.) T. Moore","A. R. Smith (UC)","H. van der Werff|Luis Valenzuela G.|Gerry Shareva M.|Augusto Reyes Barrantes","van der Werff 25584","2012","11","13","South America","Peru","Amazonas",NA,"Collected in shrubby pajonal near Molinopampa, alt. 2400 m.","-77.6791667","-6.21","2400.00000000","2500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"602","4",NA
"113","2020-03-19 15:00:00-03","MO","MOBOT","1120512","PreservedSpecimen","Plantae",NA,NA,"Dryopteridaceae","Elaphoglossum","tectum","Elaphoglossum tectum","(Humb. & Bonpl. ex Willd.) T. Moore","Robbin C. Moran (NY)","Alice Fay|Louis Fay","Fay 3448","1992","6","28","South America","Ecuador","Tungurahua",NA,"Trail up hill to 'La Cruz' north-facing very steep hillside and trail going back to west side of Baños. On trailside banks.","-78.4166667","-1.4","1770.00000000","2040.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",NA
"114","2020-03-19 15:01:00-03","MO","MOBOT","1120516","PreservedSpecimen","Plantae",NA,NA,"Dryopteridaceae","Elaphoglossum","tectum","Elaphoglossum tectum","(Humb. & Bonpl. ex Willd.) T. Moore","Robbin C. Moran (NY)","Alice Fay|Louis Fay","Fay 3521","1992","7","3","South America","Ecuador","Tungurahua","Baños","West of Baños, up the valley south, west side of Río Bascun.","-78.4333333","-1.4","2200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6",NA
"115","2012-02-24 05:06:00-02","MO","MOBOT","11907","PreservedSpecimen","Plantae",NA,NA,"Dryopteridaceae","Elaphoglossum","tectum","Elaphoglossum tectum","(Humb. & Bonpl. ex Willd.) T. Moore","J.T. Mickel","H. van der Werff|Rafael E. Ortiz","van der Werff 5998","1983","8","7","South America","Venezuela","Mérida",NA,"Distr. Rangel; Along road near Santo Domingo. Vegetation disturbed, open partly on steep, road faces or less steep shrubby slopes.","-70.7","8.86666","1500.00000000","1800.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"83-30","6",NA
"116","2014-04-04 05:50:00-03","MO","MOBOT","1239850","PreservedSpecimen","Plantae",NA,NA,"Dryopteridaceae","Elaphoglossum","tectum","Elaphoglossum tectum","(Humb. & Bonpl. ex Willd.) T. Moore","Alan R. Smith (UC)","H. van der Werff|Bruce Gray|Rodolfo Vásquez|Rocío Rojas","van der Werff 14958","1998","3","14","South America","Peru","Amazonas",NA,"Scrub on sandy soil with rock outcrops. Utricularia, Eriocaulaceae, Xyris, Sphagnum present. A few km from Molinapampa.","-77.66666","-6.16666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"226","2",NA
"117","2014-04-04 05:50:00-03","MO","MOBOT","1241906","PreservedSpecimen","Plantae",NA,NA,"Dryopteridaceae","Elaphoglossum","tectum","Elaphoglossum tectum","(Humb. & Bonpl. ex Willd.) T. Moore","Alan R. Smith (UC)","H. van der Werff|Bruce Gray|Rodolfo Vásquez|Rocío Rojas","van der Werff 15748","1998","3","26","South America","Peru","San Martín","Rioja","Along road Rioja-Pedro Ruiz. El Mirador.",NA,NA,"1900.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"242","7",NA
"118","2012-02-24 05:06:00-02","MO","MOBOT","12985","PreservedSpecimen","Plantae",NA,NA,"Dryopteridaceae","Elaphoglossum","tectum","Elaphoglossum tectum","(Humb. & Bonpl. ex Willd.) T. Moore","J.T. Mickel","H. van der Werff|Rafael E. Ortiz","van der Werff 6024","1983","8","7","South America","Venezuela","Mérida",NA,"Distr. Rangel; Along road near Santo Domingo. Vegetation disturbed, open partly on steep, road faces or less steep shrubby slopes.","-70.7","8.86666","1500.00000000","1800.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"83-30","2",NA
"119","2012-11-07 13:09:00-02","MO","MOBOT","13025","PreservedSpecimen","Plantae",NA,NA,"Dryopteridaceae","Elaphoglossum","tectum","Elaphoglossum tectum","(Humb. & Bonpl. ex Willd.) T. Moore","J.T. Mickel","H. van der Werff|Rafael E. Ortiz","van der Werff 6025","1983","8","7","South America","Venezuela","Mérida",NA,"Distr. Rangel; Along road near Santo Domingo. Vegetation disturbed, open partly on steep, road faces or less steep shrubby slopes.","-70.7","8.86666","1500.00000000","1800.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"83-30","3",NA
"120","2020-03-19 15:04:00-03","MO","MOBOT","1696198","PreservedSpecimen","Plantae",NA,NA,"Dryopteridaceae","Elaphoglossum","tectum","Elaphoglossum tectum","(Humb. & Bonpl. ex Willd.) T. Moore","Robbin C. Moran (NY)","Alice Fay|Louis Fay","Fay 3467","1992","6","28","South America","Ecuador","Tungurahua","Baños","Trail up hill to 'La Cruz', north facing very steep hillside and trail going back to west side of Baños. On trailside banks.","-78.4166667","-1.4","1770.00000000","2040.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"121","2010-12-21 13:02:00-02","MO","MOBOT","1963317","PreservedSpecimen","Plantae",NA,NA,"Dryopteridaceae","Elaphoglossum","tectum","Elaphoglossum tectum","(Humb. & Bonpl. ex Willd.) T. Moore","R. Tryon","Bernie Peyton|S.Tilney Peyton","Peyton 1149","1982","9","5","South America","Peru","Cusco","Urubamba","Quillabamba, Santa Teresa, on a hillside called Mandornilloc, .5 km W of La Playa.",NA,NA,"2380.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"98","1",NA
"122","2011-06-08 17:17:00-03","MO","MOBOT","25362","PreservedSpecimen","Plantae",NA,NA,"Dryopteridaceae","Elaphoglossum","tectum","Elaphoglossum tectum","(Humb. & Bonpl. ex Willd.) T. Moore","A. Smith","L.B. Holm-Nielsen|et al.","Holm-Nielsen 4756","1973","5","3","South America","Ecuador","Loja",NA,"Km 66 on Pan American Highway N of Loja. Steep rocky slopes with debris, very dry, dominated by Agave and grasses.","-79.16666","-3.56666","2400.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"123","2008-05-27 22:02:00-03","MO","MOBOT","25372","PreservedSpecimen","Plantae",NA,NA,"Dryopteridaceae","Elaphoglossum","tectum","Elaphoglossum tectum","(Humb. & Bonpl. ex Willd.) T. Moore","D.S. Barrington","L.B. Holm-Nielsen|S. Jeppesen","Holm-Nielsen 1372B","1968","7","5","South America","Ecuador","Cotopaxi",NA,"Pilalo.","-79.03333","-0.95",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"124","2008-05-27 22:02:00-03","MO","MOBOT","28594","PreservedSpecimen","Plantae",NA,NA,"Dryopteridaceae","Elaphoglossum","tectum","Elaphoglossum tectum","(Humb. & Bonpl. ex Willd.) T. Moore","Robbin C. Moran","Carlos E. Cerón|Aída Alvarez|Carlos Iguago","Cerón Martínez 5231","1988","10","10","South America","Ecuador","Pichincha",NA,"Cantón Pedro Moncayo. Parroquia Cochasquí. Camino Cochasquí. Lagunas de Mojanda Bosque húmedo Montano. Bosque de Ceja Andina.","-78.25","0.11666","3250.00000000","3300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"88-23","2",NA
"125","2020-03-19 15:02:00-03","MO","MOBOT","3018403","PreservedSpecimen","Plantae",NA,NA,"Dryopteridaceae","Elaphoglossum","tectum","Elaphoglossum tectum","(Humb. & Bonpl. ex Willd.) T. Moore","Robbin C. Moran (NY)","Thomas B. Croat|Christopher Davidson|Sharon R. Christoph","Croat 96326A","2006","3","23","South America","Ecuador","Pichincha",NA,"Along road from Santo Domingo de los Colorados to Quito via Chiriboga and San Juan, departing main Santo Domingo-Quito Hwy at La Unión at Km 70 on main road, 66.6 km from main highway, 38.9 km SW of San Juan.","-78.6775","-0.2941666","2977.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3504","1",NA
"126","2019-01-25 04:35:00-02","MO","MOBOT","3067299","PreservedSpecimen","Plantae",NA,NA,"Dryopteridaceae","Elaphoglossum","tectum","Elaphoglossum tectum","(Humb. & Bonpl. ex Willd.) T. Moore","A.R.Smith","H. van der Werff|Luis Valenzuela G.|Efraín Suclli|A. Carazas","van der Werff 21273","2006","5","2","South America","Peru","Cusco","Calca","Road between Calca and Colca.",NA,NA,"2200.00000000","4200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"414","9",NA
"127","2008-05-27 22:02:00-03","MO","MOBOT","3315043","PreservedSpecimen","Plantae",NA,NA,"Dryopteridaceae","Elaphoglossum","tectum","Elaphoglossum tectum","(Humb. & Bonpl. ex Willd.) T. Moore","J.T. Mickel","Mostacedo","Mostacedo 0866","1985","7","27","South America","Peru","Cajamarca","Celendin","Hierba rizomatosa. Gelig. Ladera.",NA,NA,"2750.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"128","2015-12-04 06:47:00-02","MO","MOBOT","3315173","PreservedSpecimen","Plantae",NA,NA,"Dryopteridaceae","Elaphoglossum","tectum","Elaphoglossum tectum","(Humb. & Bonpl. ex Willd.) T. Moore",NA,"K. T. Hartweg","Hartweg 1489","1843",NA,NA,"South America","Colombia",NA,NA,"rhizome scales small, black; stipe scurfy; scales of upper surface white, rotund, appressed, ciliate; of lower surface brown, dissected.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"129","2011-04-07 16:02:00-03","MO","MOBOT","3317431","PreservedSpecimen","Plantae",NA,NA,"Dryopteridaceae","Elaphoglossum","tectum","Elaphoglossum tectum","(Humb. & Bonpl. ex Willd.) T. Moore","J.T. Mickel","H. W. Doppelbauer|H. Doppelbauer","Doppelbaur s.n.","1969","2","28","South America","Peru","Cusco","Urubamba","Talhang zwischen Puente Ruinas und Machu Pichu.",NA,NA,"2300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"130","2015-08-13 05:50:00-03","MO","MOBOT","3318390","PreservedSpecimen","Plantae",NA,NA,"Dryopteridaceae","Elaphoglossum","tectum","Elaphoglossum tectum","(Humb. & Bonpl. ex Willd.) T. Moore","Mickel & Atehortua","Howard S. Irwin|R.M. Harley|Eunice Onishi","Irwin 29112","1971","1","25","South America","Brazil","Minas Gerais",NA,"Serra do Espinhaco. Sandstone summit of Serra da Caraca, with soil-filled cracks and depression, and adjacent precipices and steep valleys.",NA,NA,"1750.00000000","1950.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"131","2008-05-27 22:02:00-03","MO","MOBOT","3341867","PreservedSpecimen","Plantae",NA,NA,"Dryopteridaceae","Elaphoglossum","tectum","Elaphoglossum tectum","(Humb. & Bonpl. ex Willd.) T. Moore",NA,"E. Bonino","Bonino 1196","2003","12","8","South America","Peru","Cusco","La Convención","Dist. Huayopata, Chaullay Alto","-72.61638","-12.97","2050.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA
"132","2008-05-27 22:02:00-03","MO","MOBOT","3342064","PreservedSpecimen","Plantae",NA,NA,"Dryopteridaceae","Elaphoglossum","tectum","Elaphoglossum tectum","(Humb. & Bonpl. ex Willd.) T. Moore",NA,"E. Bonino","Bonino 908","2003","7","23","South America","Peru","Cusco","La Convención","Dist. Huayopata, San Luis","-72.39333","-13.08","2500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",NA
"133","2013-05-29 05:40:00-03","MO","MOBOT","34375","PreservedSpecimen","Plantae",NA,NA,"Dryopteridaceae","Elaphoglossum","tectum","Elaphoglossum tectum","(Humb. & Bonpl. ex Willd.) T. Moore","A. Rojas (INB)","James L. Zarucchi|Alan E. Brant|et al.","Zarucchi 5800","1987","9","26","South America","Colombia","Antioquia",NA,"Mpio. de Frontino; Km 10 of road Nutibara-Murrí. Disturbed roadside vegetation.","-76.35","6.76666","1970.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"87-80","5",NA
"134","2008-05-27 22:02:00-03","MO","MOBOT","944528","PreservedSpecimen","Plantae",NA,NA,"Dryopteridaceae","Elaphoglossum","tectum","Elaphoglossum tectum","(Humb. & Bonpl. ex Willd.) T. Moore","Alan R. Smith (UC)","Alice Fay|Louis Fay","Fay 3448A","1992","6","28","South America","Ecuador","Tungurahua","Baños","Trail up hill to 'La Cruz' north-facing very steep hillside and trail going back to west side of Baños. On trailside banks.","-78.41666","-1.4","1770.00000000","2040.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4",NA
"135","2015-03-06 22:49:34-03","F","FMNH-PTERIDOPHYTES",NA,"PreservedSpecimen","Plantae","Pteridophyta","Polypodiales","Dryopteridaceae","Elaphoglossum","tectum","Elaphoglossum tectum","(Humb. & Bonpl. ex Willd.) T. Moore","R. G. Stolze","I. M. Sánchez Vega & et al.","5888","1991","11","2","South America","Peru","Cajamarca","Cutervo","arriba de Sócota, siguiendo la ruta a San Andres. Ladera con matorral",NA,NA,"2050",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pteridopsida",NA,NA,NA,NA,NA,NA
