"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","preparationType","occurrenceRemarks","barcode","imagecode","locality","decimalLongitude","decimalLatitude","county","minimumElevationInMeters","maximumElevationInMeters","typeStatus","coordinatePrecision","geoFlag","yearIdentified","verbatimLongitude","verbatimLatitude","infraspecificEpithet","monthIdentified","class","relatedCatalogItem","dayIdentified","fieldNumber","individualCount","sex"
"96","2020-04-27 16:10:50-03","UFES","VIES","27725","S","Plantae",NA,NA,"Myrtaceae","Neomitranthes","obscura","Neomitranthes obscura","(DC.) N.Silveira","A. Giaretta","Silva, L.A.; Ribeiro, K.S. & Barros, P.H.D.","192","2012",NA,NA,NA,"Brasil","Espírito Santo",NA,NA,"VIES027725","VIES027725","Parque Natural Municipal de Jacarenema.","-40.2924995422363","-20.3297004699707","Vila Velha",NA,NA,NA,"27156","auto","2017",NA,NA,NA,"09",NA,NA,NA,NA,NA,NA
"97","2021-02-12 18:12:20-03","UFES","VIES","2694","S","Plantae",NA,NA,"Myrtaceae","Neomitranthes","obscura","Neomitranthes obscura","(DC.) N.Silveira","Barroso, G.M.","Fontenelle, G.B.","s.n.","1987","07","23",NA,"Brasil","Rio de Janeiro",NA,NA,"VIES002694","VIES002694",NA,"-42.8185997009277","-22.9193992614746","Maricá",NA,NA,NA,"20726","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"98","2020-06-18 10:58:15-03","UFRRJ","RBR","38183","S","Plantae",NA,NA,"Myrtaceae","Neomitranthes","obscura","Neomitranthes obscura","(DC.) N.Silveira",NA,"M.C. Souza","1170","2013","03","22",NA,"Brasil","Rio de Janeiro",NA,NA,"RBR00038183",NA,"APA de Maricá.","-42.879722","-22.966111","Maricá",NA,NA,NA,NA,NA,NA,"42º52'47''W","22º57'58''S",NA,NA,NA,NA,NA,NA,NA,NA
"99","2020-06-18 10:58:15-03","UFRRJ","RBR","38184","S","Plantae",NA,NA,"Myrtaceae","Neomitranthes","obscura","Neomitranthes obscura","(DC.) N.Silveira",NA,"M.C. Souza","1173","2013","06","25",NA,"Brasil","Rio de Janeiro",NA,NA,"RBR00038184",NA,"Jaconé. Restinga próximo ao condominio.","-42.663333","-22.9375","Maricá","6","6",NA,NA,NA,NA,"42º39'48''W","22º56'15''S",NA,NA,NA,NA,NA,NA,NA,NA
"100","2020-06-18 10:58:15-03","UFRRJ","RBR","38185","S","Plantae",NA,NA,"Myrtaceae","Neomitranthes","obscura","Neomitranthes obscura","(DC.) N.Silveira",NA,"M.C. Souza","1175","2013","06","25",NA,"Brasil","Rio de Janeiro",NA,NA,"RBR00038185",NA,"Massambaba. Restinga.","-42.271389","-22.926111","Arraial do Cabo","20","20",NA,NA,NA,NA,"42º16'17''W","22º55'34''S",NA,NA,NA,NA,NA,NA,NA,NA
"101","2020-06-29 09:31:39-03","UFRRJ","RBR","42328","S","Plantae",NA,NA,"Myrtaceae","Neomitranthes","obscura","Neomitranthes obscura","(DC.) N.Silveira","L.F. Gonçalves","L.F. Gonçalves","127","2015","05","18",NA,"Brasil","Rio de Janeiro",NA,NA,"RBR00042328","RBR00042328","Parque Nacional da Serra dos Órgãos. Trilha do Dedo de Deus. Parque Nacional da Serra dos Órgãos","-43.004167","-22.471111","Guapimirim","1084","1084",NA,NA,NA,NA,"43º0'15''W","22º28'16''S",NA,NA,NA,NA,NA,NA,NA,NA
"102","2020-06-29 09:31:39-03","UFRRJ","RBR","42329","S","Plantae",NA,NA,"Myrtaceae","Neomitranthes","obscura","Neomitranthes obscura","(DC.) N.Silveira","L.F. Gonçalves","L.F. Gonçalves","122","2015","05","15",NA,"Brasil","Rio de Janeiro",NA,NA,"RBR00042329","RBR00042329","Parque Nacional da Serra dos Órgãos. Trilha do Dedinho de Nossa Senhora. Parque Nacional da Serra dos Órgãos","-43.003333","-22.474722","Guapimirim","1019","1019",NA,NA,NA,NA,"43º0'12''W","22º28'29''S",NA,NA,NA,NA,NA,NA,NA,NA
"103","2020-06-29 09:31:39-03","UFRRJ","RBR","42894","S","Plantae",NA,NA,"Myrtaceae","Neomitranthes","obscura","Neomitranthes obscura","(DC.) N.Silveira","L.H. Soares","L.H. Soares",NA,"2015","06","12",NA,"Brasil","Rio de Janeiro",NA,NA,"RBR00042894",NA,"Inventário Carbono - Rio de Janeiro. Inventário complementar R16/14.","-43.599444","-23.048611","Rio de Janeiro",NA,NA,NA,NA,NA,NA,"43º35'58''W","23º2'55''S",NA,NA,NA,NA,NA,NA,NA,NA
"104","2020-06-29 09:31:39-03","UFRRJ","RBR","42895","S","Plantae",NA,NA,"Myrtaceae","Neomitranthes","obscura","Neomitranthes obscura","(DC.) N.Silveira","L.H. Soares","L.H. Soares",NA,"2015","06","12",NA,"Brasil","Rio de Janeiro",NA,NA,"RBR00042895",NA,"Marambaia. Inventário Carbono - Rio de Janeiro. Inventário complementar R23/50.","-43.614167","-23.0475","Itaguaí",NA,NA,NA,NA,NA,NA,"43º36'51''W","23º2'51''S",NA,NA,NA,NA,NA,NA,NA,NA
"105","2020-06-29 09:31:39-03","UFRRJ","RBR","42896","S","Plantae",NA,NA,"Myrtaceae","Neomitranthes","obscura","Neomitranthes obscura","(DC.) N.Silveira","T.P.P. Alverga","T.P.P. Alverga",NA,"2015","05","28",NA,"Brasil","Rio de Janeiro",NA,NA,"RBR00042896",NA,"Inventário Carbono - Rio de Janeiro. Inventário complementar R21/13.","-43.6025","-23.048611","Rio de Janeiro",NA,NA,NA,NA,NA,NA,"43º36'9''W","23º2'55''S",NA,NA,NA,NA,NA,NA,NA,NA
"106","2020-06-29 09:31:39-03","UFRRJ","RBR","42915","S","Plantae",NA,NA,"Myrtaceae","Neomitranthes","obscura","Neomitranthes obscura","(DC.) N.Silveira","L.H. Soares","L.H. Soares",NA,"2015","06","12",NA,"Brasil","Rio de Janeiro",NA,NA,"RBR00042915",NA,"Inventário Carbono - Rio de Janeiro. Inventário complementar R16/39.","-43.599444","-23.048611","Rio de Janeiro",NA,NA,NA,NA,NA,NA,"43º35'58''W","23º2'55''S",NA,NA,NA,NA,NA,NA,NA,NA
"107","2020-06-29 09:31:39-03","UFRRJ","RBR","43657","S","Plantae",NA,NA,"Myrtaceae","Neomitranthes","obscura","Neomitranthes obscura","(DC.) N.Silveira","T.P.P. Alverga","T.P.P. Alverga",NA,"2013","11","01",NA,"Brasil","Rio de Janeiro",NA,NA,"RBR00043657",NA,"Alto da Boa Vista. Inventário complementar F109/81.","-43.255278","-22.956111","Rio de Janeiro",NA,NA,NA,NA,NA,NA,"43º15'19''W","22º57'22''S",NA,NA,NA,NA,NA,NA,NA,NA
"108","2020-06-18 10:58:15-03","UFRRJ","RBR","45124","S","Plantae",NA,NA,"Myrtaceae","Neomitranthes","obscura","Neomitranthes obscura","(DC.) N.Silveira","M.C. Souza","I.G. Costa","708","2015","07","25",NA,"Brasil","Espírito Santo",NA,NA,"RBR00045124","RBR00045124","Praia das Neves. Praia das Neves. Em restinga mista em brejo à margem da estrada; loteamento da Ferrous.","-40.964722","-21.255556","Presidente Kennedy","6","6",NA,NA,NA,"2015","40º57'53''W","21º15'20''S",NA,"07",NA,NA,"26",NA,NA,NA
"109","2020-06-29 09:31:39-03","UFRRJ","RBR","7216","S","Plantae",NA,NA,"Myrtaceae","Neomitranthes","obscura","Neomitranthes obscura","(DC.) N.Silveira",NA,"L.F.T. Menezes","567","1999","10","20",NA,"Brasil","Rio de Janeiro",NA,NA,"RBR00007216","RBR00007216","Restinga da Marambaia, floresta sobre duna da Linha IV",NA,NA,"Marambaia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"110","2020-06-29 09:31:39-03","UFRRJ","RBR","36813","S","Plantae",NA,NA,"Myrtaceae","Neomitranthes","obscura","Neomitranthes obscura","(DC.) N.Silveira","M.C. Souza","P. Agostinho","s.n.","1947","05","15",NA,"Brasil","Rio de Janeiro",NA,NA,"RBR00036813","RBR00036813","Barra da Tijuca","-43.2075004577637","-22.9027996063232","Rio de Janeiro",NA,NA,NA,"57442","auto","2015",NA,NA,NA,"03",NA,NA,"05",NA,NA,NA
"111","2020-06-29 09:31:39-03","UFRRJ","RBR","12593","S","Plantae",NA,NA,"Myrtaceae","Neomitranthes","obscura","Neomitranthes obscura","(DC.) N.Silveira",NA,"L.F.T. Menezes","516","1999","10","24",NA,"Brasil","Rio de Janeiro",NA,NA,"RBR00012593","RBR00012593","Ilha da Marambaia, Floresta de restinga.","-44.040599822998","-22.9596996307373","Mangaratiba",NA,NA,NA,"17272","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"112","2020-06-29 09:31:39-03","UFRRJ","RBR","12586","S","Plantae",NA,NA,"Myrtaceae","Neomitranthes","obscura","Neomitranthes obscura","(DC.) N.Silveira",NA,"L.F.T. Menezes","294","1999","05","29",NA,"Brasil","Rio de Janeiro",NA,NA,"RBR00012586","RBR00012586","Ilha da Marambaia, Praia da armação.","-44.040599822998","-22.9596996307373","Mangaratiba",NA,NA,NA,"17272","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"113","2020-06-29 09:31:39-03","UFRRJ","RBR","35599","S","Plantae",NA,NA,"Myrtaceae","Neomitranthes","obscura","Neomitranthes obscura","(DC.) N.Silveira","T.A. Amorim","E.L. Jacques","1707","2008","07","25",NA,"Brasil","Espírito Santo",NA,NA,"RBR00035599",NA,"Praia das Neves","-41.0466995239258","-21.0988998413086","Presidente Kennedy",NA,NA,NA,"24088","auto","2012",NA,NA,NA,"10",NA,NA,"17",NA,NA,NA
"114","2020-06-29 09:31:39-03","UFRRJ","RBR","12595","S","Plantae",NA,NA,"Myrtaceae","Neomitranthes","obscura","Neomitranthes obscura","(DC.) N.Silveira",NA,"L.F.T. Menezes","565","2000","06","12",NA,"Brasil","Rio de Janeiro",NA,NA,"RBR00012595","RBR00012595","Restinga da Marambaia, Área proxima a base da aeronaltica.","-43.2075004577637","-22.9027996063232","Rio de Janeiro",NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"115","2020-06-29 09:31:39-03","UFRRJ","RBR","12594","S","Plantae",NA,NA,"Myrtaceae","Neomitranthes","obscura","Neomitranthes obscura","(DC.) N.Silveira",NA,"L.F.T. Menezes","571","2000","06","12",NA,"Brasil","Rio de Janeiro",NA,NA,"RBR00012594","RBR00012594","Restinga da Marambaia, Área proxima a base da aeronaltica.","-43.2075004577637","-22.9027996063232","Rio de Janeiro",NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"116","2020-06-29 09:31:39-03","UFRRJ","RBR","12585","S","Plantae",NA,NA,"Myrtaceae","Neomitranthes","obscura","Neomitranthes obscura","(DC.) N.Silveira",NA,"L.F.T. Menezes","609","2000","05","17",NA,"Brasil","Rio de Janeiro",NA,NA,"RBR00012585","RBR00012585","Restinga da Marambaia, área próximo a base da aeronáltica.","-43.2075004577637","-22.9027996063232","Rio de Janeiro",NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"117","2020-06-29 09:31:39-03","UFRRJ","RBR","7217","S","Plantae",NA,NA,"Myrtaceae","Neomitranthes","obscura","Neomitranthes obscura","(DC.) N.Silveira",NA,"L.F.T. Menezes","967","2002","05","05",NA,"Brasil","Rio de Janeiro",NA,NA,"RBR00007217","RBR00007217","Restinga da Marambaia, Campo de provas da Marambaia, Linha 3.","-43.2075004577637","-22.9027996063232","Rio de Janeiro",NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"118","2020-06-29 09:31:39-03","UFRRJ","RBR","12590","S","Plantae",NA,NA,"Myrtaceae","Neomitranthes","obscura","Neomitranthes obscura","(DC.) N.Silveira",NA,"M.C. Souza","131","1999","07","02",NA,"Brasil","Rio de Janeiro",NA,NA,"RBR00012590","RBR00012590","Restinga da Marambaia, Duna da linha 4.","-43.2075004577637","-22.9027996063232","Rio de Janeiro",NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"119","2020-06-29 09:31:39-03","UFRRJ","RBR","12588","S","Plantae",NA,NA,"Myrtaceae","Neomitranthes","obscura","Neomitranthes obscura","(DC.) N.Silveira",NA,"M.C. Souza","113","1999","05","08",NA,"Brasil","Rio de Janeiro",NA,NA,"RBR00012588","RBR00012588","Restinga da Marambaia, Duna da linha 4.","-43.2075004577637","-22.9027996063232","Rio de Janeiro",NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"120","2020-06-29 09:31:39-03","UFRRJ","RBR","36811","S","Plantae",NA,NA,"Myrtaceae","Neomitranthes","obscura","Neomitranthes obscura","(DC.) N.Silveira",NA,"L.F.T. Menezes","404","1999","09","27",NA,"Brasil","Rio de Janeiro",NA,NA,"RBR00036811",NA,"Restinga de Maricá","-42.8185997009277","-22.9193992614746","Maricá",NA,NA,NA,"20726","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"121","2020-06-29 09:31:39-03","UFRRJ","RBR","36814","S","Plantae",NA,NA,"Myrtaceae","Neomitranthes","obscura","Neomitranthes obscura","(DC.) N.Silveira",NA,"L.F.T. Menezes","403","1999","09","27",NA,"Brasil","Rio de Janeiro",NA,NA,"RBR00036814",NA,"Restinga de Maricá","-42.8185997009277","-22.9193992614746","Maricá",NA,NA,NA,"20726","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"122","2020-06-29 09:31:39-03","UFRRJ","RBR","35925","S","Plantae",NA,NA,"Myrtaceae","Neomitranthes","obscura","Neomitranthes obscura","(DC.) N.Silveira","M.C. Souza","A.C.M.S. Gouvêa","2","2013","09","24",NA,"Brasil","Rio de Janeiro",NA,NA,"RBR00035925",NA,"Restinga de Maricá, Coordenadas: -22,960833 / -42,842779","-42.8185997009277","-22.9193992614746","Maricá",NA,NA,NA,"20726","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"123","2020-06-29 09:31:39-03","UFRRJ","RBR","36812","S","Plantae",NA,NA,"Myrtaceae","Neomitranthes","obscura","Neomitranthes obscura","(DC.) N.Silveira","D. Azambuja","D. Azambuja","s.n.","1947","05","15",NA,"Brasil","Rio de Janeiro",NA,NA,"RBR00036812",NA,"Barra da Tijuca","-43.2075004577637","-22.9027996063232","Rio de Janeiro",NA,NA,NA,"57442","auto","1947",NA,NA,NA,"05",NA,NA,"22",NA,NA,NA
"124","2020-06-29 09:31:39-03","UFRRJ","RBR","7195","S","Plantae",NA,NA,"Myrtaceae","Neomitranthes","obscura","Neomitranthes obscura","(DC.) N.Silveira",NA,"D.N. Castro","14","2004","05","01",NA,"Brasil","Rio de Janeiro",NA,NA,"RBR00007195","RBR00007195","Ilha da Marambaia, Área de moitas.","-44.040599822998","-22.9596996307373","Mangaratiba",NA,NA,NA,"17272","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"125","2020-06-29 09:31:39-03","UFRRJ","RBR","17003","S","Plantae",NA,NA,"Myrtaceae","Neomitranthes","obscura","Neomitranthes obscura","(DC.) N.Silveira",NA,"D. Hottz","21","2005","10","26",NA,"Brasil","Rio de Janeiro",NA,NA,"RBR00017003","RBR00017003","Ilha da Marambaia, Área de moitas, bravo VI.","-44.040599822998","-22.9596996307373","Mangaratiba",NA,NA,NA,"17272","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"126","2020-06-29 09:31:39-03","UFRRJ","RBR","44677","S","Plantae",NA,NA,"Myrtaceae","Neomitranthes","obscura","Neomitranthes obscura","(DC.) N.Silveira","M.C. Souza","R.C.C. Silva; I.R. Costa","135","1984","02","09",NA,"Brasil","Rio de Janeiro",NA,NA,"RBR00044677","RBR00044677","Jardim Botânico do Rio de Janeiro, seção 18 canteiro B piq. 2.","-43.2075004577637","-22.9027996063232","Rio de Janeiro",NA,NA,NA,"57442","auto","2003",NA,NA,NA,"01",NA,NA,"05",NA,NA,NA
"127","2020-06-29 09:31:39-03","UFRRJ","RBR","35600","S","Plantae",NA,NA,"Myrtaceae","Neomitranthes","obscura","Neomitranthes obscura","(DC.) N.Silveira","T.A. Amorim","E.L. Jacques","1712","2008","07","25",NA,"Brasil","Espírito Santo",NA,NA,"RBR00035600","RBR00035600","Praia das Neves","-41.0466995239258","-21.0988998413086","Presidente Kennedy",NA,NA,NA,"24088","auto","2012",NA,NA,NA,"10",NA,NA,"17",NA,NA,NA
"128","2020-06-29 09:31:39-03","UFRRJ","RBR","12596","S","Plantae",NA,NA,"Myrtaceae","Neomitranthes","obscura","Neomitranthes obscura","(DC.) N.Silveira",NA,"M.C. Souza","19","1998","05","03",NA,"Brasil","Rio de Janeiro",NA,NA,"RBR00012596",NA,"Restinga da Marambaia, Campo de provas do exercito- linha 4 , floresta sobre duna.","-43.2075004577637","-22.9027996063232","Rio de Janeiro",NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"129","2020-06-29 09:31:39-03","UFRRJ","RBR","44676","S","Plantae",NA,NA,"Myrtaceae","Neomitranthes","obscura","Neomitranthes obscura","(DC.) N.Silveira",NA,"M.C. Souza","317","2004","07","27",NA,"Brasil","Rio de Janeiro",NA,NA,"RBR00044676","RBR00044676","Restinga da Marambaia. Campo de provas do Exército, próximo a linha 2.","-43.2075004577637","-22.9027996063232","Rio de Janeiro",NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"130","2020-06-29 09:31:39-03","UFRRJ","RBR","12589","S","Plantae",NA,NA,"Myrtaceae","Neomitranthes","obscura","Neomitranthes obscura","(DC.) N.Silveira",NA,"M.C. Souza","50","1999","01","09",NA,"Brasil","Rio de Janeiro",NA,NA,"RBR00012589","RBR00012589","Restinga da Marambaia, Duna da linha 4.","-43.2075004577637","-22.9027996063232","Rio de Janeiro",NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"131","2020-06-29 09:31:39-03","UFRRJ","RBR","12592","S","Plantae",NA,NA,"Myrtaceae","Neomitranthes","obscura","Neomitranthes obscura","(DC.) N.Silveira",NA,"M.C. Souza","159","2000","12","29",NA,"Brasil","Rio de Janeiro",NA,NA,"RBR00012592","RBR00012592","Restinga da Marambaia, Duna da linha 4.","-43.2075004577637","-22.9027996063232","Rio de Janeiro",NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"132","2020-06-29 09:31:39-03","UFRRJ","RBR","12591","S","Plantae",NA,NA,"Myrtaceae","Neomitranthes","obscura","Neomitranthes obscura","(DC.) N.Silveira",NA,"M.C. Souza","132","1999","09","09",NA,"Brasil","Rio de Janeiro",NA,NA,"RBR00012591","RBR00012591","Restinga da Marambaia, Duna da linha 4.","-43.2075004577637","-22.9027996063232","Rio de Janeiro",NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"133","2020-06-29 09:31:39-03","UFRRJ","RBR","12587","S","Plantae",NA,NA,"Myrtaceae","Neomitranthes","obscura","Neomitranthes obscura","(DC.) N.Silveira",NA,"L.F.T. Menezes","569","1999","10","20",NA,"Brasil","Rio de Janeiro",NA,NA,"RBR00012587","RBR00012587 RBR00012587_1","Restinga da Marambaia, Duna da linha 4, campo de provas da marambaia.","-43.2075004577637","-22.9027996063232","Rio de Janeiro",NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"134","2020-06-29 09:31:39-03","UFRRJ","RBR","7259","S","Plantae",NA,NA,"Myrtaceae","Neomitranthes","obscura","Neomitranthes obscura","(DC.) N.Silveira",NA,"L.F.T. Menezes","1153","2004","06","11",NA,"Brasil","Rio de Janeiro",NA,NA,"RBR00007259","RBR00007259 RBR00007259_1","'Restinga da Marambaia, Próximo ao Bravo 6.'","-44.040599822998","-22.9596996307373","Mangaratiba",NA,NA,NA,"17272","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"135","2020-06-29 09:31:39-03","UFRRJ","RBR","44306","S","Plantae",NA,NA,"Myrtaceae","Neomitranthes","obscura","Neomitranthes obscura","(DC.) N.Silveira","J.M.A. Braga","M.G. Bovini; J.M.A. Braga, L.C. Giordano","357","1994","04","23",NA,"Brasil","Rio de Janeiro",NA,NA,"RBR00044306","RBR00044306","Restinga de Carapebus, Fazenda São Lázaro.","-41.6610984802246","-22.1872005462646","Carapebus",NA,NA,NA,"13257","auto","1998",NA,NA,NA,"07",NA,NA,NA,NA,NA,NA
"136","2020-12-21 16:37:35-03","MBM","MBM","425283","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Neomitranthes","obscura","Neomitranthes obscura","(DC.) Silveira","Souza, M.","Scarponi, T.M.; Nascimento, L.S.; Ammon, R.A.; Hottz, D.; Nascimento, L.S.; Ammon, R.A.; Hottz, D.","108","2016","06","22","Southern America","Brazil","Rio de Janeiro",NA,"Árvore com 5 m de altura. Base reta. Casca interna vermelho claro e externa bege amarelado, fina, áspera. Tipo do desprendimento da casca: Escamoso, sem odor ao ser corta. Flor marrom e vermelho.; Conglomerado situado em área de Flor","MBM425283",NA,"Conglomerado 14-1-EX 1","-42.39","-22.41","Nova Friburgo","750","750",NA,NA,NA,"2017","-42.39","-22.41",NA,"07",NA,NA,"22",NA,NA,NA
"137","2020-12-21 16:37:35-03","MBM","MBM","87495","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Neomitranthes","obscura","Neomitranthes obscura","(DC.) Silveira","Sobral, M.","Landrum, L.R.","4168","1982","01","21","Southern America","Brazil","Rio de Janeiro",NA,NA,"MBM087495","MBM087495","Maricá","-43.2075004577637","-22.9027996063232","Rio de Janeiro",NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"138","2020-12-21 16:37:35-03","MBM","MBM","27592","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Neomitranthes","obscura","Neomitranthes obscura","(DC.) Silveira","Sobral, M.","Hatschbach, G.","31799","1973","04","01","Southern America","Brazil","Paraná",NA,NA,"MBM027592","MBM027592","Rio Quiriri","-48.5746994018555","-25.8827991485596","Guaratuba",NA,NA,NA,"41937","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"139","2020-12-21 16:37:35-03","MBM","MBM","29514","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Neomitranthes","obscura","Neomitranthes obscura","(DC.) Silveira","Barroso, G.M.","Duarte, A.P.; et al.; et al.","4819","1959","06","09","Southern America","Brazil","Rio de Janeiro",NA,NA,"MBM029514","MBM029514","Jacarepaguá","-43.2075004577637","-22.9027996063232","Rio de Janeiro",NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"140","2015-10-05 04:00:58-03","MNHN","RECOLNAT_MNHN_P","P00723194","PreservedSpecimen",NA,NA,NA,"Myrtaceae","Calyptranthes","obscura","Calyptranthes obscura fluminensis","O. Berg",NA,"Riedel, L.",NA,"1832","10",NA,NA,"Brésil",NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00723194' target='other'> <mi>dwc_moreinfo</mi></a>","P00723194","P00723194_01","Rio de Janeiro",NA,NA,NA,NA,NA,"isotype",NA,NA,NA,NA,NA,"fluminensis",NA,NA,NA,NA,"1018",NA,NA
"141","2015-10-05 04:00:58-03","MNHN","RECOLNAT_MNHN_P","P00723194","PreservedSpecimen",NA,NA,NA,"Myrtaceae","Calyptranthes","obscura","Calyptranthes obscura fluminensis","O. Berg",NA,"Riedel, L.",NA,"1832","10",NA,NA,"Brésil",NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00723194' target='other'> <mi>dwc_moreinfo</mi></a>","P00723194","P00723194_01","Rio de Janeiro",NA,NA,NA,NA,NA,"isotype",NA,NA,NA,NA,NA,"fluminensis",NA,NA,NA,NA,"1018",NA,NA
"142","2013-05-14 13:16:17-03","MNHN","RECOLNAT_MNHN_P","P00161335","PreservedSpecimen",NA,NA,NA,"Myrtaceae","Myrciaria","perforata","Myrciaria perforata","O.Berg",NA,"Gaudichaud, C.",NA,NA,NA,NA,NA,"Brésil",NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00161335' target='other'> <mi>dwc_moreinfo</mi></a>","P00161335","P00161335_01","Province de San-Paolo",NA,NA,NA,NA,NA,"isotype",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"761",NA,NA
"143","2015-12-14 12:16:50-02","MNHN","RECOLNAT_MNHN_P","P05232030","PreservedSpecimen",NA,NA,NA,"Myrtaceae","Neomitranthes","obscura","Neomitranthes obscura","(DC.) N.Silveira","Lourenço","Sucre, D.",NA,"1972","3","23",NA,"Brasil","Rio de Janeiro","hb",". . <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05232030' target='other'> <mi>dwc_moreinfo</mi></a>","P05232030","P05232030_01","Estado da Guanabara, lado leste da Pedra de Itauna, Jacarepaguá. Rio de Janeiro, Sudeste, Brasil, América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8735",NA,NA
"144","2015-09-04 20:32:32-03","MNHN","RECOLNAT_MNHN_P","P05232151","PreservedSpecimen",NA,NA,NA,"Myrtaceae","Neomitranthes","obscura","Neomitranthes obscura","(DC.) N.Silveira","Lourenço","Endlicher",NA,NA,NA,NA,NA,"Brasil",NA,"hb",". s.d. <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05232151' target='other'> <mi>dwc_moreinfo</mi></a>","P05232151","P05232151_01",". Brasil, América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"145","2015-09-04 20:33:16-03","MNHN","RECOLNAT_MNHN_P","P05232238","PreservedSpecimen",NA,NA,NA,"Myrtaceae","Neomitranthes","obscura","Neomitranthes obscura","(DC.) N.Silveira","Lourenço","Vauthier",NA,"1836","1","1",NA,"Brasil","Rio de Janeiro","hb",". . <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05232238' target='other'> <mi>dwc_moreinfo</mi></a>","P05232238","P05232238_01","Brésil. Rio de Janeiro. Rio de Janeiro, Sudeste, Brasil, América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"186",NA,NA
"146","2018-01-04 12:10:11-02","MNHN","RECOLNAT_MNHN_P","P00723193","PreservedSpecimen",NA,NA,NA,"Myrtaceae","Neomitranthes","obscura","Neomitranthes obscura","(DC.) N.Silveira","Lourenço","Riedel, L.",NA,"1832","10",NA,NA,"Brésil",NA,"hb","Donné par Mme Simard, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00723193' target='other'> <mi>dwc_moreinfo</mi></a>","P00723193","P00723193_01","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1018",NA,NA
