"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","class","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","individualCount","typeStatus","fieldNumber","sex"
"101","2020-09-12 05:00:02-03","US","US","2441039","PreservedSpecimen","Plantae",NA,"Caryophyllales","Amaranthaceae","Alternanthera","micrantha","Alternanthera micrantha","R.E. Fr.",NA,"G. Hatschbach","11162","1964","4","14","South America","Brazil","Paraná","Prudentópolis","Rio dos Patos","-50.9777984619141","-25.2131004333496",NA,NA,NA,NA,"US01333439","US01333439_01","Dicotyledonae","61049","auto",NA,NA,NA,NA,NA,"1",NA,NA,NA
"102","2020-09-12 05:00:02-03","US","US","2591498A","PreservedSpecimen","Plantae",NA,"Caryophyllales","Amaranthaceae","Alternanthera","micrantha","Alternanthera micrantha","R.E. Fr.",NA,"R. Reitz & R. M. Klein","16845","1964","1","2","South America","Brazil","Santa Catarina","Itapiranga",NA,"-53.7122001647949","-27.1693992614746","200",NA,NA,NA,"US01333445","US01333445_01","Dicotyledonae","18767","auto",NA,NA,NA,NA,NA,"1",NA,NA,NA
"103","2020-09-12 05:00:02-03","US","US","2251747","PreservedSpecimen","Plantae",NA,"Caryophyllales","Amaranthaceae","Alternanthera","micrantha","Alternanthera micrantha","R.E. Fr.",NA,"L. Smith & R. M. Klein","11047","1957","2","8","South America","Brazil","Santa Catarina","Curitibanos","6km southeast of Leboj Regis","-50.584400177002","-27.2828006744385","700","900",NA,NA,"US01333440","US01333440_01","Dicotyledonae","25987","auto",NA,NA,NA,NA,NA,"1",NA,NA,NA
"104","2020-09-12 05:00:02-03","US","US","2536566","PreservedSpecimen","Plantae",NA,"Caryophyllales","Amaranthaceae","Alternanthera","micrantha","Alternanthera micrantha","R.E. Fr.",NA,"G. Hatschbach","18355","1968","1","19","South America","Brazil","Paraná","Guarapuava","Rio Campo Real","-51.4580993652344","-25.395299911499",NA,NA,NA,NA,"US01333441","US01333441_01","Dicotyledonae","53832","auto",NA,NA,NA,NA,NA,"1",NA,NA,NA
"105","2020-09-12 05:00:02-03","US","US","1481619","PreservedSpecimen","Plantae",NA,"Caryophyllales","Amaranthaceae","Alternanthera","micrantha","Alternanthera micrantha","R.E. Fr.",NA,"P. K. Dusén","17728","1916","2","23","South America","Brazil","Santa Catarina",NA,"Rio Uruguay.",NA,NA,NA,NA,NA,NA,"US00102763","US00102763_01","Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1","Isotype",NA,NA
"106","2020-09-12 05:00:02-03","US","US","2536568","PreservedSpecimen","Plantae",NA,"Caryophyllales","Amaranthaceae","Alternanthera","micrantha","Alternanthera micrantha","R.E. Fr.",NA,"G. Hatschbach","15483","1966","12","15","South America","Brazil","Paraná","Palmas",NA,"-51.9906005859375","-26.4841995239258",NA,NA,NA,NA,"US01333447","US01333447_01","Dicotyledonae","46666","auto",NA,NA,NA,NA,NA,"1",NA,NA,NA
"107","2020-09-12 05:00:02-03","US","US","2568550","PreservedSpecimen","Plantae",NA,"Caryophyllales","Amaranthaceae","Alternanthera","micrantha","Alternanthera micrantha","R.E. Fr.",NA,"R. Reitz & R. M. Klein","14745","1963","4","12","South America","Brazil","Santa Catarina","Anita Garibaldi","Passo do Rio Canoas","-51.1300010681152","-27.6891994476318","500",NA,NA,NA,"US01333444","US01333444_01","Dicotyledonae","23768","auto",NA,NA,NA,NA,NA,"1",NA,NA,NA
"108","2019-11-13 11:14:09-03","USP","SPF","182439","PreservedSpecimen","Plantae",NA,NA,"Amaranthaceae","Alternanthera","micrantha","Alternanthera micrantha","R.E.Fr.","Senna, LR","Coelho, RLG","199","2007","04","08",NA,"Brasil","Santa Catarina","Urupema",NA,"-49.8745","-27.9185","1426","1426",NA,NA,"SPF00182439",NA,NA,NA,NA,"2015","07",NA,"-49.8745","-27.9185",NA,NA,NA,NA
"109","2019-11-13 11:14:09-03","USP","SPF","186705","PreservedSpecimen","Plantae",NA,NA,"Amaranthaceae","Alternanthera","micrantha","Alternanthera micrantha","R.E.Fr.","Senna, LR","Dreveck, S","263","2008","02","23",NA,"Brasil","Santa Catarina","Curitibanos","Lat. 541657 S Long. 7003421 O","-50.584400177002","-27.2828006744385","985","985",NA,NA,"SPF00186705",NA,NA,"25987","auto","2015","07",NA,NA,NA,NA,NA,NA,NA
"110","2019-11-13 11:14:09-03","USP","SPF","132442","PreservedSpecimen","Plantae",NA,NA,"Amaranthaceae","Alternanthera","micrantha","Alternanthera micrantha","R.E.Fr.","Senna, LR","Ribas, OS","1119","1996","02","09",NA,"Brasil","Santa Catarina","Urubici",NA,"-49.5917015075684","-28.0149993896484",NA,NA,NA,NA,"SPF00132442",NA,NA,"30102","auto","2015","07",NA,NA,NA,NA,NA,NA,NA
"111","2019-10-07 09:18:26-03","UEFS","HUEFS","146168","PreservedSpecimen","Plantae","Angiospermae","Caryophyllales","Amaranthaceae","Alternanthera","micrantha","Alternanthera micrantha","R.E.Fr.","L.R.Senna","Pereira, E.","127","1983","10","01",NA,"Brasil","Mato Grosso","Corumbá","Margem do rio Paraguai.",NA,NA,NA,NA,NA,NA,"HUEFS0146168","HUEFS0146168","Caryophyllanae",NA,NA,"2015","07",NA,NA,NA,NA,NA,NA,NA
"112","2019-10-07 09:18:26-03","UEFS","HUEFS","152494","PreservedSpecimen","Plantae","Angiospermae","Caryophyllales","Amaranthaceae","Alternanthera","micrantha","Alternanthera micrantha","R.E.Fr.",NA,"Pedersen, T.M.","15755","1991","03","23",NA,"Brasil","Rio Grande do Sul","Santa Rosa","Cerca de Santa Rosa","-54.4813995361328","-27.8708000183105",NA,NA,NA,NA,"HUEFS0152494","HUEFS0152494","Caryophyllanae","19818","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"113","2019-10-07 09:18:26-03","UEFS","HUEFS","152495","PreservedSpecimen","Plantae","Angiospermae","Caryophyllales","Amaranthaceae","Alternanthera","micrantha","Alternanthera micrantha","R.E.Fr.",NA,"Pedersen, T.M.","15727","1991","03","17",NA,"Brasil","Rio Grande do Sul","Santa Maria","On roas from Santa María to Cruz Alta, Alto da Serra.","-53.8069000244141","-29.6842002868652",NA,NA,NA,NA,"HUEFS0152495","HUEFS0152495","Caryophyllanae","37819","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"114","2019-11-12 17:14:44-03","URICER","HPBR","5550","S","Plantae",NA,NA,"Amaranthaceae","Alternanthera","micrantha","Alternanthera micrantha","R.E.Fr","MARCHIORETTO, M.S.","BALESTRIN, E.",NA,"1991","04","20",NA,"Brasil","RS","Barão de Cotegipe",NA,"-52.3796997070312","-27.6208000183105",NA,NA,NA,NA,"HPBR005550",NA,NA,"19366","auto","2017","12","01",NA,NA,"2",NA,NA,NA
"115","2019-11-12 17:14:44-03","URICER","HPBR","3062","S","Plantae",NA,NA,"Amaranthaceae","Alternanthera","micrantha","Alternanthera micrantha","R.E.Fr","MARCHIORETTO, M.S.","SALVI, S.",NA,"1988","05","11",NA,"Brasil","RS","Bom Jesus",NA,"-50.4166984558105","-28.6678009033203",NA,NA,NA,"Muito numerosa, agrupada em beira de mato","HPBR003062",NA,NA,"55856","auto","2017","12","01",NA,NA,"1",NA,NA,NA
"116","2019-11-12 17:14:44-03","URICER","HPBR","1015","S","Plantae",NA,NA,"Amaranthaceae","Alternanthera","micrantha","Alternanthera micrantha","R.E.Fr","MARCHIORETTO, M.S.","BUTZKE, A.",NA,"1986","03","14",NA,"Brasil","RS","Erechim",NA,"-52.2738990783691","-27.6341991424561",NA,NA,NA,"60cm de altura","HPBR001015",NA,NA,"46790","auto","2017","12","01",NA,NA,"1",NA,NA,NA
"117","2019-11-12 17:14:44-03","URICER","HPBR","5761","S","Plantae",NA,NA,"Amaranthaceae","Alternanthera","micrantha","Alternanthera micrantha","R. E. Fr.","MARCHIORETTO, M.S.","CARMO, M. C.; RIGO, S. M.",NA,"1991","05","02",NA,"Brasil","RS","Erechim","FAPES","-52.2738990783691","-27.6341991424561",NA,NA,NA,NA,"HPBR005761",NA,NA,"46790","auto","2017","12","01",NA,NA,"3",NA,NA,NA
"118","2019-11-12 17:14:44-03","URICER","HPBR","7020","S","Plantae",NA,NA,"Amaranthaceae","Alternanthera","micrantha","Alternanthera micrantha","R. E. Fr.","MARCHIORETTO, M.S.","BUTZKE, A.",NA,"1993","05","17",NA,"Brasil","RS","Erechim","URI","-52.2738990783691","-27.6341991424561",NA,NA,NA,NA,"HPBR007020",NA,NA,"46790","auto","2017","12","01",NA,NA,"1",NA,NA,NA
"119","2019-11-12 17:14:44-03","URICER","HPBR","5547","S","Plantae",NA,NA,"Amaranthaceae","Alternanthera","micrantha","Alternanthera micrantha","R.E.Fr","MARCHIORETTO, M.S.","FIABANE, N.",NA,"1991","04","02",NA,"Brasil","RS","Três Arroios",NA,"-52.1488990783691","-27.4981002807617",NA,NA,NA,NA,"HPBR005547",NA,NA,"12633","auto","2017","12","01",NA,NA,"1",NA,NA,NA
"120","2020-11-12 16:58:39-03","UEL","FUEL","40320","PreservedSpecimen","Plantae","Tracheophyta","Caryophyllales","Amaranthaceae","Alternanthera","micrantha","Alternanthera micrantha","Fries","Jarenkow, JA","Jarenkow, JA; Soares, L","3845","1998","04","24",NA,"Brasil","Rio Grande do Sul","Capão do Leão","Horto Bot. Ir. Teodoro Luis","-52.4838981628418","-31.7632999420166",NA,NA,NA,NA,"FUEL019195",NA,NA,"28605","auto","1999","02",NA,NA,NA,NA,NA,NA,NA
"121","2020-08-20 20:38:21-03","UFSC","FLOR","27016","PreservedSpecimen","Plantae",NA,"Caryophyllales","Amaranthaceae","Alternanthera","micrantha","Alternanthera micrantha","R.E.Fr.","Jarenkow, J.A.","Jarenkow, J.A.; Waechter, J.L.","1305","1989","05","28",NA,"Brasil","Rio Grande do Sul","Camaquã","Pacheca, margem do rio Camaquã.","-51.812198638916","-30.8511009216309",NA,NA,NA,"erva terrícola, flor branco-rosada","FLOR0027016","FLOR0027016",NA,"49429","auto","1995",NA,NA,NA,NA,NA,NA,NA,NA
"122","2020-08-20 14:55:29-03","UFSC","FLOR","17686","PreservedSpecimen","Plantae",NA,"Caryophyllales","Amaranthaceae","Alternanthera","micrantha","Alternanthera micrantha","R.E.Fr.","Jarenkow, J.A.","Jarenkow, J.A.; Soares, L.","3845","1998","04","24",NA,"Brasil","Rio Grande do Sul","Capão do Leão","Horto Botânico Irmão Teodoro Luis.","-52.4838981628418","-31.7632999420166",NA,NA,NA,"erva terrícola, flor variável de esbranquiçado a róseo, Fruto Imaturo,","FLOR0017686","FLOR0017686",NA,"28605","auto","1999","02",NA,NA,NA,NA,NA,NA,NA
"123","2020-08-20 20:38:21-03","UFSC","FLOR","30116","PreservedSpecimen","Plantae",NA,"Caryophyllales","Amaranthaceae","Alternanthera","micrantha","Alternanthera micrantha","R.E.Fr.","Pedersen, T.M.","Ribas, O.S.; Cordeiro, J. & Poliquesi, C.B.","1119","1996","02","09",NA,"Brasil","Santa Catarina","Urubici","Rod. SC-430, 20 km N de Urubici.","-49.5917015075684","-28.0149993896484",NA,NA,NA,"erva, flor creme, 0,15m altura","FLOR0030116","FLOR0030116",NA,"30102","auto","1997",NA,NA,NA,NA,NA,NA,NA,NA
"124","2021-02-08 12:31:32-03","UFRGS","ICN","007101","S","Plantae","Dicotyledon",NA,"Amaranthaceae","Alternanthera","micrantha","Alternanthera micrantha","R.E. Fr.","Vasconcellos, J","Irgang, BE; Ceroni, Z; Baptista, LRM; Oliveira, P","s.n.","1969","07","20","América do Sul","Brasil","RS","Derrubadas","Parque Estadual do Turvo","-53.8608016967773","-27.2646999359131",NA,NA,NA,"Espécie ameaçada de extinção (Vulnerável).; interior de mato.",NA,NA,NA,"18158","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"125","2021-02-08 12:31:32-03","UFRGS","ICN","047105","S","Plantae","Dicotyledon",NA,"Amaranthaceae","Alternanthera","micrantha","Alternanthera micrantha","R.E. Fr.","Vasconcellos, J","Gaelzer, M","274","1980","01","09","América do Sul","Brasil","RS","Chiapetta","Granja Progresso","-53.9413986206055","-27.9228000640869",NA,NA,NA,"Espécie ameaçada de extinção (Vulnerável).; orla do mato, entre Orthopappus.",NA,NA,NA,"21475","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"126","2021-02-08 12:31:32-03","UFRGS","ICN","008921","S","Plantae","Dicotyledon",NA,"Amaranthaceae","Alternanthera","micrantha","Alternanthera micrantha","R.E. Fr.",NA,"Lindeman, JC; Irgang, BE; Valls, JFM","s.n.","1971","10","31","América do Sul","Brasil","RS","Derrubadas","Parque Estadual do Turvo","-53.8608016967773","-27.2646999359131",NA,NA,NA,"Espécie ameaçada de extinção (Vulnerável).; flor branca; capoeira jovem",NA,NA,NA,"18158","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"127","2021-02-08 12:31:32-03","UFRGS","ICN","140415","S","Plantae","Dicotyledon",NA,"Amaranthaceae","Alternanthera","micrantha","Alternanthera micrantha","R.E. Fr.","Inácio, CD","Inácio, CD","70","2005","06","30","América do Sul","Brasil","RS","Derrubadas","Parque Estadual do Turvo","-53.8608016967773","-27.2646999359131","440","440",NA,"Espécie ameaçada de extinção (Vulnerável).; Erva; Interior de floresta, solo argiloso.",NA,NA,NA,"18158","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"128","2021-02-08 12:31:32-03","UFRGS","ICN","142967","S","Plantae","Dicotyledon",NA,"Amaranthaceae","Alternanthera","micrantha","Alternanthera micrantha","R.E. Fr.","Marchioretto, MS","Inácio, CD","63","2005","03","11","América do Sul","Brasil","RS","Derrubadas","Parque Estadual do Turvo","-53.8608016967773","-27.2646999359131","440","440",NA,"Espécie ameaçada de extinção (Vulnerável).; Erva; Interior de floresta, solo argiloso.",NA,NA,NA,"18158","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"129","2021-02-08 12:31:32-03","UFRGS","ICN","064755","S","Plantae","Dicotyledon",NA,"Amaranthaceae","Alternanthera","micrantha","Alternanthera micrantha","R.E. Fr.","Vasconcellos, J","Arzivenco, L","54","1978","05","15","América do Sul","Brasil","RS","Esmeralda",NA,"-51.190299987793","-28.0536003112793",NA,NA,NA,"Espécie ameaçada de extinção (Vulnerável).",NA,NA,NA,"38649","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"130","2021-02-08 12:31:32-03","UFRGS","ICN","060029","S","Plantae","Dicotyledon",NA,"Amaranthaceae","Alternanthera","micrantha","Alternanthera micrantha","R.E. Fr.","Cestaro, LA","Cestaro, LA","s.n.","1982","03","29","América do Sul","Brasil","RS","Esmeralda","Estação Ecológica Aracurí","-51.190299987793","-28.0536003112793","920","920",NA,"Espécie ameaçada de extinção (Vulnerável).; estrato herbáceo de mata de araucaria.",NA,NA,NA,"38649","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"131","2021-02-08 12:31:33-03","UFRGS","ICN","159856","S","Plantae","Dicotyledon",NA,"Amaranthaceae","Alternanthera","micrantha","Alternanthera micrantha","R.E. Fr.","Grings, M","Grings, M","468","2006","09","27","América do Sul","Brasil","RS","Herval","Projeto de Assentamento Santa Alice","-53.3955993652344","-32.0236015319824",NA,NA,NA,"erva rasteira, fértil; na floresta de galeria do arroio Basílio",NA,NA,NA,"51680","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"132","2021-02-08 12:31:32-03","UFRGS","ICN","042920","S","Plantae","Dicotyledon",NA,"Amaranthaceae","Alternanthera","micrantha","Alternanthera micrantha","R.E. Fr.","Vasconcellos, J","Arzivenco, L","s.n.","1974","12","10","América do Sul","Brasil","RS","Ijuí","Posto Agropecuário","-53.9146995544434","-28.3878002166748",NA,NA,NA,"Espécie ameaçada de extinção (Vulnerável).; no parque; sombreado por árvores.",NA,NA,NA,"36807","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"133","2021-02-08 12:31:33-03","UFRGS","ICN","159882","S","Plantae","Dicotyledon",NA,"Amaranthaceae","Alternanthera","micrantha","Alternanthera micrantha","R.E. Fr.","Grings, M","Grings, M","493","2008","04","03","América do Sul","Brasil","RS","Júlio de Castilhos","Projeto de Assentamento Alvorada","-53.6817016601562","-29.226900100708",NA,NA,NA,"erva rasteira; em interior de floresta de galeria do arroio que corre paralelo e próximo à BR 158",NA,NA,NA,"41205","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"134","2021-02-08 12:31:32-03","UFRGS","ICN","043416","S","Plantae","Dicotyledon",NA,"Amaranthaceae","Alternanthera","micrantha","Alternanthera micrantha","R.E. Fr.","Vasconcellos, J","Vasconcellos, J","s.n.","1978","12","28","América do Sul","Brasil","RS","Panambi",NA,"-53.5017013549805","-28.2924995422363",NA,NA,NA,"Espécie ameaçada de extinção (Vulnerável).; no interior de mato.",NA,NA,NA,"22393","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"135","2021-02-08 12:31:32-03","UFRGS","ICN","009807","S","Plantae","Dicotyledon",NA,"Amaranthaceae","Alternanthera","micrantha","Alternanthera micrantha","R.E. Fr.",NA,"Irgang, BE","s.n.","1972","04","01","América do Sul","Brasil","RS","Panambi","Granja L.I. Düth","-53.5017013549805","-28.2924995422363",NA,NA,NA,"Espécie ameaçada de extinção (Vulnerável).; interior de mato.",NA,NA,NA,"22393","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"136","2021-02-08 12:31:32-03","UFRGS","ICN","088851","S","Plantae","Dicotyledon",NA,"Amaranthaceae","Alternanthera","micrantha","Alternanthera micrantha","R.E. Fr.",NA,"Sobral, M","3872","1985","05",NA,"América do Sul","Brasil","RS","Santa Maria","Lar Metodista","-53.8069000244141","-29.6842002868652",NA,NA,NA,NA,NA,NA,NA,"37819","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"137","2021-03-22 16:22:54-03","FEPAGRO","BLA","13249","PreservedSpecimen","Plantae","Spermatophyta",NA,"Amaranthaceae","Alternanthera","micrantha","Alternanthera micrantha","R.E.Fr.","M. S. Marchioretto","A. Pott","T 362","1969","02","04",NA,"Brasil","Rio Grande do Sul","Tupanciretã",NA,"-53.8358001708984","-29.0806007385254",NA,NA,NA,"(d) = Planalto Médio.","BLA013249",NA,NA,"59498","auto","2011","12","01",NA,NA,NA,NA,NA,NA
"138","2019-10-04 16:06:02-03","MCN-FZBRS","HAS","50845","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Amaranthaceae","Alternanthera","micrantha","Alternanthera micrantha","R. E. Fr.","Marchioretto, M.S.","Irgang, B.","s.n.","1981","07",NA,NA,"Brasil","Rio Grande do Sul","Tenente Portela (Derrubadas - RS)","Parque Estadual do Turvo. Estrada para Salto de Yucumã.",NA,NA,NA,NA,NA,NA,"HAS0050845",NA,NA,NA,NA,"2018","03",NA,NA,NA,NA,NA,NA,NA
"139","2020-08-26 10:47:32-03","MCN-FZBRS","HAS","50838","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Amaranthaceae","Alternanthera","micrantha","Alternanthera micrantha","R. E. Fr.","Marchioretto, M.S.","Lindeman, J.C.","s.n.","1971","10",NA,NA,"Brasil","Rio Grande do Sul","Derrubadas","Parque do Turvo.","-53.8608016967773","-27.2646999359131",NA,NA,NA,"Flor branca, capoeira jovem.","HAS0050838",NA,NA,"18158","auto","2018","03",NA,NA,NA,NA,NA,NA,NA
"140","2020-08-26 10:47:32-03","MCN-FZBRS","HAS","51575","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Amaranthaceae","Alternanthera","micrantha","Alternanthera micrantha","R. E. Fr.","Marchioretto, M.S.","Bassan, M.H.","393","1986","07",NA,NA,"Brasil","Rio Grande do Sul","Derrubadas","Parque Estadual do Turvo","-53.8608016967773","-27.2646999359131",NA,NA,NA,"Na orla da mata, inflorescência esbranquiçada","HAS0051575",NA,NA,"18158","auto","2018","03",NA,NA,NA,NA,NA,NA,NA
"141","2020-08-26 10:47:32-03","MCN-FZBRS","HAS","50844","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Amaranthaceae","Alternanthera","micrantha","Alternanthera micrantha","R. E. Fr.","Marchioretto, M.S.","Bassan, M.","406","1986","07",NA,NA,"Brasil","Rio Grande do Sul","Derrubadas","Parque Estadual do Turvo, nas margens do Rio Mairosa","-53.8608016967773","-27.2646999359131",NA,NA,NA,"Inflorescências esverdeadas","HAS0050844",NA,NA,"18158","auto","2018","03",NA,NA,NA,NA,NA,NA,NA
"142","2020-08-26 10:47:32-03","MCN-FZBRS","HAS","85865","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Amaranthaceae","Alternanthera","micrantha","Alternanthera micrantha","R. E. Fr.","Marchioretto, M.S.","Bassan, M.H.","406","1986","07",NA,NA,"Brasil","Rio Grande do Sul","Derrubadas","Parque Estadual Florestal do Turvo, próximo ao Salto Yucumã","-53.8608016967773","-27.2646999359131",NA,NA,NA,"Inflorescências esbranquiçadas.","HAS0085865",NA,NA,"18158","auto","2018","03",NA,NA,NA,NA,NA,NA,NA
"143","2020-08-26 10:47:32-03","MCN-FZBRS","HAS","50837","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Amaranthaceae","Alternanthera","micrantha","Alternanthera micrantha","R. E. Fr.","Marchioretto, M.S.","Mattos, J.","22860","1982","01",NA,NA,"Brasil","Rio Grande do Sul","Derrubadas","Parque Florestal do Turvo, estrada para Porto Garcia.","-53.8608016967773","-27.2646999359131",NA,NA,NA,"Num barranco, inflorescência esbranquiçada","HAS0050837",NA,NA,"18158","auto","2018","03",NA,NA,NA,NA,NA,NA,NA
"144","2019-10-04 16:06:02-03","MCN-FZBRS","HAS","28446","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Amaranthaceae","Alternanthera","micrantha","Alternanthera micrantha","R. E. Fr.","Marchioretto, M.S.","Cestaro, L.A.","17","1982","11",NA,NA,"Brasil","Rio Grande do Sul","Esmeralda","Estação Ecológica de Aracuri,","-51.190299987793","-28.0536003112793",NA,NA,NA,"Mata de araucária","HAS0028446",NA,NA,"38649","auto","2018","03",NA,NA,NA,NA,NA,NA,NA
"145","2020-08-26 10:47:32-03","MCN-FZBRS","HAS","50861","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Amaranthaceae","Alternanthera","micrantha","Alternanthera micrantha","R. E. Fr.","Marchioretto, M.S.","Bassan, M.","1114","1987","05",NA,NA,"Brasil","Rio Grande do Sul","Ijuí","Arroio Bonito","-53.9146995544434","-28.3878002166748",NA,NA,NA,"Na mata ciliar. Flores brancas","HAS0050861",NA,NA,"36807","auto","2018","03",NA,NA,NA,NA,NA,NA,NA
"146","2020-08-26 10:47:32-03","MCN-FZBRS","HAS","50831","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Amaranthaceae","Alternanthera","micrantha","Alternanthera micrantha","R. E. Fr.","Marchioretto, M.S.","Bassan, M.","827",NA,NA,NA,NA,"Brasil","Rio Grande do Sul","Ijuí","na propriedade da Sra. Mônica","-53.9146995544434","-28.3878002166748",NA,NA,NA,"na mata ciliar. Flores brancas","HAS0050831",NA,NA,"36807","auto","2018","03",NA,NA,NA,NA,NA,NA,NA
"147","2019-10-04 16:06:02-03","MCN-FZBRS","HAS","91011","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Amaranthaceae","Alternanthera","micrantha","Alternanthera micrantha","R. E. Fr.","Marchioretto, M.S.","Senna, R.M.","1512","2015","04",NA,NA,"Brasil","Rio Grande do Sul","Muitos Capões","Fazenda da família Duarte","-51.1817016601562","-28.3141994476318",NA,NA,NA,"erva gregária, em solo inundável, infl. Branca","HAS0091011",NA,NA,"41750","auto","2018","03",NA,NA,NA,NA,NA,NA,NA
"148","2020-08-26 10:47:32-03","MCN-FZBRS","HAS","50808","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Amaranthaceae","Alternanthera","micrantha","Alternanthera micrantha","R. E. Fr.","Marchioretto, M.S.","Frosi, R.","329","1985","02",NA,NA,"Brasil","Rio Grande do Sul","Nonoai","Parque Florestal Estadual","-52.7714004516602","-27.3617000579834",NA,NA,NA,NA,"HAS0050808",NA,NA,"35080","auto","2018","03",NA,NA,NA,NA,NA,NA,NA
"149","2019-10-04 16:06:02-03","MCN-FZBRS","HAS","50814","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Amaranthaceae","Alternanthera","micrantha","Alternanthera micrantha","R. E. Fr.","Marchioretto, M.S.","Albuquerque, E.","s.n.","1983","05",NA,NA,"Brasil","Rio Grande do Sul","Nonoai","Parque Florestal Estadual de Nonoai","-52.7714004516602","-27.3617000579834",NA,NA,NA,"Numa trilha na mata secundária úmida.","HAS0050814",NA,NA,"35080","auto","2018","03",NA,NA,NA,NA,NA,NA,NA
"150","2019-10-04 16:06:02-03","MCN-FZBRS","HAS","50850","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Amaranthaceae","Alternanthera","micrantha","Alternanthera micrantha","R. E. Fr.","Marchioretto, M.S.","Silveira, N.","1153","1984","05",NA,NA,"Brasil","Rio Grande do Sul","Palmeira das Missões","Escola Agrícola","-53.3135986328125","-27.8994007110596",NA,NA,NA,"No mato aberto, flores esbranquiçadas","HAS0050850",NA,NA,"33527","auto","2018","03",NA,NA,NA,NA,NA,NA,NA
"151","2019-11-21 09:57:55-03","IBt","SP","198495","S","Plantae",NA,NA,"Amaranthaceae","Alternanthera","micrantha","Alternanthera micrantha","R.E.Fr.","Senna, LR","Forero, E; Jung, SL; Melo, MMRF; Wanderley, MGL; Barros, F","8483","1980","09","24",NA,"Brasil","São Paulo","Mogi Guaçu","Pádua Sales. Fazenda Campininha","-46.9421997070312","-22.372200012207","550","550",NA,"Hierba. Flores verdes, estambres amarillos",NA,NA,NA,"39309","auto","2015","07",NA,NA,NA,NA,NA,NA,NA
"152","2010-08-16 16:43:07-03","GH","HU-HERB","GH 00036961","PreservedSpecimen","Plantae",NA,NA,"Amaranthaceae","Alternanthera","micrantha","Alternanthera micrantha","R. E. Fries",NA,"P. K. H. Dusén","17728","1926","2","23","South America","Brazil","Santa Catarina",NA,"Rio Uruguay, ca. 400 m",NA,NA,NA,NA,"Sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Isotype","17728","undetermined"
