"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","phylum","order","recordNumber","continentOcean","preparationType","occurrenceRemarks","infraspecificEpithet","typeStatus","coordinatePrecision","geoFlag","class","relationshipType","relatedCatalogItem","individualCount","eventTime","fieldNumber"
"248","2021-02-11 17:20:39-03","UFPR","UPCB","4629","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","brevistyla","Eugenia brevistyla","D.Legrand","Legrand, C.D.",NA,NA,NA,"Hatschbach, G.","1958","11","15","Brasil","Paraná","Guaratuba","Garuva","-48.5746994018555","-25.8827991485596",NA,NA,NA,NA,NA,NA,NA,NA,"5214",NA,NA,"Arvoreta, 5m, flor alva. Mata justa-fluvial, Rio São João..",NA,NA,"41937","auto",NA,NA,NA,NA,NA,NA
"249","2021-02-11 17:20:39-03","UFPR","UPCB","1613","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","brevistyla","Eugenia brevistyla","D.Legrand","Legrand, C.D.","1958","01","01","Hatschbach, G.","1958","10","22","Brasil","Paraná","Tijucas do Sul","Matulão","-49.1988983154297","-25.9281005859375",NA,NA,NA,NA,NA,NA,NA,NA,"5174",NA,NA,"Árvore, 8m, flor alva, tronco liso. Mata higrófila..",NA,NA,"25228","auto",NA,NA,NA,NA,NA,NA
"250","2021-02-11 17:20:39-03","UFPR","UPCB","29047","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","brevistyla","Eugenia brevistyla","D.Legrand","Legrand, C.D.","1958","01","01","Hatschbach, G.","1958","10","22","Brasil","Paraná","Tijucas do Sul","Matulão","-49.1988983154297","-25.9281005859375",NA,NA,NA,NA,NA,NA,NA,NA,"5174",NA,NA,"Árvore, 8m, flor alva, tronco liso. Mata higrófila..",NA,NA,"25228","auto",NA,NA,NA,NA,NA,NA
"251","2021-02-11 17:20:39-03","UFPR","UPCB","2075","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","brevistyla","Eugenia brevistyla","D.Legrand","Legrand, C.D.","1957","01","01","Klein, R.M.","1955","09","09","Brasil","Santa Catarina","Itajaí","Morro da Fazenda","-48.6618995666504","-26.9078006744385",NA,NA,NA,NA,"100","100",NA,NA,"1552",NA,NA,"Árvore, 15m, flor branca. Mata..",NA,NA,"27253","auto",NA,NA,NA,NA,NA,NA
"252","2021-02-11 17:20:39-03","UFPR","UPCB","13100","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","brevistyla","Eugenia brevistyla","D.Legrand","Lima, D.F.S.","2014","02","24","Cardoso da Silva, F.","1984","11","23","Brasil","Paraná","Morretes","Parque Estadual do Marumbi. ca. 800m da estação ferroviária. Serra do Mar, ca. 50km L de Curitiba.","-48.834400177002","-25.476900100708",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Árvore. Floresta Atlântica..",NA,NA,"30514","auto",NA,NA,NA,NA,NA,NA
"253","2021-02-11 17:20:39-03","UFPR","UPCB","3538","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","brevistyla","Eugenia brevistyla","D.Legrand","Legrand, C.D.",NA,NA,NA,"Hatschbach, G.","1961","11","05","Brasil","Paraná","Morretes","Pilão de Pedra","-48.834400177002","-25.476900100708",NA,NA,NA,NA,NA,NA,NA,NA,"8440",NA,NA,"Árvore, flor alva. Mata..",NA,NA,"30514","auto",NA,NA,NA,NA,NA,NA
"254","2021-02-11 17:20:39-03","UFPR","UPCB","23906","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","brevistyla","Eugenia brevistyla","D.Legrand",NA,NA,NA,NA,"Negrelle, R.R.B.","1992","09","27","Brasil","Santa Catarina","Itapoá","Reserva Volta Velha","-48.6161003112793","-26.1168994903564",NA,NA,NA,NA,NA,NA,NA,NA,"A394",NA,NA,"Guamirim chorão. 8m, botão amarelo pardoante. Entrada trilha..",NA,NA,"18121","auto",NA,NA,NA,NA,NA,NA
"255","2021-02-11 17:20:39-03","UFPR","UPCB","24264","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","brevistyla","Eugenia brevistyla","D.Legrand","Silva, S.M.","1993","06",NA,"Britez, R.M.","1987","09","26","Brasil","Paraná","Paranaguá","Ilha do Mel, Morro Bento Alves","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,NA,NA,NA,NA,"1781",NA,NA,"Árvore, 12m, botão branco, casca rugosa descamante acinzentada. Floresta de encosta..",NA,NA,"24916","auto",NA,NA,NA,NA,NA,NA
"256","2021-02-11 17:20:39-03","UFPR","UPCB","27519","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","brevistyla","Eugenia brevistyla","D.Legrand","Silva, S.M.","1992","09",NA,"Silva, S.M.","1989","08","04","Brasil","Paraná","Paranaguá","Morro Bento Alves, Ilha do Mel","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Árvore, 5,5,m x 39+10cm, flor ferrugínea. Floresta de encosta..",NA,NA,"24916","auto",NA,NA,NA,NA,NA,NA
"257","2021-02-11 17:20:39-03","UFPR","UPCB","49709","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","brevistyla","Eugenia brevistyla","D.Legrand","Legrand, C.D.","1957","01","01","Klein, R.M.","1955","09","09","Brasil","Santa Catarina","Itajaí","Morro da Fazenda","-48.6618995666504","-26.9078006744385",NA,NA,NA,NA,"100","100",NA,NA,"1552",NA,NA,"Árvore, 15m, flor branca. Mata..",NA,NA,"27253","auto",NA,NA,NA,NA,NA,NA
"258","2021-02-11 17:20:39-03","UFPR","UPCB","31842","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","brevistyla","Eugenia brevistyla","D.Legrand","Lima, D.F.S.","2014","02","24","Silva, J.M.","1996","11","01","Brasil","Paraná","Guaratuba","Rio Arraial, Fazenda Bamerindus","-48.5746994018555","-25.8827991485596",NA,NA,NA,NA,NA,NA,NA,NA,"1769",NA,NA,"Árvore, 6m, fruto vinoso. Beira de rio..",NA,NA,"41937","auto",NA,NA,NA,NA,NA,NA
"259","2021-02-11 17:20:39-03","UFPR","UPCB","18621","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","falkenbergiana","Eugenia falkenbergiana","(D.Legrand) Mattos","Sobral, M.","1989","01","01","Hatschbach, G.","1988","10","01","Brasil","Santa Catarina","Laguna","Cabeçuda","-48.7807998657227","-28.4825000762939",NA,NA,NA,NA,"3","5",NA,NA,"52330",NA,NA,"Árvore, 8m, flor alva. Capão de mata da planície litorânea..",NA,NA,"21199","auto",NA,NA,NA,NA,NA,NA
"260","2021-02-11 17:20:39-03","UFPR","UPCB","22774","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","imaruiensis","Eugenia imaruiensis","D.Legrand","Sobral, M.","2002","01","01","Cervi, A.C.","1986","12","05","Brasil","Paraná","Antonina","Reserva Biológica de Sapitanduva","-48.7118988037109","-25.4286003112793",NA,NA,NA,NA,NA,NA,NA,NA,"2433",NA,NA,"Árvore de 4 a 5m de altura, flores alvas..",NA,NA,"38300","auto",NA,NA,NA,NA,NA,NA
"261","2008-05-27 22:02:00-03","MO","MOBOT","307976","PreservedSpecimen","Plantae","Myrtaceae","Calycorectes","australis","Calycorectes australis","D. Legrand","F. F. Mazine, April",NA,NA,NA,"Alwyn H. Gentry|Dias, A. Cecilio|G.A. Franco","1987","9","3","Brazil","São Paulo",NA,"Carlos Botelho State Park, Riberão Branco, Km 55, ca. 23 km S of Park Headquarters. Transect 2","-46.93333","-24.25",NA,NA,NA,NA,"560.00000000",NA,NA,NA,"Gentry 58865","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",NA,"87-198"
"262","2008-05-27 22:02:00-03","MO","MOBOT","308250","PreservedSpecimen","Plantae","Myrtaceae","Calycorectes","australis","Calycorectes australis","D. Legrand","F. F. Mazine, April",NA,NA,NA,"Alwyn H. Gentry|Dias, A. Cecilio|G.A. Franco","1987","9","3","Brazil","São Paulo",NA,"Carlos Botelho State Park, Riberão Branco, Km 55, ca. 23 km S of Park Headquarters. Transect 8","-46.93333","-24.25",NA,NA,NA,NA,"560.00000000",NA,NA,NA,"Gentry 58984","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",NA,"87-204"
"263","2018-10-04 14:27:00-03","MO","MOBOT","313659","PreservedSpecimen","Plantae","Myrtaceae","Calycorectes","australis","Calycorectes australis","D. Legrand","F. F. Mazine",NA,NA,NA,"Alwyn H. Gentry|Elsa M. Zardini","1985","1","24","Brazil","Paraná",NA,"Rio Nunes, N of Morretes, forest remnant along river and adjacent swampy roadside.","-48.75","-25.4166667",NA,NA,NA,NA,"40.00000000",NA,NA,NA,"Gentry 49815","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"5",NA,"85-82"
"264","2008-05-27 22:02:00-03","MO","MOBOT","3182354","PreservedSpecimen","Plantae","Myrtaceae","Calycorectes","australis","Calycorectes australis","D. Legrand",NA,NA,NA,NA,"Gert G. Hatschbach","1968",NA,NA,"Brazil","Paraná",NA,"Col. Floresta. Mun. Morretes.",NA,NA,NA,NA,NA,NA,"50.00000000","100.00000000",NA,NA,"Hatschbach 19907","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"265","2008-05-27 22:02:00-03","MO","MOBOT","3182399","PreservedSpecimen","Plantae","Myrtaceae","Calycorectes","australis","Calycorectes australis","D. Legrand","M. Sobral",NA,NA,NA,"Gert G. Hatschbach","1968",NA,NA,"Brazil","Paraná",NA,"Rio do Cedo. mun. Guaraquecaba.",NA,NA,NA,NA,NA,NA,"50.00000000",NA,NA,NA,"Hatschbach 19234","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"266","2008-05-27 22:02:00-03","MO","MOBOT","3182485","PreservedSpecimen","Plantae","Myrtaceae","Calycorectes","australis","Calycorectes australis","D. Legrand","M. Sobral",NA,NA,NA,"R. Kummrow","1984",NA,NA,"Brazil","Paraná",NA,"Estacao Marumbi. Parana.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Kummrow 2537","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"267","2008-05-27 22:02:00-03","MO","MOBOT","3182551","PreservedSpecimen","Plantae","Myrtaceae","Calycorectes","australis","Calycorectes australis","D. Legrand","G. hatschbach",NA,NA,NA,"Gert G. Hatschbach","1968",NA,NA,"Brazil","Paraná",NA,"Picadao Cambara Col. Limeira Parana.",NA,NA,NA,NA,NA,NA,"50.00000000",NA,NA,NA,"Hatschbach 19500","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"268","2008-05-27 22:02:00-03","MO","MOBOT","3182641","PreservedSpecimen","Plantae","Myrtaceae","Calycorectes","australis","Calycorectes australis","D. Legrand",NA,NA,NA,NA,"Gert G. Hatschbach","1968",NA,NA,"Brazil","Paraná",NA,"Rio Sagrado do Cima Morreteo.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hatschbach 19734","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"269","2015-01-23 09:16:00-02","MO","MOBOT","3182677","PreservedSpecimen","Plantae","Myrtaceae","Calycorectes","australis","Calycorectes australis","D. Legrand","M. Sobral",NA,NA,NA,"J.M. Silva","1996","10","30","Brazil","Paraná",NA,"Castelhanos, Rio Arraial. Mun. Sao Jose dos Pinhais.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Silva 1754","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"270","2018-06-22 05:25:00-03","MO","MOBOT","2481559","PreservedSpecimen","Plantae","Myrtaceae","Calycorectes","australis","Calycorectes australis australis",NA,NA,NA,NA,NA,"Pe. Raulino Reitz","1940","11","3","Brazil","Santa Catarina",NA,"Brusque. São Pedro",NA,NA,NA,NA,NA,NA,"40.00000000",NA,NA,NA,"Reitz 3173","South America",NA,NA,"australis",NA,NA,NA,NA,NA,NA,NA,NA,NA
"271","2012-10-13 05:29:00-03","MO","MOBOT","2481595","PreservedSpecimen","Plantae","Myrtaceae","Calycorectes","duarteanus","Calycorectes duarteanus","D. Legrand",NA,NA,NA,NA,"Jorge L. Waechter","1979","11","15","Brazil","Rio Grande do Sul",NA,"Torres. Lageadinho",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Waechter 1465","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"272","2009-12-04 16:24:00-02","MO","MOBOT","3183268","PreservedSpecimen","Plantae","Myrtaceae","Calycorectes","duarteanus","Calycorectes duarteanus","D. Legrand","M. Sobral",NA,NA,NA,"Gert G. Hatschbach|J.M. Silva","1988",NA,NA,"Brazil",NA,NA,"Cabecuda. ( Mun. Laguna) Santa Catarina.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hatschbach 52330","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"273","2015-04-16 21:38:00-03","MO","MOBOT","2482975","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","imaruiensis","Eugenia imaruiensis","D. Legrand",NA,NA,NA,NA,"A. Bresolin","1974","1","15","Brazil","Santa Catarina",NA,"Imaruí. Alto Rio D´Una",NA,NA,NA,NA,NA,NA,"450.00000000",NA,NA,NA,"Bresolin 1098","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"274","2009-10-14 13:50:00-03","MO","MOBOT","3181972","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","neoaustralis","Eugenia neoaustralis","Sobral","F. F. Mazine, May/",NA,NA,NA,"Leslie R. Landrum","1981","12","10","Brazil","Paraná",NA,"Antonina, along road to Guaraqueacaba. Mainly evergreenbroadleaf forest.","-48.66666","-25.33333",NA,NA,NA,NA,"100.00000000",NA,NA,NA,"Landrum 4009","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"275","2019-03-29 10:41:32-03","UFSM","HDCF","1067","S","Plantae","Myrtaceae","Calycorectes","australis","Calycorectes australis","D. Legrand","Sobral, M.","1985","12","28","Pagel Floriano, E.","1981","05","20","Brasil","Paraná","Guaraqueçaba","Três Pontões","-48.3288993835449","-25.3066997528076",NA,NA,NA,NA,NA,NA,NA,NA,NA,"América",NA,"Floresta Atlântica",NA,NA,"37295","auto",NA,NA,NA,NA,NA,NA
"276","2020-08-31 09:07:32-03","INPA","INPA","132280","S","Plantae","Myrtaceae","Eugenia","brevistyla","Eugenia brevistyla","D.Legrand","Giaretta, A","2014","09",NA,"Hatschbach, GG","1968","10","04","Brasil","Paraná","Morretes","Col. Floresta","-48.834400177002","-25.476900100708",NA,NA,"INPA0132280","INPA0132280 INPA0132280_e","50","50","Dicotyledon Com-Clade","Myrtales","19907","Southern America",NA,NA,NA,NA,"30514","auto",NA,NA,NA,NA,NA,NA
"277","2020-08-31 09:07:32-03","INPA","INPA","141251","S","Plantae","Myrtaceae","Eugenia","brevistyla","Eugenia brevistyla","D.Legrand","Giaretta, A","2014","09",NA,"Kummrow, R","1983","09","30","Brasil","Santa Catarina","Garuva","Palmital","-48.8549995422363","-26.0266990661621",NA,NA,"INPA0141251","INPA0141251 INPA0141251_e","50","50","Dicotyledon Com-Clade","Myrtales","2320","Southern America",NA,NA,NA,NA,"22441","auto",NA,NA,NA,NA,NA,NA
"278","2020-08-31 09:07:32-03","INPA","INPA","132277","S","Plantae","Myrtaceae","Eugenia","brevistyla","Eugenia brevistyla","D.Legrand","Giaretta, A","2014","09",NA,"Hatschbach, GG","1968","05","21","Brasil","Paraná","Guaraqueçaba","Rio do Cedro","-48.3288993835449","-25.3066997528076",NA,NA,"INPA0132277","INPA0132277 INPA0132277_e","50","50","Dicotyledon Com-Clade","Myrtales","19234","Southern America",NA,NA,NA,NA,"37295","auto",NA,NA,NA,NA,NA,NA
"279","2020-08-31 09:07:32-03","INPA","INPA","171874","S","Plantae","Myrtaceae","Eugenia","brevistyla","Eugenia brevistyla","D.Legrand","Giaretta, A","2014","09",NA,"Hatschbach, GG","1988","10","01","Brasil","Santa Catarina","Laguna","Cabeçuda","-48.7807998657227","-28.4825000762939",NA,NA,"INPA0171874","INPA0171874 INPA0171874_e","3","3","Dicotyledon Com-Clade","Myrtales","52330","Southern America",NA,NA,NA,NA,"21199","auto",NA,NA,NA,NA,NA,NA
"280","2020-08-31 09:07:32-03","INPA","INPA","195513","S","Plantae","Myrtaceae","Eugenia","brevistyla","Eugenia brevistyla","D.Legrand","Giaretta, A","2014","09",NA,"Kummrow, R","1984","11","23","Brasil","Paraná","Morretes","Estação Marumbi","-48.834400177002","-25.476900100708",NA,NA,"INPA0195513","INPA0195513 INPA0195513_e",NA,NA,"Dicotyledon Com-Clade","Myrtales","2537","Southern America",NA,NA,NA,NA,"30514","auto",NA,NA,NA,NA,NA,NA
"281","2020-08-31 09:07:32-03","INPA","INPA","195554","S","Plantae","Myrtaceae","Eugenia","brevistyla","Eugenia brevistyla","D.Legrand","Giaretta, A","2014","09",NA,"Silva, JM da","1996","10","31","Brasil","Paraná","São José dos Pinhais","Castelhanos, Rio São João","-49.2064018249512","-25.5347003936768",NA,NA,"INPA0195554","INPA0195554 INPA0195554_e",NA,NA,"Dicotyledon Com-Clade","Myrtales","1757","Southern America",NA,NA,NA,NA,"45291","auto",NA,NA,NA,NA,NA,NA
"282","2020-07-10 09:47:50-03","MBML","MBML-HERBARIO","46792",NA,"Plantae","Myrtaceae","Eugenia","brevistyla","Eugenia brevistyla","D.Legrand","A. Giaretta/20-09-2017",NA,NA,NA,"T.B. Flores; O.R. Campos","2012","10","28","Brasil","Espírito Santo","Ibitirama","Santa Marta - ao lado do alojamento do ICMBIO","-41.6671981811523","-20.5414009094238",NA,NA,"MBML046792","MBML046792",NA,NA,NA,NA,"1643",NA,NA,"Árvore ca 9m alt., flores alvas",NA,NA,"22282","auto",NA,NA,NA,NA,NA,NA
"283","2020-07-10 09:47:50-03","MBML","MBML-HERBARIO","26172",NA,"Plantae","Myrtaceae","Eugenia","aff. brevistyla","Eugenia aff. brevistyla","D.Legrand","A. Giaretta/20-09-2017",NA,NA,NA,"V. Demuner; et al","2006","03","15","Brasil","Espírito Santo","Águia Branca","Assentamento 16 de Abril","-40.734722","-18.906944","40W44'5","18S54'25","MBML026172","MBML026172",NA,NA,NA,NA,"1990",NA,NA,"Arvoreta 4m, botões florais verdes. Interior de mata.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"284","2020-07-10 09:47:50-03","MBML","MBML-HERBARIO","30494",NA,"Plantae","Myrtaceae","Eugenia","brevistyla","Eugenia brevistyla","D.Legrand","A. Giaretta/20-09-2017",NA,NA,NA,"R.R. Vervloet; V. Demuner, E. Bausen, T. A. Cruz","2007","07","03","Brasil","Espírito Santo","Águia Branca","Assentamento 16 de abril","-40.734722","-18.907028","40W44'5","18S54'25,3","MBML030494","MBML030494","150","150",NA,NA,"2717",NA,NA,"Arbusto 3m, frutos imaturos de cor verde.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"285","2020-07-10 09:47:50-03","MBML","MBML-HERBARIO","32133",NA,"Plantae","Myrtaceae","Eugenia","brevistyla","Eugenia brevistyla","D.Legrand","A. Giaretta/20-09-2017",NA,NA,NA,"H. Q. Boudet Fernandes; V. Demuner, T. A. Cruz, R. R. Vervloet","2007","10","04","Brasil","Espírito Santo","Águia Branca","Assentamento 16 de abril","-40.735444","-18.903417","40W44'7,6","18S54'12,3","MBML032133","MBML032133","175","175",NA,NA,"3512",NA,NA,"Floresta de encosta explorada. Árvore 7m x 15cm. Botões florais verdes.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"286","2020-09-03 12:03:27-03","MBML","MBML-HERBARIO","46630",NA,"Plantae","Myrtaceae","Eugenia","brevistyla","Eugenia brevistyla","D.Legrand","A. Giaretta/20-09-2017",NA,NA,NA,"T.B. Flores; G.O. Romão","2012","08","28","Brasil","Espírito Santo","Conceição da Barra","Estrada de Riacho Doce (litoral), para o município de Pedro Canário","-39.686944","-18.3525","39W41'13","18S21'9","MBML046630","MBML046630",NA,NA,NA,NA,"1226",NA,NA,"Árvore ca 3m alt., flores alvas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"287","2020-07-10 09:47:50-03","MBML","MBML-HERBARIO","46701",NA,"Plantae","Myrtaceae","Eugenia","brevistyla","Eugenia brevistyla","D.Legrand","A. Giaretta/20-09-2017",NA,NA,NA,"T.B. Flores; O.R. Campos","2012","10","25","Brasil","Espírito Santo","Ibitirama","Pedra Roxa - Estrada para o alojamento do ICMBIO","-41.749444","-20.385792","41W44'58","20S23'8,85","MBML046701","MBML046701",NA,NA,NA,NA,"1528",NA,NA,"Arvoreta, ca 4m alt., flores alvas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"288","2020-07-10 09:47:50-03","MBML","MBML-HERBARIO","40754",NA,"Plantae","Myrtaceae","Eugenia","brevistyla","Eugenia brevistyla","D.Legrand","A. Giaretta/20-09-2017",NA,NA,NA,"G. Martinelli; E. Dalcin & J. Hatoon","1984","10","04","Brasil","Rio de Janeiro","Magé","Estação Ecológica Estadual de Paraíso. Centro de Primatologia do RJ-FEEMA","-42.85","-22.433333","42W50'60","22S26'0","MBML040754","MBML040754","200","200",NA,NA,"9971",NA,NA,"Mata pluvial de encosta. Árvore c/ 17m alt., tronco c/ 19cm diâmetro, copa c/ 6m diâmetro, folhas discolores, flores c/ pedicelo verde, corola e cálice alvacentos, botões verdes. Quadrat II, árvore 66. Altura:0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"289","2020-09-02 18:20:50-03","MBML","MBML-HERBARIO","13976",NA,"Plantae","Myrtaceae","Eugenia","cf. brevistyla","Eugenia cf. brevistyla","D.Legrand","A. Giaretta/20-09-2017",NA,NA,NA,"L. Kollmann; et al","2000","11","21","Brasil","Espírito Santo","Barra de São Francisco","Parque Municipal Sombra da Tarde","-40.890833","-18.738333","40W53'27","18S44'18","MBML013976","MBML013976",NA,NA,NA,NA,"3276",NA,NA,"Arbusto 2m. Botões brancos.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"290","2021-01-09 21:48:40-03","UNICENTRO","HUCO","3930","S","Plantae","Myrtaceae","Calycorectes","australis","Calycorectes australis","D. Legrand","Aguiar, O.T.","1998","11","30","Giannotti, E.","1998","11","10","Brasil","São Paulo","Piracicaba","Estação Experimental de Tupi","-47.6399993896484","-22.7199993133545",NA,NA,"HUCO003930",NA,NA,NA,NA,NA,"s.n.",NA,NA,"SPSF 23444; Arbóreo, 3 metros, flor branca; DESC: Arbóreo, 3 metros, flor branca",NA,NA,"44778","auto",NA,NA,NA,NA,NA,NA
"291","2021-03-04 11:05:52-03","UFRB","HURB","5230","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","brevistyla","Eugenia brevistyla","D. Legrand","M. Sobral","2010","01","25","Verdi, M.; et al.","2009","09","22","Brasil","Santa Catarina","Praia Grande","Fortaleza;","-49.9525","-29.159444","49°57'09,00 W","29°09'34,00 S","HURB000005230",NA,"323","323",NA,NA,"2625",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"292","2020-06-17 15:25:19-03","UNESP-RC","HRCB","31462","PreservedSpecimen","Plantae","Myrtaceae","Calycorectes","australis","Calycorectes australis","D. Legrand",NA,NA,NA,NA,"Takahasi, A.",NA,NA,NA,"Brasil","São Paulo","Ubatuba","Picinguaba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA
"293","2020-06-17 15:25:19-03","UNESP-RC","HRCB","16256","PreservedSpecimen","Plantae","Myrtaceae","Calycorectes","australis","Calycorectes australis","D. Legrand",NA,NA,NA,NA,"Sanchez, M.",NA,NA,NA,"Brasil","São Paulo","Ubatuba","Picinguaba - Parque Estadual da Serra do Mar","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA
"294","2020-06-17 15:25:19-03","UNESP-RC","HRCB","31461","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","neoaustralis","Eugenia neoaustralis","Sobral ","Marcos Sobral",NA,NA,NA,"Takahasi, A.",NA,NA,NA,"Brasil","São Paulo","Ubatuba","Picinguaba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA
"295","2021-02-04 10:29:27-03","UFRPE","HST","21017","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","brevistyla","Eugenia brevistyla","D.Legrand",NA,"2017",NA,NA,"V.G.Staggemeier","2007","10","05","Brasil","São Paulo","Cananéia","Parque Estadual da Ilha do Cardoso","-47.9199981689453","-25.0100002288818","47W54'75''","25S3'88''","HST021017",NA,"10","10",NA,NA,"111",NA,NA,"Porte arbóreo apresentando caulifloria. Os frutos maduros são de coloração atro-púrpura. Fenologia floração em outubro; frutos verdes em novembro; frutos maduros com maior intensidade em dezembro. Esta exsicata contém botões florais e",NA,NA,"37574","auto",NA,NA,NA,NA,NA,NA
"296","2020-09-12 05:00:02-03","US","US","2706479","PreservedSpecimen","Plantae","Myrtaceae","Calycorectes","australis","Calycorectes australis","D. Legrand",NA,NA,NA,NA,"G. Hatschbach","1968","10","5","Brazil","Paraná","Morretes","Col. Floresta","-48.834400177002","-25.476900100708",NA,NA,"US01899343","US01899343_01 US01899343_02","30","100",NA,"Myrtales","19897","South America - Neotropics",NA,NA,NA,NA,"30514","auto","Dicotyledonae",NA,NA,"1",NA,NA
"297","2020-09-12 05:00:02-03","US","US","2321312","PreservedSpecimen","Plantae","Myrtaceae","Calycorectes","australis","Calycorectes australis","D. Legrand",NA,NA,NA,NA,"R. M. Klein","1955","9","29","Brazil","Santa Catarina","Itajaí","Cunhas","-48.6618995666504","-26.9078006744385",NA,NA,"US01899351","US01899351_01 US01899351_02","10",NA,NA,"Myrtales","1617","South America - Neotropics",NA,NA,NA,NA,"27253","auto","Dicotyledonae",NA,NA,"1",NA,NA
"298","2020-09-12 05:00:02-03","US","US","2706534","PreservedSpecimen","Plantae","Myrtaceae","Calycorectes","australis","Calycorectes australis","D. Legrand",NA,NA,NA,NA,"G. Hatschbach","1968","9","5","Brazil","Paraná","Guaratuba","Rio Sai","-48.5746994018555","-25.8827991485596",NA,NA,"US01899345","US01899345_01 US01899345_02","10",NA,NA,"Myrtales","19674","South America - Neotropics",NA,NA,NA,NA,"41937","auto","Dicotyledonae",NA,NA,"1",NA,NA
"299","2020-09-12 05:00:02-03","US","US","2580308","PreservedSpecimen","Plantae","Myrtaceae","Calycorectes","australis","Calycorectes australis","D. Legrand",NA,NA,NA,NA,"R. M. Klein","1955","9","15","Brazil","Santa Catarina","Itajaí","Morro da Ressacada","-48.6618995666504","-26.9078006744385",NA,NA,"US01899352","US01899352_01 US01899352_02",NA,NA,NA,"Myrtales","1585","South America - Neotropics",NA,NA,NA,NA,"27253","auto","Dicotyledonae",NA,NA,"1",NA,NA
