"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","typeStatus","recordedBy","continentOcean","country","stateProvince","locality","minimumElevationInMeters","maximumElevationInMeters","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","scientificNameAuthorship","recordNumber","year","month","day","county","decimalLongitude","decimalLatitude","identifiedBy","class","relatedCatalogItem","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","order","individualCount","fieldNumber","imagecode","infraspecificEpithet","coordinatePrecision","geoFlag"
"93","2017-05-21 15:25:00-03","MO","MOBOT","100971951","PreservedSpecimen","Plantae","Dicranaceae","Atractylocarpus","longisetus","Atractylocarpus longisetus",NA,"J. W. K. Moritz","South America","Venezuela","Mérida","Prope Mérida.","1600.00000000","2000.00000000",NA,NA,NA,NA,NA,"(Hook.) E.B. Bartram","Moritz 183","1844",NA,NA,NA,"-71.15","8.6","J.-P. Frahm",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA
"94","2017-05-21 15:29:00-03","MO","MOBOT","100971952","PreservedSpecimen","Plantae","Dicranaceae","Atractylocarpus","longisetus","Atractylocarpus longisetus",NA,"Augustus Fendler","South America","Venezuela","Aragua","Prope Coloniam Tovar.","1800.00000000",NA,NA,NA,NA,NA,NA,"(Hook.) E.B. Bartram","Fendler 24","1854",NA,NA,NA,"-67.2833333","10.4","J.-P. Frahm",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA
"95","2019-01-13 04:35:00-02","MO","MOBOT","100971955","PreservedSpecimen","Plantae","Dicranaceae","Atractylocarpus","longisetus","Atractylocarpus longisetus",NA,"A. Weberbauer","South America","Peru","Puno","Sandia.","2000.00000000",NA,NA,NA,NA,NA,NA,"(Hook.) E.B. Bartram","Weberbauer 2311","1901",NA,NA,"Sandia","-68.9333333","-14.1","J.-P. Frahm",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA
"96","2019-01-13 04:35:00-02","MO","MOBOT","100971956","PreservedSpecimen","Plantae","Dicranaceae","Atractylocarpus","longisetus","Atractylocarpus longisetus",NA,"A. Weberbauer","South America","Peru","Amazonas","East of Chachapoyos.","2400.00000000","2600.00000000",NA,NA,NA,NA,NA,"(Hook.) E.B. Bartram","Weberbauer 4462","1904",NA,NA,"Chachapoyas","-77.85","-6.2166667","J.-P. Frahm",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA
"97","2017-11-26 11:10:00-02","MO","MOBOT","100971957","PreservedSpecimen","Plantae","Dicranaceae","Atractylocarpus","longisetus","Atractylocarpus longisetus",NA,"Menzel, Mario","South America","Peru","Cusco","Machu Picchu.","2400.00000000",NA,NA,NA,NA,NA,NA,"(Hook.) E.B. Bartram","Menzel P-287","1983","7","24",NA,"-72.5333333","-13.15","J.-P. Frahm",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA
"98","2017-05-21 16:14:00-03","MO","MOBOT","100971958","PreservedSpecimen","Plantae","Dicranaceae","Atractylocarpus","longisetus","Atractylocarpus longisetus",NA,"C. Bues","South America","Peru","Cusco","La Convencion.","2440.00000000",NA,NA,NA,NA,NA,NA,"(Hook.) E.B. Bartram","Bues 614","1919","2",NA,"La Convención","-72.6833333","-12.85","J.-P. Frahm",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA
"99","2017-05-21 17:38:00-03","MO","MOBOT","100971959","PreservedSpecimen","Plantae","Dicranaceae","Atractylocarpus","longisetus","Atractylocarpus longisetus",NA,"Richard Spruce","South America","Ecuador","Tungurahua","Andes Quitenses, in monte Tunguragua.","2500.00000000",NA,NA,NA,NA,NA,NA,"(Hook.) E.B. Bartram","Spruce 62","1857",NA,NA,NA,"-78.4333333","-1.4666667","J.-P. Frahm",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA
"100","2017-05-21 17:45:00-03","MO","MOBOT","100971960","PreservedSpecimen","Plantae","Dicranaceae","Atractylocarpus","longisetus","Atractylocarpus longisetus",NA,"Otto Buchtien","South America","Bolivia","La Paz","Unduavi.","3000.00000000",NA,NA,NA,NA,NA,NA,"(Hook.) E.B. Bartram","Buchtien s.n.",NA,NA,NA,"Sud Yungas","-67.9","-16.3166667","J.-P. Frahm",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA
"101","2017-05-21 17:53:00-03","MO","MOBOT","100971961","PreservedSpecimen","Plantae","Dicranaceae","Atractylocarpus","longisetus","Atractylocarpus longisetus",NA,"Robert S. Williams","South America","Bolivia","La Paz","Paraiso, ca 31 km NE of Apolo on the trail from San Jose to Apolo.","1640.00000000",NA,NA,NA,NA,NA,NA,"(Hook.) E.B. Bartram","Williams 1755","1902",NA,NA,"Franz Tamayo","-68.35","-14.4833333","J.-P. Frahm",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA
"102","2017-05-21 17:55:00-03","MO","MOBOT","100971962","PreservedSpecimen","Plantae","Dicranaceae","Atractylocarpus","longisetus","Atractylocarpus longisetus",NA,"Carl Troll","South America","Bolivia","La Paz","Sillutincara, yungas von La Paz.","1750.00000000",NA,NA,NA,NA,NA,NA,"(Hook.) E.B. Bartram","Troll 122","1827",NA,NA,NA,"-67.7333333","-16.1833333","J.-P. Frahm",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA
"103","2017-05-21 18:00:00-03","MO","MOBOT","100971963","PreservedSpecimen","Plantae","Dicranaceae","Atractylocarpus","longisetus","Atractylocarpus longisetus",NA,"T. Herzog","South America","Bolivia","Cochabamba","Tablas.","3400.00000000",NA,NA,NA,NA,NA,NA,"(Hook.) E.B. Bartram","Herzog 2853","1911","5",NA,"Chapare","-66","-17.1166667","J.-P. Frahm",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA
"104","2017-05-21 18:08:00-03","MO","MOBOT","100971964","PreservedSpecimen","Plantae","Dicranaceae","Atractylocarpus","longisetus","Atractylocarpus longisetus",NA,"Martín Cárdenas","South America","Bolivia","La Paz","Between Sorata and Mapiri.",NA,NA,NA,NA,NA,NA,NA,"(Hook.) E.B. Bartram","Cárdenas Hermosa 1074","1933",NA,NA,NA,NA,NA,"J.-P. Frahm",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA
"105","2019-06-15 04:36:00-03","MO","MOBOT","100971965","PreservedSpecimen","Plantae","Dicranaceae","Atractylocarpus","longisetus","Atractylocarpus longisetus",NA,"Pirkko Hegewald|Eberhard Hegewald","South America","Peru","Amazonas","Las Palmas, zw. Balsas u. Leimemba. <6968-7023>","3000.00000000",NA,NA,NA,NA,NA,NA,"(Hook.) E.B. Bartram","Hegewald 6974","1973","8","31","Chachapoyas","-77.8166667","-6.75","J.-P. Frahm",NA,NA,NA,NA,NA,NA,NA,NA,"1","73-82",NA,NA,NA,NA
"106","2017-07-11 19:19:00-03","MO","MOBOT","100987101","PreservedSpecimen","Plantae","Dicranaceae","Atractylocarpus","longisetus","Atractylocarpus longisetus",NA,"Jasmin Opisso","South America","Peru","Cajamarca","Pomahuaca. Aguas Verdes, cerca del limite con el distrito de San Felipe.","2700.00000000",NA,NA,NA,NA,NA,NA,"(Hook.) E.B. Bartram","Opisso 740","1999","11",NA,"Jaén","-79.225","-5.9291667","J. Opisso",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA
"107","2017-07-11 19:22:00-03","MO","MOBOT","100987102","PreservedSpecimen","Plantae","Dicranaceae","Atractylocarpus","longisetus","Atractylocarpus longisetus",NA,"Jasmin Opisso","South America","Peru","Cajamarca","Pomahuaca. Aguas Verdes, cerca del limite con el distrito de San Felipe.","2700.00000000",NA,NA,NA,NA,NA,NA,"(Hook.) E.B. Bartram","Opisso 787","1999","11",NA,"Jaén","-79.225","-5.9291667","J. Opisso",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA
"108","2017-07-11 19:27:00-03","MO","MOBOT","100987103","PreservedSpecimen","Plantae","Dicranaceae","Atractylocarpus","longisetus","Atractylocarpus longisetus",NA,"Jasmin Opisso","South America","Peru","Cajamarca","Pomahuaca. Aguas Verdes, cerca del limite con el distrito de San Felipe.","2700.00000000",NA,NA,NA,NA,NA,NA,"(Hook.) E.B. Bartram","Opisso 780","1999","11",NA,"Jaén","-79.225","-5.9291667","J. Opisso",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA
"109","2017-09-26 13:01:00-03","MO","MOBOT","100999166","PreservedSpecimen","Plantae","Dicranaceae","Atractylocarpus","longisetus","Atractylocarpus longisetus",NA,"Jesús Muñoz|S. P. Churchill","South America","Colombia","Nariño","Corregimiento El Encano, Tunguragua, SW del lago La Cocha.","2700.00000000",NA,NA,NA,NA,NA,NA,"(Hook.) E.B. Bartram","Muñoz 98-448","1998","7","29","Pasto","-77.15","1.05",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA
"110","2017-09-26 13:03:00-03","MO","MOBOT","100999168","PreservedSpecimen","Plantae","Dicranaceae","Atractylocarpus","longisetus","Atractylocarpus longisetus",NA,"Jesús Muñoz|S. P. Churchill","South America","Colombia","Nariño","Corregimiento El Encano, Tunguragua, SW del lago La Cocha.","2700.00000000",NA,NA,NA,NA,NA,NA,"(Hook.) E.B. Bartram","Muñoz 98-442","1998","7","29","Pasto","-77.15","1.05",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA
"111","2018-06-10 22:18:00-03","MO","MOBOT","101049966","PreservedSpecimen","Plantae","Dicranaceae","Atractylocarpus","longisetus","Atractylocarpus longisetus",NA,"Marko Lewis","South America","Ecuador","Imbabura","East side of Cerro Imbabura above La Esperanza, ENE of Otavalo.","4300.00000000",NA,NA,NA,NA,NA,NA,"(Hook.) E.B. Bartram","Lewis 78-2844","1978","11","25",NA,"-78.1833333","0.2833333","W.C. Steere",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA
"112","2011-10-13 11:38:00-03","MO","MOBOT","90040837","PreservedSpecimen","Plantae","Dicranaceae","Atractylocarpus","longisetus","Atractylocarpus longisetus",NA,"Dana G. Griffin, III|et al.","South America","Venezuela","Mérida","DISTRITO RANGEL: Sierra de Santo Domingo, Paramo de Macubají just above the Laguna Negra. Plants on moist soil-humus.","3350.00000000",NA,NA,NA,NA,NA,NA,"(Hook.) E.B. Bartram","Griffin III 17506","1972","7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"113","2020-06-16 16:04:00-03","MO","MOBOT","90043154","PreservedSpecimen","Plantae","Dicranaceae","Atractylocarpus","longisetus","Atractylocarpus longisetus",NA,"S. P. Churchill|E. Franco","South America","Colombia","Antioquia","Ca. 3 km oeste de El Chaquiro. Bosque montano, con Quercus y Clusia. <17823-17873>","2650.00000000","2750.00000000",NA,NA,NA,NA,NA,"(Hook.) E.B. Bartram","Churchill 17851","1991","4","30","Santa Rosa de Osos","-75.5166667","6.7666667",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","91-23",NA,NA,NA,NA
"114","2011-11-23 16:15:00-02","MO","MOBOT","90043155","PreservedSpecimen","Plantae","Dicranaceae","Atractylocarpus","longisetus","Atractylocarpus longisetus",NA,"S. P. Churchill|Wilson Rengifo M.","South America","Colombia","Nariño","Entre Km 29-30, carretera Pasto-San Francisco (Putumayo). Bosque montano alto secundario. <17494-17553>","3000.00000000","3200.00000000",NA,NA,NA,NA,NA,"(Hook.) E.B. Bartram","Churchill 17508","1991","1","15","Pasto","-77.11666","1.16666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"91-12",NA,NA,NA,NA
"115","2011-11-08 05:06:00-02","MO","MOBOT","90044398","PreservedSpecimen","Plantae","Dicranaceae","Atractylocarpus","longisetus","Atractylocarpus longisetus",NA,"Ricardo Callejas","South America","Colombia","Antioquia","6-8 kms NE de la cabacera municipio en la via a Vereda El Yerbal, sitio Los Patos.","2950.00000000","3100.00000000",NA,NA,NA,NA,NA,"(Hook.) E.B. Bartram","Callejas Posada 10112","1991","3","25","Belmira","-75.53333","6.53333","spc",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"116","2009-08-24 12:11:00-03","MO","MOBOT","90047537","PreservedSpecimen","Plantae","Dicranaceae","Atractylocarpus","longisetus","Atractylocarpus longisetus",NA,"Antoine M. Cleef","South America","Colombia","Meta","Cerro Nevado de Sumapaz.","4085.00000000",NA,NA,NA,NA,NA,NA,"(Hook.) E.B. Bartram","Cleef 7774","1973",NA,NA,NA,"-74.25","3.75",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"117","2019-06-15 04:36:00-03","MO","MOBOT","90051189","PreservedSpecimen","Plantae","Dicranaceae","Atractylocarpus","longisetus","Atractylocarpus longisetus",NA,"Pirkko Hegewald|Eberhard Hegewald","South America","Peru","Amazonas","Calla-Calla, zw. Balsas u. Leimebamba. <6890-6967>","3100.00000000",NA,NA,NA,NA,NA,NA,"(Hook.) E.B. Bartram","Hegewald 6922","1973","8","31","Chachapoyas","-77.81666","-6.75","E. Hegewald",NA,NA,NA,NA,NA,NA,NA,NA,NA,"73-81",NA,NA,NA,NA
"118","2019-06-15 04:36:00-03","MO","MOBOT","90051352","PreservedSpecimen","Plantae","Dicranaceae","Atractylocarpus","longisetus","Atractylocarpus longisetus",NA,"Pirkko Hegewald|Eberhard Hegewald","South America","Peru","Amazonas","Las Palmas, zw. Balsas u. Leimemba. <6968-7023>","3000.00000000",NA,NA,NA,NA,NA,NA,"(Hook.) E.B. Bartram","Hegewald 6993","1973","8","31","Chachapoyas","-77.81666","-6.75","E. Hegewald",NA,NA,NA,NA,NA,NA,NA,NA,NA,"73-82",NA,NA,NA,NA
"119","2011-04-06 16:19:00-03","MO","MOBOT","90056508","PreservedSpecimen","Plantae","Dicranaceae","Atractylocarpus","longisetus","Atractylocarpus longisetus",NA,"S. P. Churchill|Alba L. Arbeláez","South America","Colombia","Nariño","La Nevera, ca. Km 15 de la via que conduce de Pasto a la Laguna de La Cocha. Bosque montano nublado, secundario. <15895-15944>","3100.00000000",NA,NA,NA,NA,NA,NA,"(Hook.) E.B. Bartram","Churchill 15926","1988","11","5","Pasto","-77.2","1.2","S. Churchill",NA,NA,NA,NA,NA,NA,NA,NA,"3","88-7",NA,NA,NA,NA
"120","2009-12-04 09:35:00-02","MO","MOBOT","90070525","PreservedSpecimen","Plantae","Dicranaceae","Atractylocarpus","longisetus","Atractylocarpus longisetus",NA,"Bernardo R. Ramírez Padilla","South America","Colombia","Putumayo","Reserva Natural La Rejoya.","2750.00000000",NA,NA,NA,NA,NA,NA,"(Hook.) E.B. Bartram","Ramírez Padilla 10233","1996","11","10","Colón","-76.86666","1.3","BR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"121","2008-05-27 22:02:00-03","MO","MOBOT","90070526","PreservedSpecimen","Plantae","Dicranaceae","Atractylocarpus","longisetus","Atractylocarpus longisetus",NA,"Bruce Allen","South America","Colombia","Cundinamarca","Mun. Subachoque/Supata: N of Bogotá, El Tablazo.","3500.00000000",NA,NA,NA,NA,NA,NA,"(Hook.) E.B. Bartram","Allen 10013","1988","11",NA,"Subachoque","-74","5","B. Allen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"122","2009-09-16 07:25:00-03","MO","MOBOT","90070527","PreservedSpecimen","Plantae","Dicranaceae","Atractylocarpus","longisetus","Atractylocarpus longisetus",NA,"Simon Lægaard|et al.","South America","Ecuador","Loja","Along road to Fierro Urcu, ca. 10 km from main road Loja-Saraguro.","3400.00000000",NA,NA,NA,NA,NA,NA,"(Hook.) E.B. Bartram","Lægaard 18869 A","1998","6","8",NA,"-79.25","-3.55","spc",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"123","2009-12-04 09:35:00-02","MO","MOBOT","90070528","PreservedSpecimen","Plantae","Dicranaceae","Atractylocarpus","longisetus","Atractylocarpus longisetus",NA,"Bernardo R. Ramírez Padilla","South America","Colombia","Putumayo","Cercanías de la quebrada Tuniay.","2500.00000000",NA,NA,NA,NA,NA,NA,"(Hook.) E.B. Bartram","Ramírez Padilla 10288","1996","11","30","Santiago","-76.98333","1.2","spc",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"124","2009-12-04 09:35:00-02","MO","MOBOT","90070529","PreservedSpecimen","Plantae","Dicranaceae","Atractylocarpus","longisetus","Atractylocarpus longisetus",NA,"Bernardo R. Ramírez Padilla","South America","Colombia","Nariño","Páramo de la Pastora. Km 13-15 Pasto-El Encano.","3000.00000000","3100.00000000",NA,NA,NA,NA,NA,"(Hook.) E.B. Bartram","Ramírez Padilla 11135","1998","1","9","Pasto","-77.18333","1.16666","spc",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"125","2018-06-11 00:04:00-03","MO","MOBOT","90070530","PreservedSpecimen","Plantae","Dicranaceae","Atractylocarpus","longisetus","Atractylocarpus longisetus",NA,"Benjamin Øllgaard|et al.","South America","Ecuador","Napo","Llanganati. Páramo SE of Chosa Aucacocha, between Aucacocha and Pan de Azucar.","3800.00000000","3900.00000000",NA,NA,NA,NA,NA,"(Hook.) E.B. Bartram","Øllgaard 38516","1982","5","15",NA,"-78.3","-1.15","W. C. Steere",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA
"126","2009-07-20 21:12:00-03","MO","MOBOT","90070531","PreservedSpecimen","Plantae","Dicranaceae","Atractylocarpus","longisetus","Atractylocarpus longisetus",NA,"L.B. Holm-Nielsen|et al.","South America","Ecuador","Pichincha","Volcán Iliniza, NE slope below the refugio.","4300.00000000",NA,NA,NA,NA,NA,NA,"(Hook.) E.B. Bartram","Holm-Nielsen 24938","1980","8","13",NA,"-78.7","-0.63333","W. C. Steere",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"127","2013-05-07 06:03:00-03","MO","MOBOT","90070533","PreservedSpecimen","Plantae","Dicranaceae","Atractylocarpus","longisetus","Atractylocarpus longisetus",NA,"Ynés Mexia","South America","Ecuador","Sucumbíos","Trail Pun to Chingual [canton Tulcan: this area was in Prov. Carchi]","2926.00000000",NA,NA,NA,NA,NA,NA,"(Hook.) E.B. Bartram","Mexia 7616a","1935","8","14",NA,"-77.6","0.63333","E. Bartram",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"128","2008-05-27 22:02:00-03","MO","MOBOT","90070534","PreservedSpecimen","Plantae","Dicranaceae","Atractylocarpus","longisetus","Atractylocarpus longisetus",NA,"Antoine M. Cleef","South America","Colombia","Santander","Carretera Sta. Rosita-Onzaga, cerca de S. Isidro y el límite con Boyacá.","3250.00000000",NA,NA,NA,NA,NA,NA,"(Hook.) E.B. Bartram","Cleef 9855","1973","5","8","Onzaga","-72.8","6.33333","J.-P. Frahm",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"129","2009-09-01 06:27:00-03","MO","MOBOT","90070535","PreservedSpecimen","Plantae","Dicranaceae","Atractylocarpus","longisetus","Atractylocarpus longisetus",NA,"Richard E. Schultes","South America","Colombia","Cundinamarca","Sabana de Bogotá, Villapinzon, Páramo de Choquas.","2700.00000000",NA,NA,NA,NA,NA,NA,"(Hook.) E.B. Bartram","Schultes 12260","1951","5",NA,"Villapinzon","-73.6","5.21666","D. Griffin, III",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"130","2011-10-05 04:59:00-03","MO","MOBOT","90070536","PreservedSpecimen","Plantae","Dicranaceae","Atractylocarpus","longisetus","Atractylocarpus longisetus",NA,"Dana G. Griffin, III|et al.","South America","Venezuela","Mérida","Sierra de Santo Domingo, Páramo de Mucubají, just above Laguna Negra.","3350.00000000",NA,NA,NA,NA,NA,NA,"(Hook.) E.B. Bartram","Griffin III 017506","1972","7",NA,NA,"-70.8","8.78333","DG",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA
"131","2014-11-11 22:01:00-02","MO","MOBOT","90071367","PreservedSpecimen","Plantae","Dicranaceae","Atractylocarpus","longisetus","Atractylocarpus longisetus",NA,"H. Bischler","South America","Colombia","Boyacá","Nevado del Cocuy. Corralitos. Salto de San Pablino.","4000.00000000",NA,NA,NA,NA,NA,NA,"(Hook.) E.B. Bartram","Bischler 2988","1959","6","11","Guican","-72.3","6.41666","spc",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"132","2017-02-07 16:02:00-02","MO","MOBOT","90071399","PreservedSpecimen","Plantae","Dicranaceae","Atractylocarpus","longisetus","Atractylocarpus longisetus",NA,"H. Bischler","South America","Colombia","Huila","Deptos. Huila/Cauca: Macizo Colombiano; páramo de Las Papas, Cerros y alrededores de las lagunas La Magdalena y Santiago.","3530.00000000","3630.00000000",NA,NA,NA,NA,NA,"(Hook.) E.B. Bartram","Bischler 749","1958","9","5",NA,"-76.6","1.9166667","spc",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA
"133","2019-03-05 15:45:00-03","MO","MOBOT","90076675","PreservedSpecimen","Plantae","Dicranaceae","Atractylocarpus","longisetus","Atractylocarpus longisetus",NA,"David N. Smith","South America","Peru","Pasco","Trail to summit of Cordillera Yanachaga via Río San Daniel. Primary high montane forest and ridge top dwarf forest. <C502-C512>>","2700.00000000","3000.00000000",NA,NA,NA,NA,NA,"(Hook.) E.B. Bartram","Smith C-507","1984","7","11","Oxapampa","-75.45","-10.3833333","S. Churchill",NA,NA,NA,NA,NA,NA,NA,NA,"1","M-123",NA,NA,NA,NA
"134","2008-05-27 22:02:00-03","MO","MOBOT","90081061","PreservedSpecimen","Plantae","Dicranaceae","Atractylocarpus","longisetus","Atractylocarpus longisetus",NA,"S. P. Churchill","South America","Colombia","Antioquia","Alto de Boquerón, ca. 8 km E de San Felix. Bosque montano alto. <18479-18497>","3000.00000000",NA,NA,NA,NA,NA,NA,"(Hook.) E.B. Bartram","Churchill 18484","1992","8","10","Medellín","-75.16666","6.33333","spc, verif. J.-P. Frahm",NA,NA,NA,NA,NA,NA,NA,NA,NA,"92-11",NA,NA,NA,NA
"135","2019-06-15 04:36:00-03","MO","MOBOT","90081450","PreservedSpecimen","Plantae","Dicranaceae","Atractylocarpus","longisetus","Atractylocarpus longisetus",NA,"Pirkko Hegewald|Eberhard Hegewald","South America","Peru","Amazonas","Calla-Calla, zw. Balsas u. Leimebamba. <6890-6967>","3100.00000000",NA,NA,NA,NA,NA,NA,"(Hook.) E.B. Bartram","Hegewald 6923","1973","8","31","Chachapoyas","-77.81666","-6.75","E. Hegewald",NA,NA,NA,NA,NA,NA,NA,NA,NA,"73-81",NA,NA,NA,NA
"136","2020-06-19 14:24:00-03","MO","MOBOT","90082195","PreservedSpecimen","Plantae","Dicranaceae","Atractylocarpus","longisetus","Atractylocarpus longisetus",NA,"S. P. Churchill|Inés Sastre de Jesús|Margarita Escobar A.","South America","Colombia","Antioquia","Abajo del páramo de Frontino, ca. 15 km N de Urrao. Bosque de Ladera, monø tano alto (elev. 3150-3500 m). <13358-13435; 13442-13443>","3100.00000000","3300.00000000",NA,NA,NA,NA,NA,"(Hook.) E.B. Bartram","Churchill 13390","1985","7","1","Urrao","-76.0833333","6.4166667","spc, verif. W. C. Steere",NA,NA,NA,NA,NA,NA,NA,NA,"1","85-13",NA,NA,NA,NA
"137","2020-06-21 16:39:00-03","MO","MOBOT","90082684","PreservedSpecimen","Plantae","Dicranaceae","Atractylocarpus","longisetus","Atractylocarpus longisetus",NA,"S. P. Churchill|Ricardo Callejas|Pedro Acevedo-Rodríguez","South America","Colombia","Antioquia","Llanos de Cuivá; 2 km sobre carretera de entrada a Río Grande. Subpáramo con arbustos pequeños (Ericaceae, Myrica, Clusia), gramíneas. <14863-14884, 15056-15076>","2730.00000000",NA,NA,NA,NA,NA,NA,"(Hook.) E.B. Bartram","Churchill 14875","1986","7","29","Yarumal","-75.5","6.75","spc",NA,NA,NA,NA,NA,NA,NA,NA,"1","86-23",NA,NA,NA,NA
"138","2020-06-21 15:39:00-03","MO","MOBOT","90082791","PreservedSpecimen","Plantae","Dicranaceae","Atractylocarpus","longisetus","Atractylocarpus longisetus",NA,"S. P. Churchill|Ricardo Callejas|Pedro Acevedo-Rodríguez","South America","Colombia","Antioquia","Llanos de Cuivá; 2 km sobre carretera de entrada a Río Grande. Subpáramo con arbustos pequeños (Ericaceae, Myrica, Clusia), gramíneas. <14863-14884, 15056-15076>","2730.00000000",NA,NA,NA,NA,NA,NA,"(Hook.) E.B. Bartram","Churchill 15076","1986","7","29","Yarumal","-75.5","6.75","spc",NA,NA,NA,NA,NA,NA,NA,NA,"1","86-23",NA,NA,NA,NA
"139","2008-05-27 22:02:00-03","MO","MOBOT","90083260","PreservedSpecimen","Plantae","Dicranaceae","Atractylocarpus","longisetus","Atractylocarpus longisetus",NA,"S. P. Churchill","South America","Colombia","Antioquia","Corregimiento de San Antonio de Prado, ca. 10 km de San Antonio. Bosque montano secundario. Con I. Sastre J., M. Escobar A., H. Sipman, J. Rubiano <14005-14091>","2400.00000000",NA,NA,NA,NA,NA,NA,"(Hook.) E.B. Bartram","Churchill 14078","1986","7","4","Medellín","-75.58333","6.16666","spc",NA,NA,NA,NA,NA,NA,NA,NA,NA,"86-2",NA,NA,NA,NA
"140","2008-05-27 22:02:00-03","MO","MOBOT","90083350","PreservedSpecimen","Plantae","Dicranaceae","Atractylocarpus","longisetus","Atractylocarpus longisetus",NA,"S. P. Churchill","South America","Colombia","Antioquia","Alto del Boquerón, ca. 25 km NO de Medellín. Bosque húmedo montano y subpáramo. Con I. Sastre, M. Escobar A., H. Sipman, M. Marín <14217-14300>","2800.00000000","3000.00000000",NA,NA,NA,NA,NA,"(Hook.) E.B. Bartram","Churchill 14254","1986","7","8","Medellín","-75.16666","6.33333","spc",NA,NA,NA,NA,NA,NA,NA,NA,NA,"86-6",NA,NA,NA,NA
"141","2009-08-24 12:11:00-03","MO","MOBOT","90087963","PreservedSpecimen","Plantae","Dicranaceae","Atractylocarpus","longisetus","Atractylocarpus longisetus",NA,"Antoine M. Cleef","South America","Colombia","Cundinamarca","Páramo de Palacio.","3700.00000000",NA,NA,NA,NA,NA,NA,"(Hook.) E.B. Bartram","Cleef 4052","1972","5","24",NA,"-73.75","4.51666","J.-P. Frahm",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"142","2011-02-28 12:00:00-03","MO","MOBOT","90087990","PreservedSpecimen","Plantae","Dicranaceae","Atractylocarpus","longisetus","Atractylocarpus longisetus",NA,"Thomas van der Hammen|Roberto Jaramillo M.","South America","Colombia","Boyacá","Páramo de Chita (carretera Socha - Sácama).","3000.00000000",NA,NA,NA,NA,NA,NA,"(Hook.) E.B. Bartram","van der Hammen 1643","1967","7","14","Chita","-72.3","6.41666","P. A. Florschütz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
