"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","imagecode","typeStatus","infraspecificEpithet","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","verbatimLongitude","verbatimLatitude","fieldNumber","individualCount","relatedCatalogItem","sex"
"97","2020-12-21 16:12:27-03","MBM","MBM","262726","PreservedSpecimen","Plantae","Apocynaceae","Ditassa","cordata","Ditassa cordata","Farinaccio, M.A.; et al.; et al.","297","1999","05","14","Southern America","Brazil",NA,NA,NA,"MBM262726",NA,NA,"(Turcz.) Fontella","Farinaccio, M.A.","Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra","-46.3657989501953","-20.2453002929688",NA,NA,NA,NA,NA,NA,NA,NA,"57119","auto",NA,NA,NA,NA,NA,NA,NA
"98","2020-12-21 16:12:27-03","MBM","MBM","261655","PreservedSpecimen","Plantae","Apocynaceae","Ditassa","cordata","Ditassa cordata","Oliveira, R.C.; et al.; et al.","1079","1998","05","02","Southern America","Brazil",NA,NA,NA,"MBM261655",NA,NA,"(Turcz.) Fontella","Konno, T.","Goiás","Alto Paraíso","Estrada Água Fria",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"99","2020-12-21 16:12:27-03","MBM","MBM","230240","PreservedSpecimen","Plantae","Apocynaceae","Ditassa","cordata","Ditassa cordata","Hind, D.J.N.; et al.; et al.","H50058","1992","01","10","Southern America","Brazil",NA,NA,NA,"MBM230240",NA,NA,"(Turcz.) Fontella","Goyder, D.J.","Bahia","Abaíra","Campo de Ouro Fino","-41.6636009216309","-13.2496995925903",NA,NA,NA,NA,NA,NA,NA,NA,"26531","auto",NA,NA,NA,NA,NA,NA,NA
"100","2020-12-21 16:12:27-03","MBM","MBM","254419","PreservedSpecimen","Plantae","Apocynaceae","Ditassa","cordata","Ditassa cordata","Pirani, J.R.; et al.; et al.","4531","2000","01","18","Southern America","Brazil",NA,NA,NA,"MBM254419",NA,NA,"(Turcz.) Fontella","Rapini, A.","Bahia","Mucugê","Estrada para Barra da Estiva","-41.3708000183105","-13.0052995681763",NA,NA,NA,NA,NA,NA,NA,NA,"52493","auto",NA,NA,NA,NA,NA,NA,NA
"101","2020-12-21 16:12:27-03","MBM","MBM","223002","PreservedSpecimen","Plantae","Apocynaceae","Ditassa","cordata","Ditassa cordata","Hatschbach, G.; Hatschbach, M.; Barboza, E.; Hatschbach, M.; Barboza, E.","67892","1998","03","18","Southern America","Brazil",NA,NA,NA,"MBM223002",NA,NA,"(Turcz.) Fontella","Rapini, A.","Bahia","Rio de Contas","Estrada para o Pico das Almas, próximo a Fazenda Brumadinho","-41.8114013671875","-13.5789003372192",NA,NA,NA,NA,NA,NA,NA,NA,"49773","auto",NA,NA,NA,NA,NA,NA,NA
"102","2020-12-21 16:12:27-03","MBM","MBM","285605","PreservedSpecimen","Plantae","Apocynaceae","Ditassa","cordata","Ditassa cordata","Heringer, E.P.","7861","1961","01","16","Southern America","Brazil",NA,NA,NA,"MBM285605",NA,NA,"(Turcz.) Fontella","Farinaccio, M.A.","Distrito Federal","Brasília","Horto do Guará","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA
"103","2020-12-21 16:12:27-03","MBM","MBM","159668","PreservedSpecimen","Plantae","Apocynaceae","Ditassa","cordata","Ditassa cordata","Hatschbach, G.; Hatschbach, M.; Barboza, E.; Hatschbach, M.; Barboza, E.","58273","1992","11","29","Southern America","Brazil",NA,NA,NA,"MBM159668",NA,NA,"(Turcz.) Fontella","Fontella, J.","Goiás","Campo Alegre de Goiás","Rod. BR-005, próximo ao Rio Imburuçu","-47.7783012390137","-17.6331005096436",NA,NA,NA,NA,NA,NA,NA,NA,"53964","auto",NA,NA,NA,NA,NA,NA,NA
"104","2020-12-21 16:12:27-03","MBM","MBM","243711","PreservedSpecimen","Plantae","Apocynaceae","Ditassa","cordata","Ditassa cordata","Pirani, J.R.; et al.; et al.","1539","1987","02","04","Southern America","Brazil",NA,NA,NA,"MBM243711",NA,NA,"(Turcz.) Fontella","Rapini, A.","Goiás","Cristalina","Estrada para Paracatu","-47.6136016845703","-16.7686004638672",NA,NA,NA,NA,NA,NA,NA,NA,"85457","auto",NA,NA,NA,NA,NA,NA,NA
"105","2020-12-21 16:12:27-03","MBM","MBM","68459","PreservedSpecimen","Plantae","Apocynaceae","Ditassa","cordata","Ditassa cordata abortiva","Leitão, H.F.; et al.; et al.","11937","1980","12","10","Southern America","Brazil",NA,NA,NA,"MBM068459",NA,NA,"(Fourn.) Fontella","Fontella, J.","Minas Gerais","Lavras","Lavras","-44.999698638916","-21.2453002929688",NA,NA,NA,NA,"abortiva",NA,NA,NA,"20044","auto",NA,NA,NA,NA,NA,NA,NA
"106","2020-12-21 16:12:27-03","MBM","MBM","83226","PreservedSpecimen","Plantae","Apocynaceae","Ditassa","cordata","Ditassa cordata cordata","Hatschbach, G.","46502","1983","05","16","Southern America","Brazil",NA,NA,NA,"MBM083226",NA,NA,"(Turcz.) Fontella","Fontella, J.","Bahia","Rio de Contas","Mato Grosso","-41.8114013671875","-13.5789003372192",NA,NA,NA,NA,"cordata",NA,NA,NA,"49773","auto",NA,NA,NA,NA,NA,NA,NA
"107","2020-12-21 16:12:27-03","MBM","MBM","134038","PreservedSpecimen","Plantae","Apocynaceae","Ditassa","cordata","Ditassa cordata cordata","Hatschbach, G.; Hatschbach, M.; Nicolack, V.; Hatschbach, M.; Nicolack, V.","53927","1990","02","13","Southern America","Brazil",NA,NA,NA,"MBM134038",NA,NA,"(Turcz.) Fontella","Fontella, J.","Goiás","Alto Paraíso de Goiás","Rod. GO-118, 5-10km O de Alto Paraíso","-47.5099983215332","-14.1324996948242",NA,NA,NA,NA,"cordata",NA,NA,NA,"44724","auto",NA,NA,NA,NA,NA,NA,NA
"108","2020-12-21 16:12:27-03","MBM","MBM","123973","PreservedSpecimen","Plantae","Apocynaceae","Ditassa","cordata","Ditassa cordata cordata","Harley, R.M.","20151","1977","03","28","Southern America","Brazil",NA,NA,NA,"MBM123973",NA,NA,"(Turcz.) Fontella","Fontella, J.","Bahia","Rio de Contas","Serra do Rio de Contas","-41.8114013671875","-13.5789003372192",NA,NA,NA,NA,"cordata",NA,NA,NA,"49773","auto",NA,NA,NA,NA,NA,NA,NA
"109","2020-12-21 16:12:27-03","MBM","MBM","123974","PreservedSpecimen","Plantae","Apocynaceae","Ditassa","cordata","Ditassa cordata cordata","Harley, R.M.","15264A","1974","01","19","Southern America","Brazil",NA,NA,NA,"MBM123974",NA,NA,"(Turcz.) Fontella","Fontella, J.","Bahia","Rio de Contas","Serra do Rio de Contas","-41.8114013671875","-13.5789003372192",NA,NA,NA,NA,"cordata",NA,NA,NA,"49773","auto",NA,NA,NA,NA,NA,NA,NA
"110","2020-12-21 16:12:27-03","MBM","MBM","38419","PreservedSpecimen","Plantae","Apocynaceae","Ditassa","cordata","Ditassa cordata virgata","Hatschbach, G.","36885","1975","05","26","Southern America","Brazil",NA,NA,NA,"MBM038419",NA,NA,"(Fourn.) Fontella","Razini, A.","Goiás","Cavalcante","Rod. GO-12m, descida para a Chapada dos Vesedeiros","-47.4583015441895","-13.7974996566772",NA,NA,NA,NA,"virgata",NA,NA,NA,"92497","auto",NA,NA,NA,NA,NA,NA,NA
"111","2020-12-21 16:12:27-03","MBM","MBM","26191","PreservedSpecimen","Plantae","Apocynaceae","Ditassa","cordata","Ditassa cordata virgata","Hatschbach, G.","32438","1973","08","28","Southern America","Brazil",NA,NA,NA,"MBM026191",NA,NA,"(Fourn.) Fontella","Razini, A.","Mato Grosso","Rio Verde","Serra da Pimenteira",NA,NA,NA,NA,NA,NA,"virgata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"112","2020-12-21 16:12:27-03","MBM","MBM","34143","PreservedSpecimen","Plantae","Apocynaceae","Ditassa","cordata","Ditassa cordata virgata","Hatschbach, G.; Anderson, W.; Barneby, R.; Anderson, W.; Barneby, R.","36365","1975","02","20","Southern America","Brazil",NA,NA,NA,"MBM034143",NA,NA,"(Fourn.) Fontella","Razini, A.","Goiás","Alto Paraíso","Rod. GO-12, Chapada dos Veadeiros",NA,NA,NA,NA,NA,NA,"virgata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"113","2020-12-21 16:12:27-03","MBM","MBM","44795","PreservedSpecimen","Plantae","Apocynaceae","Ditassa","cordata","Ditassa cordata virgata","Hatschbach, G.; Kummrow, R.; Kummrow, R.","38343","1976","03","25","Southern America","Brazil",NA,NA,NA,"MBM044795",NA,NA,"(Fourn.) Fontella","Razini, A.","Goiás","Guaraí","Guaraí, arredores",NA,NA,NA,NA,NA,NA,"virgata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"114","2020-12-21 16:12:27-03","MBM","MBM","60308","PreservedSpecimen","Plantae","Apocynaceae","Ditassa","cordata","Ditassa cordata virgata","Irwin, H.S.; et al.; et al.","32179",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM060308",NA,NA,"(Fourn.) Fontella","Razini, A.","Goiás",NA,"Chapada dos Veadeiros, ca. 20km N de Alto Paraíso",NA,NA,NA,NA,"MBM060308",NA,"virgata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"115","2020-12-21 16:12:27-03","MBM","MBM","53105","PreservedSpecimen","Plantae","Apocynaceae","Ditassa","cordata","Ditassa cordata virgata","Hatschbach, G.","38787","1976","07","10","Southern America","Brazil",NA,NA,NA,"MBM053105",NA,NA,"(Fourn.) Fontella","Razini, A.","Goiás","Caldas Novas","Serra de Caldas","-48.625","-17.74169921875",NA,NA,NA,NA,"virgata",NA,NA,NA,"36612","auto",NA,NA,NA,NA,NA,NA,NA
"116","2020-12-21 16:12:27-03","MBM","MBM","134044","PreservedSpecimen","Plantae","Apocynaceae","Ditassa","cordata","Ditassa cordata virgata","Hatschbach, G.; Hatschbach, M.; Nicolack, V.; Hatschbach, M.; Nicolack, V.","53747","1990","02","10","Southern America","Brazil",NA,NA,NA,"MBM134044",NA,NA,"(Fourn.) Fontella","Fontella, J.","Goiás","Cristalina","Estrada para Salto do Arrojado","-47.6136016845703","-16.7686004638672",NA,NA,NA,NA,"virgata",NA,NA,NA,"85457","auto",NA,NA,NA,NA,NA,NA,NA
"117","2020-12-21 16:12:27-03","MBM","MBM","119599","PreservedSpecimen","Plantae","Apocynaceae","Ditassa","cordata","Ditassa cordata virgata","Hatschbach, G.; Cordeiro, J.; Cordeiro, J.","51838","1988","01","24","Southern America","Brazil",NA,NA,NA,"MBM119599",NA,NA,"(Fourn.) Fontella","Fontella, J.","Goiás","Cristalina","Rod. BR-040, 5-10km O de Cristalina","-47.6136016845703","-16.7686004638672",NA,NA,NA,NA,"virgata",NA,NA,NA,"85457","auto",NA,NA,NA,NA,NA,NA,NA
"118","2020-12-21 16:12:27-03","MBM","MBM","165662","PreservedSpecimen","Plantae","Apocynaceae","Ditassa","cordata","Ditassa cordata virgata","Hatschbach, G.; Hatschbach, M.; Silva, J.M.; Hatschbach, M.; Silva, J.M.","59968","1994","02","07","Southern America","Brazil",NA,NA,NA,"MBM165662",NA,NA,"(Fourn.) Fontella","Rapini, A.","Goiás","Planaltina","Rod. GO-118, 6km N de São Gabriel","-47.614200592041","-15.4527997970581",NA,NA,NA,NA,"virgata",NA,NA,NA,"61159","auto",NA,NA,NA,NA,NA,NA,NA
"119","2020-12-21 16:12:27-03","MBM","MBM","83226","PreservedSpecimen","Plantae","Apocynaceae","Ditassa","cordata","Ditassa cordata cordata","Hatschbach, G.","46502","1983","05","16","Southern America","Brazil",NA,NA,NA,"MBM083226",NA,NA,"(Turcz.) Fontella","Fontella, J.","Bahia","Rio de Contas","Mato Grosso","-41.8114013671875","-13.5789003372192",NA,NA,NA,NA,"cordata",NA,NA,NA,"49773","auto",NA,NA,NA,NA,NA,NA,NA
"120","2020-12-21 16:12:27-03","MBM","MBM","134038","PreservedSpecimen","Plantae","Apocynaceae","Ditassa","cordata","Ditassa cordata cordata","Hatschbach, G.; Hatschbach, M.; Nicolack, V.; Hatschbach, M.; Nicolack, V.","53927","1990","02","13","Southern America","Brazil",NA,NA,NA,"MBM134038",NA,NA,"(Turcz.) Fontella","Fontella, J.","Goiás","Alto Paraíso de Goiás","Rod. GO-118, 5-10km O de Alto Paraíso","-47.5099983215332","-14.1324996948242",NA,NA,NA,NA,"cordata",NA,NA,NA,"44724","auto",NA,NA,NA,NA,NA,NA,NA
"121","2020-12-21 16:12:27-03","MBM","MBM","123973","PreservedSpecimen","Plantae","Apocynaceae","Ditassa","cordata","Ditassa cordata cordata","Harley, R.M.","20151","1977","03","28","Southern America","Brazil",NA,NA,NA,"MBM123973",NA,NA,"(Turcz.) Fontella","Fontella, J.","Bahia","Rio de Contas","Serra do Rio de Contas","-41.8114013671875","-13.5789003372192",NA,NA,NA,NA,"cordata",NA,NA,NA,"49773","auto",NA,NA,NA,NA,NA,NA,NA
"122","2020-12-21 16:12:27-03","MBM","MBM","123974","PreservedSpecimen","Plantae","Apocynaceae","Ditassa","cordata","Ditassa cordata cordata","Harley, R.M.","15264A","1974","01","19","Southern America","Brazil",NA,NA,NA,"MBM123974",NA,NA,"(Turcz.) Fontella","Fontella, J.","Bahia","Rio de Contas","Serra do Rio de Contas","-41.8114013671875","-13.5789003372192",NA,NA,NA,NA,"cordata",NA,NA,NA,"49773","auto",NA,NA,NA,NA,NA,NA,NA
"123","2020-12-21 16:12:27-03","MBM","MBM","190307","PreservedSpecimen","Plantae","Apocynaceae","Ditassa","cordata","Ditassa cordata virgata","Harley, R.M.; et al.; et al.","27269","1988","12","16","Southern America","Brazil",NA,NA,NA,"MBM190307",NA,NA,"(Fourn.) Fontella","Goydea, D.J.","Bahia","Rio de Contas","Pico das Almas, Água Quente","-41.8114013671875","-13.5789003372192",NA,NA,NA,NA,"virgata",NA,NA,NA,"49773","auto",NA,NA,NA,NA,NA,NA,NA
"124","2020-12-21 16:12:27-03","MBM","MBM","38419","PreservedSpecimen","Plantae","Apocynaceae","Ditassa","cordata","Ditassa cordata virgata","Hatschbach, G.","36885","1975","05","26","Southern America","Brazil",NA,NA,NA,"MBM038419",NA,NA,"(Fourn.) Fontella","Razini, A.","Goiás","Cavalcante","Rod. GO-12m, descida para a Chapada dos Vesedeiros","-47.4583015441895","-13.7974996566772",NA,NA,NA,NA,"virgata",NA,NA,NA,"92497","auto",NA,NA,NA,NA,NA,NA,NA
"125","2020-12-21 16:12:27-03","MBM","MBM","26191","PreservedSpecimen","Plantae","Apocynaceae","Ditassa","cordata","Ditassa cordata virgata","Hatschbach, G.","32438","1973","08","28","Southern America","Brazil",NA,NA,NA,"MBM026191",NA,NA,"(Fourn.) Fontella","Razini, A.","Mato Grosso","Rio Verde","Serra da Pimenteira",NA,NA,NA,NA,NA,NA,"virgata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"126","2020-12-21 16:12:27-03","MBM","MBM","34143","PreservedSpecimen","Plantae","Apocynaceae","Ditassa","cordata","Ditassa cordata virgata","Hatschbach, G.; Anderson, W.; Barneby, R.; Anderson, W.; Barneby, R.","36365","1975","02","20","Southern America","Brazil",NA,NA,NA,"MBM034143",NA,NA,"(Fourn.) Fontella","Razini, A.","Goiás","Alto Paraíso","Rod. GO-12, Chapada dos Veadeiros",NA,NA,NA,NA,NA,NA,"virgata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"127","2020-12-21 16:12:27-03","MBM","MBM","44795","PreservedSpecimen","Plantae","Apocynaceae","Ditassa","cordata","Ditassa cordata virgata","Hatschbach, G.; Kummrow, R.; Kummrow, R.","38343","1976","03","25","Southern America","Brazil",NA,NA,NA,"MBM044795",NA,NA,"(Fourn.) Fontella","Razini, A.","Goiás","Guaraí","Guaraí, arredores",NA,NA,NA,NA,NA,NA,"virgata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"128","2020-12-21 16:12:27-03","MBM","MBM","60308","PreservedSpecimen","Plantae","Apocynaceae","Ditassa","cordata","Ditassa cordata virgata","Irwin, H.S.; et al.; et al.","32179",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM060308",NA,NA,"(Fourn.) Fontella","Razini, A.","Goiás",NA,"Chapada dos Veadeiros, ca. 20km N de Alto Paraíso",NA,NA,NA,NA,"MBM060308",NA,"virgata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"129","2020-12-21 16:12:27-03","MBM","MBM","53105","PreservedSpecimen","Plantae","Apocynaceae","Ditassa","cordata","Ditassa cordata virgata","Hatschbach, G.","38787","1976","07","10","Southern America","Brazil",NA,NA,NA,"MBM053105",NA,NA,"(Fourn.) Fontella","Razini, A.","Goiás","Caldas Novas","Serra de Caldas","-48.625","-17.74169921875",NA,NA,NA,NA,"virgata",NA,NA,NA,"36612","auto",NA,NA,NA,NA,NA,NA,NA
"130","2020-12-21 16:12:27-03","MBM","MBM","134044","PreservedSpecimen","Plantae","Apocynaceae","Ditassa","cordata","Ditassa cordata virgata","Hatschbach, G.; Hatschbach, M.; Nicolack, V.; Hatschbach, M.; Nicolack, V.","53747","1990","02","10","Southern America","Brazil",NA,NA,NA,"MBM134044",NA,NA,"(Fourn.) Fontella","Fontella, J.","Goiás","Cristalina","Estrada para Salto do Arrojado","-47.6136016845703","-16.7686004638672",NA,NA,NA,NA,"virgata",NA,NA,NA,"85457","auto",NA,NA,NA,NA,NA,NA,NA
"131","2020-12-21 16:12:27-03","MBM","MBM","119599","PreservedSpecimen","Plantae","Apocynaceae","Ditassa","cordata","Ditassa cordata virgata","Hatschbach, G.; Cordeiro, J.; Cordeiro, J.","51838","1988","01","24","Southern America","Brazil",NA,NA,NA,"MBM119599",NA,NA,"(Fourn.) Fontella","Fontella, J.","Goiás","Cristalina","Rod. BR-040, 5-10km O de Cristalina","-47.6136016845703","-16.7686004638672",NA,NA,NA,NA,"virgata",NA,NA,NA,"85457","auto",NA,NA,NA,NA,NA,NA,NA
"132","2020-12-21 16:12:27-03","MBM","MBM","165662","PreservedSpecimen","Plantae","Apocynaceae","Ditassa","cordata","Ditassa cordata virgata","Hatschbach, G.; Hatschbach, M.; Silva, J.M.; Hatschbach, M.; Silva, J.M.","59968","1994","02","07","Southern America","Brazil",NA,NA,NA,"MBM165662",NA,NA,"(Fourn.) Fontella","Rapini, A.","Goiás","Planaltina","Rod. GO-118, 6km N de São Gabriel","-47.614200592041","-15.4527997970581",NA,NA,NA,NA,"virgata",NA,NA,NA,"61159","auto",NA,NA,NA,NA,NA,NA,NA
"133","2020-12-21 16:12:30-03","MBM","MBM","60315","PreservedSpecimen","Plantae","Apocynaceae","Ditassa","virgata","Ditassa virgata","Irwin, H.S.; et al.; et al.","5177","1964","08","16","Southern America","Brazil",NA,NA,NA,"MBM060315",NA,NA,"Fourn.","Fontella, J.","Distrito Federal",NA,"20km E of Brasília",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"134","2020-12-21 16:12:30-03","MBM","MBM","117408","PreservedSpecimen","Plantae","Apocynaceae","Ditassa","virgata","Ditassa virgata","Hatschbach, G.; Cervi, A.C.; Cordeiro, J.; Cervi, A.C.; Cordeiro, J.","51171","1987","03","20","Southern America","Brazil",NA,NA,NA,"MBM117408",NA,NA,"Fourn.","Hatschbach, G.","Minas Gerais","Gouveia","Barro Preto, Torre Telemig","-43.7407989501953","-18.4543991088867",NA,NA,NA,NA,NA,NA,NA,NA,"37970","auto",NA,NA,NA,NA,NA,NA,NA
"135","2015-09-24 19:05:54-03","MNHN","RECOLNAT_MNHN_P","P00634308","PreservedSpecimen",NA,"Apocynaceae","Minaria","cordata","Minaria cordata","Blanchet, J.S.",NA,"1842",NA,NA,NA,"Brésil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00634308' target='other'> <mi>dwc_moreinfo</mi></a>","P00634308",NA,NA,"(Turcz.) T.U.P.Konno & Rapini","Rapini",NA,NA,"Province de Bahia, Jacobina. [Maritima bahiae].",NA,NA,NA,NA,"P00634308_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3642",NA,NA,NA
"136","2016-05-31 15:33:35-03","MNHN","RECOLNAT_MNHN_P","P00634309","PreservedSpecimen",NA,"Apocynaceae","Minaria","cordata","Minaria cordata","Blanchet, J.S.",NA,"1842",NA,NA,NA,"Brésil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00634309' target='other'> <mi>dwc_moreinfo</mi></a>","P00634309",NA,NA,"(Turcz.) T.U.P.Konno & Rapini","Rapini",NA,NA,"Province de Bahia, Jacobina. [Maritima bahiae].",NA,NA,NA,NA,"P00634309_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3642",NA,NA,NA
"137","2015-09-24 20:18:57-03","MNHN","RECOLNAT_MNHN_P","P00634310","PreservedSpecimen",NA,"Apocynaceae","Minaria","cordata","Minaria cordata","Blanchet, J.S.",NA,"1842",NA,NA,NA,"Brésil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00634310' target='other'> <mi>dwc_moreinfo</mi></a>","P00634310",NA,NA,"(Turcz.) T.U.P.Konno & Rapini","Rapini",NA,NA,"Province de Bahia, Jacobina. [Maritima bahiae].",NA,NA,NA,NA,"P00634310_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3642",NA,NA,NA
"138","2016-05-31 15:33:35-03","MNHN","RECOLNAT_MNHN_P","P00634311","PreservedSpecimen",NA,"Apocynaceae","Minaria","cordata","Minaria cordata","Warming, E.",NA,"1864","1","22",NA,"Brésil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00634311' target='other'> <mi>dwc_moreinfo</mi></a>","P00634311",NA,NA,"(Turcz.) T.U.P.Konno & Rapini","Rapini",NA,NA,"s.loc.",NA,NA,NA,NA,"P00634311_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1816",NA,NA,NA
"139","2015-09-24 21:16:55-03","MNHN","RECOLNAT_MNHN_P","P00634312","PreservedSpecimen",NA,"Apocynaceae","Minaria","cordata","Minaria cordata","Saint-Hilaire, A. de",NA,"1816",NA,NA,NA,"Brésil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00634312' target='other'> <mi>dwc_moreinfo</mi></a>","P00634312",NA,NA,"(Turcz.) T.U.P.Konno & Rapini","Rapini",NA,NA,"Province de Goyaz",NA,NA,NA,NA,"P00634312_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C1 684 bis",NA,NA,NA
"140","2016-05-31 15:33:35-03","MNHN","RECOLNAT_MNHN_P","P00634313","PreservedSpecimen",NA,"Apocynaceae","Minaria","cordata","Minaria cordata","Claussen, P.",NA,NA,NA,NA,NA,"Brésil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00634313' target='other'> <mi>dwc_moreinfo</mi></a>","P00634313",NA,NA,"(Turcz.) T.U.P.Konno & Rapini","Rapini",NA,NA,"s. loc.",NA,NA,NA,NA,"P00634313_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"141","2021-03-17 18:43:20-03","MNHN","RECOLNAT_MNHN_P","P00634314","PreservedSpecimen",NA,"Apocynaceae","Minaria","cordata","Minaria cordata","Saint-Hilaire, A. de",NA,NA,NA,NA,NA,"Brésil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00634314' target='other'> <mi>dwc_moreinfo</mi></a>","P00634314",NA,NA,"(Turcz.) T.U.P.Konno & Rapini","Rapini",NA,NA,"Province de Minas Geraes.",NA,NA,NA,NA,"P00634314_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C1 386",NA,NA,NA
"142","2021-03-17 18:42:46-03","MNHN","RECOLNAT_MNHN_P","P00634315","PreservedSpecimen",NA,"Apocynaceae","Minaria","cordata","Minaria cordata","Saint-Hilaire, A. de",NA,NA,NA,NA,NA,"Brésil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00634315' target='other'> <mi>dwc_moreinfo</mi></a>","P00634315",NA,NA,"(Turcz.) T.U.P.Konno & Rapini","Rapini",NA,NA,"Province de Minas Geraes.",NA,NA,NA,NA,"P00634315_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C1 386",NA,NA,NA
"143","2015-09-24 19:11:26-03","MNHN","RECOLNAT_MNHN_P","P00634316","PreservedSpecimen",NA,"Apocynaceae","Minaria","cordata","Minaria cordata","Claussen, P.",NA,"1838",NA,NA,NA,"Brésil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00634316' target='other'> <mi>dwc_moreinfo</mi></a>","P00634316",NA,NA,"(Turcz.) T.U.P.Konno & Rapini","Rapini",NA,NA,"Minas Geraes",NA,NA,NA,NA,"P00634316_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"359",NA,NA,NA
"144","2018-07-27 13:54:16-03","MNHN","RECOLNAT_MNHN_P","P00634317","PreservedSpecimen",NA,"Apocynaceae","Minaria","cordata","Minaria cordata","Claussen, P.",NA,"1838",NA,NA,NA,"Brésil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00634317' target='other'> <mi>dwc_moreinfo</mi></a>","P00634317",NA,NA,"(Turcz.) T.U.P.Konno & Rapini","Rapini",NA,NA,"Minas Geraes",NA,NA,NA,NA,"P00634317_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"359",NA,NA,NA
"145","2015-09-04 17:02:18-03","MNHN","RECOLNAT_MNHN_P","P00634318","PreservedSpecimen",NA,"Apocynaceae","Minaria","cordata","Minaria cordata","Claussen, P.",NA,"1838",NA,NA,NA,"Brésil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00634318' target='other'> <mi>dwc_moreinfo</mi></a>","P00634318",NA,NA,"(Turcz.) T.U.P.Konno & Rapini","Rapini",NA,NA,"Minas Geraes",NA,NA,NA,NA,"P00634318_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"359",NA,NA,NA
"146","2015-10-27 19:58:43-02","MNHN","RECOLNAT_MNHN_P","P04547286","PreservedSpecimen",NA,"Apocynaceae","Minaria","cordata","Minaria cordata","Claussen, P.",NA,NA,NA,NA,NA,"Brésil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04547286' target='other'> <mi>dwc_moreinfo</mi></a>","P04547286",NA,NA,"(Turcz.) T.U.P.Konno & Rapini","Rapini",NA,NA,"Minas Geraes",NA,NA,NA,NA,"P04547286_01 P04547286_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"359",NA,NA,NA
