"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","class","imagecode","order","fieldNumber","individualCount","previousCatalogNumber"
"103","2009-08-24 11:42:00-03","MO","MOBOT","90124609","PreservedSpecimen","Plantae",NA,"Noterocladaceae","Noteroclada","confluens","Noteroclada confluens","Taylor ex Hook. & Wilson","J.D. Parra","Juan David Parra","Parra 590","1998","8","7","South America","Colombia","Antioquia",NA,"Medellín, Alto de Las Baldías","-75.66666","6.33333","3000.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"104","2011-02-27 13:03:00-03","MO","MOBOT","90145332","PreservedSpecimen","Plantae",NA,"Noterocladaceae","Noteroclada","confluens","Noteroclada confluens","Taylor ex Hook. & Wilson","A. T. Whittemore","Bernardo R. Ramírez Padilla","Ramírez Padilla 3176","1991","3","2","South America","Colombia","Nariño","Pasto","Corregimiento del Encano. Vereda San José Alto.","-77.16666","1.16666","3000.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"105","2008-05-27 22:02:00-03","MO","MOBOT","90147087","PreservedSpecimen","Plantae",NA,"Noterocladaceae","Noteroclada","confluens","Noteroclada confluens","Taylor ex Hook. & Wilson","S. Churchill","S. P. Churchill","Churchill 20802","2001",NA,NA,"South America","Bolivia","Tarija","O'Connor","Serrania Huacayoj. Ca. 35 km oeste de Entre Rios (carretera a Tarija). Bosque montano Tucumano-Boliviano, remanente. <20792-20809>","-64.31666","-21.41666","2300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"01-42","5",NA
"106","2011-02-21 06:21:00-03","MO","MOBOT","90167193","PreservedSpecimen","Plantae",NA,"Noterocladaceae","Noteroclada","confluens","Noteroclada confluens","Taylor ex Hook. & Wilson","S. Churchill, Jul","S. P. Churchill|Marcos Decker|Fabiana Mogro","Churchill 22638","2003","5","22","South America","Bolivia","Cochabamba","Carrasco","Serranía Siberia. Ca. 4 km oeste de El Churo. Bosque montano secundario, cascada al lado de camino. <22633-22642>","-64.77888","-17.81111","2720.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"03-28","8",NA
"107","2008-05-27 22:02:00-03","MO","MOBOT","90167195","PreservedSpecimen","Plantae",NA,"Noterocladaceae","Noteroclada","confluens","Noteroclada confluens","Taylor ex Hook. & Wilson","S. Churchill, Jul","S. P. Churchill","Churchill 22707","2003","6","10","South America","Bolivia","Cochabamba","Chapare","80 km de Villa Tunari, entre Locotal-Corani, carretera nuevo Cochabamba-Santa Cruz. Bosque montano (Yungas), secundario. <22705-22729>","-65.97611","-17.20472","2600.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"03-38","6",NA
"108","2012-04-12 05:10:00-03","MO","MOBOT","90169241","PreservedSpecimen","Plantae",NA,"Noterocladaceae","Noteroclada","confluens","Noteroclada confluens","Taylor ex Hook. & Wilson","S. Churchill, Aug","S. P. Churchill|Luzmila Arroyo P.|Alfredo F. Fuentes","Churchill 20428","2001","3","31","South America","Bolivia","Santa Cruz","Vallegrande","Canton Guadalupe. Camino Vallegrande a Pucara (6 km sur de Guadalupe). Bosque montano secundario, al lado de quebrada. <20400-20429>","-64.03333","-18.56666","2265.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"01-7","2",NA
"109","2011-02-21 06:21:00-03","MO","MOBOT","90169268","PreservedSpecimen","Plantae",NA,"Noterocladaceae","Noteroclada","confluens","Noteroclada confluens","Taylor ex Hook. & Wilson","S. Churchill, Ago","S. P. Churchill|Marcos Decker|Fabiana Mogro","Churchill 22639-A","2003","5","22","South America","Bolivia","Cochabamba","Carrasco","Serranía Siberia. Ca. 4 km oeste de El Churo. Bosque montano secundario, cascada al lado de camino. <22633-22642>","-64.77888","-17.81111","2720.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"03-28","2",NA
"110","2010-05-09 06:27:00-03","MO","MOBOT","90171348","PreservedSpecimen","Plantae",NA,"Noterocladaceae","Noteroclada","confluens","Noteroclada confluens","Taylor ex Hook. & Wilson","S-V","Alfons Schäfer-Verwimp|Inge Verwimp","Schäfer-Verwimp 6611","1986","2","11","South America","Brazil","São Paulo",NA,"Grande Sao Paulo, Sekundar-Regenwald am Pico de Jaragua, an Erdrain.",NA,NA,"770.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"111","2008-05-27 22:02:00-03","MO","MOBOT","90182569","PreservedSpecimen","Plantae",NA,"Noterocladaceae","Noteroclada","confluens","Noteroclada confluens","Taylor ex Hook. & Wilson","S. Churchill, Jun","S. P. Churchill","Churchill 22999","2004","5","18","South America","Bolivia","Chuquisaca","Oropeza","Comunidad Punilla, ca. 27 km de Sucre carretera hacia Ravelo. Valle prepuna húmeda. Con Brachyotum, Alnus acuminata, Polylepis tomentela. <22983-23003>","-65.38555","-18.93527","3130.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",NA
"112","2008-05-27 22:02:00-03","MO","MOBOT","90184642","PreservedSpecimen","Plantae",NA,"Noterocladaceae","Noteroclada","confluens","Noteroclada confluens","Taylor ex Hook. & Wilson","S. Churchill, Jun","S. P. Churchill","Churchill 23024","2004","6","24","South America","Bolivia","Santa Cruz","Florida","Ca. 23 km nordeste de Mairana. Bosque montano nublado (yungas).","-63.91527","-18.065","2400.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"113","2008-05-27 22:02:00-03","MO","MOBOT","90204181","PreservedSpecimen","Plantae",NA,"Noterocladaceae","Noteroclada","confluens","Noteroclada confluens","Taylor ex Hook. & Wilson","S. Churchill","S. P. Churchill","Churchill 20404","2001","3","31","South America","Bolivia","Santa Cruz","Vallegrande","Camino Vallegrande a Pucara (sur de Guadalupe 6 km). Bosque Tucumano-Boliviano de montano secundario, al lado de quebrada. <20400--20429>","-64.03333","-18.56666","2265.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"114","2008-05-27 22:02:00-03","MO","MOBOT","90206396","PreservedSpecimen","Plantae",NA,"Noterocladaceae","Noteroclada","confluens","Noteroclada confluens","Taylor ex Hook. & Wilson","S. Churchill","S. P. Churchill","Churchill 23077","2004","7","20","South America","Bolivia","Chuquisaca","Belisario Boeto","Al lado de Río Alisos. Ca. 19.1 km Villa Serrano por Nuevo Mundo. Bosque montano de Tucumano-Boliviano, con Podocarpus parlatorei y Alnus acuminata. <23072-23086>","-64.31472","-19.00722","2420.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"04-24","2",NA
"115","2011-04-06 16:24:00-03","MO","MOBOT","90206883","PreservedSpecimen","Plantae",NA,"Noterocladaceae","Noteroclada","confluens","Noteroclada confluens","Taylor ex Hook. & Wilson","S. Churchill","S. P. Churchill|E. Jaramillo C.","Churchill 24044","2005","11","19","South America","Ecuador","Pichincha","Quito","Sector Penas Blancas, Km 18 Pifo-Papallata. Bosque de Polylepis en el paramo. <24008-24045>","-78.24638","-0.29833","3560.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"05-14",NA,NA
"116","2011-04-06 16:24:00-03","MO","MOBOT","90211308","PreservedSpecimen","Plantae",NA,"Noterocladaceae","Noteroclada","confluens","Noteroclada confluens","Taylor ex Hook. & Wilson","S. Churchill","S. P. Churchill|E. Jaramillo C.","Churchill 24129","2005","11","24","South America","Ecuador","Zamora-Chinchipe","Zamora","Reserva Biológica San Francisco, al lado Río San Francisco. Bosque montano bajo. <24081-24135>","-79.0775","-3.97138","1860.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"05-18",NA,NA
"117","2012-04-12 05:10:00-03","MO","MOBOT","90213352","PreservedSpecimen","Plantae",NA,"Noterocladaceae","Noteroclada","confluens","Noteroclada confluens","Taylor ex Hook. & Wilson","S. Churchill","Alfredo F. Fuentes|Israel G. Vargas C.","Fuentes Claros 215","1993","11","3","South America","Bolivia","Santa Cruz","Vallegrande","Huasacañada, 5 km al N de Vallegrande. Valles internos andinos con vegetación degradada, con relictos de bosques en algunas quebradas.","-64.08527","-18.51805","2200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"118","2008-05-27 22:02:00-03","MO","MOBOT","90222657","PreservedSpecimen","Plantae",NA,"Noterocladaceae","Noteroclada","confluens","Noteroclada confluens","Taylor ex Hook. & Wilson","S. Churchill","S. P. Churchill","Churchill 24605","2006","9","16","South America","Bolivia","Chuquisaca","Oropeza","Cerca de Maragua, 43 km oeste de Sucre. Vegetación de puna semihúmeda. <24602-24613>","-65.415","-19.0075","3080.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"06-7",NA,NA
"119","2008-05-27 22:02:00-03","MO","MOBOT","90234199","PreservedSpecimen","Plantae",NA,"Noterocladaceae","Noteroclada","confluens","Noteroclada confluens","Taylor ex Hook. & Wilson",NA,"S.R. Gradstein","Gradstein 7639","1989","11","15","South America","Bolivia","Tarija","O'Connor","Road Tarija-Entre Rios, headwaters Rio Tambo, degraded Podocarpus woodland.","-64.33333","-21.41666","2100.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"120","2008-05-27 22:02:00-03","MO","MOBOT","90234200","PreservedSpecimen","Plantae",NA,"Noterocladaceae","Noteroclada","confluens","Noteroclada confluens","Taylor ex Hook. & Wilson",NA,"S.R. Gradstein","Gradstein 7401","1989","11","8","South America","Bolivia","Cochabamba","Chapare","Along old Chapare road 7 Km S of Incachasa, scrubby vegetation along stream.","-65.83333","-17.3","3400.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"121","2008-05-27 22:02:00-03","MO","MOBOT","90235034","PreservedSpecimen","Plantae",NA,"Noterocladaceae","Noteroclada","confluens","Noteroclada confluens","Taylor ex Hook. & Wilson","S.R. Gradstein","C. Ostria","Ostria 276-H4","1984","9","21","South America","Bolivia","La Paz","Los Andes","Valle de Hichu Kkota.","-68.46666","-16.38333","4950.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"122","2008-05-27 22:02:00-03","MO","MOBOT","90235538","PreservedSpecimen","Plantae",NA,"Noterocladaceae","Noteroclada","confluens","Noteroclada confluens","Taylor ex Hook. & Wilson","S.R. Gradstein","C. Ostria","Ostria 274-H2","1984","9","21","South America","Bolivia","La Paz","Los Andes","Valle de Hichu Kkota.","-68.46666","-16.38333","4750.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"123","2013-11-26 05:40:00-02","MO","MOBOT","90236167","PreservedSpecimen","Plantae",NA,"Noterocladaceae","Noteroclada","confluens","Noteroclada confluens","Taylor ex Hook. & Wilson","S. Churchill","Reinaldo Lozano","Lozano 2450","2007","6","1","South America","Bolivia","Chuquisaca","Oropeza","Comunidad de Cajamarca, ca. 30 km al noroeste de Sucre, camino a Chataquila. Puna húmeda con Alnus acuminata, Polylepis, helechos, poáceas. <2440-2463>","-65.39111","-18.95","3269.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA
"124","2013-11-26 05:40:00-02","MO","MOBOT","90236190","PreservedSpecimen","Plantae",NA,"Noterocladaceae","Noteroclada","confluens","Noteroclada confluens","Taylor ex Hook. & Wilson","S. Churchill","Reinaldo Lozano","Lozano 2535","2007","6","24","South America","Bolivia","Chuquisaca","Azurduy","Zona Chirimolle, 30 km sudeste de Azurduy. Fragmentos de bosque montano de Tucumano-Boliviano; piso superior con Podocarpus, Alnus, Mirtáceas, helechos. <2522-2557>","-64.33944","-20.15194","2538.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA
"125","2013-11-26 05:40:00-02","MO","MOBOT","90245440","PreservedSpecimen","Plantae",NA,"Noterocladaceae","Noteroclada","confluens","Noteroclada confluens","Taylor ex Hook. & Wilson","S. Churchill, Nov","Reinaldo Lozano","Lozano 2872","2007","9","3","South America","Bolivia","Chuquisaca","Sud Cinti","Cima cerro Bufetes a 6 km al oeste de El Palmar. Pastizales y galerías de Bosque Tucumano-Boliviano, con Podocarpus, Alnus, Cedrela. <2846-2907>","-64.38055","-20.855","2001.00000000","2250.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",NA
"126","2011-04-07 11:23:00-03","MO","MOBOT","90247121","PreservedSpecimen","Plantae",NA,"Noterocladaceae","Noteroclada","confluens","Noteroclada confluens","Taylor ex Hook. & Wilson","S. Churchill, Ene","O. Apaza","Apaza 186","2007","11","8","South America","Bolivia","Chuquisaca","Hernando Siles","Comunidad Vallecitos, ca. 60 km a Monteagudo. Bosque premontano de Tucumano-Boliviano, con Podocarpus, Myrtacea, Chusquea. <169-191>","-64.29944","-20.21194","2342.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",NA
"127","2013-11-26 05:40:00-02","MO","MOBOT","90249878","PreservedSpecimen","Plantae",NA,"Noterocladaceae","Noteroclada","confluens","Noteroclada confluens","Taylor ex Hook. & Wilson","S. Churchill, Abr","Reinaldo Lozano","Lozano 2839","2007","8","5","South America","Bolivia","Chuquisaca","Oropeza","Cajamarca, ca. 40 km al noroeste de Sucre. <2831-2841>","-65.3977777","-18.9444444","3102.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"128","2010-06-09 21:08:00-03","MO","MOBOT","90253242","PreservedSpecimen","Plantae",NA,"Noterocladaceae","Noteroclada","confluens","Noteroclada confluens","Taylor ex Hook. & Wilson","S. Churchill","Y. Inturias|et al.","Inturias 74","2008",NA,NA,"South America","Bolivia","Santa Cruz","Vallegrande","Limite entre San Lorenzo y Monte Paulo. Bosque montano humedo pluviestacional del Tucumano-Boliviano a orillas de un arroyo; con Myrtaceas. <74-84>","-63.9236111","-18.6658333","2200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9",NA
"129","2017-10-21 14:27:00-02","MO","MOBOT","101005470","PreservedSpecimen","Plantae",NA,"Noterocladaceae","Noteroclada","confluens","Noteroclada confluens","Taylor ex Hook. & Wilson",NA,"Antoine M. Cleef|H. 't Hart","Cleef 2598","1972","3","23","South America","Colombia","Cundinamarca",NA,"Sumapaz, PNN de Sumapaz, Paramo Sumapaz, Chisaca","-74.4166667","3.75","3600.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"130","2017-03-16 22:35:00-03","MO","MOBOT","100892724","PreservedSpecimen","Plantae",NA,"Noterocladaceae","Noteroclada","confluens","Noteroclada confluens","Taylor ex Hook. & Wilson","John C. Brinda","John C. Brinda","Brinda 5063a","2014","1","11","South America","Chile","Magallanes","Antártica Chilena","Ministerio de Agricultura de Chile, Corporación Nacional Forestal, Reserva de Biosfera Cabo de Hornos, Parque Nacional Alberto de Agostini, Comuna de Cabo de Hornos, north shore of Isla Hoste, Caleta Coloane, near toe of glacier.","-69.813072","-55.103792","25.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"131","2015-03-07 03:41:19-03","F","FMNH-BRYOPHYTES",NA,"PreservedSpecimen","Plantae","Marchantiophyta","Pelliaceae","Noteroclada","confluens","Noteroclada confluens","(Hook. f. & Taylor) Spruce",NA,"J. J. Engel","25710","2004","1","22","South America","Chile","Antártica Chilena",NA,"Comuna Cabo de Hornos, Península Hardy, small bay ca. 3 km SSW of Punta San Bernardo","-68.0708","-55.5014",NA,"25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Jungermanniopsida",NA,"Pelliales",NA,NA,NA
"132","2015-03-07 03:41:19-03","F","FMNH-BRYOPHYTES",NA,"PreservedSpecimen","Plantae","Marchantiophyta","Pelliaceae","Noteroclada","confluens","Noteroclada confluens","(Hook. f. & Taylor) Spruce",NA,"J. J. Engel","25534","2004","1","20","South America","Chile","Antártica Chilena",NA,"Comuna Cabo de Hornos, W coast of Isla Navarino, Puerto Inutil","-68.2136","-54.9756",NA,"75",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Jungermanniopsida",NA,"Pelliales",NA,NA,NA
"133","2015-03-07 03:41:19-03","F","FMNH-BRYOPHYTES",NA,"PreservedSpecimen","Plantae","Marchantiophyta","Pelliaceae","Noteroclada","confluens","Noteroclada confluens","(Hook. f. & Taylor) Spruce",NA,"J. J. Engel","25511","2004","1","19","South America","Chile","Antártica Chilena",NA,"Comuna Cabo de Hornos, N side of Isla Navarino, Parque Etnobotánico Omora, ca. 2 km SWS of Puerto Williams, along W shore of Río Róbalo in vicinity of Cascada Róbalo","-67.6411","-54.9481",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Jungermanniopsida",NA,"Pelliales",NA,NA,NA
"134","2005-10-10 11:26:11-03","MNHN","RECOLNAT_MNHN_PC","PC0741522","PreservedSpecimen",NA,NA,"Pelliaceae","Noteroclada","confluens","Noteroclada confluens","Taylor ex Hook.f. & Wilson","Costa","Glaziou, A.",NA,"1870","12","3",NA,"Brésil",NA,NA,"Rodeio",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/pc/pc0741522' target='other'> <mi>dwc_moreinfo</mi></a>","PC0741522",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5128",NA,NA
"135","2016-11-28 11:44:05-02","MNHN","RECOLNAT_MNHN_PC","PC0723489","PreservedSpecimen",NA,NA,"Pelliaceae","Noteroclada","confluens","Noteroclada confluens","Taylor ex Hook.f. & Wilson","Benavides","Bischler, H.",NA,"1958","11","8",NA,"Colombie","Cundinamarca",NA,"Cundinamarca. Camino real Bojaca-Tena",NA,NA,"2300","2800","hb","Prêt B97-09 pour R. Stotler, Cardonale (us). Retour 02/2016 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/pc/pc0723489' target='other'> <mi>dwc_moreinfo</mi></a>","PC0723489",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1135",NA,NA
"136","2013-07-19 16:31:55-03","MNHN","RECOLNAT_MNHN_PC","PC0721781","PreservedSpecimen",NA,NA,"Pelliaceae","Noteroclada","confluens","Noteroclada confluens","Taylor ex Hook.f. & Wilson","Peralta","Glaziou, A.",NA,NA,NA,NA,NA,"Brésil",NA,NA,"Rio Janeiro",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/pc/pc0721781' target='other'> <mi>dwc_moreinfo</mi></a>","PC0721781",NA,NA,NA,NA,NA,NA,NA,NA,"PC0721781_01 PC0721781_02",NA,"7224",NA,NA
"137","2013-11-21 10:43:00-02","MNHN","RECOLNAT_MNHN_PC","PC0716245","PreservedSpecimen",NA,NA,"Pelliaceae","Noteroclada","confluens","Noteroclada confluens","(Hook.f. & Taylor) Spruce","Cuvertino","Cuvertino, J.",NA,"2010","1","29",NA,"Chili",NA,NA,"Tarapaca. Counna Pica. Salar de Huasco",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/pc/pc0716245' target='other'> <mi>dwc_moreinfo</mi></a>","PC0716245",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"138","2018-09-11 09:54:47-03","MNHN","RECOLNAT_MNHN_PC","PC0723492","PreservedSpecimen",NA,NA,"Pelliaceae","Noteroclada","confluens","Noteroclada confluens","Taylor ex Hook.f. & Wilson","Zhang","Puiggari, J.I.",NA,"1882","5",NA,NA,"Brésil",NA,NA,"Brésil, Apiahy",NA,NA,NA,NA,"hb","Prêt B97-09 pour R. Stotler, Cardonale (us). Retour 02/2016 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/pc/pc0723492' target='other'> <mi>dwc_moreinfo</mi></a>","PC0723492",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"84",NA,NA
"139","2015-09-01 14:41:20-03","MNHN","RECOLNAT_MNHN_PC","PC0772732","PreservedSpecimen",NA,NA,"Pelliaceae","Noteroclada","confluens","Noteroclada confluens","Taylor ex Hook.f. & Wilson","Gradstein","Holm-Nielsen, L.B.|Jaramillo, J.|Coello, F.|Asanza, E.",NA,"1980","8","25",NA,"Equateur","Napo",NA,"Ecuador. Province : Napo. Volcan Atacazo, W slope, 17 km from San Juan","-78.63333","-0.33333","2850",NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/pc/pc0772732' target='other'> <mi>dwc_moreinfo</mi></a>","PC0772732",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"25146",NA,NA
"140","2011-03-02 11:36:34-03","MNHN","RECOLNAT_MNHN_PC","PC0660291","PreservedSpecimen",NA,NA,"Pelliaceae","Noteroclada","confluens","Noteroclada confluens","(Hook.f. & Taylor) Spruce","Burghardt","Burghardt, M.|Léon-Yanez, S.|Haro-Carrion, X.|Moscoso, A.",NA,"2008","2","23",NA,"Equateur","Cotopaxi",NA,"Cotopaxi. Parque Nacional Llanganates, Vicinity of Laguna Anteojos, ca. 20 km E of Salcedo",NA,NA,"4050",NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/pc/pc0660291' target='other'> <mi>dwc_moreinfo</mi></a>","PC0660291",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MB 6690",NA,NA
"141","2019-01-23 15:23:21-02","MNHN","RECOLNAT_MNHN_PC","PC0774430","PreservedSpecimen",NA,NA,"Pelliaceae","Noteroclada","confluens","Noteroclada confluens","Taylor ex Hook.f. & Wilson","Gradstein","Schultes, R.E.|Cabrera, I.",NA,"1953","3","15",NA,"Colombie","Putumayo",NA,"Putumayo. Valle de Sibundoy : Sibundoy, road from Sibundoy to Mocoa",NA,NA,"2700","3100","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/pc/pc0774430' target='other'> <mi>dwc_moreinfo</mi></a>","PC0774430",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19040",NA,NA
"142","2018-03-06 17:35:02-03","MNHN","RECOLNAT_MNHN_PC","PC0741542","PreservedSpecimen",NA,NA,"Pelliaceae","Noteroclada","confluens","Noteroclada confluens","Taylor ex Hook.f. & Wilson","Costa","Glaziou, A.",NA,"1873","9","9",NA,"Brésil",NA,NA,"Petropolis (Cascatinha)",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/pc/pc0741542' target='other'> <mi>dwc_moreinfo</mi></a>","PC0741542",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7224",NA,NA
"143","2016-03-04 17:15:20-03","MNHN","RECOLNAT_MNHN_PC","PC0723493","PreservedSpecimen",NA,NA,"Pelliaceae","Noteroclada","confluens","Noteroclada confluens","Taylor ex Hook.f. & Wilson","Benavides","Dusén, P.K.H.",NA,"1895","11","18",NA,"Chili",NA,NA,"Patagonie. Punta Arenas",NA,NA,NA,NA,"hb","Prêt B97-09 pour R. Stotler, Cardonale (us). Retour 02/2016 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/pc/pc0723493' target='other'> <mi>dwc_moreinfo</mi></a>","PC0723493",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"144","2016-03-18 08:44:13-03","MNHN","RECOLNAT_MNHN_PC","PC0723494","PreservedSpecimen",NA,NA,"Pelliaceae","Noteroclada","confluens","Noteroclada confluens","Taylor ex Hook.f. & Wilson","Benavides","Rick, J.",NA,NA,NA,NA,NA,"Brésil",NA,NA,"Brésil : Sao Leopoldo (Rio Grande do Sul)",NA,NA,NA,NA,"hb","Prêt B97-09 pour R. Stotler, Cardonale (us). Retour 02/2016 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/pc/pc0723494' target='other'> <mi>dwc_moreinfo</mi></a>","PC0723494",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"145","2013-08-30 11:05:23-03","MNHN","RECOLNAT_MNHN_PC","PC0032532","PreservedSpecimen",NA,NA,"Pelliaceae","Noteroclada","confluens","Noteroclada confluens","Taylor ex Hook.f. & Wilson","Stotler","s.c.",NA,NA,NA,NA,NA,"Chili",NA,NA,"Chili",NA,NA,NA,NA,"hb","Prêt B06-18 pour B. Crandall-Stotler, Cardonale (us). Retour 02/2016 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/pc/pc0032532' target='other'> <mi>dwc_moreinfo</mi></a>","PC0032532",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"146","2018-06-29 11:44:38-03","MNHN","RECOLNAT_MNHN_PC","PC0660290","PreservedSpecimen",NA,NA,"Pelliaceae","Noteroclada","confluens","Noteroclada confluens","(Hook.f. & Taylor) Spruce","Fuertes","Fuertes, E.|Rodriguez",NA,"2005","3","12",NA,"Argentine","Tierra del Fuego",NA,"Argentina. Tierra del Fuego : Departemento Rio Grande, Estancia Marina, pr. Rio Grande",NA,NA,"240",NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/pc/pc0660290' target='other'> <mi>dwc_moreinfo</mi></a>","PC0660290",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"147","2019-07-03 11:43:04-03","MNHN","RECOLNAT_MNHN_PC","PC0716244","PreservedSpecimen",NA,NA,"Pelliaceae","Noteroclada","confluens","Noteroclada confluens","(Hook.f. & Taylor) Spruce","Cuvertino","Soldivia, P.",NA,NA,NA,NA,NA,"Chili",NA,NA,"Arica y Parinacota. Putre. Caquena",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/pc/pc0716244' target='other'> <mi>dwc_moreinfo</mi></a>","PC0716244",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PS 416",NA,NA
"148","2015-09-07 16:35:10-03","MNHN","RECOLNAT_MNHN_PC","PC0706357","PreservedSpecimen",NA,NA,"Pelliaceae","Noteroclada","confluens","Noteroclada confluens","Taylor ex Hook.f. & Wilson","Burghardt","Burghardt, M.|Leon-Yanez, S.|Haro-Carrion, X.|Moscoso, A.",NA,"2008","2","8",NA,"Equateur","Pichincha",NA,"Ecuador : Pichincha. Paramo de Pichincha, ca. 1 km E of the summit of Guagua Pichincha",NA,NA,"4000",NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/pc/pc0706357' target='other'> <mi>dwc_moreinfo</mi></a>","PC0706357",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MB 6663",NA,NA
