"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","minimumElevationInMeters","preparationType","occurrenceRemarks","barcode","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","maximumElevationInMeters","coordinatePrecision","imagecode","geoFlag","class","order","typeStatus","yearIdentified","monthIdentified","dayIdentified","individualCount","fieldNumber"
"51","2020-01-15 04:34:00-03","MO","MOBOT","90246015","PreservedSpecimen","Plantae",NA,"Frullaniaceae","Frullania","beyrichiana","Frullania beyrichiana","(Lehm. & Lindenb.) Lehm. & Lindenb.","D.P. Costa, Dic","D.P. Costa|S. P. Churchill|Jehizon Terán|E. Rodríguez","Costa 4896","2007","12","9","South America","Bolivia","Cochabamba","Parque Nacional de Carrasco, Santuario de Los Guácharos, al lado de Río San Mateo. Bosque Amazonico – premontano. <4882-4902>","615.00000000",NA,NA,NA,"Chapare","-65.51277","-17.10222",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",NA
"52","2020-01-15 04:34:00-03","MO","MOBOT","90246030","PreservedSpecimen","Plantae",NA,"Frullaniaceae","Frullania","beyrichiana","Frullania beyrichiana","(Lehm. & Lindenb.) Lehm. & Lindenb.","D.P. Costa, Dic","D.P. Costa|S. P. Churchill|Jehizon Terán|E. Rodríguez","Costa 4876","2007","12","8","South America","Bolivia","Cochabamba","Incachaca, carretera Cochabamba – Villa Tunari. Bosque de montano (Yungas). <4876-4881>","2600.00000000",NA,NA,NA,"Chapare","-65.81277","-17.23472",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",NA
"53","2020-01-15 04:34:00-03","MO","MOBOT","90246033","PreservedSpecimen","Plantae",NA,"Frullaniaceae","Frullania","beyrichiana","Frullania beyrichiana","(Lehm. & Lindenb.) Lehm. & Lindenb.","D.P. Costa, Dic","D.P. Costa|S. P. Churchill|Jehizon Terán|E. Rodríguez","Costa 4887","2007","12","9","South America","Bolivia","Cochabamba","Parque Nacional de Carrasco, Santuario de Los Guácharos, al lado de Río San Mateo. Bosque Amazonico – premontano. <4882-4902>","615.00000000",NA,NA,NA,"Chapare","-65.51277","-17.10222",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",NA
"54","2020-01-15 04:34:00-03","MO","MOBOT","90246040","PreservedSpecimen","Plantae",NA,"Frullaniaceae","Frullania","beyrichiana","Frullania beyrichiana","(Lehm. & Lindenb.) Lehm. & Lindenb.","D.P. Costa, Dic","D.P. Costa|S. P. Churchill|Jehizon Terán|E. Rodríguez","Costa 4864","2007","12","8","South America","Bolivia","Cochabamba","Ca. 35 km de Colomi por Villa Tunari (carretera nuevo). Bosque ceja de montano (Yungas), bastante arbustos. <4863-4869>","2915.00000000",NA,NA,NA,"Chapare","-65.89361","-17.17527",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4",NA
"55","2014-02-06 22:26:00-02","MO","MOBOT","90196663","PreservedSpecimen","Plantae",NA,"Frullaniaceae","Frullania","beyrichiana","Frullania beyrichiana","(Lehm. & Lindenb.) Lehm. & Lindenb.","D. Griffin, III","Ronaldo Wasum","Wasum 9951","1994","6","10","South America","Brazil","Rio Grande do Sul","RS-São Francisco de Paula-Floresta Nacional I.","800.00000000",NA,NA,NA,NA,"-43.63333","-21.86666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2020-07-10 09:46:07-03","MBML","MBML-HERBARIO","19577",NA,"Plantae",NA,"Frullaniaceae","Frullania","beyrichiana","Frullania beyrichiana","(Lehm. & Lindenb.) Lehm. & Lindenb.","D.F. Peralta/2010","J. Rossini; et al","176","2003","01","09",NA,"Brasil","Espírito Santo","Reserva Biológica Augusto Ruschi - Nova Lombardia",NA,NA,"Sobre tronco de uma árvore, em grande quantidade.","MBML019577","Santa Teresa","-40.553056","-19.9075","40W33'11","19S54'27",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2020-11-18 11:40:17-03","UERJ","HRJ","7396","PreservedSpecimen","Plantae",NA,"Frullaniaceae","Frullania","beyrichiana","Frullania beyrichiana","(Lehm. & Lindenb.) Lehm. & Lindenb.",NA,"P. Lanza","969","1996","09","26",NA,"Brasil","Rio de Janeiro","Aldeia Velha.","350",NA,NA,"HRJ00007396","Casemiro de Abr",NA,NA,NA,NA,"350",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2020-11-18 11:40:17-03","UERJ","HRJ","3281","PreservedSpecimen","Plantae",NA,"Frullaniaceae","Frullania","beyrichiana","Frullania beyrichiana","(Lehm. & Lindenb.) Lehm. & Lindenb.",NA,"M.I.M.N. Olivei","1943","1994","07","12",NA,"Brasil","Rio de Janeiro","Ilha Grande.","900",NA,NA,"HRJ00003281","Angra dos Reis","-44.3180999755859","-23.0067005157471",NA,NA,"900","32988",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA
"59","2020-11-18 11:40:17-03","UERJ","HRJ","3283","PreservedSpecimen","Plantae",NA,"Frullaniaceae","Frullania","beyrichiana","Frullania beyrichiana","(Lehm. & Lindenb.) Lehm. & Lindenb.",NA,"M.I.M.N. Olivei","3124","1995","03","21",NA,"Brasil","Rio de Janeiro","Ilha Grande.","930",NA,NA,"HRJ00003283","Angra dos Reis","-44.3180999755859","-23.0067005157471",NA,NA,"930","32988",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA
"60","2020-11-18 11:49:39-03","UERJ","HRJ","9281","PreservedSpecimen","Plantae",NA,"Frullaniaceae","Frullania","beyrichiana","Frullania beyrichiana","(Lehm. & Lindenb.) Lehm. & Lindenb.",NA,"J.C. De-Paula","282","1997","06","14",NA,"Brasil","Rio de Janeiro","Floresta araucária.",NA,NA,NA,"HRJ00009281","Itatiaia","-44.5633010864258","-22.4960994720459",NA,NA,NA,"19648",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA
"61","2020-11-18 11:49:39-03","UERJ","HRJ","12008","PreservedSpecimen","Plantae",NA,"Frullaniaceae","Frullania","beyrichiana","Frullania beyrichiana","(Lehm. & Lindenb.) Lehm. & Lindenb.","M. S. Dias","?","677","2012","10","10",NA,"Brasil","Rio de Janeiro","Trilha Rebouças.",NA,NA,NA,"HRJ00012969","Itatiaia","-44.5633010864258","-22.4960994720459",NA,NA,NA,"19648",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA
"62","2020-11-18 11:40:17-03","UERJ","HRJ","7397","PreservedSpecimen","Plantae",NA,"Frullaniaceae","Frullania","beyrichiana","Frullania beyrichiana","(Lehm. & Lindenb.) Lehm. & Lindenb.",NA,"P. Lanza","951","1996","01","10",NA,"Brasil","Rio de Janeiro","Aldeia Velha.","60",NA,NA,"HRJ00007397","Casemiro de Abr",NA,NA,NA,NA,"60",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2020-11-18 11:40:17-03","UERJ","HRJ","7401","PreservedSpecimen","Plantae",NA,"Frullaniaceae","Frullania","beyrichiana","Frullania beyrichiana","(Lehm. & Lindenb.) Lehm. & Lindenb.",NA,"P. Lanza","978","1996","09","26",NA,"Brasil","Rio de Janeiro","Aldeia Velha.","450",NA,NA,"HRJ00007401","Casemiro de Abr",NA,NA,NA,NA,"450",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2020-11-18 11:40:17-03","UERJ","HRJ","3284","PreservedSpecimen","Plantae",NA,"Frullaniaceae","Frullania","beyrichiana","Frullania beyrichiana","(Lehm. & Lindenb.) Lehm. & Lindenb.",NA,"M.I.M.N. Olivei","4194","1995","05","16",NA,"Brasil","Rio de Janeiro","Ilha Grande.","140",NA,NA,"HRJ00003284","Angra dos Reis","-44.3180999755859","-23.0067005157471",NA,NA,"140","32988",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA
"65","2020-11-18 11:40:17-03","UERJ","HRJ","3282","PreservedSpecimen","Plantae",NA,"Frullaniaceae","Frullania","beyrichiana","Frullania beyrichiana","(Lehm. & Lindenb.) Lehm. & Lindenb.",NA,"M.I.M.N. Olivei","3121","1995","03","21",NA,"Brasil","Rio de Janeiro","Ilha Grande.","50",NA,NA,"HRJ00003282","Angra dos Reis","-44.3180999755859","-23.0067005157471",NA,NA,"50","32988",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA
"66","2020-11-18 11:40:17-03","UERJ","HRJ","9282","PreservedSpecimen","Plantae",NA,"Frullaniaceae","Frullania","beyrichiana","Frullania beyrichiana","(Lehm. & Lindenb.) Lehm. & Lindenb.",NA,"J.C. De-Paula","283","1997","06","14",NA,"Brasil","Rio de Janeiro","Morrote na estrada do Brejo da Lapa.",NA,NA,NA,"HRJ00009282","Itatiaia","-44.5633010864258","-22.4960994720459",NA,NA,NA,"19648",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA
"67","2020-11-18 11:40:17-03","UERJ","HRJ","9280","PreservedSpecimen","Plantae",NA,"Frullaniaceae","Frullania","beyrichiana","Frullania beyrichiana","(Lehm. & Lindenb.) Lehm. & Lindenb.",NA,"J.C. De-Paula","281","1997","06","14",NA,"Brasil","Rio de Janeiro","Morrote na estrada do Brejo da Lapa.",NA,NA,NA,"HRJ00009280","Itatiaia","-44.5633010864258","-22.4960994720459",NA,NA,NA,"19648",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA
"68","2020-11-18 11:40:17-03","UERJ","HRJ","3280","PreservedSpecimen","Plantae",NA,"Frullaniaceae","Frullania","beyrichiana","Frullania beyrichiana","(Lehm. & Lindenb.) Lehm. & Lindenb.",NA,"M.I.M.N. Olivei","688","1993","09","15",NA,"Brasil","Rio de Janeiro","Km 54 da Rio-Santos.",NA,NA,NA,"HRJ00003280","Mangaratiba","-44.040599822998","-22.9596996307373",NA,NA,NA,"17272",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA
"69","2020-11-18 11:40:17-03","UERJ","HRJ","3295","PreservedSpecimen","Plantae",NA,"Frullaniaceae","Frullania","beyrichiana","Frullania beyrichiana","(Lehm. & Lindenb.) Lehm. & Lindenb.",NA,"M.I.M.N. Olivei","686","1993","09","15",NA,"Brasil","Rio de Janeiro","Km 54 da Rio-Santos.",NA,NA,NA,"HRJ00003295","Mangaratiba","-44.040599822998","-22.9596996307373",NA,NA,NA,"17272",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA
"70","2009-12-11 15:47:12-02","MNHN","RECOLNAT_MNHN_PC","PC0705073","PreservedSpecimen",NA,NA,"Frullaniaceae","Frullania","beyrichiana","Frullania beyrichiana","(Lehm. & Lindenb.) Lehm. & Lindenb.",NA,"Beyrich, H.K.",NA,NA,NA,NA,NA,"Brésil",NA,"Brésil",NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/pc/pc0705073' target='other'> <mi>dwc_moreinfo</mi></a>","PC0705073",NA,NA,NA,NA,NA,NA,NA,"PC0705073_01 PC0705073_02",NA,NA,NA,"type",NA,NA,NA,NA,NA
"71","2016-11-25 15:03:30-02","MNHN","RECOLNAT_MNHN_PC","PC0735888","PreservedSpecimen",NA,NA,"Frullaniaceae","Frullania","beyrichiana","Frullania beyrichiana","(Lehm. & Lindenb.) Lehm. & Lindenb.","Giancotti","Giancotti, C.",NA,"1990","11","14",NA,"Brésil","Sao Paulo","Brasil, Sao Paulo, Sao Paulo, Instituto Agronômico e Geofisico","760","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/pc/pc0735888' target='other'> <mi>dwc_moreinfo</mi></a>","PC0735888",NA,"-46.38111","-23.325",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"861"
"72","2014-08-07 13:39:16-03","MNHN","RECOLNAT_MNHN_PC","PC0728165","PreservedSpecimen",NA,NA,"Frullaniaceae","Frullania","beyrichiana","Frullania beyrichiana","(Lehm. & Lindenb.) Lehm. & Lindenb.","Peralta","Yano, O.|Santos, D.P.",NA,"1983","6","22",NA,"Brésil","Rio de Janeiro","Brasil, Rio de Janeiro, Resende, km 12 da estrada para Agulhas Negras","1165","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/pc/pc0728165' target='other'> <mi>dwc_moreinfo</mi></a>","PC0728165",NA,"-44.26472","-22.28083",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7637"
"73","2015-09-26 08:50:08-03","MNHN","RECOLNAT_MNHN_PC","PC0102165","PreservedSpecimen",NA,NA,"Jubulaceae","Frullania","fluminensis","Frullania fluminensis","Gottsche ex Steph.","Gottsche","Gaudichaud, C.",NA,NA,NA,NA,NA,"Brésil",NA,"Rio de Janeiro",NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/pc/pc0102165' target='other'> <mi>dwc_moreinfo</mi></a>","PC0102165",NA,NA,NA,NA,NA,NA,NA,"PC0102165_01 PC0102165_02",NA,NA,NA,"isotype",NA,NA,NA,NA,"114"
"74","2009-02-12 15:51:35-02","MNHN","RECOLNAT_MNHN_PC","PC0705090","PreservedSpecimen",NA,NA,"Jubulaceae","Frullania","fluminensis","Frullania fluminensis","Gottsche ex Steph.",NA,"Gaudichaud-Beaupré, C.",NA,NA,NA,NA,NA,"Brésil",NA,"Rio",NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/pc/pc0705090' target='other'> <mi>dwc_moreinfo</mi></a>","PC0705090",NA,NA,NA,NA,NA,NA,NA,"PC0705090_01 PC0705090_02",NA,NA,NA,"type",NA,NA,NA,NA,NA
"75","2021-03-01 11:56:40-03","UFPE","UFP","74004","PreservedSpecimen","Plantae","Marchantiophyta","Jubulaceae","Frullania","beyrichiana","Frullania beyrichiana","(Lehm. & Lindenb.) Lehm. & Lindenb.","Yano, O","Oliveira, JRPM; Peralta, DF; Wasum, RA","338","2010","04","16",NA,"Brasil","Rio Grande do Sul",NA,"741",NA,"Sobre solo","UFP074004","Cambará do Sul","-50.083611","-29.157778","-50.083611","-29.157778","741",NA,NA,NA,NA,"Porellales",NA,"2013","03",NA,NA,NA
"76","2021-03-01 11:56:40-03","UFPE","UFP","74017","PreservedSpecimen","Plantae","Marchantiophyta","Jubulaceae","Frullania","beyrichiana","Frullania beyrichiana","(Lehm. & Lindenb.) Lehm. & Lindenb.","Yano, O","Oliveira, JRPM; Peralta, DF; Wasum, RA","322","2010","04","16",NA,"Brasil","Rio Grande do Sul",NA,"741",NA,"sobre rocha, margem de queda d'água","UFP074017","Cambará do Sul","-50.083333","-29.159444","-50.083333","-29.159444","741",NA,NA,NA,NA,"Porellales",NA,"2013","03",NA,NA,NA
"77","2021-03-01 11:56:40-03","UFPE","UFP","74056","PreservedSpecimen","Plantae","Marchantiophyta","Jubulaceae","Frullania","beyrichiana","Frullania beyrichiana","(Lehm. & Lindenb.) Lehm. & Lindenb.","Yano, O","Oliveira, JRPM; Peralta, DF; Wasum, RA","311","2010","04","16",NA,"Brasil","Rio Grande do Sul",NA,"741",NA,"sobre tronco vivo","UFP074056","Cambará do Sul","-50.083333","-29.159444","-50.083333","-29.159444","741",NA,NA,NA,NA,"Porellales",NA,"2013","03",NA,NA,NA
"78","2021-03-01 11:56:40-03","UFPE","UFP","74084","PreservedSpecimen","Plantae","Marchantiophyta","Jubulaceae","Frullania","beyrichiana","Frullania beyrichiana","(Lehm. & Lindenb.) Lehm. & Lindenb.","Yano, O","Oliveira, JRPM; Peralta, DF; Wasum, RA","293","2010","04","16",NA,"Brasil","Rio Grande do Sul",NA,"741",NA,"sobre tronco vivo","UFP074084","Cambará do Sul","-50.083333","-29.159444","-50.083333","-29.159444","741",NA,NA,NA,NA,"Porellales",NA,"2013","03",NA,NA,NA
"79","2020-12-16 16:04:24-03","MN","R-BRYOPHYTA","82974","PreservedSpecimen","Plantae","Marchantiophyta","Frullaniaceae","Frullania","beyrichiana","Frullania beyrichiana","(Lehm. & Lindenb.) Lehm. & Lindenb.","Dias, M.S.","Ule, E.H.G.","722",NA,NA,NA,NA,"Brasil","Goiás","Serra dos Veadeiros",NA,NA,NA,"R000082974",NA,NA,NA,NA,NA,NA,NA,"R000082974_001",NA,"Jungermanniopsida","Porellales",NA,"2015","06",NA,NA,NA
"80","2020-12-16 16:04:24-03","MN","R-BRYOPHYTA","82906","PreservedSpecimen","Plantae","Marchantiophyta","Frullaniaceae","Frullania","beyrichiana","Frullania beyrichiana","(Lehm. & Lindenb.) Lehm. & Lindenb.","Dias, M.S.","Schwacke, C.A.W.","s.n.",NA,NA,NA,NA,"Brasil","Santa Catarina",NA,NA,NA,NA,"R000082906",NA,NA,NA,NA,NA,NA,NA,"R000082906_001",NA,"Jungermanniopsida","Porellales",NA,"2017","03",NA,NA,NA
"81","2020-12-16 16:04:24-03","MN","R-BRYOPHYTA","82850","PreservedSpecimen","Plantae","Marchantiophyta","Frullaniaceae","Frullania","beyrichiana","Frullania beyrichiana","(Lehm. & Lindenb.) Lehm. & Lindenb.","Dias, M.S.","Schwacke, C.A.W.","s.n.",NA,NA,NA,NA,"Brasil","Santa Catarina","Campo de São Miguel",NA,NA,NA,"R000082850",NA,NA,NA,NA,NA,NA,NA,"R000082850_001",NA,"Jungermanniopsida","Porellales",NA,"2017","03",NA,NA,NA
"82","2020-12-16 16:04:24-03","MN","R-BRYOPHYTA","82836","PreservedSpecimen","Plantae","Marchantiophyta","Frullaniaceae","Frullania","beyrichiana","Frullania beyrichiana","(Lehm. & Lindenb.) Lehm. & Lindenb.","Dias, M.S.","Ule, E.H.G.","s.n.",NA,NA,NA,NA,"Brasil",NA,NA,"2000",NA,NA,"R000082836",NA,NA,NA,NA,NA,"2000",NA,NA,NA,"Jungermanniopsida","Porellales",NA,"2015","06",NA,NA,NA
"83","2020-12-16 16:04:24-03","MN","R-BRYOPHYTA","82918","PreservedSpecimen","Plantae","Marchantiophyta","Frullaniaceae","Frullania","fluminensis","Frullania fluminensis","Gottsche ex Steph.",NA,"Lindman, C.A.M.","B 37",NA,NA,NA,NA,"Brasil","Rio de Janeiro","Corcovado",NA,NA,"Herb. Brasil. Regnell. Musei bot. Stockholm. Exped. Imae Regnellian. Musci B 37","R000082918","Rio de Janeiro","-43.2075004577637","-22.9027996063232",NA,NA,NA,"57442","R000082918_001","auto","Jungermanniopsida","Porellales",NA,NA,NA,NA,NA,NA
"84","2021-03-04 11:18:06-03","UEFS","HUEFS","85928","PreservedSpecimen","Plantae","Bryophyta","Frullaniaceae","Frullania","beyrichiana","Frullania beyrichiana","(Lehm. & Lindenb.) Lehm. & Lindenb.",NA,"Valente, E.B.","350","2003","12","16",NA,"Brasil","Bahia","Serra da Jibóia.",NA,NA,"Sobre tronco vivo. Interior da mata.","HUEFS0085928","Santa Terezinha","-39.7","-12.75","39W42'","12S45'",NA,NA,NA,NA,"Hepaticopsida","Porellales",NA,NA,NA,NA,NA,NA
"85","2021-03-04 11:18:06-03","UEFS","HUEFS","55685","PreservedSpecimen","Plantae","Bryophyta","Frullaniaceae","Frullania","beyrichiana","Frullania beyrichiana","(Lehm. & Lindenb.) Lehm. & Lindenb.","O.Yano","Nonato, F.R.","940","2001","08","04",NA,"Brasil","Bahia","Distrito de Itaitu, Cachoeira do Véu de Noiva.","600",NA,"Campo rupestre","HUEFS0055685","Jacobina","-30.668889","-11.332778","30W40'8''","11S19'58''","600",NA,NA,NA,"Hepaticopsida","Porellales",NA,"2004","03",NA,NA,NA
"86","2021-03-04 11:18:06-03","UEFS","HUEFS","154238","PreservedSpecimen","Plantae","Bryophyta","Frullaniaceae","Frullania","beyrichiana","Frullania beyrichiana","(Lehm. & Lindenb.) Lehm. & Lindenb.",NA,"Valente, E.B.","993","2008","01","17",NA,"Brasil","Bahia","Mata do Capão","1000",NA,"Mata","HUEFS0154238","Miguel Calmon","-40.516667","-11.383333","40W31'0''","11S23'0''","1000",NA,NA,NA,"Hepaticopsida","Porellales",NA,NA,NA,NA,NA,NA
"87","2020-05-19 18:50:25-03","UNESP-IBILCE","SJRP-BRYOPHYTA","21930","S","Plantae","Marchantiophyta","Frullaniaceae","Frullania","beyrichiana","Frullania beyrichiana","(Lehm. & Lindenb.) Lehm. & Lindenb.","D.F. Peralta","D.F. Peralta","158","1999","04","16","América do Sul","Brasil","São Paulo",NA,NA,NA,"DUPLICATAS: SP;",NA,"São José dos Alpes",NA,NA,NA,NA,NA,NA,NA,NA,"Jungermanniopsida","Porellales",NA,"2015","07","30",NA,NA
"88","2020-05-19 18:50:25-03","UNESP-IBILCE","SJRP-BRYOPHYTA","21949","S","Plantae","Marchantiophyta","Frullaniaceae","Frullania","beyrichiana","Frullania beyrichiana","(Lehm. & Lindenb.) Lehm. & Lindenb.","D.F. Peralta","D.F. Peralta","185","1999","04","16","América do Sul","Brasil","São Paulo",NA,NA,NA,"DUPLICATAS: SP;",NA,"Campos do Jordão","-45.5900001525879","-22.7299995422363",NA,NA,NA,"21048",NA,"auto","Jungermanniopsida","Porellales",NA,"2015","07","30",NA,NA
"89","2019-11-13 16:03:57-03","UNISANTA","HUSC","1114","PreservedSpecimen","Plantae",NA,"Frullaniaceae","Frullania","beyrichiana","Frullania beyrichiana","(Lehm. & Lindenb.) Lehm. & Lindenb.","Mello, Z.R.","Mello, Z.R.","684","1999","11","17",NA,"Brasil","São Paulo","Praia do Itaguaré, Fazenda dos Pintos.",NA,NA,"Sobre tronco vivo.; Restinga.",NA,"Bertioga","-46.138889","-23.855","-46.138889","-23.855",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"90","2019-11-13 16:03:57-03","UNISANTA","HUSC","1075","PreservedSpecimen","Plantae",NA,"Frullaniaceae","Frullania","beyrichiana","Frullania beyrichiana","(Lehm. & Lindenb.) Lehm. & Lindenb.","Mello, Z.R.","Mello, Z.R.","663","1999","06","01",NA,"Brasil","São Paulo","Praia do Itaguaré, fazenda pintos",NA,NA,"Galho vivo; Restinga",NA,"Bertioga","-46.138889","-23.855","-46.138889","-23.855",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"91","2019-11-01 15:12:19-03","UnB","UB","114027","PreservedSpecimen","Plantae","Marchantiophyta","Frullaniaceae","Frullania","beyrichiana","Frullania beyrichiana","(Lehm. & Lindenb.) Lehm. & Lindenb.","Costa, DP","Câmara, PEAS; et al.","1961","2009","06","12","Southern America","Brasil","Minas Gerais","Parque Nacional da Serra do Cipó. Alto Palácio. Área das Vellozias Gigantes","1270",NA,"Crescendo Sobre rocha.",NA,"Santana do Riacho","-43.51","-19.245556","-43.51","-19.245556","1270",NA,NA,NA,NA,NA,NA,"2011","07","19",NA,NA
"92","2019-11-01 15:12:19-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Marchantiophyta","Frullaniaceae","Frullania","beyrichiana","Frullania beyrichiana","(Lehm. & Lindenb.) Lehm. & Lindenb.","Peralta, DF","Yano, O; Santos, DP","7637","1983","06","22","Southern America","Brasil","Rio de Janeiro","km 12 da estrada para Agulhas Negras","1165",NA,"Sobre tronco de árvore perto do riacho",NA,"Resende","-44.2648","-22.2808","-44.2648","-22.2808","1165",NA,NA,NA,NA,NA,NA,"2016","07",NA,NA,NA
"93","2021-02-08 12:50:14-03","UFRGS","ICN","038719","S","Plantae","Marchantiophyta","Jubulaceae","Frullania","beyrichiana","Frullania beyrichiana","(Lehm. & Lindb.) Lehm. & Lindb.","Peralta, DF","Bueno; R.","1287","1982","03","27","América do Sul","Brasil","RS","itaimbezinho",NA,NA,"epifita",NA,"Cambará do Sul","-50.1446990966797","-29.0478000640869",NA,NA,NA,"30776",NA,"auto",NA,NA,NA,"2013","08","01",NA,NA
"94","2021-02-08 12:50:13-03","UFRGS","ICN","038294","S","Plantae","Marchantiophyta","Jubulaceae","Frullania","beyrichiana","Frullania beyrichiana","(Lehm. & Lindb.) Lehm. & Lindb.","Peralta, DF","Bueno; R.","681","1981","05","17","América do Sul","Brasil","RS","itaimbezinho",NA,NA,"Duplicata doada ao SP; proximo do restaurante",NA,"Cambará do Sul","-50.1446990966797","-29.0478000640869",NA,NA,NA,"30776",NA,"auto",NA,NA,NA,"2013","08","01",NA,NA
"95","2021-02-08 12:50:14-03","UFRGS","ICN","038696","S","Plantae","Marchantiophyta","Jubulaceae","Frullania","beyrichiana","Frullania beyrichiana","(Lehm. & Lindb.) Lehm. & Lindb.","Peralta, DF","Bueno; R.","723","1981","05","17","América do Sul","Brasil","RS","itaimbezinho",NA,NA,"mata a esquerda da estrada que leva ao restaurante",NA,"Cambará do Sul","-50.1446990966797","-29.0478000640869",NA,NA,NA,"30776",NA,"auto",NA,NA,NA,"2013","08","01",NA,NA
"96","2021-02-08 12:50:14-03","UFRGS","ICN","038760","S","Plantae","Marchantiophyta","Jubulaceae","Frullania","beyrichiana","Frullania beyrichiana","(Lehm. & Lindb.) Lehm. & Lindb.","Peralta, DF","Bueno; R.","661","1981","05","16","América do Sul","Brasil","RS","itaimbezinho",NA,NA,"mata entre os canyons e o hotel",NA,"Cambará do Sul","-50.1446990966797","-29.0478000640869",NA,NA,NA,"30776",NA,"auto",NA,NA,NA,"2013","08","01",NA,NA
"97","2021-02-08 12:50:13-03","UFRGS","ICN","038267","S","Plantae","Marchantiophyta","Jubulaceae","Frullania","beyrichiana","Frullania beyrichiana","(Lehm. & Lindb.) Lehm. & Lindb.","Peralta, DF","Bueno; R.","1824","1982","09","07","América do Sul","Brasil","RS","Itaimbezinho",NA,NA,"Duplicata doada ao SP; epifito",NA,"Cambará do Sul","-50.1446990966797","-29.0478000640869",NA,NA,NA,"30776",NA,"auto",NA,NA,NA,"2013","08","01",NA,NA
"98","2021-02-08 12:50:14-03","UFRGS","ICN","172717","S","Plantae","Marchantiophyta","Jubulaceae","Frullania","beyrichiana","Frullania beyrichiana","(Lehm. & Lindb.) Lehm. & Lindb.","Lima, E","Lorscheitter, ML; Baptista, LRM","s.n.","2008","01","04","América do Sul","Brasil","RS","Turfeira do Banhado Amarelo",NA,NA,NA,NA,"São Francisco de Paula","-50.5835990905762","-29.4480991363525",NA,NA,NA,"76715",NA,"auto",NA,NA,NA,"2018",NA,NA,NA,NA
"99","2021-02-08 12:50:13-03","UFRGS","ICN","012361","S","Plantae","Marchantiophyta","Jubulaceae","Frullania","beyrichiana","Frullania beyrichiana","(Lehm. & Lindb.) Lehm. & Lindb.","Peralta, DF","Vianna; E.C.","2361","1962","08","01","América do Sul","Brasil","RJ",NA,NA,NA,NA,NA,"Itatiaia","-44.5633010864258","-22.4960994720459",NA,NA,NA,"19648",NA,"auto",NA,NA,NA,"2013","08","01",NA,NA
"100","2021-02-08 12:50:14-03","UFRGS","ICN","039314","S","Plantae","Marchantiophyta","Jubulaceae","Frullania","beyrichiana","Frullania beyrichiana","(Lehm. & Lindb.) Lehm. & Lindb.","Peralta, DF","Bueno; R.","1338","1982","04","09","América do Sul","Brasil","RS","fortaleza dos Aparados",NA,NA,"epifita",NA,"Cambará do Sul","-50.1446990966797","-29.0478000640869",NA,NA,NA,"30776",NA,"auto",NA,NA,NA,"2013","08","01",NA,NA
"101","2021-02-08 12:50:14-03","UFRGS","ICN","038306","S","Plantae","Marchantiophyta","Jubulaceae","Frullania","beyrichiana","Frullania beyrichiana","(Lehm. & Lindb.) Lehm. & Lindb.","Peralta, DF","Bueno; R.","645","1981","05","16","América do Sul","Brasil","RS","itaimbezinho",NA,NA,"mata entre os canyons e o hotel",NA,"Cambará do Sul","-50.1446990966797","-29.0478000640869",NA,NA,NA,"30776",NA,"auto",NA,NA,NA,"2013","08","01",NA,NA
