"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","continentOcean","country","locality","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","stateProvince","year","month","day","phylum","order","scientificNameAuthorship","identifiedBy","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","imagecode","county","coordinatePrecision","geoFlag","infraspecificEpithet","typeStatus","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","individualCount","fieldNumber","relatedCatalogItem","sex"
"176","2019-02-15 11:32:28-02","IPA","IPA","85497","S","Plantae","Amaranthaceae","Froelichia","humboldtiana","Froelichia humboldtiana","Santos, L.; Santos, C.L.; Santos, C.L.","160","Southern America","Brasil","Boa Esperança, Próximo ao curral.",NA,NA,"Erva (capim) com flor creme, muito frequente, solo arenoso.; Cerrado.","IPA0085497","Piauí","2006","02","10","Plantae",NA,"(Schult.) Seub.","Cano, O.","-42.6077995300293","-5.56416988372803",NA,NA,NA,"Monsenhor Gil","20710","auto",NA,NA,NA,NA,"2006","05","22",NA,NA,NA,NA,NA
"177","2019-02-15 11:32:28-02","IPA","IPA","42537","S","Plantae","Amaranthaceae","Froelichia","humboldtiana","Froelichia humboldtiana","Ataide, M.; Soares, T.J.; Mansur, R.J.; Miranda, C.A.B.; Santana, E.S.; Soares, T.J.; Mansur, R.J.; Miranda, C.A.B.; Santana, E.S.","556","Southern America","Brasil","Fazenda Alagoinha",NA,NA,"Erva. Flor creme.; Substrato arenoso. Caatinga.","IPA0042537","Rio Grande do Norte","1984","08","30","Plantae",NA,"(Schult.) Seub.","Ataíde, M.","-37.3442001342773","-5.1875",NA,NA,NA,"Mossoró","38979","auto",NA,NA,NA,NA,"1984","08","30",NA,NA,NA,NA,NA
"178","2019-02-15 11:32:28-02","IPA","IPA","18893","S","Plantae","Amaranthaceae","Froelichia","humboldtiana","Froelichia humboldtiana","Academia Brasileira de Ciências","36","Southern America","Brasil","entre Serra Talhada e Petrolina, próximo à margem da rodovia.",NA,NA,"Subarbusto, delgado, escandente sobre pequenas árvores; inflorescências paleáceas.","IPA0018893","Pernambuco","1971","04","17","Plantae",NA,"(Schult.) Seub.","Bocage, A.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1982","04","19",NA,NA,NA,NA,NA
"179","2019-02-15 11:32:28-02","IPA","IPA","23637","S","Plantae","Amaranthaceae","Froelichia","humboldtiana","Froelichia humboldtiana","Harley, R.M.","16376","Southern America","Brasil","49 km N of senhor do Bonfim on the BA 130 highway to Juazeiro.",NA,NA,"Herb with rosette of pale green leaves and spreading willowy flowering stems up to 60cm long. Flowers whitish.; Dry hillside with metamorphic rocks, grazed caatinga and dry sandy river bed. This plant growing in dry sand on bed of dri","IPA0023637","Bahia","1974","02","26","Plantae",NA,"(Schult.) Seub.","Townsend, C.C.","-40.216667","-10.083333","500","500",NA,NA,NA,NA,NA,NA,"-40.216667","-10.083333","1976",NA,NA,NA,NA,NA,NA,NA
"180","2019-02-15 11:32:28-02","IPA","IPA","23808","S","Plantae","Amaranthaceae","Froelichia","humboldtiana","Froelichia humboldtiana","Harley, R.M.","16303","Southern America","Brasil","64 km North of Senhor do Bonfim on the BA 130 highway to Juazeiro.",NA,NA,"erect herb. Flowers whitish.; Caatinga and disturbed ground on sandy soil with standing water and damp ground.","IPA0023808","Bahia","1974","02","25","Plantae",NA,"(Schult.) Seub.","Townsend, C.C.","-40.25","-9.916667","400","400",NA,NA,NA,NA,NA,NA,"-40.25","-9.916667","1976",NA,NA,NA,NA,NA,NA,NA
"181","2019-02-15 11:32:28-02","IPA","IPA","44546","S","Plantae","Amaranthaceae","Froelichia","humboldtiana","Froelichia humboldtiana","Costa Lima, G. .F. da","s.n.","Southern America","Brasil","região do Seridó.",NA,NA,"Caatinga.","IPA0044546","Rio Grande do Norte","1985","04",NA,"Plantae",NA,"(Schult.) Seub.","Ataíde, M.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1985","06","26",NA,NA,NA,NA,NA
"182","2019-02-15 11:32:28-02","IPA","IPA","49596","S","Plantae","Amaranthaceae","Froelichia","humboldtiana","Froelichia humboldtiana","Costa Lima, G.","s.n.","Southern America","Brasil","região do Seridó.",NA,NA,"Caatinga.","IPA0049596","Rio Grande do Norte","1986",NA,NA,"Plantae",NA,"(Schult.) Seub.","Ataíde, M.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1986",NA,NA,NA,NA,NA,NA,NA
"183","2019-02-15 11:32:28-02","IPA","IPA","50109","S","Plantae","Amaranthaceae","Froelichia","humboldtiana","Froelichia humboldtiana","Salgado, O.A.; Bautista, H.P.; Bautista, H.P.","289","Southern America","Brasil","Fazenda Lagoa Podre, BR-156.",NA,NA,"Erva prostrada com 60cm de comprimento (hemicriptófita). Flores paléaceas. Frequente.; Estepe arbórea (Caatinga). Rampas coluviais.","IPA0050109","Bahia","1984","03","23","Plantae",NA,"(Schult.) Seub.","Vaz, A.","-42.85","-12.366667","490","490",NA,"Oliveira dos Brejinhos",NA,NA,NA,NA,"-42.85","-12.366667","1986","03",NA,NA,NA,NA,NA,NA
"184","2019-02-15 11:32:28-02","IPA","IPA","58165","S","Plantae","Amaranthaceae","Froelichia","humboldtiana","Froelichia humboldtiana","Gomes, M.L.","56","Southern America","Brasil","Estação Experiemntal do IPA, pimenteira.",NA,NA,"Interesse econômico: forrageira.; Volúvel; flor bege; frequência alta.; Terreno argiloso; pastagem natural; caatinga.","IPA0058165","Pernambuco","1995","05","12","Plantae",NA,"(Schult.) Seub.","Gomes, M.L.","-38.321111","-7.983333","500","500",NA,"Serra Talhada",NA,NA,NA,NA,"-38.321111","-7.983333","1995","05","12",NA,NA,NA,NA,NA
"185","2019-02-15 11:32:28-02","IPA","IPA","68799","S","Plantae","Amaranthaceae","Froelichia","humboldtiana","Froelichia humboldtiana","Roxana Barreto; Alcina Viana; Andrade, M.J.G.; Alcina Viana; Andrade, M.J.G.","17","Southern America","Brasil","estrada Sertânia -Custódia, beira da estrada.",NA,NA,"Ocasional. Escandente sobre arbusto, ca. 2m de altura.&nf;; Caatinga arbustiva. Solo areno-argiloso.","IPA0068799","Pernambuco","2000","06","20","Plantae",NA,"(Schult.) Seub.","Cano, O.","-37.321667","-8.063611","619","619",NA,"Sertânia",NA,NA,NA,NA,"-37.321667","-8.063611","2005","04","19",NA,NA,NA,NA,NA
"186","2019-02-15 11:32:28-02","IPA","IPA","81552","S","Plantae","Amaranthaceae","Froelichia","humboldtiana","Froelichia humboldtiana","Alunos de Farmácia UFPE","16","Southern America","Brasil",NA,NA,NA,"Erva.","IPA0081552","Paraíba","2004","06",NA,"Plantae",NA,"(Schult.) Seub.","Costa e Silva, M.B.",NA,NA,NA,NA,NA,"São José de Espinhara",NA,NA,NA,NA,NA,NA,"2004","07",NA,NA,NA,NA,NA,NA
"187","2019-02-15 11:32:28-02","IPA","IPA","81553","S","Plantae","Amaranthaceae","Froelichia","humboldtiana","Froelichia humboldtiana","Alunos de Farmácia UFPE","17","Southern America","Brasil",NA,NA,NA,"Erva.","IPA0081553","Paraíba","2004","06",NA,"Plantae",NA,"(Schult.) Seub.","Costa e Silva, M.B.",NA,NA,NA,NA,NA,"São José de Espinhara",NA,NA,NA,NA,NA,NA,"2004","07",NA,NA,NA,NA,NA,NA
"188","2019-02-15 11:32:28-02","IPA","IPA","82815","S","Plantae","Amaranthaceae","Froelichia","humboldtiana","Froelichia humboldtiana","Rita Pereira; Costa; Silva, M.B.; Santos, E. .A.; Alcina Viana; Silva, J.S.; Ros; Costa; Silva, M.B.; Santos, E. .A.; Alcina Viana; Silva, J.S.; Rosselini, R.","2813","Southern America","Brasil","Margens da Br-232 próximo ao posto São Caetano",NA,NA,"Caatinga","IPA0082815","Pernambuco","2008","06","17","Plantae",NA,"(Schult.) Seub.","Costa; Silva, M.B.",NA,NA,NA,NA,NA,"São Caetano",NA,NA,NA,NA,NA,NA,"2008","11","16",NA,NA,NA,NA,NA
"189","2019-02-15 11:32:28-02","IPA","IPA","84654","S","Plantae","Amaranthaceae","Froelichia","humboldtiana","Froelichia humboldtiana","Lyra-Lemos, R.P.; Santana, C.; Marculino, E.; Cavalcante, F.; Santana, C.; Marculino, E.; Cavalcante, F.","6259","Southern America","Brasil","área de lajeiro, 1 km depois da entrada para Ilha do Ferro.",NA,NA,"Erva ereta. Inflorescência creme.","IPA0084654","Alagoas","2002","02","24","Plantae",NA,"(Schult.) Seub.","Cano, O.","-37.503611","-9.711111",NA,NA,NA,"Pão de Açucar",NA,NA,NA,NA,"-37.503611","-9.711111","2010","06","07",NA,NA,NA,NA,NA
"190","2019-02-15 11:32:28-02","IPA","IPA","85997","S","Plantae","Amaranthaceae","Froelichia","humboldtiana","Froelichia humboldtiana","Trajano, A.","47","Southern America","Brasil","Comunidade Rural - Barrocas",NA,NA,"Herbácea ca. 76cm; flores brancas.; Caatinga.","IPA0085997","Paraíba","2009","04","21","Plantae",NA,"(Schult.) Seub.","Cano, O.","-36.362778","-7.057222",NA,NA,NA,"Soledade",NA,NA,NA,NA,"-36.362778","-7.057222","2011",NA,NA,NA,NA,NA,NA,NA
"191","2019-02-15 11:32:28-02","IPA","IPA","89224","S","Plantae","Amaranthaceae","Froelichia","humboldtiana","Froelichia humboldtiana","Christina Niegl","s.n.","Southern America","Brasil","Comunidade Apolônio Sales",NA,NA,"Material em estudo para dissertação de mestrado da aluna Christina Niegl da Universidade de Hohenhein-Alemanha.","IPA0089224","Pernambuco","2014","02","01","Plantae",NA,"(Schult.) Seub.","Equipe do Herbário-IPA","-38.250833","-8.956667",NA,NA,NA,"Petrolândia",NA,NA,NA,NA,"-38.250833","-8.956667","2014","04","08",NA,NA,NA,NA,NA
"192","2019-02-15 11:32:28-02","IPA","IPA","89439","S","Plantae","Amaranthaceae","Froelichia","humboldtiana","Froelichia humboldtiana","Machado-Filho, H.O.","371","Southern America","Brasil","margem do Açude Camalaú.",NA,NA,"Arbusto piloso; inflorescência alva.; Vegetação ciliar.","IPA0089439","Paraíba","2014","04","14","Plantae",NA,"(Schult.) Seub.","Cano, O.","-36.823333","-7.888889","421","421",NA,"Camalaú",NA,NA,NA,NA,"-36.823333","-7.888889","2014","09",NA,NA,NA,NA,NA,NA
"193","2019-02-15 11:32:28-02","IPA","IPA","91816","S","Plantae","Amaranthaceae","Froelichia","humboldtiana","Froelichia humboldtiana","Moraes, T.M.","649","Southern America","Brasil","Conglomerado do Inventário Florestal Nacional.&nf; PE_228 , 2-10-H",NA,NA,"Herbácea ca. 25cm. de altura; flores amarelas.; Caatinga; solo pedregoso; relêvo ondulado.","IPA0091816","Pernambuco","2017","06","22","Plantae",NA,"(Schult.) Seub.","Oliveira, M.A.","-39.960278","-9.000278",NA,NA,"IPA0091816","Santa Maria da Boa Vista",NA,NA,NA,NA,"-39.960278","-9.000278","2017","08","08",NA,NA,NA,NA,NA
"194","2019-07-26 11:39:16-03","IPA","IPA","93160","S","Plantae","Amaranthaceae","Froelichia","humboldtiana","Froelichia humboldtiana","Cardins, I.S.A.","115","Southern America","Brasil","Boa Dávila",NA,NA,"Material botânico em estudo no PROPGEO - CCT - Projeto Estratégias de Recomposição Produtiva em Terras Secas Degradadas ou em Processo de Desertificação; Depressão sertaneja. Solo argiloso.","IPA0093160","Ceará","2016","03","07","Plantae",NA,"(Schult.) Seub.","Cano, O.","-40.308611","-5.396389",NA,NA,NA,"Independência",NA,NA,NA,NA,"-40.308611","-5.396389","2017","07","12",NA,NA,NA,NA,NA
"195","2019-02-15 11:32:28-02","IPA","IPA","21744","S","Plantae","Amaranthaceae","Froelichia","humboldtiana","Froelichia humboldtiana","Luetzelburg","23655","Southern America","Brasil",NA,NA,NA,"Efémera; flor lilás.","IPA0021744","Ceará","1933","03","23","Plantae",NA,"(Schult.) Seub.",NA,"-39.4094009399414","-7.23416996002197",NA,NA,NA,"Crato","30071","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"196","2019-02-15 11:32:28-02","IPA","IPA","86773","S","Plantae","Amaranthaceae","Froelichia","humboldtiana","Froelichia humboldtiana","Randau, K.","331","Southern America","Brasil","Campus da UFCG, ao lado do bloco H.",NA,NA,"Erva; flor branca.; Caatinga aberta.","IPA0086773","Paraíba","2010","04","03","Plantae",NA,"(Schult.) Seub.","Cano, O.","-36.1535987854004","-6.48361015319824",NA,NA,NA,"Cuité","29051","auto",NA,NA,NA,NA,"2011","06",NA,NA,NA,NA,NA,NA
"197","2019-02-15 11:32:28-02","IPA","IPA","67097","S","Plantae","Amaranthaceae","Froelichia","humboldtiana","Froelichia humboldtiana","Grisi Veloso, T.M.","258","Southern America","Brasil","Curimataú",NA,NA,"Erva; flor branca.","IPA0067097","Paraíba","2001","07","19","Plantae",NA,"(Schult.) Seub.",NA,"-35.5400009155273","-6.75500011444092",NA,NA,NA,"Solânea","23851","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"198","2019-02-15 11:32:28-02","IPA","IPA","49466","S","Plantae","Amaranthaceae","Froelichia","humboldtiana","Froelichia humboldtiana","Rita Pereira","s.n.","Southern America","Brasil","próximo ao açude.",NA,NA,"Caatinga.","IPA0049466","Paraíba","1988","06",NA,"Plantae",NA,"(Schult.) Seub.","Rita Pereira","-36.3628005981445","-7.05721998214722",NA,NA,NA,"Soledade","21726","auto",NA,NA,NA,NA,"1997",NA,NA,NA,NA,NA,NA,NA
"199","2019-02-15 11:32:28-02","IPA","IPA","17686","S","Plantae","Amaranthaceae","Froelichia","humboldtiana","Froelichia humboldtiana","S/C","s.n.","Southern America","Brasil","São Gonçalo",NA,NA,NA,"IPA0017686","Paraíba","1941","04","16","Plantae",NA,"(Schult.) Seub.","Pedersen, T.M.","-38.228099822998","-6.7591700553894",NA,NA,NA,"Sousa","21208","auto",NA,NA,NA,NA,"1981",NA,NA,NA,NA,NA,NA,NA
"200","2019-02-15 11:32:28-02","IPA","IPA","18926","S","Plantae","Amaranthaceae","Froelichia","humboldtiana","Froelichia humboldtiana","Academia Brasileira de Ciências","67","Southern America","Brasil","arredores.",NA,NA,"Erva em touceira, flores amarelo-palha.; Solo arenoso.","IPA0018926","Pernambuco","1971","04","18","Plantae",NA,"(Schult.) Seub.",NA,"-40.5008010864258","-9.39861011505127",NA,NA,NA,"Petrolina","90462","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"201","2019-02-15 11:32:28-02","IPA","IPA","85620","S","Plantae","Amaranthaceae","Froelichia","humboldtiana","Froelichia humboldtiana","Osniel Faria","s.n.","Southern America","Brasil","Estação Experimental do IPA",NA,NA,"Material oriundo do Levantamento Florístico de Forrageiras da Unidade Experimental sob orientação dos Professores: Dr. Mário Lira e Mércia Virgínia do Depto. de Zootecnia-UFRPE.; Caatinga.","IPA0085620","Pernambuco","2011","01","19","Plantae",NA,"(Schult.) Seub.","Cano, O.","-38.2983016967773","-7.99194002151489",NA,NA,NA,"Serra Talhada","55090","auto",NA,NA,NA,NA,"2011","03","03",NA,NA,NA,NA,NA
"202","2019-02-15 11:32:28-02","IPA","IPA","85621","S","Plantae","Amaranthaceae","Froelichia","humboldtiana","Froelichia humboldtiana","Osniel Faria","s.n.","Southern America","Brasil","Estação Experimental do IPA",NA,NA,"Material oriundo do Levantamento Florístico de Forrageiras da Unidade Experimental sob orientação dos Professores: Dr. Mário Lira e Mércia Virgínia do Depto. de Zootecnia-UFRPE.; Caatinga.","IPA0085621","Pernambuco","2011","01","19","Plantae",NA,"(Schult.) Seub.","Cano, O.","-38.2983016967773","-7.99194002151489",NA,NA,NA,"Serra Talhada","55090","auto",NA,NA,NA,NA,"2011","03","03",NA,NA,NA,NA,NA
"203","2019-02-15 11:32:28-02","IPA","IPA","54269","S","Plantae","Amaranthaceae","Froelichia","lanata","Froelichia lanata","Valeriano, A.","s.n.","Southern America","Brasil","Lagoa do Abaeté, Itapuã.",NA,NA,"Caule verde arroxeado, apenas próximo aos nós.","IPA0054269","Bahia","1973","04","15","Plantae",NA,"Moq.","Noblick, L.R.","-38.510799407959","-12.9710998535156",NA,NA,NA,"Salvador","26018","auto",NA,NA,NA,NA,"1979","10","05",NA,NA,NA,NA,NA
"204","2019-02-15 11:32:32-02","IPA","IPA","87583","S","Plantae","Amaranthaceae","Pfaffia","gnaphaloides","Pfaffia gnaphaloides","Miranda, A.M.; Manso, K.; Manso, K.","6274","Southern America","Brasil",NA,NA,NA,"Subarbusto de ramos escandente; folhas membranáceas; inflorescencia alvacentas.; Caatinga.","IPA0087583","Ceará","2011","04","10","Plantae",NA,"(L. f.) Mart.","Miranda, A.M.","-38.621898651123","-5.89056015014648",NA,NA,NA,"Jaguaribe","45831","auto",NA,NA,NA,NA,"2011","04","27",NA,NA,NA,NA,NA
"205","2019-02-15 11:32:32-02","IPA","IPA","44277","S","Plantae","Amaranthaceae","Pfaffia","helichrysoides","Pfaffia helichrysoides","Hatschbach","49386","Southern America","Brasil","Serra São Luis, borda da Cuesta Devoniana, campo arenoso.",NA,NA,NA,"IPA0044277","Paraná","1985","01","02","Plantae",NA,"(Moq.) Kuntze","Hatschbach, G.","-49.6356010437012","-25.5839004516602",NA,NA,NA,"Balsa Nova","27346","auto",NA,NA,NA,NA,"1985","04",NA,NA,NA,NA,NA,NA
"206","2019-02-15 11:32:32-02","IPA","IPA","62049","S","Plantae","Amaranthaceae","Pfaffia","helichrysoides","Pfaffia helichrysoides","Cordeiro, I.; Pirani, J.R.; Furlan, A.; Pirani, J.R.; Furlan, A.","CFSC-6831","Southern America","Brasil","Fazenda Palácio, Km 119, ao longo da rodovia Belo Horizonte - Conceição de Mato Dentro.",NA,NA,"Erva de 20cm. Flores alvas, tubo amarelo.; Mata ciliar.","IPA0062049","Minas Gerais","1980","12","15","Plantae",NA,"(Moq.) Kuntze","Furlan, A.","-43.7144012451172","-19.1688995361328",NA,NA,NA,"Santana do Riacho","26557","auto",NA,NA,NA,NA,"1983","01","18",NA,NA,NA,NA,NA
"207","2019-08-27 13:28:26-03","IAP","PACA-AGP","85796","PreservedSpecimen","Plantae","Amaranthaceae","Froelichia","humboldtiana","Froelichia humboldtiana","F.P. Bandeira","188",NA,"Brasil","povoado de Brejo do Burgo",NA,NA,"erva ereta, folhas membranáceas discolores, tomentosas, inflorescências cremes; Habitat: em solo arenoso, área antropizada (pasto) Hábito: Erva ereta","PACA085796","BA","1995","07","01","Magnoliophyta","Caryophyllales","(Roem. & Schult.) Seub.","M.S. Marchioretto","-38.2546997070312","-9.33806037902832",NA,NA,NA,"Glória","51769","auto",NA,NA,NA,NA,"2001","06","15","Magnoliatae",NA,NA,NA,NA
"208","2019-08-27 13:28:26-03","IAP","PACA-AGP","73233","PreservedSpecimen","Plantae","Amaranthaceae","Froelichia","humboldtiana","Froelichia humboldtiana","A. Valeriano",NA,NA,"Brasil","Lagoa do Abaeté - Itapuã",NA,NA,"Caule verde arroxeado, apenas próximo aos nós.","PACA073233","BA","1973","04","15","Magnoliophyta","Caryophyllales","(Roem. & Schult.) Seub.","L. R. Noblick","-38.510799407959","-12.9710998535156",NA,NA,NA,"Salvador","26018","auto",NA,NA,NA,NA,"1979","10","05","Magnoliatae",NA,NA,NA,NA
"209","2019-08-27 13:28:26-03","IAP","PACA-AGP","85788","PreservedSpecimen","Plantae","Amaranthaceae","Froelichia","humboldtiana","Froelichia humboldtiana","L.W. Lima-Verde",NA,NA,"Brasil","Estação Ecológica de Aiuaba",NA,NA,"erva 0,50 m; EAC 26871; Habitat: na caatinga arbustivo-arbórea Hábito: erva","PACA085788","CE","1997","02","26","Magnoliophyta","Caryophyllales","(Roem. & Schult.) Seub.","M. S. Marchioretto","-40.1236000061035","-6.57360982894897",NA,NA,NA,"Aiuaba","68662","auto",NA,NA,NA,NA,"2001","07",NA,"Magnoliatae",NA,NA,NA,NA
"210","2019-08-27 13:28:26-03","IAP","PACA-AGP","85790","PreservedSpecimen","Plantae","Amaranthaceae","Froelichia","humboldtiana","Froelichia humboldtiana","F.S. Cavalcanti",NA,NA,"Brasil","margem direita da estrada",NA,NA,"flor creme pálida,","PACA085790","CE","1995","02","25","Magnoliophyta","Caryophyllales","(Roem. & Schult.) Seub.","M.S. Marchioretto","-39.3116989135742","-4.35889005661011",NA,NA,NA,"Canindé","56338","auto",NA,NA,NA,NA,"2001","07",NA,"Magnoliatae",NA,NA,NA,NA
"211","2019-08-27 13:28:26-03","IAP","PACA-AGP","85791","PreservedSpecimen","Plantae","Amaranthaceae","Froelichia","humboldtiana","Froelichia humboldtiana","M.A. Figueiredo",NA,NA,"Brasil","Ubauná",NA,NA,"flor branca Hábito: erva","PACA085791","CE","1994","03","28","Magnoliophyta","Caryophyllales","(Roem. & Schult.) Seub.","M.S. Marchioretto","-40.6567001342773","-3.53332996368408",NA,NA,NA,"Coreaú","38552","auto",NA,NA,NA,NA,"2001","07",NA,"Magnoliatae",NA,NA,NA,NA
"212","2019-08-27 13:28:26-03","IAP","PACA-AGP","85794","PreservedSpecimen","Plantae","Amaranthaceae","Froelichia","humboldtiana","Froelichia humboldtiana","M.I. Bezerra-Loiola",NA,NA,"Brasil","Santuário Nossa Senhora Imaculada, Rainha do Sertão",NA,NA,"Habitat: na caatinga arbustiva Hábito: trepadeira","PACA085794","CE","1995","05","06","Magnoliophyta","Caryophyllales","(Roem. & Schult.) Seub.","M.S. Marchioretto","-39.0153007507324","-4.97138977050781",NA,NA,NA,"Quixadá","41968","auto",NA,NA,NA,NA,"2001","07",NA,"Magnoliatae",NA,NA,NA,NA
"213","2019-08-27 13:28:26-03","IAP","PACA-AGP","85820","PreservedSpecimen","Plantae","Amaranthaceae","Froelichia","humboldtiana","Froelichia humboldtiana","V.L. Nascimento","66",NA,"Brasil","Sítio Bravo",NA,NA,"flor branca","PACA085820","PB","1992","03","31","Magnoliophyta","Caryophyllales","(Roem. & Schult.) Seub.","M.S. Marchioretto","-36.2872009277344","-7.48889017105103",NA,NA,NA,"Cabaceiras","16607","auto",NA,NA,NA,NA,"2002","03",NA,"Magnoliatae",NA,NA,NA,NA
"214","2019-08-27 13:28:26-03","IAP","PACA-AGP","85329","PreservedSpecimen","Plantae","Amaranthaceae","Froelichia","humboldtiana","Froelichia humboldtiana","F.G. Alcoforado Filho",NA,NA,"Brasil","Paraguai",NA,NA,"flor branca Hábito: erva","PACA085329","PI","1994","03","16","Magnoliophyta","Caryophyllales","(Roem. & Schult.) Seub.","M.S. Marchioretto","-42.1781005859375","-7.23111009597778",NA,NA,NA,"Colônia do Piauí","28927","auto",NA,NA,NA,NA,"1998","10",NA,"Magnoliatae",NA,NA,NA,NA
"215","2019-08-27 13:28:26-03","IAP","PACA-AGP","85334","PreservedSpecimen","Plantae","Amaranthaceae","Froelichia","humboldtiana","Froelichia humboldtiana","F.M.T. Freire",NA,NA,"Brasil","Campo Bonito, PARNA de Sete Cidades",NA,NA,"flor branca Habitat: cerrado, substrato arenoso Hábito: erva","PACA085334","PI","1982","03","11","Magnoliophyta","Caryophyllales","(Roem. & Schult.) Seub.","M.S. Marchioretto","-41.7092018127441","-3.92806005477905",NA,NA,NA,"Piracuruca","41625","auto",NA,NA,NA,NA,"2001","09",NA,"Magnoliatae",NA,NA,NA,NA
"216","2019-08-27 13:28:26-03","IAP","PACA-AGP","85333","PreservedSpecimen","Plantae","Amaranthaceae","Froelichia","humboldtiana","Froelichia humboldtiana","Arrais",NA,NA,"Brasil",NA,NA,NA,"flor branca Habitat: na capoeira Hábito: erva","PACA085333","PI","1980","03","02","Magnoliophyta","Caryophyllales","(Roem. & Schult.) Seub.","M.S. Marchioretto","-41.323299407959","-5.50361013412476",NA,NA,NA,"São Miguel do Tapuio","93464","auto",NA,NA,NA,NA,"1998","10",NA,"Magnoliatae",NA,NA,NA,NA
"217","2019-08-27 13:28:26-03","IAP","PACA-AGP","85321","PreservedSpecimen","Plantae","Amaranthaceae","Froelichia","humboldtiana","Froelichia humboldtiana","J. Mattos",NA,NA,"Brasil",NA,NA,NA,"Herbácea, inflorescência branco-acinzentada;","PACA085321","PI","1962","03",NA,"Magnoliophyta","Caryophyllales","(Roem. & Schult.) Seub.","M.S. Marchioretto",NA,NA,NA,NA,NA,"Alto Alegre",NA,NA,NA,NA,NA,NA,"1998","10",NA,"Magnoliatae",NA,NA,NA,NA
"218","2019-08-27 13:28:26-03","IAP","PACA-AGP","109056","PreservedSpecimen","Plantae","Amaranthaceae","Froelichia","humboldtiana","Froelichia humboldtiana","M. Oliveira","4866",NA,"Brasil","Lote II, próximo ao canal datransposição.",NA,NA,"HVASF 8376. Hábito: arbustiva Ecossistema: CAATINGA","PACA109056","PE","2010","04","27","Magnoliophyta","Caryophyllales","(Roem. & Schult.) Seub.","M.S. Marchieretto","-39.348056","-8.392556","385","385",NA,"Cabrobó",NA,NA,NA,NA,"39°20'53,00W","08°23'33,20S","2011","06",NA,"Magnoliatae",NA,NA,NA,NA
"219","2019-08-27 13:28:26-03","IAP","PACA-AGP","73232","PreservedSpecimen","Plantae","Amaranthaceae","Froelichia","humboldtiana","Froelichia humboldtiana","A. Valeriano",NA,NA,"Brasil",NA,NA,NA,"Habitat: Caatinga","PACA073232","BA","1973","04","28","Magnoliophyta","Caryophyllales","(Roem. & Schult.) Seub.","M.S. Machioretto",NA,NA,NA,NA,NA,"Joazeiro",NA,NA,NA,NA,NA,NA,"2001","10",NA,"Magnoliatae",NA,NA,NA,NA
"220","2020-12-21 16:36:49-03","IAP","PACA-AGP","85338","PreservedSpecimen","Plantae","Amaranthaceae","Froelichia","humboldtiana","Froelichia humboldtiana","Furlan, A.",NA,NA,"Brasil",NA,NA,NA,"erva 50cm, flores amarelas; Habitat: solo areneso Hábito: erva","PACA085338","BA","1980","12","03","Magnoliophyta","Caryophyllales","(Roem. & Schult.) Seub.","M. S. Marchioretto",NA,NA,NA,NA,NA,"Santo Inácio",NA,NA,NA,NA,NA,NA,"1998","10",NA,"Magnoliatae",NA,NA,NA,NA
"221","2019-08-27 13:28:26-03","IAP","PACA-AGP","85348","PreservedSpecimen","Plantae","Amaranthaceae","Froelichia","humboldtiana","Froelichia humboldtiana","G. Eiten","4956",NA,"Brasil","ca. 16km N of Cabrobró, near placed called Pau Ferro, on road from Terra Nova to Cabrobró",NA,NA,"flowers light yellow;","PACA085348","PE","1962","07","16","Magnoliophyta","Caryophyllales","(Roem. & Schult.) Seub.","M. S. Marchioretto",NA,NA,NA,NA,NA,"Cabrobró",NA,NA,NA,NA,NA,NA,"1998","10",NA,"Magnoliatae",NA,NA,NA,NA
"222","2019-08-27 13:28:26-03","IAP","PACA-AGP","85349","PreservedSpecimen","Plantae","Amaranthaceae","Froelichia","humboldtiana","Froelichia humboldtiana","J. de S. Silva","600",NA,"Brasil",NA,NA,NA,"planta rasteira com flores amareladas","PACA085349","BA","1978","05","21","Magnoliophyta","Caryophyllales","(Roem. & Schult.) Seub.","M.S. Marchioretto",NA,NA,NA,NA,NA,"Cocorobó",NA,NA,NA,NA,NA,NA,"1998","10",NA,"Magnoliatae",NA,NA,NA,NA
