"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","continentOcean","country","stateProvince","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","day","minimumElevationInMeters","maximumElevationInMeters","county","infraspecificEpithet","typeStatus","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount","sex"
"93","2021-04-07 11:45:23-03","UFMS","CGMS","68987","PreservedSpecimen","Plantae",NA,NA,"Linderniaceae","Torenia","thouarsii","Torenia thouarsii","(Cham. & Schltdl.) Kuntze","V.J. Pott","V.J. Pott; A. Pott","12437","2017","09",NA,"Brasil","Mato Grosso do Sul","Rancho WN (Waldir Neves). A norte do açude grande com aterro.","-54.5072222","-20.5611111",NA,"Flor lilás. Fruto verde, imaturo. Habitat: Nascente arbórea com estrato herbáceo com Mauritia flexuosa (buriti) e cerrado raleado com pasto. Solo hidromórfico, orgânico. Relevo encosta superior de ondulado. Habito: Erva aquática anfí","CGMS1101945",NA,"11","600","600","Campo Grande",NA,NA,NA,NA,"-54,5072222","-20,5611111","2017","09","11",NA,NA,NA,NA,NA
"94","2021-04-07 11:45:23-03","UFMS","CGMS","68968","PreservedSpecimen","Plantae",NA,NA,"Linderniaceae","Torenia","thouarsii","Torenia thouarsii","(Cham. & Schltdl.) Kuntze","V.J. Pott","V.J. Pott; A. Pott","12400","2017","09",NA,"Brasil","Mato Grosso do Sul","Chácara Araçatuba. Mata paludosa próximo ao Córrego Bom Jardim.","-54.5158333","-20.5630556",NA,"Flor lilás. Fruto verde, imaturo. Habitat: Mata paludosa, com veios d#?#água. Solo hidromórfico, orgânico. Relevo inclinado, quase plano. Habito: Erva aquática anfíbia, rasteira. 15-25 cm de altura. Ocasional.","CGMS1101926",NA,"11","582","582","Campo Grande",NA,NA,NA,NA,"-54,5158333","-20,5630556","2017","09","12",NA,NA,NA,NA,NA
"95","2021-04-07 11:45:23-03","UFMS","CGMS","68882","PreservedSpecimen","Plantae",NA,NA,"Linderniaceae","Torenia","thouarsii","Torenia thouarsii","(Cham. & Schltdl.) Kuntze","V.J. Pott","V.J. Pott; S.N. Moreira; A.C. Arantes; A. Pott","11459","2012","10",NA,"Brasil","Mato Grosso do Sul","Fazenda Canta Galo, APA do Guariroba.","-54.3991666","-20.5447222",NA,"Flor lilás. Habitat: Campo úmido próximo ao córrego, em vereda. Solo hidromórfico, orgânico na superfície, arenoso abaixo. Relevo plano em vale. Habito: Erva aquática emergente, escandente. Mancha ocasional.","CGMS1101840",NA,"06","550","550","Campo Grande",NA,NA,NA,NA,"-54,3991666","-20,5447222","2013","05","08",NA,NA,NA,NA,NA
"96","2021-04-07 11:45:23-03","UFMS","CGMS","70412","PreservedSpecimen","Plantae",NA,NA,"Linderniaceae","Torenia","thouarsii","Torenia thouarsii","(Cham. & Schltdl.) Kuntze","V.C. Souza","V.J. Pott; A. Pott","5778","2002","09",NA,"Brasil","Mato Grosso do Sul","Porto Rolon, margem do Rio Taquari, sub-região de Paiaguás, Pantanal.","-56.8311111","-18.6044444",NA,NA,"CGMS1069796",NA,"13",NA,NA,"Corumbá",NA,NA,NA,NA,"-56,8311111","-18,6044444","2004","09","22",NA,NA,NA,NA,NA
"97","2021-04-07 11:45:23-03","UFMS","CGMS","74752","PreservedSpecimen","Plantae",NA,NA,"Linderniaceae","Torenia","thouarsii","Torenia thouarsii","(Cham. & Schltdl.) Kuntze","V.C. Souza","V.J. Pott; A. Pott, N.C. Bueno & A. Arantes","2947","1996","02",NA,"Brasil","Mato Grosso do Sul","39 Km W de Coxim, na Estrada Pantaneira.","-54.9536111","-18.3519444",NA,"Flor lilás. CPAP - 14882. Habitat: Campo de murundum de cerrado, alagado. Solo siltoso. Relevo plano. Habito: Erva decumbente, estolonífera. Freqüente.","CGMS1107618",NA,"25","250","250","Coxim",NA,NA,NA,NA,"-54,9536111","-18,3519444","1996","12","27",NA,NA,NA,NA,NA
"98","2021-04-07 11:45:23-03","UFMS","CGMS","70407","PreservedSpecimen","Plantae",NA,NA,"Linderniaceae","Torenia","thouarsii","Torenia thouarsii","(Cham. & Schltdl.) Kuntze","V.J. Pott","V.J. Pott; A. Pott","8300","2005","09",NA,"Brasil","Mato Grosso do Sul","Ribeirão Vitória, MS 141, 5 Km de Ivinhema (p/ Naviraí).","-53.815299987793","-22.3047008514404",NA,NA,"CGMS1069791",NA,"28",NA,NA,"Ivinhema",NA,NA,"38521","auto",NA,NA,"2016","06","06",NA,NA,NA,NA,NA
"99","2019-11-27 13:49:52-03","UFS","ASE","23255","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Linderniaceae","Torenia","thouarsii","Torenia thouarsii","(Cham. Et Schlech) Kuntze","Silva, ACC","Déda, RM; Amorim, BS; Chagas, MA; Costa-Lima, JL; Lourenço, AR; Santos, E","171","2012","04","Southern America","Brasil","Sergipe","RPPN Mata do Crasto","-37.425861","-11.382639",NA,"Herbácea com cerca de 30 cm. Com flores roxas.; Herbácea com cerca de 30 cm. Com flores roxas.; Mata Atlântica.","ASE0029513","ASE0029513","17",NA,NA,"Santa Luzia do Itanhy",NA,NA,NA,NA,"-37.425861","-11.382639","2013","12","18",NA,NA,NA,NA,NA
"100","2019-11-27 13:49:52-03","UFS","ASE","5120","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Linderniaceae","Torenia","thouarsii","Torenia thouarsii","(Cham. Et Schlech) Kuntze","Santos, ML","Santos, ML","42","1991","04","Southern America","Brasil","Sergipe","Serra de Itabaiana, Riacho do Coqueiro.","-37.315","-10.758056",NA,"erva. folhas simples e opostas, flores liláses.; erva. folhas simples e opostas, flores liláses.; Mata de galeria ou ciliar.","ASE0015999","ASE0015999","17",NA,NA,"Areia Branca",NA,NA,NA,NA,"-37.315","-10.758056","1991","07","18",NA,NA,NA,NA,NA
"101","2021-01-29 12:47:07-03","UNICAMP","UEC","117366","S","Plantae","Magnoliopsida",NA,"Linderniaceae","Torenia","thouarsii","Torenia thouarsii","(Cham. & Schltdl.) Kuntze","Anderson, LO","Mendonça, TG; Amaral, MCE; Bittrich, V","s.n.","2001","01",NA,"Brazil","São Paulo","Próximo ao pedágio.","-47.037222","-22.667417",NA,NA,"UEC024729","UEC024729","04",NA,NA,"Jaguariúna",NA,NA,NA,NA,"-47.037222","-22.667417",NA,NA,NA,NA,NA,NA,NA,NA
"102","2019-08-20 10:16:54-03","UNICAMP","UEC","131962","S","Plantae","Magnoliopsida",NA,"Linderniaceae","Torenia","thouarsii","Torenia thouarsii","(Cham. & Schltdl.) Kuntze","Souza, VC","Souza, VC; Souza, JP; Scalon, VR; Astorino, A","10356","1996","01",NA,"Brazil","São Paulo",NA,"-48.244722","-23.19",NA,"flor, Rastejante, corola roxa.","UEC078940","UEC078940","23","700","700","Bofete",NA,NA,NA,NA,"-48.244722","-23.19","1996","01",NA,NA,NA,NA,NA,NA
"103","2021-03-01 16:32:54-03","UNICAMP","UEC","179783","S","Plantae","Magnoliopsida",NA,"Linderniaceae","Torenia","thouarsii","Torenia thouarsii","(Cham. & Schltdl.) Kuntze","Souza, VC","Polisel, RT; Diogo, IJS; Oliveira Neto, MA; et al.","1152","2013","03",NA,"Brazil","São Paulo","Reserva Particular do Votorantim (CBA). Trilha de Dezembro, entre a UHE Alecrim e Porto Raso.","-47.75","-24.116667",NA,"Erva de 30cm. Cálice verde.; Floresta Ombrófila Densa às margens do Rio de Dezembro.","UEC002074","UEC002074","27","389","389","Tapiraí",NA,NA,NA,NA,"-47.75","-24.116667","2013","03","27",NA,NA,NA,NA,NA
"104","2021-03-01 16:32:54-03","UNICAMP","UEC","202456","S","Plantae","Magnoliopsida",NA,"Linderniaceae","Torenia","thouarsii","Torenia thouarsii","(Cham. & Schltdl.) Kuntze",NA,"Scatigna, AV; Carmo, JAM; Shimizu, GH","545","2014","10",NA,"Brazil","Bahia","BA 142, Ponte sobre rio, logo após Mucugê, em direção a Piatã. Poça de água em leito de rio seco.","-41.389167","-13.005278",NA,"Erva, ca. 10cm. Flor branca, azulada. Material disponível em sílica.","UEC190150","UEC190150","26",NA,NA,"Mucugê",NA,NA,NA,NA,"-41.389167","-13.005278",NA,NA,NA,NA,NA,NA,NA,NA
"105","2021-03-01 16:32:54-03","UNICAMP","UEC","202673","S","Plantae","Magnoliopsida",NA,"Linderniaceae","Torenia","thouarsii","Torenia thouarsii","(Cham. & Schltdl.) Kuntze",NA,"Scatigna, AV; Machado, RM","1075","2016","02",NA,"Brazil","Rio de Janeiro","Praia do Taquari. Clareira alagada em mata de restinga.","-44.678611","-23.063889",NA,"Erva prostrada a ascendente, com ramoes eretos até 40 cm. Flor lilás.","UEC200178","UEC200178","20",NA,NA,"Paraty",NA,NA,NA,NA,"-44.678611","-23.063889",NA,NA,NA,NA,NA,NA,NA,NA
"106","2019-08-20 10:16:54-03","UNICAMP","UEC","187030","S","Plantae","Magnoliopsida",NA,"Linderniaceae","Torenia","thouarsii","Torenia thouarsii","(Cham. & Schltdl.) Kuntze",NA,"Sousa, MP; Aona, LYS","03","2008","06",NA,"Brazil","Bahia","Brasil, Bahia, Cruz das Almas, Fazenda Campo Limpo, córrego do Machado, divisa com a área da UFRB.","-39.1018981933594","-12.6700000762939",NA,NA,"UEC115218","UEC115218","20",NA,NA,"Cruz das Almas",NA,NA,"14660","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"107","2021-03-01 16:32:54-03","UNICAMP","UEC","197149","S","Plantae","Magnoliopsida",NA,"Linderniaceae","Torenia","thouarsii","Torenia thouarsii","(Cham. & Schltdl.) Kuntze","Scatigna, AV","Valdemarin, KS; Flores, TB; Scaravelli, FS; Colletta, GD","217","2016","04",NA,"Brazil","Espírito Santo","Reserva Natural Vale - Trilha atrás do viveiro (-19.151477; -40.072404).","-40.0722007751465","-19.3910999298096",NA,"Erva. Planta inteira. Flores com cálice verde e pétalas arroxeadas.; área de mata ciliar","UEC141935","UEC141935","10",NA,NA,"Linhares",NA,NA,"48094","auto",NA,NA,"2017","10","27",NA,NA,NA,NA,NA
"108","2021-03-01 16:32:54-03","UNICAMP","UEC","103558","S","Plantae","Magnoliopsida",NA,"Linderniaceae","Torenia","thouarsii","Torenia thouarsii","(Cham. & Schltdl.) Kuntze","Amaral, MCE","Matsumoto, K; Faria, AD; Aona, LYS; Galvão, JC; Belinello, R","115","1997","01",NA,"Brazil","São Paulo","Margem esquerda rod. Susanópolis - Ap. d'Oeste","-50.8800010681152","-20.4400005340576",NA,"Brejo","UEC024749","UEC024749","30",NA,NA,"Aparecida d'Oeste",NA,NA,"15377","auto",NA,NA,"2012","03",NA,NA,NA,NA,NA,NA
"109","2021-03-01 16:32:54-03","UNICAMP","UEC","106537","S","Plantae","Magnoliopsida",NA,"Linderniaceae","Torenia","thouarsii","Torenia thouarsii","(Cham. & Schltdl.) Kuntze",NA,"Faria, AD; Aona, LYS; Matsumoto, K; Galvão, JC; Belinello, R","97349","1997","01",NA,"Brazil","São Paulo","Estrada sentido Bálsamo - Mirassolândia.","-49.5800018310547","-20.7299995422363",NA,"Sépalas verdes, pétalas lilases.","UEC024804","UEC024804","30",NA,NA,"Bálsamo",NA,NA,"13098","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"110","2021-03-01 16:32:54-03","UNICAMP","UEC","117719","S","Plantae","Magnoliopsida",NA,"Linderniaceae","Torenia","thouarsii","Torenia thouarsii","(Cham. & Schltdl.) Kuntze","Anderson, LO","Amaral, MCE; Bittrich, V","200143","2001","02",NA,"Brazil","São Paulo","Campus da Unicamp, Margem alagada da lagoa próxima ao Parque Ecológico.","-47.060001373291","-22.8999996185303",NA,"Erva prostrada até 15cm. Flores lilases.","UEC024803","UEC024803","27",NA,NA,"Campinas",NA,NA,"23900","auto",NA,NA,"2001","03","15",NA,NA,NA,NA,NA
"111","2019-08-20 10:16:55-03","UNICAMP","UEC","88508","S","Plantae","Magnoliopsida",NA,"Linderniaceae","Torenia","thouarsii","Torenia thouarsii","(Cham. & Schltdl.) Kuntze","Souza, VC","Souza, VC; Souza, JP; et al.","9195","1995","10",NA,"Brazil","São Paulo","Estrada entre o Bairro de Suarão e Fazen","-46.7799987792969","-24.1800003051758",NA,"flor, Rastejante; corola roxo-clara com lábio inferior mais escuro. Beira de mata. Mata de restinga.","UEC020695","UEC020695","07",NA,NA,"Itanhaém",NA,NA,"26998","auto",NA,NA,"1995","10",NA,NA,NA,NA,NA,NA
"112","2019-08-20 10:16:55-03","UNICAMP","UEC","97948","S","Plantae","Magnoliopsida",NA,"Linderniaceae","Torenia","thouarsii","Torenia thouarsii","(Cham. & Schltdl.) Kuntze","Souza, VC","Feres, FR; Belinello, R; Galvão, JC; Aona, LYS; Faria, AD","97-71","1997","07",NA,"Brazil","São Paulo","Rodovia Rio-Santos, km 246, Em frente à Pedreira Santa Teresa.","-46.3300018310547","-23.9599990844727",NA,"flor, Cálice verde com bordas vermelhas, pétalas brancas com bordas lilases. Brejo à margem da estrada.","UEC020696","UEC020696","30",NA,NA,"Santos",NA,NA,"26836","auto",NA,NA,"1998","05","29",NA,NA,NA,NA,NA
"113","2019-08-20 10:16:54-03","UNICAMP","UEC","30113","S","Plantae","Magnoliopsida",NA,"Linderniaceae","Torenia","thouarsii","Torenia thouarsii","(Cham. & Schltdl.) Kuntze","Souza, VC","Leitão Filho, HF; Martins, FR; Stubblebine, WH","13281","1982","01",NA,"Brazil","São Paulo","Fazenda Aritozina","-47.5499992370605","-21.4699993133545",NA,"flor, Herbáceo até 30 cm, flores lilases, levemente rosadas. À beira de açude, em local muito úmido.","UEC049902","UEC049902","29",NA,NA,"São Simão",NA,NA,"27881","auto",NA,NA,"1994","04","04",NA,NA,NA,NA,NA
"114","2020-04-22 16:23:08-03","UFPB","JPB","46463","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Plantaginaceae","Torenia","thouarsii","Torenia thouarsii","(Cham. & Schltdl.) Kuntze","Viana, JL","Viana, JL","252","2011","03","Southern America","Brasil","Pernambuco","RPPN Pedra D'Anta, Preta Flor","-35.9","-8.658333",NA,"; DESC: Erva com ca. De 33 cm, flores liláses frutos capsulares. Coletada em ambientes perto de água.","JPB0046463",NA,"10","464","464","Lagoa dos Gatos",NA,NA,NA,NA,"-35.9","-8.658333","2011","03","23",NA,NA,NA,NA,NA
"115","2020-04-22 16:23:08-03","UFPB","JPB","47388","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Plantaginaceae","Torenia","thouarsii","Torenia thouarsii","(Cham. & Schltdl.) Kuntze",NA,"Gadelha Neto, PC; Pessoa, MC; Araújo, CMLR; Silva, CS","3027","2011","08","Southern America","Brasil","Paraíba","Millennium Inorganic Chemicals Mineração Ltda, Várzea do Guajú","-34.976944","-6.502222",NA,"; HABITAT: Mata Ciliar; DESC: Erva com cerca de 20cm. Folhas simples, opostas, membranáceas. Inflorescência axilar. Flor alva. Substrato areno-argiloso.","JPB0047388",NA,"04",NA,NA,"Mataraca",NA,NA,NA,NA,"-34.976944","-6.502222",NA,NA,NA,NA,NA,NA,NA,NA
"116","2020-04-22 16:23:08-03","UFPB","JPB","52800","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Plantaginaceae","Torenia","thouarsii","Torenia thouarsii","(Cham. & Schltdl.) Kuntze","Costa-Lima, JL","Costa-Lima, JL; Amorim, BS; Pessoa, E; Araújo, D; Moreira, SN; Chagas, MA","862","2013","01","Southern America","Brasil","Pernambuco","RPPN Frei Caneca, mata às margens do Açude do Amarelo.","-35.844167","-8.724444",NA,"; DESC: Herbáceo em solo encharcado, às margens secas do açude. Folhas membranáceas, discolores, face superior verde-escura a vinácea, inferior verde-clara. Flores alvas a rosadas.&nf;Material tratado com álcool 90%.","JPB0052800",NA,"29","657","657","Jaqueira",NA,NA,NA,NA,"-35.844167","-8.724444","2013","01",NA,NA,NA,NA,NA,NA
"117","2020-04-22 16:16:18-03","UFPB","JPB","62940","PreservedSpecimen","Plantae",NA,NA,"Linderniaceae","Torenia","thouarsii","Torenia thouarsii","(Cham. & Schltdl.) Kuntze","Lima, RB","Rocha, FV","126","2013","11","Southern America","Brasil","Paraíba","APA da Barra do Rio Mamanguape","-35.002944","-6.843722",NA,"; HABITAT: Mata Atlântica; DESC: Erva de flor azul e branca.","JPB0062940",NA,"19",NA,NA,"Rio Tinto",NA,NA,NA,NA,"-35.002944","-6.843722","2014","07","10",NA,NA,NA,NA,NA
"118","2020-04-22 16:23:08-03","UFPB","JPB","63792","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Plantaginaceae","Torenia","thouarsii","Torenia thouarsii","(Cham. & Schltdl.) Kuntze",NA,"Luna, NK; Silva, FP; Gomes-Silva; Lucena, DS; Coutinho, TS","327","2016","07","Southern America","Brasil","Pernambuco","Mata Jindaí, Usina Trapiche, Borda, indo para barragem","-35","-8",NA,"Erva c/ 0,20 cm alt., flores lilases; HABITAT: Mata Atlântica","JPB0063792",NA,"20",NA,NA,"Sirinhaém",NA,NA,NA,NA,"-35","-8","2016","07","20",NA,NA,NA,NA,NA
"119","2020-04-22 16:23:08-03","UFPB","JPB","52328","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Plantaginaceae","Torenia","thouarsii","Torenia thouarsii","(Cham. & Schltdl.) Kuntze","Queiroz, RT","Ribeiro, A; Silva, J","204","2006","02","Southern America","Brasil","Rio Grande do Norte","Riacho Águas Vermelhas, após estrada N. Parnamirim - Pium. Mata ciliar.","-35.2627983093262","-5.91555976867676",NA,"; DESC: Erva palúdica, 20cm de altura. Flores brancas com detalhes em azul.","JPB0052328",NA,"25",NA,NA,"Parnamirim",NA,NA,"17237","auto",NA,NA,"2006","04","04",NA,NA,NA,NA,NA
"120","2019-11-06 09:56:04-03","UFOP","OUPR","8606","PreservedSpecimen","Plantae",NA,NA,"Linderniaceae","Torenia","thouarsii","Torenia thouarsii","(Cham. & Schltdl.) Kuntze","Scatigna, A.V.","Ferreira, F.A.","s.n.","2000","02",NA,"Brasil","Espírito Santo","Lagoa Costeira",NA,NA,NA,"Anfíbia. Lagoa de restinga.",NA,NA,"07",NA,NA,"Santa Cruz",NA,NA,NA,NA,NA,NA,"2014","07",NA,NA,NA,NA,NA,NA
"121","2014-10-14 15:56:40-03","BS","M","M-0188408","S","Plantae","Magnoliophyta","Lamiales","Linderniaceae","Torenia","thouarsii","Torenia thouarsii","(Cham. & Schltdl.) Kuntze",NA,"Martius, C.F.P. von",NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,"M0188408",NA,NA,NA,NA,NA,NA,"NOTATYPE",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"122","2014-10-14 15:56:40-03","BS","M","M-0188409","S","Plantae","Magnoliophyta","Lamiales","Linderniaceae","Torenia","thouarsii","Torenia thouarsii","(Cham. & Schltdl.) Kuntze",NA,"Martius, C.F.P. von",NA,NA,NA,NA,"Brasil",NA,"Prov. Bahiensis.",NA,NA,NA,NA,"M0188409",NA,NA,NA,NA,NA,NA,"NOTATYPE",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"123","2014-10-14 15:56:40-03","BS","M","M-0188410","S","Plantae","Magnoliophyta","Lamiales","Linderniaceae","Torenia","thouarsii","Torenia thouarsii","(Cham. & Schltdl.) Kuntze",NA,"Martius, C.F.P. von",NA,NA,NA,NA,"Brasil",NA,"in paludosis Soteropoli. Provinciae Bahiensis.",NA,NA,NA,NA,"M0188410",NA,NA,NA,NA,NA,NA,"NOTATYPE",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"124","2020-12-22 16:06:02-03","UFES","VIES","47724","S","Plantae",NA,NA,"Linderniaceae","Torenia","thouarsii","Torenia thouarsii","(Cham. & Schltdl.) Kuntze",NA,"Nepomuceno, A.; Nichio-Amaral, R.; Sossai, B.G.","517","2018","11",NA,"Brasil","Espírito Santo","Rio Guandu Margem Norte - TR.","-41.017778","-19.624444",NA,NA,"VIES047724",NA,"21",NA,NA,"Baixo Guandu",NA,NA,NA,NA,"41º1'4''W","19º37'28''S",NA,NA,NA,NA,NA,NA,NA,NA
"125","2020-12-22 16:06:02-03","UFES","VIES","47816","S","Plantae",NA,NA,"Linderniaceae","Torenia","thouarsii","Torenia thouarsii","(Cham. & Schltdl.) Kuntze",NA,"Nichio-Amaral, R.; Miranda, V.S.; Nepomuceno, A.; Sossai, B.G.","300","2018","10",NA,"Brasil","Espírito Santo","Rio Guandu - Ponto 17 MN.","-41.017778","-19.624444",NA,NA,"VIES047816",NA,"23",NA,NA,"Baixo Guandu",NA,NA,NA,NA,"41º1'4''W","19º37'28''S",NA,NA,NA,NA,NA,NA,NA,NA
"126","2020-12-22 16:06:02-03","UFES","VIES","47828","S","Plantae",NA,NA,"Linderniaceae","Torenia","thouarsii","Torenia thouarsii","(Cham. & Schltdl.) Kuntze",NA,"Nichio-Amaral, R.; Miranda, V.S.; Nepomuceno, A.; Sossai, B.G.","312","2018","10",NA,"Brasil","Espírito Santo","Rio Guandu - Ponto 17 MS.","-41.017778","-19.624444",NA,NA,"VIES047828",NA,"23",NA,NA,"Baixo Guandu",NA,NA,NA,NA,"41º1'4''W","19º37'28''S",NA,NA,NA,NA,NA,NA,NA,NA
"127","2020-12-22 16:06:02-03","UFES","VIES","48146","S","Plantae",NA,NA,"Linderniaceae","Torenia","thouarsii","Torenia thouarsii","(Cham. & Schltdl.) Kuntze",NA,"Nepomuceno, A.; Miranda, V.S.; Nichio-Amaral, R.; Sossai, B.G.","742","2019","03",NA,"Brasil","Espírito Santo","Lagoa Areão, ponto 23 - MO.","-39.843056","-19.571389",NA,NA,"VIES048146",NA,"19",NA,NA,"Linhares",NA,NA,NA,NA,"39º50'35''W","19º34'17''S",NA,NA,NA,NA,NA,NA,NA,NA
"128","2021-02-23 17:06:12-03","UFES","VIES","49032","S","Plantae",NA,NA,"Linderniaceae","Torenia","thouarsii","Torenia thouarsii","(Cham. & Schltdl.) Kuntze",NA,"Lieven, L.J.; Silva, H.L. da.","242","2019","03",NA,"Brasil","Espírito Santo","Valsugana Velha, Mata da Chave Inglesa.","-40.59","-19.975556",NA,NA,"VIES049032",NA,"31",NA,NA,"Santa Teresa",NA,NA,NA,NA,"40º35'24''W","19º58'32''S",NA,NA,NA,NA,NA,NA,NA,NA
"129","2019-08-16 08:39:47-03","UTFPR","HCF","7839","S","Plantae",NA,NA,"Linderniaceae","Torenia","thouarsii","Torenia thouarsii","(Cham. & Schltdl) Kuntze","J. Cordeiro & E. Barboza","M.G. Caxambu","2572","2009","03",NA,"Brasil","PR","RPPN Depositozinho - Propriedade da","-52.322028","-24.202139",NA,"erva heliófita, rupícola, ereta. Flores amarelas.",NA,NA,"30","654","654","Luiziana",NA,NA,NA,NA,"52°19'19,3 W","24°12'07,7 S","2009",NA,NA,NA,NA,NA,NA,NA
"130","2019-11-15 20:23:39-03","UTFPR","HCF","29615","S","Plantae",NA,NA,"Linderniaceae","Torenia","thouarsii","Torenia thouarsii","(Cham. & Schltdl) Kuntze","F. Marinero","F. Marinero","1064","2018","11",NA,"Brasil","MG","Rio Doce","-42.488056","-19.579444",NA,"herbácea 30 cm. Flores azuladas. Várzea.",NA,NA,"22","230","230","Bom Jesus do Galho",NA,NA,NA,NA,"42°29'17 W","19°34'46 S","2019","04","12",NA,NA,NA,NA,NA
"131","2021-03-21 19:36:24-03","UFC","EAC","62547","PreservedSpecimen","Plantae","Dicotyledon",NA,"Linderniaceae","Torenia","thouarsii","Torenia thouarsii","(Cham. & Schltdl.) Kuntze","Scatigna, A.V.","Souza, E.B.; Nepomuceno, F.A.A.; Nepomuceno, I.V.; Araújo, F.F.","4798","2017","09","Southern America","Brasil","Ceará","Cachoeira do Belizário, na margem do riacho","-40.763611","-4.109444",NA,"Erva ereta, 10-20 cm alt. Caule verde-claro. Folhas membranáceas. Flor com cálice verde e corola lilás-claro.; Área de transição entre Caatinga e Cerrado, sobre solos areno-argilosos e afloramentos areníticos.","EAC0062547",NA,"29","477","477","Graça",NA,NA,NA,NA,"-40.763611","-4.109444","2020","01","16",NA,NA,NA,NA,NA
"132","2020-12-21 16:31:39-03","MBM","MBM","418804","PreservedSpecimen","Plantae",NA,NA,"Linderniaceae","Torenia","thouarsii","Torenia thouarsii","(Cham. & Schltdl.) Kuntze","Marinero, F.","Marinero, F.; Nardin, E.C.; Nardin, E.C.","1064","2018","11","Southern America","Brazil","Minas Gerais","Rio Doce","-42.488056","-19.579444",NA,"Herbácea 30 cm; flores azuladas.; Várzea","MBM418804",NA,"22","230","230","Bom Jesus do Galho",NA,NA,NA,NA,"-42.488056","-19.579444","2019","04","12",NA,NA,NA,NA,NA
"133","2020-12-21 16:31:39-03","MBM","MBM","421435","PreservedSpecimen","Plantae",NA,NA,"Linderniaceae","Torenia","thouarsii","Torenia thouarsii","(Cham. & Schltdl.) Kuntze","Felitto, G.","Felitto, G.; Cafofo, E.; Cafofo, E.","s.n.","2018","09","Southern America","Brazil","Minas Gerais",NA,"-42.478611","-19.481111",NA,"Reófita","MBM421435",NA,"01","240","240","Caratinga",NA,NA,NA,NA,"-42.478611","-19.481111",NA,NA,NA,NA,NA,NA,NA,NA
"134","2020-12-21 16:45:03-03","MBM","MBM","44013","PreservedSpecimen","Plantae",NA,NA,"Scrophulariaceae","Torenia","thouarsii","Torenia thouarsii","(Cham. & Schltdl.) Kuntze","Souza, V.C.","Hatschbach, G.; Pereira, E.; Pereira, E.","11474",NA,NA,"Southern America","Brazil","Rio de Janeiro","Estrada Rio - Teresópolis, Baixada Fluminense",NA,NA,NA,NA,"MBM044013","MBM044013",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"135","2020-12-21 16:45:03-03","MBM","MBM","55093","PreservedSpecimen","Plantae",NA,NA,"Scrophulariaceae","Torenia","thouarsii","Torenia thouarsii","(Cham. & Schltdl.) Kuntze","Ichaso, C.L.","Trinta, Z.A.; Fromm, E.; Fromm, E.","960",NA,NA,"Southern America","Brazil","Rio de Janeiro","Entre Macaé e Rio das Ostras",NA,NA,NA,NA,"MBM055093","MBM055093",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"136","2020-12-21 16:45:03-03","MBM","MBM","185073","PreservedSpecimen","Plantae",NA,NA,"Scrophulariaceae","Torenia","thouarsii","Torenia thouarsii","(Cham. & Schltdl.) Kuntze","Souza, V.C.","Hatschbach, G.; Hatschbach, M.; Motta, J.T.; Hatschbach, M.; Motta, J.T.","63134",NA,NA,"Southern America","Brazil","Bahia","Rodovia Conde para Sítio do Conde","-37.6105995178223","-11.8135995864868",NA,NA,"MBM185073","MBM185073",NA,NA,NA,"Conde",NA,NA,"31737","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"137","2020-12-21 16:45:03-03","MBM","MBM","191656","PreservedSpecimen","Plantae",NA,NA,"Scrophulariaceae","Torenia","thouarsii","Torenia thouarsii","(Cham. & Schltdl.) Kuntze","Souza, V.C.","Ribas, O.S.; Barboza, E.; Pereira, L.B.S.; Barboza, E.; Pereira, L.B.S.","1033",NA,NA,"Southern America","Brazil","Paraná","Balneário Shangri-lá","-48.5092010498047","-25.5200004577637",NA,NA,"MBM191656","MBM191656",NA,NA,NA,"Paranaguá",NA,NA,"24916","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
