"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","infraspecificEpithet","scientificName","scientificNameAuthorship","typeStatus","recordedBy","recordNumber","continentOcean","country","stateProvince","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","year","month","day","county","locality","coordinatePrecision","geoFlag","class","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","minimumElevationInMeters","maximumElevationInMeters","fieldNumber","individualCount","relatedCatalogItem","previousCatalogNumber"
"98","2020-12-14 16:07:35-03","UFC","EAC","51141","PreservedSpecimen","Plantae","Dicotyledon",NA,"Lauraceae","Ocotea","glauca",NA,"Ocotea glauca","(Nees & Mart.) Mez",NA,"Silveira, A.; Oliveira, R.F.","504","Southern America","Brasil","Ceará","-38.971167","-4.206028",NA,NA,"EAC0051141","EAC0051141","Loiola, M.I.B.; Soares Neto, R. .N.","2002","12","10","Guaramiranga","Sítio Lagoa, estudo fitossociológico P50, Q4",NA,NA,NA,"-38.971167","-4.206028","2012","02","11","940","940",NA,NA,NA,NA
"99","2020-12-14 16:07:35-03","UFC","EAC","51142","PreservedSpecimen","Plantae","Dicotyledon",NA,"Lauraceae","Ocotea","glauca",NA,"Ocotea glauca","(Nees & Mart.) Mez",NA,"Gomes, V.; Silveira, A.","913","Southern America","Brasil","Ceará","-38.971167","-4.206028",NA,NA,"EAC0051142","EAC0051142","Loiola, M.I.B.; Soares Neto, R. .N.","2003","10","21","Guaramiranga","Sítio Lagoa, estudo fitossociológico P69, Q4",NA,NA,NA,"-38.971167","-4.206028","2012","02","11",NA,NA,NA,NA,NA,NA
"100","2020-12-14 16:07:35-03","UFC","EAC","38552","PreservedSpecimen","Plantae","Dicotyledon",NA,"Lauraceae","Ocotea","glauca",NA,"Ocotea glauca","(Nees & Mart.) Mez",NA,"Oliveira, M.; Graciliano","1640","Southern America","Brasil","Alagoas","-36.0583000183105","-9.00971984863281",NA,"Árvore + ou - 4,0 m altura; flores alvas. Ocasional.; Floresta Atlântica, solo argiloso, vegetação arbórea-arbustiva densa.","EAC0038552","EAC0038552","Santos, S.O.","2004","06",NA,"São José da Laje","Usina Serra Grande. Fragmento Capoeirão","16954","auto",NA,NA,NA,"2011","08","12",NA,NA,NA,NA,NA,NA
"101","2020-12-21 16:31:07-03","MBM","MBM","425387","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","glauca",NA,"Ocotea glauca","(Nees & Mart.) Mez",NA,"Cysneiros, V.C.","238","Southern America","Brazil","Rio de Janeiro","-41.85","-21.87",NA,"Árvore, com 7 m de altura. Base reta. Casca interna amarela e externa cinza, fina, lisa, apresentando odor típico de Lauraceae. Fruto maduro, com 1,2 cm, redondo, internamente verde e externamente roxo, carnoso, com polpa.; Floresta","MBM425387",NA,"Moura, R.","2014","06","09","São Fidélis","Conglomerado 42-Extra 2",NA,NA,NA,"-41.85","-21.87","2017","03","23",NA,NA,NA,NA,NA,NA
"102","2020-12-21 16:31:07-03","MBM","MBM","396753","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","glauca",NA,"Ocotea glauca","(Nees & Mart.) Mez",NA,"Brotto, M.L.; Völtz, R.R.; Völtz, R.R.","1918","Southern America","Brazil","Rio de Janeiro","-41.876639","-21.849478",NA,"Árvore de 4m de altura; botões e flores alvas.; Floresta Ombrófila Densa, no sub-bosque.","MBM396753","MBM396753","Brotto, M.L.","2015","03","30","São Fidélis","Pico Itacolomi, início da trilha na mata",NA,NA,NA,"-41.876639","-21.849478","2015","04","28","1264","1264",NA,NA,NA,NA
"103","2020-12-21 16:31:07-03","MBM","MBM","408233","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","glauca",NA,"Ocotea glauca","(Nees & Mart.) Mez",NA,"Moraes, P.L.R.; Vergne, M.C.; Vergne, M.C.","3708","Southern America","Brazil","Espírito Santo","-40.061944","-19.256944",NA,"Árvore 5 m, frutos maduros atropupúreos, cúpula vermelha.","MBM408233","MBM408233","Moraes, P.L.R.","2014","09","22","Linhares","Reserva Natural Vale, aceiro Catelan-João Pedro",NA,NA,NA,"-40.061944","-19.256944","2014","09","22",NA,NA,NA,NA,NA,NA
"104","2020-12-21 16:31:07-03","MBM","MBM","408234","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","glauca",NA,"Ocotea glauca","(Nees & Mart.) Mez",NA,"Moraes, P.L.R.; Siqueira, G.S.; Siqueira, G.S.","3529","Southern America","Brazil","Espírito Santo","-39.911278","-19.186417",NA,"Árvore 15 m, flores brancas.","MBM408234","MBM408234","Moraes, P.L.R.","2012","12","12","Linhares","Reserva Natural Vale",NA,NA,NA,"-39.911278","-19.186417","2012","12","12","10","10",NA,NA,NA,NA
"105","2020-12-21 16:31:07-03","MBM","MBM","409525","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","glauca",NA,"Ocotea glauca","(Nees & Mart.) Mez",NA,"Pirani, J.R.; Fiaschi, P.; Mafezoli, J.; Petacci, F.; Fiaschi, P.; Mafezoli, J.; Petacci, F.","4736","Southern America","Brazil","Espírito Santo","-40.5110015869141","-20.6580009460449",NA,"Arvoreta 3m alt. Frutos imaturos verdes.; No interior da mata, em trecho perturbado por loteamento.","MBM409525","MBM409525","Brotto, M.L.","2000","05","18","Guarapari","Rodovia do Sol (ES-060), ca. 1km da entrada do Parque Estadual de Setiba. Extensa faixa de mata de restinga baixa, solo arenoso branco.","28401","auto",NA,NA,NA,"2017","06","06",NA,NA,NA,NA,NA,NA
"106","2019-08-15 09:03:44-03","UESC","UESC","18067","S","Plantae","Angiospermae","Florideophycidae","Lauraceae","Ocotea","glauca",NA,"Ocotea glauca","Nees",NA,"Lima, S. dos S.","22",NA,"Brasil","Bahia","-39.016667","-16.266667",NA,"Árvore.; Comum.","UESC0018067",NA,NA,"1999","03","30","Santa Cruz Cabrália",NA,NA,NA,"Dicotyledoneae","39W1'","16S16'",NA,NA,NA,NA,NA,NA,NA,NA,NA
"107","2019-08-15 09:03:44-03","UESC","UESC","15760","S","Plantae","Angiospermae","Florideophycidae","Lauraceae","Ocotea","glauca",NA,"Ocotea glauca","(Ness. & Mart.) Mez",NA,"Carvalho, G.M.","388",NA,"Brasil","Bahia","-39.25","-16.5",NA,"Floresta de Tabuleiros. Floresta Alta.; Árvore, ca. 10m alt.; Interior da Floresta Alta, Vale. Muito odorífica.","UESC0015760",NA,NA,"2010","07","08","Porto Seguro",NA,NA,NA,"Dicotyledoneae","39W15'0''","16S30'0''",NA,NA,NA,"100","100",NA,NA,NA,NA
"108","2014-06-23 10:15:54-03","MNHN","RECOLNAT_MNHN_P","P00756896","PreservedSpecimen",NA,NA,NA,"Lauraceae","Ocotea","glauca",NA,"Ocotea glauca","(Nees) Mez",NA,"Blanchet",NA,NA,"Brésil",NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00756896' target='other'> <mi>dwc_moreinfo</mi></a>","P00756896","P00756896_01",NA,NA,NA,NA,NA,"In provincia Bahia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3250 B",NA,NA,NA
"109","2013-09-04 16:57:56-03","MNHN","RECOLNAT_MNHN_P","P00756893","PreservedSpecimen",NA,NA,NA,"Lauraceae","Ocotea","glauca",NA,"Ocotea glauca","(Nees) Mez",NA,"Blanchet",NA,NA,"Brésil",NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00756893' target='other'> <mi>dwc_moreinfo</mi></a>","P00756893","P00756893_01",NA,NA,NA,NA,NA,"In provincia Bahia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3250 B",NA,NA,NA
"110","2015-09-30 04:37:52-03","MNHN","RECOLNAT_MNHN_P","P00756894","PreservedSpecimen",NA,NA,NA,"Lauraceae","Ocotea","glauca",NA,"Ocotea glauca","(Nees) Mez",NA,"Blanchet",NA,NA,"Brésil",NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00756894' target='other'> <mi>dwc_moreinfo</mi></a>","P00756894","P00756894_01","Mez",NA,NA,NA,NA,"In provincia Bahia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3250 B",NA,NA,NA
"111","2015-09-30 04:38:12-03","MNHN","RECOLNAT_MNHN_P","P00756895","PreservedSpecimen",NA,NA,NA,"Lauraceae","Ocotea","glauca",NA,"Ocotea glauca","(Nees) Mez",NA,"Blanchet",NA,NA,"Brésil",NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00756895' target='other'> <mi>dwc_moreinfo</mi></a>","P00756895","P00756895_01",NA,NA,NA,NA,NA,"In provincia Bahia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3250 B",NA,NA,NA
"112","2015-09-03 18:53:03-03","MNHN","RECOLNAT_MNHN_P","P01958702","PreservedSpecimen",NA,NA,NA,"Lauraceae","Ocotea","glauca",NA,"Ocotea glauca","(Nees) Mez",NA,"Glaziou, A.",NA,NA,"Brasil","Rio de Janeiro",NA,NA,"hb","Herbier de A. Glaziou donné par Mme SIMARD, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01958702' target='other'> <mi>dwc_moreinfo</mi></a>","P01958702","P01958702_01",NA,"1871","3","18",NA,"Brésil. Rio Jan. Praia Grande",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4907",NA,NA,NA
"113","2015-09-03 18:53:03-03","MNHN","RECOLNAT_MNHN_P","P01958704","PreservedSpecimen",NA,NA,NA,"Lauraceae","Ocotea","glauca",NA,"Ocotea glauca","(Nees) Mez",NA,"Blanchet",NA,NA,"Brasil","Bahia",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01958704' target='other'> <mi>dwc_moreinfo</mi></a>","P01958704","P01958704_01",NA,"1844","1","1",NA,"Brésil - Bahia.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"301",NA,NA,NA
"114","2015-09-03 18:53:03-03","MNHN","RECOLNAT_MNHN_P","P01958705","PreservedSpecimen",NA,NA,NA,"Lauraceae","Ocotea","glauca",NA,"Ocotea glauca","(Nees) Mez",NA,"Glaziou, A.",NA,NA,"Brasil","Rio de Janeiro",NA,NA,"hb","Herbier de A. Glaziou donné par Mme SIMARD, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01958705' target='other'> <mi>dwc_moreinfo</mi></a>","P01958705","P01958705_01",NA,"1871","3","18",NA,"Brésil. Rio Jan. Praia Grande Arpoador",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4907",NA,NA,NA
"115","2015-09-03 18:53:03-03","MNHN","RECOLNAT_MNHN_P","P01958703","PreservedSpecimen",NA,NA,NA,"Lauraceae","Ocotea","glauca",NA,"Ocotea glauca","(Nees) Mez",NA,"Glaziou, A.",NA,NA,"Brasil","Rio de Janeiro","-43.2075004577637","-22.9027996063232","hb","Reçu le 10 janvier 1876 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01958703' target='other'> <mi>dwc_moreinfo</mi></a>","P01958703","P01958703_01",NA,"1871","3","18","Rio de Janeiro","Brésil. Province de (Rio Janeiro) Praia Grande","57442","auto",NA,NA,NA,NA,NA,NA,NA,NA,"4907",NA,NA,NA
"116","2015-09-30 06:21:00-03","MNHN","RECOLNAT_MNHN_P","P00745541","PreservedSpecimen",NA,NA,NA,"Lauraceae","Ocotea","sylvatica",NA,"Ocotea sylvatica","(Meisn.) Mez",NA,"Blanchet, J.S.",NA,NA,"[Brésil]",NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00745541' target='other'> <mi>dwc_moreinfo</mi></a>","P00745541","P00745541_01","Allen",NA,NA,NA,NA,"Bahia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2124",NA,NA,NA
"117","2015-09-03 19:03:27-03","MNHN","RECOLNAT_MNHN_P","P01989850","PreservedSpecimen",NA,NA,NA,"Lauraceae","Ocotea","sylvatica",NA,"Ocotea sylvatica","(Meisn.) Mez",NA,"Glaziou, A.",NA,NA,"Brasil",NA,NA,NA,"hb","Herbier de A. Glaziou donné par Mme SIMARD, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01989850' target='other'> <mi>dwc_moreinfo</mi></a>","P01989850","P01989850_01",NA,NA,NA,NA,NA,"Brésil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"118","2015-09-03 19:03:27-03","MNHN","RECOLNAT_MNHN_P","P01989851","PreservedSpecimen",NA,NA,NA,"Lauraceae","Ocotea","sylvatica",NA,"Ocotea sylvatica","(Meisn.) Mez",NA,"Glaziou, A.",NA,NA,"Brasil","Rio de Janeiro",NA,NA,"hb","Reçu le 23 Octobre 1877 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01989851' target='other'> <mi>dwc_moreinfo</mi></a>","P01989851","P01989851_01",NA,"1876","11","21",NA,"Brésil. Fazenda do Rio Preto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8908",NA,NA,NA
"119","2015-09-03 19:03:27-03","MNHN","RECOLNAT_MNHN_P","P01989852","PreservedSpecimen",NA,NA,NA,"Lauraceae","Ocotea","sylvatica",NA,"Ocotea sylvatica","(Meisn.) Mez",NA,"Warming",NA,NA,"Brasil",NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01989852' target='other'> <mi>dwc_moreinfo</mi></a>","P01989852","P01989852_01",NA,NA,NA,NA,NA,"Brésil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"120","2015-09-03 19:03:27-03","MNHN","RECOLNAT_MNHN_P","P01989854","PreservedSpecimen",NA,NA,NA,"Lauraceae","Ocotea","sylvatica",NA,"Ocotea sylvatica","(Meisn.) Mez",NA,"Glaziou|Rangel, B.",NA,NA,"Brasil","Minas Gerais",NA,NA,"hb","Donné par Mme Simard, sa fille en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01989854' target='other'> <mi>dwc_moreinfo</mi></a>","P01989854","P01989854_01",NA,"1876","11","21",NA,"Fazenda do Rio Preto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8908",NA,NA,NA
"121","2015-09-03 19:03:27-03","MNHN","RECOLNAT_MNHN_P","P01989855","PreservedSpecimen",NA,NA,NA,"Lauraceae","Ocotea","sylvatica",NA,"Ocotea sylvatica","(Meisn.) Mez",NA,"Glaziou, A.",NA,NA,"Brasil","Minas Gerais",NA,NA,"hb","Herbier de A. Glaziou donné par Mme SIMARD, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01989855' target='other'> <mi>dwc_moreinfo</mi></a>","P01989855","P01989855_01",NA,NA,NA,NA,NA,"Brésil. Minas. Lapinha",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17457",NA,NA,NA
"122","2015-09-03 19:03:27-03","MNHN","RECOLNAT_MNHN_P","P01989853","PreservedSpecimen",NA,NA,NA,"Lauraceae","Ocotea","sylvatica",NA,"Ocotea sylvatica","(Meisn.) Mez",NA,"Araujo",NA,NA,"Brasil","Minas Gerais","-46.386100769043","-21.9235992431641","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01989853' target='other'> <mi>dwc_moreinfo</mi></a>","P01989853","P01989853_01",NA,"1890","1","1","Caldas",NA,"25710","auto",NA,NA,NA,NA,NA,NA,NA,NA,"7041",NA,NA,NA
"123","2020-12-11 11:37:04-03","UFMG","BHCB","113079","PreservedSpecimen","Plantae","Dicotyledon",NA,"Lauraceae","Ocotea","glauca",NA,"Ocotea glauca","(Ness & Mart.) Mez",NA,"Rezende, SG; Rezende, EG","1737","Southern America","Brasil","Bahia","-39.254167","-17.215014",NA,"Hábito: arbóreo; Habitat: Restinga,","BHCB045763",NA,NA,"2006","11","28","Prado","Fazenda Riacho das Ostras",NA,NA,NA,"-39.254167","-17.215014","2011",NA,NA,NA,NA,NA,NA,NA,NA
"124","2020-12-11 11:37:04-03","UFMG","BHCB","44074","PreservedSpecimen","Plantae","Dicotyledon",NA,"Lauraceae","Ocotea","glauca",NA,"Ocotea glauca","(Ness & Mart.) Mez",NA,"Oliveira, PP de","303",NA,NA,NA,NA,NA,NA,NA,"BHCB045572",NA,NA,"1998","02","17",NA,NA,NA,NA,NA,NA,NA,"2008",NA,NA,NA,NA,NA,NA,NA,NA
"125","2014-01-24 15:42:00-02","MO","MOBOT","100666960","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","glauca",NA,"Ocotea glauca","(Nees & Mart.) Mez",NA,"José R. Pirani|P. Fiachi|J. Mafezoli|F. Petacci","Pirani 4736","South America","Brazil","Espírito Santo","-40.5110015869141","-20.6580009460449",NA,NA,NA,NA,"H. van der Werff (MO)","2000","5","18","Guarapari","Rodovia do Sol (ES-060), ca. 1 km da entrada do Parque Estadual de Setiba. Extensa faixa de mata de restinga baixa, solo arenoso branco.","28401","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"126","2020-11-10 04:40:00-03","MO","MOBOT","100636638","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","glauca",NA,"Ocotea glauca","(Nees & Mart.) Mez",NA,"Pedro L. R. de Moraes|G.S. Siqueira","Moraes 6529","South America","Brazil","Espírito Santo","-39.9112778","-19.1864166",NA,NA,NA,NA,"P. Moraes","2012","12","12","Linhares","Reserva Natural Vale.",NA,NA,NA,NA,NA,NA,NA,NA,"10.00000000",NA,NA,"1",NA,NA
"127","2019-01-29 09:57:00-02","MO","MOBOT","2616702","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","glauca",NA,"Ocotea glauca","(Nees & Mart.) Mez",NA,"D.A. Folli","Folli 3131","South America","Brazil","Espírito Santo",NA,NA,NA,NA,NA,NA,NA,"1998","3","24",NA,"Reserva Natural da CVRD, Linhares. Farinha Seca. Km: 4.5. Ao lado da casa de guarda. Mata Ciliar.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"128","2011-02-26 17:55:00-03","MO","MOBOT","2616998","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","glauca",NA,"Ocotea glauca","(Nees & Mart.) Mez",NA,"D.A. Folli","Folli 3843","South America","Brazil","Espírito Santo",NA,NA,NA,NA,NA,NA,"H. van der Werff","2001","3","14",NA,"Reserva Natural da CVRD, Linhares. Aceiro da Bomba copsis. Km: 0.4. Mata de Tabuleiro.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"129","2011-02-26 17:55:00-03","MO","MOBOT","3137023","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","glauca",NA,"Ocotea glauca","(Nees & Mart.) Mez",NA,"D.A. Folli","Folli 442","South America","Brazil",NA,NA,NA,NA,NA,NA,NA,"H.v.d. Werff","1983","4","25",NA,"Reserva Florestal da CVRD. Linhares Esp. Santo. Est. Farinha-Seca, ant. 221, km 4,604, lado direito.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"130","2008-05-27 22:02:00-03","MO","MOBOT","3137092","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","glauca",NA,"Ocotea glauca","(Nees & Mart.) Mez",NA,"Souza","Souza 162","South America","Brazil","Espírito Santo",NA,NA,NA,NA,NA,NA,"J.G. Rohwer & Heidelberg","1991","8","22",NA,"Reserva Biológica de Combois - IBAMA - Regência, Linhares, Es.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"131","2014-10-28 15:38:00-02","MO","MOBOT","3137228","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","glauca",NA,"Ocotea glauca","(Nees & Mart.) Mez",NA,"João Geraldo Kuhlmann","Kuhlmann 80","South America","Brazil","Espírito Santo",NA,NA,NA,NA,NA,NA,"J. Rohwer","1934","3","29",NA,"Goitacazes, Rio Doce, Espirito Santo.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"132","2015-02-01 11:15:00-02","MO","MOBOT","3137314","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","glauca",NA,"Ocotea glauca","(Nees & Mart.) Mez",NA,"Dorothy Araujo","Araujo 9749","South America","Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,"H.v.d. Werff","1993","3","9",NA,"Mun. Saquaerra, R.E.E. Jacarepio, esteamento Itaúnas, mata de restinga.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"133","2011-06-27 08:43:00-03","MO","MOBOT","3137361","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","glauca",NA,"Ocotea glauca","(Nees & Mart.) Mez",NA,"F. Sellow","Sellow s.n.","South America","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"1814",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"134","2009-08-22 06:35:00-03","MO","MOBOT","3137451","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","glauca",NA,"Ocotea glauca","(Nees & Mart.) Mez",NA,"Jacques S. Blanchet","Blanchet 3250","South America","Brazil",NA,NA,NA,NA,NA,NA,NA,"Carl Mez, 1887-88",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"135","2014-01-21 21:25:00-02","MO","MOBOT","3138710","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","glauca",NA,"Ocotea glauca","(Nees & Mart.) Mez",NA,"J.N Vieira","Vieira 55","South America","Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,"J. Rohwer","1950","9",NA,NA,"Proced; Matas do Convento da Penha - Vitória Espírito Santo.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"136","2015-02-01 11:15:00-02","MO","MOBOT","3138981","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","glauca",NA,"Ocotea glauca","(Nees & Mart.) Mez",NA,"Dorothy Araujo","Araujo 9385","South America","Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,"H.v.d. Werff","1991","4","25",NA,"Saquarema, Reserva Ecclógica Estadual de Jacarepiá, mata de restinga.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"137","2011-02-26 17:55:00-03","MO","MOBOT","3139400","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","glauca",NA,"Ocotea glauca","(Nees & Mart.) Mez",NA,"D.A. Folli","Folli 442","South America","Brazil",NA,NA,NA,NA,NA,NA,NA,"H.v.d. Werff","1983","4","25",NA,"Reserva Florestal, da CVRD. Linhares Esp. Santo Est. Farinha Seca, ant. 221, km 4.604, lado direito:",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"138","2011-02-18 15:11:00-02","MO","MOBOT","3139531","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","glauca",NA,"Ocotea glauca","(Nees & Mart.) Mez",NA,"Apparicio P. Duarte","Duarte 9639","South America","Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,"J. Rohwer","1966","3","23",NA,"Serra do Cipó para o Rio Santo Antônio.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"139","2015-02-01 11:15:00-02","MO","MOBOT","3139932","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","glauca",NA,"Ocotea glauca","(Nees & Mart.) Mez",NA,"Dorothy Araujo","Araujo 9308","South America","Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,"H.v.d. Werff","1991","3","27",NA,"Mun. Saquarema, Res. Ecol. Est. Jacarepiá, mata do cordão arenoso, na trilha.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"140","2011-09-18 11:51:00-03","MO","MOBOT","3140153","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","glauca",NA,"Ocotea glauca","(Nees & Mart.) Mez",NA,"Dimitri Sucre","Sucre 8465","South America","Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,"J. Rohwer","1972","11","4",NA,"Espirito Santo, Reserva de linhares, Docemade.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"141","2008-05-27 22:02:00-03","MO","MOBOT","3140687","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","glauca",NA,"Ocotea glauca","(Nees & Mart.) Mez",NA,"José R. Pirani","Pirani 3059","South America","Brazil","Espírito Santo",NA,NA,NA,NA,NA,NA,"H.v.d. Werff","1994","2","21",NA,"Mun. Aracruz, Rodovia Coqueiral - Regência, ramal a E da estrada a 2 km do trevo de Barra do Riacho, Restinga de Camboios, propredade da Aracruz Florestal S.A.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"142","2011-09-18 11:51:00-03","MO","MOBOT","3141051","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","glauca",NA,"Ocotea glauca","(Nees & Mart.) Mez",NA,"Dimitri Sucre","Sucre 8648","South America","Brazil","Espírito Santo",NA,NA,NA,NA,NA,NA,"J. Rohwer","1972","3","12",NA,"Reserva Florestal de Linhares, Canto Grande, Zona 2, Talhão 203, Municipio de Linhares, Docemade, 37 m. sm.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"143","2015-02-01 11:15:00-02","MO","MOBOT","3141258","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","glauca",NA,"Ocotea glauca","(Nees & Mart.) Mez",NA,"Dorothy Araujo","Araujo 9236","South America","Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,"H.v.d. Werff","1991","1","15",NA,"Mun. Saquarema, Reserva Ecológica Estadual de Jacarepiá, Restinga de Ipitangas, floresta do cordão arenoso, no interior.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"144","2015-02-01 11:15:00-02","MO","MOBOT","3141437","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","glauca",NA,"Ocotea glauca","(Nees & Mart.) Mez",NA,"Dorothy Araujo","Araujo 9309","South America","Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,"H.v.d.Werff","1991","3","27",NA,"Mun. Saquarema, Res. Ecol. Est. Jacarepiá, mata do cordão arenoso, na trilha.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"145","2011-02-26 17:55:00-03","MO","MOBOT","3141459","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","glauca",NA,"Ocotea glauca","(Nees & Mart.) Mez",NA,"D.A. Folli","Folli 908","South America","Brazil","Espírito Santo",NA,NA,NA,NA,NA,NA,"J.G. Rohwer, Heidelberg","1989","4","24",NA,"Reserve Gilógica de Comboio - HBDF - Regência, Es. Próximo a fazenda Cata-vento.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
