"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","coordinatePrecision","occurrenceRemarks","barcode","geoFlag","recordNumber","continentOcean","preparationType","previousCatalogNumber","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","typeStatus","phylum","order","imagecode","infraspecificEpithet","class","relatedCatalogItem","individualCount","fieldNumber","sex"
"915","2008-05-27 22:02:00-03","MO","MOBOT","1045740","PreservedSpecimen","Plantae","Bignoniaceae","Tecoma","stans","Tecoma stans velutina","DC.",NA,NA,NA,NA,"Stephan G. Beck","1981","2","19","Bolivia","La Paz",NA,"Inquisivi, Inquisivi",NA,NA,NA,NA,NA,NA,"Beck 4426","South America",NA,NA,NA,NA,"2900.00000000",NA,NA,NA,NA,NA,"velutina",NA,NA,NA,NA,NA
"916","2008-05-27 22:02:00-03","MO","MOBOT","1045751","PreservedSpecimen","Plantae","Bignoniaceae","Tecoma","stans","Tecoma stans velutina","DC.",NA,NA,NA,NA,"G. Mühlbauer","1980","5","30","Bolivia","Cochabamba",NA,"Machaco-rio Ayucaya, 140 km N de Cochabamba",NA,NA,NA,NA,NA,NA,"Mühlbauer s.n.","South America",NA,NA,NA,NA,"2500.00000000",NA,NA,NA,NA,NA,"velutina",NA,NA,NA,NA,NA
"917","2008-05-27 22:02:00-03","MO","MOBOT","1045762","PreservedSpecimen","Plantae","Bignoniaceae","Tecoma","stans","Tecoma stans velutina","DC.",NA,NA,NA,NA,"Henry H. Rusby","1886",NA,NA,"Bolivia","La Paz",NA,"Sorata.","-68.6333333","-15.7666667",NA,NA,NA,NA,"Rusby 1128","South America",NA,NA,NA,NA,"2666.00000000",NA,NA,NA,NA,NA,"velutina",NA,NA,NA,NA,NA
"918","2015-07-26 05:59:00-03","MO","MOBOT","1046647","PreservedSpecimen","Plantae","Bignoniaceae","Tecoma","stans","Tecoma stans velutina","DC.",NA,NA,NA,NA,"F.J. Breteler","1965","10","8","Venezuela","Táchira",NA,"3 km from La Grita along road to Tovar",NA,NA,NA,NA,NA,NA,"Breteler 4637","South America",NA,NA,NA,NA,"1450.00000000",NA,NA,NA,NA,NA,"velutina",NA,NA,NA,NA,NA
"919","2008-05-27 22:02:00-03","MO","MOBOT","1046649","PreservedSpecimen","Plantae","Bignoniaceae","Tecoma","stans","Tecoma stans velutina","DC.",NA,NA,NA,NA,"Elbert L. Little","1953","6","24","Venezuela","Mérida",NA,"5 km W de Ojido",NA,NA,NA,NA,NA,NA,"Little 15251","South America",NA,NA,NA,NA,"1200.00000000",NA,NA,NA,NA,NA,"velutina",NA,NA,NA,NA,NA
"920","2008-05-27 22:02:00-03","MO","MOBOT","1046650","PreservedSpecimen","Plantae","Bignoniaceae","Tecoma","stans","Tecoma stans velutina","DC.",NA,NA,NA,NA,"Baltasar Trujillo","1964","3","22","Venezuela","Mérida",NA,NA,NA,NA,NA,NA,NA,NA,"Trujillo 6189","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"velutina",NA,NA,NA,NA,NA
"921","2008-05-27 22:02:00-03","MO","MOBOT","1046651","PreservedSpecimen","Plantae","Bignoniaceae","Tecoma","stans","Tecoma stans velutina","DC.",NA,NA,NA,NA,"R. Velasco|Mauricio Ramia","1950","3","28","Venezuela","Mérida",NA,NA,NA,NA,NA,NA,NA,NA,"Velasco 302","South America",NA,NA,NA,NA,"900.00000000",NA,NA,NA,NA,NA,"velutina",NA,NA,NA,NA,NA
"922","2008-05-27 22:02:00-03","MO","MOBOT","1046652","PreservedSpecimen","Plantae","Bignoniaceae","Tecoma","stans","Tecoma stans velutina","DC.",NA,NA,NA,NA,"R. Velasco|Mauricio Ramia","1950","4","4","Venezuela","Mérida",NA,NA,NA,NA,NA,NA,NA,NA,"Velasco 646","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"velutina",NA,NA,NA,NA,NA
"923","2008-05-27 22:02:00-03","MO","MOBOT","1046653","PreservedSpecimen","Plantae","Bignoniaceae","Tecoma","stans","Tecoma stans velutina","DC.",NA,NA,NA,NA,"E. Yjjasz","1964","4","16","Venezuela","Táchira",NA,NA,NA,NA,NA,NA,NA,NA,"Yjjasz 233","South America",NA,NA,NA,NA,"1050.00000000",NA,NA,NA,NA,NA,"velutina",NA,NA,NA,NA,NA
"924","2008-05-27 22:02:00-03","MO","MOBOT","1046654","PreservedSpecimen","Plantae","Bignoniaceae","Tecoma","stans","Tecoma stans velutina","DC.",NA,NA,NA,NA,"Luis Marcano-Berti","1966","5","11","Venezuela","Mérida",NA,"Caserio Sn. Francisco, Mpo. La Punta, Dtto. Libertador",NA,NA,NA,NA,NA,NA,"Marcano-Berti 957","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"velutina",NA,NA,NA,NA,NA
"925","2008-05-27 22:02:00-03","MO","MOBOT","1046655","PreservedSpecimen","Plantae","Bignoniaceae","Tecoma","stans","Tecoma stans velutina","DC.",NA,NA,NA,NA,"Alwyn H. Gentry|Gilberto N. Morillo|Beatriz de Morillo","1974","4","1","Venezuela","Táchira",NA,"11 km N of El Cobre, S of La Grita.",NA,NA,NA,NA,NA,NA,"Gentry 11055","South America",NA,NA,NA,NA,"1260.00000000",NA,NA,NA,NA,NA,"velutina",NA,NA,NA,"3543",NA
"926","2008-05-27 22:02:00-03","MO","MOBOT","1046656","PreservedSpecimen","Plantae","Bignoniaceae","Tecoma","stans","Tecoma stans velutina","DC.",NA,NA,NA,NA,"Alwyn H. Gentry|Gilberto N. Morillo|Beatriz de Morillo","1974","3","31","Venezuela","Táchira",NA,"7 km N of El Cobre S of La Grita.",NA,NA,NA,NA,NA,NA,"Gentry 11056","South America",NA,NA,NA,NA,"1420.00000000",NA,NA,NA,NA,NA,"velutina",NA,NA,NA,"3544",NA
"927","2008-05-27 22:02:00-03","MO","MOBOT","1046657","PreservedSpecimen","Plantae","Bignoniaceae","Tecoma","stans","Tecoma stans velutina","DC.",NA,NA,NA,NA,"Luis E. Ruiz-Terán",NA,NA,NA,"Venezuela","Táchira",NA,NA,NA,NA,NA,NA,NA,NA,"Ruíz-Terán 4637","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"velutina",NA,NA,NA,NA,NA
"928","2008-05-27 22:02:00-03","MO","MOBOT","1047481","PreservedSpecimen","Plantae","Bignoniaceae","Tecoma","stans","Tecoma stans velutina","DC.",NA,NA,NA,NA,"Luis E. Ruiz-Terán","1965","10","8","Venezuela","Táchira",NA,"3 km from La Grita along road to Tovar",NA,NA,NA,NA,NA,NA,"Ruíz-Terán 1965","South America",NA,NA,NA,NA,"1450.00000000",NA,NA,NA,NA,NA,"velutina",NA,NA,NA,NA,NA
"929","2008-05-27 22:02:00-03","MO","MOBOT","1047601","PreservedSpecimen","Plantae","Bignoniaceae","Tecoma","stans","Tecoma stans velutina","DC.",NA,NA,NA,NA,"Anonymous",NA,NA,NA,"Ecuador",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Anonymous s.n.","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"velutina",NA,NA,NA,NA,NA
"930","2008-05-27 22:02:00-03","MO","MOBOT","1047666","PreservedSpecimen","Plantae","Bignoniaceae","Tecoma","stans","Tecoma stans velutina","DC.",NA,NA,NA,NA,"Humberto A. Fabris|Jorge V. Crisci","1968","4","22","Argentina","Salta",NA,"Santa Victoria, Los Toldos",NA,NA,NA,NA,NA,NA,"Fabris 7343","South America",NA,NA,NA,NA,"1500.00000000",NA,NA,NA,NA,NA,"velutina",NA,NA,NA,NA,NA
"931","2008-05-27 22:02:00-03","MO","MOBOT","1047667","PreservedSpecimen","Plantae","Bignoniaceae","Tecoma","stans","Tecoma stans velutina","DC.",NA,NA,NA,NA,"Jan P.K. Hjerting|et al.","1956","2","12","Argentina","Salta",NA,"Santa Victoria, between Condado and Toldos",NA,NA,NA,NA,NA,NA,"Hjerting 217","South America",NA,NA,NA,NA,"1500.00000000",NA,NA,NA,NA,NA,"velutina",NA,NA,NA,NA,NA
"932","2008-05-27 22:02:00-03","MO","MOBOT","1047682","PreservedSpecimen","Plantae","Bignoniaceae","Tecoma","stans","Tecoma stans velutina","DC.",NA,NA,NA,NA,"Alwyn H. Gentry|et al.","1978","6","26","Peru","Apurimac",NA,"10 km E of Abancay on road to Cuzco",NA,NA,NA,NA,NA,NA,"Gentry 23370","South America",NA,NA,NA,NA,"2660.00000000","2670.00000000",NA,NA,NA,NA,"velutina",NA,NA,NA,NA,NA
"933","2008-05-27 22:02:00-03","MO","MOBOT","1047683","PreservedSpecimen","Plantae","Bignoniaceae","Tecoma","stans","Tecoma stans velutina","DC.","A.H. Gentry (MO)",NA,NA,NA,"Alwyn H. Gentry|et al.","1978","6","26","Peru","Apurimac",NA,"Outskirts of Abancay, roadside thicket.",NA,NA,NA,NA,NA,NA,"Gentry 23367","South America",NA,NA,NA,NA,"2300.00000000",NA,NA,NA,NA,NA,"velutina",NA,NA,"4",NA,NA
"934","2008-05-27 22:02:00-03","MO","MOBOT","1047684","PreservedSpecimen","Plantae","Bignoniaceae","Tecoma","stans","Tecoma stans velutina","DC.",NA,NA,NA,NA,"Jeffrey A. Hart","1977","7","17","Ecuador","Loja",NA,"Saraguro, N of Loja",NA,NA,NA,NA,NA,NA,"Hart 858","South America",NA,NA,NA,NA,"2700.00000000",NA,NA,NA,NA,NA,"velutina",NA,NA,NA,NA,NA
"935","2015-12-19 14:46:00-02","MO","MOBOT","1047685","PreservedSpecimen","Plantae","Bignoniaceae","Tecoma","stans","Tecoma stans velutina","DC.",NA,NA,NA,NA,"E. Wade Davis|Etta Turner","1981","2","16","Peru","Cajamarca",NA,NA,NA,NA,NA,NA,NA,NA,"Davis 683","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"velutina",NA,NA,NA,NA,NA
"936","2013-07-28 05:59:00-03","MO","MOBOT","1047687","PreservedSpecimen","Plantae","Bignoniaceae","Tecoma","stans","Tecoma stans velutina","DC.",NA,NA,NA,NA,"Gunnar Wilhelm Harling|et al.","1982","2","7","Ecuador","Loja",NA,"Cerro Villonaco.","-79.3","-3.98333",NA,NA,NA,NA,"Harling 20332","South America",NA,NA,NA,NA,"2000.00000000",NA,NA,NA,NA,NA,"velutina",NA,NA,NA,NA,NA
"937","2013-07-28 05:59:00-03","MO","MOBOT","1047688","PreservedSpecimen","Plantae","Bignoniaceae","Tecoma","stans","Tecoma stans velutina","DC.",NA,NA,NA,NA,"Gunnar Wilhelm Harling|Lennart Andersson","1980","4","24","Ecuador","Loja",NA,"Road Catamayo (La Toma)-Gonzanama, c. 10 km N of Gonzanama",NA,NA,NA,NA,NA,NA,"Harling 18635","South America",NA,NA,NA,NA,"2100.00000000",NA,NA,NA,NA,NA,"velutina",NA,NA,NA,NA,NA
"938","2013-07-28 05:59:00-03","MO","MOBOT","1047689","PreservedSpecimen","Plantae","Bignoniaceae","Tecoma","stans","Tecoma stans velutina","DC.",NA,NA,NA,NA,"Gunnar Wilhelm Harling|Lennart Andersson","1980","4","21","Ecuador","Loja",NA,"Vilcabamba - Yangana road, km 12-15",NA,NA,NA,NA,NA,NA,"Harling 18455","South America",NA,NA,NA,NA,"1900.00000000",NA,NA,NA,NA,NA,"velutina",NA,NA,NA,NA,NA
"939","2012-04-12 05:10:00-03","MO","MOBOT","1047690","PreservedSpecimen","Plantae","Bignoniaceae","Tecoma","stans","Tecoma stans velutina","DC.",NA,NA,NA,NA,"L.S. Espinal T.|Jorge E. Ramos","1969","4","28","Colombia","Valle del Cauca",NA,NA,NA,NA,NA,NA,NA,NA,"Espinal T. 3532","South America",NA,NA,NA,NA,"1800.00000000",NA,NA,NA,NA,NA,"velutina",NA,NA,NA,NA,NA
"940","2008-05-27 22:02:00-03","MO","MOBOT","1047693","PreservedSpecimen","Plantae","Bignoniaceae","Tecoma","stans","Tecoma stans velutina","DC.",NA,NA,NA,NA,"H.J.F. Schimpff","1934","3","29","Ecuador","Chimborazo",NA,NA,NA,NA,NA,NA,NA,NA,"Schimpff 858","South America",NA,NA,NA,NA,"2800.00000000",NA,NA,NA,NA,NA,"velutina",NA,NA,NA,NA,NA
"941","2008-05-27 22:02:00-03","MO","MOBOT","1047694","PreservedSpecimen","Plantae","Bignoniaceae","Tecoma","stans","Tecoma stans velutina","DC.",NA,NA,NA,NA,"Calaway H. Dodson|L.B. Thien","1961","11","21","Ecuador","Loja",NA,"Road from Loja to LaTuna, km 14-34",NA,NA,NA,NA,NA,NA,"Dodson 1484","South America",NA,NA,NA,NA,"1600.00000000","2600.00000000",NA,NA,NA,NA,"velutina",NA,NA,NA,NA,NA
"942","2010-06-11 17:08:00-03","MO","MOBOT","1047695","PreservedSpecimen","Plantae","Bignoniaceae","Tecoma","stans","Tecoma stans velutina","DC.",NA,NA,NA,NA,"Charles H.T. Townsend","1910","11","26","Ecuador",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Townsend 897","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"velutina",NA,NA,NA,NA,NA
"943","2014-04-11 15:04:00-03","MO","MOBOT","1047696","PreservedSpecimen","Plantae","Bignoniaceae","Tecoma","stans","Tecoma stans velutina","DC.",NA,NA,NA,NA,"C.W.T. Penland|Robert H. Summers","1939","4","14","Ecuador","Tungurahua",NA,"Along trail above Puela - by trail. Steep bank near river.",NA,NA,NA,NA,NA,NA,"Penland 411","South America",NA,NA,NA,NA,"2300.00000000",NA,NA,NA,NA,NA,"velutina",NA,NA,NA,NA,NA
"944","2008-05-27 22:02:00-03","MO","MOBOT","1047697","PreservedSpecimen","Plantae","Bignoniaceae","Tecoma","stans","Tecoma stans velutina","DC.",NA,NA,NA,NA,"Alwyn H. Gentry|et al.","1978","6","10","Peru","Piura",NA,"46-48 km E of Olmos on road to Pucara. Just W of the top of Abra de Porculla. Lower montane dry forest, roadsides.",NA,NA,NA,NA,NA,NA,"Gentry 22662","South America",NA,NA,NA,NA,"2000.00000000","2070.00000000",NA,NA,NA,NA,"velutina",NA,NA,NA,"1448",NA
"945","2009-06-25 13:34:00-03","MO","MOBOT","1047698","PreservedSpecimen","Plantae","Bignoniaceae","Tecoma","stans","Tecoma stans velutina","DC.",NA,NA,NA,NA,"Paul C. Hutchison|J. Kenneth Wright","1964","9","13","Peru","Piura","Huancabamba","Overlooking and west of Huancabamba.",NA,NA,NA,NA,NA,NA,"Hutchison 6584","South America",NA,NA,NA,NA,"2600.00000000",NA,NA,NA,NA,NA,"velutina",NA,NA,NA,"602",NA
"946","2008-05-27 22:02:00-03","MO","MOBOT","1047699","PreservedSpecimen","Plantae","Bignoniaceae","Tecoma","stans","Tecoma stans velutina","DC.",NA,NA,NA,NA,"C. Vargas C.","1948","2","21","Peru","Cusco",NA,"Anta, Limatombe",NA,NA,NA,NA,NA,NA,"Vargas Calderón 7072","South America",NA,NA,NA,NA,"2300.00000000",NA,NA,NA,NA,NA,"velutina",NA,NA,NA,NA,NA
"947","2015-09-25 06:24:00-03","MO","MOBOT","1047700","PreservedSpecimen","Plantae","Bignoniaceae","Tecoma","stans","Tecoma stans velutina","DC.",NA,NA,NA,NA,"René Chávez A.","1975","12","17","Peru","Apurimac",NA,"Abancay, Curahuasi",NA,NA,NA,NA,NA,NA,"Chávez Alfaro 3375","South America",NA,NA,NA,NA,"2550.00000000",NA,NA,NA,NA,NA,"velutina",NA,NA,NA,NA,NA
"948","2008-05-27 22:02:00-03","MO","MOBOT","1047701","PreservedSpecimen","Plantae","Bignoniaceae","Tecoma","stans","Tecoma stans velutina","DC.",NA,NA,NA,NA,"Alwyn H. Gentry|et al.","1978","6","10","Peru","Piura",NA,"38 km E of Olmos on road to Pucara. Premontane dry forest, badly disturbed.","-79.51666","-5.86666",NA,NA,NA,NA,"Gentry 22628","South America",NA,NA,NA,NA,"1530.00000000",NA,NA,NA,NA,NA,"velutina",NA,NA,NA,"1446",NA
"949","2008-05-27 22:02:00-03","MO","MOBOT","1047702","PreservedSpecimen","Plantae","Bignoniaceae","Tecoma","stans","Tecoma stans velutina","DC.",NA,NA,NA,NA,"Alwyn H. Gentry|et al.","1978","6","26","Peru","Cusco",NA,"41 km E of Ourahuasi, ca. 2 km W of Limatamba.",NA,NA,NA,NA,NA,NA,"Gentry 23402","South America",NA,NA,NA,NA,"2300.00000000",NA,NA,NA,NA,NA,"velutina",NA,NA,NA,NA,NA
"950","2008-05-27 22:02:00-03","MO","MOBOT","1047744","PreservedSpecimen","Plantae","Bignoniaceae","Tecoma","stans","Tecoma stans velutina","DC.",NA,NA,NA,NA,"F.W.H.A. von Humboldt",NA,NA,NA,"Ecuador",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Humboldt XVII","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"velutina",NA,NA,NA,NA,NA
"951","2014-04-13 05:22:00-03","MO","MOBOT","1047874","PreservedSpecimen","Plantae","Bignoniaceae","Tecoma","stans","Tecoma stans velutina","DC.",NA,NA,NA,NA,"Alwyn H. Gentry|Gerrit Davidse|Fany Llanos","1974","1","12","Colombia","Huila",NA,"At crossing of Río Suaza of road between Neiva and Florencia.","-75.671023","2.171446",NA,NA,NA,NA,"Gentry 9187","South America",NA,NA,NA,NA,"1000.00000000",NA,NA,NA,NA,NA,"velutina",NA,NA,NA,"3328",NA
"952","2008-05-27 22:02:00-03","MO","MOBOT","1047692","PreservedSpecimen","Plantae","Bignoniaceae","Tecoma","stans","Tecoma stans velutina","DC.",NA,NA,NA,NA,"Alwyn H. Gentry","1974","3","3","Ecuador","Pichincha",NA,"Mitad del Mundo, N of Quito near Equator.","-78.5",NA,NA,NA,NA,NA,"Gentry 10225","South America",NA,NA,NA,NA,"2300.00000000",NA,NA,NA,NA,NA,"velutina",NA,NA,NA,"3398",NA
"953","2013-02-21 05:40:00-03","MO","MOBOT","1047901","PreservedSpecimen","Plantae","Bignoniaceae","Tecoma","stans","Tecoma stans velutina","DC.",NA,NA,NA,NA,"Silvio Yepes Agredo","1948",NA,NA,"Colombia","Cauca",NA,"Popayan",NA,NA,NA,NA,NA,NA,"Yepes Agredo 368","South America",NA,NA,NA,NA,"1800.00000000",NA,NA,NA,NA,NA,"velutina",NA,NA,NA,NA,NA
"954","2008-05-27 22:02:00-03","MO","MOBOT","1047902","PreservedSpecimen","Plantae","Bignoniaceae","Tecoma","stans","Tecoma stans velutina","DC.",NA,NA,NA,NA,"Fred A. Barkley|Mullen","1968","8","17","Colombia","Nariño",NA,"68 km de Pasto Sandona-Consaca",NA,NA,NA,NA,NA,NA,"Barkley 18C746","South America",NA,NA,NA,NA,"1700.00000000",NA,NA,NA,NA,NA,"velutina",NA,NA,NA,NA,NA
"955","2014-04-13 05:22:00-03","MO","MOBOT","1047903","PreservedSpecimen","Plantae","Bignoniaceae","Tecoma","stans","Tecoma stans velutina","DC.",NA,NA,NA,NA,"Alwyn H. Gentry|Gerrit Davidse|Fany Llanos","1974","1","8","Colombia","Huila",NA,"Km 60 on road from Neivo to Florencia.","-75.403664","2.588839",NA,NA,NA,NA,"Gentry 8986","South America",NA,NA,NA,NA,"822.96000000",NA,NA,NA,NA,NA,"velutina",NA,NA,NA,"3306",NA
"956","2008-05-27 22:02:00-03","MO","MOBOT","1047904","PreservedSpecimen","Plantae","Bignoniaceae","Tecoma","stans","Tecoma stans velutina","DC.",NA,NA,NA,NA,"Alwyn H. Gentry|Djaja D. Soejarto|James L. Zarucchi|Mary E. Fallen","1976","8","19","Colombia","Antioquia",NA,"Santa Rosa de Osa, cultivated in Plaza Central.",NA,NA,NA,NA,NA,NA,"Gentry 17898","South America",NA,NA,NA,NA,"1600.00000000",NA,NA,NA,NA,NA,"velutina",NA,NA,NA,"4147",NA
"957","2008-05-27 22:02:00-03","MO","MOBOT","1047907","PreservedSpecimen","Plantae","Bignoniaceae","Tecoma","stans","Tecoma stans velutina","DC.",NA,NA,NA,NA,"Alwyn H. Gentry|Douglas C. Daly|Henry León","1977","3","5","Colombia","Cundinamarca",NA,"3 km NW of Guaduas, roadside.","-74.619608","5.085978",NA,NA,NA,NA,"Gentry 18062","South America",NA,NA,NA,NA,"1100.00000000",NA,NA,NA,NA,NA,"velutina",NA,NA,NA,"4166",NA
"958","2008-05-27 22:02:00-03","MO","MOBOT","1047908","PreservedSpecimen","Plantae","Bignoniaceae","Tecoma","stans","Tecoma stans velutina","DC.",NA,NA,NA,NA,"Alwyn H. Gentry|Henry León","1977","10","9","Colombia","Antioquia",NA,"Río Cauca Valley, Medellin-Turbo road, 29 km NW of Antioquia, dry premontane vegetation.",NA,NA,NA,NA,NA,NA,"Gentry 20301","South America",NA,NA,NA,NA,"1450.00000000",NA,NA,NA,NA,NA,"velutina",NA,NA,NA,"4203",NA
"959","2008-05-27 22:02:00-03","MO","MOBOT","1047909","PreservedSpecimen","Plantae","Bignoniaceae","Tecoma","stans","Tecoma stans velutina","DC.",NA,NA,NA,NA,"Alwyn H. Gentry","1980","4","26","Colombia","Nariño",NA,"Ipiales-Pasco road, valley of Río San Juan.","-77.467612","1.022872",NA,NA,NA,NA,"Gentry 28793","South America",NA,NA,NA,NA,"1800.00000000",NA,NA,NA,NA,NA,"velutina",NA,NA,"4","1929",NA
"960","2008-05-27 22:02:00-03","MO","MOBOT","1047910","PreservedSpecimen","Plantae","Bignoniaceae","Tecoma","stans","Tecoma stans velutina","DC.",NA,NA,NA,NA,"Isaac F. Holton","1953","11","26","Colombia",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Holton 603","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"velutina",NA,NA,NA,NA,NA
"961","2012-04-19 13:46:00-03","MO","MOBOT","1047911","PreservedSpecimen","Plantae","Bignoniaceae","Tecoma","stans","Tecoma stans velutina","DC.",NA,NA,NA,NA,"R.D. Metcalf","1942","2","11","Colombia","Antioquia",NA,NA,NA,NA,NA,NA,NA,NA,"Metcalf 30034","South America",NA,NA,NA,NA,"1800.00000000",NA,NA,NA,NA,NA,"velutina",NA,NA,"1",NA,NA
"962","2008-05-27 22:02:00-03","MO","MOBOT","1047912","PreservedSpecimen","Plantae","Bignoniaceae","Tecoma","stans","Tecoma stans velutina","DC.",NA,NA,NA,NA,"George H. Pring","1923",NA,NA,"Colombia","Cundinamarca",NA,NA,NA,NA,NA,NA,NA,NA,"Pring 167","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"velutina",NA,NA,NA,NA,NA
"963","2008-05-27 22:02:00-03","MO","MOBOT","1047913","PreservedSpecimen","Plantae","Bignoniaceae","Tecoma","stans","Tecoma stans velutina","DC.",NA,NA,NA,NA,"Enrique Rentería A.",NA,NA,NA,"Colombia","Santander",NA,NA,NA,NA,NA,NA,NA,NA,"Rentería Arriaga 691","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"velutina",NA,NA,NA,NA,NA
"964","2013-02-21 05:40:00-03","MO","MOBOT","1049236","PreservedSpecimen","Plantae","Bignoniaceae","Tecoma","stans","Tecoma stans velutina","DC.",NA,NA,NA,NA,"Rafael Camacho",NA,NA,NA,"Colombia",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Camacho s.n.","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"velutina",NA,NA,NA,NA,NA
"965","2008-05-27 22:02:00-03","MO","MOBOT","1047914","PreservedSpecimen","Plantae","Bignoniaceae","Tecoma","stans","Tecoma stans velutina","DC.",NA,NA,NA,NA,"Djaja D. Soejarto","1964","7","10","Colombia","Nariño",NA,NA,NA,NA,NA,NA,NA,NA,"Soejarto 923","South America",NA,NA,NA,NA,"2000.00000000",NA,NA,NA,NA,NA,"velutina",NA,NA,NA,NA,NA
"966","2008-05-27 22:02:00-03","MO","MOBOT","1047915","PreservedSpecimen","Plantae","Bignoniaceae","Tecoma","stans","Tecoma stans velutina","DC.",NA,NA,NA,NA,"José J. Triana","1854",NA,NA,"Colombia","Cundinamarca",NA,NA,NA,NA,NA,NA,NA,NA,"Triana s.n.1854","South America",NA,NA,NA,NA,"2600.00000000",NA,NA,NA,NA,NA,"velutina",NA,NA,NA,NA,NA
"967","2008-05-27 22:02:00-03","MO","MOBOT","1047917","PreservedSpecimen","Plantae","Bignoniaceae","Tecoma","stans","Tecoma stans velutina","DC.",NA,NA,NA,NA,"José J. Triana",NA,NA,NA,"Colombia","Cundinamarca",NA,NA,NA,NA,NA,NA,NA,NA,"Triana s.n.","South America",NA,NA,NA,NA,"2600.00000000",NA,NA,NA,NA,NA,"velutina",NA,NA,NA,NA,NA
"968","2008-05-27 22:02:00-03","MO","MOBOT","1047918","PreservedSpecimen","Plantae","Bignoniaceae","Tecoma","stans","Tecoma stans velutina","DC.",NA,NA,NA,NA,"T. von Bayern","1898","5","7","Colombia","Cundinamarca",NA,NA,NA,NA,NA,NA,NA,NA,"Bayern 334","South America",NA,NA,NA,NA,"1300.00000000",NA,NA,NA,NA,NA,"velutina",NA,NA,NA,NA,NA
"969","2008-05-27 22:02:00-03","MO","MOBOT","1047919","PreservedSpecimen","Plantae","Bignoniaceae","Tecoma","stans","Tecoma stans velutina","DC.",NA,NA,NA,NA,"K. von Sneidern","1937","2","23","Colombia","Cauca",NA,"Popayan",NA,NA,NA,NA,NA,NA,"Sneidern 1242","South America",NA,NA,NA,NA,"1800.00000000",NA,NA,NA,NA,NA,"velutina",NA,NA,NA,NA,NA
"970","2008-05-27 22:02:00-03","MO","MOBOT","1048100","PreservedSpecimen","Plantae","Bignoniaceae","Tecoma","stans","Tecoma stans velutina","DC.",NA,NA,NA,NA,"José Mostacero L.|et al.","1986","11","13","Peru","Cajamarca",NA,NA,NA,NA,NA,NA,NA,NA,"Mostacero L. 1543","South America",NA,NA,NA,NA,"2030.00000000",NA,NA,NA,NA,NA,"velutina",NA,NA,NA,NA,NA
"971","2011-11-08 05:06:00-02","MO","MOBOT","1048533","PreservedSpecimen","Plantae","Bignoniaceae","Tecoma","stans","Tecoma stans velutina","DC.",NA,NA,NA,NA,"Ricardo Callejas|et al.","1987","8","7","Colombia","Antioquia",NA,"Municipio Santa Fe de Antioquia, Via Uramita- Santa Fe de Antioquia, 13 kms de Uramita",NA,NA,NA,NA,NA,NA,"Callejas Posada 5131","South America",NA,NA,NA,NA,"1080.00000000",NA,NA,NA,NA,NA,"velutina",NA,NA,NA,NA,NA
"972","2008-05-27 22:02:00-03","MO","MOBOT","1048536","PreservedSpecimen","Plantae","Bignoniaceae","Tecoma","stans","Tecoma stans velutina","DC.",NA,NA,NA,NA,"Michael H. Nee","1988","3","18","Bolivia","La Paz","Inquisivi","6 km by air SE of Inquisivi, 1 km NE of Machacamarca.","-67.08333","-16.91666",NA,NA,NA,NA,"Nee 36698","South America",NA,NA,NA,NA,"2300.00000000",NA,NA,NA,NA,NA,"velutina",NA,NA,NA,NA,NA
"973","2013-08-23 04:12:00-03","MO","MOBOT","1048540","PreservedSpecimen","Plantae","Bignoniaceae","Tecoma","stans","Tecoma stans velutina","DC.",NA,NA,NA,NA,"J. Orlando Rangel","1980",NA,NA,"Colombia","Huila",NA,"Puerto Seco, Rio Magdalena",NA,NA,NA,NA,NA,NA,"Rangel Churio 2966","South America",NA,NA,NA,NA,"780.00000000",NA,NA,NA,NA,NA,"velutina",NA,NA,NA,NA,NA
