"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","year","month","day","stateProvince","county","decimalLongitude","decimalLatitude","coordinatePrecision","imagecode","geoFlag","locality","yearIdentified","minimumElevationInMeters","maximumElevationInMeters","class","relatedCatalogItem","monthIdentified","dayIdentified","infraspecificEpithet","verbatimLongitude","verbatimLatitude","fieldNumber","individualCount","typeStatus"
"51","2019-11-06 09:57:46-03","UFOP","OUPR","19464","PreservedSpecimen","Plantae","Styracaceae","Styrax","latifolius","Styrax latifolius","Badini, J.","s.n.",NA,"Brasil",NA,NA,"Mata. Arbusto. Flores amarelas",NA,NA,NA,"Pohl","Fritzul, P.W.","1973","09","19","Minas Gerais","Ouro Preto","-43.5080986022949","-20.2875003814697","44599",NA,"auto","Base do Itacolomi","2001",NA,NA,NA,NA,"10","09",NA,NA,NA,NA,NA,NA
"52","2019-11-06 09:57:46-03","UFOP","OUPR","24621","PreservedSpecimen","Plantae","Styracaceae","Styrax","latifolius","Styrax latifolius","Badini, J.","s.n.",NA,"Brasil",NA,NA,"Mata. Arbusto. Flores amarelas",NA,NA,NA,"Pohl","Fritzul, P.W.","1973","09","19","Minas Gerais","Ouro Preto","-43.5080986022949","-20.2875003814697","44599",NA,"auto","Base do Itacolomi","2001",NA,NA,NA,NA,"10","09",NA,NA,NA,NA,NA,NA
"53","2019-11-06 09:57:46-03","UFOP","OUPR","24629","PreservedSpecimen","Plantae","Styracaceae","Styrax","latifolius","Styrax latifolius","Badini, J.","s.n.",NA,"Brasil",NA,NA,"Campo. Arvore. Flores pálidas",NA,NA,NA,"Pohl","Fritzul, P.W.",NA,NA,NA,"Minas Gerais","Ouro Preto","-43.5080986022949","-20.2875003814697","44599",NA,"auto","Cachoeira do Campo","2001",NA,NA,NA,NA,"10","09",NA,NA,NA,NA,NA,NA
"54","2019-11-06 09:57:46-03","UFOP","OUPR","24620","PreservedSpecimen","Plantae","Styracaceae","Styrax","latifolius","Styrax latifolius","Badini, J.","s.n.",NA,"Brasil",NA,NA,"Mata. Arbusto. Flores pálidas",NA,NA,NA,"Pohl","Fritzul, P.W.",NA,NA,NA,"Minas Gerais","Ouro Preto","-43.5080986022949","-20.2875003814697","44599",NA,"auto","Fazenda Barcelos","2001",NA,NA,NA,NA,"10","09",NA,NA,NA,NA,NA,NA
"55","2019-06-27 10:26:58-03","UFES","VIES","33294","S","Plantae","Styracaceae","Styrax","latifolius","Styrax latifolius","Moreira, L.N.","56",NA,"Brasil",NA,NA,NA,"VIES033294",NA,NA,"Pohl",NA,"2007","05","28","Espírito Santo","Cachoeiro de Itapemirim","-41.1128005981445","-20.8488998413086","35694",NA,"auto","Floresta Nacional Pacotuba.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2019-12-19 16:37:05-03","UNESP-IBB","BOTUW","1372","PreservedSpecimen","Plantae","Styracaceae","Styrax","latifolium","Styrax latifolium",NA,NA,NA,NA,NA,NA,NA,"BOTUW001372",NA,NA,"Pohl",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2019-12-19 16:37:06-03","UNESP-IBB","BOTUW","1373","PreservedSpecimen","Plantae","Styracaceae","Styrax","latifolium","Styrax latifolium",NA,NA,NA,NA,NA,NA,NA,"BOTUW001373",NA,NA,"Pohl",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2019-12-19 16:37:06-03","UNESP-IBB","BOTUW","2172","PreservedSpecimen","Plantae","Styracaceae","Styrax","latifolium","Styrax latifolium","Sonsin, J.O & Campos J.C",NA,NA,"Brasil",NA,NA,"Mata ciliar, altura da arvore 5,0 m, Circunferência altura do peito 34 cm. (2)","BOTUW002172",NA,NA,"Pohl","Campos, C.J.","2008","09","10","S.Paulo","Pratânia","-48.523917","-23.04875",NA,NA,NA,"Fazenda Palmeira da Serra",NA,NA,NA,NA,NA,NA,NA,NA,"48° 31'26,1 W","23° 02' 55,5 S",NA,NA,NA
"59","2019-12-19 16:37:06-03","UNESP-IBB","BOTUW","2037","PreservedSpecimen","Plantae","Styracaceae","Styrax","latifolium","Styrax latifolium","Sonsin, J.O & Campos J.C",NA,NA,"Brasil",NA,NA,"Mata ciliar, altura da arvore 11 m, Circunferência altura do peito 41 cm.","BOTUW002037",NA,NA,"Pohl","Campos, J.C","2006","03","07","S.Paulo","Pratânia","-48.523917","-23.04875",NA,NA,NA,"Fazenda Palmeira da Serra",NA,NA,NA,NA,NA,NA,NA,NA,"48° 31'26,1 W","23° 02' 55,5 S",NA,NA,NA
"60","2019-12-19 16:37:06-03","UNESP-IBB","BOTUW","1218","PreservedSpecimen","Plantae","Styracaceae","Styrax","latifolius","Styrax latifolius",NA,NA,NA,"Brasil",NA,NA,NA,"BOTUW001218",NA,NA,"Pohl.",NA,NA,NA,NA,"Espírito Santo",NA,"-40.533333","-19.866667",NA,NA,NA,"Comp. Vale do Rio Doce",NA,NA,NA,NA,NA,NA,NA,NA,"40°32'W","19°52'S",NA,NA,NA
"61","2019-08-16 08:41:17-03","UTFPR","HCF","9167","S","Plantae","Styracaceae","Styrax","latifolius","Styrax latifolius","M.G. Caxambu","3320",NA,"Brasil",NA,NA,"arvoreta ca. 5 m, semi-ciófila. Folhas fortemente discolores. Flores com cálice castanho e corola alva, com estames amarelos.",NA,NA,NA,"Pohl.","M.G. Caxambu","2010","10","13","PR","Tuneiras do Oeste","-52.721417","-23.890361",NA,NA,NA,"Reserva Biológica Das Perobas - Palmital","2010","577","577",NA,NA,"11","17",NA,"52°43'17,1 W","23°53'25,3 S",NA,NA,NA
"62","2019-12-05 18:44:19-03","UTFPR","HCF","30064","S","Plantae","Styracaceae","Styrax","latifolius","Styrax latifolius","R.R. Völtz","1872",NA,"Brasil",NA,NA,"árvore 13 m, ritidoma amarronzado, fissurado-escamoso. casca interna vinosa, alburno esbranquiçado. Cálice ferrugíneo, corola alva, anteras amarelas. Dossel de floresta.",NA,NA,NA,"Pohl.","M.L. Brotto","2018","10","09","PR","Tibagi","-50.384722","-24.581944",NA,NA,NA,"Rio Tibagi, Cerrado Bowman","2018","725","725",NA,NA,"10","12",NA,"50°23'05 W","24°34'55 S",NA,NA,NA
"63","2019-08-16 08:41:17-03","UTFPR","HCF","15188","S","Plantae","Styracaceae","Styrax","latifolius","Styrax latifolius","M.G. Caxambu","5614",NA,"Brasil",NA,NA,"árvore ca. 4 m, heliófita. Flores odoríferas, com cálice ferrugíneo e corola alva, com estames amarelos. Visitada por mamangava (Hymenoptera, Apidae).",NA,NA,NA,"Pohl.","T.G. Rau","2014","10","17","PR","Ortigueira","-51.088167","-23.965917",NA,NA,NA,"Morro da Pedra Branca","2017","1184","1184",NA,NA,NA,NA,NA,"51°05'17,4 W","23°57'57,3 S",NA,NA,NA
"64","2019-08-16 08:41:17-03","UTFPR","HCF","1490","S","Plantae","Styracaceae","Styrax","latifolius","Styrax latifolius","M.G. Caxambu","580",NA,"Brasil",NA,NA,"árvore com cerca de 8m de altura. Folhas simples, alternas, glabras na face adaxial e ferrugíneo-pilosas na abaxial. Flores brancas em inflorescências axilares.",NA,NA,NA,"Pohl.","J. Cordeiro & F. Marinero","2004","10","04","PR","Tuneiras do Oeste","-52.8760986328125","-23.8705997467041","24014",NA,"auto","Fazenda Água do Índio","2006",NA,NA,NA,NA,"05",NA,NA,NA,NA,NA,NA,NA
"65","2013-04-01 09:19:55-03","IPT","BCTW","7930","S","Plantae",NA,"Styrax","latifolius","Styrax latifolius",NA,NA,NA,"Brasil",NA,NA,NA,NA,"Magnoliophyta",NA,"Pohl",NA,NA,NA,NA,"Espírito Santo","Linhares","-40.0722","-19.3911","48094",NA,"auto","Reserva Florestal da Cia Vale do Rio Doce (CVRD)",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2020-12-21 16:46:06-03","MBM","MBM","415049","PreservedSpecimen","Plantae","Styracaceae","Styrax","latifolius","Styrax latifolius","Völtz, R.R.; Brotto, M.L.; Brotto, M.L.","1872","Southern America","Brazil",NA,NA,"Árvore 13 m alt; ritidoma amarronzado, fissurado-escamoso, casca interna vinosa, alburno esbranquiçado; cálice ferrugíneo, corola alva, anteras amarelas; dossel de floresta.; Ecotono Floresta Ombrófila Mista / Floresta Estacional Sem","MBM415049",NA,NA,"Pohl","Brotto, M.L.","2018","10","09","Paraná","Tibagi","-50.384722","-24.581944",NA,"MBM415049",NA,"Rio Tibagi","2018","725","725",NA,NA,"10","12",NA,"-50.384722","-24.581944",NA,NA,NA
"67","2020-12-21 16:46:06-03","MBM","MBM","22016","PreservedSpecimen","Plantae","Styracaceae","Styrax","latifolius","Styrax latifolius","Hatschbach, G.","29760","Southern America","Brazil",NA,NA,NA,"MBM022016",NA,NA,"Pohl","Hatschbach, G.",NA,NA,NA,"Paraná","Bocaiúva do Sul","-49.1150016784668","-25.2061004638672","61623","MBM022016","auto","Rio Putunã",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2020-12-21 16:46:06-03","MBM","MBM","12838","PreservedSpecimen","Plantae","Styracaceae","Styrax","latifolius","Styrax latifolius","Hatschbach, G.","22931","Southern America","Brazil",NA,NA,NA,"MBM012838",NA,NA,"Pohl","Condorcet",NA,NA,NA,"Paraná","Ortigueira","-50.9494018554688","-24.2082996368408","46016","MBM012838","auto","Serra dos Mulatos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2020-12-21 16:46:06-03","MBM","MBM","195836","PreservedSpecimen","Plantae","Styracaceae","Styrax","latifolius","Styrax latifolius","Silva, J.M.; Poliquesi, C.B.; Barboza, E.; Poliquesi, C.B.; Barboza, E.","1653","Southern America","Brazil",NA,NA,NA,"MBM195836",NA,NA,"Pohl","Smith, S.F.",NA,NA,NA,"Paraná","Piraquara","-49.0633010864258","-25.4416999816895","12577","MBM195836","auto","Serra Piramirim, Estrada Itupava",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2020-12-21 16:46:06-03","MBM","MBM","44044","PreservedSpecimen","Plantae","Styracaceae","Styrax","latifolius","Styrax latifolius","Klein, R.","1525","Southern America","Brazil",NA,NA,"Árvore 10m altura. Flor em botão","MBM044044",NA,NA,"Pohl","Smith, L.B.",NA,NA,NA,"Santa Catarina","Itajaí","-48.6618995666504","-26.9078006744385","27253","MBM044044","auto","Morro da Ressacada","1956","150","150",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2020-12-21 16:46:06-03","MBM","MBM","301405","PreservedSpecimen","Plantae","Styracaceae","Styrax","latifolius","Styrax latifolius","Caxambu, M.G.","580","Southern America","Brazil",NA,NA,"Árvore com cerca de 8 m de altura. Folhas simples, alternas, glabra na face adaxial e ferrugíneo - pilosas na abaxial. Flores brancas em inflorescências axilares.","MBM301405",NA,NA,"Pohl","Fritsch, P.W.","2004","10","04","Paraná","Tuneiras do Oeste","-52.8760986328125","-23.8705997467041","24014","MBM301405","auto","Fazenda Água do Índio","2005",NA,NA,NA,NA,"10",NA,NA,NA,NA,NA,NA,NA
"72","2019-11-01 15:28:42-03","PUC-RIO","FCAB","2510","PreservedSpecimen","Plantae","Styracaceae","Styrax","latifolius","Styrax latifolius","P. Capell S.J.","s.n.",NA,"Brasil",NA,NA,"A partir de nossa madeira até a cruz.","002510",NA,"Angiospermae","Pohl",NA,"1953","01",NA,"Rio de Janeiro","Nova Friburgo","-42.5311012268066","-22.2819004058838","33190",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2015-09-04 15:38:02-03","MNHN","RECOLNAT_MNHN_P","P04514299","PreservedSpecimen",NA,"Styracaceae","Styrax","latifolius","Styrax latifolius","Glaziou, A.",NA,NA,"Brasil","hb",NA,"Herbier de A. Glaziou donné par Mme. Simard, sa fille, en 1907. <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04514299' target='other'> <mi>dwc_moreinfo</mi></a>","P04514299",NA,NA,"Pohl",NA,"1872","3","23","Rio de Janeiro",NA,NA,NA,NA,"P04514299_01",NA,"Brésil (Rio Janeiro) S. Antonio.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5931",NA,NA
"74","2015-09-04 15:38:02-03","MNHN","RECOLNAT_MNHN_P","P04514300","PreservedSpecimen",NA,"Styracaceae","Styrax","latifolius","Styrax latifolius","Glaziou, A.",NA,NA,"Brasil","hb",NA,"Herbier A. Glaziou donné par Mme SIMARD, sa fille en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04514300' target='other'> <mi>dwc_moreinfo</mi></a>","P04514300",NA,NA,"Pohl",NA,"1872","3","23","Rio de Janeiro",NA,NA,NA,NA,"P04514300_01",NA,"S. Antonio",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5931",NA,NA
"75","2015-09-04 15:38:01-03","MNHN","RECOLNAT_MNHN_P","P04514289","PreservedSpecimen",NA,"Styracaceae","Styrax","latifolius","Styrax latifolius","Regnell, A.",NA,NA,"Brasil","hb",NA,"Herbier A. Glaziou donné par Mme SIMARD, sa fille en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04514289' target='other'> <mi>dwc_moreinfo</mi></a>","P04514289",NA,NA,"Pohl",NA,NA,NA,NA,NA,NA,NA,NA,NA,"P04514289_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"II 47",NA,NA
"76","2015-09-04 15:38:01-03","MNHN","RECOLNAT_MNHN_P","P04514293","PreservedSpecimen",NA,"Styracaceae","Styrax","latifolius","Styrax latifolius","Glaziou, A.",NA,NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04514293' target='other'> <mi>dwc_moreinfo</mi></a>","P04514293",NA,NA,"Pohl",NA,"1874","1","1",NA,NA,NA,NA,NA,"P04514293_01",NA,"Brésil. Prov. de Rio Janeiro (Environs).",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7767",NA,NA
"77","2015-09-04 15:38:01-03","MNHN","RECOLNAT_MNHN_P","P04514294","PreservedSpecimen",NA,"Styracaceae","Styrax","latifolius","Styrax latifolius","Gardner, G.",NA,NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04514294' target='other'> <mi>dwc_moreinfo</mi></a>","P04514294",NA,NA,"Pohl",NA,"1842","1","1","Minas Gerais",NA,NA,NA,NA,"P04514294_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4992",NA,NA
"78","2015-09-04 15:38:02-03","MNHN","RECOLNAT_MNHN_P","P04514296","PreservedSpecimen",NA,"Styracaceae","Styrax","latifolius","Styrax latifolius","Sellow",NA,NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04514296' target='other'> <mi>dwc_moreinfo</mi></a>","P04514296",NA,NA,"Pohl",NA,NA,NA,NA,NA,NA,NA,NA,NA,"P04514296_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","2015-09-04 15:38:02-03","MNHN","RECOLNAT_MNHN_P","P04514301","PreservedSpecimen",NA,"Styracaceae","Styrax","latifolius","Styrax latifolius","Gardner",NA,NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04514301' target='other'> <mi>dwc_moreinfo</mi></a>","P04514301",NA,NA,"Pohl",NA,NA,NA,NA,"Minas Gerais",NA,NA,NA,NA,"P04514301_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4992",NA,NA
"80","2015-09-04 15:38:02-03","MNHN","RECOLNAT_MNHN_P","P04514302","PreservedSpecimen",NA,"Styracaceae","Styrax","latifolius","Styrax latifolius","Gaudichaud, C.",NA,NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04514302' target='other'> <mi>dwc_moreinfo</mi></a>","P04514302",NA,NA,"Pohl",NA,"1833","1","1","São Paulo",NA,NA,NA,NA,"P04514302_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"393",NA,NA
"81","2015-09-04 15:38:02-03","MNHN","RECOLNAT_MNHN_P","P04514303","PreservedSpecimen",NA,"Styracaceae","Styrax","latifolius","Styrax latifolius","Blanchet",NA,NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04514303' target='other'> <mi>dwc_moreinfo</mi></a>","P04514303",NA,NA,"Pohl",NA,"1844","1","1","Bahia",NA,NA,NA,NA,"P04514303_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"224",NA,NA
"82","2015-09-04 15:38:02-03","MNHN","RECOLNAT_MNHN_P","P04514305","PreservedSpecimen",NA,"Styracaceae","Styrax","latifolius","Styrax latifolius","Irwin, H.S.|Wasshausen, D.C.|Maxwell, H.",NA,NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04514305' target='other'> <mi>dwc_moreinfo</mi></a>","P04514305",NA,NA,"Pohl",NA,"1968","2","10","Minas Gerais",NA,NA,NA,NA,"P04514305_01",NA,"Serra do Itabirito, Minas Gerais, ca.50km S.E. of Belo Horizonte",NA,NA,"1500",NA,NA,NA,NA,NA,NA,NA,"19760",NA,NA
"83","2015-09-04 15:38:02-03","MNHN","RECOLNAT_MNHN_P","P04514306","PreservedSpecimen",NA,"Styracaceae","Styrax","latifolius","Styrax latifolius","Saint-Hilaire, A. de",NA,NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04514306' target='other'> <mi>dwc_moreinfo</mi></a>","P04514306",NA,NA,"Pohl",NA,"1816","1","1",NA,NA,NA,NA,NA,"P04514306_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"84","2004-08-09 17:38:23-03","MNHN","RECOLNAT_MNHN_P","P00057441","PreservedSpecimen",NA,"Styracaceae","Styrax","latifolius","Styrax latifolius longiflorus","Blanchet, J.S.",NA,NA,"Brésil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00057441' target='other'> <mi>dwc_moreinfo</mi></a>","P00057441",NA,NA,"(A.DC.) Perkins","Perkins",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"longiflorus",NA,NA,NA,NA,NA
"85","2015-09-26 05:08:02-03","MNHN","RECOLNAT_MNHN_P","P00118431","PreservedSpecimen",NA,"Styracaceae","Styrax","latifolius","Styrax latifolius longiflorus","Blanchet, J.S.",NA,NA,"Brésil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00118431' target='other'> <mi>dwc_moreinfo</mi></a>","P00118431",NA,NA,"(A.DC.) Perkins","Wallnöfer","1841",NA,NA,NA,NA,NA,NA,NA,"P00118431_01",NA,"Prov. de Bahia",NA,NA,NA,NA,NA,NA,NA,"longiflorus",NA,NA,"3458",NA,NA
"86","2017-12-29 14:22:17-02","MNHN","RECOLNAT_MNHN_P","P00118432","PreservedSpecimen",NA,"Styracaceae","Styrax","latifolius","Styrax latifolius longiflorus","Blanchet, J.S.",NA,NA,"Brésil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00118432' target='other'> <mi>dwc_moreinfo</mi></a>","P00118432",NA,NA,"(A.DC.) Perkins","Wallnöfer","1841",NA,NA,NA,NA,NA,NA,NA,"P00118432_01",NA,"Prov. de Bahia",NA,NA,NA,NA,NA,NA,NA,"longiflorus",NA,NA,"3458",NA,NA
"87","2015-09-04 15:38:01-03","MNHN","RECOLNAT_MNHN_P","P04514291","PreservedSpecimen",NA,"Styracaceae","Styrax","latifolius","Styrax latifolius","Regnell, A.F.",NA,NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04514291' target='other'> <mi>dwc_moreinfo</mi></a>","P04514291",NA,NA,"Pohl",NA,"18","4","28","Minas Gerais","Caldas","-46.386100769043","-21.9235992431641","25710","P04514291_01","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"II 47",NA,NA
"88","2015-09-04 15:38:01-03","MNHN","RECOLNAT_MNHN_P","P04514295","PreservedSpecimen",NA,"Styracaceae","Styrax","latifolius","Styrax latifolius","Claussen",NA,NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04514295' target='other'> <mi>dwc_moreinfo</mi></a>","P04514295",NA,NA,"Pohl",NA,"1843","1","1","Minas Gerais","Sabará","-43.8067016601562","-19.8864002227783","18805","P04514295_01","auto","Brésil (Minas-Geaes), Sabara.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"180",NA,NA
"89","2015-09-04 15:38:01-03","MNHN","RECOLNAT_MNHN_P","P04514292","PreservedSpecimen",NA,"Styracaceae","Styrax","latifolius","Styrax latifolius","Glaziou, A.",NA,NA,"Brasil","hb",NA,"Herbier de A. Glaziou donné par Mme. Simard, sa fille, en 1907. <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04514292' target='other'> <mi>dwc_moreinfo</mi></a>","P04514292",NA,NA,"Pohl",NA,"1874","11","13","Rio de Janeiro","Petrópolis","-43.1786003112793","-22.5049991607666","36524","P04514292_01","auto","Brésil (Rio Janeiro) Petrópolis à la Fazenda de Cachambú.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7767",NA,NA
"90","2015-09-04 15:38:01-03","MNHN","RECOLNAT_MNHN_P","P04514290","PreservedSpecimen",NA,"Styracaceae","Styrax","latifolius","Styrax latifolius","Regnell, A.F.",NA,NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04514290' target='other'> <mi>dwc_moreinfo</mi></a>","P04514290",NA,NA,"Pohl",NA,"1846","1","1","Minas Gerais","Caldas","-46.386100769043","-21.9235992431641","25710","P04514290_01","auto","Serra do Capivary",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"II 47",NA,NA
"91","2021-02-11 17:21:52-03","UFPR","UPCB","8215","PreservedSpecimen","Plantae","Styracaceae","Styrax","latifolium","Styrax latifolium","Hatschbach, G.","22931",NA,"Brasil",NA,NA,"Arbusto, 2m, flor alva, anteras amarelas. Mata de encosta de morro..",NA,NA,NA,"Pohl","Aranha, C.","1969","11","18","Paraná","Ortigueira","-50.9494018554688","-24.2082996368408","46016",NA,"auto","Serra dos Mulatos","1970","1000","1000",NA,NA,"01","01",NA,NA,NA,NA,NA,NA
"92","2008-05-27 22:02:00-03","MO","MOBOT","1057459","PreservedSpecimen","Plantae","Styracaceae","Styrax","latifolius","Styrax latifolius","Per Dusén","Dusén 16437","South America","Brazil",NA,NA,NA,NA,NA,NA,"Pohl","P. Dusen","1915","1","20","Paraná",NA,NA,NA,NA,NA,NA,"Thararé opp. in silvula.",NA,"700.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"93","2019-02-19 04:30:00-03","MO","MOBOT","1057465","PreservedSpecimen","Plantae","Styracaceae","Styrax","latifolius","Styrax latifolius","C.F.P. Martius","Martius 20047","South America","Brazil",NA,NA,NA,NA,NA,NA,"Pohl","Peter W. Fritsch (CAS)","1817",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"94","2010-08-13 08:59:00-03","MO","MOBOT","1057466","PreservedSpecimen","Plantae","Styracaceae","Styrax","latifolius","Styrax latifolius","Gert G. Hatschbach","Hatschbach 22931","South America","Brazil",NA,NA,NA,NA,NA,NA,"Pohl","Peter W. Fritsch (CAS)","1969","11","18","Paraná",NA,NA,NA,NA,NA,NA,"Serra dos Mulatos (Mpio. Ortigueira).",NA,"1000.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"95","2009-11-04 15:51:00-02","MO","MOBOT","1057467","PreservedSpecimen","Plantae","Styracaceae","Styrax","latifolius","Styrax latifolius","J.B.E. Pohl","Pohl 31931","South America","Brazil",NA,NA,NA,NA,NA,NA,"Pohl",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"96","2010-12-02 13:23:00-02","MO","MOBOT","3035894","PreservedSpecimen","Plantae","Styracaceae","Styrax","latifolius","Styrax latifolius","Frank Almeda|Angela B. Martins|Peter W. Fritsch|R. Belinello","Almeda 8379","South America","Brazil",NA,NA,NA,NA,NA,NA,"Pohl","F. Almeda","2001","10","5","Minas Gerais",NA,"-44.16527","-21.08666",NA,NA,NA,"Municipio of Tiradentes. Serra de São Jodé.",NA,"1112.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"97","2010-12-02 13:23:00-02","MO","MOBOT","3036006","PreservedSpecimen","Plantae","Styracaceae","Styrax","latifolius","Styrax latifolius","Frank Almeda|Angela B. Martins|Peter W. Fritsch|R. Belinello","Almeda 8363","South America","Brazil",NA,NA,NA,NA,NA,NA,"Pohl","F. Almeda","2001","10","4","Minas Gerais",NA,"-44.37527","-21.48694",NA,NA,NA,"Municipio of Madre de Deus. Fazenda Patrimoniio. On the Rio Grande about 8.4 km SW of Madre de Deus.",NA,"938.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"98","2010-08-13 10:32:00-03","MO","MOBOT","3385915","PreservedSpecimen","Plantae","Styracaceae","Styrax","latifolius","Styrax latifolius","Per Dusén","Dusén 7269","South America","Brazil",NA,NA,NA,NA,NA,NA,"Pohl","Peter W Fritsch (CAS)",NA,NA,NA,"Paraná",NA,NA,NA,NA,NA,NA,"Villa velha, insilvula.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"99","2008-05-27 22:02:00-03","MO","MOBOT","1057273","PreservedSpecimen","Plantae","Styracaceae","Styrax","longiflorus","Styrax longiflorus","Jacques S. Blanchet","Blanchet 3458","South America","Brazil",NA,NA,NA,NA,NA,NA,"A. DC.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"100","2018-10-09 16:32:18-03","UFLA","ESAL","17767","S","Plantae","Styracaceae","Styrax","latifolius","Styrax latifolius","Carvalho, WAC","398",NA,"Brasil",NA,NA,"árvore; 8 m; ;; floresta",NA,NA,NA,"Pohl",NA,NA,NA,NA,"Minas Gerais","Lavras","-44.999444","-21.245278",NA,NA,NA,"Reserva Maxacalis",NA,NA,NA,NA,NA,NA,NA,NA,"-44.999444","-21.245278",NA,NA,NA
"101","2021-02-25 10:11:54-03","CVRD","CVRD","6852","PreservedSpecimen","Plantae","Styracaceae","Styrax","latifolius","Styrax latifolius","Folli, D.A.","3909","América do Sul","BRASIL",NA,NA,"<ll>dwc_commonname:</ll> Benjoeiro","CVRD006852","Magnoliophyta","Ericales","Pohl","Domingos A. Folli","2001","05","03","ES","Linhares","-40.0722007751465","-19.3910999298096","48094",NA,"auto",NA,"2001",NA,NA,"Magnoliopsida",NA,"05","03",NA,NA,NA,NA,NA,NA
