"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","continentOcean","preparationType","previousCatalogNumber","phylum","order","typeStatus","infraspecificEpithet","coordinatePrecision","geoFlag","yearIdentified","class","relatedCatalogItem","monthIdentified","dayIdentified","individualCount","eventTime","fieldNumber"
"380","2020-09-12 05:00:02-03","US","US","3090675","PreservedSpecimen","Plantae","Verbenaceae","Bouchea","fluminensis","Bouchea fluminensis","(Vell.) Moldenke",NA,"M. Poloni & et al.","3601","1987","11","7","Brazil","Rio Grande do Sul",NA,"Garibaldi - Marcorama - Vila Santana.",NA,NA,NA,NA,"700",NA,NA,"US03201289","US03201289_01","South America",NA,NA,NA,"Lamiales",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"381","2020-09-12 05:00:02-03","US","US","2752699","PreservedSpecimen","Plantae","Verbenaceae","Bouchea","fluminensis","Bouchea fluminensis","(Vell.) Moldenke",NA,"H. S. Irwin","21013","1968","3","2","Brazil","Distrito Federal",NA,"The Planalto do Brasil, ca. 25km N.E. of Brasília.",NA,NA,NA,NA,"1000",NA,NA,"US03201271","US03201271_01","South America - Neotropics",NA,NA,NA,"Lamiales",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"382","2020-09-12 05:00:02-03","US","US","1192177","PreservedSpecimen","Plantae","Verbenaceae","Bouchea","fluminensis","Bouchea fluminensis","(Vell.) Moldenke",NA,"H. E. Anthony & G. Tate","87","1923","6","23","Ecuador",NA,NA,"Caraques.",NA,NA,NA,NA,NA,NA,NA,"US03201295",NA,"South America - Neotropics",NA,NA,NA,"Lamiales",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"383","2020-09-12 05:00:02-03","US","US","2340820","PreservedSpecimen","Plantae","Verbenaceae","Bouchea","fluminensis","Bouchea fluminensis","(Vell.) Moldenke",NA,"-- Reitz & Klein, --","626","1956","2","5","Brazil","Santa Catarina",NA,"Ibirama.",NA,NA,NA,NA,"100",NA,NA,"US03201284","US03201284_01","South America",NA,NA,NA,"Lamiales",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"384","2020-09-12 05:00:02-03","US","US","3077590","PreservedSpecimen","Plantae","Verbenaceae","Bouchea","fluminensis","Bouchea fluminensis","(Vell.) Moldenke",NA,"G. Hatschbach & A. C. Cervi","50645","1986","10","14","Brazil","Paraná",NA,"Parque Nacional do Iguaçu, Cataratas (mun. Foz do Iguaçu).",NA,NA,NA,NA,NA,NA,NA,"US03201288","US03201288_01","South America",NA,NA,NA,"Lamiales",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"385","2020-09-12 05:00:02-03","US","US","3424356","PreservedSpecimen","Plantae","Verbenaceae","Bouchea","fluminensis","Bouchea fluminensis","(Vell.) Moldenke",NA,"L. Scur","772","2000","5","13","Brazil","Rio Grande do Sul",NA,"Mun. de Caxias do Sul - Vila Cristina Barros Pimentel.",NA,NA,NA,NA,"100",NA,NA,"US03201274","US03201274_01","South America",NA,NA,NA,"Lamiales",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"386","2020-09-12 05:00:02-03","US","US","1481823","PreservedSpecimen","Plantae","Verbenaceae","Bouchea","fluminensis","Bouchea fluminensis","(Vell.) Moldenke",NA,"P. K. Dusén","7567","1909","1","18","Brazil","Paraná",NA,"Ponta Grossa, in silvula.",NA,NA,NA,NA,NA,NA,NA,"US03201280","US03201280_01","South America",NA,NA,NA,"Lamiales",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"387","2020-09-12 05:00:02-03","US","US","2283157","PreservedSpecimen","Plantae","Verbenaceae","Bouchea","fluminensis","Bouchea fluminensis","(Vell.) Moldenke",NA,"T. Pederson","2914","1954","10","22","Argentina","Corrientes",NA,"Colonia Garruchos, Dep. Santo Tomé.",NA,NA,NA,NA,NA,NA,NA,"US03201279","US03201279_01","South America",NA,NA,NA,"Lamiales",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"388","2020-09-12 05:00:02-03","US","US","1481824","PreservedSpecimen","Plantae","Verbenaceae","Bouchea","fluminensis","Bouchea fluminensis","(Vell.) Moldenke",NA,"P. K. Dusén","9504","1910","3","6","Brazil","Paraná",NA,"Ponta grossa, in silvula.",NA,NA,NA,NA,NA,NA,NA,"US03201292","US03201292_01","South America",NA,NA,NA,"Lamiales",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"389","2020-09-12 05:00:02-03","US","US","2281285","PreservedSpecimen","Plantae","Verbenaceae","Bouchea","fluminensis","Bouchea fluminensis","(Vell.) Moldenke",NA,"H. S. Irwin","2239","1958","12","7","Brazil","Minas Gerais",NA,"Fazenda Varginha, 12 km. E. of Ponte Nova, Municipio Ponte Nova.",NA,NA,NA,NA,NA,NA,NA,"US03201269","US03201269_01","South America - Neotropics",NA,NA,NA,"Lamiales",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"390","2020-09-12 05:00:02-03","US","US","3394387","PreservedSpecimen","Plantae","Verbenaceae","Bouchea","fluminensis","Bouchea fluminensis","(Vell.) Moldenke",NA,"A. Kegler","329","1999","10","6","Brazil","Rio Grande do Sul",NA,"Mun. de Vale Real.",NA,NA,NA,NA,"550",NA,NA,"US03201282","US03201282_01","South America",NA,NA,NA,"Lamiales",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"391","2020-09-12 05:00:02-03","US","US","209654","PreservedSpecimen","Plantae","Verbenaceae","Bouchea","fluminensis","Bouchea fluminensis","(Vell.) Moldenke",NA,"A. Regnell","340","1856","10","31","Brazil","Minas Gerais",NA,"Prov. Minas Geraes.",NA,NA,NA,NA,NA,NA,NA,"US03201277","US03201277_01","South America - Neotropics",NA,NA,NA,"Lamiales",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"392","2020-09-12 05:00:02-03","US","US","3372741","PreservedSpecimen","Plantae","Verbenaceae","Bouchea","fluminensis","Bouchea fluminensis","(Vell.) Moldenke","Smith, S. F., (US), NMNH","P. Acevedo-Rodriguez, P. Nuñez V., F. Ramirez & J. Tentello","10075","1997","10","1","Peru","Cusco","Cuzco","Distrito Camisea; Campamento Segakiato, 5 km down river from Comunity Segakiato","-72.8839","-11.81",NA,NA,"330",NA,NA,"US00617142",NA,"South America - Neotropics",NA,NA,NA,"Lamiales",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"393","2020-09-12 05:00:02-03","US","US","2047022","PreservedSpecimen","Plantae","Verbenaceae","Bouchea","fluminensis","Bouchea fluminensis","(Vell.) Moldenke",NA,"B. Rambo","48893","1950","10","2","Brazil","Rio Grande do Sul",NA,"Rio Grande do Sul, Osorio p. litus boreale.",NA,NA,NA,NA,NA,NA,NA,"US03201285","US03201285_01","South America",NA,NA,NA,"Lamiales",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"394","2020-09-12 05:00:02-03","US","US","2788432","PreservedSpecimen","Plantae","Verbenaceae","Bouchea","fluminensis","Bouchea fluminensis","(Vell.) Moldenke",NA,"A. H. Gentry","10063","1974","2","19","Ecuador","Guayas",NA,"2 to 4 km E from Recinto Olon, ca. 10 km N of Manglaralto.",NA,NA,NA,NA,NA,NA,NA,"US03201294",NA,"South America - Neotropics",NA,NA,NA,"Lamiales",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"395","2020-09-12 05:00:02-03","US","US","2451606","PreservedSpecimen","Plantae","Verbenaceae","Bouchea","fluminensis","Bouchea fluminensis","(Vell.) Moldenke",NA,"L. Smith & R. Reitz","12670","1964","10","17","Brazil","Santa Catarina",NA,"Mun. Itapiranga: Forest, by Rio Peperí-guaçu, Linha Coqueiro.","-53.78","-27.12",NA,NA,"200","300",NA,"US03201276","US03201276_01","South America",NA,NA,NA,"Lamiales",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"396","2020-09-12 05:00:02-03","US","US","1572302","PreservedSpecimen","Plantae","Verbenaceae","Bouchea","fluminensis","Bouchea fluminensis","(Vell.) Moldenke",NA,"Y. Mexia","5268","1930","11","7","Brazil","Minas Gerais",NA,"State of Minas Geraes, Viçosa. Road to Cajurý. Casinhas.",NA,NA,NA,NA,"675",NA,NA,"US03201272","US03201272_01","South America - Neotropics",NA,NA,NA,"Lamiales",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"397","2020-09-02 16:40:21-03","Cenargen","CEN","31584","PreservedSpecimen","Plantae","Verbenaceae","Bouchea","fluminensis","Bouchea fluminensis","Vell.","F. R. G. Salimena","Rafaela Campostrini Forzza","915","1998","05","29","Brasil","GO","GOIAS","Vila Propício: Fazenda Olho d'Água.","-50.1403007507324","-15.9343996047974",NA,NA,NA,NA,"Planta com ca. 2m de alt., coletada em local alterado. Flores com cálice verde e corola lilás. Doação da Universidade de São Paulo - Herbário SPF.","CEN00031584","CEN00031584",NA,"Exsicatas",NA,NA,NA,NA,NA,"63502","auto","2015",NA,NA,"03",NA,"1",NA,NA
"398","2019-12-09 17:31:04-03","UFPR","EFC","17350","PreservedSpecimen","Plantae","Verbenaceae","Bouchea","fluminensis","Bouchea fluminensis","(Vell.) Moldenke","Dall Agnol, R.T.","Dall Agnol, R.T.","411","2018","05","26","Brasil","Paraná","Curitiba","R. Jaime Balão, 242","-49.2496","-25.4167","-49.2496","-25.4167",NA,NA,"Subarbusto, 70 cm, corola arroxeada com centro alvo, em terreno baldio. Área alterada __COMMOM_NAME__: falso-gervão","EFC017350",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2018",NA,NA,"10","11",NA,NA,NA
"399","2019-12-09 17:31:04-03","UFPR","EFC","14245","PreservedSpecimen","Plantae","Verbenaceae","Bouchea","fluminensis","Bouchea fluminensis","(Vell.) Moldenke","Cordeiro, J.; Völtz, R.R.","Blum, C.T.","1851","2014","10","27","Brasil","Paraná","Curitiba","Capão do Cifloma","-49.2391","-25.4471","-49.2391","-25.4471","920","920","Herbácea 50cm alt.; flores azul-arroxeadas, próximo a borda de floresta em estágio médio.","EFC014245",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015",NA,NA,"08","10",NA,NA,NA
"400","2019-10-29 10:08:42-03","UFPR","EFC","11814","PreservedSpecimen","Plantae","Verbenaceae","Bouchea","fluminensis","Bouchea fluminensis","(Vell.) Moldenke","Cordeiro, J.; Völtz, R.R.","Blum, C.T.","1140","2013","11","22","Brasil","Paraná","Curitiba","Capão do Cifloma","-49.2404","-25.4481","-49.2404","-25.4481","920","920","planta herbácea com + - 50 cm, flor azul, borda de floresta","EFC011814",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015",NA,NA,"08","10",NA,NA,NA
"401","2019-10-29 10:08:42-03","UFPR","EFC","5961","PreservedSpecimen","Plantae","Verbenaceae","Bouchea","fluminensis","Bouchea fluminensis","(Vell.) Moldenke","Hatschbach, G.","Ziller, S.R.; Svolenski, A.C.","1375","1996","03","11","Brasil","Paraná","Candói","Rio Jordão","-52.0239","-25.7222","-52.0239","-25.7222","650","650","Arbustiva. Flores lilases com branco. Salto da Tia Chica, ruderal em capoeira.","EFC005961",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1996",NA,NA,"09","01",NA,NA,NA
"402","2019-10-29 10:08:42-03","UFPR","EFC","7072","PreservedSpecimen","Plantae","Verbenaceae","Bouchea","fluminensis","Bouchea fluminensis","(Vell.) Moldenke","Hatschbach, G.","Svolenski, A.C.; Tiepolo, G.","330","1996","12","13","Brasil","Paraná","Rio Branco do Sul","Caverna de Bromado","-49.3789","-25.0771","-49.3789","-25.0771",NA,NA,"Herbácea ruderal de 20 cm de altura com flores roxas. __COMMOM_NAME__: gervão","EFC007072",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"403","2019-11-13 11:32:39-03","USP","SPF","149939","PreservedSpecimen","Plantae","Verbenaceae","Bouchea","fluminensis","Bouchea fluminensis","(Vell.) Moldenke","Keller, HA","Keller, HA","181","2000","03","23","Argentina","Misiones",NA,"Dep. Belgrano.",NA,NA,NA,NA,NA,NA,NA,"SPF00149939","SPF00149939","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,"2000",NA,NA,NA,NA,NA,NA,NA
"404","2021-03-15 18:30:17-03","USP","SPF","211063","PreservedSpecimen","Plantae","Verbenaceae","Bouchea","fluminensis","Bouchea fluminensis","(Vell.) Moldenke","Zappi, DC","Klitgaard, BB","1176","2009","11","10","Brasil","Minas Gerais","Santana de Pirapama","Serra do Cipó, Capela de S. José, Faz. Toucan Cipó. Perto dos estábulos.","-43.771886","-19.007658","-43.771886","-19.007658","671","671","Erva 50 cm alt., flores lilases a alvas; Mata seca perto do Rio Cipó.","SPF00211063","SPF00211063",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2010",NA,NA,"10",NA,NA,NA,NA
"405","2021-03-15 18:30:17-03","USP","SPF","211067","PreservedSpecimen","Plantae","Verbenaceae","Bouchea","fluminensis","Bouchea fluminensis","(Vell.) Moldenke","Zappi, DC","Zappi, DC","2290","2009","11","07","Brasil","Minas Gerais","Santana de Pirapama","Serra do Cipó, Distr. de São José da Cachoeira (Inhame). Faz. Toucan Cipó, beira do córrego a norte da Fazenda","-43.775317","-18.990107","-43.775317","-18.990107","637","637","Ervas 50 cm alt., enraizando a partir dos nós, flores alvas ligeiramente azuladas.; Mata de galeria.","SPF00211067","SPF00211067",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2010",NA,NA,"10",NA,NA,NA,NA
"406","2021-03-15 18:30:17-03","USP","SPF","150827","PreservedSpecimen","Plantae","Verbenaceae","Bouchea","fluminensis","Bouchea fluminensis","(Vell.) Moldenke","Aurino, S","Krieger, L","s.n.","1984","12","03","Brasil","Minas Gerais","Rio Novo","Fazenda de Sant'Ana.","-43.125301361084","-21.4575004577637",NA,NA,NA,NA,"Subarbusto. Flores lilacíneas.","SPF00150827","SPF00150827",NA,NA,NA,NA,NA,NA,NA,"14119","auto","1994",NA,NA,"01",NA,NA,NA,NA
"407","2021-03-15 18:30:17-03","USP","SPF","171215","PreservedSpecimen","Plantae","Verbenaceae","Bouchea","pseudogervao","Bouchea pseudogervao","(A.St.-Hil.) Cham.","Ilegível","Joly, AB","s.n.","1948","02","09","Brasil","São Paulo","Ilhabela",NA,"-45.3499984741211","-23.7700004577637",NA,NA,NA,NA,"Flores lilás claro.","SPF00171215","SPF00171215",NA,NA,NA,NA,NA,NA,NA,"23719","auto",NA,NA,NA,NA,NA,NA,NA,NA
"408","2014-04-04 18:28:49-03","PNFM","IRAI","2585","S","Plantae","Verbenaceae","Bouchea","fluminensis","Bouchea fluminensis","(Vell.) Moldenke","Cordeiro, J.; Barbosa, E.","Temponi, L.G.","625","2009","10","11","Brasil","Paraná","Foz do Iguaçu","Parque Nacional do Iguaçu, Trilha do Poço Preto","-54.476139","-25.620417","-54.476139","-25.620417","180","180","Arbusto, 1.7 m, flor lilás. Floresta Estacional Semidecidual","IRAI00002585",NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,"2010",NA,NA,"01","01",NA,NA,NA
"409","2014-04-04 18:28:48-03","PNFM","IRAI","1781","S","Plantae","Verbenaceae","Bouchea","fluminensis","Bouchea fluminensis","(Vell.) Moldenke","Cordeiro, J.","Ristow, R.","390","2010","01","29","Brasil","Santa Catarina","Bombinhas","Morro do Macaco, Praia do Canto Grande","-48.493778","-27.204528","-48.493778","-27.204528",NA,NA,"Herbácea, 60 cm, flor azul","IRAI00001781",NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,"2011",NA,NA,"01","01",NA,NA,NA
"410","2021-03-25 13:53:46-03","UNIVILLE","JOI","12830","PreservedSpecimen","Plantae","Verbenaceae","Bouchea","fluminensis","Bouchea fluminensis","(Vell.) Moldenke","M. Verdi","Verdi, M.","6021","2011","10","08","Brasil","Rio Grande do Sul","Morrinhos do Sul","Perdida.","-49.9775","-29.379722","49º58'39''W","29º22'47''S","101","101","; HABITO: arbustiva; TIPO VEGETACIONAL: FOD","JOI012830",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2011",NA,NA,"10","08",NA,NA,NA
"411","2019-10-07 09:16:57-03","UEFS","HUEFS","142227","PreservedSpecimen","Plantae","Verbenaceae","Bouchea","fluminensis","Bouchea fluminensis","(Vell.) Moldenke",NA,"Ilegível",NA,"1949","12","20","Brasil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,"HUEFS0142227","HUEFS0142227",NA,NA,NA,"Angiospermae","Lamiales",NA,NA,NA,NA,NA,"Asteranae",NA,NA,NA,NA,NA,NA
"412","2019-10-07 09:16:57-03","UEFS","HUEFS","247926","PreservedSpecimen","Plantae","Verbenaceae","Bouchea","fluminensis","Bouchea fluminensis","(Vell.) Moldenke",NA,"Buttura, E.","260","1979","09","05","Brasil","Paraná","Guaíra","Parque Nacional Sete Quedas.","-54.283333","-24.083333","54W17'","24S5'",NA,NA,"Capoeira alta.","HUEFS0247926","HUEFS0247926",NA,NA,NA,"Angiospermae","Lamiales",NA,NA,NA,NA,NA,"Asteranae",NA,NA,NA,NA,NA,NA
"413","2019-10-07 09:16:57-03","UEFS","HUEFS","142314","PreservedSpecimen","Plantae","Verbenaceae","Bouchea","fluminensis","Bouchea fluminensis","(Vell.) Moldenke",NA,"Vieira, M.F.",NA,"1983","04","14","Brasil","Minas Gerais","Viçosa","Campus da UFV, na estrada que vai para Cajuri, virando para a estrada para o aviário.","-42.8819007873535","-20.7539005279541",NA,NA,NA,NA,NA,"HUEFS0142314","HUEFS0142314",NA,NA,NA,"Angiospermae","Lamiales",NA,NA,"13937","auto",NA,"Asteranae",NA,NA,NA,NA,NA,NA
"414","2019-10-07 09:16:57-03","UEFS","HUEFS","83407","PreservedSpecimen","Plantae","Verbenaceae","Bouchea","fluminensis","Bouchea fluminensis","(Vell.) Moldenke",NA,"França, F.","4855","2004","01","27","Brasil","Paraná","Curitiba","Portão: Rua Douglas Acácio Benetollo.","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"Ruderal","HUEFS0083407","HUEFS0083407",NA,NA,NA,"Angiospermae","Lamiales",NA,NA,"25180","auto",NA,"Asteranae",NA,NA,NA,NA,NA,NA
"415","2019-10-07 09:16:57-03","UEFS","HUEFS","145728","PreservedSpecimen","Plantae","Verbenaceae","Bouchea","fluminensis","Bouchea fluminensis","(Vell.) Moldenke",NA,"Santos, F.M.G.","4","2006","03","15","Brasil","Minas Gerais","Grão Mogol","Santana do Riacho.","-42.8897018432617","-16.5594005584717",NA,NA,NA,NA,NA,"HUEFS0145728","HUEFS0145728",NA,NA,NA,"Angiospermae","Lamiales",NA,NA,"67219","auto",NA,"Asteranae",NA,NA,NA,NA,NA,NA
"416","2019-10-07 09:16:57-03","UEFS","HUEFS","141200","PreservedSpecimen","Plantae","Verbenaceae","Bouchea","pseudogervao","Bouchea pseudogervao","(A.St.-Hil.) Cham.",NA,"Joly, A.B.",NA,"1948","02","09","Brasil","São Paulo",NA,"Ilha Bela. Ilha de São Sebastião. Areia atras da Praia.",NA,NA,NA,NA,NA,NA,NA,"HUEFS0141200","HUEFS0141200",NA,NA,NA,"Angiospermae","Lamiales",NA,NA,NA,NA,NA,"Asteranae",NA,NA,NA,NA,NA,NA
"417","2019-10-07 09:16:57-03","UEFS","HUEFS","141552","PreservedSpecimen","Plantae","Verbenaceae","Bouchea","pseudogervao","Bouchea pseudogervao","(A.St.-Hil.) Cham.",NA,"Badini, J.",NA,"1972","10","07","Brasil","Minas Gerais",NA,"Ponte Nova. Brecha.",NA,NA,NA,NA,NA,NA,NA,"HUEFS0141552","HUEFS0141552",NA,NA,NA,"Angiospermae","Lamiales",NA,NA,NA,NA,NA,"Asteranae",NA,NA,NA,NA,NA,NA
"418","2019-10-07 09:16:57-03","UEFS","HUEFS","141550","PreservedSpecimen","Plantae","Verbenaceae","Bouchea","pseudogervao","Bouchea pseudogervao","(A.St.-Hil.) Cham.",NA,"Badini, J.",NA,"1971",NA,NA,"Brasil","Minas Gerais","Guaraciaba",NA,"-43.0074996948242","-20.57080078125",NA,NA,NA,NA,"Mata.","HUEFS0141550","HUEFS0141550",NA,NA,NA,"Angiospermae","Lamiales",NA,NA,"16300","auto",NA,"Asteranae",NA,NA,NA,NA,NA,NA
"419","2019-10-07 09:16:57-03","UEFS","HUEFS","141551","PreservedSpecimen","Plantae","Verbenaceae","Bouchea","pseudogervao","Bouchea pseudogervao","(A.St.-Hil.) Cham.",NA,"Silva, J.L.",NA,"1986","12","18","Brasil","Minas Gerais","Rio Doce",NA,"-42.8958015441895","-20.2446994781494",NA,NA,NA,NA,NA,"HUEFS0141551","HUEFS0141551",NA,NA,NA,"Angiospermae","Lamiales",NA,NA,"14517","auto",NA,"Asteranae",NA,NA,NA,NA,NA,NA
"420","2019-10-07 09:16:57-03","UEFS","HUEFS","141548","PreservedSpecimen","Plantae","Verbenaceae","Bouchea","pseudogervao","Bouchea pseudogervao","(A.St.-Hil.) Cham.",NA,"Badini, J.",NA,"1977","11","22","Brasil","Minas Gerais","Ouro Preto","Antônio Pereira.","-43.5080986022949","-20.2875003814697",NA,NA,NA,NA,NA,"HUEFS0141548","HUEFS0141548",NA,NA,NA,"Angiospermae","Lamiales",NA,NA,"44599","auto",NA,"Asteranae",NA,NA,NA,NA,NA,NA
"421","2019-10-07 09:16:57-03","UEFS","HUEFS","141549","PreservedSpecimen","Plantae","Verbenaceae","Bouchea","pseudogervao","Bouchea pseudogervao","(A.St.-Hil.) Cham.",NA,"Badini, J.",NA,"1977","11","22","Brasil","Minas Gerais","Mariana","Santa Rita Durão. Beira de estrada.","-43.4160995483398","-20.377799987793",NA,NA,NA,NA,NA,"HUEFS0141549","HUEFS0141549",NA,NA,NA,"Angiospermae","Lamiales",NA,NA,"33524","auto",NA,"Asteranae",NA,NA,NA,NA,NA,NA
"422","2015-03-07 08:09:27-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Verbenaceae","Bouchea","fluminensis","Bouchea fluminensis",NA,"N. Hensold : Field Museum of Natural History","S. Leiva G. et al.","1686","1995","1","8","Peru","Cajamarca","San Ignacio","ruta San Ignacio - Jaén",NA,NA,NA,NA,"1100",NA,NA,NA,NA,"South America",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"423","2018-05-14 17:18:47-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Verbenaceae","Bouchea","fluminensis","Bouchea fluminensis",NA,"RRC ID Flag","S. Llatas Quiroz et al.","9135","1993","6","11","Peru","Piura","Huancabamba","El Gavilán, Hualapampa",NA,NA,NA,NA,"800",NA,NA,NA,NA,"South America",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,"9135"
"424","2017-04-21 10:08:17-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Verbenaceae","Bouchea","fluminensis","Bouchea fluminensis",NA,"RRC ID Flag","R. B. Foster","9849","1984","8","16","Peru","Madre de Dios",NA,NA,"-70.25","-12",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,"9849"
"425","2015-03-07 08:09:27-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Verbenaceae","Bouchea","fluminensis","Bouchea fluminensis",NA,"N. Hensold : Field Museum of Natural History","S. Llatas Quiroz","2656","1989","10","9","Peru","Lambayeque","Ferreñafe","bajada a Arenal",NA,NA,NA,NA,"1800",NA,NA,NA,NA,"South America",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"426","2015-03-07 08:09:27-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Verbenaceae","Bouchea","fluminensis","Bouchea fluminensis",NA,"N. Hensold : Field Museum of Natural History","S. Leiva G. et al.","1208","1994","7","31","Peru","Cajamarca","Jaén","alrededores de Huahuaya (ruta a Tabaconas)",NA,NA,NA,NA,"870",NA,NA,NA,NA,"South America",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"427","2019-01-23 11:24:28-02","F","FMNH-SEEDPLANTS","V0074530F","PreservedSpecimen","Plantae","Verbenaceae","Verbena","pseudogervao","Verbena pseudogervao",NA,NA,"A. Saint-Hilaire","789",NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0074530F","V0074530F_01","South America",NA,NA,"Spermatophyta",NA,"Isotype",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"428","2020-07-23 11:56:22-03","CEPLAC","CEPEC","9553","PreservedSpecimen","Plantae","Acanthaceae","Bouchea","fluminensis","Bouchea fluminensis",NA,"D. C. Wasshaussen","R. S. Pinheiro","2283","1973","11","26","Brasil","Espírito Santo","LINHARES","Rodovia Linhares p/ Povoacao.","-40.0722007751465","-19.3910999298096","0*0'99","99*99'99",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"48094","auto",NA,NA,"01/12/1978",NA,NA,NA,NA,NA
"429","2020-07-23 11:56:22-03","CEPLAC","CEPEC","7602","PreservedSpecimen","Plantae","Acanthaceae","Bouchea","fluminensis","Bouchea fluminensis",NA,"D. C. Wasshaussen","T. S. dos Santos","2061","1971","10","05","Brasil","Espírito Santo","LINHARES","Vale Rio Doce. Km 30-40 Rodovia Linhares/Povoação ao leste.","-40.0722007751465","-19.3910999298096","0W0'0","0S0'0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"48094","auto",NA,NA,"01/12/1978",NA,NA,NA,NA,NA
"430","2019-12-09 10:46:16-03","UFSJ","HUFSJ","1610","S","Plantae","Verbenaceae","Bouchea","fluminensis","Bouchea fluminensis","(Vell.) Moldenke","Sobral, M","Sobral, M; Passos, R; Pinheiro, C; Silva, DM","13580","2010","10","17","Brasil","Minas Gerais","Ritápolis","Pombal","-44.290417","-21.044389","-44.290417","-21.044389","921","921","Erva 0.5-1 m, em beira de mata; flores azul-claras.","HUFSJ001610","HUFSJ001610_v00 HUFSJ001610_v01 HUFSJ001610_v02",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2011",NA,NA,NA,NA,NA,NA,NA
