"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","county","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","class","yearIdentified","monthIdentified","dayIdentified","fieldNumber","individualCount","typeStatus","relatedCatalogItem"
"50","2014-08-23 05:35:00-03","MO","MOBOT","2922104","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Bernardia","similis","Bernardia similis","Pax & K. Hoffm.","R.L. Liesner","Howard S. Irwin|S.F. da Fonsêca|R. Souza|R. Reis dos Santos|J. Ramos","Irwin 27577","1970","3","15","South America","Brazil","Minas Gerais","Serra do Espinhaco. Cerrado on steep slopes, ca. 25km E. of Diamantina, near Rio Jequití.",NA,NA,"800.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2009-12-04 16:40:00-02","MO","MOBOT","2922159","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Bernardia","similis","Bernardia similis","Pax & K. Hoffm.","G. Hatschbach","Gert G. Hatschbach|Andrew E. Kasper","Hatschbach 41643","1978","10","22","South America","Brazil","Minas Gerais","10 km NO de Grão Mogol.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2014-08-23 05:35:00-03","MO","MOBOT","2922207","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Bernardia","similis","Bernardia similis","Pax & K. Hoffm.","G.L. Webster","Howard S. Irwin|R. Reis dos Santos|R. Souza|S.F. da Fonsêca","Irwin 22916","1969","1","30","South America","Brazil","Minas Gerais","Serra do Espinhaco. Outcrops in cerrado. Cerrado and low gallery forest, ca. 25km N.E. of Diamantina on road to Mendanha.",NA,NA,"1200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2014-08-23 05:35:00-03","MO","MOBOT","2922356","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Bernardia","similis","Bernardia similis","Pax & K. Hoffm.","R.L. Liesner","Howard S. Irwin|S.F. da Fonsêca|R. Souza|R. Reis dos Santos|J. Ramos","Irwin 28657","1970","3","30","South America","Brazil","Minas Gerais","Serra do Espinhaco. Outcrops in cerrado. Cerrado and gallery forest, ca. 7km N. of São João da Chapada, road to Inhaí.",NA,NA,"1150.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2018-04-12 11:32:00-03","MO","MOBOT","2922674","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Bernardia","similis","Bernardia similis","Pax & K. Hoffm.","J.F.Carrión (HUEFS)","Gert G. Hatschbach","Hatschbach 29938","1972","8","5","South America","Brazil","Minas Gerais","Serra do Cipó (mun. Jaboticatuba).",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"55","2020-08-31 09:02:12-03","INPA","INPA","156149","S","Plantae","Dicotyledon Com-Clade","Malpighiales","Euphorbiaceae","Bernardia","similis","Bernardia similis","Pax & K.Hoffm.","Hatschbach, GG","Hatschbach, GG","41643","1978","10","22","Southern America","Brasil","Minas Gerais","10 km NO de Grão Mogol.",NA,NA,NA,NA,NA,NA,"INPA0156149","INPA0156149 INPA0156149_e",NA,NA,NA,NA,NA,NA,"1988",NA,NA,NA,NA,NA,NA
"56","2020-08-31 09:02:12-03","INPA","INPA","266932","S","Plantae","Dicotyledon Com-Clade","Malpighiales","Euphorbiaceae","Bernardia","similis","Bernardia similis","Pax & K.Hoffm.","Araújo, D","Araújo, D","2117","2012","03","23","Southern America","Brasil","Minas Gerais","Parque Estadual Serra Nova, Próximo ao tanque de captação de água de Serra Nova.","-42.742778","-15.649167",NA,NA,NA,NA,"INPA0266932",NA,"Rio Preto da Eva",NA,NA,"-42.742778","-15.649167",NA,"2012","03","23",NA,NA,NA,NA
"57","2020-08-31 09:02:12-03","INPA","INPA","152631","S","Plantae","Dicotyledon Com-Clade","Malpighiales","Euphorbiaceae","Bernardia","similis","Bernardia similis","Pax & K.Hoffm.","Hatschbach, GG","Hatschbach, GG","41249","1978","04","21","Southern America","Brasil","Minas Gerais","Rio Itacambiruçu.","-42.8897018432617","-16.5594005584717",NA,NA,NA,NA,"INPA0152631","INPA0152631 INPA0152631_e","Grão Mogol","67219","auto",NA,NA,NA,"1988",NA,NA,NA,NA,NA,NA
"58","2020-06-15 15:30:24-03","UNESP-RC","HRCB","62275","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Bernardia","similis","Bernardia similis","Pax & Hoffm.","Araújo, D.","Araújo, D.","2117","2012","03","23",NA,"Brasil","Minas Gerais","Próximo ao tanque de captação de água de Serra Nova","-42.742778","-15.649167",NA,NA,NA,"Arbusto, ca. 2m alt. Folhas cartáceas. Flores verde-amareladas.",NA,NA,"Rio Pardo de Minas",NA,NA,"42º44'34W","15º38'57S",NA,"2012","03","23",NA,NA,NA,NA
"59","2020-09-12 05:00:02-03","US","US","3029149","PreservedSpecimen","Plantae",NA,"Euphorbiales","Euphorbiaceae","Bernardia","similis","Bernardia similis","Pax & K. Hoffm.",NA,"T. H. Brito, T. S. dos Santos & E. J. Judziewicz","4072","1986","2","28","South America - Neotropics","Brazil","Bahia","Una. Serra Javi","-38.32","-15.12","400","700",NA,"Transcribed by digital volunteers","US01255491","US01255491_01",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA,NA
"60","2020-09-12 05:00:02-03","US","US","3132589","PreservedSpecimen","Plantae",NA,"Euphorbiales","Euphorbiaceae","Bernardia","similis","Bernardia similis","Pax & K. Hoffm.",NA,"G. Hatschbach & A. Kasper","41643","1978","10","22","South America - Neotropics","Brazil","Minas Gerais","10 km NO de Grao Mogol, Minas Gerais.",NA,NA,NA,NA,NA,"Transcribed by digital volunteers","US01255492","US01255492_01",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA,NA
"61","2020-09-12 05:00:02-03","US","US","3236780","PreservedSpecimen","Plantae",NA,"Euphorbiales","Euphorbiaceae","Bernardia","similis","Bernardia similis","Pax & K. Hoffm.",NA,"B. Walter, B. A. S. Pereira, D. Alvarenga & F. C. A. Oliveira","603","1991","11","21","South America - Neotropics","Brazil","Goias","Alto Paraiso. Proximo a Torre de Transmissao da cidade de Alto Paraiso. Cerrado atras do Hotel Novo Paraiso.",NA,NA,NA,NA,NA,"Transcribed by digital volunteers","US01255490","US01255490_01",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA,NA
"62","2020-09-12 05:00:02-03","US","US","3302518","PreservedSpecimen","Plantae",NA,"Euphorbiales","Euphorbiaceae","Bernardia","similis","Bernardia similis","Pax & K. Hoffm.",NA,"G. Hatschbach, M. M. Hatschbach & E. L. Barbosa","59322","1993","6","12","South America - Neotropics","Brazil","Goias","Estacao Repetidora da Telebrasilia de Roncador (mun. Agua Fria)",NA,NA,"1200",NA,NA,"Transcribed by digital volunteers","US01255489","US01255489_01",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA,NA
"63","2020-09-12 05:00:02-03","US","US","3370590","PreservedSpecimen","Plantae",NA,"Euphorbiales","Euphorbiaceae","Bernardia","similis","Bernardia similis","Pax & K. Hoffm.",NA,"G. Hatschbach, M. M. Hatschbach & E. L. Barbosa","68002","1998","7","18","South America - Neotropics","Brazil","Minas Gerais","Soberbo (Mun. Cristalia)",NA,NA,NA,NA,NA,"Transcribed by digital volunteers","US01255488","US01255488_01",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA,NA
"64","2020-09-02 16:24:28-03","Cenargen","CEN","102760","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Bernardia","similis","Bernardia similis","Pax & K.Hoffm.","B. M. T. Walter","Anderson Cássio Sevilha","6007","2016","12","01",NA,"Brasil","MG","Sítio 3.","-42.463888","-16.459444","781","781","Exsicatas","Projeto Bem Diverso.","CEN00102760","CEN00102760","RUBELITA",NA,NA,"-42.463888","-16.459444",NA,"2018","08",NA,NA,"4",NA,NA
"65","2020-09-02 16:24:28-03","Cenargen","CEN","102121","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Bernardia","similis","Bernardia similis","Pax & K.Hoffm.","B. M. T. Walter","Anderson Cássio Sevilha","5898","2016","11","30",NA,"Brasil","MG","Sítio 2- Ponto 1.","-42.481111","-16.211944","892","892","Exsicatas","Projeto Bem Diverso.","CEN00102121","CEN00102121","FRUTA DE LEITE",NA,NA,"-42.481111","-16.211944",NA,"2018","08",NA,NA,"4",NA,NA
"66","2020-09-02 16:24:28-03","Cenargen","CEN","103291","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Bernardia","similis","Bernardia similis","Pax & K.Hoffm.","B. M. T. Walter","Anderson Cássio Sevilha","6398","2017","03","15",NA,"Brasil","MG","Sucuriu.","-42.7525","-15.338333","986","986","Exsicatas","Projeto Bem Diverso.","CEN00103291","CEN00103291","SANTO ANTÔNIO DO RETIRO",NA,NA,"-42.7525","-15.338333",NA,"2018","08",NA,NA,"4",NA,NA
"67","2020-09-02 16:24:28-03","Cenargen","CEN","61484","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Bernardia","similis","Bernardia similis","Pax & K.Hoffm.","J. F. Carrión","Anderson Cássio Sevilha","4298","2005","05","22",NA,"Brasil","MG","Areião. Ponto 4.","-42.489722","-15.440833","902","902","Exsicatas","Botões florais verdes.","CEN00061484","CEN00061484","RIO PARDO DE MINAS",NA,NA,"-42.489722","-15.440833",NA,"2017","04",NA,NA,"4",NA,NA
"68","2020-09-02 16:24:28-03","Cenargen","CEN","72784","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Bernardia","similis","Bernardia similis","Pax & K.Hoffm.","J. B. Pereira","Anderson Cássio Sevilha","4747","2007","11","06",NA,"Brasil","MG","Sítio do Sr. José.","-42.440277","-15.442777","991","991","Exsicatas","Botão floral.","CEN00072784","CEN00072784","RIO PARDO DE MINAS",NA,NA,"-42.440277","-15.442777",NA,"2018","12",NA,NA,"4",NA,NA
"69","2020-09-02 16:24:28-03","Cenargen","CEN","8730","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Bernardia","similis","Bernardia similis","Pax & K.Hoffm.","G. L. Webster","Antônio Costa Allem","3042","1984","11","19",NA,"Brasil","TO","7 km a nordeste de Taguatinga, BR-242, rumo a Barreiras.","-46.4361000061035","-12.4039001464844","850","850","Exsicatas","Subarbusto dióico. Fruto tomentoso. Exemplar feminino. Cerrado em encosta da Serra Geral de Goiás.","CEN00008730","CEN00008730","TAGUATINGA","53768","auto","-4641667.0","-1233333.0",NA,"1987","11",NA,NA,"5",NA,NA
"70","2020-09-02 16:24:28-03","Cenargen","CEN","8731","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Bernardia","similis","Bernardia similis","Pax & K.Hoffm.","G. L. Webster","Antônio Costa Allem","3043","1984","11","19",NA,"Brasil","TO","7 km a nordeste de Taguatinga, BR-242, rumo a Barreiras.","-46.4361000061035","-12.4039001464844","850","850","Exsicatas","Subarbusto dióico. Flores fasciculadas. Exemplar masculino. Cerrado em encosta da Serra Geral de Goiás.","CEN00008731","CEN00008731","TAGUATINGA","53768","auto","-4641667.0","-1233333.0",NA,"1987","11",NA,NA,"5",NA,NA
"71","2021-03-15 18:26:52-03","USP","SPF","97730","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Bernardia","similis","Bernardia similis","Pax & K.Hoffm.","Cordeiro, I","Sakuragui, CM","CFCR15268","1994","03","20",NA,"Brasil","Minas Gerais","Serra do Cabral, Ca. 12 km da cidade em direção à Fazenda Serra do Cabral.","-44.328056","-18.011111","1000","1000",NA,"Arbusto, até 1.0 m alt.; tépalas verdes; estames creme. Entre rochas.; Campo rupestre com campo arenoso alagável adjacente.","SPF00097730","SPF00097730","Augusto de Lima",NA,NA,"-44.328056","-18.011111",NA,NA,NA,NA,NA,NA,NA,NA
"72","2021-03-15 18:26:52-03","USP","SPF","84967","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Bernardia","similis","Bernardia similis","Pax & K.Hoffm.","Carrión, JF","Arbo, MM","5012","1991","02","13",NA,"Brasil","Minas Gerais","Camino a Gouveia.","-43.7","-18.683333","900","900",NA,"Arbusto, flores blancas.; Campo rupestre, suelo arenoso. Entre piedras.","SPF00084967","SPF00084967","Congonhas do Norte",NA,NA,"-43.7","-18.683333",NA,"2016","08",NA,NA,NA,NA,NA
"73","2021-03-15 18:26:52-03","USP","SPF","182834","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Bernardia","similis","Bernardia similis","Pax & K.Hoffm.","Cordeiro, I","Souza, VC","32663","2007","02","18",NA,"Brasil","Minas Gerais","Serra do Cipó, (Serra da Lapa). Distrito de São José da Cachoeira. Trilha do João Carrinho.","-43.7387","-19.048","756","1080",NA,"Arbusto, ca. 1.8 m alt., botões creme.; Campo rupestre.","SPF00182834","SPF00182834","Santana de Pirapama",NA,NA,"-43.7387","-19.048",NA,"2008","03",NA,NA,NA,NA,NA
"74","2021-03-15 18:26:52-03","USP","SPF","114022","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Bernardia","similis","Bernardia similis","Pax & K.Hoffm.","Cordeiro, I","Souza, VC","5538","1994","03","16",NA,"Brasil","Bahia",NA,"-42.4675","-14.885278","1000","1000",NA,"Ca. 8 km da cidade em direção a Jacarau. Cerrado Pedregoso.; Arbusto, até 1.5 m alt; flores verdes.","SPF00114022","SPF00114022","Mortugaba",NA,NA,"-42.4675","-14.885278",NA,NA,NA,NA,NA,NA,NA,NA
"75","2021-03-15 18:26:52-03","USP","SPF","187705","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Bernardia","similis","Bernardia similis","Pax & K.Hoffm.","Carrión, JF","Mello-Silva, R","3020","2007","11","18",NA,"Brasil","Minas Gerais",NA,"-43.006944","-16.912778","865","865",NA,"Estrada para o Rio do Peixe, entrada a 2.2 km de Botumirim, em frente à Fazenda Botafogo, 7.4 km do início da estrada. Solo areno-pedregoso com Lychnophora.; Arbusto 1.5 m. Folhas discolores. Botões creme.","SPF00187705","SPF00187705","Botumirim",NA,NA,"-43.006944","-16.912778",NA,"2016","08",NA,NA,NA,NA,NA
"76","2021-03-15 18:26:52-03","USP","SPF","210215","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Bernardia","similis","Bernardia similis","Pax & K.Hoffm.","Cordeiro, I","Zappi, DC","2167","2009","03","15",NA,"Brasil","Minas Gerais","Serra do Cipó, Trilha da captação da Faz. Toucan Cipó, Capela de São José.","-43.759067","-19.006298",NA,NA,NA,"Arbusto delicado, flores creme.; Cerrado rupestre.","SPF00210215","SPF00210215","Santana de Pirapama",NA,NA,"-43.759067","-19.006298",NA,"2009","07",NA,NA,NA,NA,NA
"77","2021-03-15 18:26:52-03","USP","SPF","44284","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Bernardia","similis","Bernardia similis","Pax & K.Hoffm.","Cordeiro, I","Pirani, JR","CFSC7977","1982","03","20",NA,"Brasil","Minas Gerais","Serra do Cipó, Ao longo da rod. Belo Horizonte - Conceição do Mato Dentro. Santana do Pirapama. Fazenda Inhame (Serra Mineira).","-43.9","-18.916667",NA,NA,NA,"Subarbusto de até 1.0 m, frutos verdes.","SPF00044284","SPF00044284","Santana de Pirapama",NA,NA,"-43.9","-18.916667",NA,NA,NA,NA,NA,NA,NA,NA
"78","2021-03-15 18:26:52-03","USP","SPF","64505","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Bernardia","similis","Bernardia similis","Pax & K.Hoffm.","Hervencio, P","Cordeiro, I","CFCR11521A","1987","11","04",NA,"Brasil","Minas Gerais",NA,"-42.908333","-16.566667","900","900",NA,"Baica do Córrego da Morte. Carrascal denso.; Subarbusto.","SPF00064505","SPF00064505","Grão Mogol",NA,NA,"-42.908333","-16.566667",NA,"1996","10",NA,NA,NA,NA,NA
"79","2021-03-15 18:26:52-03","USP","SPF","68518","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Bernardia","similis","Bernardia similis","Pax & K.Hoffm.","Groppo, M","Pirani, JR","CFCR12815","1990","06","13",NA,"Brasil","Minas Gerais","Vale do Córrego Escurona.","-42.966667","-16.6","750","750",NA,"Subarbusto 70 cm alt., heliófilo. Flores verdes.; Solo arenoso, transição cerrado-campo","SPF00068518","SPF00068518","Grão Mogol",NA,NA,"-42.966667","-16.6",NA,"1996","10",NA,NA,NA,NA,NA
"80","2021-03-15 18:26:52-03","USP","SPF","69459","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Bernardia","similis","Bernardia similis","Pax & K.Hoffm.","Groppo, M","Esteves, GL","CFCR13341","1990","09","05",NA,"Brasil","Minas Gerais",NA,"-42.816667","-16.533333","900","900",NA,"Cerrado, estrada para o Rio Ventania, solo areno-pedregoso. Cerrado aberto.; Arbusto 80 cm alt., ramoso, heliófilo. Frutos verdes.","SPF00069459","SPF00069459","Grão Mogol",NA,NA,"-42.816667","-16.533333",NA,"1996","10",NA,NA,NA,NA,NA
"81","2021-03-15 18:26:52-03","USP","SPF","69461","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Bernardia","similis","Bernardia similis","Pax & K.Hoffm.","Hervencio, P","Pirani, JR","CFCR13440","1990","09","06",NA,"Brasil","Minas Gerais","Subida para o MorroPapo da Ema. Carrasco da encosta do morro.","-42.9","-16.55",NA,NA,NA,"Arbusto heliófilo, 1.8 m alt. Frutos imaturos verde-claros.","SPF00069461","SPF00069461","Grão Mogol",NA,NA,"-42.9","-16.55",NA,"1996","10",NA,NA,NA,NA,NA
"82","2021-03-15 18:26:52-03","USP","SPF","69462","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Bernardia","similis","Bernardia similis","Pax & K.Hoffm.","Groppo, M","Campos, MTVA","CFCR13458","1990","09","05",NA,"Brasil","Minas Gerais","Subida para o Morro Papo da Ema.","-42.9","-16.55","900","900",NA,"Arbusto 1.5 m alt., heliófilo, em carrasco. Botões e flores estaminadas creme.","SPF00069462","SPF00069462","Grão Mogol",NA,NA,"-42.9","-16.55",NA,"1996","10",NA,NA,NA,NA,NA
"83","2021-03-15 18:26:52-03","USP","SPF","97011","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Bernardia","similis","Bernardia similis","Pax & K.Hoffm.","Cordeiro, I","Sakuragui, CM","CFCR15120","1994","03","17",NA,"Brasil","Minas Gerais","Ca. 11 km da cidade em direção a Mato Verde, ca. 2 km do Rio Mandaçaia.","-42.698333","-15.378056","1000","1000",NA,"Arbusto, até 50 cm alt; tépalas e filetes verde-claros, anteras amarelas.; Campo rupestre com cerrado pedregoso adjacente.","SPF00097011","SPF00097011","Santo Antônio do Retiro",NA,NA,"-42.698333","-15.378056",NA,NA,NA,NA,NA,NA,NA,NA
"84","2021-03-15 18:26:52-03","USP","SPF","97383","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Bernardia","similis","Bernardia similis","Pax & K.Hoffm.","Cordeiro, I","Sakuragui, CM","CFCR15126","1994","03","17",NA,"Brasil","Minas Gerais","Ca. 11 km da cidade em direção a Mato Verde, ca. 2 km do Rio Mandaçaia. Campo rupestre com cerrado pedregoso adjacente.","-42.698333","-15.378056","1000","1000",NA,"Arbusto, até 50 cm alt; tépalas e ovário verdes; estigmas creme-esverdeados.; Campo rupestre com cerrado pedregoso adjacente.","SPF00097383","SPF00097383","Santo Antônio do Retiro",NA,NA,"-42.698333","-15.378056",NA,NA,NA,NA,NA,NA,NA,NA
"85","2021-03-15 18:26:52-03","USP","SPF","97728","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Bernardia","similis","Bernardia similis","Pax & K.Hoffm.","Cordeiro, I","Sakuragui, CM","CFCR15270","1994","03","20",NA,"Brasil","Minas Gerais","Serra do Cabral, Ca. 12 km da cidade em direção à Fazenda Serra do Cabral.","-44.328056","-18.011111","1000","1000",NA,"Arbusto, até 1.0 m alt., tépalas e ovário verdes; estigmas creme. Entre rochas.; Campo rupestre com campo arenoso alagável adjacente.","SPF00097728","SPF00097728","Augusto de Lima",NA,NA,"-44.328056","-18.011111",NA,NA,NA,NA,NA,NA,NA,NA
"86","2021-03-15 18:26:52-03","USP","SPF","49418","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Bernardia","similis","Bernardia similis","Pax & K.Hoffm.","Pirani, JR","Hatschbach, G","51103","1987","03","18",NA,"Brasil","Minas Gerais","Ligação Rod. BR-259 a Costa Sena, Córrego Água Limpa.","-43.6557998657227","-18.4456005096436",NA,NA,NA,"Arbusto ramoso, 1.50 m, flor verde pálido.; Campo rupestre. Orla mata de galeria.","SPF00049418","SPF00049418","Datas","23532","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"87","2021-03-15 18:26:52-03","USP","SPF","22020","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Bernardia","similis","Bernardia similis","Pax & K.Hoffm.","Cordeiro, I","Giulietti, AM","CFCR2495","1981","10","31",NA,"Brasil","Minas Gerais","Estr. Diamantina-Biribiri, a 14 km de Diamantina. Próx. do Córrego Soberbo.","-43.6002998352051","-18.2493991851807","3300","3300",NA,"Subarbusto 1.8 m. Frutos verdes no campo.","SPF00022020","SPF00022020","Diamantina","101169","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"88","2021-03-15 18:26:52-03","USP","SPF","22025","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Bernardia","similis","Bernardia similis","Pax & K.Hoffm.","Cordeiro, I","Giulietti, AM","CFCR2500","1981","10","31",NA,"Brasil","Minas Gerais","Estr. Diamantina-Biribiri, a 14 km de Diamantina. Próximo do Córrego Soberbo.","-43.6002998352051","-18.2493991851807","3300","3300",NA,"Subarbusto 1 m. Flores creme.","SPF00022025","SPF00022025","Diamantina","101169","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"89","2021-03-15 18:26:52-03","USP","SPF","21783","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Bernardia","similis","Bernardia similis","Pax & K.Hoffm.","Cordeiro, I","Giulietti, AM","CFCR2327","1981","10","30",NA,"Brasil","Minas Gerais","Estr. Diamantina-Sopa, a 25 km de Diamantina. Caminho para S. João da Chapada.","-43.6002998352051","-18.2493991851807",NA,NA,NA,"Subarbusto 50 cm. Flores verdes.; Campo rupestre.","SPF00021783","SPF00021783","Diamantina","101169","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"90","2021-03-15 18:26:52-03","USP","SPF","21506","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Bernardia","similis","Bernardia similis","Pax & K.Hoffm.","Cordeiro, I","Giulietti, AM","CFCR1752","1981","08","29",NA,"Brasil","Minas Gerais","Fazenda Contagem. 13 km direita - Rod. Curvelo - Diamantina.","-43.7407989501953","-18.4543991088867",NA,NA,NA,"Arbusto ca 1.5 m alt., flores amarelas.","SPF00021506","SPF00021506","Gouveia","37970","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"91","2021-03-15 18:26:52-03","USP","SPF","44574","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Bernardia","similis","Bernardia similis","Pax & K.Hoffm.","Cordeiro, I","Cordeiro, I","CFCR10109","1986","09","04",NA,"Brasil","Minas Gerais",NA,"-42.8897018432617","-16.5594005584717","910","910",NA,"Vale do Rib. das Mortes, acima da cidade. Carrascal.; Arbusto de 1.5 m alt. Flores creme.","SPF00044574","SPF00044574","Grão Mogol","67219","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"92","2019-11-13 11:19:47-03","USP","SPF","167792","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Bernardia","similis","Bernardia similis","Pax & K.Hoffm.","Lima, LR","Rollo, MAL","s.n.","1991","02",NA,NA,"Brasil","Minas Gerais",NA,"-42.2902984619141","-16.1702995300293",NA,NA,NA,"Vale do Rio Vacaria. Mata semidecídua.","SPF00167792","SPF00167792","Salinas","46111","auto",NA,NA,NA,"2005","05",NA,NA,NA,NA,NA
"93","2021-03-15 18:26:52-03","USP","SPF","44282","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Bernardia","similis","Bernardia similis","Pax & K.Hoffm.","Cordeiro, I","Forero, E","CFSC8969","1980","09","07",NA,"Brasil","Minas Gerais","Serra do Cipó","-43.7144012451172","-19.1688995361328",NA,NA,NA,"Km 107 caminho para a Usina Dr. Pacífico Mascarenhas. Bosque de galeria.; Arbusto. Orilla de nó.","SPF00044282","SPF00044282","Santana do Riacho","26557","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"94","2021-03-15 18:26:52-03","USP","SPF","20308","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Bernardia","similis","Bernardia similis","Pax & K.Hoffm.","Cordeiro, I","Furlan, A","CFSC7502","1981","10","05",NA,"Brasil","Minas Gerais","Serra do Cipó, Ao longo da rod. Belo Horizonte - Conceição do Mato Dentro. Rio da Cachoeira de S. Nicolau.","-43.7144012451172","-19.1688995361328",NA,NA,NA,"Subarbusto 50 cm. Flores maculinas verdes.; Campo rupestre.","SPF00020308","SPF00020308","Santana do Riacho","26557","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"95","2021-03-15 18:26:52-03","USP","SPF","20309","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Bernardia","similis","Bernardia similis","Pax & K.Hoffm.","Cordeiro, I","Furlan, A","CFSC7503","1981","10","05",NA,"Brasil","Minas Gerais","Serra do Cipó, Ao longo da rod. Belo Horizonte - Conceição do Mato Dentro. Rio da Cachoeira de S. Nicolau.","-43.7144012451172","-19.1688995361328",NA,NA,NA,"Subarbusto 50 cm. Planta feminina. Frutos verdes.","SPF00020309","SPF00020309","Santana do Riacho","26557","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"96","2021-03-15 18:26:52-03","USP","SPF","20283","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Bernardia","similis","Bernardia similis","Pax & K.Hoffm.","Cordeiro, I","Pirani, JR","CFSC7471","1981","10","04",NA,"Brasil","Minas Gerais","Serra do Cipó, Km 107 ao longo da rod. Belo Horizonte - Conceição do Mato Dentro.","-43.7144012451172","-19.1688995361328",NA,NA,NA,"Subarbusto 50 cm. Flores verdes.; Campo rupestre.","SPF00020283","SPF00020283","Santana do Riacho","26557","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"97","2021-03-15 18:26:52-03","USP","SPF","44281","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Bernardia","similis","Bernardia similis","Pax & K.Hoffm.","Cordeiro, I","Cordeiro, I","CFSC6771","1980","11","10",NA,"Brasil","Minas Gerais","Serra do Cipó, Mata ciliar de afluentes do córrego Andrequice.","-43.7144012451172","-19.1688995361328",NA,NA,NA,"Subarbusto 1 m. Flores masculinas creme-esverdeadas. Entre pedras.","SPF00044281","SPF00044281","Santana do Riacho","26557","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
