"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","phylum","order","typeStatus","continentOcean","preparationType","coordinatePrecision","geoFlag","class","previousCatalogNumber","relatedCatalogItem","relationshipType","fieldNumber","individualCount"
"43","2020-10-14 10:06:45-03","FURB","FURB","33723","PreservedSpecimen","Plantae","Solanaceae","Solanum","pinetorum","Solanum pinetorum","(L.B.Sm. & Downs) Bohs","Stehmann, JR","2011","06",NA,"Verdi, M.; Dreveck, S.","5719","2010","10","13","Brasil","Santa Catarina","São Bento do Sul","Minas de Caulin - APA Rio Vermelho/Humbold.","-49.2238889","-26.2819445","-49.2238889","-26.2819445","995","995","Plano de Manejo APA do Rio Vermelho/Humbold Habitat: Floresta Ombrófila Mista; Estágio Médio Habito: arbustiva; flor lilás","FURB03617","FURB03617",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44","2020-10-14 10:06:45-03","FURB","FURB","55757","PreservedSpecimen","Plantae","Solanaceae","Solanum","pinetorum","Solanum pinetorum","(L.B.Sm. & Downs) Bohs","Schwirkowski, P.","2017","10","12","Schwirkowski, P.","2486","2017","10","12","Brasil","Santa Catarina","São Bento do Sul","Rio Vermelho. Minas de Caulin. Beira de estrada, após as minas de caulim.","-49.2163889","-26.3011111","-49.2163889","-26.3011111","950","950","Flores roxas Habitat: Heliófita Habito: Herbácea","FURB55757","FURB55757",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45","2020-10-14 10:06:45-03","FURB","FURB","63607","PreservedSpecimen","Plantae","Solanaceae","Solanum","pinetorum","Solanum pinetorum","(L.B.Sm. & Downs) Bohs","Schwirkowski, P.","2018","11","20","Schwirkowski, P.","3164","2018","11","20","Brasil","Santa Catarina","São Bento do Sul","Bairro Progresso. Parque Florestal SAMAE.","-49.3602778","-26.2330556","-49.3602778","-26.2330556","900","900","FOM. Fragmento. Heliófita. Cálice verde, corola amarelo-vinácea Habitat: Beira de trilha Habito: Arbusto","FURB63607","FURB63607",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","2020-04-27 16:11:47-03","UFES","VIES","25246","S","Plantae","Solanaceae","Solanum","pinetorum","Solanum pinetorum","(L.B.Sm. & Downs) Bohs","Cordeiro, J.","2015","03",NA,"Motta, J.T.; Silva, J.M.","4451","2014","09","22","Brasil","Santa Catarina","Passos Maia",NA,"-52.051944","-26.69","52º3'7''W","26º41'24''S","905","905",NA,"VIES025246","VIES025246",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","2019-08-16 08:41:14-03","UTFPR","HCF","7950","S","Plantae","Solanaceae","Solanum","pinetorum","Solanum pinetorum","(L.B.Sm. & Downs) Bohs.","E. Barboza & T. Tuleski","2009",NA,NA,"M.G. Caxambu","2628","2009","05","15","Brasil","PR","Turvo","arredores","-51.559472","-25.05","51°33'34,1 W","25°03'00 S","1016","1016","subarbusto heliófito, ca. 1,5 m. Flores com cálice verde e corola roxa. Beira de estrada.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2019-08-16 08:41:14-03","UTFPR","HCF","11451","S","Plantae","Solanaceae","Solanum","pinetorum","Solanum pinetorum","(L.B.Sm. & Downs) Bohs.","M.G. Caxambu","2012","11","28","M.G. Caxambu","4416","2012","11","09","Brasil","PR","Guarapuava","Serra da Esperança - antiga estrada para","-51.235778","-25.370889","51°14'08,8 W","25°22'15,2 S","1166","1166","arbusto ca. 0,30 m, heliófito. Botões florais rosas. Frutos imaturos verdes.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2019-08-16 08:41:14-03","UTFPR","HCF","18751","S","Plantae","Solanaceae","Solanum","pinetorum","Solanum pinetorum","(L.B.Sm. & Downs) Bohs.","J. Cordeiro","2015","03",NA,"J.T. Motta","4451","2014","09","22","Brasil","SC","Passos Maia",NA,"-52.051944","-26.69","52°03'07 W","26°41'24 S","905","905","arbusto, 0,80 m; flores lilases. Em beira de estrada com agricultura intensiva.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2019-08-16 08:41:14-03","UTFPR","HCF","24166","S","Plantae","Solanaceae","Solanum","pinetorum","Solanum pinetorum","(L.B.Sm. & Downs) Bohs.","V.C. Souza","2001",NA,NA,"J.M. Silva","3146","2000","01","07","Brasil","PR","Bocaiúva do Sul","Serra da Bocaina","-49.1150016784668","-25.2061004638672",NA,NA,NA,NA,"arbusto, 1 m, flor lilás. Matinha nebular.",NA,NA,NA,NA,NA,NA,NA,"61623","auto",NA,NA,NA,NA,NA,NA
"51","2020-12-21 16:45:30-03","MBM","MBM","42978","PreservedSpecimen","Plantae","Solanaceae","Cyphomandra","angustifolia","Cyphomandra angustifolia","L.B. Sm. & Downs","Smith, L.B.","1964",NA,NA,"Reitz; Klein, R.M.; Klein, R.M.","11391","1962","01","03","Brazil","Santa Catarina","Santa Cecília","Campo do Areão","-50.4268989562988","-26.9608001708984",NA,NA,"1100","1100","mata; Flor roxa.; Mata.","MBM042978","MBM042978",NA,NA,"PARATYPE","Southern America",NA,"37034","auto",NA,NA,NA,NA,NA,NA
"52","2020-12-21 16:45:51-03","MBM","MBM","45176","PreservedSpecimen","Plantae","Solanaceae","Solanum","pinetorum","Solanum pinetorum","(L.B. Sm. & Downs) Bohs","Bohs, L.",NA,NA,NA,"Hatschbach, G.","11328","1964","07","18","Brazil","Paraná","Cerro Azul","Descida do Itupava","-49.261100769043","-24.823600769043",NA,NA,NA,NA,NA,"MBM045176","MBM045176 MBM045176_1",NA,NA,NA,"Southern America",NA,"32006","auto",NA,NA,NA,NA,NA,NA
"53","2020-12-21 16:45:51-03","MBM","MBM","329462","PreservedSpecimen","Plantae","Solanaceae","Solanum","pinetorum","Solanum pinetorum","(L.B. Sm. & Downs) Bohs","Cordeiro, J.; Barboza, E.","2007",NA,NA,"Juliano Cordeiro","359","2006","11","18","Brazil","Paraná","Guarapuava","Parque Municipal das Araucarias","-51.4580993652344","-25.395299911499",NA,NA,NA,NA,"Subarbusto, 1,50m, flores com corola lilás. Subosque","MBM329462","MBM329462",NA,NA,NA,"Southern America",NA,"53832","auto",NA,NA,NA,NA,NA,NA
"54","2020-12-21 16:45:51-03","MBM","MBM","232095","PreservedSpecimen","Plantae","Solanaceae","Solanum","pinetorum","Solanum pinetorum","(L.B. Sm. & Downs) Bohs","Giacomin, L.L.","2008","12",NA,"Hatschbach, G.; Spichiger, R.; Cervi, A.C.; Loizeau, P.A.; Spichiger, R.; Cervi, A.C.; Loizeau, P.A.","68737","1998","11","16","Brazil","Paraná","Palmas","Rod. BR-449, Rio Chopim.","-51.9906005859375","-26.4841995239258",NA,NA,NA,NA,"Arbusto, 2m, flor violeta, anteras amarelas. Do erval.","MBM232095","MBM232095",NA,NA,NA,"Southern America",NA,"46666","auto",NA,NA,NA,NA,NA,NA
"55","2020-12-21 16:45:51-03","MBM","MBM","45175","PreservedSpecimen","Plantae","Solanaceae","Solanum","pinetorum","Solanum pinetorum","(L.B. Sm. & Downs) Bohs","Bohs, L.",NA,NA,NA,"Hatschbach, G.","11903","1964","11","27","Brazil","Paraná","Piraquara","Novo Mundo","-49.0633010864258","-25.4416999816895",NA,NA,NA,NA,NA,"MBM045175","MBM045175",NA,NA,NA,"Southern America",NA,"12577","auto",NA,NA,NA,NA,NA,NA
"56","2020-12-21 16:45:51-03","MBM","MBM","147978","PreservedSpecimen","Plantae","Solanaceae","Solanum","pinetorum","Solanum pinetorum","(L.B. Sm. & Downs) Bohs","Stehmann, J.R.",NA,NA,NA,"Hatschbach, G.; Guimarães, D.; Guimarães, D.","55753",NA,NA,NA,"Brazil","Paraná","Pitanga","Rio Feio","-51.7613983154297","-24.7572002410889",NA,NA,NA,NA,NA,"MBM147978","MBM147978",NA,NA,NA,"Southern America",NA,"37178","auto",NA,NA,NA,NA,NA,NA
"57","2020-12-21 16:45:51-03","MBM","MBM","389105","PreservedSpecimen","Plantae","Solanaceae","Solanum","pinetorum","Solanum pinetorum","(L.B. Sm. & Downs) Bohs","Barboza, E.","2014","05","14","Silva, J.M.","8490","2013","11","01","Brazil","Paraná","Tijucas do Sul","Tabatinga","-49.126111","-25.826389","-49.126111","-25.826389","907","907","Arbusto de 1,5m; flor azul com anteras amarelas.; Formação Pioneira com Influência Fluvial (brejo).","MBM389105","MBM389105",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2020-12-21 16:45:51-03","MBM","MBM","400071","PreservedSpecimen","Plantae","Solanaceae","Solanum","pinetorum","Solanum pinetorum","(L.B. Sm. & Downs) Bohs","Cordeiro, J.","2015","03",NA,"Motta, J.T.; Silva, J.M.; Silva, J.M.","4451","2014","09","22","Brazil","Santa Catarina","Passos Maia",NA,"-52.052","-26.69","-52.052","-26.69","905","905","Arbusto, 0,80m; flores lilases.; Em beira de estrada com agricultura intensiva.","MBM400071","MBM400071",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2020-12-21 16:45:51-03","MBM","MBM","419440","PreservedSpecimen","Plantae","Solanaceae","Solanum","pinetorum","Solanum pinetorum","(L.B. Sm. & Downs) Bohs","Barboza, E.","2019","06","18","Schwirkowski, P.","817","2015","01","04","Brazil","Santa Catarina","São Bento do Sul","Rio Vermelho, Estrada Francisco Wiecinovski, ao lado da pedreira, beira da estrada","-49.2875","-26.281389","-49.2875","-26.281389","985","985","Liana; flor azulada.; Floresta Ombrófila Mista, mata secundária.","MBM419440",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2020-12-21 16:45:51-03","MBM","MBM","419443","PreservedSpecimen","Plantae","Solanaceae","Solanum","pinetorum","Solanum pinetorum","(L.B. Sm. & Downs) Bohs","Cordeiro, J.","2019","06","18","Schwirkowski, P.","835","2015","01","07","Brazil","Santa Catarina","São Bento do Sul","Parque Horto Florestal do SAMAE, Rio Negrinho II","-49.360278","-26.233333","-49.360278","-26.233333","826","826","Arbusto com 1 m de altura; fruto cor verde com listras verde-escuro.; Flores Ombrófila Mista, estágio sucessional secundário.","MBM419443",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2020-12-21 16:45:51-03","MBM","MBM","427164","PreservedSpecimen","Plantae","Solanaceae","Solanum","pinetorum","Solanum pinetorum","(L.B. Sm. & Downs) Bohs","Schwirkowski, P.","2018","11","20","Schwirkowski, P.","3164","2018","11","20","Brazil","Santa Catarina","São Bento do Sul","Bairro Progresso, Parque Florestal SAMAE","-49.360278","-26.233056","-49.360278","-26.233056","900","900","Arbusto, heliófita. Cálice verde, corola amarelo-vinácea; Floresta Ombrófila Mista. Beira da mata.","MBM427164",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2020-12-21 16:45:51-03","MBM","MBM","77611","PreservedSpecimen","Plantae","Solanaceae","Solanum","pinetorum","Solanum pinetorum","(L.B. Sm. & Downs) Bohs","Bohs, L.",NA,NA,NA,"Hatschbach, G.; Kummrow, R.; Kummrow, R.","45544","1982","10","08","Brazil","Minas Gerais","Itamonte","Serra da Mantiqueira","-44.8699989318848","-22.283899307251",NA,NA,NA,NA,NA,"MBM077611","MBM077611",NA,NA,NA,"Southern America",NA,"26914","auto",NA,NA,NA,NA,NA,NA
"63","2020-12-21 16:45:51-03","MBM","MBM","219952","PreservedSpecimen","Plantae","Solanaceae","Solanum","pinetorum","Solanum pinetorum","(L.B. Sm. & Downs) Bohs","Stehmann, J.R.","2009","07","15","Ribas, O.S.; Dittrich, V.A.O.; Dittrich, V.A.O.","2170","1997","12","20","Brazil","Paraná","Antonina","Serra Ibitiraquire, bubida ao Pico Paraná","-48.7118988037109","-25.4286003112793",NA,NA,"1600","1600","Arbusto, 2m, fruto verde. Mata pluvial da encosta do morro.","MBM219952","MBM219952",NA,NA,NA,"Southern America",NA,"38300","auto",NA,NA,NA,NA,NA,NA
"64","2020-12-21 16:45:51-03","MBM","MBM","45170","PreservedSpecimen","Plantae","Solanaceae","Solanum","pinetorum","Solanum pinetorum","(L.B. Sm. & Downs) Bohs","Bohs, L.",NA,NA,NA,"Hatschbach, G.","6470","1959","11","11","Brazil","Paraná","Bocaiúva do Sul","Campina dos Tavares","-49.1150016784668","-25.2061004638672",NA,NA,NA,NA,NA,"MBM045170","MBM045170",NA,NA,NA,"Southern America",NA,"61623","auto",NA,NA,NA,NA,NA,NA
"65","2020-12-21 16:45:51-03","MBM","MBM","45180","PreservedSpecimen","Plantae","Solanaceae","Solanum","pinetorum","Solanum pinetorum","(L.B. Sm. & Downs) Bohs","Bohs, L.",NA,NA,NA,"Hatschbach, G.","10818","1963","12","27","Brazil","Paraná","Bocaiúva do Sul","Passa Vinte","-49.1150016784668","-25.2061004638672",NA,NA,NA,NA,NA,"MBM045180","MBM045180",NA,NA,NA,"Southern America",NA,"61623","auto",NA,NA,NA,NA,NA,NA
"66","2020-12-21 16:45:51-03","MBM","MBM","255804","PreservedSpecimen","Plantae","Solanaceae","Solanum","pinetorum","Solanum pinetorum","(L.B. Sm. & Downs) Bohs","Stehmann, J.R.","2009","07","15","Ribas, O.S.; Barboza, E.; Barboza, E.","3164","2001","01","16","Brazil","Paraná","Bocaiúva do Sul","Serra da Bocaina","-49.1150016784668","-25.2061004638672",NA,NA,NA,NA,"Subarbusto, 1m, fruto verde-claro com listras longitudinais verde-escuro. Mata do alto morro","MBM255804","MBM255804",NA,NA,NA,"Southern America",NA,"61623","auto",NA,NA,NA,NA,NA,NA
"67","2020-12-21 16:45:51-03","MBM","MBM","12862","PreservedSpecimen","Plantae","Solanaceae","Solanum","pinetorum","Solanum pinetorum","(L.B. Sm. & Downs) Bohs","Bohs, L.",NA,NA,NA,"Hatschbach, G.","17834","1967","11","15","Brazil","Paraná","Campina Grande do Sul","Pico Caratuva","-49.0553016662598","-25.3055992126465",NA,NA,NA,NA,NA,"MBM012862","MBM012862",NA,NA,NA,"Southern America",NA,"55154","auto",NA,NA,NA,NA,NA,NA
"68","2020-12-21 16:45:51-03","MBM","MBM","12857","PreservedSpecimen","Plantae","Solanaceae","Solanum","pinetorum","Solanum pinetorum","(L.B. Sm. & Downs) Bohs","Bohs, L.",NA,NA,NA,"Hatschbach, G.; Koczicki, C.; Koczicki, C.","20757","1969","01","15","Brazil","Paraná","Campina Grande do Sul","Serra Capivari Grande","-49.0553016662598","-25.3055992126465",NA,NA,NA,NA,NA,"MBM012857","MBM012857",NA,NA,NA,"Southern America",NA,"55154","auto",NA,NA,NA,NA,NA,NA
"69","2020-12-21 16:45:51-03","MBM","MBM","217776","PreservedSpecimen","Plantae","Solanaceae","Solanum","pinetorum","Solanum pinetorum","(L.B. Sm. & Downs) Bohs","Hatschbach, G.",NA,NA,NA,"Ribas, O.S.; Pereira, L.B.S.; Pereira, L.B.S.","1966",NA,NA,NA,"Brazil","Paraná","Campina Grande do Sul","Serra Ibitiraquire, subida para o Pico Paraná","-49.0553016662598","-25.3055992126465",NA,NA,NA,NA,NA,"MBM217776","MBM217776",NA,NA,NA,"Southern America",NA,"55154","auto",NA,NA,NA,NA,NA,NA
"70","2020-12-21 16:45:51-03","MBM","MBM","232958","PreservedSpecimen","Plantae","Solanaceae","Solanum","pinetorum","Solanum pinetorum","(L.B. Sm. & Downs) Bohs","Borgo, M.",NA,NA,NA,"Borgo, M.","157",NA,NA,NA,"Brazil","Paraná","Campo Largo","Estrada do Rincão, Fazendinha","-49.5283012390137","-25.4585990905762",NA,NA,NA,NA,NA,"MBM232958","MBM232958",NA,NA,NA,"Southern America",NA,"53742","auto",NA,NA,NA,NA,NA,NA
"71","2020-12-21 16:45:51-03","MBM","MBM","17914","PreservedSpecimen","Plantae","Solanaceae","Solanum","pinetorum","Solanum pinetorum","(L.B. Sm. & Downs) Bohs","Bohs, L.",NA,NA,NA,"Hatschbach, G.; Guimarães, O.; Guimarães, O.","25577","1970","11","20","Brazil","Paraná","Cerro Azul","Vila Branca","-49.261100769043","-24.823600769043",NA,NA,NA,NA,NA,"MBM017914","MBM017914",NA,NA,NA,"Southern America",NA,"32006","auto",NA,NA,NA,NA,NA,NA
"72","2020-12-21 16:45:51-03","MBM","MBM","140798","PreservedSpecimen","Plantae","Solanaceae","Solanum","pinetorum","Solanum pinetorum","(L.B. Sm. & Downs) Bohs","Stehmann, J.R.","2009","07","15","Ribas, O.S.; Gilberti, G.C.; Gilberti, G.C.","327","1990","11","07","Brazil","Paraná","Guarapuava","Turvo","-51.4580993652344","-25.395299911499",NA,NA,NA,NA,"Arbusto delgado, 1m, flores vinosas estames amarelos. Orla da mata","MBM140798","MBM140798",NA,NA,NA,"Southern America",NA,"53832","auto",NA,NA,NA,NA,NA,NA
"73","2020-12-21 16:45:51-03","MBM","MBM","125624","PreservedSpecimen","Plantae","Solanaceae","Solanum","pinetorum","Solanum pinetorum","(L.B. Sm. & Downs) Bohs","Bohs, L.",NA,NA,NA,"Kummrow, R.; Soares, A.A.; Soares, A.A.","3118","1988","12","06","Brazil","Paraná","Tijucas do Sul","Represa de Vossoroca","-49.1988983154297","-25.9281005859375",NA,NA,NA,NA,NA,"MBM125624","MBM125624",NA,NA,NA,"Southern America",NA,"25228","auto",NA,NA,NA,NA,NA,NA
"74","2020-12-21 16:45:51-03","MBM","MBM","37405","PreservedSpecimen","Plantae","Solanaceae","Solanum","pinetorum","Solanum pinetorum","(L.B. Sm. & Downs) Bohs","Bohs, L.",NA,NA,NA,"Hatschbach, G.; et al.; et al.","35852","1975","01","26","Brazil","Rio de Janeiro","Itatiaia","Itatiaia, subida ao Planalto","-44.5633010864258","-22.4960994720459",NA,NA,NA,NA,NA,"MBM037405","MBM037405",NA,NA,NA,"Southern America",NA,"19648","auto",NA,NA,NA,NA,NA,NA
"75","2020-12-21 16:45:51-03","MBM","MBM","210194","PreservedSpecimen","Plantae","Solanaceae","Solanum","pinetorum","Solanum pinetorum","(L.B. Sm. & Downs) Bohs","Stehmann, J.R.",NA,NA,NA,"Stehmann, J.R.; et al.; et al.","1935",NA,NA,NA,"Brazil","Santa Catarina","Santa Cecília","Rod. BR-116","-50.4268989562988","-26.9608001708984",NA,NA,NA,NA,NA,"MBM210194","MBM210194",NA,NA,NA,"Southern America",NA,"37034","auto",NA,NA,NA,NA,NA,NA
"76","2020-12-21 16:45:51-03","MBM","MBM","245190","PreservedSpecimen","Plantae","Solanaceae","Solanum","pinetorum","Solanum pinetorum","(L.B. Sm. & Downs) Bohs","Stehmann, J.R.","2009","07","15","Silva, J.M.; Ribas, O.S.; Ribas, O.S.","3146","2000","01","17","Brazil","Paraná","Bocaiúva do Sul","Serra da Bocaina","-49.1150016784668","-25.2061004638672",NA,NA,NA,NA,"Arbusto, 1m, flor lilás. Matinha nebular","MBM245190","MBM245190",NA,NA,NA,"Southern America",NA,"61623","auto",NA,NA,NA,NA,NA,NA
"77","2020-12-21 16:45:51-03","MBM","MBM","29543","PreservedSpecimen","Plantae","Solanaceae","Solanum","pinetorum","Solanum pinetorum","(L.B. Sm. & Downs) Bohs","Hatschbach, G.",NA,NA,NA,"Hatschbach, G.","27625","1971","11","04","Brazil","Paraná","Colombo","Capivari","-49.2242012023926","-25.2917003631592",NA,NA,NA,NA,NA,"MBM029543","MBM029543",NA,NA,NA,"Southern America",NA,"13536","auto",NA,NA,NA,NA,NA,NA
"78","2020-12-21 16:45:51-03","MBM","MBM","57958","PreservedSpecimen","Plantae","Solanaceae","Solanum","pinetorum","Solanum pinetorum","(L.B. Sm. & Downs) Bohs","Bohs, L.",NA,NA,NA,"Hatschbach, G.","40631","1977","12","16","Brazil","Paraná","Irati","Irati, arredores","-50.6511001586914","-25.4671993255615",NA,NA,NA,NA,NA,"MBM057958","MBM057958 MBM057958_1",NA,NA,NA,"Southern America",NA,"47271","auto",NA,NA,NA,NA,NA,NA
"79","2020-12-21 16:45:51-03","MBM","MBM","60168","PreservedSpecimen","Plantae","Solanaceae","Solanum","pinetorum","Solanum pinetorum","(L.B. Sm. & Downs) Bohs","Bohs, L.",NA,NA,NA,"Occhioni, P.","s.n.","1979","01","17","Brazil","Rio de Janeiro","Itatiaia","Estrada Registro - Agulhas Negras, Parque Nacional do Itatiaia","-44.5633010864258","-22.4960994720459",NA,NA,NA,NA,NA,"MBM060168","MBM060168",NA,NA,NA,"Southern America",NA,"19648","auto",NA,NA,NA,NA,NA,NA
"80","2020-12-21 16:45:51-03","MBM","MBM","73171","PreservedSpecimen","Plantae","Solanaceae","Solanum","pinetorum","Solanum pinetorum","(L.B. Sm. & Downs) Bohs","Bohs, L.",NA,NA,NA,"Occhioni, P.","9209","1980","11","17","Brazil","Rio de Janeiro","Itatiaia","Parque Nacional do Itatiaia, Estrada para o Planalto","-44.5633010864258","-22.4960994720459",NA,NA,NA,NA,NA,"MBM073171","MBM073171",NA,NA,NA,"Southern America",NA,"19648","auto",NA,NA,NA,NA,NA,NA
"81","2015-09-15 16:02:16-03","MNHN","RECOLNAT_MNHN_P","P00386338","PreservedSpecimen",NA,"Solanaceae","Cyphomandra","pinetorum","Cyphomandra pinetorum","L.B.Sm. & Downs","Bohs",NA,NA,NA,"Schwacke",NA,"1885","6","18","Brésil",NA,NA,"Sao Bento, Prov. Sta Catharina",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00386338' target='other'> <mi>dwc_moreinfo</mi></a>","P00386338","P00386338_01",NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA
"82","2015-09-04 12:00:23-03","MNHN","RECOLNAT_MNHN_P","P00386339","PreservedSpecimen",NA,"Solanaceae","Cyphomandra","pinetorum","Cyphomandra pinetorum","L.B.Sm. & Downs","Bohs",NA,NA,NA,"Jonsson",NA,"1914","9","27","Brésil",NA,NA,"Itaperussi, in silvula, Parana",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00386339' target='other'> <mi>dwc_moreinfo</mi></a>","P00386339","P00386339_01",NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,"1008 a",NA
"83","2020-12-11 11:42:19-03","UFMG","BHCB","134430","PreservedSpecimen","Plantae","Solanaceae","Solanum","pinetorum","Solanum pinetorum","(L.B.Sm. & Downs) Bohs",NA,NA,NA,NA,"Giacomin, LL; Stehmann, JR; Hattori, EKO; Thode, VA","1129","2009",NA,NA,"Brasil","Minas Gerais","Itamonte","Parque Nacional do Itatiaia, Margens da estrada de subida para o planalto.","-44.740906","-22.365353","-44.740906","-22.365353","1920","1920","Arbusto ereto em borda de mata. Flores roxas.",NA,NA,"Dicotyledon",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"84","2020-12-11 11:42:19-03","UFMG","BHCB","135651","PreservedSpecimen","Plantae","Solanaceae","Solanum","pinetorum","Solanum pinetorum","(L.B.Sm. & Downs) Bohs",NA,NA,NA,NA,"Dreveck, S; Carneiro, FE","1431",NA,NA,NA,"Brasil","Santa Catarina","Joinville","Comfloresta","-49.140833","-26.187222","-49.140833","-26.187222","822","822","Florística IFFSC 1047 (Arbusto) Entorno; Ecótono Floresta Ombrósia Mista e Floresta Ombrófila Densa; Estádio Suces.: médio de regeneração; Altura: 1,5m; Hábito: arbustiva; Cor/Flor: roxa; Fruto: imaturo verde.",NA,NA,"Dicotyledon",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"85","2020-12-11 11:42:19-03","UFMG","BHCB","135664","PreservedSpecimen","Plantae","Solanaceae","Solanum","pinetorum","Solanum pinetorum","(L.B.Sm. & Downs) Bohs",NA,NA,NA,NA,"Dreveck, S; Carneiro, FE","1418",NA,NA,NA,"Brasil","Santa Catarina","Corupá","Sertãozinho","-49.41","-26.369722","-49.41","-26.369722","857","857","Florística IFFSC 991(Arbusto); Ecótono Floresta Ombrósia Mista e Floresta Ombrósia Densa; Estádio Suces.; médio de regeneração; Hábito: arbustiva; Habitat: área degradada; Cor/Flor: botão verde; Fruto: imaturo verde.",NA,NA,"Dicotyledon",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"86","2020-12-11 11:42:19-03","UFMG","BHCB","143431","PreservedSpecimen","Plantae","Solanaceae","Solanum","pinetorum","Solanum pinetorum","(L.B.Sm. & Downs) Bohs",NA,"2015","07","08","Thode, VA","301","2009","12","13","Brasil","Santa Catarina","Itaiópolis","Entrada à esquerda na estrada para Moema","-49.775","-26.549444","-49.775","-26.549444","939","939","Flores roxas","BHCB026677",NA,"Dicotyledon",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"87","2020-12-11 11:42:19-03","UFMG","BHCB","143433","PreservedSpecimen","Plantae","Solanaceae","Solanum","pinetorum","Solanum pinetorum","(L.B.Sm. & Downs) Bohs",NA,"2015","07","08","Thode, VA","305","2009","12","15","Brasil","Santa Catarina","Caçador",NA,"-51.12","-26.726111","-51.12","-26.726111","1372","1372","Flores roxas","BHCB026676",NA,"Dicotyledon",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"88","2020-12-11 11:42:19-03","UFMG","BHCB","166987","PreservedSpecimen","Plantae","Solanaceae","Solanum","pinetorum","Solanum pinetorum","(L.B.Sm. & Downs) Bohs",NA,"2014",NA,NA,"Giacomin, LL; Knapp, S; Rodrigues, IMC","2034","2013","11","20","Brasil","Minas Gerais","Itamonte","Parque Nacional do Itatiaia, Margens da rodovia não pavimentada que leva para o Pico das Agulhas Negras (BR-485); ca; 5 km após a entrada","-44.748333","-22.367778","-44.748333","-22.367778","1905","1905","Arbusto escandente, 2 m, em pleno sol. Flores com pétalas roxas. Anteras roxas; Em borda de Floresta Ombrófila Densa","BHCB019696",NA,"Dicotyledon",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"89","2020-12-11 11:42:19-03","UFMG","BHCB","170042","PreservedSpecimen","Plantae","Solanaceae","Solanum","pinetorum","Solanum pinetorum","(L.B.Sm. & Downs) Bohs",NA,"2015","07","15","Gasper, AL de; Funez, LA; Vieira, CM","3291","2013","12","03","Brasil","Santa Catarina","Lontras","Fazenda Três Picos","-49.509444","-27.282222","-49.509444","-27.282222","883","883","Altura: 1,2m; Hábito: arbustiva; Habitat: capoeira; Cor/Flor: alva. Projeto REFLORA FAPESC 14843/2011-1","BHCB014853",NA,"Dicotyledon",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"90","2020-12-11 11:42:19-03","UFMG","BHCB","170605","PreservedSpecimen","Plantae","Solanaceae","Solanum","pinetorum","Solanum pinetorum","(L.B.Sm. & Downs) Bohs",NA,"2014",NA,NA,"Lorenzi, H","2944","2001","04","26","Brasil","Paraná","Piraí do Sul","Coletado nas proximidades do municipio de Pirai do Sul","-49.877111","-24.487417","-49.877111","-24.487417","1093","1093","Arbusto, ramificado (com ramos horizontais), folhas discolores, ca. 1,5 m de altura. Flores cremes (botões roxos). Frutos ausentes.; Capão de altitude","BHCB015273",NA,"Dicotyledon",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
