"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","typeStatus","recordedBy","recordNumber","continentOcean","country","stateProvince","locality","preparationType","occurrenceRemarks","barcode","imagecode","year","identifiedBy","month","day","county","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount","previousCatalogNumber","sex"
"220","2021-03-01 16:30:53-03","UNICAMP","UEC","172481","S","Plantae","Magnoliopsida",NA,"Fabaceae","Machaerium","villosum","Machaerium villosum","Vogel",NA,"Queiroz, LP; Ribeiro, PG; Cardoso, D; Salas, RM","14621",NA,"Brazil","Bahia","Estrada de Barra para Olho d'Água, seguindo de Estreito para Olho d'água.",NA,"Árvore ca. 5,0 m alt.; copada, com vários perfilhos. Folíolos cartáceos. Fruto imaturoverde ficando paleáceo a partir do ápice. DNA.; Caatinga sobre solo arenoso.","UEC016626","UEC016626","2010","Queiroz, LP","05","19","Barra","-43.333333","-10.9825","414","414",NA,NA,"-43.333333","-10.9825","2010","05",NA,NA,NA,NA,NA,NA,NA
"221","2021-03-01 16:30:53-03","UNICAMP","UEC","204907","S","Plantae","Magnoliopsida",NA,"Fabaceae","Machaerium","villosum","Machaerium villosum","Vogel",NA,"Reis, TR; Silva, ED; Galvão, JC; Escobar, NAG","111",NA,"Brazil","São Paulo","Brasil, São Paulo, Cajamar.Estrada para Pirapora.",NA,"Árvore 4,0m.Frutos verdes(imaturos).Esxudato/látex transparente nos ramos.","UEC163881","UEC163881","2012","Reis, TR","03","25","Cajamar","-46.895833","-23.280556","847","847",NA,NA,"-46.895833","-23.280556","2012","09",NA,NA,NA,NA,NA,NA,NA
"222","2021-03-01 16:30:53-03","UNICAMP","UEC","204702","S","Plantae","Magnoliopsida",NA,"Fabaceae","Machaerium","villosum","Machaerium villosum","Vogel",NA,"Reis, TR; Silva, JS; Costa, MFB; Silva, ED; Tozzi, AMGA","42",NA,"Brazil","São Paulo","Serra do Japi, Cerrado de alto dossel, solo areno-argiloso.",NA,"Árvore ca, 10m.","UEC164089","UEC164089","2011","Reis, TR","10","25","Jundiaí","-46.918333","-23.209444",NA,NA,NA,NA,"-46.918333","-23.209444","2012","09",NA,NA,NA,NA,NA,NA,NA
"223","2021-03-01 16:30:53-03","UNICAMP","UEC","29811","S","Plantae","Magnoliopsida",NA,"Fabaceae","Machaerium","villosum","Machaerium villosum","Vogel",NA,"Leitão Filho, HF; Shepherd, GJ; Yamamoto, K; Joly, CA","1788",NA,"Brazil","Minas Gerais","Estrada de Minas Gerais, rodovia Poços de Caldas-Campestre",NA,"flor, Árvore até 10m, frutos jovens.; Mata","UEC199420","UEC199420","1982",NA,"12","01","Poços de Caldas","-46.564722","-21.838889",NA,NA,NA,NA,"-46.564722","-21.838889",NA,NA,NA,NA,NA,NA,NA,NA,NA
"224","2021-03-01 16:30:53-03","UNICAMP","UEC","29846","S","Plantae","Magnoliopsida",NA,"Fabaceae","Machaerium","villosum","Machaerium villosum","Vogel",NA,"Leitão Filho, HF; Shepherd, GJ; Yamamoto, K; Joly, CA","1814",NA,"Brazil","Minas Gerais","Estrada de Minas Gerais, rodovia Poços de Caldas-Campestre.",NA,"flor, Árvore de até 12m, flores com cálice escuro e pétalas externamente vinosas e internamente brancacentas.; Mata","UEC199429","UEC199429","1982",NA,"12","01","Poços de Caldas","-46.564722","-21.838889",NA,NA,NA,NA,"-46.564722","-21.838889",NA,NA,NA,NA,NA,NA,NA,NA,NA
"225","2019-08-20 10:14:09-03","UNICAMP","UEC","80434","S","Plantae","Magnoliopsida",NA,"Fabaceae","Machaerium","villosum","Machaerium villosum","Vogel",NA,"Cardoso-Leite, E; Oliveira, A","302",NA,"Brazil","São Paulo","Mata da Câmara.",NA,"flor, Mata mesófila semidecídua. Nom.pop.: jacarandá paulista, 12m alt.","UEC199436","UEC199436","1993","Rodrigues, RR; Cardoso-Leite, E","12","03","São Roque","-48.080556","-23.523889",NA,NA,NA,NA,"-48.080556","-23.523889",NA,NA,NA,NA,NA,NA,NA,NA,NA
"226","2021-03-01 16:30:53-03","UNICAMP","UEC","38062","S","Plantae","Magnoliopsida",NA,"Fabaceae","Machaerium","villosum","Machaerium villosum","Vogel",NA,"Reis, TR; Silva, ED; Galvão, JC; Escobar, NAG","111",NA,"Brazil","São Paulo","Pirapora",NA,"Árvore 4m. Frutos verdes (imaturos). Exsudato/látex transparente nos ramos.","UEC161476","UEC161476","2012","Reis, TR","03","25","Cajamar","-46.895833","-23.280556",NA,NA,NA,NA,"-46.895833","-23.280556","2012","09",NA,NA,NA,NA,NA,NA,NA
"227","2019-08-20 10:14:09-03","UNICAMP","UEC","82475","S","Plantae","Magnoliopsida",NA,"Fabaceae","Machaerium","villosum","Machaerium villosum","Vogel",NA,"Barreto, KD; Fernandes, GD; Vitti, FX","s.n.",NA,"Brazil","São Paulo","Mata da Capuava.",NA,"fruto, Arvoreta, 3m alt., borda de mata, frutificação, sadia, tronco liso, sem látex, flor ausente, fruto verde imaturo.","UEC199440","UEC199440","1993","Rodrigues, RR; Souza, VC; Capellari Jr, L","06","02","Piracicaba","-47.612778","-22.624167",NA,NA,NA,NA,"-47.612778","-22.624167","2001","06","02",NA,NA,NA,NA,NA,NA
"228","2019-08-20 10:14:09-03","UNICAMP","UEC","86598","S","Plantae","Magnoliopsida",NA,"Fabaceae","Machaerium","villosum","Machaerium villosum","Vogel",NA,"Bernacci, LC; et al.","485",NA,"Brazil","São Paulo","E.E. de Tietê.",NA,"fruto, Terreno ondulado, solo arenoso, mata mesófila semidecídua, com muitas trepadeiras e pouco estrato herbáceo. Árvore 10-12m de altura, frutos maduros secos, caule fenda.","UEC199424","UEC199424","1994",NA,"07","19",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"229","2020-05-29 15:48:18-03","UNICAMP","UEC","649770","S","Plantae","Magnoliopsida",NA,"Fabaceae","Machaerium","villosum","Machaerium villosum","Vogel",NA,"s/ coletor","s.n.",NA,"Brazil","Distrito Federal",NA,NA,NA,NA,NA,NA,"Rudd, VE",NA,NA,"Brasília","-47.9296989440918","-15.7797002792358",NA,NA,"70570","auto",NA,NA,"1971","10",NA,NA,NA,NA,NA,NA,NA
"230","2019-08-20 10:14:09-03","UNICAMP","UEC","64977","S","Plantae","Magnoliopsida",NA,"Fabaceae","Machaerium","villosum","Machaerium villosum","Vogel",NA,"s/ coletor","s.n.",NA,"Brazil","Distrito Federal",NA,NA,NA,NA,NA,NA,"Rudd, VE",NA,NA,"Brasília","-47.9296989440918","-15.7797002792358",NA,NA,"70570","auto",NA,NA,"1971","10",NA,NA,NA,NA,NA,NA,NA
"231","2019-08-20 10:14:09-03","UNICAMP","UEC","29035","S","Plantae","Magnoliopsida",NA,"Fabaceae","Machaerium","villosum","Machaerium villosum","Vogel",NA,"Heringer, EP; Filgueiras, TS; Mendonça, RC; Pereira, BAS; et al.","5763",NA,"Brazil","Distrito Federal","Adjacência córrego Forquilha.",NA,"flor, Árvore grande e casca bastante fissurada, folílolos discretamente pilosos, flores bicolores (alvo e escuro), solo cinza escuro, com cascalho, utilizado na pastagem.","UEC199417","UEC199417","1980",NA,"02","25","Brasília","-47.9296989440918","-15.7797002792358",NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"232","2019-08-20 10:14:09-03","UNICAMP","UEC","32393","S","Plantae","Magnoliopsida",NA,"Fabaceae","Machaerium","villosum","Machaerium villosum","Vogel",NA,"Heringer, EP; Filgueiras, TS; Mendonça, RC; Pereira, BAS; et al.","5580",NA,"Brazil","Distrito Federal","Bacia do Rio São Bartolomeu.",NA,"flor, Árvore com casca saliente e escura, flores alvas internamentee escura externamente, cerradão.","UEC170997","UEC170997","1980","Lima, HC","10","15","Brasília","-47.9296989440918","-15.7797002792358",NA,NA,"70570","auto",NA,NA,"1984",NA,NA,NA,NA,NA,NA,NA,NA
"233","2021-03-01 16:30:53-03","UNICAMP","UEC","121340","S","Plantae","Magnoliopsida",NA,"Fabaceae","Machaerium","villosum","Machaerium villosum","Vogel",NA,"Folli, DA","3624b",NA,"Brazil","Espírito Santo","Reserva Natural da CVRD - Linhares. Aceiro com pomar de frutas. Área do II pomar de frutos tropicais",NA,"cipó siqueira, botão marrom, flor roxa; mata de tabuleiro","UEC170990","UEC170990","2000","Filardi, FLR","05","30","Linhares","-40.0722007751465","-19.3910999298096",NA,NA,"48094","auto",NA,NA,"2009","12",NA,NA,NA,NA,NA,NA,NA
"234","2019-08-20 10:14:09-03","UNICAMP","UEC","145506","S","Plantae","Magnoliopsida",NA,"Fabaceae","Machaerium","villosum","Machaerium villosum","Vogel",NA,"Hatschbach, G; Hatschbach, M; Barbosa, E","76049",NA,"Brazil","Mato Grosso do Sul","Rod. MS-382",NA,"Árvore, 8m, flor alva. Cerrado.","UEC199410","UEC199410","2003",NA,"10","09","Bonito","-56.4818992614746","-21.1210994720459",NA,NA,"71352","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"235","2021-03-01 16:30:53-03","UNICAMP","UEC","174301","S","Plantae","Magnoliopsida",NA,"Fabaceae","Machaerium","villosum","Machaerium villosum","Vogel",NA,"Damasceno Junior, GA; Soares Lima, M; Garcia, MM","2141",NA,"Brazil","Mato Grosso do Sul","Balneário Lago Azul.",NA,"Árvore 15m de alt. Fruto verde-amarelado.; Mata semidecídua. Solo litólico. Morro.","UEC049396","UEC049396","2001","Damasceno Junior, GA","01","30","Corumbá","-57.6533012390137","-19.0091991424561","200","200","295160","auto",NA,NA,"2001","11",NA,NA,NA,NA,NA,NA,NA
"236","2019-08-20 10:14:09-03","UNICAMP","UEC","142644","S","Plantae","Magnoliopsida",NA,"Fabaceae","Machaerium","villosum","Machaerium villosum","Vogel",NA,"Silva, RR; Velásquez, JS","315",NA,"Brazil","Mato Grosso do Sul","Serra do Urucum, Planalto Residual do Urucum. Acesso pela Urucum Mineração. Interior de Floresta Estacional Semidecidual.",NA,"Árvore inerme de 6m de altura. Flores alvo-verdeadas; frutos imaturos verdes. Solo ferruginoso.","UEC199422","UEC199422","2003","Silva, RR","10","09","Corumbá","-57.6533012390137","-19.0091991424561",NA,NA,"295160","auto",NA,NA,"2004","11",NA,NA,NA,NA,NA,NA,NA
"237","2019-08-20 10:14:09-03","UNICAMP","UEC","140841","S","Plantae","Magnoliopsida",NA,"Fabaceae","Machaerium","villosum","Machaerium villosum","Vogel",NA,"Silva, RR; Silva, R","535",NA,"Brazil","Mato Grosso do Sul","Serra Santa Cruz, Planalto Residual do Urucum. &nf;Cerradão. Área da mineração Corumbaense.",NA,"Árvore inerme de 11 m de altura. Frutos imaturos verdes. Solo minério de ferro. Presença de formigas pretas e vermelhas.","UEC199402","UEC199402","2003","Silva, RR","11","11","Corumbá","-57.6533012390137","-19.0091991424561",NA,NA,"295160","auto",NA,NA,"2003","11",NA,NA,NA,NA,NA,NA,NA
"238","2019-08-20 10:14:09-03","UNICAMP","UEC","141475","S","Plantae","Magnoliopsida",NA,"Fabaceae","Machaerium","villosum","Machaerium villosum","Vogel",NA,"Silva, RR; Velásquez, JS","578",NA,"Brazil","Mato Grosso do Sul","Serra São Domingos, Planalto Residual do Urucum. Acesso pelo areão do Sr. Wilson. Interior de Floresta Estacional Decidual.",NA,"Árvore inerme de 14m de altura. Frutos imaturos verde-claros. Solo minério de ferro.","UEC199428","UEC199428","2003","Silva, RR","11","20","Corumbá","-57.6533012390137","-19.0091991424561","300","300","295160","auto",NA,NA,"2004","03",NA,NA,NA,NA,NA,NA,NA
"239","2019-08-20 10:14:09-03","UNICAMP","UEC","141473","S","Plantae","Magnoliopsida",NA,"Fabaceae","Machaerium","villosum","Machaerium villosum","Vogel",NA,"Silva, RR; Velásquez, JS","1368",NA,"Brazil","Mato Grosso do Sul","Serra São Domingos, Planalto Residual do Urucum. Acesso pelo areão do Sr. Wilson. Interior de Floresta Estacional Decidual.",NA,"Árvore de 12m de altura. Flores alvas. Solo ferruginoso.","UEC199423","UEC199423","2004","Silva, RR","12","22","Corumbá","-57.6533012390137","-19.0091991424561",NA,NA,"295160","auto",NA,NA,"2004","12",NA,NA,NA,NA,NA,NA,NA
"240","2021-03-01 16:30:53-03","UNICAMP","UEC","142657","S","Plantae","Magnoliopsida",NA,"Fabaceae","Machaerium","villosum","Machaerium villosum","Vogel",NA,"Silva, RR; Velasques, JS","617a",NA,"Brazil","Mato Grosso do Sul","Serra Urucum, Planalto Residual do Urucum. Acesso pela Urucum Mineração.",NA,"Árvore inerme de 5m de altura. Frutos imaturos verde claros.; Interior de floresta estacional semidecidual.","UEC199435","UEC199435","2003","Silva, RR","11","27","Corumbá","-57.6533012390137","-19.0091991424561",NA,NA,"295160","auto",NA,NA,"2003","11",NA,NA,NA,NA,NA,NA,NA
"241","2019-08-20 10:14:09-03","UNICAMP","UEC","62218","S","Plantae","Magnoliopsida",NA,"Fabaceae","Machaerium","villosum","Machaerium villosum","Vogel",NA,"Martins, RP","28131",NA,"Brazil","Minas Gerais","Estação Ecológica UFMG.",NA,"flor, Árvore de cerca de 4 metros.","UEC170999","UEC170999","1991",NA,"11","04","Belo Horizonte","-43.937801361084","-19.9207992553711",NA,NA,"17082","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"242","2019-08-20 10:14:09-03","UNICAMP","UEC","98840","S","Plantae","Magnoliopsida",NA,"Fabaceae","Machaerium","villosum","Machaerium villosum","Vogel",NA,"Tameirão Neto, E","271",NA,"Brazil","Minas Gerais","Estação Ecológica UFMG.",NA,"flor, Cerrado, 1ª estação de coleta, planta florida. Árvore de 10m.","UEC170987","UEC170987","1990",NA,"11","21","Belo Horizonte","-43.937801361084","-19.9207992553711",NA,NA,"17082","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"243","2021-03-01 16:30:53-03","UNICAMP","UEC","124293","S","Plantae","Magnoliopsida",NA,"Fabaceae","Machaerium","villosum","Machaerium villosum","Vogel",NA,"Flores, AS; Schütz Rodrigues, R; Meireles, LD; Belinello, R","624",NA,"Brazil","Minas Gerais","distrito de Monte Verde",NA,"Arvoreta. Ca. de 3m.","UEC199442","UEC199442","2001","Filardi, FLR","09","20","Camanducaia","-46.1446990966797","-22.7553005218506",NA,NA,"22140","auto",NA,NA,"2009","12",NA,NA,NA,NA,NA,NA,NA
"244","2021-03-01 16:30:53-03","UNICAMP","UEC","182307","S","Plantae","Magnoliopsida",NA,"Fabaceae","Machaerium","villosum","Machaerium villosum","Vogel",NA,"Torres, RB; et al.","1199",NA,"Brazil","Minas Gerais","Mata dos Vargas.",NA,"Árvore ca. 8 m altura, frutos imaturos verdes.; Mata de altitude, beira da mata.","UEC085020","UEC085020","2000",NA,"04","04","Camanducaia","-46.1446990966797","-22.7553005218506",NA,NA,"22140","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"245","2019-08-20 10:14:09-03","UNICAMP","UEC","34256","S","Plantae","Magnoliopsida",NA,"Fabaceae","Machaerium","villosum","Machaerium villosum","Vogel",NA,"Leitão Filho, HF; Semir, J; Tozzi, AMGA; et al.","15399",NA,"Brazil","Minas Gerais","Cachoeira da Fumaça e Serra de Carrancas",NA,"flor, Árvore até 6m, flores vinosas. Em cerrado.","UEC170998","UEC170998","1983","Lima, HC","12","09","Carrancas","-44.6425018310547","-21.4874992370605",NA,NA,"21143","auto",NA,NA,"1984",NA,NA,NA,NA,NA,NA,NA,NA
"246","2021-03-01 16:30:53-03","UNICAMP","UEC","158629","S","Plantae","Magnoliopsida",NA,"Fabaceae","Machaerium","villosum","Machaerium villosum","Vogel",NA,"Yamamoto, LF","1721",NA,"Brazil","Minas Gerais","Serra do Lopo",NA,"Árvore 8 m. Botão roxo.","UEC013622","UEC013622","2004","Yamamoto, LF","12","02","Extrema","-46.3182983398438","-22.854700088501",NA,NA,"15223","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"247","2021-03-01 16:30:53-03","UNICAMP","UEC","158630","S","Plantae","Magnoliopsida",NA,"Fabaceae","Machaerium","villosum","Machaerium villosum","Vogel",NA,"Yamamoto, LF","616",NA,"Brazil","Minas Gerais","Serra do Lopo, Estrada da Serra do Lopo. Borda da estrada.",NA,"16 m. Frutos.","UEC013621","UEC013621","2002","Yamamoto, LF","08","29","Extrema","-46.3182983398438","-22.854700088501","1200","1200","15223","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"248","2020-11-11 16:42:18-03","UNICAMP","UEC","31740","S","Plantae","Magnoliopsida",NA,"Fabaceae","Machaerium","villosum","Machaerium villosum","Vogel",NA,"Tozzi, AMGA","14354",NA,"Brazil","Minas Gerais","Fazenda São José.",NA,"fruto, Árvore de cerca de 6m de altura, beira de mata. Só frutos.","UEC199418","UEC199418","1982",NA,"12","05","Jacuí","-46.7411003112793","-21.0167007446289",NA,NA,"16705","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"249","2019-08-20 10:14:09-03","UNICAMP","UEC","93777","S","Plantae","Magnoliopsida",NA,"Fabaceae","Machaerium","villosum","Machaerium villosum","Vogel",NA,"Tozzi, AMGA; Tozzi, CL; Junqueira, FA","96-47",NA,"Brazil","Minas Gerais","Fazenda São José, em frente a sede.",NA,"fruto, Árvore de 5m de alt.","UEC164134","UEC164134","1996",NA,"06","30","Jacuí","-46.7411003112793","-21.0167007446289",NA,NA,"16705","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"250","2019-08-20 10:14:09-03","UNICAMP","UEC","32125","S","Plantae","Magnoliopsida",NA,"Fabaceae","Machaerium","villosum","Machaerium villosum","Vogel",NA,"Pereira, SC","s.n.",NA,"Brazil","Minas Gerais","ESAL",NA,"flor, Cerrado. Árvore.","UEC170996","UEC170996","1983",NA,"11","12","Lavras","-44.999698638916","-21.2453002929688",NA,NA,"20044","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"251","2019-08-20 10:14:09-03","UNICAMP","UEC","99000","S","Plantae","Magnoliopsida",NA,"Fabaceae","Machaerium","villosum","Machaerium villosum","Vogel",NA,"Tameirão Neto, E","2167",NA,"Brazil","Minas Gerais",NA,NA,"flor, Floresta semidecídua. Arbóreo.","UEC199416","UEC199416","1996","Tameirão Neto, E","11","03","Nova Ponte","-47.6747016906738","-19.1525001525879",NA,NA,"47316","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"252","2019-08-20 10:14:09-03","UNICAMP","UEC","64991","S","Plantae","Magnoliopsida",NA,"Fabaceae","Machaerium","villosum","Machaerium villosum","Vogel",NA,"Claussen, P","s.n.",NA,"Brazil","Minas Gerais","Cachoeira do Campo",NA,NA,NA,NA,"1839","Rudd, VE",NA,NA,"Ouro Preto","-43.5080986022949","-20.2875003814697",NA,NA,"44599","auto",NA,NA,"1971","10",NA,NA,NA,NA,NA,NA,NA
"253","2019-08-20 10:14:09-03","UNICAMP","UEC","98830","S","Plantae","Magnoliopsida",NA,"Fabaceae","Machaerium","villosum","Machaerium villosum","Vogel",NA,"Tameirão Neto, E; Werneck, MS","1499",NA,"Brazil","Minas Gerais","Divisa com João Alonso; Unidade de Conse",NA,"folha, Cerrado. Arbóreo.","UEC170986","UEC170986","1994","Sartori, ALB","05","25","Perdizes","-47.2928009033203","-19.3528003692627",NA,NA,"45889","auto",NA,NA,"1999","11",NA,NA,NA,NA,NA,NA,NA
"254","2019-08-20 10:14:09-03","UNICAMP","UEC","98837","S","Plantae","Magnoliopsida",NA,"Fabaceae","Machaerium","villosum","Machaerium villosum","Vogel",NA,"Tameirão Neto, E","1488",NA,"Brazil","Minas Gerais","Próximo à casa da Zilda; Unidade de Consservação do Galheiro - CEMIG",NA,"flor, Floresta semidecídua. Arbóreo.","UEC199414","UEC199414","1994","Tameirão Neto, E","10","27","Perdizes","-47.2928009033203","-19.3528003692627",NA,NA,"45889","auto",NA,NA,"1995","01",NA,NA,NA,NA,NA,NA,NA
"255","2021-03-01 16:30:53-03","UNICAMP","UEC","203518","S","Plantae","Magnoliopsida",NA,"Fabaceae","Machaerium","villosum","Machaerium villosum","Vogel",NA,"Salino, A","3920",NA,"Brazil","Minas Gerais","Granada, área de inundação da usina Hidreletrica de Granada, às margens do Rio Mátipo",NA,"flor, Árvore de 7m de alt., folhas cartáceas, inflorescência marrom.; Floresta Ciliar","UEC190342","UEC190342","1998",NA,"02","03","Raul Soares","-42.4524993896484","-20.101900100708",NA,NA,"33728","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"256","2019-08-20 10:14:09-03","UNICAMP","UEC","115888","S","Plantae","Magnoliopsida",NA,"Fabaceae","Machaerium","villosum","Machaerium villosum","Vogel",NA,"Mendonça Filho, CV","609",NA,"Brazil","Minas Gerais","Fazenda Jacarandá, Remanescente de mata mesófila semidecídua.",NA,"Árvore ca. 6,5m de altura. Botões fixados em Carnoy. Brotação.","UEC199405","UEC199405","2000","Mendonça Filho, CV","10","15","Três Pontas","-45.5125007629395","-21.36669921875",NA,NA,"23683","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"257","2019-08-20 10:14:09-03","UNICAMP","UEC","59769","S","Plantae","Magnoliopsida",NA,"Fabaceae","Machaerium","villosum","Machaerium villosum","Vogel",NA,"Araújo, GM","706",NA,"Brazil","Minas Gerais","Fazenda Experimental do Glória.",NA,"flor, Árvore de 1,80m de altura. Mata mesófila semidecídua.","UEC171000","UEC171000","1989",NA,"10","14","Uberlândia","-48.2771987915039","-18.9186000823975",NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"258","2019-08-20 10:14:09-03","UNICAMP","UEC","55975","S","Plantae","Magnoliopsida",NA,"Fabaceae","Machaerium","villosum","Machaerium villosum","Vogel",NA,"Pereira, BAS","1672",NA,"Brazil","Minas Gerais","Ponte sobre o rio Preto na estrada que vai de Palmital à BR-251",NA,"fruto, Árvore ca. 8m de altura. Fruto imaturo de cor verde. Ecótono cerrado / mata ciliar do rio Preto. Nome vulgar: jacarandá.","UEC199427","UEC199427","1991","Sartori, ALB","02","19","Unaí","-46.9061012268066","-16.3575000762939",NA,NA,"97926","auto",NA,NA,"1993","01",NA,NA,NA,NA,NA,NA,NA
"259","2019-08-20 10:14:09-03","UNICAMP","UEC","127183","S","Plantae","Magnoliopsida",NA,"Fabaceae","Machaerium","villosum","Machaerium villosum","Vogel",NA,"Alencar, ME","267",NA,"Brazil","Piauí","Vicinal para Baqueirão",NA,"flor, Subarbusto de cerca de 1,0 m. Flores brancas. Comportamento independente. Cerrado. Substrato arenoso.","UEC199403","UEC199403","1995","Mendonça Filho, CV","11","15","Gilbués","-45.3438987731934","-9.83166980743408",NA,NA,"69776","auto",NA,NA,"2002","08",NA,NA,NA,NA,NA,NA,NA
"260","2019-08-20 10:14:09-03","UNICAMP","UEC","105404","S","Plantae","Magnoliopsida",NA,"Fabaceae","Machaerium","villosum","Machaerium villosum","Vogel",NA,"Tozzi, AMGA; Mendonça Filho, CV","330",NA,"Brazil","São Paulo",NA,NA,"flor, Cerrado fechado. Árvore 10m, tronco escamoso, folhas maduras, botões florais castanho-escuros no ápice e claro na base.","UEC164131","UEC164131","1998","Mendonça Filho, CV","12","03","Alumínio","-47.2599983215332","-23.5300006866455",NA,NA,"9250","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"261","2021-03-12 12:52:36-03","UNICAMP","UEC","207331","S","Plantae","Magnoliopsida",NA,"Fabaceae","Machaerium","villosum","Machaerium villosum","Vogel",NA,"Campos-Rocha, A","350",NA,"Brazil","São Paulo","em cultivo em condomínio residencial",NA,"Árvore ca. 7-8 m de altura, frutos imaturos esverdeados, tornando-se marrons","UEC173808","UEC173808","2009",NA,"08","01","Americana","-47.3300018310547","-22.7299995422363",NA,NA,"13346","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"262","2019-08-20 10:14:09-03","UNICAMP","UEC","99809","S","Plantae","Magnoliopsida",NA,"Fabaceae","Machaerium","villosum","Machaerium villosum","Vogel",NA,"Hoehne, W","s.n.",NA,"Brazil","São Paulo","Próximo a Araraquara",NA,"flor, Árvore da Mata, flores escuras.","UEC170982","UEC170982","1951",NA,"11","29","Araraquara","-48.1699981689453","-21.7900009155273",NA,NA,"29178","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"263","2019-08-20 10:14:09-03","UNICAMP","UEC","79071","S","Plantae","Magnoliopsida",NA,"Fabaceae","Machaerium","villosum","Machaerium villosum","Vogel",NA,"Hoehne, W","s.n.",NA,"Brazil","São Paulo","Próximo a Araraquara, bairro do Serraial",NA,"flor, Árvore da Mata, flores escuras.","UEC170981","UEC170981","1951","Hoehne, W","11","29","Araraquara","-48.1699981689453","-21.7900009155273",NA,NA,"29178","auto",NA,NA,"1951",NA,NA,NA,NA,NA,NA,NA,NA
"264","2019-08-20 10:14:09-03","UNICAMP","UEC","80038","S","Plantae","Magnoliopsida",NA,"Fabaceae","Machaerium","villosum","Machaerium villosum","Vogel",NA,"Sartori, ALB","21",NA,"Brazil","São Paulo","Estação Ecológica de Assis.",NA,"flor, Árvore 4m.","UEC164133","UEC164133","1993",NA,"11","10","Assis","-50.4099998474121","-22.6599998474121",NA,NA,"23972","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"265","2019-08-20 10:14:09-03","UNICAMP","UEC","92385","S","Plantae","Magnoliopsida",NA,"Fabaceae","Machaerium","villosum","Machaerium villosum","Vogel",NA,"Sartori, ALB","31359",NA,"Brazil","São Paulo","Grota Funda.",NA,"fruto, Árvore 4m, beira de barranco, frutos imaturos.","UEC170979","UEC170979","1993",NA,"07","23","Atibaia","-46.5499992370605","-23.1100006103516",NA,NA,"21675","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"266","2019-08-20 10:14:09-03","UNICAMP","UEC","81878","S","Plantae","Magnoliopsida",NA,"Fabaceae","Machaerium","villosum","Machaerium villosum","Vogel",NA,"Sartori, ALB; Belinello, R","17",NA,"Brazil","São Paulo","Campus da UNESP.",NA,"folha, Árvore 5m, borda da mata.","UEC164132","UEC164132","1993",NA,"11","08","Botucatu","-48.439998626709","-22.8799991607666",NA,NA,"40412","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"267","2019-08-20 10:14:09-03","UNICAMP","UEC","46782","S","Plantae","Magnoliopsida",NA,"Fabaceae","Machaerium","villosum","Machaerium villosum","Vogel",NA,"Salis, SM; Spigolon, JR","19249",NA,"Brazil","São Paulo","Mata ciliar do rio Jacaré-Pepira-Mirim.",NA,"folha, Árvore com 9m, sem flores e frutos.","UEC199407","UEC199407","1987",NA,"03","30","Brotas","-48.1199989318848","-22.2800006866455",NA,NA,"26585","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"268","2019-08-20 10:14:09-03","UNICAMP","UEC","49885","S","Plantae","Magnoliopsida",NA,"Fabaceae","Machaerium","villosum","Machaerium villosum","Vogel",NA,"Bernacci, LC","140",NA,"Brazil","São Paulo","Fazenda Santa Carlota.",NA,"folha, Árvore, 8-10m alt., súber cinza, fissurado; madeira vermelha, dura; botões roxos.","UEC199434","UEC199434","1985",NA,"11","29","Cajuru","-47.2999992370605","-21.2700004577637",NA,NA,"21243","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
