"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","occurrenceRemarks","barcode","imagecode","recordNumber","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","phylum","order","continentOcean","preparationType","class","infraspecificEpithet","relatedCatalogItem","typeStatus","individualCount","fieldNumber","previousCatalogNumber","sex"
"618","2020-07-23 12:01:00-03","CEPLAC","CEPEC","81838","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","gardneri","Tillandsia gardneri",NA,"A. Costa",NA,NA,NA,"A. M. Amorim","1998","12","13","Brasil","Bahia","JUSSARÍ","Rod. Jussari/Palmira. Entrada a 7,5Km da Rod. Jussari/Palmira. Faz. Teimoso. RPPN Serra do Teimoso.","-39.528611","-15.158056","39W31'43","15S9'29",NA,NA,NA,"2464",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"28/02/2000",NA,NA,NA,NA,NA
"619","2020-07-23 12:01:00-03","CEPLAC","CEPEC","89261","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","gardneri","Tillandsia gardneri",NA,"Uwe Scharf",NA,NA,NA,"W. W. Thomas","2001","05","19","Brasil","Bahia","JEQUIÉ","Serra do castanhão, 14,5Km ao S de Jequié BR-116 p/ Rod. Pavimentada (Churrascaria Corujão),depois 7.3Km ao W da BR-116.","-40.183333","-13.933333","40W11'","13S56'",NA,NA,NA,"12511",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/05/2009",NA,NA,NA,NA,NA
"620","2020-07-23 12:01:00-03","CEPLAC","CEPEC","84012","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","gardneri","Tillandsia gardneri",NA,"R. C. Forzza",NA,NA,NA,"D. C. Zappi","1996","08","07","Brasil","Minas Gerais","GRÃO MOGOL","A 7Km da cidade, Jambeiro. Rochas no alto do morro.","-42.8897018432617","-16.5594005584717",NA,NA,NA,NA,NA,NA,NA,NA,"67219","auto",NA,NA,NA,NA,NA,NA,"30/09/1997",NA,NA,NA,NA,NA
"621","2020-07-23 12:01:00-03","CEPLAC","CEPEC","3302","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","gardneri","Tillandsia gardneri",NA,"L. B. Smith",NA,NA,NA,"R. S. Pinheiro","1967","10","27","Brasil","Bahia","ILHÉUS","Area do CEPEC.","-39.0494003295898","-14.7889003753662","0W0'0","0S0'0",NA,NA,NA,"321",NA,NA,"61245","auto",NA,NA,NA,NA,NA,NA,"01/09/1978",NA,NA,NA,NA,NA
"622","2020-07-23 12:01:00-03","CEPLAC","CEPEC","3609","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","gardneri","Tillandsia gardneri",NA,"L. B. Smith",NA,NA,NA,"S. G. da Vinha","1968","04","12","Brasil","Bahia","ILHÉUS","Área do CEPEC. Km 22 Rod. Ilheus/Itabuna.","-39.0494003295898","-14.7889003753662","0W0'0","0S0'0",NA,NA,NA,"179",NA,NA,"61245","auto",NA,NA,NA,NA,NA,NA,"01/09/1978",NA,NA,NA,NA,NA
"623","2020-07-23 12:01:00-03","CEPLAC","CEPEC","25069","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","gardneri","Tillandsia gardneri",NA,"M. das G. L. Wanderley",NA,NA,NA,"J. L. Hage","1981","10","06","Brasil","Bahia","ILHÉUS","Area do Cepec, Km 22 Rod. Ilheus/Itabuna. Quadra G.","-39.0494003295898","-14.7889003753662","0W0'0","0S0'0",NA,NA,NA,"1423",NA,NA,"61245","auto",NA,NA,NA,NA,NA,NA,"01/07/1985",NA,NA,NA,NA,NA
"624","2020-07-23 12:01:00-03","CEPLAC","CEPEC","24831","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","gardneri","Tillandsia gardneri",NA,"G. Martinelli",NA,NA,NA,"J. L. Hage","1981","09","08","Brasil","Bahia","ILHÉUS","Area do CEPEC, Km 22 Rod. Ilheus/Itabuna. Quadra I'.","-39.0494003295898","-14.7889003753662","0W0'0","0S0'0",NA,NA,NA,"1297",NA,NA,"61245","auto",NA,NA,NA,NA,NA,NA,"14/12/1982",NA,NA,NA,NA,NA
"625","2020-07-23 12:01:00-03","CEPLAC","CEPEC","119539","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","gardneri","Tillandsia gardneri",NA,"R. C. Forzza",NA,NA,NA,"R. C. Forzza","2004","03","09","Brasil","Minas Gerais","LIMA DUARTE","Parque Estadula do Ibitipoca. Proximidades da cantina.","-43.793098449707","-21.8425006866455","43W53'76","21S42'80",NA,NA,NA,"3171",NA,NA,"30417","auto",NA,NA,NA,NA,NA,NA,"09/03/2004",NA,NA,NA,NA,NA
"626","2020-07-23 12:01:00-03","CEPLAC","CEPEC","9450","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","gardneri","Tillandsia gardneri",NA,"L. B. Smith",NA,NA,NA,"J. L. Hage","1973","06","12","Brasil","Bahia","ILHÉUS","Area do CEPEC.","-39.0494003295898","-14.7889003753662","0W0'0","0S0'0",NA,NA,NA,"62",NA,NA,"61245","auto",NA,NA,NA,NA,NA,NA,"01/09/1978",NA,NA,NA,NA,NA
"627","2020-07-23 12:01:00-03","CEPLAC","CEPEC","4721","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","gardneri","Tillandsia gardneri",NA,"L. B. Smith",NA,NA,NA,"J. A. de Jesus","1968","08","07","Brasil","Bahia","ILHÉUS","Area do Cepec, Km 22 Rod. Ilheus/Itabuna.","-39.0494003295898","-14.7889003753662","0W0'0","0S0'0",NA,NA,NA,"10",NA,NA,"61245","auto",NA,NA,NA,NA,NA,NA,"01/06/1979",NA,NA,NA,NA,NA
"628","2020-07-23 12:01:00-03","CEPLAC","CEPEC","24448","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","gardneri","Tillandsia gardneri",NA,"G. Martinelli",NA,NA,NA,"J. L. Hage","1981","08","05","Brasil","Bahia","ILHÉUS","Quadra C do CEPEC.","-39.0494003295898","-14.7889003753662","0W0'0","0S0'0",NA,NA,NA,"1163",NA,NA,"61245","auto",NA,NA,NA,NA,NA,NA,"01/11/1982",NA,NA,NA,NA,NA
"629","2020-07-23 12:01:00-03","CEPLAC","CEPEC","118614","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","gardneri","Tillandsia gardneri",NA,"Uwe Scharf",NA,NA,NA,"R. N. Querino","2004","01","23","Brasil","Bahia","IRARÁ","Distrito de Lagoa. Região de Brotas. Faz. Flor de Brotas.","-38.7667007446289","-12.0500001907349",NA,NA,NA,NA,NA,"69",NA,NA,"14755","auto",NA,NA,NA,NA,NA,NA,"30/05/2009",NA,NA,NA,NA,NA
"630","2020-07-23 12:01:00-03","CEPLAC","CEPEC","90429","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","gardneri","Tillandsia gardneri",NA,"M. T. S. Stradmann",NA,NA,NA,"M. T. S. Stradmann","1999","10","12","Brasil","Bahia","LENÇÓIS","Chapada Diamantina. Foz do Rio Capivara, situado a 14Km de Lençóis.","-41.3899993896484","-12.563099861145",NA,NA,"<ll>dwc_commonname:</ll> Bromélia",NA,NA,"662",NA,NA,"47385","auto",NA,NA,NA,NA,NA,NA,"30/06/2000",NA,NA,NA,NA,NA
"631","2020-07-23 12:01:00-03","CEPLAC","CEPEC","51073","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","gardneri","Tillandsia gardneri gardneri",NA,"E. M. C. Leme",NA,NA,NA,"G. Hatschbach","1967","08","05","Brasil","Espírito Santo","venda nova","Arredores da cidade.",NA,NA,NA,NA,NA,NA,NA,"46708",NA,NA,NA,NA,NA,NA,NA,NA,NA,"gardneri","30/12/1991",NA,NA,NA,NA,NA
"632","2020-07-23 12:01:00-03","CEPLAC","CEPEC","84084","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","gardnerii","Tillandsia gardnerii",NA,"R. Moura",NA,NA,NA,"R. Mello-Silva","1986","03","22","Brasil","Minas Gerais","tiradentes","Serra de São José.","-44.1781005859375","-21.1103000640869",NA,NA,NA,NA,NA,NA,NA,NA,"10355","auto",NA,NA,NA,NA,NA,NA,"13/09/2001",NA,NA,NA,NA,NA
"633","2019-04-02 09:30:51-03","URICER","HPBR","7199","S","Plantae","Bromeliaceae","Tillandsia","gardneri","Tillandsia gardneri","Lindl.",NA,NA,NA,NA,"BUTZKE, A. et al.","1993","10","21","Brasil","RS","Erechim","URI","-52.2738990783691","-27.6341991424561",NA,NA,NA,"HPBR007199",NA,NA,NA,NA,"46790","auto",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"634","2019-04-02 09:30:51-03","URICER","HPBR","8956","S","Plantae","Bromeliaceae","Tillandsia","gardneri","Tillandsia gardneri","Lindl.",NA,NA,NA,NA,"RÖHRIG, C. & SILVEIRA, N.","2003","02","07","Brasil","SC","Anita Garibaldi",NA,"-51.1300010681152","-27.6891994476318",NA,NA,NA,"HPBR008956",NA,NA,NA,NA,"23768","auto",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"635","2019-04-02 09:30:51-03","URICER","HPBR","8761","S","Plantae","Bromeliaceae","Tillandsia","gardneri","Tillandsia gardneri","Lindl.",NA,NA,NA,NA,"RÖHRIG, C. & SILVEIRA, N.","2003","05","30","Brasil","SC","Campos Novos",NA,"-51.2249984741211","-27.4016990661621",NA,NA,NA,"HPBR008761",NA,NA,NA,NA,"43319","auto",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"636","2019-04-02 09:30:51-03","URICER","HPBR","8810","S","Plantae","Bromeliaceae","Tillandsia","gardneri","Tillandsia gardneri","Lindl.",NA,NA,NA,NA,"DE NARDIN, J. L.","2003","02","18","Brasil","SC","Celso Ramos",NA,"-51.3363990783691","-27.6343994140625",NA,NA,NA,"HPBR008810",NA,NA,NA,NA,"13642","auto",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"637","2013-02-07 10:18:13-02","UMC","HUMC","4835","S","Plantae","Bromeliaceae","Tillandsia","gardneri","Tillandsia gardneri",NA,NA,NA,NA,NA,"Lysak, K.",NA,NA,NA,"Brazil","São Paulo","Mogi das Cruzes",NA,"-46.1883","-23.5228",NA,NA,NA,NA,NA,"07",NA,NA,"28666","auto",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"638","2019-07-16 10:35:59-03","UFSJ","HUFSJ","9475","S","Plantae","Bromeliaceae","Tillandsia","gardneri","Tillandsia gardneri","Lindl.","Couto, D","2018",NA,NA,"Costa, MTR; Bueno, T; Costa, AL","2018","01","27","Brasil","Minas Gerais","São João del-Rei","Serra do Lenheiro, campo rupestre próximos às torres de transmissão.","-44.518361","-21.271969","-44.518361","-21.271969","Erva rupícola, 0,3 m de altura, flores rosadas.","HUFSJ009475",NA,"1342","113","113",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"639","2021-03-02 16:47:45-03","UNISANTA","HUSC","4274","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","gardneri","Tillandsia gardneri","Lindley","Wanderley, M.G.L.","2001","11",NA,"Sampaio, P.S.P.; Martins, S.E.; Silva, I.B.","2001","10","30","Brasil","São Paulo","Bertioga","Itaguaré. Trilha que sai da Rodovia Rio-Santos em direção à serra, mais ou menos 200m da ponte do rio Itaguaré.","-46.138599395752","-23.8544006347656",NA,NA,"Epífita. Folhas arroxeadas. Frutos verdes imaturos.; Restinga paludosa.",NA,NA,"563",NA,NA,"37616","auto","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"640","2019-11-13 16:04:34-03","UNISANTA","HUSC","2473","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","gardneri","Tillandsia gardneri","Lindley","Wanderley, M.G.L.","2000","03",NA,"Lima, E.S.; Martins, S.E.","2000","03","16","Brasil","São Paulo","Bertioga","Praia do itaguaré.","-46.138599395752","-23.8544006347656",NA,NA,"Epífita. Frutos verdes imaturos.; Floresta de Restinga Seca Alta.",NA,NA,"49",NA,NA,"37616","auto","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"641","2019-11-13 16:04:34-03","UNISANTA","HUSC","2003","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","gardneri","Tillandsia gardneri","Lindley","Wanderley, M.G.L.","1999","08","22","Martins, S.E.; Sampaio, P.S.P.","1999","08","12","Brasil","São Paulo","Bertioga","São Lourenço, Rod. SP-55, km 211,5. Fazenda da Família Pinto.","-46.138599395752","-23.8544006347656",NA,NA,"Epífita. Bracteas róseas, cálice róseo e pétalas rosa forte.; Floresta de restinga paludosa sobre solo turfoso.",NA,NA,"507",NA,NA,"37616","auto","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"642","2019-11-13 16:04:34-03","UNISANTA","HUSC","8283","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","gardneri","Tillandsia gardneri","Lindley","Boldrin, A.H.L.","2008","04",NA,"Boldrin, A.H.L.; Ignácio, A.; Lima, H.S.; Santos, V.S.","2008","04",NA,"Brasil","São Paulo","Santos","Sitio Sandi.","-46.3300018310547","-23.9599990844727",NA,NA,"Epítita crescendo em copa de árvore na borda do manguezal.; Borda do manguezal, próximo à área de transição com a restinga.",NA,NA,"459",NA,NA,"26836","auto","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"643","2016-08-23 09:45:07-03","NHMLondon","NHM-LONDON-BOT","BM000923933","S","Plantae","Bromeliaceae","Tillandsia","gardneri","Tillandsia gardneri","Lindl.","Till,W.","1983","03","08","Anon.","1836","09",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"134",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Isotype",NA,NA,"NHMUK:ecatalogue:2475925",NA
"644","2020-11-12 17:02:25-03","UEL","FUEL","50963","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","gardneri","Tillandsia gardneri","Lindl.","Monteiro, RF","2012","03",NA,"Valduga, E","2012","01","10","Brasil","Rio Grande do Sul","Cidreira","Fazenda Azaléia - Lagoa Manuel Nunes, em mata de restinga","-50.233611","-30.085833","-50.233611","-30.085833",NA,NA,NA,"254","10","10",NA,NA,"Tracheophyta","Poales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"645","2019-11-01 15:13:21-03","UnB","UB","188997","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","gardneri","Tillandsia gardneri","Lindl.","Zanatta, MRV","2012",NA,NA,"Zanatta, MRV; Silva, JS","2011","11","08","Brasil","Distrito Federal","Brasília","Reserva Biológica da Contagem (REBIO)","-47.893333","-15.657778","-47.893333","-15.657778","Erva epífita. Frutos verdes, brácteas rosa; Mata de galeria","UB0004609","UB0004609","996A","1250","1250",NA,NA,"Monocotyledonae",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"646","2019-11-01 15:13:21-03","UnB","UB","200324","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","gardneri","Tillandsia gardneri","Lindl.","Lima, JH","2012","08","25","Lima, JH","2012","08","25","Brasil","Distrito Federal","Taguatinga","Floresta Nacional de Brasília (Área 1)","-48.151111","-16.317222","-48.151111","-16.317222","Epífita. Encontrada em galho caído. Vegeta desde 1m até a copa das árvores altas, com mais de 10m; Mata de galeria","UB0004608","UB0004608","5","1180","1180",NA,NA,"Monocotyledonae",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"647","2019-11-01 15:13:21-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","gardneri","Tillandsia gardneri","Lindl.","Smith, LB","1968",NA,NA,"Irwin, HS; et al.","1968","02","25","Brasil","Minas Gerais",NA,"Serra do Espinhaço at Lapinha, ca. 20km N of Serro on road (MG-2) to Diamantina",NA,NA,NA,NA,"Epiphyte in trees. Bracts rose-pink; Disturbed slope forest and adjacent rocky campo","UB0002863","UB0002863","20853","1200","1200",NA,NA,"Monocotyledonae",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"648","2019-11-01 15:13:21-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","gardneri","Tillandsia gardneri","Lindl.",NA,NA,NA,NA,"Franca, F; Melo, E","1996","07","20","Brasil","Bahia","Itatim","Morro do Agenor","-39.766667","-12.7","-39.766667","-12.7","Erva rupícola em populaçoes na parede vertical do rochedo. Folhas verde-esbranquiçadas. Flores róseas. Frutos imaturos verdes; Encosta com vegetação arbustivo-arbórea. Solo arenoso, rico em humus e desagragado com blocos de rochas de d","UB0002861","UB0002861","1719","310","430",NA,NA,"Monocotyledonae",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"649","2019-11-01 15:13:21-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","gardneri","Tillandsia gardneri","Lindl.","Wanderley, MGL","1997","06",NA,"Franca, F; et al.","1996","10","27","Brasil","Bahia","Itatim","Morro do Leão","-39.683333","-12.716667","-39.683333","-12.716667","Erva rupícola. Folhas esbranquiçadas, prateadas. Frutos imaturos verdes. Nas paredes íngremes da rocha; Encosta com rocha exposta","UB0002859","UB0002859","1970","300","300",NA,NA,"Monocotyledonae",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"650","2019-11-01 15:13:21-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","gardneri","Tillandsia gardneri","Lindl.","Wanderley, MGL","2000","07","26","Irwin, HS; et al.","1971","01","16","Brasil","Minas Gerais",NA,"Serra da Piedade, ca. 40km E of Belo Horizonte, near BR-31",NA,NA,NA,NA,"Epiphyte on branches of dead tree. Fruit green; With low dense woodland on iron-rich soil interspersed with many outcrops","UB0002867","UB0002867","30464","1800","1800",NA,NA,"Monocotyledonae",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"651","2019-11-01 15:13:21-03","UnB","UB","200350","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","gardneri","Tillandsia gardneri","Lindl.","Lima, JH","2013","05","24","Lima, JH","2013","05","24","Brasil","Distrito Federal","Taguatinga","Floresta Nacional de Brasília (Área 1)","-48.121111","-16.316944","-48.121111","-16.316944","Epífita. Encontrada caída no solo. Vários indivíduos desde 1 até mais de 10m de altura. Inflorescência rosa e flores rosa escuro; Mata de galeria",NA,NA,"31","1200","1200",NA,NA,"Monocotyledonae",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"652","2019-11-01 15:13:21-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","gardneri","Tillandsia gardneri","Lindl.","Wanderley, MGL","2000","07","26","Irwin, HS; et al.","1971","02","21","Brasil","Bahia",NA,"Rio Ferro Doido, ca. 18km E of Morro do Chapéu",NA,NA,NA,NA,"Inflorescence 25cm. Bracts pale green. Fruit olive; Sandstone ledges above brink of nearly dry falls","UB0002865","UB0002865","30754","1100","1100",NA,NA,"Monocotyledonae",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"653","2019-11-01 15:13:21-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","gardneri","Tillandsia gardneri","Lindl.","Smith, LB",NA,NA,NA,"Magalhães, M","1958","06",NA,"Brasil","Minas Gerais","Nova Lima","Serra Mutrica","-43.8466987609863","-19.9855995178223",NA,NA,"Epiphyta; Capoeirinha no canga","UB0002869","UB0002869","s.n.",NA,NA,"29211","auto","Monocotyledonae",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"654","2019-11-01 15:13:21-03","UnB","UB","8876","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","gardneri","Tillandsia gardneri","Lindl.","Miranda, ZJG",NA,NA,NA,"Miranda, ZJG",NA,NA,NA,"Brasil","Distrito Federal","Brasília",NA,"-47.9296989440918","-15.7797002792358",NA,NA,"Epífita.; Erva. Flor rosa; Mata inundada.",NA,NA,"s.n.",NA,NA,"70570","auto","Monocotyledonae",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"655","2019-11-01 15:13:21-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","gardneri","Tillandsia gardneri","Lindl.","Miranda, ZJG","2000","06","09","Miranda, ZJG",NA,NA,NA,"Brasil","Distrito Federal","Brasília","Taguatinga Norte. Próximo ao setor de oficinas. BR 070","-47.9296989440918","-15.7797002792358",NA,NA,"Erva, flor rosa, epífita; Mata inundada",NA,NA,"045",NA,NA,"70570","auto","Monocotyledonae",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"656","2020-08-20 14:58:51-03","UFSC","FLOR","41516","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","gardneri","Tillandsia gardneri","Lindl.","Mello, A.S.","2011","05","08","Nuernberg, A.; Mello, A.S.","2011","05","08","Brasil","Santa Catarina","Bombinhas","Área de Relevante Interesse Ecológico Costeira de Zimbros.","-48.550556","-27.188056","48º33'2''W","27º11'17''S","Epífita herbácea, flor rosa","FLOR0041516",NA,"166",NA,NA,NA,NA,NA,"Poales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"657","2020-08-20 14:58:51-03","UFSC","FLOR","51526","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","gardneri","Tillandsia gardneri","Lindl.","Nuernberg, A.","2012","12","07","Nuernberg, A.","2012","12","07","Brasil","Santa Catarina","Florianópolis","PAERVE - Parque Estadual do Rio Vermelho, Ilha de Santa Catarina, perto do viveiro.","-48.426944","-27.526389","48º25'37''W","27º31'35''S","Epífita, fruto verde e restos de maduro","FLOR0051526",NA,"882","15","15",NA,NA,NA,"Poales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"658","2020-08-20 14:58:51-03","UFSC","FLOR","65591","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","gardneri","Tillandsia gardneri","Lindl.","Oliveira, F.M.C.","2018","12","06","Faveri, C.","2018","11","27","Brasil","Santa Catarina","Jaraguá do Sul","Empreendimento: Ribeirão Manso Energética Ltda - PCH Itapocuzinho II A. Área de resgate pré alagamento.","-49.153333","-26.302222","49º9'12''W","26º18'8''S",NA,"FLOR0065591","FLOR0065591","s.n.",NA,NA,NA,NA,NA,"Poales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"659","2020-08-20 14:58:51-03","UFSC","FLOR","48536","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","gardneri","Tillandsia gardneri","Lindl.","Mello, A.S.","2011","06","10","Nuernberg, A.; Mello, A.S.","2011","06","10","Brasil","Santa Catarina","Araranguá","Morro dos conventos.","-49.4858016967773","-28.934700012207",NA,NA,"epífita","FLOR0048536",NA,"1124",NA,NA,"19353","auto",NA,"Poales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"660","2020-08-20 14:58:51-03","UFSC","FLOR","41410","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","gardneri","Tillandsia gardneri","Lindl.","Hassemer, G.N.","2009","08","03","Hassemer, G.N.","2009","08","03","Brasil","Santa Catarina","Florianópolis","Campus da UFSC, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,"erva, flor rósea","FLOR0041410",NA,"95",NA,NA,"27000","auto",NA,"Poales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"661","2020-08-20 14:58:51-03","UFSC","FLOR","31284","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","gardneri","Tillandsia gardneri","Lindl.","Hoeltgebaum, M.P.",NA,NA,NA,"Hoeltgebaum, M.P.","2002","03","13","Brasil","Santa Catarina","Ilhota","Parque Botânico do Morro Baú, borda do capoeirão.","-48.8272018432617","-26.8997001647949",NA,NA,"epífita","FLOR0031284",NA,"11CAO",NA,NA,"18275","auto",NA,"Poales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"662","2020-08-20 14:58:51-03","UFSC","FLOR","42191","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","gardneri","Tillandsia gardneri","Lindl.","Mello, A.S.","2011","03","20","Nuernberg, A.; Mello, A.S.","2011","03","20","Brasil","Santa Catarina","Porto Belo","Área de Proteção Ambiental Ponta do Araçá.","-48.5531005859375","-27.1578006744385",NA,NA,"epífita, flor rosa fruto marrom, 0,1m altura","FLOR0042191",NA,"40",NA,NA,"13032","auto",NA,"Poales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"663","2020-08-20 14:58:51-03","UFSC","FLOR","41031","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","gardneri","Tillandsia gardneri","Lindl.","Matos, J.Z. de","2012","11",NA,"Matos, J.Z. de","2012","11","08","Brasil","Santa Catarina","Santo Amaro da Imperatriz","Trilha da Cascata, área do Hotel Plaza Caldas da Imperatriz.","-48.7785987854004","-27.6881008148193",NA,NA,NA,"FLOR0041031",NA,"152",NA,NA,"22435","auto",NA,"Poales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"664","2018-07-16 18:37:02-03","UFMT","UFMT","180","S","Plantae","Bromeliaceae","Tillandsia","gardneri","Tillandsia gardneri","Lindl.","Warderley, M.G.L.","1997","11","27","Prance, G.T.; LIeras, E.; Coelho, D.F.","1973","10","16","Brasil","Mato Grosso","Cuiabá","Buriti, atrás do Estádio.","-56.0966987609863","-15.5960998535156",NA,NA,"Epífeta, sobre árvore viva. Brácteos e botões florais róseos.; Campo graminoso.","UFMT00000180",NA,"19051","720","720","74875","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"665","2017-09-11 16:27:05-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Bromeliaceae","Tillandsia","fluminensis","Tillandsia fluminensis","Mez",NA,NA,NA,NA,"Luschnath, B",NA,NA,NA,"Brazil","Rio de Janeiro","Rio de Janeiro","Habitat in Brasiliae prov. Rio de Janeiro circa urbem","-43.21","-22.9","-43.21","-22.9","(V. s. in herb. Petrop.)",NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"666","2017-09-11 17:09:04-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Bromeliaceae","Tillandsia","gardneri","Tillandsia gardneri","Lindl.",NA,NA,NA,NA,"Riedel, L",NA,NA,NA,"Brazil",NA,NA,"ad Castelnovo",NA,NA,NA,NA,NA,NA,NA,"540",NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"667","2017-09-11 17:09:04-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Bromeliaceae","Tillandsia","gardneri","Tillandsia gardneri","Lindl.",NA,NA,NA,NA,"Luschnath, B",NA,NA,NA,"Brazil","Rio de Janeiro",NA,"in prov. Rio de Janeiro legerunt prope urbem",NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
