"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","recordedBy","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","phylum","order","recordNumber","continentOcean","locality","preparationType","occurrenceRemarks","minimumElevationInMeters","maximumElevationInMeters","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","individualCount","typeStatus"
"104","2021-03-24 17:09:13-03","UFES","SAMES","2630","PreservedSpecimen","Plantae","Fabaceae","Zollernia","glabra","Zollernia glabra","(Spreng.) Yakovlev","Mansano,V.F.","2011","Farney,C.; Menezes,L.F.T.;Araújo-Filho,P.B.;Martins,R.F.A.;Cavalcanti,A.C.S.","2007","11","07","Brasil","Espírito Santo","São Mateus","-39.8588981628418","-18.716100692749",NA,NA,"SAMES02630",NA,NA,NA,"4831",NA,"Nativo. Estrada São Mateus - Nativo, Mata de Restinga a ca de 1 km de entrada para Nativo.",NA,"Arbusto; 2 metros; no sub-bosque; folhas verdes, discolores; flores levemente róseo/violáceas, estames e ovário amarelos.",NA,NA,"02","15","56510","auto",NA,NA,NA,NA,NA
"105","2021-03-24 17:09:13-03","UFES","SAMES","2639","PreservedSpecimen","Plantae","Fabaceae","Zollernia","splendens","Zollernia splendens","Wied-Neuw. & Nees","Ribeiro,M.","2012","Ribeiro,M.; Oliveira,I.R.;Broggio,I.S.","2010","09","18","Brasil","Espírito Santo","Pinheiros","-40.2132987976074","-18.3703002929688",NA,NA,"SAMES02639",NA,NA,NA,"265",NA,"Reserva Biológica Córrego do Veado. Estrada a esquerda da sede da Rebio, Floresta Atlântica de Tabuleiro.",NA,"Árvore de 5,5 m, fruto marrom claro.",NA,NA,"03","03","28525","auto",NA,NA,NA,NA,NA
"106","2020-10-15 08:12:57-03","ASU","ASU-PLANTS","ASU0038104","PreservedSpecimen","Plantae","Fabaceae","Zollernia","splendens","Zollernia splendens","Wied-Neuw. & Nees","G. Hatschbach",NA,"G. Hatschbach; J. M. Silva, R. Goldenberg","2002","9","26","Brazil","Parana",NA,"-48.3258","-25.2983",NA,NA,NA,NA,"Magnoliophyta","Fabales","73847",NA,"Ligação da Rod. PR-405 a Itaqui (Mun. Guaraqueçaba). Brazil Paraná próximo ao rio.",NA,"Árvore, 9m, flor rosada. Floresta da planície litorânea;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"107","2019-11-21 14:37:17-03","UFJF","CESJ","53930","PreservedSpecimen","Plantae","Fabaceae","Zollernia","glabra","Zollernia glabra","(Spreng.) Yakovlev","P.O. Garcia","2009","F.S. Souza; D. Monteiro; J.H.C. Ribeiro; F.R.G. Salimena; P.H. Nobre","2009","07","28","Brasil","Minas Gerais","Olaria","-43.937198638916","-21.8607997894287",NA,NA,"CESJ053930",NA,"Angiosperma",NA,"757","América do Sul","Serra Negra, Serrinha, Sítio do Rinaldo Degredo.",NA,"Árvore 4m no campo rupestre. Frutos verdes.",NA,NA,"09",NA,"15222","auto",NA,NA,NA,NA,NA
"108","2019-11-21 14:37:17-03","UFJF","CESJ","10489","PreservedSpecimen","Plantae","Fabaceae","Zollernia","glabra","Zollernia glabra","(Spreng.) Yakovlev",NA,NA,"L. Krieger","1971","04","07","Brasil","Rio de Janeiro","Rio das Ostras","-41.9449996948242","-22.5268993377686",NA,NA,"CESJ010489",NA,"Angiosperma",NA,"CESJ10489","América do Sul",NA,NA,"Arbusto na mata de restinga. Flores creme.",NA,NA,NA,NA,"17620","auto",NA,NA,NA,NA,NA
"109","2019-11-21 14:37:17-03","UFJF","CESJ","39163","PreservedSpecimen","Plantae","Fabaceae","Zollernia","splendens","Zollernia splendens","Wied-Neuw. & Nees","G. Hatschbach","2002","G. Hatschbach; J.M. Silva; R. Goldenberg","2002","11","26","Brasil","Paraná","Guaraqueçaba","-48.3288993835449","-25.3066997528076",NA,NA,"CESJ039163",NA,"Angiosperma",NA,"73847","América do Sul","Ligação da Rod. PR - 405 a Itaqui",NA,"Árvore, 9 m, flor rosada. Floresta da planície litorânea; próximo ao rio.",NA,NA,NA,NA,"37295","auto",NA,NA,NA,NA,NA
"110","2019-08-20 10:15:23-03","UNICAMP","UEC","108496","S","Plantae","Fabaceae","Zollernia","glabra","Zollernia glabra","(Spreng.) Yakovlev","Mansano, VF","2002","Souza, V","1991","10","17","Brazil","Espírito Santo",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,"224",NA,"Parque Ecológico de Setiba.",NA,"flor, Restinga. Porte arbóreo com 5m, flor rosa e botão vinho. Projeto coleta de sementes.",NA,NA,"11",NA,NA,NA,NA,NA,NA,NA,NA
"111","2019-08-20 10:15:23-03","UNICAMP","UEC","108497","S","Plantae","Fabaceae","Zollernia","glabra","Zollernia glabra","(Spreng.) Yakovlev","Mansano, VF","2002","Souza, V","1992","11","23","Brazil","Espírito Santo","Praia das Neves",NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,"395",NA,"Lado esquerdo da estrada indo para o Rio",NA,"fruto, Restinga. Porte arbóreo com 2,5m.",NA,NA,"11",NA,NA,NA,NA,NA,NA,NA,NA
"112","2019-08-20 10:15:23-03","UNICAMP","UEC","113293","S","Plantae","Fabaceae","Zollernia","glabra","Zollernia glabra","(Spreng.) Yakovlev","Mansano, VF","1999","Mansano, VF; Folli, DA; Rio, MC; Freitas, MF","1999","11","05","Brazil","Espírito Santo","Córrego Santa Rita",NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,"90",NA,"Fazenda de Juventino Altoé.",NA,"folha, Árvore 5m, inflorescência jovem.",NA,NA,"11",NA,NA,NA,NA,NA,NA,NA,NA
"113","2019-08-20 10:15:23-03","UNICAMP","UEC","131475","S","Plantae","Fabaceae","Zollernia","glabra","Zollernia glabra","(Spreng.) Yakovlev","Mansano, VF","2002","Pereira, E","1941","04","26","Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,"02",NA,"Restinga da Barrra da Tijuca.",NA,NA,NA,NA,"11","13",NA,NA,NA,NA,NA,NA,NA
"114","2021-03-01 16:31:33-03","UNICAMP","UEC","131477","S","Plantae","Fabaceae","Zollernia","glabra","Zollernia glabra","(Spreng.) Yakovlev","Mansano, VF","2002","Ducke, A; Kuhlmann, JG","1925","08","28","Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,"s.n.",NA,"Estrada do Porto da Estrela",NA,"Árvore pequena de 3 metros de altura, cálice entre o alaranjado e a cor de tijolo, pétalas lilases. Orla da mata seca.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"115","2019-08-20 10:15:23-03","UNICAMP","UEC","131478","S","Plantae","Fabaceae","Zollernia","glabra","Zollernia glabra","(Spreng.) Yakovlev","Mansano, VF","2002","Duarte, AP","1947","12","11","Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,"s.n.",NA,"Estrada de Magé, Baixada Fluminense",NA,NA,NA,NA,"11","13",NA,NA,NA,NA,NA,NA,NA
"116","2021-03-01 16:31:33-03","UNICAMP","UEC","131479","S","Plantae","Fabaceae","Zollernia","glabra","Zollernia glabra","(Spreng.) Yakovlev","Mansano, VF","2002","Sucre, D; et al.","1965","05","10","Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,"s.n.",NA,"(Antiga Guanabara), Restinga de Jacarepaguá.",NA,"Arbusto com mais ou menos 3 metros de altura, crescendo em restinga densa e úmida com árvore de até 5 metros de altura.",NA,NA,"11","13",NA,NA,NA,NA,NA,NA,NA
"117","2019-08-20 10:15:23-03","UNICAMP","UEC","131485","S","Plantae","Fabaceae","Zollernia","glabra","Zollernia glabra","(Spreng.) Yakovlev","Mansano, VF","2002","Pereira, E","1941","04","26","Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,"02",NA,"Restinga da Barrra da Tijuca.",NA,NA,NA,NA,"11","13",NA,NA,NA,NA,NA,NA,NA
"118","2019-08-20 10:15:23-03","UNICAMP","UEC","122964","S","Plantae","Fabaceae","Zollernia","glabra","Zollernia glabra","(Spreng.) Yakovlev","Mansano, VF",NA,"Folli, DA","2001","08","27","Brazil","Espírito Santo","Linhares","-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,"Magnoliopsida",NA,"4022",NA,"Estrada Flamengo, km 4",NA,"flor, Ecossistema: Indivíduo plantado - forma de vida: terrestre - porte arbóreo - Altura total 8 m - Cor da Exsudação : incolor - Cor do Botão: verde - Cor do Flor: roxo.",NA,NA,NA,NA,"48094","auto",NA,NA,NA,NA,NA
"119","2019-08-20 10:15:23-03","UNICAMP","UEC","113310","S","Plantae","Fabaceae","Zollernia","glabra","Zollernia glabra","(Spreng.) Yakovlev","Mansano, VF","1999","Mansano, VF","1999","11","05","Brazil","Espírito Santo","Linhares","-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,"Magnoliopsida",NA,"103",NA,"Margens da Lagoa Juparanã",NA,"flor, Árvore 4 m, flores com pétalas róseas, margem da lagoa.",NA,NA,"11",NA,"48094","auto",NA,NA,NA,NA,NA
"120","2019-08-20 10:15:23-03","UNICAMP","UEC","113299","S","Plantae","Fabaceae","Zollernia","glabra","Zollernia glabra","(Spreng.) Yakovlev","Mansano, VF",NA,"Mansano, VF; Folli, DA; Rio, MC; Freitas, MF","1999","11","04","Brazil","Espírito Santo","Linhares","-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,"Magnoliopsida",NA,"80",NA,"Reserva da CVRD, estrada da mantegueira,",NA,"fruto, Árvore 8m, flores com pétalas róseas, unguícula creme e frutos imaturos verdes.",NA,NA,NA,NA,"48094","auto",NA,NA,NA,NA,NA
"121","2019-08-20 10:15:23-03","UNICAMP","UEC","108495","S","Plantae","Fabaceae","Zollernia","glabra","Zollernia glabra","(Spreng.) Yakovlev","Mansano, VF","2002","Folli, DA","1991","10","21","Brazil","Espírito Santo","Linhares","-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,"Magnoliopsida",NA,"1455",NA,"Reserva Florestal de Linhares, estrada F",NA,"flor, Mata de Tabuleiro. Porte arbustivo com 3m de altura. Flor rosa e botão verde claro.",NA,NA,"11",NA,"48094","auto",NA,NA,NA,NA,NA
"122","2019-08-20 10:15:23-03","UNICAMP","UEC","116700","S","Plantae","Fabaceae","Zollernia","glabra","Zollernia glabra","(Spreng.) Yakovlev","Mansano, VF","2002","Mendonça Filho, CV","2000","09","21","Brazil","Espírito Santo","Linhares","-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,"Magnoliopsida",NA,"593",NA,"Reserva Florestal de Linhares, estrada J",NA,"flor, Mussununga, porte arbustivo, flor rosa e botão verde.",NA,NA,"11",NA,"48094","auto",NA,NA,NA,NA,NA
"123","2019-08-20 10:15:23-03","UNICAMP","UEC","122963","S","Plantae","Fabaceae","Zollernia","glabra","Zollernia glabra","(Spreng.) Yakovlev","Mansano, VF","2002","Folli, DA","2000","09","21","Brazil","Espírito Santo","Linhares","-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,"Magnoliopsida",NA,"3690",NA,"Reserva Natural da CVDR - Estrada Jacara",NA,"flor, Ecossistema: Mussununga - forma de vida: terrestre - porte arbustivo - Cor da Exsudação : incolor - Cor do Botão: verde - Cor da flor: rosa.",NA,NA,"01",NA,"48094","auto",NA,NA,NA,NA,NA
"124","2019-08-20 10:15:23-03","UNICAMP","UEC","122962","S","Plantae","Fabaceae","Zollernia","glabra","Zollernia glabra","(Spreng.) Yakovlev","Mansano, VF",NA,"Folli, DA","1999","12","09","Brazil","Espírito Santo","Linhares","-40.0722007751465","-19.3910999298096",NA,NA,"UEC089005",NA,"Magnoliopsida",NA,"3526",NA,"Reserva Natural da CVRD - Estrada Jacara",NA,"fruto, Ecossistema: Mussununga - forma de vida: terrestre - porte arbustivo - Cor da Exsudação : incolor - Cor do Fruto Maduro: verde - Cor do fruto imaturo: verde.",NA,NA,NA,NA,"48094","auto",NA,NA,NA,NA,NA
"125","2019-08-20 10:15:23-03","UNICAMP","UEC","122965","S","Plantae","Fabaceae","Zollernia","glabra","Zollernia glabra","(Spreng.) Yakovlev","Mansano, VF","2002","Folli, DA","1999","09","30","Brazil","Espírito Santo","Linhares","-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,"Magnoliopsida",NA,"3495",NA,"Reserva Natural da CVRD - Estrada Manteg",NA,"flor, Ecossistema: Mata do Tabuleiro - forma de vida: terrestre - porte arbustivo - Cor da Exsudação : incolor - Cor do Botão: verde - Cor do Flor: rosa.",NA,NA,"01",NA,"48094","auto",NA,NA,NA,NA,NA
"126","2021-03-01 16:31:33-03","UNICAMP","UEC","131480","S","Plantae","Fabaceae","Zollernia","glabra","Zollernia glabra","(Spreng.) Yakovlev","Mansano, VF","2002","Sucre, D","1968","09","20","Brazil","Rio de Janeiro","Cabo Frio","-42.0186004638672","-22.8794002532959",NA,NA,NA,NA,"Magnoliopsida",NA,"3752",NA,"Restinga de Palmares",NA,"Arbusto de até 4m alt., umbrófilo, Frutos na carpoteca do Jardim Botânico do Rio de Janeiro",NA,NA,"11","13","40069","auto",NA,NA,NA,NA,NA
"127","2019-08-20 10:15:23-03","UNICAMP","UEC","107975","S","Plantae","Fabaceae","Zollernia","glabra","Zollernia glabra","(Spreng.) Yakovlev","Lima, HC","1996","Ramos, MCL","1985","09","29","Brazil","Rio de Janeiro","Maricá","-42.8185997009277","-22.9193992614746",NA,NA,NA,NA,"Magnoliopsida",NA,"830",NA,"Ponta do Fundão, no sistema Lagunas.",NA,"folha, Mata em vertente oeste de morro, formando barreiras. Árvore com 10,7 m de altura, copa totalmente exposta com ramificação à 30 cm do solo. DAS=28,5 cm.",NA,NA,"07",NA,"20726","auto",NA,NA,NA,NA,NA
"128","2021-03-01 16:31:33-03","UNICAMP","UEC","131476","S","Plantae","Fabaceae","Zollernia","glabra","Zollernia glabra","(Spreng.) Yakovlev","Mansano, VF","2002","Brocca","1939","09","27","Brazil","Rio de Janeiro","Rio de Janeiro","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,"Magnoliopsida",NA,"s.n.",NA,NA,NA,"Árvore pequena, flor rósea.",NA,NA,"11","13","57442","auto",NA,NA,NA,NA,NA
"129","2021-03-01 16:31:33-03","UNICAMP","UEC","131469","S","Plantae","Fabaceae","Zollernia","glabra","Zollernia glabra","(Spreng.) Yakovlev","Mansano, VF","2002","Duarte, AP","1961","03","07","Brazil","Rio de Janeiro","Rio de Janeiro","-43.2075004577637","-22.9027996063232",NA,NA,"UEC070878","UEC070878","Magnoliopsida",NA,"5514",NA,"(Antiga Guanabara), Sao Conrado",NA,"Pequena arvore frondosissima, em flores remanescente.",NA,NA,"11","14","57442","auto",NA,NA,NA,NA,NA
"130","2019-08-20 10:15:23-03","UNICAMP","UEC","23230","S","Plantae","Fabaceae","Zollernia","glabra","Zollernia glabra","(Spreng.) Yakovlev","Mansano, VF","2002","Hoehne, W","1964","07","11","Brazil","Rio de Janeiro","Rio de Janeiro","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,"Magnoliopsida",NA,"s.n.",NA,"Guanabara, Barra da Tijuca.",NA,"flor, Arbusto de 1,20m alt., denso, de flores de corola cor de rosa e cálice ferrugíneo, na restinga.",NA,NA,"11",NA,"57442","auto",NA,NA,NA,NA,NA
"131","2019-08-20 10:15:23-03","UNICAMP","UEC","131483","S","Plantae","Fabaceae","Zollernia","glabra","Zollernia glabra","(Spreng.) Yakovlev","Mansano, VF","2002","Machado, O","1947","02","24","Brazil","Rio de Janeiro","Rio de Janeiro","-43.2075004577637","-22.9027996063232",NA,NA,"UEC070877","UEC070877","Magnoliopsida",NA,"s.n.",NA,"Praia da Gavea",NA,NA,NA,NA,"11","13","57442","auto",NA,NA,NA,NA,NA
"132","2021-03-01 16:31:33-03","UNICAMP","UEC","131481","S","Plantae","Fabaceae","Zollernia","glabra","Zollernia glabra","(Spreng.) Yakovlev","Mansano, VF","2002","Araújo, D","1973","09","04","Brazil","Rio de Janeiro","Rio de Janeiro","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,"Magnoliopsida",NA,"404",NA,"Restinga de Jacarepaguá",NA,"Arbusto de +- 3m de alt., umbrófilo, arbustiva. Fruto imaturo, pedenculos de indumento ferrugíneo",NA,NA,"11","13","57442","auto",NA,NA,NA,NA,NA
"133","2021-03-01 16:31:33-03","UNICAMP","UEC","131484","S","Plantae","Fabaceae","Zollernia","glabra","Zollernia glabra","(Spreng.) Yakovlev","Mansano, VF","2002","Duarte, AP","1941","04","26","Brazil","Rio de Janeiro","Rio de Janeiro","-43.2075004577637","-22.9027996063232",NA,NA,"UEC070879","UEC070879","Magnoliopsida",NA,"5863",NA,"Restinga de Jacarepagua, (Antiga Guanabara)",NA,"Arbusto de 3-4 metros de altura, capoes de restinga muito frequente, flores roseo-creme, perfumadas.",NA,NA,"11","13","57442","auto",NA,NA,NA,NA,NA
"134","2021-03-01 16:31:33-03","UNICAMP","UEC","131482","S","Plantae","Fabaceae","Zollernia","glabra","Zollernia glabra","(Spreng.) Yakovlev","Mansano, VF","2002","Araújo, D; Peixoto","1973","06","20","Brazil","Rio de Janeiro","Rio de Janeiro","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,"Magnoliopsida",NA,"220",NA,"Restinga de Jacarepaguá, Pedra de Itaúna",NA,"Arbusto de +- 3m de alt., semi- umbrófilo, crescendo na beira de uma clareiada restinga arbustiva. Flor de cálice arosado, corola rósea, anteras amarelas. frequente",NA,NA,"11","13","57442","auto",NA,NA,NA,NA,NA
"135","2019-08-20 10:15:23-03","UNICAMP","UEC","108501","S","Plantae","Fabaceae","Zollernia","glabra","Zollernia glabra","(Spreng.) Yakovlev","Mansano, VF","2002","Kirizawa, M; Lopes, EA; Lam, M","1992","10","16","Brazil","São Paulo","Bertioga","-46.138599395752","-23.8544006347656",NA,NA,NA,NA,"Magnoliopsida",NA,"2772",NA,"Loteamento Morada da Praia, entre BR 101",NA,"flor, Mata de restinga, em degradação, com brejos. Arvoreta 3,5m de altura, margem de aruamento. Pétalas rosas, cálice verde-rosado: estames cremes. Ornamental.",NA,NA,"11",NA,"37616","auto",NA,NA,NA,NA,NA
"136","2021-03-01 16:31:33-03","UNICAMP","UEC","177895","S","Plantae","Fabaceae","Zollernia","glabra","Zollernia glabra","(Spreng.) Yakovlev","Camargo, R","2007","Bertoni, JEA; Geremias, A","2002","04","09","Brazil","São Paulo","Campinas","-47.060001373291","-22.8999996185303",NA,NA,"UEC023716","UEC023716","Magnoliopsida",NA,"710",NA,"Fazenda Santa Elisa, Quadra das Bananeiras L16 - P7.",NA,"Arvoreta de 4; flores rosa - arroxeadas; frutos verdes.",NA,NA,NA,NA,"23900","auto",NA,NA,NA,NA,NA
"137","2021-03-01 16:31:33-03","UNICAMP","UEC","177894","S","Plantae","Fabaceae","Zollernia","glabra","Zollernia glabra","(Spreng.) Yakovlev","Camargo, R","2007","Bertoni, JEA; Geremias, A","2001","09","24","Brazil","São Paulo","Campinas","-47.060001373291","-22.8999996185303",NA,NA,"UEC023724","UEC023724","Magnoliopsida",NA,"591",NA,"Fazenda Santa Elisa, Quadra da Tristeza L6 - P4. Procedência: Fazenda Nogueirapis, Campinas-SP.",NA,"Arvoreta, 3 a 4m de altura, com frutos verdes.",NA,NA,NA,NA,"23900","auto",NA,NA,NA,NA,NA
"138","2021-03-01 16:31:33-03","UNICAMP","UEC","177896","S","Plantae","Fabaceae","Zollernia","glabra","Zollernia glabra","(Spreng.) Yakovlev","Camargo, R","2007","Bertoni, JEA; Geremias, A","2002","05","14","Brazil","São Paulo","Campinas","-47.060001373291","-22.8999996185303",NA,NA,"UEC023717","UEC023717","Magnoliopsida",NA,"742",NA,"Fazenda Santa Elisa, Quadra da Tristeza L6 - P4. Procedência: (Nogueirapis) - Campinas - SP.",NA,"Arvoreta de 3 a 4m de altura; botões florais.",NA,NA,NA,NA,"23900","auto",NA,NA,NA,NA,NA
"139","2019-08-20 10:15:23-03","UNICAMP","UEC","28618","S","Plantae","Fabaceae","Zollernia","glabra","Zollernia glabra","(Spreng.) Yakovlev","Mansano, VF","2002","Stubblebine, WH; Shepherd, GJ; Tamashiro, JY","1981","12","10","Brazil","São Paulo","Iguape","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,"Magnoliopsida",NA,"13214",NA,"Estação Ecológica da Juréia (SEMA). Mata",NA,"fruto, Árvore de 5m, frutos imaturos de cor verde claro, crescendo à beira do mar.",NA,NA,"11",NA,"55628","auto",NA,NA,NA,NA,NA
"140","2019-08-20 10:15:26-03","UNICAMP","UEC","152265","S","Plantae","Fabaceae","Zollernia","splendens","Zollernia splendens","Maxim. & Nees",NA,NA,"Araújo-Nóbrega, M","2000","07","16","Brazil","Bahia","Ibicoara","-41.416667","-13.383333","-41.416667","-13.383333",NA,NA,"Magnoliopsida",NA,"179",NA,"Chapada Diamantina., Pediplano Central.",NA,"Arvore de aproximadamente 3m em capão de mata mesófila sob o solo argilo-arenoso.","1190","1190",NA,NA,NA,NA,NA,NA,NA,NA,NA
"141","2019-08-20 10:15:26-03","UNICAMP","UEC","109528","S","Plantae","Fabaceae","Zollernia","splendens","Zollernia splendens","Maxim. & Nees","Mansano, VF",NA,"Mansano, VF; Folli, DA","1999","08","26","Brazil","Espírito Santo","Linhares","-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,"Magnoliopsida",NA,"60",NA,"Margem da lagoa Juparaná",NA,"flor, Árvore 4 m, flores com pétalas róseas, margem da lagoa.",NA,NA,NA,NA,"48094","auto",NA,NA,NA,NA,NA
"142","2019-08-20 10:15:26-03","UNICAMP","UEC","103001","S","Plantae","Fabaceae","Zollernia","splendens","Zollernia splendens","Maxim. & Nees","Mansano, VF","1998","Mansano, VF","1998","10","21","Brazil","Espírito Santo","Linhares","-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,"Magnoliopsida",NA,"21",NA,"Reserva Florestal da Companhia Vale do R",NA,"folha, Arvoreta 3 m, subbosque, estéril.",NA,NA,NA,NA,"48094","auto",NA,NA,NA,NA,NA
"143","2019-08-20 10:15:26-03","UNICAMP","UEC","108655","S","Plantae","Fabaceae","Zollernia","splendens","Zollernia splendens","Maxim. & Nees","Mansano, VF",NA,"Mansano, VF","1999","08","10","Brazil","São Paulo","Campinas","-47.060001373291","-22.8999996185303",NA,NA,NA,NA,"Magnoliopsida",NA,"50",NA,"Campus da Unicamp, próximo ao lago do Pa",NA,"flor, Arvoreta 3 m, flores com pétalas róseas com manchas lilases, estames amarelos.",NA,NA,NA,NA,"23900","auto",NA,NA,NA,NA,NA
"144","2021-03-01 16:31:33-03","UNICAMP","UEC","131455","S","Plantae","Fabaceae","Zollernia","splendens","Zollernia splendens","Maxim. & Nees",NA,NA,"Sakuragui, CM; et al.","1990","07","22","Brazil","São Paulo","Piracicaba","-47.6399993896484","-22.7199993133545",NA,NA,NA,NA,"Magnoliopsida",NA,"09",NA,"ESA",NA,"Arbusto de 2 m de altura, cálice verde-claro, corola com pétalas róseas.",NA,NA,NA,NA,"44778","auto",NA,NA,NA,NA,NA
"145","2020-04-22 16:21:09-03","UFPB","JPB","56713","PreservedSpecimen","Plantae","Leguminosae","Zollernia","glabra","Zollernia glabra","(Spreng.) Yakovlev","Sobral, M","2004","Andrade, IR; et al.","2003","11","28","Brasil","Minas Gerais","Januária","-44.3616981506348","-15.4881000518799",NA,NA,"JPB0056713",NA,"Angiosperma","Dicotyledon","BHZB4193","Southern America","MG #?# Brejo do Amparo.",NA,"; HABITAT: Caatinga; DESC: Arbóreo.",NA,NA,"10",NA,"148972","auto",NA,NA,NA,NA,NA
"146","2021-03-16 17:52:23-03","UCS","HUCS","20143","PreservedSpecimen","Plantae","Fabaceae","Zollernia","splendens","Zollernia splendens","Maximilian & Nees","Hatschbach, G.","2002","Hatschbach, G.","2002","09","26","Brasil","Paraná","Guaraqueçaba","-48.3288993835449","-25.3066997528076",NA,NA,NA,NA,"Angiospermae","Fabales","73847",NA,"Ligação da Rod PR 405 a Itaqui",NA,"Herbario MBM; Floresta da planície litorânea, próximo ao rio",NA,NA,NA,NA,"37295","auto",NA,NA,NA,NA,NA
"147","2020-04-27 16:10:06-03","UFES","VIES","7066","S","Plantae","Fabaceae","Zollernia","falcata","Zollernia falcata","Maximilian & Nees","Pereira, O.J.","1993","Pereira, O.J.; Gomes, J.M.L.","1993","08","23","Brasil","Espírito Santo","Conceição da Barra","-39.7322006225586","-18.5932998657227",NA,NA,"VIES007066","VIES007066",NA,NA,"4730",NA,"Área 100 da Aracruz Celulose S.A.",NA,NA,NA,NA,"08","23","41644","auto",NA,NA,NA,NA,NA
"148","2020-04-27 16:10:06-03","UFES","VIES","15229","S","Plantae","Fabaceae","Zollernia","falcata","Zollernia falcata","Maximilian & Nees","Pereira, O.J.","1993","Pereira, O.J.; Gomes, J.M.L.","1993","09","27","Brasil","Espírito Santo","Linhares","-40.0722007751465","-19.3910999298096",NA,NA,"VIES015229","VIES015229",NA,NA,"4943",NA,"Comboios.",NA,NA,NA,NA,"09","27","48094","auto",NA,NA,NA,NA,NA
"149","2020-04-27 16:10:06-03","UFES","VIES","15230","S","Plantae","Fabaceae","Zollernia","falcata","Zollernia falcata","Maximilian & Nees","Pereira, O.J.","1993","Pereira, O.J.; Gomes, J.M.L.","1993","09","28","Brasil","Espírito Santo","Linhares","-40.0722007751465","-19.3910999298096",NA,NA,"VIES015230","VIES015230",NA,NA,"5000",NA,"Comboios.",NA,NA,NA,NA,"09","28","48094","auto",NA,NA,NA,NA,NA
"150","2019-06-27 10:25:17-03","UFES","VIES","33256","S","Plantae","Fabaceae","Zollernia","glabra","Zollernia glabra","(Spreng.) Yakovlev",NA,NA,"Moreira, L.N.","2007","05","14","Brasil","Espírito Santo","Cachoeiro de Itapemirim","-41.1128005981445","-20.8488998413086",NA,NA,"VIES033256","VIES033256",NA,NA,"18",NA,"Floresta Nacional Pacotuba.",NA,NA,NA,NA,NA,NA,"35694","auto",NA,NA,NA,NA,NA
"151","2019-06-27 10:25:17-03","UFES","VIES","20318","S","Plantae","Fabaceae","Zollernia","glabra","Zollernia glabra","(Spreng.) Yakovlev",NA,NA,"Acácio, G.","1995","10","26","Brasil","Espírito Santo","Cachoeiro de Itapemirim","-41.1128005981445","-20.8488998413086",NA,NA,"VIES020318","VIES020318",NA,NA,"242",NA,"R.F. Bananal do Norte.",NA,NA,NA,NA,NA,NA,"35694","auto",NA,NA,NA,NA,NA
"152","2020-04-27 16:10:06-03","UFES","VIES","8761","S","Plantae","Fabaceae","Zollernia","glabra","Zollernia glabra","(Spreng.) Yakovlev","Lima, H.C. de","2008","Pereira, O.J.; Gomes, J.M.L. & Simões, J.M.","1992","09","09","Brasil","Espírito Santo","Conceição da Barra","-39.7322006225586","-18.5932998657227",NA,NA,"VIES008761","VIES008761",NA,NA,"3824",NA,NA,NA,NA,NA,NA,"08","22","41644","auto",NA,NA,NA,NA,NA
"153","2020-04-27 16:10:06-03","UFES","VIES","7496","S","Plantae","Fabaceae","Zollernia","glabra","Zollernia glabra","(Spreng.) Yakovlev","Pereira, O.J.","1993","Pereira, O.J.; Gomes, J.M.L. & Coelho, F.N.","1993","09","20","Brasil","Espírito Santo","Conceição da Barra","-39.7322006225586","-18.5932998657227",NA,NA,"VIES007496","VIES007496",NA,NA,"4859",NA,"Área 157 da Aracruz Celulose S.A.",NA,NA,NA,NA,"09","20","41644","auto",NA,NA,NA,NA,NA
