"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","infraspecificEpithet","scientificName","scientificNameAuthorship","typeStatus","recordedBy","recordNumber","continentOcean","country","locality","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","year","month","day","stateProvince","county","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","yearIdentified","verbatimLongitude","verbatimLatitude","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount","sex"
"1552","2020-09-12 05:00:02-03","US","US","3439182","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Senna","obtusifolia",NA,"Senna obtusifolia","(L.) H.S. Irwin & Barneby",NA,"A. Fernández, J. Fernández & C. Reyes","12777","South America - Neotropics","Venezuela","Morichal Morichalote. 6 -7 km al Oeste del río Oritupano",NA,NA,"US00730636",NA,"Fernández Reyes, --","1998","6","12","Anzoátegui","Freites","-63.5","9.03",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1553","2020-09-12 05:00:02-03","US","US","2282577","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Senna","obtusifolia",NA,"Senna obtusifolia","(L.) H.S. Irwin & Barneby",NA,"A. Mocquerys","s.n.","South America - Neotropics","Venezuela",NA,NA,NA,"US00342175",NA,NA,"1893",NA,NA,"Mérida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1554","2020-09-12 05:00:02-03","US","US","33005561","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Senna","obtusifolia",NA,"Senna obtusifolia","(L.) H.S. Irwin & Barneby",NA,"M. J. Jansen-Jacobs, B. Welle, H. J. M. Sipman & V. James","2771","South America - Neotropics","Guyana","Rupununi dist., ruyuwini landing, kuyuwini river",NA,NA,"US00445062",NA,NA,"1992","10","8",NA,NA,"-59.25","2.0833",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1555","2020-09-12 05:00:02-03","US","US","2941800","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Senna","obtusifolia",NA,"Senna obtusifolia","(L.) H.S. Irwin & Barneby",NA,"Collector unknown","27546","South America","Argentina","Posadas",NA,NA,"US00337442",NA,NA,"1958","3","24","Misiones","Capital",NA,NA,"205","205",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1556","2020-09-12 05:00:02-03","US","US","1616268","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Senna","obtusifolia",NA,"Senna obtusifolia","(L.) H.S. Irwin & Barneby",NA,"E. Pérez Arbeláez","2231","South America - Neotropics","Colombia",NA,NA,NA,"US00337468",NA,NA,NA,NA,NA,"Cundinamarca",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1557","2020-09-12 05:00:02-03","US","US","2861212","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Senna","obtusifolia",NA,"Senna obtusifolia","(L.) H.S. Irwin & Barneby",NA,"W. R. Anderson, M. T. Stieber & J. H. Kirkbride","36925","South America - Neotropics","Brazil","Ca 3 km s of cocos; espigao mestre",NA,NA,"US00337455","US00337455_01",NA,"1972","3","14","Bahia",NA,NA,NA,"535","535",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1558","2020-09-12 05:00:02-03","US","US","1057423","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Senna","obtusifolia",NA,"Senna obtusifolia","(L.) H.S. Irwin & Barneby",NA,"E. Hassler","12539","South America","Paraguay","Ypacarai",NA,NA,"US00337375",NA,NA,"1913",NA,NA,"Central",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1559","2020-09-12 05:00:02-03","US","US","2570802","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Senna","obtusifolia",NA,"Senna obtusifolia","(L.) H.S. Irwin & Barneby",NA,"G. Eiten & L. T. Eiten","4514","South America - Neotropics","Brazil","ilha de balsas region, between the rios balsas and parnaiba; by main hous of fazenda morros, ca 35 km s of loreto",NA,NA,"US00337415","US00337415_01",NA,"1962","5","5","Maranhão","Lorêto","-45.1411018371582","-7.08444023132324","300","300","79629","auto",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1560","2020-09-12 05:00:02-03","US","US","1801531","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Senna","obtusifolia",NA,"Senna obtusifolia","(L.) H.S. Irwin & Barneby",NA,"Bro. Daniel","2066","South America - Neotropics","Colombia","Carare; Pto. Benio",NA,NA,"US00337463","US00337463_01",NA,"1939","7",NA,"Antioquia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1561","2020-09-12 05:00:02-03","US","US","1284176","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Senna","obtusifolia",NA,"Senna obtusifolia","(L.) H.S. Irwin & Barneby",NA,"H. H. Rusby","1268","South America - Neotropics","Bolivia","Rurrenabaque",NA,NA,"US00342164","US00342164_01",NA,"1921","10",NA,NA,NA,NA,NA,"305","305",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1562","2020-09-12 05:00:02-03","US","US","2046302","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Senna","obtusifolia",NA,"Senna obtusifolia","(L.) H.S. Irwin & Barneby",NA,"O. L. Haught","6719","South America - Neotropics","Colombia","Cerrejon",NA,NA,"US00337470","US00337470_01",NA,"1949","11","24","Magdalena",NA,NA,NA,"150","150",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1563","2020-09-12 05:00:02-03","US","US","2826930","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Senna","obtusifolia",NA,"Senna obtusifolia","(L.) H.S. Irwin & Barneby",NA,"J. H. Kirkbride & E. Lleras","2982","South America - Neotropics","Brazil","Former encampment of army road crew at coreego sao bento along br 163, cuiaba-santarem road; serra do cachimbo",NA,NA,"US00337406","US00337406_01",NA,"1977","2","21","Pará",NA,NA,NA,"390","390",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1564","2020-09-12 05:00:02-03","US","US","2936102","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Senna","obtusifolia",NA,"Senna obtusifolia","(L.) H.S. Irwin & Barneby",NA,"R. M. Harley, S. J. Mayo, R. M. Storr, T. S. Santos & R. S. Pinheiro","19988","South America - Neotropics","Brazil","13 km e of the town of villa do rio de contas on the road to marcolino moura; serra do rio de contas",NA,NA,"US00337426","US00337426_01",NA,"1977","3","25","Bahia",NA,NA,NA,"700","700",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1565","2020-09-12 05:00:02-03","US","US","2883608","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Senna","obtusifolia",NA,"Senna obtusifolia","(L.) H.S. Irwin & Barneby",NA,"G. Shepard, J. Andrade, J. Tamashiro & P. R. Salgado","7410","South America - Neotropics","Brazil","Rodovia itumbiara-rio verde ca 25 km to itumbiara",NA,NA,"US00337411","US00337411_01",NA,"1978","4","19","Goiás","Itumbiara","-49.2153015136719","-18.4192008972168","550","550","77216","auto",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1566","2020-09-12 05:00:02-03","US","US","1594658","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Senna","obtusifolia",NA,"Senna obtusifolia","(L.) H.S. Irwin & Barneby",NA,"F. E. Drouet","1911","South America - Neotropics","Brazil","Near wharf, city of abalte",NA,NA,"US00337407","US00337407_01",NA,"1935","7","2","Pará",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1567","2020-09-12 05:00:02-03","US","US","1055926","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Senna","obtusifolia",NA,"Senna obtusifolia","(L.) H.S. Irwin & Barneby",NA,"A. S. Hitchcock","16643","South America - Neotropics","Guyana","Georgetown, vicinity of peter's hall",NA,NA,"US00342160",NA,NA,"1919","11","6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1568","2020-09-12 05:00:02-03","US","US","2467860","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Senna","obtusifolia",NA,"Senna obtusifolia","(L.) H.S. Irwin & Barneby",NA,"L. E. Mora","2436","South America - Neotropics","Colombia","Carretera Pasto-Popayar; between Mojarras and the Rio Patio",NA,NA,"US00337465",NA,NA,"1962","10","27","Cauca","Mercaderes",NA,NA,"500","500",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1569","2020-09-12 05:00:02-03","US","US","3646785","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Senna","obtusifolia",NA,"Senna obtusifolia","(L.) H.S. Irwin & Barneby",NA,"D. A. Neill","11174","South America - Neotropics","Ecuador","Yasuni National Park, near Rio Tiputini.",NA,NA,"US01210235","US01210235_01",NA,"1998","3","28","Napo",NA,"-76.4","-0.68","220",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1570","2020-09-12 05:00:02-03","US","US","942049","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Senna","obtusifolia",NA,"Senna obtusifolia","(L.) H.S. Irwin & Barneby",NA,"T. Morong","175","South America","Paraguay","Central paraguay",NA,NA,"US00337377","US00337377_01",NA,"1888",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1571","2020-09-12 05:00:02-03","US","US","530817","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Senna","obtusifolia",NA,"Senna obtusifolia","(L.) H.S. Irwin & Barneby",NA,"H. F. Pittier","627","South America - Neotropics","Colombia","Around Cali, western side of Cauca Valley",NA,NA,"US00337466",NA,NA,"1905","12",NA,"Cauca",NA,NA,NA,"1000","1200",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1572","2020-09-12 05:00:02-03","US","US","1068734","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Senna","obtusifolia",NA,"Senna obtusifolia","(L.) H.S. Irwin & Barneby",NA,"W. E. Broadway","475","South America - Neotropics","French Guiana","Vicinity of cayenne",NA,NA,"US00342157",NA,NA,"1921","6","10","Cayenne",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1573","2020-09-12 05:00:02-03","US","US","2570782","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Senna","obtusifolia",NA,"Senna obtusifolia","(L.) H.S. Irwin & Barneby",NA,"G. Eiten & L. T. Eiten","4514","South America - Neotropics","Brazil","ilha de balsas region, between the rios balsas and parnaiba; by main hous of fazenda morros, ca 35 km s of loreto",NA,NA,"US00337416","US00337416_01",NA,"1962","5","5","Maranhão","Lorêto","-45.1411018371582","-7.08444023132324","300","300","79629","auto",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1574","2020-09-12 05:00:02-03","US","US","2912495","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Senna","obtusifolia",NA,"Senna obtusifolia","(L.) H.S. Irwin & Barneby",NA,"S. G. Beck","2699","South America - Neotropics","Bolivia","San Rafael, E slopes",NA,NA,"US00337367",NA,NA,"1979","10","7","Beni","Marbán",NA,NA,"220","220",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1575","2020-09-12 05:00:02-03","US","US","2222620","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Senna","obtusifolia",NA,"Senna obtusifolia","(L.) H.S. Irwin & Barneby",NA,"C. Vogl","567","South America - Neotropics","Venezuela","Vicinity of Maracay and Caracas",NA,NA,"US00337452","US00337452_01",NA,"1930",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1576","2020-09-12 05:00:02-03","US","US","1541777","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Senna","obtusifolia",NA,"Senna obtusifolia","(L.) H.S. Irwin & Barneby",NA,"W. A. Archer","84","South America - Neotropics","Colombia","Medellin",NA,NA,"US00337464","US00337464_01",NA,"1930","6","7","Antioquia",NA,NA,NA,"1500","1500",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1577","2020-09-12 05:00:02-03","US","US","1350085","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Senna","obtusifolia",NA,"Senna obtusifolia","(L.) H.S. Irwin & Barneby",NA,"E. P. Killip & A. C. Smith","14089","South America - Neotropics","Colombia","La Popa near Cartagena",NA,NA,"US00337390","US00337390_01",NA,"1926","11","2","Bolívar",NA,NA,NA,"50","175",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1578","2020-09-12 05:00:02-03","US","US","2281494","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Senna","obtusifolia",NA,"Senna obtusifolia","(L.) H.S. Irwin & Barneby",NA,"H. S. Irwin","2107","South America - Neotropics","Brazil","5 km e of sao miguel d anta",NA,NA,"US00337427","US00337427_01",NA,"1958","11","18","Minas Gerais","São Miguel",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1579","2020-09-12 05:00:02-03","US","US","1796524","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Senna","obtusifolia",NA,"Senna obtusifolia","(L.) H.S. Irwin & Barneby",NA,"J. Cuatrecasas","10488","South America - Neotropics","Colombia","Valle del Rio Magdalena; armero, between Potreros",NA,NA,"US00337471",NA,NA,"1940","10","6","Tolima",NA,NA,NA,"400","400",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1580","2020-09-12 05:00:02-03","US","US","1827792","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Senna","obtusifolia",NA,"Senna obtusifolia","(L.) H.S. Irwin & Barneby",NA,"J. T. Howell","9730","South America - Neotropics","Ecuador","James Bay",NA,NA,"US00342168","US00342168_01",NA,"1932","6","5","Colón",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1581","2020-09-12 05:00:02-03","US","US","1854057","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Senna","obtusifolia",NA,"Senna obtusifolia","(L.) H.S. Irwin & Barneby",NA,"A. Dugand","3627","South America - Neotropics","Colombia","Puerto Colombia, hills in the area of the Miramar Beach",NA,NA,"US00337460",NA,NA,"1944","12","15","Atlántico",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1582","2020-09-12 05:00:02-03","US","US","1834921","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Senna","obtusifolia",NA,"Senna obtusifolia","(L.) H.S. Irwin & Barneby",NA,"Ll. Williams","15804","South America - Neotropics","Venezuela","Coasts of casiquiare, capihuara",NA,NA,"US00336944",NA,NA,"1942","6","5","Amazonas",NA,NA,NA,"120","120",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1583","2020-09-12 05:00:02-03","US","US","942059","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Senna","obtusifolia",NA,"Senna obtusifolia","(L.) H.S. Irwin & Barneby",NA,"J. H. Hart","159","South America - Neotropics","Colombia","[San Andrés y Providencia Archipelago]",NA,NA,"US00333061","US00333061_01",NA,"1885","11",NA,"San Andrés Y Providencia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1584","2020-09-12 05:00:02-03","US","US","702929","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Senna","obtusifolia",NA,"Senna obtusifolia","(L.) H.S. Irwin & Barneby",NA,"M. R. Schomburgk","843","South America - Neotropics","Guyana",NA,NA,NA,"US00337445",NA,NA,"1840","7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1585","2020-09-12 05:00:02-03","US","US","2935267","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Senna","obtusifolia",NA,"Senna obtusifolia","(L.) H.S. Irwin & Barneby",NA,"J. L. Luteyn, M. L. Lebrón-Luteyn & G. Morales L.","7340","South America - Neotropics","Colombia","La Virginia-Apia road, km 18-19",NA,NA,"US00337393","US00337393_01",NA,"1979","4","21","Risaralda",NA,NA,NA,"1070","1070",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1586","2020-09-12 05:00:02-03","US","US","3230070","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Senna","obtusifolia",NA,"Senna obtusifolia","(L.) H.S. Irwin & Barneby",NA,"L. J. Gillespie, C. L. Kelloff & S. Tiwari","2506","South America - Neotropics","Guyana","Digitima Savanna, Canje River ±20 km S of Mora, 185 km from mouth of Canje",NA,NA,"US00518353",NA,"Barneby, R. C.","1989","10","29","E. Berbice-Corentyne",NA,"-57.6667","5.55","10","20",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1587","2020-09-12 05:00:02-03","US","US","3676330","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Senna","obtusifolia",NA,"Senna obtusifolia","(L.) H.S. Irwin & Barneby",NA,"G. Eiten & L. T. Eiten","4052","South America - Neotropics","Brazil","Municipio de Loreto: Ilha de Balsas region, between Balsas and Parnaiba Rivers, Ca. 30 km. south of Loreto. Ca. 6 km south of main house of Fazenda Sao Raimundo. Trail from Veados to S. Raimundo.",NA,NA,"US01326005","US01326005_01",NA,"1962","4","5","Maranhão",NA,"-45.125","-7.35","250","300",NA,NA,NA,"45 7-8 W","7 21 S",NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1588","2020-09-12 05:00:02-03","US","US","2752436","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Senna","obtusifolia",NA,"Senna obtusifolia","(L.) H.S. Irwin & Barneby",NA,"W. R. Anderson","9047","South America - Neotropics","Brazil","7.5 km by road w rio pandeiros on road from januaria to serra das araras",NA,NA,"US00337404","US00337404_01",NA,"1973","4","18","Minas Gerais",NA,NA,NA,"600","600",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1589","2020-09-12 05:00:02-03","US","US","1134744","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Senna","obtusifolia",NA,"Senna obtusifolia","(L.) H.S. Irwin & Barneby",NA,"R. S. Williams","531","South America - Neotropics","Bolivia","Mapiri",NA,NA,"US00342165",NA,NA,"1901","12","18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1590","2020-09-12 05:00:02-03","US","US","1471322","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Senna","obtusifolia",NA,"Senna obtusifolia","(L.) H.S. Irwin & Barneby",NA,"Ll. Williams","1305","South America - Neotropics","Peru","Punchana, near iquitos",NA,NA,"US00337449",NA,NA,"1929","7",NA,"Loreto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1591","2020-09-12 05:00:02-03","US","US","1517308","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Senna","obtusifolia",NA,"Senna obtusifolia","(L.) H.S. Irwin & Barneby",NA,"W. A. Archer","1903","South America - Neotropics","Colombia","Quibdo, Rio Atrato",NA,NA,"US00337467",NA,NA,"1931","4",NA,"Chocó",NA,NA,NA,"60","60",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1592","2020-09-12 05:00:02-03","US","US","2642990","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Senna","obtusifolia",NA,"Senna obtusifolia","(L.) H.S. Irwin & Barneby",NA,"H. S. Irwin & T. R. Soderstrom","6852","South America - Neotropics","Brazil","Ca 50 km n of barra do garcas on road to xavantina; vicinity of barro do garcas",NA,NA,"US00337403","US00337403_01",NA,"1964","10","14","Mato Grosso",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1593","2020-09-12 05:00:02-03","US","US","3322553","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Senna","obtusifolia",NA,"Senna obtusifolia","(L.) H.S. Irwin & Barneby",NA,"T. Henkel, R. Williams & V. James","3362","South America - Neotropics","Guyana","South Rupununi Savanna; Aishalton; wet depression 100-200 m south of airstrip",NA,NA,"US00511758","US00511758_01","Barneby, R. C.","1993","10","9","U. Takutu-U. Essequibo",NA,"-59.3","2.36667","200",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1594","2020-09-12 05:00:02-03","US","US","1471014","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Senna","obtusifolia",NA,"Senna obtusifolia","(L.) H.S. Irwin & Barneby",NA,"A. Moss","76","South America - Neotropics","Brazil","Para",NA,NA,"US00337433","US00337433_01",NA,"1930",NA,NA,"Pará",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1595","2020-09-12 05:00:02-03","US","US","2799946","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Senna","obtusifolia",NA,"Senna obtusifolia","(L.) H.S. Irwin & Barneby",NA,"J. Schunke Vigo","6883","South America - Neotropics","Peru","Tocache nuevo dtto.; puerto pizana (right side of the rio huallaga)",NA,NA,"US00337447",NA,NA,"1974","6","3","San Martín","Mariscal Cáceres",NA,NA,"350","350",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1596","2020-09-12 05:00:02-03","US","US","3502788","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Senna","obtusifolia",NA,"Senna obtusifolia","(L.) H.S. Irwin & Barneby",NA,"M. Rimachi Y.","10240","South America - Neotropics","Peru","Banda de Shilcayo, Carretera de Tarapoto-Yurimaguas",NA,NA,"US00931619","US00931619_01",NA,"1992","4","30","San Martín","San Martín",NA,NA,"750",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1597","2020-09-12 05:00:02-03","US","US","3397196","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Senna","obtusifolia",NA,"Senna obtusifolia","(L.) H.S. Irwin & Barneby",NA,"S. Diesel","1395","South America","Brazil","Arroio Pinhal-Galopolis",NA,NA,"US00651974","US00651974_01",NA,"1998","3","27","Rio Grande do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1598","2020-09-12 05:00:02-03","US","US","3130304","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Senna","obtusifolia",NA,"Senna obtusifolia","(L.) H.S. Irwin & Barneby",NA,"J. L. Zarucchi","3227","South America - Neotropics","Brazil","Maues",NA,NA,"US00424494","US00424494_01","Barneby, R. C.","1983","7","29","Amazonas","Maués","-57.7167","-3.3833",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1599","2020-09-12 05:00:02-03","US","US","3428317","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Senna","obtusifolia",NA,"Senna obtusifolia","(L.) H.S. Irwin & Barneby",NA,"A. Fernández, K. J. Wurdack & C. Reyes","15837","South America - Neotropics","Venezuela","Río Orinoco. San Antonio.",NA,NA,"US00730633",NA,"Fernández, A.","1999","10",NA,"Amazonas","Atabapo",NA,NA,"70",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1600","2020-09-12 05:00:02-03","US","US","2325750","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Senna","obtusifolia",NA,"Senna obtusifolia","(L.) H.S. Irwin & Barneby",NA,"J. Cuatrecasas & R. R. Castañeda","24979","South America - Neotropics","Colombia","Foothill of the Sierra de Perija; Manaure; marginal forest of Rio mananuare",NA,NA,"US00337469",NA,NA,"1959","11","4","Magdalena",NA,NA,NA,"750","790",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1601","2020-09-12 05:00:02-03","US","US","3025248","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Senna","obtusifolia",NA,"Senna obtusifolia","(L.) H.S. Irwin & Barneby",NA,"G. S. Bunting","8272","South America - Neotropics","Venezuela","Via que conduce entre la carretera lara-zulia y el zamuro (desviando en km 18 al se del puente sobre el lago) entre km 8 y 10",NA,NA,"US00337380",NA,NA,"1979","11","27","Zulia","Bolivar Dtto.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1602","2020-09-12 05:00:02-03","US","US","1140841","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Senna","obtusifolia",NA,"Senna obtusifolia","(L.) H.S. Irwin & Barneby",NA,"E. P. Killip & T. E. Hazen","8380","South America - Neotropics","Colombia","Cauca Valley",NA,NA,"US00337386",NA,NA,"1922","7","20","Valle del Cauca",NA,NA,NA,"910","930",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1603","2020-09-12 05:00:02-03","US","US","2861213","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Senna","obtusifolia",NA,"Senna obtusifolia","(L.) H.S. Irwin & Barneby",NA,"H. S. Irwin, R. M. Harley & G. L. Smith","31297","South America - Neotropics","Brazil","Planalto do Brasil, Valley of the Rio das Ondas; ca 10 km W. of Barreiras",NA,NA,"US00337456","US00337456_01",NA,"1971","3","2","Bahia",NA,NA,NA,"500","500",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1604","2020-09-12 05:00:02-03","US","US","1546596","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Senna","obtusifolia",NA,"Senna obtusifolia","(L.) H.S. Irwin & Barneby",NA,"S. Venturi","5294","South America","Argentina","El Timbo.",NA,NA,"US00337443",NA,NA,"1927","4","19","Tucumán","Burruyaco",NA,NA,"600","600",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1605","2020-09-12 05:00:02-03","US","US","3271531","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Senna","obtusifolia",NA,"Senna obtusifolia","(L.) H.S. Irwin & Barneby",NA,"E. L. Little Jr.","16716","South America - Neotropics","Guyana","Se of new amsterdam",NA,NA,"US00427754",NA,NA,"1955","8","18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
