"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","recordNumber","occurrenceRemarks","phylum","order","continentOcean","preparationType","coordinatePrecision","geoFlag","class","relatedCatalogItem","relationshipType","fieldNumber","typeStatus","individualCount","sex"
"432","2020-12-21 16:35:44-03","MBM","MBM","55166","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","clavigera","Mollinedia clavigera","Tul.","Peixoto, A.L.",NA,NA,NA,"Hatschbach, G.",NA,NA,NA,"Brazil","Paraná","Balsa Nova","Campina da Cascavel","-49.6356010437012","-25.5839004516602",NA,NA,NA,NA,"MBM055166","MBM055166","39166",NA,NA,NA,"Southern America",NA,"27346","auto",NA,NA,NA,NA,NA,NA,NA
"433","2020-12-21 16:35:42-03","MBM","MBM","298255","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","clavigera","Mollinedia clavigera","Tul.","Ribas, O.S.",NA,NA,NA,"Possete, R.F.S.","2004","01","13","Brazil","Paraná","Colombo","EMBRAPA","-49.2242012023926","-25.2917003631592",NA,NA,NA,NA,"MBM298255","MBM298255","139",NA,NA,NA,"Southern America",NA,"13536","auto",NA,NA,NA,NA,NA,NA,NA
"434","2020-12-21 16:35:42-03","MBM","MBM","384847","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","clavigera","Mollinedia clavigera","Tul.","Ribas, O.S.","2013",NA,NA,"Mihnoni-Homem, I.C.","2013","08","01","Brazil","Paraná","Curitiba","Campus Jardim Botânico, UFPR","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"MBM384847","MBM384847","s.n.","Arbusto ca. 2,5m. Flores creme.; Floresta Ombrófila Mista.",NA,NA,"Southern America",NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA
"435","2020-12-21 16:35:42-03","MBM","MBM","155384","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","clavigera","Mollinedia clavigera","Tul.","Smith, S.F.",NA,NA,NA,"Cordeiro, J.",NA,NA,NA,"Brazil","Paraná","Curitiba","Jardim Botânico","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"MBM155384","MBM155384","990",NA,NA,NA,"Southern America",NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA
"436","2020-12-21 16:35:42-03","MBM","MBM","308935","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","clavigera","Mollinedia clavigera","Tul.","Cordeiro, J.; et al.",NA,NA,NA,"Furtado, R.A.","2005","05","01","Brazil","Paraná","Goioerê","Parque Ecológico","-53.0275001525879","-24.184700012207",NA,NA,NA,NA,"MBM308935","MBM308935","s.n.",NA,NA,NA,"Southern America",NA,"22997","auto",NA,NA,NA,NA,NA,NA,NA
"437","2020-12-21 16:35:42-03","MBM","MBM","140036","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","clavigera","Mollinedia clavigera","Tul.","Peixoto, A.L.",NA,NA,NA,"Silva, E.A.",NA,NA,NA,"Brazil","Paraná","Ibiporã","Sítio do Salto","-51.0480995178223","-23.2691993713379",NA,NA,NA,NA,"MBM140036","MBM140036","41",NA,NA,NA,"Southern America",NA,"20625","auto",NA,NA,NA,NA,NA,NA,NA
"438","2020-12-21 16:35:42-03","MBM","MBM","384309","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","clavigera","Mollinedia clavigera","Tul.","Barboza, E.","2012",NA,NA,"Dunaiski Jr.; A.","2002","12","28","Brazil","Paraná","Lapa","Monje da Lapa","-49.7158012390137","-25.7696990966797",NA,NA,NA,NA,"MBM384309","MBM384309","1991",NA,NA,NA,"Southern America",NA,"49965","auto",NA,NA,NA,NA,NA,NA,NA
"439","2020-12-21 16:35:42-03","MBM","MBM","257104","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","clavigera","Mollinedia clavigera","Tul.","Kinupp, V.F.",NA,NA,NA,"Kinupp, V.F.","1997","02","03","Brazil","Paraná","Londrina","Parque Estadual Mata dos Godoy","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,"MBM257104","MBM257104","235",NA,NA,NA,"Southern America",NA,"63728","auto",NA,NA,NA,NA,NA,NA,NA
"440","2020-12-21 16:35:42-03","MBM","MBM","16280","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","clavigera","Mollinedia clavigera","Tul.","Peixoto, A.L.",NA,NA,NA,"Hatschbach, G.",NA,NA,NA,"Brazil","Paraná","Ortigueira","Rio do Barreiro","-50.9494018554688","-24.2082996368408",NA,NA,NA,NA,"MBM016280","MBM016280","24962",NA,NA,NA,"Southern America",NA,"46016","auto",NA,NA,NA,NA,NA,NA,NA
"441","2020-12-21 16:35:42-03","MBM","MBM","252986","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","clavigera","Mollinedia clavigera","Tul.","Dusén, P.",NA,NA,NA,"Dusén, P.",NA,NA,NA,"Brazil","Paraná","Ponta Grossa","Ponta Grossa","-50.1618995666504","-25.0949993133545",NA,NA,NA,NA,"MBM252986",NA,"7368",NA,NA,NA,"Southern America",NA,"46557","auto",NA,NA,NA,NA,NA,NA,NA
"442","2020-12-21 16:35:42-03","MBM","MBM","12426","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","clavigera","Mollinedia clavigera","Tul.","Peixoto, A.L.",NA,NA,NA,"Hatschbach, G.",NA,NA,NA,"Brazil","Paraná","Ponta Grossa","Vila Velha","-50.1618995666504","-25.0949993133545",NA,NA,NA,NA,"MBM012426","MBM012426","22330",NA,NA,NA,"Southern America",NA,"46557","auto",NA,NA,NA,NA,NA,NA,NA
"443","2020-12-21 16:35:42-03","MBM","MBM","147657","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","clavigera","Mollinedia clavigera","Tul.","Hatschbach, G.",NA,NA,NA,"Hatschbach, G.; Silva, J.M.; Silva, J.M.",NA,NA,NA,"Brazil","Paraná","Turvo","Rio Tamanduá, próximo a barra","-51.5297012329102","-25.0428009033203",NA,NA,NA,NA,"MBM147657","MBM147657","55725",NA,NA,NA,"Southern America",NA,"36663","auto",NA,NA,NA,NA,NA,NA,NA
"444","2020-12-21 16:35:42-03","MBM","MBM","320163","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","clavigera","Mollinedia clavigera","Tul.","Brotto, M.L.; Picoli, A.C.","2013","01","16","Kauano, E.E.","2003","04","28","Brazil","Paraná","Balsa Nova","Chácara Payquerê, Bugre","-49.6356010437012","-25.5839004516602",NA,NA,NA,NA,"MBM320163","MBM320163","58","Fruto azul-escuro.; Borda da escarpa devoniana. Capão.",NA,NA,"Southern America",NA,"27346","auto",NA,NA,NA,NA,NA,NA,NA
"445","2020-12-21 16:35:42-03","MBM","MBM","289931","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","clavigera","Mollinedia clavigera","Tul.","Ribas, O.S.",NA,NA,NA,"Caxambú, M.G.","2001","07","25","Brazil","Paraná","Campo Mourão","Parque Estadual do Lago Azul","-52.3830986022949","-24.0456008911133",NA,NA,NA,NA,"MBM289931","MBM289931","29","= 289933",NA,NA,"Southern America",NA,"28572","auto",NA,NA,NA,NA,NA,NA,NA
"446","2020-12-21 16:35:44-03","MBM","MBM","395508","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","clavigera","Mollinedia clavigera","Tul.","Brotto, M.L.","2015","02","12","Engels, M.E.; Imig, D.C.; Imig, D.C.","2013","08","10","Brazil","Paraná","Carambeí","Catanduva de Fora","-50.0971984863281","-24.9178009033203",NA,NA,NA,NA,"MBM395508","MBM395508","1460","Arbórea, ca. 5 m. Caule castanho. Folhas verdes. Infrutescência com receptáculo verde, frutículo nigrescente fusiforme.; Floresta Ombrófila Mista, em sub-bosque.",NA,NA,"Southern America",NA,"26641","auto",NA,NA,NA,NA,NA,NA,NA
"447","2020-12-21 16:35:42-03","MBM","MBM","226905","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","clavigera","Mollinedia clavigera","Tul.","Motta, J.T.",NA,NA,NA,"Lima, R.X.",NA,NA,NA,"Brazil","Paraná","Curitiba","Bosque Gutierrez","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"MBM226905","MBM226905","s.n.",NA,NA,NA,"Southern America",NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA
"448","2020-12-21 16:35:42-03","MBM","MBM","316061","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","clavigera","Mollinedia clavigera","Tul.","Cordeiro, J.",NA,NA,NA,"Nascimento, D.S.; Cordeiro, J.; Cordeiro, J.","2004","09","27","Brazil","Paraná","Curitiba","Jardim Botânico Municipal","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"MBM316061","MBM316061","27",NA,NA,NA,"Southern America",NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA
"449","2020-12-21 16:35:44-03","MBM","MBM","69309","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","clavigera","Mollinedia clavigera","Tul.","Peixoto, A.L.",NA,NA,NA,"Hatschbach, G.",NA,NA,NA,"Brazil","Paraná","Guarapuava","Serra da Esperança","-51.4580993652344","-25.395299911499",NA,NA,NA,NA,"MBM069309","MBM069309","7392",NA,NA,NA,"Southern America",NA,"53832","auto",NA,NA,NA,NA,NA,NA,NA
"450","2020-12-21 16:35:44-03","MBM","MBM","76699","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","clavigera","Mollinedia clavigera","Tul.","Ribas, O.S.",NA,NA,NA,"Kummrow, R.","1982","02","15","Brazil","Paraná","Guaratuba","Alto da Serra","-48.5746994018555","-25.8827991485596",NA,NA,NA,NA,"MBM076699","MBM076699","1909",NA,NA,NA,"Southern America",NA,"41937","auto",NA,NA,NA,NA,NA,NA,NA
"451","2020-12-21 16:35:44-03","MBM","MBM","40361","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","clavigera","Mollinedia clavigera","Tul.","Peixoto, A.L.",NA,NA,NA,"Hatschbach, G.",NA,NA,NA,"Brazil","Paraná","Lapa","Johanisdorf","-49.7158012390137","-25.7696990966797",NA,NA,NA,NA,"MBM040361","MBM040361","30584",NA,NA,NA,"Southern America",NA,"49965","auto",NA,NA,NA,NA,NA,NA,NA
"452","2020-12-21 16:35:44-03","MBM","MBM","9495","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","clavigera","Mollinedia clavigera","Tul.","Peixoto, A.L.",NA,NA,NA,"Hatschbach, G.; Guimarães, O.; Guimarães, O.",NA,NA,NA,"Brazil","Paraná","Laranjeiras do Sul","Campo Novo","-52.4160995483398","-25.4078006744385",NA,NA,NA,NA,"MBM009495","MBM009495","19839",NA,NA,NA,"Southern America",NA,"28404","auto",NA,NA,NA,NA,NA,NA,NA
"453","2020-12-21 16:35:42-03","MBM","MBM","12430","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","clavigera","Mollinedia clavigera","Tul.","Peixoto, A.L.",NA,NA,NA,"Hatschbach, G.",NA,NA,NA,"Brazil","Paraná","Laranjeiras do Sul","Laranjeiras do Sul","-52.4160995483398","-25.4078006744385",NA,NA,NA,NA,"MBM012430","MBM012430","22583",NA,NA,NA,"Southern America",NA,"28404","auto",NA,NA,NA,NA,NA,NA,NA
"454","2020-12-21 16:35:42-03","MBM","MBM","147658","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","clavigera","Mollinedia clavigera","Tul.","Hatschbach, G.",NA,NA,NA,"Silva, J.M.; Kricum, S.D.P.; Kricum, S.D.P.",NA,NA,NA,"Brazil","Paraná","Laranjeiras do Sul","Vila Becker","-52.4160995483398","-25.4078006744385",NA,NA,NA,NA,"MBM147658","MBM147658","948",NA,NA,NA,"Southern America",NA,"28404","auto",NA,NA,NA,NA,NA,NA,NA
"455","2020-12-21 16:35:42-03","MBM","MBM","283088","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","clavigera","Mollinedia clavigera","Tul.","Dias, M.C.",NA,NA,NA,"Francisco, E.M.; et al.; et al.","1998","09","22","Brazil","Paraná","Mauá da Serra","Sítio São Jorge","-51.2294006347656","-23.9013996124268",NA,NA,NA,NA,"MBM283088","MBM283088","s.n.",NA,NA,NA,"Southern America",NA,"16036","auto",NA,NA,NA,NA,NA,NA,NA
"456","2020-12-21 16:35:44-03","MBM","MBM","69310","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","clavigera","Mollinedia clavigera","Tul.","Peixoto, A.L.",NA,NA,NA,"Hatschbach, G.",NA,NA,NA,"Brazil","Paraná","Piraquara","Rio Taquari","-49.0633010864258","-25.4416999816895",NA,NA,NA,NA,"MBM069310","MBM069310","2507",NA,NA,NA,"Southern America",NA,"12577","auto",NA,NA,NA,NA,NA,NA,NA
"457","2020-12-21 16:35:44-03","MBM","MBM","40362","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","clavigera","Mollinedia clavigera","Tul.","Peixoto, A.L.",NA,NA,NA,"Hatschbach, G.",NA,NA,NA,"Brazil","Paraná","Pitanga","Borboletinha","-51.7613983154297","-24.7572002410889",NA,NA,NA,NA,"MBM040362","MBM040362","32851",NA,NA,NA,"Southern America",NA,"37178","auto",NA,NA,NA,NA,NA,NA,NA
"458","2020-12-21 16:35:42-03","MBM","MBM","304292","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","clavigera","Mollinedia clavigera","Tul.","Sá, K.L.V.R. de",NA,NA,NA,"Sá, K.L.V.R. de","2002","05","13","Brazil","Paraná","São Jerônimo da Serra","Reserva Indígena São Jerônimo","-50.7411003112793","-23.7275009155273",NA,NA,NA,NA,"MBM304292","MBM304292","213",NA,NA,NA,"Southern America",NA,"30511","auto",NA,NA,NA,NA,NA,NA,NA
"459","2020-12-21 16:35:42-03","MBM","MBM","386675","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","clavigera","Mollinedia clavigera","Tul.","Brotto, M.L.","2013","12","10","Engels, M.E.","2013","09","25","Brazil","Paraná","São José dos Pinhais","Resgate FLORA Linha de transmissão elétrica Curitiba a Joinville","-49.2064018249512","-25.5347003936768",NA,NA,NA,NA,"MBM386675","MBM386675","1706","Arboreta. Caule e folhas verdes. Flores verdes claras.; Floresta Ombrófila Mista.",NA,NA,"Southern America",NA,"45291","auto",NA,NA,NA,NA,NA,NA,NA
"460","2020-12-21 16:35:42-03","MBM","MBM","259008","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","clavigera","Mollinedia clavigera","Tul.","Peixoto, A.L.",NA,NA,NA,"Kinupp, V.F.; et al.; et al.","1996","12","12","Brazil","Paraná","Telêmaco Borba","Rio Tibagi","-50.6156005859375","-24.3239002227783",NA,NA,NA,NA,"MBM259008","MBM259008","s.n.",NA,NA,NA,"Southern America",NA,"35037","auto",NA,NA,NA,NA,NA,NA,NA
"461","2020-12-21 16:35:44-03","MBM","MBM","424233","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","clavigera","Mollinedia clavigera","Tul.","Jesus, J.M.A.",NA,NA,NA,"Ariati, V.; Roher, D.; Bittencourt, L.S.; Roher, D.; Bittencourt, L.S.","2019","08","09","Brazil","Paraná","Tibagi","UHE Tibagi Montante","-50.4136009216309","-24.5093994140625",NA,NA,NA,NA,"MBM424233",NA,"1771","Floresta Ombrófila Mista.",NA,NA,"Southern America",NA,"56988","auto",NA,NA,NA,NA,NA,NA,NA
"462","2020-12-21 16:35:42-03","MBM","MBM","161323","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","clavigera","Mollinedia clavigera","Tul.","Peixoto, A.L.",NA,NA,NA,"Hatschbach, G.; Hatschbach, M.; Barboza, E.; Hatschbach, M.; Barboza, E.","1993","09","18","Brazil","Paraná","Tomazina","Rodovia para Salto Santiago","-49.9496994018555","-23.778299331665",NA,NA,NA,NA,"MBM161323","MBM161323","59389",NA,NA,NA,"Southern America",NA,"29630","auto",NA,NA,NA,NA,NA,NA,NA
"463","2020-12-21 16:35:42-03","MBM","MBM","346039","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","clavigera","Mollinedia clavigera","Tul.","Verdi, M.","2008","08","27","Verdi, M.; et al.; et al.","2008","08","27","Brazil","Santa Catarina","Gaspar","Gaspara Grande","-48.9589004516602","-26.9314002990723",NA,NA,"50","80","MBM346039","MBM346039","892","Arbustiva. Fruto maduro preto. Floresta Ombrófila Densa.",NA,NA,"Southern America",NA,"19036","auto",NA,NA,NA,NA,NA,NA,NA
"464","2020-12-21 16:35:42-03","MBM","MBM","150927","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","clavigera","Mollinedia clavigera","Tul.","Peixoto, A.L.",NA,NA,NA,"Aguiar, O.T.",NA,NA,NA,"Brazil","São Paulo","São Paulo","Serra da Cantareira","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"MBM150927","MBM150927","6463",NA,NA,NA,"Southern America",NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA
"465","2015-09-03 18:53:09-03","MNHN","RECOLNAT_MNHN_P","P00080150","PreservedSpecimen",NA,"Monimiaceae","Mollinedia","clavigera","Mollinedia clavigera","Tul.","Reitz",NA,NA,NA,"Nadeaud, J.","1862","11","14","Brésil",NA,NA,"Ste Catherine",NA,NA,NA,NA,NA,NA,"P00080150","P00080150_01",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00080150' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA
"466","2018-05-22 14:52:01-03","MNHN","RECOLNAT_MNHN_P","P00080074","PreservedSpecimen",NA,"Monimiaceae","Mollinedia","clavigera","Mollinedia clavigera","Tul.","Lirio",NA,NA,NA,"Dusén, P.","1910","10","18","Brésil",NA,NA,"Parana : Ponta Grossa, in silvula",NA,NA,NA,NA,NA,NA,"P00080074","P00080074_01",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00080074' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"hb",NA,NA,NA,NA,NA,"10294",NA,NA,NA
"467","2018-05-22 14:49:40-03","MNHN","RECOLNAT_MNHN_P","P00080075","PreservedSpecimen",NA,"Monimiaceae","Mollinedia","clavigera","Mollinedia clavigera","Tul.","Lirio",NA,NA,NA,"Dusén, P.","1910","10","17","Brésil",NA,NA,"Parana : Ponta Grossa, in silvula",NA,NA,NA,NA,NA,NA,"P00080075","P00080075_01",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00080075' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"hb",NA,NA,NA,NA,NA,"10326",NA,NA,NA
"468","2015-09-03 18:53:09-03","MNHN","RECOLNAT_MNHN_P","P00080145","PreservedSpecimen",NA,"Monimiaceae","Mollinedia","clavigera","Mollinedia clavigera","Tul.","Silveira",NA,NA,NA,"Ule, E.","1888","10",NA,"Brésil",NA,NA,"Perto de Blumenau Pr. ST Catharina",NA,NA,NA,NA,NA,NA,"P00080145","P00080145_01",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00080145' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"hb",NA,NA,NA,NA,NA,"1189",NA,NA,NA
"469","2015-09-22 22:50:47-03","MNHN","RECOLNAT_MNHN_P","P00080146","PreservedSpecimen",NA,"Monimiaceae","Mollinedia","clavigera","Mollinedia clavigera","Tul.","Reitz",NA,NA,NA,"Saint-Hilaire, A. de",NA,NA,NA,"brésil",NA,NA,"Province de Sainte Catherine",NA,NA,NA,NA,NA,NA,"P00080146","P00080146_01",NA,"n°m. 333 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00080146' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"hb",NA,NA,NA,NA,NA,"C2 1792 4",NA,NA,NA
"470","2015-09-22 22:51:31-03","MNHN","RECOLNAT_MNHN_P","P00080147","PreservedSpecimen",NA,"Monimiaceae","Mollinedia","clavigera","Mollinedia clavigera","Tul.","Silveira",NA,NA,NA,"Saint-Hilaire, A. de",NA,NA,NA,"brésil",NA,NA,"Province de Sainte Catherine",NA,NA,NA,NA,NA,NA,"P00080147","P00080147_01",NA,"cat. C2 n°1792 4° <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00080147' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"hb",NA,NA,NA,NA,NA,"C2 1792 4",NA,NA,NA
"471","2016-01-14 18:50:04-02","MNHN","RECOLNAT_MNHN_P","P00080149","PreservedSpecimen",NA,"Monimiaceae","Mollinedia","clavigera","Mollinedia clavigera","Tul.","Silveira",NA,NA,NA,"Klein, R.M.","1962","9","16","Brésil",NA,NA,"Santa Catarina, Pôrto Uniao",NA,NA,NA,NA,"800",NA,"P00080149","P00080149_01",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00080149' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"hb",NA,NA,NA,NA,NA,"3071",NA,NA,NA
"472","2015-09-03 18:53:09-03","MNHN","RECOLNAT_MNHN_P","P00080151","PreservedSpecimen",NA,"Monimiaceae","Mollinedia","clavigera","Mollinedia clavigera","Tul.","Silveira",NA,NA,NA,"Nadeaud, J.","1862","11","14","Brésil",NA,NA,"Ste Catherine",NA,NA,NA,NA,NA,NA,"P00080151","P00080151_01",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00080151' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA
"473","2016-01-14 18:50:07-02","MNHN","RECOLNAT_MNHN_P","P00080152","PreservedSpecimen",NA,"Monimiaceae","Mollinedia","clavigera","Mollinedia clavigera","Tul.","Reitz",NA,NA,NA,"Nadeaud, J.","1862","11","14","Brésil",NA,NA,"Ste Catherine",NA,NA,NA,NA,NA,NA,"P00080152","P00080152_01",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00080152' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA
"474","2015-09-03 18:53:09-03","MNHN","RECOLNAT_MNHN_P","P00080153","PreservedSpecimen",NA,"Monimiaceae","Mollinedia","clavigera","Mollinedia clavigera","Tul.","Silveira",NA,NA,NA,"Klein, R.M.","1962","9","16","Brésil",NA,NA,"Santa Catarina, perto da cidade, Pôrto Uniao",NA,NA,NA,NA,"800",NA,"P00080153","P00080153_01",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00080153' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"hb",NA,NA,NA,NA,NA,"3065",NA,NA,NA
"475","2018-05-22 14:48:11-03","MNHN","RECOLNAT_MNHN_P","P00080154","PreservedSpecimen",NA,"Monimiaceae","Mollinedia","clavigera","Mollinedia clavigera","Tul.","Dusén",NA,NA,NA,"Dusén, P.","1908","11","27","Brésil",NA,NA,"Parana : Vilha, in silvula",NA,NA,NA,NA,NA,NA,"P00080154","P00080154_01",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00080154' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"hb",NA,NA,NA,NA,NA,"7256",NA,NA,NA
"476","2015-09-24 16:34:00-03","MNHN","RECOLNAT_MNHN_P","P00080156","PreservedSpecimen",NA,"Monimiaceae","Mollinedia","clavigera","Mollinedia clavigera","Tul.","Pignal",NA,NA,NA,"Sello, F.",NA,NA,NA,"Brésil",NA,NA,"Brasilia",NA,NA,NA,NA,NA,NA,"P00080156","P00080156_01",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00080156' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"hb",NA,NA,NA,NA,NA,"88","syntype",NA,NA
"477","2015-09-22 22:05:12-03","MNHN","RECOLNAT_MNHN_P","P00080157","PreservedSpecimen",NA,"Monimiaceae","Mollinedia","clavigera","Mollinedia clavigera","Tul.",NA,NA,NA,NA,"Sello, F.",NA,NA,NA,"Brésil",NA,NA,"Brasilia",NA,NA,NA,NA,NA,NA,"P00080157","P00080157_01",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00080157' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"hb",NA,NA,NA,NA,NA,"88 ou4832","syntype",NA,NA
"478","2015-09-22 22:52:52-03","MNHN","RECOLNAT_MNHN_P","P00080158","PreservedSpecimen",NA,"Monimiaceae","Mollinedia","clavigera","Mollinedia clavigera","Tul.",NA,NA,NA,NA,"Ule, E.","1888","11",NA,"Brésil",NA,NA,"Perto de Blumenau Pr. ST Catharina",NA,NA,NA,NA,NA,NA,"P00080158","P00080158_01",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00080158' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"hb",NA,NA,NA,NA,NA,"1187",NA,NA,NA
"479","2015-09-04 13:13:54-03","MNHN","RECOLNAT_MNHN_P","P00080187","PreservedSpecimen",NA,"Monimiaceae","Mollinedia","clavigera","Mollinedia clavigera","Tul.","Lirio",NA,NA,NA,"Nadeaud, J.",NA,NA,NA,"Brésil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"P00080187","P00080187_01",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00080187' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA
"480","2020-03-29 15:24:35-03","MNHN","RECOLNAT_MNHN_P","P01052288","PreservedSpecimen",NA,"Monimiaceae","Mollinedia","clavigera","Mollinedia clavigera","Tul.","Lirio",NA,NA,NA,"Gottsbrger, I.|Gottsberger, G.","1990","10","13","Brasil","São Paulo","Pardinho","Sitio Palmeiras","-48.3699989318848","-23.0799999237061",NA,NA,NA,NA,"P01052288","P01052288_01",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01052288' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"hb","14628","auto",NA,NA,NA,"32 131090",NA,NA,NA
"481","2020-10-01 14:25:30-03","JBB","HEPH","31227","S","Plantae","Monimiaceae","Mollinedia","clavigera","Mollinedia clavigera","Tul.","Seubert, RC","2014","10","06","Seubert, RC; Sampaio, DK; Hofschneider, E; Rezini, JA; Gebien, W","2014","10","06","Brasil","Santa Catarina","Indaial","Parque Nacional da Serra do Itajaí, Faxinal do Bepe","-49.213333","-27.120278","-49.213333","-27.120278","690","690",NA,NA,"39",NA,"Magnoliid","Laurales","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"482","2020-12-11 11:38:51-03","UFMG","BHCB","42362","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","clavigera","Mollinedia clavigera","Tul.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"483","2020-12-11 11:38:51-03","UFMG","BHCB","41243","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","clavigera","Mollinedia clavigera","Tul.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
