"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","coordinatePrecision","geoFlag","class","verbatimLongitude","verbatimLatitude","relatedCatalogItem","fieldNumber","yearIdentified","monthIdentified","dayIdentified","individualCount","typeStatus"
"49","2008-05-27 22:02:00-03","MO","MOBOT","237333","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Paspalum","cinerascens","Paspalum cinerascens","(Döll) A.G. Burm. & C.N. Bastos",NA,"Rubén A. Montes","Montes 3032","1984","7","28","South America","Venezuela","Anzoátegui",NA,"Morichal El Pinal, 3 km Norte de San Diego de Cabrutica",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2010-06-28 17:30:00-03","MO","MOBOT","237362","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Paspalum","cinerascens","Paspalum cinerascens","(Döll) A.G. Burm. & C.N. Bastos","Denham","Rubén A. Montes","Montes 1341A","1982","8","16","South America","Venezuela","Anzoátegui",NA,"Morichal San Pedro, 2 km Norte de Mapire",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2014-02-12 09:01:00-02","MO","MOBOT","237581","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Paspalum","cinerascens","Paspalum cinerascens","(Döll) A.G. Burm. & C.N. Bastos","S.S. Denham","Howard S. Irwin|et al.","Irwin 11259","1965","12","13","South America","Brazil","Distrito Federal",NA,"Vicinity of Paranoa, D. F. Rocky slopes.",NA,NA,"1025.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"52","2009-06-26 21:21:00-03","MO","MOBOT","243485","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Paspalum","cinerascens","Paspalum cinerascens","(Döll) A.G. Burm. & C.N. Bastos","G. Davidse","Ezechias P. Heringer","Heringer 15354","1976","1","15","South America","Brazil","Distrito Federal",NA,"Go, divisa com Distrito Federal. Cerrado vermilho, herborizado espacunte, sujeito ao fogo periodico. Planta com 80 cm de alt.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2009-10-24 07:52:00-02","MO","MOBOT","2518169","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Paspalum","cinerascens","Paspalum cinerascens","(Döll) A.G. Burm. & C.N. Bastos","Zuloaga, F. O. & Morrone, O., V-","Fernando O. Zuloaga|Osvaldo Morrone","Zuloaga 7305","2001","5","7","South America","Paraguay","Amambay",NA,"Parque Nacional Cerro Corá, cerrado al pie del Cerro Alambique","-56","-22.65","240.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2010-10-07 15:27:00-03","MO","MOBOT","2968999","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Paspalum","cinerascens","Paspalum cinerascens","(Döll) A.G. Burm. & C.N. Bastos",NA,"Howard S. Irwin|J.W. Grear, Jr.|R. Souza|R. Reis dos Santos","Irwin 12994","1966","2","19","South America","Brazil","Distrito Federal",NA,"Creek margin near waterfall, ca. 25 km. S.W. of Brasília, D.F.",NA,NA,"950.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2009-08-07 05:32:00-03","MO","MOBOT","2969185","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Paspalum","cinerascens","Paspalum cinerascens","(Döll) A.G. Burm. & C.N. Bastos","Gerrit Davidse","Rubén A. Montes","Montes 1341-A","1983","8","17","South America","Venezuela","Anzoátegui",NA,"Morichal de Mapire.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2009-06-24 18:35:00-03","MO","MOBOT","2969422","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Paspalum","cinerascens","Paspalum cinerascens","(Döll) A.G. Burm. & C.N. Bastos","G. Davidse","Agnes Chase","Chase 10844","1930","2","7","South America","Brazil","Mato Grosso",NA,"Campo Grande. Very tough clumps in sandy clay campo.",NA,NA,"540.00000000","550.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2014-04-02 11:47:00-03","MO","MOBOT","934935","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Paspalum","cinerascens","Paspalum cinerascens","(Döll) A.G. Burm. & C.N. Bastos","Z. Rugolo","Timothy J. Killeen|Mario Saldias P.|René Guillén V.|E. Gutiérrez|M. Menacho","Killeen 5645","1993","10","17","South America","Bolivia","Santa Cruz","Velasco","Parque Nacional Noel Kempff Mercado. Los Fierros 5- km al NE de la carretera. Cerra hasta cerrado, arbolera bastante cerrada pero con buen estrato de gramineas.","-60.39583","-14.81138","225.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2008-05-27 22:02:00-03","MO","MOBOT","1155055","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Paspalum","multinervium","Paspalum multinervium","A.G. Burm.","G. Davidse (MO)","A.M. Carrión|Timothy J. Killeen|Marisol Garvizu|G. McKincley","Carrión Cuellar 398","1996","10","13","South America","Bolivia","Santa Cruz","Velasco","Parque Nacional Noel Kempff Mercado. Campamento Huanchaca II, encima de la meseta, aproximadamente 20 km del campamento Los Fierros. Bosque siempre verde de galeria. Margen del bosque y el cerrado.","-60.7425","-14.3625","700.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",NA
"59","2008-10-23 03:32:00-02","MO","MOBOT","2169789","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Paspalum","multinervium","Paspalum multinervium","A.G. Burm.","G. Davidse (MO)","J.J. de Granville|Georges Cremers","Granville 11838","1993","4","19","South America","French Guiana",NA,NA,"Pic Coudreau; Monts Bakra; Région des Emérillons. Forêt basse sur inselberg. En végétation broussailleuse héliophile submontagnarde. Face ouest du Pic Coudreau","-52.95","3.3","670.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2013-01-01 13:39:00-02","MO","MOBOT","237561","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Paspalum","multinervium","Paspalum multinervium","A.G. Burm.",NA,"J.J. de Granville","Granville 3837","1980","9","12","South America","French Guiana",NA,NA,"Massif des Emerillons, zone centrale. Affleurement granitique sur flanc de colline exposee a l'ouest. Herbe de 1 a 1.5 m poussant dans la savane roche au niveau de suintements.",NA,NA,"350.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2008-05-27 22:02:00-03","MO","MOBOT","237571","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Paspalum","multinervium","Paspalum multinervium","A.G. Burm.",NA,"Howard S. Irwin|et al.","Irwin 12076","1966","1","28","South America","Brazil","Distrito Federal",NA,"Cerrado, ca. 25 km E. of Brasilia. Caespitose.",NA,NA,"900.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2009-10-18 08:19:00-02","MO","MOBOT","244220","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Paspalum","multinervium","Paspalum multinervium","A.G. Burm.","Gerrit Davidse (MO)","J.J. de Granville|et al.","Granville 12240","1993",NA,NA,"South America","French Guiana","Cayenne",NA,"Bresil-Amapa: Inselberg Talouakem-Massif des Tumuc-Humac. Vegetation herbacee de savane roche. Sommet du versant Est.",NA,NA,"650.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"63","2008-05-27 22:02:00-03","MO","MOBOT","2767648","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Paspalum","multinervium","Paspalum multinervium","A.G. Burm.","G. Davidse, 2005 (MO)","Scott A. Mori","Mori 25778","2004","8","13","South America","French Guiana",NA,NA,"Nouragues Field Station. 100 km SSW of Cayenne and 40 km SW of Regina, ca. 7 km from Saut Pararé on the Arataï River. Near Crique Cascade, ca. 1.2 km SW of Camp Inselberg. Collections made on or near edge of granitic outcrop","-52.68333","4.08333","120.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2008-05-27 22:02:00-03","MO","MOBOT","2969987","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Paspalum","multinervium","Paspalum multinervium","A.G. Burm.","F. Crozier & L. Aliker","J.J. de Granville","Granville 15506","2002",NA,NA,"South America","French Guiana","Cayenne",NA,"Mont Saint-Marcel. zone du sommet central. Végétation herbacée de savane-roche. Espéce dominante formant une prairie dans la savaneroche, Versant sud du sommet central, en dessous des falaises.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2008-05-27 22:02:00-03","MO","MOBOT","2970029","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Paspalum","multinervium","Paspalum multinervium","A.G. Burm.","G. Davidse","J. Hoock","Hoock 571","1957","3","5","South America","French Guiana",NA,NA,"Oyapock, haut Sout Mouripa.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2014-08-29 11:16:00-03","MO","MOBOT","3500043","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Paspalum","multinervium","Paspalum multinervium","A.G. Burm.","G. Davidse (MO)","J.J. de Granville|Françoise Crozier","Granville 15779","2003","8","10","South America","French Guiana",NA,NA,"Savane-roche de Virginie, Bassin e l'Approuague. Fourrés isolés des savanes-roches. Haut de pente de la savane-roche principale. Héliophile, en lisièredes fourrés, dans la végétation herbacée","-52.15","4.1833333","130.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"67","2012-03-29 11:09:00-03","MO","MOBOT","215563","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Thrasya","reticulata","Thrasya reticulata","Swallen",NA,"D.Y. Alexandre","Alexandre 76","1988","6","30","South America","French Guiana",NA,NA,"Savane debut de la piste de St. Elie.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2016-01-07 11:50:00-02","MO","MOBOT","231311","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Thrasya","reticulata","Thrasya reticulata","Swallen",NA,"Jason R. Swallen","Swallen 3665","1934","3","1","South America","Brazil","Maranhão",NA,"Barra do Corda to Grajahu.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"69","2012-03-29 11:09:00-03","MO","MOBOT","215538","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Thrasya","reticulata","Thrasya reticulata","Swallen",NA,"D.Y. Alexandre","Alexandre 437","1985","6","8","South America","French Guiana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2020-08-31 09:21:34-03","INPA","INPA","120319","S","Plantae","Monocotyledon","Poales","Poaceae","Paspalum","cinerascens","Paspalum cinerascens","(Doll) A.G.Burm. & C.N.Bastos","Prance, GT","Plowman, T","9098","1980","02","24","Southern America","Brasil","Pará","Conceição do Araguaia","Conceição do Araguaia, 2 Km west of town along highway PA-287. Growing in wet sand leading into gallery forest.","-49.3","-8.25","300","300",NA,NA,"INPA0120319","INPA0120319 INPA0120319_e INPA0120319_nd INPA0120319_num",NA,NA,NA,"-49.3","-8.25",NA,NA,"2014","06",NA,NA,NA
"71","2020-08-31 09:21:36-03","INPA","INPA","27034","S","Plantae","Monocotyledon","Poales","Poaceae","Paspalum","multinervium","Paspalum multinervium","A.G.Burm.",NA,"Prance, GT","9901","1969","02","14","Southern America","Brasil","Roraima","Alto Alegre","Serra dos Surucucus, Serra dos Surucucus; savanna on large plateau.","-63.55","2.7","1800","1800",NA,NA,"INPA0027034","INPA0027034 INPA0027034_e INPA0027034_nd",NA,NA,NA,"-63.55","2.7",NA,NA,NA,NA,NA,NA,NA
"72","2020-08-31 09:21:43-03","INPA","INPA","139516","S","Plantae","Monocotyledon","Poales","Poaceae","Thrasya","reticulata","Thrasya reticulata","Swallen",NA,"Heringer, EP","16838","1978","02","27","Southern America","Brasil","Distrito Federal","Brasília","Margem da mata ciliar, sujeita a fogo periódico.","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,"INPA0139516","INPA0139516 INPA0139516_e","70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2017-11-24 14:12:07-02","UFLA","ESAL","5182","S","Plantae",NA,NA,"Poaceae","Paspalum","multinervium","Paspalum multinervium","A.G.Burm","A. G. Burman","Pereira, SC","s.n.",NA,NA,NA,NA,"Brasil","Minas Gerais","Alpinópolis","Km 28 da Estrada Alpinópolis - Ilicínea","-46.3880996704102","-20.8635997772217",NA,NA,NA,"; ; ;",NA,NA,"22010","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2021-01-26 13:57:36-03","IMA","MAC","6063","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Thrasya","reticulata","Thrasya reticulata","Swallen","T.S.Filgueiros","E.P.Heringer","16838","1978","02","27",NA,"Brasil","Distrito","Brasília","bacia do Rio São Bartolomeu. margem de mata","-47.9296989440918","-15.7797002792358",NA,NA,NA,"Margem de mata ciliar.","MAC0006063",NA,"70570","auto",NA,NA,NA,NA,NA,"1979",NA,NA,NA,NA
"75","2020-09-12 05:00:02-03","US","US","3451927","PreservedSpecimen","Plantae",NA,"Cyperales","Poaceae","Paspalum","multinervium","Paspalum multinervium","A.G. Burm.","Crozier, F.; Aliker, L.","J.-J. de Granville, L. Aliker & C. Sarthou","15300","2002","7","18","South America - Neotropics","French Guiana",NA,NA,"Mont Saint-Marcel, zone Sud-Est du massif, Bassin de l'Yaloupi","-53","2.38","300",NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,NA,NA,NA,"1",NA
"76","2020-09-12 05:00:02-03","US","US","3306372","PreservedSpecimen","Plantae",NA,"Cyperales","Poaceae","Paspalum","multinervium","Paspalum multinervium","A.G. Burm.","Judziewicz, E. J.","J.-J. de Granville & G. Cremers","11838","1993","4","19","South America - Neotropics","French Guiana",NA,NA,"Pic Coudreau, Monts Bakra, région des Emérillons","-52.95","3.3","670",NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,NA,NA,NA,"1",NA
"77","2020-09-12 05:00:02-03","US","US","3295880","PreservedSpecimen","Plantae",NA,"Cyperales","Poaceae","Paspalum","multinervium","Paspalum multinervium","A.G. Burm.","Judziewicz, E. J.","G. Cremers & J.-J. de Granville","13064","1993","4","14","South America - Neotropics","French Guiana",NA,NA,"Mont Bakra, région des Emérillons","-52.95","3.3","560",NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,NA,NA,NA,"1",NA
"78","2020-09-12 05:00:02-03","US","US","3486150","PreservedSpecimen","Plantae",NA,"Cyperales","Poaceae","Paspalum","multinervium","Paspalum multinervium","A.G. Burm.","Judziewicz, E. J.","J.-J. de Granville & F. Crozier","15779","2003","8","10","South America - Neotropics","French Guiana",NA,NA,"Savane-roche de Virginie, Bassin de l'Approuague; haut de pente de la savane-roche principale","-52.15","4.18","130",NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,NA,NA,NA,"1",NA
"79","2020-09-12 05:00:02-03","US","US","3303538","PreservedSpecimen","Plantae",NA,"Cyperales","Poaceae","Paspalum","multinervium","Paspalum multinervium","A.G. Burm.","Judziewicz, E. J.","J.-J. de Granville, P. Acevedo-Rodriguez, A. Boyer & L. Hollenberg","12240","1993","8","11","South America - Neotropics","Brazil","Amapá",NA,"Inselberg Talouakem, Massif des Tumuc-Humac","-54.75","2.48","650",NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,NA,NA,NA,"1",NA
"80","2020-09-12 05:00:02-03","US","US","3559670","PreservedSpecimen","Plantae",NA,"Cyperales","Poaceae","Paspalum","multinervium","Paspalum multinervium","A.G. Burm.",NA,"J. Villiers & C. Sarthou","6184","1997","4","25","South America - Neotropics","French Guiana",NA,NA,"Inselberg Mont Chauve","-52.73","3.81","265",NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,NA,NA,NA,"1",NA
"81","2020-09-12 05:00:02-03","US","US","3350038","PreservedSpecimen","Plantae",NA,"Cyperales","Poaceae","Paspalum","multinervium","Paspalum multinervium","A.G. Burm.","Judziewicz, E. J.","C. Sarthou","293","1988","5","15","South America - Neotropics","French Guiana",NA,NA,"Montagnes des Nouragues, Bassin de l'Arataye","-52.7","4.05",NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,NA,NA,NA,"1",NA
"82","2020-09-12 05:00:02-03","US","US","3341118","PreservedSpecimen","Plantae",NA,"Cyperales","Poaceae","Paspalum","multinervium","Paspalum multinervium","A.G. Burm.","Judziewicz, E. J.","G. Cremers & J.-J. de Granville","13980","1995","5","18","South America - Neotropics","French Guiana",NA,NA,"Roche Touatou, Bassin de l'Oyapock, versant sud du Mont Touatou","-52.53","2.95","180",NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,NA,NA,NA,"1",NA
"83","2020-09-12 05:00:02-03","US","US","1612976","PreservedSpecimen","Plantae",NA,"Cyperales","Poaceae","Paspalum","multinervium","Paspalum multinervium","A.G. Burm.",NA,"J. R. Swallen","3665","1934","3","1","South America - Neotropics","Brazil","Maranhão",NA,"Barra do Corda to Grajahu.",NA,NA,NA,NA,NA,NA,"US00151800","US00151800_01",NA,NA,"Monocotyledonae",NA,NA,NA,NA,NA,NA,NA,"1","Holotype; Holotype"
"84","2020-09-12 05:00:02-03","US","US","3413021","PreservedSpecimen","Plantae",NA,"Cyperales","Poaceae","Thrasya","reticulata","Thrasya reticulata","Swallen","Judziewicz, E. J.","J. Hoock","1086","1955","7","6","South America - Neotropics","French Guiana",NA,NA,"Route de Rochambeau, Cayenne, 17 km",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,NA,NA,NA,"1",NA
"85","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae",NA,"Cyperales","Poaceae","Thrasya","reticulata","Thrasya reticulata","Swallen","Judziewicz, E. J.","G. Cremers","12348","1991","4","21","South America - Neotropics","French Guiana",NA,NA,"Savane Roche du Quatorze Juillet, Bassin du Bas-Oyapock","-51.86","3.96","50",NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,NA,NA,NA,"1",NA
"86","2020-09-12 05:00:02-03","US","US","3413022","PreservedSpecimen","Plantae",NA,"Cyperales","Poaceae","Thrasya","reticulata","Thrasya reticulata","Swallen","Judziewicz, E. J.","J. Hoock","1088","1955","8","30","South America - Neotropics","French Guiana",NA,NA,"Rochambeau",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,NA,NA,NA,"1",NA
"87","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae",NA,"Cyperales","Poaceae","Thrasya","reticulata","Thrasya reticulata","Swallen","Judziewicz, E. J.","D. Larpin","591","1989","6",NA,"South America - Neotropics","French Guiana",NA,NA,"Station des Nouragues, Bassin de l'Approuague, Arataye","-52.7","4.05",NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,NA,NA,NA,"1",NA
"88","2020-09-12 05:00:02-03","US","US","3159022","PreservedSpecimen","Plantae",NA,"Cyperales","Poaceae","Thrasya","reticulata","Thrasya reticulata","Swallen","Judziewicz, E. J.","J. Hoock","572","1957","3","7","South America - Neotropics","French Guiana",NA,NA,"Oyapock, Roche Mon Père","-52.2","3.28",NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,NA,NA,NA,"1",NA
"89","2020-09-12 05:00:02-03","US","US","3413020","PreservedSpecimen","Plantae",NA,"Cyperales","Poaceae","Thrasya","reticulata","Thrasya reticulata","Swallen","Judziewicz, E. J.","J. Hoock","571","1957","3","5","South America - Neotropics","French Guiana",NA,NA,"Oyapock, haut Saut Maripa","-51.88","3.8",NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,NA,NA,NA,"1",NA
"90","2020-09-02 16:37:11-03","Cenargen","CEN","30676","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Paspalum","cinerascens","Paspalum cinerascens","(Döll) A.G.Burm. & C.N.Bastos","J. F. M. Valls","Gert Guenther Hatschbach","63933","1995","10","26",NA,"Brasil","MT","RESERVA DO CABACAL","Rod. MT-175, entre Reserva do Cabaçal e chapada dos Parecis, próximo do Km 30.",NA,NA,NA,NA,"Exsicatas","Doação da Prefeitura Municipal de Curitiba - Museu Botânico Municipal.","CEN00030676","CEN00030676",NA,NA,NA,NA,NA,NA,NA,"2018","01",NA,"1",NA
"91","2020-09-02 16:37:11-03","Cenargen","CEN","64325","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Paspalum","cinerascens","Paspalum cinerascens","(Döll) A.G.Burm. & C.N.Bastos",NA,"Gabriel Hugo Rua","724","2006","01","24",NA,"Brasil","DF","BRASILIA","DF-025, cerca de 300 m SW da barragem do Paranoá.","-47.788611","-15.801111","1060","1060","Exsicatas",NA,"CEN00064325","CEN00064325",NA,NA,NA,"-47.788611","-15.801111",NA,NA,NA,NA,NA,"4",NA
"92","2020-09-02 16:37:11-03","Cenargen","CEN","35844","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Paspalum","cinerascens","Paspalum cinerascens","(Döll) A.G.Burm. & C.N.Bastos","G. H. Rua","Marco A. Batalha","3060","1999","03","09",NA,"Brasil","GO","GOIAS","Estado de Goiás, Municípios de Chapadão do Céu e Mineiros, Parque Nacional das Emas. Próximo ao ponto Z3. Coordenadas entre 17°49'-18°28'S e 52°39'-53°10'O.","-50.1403007507324","-15.9343996047974",NA,NA,"Exsicatas","Planta inteira.Flores. Frutos. &nf;Doação - Florística do Parque Nacional das Emas.","CEN00035844","CEN00035844","63502","auto",NA,NA,NA,NA,NA,"2007","04",NA,"1",NA
"93","2020-09-02 16:37:11-03","Cenargen","CEN","37747","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Paspalum","cinerascens","Paspalum cinerascens","(Döll) A.G.Burm. & C.N.Bastos","J. F. M. Valls","Aécio Amaral-Santos","778","2000","10","13",NA,"Brasil","TO","GOIATINS","Comunidade Indígena Krahò, Aldeia Pedra Branca, 600 m após a Aldeia, em direção a Itacajá.","-47.3142013549805","-7.71000003814697","726","726","Exsicatas",NA,"CEN00037747","CEN00037747","92862","auto",NA,"-4763833.0","-830167.0",NA,NA,"2018","01",NA,"4",NA
"94","2020-09-02 16:37:11-03","Cenargen","CEN","12029","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Paspalum","cinerascens","Paspalum cinerascens","(Döll) A.G.Burm. & C.N.Bastos","G. H. Rua","José Francisco Montenegro Valls","11658","1988","05","05",NA,"Brasil","AP","MACAPA","Campo Experimental do Cerrado, km 45 da rodovia BR - 156 (trecho Macapá - Ferreira Gomes).","-51.033333","-0.4","40","40","Exsicatas","Touceiras enfolhadas na base. As inflorescências longas e esguias destacam-se visualmente das touceiras e da vegetação densa circundante.","CEN00012029","CEN00012029 CEN00012029_1",NA,NA,NA,"-51.033333","-0.4",NA,NA,"2007","04",NA,"7",NA
"95","2020-09-02 16:37:11-03","Cenargen","CEN","40942","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Paspalum","cinerascens","Paspalum cinerascens","(Döll) A.G.Burm. & C.N.Bastos","J. F. M. Valls","Glocimar Pereira-Silva","4622","2001","01","24",NA,"Brasil","GO","CAVALCANTE","Cerca de 4 km na estrada para o rio Macacão na direção da Serra Branca.","-47.4583015441895","-13.7974996566772","440","440","Exsicatas","Área de influência da futura Hidrelétrica de Cana Brava.","CEN00040942","CEN00040942","92497","auto",NA,"-4806333.0","-1357806.0",NA,NA,"2018","01",NA,"2",NA
"96","2019-11-08 15:01:00-03","UEFS","HUEFS","252699","PreservedSpecimen","Plantae","Angiospermae","Poales","Poaceae","Paspalum","cinerascens","Paspalum cinerascens","(Döll) A.G.Burn & C.N.Bastos",NA,"Rocha, A.E.S.","1842","2015","03","26",NA,"Brasil","Pará","Parauapebas","Serra de Carajás, Serra Norte, N1.","-50.289444","-6.024444",NA,NA,NA,"Vegetação de Canga.","HUEFS0252699",NA,NA,NA,"Lilianae","50W17'22''","6S1'28''",NA,NA,NA,NA,NA,NA,NA
"97","2021-02-12 15:02:25-03","UFSCar","SPSC","2322","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Paspalum","cinerascens","Paspalum cinerascens","(Döll) A.G.Burm. & M.Bastos",NA,"M.H.A.O. Souza;J.J. Soares",NA,"1982","04","01",NA,"Brasil","São Paulo","São Carlos","Fazenda Canchim.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9999","9999",NA,NA,NA,NA,NA,NA,NA
"98","2021-02-12 15:02:25-03","UFSCar","SPSC","2323","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Paspalum","cinerascens","Paspalum cinerascens","(Döll) A.G.Burm. & M.Bastos",NA,"M.H.A.O. Souza;J.J. Soares",NA,"1984","03","22",NA,"Brasil","São Paulo","São Carlos","Fazenda Canchim.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9999","9999",NA,NA,NA,NA,NA,NA,NA
"99","2019-11-01 15:16:46-03","UnB","UB","75889","PreservedSpecimen","Plantae","Monocotyledonae",NA,"Poaceae","Paspalum","cinerascens","Paspalum cinerascens","(Döll) A.G. Burm. & C.N. Bastos","Oliveira, RC","Fonsêca, SG","1305","1968","10","10","Southern America","Brasil","Mato Grosso",NA,"Base Camp, Arredores do acampamento da Expedição inglesa até o córrego do Surucucu","-51.766667","-12.816667",NA,NA,NA,"Erva com 30cm de alt; Mata próxima ao córrego","UB0022452","UB0022452",NA,NA,NA,"-51.766667","-12.816667",NA,NA,"1999",NA,NA,NA,NA
"100","2019-11-01 15:16:46-03","UnB","UB","75890","PreservedSpecimen","Plantae","Monocotyledonae",NA,"Poaceae","Paspalum","cinerascens","Paspalum cinerascens","(Döll) A.G. Burm. & C.N. Bastos","Oliveira, RC","Heringer, EP","15354","1976","01","15","Southern America","Brasil","Goiás","Santo Antônio do Descoberto","Santo Antônio do Descoberto, Divisa com Distrito Federal","-48.255","-15.9397",NA,NA,NA,"Planta com 80cm de alt.; Cerrado vermelho, herborizado espacunte, sujeito ao fogo periódico","UB0022454","UB0022454",NA,NA,NA,"-48.255","-15.9397",NA,NA,"1999",NA,NA,NA,NA
