"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","county","minimumElevationInMeters","maximumElevationInMeters","infraspecificEpithet","typeStatus","class","relatedCatalogItem","yearIdentified","coordinatePrecision","geoFlag","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","individualCount","fieldNumber","sex"
"91","2019-01-17 11:25:23-02","PUCRS","MPUC","14428","S","Plantae",NA,"Fabales","Fabaceae","Indigofera","asperifolia","Indigofera asperifolia","Bong. ex Benth.","S.T. Miotto","M. Grings",NA,"2010","10","31","South America","Brasil","RS","BR 290, 2 km do pedágio","-52.3736111111","-30.1916666667",NA,NA,NA,NA,"Pântano Grande",NA,NA,NA,NA,"Magnoliopsida",NA,"2010",NA,NA,"01","01","-52.3736111111","-30.1916666667","1","972",NA
"92","2020-10-14 10:01:35-03","FURB","FURB","4833","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Indigofera","asperifolia","Indigofera asperifolia","Bong. ex Benth.","Dombrowski, LT","Dombrowski, L.T.","6576","1976","10","25",NA,"Brasil","Paraná","Próximo ao Rio dos Papagaios.","-50.0064010620117","-25.4293994903564",NA,"Frequente.","FURB01708","FURB01708","Palmeira",NA,NA,NA,NA,NA,NA,"1976","35166","auto",NA,NA,NA,NA,NA,NA,NA
"93","2021-03-16 17:52:07-03","UCS","HUCS","42750","PreservedSpecimen","Plantae","Angiospermae","Fabales","Fabaceae","Indigofera","asperifolia","Indigofera asperifolia","Bong. ex Benth.","Fortunato, R.","Valduga, E.","424","2012","09","08",NA,"Brasil","Rio Grande do Sul","Estrada para o Capão do Cipó","-54.857028","-28.747167",NA,"prostrado em campo rupestre, com flores vermelhas.",NA,NA,"Bossoroca","273","273",NA,NA,NA,NA,"2015",NA,NA,"12",NA,"-54.857028","-28.747167",NA,NA,NA
"94","2021-03-16 17:52:07-03","UCS","HUCS","07547","PreservedSpecimen","Plantae","Angiospermae","Fabales","Fabaceae","Indigofera","asperifolia","Indigofera asperifolia","Bong. ex Benth.","Sobral, M.","Sobral, M.","5403","1986","12",NA,NA,"Brasil","Rio Grande do Sul",NA,"-52.8939018249512","-30.0391998291016",NA,"Herbário ICN; Erva rastejante rizomatosa em campo à beira da estrada",NA,NA,"Cachoeira do Sul",NA,NA,NA,NA,NA,NA,NA,"71201","auto",NA,NA,NA,NA,NA,NA,NA
"95","2021-03-16 17:52:07-03","UCS","HUCS","24642","PreservedSpecimen","Plantae","Angiospermae","Fabales","Fabaceae","Indigofera","asperifolia","Indigofera asperifolia","Bong. ex Benth.","Hatschbach, G.","Hatschbach, G.","76192","2003","10","11",NA,"Brasil","Mato Grosso do Sul","Anastácio, próximo da Fazenda Campo Verde","-56.4818992614746","-21.1210994720459",NA,"Herbario MBM; Campo cerrado rochoso",NA,NA,"Bonito",NA,NA,NA,NA,NA,NA,"2003","71352","auto",NA,NA,NA,NA,NA,NA,NA
"96","2021-03-16 17:52:07-03","UCS","HUCS","35310","PreservedSpecimen","Plantae","Angiospermae","Fabales","Fabaceae","Indigofera","asperifolia","Indigofera asperifolia","Bong. ex Benth.",NA,"Dombrowski, L.T.","9674","1978","08","17",NA,"Brasil","Paraná","Lagoa Dourado","-50.1618995666504","-25.0949993133545",NA,"Herbario PKDC 19187; Em campo - frequente",NA,NA,"Ponta Grossa",NA,NA,NA,NA,NA,NA,NA,"46557","auto",NA,NA,NA,NA,NA,NA,NA
"97","2021-03-16 17:52:07-03","UCS","HUCS","40154","PreservedSpecimen","Plantae","Angiospermae","Fabales","Fabaceae","Indigofera","asperifolia","Indigofera asperifolia","Bong. ex Benth.","Barbosa, E.; Felitto, G.","Silva, J.M.","8275","2012","03","19",NA,"Brasil","Paraná","Parque Estadual de Vila Velha","-50.1618995666504","-25.0949993133545",NA,"Xilopodífera, flor purpúrea.; Campo recém queimado",NA,NA,"Ponta Grossa",NA,NA,NA,NA,NA,NA,"2012","46557","auto","07",NA,NA,NA,NA,NA,NA
"98","2021-03-16 17:52:07-03","UCS","HUCS","30016","PreservedSpecimen","Plantae","Angiospermae","Fabales","Fabaceae","Indigofera","asperifolia","Indigofera asperifolia","Bong. ex Benth.","Sobral, M.","Marchett, F.","558","2006","10","28",NA,"Brasil","Rio Grande do Sul","Passo do S","-50.3577995300293","-28.8847007751465",NA,"No campo",NA,NA,"Jaquirana",NA,NA,NA,NA,NA,NA,"2007","31282","auto","05",NA,NA,NA,NA,NA,NA
"99","2019-08-16 08:39:24-03","UTFPR","HCF","11293","S","Plantae",NA,NA,"Fabaceae","Indigofera","asperifolia","Indigofera asperifolia","Bong. ex Benth.","G. Felitto & E. Barbosa","J.M. Silva","8275","2012","03","19",NA,"Brasil","PR","Parque Estadual de Vila Velha","-50.1618995666504","-25.0949993133545",NA,"xilopodífera, flor purpúrea. Campo recém queimado.",NA,NA,"Ponta Grossa",NA,NA,NA,NA,NA,NA,"2012","46557","auto","04",NA,NA,NA,NA,NA,NA
"100","2019-11-25 12:11:57-03","UFSM","SMDB","18632","S","Plantae",NA,NA,"Fabaceae","Indigofera","asperifolia","Indigofera asperifolia","Bong. ex Benth.","Figueira, M","Figueira, M; Schindler, B.","360","2015","11","15",NA,"Brasil","Rio Grande do Sul","Cerro do Itaquatiá","-54.302806","-29.607528",NA,"Subarbusto, ereto, raro, no topo do cerro, campo rupestre, estandarte, quilha e asas uniformimente rosadas; Refúgio vegetacional, em morro arenítico oriundo da formação Botucatu, cercado por campos antrópicos e inserido em zona de encraves dos Domíni","SMDB018632",NA,"São Pedro do Sul","261","261",NA,NA,NA,NA,"2019",NA,NA,"03","04","-54.302806","-29.607528",NA,NA,NA
"101","2019-11-25 12:11:57-03","UFSM","SMDB","3718","S","Plantae",NA,NA,"Fabaceae","Indigofera","asperifolia","Indigofera asperifolia","Bong. ex Benth.","Machado, LAZ","Machado, LAZ","s.n.","1989","10","29",NA,"Brasil","Rio Grande do Sul","Parada Perau","-55.7919006347656","-29.7831001281738",NA,NA,"SMDB003718",NA,"Alegrete",NA,NA,NA,NA,NA,NA,"1992","89305","auto","07","29",NA,NA,NA,NA,NA
"102","2019-11-25 12:11:57-03","UFSM","SMDB","18949","S","Plantae",NA,NA,"Fabaceae","Indigofera","asperifolia","Indigofera asperifolia","Bong. ex Benth.","Christ, A","Christ, A","315","2016","11","28",NA,"Brasil","Rio Grande do Sul","BR 290","-54.9141998291016","-30.25830078125",NA,"Herbácea com flores róseas. Em um campo úmido próximo à beira da rodovia, em solo argiloso","SMDB018949",NA,"Rosário do Sul",NA,NA,NA,NA,NA,NA,"2016","71660","auto",NA,NA,NA,NA,NA,NA,NA
"103","2019-11-25 12:11:57-03","UFSM","SMDB","1834","S","Plantae",NA,NA,"Fabaceae","Indigofera","asperifolia","Indigofera asperifolia","Bong. ex Benth.","Eisinger, SM","Alvarez, A.F.","s.n.","1980","10","29",NA,"Brasil","Rio Grande do Sul","Campus da UFSM","-53.8069000244141","-29.6842002868652",NA,NA,"SMDB001834",NA,"Santa Maria",NA,NA,NA,NA,NA,NA,"1985","37819","auto","05",NA,NA,NA,NA,NA,NA
"104","2019-11-25 12:11:57-03","UFSM","SMDB","3720","S","Plantae",NA,NA,"Fabaceae","Indigofera","asperifolia","Indigofera asperifolia","Bong. ex Benth.","Machado, LAZ","Machado, LAZ","s.n.","1989","10","18",NA,"Brasil","Rio Grande do Sul","Departamento de Solos UFSM","-53.8069000244141","-29.6842002868652",NA,NA,"SMDB003720",NA,"Santa Maria",NA,NA,NA,NA,NA,NA,"1992","37819","auto","07","29",NA,NA,NA,NA,NA
"105","2019-11-25 12:11:57-03","UFSM","SMDB","10497","S","Plantae",NA,NA,"Fabaceae","Indigofera","asperifolia","Indigofera asperifolia","Bong. ex Benth.","Santos, V","Santos, V","207","2006","11","22",NA,"Brasil","Rio Grande do Sul","UFSM, Campus Camobi, Jardim Botânico","-53.8069000244141","-29.6842002868652",NA,"Projeto: Composição florística do componente herbáceo do Jardim Botânico da UFSM, Rio Grande do Sul. Aluna: Vanessa Terra dos Santos. Orientadora: Thais Scotti do Canto-Dorow.","SMDB010497",NA,"Santa Maria",NA,NA,NA,NA,NA,NA,"2007","37819","auto","01","15",NA,NA,NA,NA,NA
"106","2019-11-25 12:11:58-03","UFSM","SMDB","9360","S","Plantae",NA,NA,"Fabaceae","Indigofera","asperifolia","Indigofera asperifolia","Bong. ex Benth.","Dambros, VS","Dambros, VS","s.n.","2002","11","23",NA,"Brasil","Rio Grande do Sul","UFSM, Jardim Botânico","-53.8069000244141","-29.6842002868652",NA,"Flores lilás, folhas ásperas ao toque","SMDB009360",NA,"Santa Maria",NA,NA,NA,NA,NA,NA,NA,"37819","auto",NA,NA,NA,NA,NA,NA,NA
"107","2019-11-25 12:11:57-03","UFSM","SMDB","3722","S","Plantae",NA,NA,"Fabaceae","Indigofera","asperifolia","Indigofera asperifolia","Bong. ex Benth.","Machado, LAZ","Machado, LAZ; et al.","s.n.","1991","01","12",NA,"Brasil","Rio Grande do Sul","Capão do Cipó","-54.8671989440918","-29.1916999816895",NA,NA,"SMDB003722",NA,"Santiago",NA,NA,NA,NA,NA,NA,"1992","56006","auto","07","29",NA,NA,NA,NA,NA
"108","2019-11-25 12:11:57-03","UFSM","SMDB","3724","S","Plantae",NA,NA,"Fabaceae","Indigofera","asperifolia","Indigofera asperifolia","Bong. ex Benth.","Machado, LAZ","Machado, LAZ; et al.","s.n.","1991","01","14",NA,"Brasil","Rio Grande do Sul","BR, 287","-56.0043983459473","-28.6606006622314",NA,NA,"SMDB003724",NA,"São Borja",NA,NA,NA,NA,NA,NA,"1992","75549","auto","07","29",NA,NA,NA,NA,NA
"109","2019-11-25 12:11:57-03","UFSM","SMDB","3725","S","Plantae",NA,NA,"Fabaceae","Indigofera","asperifolia","Indigofera asperifolia","Bong. ex Benth.","Machado, LAZ","Machado, LAZ; et al.","s.n.","1991","01","16",NA,"Brasil","Rio Grande do Sul","Entre São Fr. e Santiago","-55.1310997009277","-29.5503005981445",NA,NA,"SMDB003725",NA,"São Francisco de Assis",NA,NA,NA,NA,NA,NA,"1992","48310","auto","07","29",NA,NA,NA,NA,NA
"110","2019-11-25 12:11:57-03","UFSM","SMDB","3717","S","Plantae",NA,NA,"Fabaceae","Indigofera","asperifolia","Indigofera asperifolia","Bong. ex Benth.","Machado, LAZ","Machado, LAZ; et al.","s.n.","1991","03","29",NA,"Brasil","Rio Grande do Sul","Sanga Funda","-54.3199996948242","-30.3363990783691",NA,NA,"SMDB003717",NA,"São Gabriel",NA,NA,NA,NA,NA,NA,"1992","56206","auto","07","29",NA,NA,NA,NA,NA
"111","2019-11-25 12:11:57-03","UFSM","SMDB","3723","S","Plantae",NA,NA,"Fabaceae","Indigofera","asperifolia","Indigofera asperifolia","Bong. ex Benth.","Machado, LAZ","Machado, LAZ; et al.","s.n.","1991","01","13",NA,"Brasil","Rio Grande do Sul","São Nicolau","-54.9608001708984","-28.4083003997803",NA,NA,"SMDB003723",NA,"São Luiz Gonzaga",NA,NA,NA,NA,NA,NA,"1992","39496","auto","07","29",NA,NA,NA,NA,NA
"112","2019-11-25 12:11:57-03","UFSM","SMDB","3721","S","Plantae",NA,NA,"Fabaceae","Indigofera","asperifolia","Indigofera asperifolia","Bong. ex Benth.","Machado, LAZ","Machado, LAZ; et al.","s.n.","1991","01","11",NA,"Brasil","Rio Grande do Sul","Passo do Lage","-53.8358001708984","-29.0806007385254",NA,NA,"SMDB003721",NA,"Tupanciretã",NA,NA,NA,NA,NA,NA,"1992","59498","auto","07","29",NA,NA,NA,NA,NA
"113","2019-11-25 12:11:57-03","UFSM","SMDB","3727","S","Plantae",NA,NA,"Fabaceae","Indigofera","asperifolia","Indigofera asperifolia","Bong. ex Benth.","Machado, LAZ","Machado, LAZ","s.n.","1990","01","24",NA,"Brasil","Rio Grande do Sul","Entre Vacaria e Bom Jesus","-50.9338989257812","-28.5121994018555",NA,NA,"SMDB003727",NA,"Vacaria",NA,NA,NA,NA,NA,NA,"1992","63451","auto","07","29",NA,NA,NA,NA,NA
"114","2019-11-25 12:11:57-03","UFSM","SMDB","3719","S","Plantae",NA,NA,"Fabaceae","Indigofera","asperifolia","Indigofera asperifolia","Bong. ex Benth.","Machado, LAZ","Machado, LAZ","s.n.","1988","12","24",NA,"Brasil","Rio Grande do Sul","BR, 392 ( IMEC)","-53.4914016723633","-30.5121994018555",NA,NA,"SMDB003719",NA,"Caçapava do Sul",NA,NA,NA,NA,NA,NA,"1992","50525","auto","07","29",NA,NA,NA,NA,NA
"115","2019-11-25 12:11:58-03","UFSM","SMDB","3728","S","Plantae",NA,NA,"Fabaceae","Indigofera","asperifolia","Indigofera asperifolia","Bong. ex Benth.","Machado, LAZ","Machado, LAZ","s.n.","1991","11","10",NA,"Brasil","Rio Grande do Sul","Morro da Polícia","-51.2299995422363","-30.0331001281738",NA,NA,"SMDB003728",NA,"Porto Alegre",NA,NA,NA,NA,NA,NA,"1992","29946","auto","07","29",NA,NA,NA,NA,NA
"116","2019-11-25 12:11:58-03","UFSM","SMDB","3729","S","Plantae",NA,NA,"Fabaceae","Indigofera","asperifolia","Indigofera asperifolia","Bong. ex Benth.","Machado, LAZ","Machado, LAZ","s.n.","1988","12","13",NA,"Brasil","Rio Grande do Sul","Faixa Nova de Camobi","-53.8069000244141","-29.6842002868652",NA,NA,"SMDB003729",NA,"Santa Maria",NA,NA,NA,NA,NA,NA,"1992","37819","auto","07","29",NA,NA,NA,NA,NA
"117","2019-11-25 12:11:57-03","UFSM","SMDB","3726","S","Plantae",NA,NA,"Fabaceae","Indigofera","asperifolia","Indigofera asperifolia","Bong. ex Benth.","Machado, LAZ","Machado, LAZ; et al.","s.n.","1991","01","13",NA,"Brasil","Rio Grande do Sul","Entre São Luiz / São Nicolau","-54.9608001708984","-28.4083003997803",NA,NA,"SMDB003726",NA,"São Luiz Gonzaga",NA,NA,NA,NA,NA,NA,"1992","39496","auto","07","29",NA,NA,NA,NA,NA
"118","2020-12-21 16:26:37-03","MBM","MBM","50515","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Indigofera","asperifolia","Indigofera asperifolia","Bong. ex Benth.","Burkart, A.","Hatschbach, G.","2696",NA,NA,NA,"Southern America","Brazil","Paraná","Lagos","-50.0064010620117","-25.4293994903564",NA,NA,"MBM050515","MBM050515","Palmeira",NA,NA,NA,NA,NA,NA,NA,"35166","auto",NA,NA,NA,NA,NA,NA,NA
"119","2020-12-21 16:26:37-03","MBM","MBM","229","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Indigofera","asperifolia","Indigofera asperifolia","Bong. ex Benth.","Hatschbach, G.","Hatschbach, G.","12885",NA,NA,NA,"Southern America","Brazil","Paraná","Parque Vila Velha","-50.1618995666504","-25.0949993133545",NA,NA,"MBM000229","MBM000229","Ponta Grossa",NA,NA,NA,NA,NA,NA,NA,"46557","auto",NA,NA,NA,NA,NA,NA,NA
"120","2020-12-21 16:26:37-03","MBM","MBM","155468","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Indigofera","asperifolia","Indigofera asperifolia","Bong. ex Benth.","Falkenberg, D.B.","Falkenberg, D.B.; et al.; et al.","5166",NA,NA,NA,"Southern America","Brazil","Rio Grande do Sul","Rod. BR-472","-57.0882987976074","-29.7546997070312",NA,NA,"MBM155468","MBM155468","Uruguaiana",NA,NA,NA,NA,NA,NA,NA,"93142","auto",NA,NA,NA,NA,NA,NA,NA
"121","2020-12-21 16:26:37-03","MBM","MBM","13310","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Indigofera","asperifolia","Indigofera asperifolia","Bong. ex Benth.",NA,"Krapovickas, A.; Cristóbal, C.L.; Maruñak; Cristóbal, C.L.; Maruñak","15486",NA,NA,NA,"Southern America","Argentina",NA,NA,NA,NA,NA,NA,"MBM013310","MBM013310",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"122","2020-12-21 16:26:37-03","MBM","MBM","17550","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Indigofera","asperifolia","Indigofera asperifolia","Bong. ex Benth.",NA,"Krapovickas, A.; et al.; et al.","16988",NA,NA,NA,"Southern America","Argentina",NA,NA,NA,NA,NA,NA,"MBM017550","MBM017550",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"123","2020-12-21 16:26:37-03","MBM","MBM","17552","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Indigofera","asperifolia","Indigofera asperifolia","Bong. ex Benth.","Burkart, A.","Krapovickas, A.; et al.; et al.","16040",NA,NA,NA,"Southern America","Argentina",NA,NA,NA,NA,NA,NA,"MBM017552","MBM017552",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"124","2020-12-21 16:26:37-03","MBM","MBM","218240","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Indigofera","asperifolia","Indigofera asperifolia","Bong. ex Benth.","Burkart, A.","Schinini, A.","7550",NA,NA,NA,"Southern America","Argentina",NA,NA,NA,NA,NA,NA,"MBM218240",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"125","2020-12-21 16:26:37-03","MBM","MBM","218241","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Indigofera","asperifolia","Indigofera asperifolia","Bong. ex Benth.","Araujo, A.A.","Araujo, A.A.","s.n.",NA,NA,NA,"Southern America","Brazil","Paraná","Fazenda Rosas",NA,NA,NA,NA,"MBM218241",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"126","2020-12-21 16:26:37-03","MBM","MBM","218243","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Indigofera","asperifolia","Indigofera asperifolia","Bong. ex Benth.","Burkart, A.","Krapovickas, A.; et al.; et al.","13130",NA,NA,NA,"Southern America","Argentina",NA,NA,NA,NA,NA,NA,"MBM218243",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"127","2020-12-21 16:26:37-03","MBM","MBM","271263","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Indigofera","asperifolia","Indigofera asperifolia","Bong. ex Benth.","Ribas, O.S.","Caballero, G.","3951","2001","11","14","Southern America","Paraguay",NA,NA,NA,NA,NA,NA,"MBM271263","MBM271263",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"128","2020-12-21 16:26:37-03","MBM","MBM","31362","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Indigofera","asperifolia","Indigofera asperifolia","Bong. ex Benth.",NA,"Schinini, A.","7551",NA,NA,NA,"Southern America","Argentina",NA,NA,NA,NA,NA,NA,"MBM031362","MBM031362",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"129","2020-12-21 16:26:37-03","MBM","MBM","56553","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Indigofera","asperifolia","Indigofera asperifolia","Bong. ex Benth.","Pedersen, T.M.","Pedersen, T.M.","11505",NA,NA,NA,"Southern America","Brazil","Rio Grande do Sul","São João Velho",NA,NA,NA,NA,"MBM056553","MBM056553",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"130","2020-12-21 16:26:37-03","MBM","MBM","83053","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Indigofera","asperifolia","Indigofera asperifolia","Bong. ex Benth.","Pedersen, T.M.","Pedersen, T.M.","12509",NA,NA,NA,"Southern America","Argentina",NA,NA,NA,NA,NA,NA,"MBM083053","MBM083053",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"131","2020-12-21 16:26:37-03","MBM","MBM","83054","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Indigofera","asperifolia","Indigofera asperifolia","Bong. ex Benth.","Pedersen, T.M.","Pedersen, T.M.","12490",NA,NA,NA,"Southern America","Argentina",NA,NA,NA,NA,NA,NA,"MBM083054","MBM083054",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"132","2020-12-21 16:26:37-03","MBM","MBM","156545","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Indigofera","asperifolia","Indigofera asperifolia","Bong. ex Benth.","Vanni, R.","Hatschbach, G.; Schinini, A.; Silva, J.M.; Schinini, A.; Silva, J.M.","59019",NA,NA,NA,"Southern America","Brazil","Mato Grosso do Sul","Rod. BR-262, 48km O de","-56.3782997131348","-20.2406005859375",NA,NA,"MBM156545","MBM156545","Miranda",NA,NA,NA,NA,NA,NA,NA,"92112","auto",NA,NA,NA,NA,NA,NA,NA
"133","2020-12-21 16:26:37-03","MBM","MBM","50514","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Indigofera","asperifolia","Indigofera asperifolia","Bong. ex Benth.","Cowan, R.S.","Hatschbach, G.","7240",NA,NA,NA,"Southern America","Brazil","Paraná","Fazenda do Tigre","-49.8266983032227","-24.1578006744385",NA,NA,"MBM050514","MBM050514","Arapoti",NA,NA,NA,NA,NA,NA,NA,"41852","auto",NA,NA,NA,NA,NA,NA,NA
"134","2020-12-21 16:26:37-03","MBM","MBM","1552","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Indigofera","asperifolia","Indigofera asperifolia","Bong. ex Benth.","Miotto, S.","Hatschbach, G.","15183",NA,NA,NA,"Southern America","Brazil","Paraná","Candói","-51.4580993652344","-25.395299911499",NA,"Do campo seco, flor lilás rosado","MBM001552","MBM001552","Guarapuava",NA,NA,NA,NA,NA,NA,"2009","53832","auto","07","15",NA,NA,NA,NA,NA
"135","2020-12-21 16:26:37-03","MBM","MBM","50516","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Indigofera","asperifolia","Indigofera asperifolia","Bong. ex Benth.","Burkart, A.","Hatschbach, G.","1056",NA,NA,NA,"Southern America","Brazil","Paraná","Engenheiro Bley","-49.7158012390137","-25.7696990966797",NA,NA,"MBM050516","MBM050516","Lapa",NA,NA,NA,NA,NA,NA,NA,"49965","auto",NA,NA,NA,NA,NA,NA,NA
"136","2020-12-21 16:26:37-03","MBM","MBM","218238","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Indigofera","asperifolia","Indigofera asperifolia","Bong. ex Benth.",NA,"Dombrowski, L.T.","6576",NA,NA,NA,"Southern America","Brazil","Paraná","Próximo ao Rio dos Papagaios","-50.0064010620117","-25.4293994903564",NA,NA,"MBM218238",NA,"Palmeira",NA,NA,NA,NA,NA,NA,NA,"35166","auto",NA,NA,NA,NA,NA,NA,NA
"137","2020-12-21 16:26:37-03","MBM","MBM","218236","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Indigofera","asperifolia","Indigofera asperifolia","Bong. ex Benth.","Dombrowski, L.T.","Dombrowski, L.T.","9546",NA,NA,NA,"Southern America","Brazil","Paraná","Lagoa Dourada","-50.1618995666504","-25.0949993133545",NA,NA,"MBM218236",NA,"Ponta Grossa",NA,NA,NA,NA,NA,NA,NA,"46557","auto",NA,NA,NA,NA,NA,NA,NA
"138","2020-12-21 16:26:37-03","MBM","MBM","289221","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Indigofera","asperifolia","Indigofera asperifolia","Bong. ex Benth.","Hatschbach, G.","Hatschbach, G.; Hatschbach, M.; Barboza, E.; Hatschbach, M.; Barboza, E.","76192","1993","10","11","Southern America","Brazil","Mato Grosso do Sul","Rod. MS-345, Bonito - Anastácio, próximo da Fazenda Campo Verde","-56.4818992614746","-21.1210994720459",NA,NA,"MBM289221","MBM289221","Bonito",NA,NA,NA,NA,NA,NA,NA,"71352","auto",NA,NA,NA,NA,NA,NA,NA
"139","2020-12-21 16:26:37-03","MBM","MBM","218242","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Indigofera","asperifolia","Indigofera asperifolia","Bong. ex Benth.","Burkart, A.","Kuniyoshi, Y.S.","3340",NA,NA,NA,"Southern America","Brazil","Paraná","Parque Verde","-49.326099395752","-25.7789001464844",NA,NA,"MBM218242",NA,"Mandirituba",NA,NA,NA,NA,NA,NA,NA,"20385","auto",NA,NA,NA,NA,NA,NA,NA
"140","2020-12-21 16:26:37-03","MBM","MBM","218235","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Indigofera","asperifolia","Indigofera asperifolia","Bong. ex Benth.","Burkart, A.","Dombrowski, L.T.; et al.; et al.","868",NA,NA,NA,"Southern America","Brazil","Paraná","Lagoa Dourada","-50.1618995666504","-25.0949993133545",NA,NA,"MBM218235",NA,"Ponta Grossa",NA,NA,NA,NA,NA,NA,NA,"46557","auto",NA,NA,NA,NA,NA,NA,NA
"141","2020-12-21 16:26:37-03","MBM","MBM","218237","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Indigofera","asperifolia","Indigofera asperifolia","Bong. ex Benth.","Dombrowski, L.T.","Dombrowski, L.T.","9674",NA,NA,NA,"Southern America","Brazil","Paraná","Lagoa Dourada","-50.1618995666504","-25.0949993133545",NA,NA,"MBM218237",NA,"Ponta Grossa",NA,NA,NA,NA,NA,NA,NA,"46557","auto",NA,NA,NA,NA,NA,NA,NA
"142","2020-12-21 16:26:37-03","MBM","MBM","50513","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Indigofera","asperifolia","Indigofera asperifolia","Bong. ex Benth.","Hatschbach, G.","Hatschbach, G.","8891",NA,NA,NA,"Southern America","Brazil","Paraná","Parque Vila Velha, Rio Vermelho","-50.1618995666504","-25.0949993133545",NA,NA,"MBM050513","MBM050513","Ponta Grossa",NA,NA,NA,NA,NA,NA,NA,"46557","auto",NA,NA,NA,NA,NA,NA,NA
"143","2020-12-21 16:26:37-03","MBM","MBM","218239","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Indigofera","asperifolia","Indigofera asperifolia","Bong. ex Benth.","Dombrowski, L.T.","Dombrowski, L.T.","7656",NA,NA,NA,"Southern America","Brazil","Paraná","Vila Velha","-50.1618995666504","-25.0949993133545",NA,NA,"MBM218239",NA,"Ponta Grossa",NA,NA,NA,NA,NA,NA,NA,"46557","auto",NA,NA,NA,NA,NA,NA,NA
"144","2020-12-21 16:26:37-03","MBM","MBM","5748","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Indigofera","asperifolia","Indigofera asperifolia","Bong. ex Benth.","Lindeman, J.","Lindeman, J.; Haas, H.; Haas, H.","2527",NA,NA,NA,"Southern America","Brazil","Paraná","Vila Velha","-50.1618995666504","-25.0949993133545",NA,NA,"MBM005748","MBM005748","Ponta Grossa",NA,NA,NA,NA,NA,NA,NA,"46557","auto",NA,NA,NA,NA,NA,NA,NA
"145","2020-12-21 16:26:37-03","MBM","MBM","218114","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Indigofera","asperifolia","Indigofera asperifolia","Bong. ex Benth.","Miotto, S.","Jarenkow, J.A.; et al.; et al.","3067",NA,NA,NA,"Southern America","Brazil","Rio Grande do Sul","Rod. BR-153","-53.4914016723633","-30.5121994018555",NA,NA,"MBM218114","MBM218114","Caçapava do Sul",NA,NA,NA,NA,NA,NA,NA,"50525","auto",NA,NA,NA,NA,NA,NA,NA
