"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","county","locality","decimalLongitude","decimalLatitude","coordinatePrecision","individualCount","occurrenceRemarks","geoFlag","order","typeStatus","continentOcean","preparationType","barcode","imagecode","stateProvince","minimumElevationInMeters","maximumElevationInMeters","class","verbatimLongitude","verbatimLatitude","fieldNumber","relatedCatalogItem"
"134","2019-12-19 16:20:38-03","UFMG","BHCB-SL","85856","PreservedSpecimen","Plantae",NA,"Dryopteridaceae","Elaphoglossum","langsdorffii","Elaphoglossum langsdorffii","(Hook. & Grev.) T.Moore","Mota, NFO","2004","03",NA,"Salino, A; Mota, NFO; Viana, PL","9353","2003","08","07","Brasil","São Gonçalo do Rio Preto","Parque Estadual do Rio Preto, Entre a área da Lapa e o Pico Dois Irmãos.","-43.335","-18.214806",NA,NA,"Terrestre.; Em mata ciliar.",NA,NA,NA,"América",NA,"BHCB048738","BHCB048738","Minas Gerais","1600","1700",NA,"-43.335","-18.214806",NA,NA
"135","2019-12-19 16:20:38-03","UFMG","BHCB-SL","57768","PreservedSpecimen","Plantae",NA,"Dryopteridaceae","Elaphoglossum","langsdorffii","Elaphoglossum langsdorffii","(Hook. & Grev.) T.Moore","Salino, A","2001","03",NA,"Salino, A; Dittrich, VAO; Meinberg, AC; Morais, PO","6351","2001","03","10","Brasil","Bananal","Estação Ecológica de Bananal, entre a sétima e a sexta cachoeira do córrego das Cobras.","-44.367722","-22.806528",NA,NA,"Rupícola.; Floresta ombrófila densa montana.",NA,NA,NA,"América",NA,"BHCB048750","BHCB048750","São Paulo","1130","1200",NA,"-44.367722","-22.806528",NA,NA
"136","2019-11-07 11:16:27-03","UFMG","BHCB-SL","112492","PreservedSpecimen","Plantae",NA,"Dryopteridaceae","Elaphoglossum","langsdorffii","Elaphoglossum langsdorffii","(Hook. & Grev.) T.Moore","Melo, LCN","2008","02",NA,"Almeida, TE; Souza, DT","1282","2007","10","09","Brasil","São Gonçalo do Rio Preto","Parque Estadual do Rio Preto, Chapada. Caminho para as nascentes do Córrego das Éguas. Capões de mata.","-43.347972","-18.235",NA,NA,"Terrestre no interior do capão",NA,NA,NA,"América",NA,NA,NA,"Minas Gerais","1546","1546",NA,"-43.347972","-18.235",NA,NA
"137","2019-11-07 11:16:27-03","UFMG","BHCB-SL","145382","PreservedSpecimen","Plantae",NA,"Dryopteridaceae","Elaphoglossum","langsdorffii","Elaphoglossum langsdorffii","(Hook. & Grev.) T.Moore","Souza, FS","2011","12","16","Souza, FS; Machado, TM; Gomides, SC","1313","2010","12","16","Brasil","Ibitirama","Parque Nacional do Caparaó, Rio Norte.","-41.736194","-20.445528",NA,NA,"Rupícola no rio.",NA,NA,NA,"América",NA,NA,NA,"Espírito Santo","1180","1180",NA,"-41.736194","-20.445528",NA,NA
"138","2019-11-07 11:16:27-03","UFMG","BHCB-SL","107108","PreservedSpecimen","Plantae",NA,"Dryopteridaceae","Elaphoglossum","langsdorffii","Elaphoglossum langsdorffii","(Hook. & Grev.) T.Moore","Salino, A","2007","06",NA,"Almeida, TE; Heringer, G; Lara, DS; Costa, ACV","901","2007","04","29","Brasil","Bocaiúvas","Parque Nacional das Sempre Vivas, Caminho entre Campos de São Domingos e a Serra do Landi, passando pelo Córrego do Landi. Campos limpos, capão de mata, campos rupestres e campos sujos.","-43.772944","-17.902083",NA,NA,"Terrestre e rupícola no interior de capão",NA,NA,NA,"América",NA,NA,NA,"Minas Gerais","1282","1282",NA,"-43.772944","-17.902083",NA,NA
"139","2019-11-07 11:16:27-03","UFMG","BHCB-SL","122899","PreservedSpecimen","Plantae",NA,"Dryopteridaceae","Elaphoglossum","langsdorffii","Elaphoglossum langsdorffii","(Hook. & Grev.) T.Moore","Salino, A","2008","06","29","Salino, A; Heringer, G; Dittrich, VAO","13741","2008","06","29","Brasil","Castelo","Parque Estadual do Forno Grande, Caminho para o Forninho. Floresta Ombrófila Densa Montana e afloramentos rochosos","-41.099167","-20.521583",NA,NA,"Terrestre no interior de floresta",NA,NA,NA,"América",NA,NA,NA,"Espírito Santo","1700","1700",NA,"-41.099167","-20.521583",NA,NA
"140","2021-01-12 15:24:05-03","UFMG","BHCB-SL","100879","PreservedSpecimen","Plantae",NA,"Dryopteridaceae","Elaphoglossum","langsdorffii","Elaphoglossum langsdorffii","(Hook. & Grev.) T.Moore","Salino, A","2006","07",NA,"Salino, A; Almeida, TE; Heringer, G","11258","2006","07","04","Brasil","Itamarandiba","Parque Estadual da Serra Negra","-0.712542","-18.015389",NA,NA,"Prensado em álcool.; Terrestre.; Em mata nebular. Área com Campo rupestre e Matas Nebulares com Podocarpus.",NA,NA,NA,"América",NA,"BHCB048748","BHCB048748","Minas Gerais","1570","1600",NA,"-0.712542","-18.015389",NA,NA
"141","2021-01-12 15:24:05-03","UFMG","BHCB-SL","106608","PreservedSpecimen","Plantae",NA,"Dryopteridaceae","Elaphoglossum","langsdorffii","Elaphoglossum langsdorffii","(Hook. & Grev.) T.Moore","Melo, LCN","2009","10",NA,"Heringer, G; Carmo, FF do; Carmo, JE do","156","2007","01","07","Brasil","Ouro Preto","Distrito de São Bartolomeu; Serra de Capanema","-43.539694","-20.244167",NA,NA,"Rupícola.; Em barranco próximo à estrada. Em solo ferruginoso.",NA,NA,NA,"América",NA,"BHCB048741","BHCB048741","Minas Gerais","1542","1542",NA,"-43.539694","-20.244167",NA,NA
"142","2019-12-19 16:20:38-03","UFMG","BHCB-SL","106656","PreservedSpecimen","Plantae",NA,"Dryopteridaceae","Elaphoglossum","langsdorffii","Elaphoglossum langsdorffii","(Hook. & Grev.) T.Moore","Moran, RC; Matos, FB","2014","06",NA,"Almeida, TE; Souza, DT; Giorni, VT","788","2007","04","19","Brasil","São Gonçalo do Rio Preto","Parque Estadual do Rio Preto, Chapada Morro Redondo e adjacências, próximo à cerca limítrofe do Parque, capões.","-43.333611","-18.238056",NA,NA,"Terrestre.; Em barranco no interior de Capão.",NA,NA,NA,"América",NA,"BHCB048735","BHCB048735","Minas Gerais","1593","1593",NA,"-43.333611","-18.238056",NA,NA
"143","2019-11-07 11:16:27-03","UFMG","BHCB-SL","105989","PreservedSpecimen","Plantae",NA,"Dryopteridaceae","Elaphoglossum","langsdorffii","Elaphoglossum langsdorffii","(Hook. & Grev.) T.Moore","Damásio, L","1909","08","18","Damásio, L","1187","1909","08","18","Brasil",NA,"Capão do Planalto de Itacolomi",NA,NA,NA,NA,"Estéril",NA,NA,NA,"América",NA,NA,NA,"Minas Gerais",NA,NA,NA,NA,NA,NA,NA
"144","2019-12-19 16:20:38-03","UFMG","BHCB-SL","141511","PreservedSpecimen","Plantae",NA,"Dryopteridaceae","Elaphoglossum","langsdorffii","Elaphoglossum langsdorffii","(Hook. & Grev.) T.Moore","Melo, LCN","2009","02",NA,"Arruda, AJ; Oliveira, CT","50","2009","02","17","Brasil","Catas Altas","RPPN Santuário do Caraça, Subida para o Pico da Carapuça.","-43.475278","-20.093611",NA,NA,"Rupícola.; Floresta semidecidual.",NA,NA,NA,"América",NA,"BHCB048743","BHCB048743","Minas Gerais","1400","1400",NA,"-43.475278","-20.093611",NA,NA
"145","2021-01-12 15:24:05-03","UFMG","BHCB-SL","83081","PreservedSpecimen","Plantae",NA,"Dryopteridaceae","Elaphoglossum","langsdorffii","Elaphoglossum langsdorffii","(Hook. & Grev.) T.Moore","Salino, A","2003","09",NA,"Salino, A; et al.","8934","2003","09","13","Brasil","Conceição do Mato Dentro","Parque Natural Minicipal do Ribeirão do Campo, A cerca de 1250m de altitude.","-43.574139","-19.100861",NA,NA,"Rupícola em fenda de rocha úmida.",NA,NA,NA,"América",NA,NA,NA,"Minas Gerais","1250","1250",NA,"-43.574139","-19.100861",NA,NA
"146","2019-11-07 11:16:27-03","UFMG","BHCB-SL","109203","PreservedSpecimen","Plantae",NA,"Dryopteridaceae","Elaphoglossum","langsdorffii","Elaphoglossum langsdorffii","(Hook. & Grev.) T.Moore",NA,NA,NA,NA,"Almeida, TE; Salino, A; Souza, DT; Heringer, G","1115","2007","06","20","Brasil","Tiradentes","Serra de São José, Campos rupestres e Matas de galeria.","-44.199","-21.109722",NA,NA,"Rupícola no inetrior de mata de galeria. Prensado em álcool.",NA,NA,NA,"América",NA,NA,NA,"Minas Gerais","1002","1002",NA,"-44.199","-21.109722",NA,NA
"147","2019-12-19 16:20:38-03","UFMG","BHCB-SL","82371","PreservedSpecimen","Plantae",NA,"Dryopteridaceae","Elaphoglossum","langsdorffii","Elaphoglossum langsdorffii","(Hook. & Grev.) T.Moore","Salino, A","2003","08",NA,"Salino, A; Mota, RC","8866","2003","08","07","Brasil","Conceição do Mato Dentro","Parque Natural Municipal do Ribeirão do Campo, Área com Matas de Galeria. Na direção da Cachoeira do Poço Grande.","-43.59275","-19.08725",NA,NA,"Terrestre.; No interior de Mata de Galeria. Campo Limpo e Campo Rupestre.",NA,NA,NA,"América",NA,"BHCB048740","BHCB048740","Minas Gerais","1280","1280",NA,"-43.59275","-19.08725",NA,NA
"148","2019-12-19 16:20:38-03","UFMG","BHCB-SL","161004","PreservedSpecimen","Plantae",NA,"Dryopteridaceae","Elaphoglossum","langsdorffii","Elaphoglossum langsdorffii","(Hook. & Grev.) T.Moore","Souza, FS","2012","08",NA,"Souza, FS; Miranda, E","1620","2012","09","02","Brasil","Itabira","Serra dos Alves, Córrego do Cocho.","-43.458333","-19.491389",NA,NA,"Diagnóstico ambiental.; Rupícola.; Floresta Estacional Semidecidual.",NA,NA,NA,"América",NA,"BHCB048737","BHCB048737","Minas Gerais","812","812",NA,"-43.458333","-19.491389",NA,NA
"149","2021-01-12 15:24:05-03","UFMG","BHCB-SL","79927","PreservedSpecimen","Plantae",NA,"Dryopteridaceae","Elaphoglossum","langsdorffii","Elaphoglossum langsdorffii","(Hook. & Grev.) T.Moore","Antunes, F; Salino, A","2002",NA,NA,"Mota, RC; Viana, PL","1753","2002","11","08","Brasil","Conceição do Mato Dentro","Parque Natural Municipal do Ribeirão do Campo","-0.726819","-19.073806",NA,NA,"Terrestre.; Planta coletada em mata de galeria.",NA,NA,NA,"América",NA,"BHCB048753","BHCB048753","Minas Gerais",NA,NA,NA,"-0.726819","-19.073806",NA,NA
"150","2019-12-19 16:20:38-03","UFMG","BHCB-SL","35774","PreservedSpecimen","Plantae",NA,"Dryopteridaceae","Elaphoglossum","langsdorffii","Elaphoglossum langsdorffii","(Hook. & Grev.) T.Moore","Melo, LCN","2009","12",NA,"Salino, A","3010","1997","04","19","Brasil","Catas Altas","Parque Natural do Caraça Cascatinha","-43.478611","-20.108889",NA,NA,"Rupícola.; No interior de mata nebular.",NA,NA,NA,"América",NA,"BHCB048742","BHCB048742","Minas Gerais",NA,NA,NA,"-43.478611","-20.108889",NA,NA
"151","2021-01-12 15:24:05-03","UFMG","BHCB-SL","101933","PreservedSpecimen","Plantae",NA,"Dryopteridaceae","Elaphoglossum","langsdorffii","Elaphoglossum langsdorffii","(Hook. & Grev.) T.Moore","Almeida, TE","2006","10",NA,"Almeida, TE; Assis, FC; Heringer, G; Viana, MM; Teles, AM; Corrêa, VF","537","2006","10","05","Brasil","Santo Antônio do Itambé","Parque Estadual do Pico do Itambé, Subida para o Pico do Itambé, a partir da Fazenda do seu Joaquim. Campo Rupestre, Campo de altitude e Mata de Galeria.","-43.323583","-18.39925",NA,NA,"Rupícola em Mata de galeria, próximo a trilha",NA,NA,NA,"América",NA,NA,NA,"Minas Gerais","1504","1504",NA,"-43.323583","-18.39925",NA,NA
"152","2019-11-07 11:16:27-03","UFMG","BHCB-SL",NA,"PreservedSpecimen","Plantae",NA,"Dryopteridaceae","Elaphoglossum","langsdorffii","Elaphoglossum langsdorffii","(Hook. & Grev.) T.Moore",NA,NA,NA,NA,"Almeida, TE; Salino, A; Souza, DT; Heringer, G","1115","2007","06","20","Brasil","Tiradentes","Serra de São José, Campos rupestres e Matas de galeria.","-44.199","-21.109722",NA,NA,"Rupícola no inetrior de mata de galeria. Prensado em álcool.",NA,NA,NA,"América",NA,NA,NA,"Minas Gerais","1002","1002",NA,"-44.199","-21.109722",NA,NA
"153","2019-12-19 16:20:38-03","UFMG","BHCB-SL","32214","PreservedSpecimen","Plantae",NA,"Dryopteridaceae","Elaphoglossum","langsdorffii","Elaphoglossum langsdorffii","(Hook. & Grev.) T.Moore","Almeida, TE; Salino, A","2003","04",NA,"Salino, A","2759","1996","05","30","Brasil",NA,"Serra do Cipó, Afloramento das Vellozias gigantes.",NA,NA,NA,NA,"Rupícola.; No afloramento das Vellozias gigantes.",NA,NA,NA,"América",NA,"BHCB048747","BHCB048747","Minas Gerais",NA,NA,NA,NA,NA,NA,NA
"154","2019-11-07 11:16:27-03","UFMG","BHCB-SL","109285","PreservedSpecimen","Plantae",NA,"Dryopteridaceae","Elaphoglossum","langsdorffii","Elaphoglossum langsdorffii","(Hook. & Grev.) T.Moore","Salino, A","2007","09",NA,"Almeida, TE; Souza, DT; Heringer, G","1197","2007","06","21","Brasil","Lima Duarte","Parque Estadual do Ibitipoca, Gruta e Pico do Pião. Campos rupestres e Matas Nebulares.","-43.870972","-21.705611",NA,NA,"Terrestre no interior de mata nebular",NA,NA,NA,"América",NA,NA,NA,"Minas Gerais","1664","1664",NA,"-43.870972","-21.705611",NA,NA
"155","2019-11-07 11:16:27-03","UFMG","BHCB-SL","84233","PreservedSpecimen","Plantae",NA,"Dryopteridaceae","Elaphoglossum","langsdorffii","Elaphoglossum langsdorffii","(Hook. & Grev.) T.Moore","Camargo, RFN",NA,NA,NA,"Krieger, L","21260","1986","07","10","Brasil",NA,"Parque Estadual de Ibitipoca",NA,NA,NA,NA,"Humícola em mata de galeria. Frondes cobertas de escamas. Ferrugíneas a face abaixial, esbranquiçadas na face abaxial. Chega a 1m de comprimento. Bastanete frequente.",NA,NA,NA,"América",NA,NA,NA,"Minas Gerais",NA,NA,NA,NA,NA,NA,NA
"156","2019-11-07 11:16:27-03","UFMG","BHCB-SL","108671","PreservedSpecimen","Plantae",NA,"Dryopteridaceae","Elaphoglossum","langsdorffii","Elaphoglossum langsdorffii","(Hook. & Grev.) T.Moore","Salino, A","2008","04","16","Kollmann, RL; et al.","7148","2004","10","30","Brasil","Castelo","Parque Estadual do Forno Grande","-41.184700012207","-20.6035995483398","23588",NA,"Terrestre, meia sombra.","auto",NA,NA,"América",NA,NA,NA,"Espírito Santo",NA,NA,NA,NA,NA,NA,NA
"157","2021-01-12 15:24:05-03","UFMG","BHCB-SL","74410","PreservedSpecimen","Plantae",NA,"Dryopteridaceae","Elaphoglossum","langsdorffii","Elaphoglossum langsdorffii","(Hook. & Grev.) T.Moore","Novelino, RF",NA,NA,NA,"Magalhães, GM","2601","1942","11","26","Brasil","Caeté","Serra Cabeça de Boi;","-43.6697006225586","-19.8799991607666","22051",NA,"Herbácea.; Nas pedras.","auto",NA,NA,"América",NA,"BHCB048745","BHCB048745","Minas Gerais",NA,NA,NA,NA,NA,NA,NA
"158","2021-01-12 15:24:05-03","UFMG","BHCB-SL","64800","PreservedSpecimen","Plantae",NA,"Dryopteridaceae","Elaphoglossum","langsdorffii","Elaphoglossum langsdorffii","(Hook. & Grev.) T.Moore","Melo, LCN; Salino, A","2001",NA,NA,"Mota, RC; Ribeiro, SP","1302","2001","10","09","Brasil","Camanducaia","Fazenda Melhoramentos","-46.1446990966797","-22.7553005218506","22140",NA,"Erva.; Planta coletada na base de rochas próximas a um rio.","auto",NA,NA,"América",NA,"BHCB048746","BHCB048746","Minas Gerais",NA,NA,NA,NA,NA,NA,NA
"159","2019-11-07 11:16:27-03","UFMG","BHCB-SL","51603","PreservedSpecimen","Plantae",NA,"Dryopteridaceae","Elaphoglossum","langsdorffii","Elaphoglossum langsdorffii","(Hook. & Grev.) T.Moore","Salino, A","2000","04",NA,"Salino, A","5249","2000","04","15","Brasil","Catas Altas","Serra do Caraça Parque Natural, Na trilha para a Gruta do Padre Caio.","-43.4075012207031","-20.0746994018555","11966",NA,"Terrestre no interior de Floresta ombrófila densa altomontana.","auto",NA,NA,"América",NA,NA,NA,"Minas Gerais","1400","1400",NA,NA,NA,NA,NA
"160","2019-11-07 11:16:27-03","UFMG","BHCB-SL","50167","PreservedSpecimen","Plantae",NA,"Dryopteridaceae","Elaphoglossum","langsdorffii","Elaphoglossum langsdorffii","(Hook. & Grev.) T.Moore","Salino, A","2001","12",NA,"Vasconcelos, MF","s.n.","1999","09","12","Brasil","Catas Altas","Serra do Caraça; Pico da Carapuça","-43.4075012207031","-20.0746994018555","11966",NA,"Terrestre no interior de mata de altitude, a 1600m.","auto",NA,NA,"América",NA,NA,NA,"Minas Gerais","1600","1600",NA,NA,NA,NA,NA
"161","2019-12-19 16:20:38-03","UFMG","BHCB-SL","74395","PreservedSpecimen","Plantae",NA,"Dryopteridaceae","Elaphoglossum","langsdorffii","Elaphoglossum langsdorffii","(Hook. & Grev.) T.Moore","Brade, AC",NA,NA,NA,"Barreto, HLM; Archer, WA","4909","1936","08","06","Brasil","Conceição do Mato Dentro","Estrada de Conceição, Serra do Cipó, km 141.","-43.4249992370605","-19.0372009277344","60318",NA,"Herbacea, 0,8 metros; Campo em grota umida.","auto",NA,NA,"América",NA,"BHCB048751","BHCB048751","Minas Gerais",NA,NA,NA,NA,NA,NA,NA
"162","2021-01-12 15:24:05-03","UFMG","BHCB-SL","73968","PreservedSpecimen","Plantae",NA,"Dryopteridaceae","Elaphoglossum","langsdorffii","Elaphoglossum langsdorffii","(Hook. & Grev.) T.Moore","Salino, A","2002","08",NA,"Mota, RC; Silva, CR; Viana, PL; Carvalho, A","1564","2002","08","01","Brasil","Conceição do Mato Dentro","Parque Natural Municipal do Ribeirão do Campo","-43.4249992370605","-19.0372009277344","60318",NA,"Terrestre.; Planta coletada em mata de galeria.","auto",NA,NA,"América",NA,"BHCB048744","BHCB048744","Minas Gerais",NA,NA,NA,NA,NA,NA,NA
"163","2019-12-19 16:20:38-03","UFMG","BHCB-SL","106520","PreservedSpecimen","Plantae",NA,"Dryopteridaceae","Elaphoglossum","langsdorffii","Elaphoglossum langsdorffii","(Hook. & Grev.) T.Moore","Salino, A","2007","10",NA,"Heringer, G; Carmo, FF do; Carmo, JE do","86","2006","07","12","Brasil","Itabirito","Serra da Moeda","-43.801399230957","-20.2532997131348","20553",NA,"Terrestre.; Em interior de mata. Em mata ombrófila em Vale, dentro de uma fenda em rocha de hematita.","auto",NA,NA,"América",NA,"BHCB048749","BHCB048749","Minas Gerais",NA,NA,NA,NA,NA,NA,NA
"164","2021-01-12 15:24:05-03","UFMG","BHCB-SL","63494","PreservedSpecimen","Plantae",NA,"Dryopteridaceae","Elaphoglossum","langsdorffii","Elaphoglossum langsdorffii","(Hook. & Grev.) T.Moore","Krieger, L","1970","05","15","Krieger, L","8373","1970","05","15","Brasil","Lima Duarte","Parque Estadual do Ibitipoca","-43.793098449707","-21.8425006866455","30417",NA,"Na beira do córrego, planta inteira, completamente coberta de escamas castanho claro.","auto",NA,NA,"América",NA,NA,NA,"Minas Gerais",NA,NA,NA,NA,NA,NA,NA
"165","2019-11-07 11:16:27-03","UFMG","BHCB-SL","162304","PreservedSpecimen","Plantae",NA,"Dryopteridaceae","Elaphoglossum","langsdorffii","Elaphoglossum langsdorffii","(Hook. & Grev.) T.Moore",NA,NA,NA,NA,"Forzza, RC; Saavedra, MM; Pereira, AR; Ribeiro, PCC; Borges, RAX","4190","2006","05","17","Brasil","Lima Duarte","Parque Estadual do Ibitipoca","-43.793098449707","-21.8425006866455","30417",NA,"Morro ao lado da portaria. No chão da mata. Frequente. Indumento castanho, soros nigrescentes.","auto",NA,NA,"América",NA,NA,NA,"Minas Gerais",NA,NA,NA,NA,NA,NA,NA
"166","2019-11-07 11:16:27-03","UFMG","BHCB-SL","1421","PreservedSpecimen","Plantae",NA,"Dryopteridaceae","Elaphoglossum","langsdorffii","Elaphoglossum langsdorffii","(Hook. & Grev.) T.Moore","Schwacke, CAW",NA,NA,NA,"Schwacke, CAW","13899","1904",NA,NA,"Brasil","Ouro Preto",NA,"-43.5080986022949","-20.2875003814697","44599",NA,"Herbácea em campo.","auto",NA,NA,"América",NA,NA,NA,"Minas Gerais",NA,NA,NA,NA,NA,NA,NA
"167","2021-01-12 15:24:05-03","UFMG","BHCB-SL","51910","PreservedSpecimen","Plantae",NA,"Dryopteridaceae","Elaphoglossum","langsdorffii","Elaphoglossum langsdorffii","(Hook. & Grev.) T.Moore","Salino, A","2000","05",NA,"Salino, A; et al.","5443","2000","05","19","Brasil","Ouro Preto","Camarinhas","-43.5080986022949","-20.2875003814697","44599",NA,"Terrestre.; Junto a afloramento rochoso. Interior de floresta. Área de floresta e campo rupestre.","auto",NA,NA,"América",NA,"BHCB048736","BHCB048736","Minas Gerais",NA,NA,NA,NA,NA,NA,NA
"168","2019-11-07 11:16:27-03","UFMG","BHCB-SL","1415","PreservedSpecimen","Plantae",NA,"Dryopteridaceae","Elaphoglossum","langsdorffii","Elaphoglossum langsdorffii","(Hook. & Grev.) T.Moore","Schwacke, CAW",NA,NA,NA,"Schwacke, CAW","s.n.","1904",NA,NA,"Brasil","Ouro Preto","Serra de Ouro Preto","-43.5080986022949","-20.2875003814697","44599",NA,"Herbácea em campo rupestre.","auto",NA,NA,"América",NA,NA,NA,"Minas Gerais",NA,NA,NA,NA,NA,NA,NA
"169","2019-11-07 11:16:27-03","UFMG","BHCB-SL","161870","PreservedSpecimen","Plantae",NA,"Dryopteridaceae","Elaphoglossum","langsdorffii","Elaphoglossum langsdorffii","(Hook. & Grev.) T.Moore","Melo, LCN","2011","05",NA,"Viana, PL; Mota, NFO","2000","2006","02","26","Brasil","Rio Preto","Serra Negra, Região Burro de Ouro.","-43.8278007507324","-22.0891990661621","20815",NA,"Terrestre em interior de mata nebular.","auto",NA,NA,"América",NA,NA,NA,"Minas Gerais",NA,NA,NA,NA,NA,NA,NA
"170","2019-11-07 11:16:27-03","UFMG","BHCB-SL","161868","PreservedSpecimen","Plantae",NA,"Dryopteridaceae","Elaphoglossum","langsdorffii","Elaphoglossum langsdorffii","(Hook. & Grev.) T.Moore","Melo, LCN","2011","05",NA,"Souza, FS; Viana, PL; Neto, OJB; Mota, NFO; Santiago, AL","223","2006","05","20","Brasil","Rio Preto","Serra Negra, Região Burro de Ouro.","-43.8278007507324","-22.0891990661621","20815",NA,"Epífita em interior de mata.","auto",NA,NA,"América",NA,NA,NA,"Minas Gerais",NA,NA,NA,NA,NA,NA,NA
"171","2019-12-19 16:20:38-03","UFMG","BHCB-SL","74394","PreservedSpecimen","Plantae",NA,"Dryopteridaceae","Elaphoglossum","langsdorffii","Elaphoglossum langsdorffii","(Hook. & Grev.) T.Moore","Brade, AC",NA,NA,NA,"Barreto, HLM","8137","1935","04","14","Brasil","Santa Luzia","Serra do Cipó","-43.8513984680176","-19.7696990966797","19939",NA,NA,"auto",NA,NA,"América",NA,"BHCB048752","BHCB048752","Minas Gerais",NA,NA,NA,NA,NA,NA,NA
"172","2019-11-07 11:16:27-03","UFMG","BHCB-SL","31039","PreservedSpecimen","Plantae",NA,"Dryopteridaceae","Elaphoglossum","langsdorffii","Elaphoglossum langsdorffii","(Hook. & Grev.) T.Moore","Salino, A","1999","09",NA,"Salino, A","2334","1995","11","16","Brasil","Santana do Riacho","Parque Nacional da Serra do Cipó","-43.7144012451172","-19.1688995361328","26557",NA,"Erva rupícola em afloramento com Vellozias gigantes.","auto",NA,NA,"América",NA,NA,NA,"Minas Gerais",NA,NA,NA,NA,NA,NA,NA
"173","2019-11-01 15:17:56-03","UnB","UB","139685","PreservedSpecimen","Plantae","Pteridophyta","Dryopteridaceae","Elaphoglossum","langsdorffii","Elaphoglossum langsdorffii","(Hook. & Grev.) T. Moore","Kieling-Rubio, MA","2012",NA,NA,"Krieger, L","8373","1970","05","15","Brasil",NA,"(Santa) Parque Estadual de Ibitipoca. Na beira do córrego",NA,NA,NA,NA,"Planta inteira, completamente coberta de escamas castanho claro",NA,NA,NA,"Southern America",NA,"UB0033729","UB0033729","Minas Gerais",NA,NA,NA,NA,NA,NA,NA
"174","2019-11-01 15:17:56-03","UnB","UB","143237","PreservedSpecimen","Plantae","Pteridophyta","Dryopteridaceae","Elaphoglossum","langsdorffii","Elaphoglossum langsdorffii","(Hook. & Grev.) T. Moore","Kieling-Rubio, MA","2011","07",NA,"Anderson, WR; Stieber, M; Kirkbride Junior, JH","36005","1972","02","14","Brasil","Serra do Espinhaço","Ca. 5 km SSE of Pico do Itambé",NA,NA,NA,NA,"On sandstone in shade. Valley; grassy, cut-over hillsides, with streams among shrubs and trees, and blocky sandstone outcrops",NA,NA,NA,"Southern America",NA,"UB0033727","UB0033727","Minas Gerais",NA,NA,NA,NA,NA,NA,NA
"175","2019-11-01 15:17:56-03","UnB","UB","135537","PreservedSpecimen","Plantae","Pteridophyta","Dryopteridaceae","Elaphoglossum","langsdorffii","Elaphoglossum langsdorffii","(Hook. & Grev.) T. Moore","Kieling-Rubio, MA","2011","07",NA,"Heringer, EP","7997","1961","02","25","Brasil","Brasília","Parque Zoobotânico","-47.9296989440918","-15.7797002792358","70570",NA,"Mata","auto",NA,NA,"Southern America",NA,"UB0033752","UB0033752","Distrito Federal",NA,NA,NA,NA,NA,NA,NA
"176","2019-11-01 15:17:56-03","UnB","UB","135491","PreservedSpecimen","Plantae","Pteridophyta","Dryopteridaceae","Elaphoglossum","langsdorffii","Elaphoglossum langsdorffii","(Hook. & Grev.) T. Moore","Kieling-Rubio, MA","2011","08","25","Hatschbach, G; Hatschbach, M; Silva, JM","71425","2000","10","18","Brasil","Alfredo Chaves","Santa Luzia","-40.749698638916","-20.6350002288818","32447",NA,"Em barrancos sombrios da floresta atlântica","auto",NA,NA,"Southern America",NA,"UB0033723","UB0033723","Espírito Santo","900","900",NA,NA,NA,NA,NA
"177","2021-03-04 15:47:00-03","IF","SPSF","30620","PreservedSpecimen","Plantae","Pteridophyta","Dryopteridaceae","Elaphoglossum","langsdorffii","Elaphoglossum langsdorffii","(Hook. & Grev.) T.Moore","A.Salino",NA,NA,NA,"A. Salino et al.","6351","2001","03","10","Brasil","Bananal","Estação Ecológica de Bananal","-44.367778","-22.806667",NA,NA,"COLETA: Rupícola na trilha.; GEOGRAFIA: Na trilha, entre a sétima e a sexta cachoeira do Córrego das Cobras. Floresta Ombrófila Densa Montana.;",NA,"Polypodiales",NA,"América do Sul",NA,NA,NA,"SP","1130","1200","Polypodiopsida",NA,NA,NA,NA
"178","2021-02-08 12:46:32-03","UFRGS","ICN","187769","S","Plantae","Fern","Dryopteridaceae","Elaphoglossum","langsdorffii","Elaphoglossum langsdorffii","(Hook. & Grev.) T.Moore","Nervo, MH","2012","10","07","Nervo, MH; Buzatto, CR","1349","2012","10","07","Brasil","Cambará do Sul","Parque Nacional Aparados da Serra","-49.993889","-29.072778",NA,NA,"Epífita.; Floresta Ombrófila Densa Altomontana. Interior de floresta.",NA,NA,NA,"América do Sul",NA,NA,NA,"RS","1051","1051",NA,"-49.993889","-29.072778",NA,NA
