"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","county","identifiedBy","typeStatus","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","verbatimLongitude","verbatimLatitude","relatedCatalogItem","fieldNumber","individualCount"
"87","2020-09-12 05:00:02-03","US","US","3392857","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Spermacoce","pulchristipula","Spermacoce pulchristipula","(Bremek.) Delprete","M. J. Jansen-Jacobs, B. Welle, V. James & R. Andrew","4925","1995","8","29","South America - Neotropics","Guyana","U. Takutu-U. Essequibo","Rupununi Distr., Bushmouth Shea to Quitaro River, Bowl Creek","-59.11","2.9","200",NA,NA,NA,"US00642687",NA,NA,"Delprete, P. G.",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"88","2020-09-02 16:38:40-03","Cenargen","CEN","41061","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Borreria","pulchristipula","Borreria pulchristipula","(Bremek.) Bacigalupo & E.L.Cabral","Glocimar Pereira-Silva","4743","2001","02","22",NA,"Brasil","GO","Estrada vicinal á esquerda, cerca de 1,5 km após a balsa da COTERRA (rio Tocantins), margem esquerda do rio Macacão.","-47.4583015441895","-13.7974996566772","310","310","Exsicatas","Área de influência da futura Hidrelétrica de Cana Brava, influência direta (lago).","CEN00041061","CEN00041061","CAVALCANTE","E. L. Cabral",NA,"2012",NA,NA,"92497","auto",NA,"-4808472.0","-1356306.0",NA,NA,"4"
"89","2020-09-02 16:39:12-03","Cenargen","CEN","6894","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Spermacoce","pulchristipula","Spermacoce pulchristipula","(Bremek.) Delprete","Antônio Krapovickas - IBONE","38142","1982","03","03",NA,"Brasil","GO","Uruaçu, BR-153, km 256.","-50.1403007507324","-15.9343996047974",NA,NA,"Exsicatas","Em suelo anegadizo. Doação da Universidad Nacional Del Nordeste - Corrientes (CTES.).","CEN00006894","CEN00006894","GOIAS","P. Delprete",NA,"2008",NA,NA,"63502","auto",NA,"-4913333.0","-1450000.0",NA,NA,"1"
"90","2019-11-13 11:29:50-03","USP","SPF","131011","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Borreria","pulchristipula","Borreria pulchristipula","(Bremek.) Bacigalupo & E.L.Cabral","Hind, DJN","PCD4273","1996","11","14",NA,"Brasil","Bahia",NA,"-41.811667","-13.609167","940","940",NA,NA,"SPF00131011",NA,"Piatã","Cabral, EL",NA,"2009","10",NA,NA,NA,NA,"-41.811667","-13.609167",NA,NA,NA
"91","2019-10-07 09:14:07-03","UEFS","HUEFS","63226","PreservedSpecimen","Plantae","Angiospermae","Gentianales","Rubiaceae","Borreria","pulchristipula","Borreria pulchristipula","(Bremek.) Bacigalupo & E.L.Cabral","Hind, D.J.N.","PCD4273","1996","11","14",NA,"Brasil","Bahia","Estrada Rio de Contas/Livramento de Brumado.","-41.811667","-13.609167","940","940",NA,"Cerrado perturbado com áreas brejosas. Solo arenoso com textura arenosa.","HUEFS0063226","HUEFS0063226","Piatã","E.L.Cabral",NA,"2009","07",NA,NA,NA,"Asteranae","41W48'42''","13S36'33''",NA,NA,NA
"92","2019-10-07 09:14:07-03","UEFS","HUEFS","133587","PreservedSpecimen","Plantae","Angiospermae","Gentianales","Rubiaceae","Borreria","pulchristipula","Borreria pulchristipula","(Bremek.) Bacigalupo & E.L.Cabral","Ferreira, J.L.","180","2007","11","16",NA,"Brasil","Bahia","(Dentro da Cidade).","-41.813056","-13.578333","988","988",NA,NA,"HUEFS0133587","HUEFS0133587","Rio de Contas","R.M.Salas",NA,"2010","05",NA,NA,NA,"Asteranae","41W48'47''","13S34'42''",NA,NA,NA
"93","2019-10-07 09:14:07-03","UEFS","HUEFS","149537","PreservedSpecimen","Plantae","Angiospermae","Gentianales","Rubiaceae","Borreria","pulchristipula","Borreria pulchristipula","(Bremek.) Bacigalupo & E.L.Cabral","Cardoso, D.","2627","2009","05","01",NA,"Brasil","Bahia","Prainha, margem do Rio das Ondas.","-45.015278","-12.146667","456","456",NA,"Floresta ciliar degradada.","HUEFS0149537","HUEFS0149537","Barreiras","R.M.Salas",NA,"2010","05",NA,NA,NA,"Asteranae","45W0'55''","12S8'48''",NA,NA,NA
"94","2019-10-07 09:14:07-03","UEFS","HUEFS","42463","PreservedSpecimen","Plantae","Angiospermae","Gentianales","Rubiaceae","Borreria","pulchristipula","Borreria pulchristipula","(Bremek.) Bacigalupo & E.L.Cabral","Giulietti, A.M.","1628","2000","01","02",NA,"Brasil","Bahia","Estrada Real, parte mais alta.","-41.95","-13.533333",NA,NA,NA,"Cerrado.","HUEFS0042463","HUEFS0042463","Rio de Contas","E.L.Cabral",NA,"2009","07",NA,NA,NA,"Asteranae","41W57'","13S32'",NA,NA,NA
"95","2019-10-07 09:14:07-03","UEFS","HUEFS","44292","PreservedSpecimen","Plantae","Angiospermae","Gentianales","Rubiaceae","Borreria","pulchristipula","Borreria pulchristipula","(Bremek.) Bacigalupo & E.L.Cabral","França, F.","3268","2000","03","29",NA,"Brasil","Bahia","Arredorres da cidade.","-45.190833","-11.052222","480","480",NA,"Brejo.","HUEFS0044292","HUEFS0044292","Formosa do Rio Preto","E.L.Cabral",NA,"2009","07",NA,NA,NA,"Asteranae","45W11'27''","11S3'8''",NA,NA,NA
"96","2019-10-07 09:14:07-03","UEFS","HUEFS","58278","PreservedSpecimen","Plantae","Angiospermae","Gentianales","Rubiaceae","Borreria","pulchristipula","Borreria pulchristipula","(Bremek.) Bacigalupo & E.L.Cabral","Bautista, H.P.","3317","2001","07","05",NA,"Brasil","Bahia","Capão. Estrada Porteira em direção à Vereda.","-42.1425","-13.281111","1099","1099",NA,"Mata ciliar.","HUEFS0058278","HUEFS0058278","Érico Cardoso","E.L.Cabral",NA,"2009","07",NA,NA,NA,"Asteranae","42W8'33''","13S16'52''",NA,NA,NA
"97","2019-10-07 09:14:07-03","UEFS","HUEFS","80052","PreservedSpecimen","Plantae","Angiospermae","Gentianales","Rubiaceae","Borreria","pulchristipula","Borreria pulchristipula","(Bremek.) Bacigalupo & E.L.Cabral","Harley, R.M.","54810","2004","02","07",NA,"Brasil","Bahia","Estrada para a Fazenda Marion, de Rio de Contas. 1.1 km do entrocamento com a estrada para Jussiape. Trilha a direita que sobe até um riachinho de água. Solo encharcado na margem.","-41.762778","-13.621111","917","917",NA,"Na sombra do carrasco arbóreo.","HUEFS0080052","HUEFS0080052","Rio de Contas","E.B.Souza & J.Jardim",NA,"2005","06",NA,NA,NA,"Asteranae","41W45'46''","13S37'16''",NA,NA,NA
"98","2019-10-07 09:14:07-03","UEFS","HUEFS","156283","PreservedSpecimen","Plantae","Angiospermae","Gentianales","Rubiaceae","Borreria","pulchristipula","Borreria pulchristipula","(Bremek.) Bacigalupo & E.L.Cabral","Queiroz, L.P.de","14266","2009","04","25",NA,"Brasil","Goiás","Estrada para Nova Roma, ca. 8 Km de Alto Paraíso.","-47.489444","-14.105833","1081","1081",NA,"Campo cerrado de altitude misturado com campo rupestre. Solo predominantemente arenoso com afloramento de arenito.","HUEFS0156283","HUEFS0156283","Alto Paraíso",NA,NA,NA,NA,NA,NA,NA,"Asteranae","47W29'22''","14S6'21''",NA,NA,NA
"99","2019-10-07 09:14:07-03","UEFS","HUEFS","156344","PreservedSpecimen","Plantae","Angiospermae","Gentianales","Rubiaceae","Borreria","pulchristipula","Borreria pulchristipula","(Bremek.) Bacigalupo & E.L.Cabral","Queiroz, L.P.de","14327","2009","04","26",NA,"Brasil","Goiás","Rodovia Alto Paraíso de Goiás para Niquelândia.","-48.149444","-14.246111","556","556",NA,"Cerrado.","HUEFS0156344","HUEFS0156344","Alto Paraíso de Goiás",NA,NA,NA,NA,NA,NA,NA,"Asteranae","48W8'58''","14S14'46''",NA,NA,NA
"100","2019-06-11 13:51:24-03","F","FMNH-SEEDPLANTS","V0486708F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Rubiaceae","Borreria","pulchristipula","Borreria pulchristipula",NA,"R. B. Foster","12394","1988","11","20","South America","Bolivia","Beni",NA,"-65.5","-14",NA,NA,NA,NA,"V0486708F","V0486708F_01 V0486708F_02 V0486708F_03",NA,"RRC ID Flag",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,"12394",NA
"101","2019-06-11 13:51:24-03","F","FMNH-SEEDPLANTS","V0486709F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Rubiaceae","Borreria","pulchristipula","Borreria pulchristipula",NA,"V. J. Pott","3526","1998","8","26","South America","Brazil","Mato Grosso do Sul",NA,"-55","-21",NA,NA,NA,NA,"V0486709F","V0486709F_01 V0486709F_02 V0486709F_03",NA,"RRC ID Flag",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,"3526",NA
"102","2015-03-17 13:47:27-03","F","FMNH-SEEDPLANTS","V0263120F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Rubiaceae","Diodia","pulchristipula","Diodia pulchristipula",NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0263120F","V0263120F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"103","2020-02-20 14:37:24-03","IAC","IAC","31267","S","Plantae",NA,NA,"Rubiaceae-207.Rubioideae-Spermacoceae","Borreria","pulchristipula","Borreria pulchristipula","(Bremek.) Bacigalupo & E.L.Cabral","L. Krieger","18730","1981","10","10",NA,"Brasil","Rio de Janeiro",NA,"-41.945","-22.5269",NA,NA,NA,NA,NA,NA,"Rio das Ostras","R.M. Salas",NA,"2009","10","10",NA,NA,NA,"-41.945","-22.5269",NA,NA,NA
"104","2020-07-23 12:20:04-03","CEPLAC","CEPEC","75626","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Borreria","pulchristipula","Borreria pulchristipula",NA,"D. J. N. Hind","4273","1996","11","14",NA,"Brasil","Bahia","Estrada Rio de Contas/Livramento do Brumado.","-41.811667","-13.609167",NA,NA,NA,NA,NA,NA,"PIATÃ","N. Bacigalupo",NA,NA,NA,NA,NA,NA,NA,"41W48'42","13S36'33","30/12/2001",NA,NA
"105","2019-11-01 15:08:45-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Rubiaceae","Borreria","pulchristipula","Borreria pulchristipula","(Bremek.) Bacigalupo & E.L. Cabral","Villarroel, D; Martinez, MT; Toledo, G","3623","2014","05","09","Southern America","Bolivia","Santa Cruz","Región de Terebinto. Zona de la comunidad el Hondo, área con zonas de quebradas con agua permanente, las riberas están dominadas por sabanas abiertas con nivel freático muy superficial (campo limpo úmido). Es muy notorio que estas sabanas quedan inun","-63.428056","-17.666944","410","410",NA,NA,NA,NA,"Prov. Andrés Ibáñez","Villarroel, D",NA,NA,NA,NA,NA,NA,NA,"-63.428056","-17.666944",NA,NA,NA
"106","2019-11-01 15:09:56-03","UnB","UB","29883","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Rubiaceae","Spermacoce","pulchristipula","Spermacoce pulchristipula","(Bremek.) Delprete","Kirkbride Junior, JH","3467","1980","02","14","Southern America","Brasil","Goiás","Goiás, Córrego Paciência a 6 Km NE de Goiás Velho","-50.95","-15.9",NA,NA,NA,NA,NA,NA,"Goiás","Delprete, PG",NA,NA,NA,NA,NA,NA,NA,"-50.95","-15.9",NA,NA,NA
"107","2019-11-01 15:09:56-03","UnB","UB","29879","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Rubiaceae","Spermacoce","pulchristipula","Spermacoce pulchristipula","(Bremek.) Delprete","Plowman, TC","8349","1980","02","03","Southern America","Brasil","Tocantins",NA,"-48.616667","-8.416667",NA,NA,NA,NA,NA,NA,"Presidente Kennedy","Delprete, PG",NA,"2008",NA,NA,NA,NA,NA,"-48.616667","-8.416667",NA,NA,NA
"108","2019-11-01 15:09:56-03","UnB","UB","29880","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Rubiaceae","Spermacoce","pulchristipula","Spermacoce pulchristipula","(Bremek.) Delprete","Hunt, DR","6259","1966","06","28","Southern America","Brasil","Goiás","Entre Jataí e Caiapônia",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Delprete, PG",NA,"2008",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"109","2019-11-01 15:09:56-03","UnB","UB","29881","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Rubiaceae","Spermacoce","pulchristipula","Spermacoce pulchristipula","(Bremek.) Delprete","Onishi, E","938","1969","02","14","Southern America","Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Delprete, PG",NA,"2008",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"110","2019-11-01 15:09:56-03","UnB","UB","29882","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Rubiaceae","Spermacoce","pulchristipula","Spermacoce pulchristipula","(Bremek.) Delprete","Kirkbride Junior, JH","3413","1980","02","12","Southern America","Brasil","Goiás","Córrego Paciência a 5,5 Km de Goiás Velho","-50.95","-15.9",NA,NA,NA,NA,NA,NA,NA,"Delprete, PG",NA,"2008",NA,NA,NA,NA,NA,"-50.95","-15.9",NA,NA,NA
"111","2019-11-01 15:09:56-03","UnB","UB","29884","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Rubiaceae","Spermacoce","pulchristipula","Spermacoce pulchristipula","(Bremek.) Delprete","Irwin, HS","24810","1969","03","21","Southern America","Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Delprete, PG",NA,"2008",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"112","2019-11-01 15:09:56-03","UnB","UB","44092","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Rubiaceae","Spermacoce","pulchristipula","Spermacoce pulchristipula","(Bremek.) Delprete","Kirkbride Junior, JH","3467","1980","02","14","Southern America","Brasil","Goiás","Córrego Paciência, Fazenda Esmeralda","-50.116667","-15.9",NA,NA,NA,NA,NA,NA,"Goiás","Delprete, PG",NA,"2008",NA,NA,NA,NA,NA,"-50.116667","-15.9",NA,NA,NA
"113","2019-11-01 15:09:56-03","UnB","UB","45293","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Rubiaceae","Spermacoce","pulchristipula","Spermacoce pulchristipula","(Bremek.) Delprete","Sucre, D","881","1965","11","23","Southern America","Brasil","Distrito Federal","Alagado do Zoobotânico","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,NA,"Brasília","Delprete, PG",NA,"2012","02",NA,"70570","auto",NA,NA,NA,NA,NA,NA
"114","2021-03-03 22:00:02-03","FLAS","FLAS","188688","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Spermacoce","pulchristipula","Spermacoce pulchristipula","(Bremek.) Delprete","J. Richard Abbott","16468",NA,NA,NA,NA,"Bolivia","Santa Cruz",NA,NA,NA,NA,NA,"Preserved herbarium specimen",NA,NA,NA,"Ichilo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
