"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","recordedBy","country","stateProvince","individualCount","occurrenceRemarks","year","month","day","county","locality","decimalLongitude","decimalLatitude","coordinatePrecision","geoFlag","recordNumber","barcode","imagecode","class","continentOcean","dayIdentified","minimumElevationInMeters","maximumElevationInMeters","verbatimLongitude","verbatimLatitude","relationshipType","relatedCatalogItem","typeStatus"
"55","2020-12-21 16:19:33-03","MBM","MBM","390725","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Vriesea","flava","Vriesea flava","A.F. Costa & Luther & Wand.","Brotto, M.L.","2014","08","Brotto, M.L.","Brazil","Paraná",NA,"Erva epífita; inflorescência e flores amarelas.; Transição entre Floresta Ombrófila Mista e Floresta Ombrófila Densa.","2014","05","04","Piraquara","Recreio da Serra","-49.015444","-25.447472",NA,NA,"1621","MBM390725","MBM390725",NA,"Southern America","04","990","990","-49.015444","-25.447472",NA,NA,NA
"56","2020-12-21 16:19:33-03","MBM","MBM","33696","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Vriesea","flava","Vriesea flava","A.F. Costa & Luther & Wand.","Costa, A.","2002","12","Hatschbach, G.; Joly, M.; Joly, M.","Brazil","Paraná",NA,"Epífita da mata pluvial. Inflorescência amarela, ápice pétalas e brácteas levemente esverdeados.; Epífita. Inflorescência amarela, ápice das pétalas e brácteas levemente esverdeados.; Mata pluvial.","1964","04","05","Campina Grande do Sul","Serra do Espia","-49.0553016662598","-25.3055992126465","55154","auto","11145","MBM033696","MBM033696",NA,"Southern America",NA,"1000","1000",NA,NA,NA,NA,"PARATYPE"
"57","2020-12-21 16:19:33-03","MBM","MBM","395182","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Vriesea","flava","Vriesea flava","A.F. Costa & Luther & Wand.","Barboza, E.","2015","04","Engels, M.E.; Ariati, V.; Bonaldi, R.A.; Silva, R.; Ariati, V.; Bonaldi, R.A.; Silva, R.","Brazil","Paraná",NA,"Epífita. Folhas verdes. Inflorescência com raque avermelhada, brácteas, flores e botôes florais amarelos esverdeados.","2013","06","19","Paranaguá","Parque Nacional Saint-Hilaire/Lange, Quintilha","-48.5092010498047","-25.5200004577637","24916","auto","1003","MBM395182","MBM395182",NA,"Southern America","14",NA,NA,NA,NA,NA,NA,NA
"58","2020-12-21 16:19:33-03","MBM","MBM","349125","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Vriesea","flava","Vriesea flava","A.F. Costa & Luther & Wand.","Ribas, O.S.","2009","02","Urben-Filho; et al.; et al.","Brazil","Paraná",NA,"Epífita","2008","07","31","Telêmaco Borba","Próximo ao futuro eixo UHE","-50.6156005859375","-24.3239002227783","35037","auto","26","MBM349125","MBM349125",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"59","2020-12-21 16:19:34-03","MBM","MBM","15109","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Vriesea","morreniana","Vriesea morreniana","Hort. ex Morr.","Pereira, E.",NA,NA,"Pereira, E.","Brazil","Rio de Janeiro",NA,"Epífita.","1968","01","26",NA,"Serra dos Órgãos, Barreira",NA,NA,NA,NA,"10671","MBM015109","MBM015109",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"60","2020-12-21 16:19:34-03","MBM","MBM","180623","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Vriesea","morreniana","Vriesea morreniana","Hort. ex Morr.","Smith, L.B.",NA,NA,"Dombrowski, L.T.","Brazil","Paraná",NA,"Epífita.","1971","09",NA,NA,"Vista Cavalcante, Serra do Mar",NA,NA,NA,NA,"3759","MBM180623",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"61","2020-12-21 16:19:34-03","MBM","MBM","180624","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Vriesea","morreniana","Vriesea morreniana","Hort. ex Morr.","Smith, L.B.",NA,NA,"Dombrowski, L.T.; et al.; et al.","Brazil","Paraná",NA,"Epífita.","1971","09","01",NA,"Vista Cavalcante, Serra do Mar",NA,NA,NA,NA,"23623","MBM180624",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"62","2020-12-21 16:19:34-03","MBM","MBM","3274","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Vriesea","morreniana","Vriesea morreniana","Hort. ex Morr.","Hatschbach, G.",NA,NA,"Hatschbach, G.; Haas, H.; Haas, H.","Brazil","Paraná",NA,"Epífita.",NA,NA,NA,"Campina Grande do Sul","Sítio do Belizário","-49.0553016662598","-25.3055992126465","55154","auto","16809","MBM003274","MBM003274",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"63","2020-12-21 16:19:34-03","MBM","MBM","30603","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Vriesea","morreniana","Vriesea morreniana","Hort. ex Morr.","Hatschbach, G.",NA,NA,"Hatschbach, G.","Brazil","Paraná",NA,"Epífita.","1973","08","14","Campo Largo","Conceição de São Silvestre","-49.5283012390137","-25.4585990905762","53742","auto","32301","MBM030603","MBM030603",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"64","2020-12-21 16:19:34-03","MBM","MBM","33694","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Vriesea","morreniana","Vriesea morreniana","Hort. ex Morr.","Smith, L.B.",NA,NA,"Hatschbach, G.","Brazil","Paraná",NA,"Epífita.","1960","07","03","Cerro Azul","Morro Grande","-49.261100769043","-24.823600769043","32006","auto","7183","MBM033694","MBM033694",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"65","2020-12-21 16:19:34-03","MBM","MBM","1049","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Vriesea","morreniana","Vriesea morreniana","Hort. ex Morr.","Smith, S.F.; L.B.",NA,NA,"Hatschbach, G.","Brazil","Paraná",NA,"Epífita.",NA,NA,NA,"Morretes","Estrada Itupava, Rio São João","-48.834400177002","-25.476900100708","30514","auto","14470","MBM001049","MBM001049",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"66","2020-12-21 16:19:34-03","MBM","MBM","33319","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Vriesea","morreniana","Vriesea morreniana","Hort. ex Morr.","Smith, L.B.",NA,NA,"Kummrow, R.","Brazil","Paraná",NA,"Epífita.","1974","06","16","Morretes","Serra Marumbi","-48.834400177002","-25.476900100708","30514","auto","593","MBM033319","MBM033319",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"67","2020-12-21 16:19:34-03","MBM","MBM","180627","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Vriesea","morreniana","Vriesea morreniana","Hort. ex Morr.",NA,NA,NA,"Dombrowski, L.T.; et al.; et al.","Brazil","Paraná",NA,"Epífita.","1971","11","01","Morretes","Vista Cavalcante, Serra do Mar","-48.834400177002","-25.476900100708","30514","auto","3625","MBM180627",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"68","2020-12-21 16:19:34-03","MBM","MBM","33695","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Vriesea","morreniana","Vriesea morreniana","Hort. ex Morr.","Smith, L.B.",NA,NA,"Hatschbach, G.","Brazil","Paraná",NA,"Epífita.","1948","07","18","Piraquara","Base Morro Anhangava","-49.0633010864258","-25.4416999816895","12577","auto","987","MBM033695","MBM033695",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"69","2020-12-21 16:19:34-03","MBM","MBM","180626","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Vriesea","morreniana","Vriesea morreniana","Hort. ex Morr.","Ribas, O.S.",NA,NA,"Motta, J.T.","Brazil","Paraná",NA,"Epífita.","1986","06","02","São José dos Pinhais","Guaricana","-49.2064018249512","-25.5347003936768","45291","auto","269","MBM180626",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"70","2020-12-21 16:19:34-03","MBM","MBM","22538","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Vriesea","morreniana","Vriesea morreniana","Hort. ex Morr.","Smith, L.B.",NA,NA,"Pereira, E.; Pabst, G.; Pabst, G.","Brazil","Santa Catarina",NA,"Epífita.","1964","01","30","Ilhota","Morro do Baú","-48.8272018432617","-26.8997001647949","18275","auto","8758","MBM022538","MBM022538",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"71","2020-12-21 16:19:34-03","MBM","MBM","105374","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Vriesea","morreniana","Vriesea morreniana","Hort. ex Morr.","Hatschbach, G.",NA,NA,"Hatschbach, G.; Souza, A.; Souza, A.","Brazil","Paraná",NA,"Epífita.","1985","07","30","Cerro Azul","Vila Branca","-49.261100769043","-24.823600769043","32006","auto","49532","MBM105374","MBM105374",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"72","2020-12-21 16:19:34-03","MBM","MBM","180625","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Vriesea","morreniana","Vriesea morreniana","Hort. ex Morr.","Ribas, O.S.",NA,NA,"Straube, F.","Brazil","Paraná",NA,"Epífita.","1988","07","13","São José dos Pinhais","Guaricana","-49.2064018249512","-25.5347003936768","45291","auto","49","MBM180625",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"73","2020-12-21 16:19:34-03","MBM","MBM","24002","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Vriesea","morreniana","Vriesea morreniana","Hort. ex Morr.","Smith, L.B.",NA,NA,"Hatschbach, G.","Brazil","Paraná",NA,"Epífita.","1972","06","24","Morretes","Viaduto dos Padres","-48.834400177002","-25.476900100708","30514","auto","29756","MBM024002","MBM024002",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"74","2021-02-11 17:18:25-03","UFPR","UPCB","63023","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Vriesea","flava","Vriesea flava","A.F.Costa, H.Luther & Wand.","Ribas, O.S.","2009","02","Urben-Filho, A.","Brasil","Paraná",NA,"Epífita..","2008","07","30","Telêmaco Borba","Rio Tibagi, UHE-Mauá.","-50.683333","-24.033333",NA,NA,"8",NA,NA,NA,NA,NA,NA,NA,"-50.683333","-24.033333",NA,NA,NA
"75","2021-02-11 17:18:25-03","UFPR","UPCB","49996","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Vriesea","flava","Vriesea flava","A.F. Costa, H. Luter & Wand.","Kessous, I.M.","2018","04","Reginato, M.","Brasil","Paraná",NA,"Epífita a 2m, flores amarelas..","2004","08",NA,"Piraquara","Mananciais da Serra","-49.0633010864258","-25.4416999816895","12577","auto","30","UPCB0035334",NA,NA,NA,"24",NA,NA,NA,NA,NA,NA,NA
"76","2021-02-11 17:18:25-03","UFPR","UPCB","25993","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Vriesea","flava","Vriesea flava","A.F. Costa, H. Luther &Wand.","Kessous,I.M","2018","04","Carrião, D.J.S.","Brasil","Paraná",NA,"Epífita a 2,2m do solo, brácteas amarelas sem espinhos..","1994","06","14","Curitiba","Parque Barigui","-49.2731018066406","-25.4277992248535","25180","auto",NA,"UPCB0035337",NA,NA,NA,"24",NA,NA,NA,NA,NA,NA,NA
"77","2021-02-11 17:18:25-03","UFPR","UPCB","36455","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Vriesea","flava","Vriesea flava","A.F. Costa, H. Luther & Wand.","Kessous, I.M.","2018","04","Kaehler, M.","Brasil","Paraná",NA,"Epífita baixa com brácteas amarelo-esverdeado em floresta ombrófila densa montana..","1997","09","18","Morretes","Parque Estadual do Pico do Marumbi","-48.834400177002","-25.476900100708","30514","auto","9","UPCB0035336",NA,NA,NA,"24",NA,NA,NA,NA,NA,NA,NA
"78","2021-02-11 17:18:25-03","UFPR","UPCB","41708","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Vriesea","flava","Vriesea flava","A.F. Costa, H. Luter & Wand.","Kessous, I.M.","2018","04","Kaehler, M.","Brasil","Paraná",NA,"Epífita a 6m do solo, com flores verde amareladas e brácteas amarelas. Floresta ombrófila densa montana, local ensolarado..","1999","05","30","Morretes","Parque Estadual Pico do Marumbi, Morro Facãozinho","-48.834400177002","-25.476900100708","30514","auto","91","UPCB0035335",NA,NA,NA,"24",NA,NA,NA,NA,NA,NA,NA
"79","2021-02-11 17:18:25-03","UFPR","UPCB","63041","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Vriesea","flava","Vriesea flava","A.F.Costa, H.Luther & Wand.","Ribas, O.S.","2009","02","Urben-Filho, A.","Brasil","Paraná",NA,NA,"2008","08","02","Telêmaco Borba","Proximo a Vila da UHE Pres. Getúlio Vargas e futuro eixo da barragem UHE Mauá.","-50.6156005859375","-24.3239002227783","35037","auto","48",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","2021-02-11 17:18:25-03","UFPR","UPCB","75642","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Vriesea","flava","Vriesea flava","A.F.Costa et al.","Forzza, R. C.","2011","07","Lombardi, J.A.","Brasil","São Paulo",NA,"Amostra em silica. Borda e trilhas no itnerior de mata atlântica secundária a beira de estrada. Erva epífita, folhas verdes, brácteas do escapo e flores creme-esverdeadas de base laranja e ápice verde, botões amarelos..","2011","04","26","São Lourenço da Serra","Reserva Particular do Patraimônio Natural Paiol Maria, Trilhas das Águas e entorno e limite bordeando a cerca acessada pela Trilha das Águas","-46.939998626709","-23.8500003814697","10031","auto","8519",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81","2021-02-11 17:18:25-03","UFPR","UPCB","58848","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Vriesea","x morreniana","Vriesea x morreniana","Hortus ex Morren","Sampaio, L.K.A.","2007","01","Morokawa, R.","Brasil","Paraná",NA,"Epífita, ca. 1,5 m do solo, folhas arroxeadas, bráctea floral laranjada, sépalas amarelas..","2006","08","27","Guaratuba","Pico Pirai","-48.978611","-25.95",NA,NA,"57",NA,NA,NA,NA,"01",NA,NA,"-48.978611","-25.95",NA,NA,NA
"82","2009-07-09 17:05:00-03","MO","MOBOT","2454268","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Vriesea","flava","Vriesea flava","A.F. Costa, H. Luther & Wand.",NA,NA,NA,"Gert G. Hatschbach","Brazil","Paraná",NA,NA,"1964","4","5",NA,"Campina Grande do Sul. Serra do Espia",NA,NA,NA,NA,"Hatschbach 11145",NA,NA,NA,"South America",NA,"1000.00000000",NA,NA,NA,NA,NA,NA
"83","2020-06-15 15:29:42-03","UNESP-RC","HRCB","55473","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Vriesea","aff. flava","Vriesea aff. flava","A.F.Costa et al.","Forzza, R.C.","2011","07","Lombardi","Brasil","São Paulo",NA,"Amostra em sílica. Erva epífita, folhas verdes, brácteas do escapo e flores creme-esverdeadas de base laranja e ápice verde, botões amarelos.","2011","04","26","São Lourenço da Serra","Reserva Particular do Patrimônio Natural Paiol Maria","-46.939998626709","-23.8500003814697","10031","auto","8519",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"84","2020-06-15 15:29:42-03","UNESP-RC","HRCB","62900","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Vriesea","flava","Vriesea flava","A.F.Costa et al.","Marcusso, G.M.","2014","05","Marcusso, G.M.","Brasil","São Paulo",NA,"Holoepífita. Inflorescência amarelo esverdeado, floresceu em cultivo.","2014","03",NA,"Pratânia","Margem do ribeirão dos Cochos","-48.7498","-22.776364",NA,NA,"500",NA,NA,NA,NA,NA,"660","660","48º44'59.28W","22º46'34,91S",NA,NA,NA
"85","2020-06-15 15:29:42-03","UNESP-RC","HRCB","63217","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Vriesea","flava","Vriesea flava","A.F. Costa et al.","Marcusso, G.M.","2014","07","Marcusso, G.M.","Brasil","São Paulo",NA,"Holoepífita, flores amarelo esverdeado.","2014","07",NA,"Botucatu","Escola do Meio Ambiente","-48.45","-22.916667",NA,NA,"434",NA,NA,NA,NA,NA,"850","850","48º27'W","22º55'S",NA,NA,NA
"86","2020-09-12 05:00:02-03","US","US","2340502","PreservedSpecimen","Plantae",NA,"Bromeliales","Bromeliaceae","Vriesea","flava","Vriesea flava","Costa et al.",NA,NA,NA,"G. Hatschbach","Brazil","Paraná","1",NA,"1960","7","3","Cerro Azul","Morro Grande.","-49.261100769043","-24.823600769043","32006","auto","7183","US01914488","US01914488_01","Monocotyledonae","South America - Neotropics",NA,NA,NA,NA,NA,NA,NA,NA
"87","2020-09-12 05:00:02-03","US","US","1952994","PreservedSpecimen","Plantae",NA,"Bromeliales","Bromeliaceae","Vriesea","flava","Vriesea flava","Costa et al.",NA,NA,NA,"G. Hatschbach","Brazil","Paraná","1",NA,"1948","7","18","Piraquara","Baseorro Anhangava","-49.0633010864258","-25.4416999816895","12577","auto","987","US01914490","US01914490_01","Monocotyledonae","South America - Neotropics",NA,NA,NA,NA,NA,NA,NA,NA
"88","2020-09-12 05:00:02-03","US","US","2565452","PreservedSpecimen","Plantae",NA,"Bromeliales","Bromeliaceae","Vriesea","flava","Vriesea flava","Costa et al.",NA,NA,NA,"G. Hatschbach & H. Haas","Brazil","Paraná","1",NA,"1967","8","1","Campina Grande do Sul","Sítio do Belizário","-49.0553016662598","-25.3055992126465","55154","auto","16809","US01914486","US01914486_01","Monocotyledonae","South America - Neotropics",NA,NA,NA,NA,NA,NA,NA,NA
"89","2020-09-12 05:00:02-03","US","US","2120889","PreservedSpecimen","Plantae",NA,"Bromeliales","Bromeliaceae","Vriesea","flava","Vriesea flava","Costa et al.",NA,NA,NA,"R. Reitz","Brazil","Paraná","1",NA,"1953","9","15",NA,"Estr. Curitiba-Paranaguá (Meio da Serra)",NA,NA,NA,NA,"5740","US01914489","US01914489_01","Monocotyledonae","South America - Neotropics",NA,NA,NA,NA,NA,NA,NA,NA
"90","2020-09-12 05:00:02-03","US","US","2509300","PreservedSpecimen","Plantae",NA,"Bromeliales","Bromeliaceae","Vriesea","flava","Vriesea flava","Costa et al.",NA,NA,NA,"G. Hatschbach","Brazil","Paraná","1",NA,"1966","5","25","Morretes","Estr. Itupava, Rio S. João.","-48.834400177002","-25.476900100708","30514","auto","14470","US01914487","US01914487_01","Monocotyledonae","South America - Neotropics",NA,NA,NA,NA,NA,NA,NA,NA
"91","2019-12-09 17:29:37-03","UFPR","EFC","13782","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Vriesea","flava","Vriesea flava","A.F.Costa et al.","Blum, C.T.","2014","07","Blum, C.T.","Brasil","Paraná",NA,"Epífita a 2 m, aos 750 m.s.n.m. Flores amarelas com o ápice esverdeado.","2014","07","23","Morretes","Serra da Igreja","-48.8723","-25.5917",NA,NA,"1705","EFC013782",NA,NA,NA,"23","750","750","-48.8723","-25.5917",NA,NA,NA
"92","2019-12-09 17:29:37-03","UFPR","EFC","13927","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Vriesea","flava","Vriesea flava","A.F.Costa et al.","Blum, C.T.","2014","04","Blum, C.T.","Brasil","Paraná",NA,"Epífita a 3 m de altura, aos 1.100 m.s.n.m. Flores amarelas e bracteas vermelhas.","2014","04","18","Piraquara","Recreio da Serra","-49.0004","-25.4687",NA,NA,"1586","EFC013927",NA,NA,NA,"18","1100","1100","-49.0004","-25.4687",NA,NA,NA
"93","2019-12-09 17:29:37-03","UFPR","EFC","13632","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Vriesea","flava","Vriesea flava","A.F.Costa et al.","Büneker, H.M.","2016","06","Blum, C.T.; Vieira, R.S.; Scheer, M.B.","Brasil","Paraná",NA,"Epífita, Flores velhas, inflorescência com brácteas amarelas e pedúnculo avermelhado, em Floresta Ombrófila Densa Submontana","2014","08","01","Guaraqueçaba","Serra Gigante","-48.181","-25.1546",NA,NA,"1799","EFC013632",NA,NA,NA,"01","500","500","-48.1810","-25.1546",NA,NA,NA
"94","2021-03-25 13:51:53-03","UNIVILLE","JOI","15502","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Vriesea","flava","Vriesea flava","A.F.Costa, H.Luther & Wand.","A. Costa","2012","09","Verdi, M.","Brasil","Paraná",NA,"; HABITO: Epífita; TIPO VEGETACIONAL: Floresta Ombrófila Densa","2010","08","27","Guaratuba","Morro dos Perdidos / APA Estadual de Guaratuba.","-48.966667","-25.868889",NA,NA,"5564","JOI015502",NA,NA,NA,"14","954","954","48º58'0''W","25º52'8''S",NA,NA,NA
"95","2021-03-25 13:51:53-03","UNIVILLE","JOI","6499","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Vriesea","flava","Vriesea flava","A.F.Costa, H.Luther & Wand.","Jotham Ziffer Berger","2007","07","Mancinelli, W.S.","Brasil","Santa Catarina",NA,"; HABITO: Epífita; TIPO VEGETACIONAL: FOD montana","2006","05","05","Joinville","Morro da Tromba.","-48.8456001281738","-26.3043994903564","37150","auto","595","JOI006499",NA,NA,NA,"05","620","620",NA,NA,NA,NA,NA
"96","2019-07-09 12:56:15-03","F","FMNH-SEEDPLANTS","V0416548F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Bromeliaceae","Vriesea","morreniana","Vriesea morreniana",NA,"G. G. Hatschbach",NA,NA,"G. G. Hatschbach","Brazil","Paraná",NA,NA,"1964","4","5",NA,NA,"-51","-24",NA,NA,"11145","V0416548F","V0416548F_01","Monocotyledoneae","South America",NA,NA,NA,NA,NA,NA,NA,NA
"97","2019-07-09 12:56:15-03","F","FMNH-SEEDPLANTS","V0416552F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Bromeliaceae","Vriesea","morreniana","Vriesea morreniana",NA,"G. G. Hatschbach",NA,NA,"G. G. Hatschbach","Brazil","Paraná",NA,NA,"1968","8","1",NA,NA,"-51","-24",NA,NA,"16809","V0416552F","V0416552F_01","Monocotyledoneae","South America",NA,NA,NA,NA,NA,NA,NA,NA
"98","2020-04-29 16:30:29-03","UFVJM","HDJF","2626","PreservedSpecimen","Plantae","Monocotyledonae",NA,"Bromeliaceae","Vriesea","flava","Vriesea flava","A.F.Costa, H.Luther & Wand.","Costa, A","2011","10","Cadorin, TJ; Grosch, B; Lopes, CP","Brasil","Santa Catarina",NA,NA,"2010","05","03","Joinville","Serra Dona Francisca - SC 301","-49.422222","-26.1925",NA,NA,"2000","HDJF002626","HDJF002626_01",NA,"Southern America","03",NA,NA,"-49.422222","-26.1925",NA,NA,NA
"99","2020-11-04 17:28:49-03","UEM","HUEM","22037","S","Plantae",NA,NA,"Bromeliaceae","Vriesea","flava","Vriesea flava","A.F.Costa et al.","Rosangela C. Tardivo",NA,NA,"Milaneze-Gutierre, MA","Brasil","Paraná",NA,"Epífita; flores e brácteas de coloração amarela","2011","06","20","Telêmaco Borba","UHE Mauá, área de alagamento","-50.583333","-24.35",NA,NA,"s.n.","HUEM000002739","HUEM000002739",NA,NA,NA,NA,NA,"-50.583333","-24.35",NA,NA,NA
"100","2020-11-04 17:28:49-03","UEM","HUEM","24314","S","Plantae",NA,NA,"Bromeliaceae","Vriesea","flava","Vriesea flava","A.F.Costa et al.","Milaneze-Gutierre, MA","2013",NA,"Milaneze-Gutierre, MA","Brasil","Paraná",NA,"Epífita; inflorescência com brácteas amarelas e base vermelha.","2013","09",NA,"Telêmaco Borba","Área de alagamento da UHE Mauá","-50.6156005859375","-24.3239002227783","35037","auto","s.n.","HUEM000002738","HUEM000002738",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"101","2020-11-12 17:02:25-03","UEL","FUEL","46095","PreservedSpecimen","Plantae","Tracheophyta","Poales","Bromeliaceae","Vriesea","flava","Vriesea flava","And.Costa, H.Luther & Wand.","Estevan, DA","2009","11","Estevan, DA","Brasil","Paraná",NA,NA,"2006","12","17","Londrina","Reserva do Apucaraninha","-50.889944","-23.766361",NA,NA,"1777",NA,NA,NA,NA,NA,NA,NA,"-50.889944","-23.766361",NA,NA,NA
"102","2020-11-12 17:02:25-03","UEL","FUEL","50314","PreservedSpecimen","Plantae","Tracheophyta","Poales","Bromeliaceae","Vriesea","flava","Vriesea flava","And.Costa, H.Luther & Wand.","Estevan, DA","2009",NA,"Estevan, DA","Brasil","Paraná",NA,NA,"2009","05","12","Ibaiti","Parque Ecológico da Mina Velha, 22K 0583716 7362319","-50.187801361084","-23.8486003875732","34159","auto","1780",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"103","2020-11-12 17:02:25-03","UEL","FUEL","46094","PreservedSpecimen","Plantae","Tracheophyta","Poales","Bromeliaceae","Vriesea","flava","Vriesea flava","And.Costa, H.Luther & Wand.","Estevan, DA","2009","11","Estevan, DA; et al.","Brasil","Paraná",NA,NA,"2009","05","12","Ibaiti","Parque Ecológico Mina Velha","-50.187801361084","-23.8486003875732","34159","auto","1781",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"104","2020-11-12 17:02:25-03","UEL","FUEL","50313","PreservedSpecimen","Plantae","Tracheophyta","Poales","Bromeliaceae","Vriesea","flava","Vriesea flava","And.Costa, H.Luther & Wand.","Estevan, DA","2009",NA,"Estevan, DA","Brasil","Paraná",NA,NA,"2009","04","06","Mauá da Serra","Estância Barão do Rio Branco","-51.2294006347656","-23.9013996124268","16036","auto","1727",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"105","2019-10-03 10:03:28-03","UFSCar","SORO","6801","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Vriesea","flava","Vriesea flava","A.F. Costa H.Luther & Wand","A.Costa","2011","10","Cadorin, T.J.; Grosch, B.; Zimmermann, R.; Lopes C.P.","Brasil","Santa Catarina",NA,"Epífita IFFSC e1048b (abaixo de 4m); Floresta Ombrófila Densa; Estádio Suces.: Avançado; Hábito: epífita; Habitat: interior do fragmento; cor/flor: escapo floral amarelo.","2010","05","06","Joinville","Serra Dona Francisca.","-49.047789","-26.192511",NA,NA,"2000",NA,NA,NA,NA,"03","576","576","49°02'52,04W","26°11'33,04S",NA,NA,NA
"106","2020-08-20 20:41:01-03","UFSC","FLOR","1355","PreservedSpecimen","Plantae",NA,"Poales","Bromeliaceae","Vriesea","morreniana","Vriesea morreniana","Hortus ex E. Morren","Hatschbach, G.","1964",NA,"Hatschbach, G.; Joly, M.","Brasil","Paraná",NA,"epífita, flor inflorescência amarela, brácteas levemente esverdeadas (ápice e pétalas)","1964","04","05","Campina Grande do Sul","Serra de Espia.","-49.0553016662598","-25.3055992126465","55154","auto","11145","FLOR0001355",NA,NA,NA,NA,"1000","1000",NA,NA,NA,NA,NA
"107","2021-03-04 15:41:58-03","IF","SPSF","49904","PreservedSpecimen","Plantae","Magnoliophyta","Bromeliales","Bromeliaceae","Vriesea","flava","Vriesea flava","A.F.Costa, H.Luther & Wand.","M.L.Brotto","2014","08","M.L.Brotto","Brasil","MS",NA,"COLETA: Epífita; inflorescência e flores amarelas, folhas verdes com base arroxeada. Floresta Ombrófila Densa Montana.;","2014","07","09","Campina Grande do Sul","Rio Capivari, Barra da Cruz","-48.798333","-25.069167",NA,NA,"1718",NA,NA,"Liliopsida","América do Sul","04","686","686",NA,NA,NA,NA,NA
